year,month,rank_ME,rank_OCA,nstocks,ret_vw
2010,2,2,4,143,5.3578
2010,2,2,5,142,6.0879
2010,2,3,1,123,3.7685
2010,2,3,2,131,2.8362
2010,2,3,3,132,3.8296
2010,2,3,4,143,2.6337
2010,2,3,5,100,4.9387
2010,3,1,1,131,5.5886
2010,3,1,2,148,6.9016
2010,3,1,3,220,5.4566
2010,3,1,4,303,10.0571
2010,3,1,5,574,9.8466
2010,3,2,1,95,6.3619
2010,3,2,2,124,7.4967
2010,3,2,3,149,8.0006
2010,3,2,4,143,8.6904
2010,3,2,5,142,9.7860
2010,3,3,1,123,6.3899
2010,3,3,2,131,6.8652
2010,3,3,3,132,5.7713
2010,3,3,4,143,4.2808
2010,3,3,5,100,5.4150
2010,4,1,1,131,9.9071
2010,4,1,2,146,10.2619
2010,4,1,3,218,7.6361
2010,4,1,4,299,7.0435
2010,4,1,5,569,10.3539
2010,4,2,1,95,8.1845
2010,4,2,2,124,7.3748
2010,4,2,3,149,5.9821
2010,4,2,4,142,3.9865
2010,4,2,5,141,4.6815
2010,4,3,1,122,3.3626
2010,4,3,2,131,2.3536
2010,4,3,3,132,0.0173
2010,4,3,4,142,1.0078
2010,4,3,5,98,1.3926
2010,5,1,1,130,-11.9116
2010,5,1,2,145,-7.6558
2010,5,1,3,217,-7.8644
2010,5,1,4,296,-9.5945
2010,5,1,5,561,-7.7327
2010,5,2,1,94,-10.4889
2010,5,2,2,124,-7.3592
2010,5,2,3,149,-8.7314
2010,5,2,4,141,-6.5971
2010,5,2,5,141,-5.3903
2010,5,3,1,122,-9.3633
2010,5,3,2,129,-7.3095
2010,5,3,3,132,-7.4851
2010,5,3,4,142,-7.8630
2010,5,3,5,97,-5.5259
2010,6,1,1,130,-7.6760
2010,6,1,2,143,-8.6521
2010,6,1,3,217,-6.8110
2010,6,1,4,294,-9.1855
2010,6,1,5,558,-9.8184
2010,6,2,1,94,-8.2680
2010,6,2,2,123,-8.7430
2010,6,2,3,148,-8.2759
2010,6,2,4,141,-5.8443
2010,6,2,5,140,-9.9937
2010,6,3,1,122,-7.0397
2010,6,3,2,129,-4.5906
2010,6,3,3,132,-4.7657
2010,6,3,4,142,-5.3591
2010,6,3,5,97,-5.6370
2010,7,1,1,145,7.3377
2010,7,1,2,140,6.2663
2010,7,1,3,213,7.5634
2010,7,1,4,305,5.9761
2010,7,1,5,593,6.9148
2010,7,2,1,91,7.2945
2010,7,2,2,118,8.0880
2010,7,2,3,124,8.3841
2010,7,2,4,167,6.4600
2010,7,2,5,131,7.2795
2010,7,3,1,125,9.5618
2010,7,3,2,148,6.1483
2010,7,3,3,141,7.5883
2010,7,3,4,148,6.3738
2010,7,3,5,93,6.0270
2010,8,1,1,145,-7.4176
2010,8,1,2,140,-8.7836
2010,8,1,3,212,-9.5475
2010,8,1,4,300,-8.7526
2010,8,1,5,589,-8.9105
2010,8,2,1,90,-5.5936
2010,8,2,2,115,-6.9159
2010,8,2,3,124,-7.9487
2010,8,2,4,165,-6.9889
2010,8,2,5,130,-7.2665
2010,8,3,1,125,-4.6884
2010,8,3,2,147,-2.4050
2010,8,3,3,141,-5.4162
2010,8,3,4,145,-4.3735
2010,8,3,5,93,-3.1628
2010,9,1,1,144,9.4241
2010,9,1,2,140,10.6211
2010,9,1,3,211,13.3592
2010,9,1,4,297,12.4504
2010,9,1,5,586,14.7137
2010,9,2,1,89,12.6189
2010,9,2,2,114,13.9833
2010,9,2,3,122,13.6733
2010,9,2,4,162,15.9187
2010,9,2,5,130,14.5363
2010,9,3,1,125,10.6933
2010,9,3,2,147,10.2331
2010,9,3,3,140,9.9977
2010,9,3,4,145,9.7475
2010,9,3,5,93,10.3468
2010,10,1,1,141,8.2108
2010,10,1,2,140,6.1584
2010,10,1,3,211,5.4053
2010,10,1,4,295,7.5903
2010,10,1,5,579,4.4138
2010,10,2,1,88,5.9084
2010,10,2,2,114,5.7893
2010,10,2,3,122,3.5183
2010,10,2,4,162,3.9712
2010,10,2,5,129,1.6644
2010,10,3,1,125,4.8804
2010,10,3,2,147,5.0756
2010,10,3,3,140,5.0862
2010,10,3,4,145,4.1800
2010,10,3,5,92,1.9767
2010,11,1,1,140,2.9367
2010,11,1,2,140,3.9673
2010,11,1,3,210,4.2353
2010,11,1,4,292,3.2670
2010,11,1,5,572,4.4632
2010,11,2,1,88,6.0772
2010,11,2,2,114,3.0552
2010,11,2,3,122,3.8899
2010,11,2,4,162,4.2254
2010,11,2,5,128,4.7481
2010,11,3,1,124,2.5011
2010,11,3,2,147,0.3172
2010,11,3,3,139,-1.8969
2010,11,3,4,144,0.8672
2010,11,3,5,91,1.1029
2010,12,1,1,139,6.6096
2010,12,1,2,137,10.2657
2010,12,1,3,210,10.1492
2010,12,1,4,290,10.1752
2010,12,1,5,561,7.4301
2010,12,2,1,87,9.8984
2010,12,2,2,114,8.1778
2010,12,2,3,122,5.9913
2010,12,2,4,160,7.0582
2010,12,2,5,126,6.7504
2010,12,3,1,123,10.2536
2010,12,3,2,146,5.9354
2010,12,3,3,139,6.2822
2010,12,3,4,144,4.7265
2010,12,3,5,91,3.9414
2011,1,1,1,138,-0.6796
2011,1,1,2,134,-1.1764
2011,1,1,3,207,0.3731
2011,1,1,4,286,-1.0926
2011,1,1,5,552,-2.1497
2011,1,2,1,86,3.1298
2011,1,2,2,113,0.8768
2011,1,2,3,122,2.3871
2011,1,2,4,160,0.6898
2011,1,2,5,123,-0.8903
2011,1,3,1,123,4.0599
2011,1,3,2,146,3.4192
2011,1,3,3,139,1.6991
2011,1,3,4,144,0.7738
2011,1,3,5,91,0.1988
2011,2,1,1,137,7.7001
2011,2,1,2,133,4.8833
2011,2,1,3,205,5.3810
2011,2,1,4,285,4.1439
2011,2,1,5,546,5.2273
2011,2,2,1,86,9.7160
2011,2,2,2,112,7.2391
2011,2,2,3,122,3.3487
2011,2,2,4,160,5.2777
2011,2,2,5,122,6.0931
2011,2,3,1,123,5.4509
2011,2,3,2,144,4.2207
2011,2,3,3,139,2.3430
2011,2,3,4,144,3.0444
2011,2,3,5,91,1.8573
2011,3,1,1,136,-1.0629
2011,3,1,2,131,1.0234
2011,3,1,3,205,2.5596
2011,3,1,4,283,3.4020
2011,3,1,5,539,3.8917
2011,3,2,1,86,2.4520
2011,3,2,2,111,3.8063
2011,3,2,3,122,4.3090
2011,3,2,4,160,2.8257
2011,3,2,5,122,0.8802
2011,3,3,1,123,0.8932
2011,3,3,2,144,1.3631
2011,3,3,3,139,0.8410
2011,3,3,4,144,-0.6939
2011,3,3,5,91,1.5683
2011,4,1,1,132,-1.6307
2011,4,1,2,129,1.9202
2011,4,1,3,203,0.4531
2011,4,1,4,283,0.5230
2011,4,1,5,534,2.1076
2011,4,2,1,86,0.4153
2011,4,2,2,111,1.9488
2011,4,2,3,122,2.6030
2011,4,2,4,160,4.2675
2011,4,2,5,121,2.9867
2011,4,3,1,123,1.3843
2011,4,3,2,144,2.4764
2011,4,3,3,137,4.8980
2011,4,3,4,143,4.6333
2011,4,3,5,90,5.3533
2011,5,1,1,130,-5.6322
2011,5,1,2,124,-3.9080
2011,5,1,3,200,-2.5221
2011,5,1,4,279,-1.6874
2011,5,1,5,530,-0.9474
2011,5,2,1,86,-3.8329
2011,5,2,2,110,-2.4925
2011,5,2,3,122,-1.6087
2011,5,2,4,160,-1.7229
2011,5,2,5,121,-0.4789
2011,5,3,1,123,-3.5168
2011,5,3,2,144,-1.1034
2011,5,3,3,136,-0.6727
2011,5,3,4,143,-0.2603
2011,5,3,5,89,1.3973
2011,6,1,1,129,-4.8290
2011,6,1,2,122,-3.2567
2011,6,1,3,199,-1.7196
2011,6,1,4,279,-1.9016
2011,6,1,5,526,-2.6324
2011,6,2,1,85,-2.0667
2011,6,2,2,109,-0.5466
2011,6,2,3,121,-1.4953
2011,6,2,4,159,-1.3179
2011,6,2,5,120,-1.4787
2011,6,3,1,123,-2.0050
2011,6,3,2,144,-1.8182
2011,6,3,3,135,-2.2008
2011,6,3,4,143,-0.5880
2011,6,3,5,88,-0.8668
2011,7,1,1,139,-1.1312
2011,7,1,2,129,-1.7469
2011,7,1,3,202,-4.4226
2011,7,1,4,273,-2.9242
2011,7,1,5,578,-2.5222
2011,7,2,1,92,-2.3674
2011,7,2,2,106,-6.0225
2011,7,2,3,132,-6.2656
2011,7,2,4,156,-4.7097
2011,7,2,5,126,-3.9052
2011,7,3,1,123,-0.6419
2011,7,3,2,149,-0.1625
2011,7,3,3,134,-3.4278
2011,7,3,4,139,-2.5412
2011,7,3,5,100,-2.2699
2011,8,1,1,138,-12.2971
2011,8,1,2,129,-11.8357
2011,8,1,3,200,-9.1537
2011,8,1,4,271,-10.5550
2011,8,1,5,576,-12.3562
2011,8,2,1,92,-10.8814
2011,8,2,2,105,-10.3204
2011,8,2,3,131,-9.4517
2011,8,2,4,154,-8.0972
2011,8,2,5,126,-8.3418
2011,8,3,1,121,-8.1974
2011,8,3,2,149,-5.7011
2011,8,3,3,134,-4.4661
2011,8,3,4,139,-4.0474
2011,8,3,5,100,-3.0687
2011,9,1,1,138,-14.7291
2011,9,1,2,127,-14.1766
2011,9,1,3,199,-11.7103
2011,9,1,4,269,-11.7919
2011,9,1,5,573,-10.3043
2011,9,2,1,92,-17.0202
2011,9,2,2,105,-13.4494
2011,9,2,3,130,-10.7761
2011,9,2,4,153,-9.5800
2011,9,2,5,125,-10.3336
2011,9,3,1,120,-14.4887
2011,9,3,2,149,-6.5087
2011,9,3,3,134,-5.4374
2011,9,3,4,139,-4.3294
2011,9,3,5,100,-3.9743
2011,10,1,1,136,15.8657
2011,10,1,2,126,14.8756
2011,10,1,3,198,14.0650
2011,10,1,4,269,14.4533
2011,10,1,5,571,12.2415
2011,10,2,1,91,19.1090
2011,10,2,2,105,15.2286
2011,10,2,3,130,15.9045
2011,10,2,4,152,16.0500
2011,10,2,5,124,14.5140
2011,10,3,1,119,16.7367
2011,10,3,2,148,10.4904
2011,10,3,3,133,10.2623
2011,10,3,4,139,8.3724
2011,10,3,5,99,9.3429
2011,11,1,1,136,-1.6852
2011,11,1,2,125,-3.6642
2011,11,1,3,195,0.5380
2011,11,1,4,267,-2.2921
2011,11,1,5,569,-2.8220
2011,11,2,1,91,-1.3994
2011,11,2,2,105,-1.3713
2011,11,2,3,128,-1.3528
2011,11,2,4,151,-0.5264
2011,11,2,5,124,-0.1264
2011,11,3,1,119,0.3421
2011,11,3,2,148,-0.7708
2011,11,3,3,133,0.7074
2011,11,3,4,138,0.0057
2011,11,3,5,98,1.4179
2011,12,1,1,133,0.6351
2011,12,1,2,124,0.3909
2011,12,1,3,193,1.8790
2011,12,1,4,265,0.3058
2011,12,1,5,560,2.1226
2011,12,2,1,90,-1.3441
2011,12,2,2,104,0.9735
2011,12,2,3,128,0.2930
2011,12,2,4,151,-1.5352
2011,12,2,5,124,-0.3624
2011,12,3,1,119,-0.7776
2011,12,3,2,148,2.8926
2011,12,3,3,132,-0.3458
2011,12,3,4,137,-0.4402
2011,12,3,5,98,1.3324
2012,1,1,1,132,8.2139
2012,1,1,2,122,6.7879
2012,1,1,3,191,6.7890
2012,1,1,4,264,9.4435
2012,1,1,5,555,8.6430
2012,1,2,1,89,5.4662
2012,1,2,2,104,8.4353
2012,1,2,3,127,7.8244
2012,1,2,4,151,8.2243
2012,1,2,5,124,6.4194
2012,1,3,1,118,5.2146
2012,1,3,2,148,5.1856
2012,1,3,3,131,3.7456
2012,1,3,4,136,6.1165
2012,1,3,5,98,3.6774
2012,2,1,1,130,2.3553
2012,2,1,2,122,3.3479
2012,2,1,3,190,0.3475
2012,2,1,4,263,1.2676
2012,2,1,5,549,2.6491
2012,2,2,1,89,3.7129
2012,2,2,2,104,3.5101
2012,2,2,3,127,3.5455
2012,2,2,4,148,2.2063
2012,2,2,5,122,5.7741
2012,2,3,1,117,5.3280
2012,2,3,2,148,6.1842
2012,2,3,3,131,3.2488
2012,2,3,4,136,3.3591
2012,2,3,5,98,3.2477
2012,3,1,1,129,-0.8221
2012,3,1,2,121,1.1546
2012,3,1,3,189,2.7184
2012,3,1,4,261,4.2554
2012,3,1,5,545,5.2301
2012,3,2,1,89,-1.0038
2012,3,2,2,104,1.2582
2012,3,2,3,127,2.6812
2012,3,2,4,147,2.5549
2012,3,2,5,122,4.1008
2012,3,3,1,116,-1.7243
2012,3,3,2,147,3.0968
2012,3,3,3,130,2.9930
2012,3,3,4,135,3.9540
2012,3,3,5,98,3.8188
2012,4,1,1,126,-2.0831
2012,4,1,2,119,-2.5639
2012,4,1,3,189,-2.9950
2012,4,1,4,261,-2.2457
2012,4,1,5,539,-1.5080
2012,4,2,1,89,-1.7033
2012,4,2,2,104,-3.2923
2012,4,2,3,127,-0.0192
2012,4,2,4,147,-0.2363
2012,4,2,5,122,-0.7879
2012,4,3,1,116,-1.9383
2012,4,3,2,147,-1.2594
2012,4,3,3,130,0.6456
2012,4,3,4,135,-0.8717
2012,4,3,5,98,-0.0459
2012,5,1,1,125,-11.4771
2012,5,1,2,118,-10.6110
2012,5,1,3,186,-7.5145
2012,5,1,4,258,-8.6958
2012,5,1,5,536,-6.8073
2012,5,2,1,89,-11.4988
2012,5,2,2,104,-7.8875
2012,5,2,3,126,-4.4575
2012,5,2,4,147,-7.1976
2012,5,2,5,121,-4.9799
2012,5,3,1,116,-9.2840
2012,5,3,2,146,-5.6242
2012,5,3,3,130,-5.8599
2012,5,3,4,135,-5.8594
2012,5,3,5,98,-2.3729
2012,6,1,1,123,5.0287
2012,6,1,2,116,8.4968
2012,6,1,3,185,7.9389
2012,6,1,4,257,5.6810
2012,6,1,5,532,3.8309
2012,6,2,1,88,4.1239
2012,6,2,2,104,3.9993
2012,6,2,3,126,4.2104
2012,6,2,4,147,4.8111
2012,6,2,5,121,3.0933
2012,6,3,1,115,4.6154
2012,6,3,2,146,2.6927
2012,6,3,3,129,4.1128
2012,6,3,4,135,4.0663
2012,6,3,5,98,2.2195
2012,7,1,1,121,-4.3056
2012,7,1,2,146,-2.9986
2012,7,1,3,160,-1.2703
2012,7,1,4,266,-3.1198
2012,7,1,5,569,-1.9447
2012,7,2,1,79,1.7049
2012,7,2,2,118,-1.5670
2012,7,2,3,121,-1.8944
2012,7,2,4,153,-4.1886
2012,7,2,5,125,-3.8857
2012,7,3,1,118,2.2262
2012,7,3,2,141,1.3613
2012,7,3,3,147,1.7331
2012,7,3,4,144,-0.2547
2012,7,3,5,111,1.7845
2012,8,1,1,119,2.8650
2012,8,1,2,143,-0.2435
2012,8,1,3,157,4.5337
2012,8,1,4,265,4.3553
2012,8,1,5,563,2.2861
2012,8,2,1,79,4.7639
2012,8,2,2,118,3.9804
2012,8,2,3,119,4.0665
2012,8,2,4,153,3.4909
2012,8,2,5,125,5.4782
2012,8,3,1,118,5.1710
2012,8,3,2,139,2.2885
2012,8,3,3,146,1.8367
2012,8,3,4,144,2.1920
2012,8,3,5,111,2.1630
2012,9,1,1,117,6.6173
2012,9,1,2,143,3.5491
2012,9,1,3,155,3.8387
2012,9,1,4,263,3.1659
2012,9,1,5,557,5.6124
2012,9,2,1,78,6.2807
2012,9,2,2,117,1.7663
2012,9,2,3,119,2.2081
2012,9,2,4,152,2.3150
2012,9,2,5,125,3.4048
2012,9,3,1,118,2.4798
2012,9,3,2,139,4.4230
2012,9,3,3,145,2.1371
2012,9,3,4,143,1.7132
2012,9,3,5,111,1.2401
2012,10,1,1,116,-2.2365
2012,10,1,2,140,-3.6852
2012,10,1,3,155,-3.7065
2012,10,1,4,260,-3.9754
2012,10,1,5,552,-4.2436
2012,10,2,1,78,0.0255
2012,10,2,2,117,-0.1264
2012,10,2,3,119,-0.2327
2012,10,2,4,151,-1.9817
2012,10,2,5,125,-3.9167
2012,10,3,1,118,-4.3458
2012,10,3,2,139,-2.5336
2012,10,3,3,145,-2.1832
2012,10,3,4,142,-2.5740
2012,10,3,5,111,-0.9271
2012,11,1,1,115,-0.9404
2012,11,1,2,141,-1.0610
2012,11,1,3,151,1.9846
2012,11,1,4,260,0.3483
2012,11,1,5,547,2.3730
2012,11,2,1,77,-1.3266
2012,11,2,2,115,2.3582
2012,11,2,3,118,3.3494
2012,11,2,4,151,2.0991
2012,11,2,5,123,0.7147
2012,11,3,1,118,-0.8973
2012,11,3,2,138,1.5830
2012,11,3,3,144,2.9131
2012,11,3,4,141,0.8124
2012,11,3,5,111,0.9739
2012,12,1,1,112,4.1252
2012,12,1,2,138,4.9563
2012,12,1,3,150,4.7785
2012,12,1,4,259,5.8083
2012,12,1,5,541,1.8179
2012,12,2,1,77,4.0700
2012,12,2,2,114,4.4388
2012,12,2,3,118,4.5617
2012,12,2,4,151,2.8810
2012,12,2,5,123,2.2023
2012,12,3,1,118,-0.3143
2012,12,3,2,137,1.4113
2012,12,3,3,144,0.6588
2012,12,3,4,141,0.7831
2012,12,3,5,111,-1.2727
2013,1,1,1,109,6.0771
2013,1,1,2,136,3.9684
2013,1,1,3,149,6.0781
2013,1,1,4,257,4.9399
2013,1,1,5,534,6.4588
2013,1,2,1,77,5.9449
2013,1,2,2,114,6.0567
2013,1,2,3,116,6.3978
2013,1,2,4,148,7.1656
2013,1,2,5,122,5.5666
2013,1,3,1,118,1.5958
2013,1,3,2,137,5.6277
2013,1,3,3,143,6.4111
2013,1,3,4,140,6.2247
2013,1,3,5,111,5.5725
2013,2,1,1,108,1.6210
2013,2,1,2,135,0.0544
2013,2,1,3,148,1.6302
2013,2,1,4,254,1.2873
2013,2,1,5,534,0.6316
2013,2,2,1,76,-0.6548
2013,2,2,2,114,2.6042
2013,2,2,3,116,-0.1467
2013,2,2,4,148,0.6239
2013,2,2,5,122,1.2806
2013,2,3,1,116,-0.9558
2013,2,3,2,136,1.7664
2013,2,3,3,143,1.6989
2013,2,3,4,140,1.6601
2013,2,3,5,111,1.1530
2013,3,1,1,106,3.3585
2013,3,1,2,135,4.7463
2013,3,1,3,148,6.3530
2013,3,1,4,253,5.7322
2013,3,1,5,531,6.3607
2013,3,2,1,75,4.4843
2013,3,2,2,114,5.2693
2013,3,2,3,115,3.8704
2013,3,2,4,148,4.9985
2013,3,2,5,120,4.3449
2013,3,3,1,116,2.5694
2013,3,3,2,136,2.9938
2013,3,3,3,143,3.6711
2013,3,3,4,140,4.1473
2013,3,3,5,111,5.4581
2013,4,1,1,106,-2.3419
2013,4,1,2,134,-1.2899
2013,4,1,3,145,-0.7183
2013,4,1,4,251,-1.5333
2013,4,1,5,525,1.6795
2013,4,2,1,75,-2.4429
2013,4,2,2,114,-0.8531
2013,4,2,3,115,-0.4245
2013,4,2,4,148,-1.9979
2013,4,2,5,120,0.4333
2013,4,3,1,116,-0.4702
2013,4,3,2,136,0.9616
2013,4,3,3,143,1.2247
2013,4,3,4,140,2.8652
2013,4,3,5,111,2.5046
2013,5,1,1,105,7.6004
2013,5,1,2,130,2.3028
2013,5,1,3,145,5.7582
2013,5,1,4,250,7.9269
2013,5,1,5,520,5.3169
2013,5,2,1,75,4.3857
2013,5,2,2,113,5.6447
2013,5,2,3,114,6.5957
2013,5,2,4,146,4.4322
2013,5,2,5,120,6.5124
2013,5,3,1,116,2.6134
2013,5,3,2,136,2.9131
2013,5,3,3,143,1.4466
2013,5,3,4,140,2.3862
2013,5,3,5,111,1.4042
2013,6,1,1,102,-2.6068
2013,6,1,2,129,0.9399
2013,6,1,3,145,1.6167
2013,6,1,4,249,1.8045
2013,6,1,5,515,-0.5161
2013,6,2,1,75,-1.9430
2013,6,2,2,113,0.7087
2013,6,2,3,113,-1.8483
2013,6,2,4,146,-0.0938
2013,6,2,5,120,-0.2811
2013,6,3,1,115,-4.7219
2013,6,3,2,136,-0.3181
2013,6,3,3,143,-1.2043
2013,6,3,4,139,-1.3112
2013,6,3,5,111,-1.3140
2013,7,1,1,115,7.7179
2013,7,1,2,142,6.1287
2013,7,1,3,143,10.0154
2013,7,1,4,241,7.9136
2013,7,1,5,533,6.4057
2013,7,2,1,81,4.6686
2013,7,2,2,106,7.5186
2013,7,2,3,107,7.0562
2013,7,2,4,169,6.4160
2013,7,2,5,129,8.2799
2013,7,3,1,119,6.0387
2013,7,3,2,145,4.9615
2013,7,3,3,147,6.2784
2013,7,3,4,144,4.8661
2013,7,3,5,97,5.1136
2013,8,1,1,114,-2.0253
2013,8,1,2,142,-3.0014
2013,8,1,3,142,-1.7582
2013,8,1,4,241,-1.6391
2013,8,1,5,530,-3.3343
2013,8,2,1,81,-1.8441
2013,8,2,2,106,-0.4573
2013,8,2,3,106,-2.9747
2013,8,2,4,168,-2.2017
2013,8,2,5,128,-3.1224
2013,8,3,1,119,0.9989
2013,8,3,2,143,-2.8180
2013,8,3,3,146,-2.2062
2013,8,3,4,143,-2.8507
2013,8,3,5,97,-3.8305
2013,9,1,1,114,7.1071
2013,9,1,2,141,6.7211
2013,9,1,3,140,7.0930
2013,9,1,4,239,6.8964
2013,9,1,5,525,8.1069
2013,9,2,1,81,4.5855
2013,9,2,2,105,6.6334
2013,9,2,3,106,7.6508
2013,9,2,4,168,5.8333
2013,9,2,5,128,6.4162
2013,9,3,1,119,2.6955
2013,9,3,2,143,3.6371
2013,9,3,3,146,4.4780
2013,9,3,4,143,3.3173
2013,9,3,5,97,4.4416
2013,10,1,1,114,6.7927
2013,10,1,2,141,1.8976
2013,10,1,3,139,2.7314
2013,10,1,4,236,0.5516
2013,10,1,5,522,3.8929
2013,10,2,1,81,5.8195
2013,10,2,2,105,3.9507
2013,10,2,3,106,3.3407
2013,10,2,4,168,1.9369
2013,10,2,5,127,1.7193
2013,10,3,1,119,5.8186
2013,10,3,2,143,5.7669
2013,10,3,3,145,3.2308
2013,10,3,4,142,4.7663
2013,10,3,5,97,3.5939
2013,11,1,1,112,4.2085
2013,11,1,2,141,3.4739
2013,11,1,3,139,5.1763
2013,11,1,4,231,6.2610
2013,11,1,5,521,5.4965
2013,11,2,1,79,0.3839
2013,11,2,2,105,4.8413
2013,11,2,3,105,2.3040
2013,11,2,4,166,3.7922
2013,11,2,5,126,4.0499
2013,11,3,1,119,1.6173
2013,11,3,2,142,2.7419
2013,11,3,3,144,2.4550
2013,11,3,4,142,3.5888
2013,11,3,5,97,2.4772
2013,12,1,1,110,2.1453
2013,12,1,2,139,3.3883
2013,12,1,3,138,3.2085
2013,12,1,4,227,1.6552
2013,12,1,5,513,2.4739
2013,12,2,1,79,2.4005
2013,12,2,2,104,3.1331
2013,12,2,3,105,2.8637
2013,12,2,4,165,1.9225
2013,12,2,5,124,2.7659
2013,12,3,1,119,2.6233
2013,12,3,2,142,3.6619
2013,12,3,3,144,4.0095
2013,12,3,4,142,1.1674
2013,12,3,5,97,0.8529
2014,1,1,1,110,-2.4603
2014,1,1,2,138,-2.7603
2014,1,1,3,137,-3.4393
2014,1,1,4,227,-1.1192
2014,1,1,5,510,-1.1377
2014,1,2,1,77,-4.6112
2014,1,2,2,104,-3.9633
2014,1,2,3,105,-3.5236
2014,1,2,4,164,-2.0987
2014,1,2,5,123,-2.9319
2014,1,3,1,119,-6.4283
2014,1,3,2,141,-2.9931
2014,1,3,3,143,-1.9506
2014,1,3,4,141,-2.9303
2014,1,3,5,97,-5.6728
2014,2,1,1,110,7.6927
2014,2,1,2,137,6.8288
2014,2,1,3,137,4.7403
2014,2,1,4,225,3.8826
2014,2,1,5,508,4.1980
2014,2,2,1,77,6.8501
2014,2,2,2,102,5.8088
2014,2,2,3,105,4.0654
2014,2,2,4,164,4.8869
2014,2,2,5,121,5.0741
2014,2,3,1,117,5.5313
2014,2,3,2,141,4.1212
2014,2,3,3,143,5.6305
2014,2,3,4,141,4.9390
2014,2,3,5,97,6.0703
2014,3,1,1,110,0.3394
2014,3,1,2,134,4.5407
2014,3,1,3,132,0.5452
2014,3,1,4,224,-0.8354
2014,3,1,5,502,-2.1076
2014,3,2,1,77,2.0618
2014,3,2,2,102,-0.5026
2014,3,2,3,105,0.2953
2014,3,2,4,161,-0.2663
2014,3,2,5,121,-2.5048
2014,3,3,1,117,1.8873
2014,3,3,2,141,-0.5011
2014,3,3,3,142,-1.1292
2014,3,3,4,141,0.7096
2014,3,3,5,97,-0.5769
2014,4,1,1,110,-0.5011
2014,4,1,2,131,-3.1037
2014,4,1,3,131,-5.7999
2014,4,1,4,224,-5.3302
2014,4,1,5,500,-7.4804
2014,4,2,1,76,2.3546
2014,4,2,2,102,-2.6223
2014,4,2,3,105,-3.1753
2014,4,2,4,161,-4.2420
2014,4,2,5,121,-6.1899
2014,4,3,1,117,4.5973
2014,4,3,2,140,1.2571
2014,4,3,3,142,-0.5135
2014,4,3,4,141,-0.5462
2014,4,3,5,97,-0.0584
2014,5,1,1,108,-0.8256
2014,5,1,2,130,0.8281
2014,5,1,3,129,1.9555
2014,5,1,4,223,-1.6764
2014,5,1,5,498,-2.6869
2014,5,2,1,76,0.5145
2014,5,2,2,102,0.7100
2014,5,2,3,105,0.0078
2014,5,2,4,160,1.4566
2014,5,2,5,120,0.7730
2014,5,3,1,117,3.5454
2014,5,3,2,140,1.9466
2014,5,3,3,142,2.8662
2014,5,3,4,141,1.9317
2014,5,3,5,97,0.7217
2014,6,1,1,106,8.3659
2014,6,1,2,129,3.8329
2014,6,1,3,129,5.6966
2014,6,1,4,222,5.0489
2014,6,1,5,495,3.2208
2014,6,2,1,76,5.4043
2014,6,2,2,102,5.9166
2014,6,2,3,104,5.0338
2014,6,2,4,160,5.4780
2014,6,2,5,119,5.5080
2014,6,3,1,117,4.0153
2014,6,3,2,140,1.8301
2014,6,3,3,142,1.8137
2014,6,3,4,140,1.7492
2014,6,3,5,96,1.2268
2014,7,1,1,105,-6.6011
2014,7,1,2,113,-7.2854
2014,7,1,3,148,-5.8993
2014,7,1,4,225,-7.9519
2014,7,1,5,546,-6.2269
2014,7,2,1,83,-6.5286
2014,7,2,2,108,-7.1651
2014,7,2,3,122,-6.6874
2014,7,2,4,158,-5.6901
2014,7,2,5,129,-3.5062
2014,7,3,1,128,-0.9912
2014,7,3,2,158,-2.6265
2014,7,3,3,149,0.0855
2014,7,3,4,144,-1.4647
2014,7,3,5,100,-2.7662
2014,8,1,1,105,2.1010
2014,8,1,2,112,3.2125
2014,8,1,3,148,3.3368
2014,8,1,4,225,3.9312
2014,8,1,5,541,4.6414
2014,8,2,1,82,4.8264
2014,8,2,2,106,4.4389
2014,8,2,3,122,3.5647
2014,8,2,4,156,4.9997
2014,8,2,5,129,5.9664
2014,8,3,1,128,4.2550
2014,8,3,2,158,3.2341
2014,8,3,3,149,3.6656
2014,8,3,4,143,4.9507
2014,8,3,5,100,4.8273
2014,9,1,1,104,-12.0705
2014,9,1,2,110,-7.5321
2014,9,1,3,148,-7.8801
2014,9,1,4,225,-5.5466
2014,9,1,5,537,-5.5708
2014,9,2,1,82,-10.0042
2014,9,2,2,106,-6.4972
2014,9,2,3,122,-4.3980
2014,9,2,4,155,-4.3220
2014,9,2,5,129,-4.1250
2014,9,3,1,128,-5.4314
2014,9,3,2,158,-2.9633
2014,9,3,3,148,-1.4861
2014,9,3,4,143,-0.1442
2014,9,3,5,99,0.2186
2014,10,1,1,103,-1.2067
2014,10,1,2,110,4.1750
2014,10,1,3,147,5.5470
2014,10,1,4,224,6.2688
2014,10,1,5,535,6.4458
2014,10,2,1,82,-2.8073
2014,10,2,2,106,2.3465
2014,10,2,3,122,5.8116
2014,10,2,4,154,6.9428
2014,10,2,5,129,6.7234
2014,10,3,1,128,-0.5296
2014,10,3,2,158,1.1861
2014,10,3,3,148,2.6777
2014,10,3,4,142,2.1623
2014,10,3,5,98,3.6041
2014,11,1,1,102,-5.5698
2014,11,1,2,108,-4.1782
2014,11,1,3,147,-2.7478
2014,11,1,4,223,0.8808
2014,11,1,5,530,0.7178
2014,11,2,1,82,-6.1300
