year,month,rank_ME,rank_HS,nstocks,ret_vw
2012,8,1,4,230,2.1348
2012,8,1,5,154,2.6333
2012,8,2,1,184,4.3473
2012,8,2,2,138,0.1501
2012,8,2,3,98,6.7217
2012,8,2,4,68,3.6744
2012,8,2,5,75,5.7304
2012,8,3,1,157,3.4286
2012,8,3,2,141,1.4695
2012,8,3,3,108,5.2141
2012,8,3,4,119,0.1859
2012,8,3,5,104,2.0391
2012,9,1,1,344,5.4674
2012,9,1,2,384,6.0327
2012,9,1,3,163,3.4676
2012,9,1,4,230,3.6501
2012,9,1,5,153,2.0087
2012,9,2,1,181,3.3821
2012,9,2,2,138,2.6877
2012,9,2,3,98,2.5706
2012,9,2,4,68,0.6067
2012,9,2,5,75,6.2647
2012,9,3,1,157,1.9285
2012,9,3,2,139,3.9037
2012,9,3,3,108,2.2573
2012,9,3,4,118,2.5385
2012,9,3,5,104,2.3199
2012,10,1,1,343,-5.5257
2012,10,1,2,382,-5.4021
2012,10,1,3,161,-3.2958
2012,10,1,4,224,-3.2587
2012,10,1,5,152,-0.3390
2012,10,2,1,181,-3.5090
2012,10,2,2,138,-3.3850
2012,10,2,3,98,-2.6565
2012,10,2,4,67,2.5524
2012,10,2,5,75,1.4868
2012,10,3,1,156,-4.4928
2012,10,3,2,139,-0.2997
2012,10,3,3,108,-5.3365
2012,10,3,4,118,-1.8461
2012,10,3,5,104,-0.4913
2012,11,1,1,340,-1.3903
2012,11,1,2,381,1.9882
2012,11,1,3,161,0.9173
2012,11,1,4,220,1.3783
2012,11,1,5,152,0.8979
2012,11,2,1,179,-0.2066
2012,11,2,2,137,1.0522
2012,11,2,3,97,4.1000
2012,11,2,4,65,2.1600
2012,11,2,5,74,0.7596
2012,11,3,1,155,0.6173
2012,11,3,2,138,1.6800
2012,11,3,3,107,0.2784
2012,11,3,4,118,1.8873
2012,11,3,5,104,0.5494
2012,12,1,1,336,3.7916
2012,12,1,2,377,1.8493
2012,12,1,3,160,6.7404
2012,12,1,4,217,3.4214
2012,12,1,5,151,4.2733
2012,12,2,1,179,3.3288
2012,12,2,2,137,3.0540
2012,12,2,3,97,2.7944
2012,12,2,4,65,4.5026
2012,12,2,5,73,4.0639
2012,12,3,1,155,1.9300
2012,12,3,2,138,0.7660
2012,12,3,3,107,-0.6983
2012,12,3,4,117,1.0078
2012,12,3,5,104,-0.3852
2013,1,1,1,331,5.2605
2013,1,1,2,374,7.6682
2013,1,1,3,159,8.0416
2013,1,1,4,216,5.0658
2013,1,1,5,146,4.5339
2013,1,2,1,175,5.8082
2013,1,2,2,136,5.9102
2013,1,2,3,96,7.4057
2013,1,2,4,65,6.6903
2013,1,2,5,73,6.0708
2013,1,3,1,155,6.5879
2013,1,3,2,137,6.9742
2013,1,3,3,107,2.4245
2013,1,3,4,116,5.1076
2013,1,3,5,104,5.1615
2013,2,1,1,330,-0.1193
2013,2,1,2,372,0.4230
2013,2,1,3,158,1.8735
2013,2,1,4,216,0.2132
2013,2,1,5,145,3.4481
2013,2,2,1,174,1.2762
2013,2,2,2,136,1.1259
2013,2,2,3,96,1.6448
2013,2,2,4,65,0.8768
2013,2,2,5,73,-0.9945
2013,2,3,1,154,0.3536
2013,2,3,2,137,1.6699
2013,2,3,3,107,0.5213
2013,2,3,4,116,3.0337
2013,2,3,5,102,1.1340
2013,3,1,1,328,4.6900
2013,3,1,2,371,7.5025
2013,3,1,3,158,6.9657
2013,3,1,4,214,5.6348
2013,3,1,5,143,5.7540
2013,3,2,1,174,5.0738
2013,3,2,2,135,5.1115
2013,3,2,3,94,4.3483
2013,3,2,4,64,4.2182
2013,3,2,5,73,3.4333
2013,3,3,1,154,2.8393
2013,3,3,2,137,5.8195
2013,3,3,3,107,2.2981
2013,3,3,4,116,3.7567
2013,3,3,5,102,4.0476
2013,4,1,1,324,-0.8201
2013,4,1,2,367,0.8778
2013,4,1,3,157,-0.0083
2013,4,1,4,212,0.8545
2013,4,1,5,141,-0.5690
2013,4,2,1,174,-0.7660
2013,4,2,2,135,-0.3304
2013,4,2,3,94,-1.3899
2013,4,2,4,64,-0.1962
2013,4,2,5,73,-3.0480
2013,4,3,1,154,0.7592
2013,4,3,2,137,2.2237
2013,4,3,3,107,-0.2319
2013,4,3,4,116,2.4997
2013,4,3,5,102,1.4188
2013,5,1,1,319,4.6401
2013,5,1,2,364,4.9258
2013,5,1,3,156,6.0926
2013,5,1,4,211,4.7423
2013,5,1,5,141,6.7049
2013,5,2,1,174,6.1860
2013,5,2,2,135,4.3250
2013,5,2,3,92,3.9522
2013,5,2,4,64,9.2213
2013,5,2,5,73,5.8903
2013,5,3,1,154,3.7503
2013,5,3,2,137,1.1172
2013,5,3,3,107,3.9642
2013,5,3,4,116,1.9651
2013,5,3,5,102,0.2905
2013,6,1,1,317,0.6515
2013,6,1,2,363,-0.7042
2013,6,1,3,153,2.1624
2013,6,1,4,207,1.7221
2013,6,1,5,141,-0.6136
2013,6,2,1,174,-0.5181
2013,6,2,2,135,0.0930
2013,6,2,3,92,-0.5335
2013,6,2,4,63,-0.8827
2013,6,2,5,73,-1.8320
2013,6,3,1,153,-2.0650
2013,6,3,2,137,-0.8145
2013,6,3,3,107,-3.3467
2013,6,3,4,116,0.1682
2013,6,3,5,101,-1.7127
2013,7,1,1,341,7.5264
2013,7,1,2,332,7.9238
2013,7,1,3,165,7.9810
2013,7,1,4,203,11.1811
2013,7,1,5,174,5.3926
2013,7,2,1,168,7.2362
2013,7,2,2,157,7.4097
2013,7,2,3,101,6.1735
2013,7,2,4,65,7.0203
2013,7,2,5,73,7.0909
2013,7,3,1,155,4.3396
2013,7,3,2,130,6.8694
2013,7,3,3,101,5.2948
2013,7,3,4,125,5.2593
2013,7,3,5,112,5.1373
2013,8,1,1,339,-2.2619
2013,8,1,2,331,-1.9926
2013,8,1,3,165,-4.6000
2013,8,1,4,203,-2.9455
2013,8,1,5,172,-3.1839
2013,8,2,1,166,-1.0228
2013,8,2,2,156,-1.5411
2013,8,2,3,101,-3.6476
2013,8,2,4,65,-0.3153
2013,8,2,5,73,-3.6410
2013,8,3,1,154,-0.5235
2013,8,3,2,129,-3.0656
2013,8,3,3,101,-4.1997
2013,8,3,4,123,-1.9030
2013,8,3,5,112,-2.5468
2013,9,1,1,335,8.5675
2013,9,1,2,328,7.3297
2013,9,1,3,162,6.2852
2013,9,1,4,202,7.6162
2013,9,1,5,171,5.5030
2013,9,2,1,166,6.6452
2013,9,2,2,156,6.8762
2013,9,2,3,101,6.6311
2013,9,2,4,65,7.3541
2013,9,2,5,73,3.2954
2013,9,3,1,154,4.8328
2013,9,3,2,129,4.8072
2013,9,3,3,101,1.9764
2013,9,3,4,123,2.7103
2013,9,3,5,112,3.3330
2013,10,1,1,334,3.2256
2013,10,1,2,325,-1.3081
2013,10,1,3,160,2.3841
2013,10,1,4,201,4.2314
2013,10,1,5,171,1.4835
2013,10,2,1,166,1.9358
2013,10,2,2,156,1.2627
2013,10,2,3,101,3.6855
2013,10,2,4,65,1.8543
2013,10,2,5,72,4.8054
2013,10,3,1,153,3.8675
2013,10,3,2,129,4.3393
2013,10,3,3,101,3.0617
2013,10,3,4,122,5.6907
2013,10,3,5,112,5.6581
2013,11,1,1,330,4.4786
2013,11,1,2,324,8.9975
2013,11,1,3,159,5.8675
2013,11,1,4,200,5.0081
2013,11,1,5,170,4.2401
2013,11,2,1,165,2.2044
2013,11,2,2,153,4.7270
2013,11,2,3,100,4.7264
2013,11,2,4,64,4.0221
2013,11,2,5,71,3.9017
2013,11,3,1,153,1.7936
2013,11,3,2,127,4.0401
2013,11,3,3,100,2.3940
2013,11,3,4,122,2.2899
2013,11,3,5,112,3.3133
2013,12,1,1,326,2.5611
2013,12,1,2,323,2.9207
2013,12,1,3,154,3.8315
2013,12,1,4,195,2.3328
2013,12,1,5,169,1.4023
2013,12,2,1,165,2.4136
2013,12,2,2,152,1.7667
2013,12,2,3,100,2.1834
2013,12,2,4,63,4.2999
2013,12,2,5,70,1.9894
2013,12,3,1,153,3.2821
2013,12,3,2,127,1.4876
2013,12,3,3,100,5.3813
2013,12,3,4,122,2.2673
2013,12,3,5,112,1.7346
2014,1,1,1,323,-0.8251
2014,1,1,2,323,3.2479
2014,1,1,3,152,-3.7769
2014,1,1,4,195,-3.3956
2014,1,1,5,169,-4.6152
2014,1,2,1,163,-0.8617
2014,1,2,2,152,-0.4071
2014,1,2,3,98,-5.0722
2014,1,2,4,62,-0.9778
2014,1,2,5,70,-4.0262
2014,1,3,1,152,-1.0430
2014,1,3,2,125,-0.1066
2014,1,3,3,100,-5.9897
2014,1,3,4,122,-5.1831
2014,1,3,5,112,-5.7222
2014,2,1,1,321,4.0626
2014,2,1,2,321,7.0001
2014,2,1,3,151,3.1140
2014,2,1,4,195,5.3018
2014,2,1,5,169,5.2969
2014,2,2,1,162,5.4323
2014,2,2,2,150,6.8664
2014,2,2,3,98,3.3223
2014,2,2,4,61,6.6135
2014,2,2,5,70,3.9507
2014,2,3,1,151,5.3890
2014,2,3,2,124,5.9599
2014,2,3,3,99,5.2010
2014,2,3,4,122,3.8965
2014,2,3,5,112,4.1097
2014,3,1,1,320,-0.6943
2014,3,1,2,317,-3.9374
2014,3,1,3,150,-0.8462
2014,3,1,4,190,1.5975
2014,3,1,5,165,1.4444
2014,3,2,1,161,-1.9841
2014,3,2,2,149,-4.3656
2014,3,2,3,98,2.1454
2014,3,2,4,60,0.9273
2014,3,2,5,70,0.5945
2014,3,3,1,151,-0.5732
2014,3,3,2,123,-1.9239
2014,3,3,3,99,0.7952
2014,3,3,4,122,2.2935
2014,3,3,5,112,0.7154
2014,4,1,1,320,-5.5318
2014,4,1,2,313,-7.7752
2014,4,1,3,150,-3.8738
2014,4,1,4,189,-6.3457
2014,4,1,5,165,-4.0514
2014,4,2,1,160,-3.8240
2014,4,2,2,149,-5.6902
2014,4,2,3,98,-1.5042
2014,4,2,4,60,-3.9125
2014,4,2,5,70,-1.2284
2014,4,3,1,151,-1.0588
2014,4,3,2,122,0.5161
2014,4,3,3,99,1.8934
2014,4,3,4,122,2.6224
2014,4,3,5,112,0.6863
2014,5,1,1,316,-1.5874
2014,5,1,2,311,-0.1146
2014,5,1,3,150,-1.7845
2014,5,1,4,188,0.2362
2014,5,1,5,164,-1.1462
2014,5,2,1,160,2.1586
2014,5,2,2,148,0.2894
2014,5,2,3,98,0.7141
2014,5,2,4,60,0.4641
2014,5,2,5,70,0.3569
2014,5,3,1,151,3.0812
2014,5,3,2,122,1.6719
2014,5,3,3,99,1.7553
2014,5,3,4,122,2.8150
2014,5,3,5,112,1.4866
2014,6,1,1,316,6.1439
2014,6,1,2,311,9.8044
2014,6,1,3,147,3.4312
2014,6,1,4,187,3.7505
2014,6,1,5,162,3.3398
2014,6,2,1,159,8.0781
2014,6,2,2,148,6.2421
2014,6,2,3,98,3.6589
2014,6,2,4,59,5.3721
2014,6,2,5,70,5.2066
2014,6,3,1,150,3.7101
2014,6,3,2,122,2.5300
2014,6,3,3,99,1.8930
2014,6,3,4,121,1.4817
2014,6,3,5,112,0.2181
2014,7,1,1,305,-6.9615
2014,7,1,2,349,-9.5443
2014,7,1,3,146,-4.0519
2014,7,1,4,162,-6.8515
2014,7,1,5,210,-5.8591
2014,7,2,1,151,-6.5395
2014,7,2,2,175,-6.2889
2014,7,2,3,98,-5.2168
2014,7,2,4,75,-5.3122
2014,7,2,5,82,-6.4156
2014,7,3,1,162,-0.7191
2014,7,3,2,128,-1.2782
2014,7,3,3,112,-0.6012
2014,7,3,4,111,-2.5298
2014,7,3,5,116,-1.5690
2014,8,1,1,305,1.8346
2014,8,1,2,346,4.1412
2014,8,1,3,146,3.6928
2014,8,1,4,162,4.4782
2014,8,1,5,209,5.3581
2014,8,2,1,149,4.6297
2014,8,2,2,174,5.5877
2014,8,2,3,97,4.7599
2014,8,2,4,75,5.3094
2014,8,2,5,82,3.5391
2014,8,3,1,162,3.5429
2014,8,3,2,127,4.3500
2014,8,3,3,112,3.6910
2014,8,3,4,111,3.7101
2014,8,3,5,116,4.7524
2014,9,1,1,304,-6.2878
2014,9,1,2,346,-6.9895
2014,9,1,3,144,-8.5662
2014,9,1,4,160,-7.6788
2014,9,1,5,208,-5.4113
2014,9,2,1,149,-6.0332
2014,9,2,2,173,-3.6119
2014,9,2,3,97,-6.5728
2014,9,2,4,75,-4.8680
2014,9,2,5,82,-7.4325
2014,9,3,1,162,-2.8422
2014,9,3,2,125,-0.6689
2014,9,3,3,112,-3.9920
2014,9,3,4,111,-1.5054
2014,9,3,5,115,-1.5906
2014,10,1,1,303,2.3774
2014,10,1,2,345,5.8865
2014,10,1,3,143,7.1204
2014,10,1,4,157,6.7761
2014,10,1,5,207,6.1782
2014,10,2,1,148,3.1587
2014,10,2,2,173,7.0231
2014,10,2,3,97,5.9375
2014,10,2,4,75,2.1364
2014,10,2,5,82,6.7335
2014,10,3,1,161,-0.6793
2014,10,3,2,124,3.1843
2014,10,3,3,112,1.7024
2014,10,3,4,111,1.0150
2014,10,3,5,115,3.3916
2014,11,1,1,301,-2.6841
2014,11,1,2,343,2.2982
2014,11,1,3,143,0.2495
2014,11,1,4,157,-2.4904
2014,11,1,5,203,-0.7509
2014,11,2,1,147,-0.0186
2014,11,2,2,172,1.9872
2014,11,2,3,97,1.0600
2014,11,2,4,75,0.7006
2014,11,2,5,82,2.0878
2014,11,3,1,161,0.4034
2014,11,3,2,124,2.4946
2014,11,3,3,112,1.6146
2014,11,3,4,110,3.1368
2014,11,3,5,115,6.4734
2014,12,1,1,298,5.1435
2014,12,1,2,339,7.1873
2014,12,1,3,143,5.5073
2014,12,1,4,156,4.0929
2014,12,1,5,202,4.2593
2014,12,2,1,147,3.6685
2014,12,2,2,171,1.8378
2014,12,2,3,97,1.2252
2014,12,2,4,75,-0.3436
2014,12,2,5,82,-0.4712
2014,12,3,1,160,-0.5312
2014,12,3,2,124,-1.3170
2014,12,3,3,112,1.3324
2014,12,3,4,108,-2.4553
2014,12,3,5,115,-1.4227
2015,1,1,1,295,-4.9129
2015,1,1,2,338,-2.7477
2015,1,1,3,143,-6.5249
2015,1,1,4,156,-4.8401
2015,1,1,5,200,-5.6190
2015,1,2,1,145,-2.9755
2015,1,2,2,170,-1.3043
2015,1,2,3,95,-4.8305
2015,1,2,4,75,-3.6276
2015,1,2,5,82,-5.8927
2015,1,3,1,158,-4.7981
2015,1,3,2,123,0.0021
2015,1,3,3,112,-5.1893
2015,1,3,4,108,-2.2985
2015,1,3,5,115,-0.0842
2015,2,1,1,291,6.5076
2015,2,1,2,337,6.2528
2015,2,1,3,143,5.3897
2015,2,1,4,156,6.6720
2015,2,1,5,199,3.8873
2015,2,2,1,143,8.1794
2015,2,2,2,168,8.1612
2015,2,2,3,95,7.2568
2015,2,2,4,75,7.4268
2015,2,2,5,82,5.9261
2015,2,3,1,156,7.3121
2015,2,3,2,122,4.9809
2015,2,3,3,112,6.4144
2015,2,3,4,107,6.7965
2015,2,3,5,115,6.0123
2015,3,1,1,289,-0.9832
2015,3,1,2,334,1.4841
2015,3,1,3,142,1.0661
2015,3,1,4,155,1.4059
2015,3,1,5,198,-0.3176
2015,3,2,1,140,1.5655
2015,3,2,2,168,3.5966
2015,3,2,3,94,1.8766
2015,3,2,4,75,1.4705
2015,3,2,5,82,0.0371
2015,3,3,1,156,-2.1281
2015,3,3,2,121,-0.1815
2015,3,3,3,112,-2.2418
2015,3,3,4,106,-2.9463
2015,3,3,5,115,-1.2327
2015,4,1,1,285,-0.2953
2015,4,1,2,332,-5.1634
2015,4,1,3,141,-1.7664
2015,4,1,4,155,-2.1371
2015,4,1,5,195,-1.5285
2015,4,2,1,139,-1.6160
2015,4,2,2,167,-4.1907
2015,4,2,3,94,-2.3833
2015,4,2,4,75,-1.3711
2015,4,2,5,82,-3.0249
2015,4,3,1,155,3.7892
2015,4,3,2,119,-0.5807
2015,4,3,3,112,1.2642
2015,4,3,4,105,0.8578
2015,4,3,5,115,-0.2763
2015,5,1,1,282,2.6650
2015,5,1,2,332,6.4237
2015,5,1,3,139,0.2893
2015,5,1,4,155,-0.6300
2015,5,1,5,193,-1.1024
2015,5,2,1,139,3.7146
2015,5,2,2,167,4.7729
2015,5,2,3,94,1.7464
2015,5,2,4,75,1.9462
2015,5,2,5,82,0.4125
2015,5,3,1,155,-0.6803
2015,5,3,2,117,3.6737
2015,5,3,3,111,-0.6249
2015,5,3,4,105,-0.3099
2015,5,3,5,115,1.4846
2015,6,1,1,279,2.8911
2015,6,1,2,330,2.8353
2015,6,1,3,138,2.5680
2015,6,1,4,155,1.4610
2015,6,1,5,193,0.9931
2015,6,2,1,139,-1.1822
2015,6,2,2,167,1.8585
2015,6,2,3,93,-0.8000
2015,6,2,4,75,0.0597
2015,6,2,5,82,0.5551
2015,6,3,1,154,-3.7622
2015,6,3,2,116,-0.1928
2015,6,3,3,111,-2.4875
2015,6,3,4,104,-2.6918
2015,6,3,5,115,-1.9794
2015,7,1,1,316,-8.5875
2015,7,1,2,398,-3.8643
2015,7,1,3,132,-8.4006
2015,7,1,4,159,-6.9760
2015,7,1,5,193,-5.2662
2015,7,2,1,157,-4.3144
2015,7,2,2,184,0.7380
2015,7,2,3,91,-4.8803
2015,7,2,4,83,-3.7682
2015,7,2,5,83,-2.1624
2015,7,3,1,168,1.2817
2015,7,3,2,149,3.1910
2015,7,3,3,109,0.5735
2015,7,3,4,104,-0.2811
2015,7,3,5,128,2.3364
2015,8,1,1,312,-5.0405
2015,8,1,2,396,-7.6493
2015,8,1,3,130,1.1205
2015,8,1,4,158,-4.4424
2015,8,1,5,189,-3.0547
2015,8,2,1,156,-6.0298
2015,8,2,2,184,-9.3355
2015,8,2,3,91,-5.6688
2015,8,2,4,83,-4.5355
2015,8,2,5,82,-4.8284
2015,8,3,1,167,-4.6470
2015,8,3,2,149,-8.1295
2015,8,3,3,108,-7.3844
2015,8,3,4,104,-4.6680
2015,8,3,5,126,-6.3313
2015,9,1,1,311,-9.1633
2015,9,1,2,394,-10.3619
2015,9,1,3,130,-5.6016
2015,9,1,4,158,-7.1920
2015,9,1,5,188,-6.7362
2015,9,2,1,155,-5.3094
2015,9,2,2,184,-9.3419
2015,9,2,3,90,-7.1612
2015,9,2,4,83,-6.5815
2015,9,2,5,80,-6.0321
2015,9,3,1,166,-1.9456
2015,9,3,2,146,-4.7563
2015,9,3,3,108,-2.5269
2015,9,3,4,104,-2.9785
2015,9,3,5,125,-1.8605
2015,10,1,1,307,4.5847
2015,10,1,2,392,4.8467
2015,10,1,3,129,6.6855
2015,10,1,4,157,8.4840
2015,10,1,5,187,6.6005
2015,10,2,1,155,8.2498
2015,10,2,2,184,4.2198
2015,10,2,3,90,8.4406
2015,10,2,4,83,5.5262
2015,10,2,5,80,6.2297
2015,10,3,1,166,11.4209
2015,10,3,2,145,8.4577
2015,10,3,3,108,9.5875
2015,10,3,4,104,7.9714
2015,10,3,5,125,6.2699
2015,11,1,1,300,3.3382
2015,11,1,2,390,6.3030
2015,11,1,3,127,1.1038
2015,11,1,4,157,0.5573
2015,11,1,5,186,-0.2166
2015,11,2,1,152,7.4261
2015,11,2,2,182,7.1503
2015,11,2,3,90,2.2457
2015,11,2,4,83,3.0650
2015,11,2,5,78,0.5438
2015,11,3,1,165,0.9602
2015,11,3,2,145,0.1440
2015,11,3,3,108,-0.6701
2015,11,3,4,104,0.0763
2015,11,3,5,125,0.0623
2015,12,1,1,296,-5.7068
2015,12,1,2,391,-6.1915
2015,12,1,3,127,-5.7043
2015,12,1,4,157,-3.3936
2015,12,1,5,186,-5.3811
2015,12,2,1,152,-5.1327
2015,12,2,2,181,-4.1487
2015,12,2,3,90,-7.4095
2015,12,2,4,83,-5.7249
2015,12,2,5,77,-3.4077
2015,12,3,1,164,-2.5194
2015,12,3,2,144,-0.6362
2015,12,3,3,108,-3.9770
2015,12,3,4,104,-0.5002
2015,12,3,5,125,-1.7727
2016,1,1,1,295,-9.8902
2016,1,1,2,387,-17.0214
2016,1,1,3,124,-7.1915
2016,1,1,4,155,-9.4034
2016,1,1,5,186,-6.3792
2016,1,2,1,151,-11.2014
2016,1,2,2,180,-15.6458
2016,1,2,3,89,-6.3564
2016,1,2,4,83,-7.8245
2016,1,2,5,77,-4.8905
2016,1,3,1,162,-4.6348
2016,1,3,2,143,-7.0541
2016,1,3,3,107,-5.7699
2016,1,3,4,104,-3.7961
2016,1,3,5,125,-4.1765
2016,2,1,1,289,-1.6680
2016,2,1,2,386,-3.5689
2016,2,1,3,123,-2.0875
2016,2,1,4,152,2.3626
2016,2,1,5,184,4.1130
2016,2,2,1,148,-2.5950
2016,2,2,2,180,-1.7923
2016,2,2,3,89,1.5285
2016,2,2,4,83,5.1657
2016,2,2,5,77,3.0626
2016,2,3,1,162,-2.6664
2016,2,3,2,141,-0.1605
2016,2,3,3,107,2.3430
2016,2,3,4,104,2.8089
2016,2,3,5,124,0.9478
2016,3,1,1,284,7.0104
2016,3,1,2,383,7.6707
2016,3,1,3,123,5.5901
2016,3,1,4,152,11.0114
2016,3,1,5,183,6.3489
2016,3,2,1,147,9.5815
2016,3,2,2,180,6.6738
2016,3,2,3,89,10.5174
2016,3,2,4,81,9.9838
2016,3,2,5,76,7.6504
2016,3,3,1,159,8.7452
2016,3,3,2,141,4.9270
2016,3,3,3,107,7.7064
2016,3,3,4,103,6.8117
2016,3,3,5,124,6.3645
2016,4,1,1,282,3.8350
2016,4,1,2,383,4.2778
2016,4,1,3,121,1.4048
2016,4,1,4,149,3.2477
2016,4,1,5,182,2.9014
2016,4,2,1,147,3.4861
2016,4,2,2,180,1.7292
2016,4,2,3,89,2.2835
2016,4,2,4,81,-0.0120
2016,4,2,5,76,2.7182
2016,4,3,1,158,-0.5262
2016,4,3,2,141,2.5492
2016,4,3,3,107,0.7479
2016,4,3,4,102,0.4961
2016,4,3,5,124,-1.0373
2016,5,1,1,281,-0.2374
2016,5,1,2,381,1.0940
2016,5,1,3,119,-2.1419
2016,5,1,4,146,-2.0631
2016,5,1,5,182,-0.6274
2016,5,2,1,147,4.2428
2016,5,2,2,178,2.8251
2016,5,2,3,89,-0.4585
2016,5,2,4,81,-0.3955
2016,5,2,5,75,0.3432
2016,5,3,1,157,4.2524
2016,5,3,2,141,2.0169
2016,5,3,3,106,-0.2387
2016,5,3,4,101,-0.7094
2016,5,3,5,123,2.5063
2016,6,1,1,280,1.6090
2016,6,1,2,376,-5.1335
2016,6,1,3,119,0.8077
2016,6,1,4,144,1.7648
2016,6,1,5,178,3.6591
2016,6,2,1,146,1.8459
2016,6,2,2,176,-3.1137
2016,6,2,3,88,0.7906
2016,6,2,4,81,1.4095
2016,6,2,5,75,1.5652
2016,6,3,1,157,-1.0989
2016,6,3,2,138,-0.1071
2016,6,3,3,105,-0.0522
2016,6,3,4,100,2.8209
2016,6,3,5,123,1.6469
2016,7,1,1,292,5.5212
2016,7,1,2,442,5.1445
2016,7,1,3,142,7.5114
2016,7,1,4,132,5.7018
2016,7,1,5,198,5.9187
2016,7,2,1,142,5.5665
2016,7,2,2,156,7.4557
2016,7,2,3,91,4.5918
2016,7,2,4,88,6.4342
2016,7,2,5,91,7.9705
2016,7,3,1,168,6.4184
2016,7,3,2,129,5.2354
2016,7,3,3,103,1.6029
2016,7,3,4,97,2.3673
2016,7,3,5,119,4.4151
2016,8,1,1,288,5.1493
2016,8,1,2,436,2.6401
2016,8,1,3,141,4.1846
2016,8,1,4,132,3.1151
2016,8,1,5,198,1.5606
2016,8,2,1,142,3.4829
2016,8,2,2,154,-0.9216
2016,8,2,3,91,1.6771
2016,8,2,4,88,-0.2293
2016,8,2,5,90,-1.3162
2016,8,3,1,166,1.7004
2016,8,3,2,129,-2.2395
2016,8,3,3,103,0.3596
2016,8,3,4,97,-1.1547
2016,8,3,5,119,-0.0290
2016,9,1,1,287,4.9810
2016,9,1,2,433,9.6140
2016,9,1,3,140,3.1539
2016,9,1,4,132,2.0394
2016,9,1,5,196,2.1840
2016,9,2,1,140,3.5068
2016,9,2,2,154,3.3924
2016,9,2,3,89,1.4711
2016,9,2,4,88,0.4369
2016,9,2,5,90,1.0678
2016,9,3,1,165,1.7513
2016,9,3,2,129,0.3944
2016,9,3,3,103,0.8038
2016,9,3,4,97,-0.6157
2016,9,3,5,119,1.7921
2016,10,1,1,283,-6.1858
2016,10,1,2,432,-10.8859
2016,10,1,3,140,-4.8603
2016,10,1,4,132,-4.1529
2016,10,1,5,195,-5.6117
2016,10,2,1,139,-6.1182
2016,10,2,2,152,-8.9678
2016,10,2,3,88,-4.7345
2016,10,2,4,87,-6.8816
2016,10,2,5,88,-3.9746
2016,10,3,1,164,-1.6860
2016,10,3,2,127,-5.4285
2016,10,3,3,102,-0.1638
2016,10,3,4,96,-2.1811
2016,10,3,5,119,-3.0475
2016,11,1,1,280,8.5474
2016,11,1,2,428,11.2753
2016,11,1,3,139,15.6253
2016,11,1,4,130,9.2802
2016,11,1,5,193,9.8135
2016,11,2,1,138,9.6024
2016,11,2,2,152,10.2718
2016,11,2,3,88,15.2320
2016,11,2,4,87,11.1375
2016,11,2,5,88,6.4012
2016,11,3,1,164,1.3720
2016,11,3,2,127,4.2385
2016,11,3,3,102,5.5084
2016,11,3,4,96,3.2123
2016,11,3,5,119,2.3985
2016,12,1,1,276,1.1452
2016,12,1,2,424,1.2214
2016,12,1,3,137,6.3348
2016,12,1,4,129,3.9246
2016,12,1,5,192,3.9182
2016,12,2,1,135,-0.6130
2016,12,2,2,151,-0.7316
2016,12,2,3,87,3.2601
2016,12,2,4,87,2.4764
2016,12,2,5,88,0.1936
2016,12,3,1,162,0.2981
2016,12,3,2,127,0.3762
2016,12,3,3,101,2.4920
2016,12,3,4,96,2.8190
2016,12,3,5,118,0.8406
2017,1,1,1,274,1.0120
2017,1,1,2,421,0.5948
2017,1,1,3,136,-3.5297
2017,1,1,4,128,-1.1417
2017,1,1,5,191,1.2937
2017,1,2,1,134,2.2236
2017,1,2,2,151,2.5153
2017,1,2,3,87,-0.1698
2017,1,2,4,86,1.1298
2017,1,2,5,88,1.8453
2017,1,3,1,161,3.9677
2017,1,3,2,126,2.5970
2017,1,3,3,99,-0.4718
2017,1,3,4,96,1.1919
2017,1,3,5,117,3.6927
2017,2,1,1,271,-0.2577
2017,2,1,2,420,3.3530
2017,2,1,3,135,-0.0085
2017,2,1,4,128,-1.5885
2017,2,1,5,191,-0.9692
2017,2,2,1,134,-0.0030
2017,2,2,2,150,3.7174
2017,2,2,3,87,2.0562
2017,2,2,4,85,1.2009
2017,2,2,5,88,-2.0397
2017,2,3,1,160,2.1673
2017,2,3,2,126,4.8851
2017,2,3,3,99,2.3035
2017,2,3,4,95,2.6864
2017,2,3,5,117,4.9416
2017,3,1,1,270,-0.3041
2017,3,1,2,417,4.3385
2017,3,1,3,134,0.0566
2017,3,1,4,128,1.0756
2017,3,1,5,190,0.5547
2017,3,2,1,129,1.2842
2017,3,2,2,148,2.4310
2017,3,2,3,87,0.2762
2017,3,2,4,85,-0.2873
2017,3,2,5,88,-0.7375
2017,3,3,1,160,1.8195
2017,3,3,2,125,0.1277
2017,3,3,3,98,-0.4273
2017,3,3,4,95,-0.1034
2017,3,3,5,117,1.4701
2017,4,1,1,268,1.3813
2017,4,1,2,413,-1.0205
2017,4,1,3,133,0.7670
2017,4,1,4,128,6.1516
2017,4,1,5,190,2.7176
2017,4,2,1,127,0.6010
2017,4,2,2,148,1.9811
2017,4,2,3,86,0.7164
2017,4,2,4,85,2.3162
2017,4,2,5,87,2.2765
2017,4,3,1,159,2.3847
2017,4,3,2,125,1.8864
2017,4,3,3,98,0.4016
2017,4,3,4,95,0.9673
2017,4,3,5,116,1.3290
2017,5,1,1,264,2.4308
