year,month,rank_ME,rank_RCA,nstocks,ret_vw
2014,8,2,1,47,4.1860
2014,8,2,2,36,3.4463
2014,8,2,3,47,4.3507
2014,8,2,4,45,1.7554
2014,8,2,5,168,7.7903
2014,8,3,1,56,2.5849
2014,8,3,2,57,4.4513
2014,8,3,3,68,5.4338
2014,8,3,4,79,4.2064
2014,8,3,5,127,4.9851
2014,9,1,1,60,-6.0050
2014,9,1,2,57,-10.0451
2014,9,1,3,60,-6.0621
2014,9,1,4,97,-7.4095
2014,9,1,5,433,-6.1461
2014,9,2,1,47,-5.3898
2014,9,2,2,36,-5.8111
2014,9,2,3,47,-6.4998
2014,9,2,4,45,-5.1952
2014,9,2,5,168,-3.4565
2014,9,3,1,56,-2.8172
2014,9,3,2,57,-2.5707
2014,9,3,3,68,-1.4364
2014,9,3,4,79,-2.9441
2014,9,3,5,125,-0.5441
2014,10,1,1,60,7.1861
2014,10,1,2,56,8.2673
2014,10,1,3,60,5.9133
2014,10,1,4,97,7.4227
2014,10,1,5,432,5.7291
2014,10,2,1,47,-0.6593
2014,10,2,2,36,5.3808
2014,10,2,3,47,9.7500
2014,10,2,4,45,3.6770
2014,10,2,5,167,7.6926
2014,10,3,1,56,1.1565
2014,10,3,2,57,2.7068
2014,10,3,3,68,4.2409
2014,10,3,4,78,3.1344
2014,10,3,5,124,1.4841
2014,11,1,1,60,-5.0099
2014,11,1,2,55,-3.6003
2014,11,1,3,58,-2.1048
2014,11,1,4,97,-0.8582
2014,11,1,5,430,1.9368
2014,11,2,1,47,1.3311
2014,11,2,2,36,1.9103
2014,11,2,3,47,-0.0935
2014,11,2,4,43,0.3391
2014,11,2,5,167,1.9937
2014,11,3,1,56,-0.9719
2014,11,3,2,57,3.7108
2014,11,3,3,68,4.8463
2014,11,3,4,78,4.8524
2014,11,3,5,124,3.2611
2014,12,1,1,60,3.1398
2014,12,1,2,55,1.2181
2014,12,1,3,57,3.5754
2014,12,1,4,97,6.4384
2014,12,1,5,425,7.7994
2014,12,2,1,47,2.9107
2014,12,2,2,36,-0.5140
2014,12,2,3,47,3.0163
2014,12,2,4,43,2.8216
2014,12,2,5,166,3.8125
2014,12,3,1,56,-0.1736
2014,12,3,2,57,-1.9243
2014,12,3,3,68,-3.0171
2014,12,3,4,78,-0.1402
2014,12,3,5,124,-1.1912
2015,1,1,1,59,-6.6524
2015,1,1,2,54,-6.5126
2015,1,1,3,57,-6.3587
2015,1,1,4,97,-7.9289
2015,1,1,5,423,-2.3936
2015,1,2,1,46,-8.4265
2015,1,2,2,36,-4.6776
2015,1,2,3,47,-4.4797
2015,1,2,4,42,-3.2123
2015,1,2,5,164,0.2713
2015,1,3,1,56,-3.4530
2015,1,3,2,57,-2.2891
2015,1,3,3,68,0.0919
2015,1,3,4,77,-3.1928
2015,1,3,5,123,-1.8978
2015,2,1,1,59,7.1592
2015,2,1,2,54,6.6347
2015,2,1,3,57,5.8267
2015,2,1,4,97,7.3688
2015,2,1,5,420,6.7105
2015,2,2,1,46,8.7963
2015,2,2,2,36,8.0370
2015,2,2,3,47,9.1512
2015,2,2,4,41,9.3162
2015,2,2,5,161,7.6390
2015,2,3,1,56,5.8255
2015,2,3,2,56,6.7616
2015,2,3,3,68,7.2676
2015,2,3,4,76,5.8841
2015,2,3,5,122,6.0479
2015,3,1,1,59,2.4867
2015,3,1,2,54,2.6480
2015,3,1,3,57,-0.4707
2015,3,1,4,97,-0.0111
2015,3,1,5,417,0.1650
2015,3,2,1,46,2.5233
2015,3,2,2,36,1.5751
2015,3,2,3,47,2.0438
2015,3,2,4,40,0.7712
2015,3,2,5,159,2.5799
2015,3,3,1,56,-2.9256
2015,3,3,2,56,-0.8478
2015,3,3,3,68,-2.1012
2015,3,3,4,76,-2.2095
2015,3,3,5,121,-1.7836
2015,4,1,1,59,-1.3975
2015,4,1,2,54,-2.1898
2015,4,1,3,56,1.6171
2015,4,1,4,97,-1.4033
2015,4,1,5,413,-3.3103
2015,4,2,1,45,-2.4779
2015,4,2,2,36,0.4273
2015,4,2,3,47,-3.0351
2015,4,2,4,40,-3.7660
2015,4,2,5,158,-4.3205
2015,4,3,1,56,3.8332
2015,4,3,2,56,-0.1321
2015,4,3,3,67,-0.2894
2015,4,3,4,75,0.0230
2015,4,3,5,120,1.8474
2015,5,1,1,59,0.4177
2015,5,1,2,54,-2.7755
2015,5,1,3,55,3.9894
2015,5,1,4,97,3.2974
2015,5,1,5,410,6.1070
2015,5,2,1,45,1.9050
2015,5,2,2,36,2.3031
2015,5,2,3,47,0.7713
2015,5,2,4,40,2.6984
2015,5,2,5,158,7.2361
2015,5,3,1,56,-0.3912
2015,5,3,2,56,1.9030
2015,5,3,3,67,2.5184
2015,5,3,4,74,1.4865
2015,5,3,5,118,2.6569
2015,6,1,1,59,1.4686
2015,6,1,2,54,2.9815
2015,6,1,3,55,0.8938
2015,6,1,4,97,0.6544
2015,6,1,5,405,2.8559
2015,6,2,1,45,-2.4119
2015,6,2,2,36,0.2008
2015,6,2,3,47,2.8445
2015,6,2,4,40,3.3618
2015,6,2,5,157,-1.2236
2015,6,3,1,56,-2.3249
2015,6,3,2,54,-1.1589
2015,6,3,3,67,-2.7424
2015,6,3,4,74,-3.1013
2015,6,3,5,117,-2.2646
2015,7,1,1,67,-7.6562
2015,7,1,2,55,-7.5864
2015,7,1,3,77,-2.5637
2015,7,1,4,97,-1.1518
2015,7,1,5,444,-4.7182
2015,7,2,1,55,-2.8396
2015,7,2,2,37,-0.4928
2015,7,2,3,53,-2.1083
2015,7,2,4,59,-1.0661
2015,7,2,5,166,-0.8584
2015,7,3,1,57,-1.7253
2015,7,3,2,63,1.0231
2015,7,3,3,67,0.0738
2015,7,3,4,77,3.2736
2015,7,3,5,140,3.8327
2015,8,1,1,67,-6.4584
2015,8,1,2,55,-4.2489
2015,8,1,3,77,-4.5956
2015,8,1,4,97,-10.4271
2015,8,1,5,437,-6.5470
2015,8,2,1,54,-7.2381
2015,8,2,2,37,-3.5661
2015,8,2,3,53,-4.9937
2015,8,2,4,59,-8.3791
2015,8,2,5,166,-9.3544
2015,8,3,1,56,-4.3573
2015,8,3,2,62,-6.0515
2015,8,3,3,67,-5.6189
2015,8,3,4,77,-6.5344
2015,8,3,5,140,-7.1281
2015,9,1,1,67,-7.2885
2015,9,1,2,55,-7.9194
2015,9,1,3,77,-8.3924
2015,9,1,4,97,-10.6091
2015,9,1,5,436,-8.9175
2015,9,2,1,53,-8.9565
2015,9,2,2,37,-8.1518
2015,9,2,3,53,-4.6456
2015,9,2,4,59,-6.4682
2015,9,2,5,165,-8.6734
2015,9,3,1,56,-1.5076
2015,9,3,2,61,-2.5123
2015,9,3,3,66,-2.5681
2015,9,3,4,77,-3.3232
2015,9,3,5,138,-2.9784
2015,10,1,1,65,10.9864
2015,10,1,2,55,8.3855
2015,10,1,3,76,4.3033
2015,10,1,4,94,4.8270
2015,10,1,5,434,6.0190
2015,10,2,1,53,9.0647
2015,10,2,2,37,6.0035
2015,10,2,3,53,5.8870
2015,10,2,4,59,4.7915
2015,10,2,5,165,6.2751
2015,10,3,1,56,9.3735
2015,10,3,2,61,7.2551
2015,10,3,3,66,10.1942
2015,10,3,4,76,8.0721
2015,10,3,5,138,11.4750
2015,11,1,1,65,2.6287
2015,11,1,2,55,1.8174
2015,11,1,3,76,5.5597
2015,11,1,4,92,0.2294
2015,11,1,5,426,7.8809
2015,11,2,1,53,2.2694
2015,11,2,2,37,-0.0341
2015,11,2,3,52,8.6289
2015,11,2,4,58,6.5039
2015,11,2,5,162,9.2607
2015,11,3,1,56,0.5417
2015,11,3,2,61,-0.2865
2015,11,3,3,65,0.6984
2015,11,3,4,76,1.9075
2015,11,3,5,138,0.9279
2015,12,1,1,65,-6.4238
2015,12,1,2,55,-6.0237
2015,12,1,3,76,-3.9708
2015,12,1,4,92,-2.3047
2015,12,1,5,423,-5.0450
2015,12,2,1,53,-7.6734
2015,12,2,2,36,-7.6607
2015,12,2,3,52,-6.4815
2015,12,2,4,58,-2.0887
2015,12,2,5,162,-2.4003
2015,12,3,1,56,-0.7985
2015,12,3,2,61,0.6854
2015,12,3,3,63,-4.7764
2015,12,3,4,76,-2.2318
2015,12,3,5,138,0.4209
2016,1,1,1,65,-4.0549
2016,1,1,2,55,-7.0531
2016,1,1,3,75,-12.9083
2016,1,1,4,92,-12.7881
2016,1,1,5,421,-16.2207
2016,1,2,1,52,-8.2443
2016,1,2,2,36,-4.7066
2016,1,2,3,52,-8.7989
2016,1,2,4,58,-12.3888
2016,1,2,5,160,-17.0826
2016,1,3,1,56,-2.1817
2016,1,3,2,61,-3.2483
2016,1,3,3,62,-5.5665
2016,1,3,4,75,-6.5271
2016,1,3,5,137,-8.3234
2016,2,1,1,63,2.0151
2016,2,1,2,55,-1.2009
2016,2,1,3,74,-0.3176
2016,2,1,4,92,1.2475
2016,2,1,5,418,-2.4716
2016,2,2,1,52,1.2876
2016,2,2,2,36,3.9789
2016,2,2,3,51,0.3654
2016,2,2,4,58,1.8258
2016,2,2,5,158,-3.5805
2016,2,3,1,56,1.5509
2016,2,3,2,61,0.1428
2016,2,3,3,62,1.3592
2016,2,3,4,75,0.9857
2016,2,3,5,135,-1.6392
2016,3,1,1,63,7.5729
2016,3,1,2,55,6.9751
2016,3,1,3,74,6.0742
2016,3,1,4,91,5.9997
2016,3,1,5,415,6.8417
2016,3,2,1,52,6.6818
2016,3,2,2,36,7.6189
2016,3,2,3,51,8.6875
2016,3,2,4,58,6.7442
2016,3,2,5,157,7.3598
2016,3,3,1,56,7.1455
2016,3,3,2,61,5.0209
2016,3,3,3,62,8.7232
2016,3,3,4,73,7.8529
2016,3,3,5,134,5.8192
2016,4,1,1,61,1.5678
2016,4,1,2,55,5.1815
2016,4,1,3,74,4.8508
2016,4,1,4,91,3.5751
2016,4,1,5,412,3.2596
2016,4,2,1,52,7.2461
2016,4,2,2,36,1.7831
2016,4,2,3,51,2.0574
2016,4,2,4,58,0.7916
2016,4,2,5,157,1.5704
2016,4,3,1,56,2.1428
2016,4,3,2,60,1.6639
2016,4,3,3,62,-4.6483
2016,4,3,4,73,1.9777
2016,4,3,5,134,0.3601
2016,5,1,1,61,-1.4734
2016,5,1,2,55,2.0126
2016,5,1,3,72,-2.0577
2016,5,1,4,90,1.5829
2016,5,1,5,411,3.3304
2016,5,2,1,52,1.3837
2016,5,2,2,36,1.7744
2016,5,2,3,51,2.6282
2016,5,2,4,58,3.8711
2016,5,2,5,156,4.8177
2016,5,3,1,53,-0.0173
2016,5,3,2,60,0.9754
2016,5,3,3,62,3.3184
2016,5,3,4,73,2.4478
2016,5,3,5,133,4.8372
2016,6,1,1,61,1.6207
2016,6,1,2,53,3.1748
2016,6,1,3,71,2.5184
2016,6,1,4,90,-1.9472
2016,6,1,5,408,-5.1154
2016,6,2,1,52,1.0162
2016,6,2,2,36,0.4804
2016,6,2,3,51,0.1609
2016,6,2,4,58,0.2436
2016,6,2,5,154,-0.5018
2016,6,3,1,53,5.2290
2016,6,3,2,60,2.0373
2016,6,3,3,62,-1.0252
2016,6,3,4,73,-0.7797
2016,6,3,5,132,-1.1091
2016,7,1,1,70,7.4416
2016,7,1,2,56,5.5410
2016,7,1,3,67,2.9494
2016,7,1,4,115,8.4891
2016,7,1,5,473,6.2107
2016,7,2,1,46,5.7939
2016,7,2,2,43,6.4277
2016,7,2,3,52,5.6919
2016,7,2,4,67,5.0755
2016,7,2,5,139,10.9418
2016,7,3,1,59,-1.1791
2016,7,3,2,54,2.5527
2016,7,3,3,66,4.8922
2016,7,3,4,91,5.6623
2016,7,3,5,103,8.3718
2016,8,1,1,69,3.1753
2016,8,1,2,55,4.6444
2016,8,1,3,67,6.8544
2016,8,1,4,115,1.7516
2016,8,1,5,467,4.3692
2016,8,2,1,46,3.0688
2016,8,2,2,43,2.3575
2016,8,2,3,52,2.0359
2016,8,2,4,67,3.2362
2016,8,2,5,138,0.9782
2016,8,3,1,59,-0.8243
2016,8,3,2,54,-0.3579
2016,8,3,3,66,1.5764
2016,8,3,4,91,-0.1574
2016,8,3,5,102,0.0541
2016,9,1,1,69,0.1353
2016,9,1,2,55,2.8615
2016,9,1,3,67,6.3615
2016,9,1,4,115,8.0929
2016,9,1,5,462,9.8172
2016,9,2,1,46,0.0064
2016,9,2,2,43,0.1619
2016,9,2,3,52,1.0223
2016,9,2,4,67,1.0237
2016,9,2,5,135,6.2318
2016,9,3,1,58,-0.3348
2016,9,3,2,54,-1.0494
2016,9,3,3,66,2.5321
2016,9,3,4,91,-0.1935
2016,9,3,5,101,2.5451
2016,10,1,1,69,-3.1907
2016,10,1,2,55,-3.7086
2016,10,1,3,67,-6.7133
2016,10,1,4,114,-9.0999
2016,10,1,5,460,-12.2561
2016,10,2,1,46,-6.5527
2016,10,2,2,42,-5.3733
2016,10,2,3,51,-3.8129
2016,10,2,4,67,-6.8796
2016,10,2,5,131,-9.4532
2016,10,3,1,58,-1.3238
2016,10,3,2,53,-3.2236
2016,10,3,3,66,-1.3074
2016,10,3,4,91,-2.4889
2016,10,3,5,98,-3.2310
2016,11,1,1,69,11.7637
2016,11,1,2,55,14.2949
2016,11,1,3,66,11.5206
2016,11,1,4,114,10.0322
2016,11,1,5,454,8.0392
2016,11,2,1,46,7.8810
2016,11,2,2,42,10.1892
2016,11,2,3,51,12.5460
2016,11,2,4,67,5.6128
2016,11,2,5,131,8.2029
2016,11,3,1,58,2.2157
2016,11,3,2,53,3.5796
2016,11,3,3,66,1.4511
2016,11,3,4,91,0.7501
2016,11,3,5,98,1.2004
2016,12,1,1,68,3.6659
2016,12,1,2,54,2.4802
2016,12,1,3,66,1.2413
2016,12,1,4,113,-0.7964
2016,12,1,5,448,0.7610
2016,12,2,1,46,1.0560
2016,12,2,2,42,1.7046
2016,12,2,3,51,1.8317
2016,12,2,4,65,0.7669
2016,12,2,5,128,-3.0164
2016,12,3,1,57,5.0610
2016,12,3,2,53,1.1586
2016,12,3,3,66,1.6453
2016,12,3,4,90,0.8183
2016,12,3,5,96,1.1118
2017,1,1,1,67,-3.9052
2017,1,1,2,54,-0.6898
2017,1,1,3,66,-0.3274
2017,1,1,4,113,-1.5984
2017,1,1,5,444,2.5547
2017,1,2,1,46,3.2901
2017,1,2,2,42,0.1954
2017,1,2,3,51,0.0066
2017,1,2,4,65,2.7503
2017,1,2,5,127,4.6450
2017,1,3,1,57,-0.8420
2017,1,3,2,53,0.7767
2017,1,3,3,66,4.1824
2017,1,3,4,90,4.9342
2017,1,3,5,95,3.4273
2017,2,1,1,66,0.9583
2017,2,1,2,54,-0.9991
2017,2,1,3,66,-4.3449
2017,2,1,4,112,2.6734
2017,2,1,5,443,5.0929
2017,2,2,1,46,1.1981
2017,2,2,2,42,-0.0672
2017,2,2,3,50,0.5533
2017,2,2,4,65,3.2154
2017,2,2,5,127,3.2770
2017,2,3,1,57,0.6962
2017,2,3,2,53,2.7313
2017,2,3,3,65,6.8054
2017,2,3,4,89,5.1391
2017,2,3,5,95,4.0700
2017,3,1,1,66,-1.8638
2017,3,1,2,54,-1.7278
2017,3,1,3,66,-1.2032
2017,3,1,4,112,4.4927
2017,3,1,5,441,5.5219
2017,3,2,1,46,0.5513
2017,3,2,2,42,1.6311
2017,3,2,3,50,1.6643
2017,3,2,4,65,0.6953
2017,3,2,5,123,2.3817
2017,3,3,1,57,-0.6385
2017,3,3,2,52,0.3048
2017,3,3,3,65,1.5928
2017,3,3,4,89,1.0279
2017,3,3,5,95,1.8108
2017,4,1,1,66,-0.0179
2017,4,1,2,54,3.5960
2017,4,1,3,65,4.7622
2017,4,1,4,112,1.2330
2017,4,1,5,437,-1.2763
2017,4,2,1,46,2.0631
2017,4,2,2,42,0.9106
2017,4,2,3,50,2.6546
2017,4,2,4,64,3.1671
2017,4,2,5,122,1.3270
2017,4,3,1,57,-0.0944
2017,4,3,2,52,0.9594
2017,4,3,3,65,1.3091
2017,4,3,4,88,2.7455
2017,4,3,5,94,2.3364
2017,5,1,1,66,-1.5385
2017,5,1,2,54,1.1594
2017,5,1,3,65,0.3330
2017,5,1,4,110,0.8298
2017,5,1,5,436,-3.6570
2017,5,2,1,46,-3.3825
2017,5,2,2,40,-2.0575
2017,5,2,3,50,0.7762
2017,5,2,4,64,-1.2458
2017,5,2,5,119,2.5434
2017,5,3,1,56,-0.1659
2017,5,3,2,52,1.3916
2017,5,3,3,65,3.3788
2017,5,3,4,88,1.4960
2017,5,3,5,93,4.5943
2017,6,1,1,66,8.5458
2017,6,1,2,54,6.2397
2017,6,1,3,65,3.1492
2017,6,1,4,109,4.7025
2017,6,1,5,432,9.8418
2017,6,2,1,46,1.5305
2017,6,2,2,40,2.8716
2017,6,2,3,50,4.6541
2017,6,2,4,64,1.7487
2017,6,2,5,119,2.5190
2017,6,3,1,56,-0.9050
2017,6,3,2,52,0.1842
2017,6,3,3,65,-1.3755
2017,6,3,4,88,1.7320
2017,6,3,5,93,-1.1887
2017,7,1,1,57,-0.1663
2017,7,1,2,52,1.4983
2017,7,1,3,49,1.3258
2017,7,1,4,111,0.3709
2017,7,1,5,477,-1.0957
2017,7,2,1,40,0.6477
2017,7,2,2,35,-0.5171
2017,7,2,3,45,1.1124
2017,7,2,4,57,1.3695
2017,7,2,5,126,2.0735
2017,7,3,1,50,0.4733
2017,7,3,2,58,-0.1999
2017,7,3,3,64,2.7226
2017,7,3,4,94,1.5577
2017,7,3,5,123,3.7112
2017,8,1,1,57,-3.1020
2017,8,1,2,52,-4.7558
2017,8,1,3,49,-1.9624
2017,8,1,4,110,1.2681
2017,8,1,5,474,3.2979
2017,8,2,1,40,-2.2862
2017,8,2,2,35,-3.9434
2017,8,2,3,45,-1.7459
2017,8,2,4,57,1.6966
2017,8,2,5,126,0.0681
2017,8,3,1,49,-2.6750
2017,8,3,2,57,-1.5894
2017,8,3,3,64,5.1220
2017,8,3,4,94,1.6129
2017,8,3,5,123,2.3340
2017,9,1,1,57,8.2002
2017,9,1,2,52,8.8567
2017,9,1,3,48,9.6462
2017,9,1,4,110,8.7489
2017,9,1,5,472,8.3793
2017,9,2,1,40,6.3374
2017,9,2,2,34,10.9394
2017,9,2,3,45,9.3195
2017,9,2,4,57,4.9817
2017,9,2,5,126,4.7152
2017,9,3,1,49,4.8919
2017,9,3,2,57,1.3787
2017,9,3,3,64,-0.8665
2017,9,3,4,94,2.9826
2017,9,3,5,123,1.2763
2017,10,1,1,57,-1.5914
2017,10,1,2,52,-0.2135
2017,10,1,3,48,-0.6605
2017,10,1,4,110,1.5214
2017,10,1,5,467,-1.1180
2017,10,2,1,39,1.1053
2017,10,2,2,34,5.0601
2017,10,2,3,45,0.3470
2017,10,2,4,57,0.8836
2017,10,2,5,126,-0.1548
2017,10,3,1,49,-1.4360
2017,10,3,2,57,-1.7823
2017,10,3,3,63,4.3529
2017,10,3,4,93,3.4538
2017,10,3,5,123,5.3886
2017,11,1,1,57,-0.0047
2017,11,1,2,52,3.5885
2017,11,1,3,47,-1.3009
2017,11,1,4,108,-1.2364
2017,11,1,5,465,1.5161
2017,11,2,1,39,0.2863
2017,11,2,2,34,3.9487
2017,11,2,3,45,5.4087
2017,11,2,4,57,1.4002
2017,11,2,5,125,-1.3617
2017,11,3,1,49,3.4955
2017,11,3,2,56,1.2101
2017,11,3,3,62,3.2657
2017,11,3,4,93,2.4197
2017,11,3,5,122,1.7377
2017,12,1,1,57,-0.4813
2017,12,1,2,52,-3.6133
2017,12,1,3,47,-1.8915
2017,12,1,4,107,-1.9791
2017,12,1,5,460,1.0691
2017,12,2,1,39,0.9648
2017,12,2,2,34,-1.3550
2017,12,2,3,44,-2.4741
2017,12,2,4,57,-0.1019
2017,12,2,5,125,-0.8450
2017,12,3,1,49,3.0123
2017,12,3,2,56,0.4981
2017,12,3,3,62,0.0665
2017,12,3,4,93,0.2426
2017,12,3,5,121,0.1590
2018,1,1,1,55,-0.8453
2018,1,1,2,52,-0.0939
2018,1,1,3,47,4.5723
2018,1,1,4,107,4.4938
2018,1,1,5,456,6.9992
2018,1,2,1,39,1.3292
2018,1,2,2,34,0.1818
2018,1,2,3,44,2.0536
2018,1,2,4,57,4.3958
2018,1,2,5,124,7.0885
2018,1,3,1,49,1.7583
2018,1,3,2,56,2.6796
2018,1,3,3,62,1.7685
2018,1,3,4,92,8.7545
2018,1,3,5,121,9.9351
2018,2,1,1,55,-1.8292
2018,2,1,2,52,-4.7009
2018,2,1,3,47,-7.9726
2018,2,1,4,107,-4.6781
2018,2,1,5,455,0.1015
2018,2,2,1,39,-3.5412
2018,2,2,2,34,-3.5213
2018,2,2,3,44,-3.2918
2018,2,2,4,57,-3.1164
2018,2,2,5,124,0.3958
2018,2,3,1,49,-8.4239
2018,2,3,2,56,-6.3199
2018,2,3,3,62,-0.0895
2018,2,3,4,92,-1.2166
2018,2,3,5,121,-1.8922
2018,3,1,1,55,1.8370
2018,3,1,2,52,0.4140
2018,3,1,3,47,4.4739
2018,3,1,4,105,3.3270
2018,3,1,5,447,-2.1003
2018,3,2,1,39,-1.0790
2018,3,2,2,34,1.1490
2018,3,2,3,44,2.1275
2018,3,2,4,56,0.9035
2018,3,2,5,123,1.2804
2018,3,3,1,49,-0.4015
2018,3,3,2,56,-1.8278
2018,3,3,3,62,-2.8834
2018,3,3,4,92,-3.7069
2018,3,3,5,121,-3.5270
2018,4,1,1,55,1.1138
2018,4,1,2,52,-3.7721
2018,4,1,3,47,1.1910
2018,4,1,4,105,0.1572
2018,4,1,5,444,0.3735
2018,4,2,1,39,0.1993
2018,4,2,2,33,-0.0808
2018,4,2,3,44,-1.6147
2018,4,2,4,56,-1.1042
2018,4,2,5,123,1.8954
2018,4,3,1,48,0.8996
2018,4,3,2,56,-2.1172
2018,4,3,3,62,-2.7702
2018,4,3,4,92,-0.4264
2018,4,3,5,120,0.8620
2018,5,1,1,54,12.0979
2018,5,1,2,52,9.6756
2018,5,1,3,47,13.3203
2018,5,1,4,104,8.4671
2018,5,1,5,442,13.8784
2018,5,2,1,39,4.8088
2018,5,2,2,33,7.9222
2018,5,2,3,44,6.1648
2018,5,2,4,56,7.6415
2018,5,2,5,122,11.3621
2018,5,3,1,48,0.8362
2018,5,3,2,55,0.0934
2018,5,3,3,62,6.4178
2018,5,3,4,92,3.5057
2018,5,3,5,120,5.5191
2018,6,1,1,54,2.3458
2018,6,1,2,52,4.3435
2018,6,1,3,47,4.3854
2018,6,1,4,103,2.6467
2018,6,1,5,440,-1.0374
2018,6,2,1,39,0.8695
2018,6,2,2,33,0.9963
2018,6,2,3,44,1.9377
2018,6,2,4,56,1.2152
2018,6,2,5,120,1.5965
2018,6,3,1,48,1.8039
2018,6,3,2,55,1.2189
2018,6,3,3,62,-0.6064
2018,6,3,4,91,-0.1209
2018,6,3,5,120,0.4700
2018,7,1,1,45,7.2870
2018,7,1,2,56,-0.0171
2018,7,1,3,51,-0.5754
2018,7,1,4,87,-0.5418
2018,7,1,5,469,-1.8960
2018,7,2,1,39,2.2599
2018,7,2,2,37,5.3462
2018,7,2,3,47,5.5432
2018,7,2,4,60,4.2511
2018,7,2,5,162,0.5737
2018,7,3,1,53,1.2541
2018,7,3,2,54,5.3402
2018,7,3,3,59,3.6776
2018,7,3,4,90,3.4603
2018,7,3,5,137,3.2634
2018,8,1,1,44,1.1987
2018,8,1,2,56,1.0623
2018,8,1,3,51,3.7816
2018,8,1,4,87,3.5879
2018,8,1,5,466,7.7641
2018,8,2,1,39,0.9849
2018,8,2,2,37,2.9973
2018,8,2,3,47,4.9420
2018,8,2,4,60,9.6445
2018,8,2,5,162,8.2738
2018,8,3,1,52,-0.1476
2018,8,3,2,53,-0.8155
2018,8,3,3,59,2.6595
2018,8,3,4,90,6.6685
2018,8,3,5,135,5.9798
2018,9,1,1,44,-0.8295
2018,9,1,2,56,-1.9320
2018,9,1,3,51,-3.2892
2018,9,1,4,87,-1.7654
2018,9,1,5,463,-2.8909
2018,9,2,1,39,-1.4849
2018,9,2,2,36,-2.2526
2018,9,2,3,47,-0.7968
2018,9,2,4,60,-1.2546
2018,9,2,5,159,-3.1307
2018,9,3,1,52,1.3533
2018,9,3,2,53,-0.3300
2018,9,3,3,59,1.4167
2018,9,3,4,90,2.1493
2018,9,3,5,135,-0.7301
2018,10,1,1,44,-13.6474
2018,10,1,2,56,-13.0932
2018,10,1,3,51,-7.1354
2018,10,1,4,87,-15.0028
2018,10,1,5,462,-14.9648
2018,10,2,1,39,-11.4017
2018,10,2,2,36,-13.0550
2018,10,2,3,47,-11.7393
2018,10,2,4,60,-12.1286
2018,10,2,5,159,-15.6077
2018,10,3,1,52,-6.6237
2018,10,3,2,53,-7.3466
2018,10,3,3,59,-7.2923
2018,10,3,4,90,-7.4482
2018,10,3,5,135,-11.4425
2018,11,1,1,44,-4.6423
2018,11,1,2,56,-2.0358
2018,11,1,3,51,-0.7566
2018,11,1,4,86,0.6960
2018,11,1,5,459,-0.9128
2018,11,2,1,39,-0.4166
2018,11,2,2,36,1.7630
2018,11,2,3,47,-0.1362
2018,11,2,4,59,2.1879
2018,11,2,5,159,2.7360
2018,11,3,1,50,0.9644
2018,11,3,2,53,2.3591
2018,11,3,3,59,4.5108
2018,11,3,4,90,-1.1560
2018,11,3,5,135,3.2279
2018,12,1,1,44,-12.5259
2018,12,1,2,56,-12.8106
2018,12,1,3,51,-6.9966
2018,12,1,4,86,-13.7400
2018,12,1,5,456,-14.9079
2018,12,2,1,39,-13.9931
2018,12,2,2,36,-12.3577
2018,12,2,3,47,-11.4278
2018,12,2,4,59,-10.4911
2018,12,2,5,158,-10.2181
2018,12,3,1,50,-10.1889
2018,12,3,2,53,-9.5823
2018,12,3,3,58,-6.5338
2018,12,3,4,89,-8.6719
2018,12,3,5,135,-7.9294
2019,1,1,1,43,13.7733
2019,1,1,2,55,12.1838
2019,1,1,3,51,11.4993
2019,1,1,4,86,11.5087
2019,1,1,5,449,13.1309
2019,1,2,1,39,11.8131
2019,1,2,2,36,12.8823
2019,1,2,3,47,11.9746
2019,1,2,4,59,13.7509
2019,1,2,5,156,11.7571
2019,1,3,1,50,7.1740
2019,1,3,2,53,10.6177
2019,1,3,3,58,7.5738
2019,1,3,4,89,7.5383
2019,1,3,5,135,10.0278
2019,2,1,1,42,3.4383
2019,2,1,2,55,2.8713
2019,2,1,3,51,3.4070
2019,2,1,4,86,6.8098
2019,2,1,5,449,9.1028
2019,2,2,1,39,3.9629
2019,2,2,2,36,5.2096
2019,2,2,3,47,7.1938
2019,2,2,4,59,4.6716
2019,2,2,5,153,8.2634
2019,2,3,1,50,3.6887
2019,2,3,2,53,4.5361
2019,2,3,3,58,5.4719
2019,2,3,4,89,5.9117
2019,2,3,5,135,2.7449
2019,3,1,1,41,-0.3659
2019,3,1,2,55,-4.5206
2019,3,1,3,51,-4.0942
2019,3,1,4,85,-0.6339
2019,3,1,5,447,1.3494
2019,3,2,1,39,-1.6730
2019,3,2,2,36,-2.5600
2019,3,2,3,47,-4.6863
2019,3,2,4,58,-3.1124
2019,3,2,5,150,-0.3228
2019,3,3,1,50,2.4704
2019,3,3,2,53,2.6287
2019,3,3,3,58,2.1017
2019,3,3,4,89,2.7055
2019,3,3,5,133,2.8919
2019,4,1,1,41,0.6863
2019,4,1,2,54,3.7463
2019,4,1,3,51,4.6458
2019,4,1,4,85,2.8383
2019,4,1,5,446,0.0969
2019,4,2,1,39,4.5090
2019,4,2,2,36,6.7975
2019,4,2,3,47,2.8758
2019,4,2,4,57,3.6275
2019,4,2,5,150,-0.3440
2019,4,3,1,50,0.7275
2019,4,3,2,53,3.5187
2019,4,3,3,58,3.3842
2019,4,3,4,89,3.9389
2019,4,3,5,133,3.9383
2019,5,1,1,41,1.5166
2019,5,1,2,52,-11.7833
