year,month,rank_ME,rank_SM_1,nstocks,ret_vw
2013,11,3,2,49,2.6122
2013,11,3,3,46,2.1835
2013,11,3,4,52,-0.2204
2013,11,3,5,43,4.4892
2013,12,1,1,22,1.9413
2013,12,1,2,45,3.0075
2013,12,1,3,55,2.7852
2013,12,1,4,55,2.2259
2013,12,1,5,57,3.1557
2013,12,2,1,25,3.9119
2013,12,2,2,30,4.1399
2013,12,2,3,35,3.1483
2013,12,2,4,27,1.6353
2013,12,2,5,31,1.3234
2013,12,3,1,43,3.3195
2013,12,3,2,49,3.8151
2013,12,3,3,50,3.7310
2013,12,3,4,45,4.7405
2013,12,3,5,50,0.5666
2014,1,1,1,37,-5.6999
2014,1,1,2,38,1.1292
2014,1,1,3,57,-3.5647
2014,1,1,4,45,0.2658
2014,1,1,5,52,-5.1823
2014,1,2,1,33,-5.4547
2014,1,2,2,20,-4.8648
2014,1,2,3,41,-5.5253
2014,1,2,4,24,-3.4888
2014,1,2,5,30,-3.4205
2014,1,3,1,44,-4.3257
2014,1,3,2,45,-3.3069
2014,1,3,3,49,-5.1116
2014,1,3,4,48,-3.0170
2014,1,3,5,53,-0.7762
2014,2,1,1,52,6.4920
2014,2,1,2,50,4.9819
2014,2,1,3,60,3.4793
2014,2,1,4,42,5.5794
2014,2,1,5,28,6.5463
2014,2,2,1,30,2.9269
2014,2,2,2,27,2.3908
2014,2,2,3,31,5.6143
2014,2,2,4,31,5.4496
2014,2,2,5,25,2.0901
2014,2,3,1,47,3.5173
2014,2,3,2,48,2.9991
2014,2,3,3,53,4.4498
2014,2,3,4,43,3.6895
2014,2,3,5,48,4.6140
2014,3,1,1,56,6.1862
2014,3,1,2,50,2.0758
2014,3,1,3,46,1.0140
2014,3,1,4,32,0.3025
2014,3,1,5,40,4.1216
2014,3,2,1,43,2.1571
2014,3,2,2,27,1.5021
2014,3,2,3,27,2.4189
2014,3,2,4,30,0.9320
2014,3,2,5,23,3.7288
2014,3,3,1,53,2.8888
2014,3,3,2,41,1.7583
2014,3,3,3,46,2.1537
2014,3,3,4,51,1.3432
2014,3,3,5,46,0.3135
2014,4,1,1,43,-3.7495
2014,4,1,2,37,-1.9661
2014,4,1,3,56,-2.0741
2014,4,1,4,61,-6.2522
2014,4,1,5,28,-1.4413
2014,4,2,1,27,-2.6201
2014,4,2,2,30,-1.2667
2014,4,2,3,32,-4.3758
2014,4,2,4,28,-2.7142
2014,4,2,5,32,-0.4021
2014,4,3,1,51,0.3431
2014,4,3,2,40,1.4898
2014,4,3,3,54,1.4273
2014,4,3,4,50,1.8460
2014,4,3,5,41,4.6885
2014,5,1,1,59,-0.5201
2014,5,1,2,50,0.6585
2014,5,1,3,38,2.2298
2014,5,1,4,50,0.5005
2014,5,1,5,18,-0.2009
2014,5,2,1,37,1.5552
2014,5,2,2,31,0.9289
2014,5,2,3,27,1.7660
2014,5,2,4,32,0.0478
2014,5,2,5,28,0.0183
2014,5,3,1,47,2.3561
2014,5,3,2,44,1.5072
2014,5,3,3,52,1.5842
2014,5,3,4,42,1.0354
2014,5,3,5,52,1.6793
2014,6,1,1,42,6.5614
2014,6,1,2,33,3.5947
2014,6,1,3,39,-0.4022
2014,6,1,4,36,6.0791
2014,6,1,5,64,3.3869
2014,6,2,1,31,4.9181
2014,6,2,2,21,5.6521
2014,6,2,3,40,4.3549
2014,6,2,4,21,5.4174
2014,6,2,5,42,4.8077
2014,6,3,1,46,0.2388
2014,6,3,2,45,3.7020
2014,6,3,3,40,0.2704
2014,6,3,4,53,1.3859
2014,6,3,5,53,1.4102
2014,7,1,1,59,-6.3228
2014,7,1,2,48,-2.3417
2014,7,1,3,45,-7.1549
2014,7,1,4,29,-4.4069
2014,7,1,5,45,-6.0371
2014,7,2,1,44,-5.4896
2014,7,2,2,32,-6.0701
2014,7,2,3,31,-4.2200
2014,7,2,4,28,-6.4860
2014,7,2,5,29,-9.1489
2014,7,3,1,47,-0.7136
2014,7,3,2,48,-2.2319
2014,7,3,3,54,-0.9621
2014,7,3,4,47,-1.0671
2014,7,3,5,44,-1.7916
2014,8,1,1,45,6.8955
2014,8,1,2,26,7.9094
2014,8,1,3,45,3.7598
2014,8,1,4,42,4.2170
2014,8,1,5,63,4.6745
2014,8,2,1,32,7.2304
2014,8,2,2,37,4.8013
2014,8,2,3,34,6.3890
2014,8,2,4,28,5.1118
2014,8,2,5,34,2.9281
2014,8,3,1,38,4.3581
2014,8,3,2,42,6.5805
2014,8,3,3,54,5.0499
2014,8,3,4,51,3.7282
2014,8,3,5,57,3.2939
2014,9,1,1,63,-4.7433
2014,9,1,2,51,-6.2587
2014,9,1,3,37,-6.8425
2014,9,1,4,33,-4.7685
2014,9,1,5,40,-5.4119
2014,9,2,1,32,-2.3564
2014,9,2,2,33,-6.1663
2014,9,2,3,34,-4.9555
2014,9,2,4,24,-3.3089
2014,9,2,5,34,-6.5825
2014,9,3,1,59,-2.8863
2014,9,3,2,54,-2.8799
2014,9,3,3,45,-0.4468
2014,9,3,4,45,0.0737
2014,9,3,5,40,-0.2780
2014,10,1,1,29,4.1880
2014,10,1,2,31,4.8138
2014,10,1,3,54,4.2613
2014,10,1,4,34,6.2857
2014,10,1,5,66,5.2991
2014,10,2,1,25,3.2527
2014,10,2,2,36,6.0943
2014,10,2,3,35,5.9248
2014,10,2,4,27,9.8652
2014,10,2,5,37,5.4364
2014,10,3,1,47,-1.9363
2014,10,3,2,42,3.2603
2014,10,3,3,54,2.2731
2014,10,3,4,46,-0.3797
2014,10,3,5,59,2.5232
2014,11,1,1,38,0.8081
2014,11,1,2,50,-3.4626
2014,11,1,3,51,-2.0301
2014,11,1,4,26,-5.2378
2014,11,1,5,41,-3.5584
2014,11,2,1,28,-2.6097
2014,11,2,2,39,0.1532
2014,11,2,3,37,3.1992
2014,11,2,4,29,-0.7136
2014,11,2,5,34,-4.7729
2014,11,3,1,53,0.8922
2014,11,3,2,56,1.7656
2014,11,3,3,44,3.4394
2014,11,3,4,44,2.5454
2014,11,3,5,50,4.0943
2014,12,1,1,27,5.3346
2014,12,1,2,30,8.0433
2014,12,1,3,60,3.1118
2014,12,1,4,40,4.5670
2014,12,1,5,51,6.1334
2014,12,2,1,28,-2.3740
2014,12,2,2,25,2.1555
2014,12,2,3,33,0.9937
2014,12,2,4,30,1.1248
2014,12,2,5,40,1.9214
2014,12,3,1,47,-1.1226
2014,12,3,2,47,1.4174
2014,12,3,3,56,-1.2095
2014,12,3,4,56,-0.8897
2014,12,3,5,47,1.6033
2015,1,1,1,55,-5.6391
2015,1,1,2,30,-9.6742
2015,1,1,3,51,-9.7187
2015,1,1,4,37,-5.3266
2015,1,1,5,36,-4.5494
2015,1,2,1,24,-1.3464
2015,1,2,2,34,-5.5053
2015,1,2,3,31,-2.4561
2015,1,2,4,34,-4.9798
2015,1,2,5,29,-2.9420
2015,1,3,1,59,-2.5088
2015,1,3,2,51,-5.2604
2015,1,3,3,54,-4.5243
2015,1,3,4,42,-5.2220
2015,1,3,5,48,-1.6177
2015,2,1,1,41,3.0036
2015,2,1,2,47,9.2561
2015,2,1,3,44,10.5337
2015,2,1,4,52,4.9470
2015,2,1,5,26,4.9696
2015,2,2,1,41,8.5122
2015,2,2,2,26,5.8646
2015,2,2,3,34,6.2199
2015,2,2,4,22,7.3807
2015,2,2,5,21,3.2497
2015,2,3,1,42,5.6507
2015,2,3,2,52,7.0941
2015,2,3,3,53,5.5292
2015,2,3,4,60,6.8156
2015,2,3,5,49,3.4673
2015,3,1,1,30,1.9472
2015,3,1,2,33,-0.5783
2015,3,1,3,48,-1.1764
2015,3,1,4,47,-1.6299
2015,3,1,5,50,-0.0607
2015,3,2,1,27,1.7016
2015,3,2,2,30,-0.6484
2015,3,2,3,24,2.0694
2015,3,2,4,41,0.9499
2015,3,2,5,29,2.8832
2015,3,3,1,47,-3.6670
2015,3,3,2,42,-1.9343
2015,3,3,3,55,-0.2528
2015,3,3,4,45,-2.7897
2015,3,3,5,61,-3.3431
2015,4,1,1,37,0.7407
2015,4,1,2,37,-3.2629
2015,4,1,3,31,-2.5418
2015,4,1,4,48,0.5077
2015,4,1,5,54,-0.4292
2015,4,2,1,26,-1.3375
2015,4,2,2,36,-3.7236
2015,4,2,3,28,-3.3124
2015,4,2,4,31,-1.4223
2015,4,2,5,29,-1.7859
2015,4,3,1,46,2.3122
2015,4,3,2,53,3.0986
2015,4,3,3,49,3.1869
2015,4,3,4,53,-0.6450
2015,4,3,5,49,-1.0132
2015,5,1,1,56,2.4834
2015,5,1,2,36,0.1118
2015,5,1,3,41,0.7126
2015,5,1,4,42,-0.3930
2015,5,1,5,36,-1.9349
2015,5,2,1,34,1.1320
2015,5,2,2,26,1.0595
2015,5,2,3,33,-0.2494
2015,5,2,4,27,-0.3507
2015,5,2,5,23,-1.4816
2015,5,3,1,55,2.7966
2015,5,3,2,38,1.5073
2015,5,3,3,51,0.3384
2015,5,3,4,54,0.7585
2015,5,3,5,52,-0.8932
2015,6,1,1,33,1.7762
2015,6,1,2,38,1.3729
2015,6,1,3,54,1.3683
2015,6,1,4,41,2.1934
2015,6,1,5,45,0.5020
2015,6,2,1,32,-1.1507
2015,6,2,2,27,-0.7492
2015,6,2,3,30,3.0039
2015,6,2,4,25,1.7202
2015,6,2,5,29,-2.3427
2015,6,3,1,58,-2.4468
2015,6,3,2,55,-2.6956
2015,6,3,3,46,-1.0229
2015,6,3,4,50,-1.8127
2015,6,3,5,39,-3.8715
2015,7,1,1,20,-6.8834
2015,7,1,2,38,-8.1582
2015,7,1,3,47,-6.0542
2015,7,1,4,54,-7.6534
2015,7,1,5,50,-5.5664
2015,7,2,1,26,-1.2937
2015,7,2,2,30,-4.7975
2015,7,2,3,32,-3.0223
2015,7,2,4,31,-3.5562
2015,7,2,5,27,-1.3744
2015,7,3,1,52,-1.3656
2015,7,3,2,54,0.4452
2015,7,3,3,50,1.3274
2015,7,3,4,56,2.2717
2015,7,3,5,41,1.5395
2015,8,1,1,38,-1.0326
2015,8,1,2,36,-1.0255
2015,8,1,3,46,-3.4459
2015,8,1,4,41,-3.6912
2015,8,1,5,50,-2.8294
2015,8,2,1,25,-2.4407
2015,8,2,2,34,-6.3170
2015,8,2,3,25,-6.1714
2015,8,2,4,17,-5.8924
2015,8,2,5,34,-6.9861
2015,8,3,1,45,-2.1005
2015,8,3,2,50,-5.9549
2015,8,3,3,59,-8.9605
2015,8,3,4,52,-6.6754
2015,8,3,5,53,-5.1200
2015,9,1,1,33,-10.0033
2015,9,1,2,50,-4.5629
2015,9,1,3,52,-8.1892
2015,9,1,4,42,-1.7209
2015,9,1,5,31,-9.4721
2015,9,2,1,26,-6.8121
2015,9,2,2,26,-4.5044
2015,9,2,3,35,-6.1920
2015,9,2,4,32,-6.4308
2015,9,2,5,21,-5.3332
2015,9,3,1,45,-3.4255
2015,9,3,2,55,-1.0937
2015,9,3,3,48,-2.2711
2015,9,3,4,58,-0.6374
2015,9,3,5,49,-4.9918
2015,10,1,1,38,7.7848
2015,10,1,2,34,5.0779
2015,10,1,3,35,6.2621
2015,10,1,4,66,7.4525
2015,10,1,5,27,3.5584
2015,10,2,1,27,10.7741
2015,10,2,2,32,8.0993
2015,10,2,3,30,12.2342
2015,10,2,4,26,4.9234
2015,10,2,5,28,5.4200
2015,10,3,1,38,10.2518
2015,10,3,2,46,7.9379
2015,10,3,3,63,9.2606
2015,10,3,4,56,10.5694
2015,10,3,5,57,5.2274
2015,11,1,1,27,4.3152
2015,11,1,2,36,3.9068
2015,11,1,3,49,-0.2820
2015,11,1,4,39,0.0559
2015,11,1,5,52,6.3197
2015,11,2,1,21,0.9722
2015,11,2,2,32,4.3470
2015,11,2,3,33,5.4979
2015,11,2,4,27,-2.1100
2015,11,2,5,27,0.9846
2015,11,3,1,48,-1.1584
2015,11,3,2,45,2.9610
2015,11,3,3,52,-0.5234
2015,11,3,4,59,-0.4264
2015,11,3,5,53,0.2052
2015,12,1,1,33,-7.0417
2015,12,1,2,46,-3.4465
2015,12,1,3,29,-6.1876
2015,12,1,4,43,-10.0083
2015,12,1,5,46,-6.4342
2015,12,2,1,27,-3.0200
2015,12,2,2,31,-6.5735
2015,12,2,3,32,-6.1499
2015,12,2,4,31,-8.0595
2015,12,2,5,28,-2.9876
2015,12,3,1,58,-2.0909
2015,12,3,2,47,-4.6100
2015,12,3,3,48,0.1200
2015,12,3,4,53,-0.1027
2015,12,3,5,46,-2.6609
2016,1,1,1,27,-13.1060
2016,1,1,2,39,-4.3869
2016,1,1,3,44,-6.3474
2016,1,1,4,53,-11.4126
2016,1,1,5,33,-3.0013
2016,1,2,1,34,-6.9405
2016,1,2,2,23,-8.7178
2016,1,2,3,31,-10.3556
2016,1,2,4,40,-6.4346
2016,1,2,5,17,-1.2183
2016,1,3,1,42,-7.6187
2016,1,3,2,46,-6.6783
2016,1,3,3,54,-6.2902
2016,1,3,4,53,-3.3383
2016,1,3,5,55,-0.9002
2016,2,1,1,28,5.5619
2016,2,1,2,49,1.9166
2016,2,1,3,39,1.3800
2016,2,1,4,57,1.9210
2016,2,1,5,23,1.5269
2016,2,2,1,23,-1.2930
2016,2,2,2,32,3.2898
2016,2,2,3,29,1.5631
2016,2,2,4,36,-1.6444
2016,2,2,5,23,4.3137
2016,2,3,1,42,3.6390
2016,2,3,2,47,1.9380
2016,2,3,3,45,0.9728
2016,2,3,4,54,-1.4118
2016,2,3,5,63,0.7575
2016,3,1,1,44,5.0659
2016,3,1,2,48,8.2823
2016,3,1,3,23,13.4649
2016,3,1,4,31,14.5233
2016,3,1,5,47,14.4477
2016,3,2,1,25,18.1203
2016,3,2,2,28,4.9090
2016,3,2,3,22,11.3300
2016,3,2,4,34,8.3652
2016,3,2,5,39,7.5702
2016,3,3,1,50,8.4529
2016,3,3,2,50,4.3915
2016,3,3,3,54,6.9073
2016,3,3,4,52,6.7222
2016,3,3,5,40,7.4649
2016,4,1,1,53,12.4516
2016,4,1,2,50,6.8915
2016,4,1,3,29,-2.7040
2016,4,1,4,35,6.8020
2016,4,1,5,29,3.7926
2016,4,2,1,21,-1.6141
2016,4,2,2,36,1.3541
2016,4,2,3,27,-0.5910
2016,4,2,4,22,0.8827
2016,4,2,5,34,6.0453
2016,4,3,1,53,1.2772
2016,4,3,2,56,-1.2099
2016,4,3,3,50,-0.7034
2016,4,3,4,50,-0.4164
2016,4,3,5,38,7.2194
2016,5,1,1,27,-0.2632
2016,5,1,2,61,1.4182
2016,5,1,3,40,-2.3655
2016,5,1,4,46,0.9057
2016,5,1,5,29,-2.6638
2016,5,2,1,32,0.4598
2016,5,2,2,33,3.5381
2016,5,2,3,30,2.9596
2016,5,2,4,28,-0.2086
2016,5,2,5,13,-5.9677
2016,5,3,1,53,2.0654
2016,5,3,2,52,3.9321
2016,5,3,3,38,0.0006
2016,5,3,4,47,-0.0552
2016,5,3,5,49,-0.0080
2016,6,1,1,42,-3.7406
2016,6,1,2,30,4.7985
2016,6,1,3,28,4.5030
2016,6,1,4,44,2.5247
2016,6,1,5,53,0.3753
2016,6,2,1,34,-0.1143
2016,6,2,2,25,1.8589
2016,6,2,3,17,0.8759
2016,6,2,4,30,-0.9569
2016,6,2,5,31,-2.1860
2016,6,3,1,44,-1.1846
2016,6,3,2,45,3.8361
2016,6,3,3,52,1.8598
2016,6,3,4,45,2.1068
2016,6,3,5,52,-0.9924
2016,7,1,1,27,4.9329
2016,7,1,2,55,6.7135
2016,7,1,3,49,3.9894
2016,7,1,4,32,9.2032
2016,7,1,5,32,7.9449
2016,7,2,1,36,8.3282
2016,7,2,2,33,7.8002
2016,7,2,3,27,4.4129
2016,7,2,4,26,2.8644
2016,7,2,5,27,4.6451
2016,7,3,1,37,3.9829
2016,7,3,2,53,6.7916
2016,7,3,3,47,6.2880
2016,7,3,4,52,1.0130
2016,7,3,5,47,1.4984
2016,8,1,1,24,2.7643
2016,8,1,2,64,1.4511
2016,8,1,3,46,7.4762
2016,8,1,4,24,4.0695
2016,8,1,5,36,3.3362
2016,8,2,1,21,4.0483
2016,8,2,2,35,-1.3887
2016,8,2,3,31,3.8735
2016,8,2,4,29,3.0577
2016,8,2,5,33,1.5471
2016,8,3,1,53,-1.4679
2016,8,3,2,47,0.0187
2016,8,3,3,49,0.9925
2016,8,3,4,43,-0.9005
2016,8,3,5,42,1.5162
2016,9,1,1,30,3.2825
2016,9,1,2,39,1.6605
2016,9,1,3,52,0.8219
2016,9,1,4,38,2.6722
2016,9,1,5,36,6.0270
2016,9,2,1,22,0.8640
2016,9,2,2,33,1.4088
2016,9,2,3,37,-0.2591
2016,9,2,4,33,-0.6173
2016,9,2,5,26,0.3126
2016,9,3,1,48,-0.6722
2016,9,3,2,50,-0.5644
2016,9,3,3,48,0.9938
2016,9,3,4,44,-0.0857
2016,9,3,5,40,3.0372
2016,10,1,1,48,-2.5764
2016,10,1,2,36,-5.6023
2016,10,1,3,41,-4.8095
2016,10,1,4,38,-3.3105
2016,10,1,5,32,-2.9521
2016,10,2,1,38,-5.5453
2016,10,2,2,31,-4.4324
2016,10,2,3,32,-3.9839
2016,10,2,4,29,-4.8671
2016,10,2,5,19,-5.4780
2016,10,3,1,40,0.9823
2016,10,3,2,44,0.0508
2016,10,3,3,52,-0.1253
2016,10,3,4,49,-3.3118
2016,10,3,5,44,-3.0529
2016,11,1,1,32,13.7395
2016,11,1,2,45,13.2507
2016,11,1,3,45,13.4886
2016,11,1,4,43,11.6665
2016,11,1,5,30,13.0682
2016,11,2,1,23,9.3071
2016,11,2,2,32,14.0784
2016,11,2,3,35,15.1324
2016,11,2,4,32,12.1230
2016,11,2,5,27,11.3984
2016,11,3,1,40,-0.2246
2016,11,3,2,47,6.8880
2016,11,3,3,43,8.4363
2016,11,3,4,55,2.8359
2016,11,3,5,44,2.3360
2016,12,1,1,54,2.4166
2016,12,1,2,29,0.1491
2016,12,1,3,37,4.9841
2016,12,1,4,33,5.5361
2016,12,1,5,37,7.7386
2016,12,2,1,20,1.9397
2016,12,2,2,24,2.6339
2016,12,2,3,32,2.6943
2016,12,2,4,30,4.1164
2016,12,2,5,42,2.1165
2016,12,3,1,67,2.3500
2016,12,3,2,46,1.1950
2016,12,3,3,41,1.6700
2016,12,3,4,37,-0.0138
2016,12,3,5,39,2.1915
2017,1,1,1,49,-1.5296
2017,1,1,2,38,-1.8333
2017,1,1,3,41,0.3525
2017,1,1,4,28,-2.9025
2017,1,1,5,32,-4.2353
2017,1,2,1,38,-0.4361
2017,1,2,2,25,-0.9605
2017,1,2,3,34,2.0413
2017,1,2,4,18,2.0525
2017,1,2,5,32,-1.9271
2017,1,3,1,47,3.4132
2017,1,3,2,40,1.8888
2017,1,3,3,45,2.2566
2017,1,3,4,52,0.8060
2017,1,3,5,45,2.4068
2017,2,1,1,47,-0.8365
2017,2,1,2,33,-0.4140
2017,2,1,3,38,1.6151
2017,2,1,4,28,-2.5254
2017,2,1,5,48,-3.4098
2017,2,2,1,32,0.0835
2017,2,2,2,22,4.3848
2017,2,2,3,33,-0.6570
2017,2,2,4,29,2.9849
2017,2,2,5,24,0.4600
2017,2,3,1,46,1.5715
2017,2,3,2,44,3.5279
2017,2,3,3,40,3.3790
2017,2,3,4,43,3.9117
2017,2,3,5,55,2.7411
2017,3,1,1,37,-0.3010
2017,3,1,2,51,-1.7446
2017,3,1,3,34,4.9939
2017,3,1,4,34,-3.3473
2017,3,1,5,39,2.3141
2017,3,2,1,33,1.7782
2017,3,2,2,28,-1.7570
2017,3,2,3,27,0.7442
2017,3,2,4,22,1.1580
2017,3,2,5,24,0.6843
2017,3,3,1,42,0.3868
2017,3,3,2,45,-0.5889
2017,3,3,3,41,-0.1576
2017,3,3,4,54,0.6623
2017,3,3,5,49,0.4767
2017,4,1,1,36,2.5377
2017,4,1,2,36,2.5142
2017,4,1,3,38,1.7986
2017,4,1,4,23,3.7828
2017,4,1,5,56,3.4225
2017,4,2,1,33,1.4031
2017,4,2,2,23,-0.9921
2017,4,2,3,24,1.5300
2017,4,2,4,23,0.9576
2017,4,2,5,36,2.5518
2017,4,3,1,47,-2.0723
2017,4,3,2,40,-0.7935
2017,4,3,3,46,1.3969
2017,4,3,4,52,1.8802
2017,4,3,5,46,2.8274
2017,5,1,1,38,-4.5396
2017,5,1,2,22,-3.9287
2017,5,1,3,50,-3.6702
2017,5,1,4,58,-0.0641
2017,5,1,5,17,-6.7712
2017,5,2,1,29,-3.4726
2017,5,2,2,22,-5.1937
2017,5,2,3,32,-2.7752
2017,5,2,4,35,-0.7226
2017,5,2,5,27,-2.3253
2017,5,3,1,47,0.1790
2017,5,3,2,50,1.7858
2017,5,3,3,44,3.1884
2017,5,3,4,47,1.9068
2017,5,3,5,40,2.2112
2017,6,1,1,34,5.3426
2017,6,1,2,40,5.6415
2017,6,1,3,45,2.6518
2017,6,1,4,35,5.3368
2017,6,1,5,33,8.9455
2017,6,2,1,33,5.7758
2017,6,2,2,31,2.1533
2017,6,2,3,32,1.4574
2017,6,2,4,22,4.2505
2017,6,2,5,21,3.5268
2017,6,3,1,38,0.8635
2017,6,3,2,43,2.1619
2017,6,3,3,41,0.8725
2017,6,3,4,52,0.6103
2017,6,3,5,56,-2.0300
2017,7,1,1,43,-1.3955
2017,7,1,2,39,-2.8820
2017,7,1,3,46,2.5172
2017,7,1,4,29,1.6497
2017,7,1,5,38,0.7319
2017,7,2,1,34,3.9024
2017,7,2,2,25,5.4497
2017,7,2,3,35,2.2696
2017,7,2,4,28,0.9068
2017,7,2,5,29,-0.8236
2017,7,3,1,49,3.1029
2017,7,3,2,47,0.1465
2017,7,3,3,46,0.7651
2017,7,3,4,47,3.3447
2017,7,3,5,46,0.3600
2017,8,1,1,45,-0.3422
2017,8,1,2,48,0.3319
2017,8,1,3,25,-7.0976
2017,8,1,4,36,-7.0406
2017,8,1,5,43,-0.5429
2017,8,2,1,36,-2.4447
2017,8,2,2,25,0.8095
2017,8,2,3,29,0.0558
2017,8,2,4,23,-4.6220
2017,8,2,5,32,-2.6723
2017,8,3,1,33,-0.0072
2017,8,3,2,52,1.4689
2017,8,3,3,49,0.3820
2017,8,3,4,43,-0.6357
2017,8,3,5,59,-0.5115
2017,9,1,1,45,13.4650
2017,9,1,2,44,6.7730
2017,9,1,3,40,6.4417
2017,9,1,4,30,8.5396
2017,9,1,5,37,20.6684
2017,9,2,1,38,9.5307
2017,9,2,2,31,6.2038
2017,9,2,3,31,6.8316
2017,9,2,4,23,7.6669
2017,9,2,5,26,6.1205
2017,9,3,1,44,2.9942
2017,9,3,2,34,2.7014
2017,9,3,3,41,-0.2568
2017,9,3,4,57,2.1727
2017,9,3,5,56,1.6412
2017,10,1,1,47,0.8700
2017,10,1,2,39,0.1144
2017,10,1,3,52,3.2051
2017,10,1,4,20,-0.3623
2017,10,1,5,33,1.7841
2017,10,2,1,24,-1.1817
2017,10,2,2,28,0.5466
2017,10,2,3,29,-0.5222
2017,10,2,4,35,-0.3809
2017,10,2,5,34,-0.0080
2017,10,3,1,61,4.7275
2017,10,3,2,45,1.9185
2017,10,3,3,45,-0.6321
2017,10,3,4,37,1.6422
2017,10,3,5,38,0.2003
2017,11,1,1,41,3.0475
2017,11,1,2,39,2.4831
2017,11,1,3,39,9.6174
2017,11,1,4,18,9.0905
2017,11,1,5,51,1.7928
2017,11,2,1,31,7.1597
2017,11,2,2,31,2.4498
2017,11,2,3,33,1.1901
2017,11,2,4,24,2.2748
2017,11,2,5,33,0.7696
2017,11,3,1,38,3.6135
2017,11,3,2,40,2.9225
2017,11,3,3,38,3.8721
2017,11,3,4,52,1.7770
2017,11,3,5,53,2.1263
2017,12,1,1,49,-2.1542
2017,12,1,2,18,0.8570
2017,12,1,3,31,-2.2017
2017,12,1,4,38,-0.4128
2017,12,1,5,50,2.1700
2017,12,2,1,31,1.3192
2017,12,2,2,26,0.6811
2017,12,2,3,26,-2.3811
2017,12,2,4,35,3.5754
2017,12,2,5,35,1.7050
2017,12,3,1,51,2.1206
2017,12,3,2,48,1.6979
2017,12,3,3,47,0.2022
2017,12,3,4,40,2.4229
2017,12,3,5,33,3.9344
2018,1,1,1,21,-0.1850
2018,1,1,2,39,3.0729
2018,1,1,3,53,-2.1626
2018,1,1,4,37,-0.7851
2018,1,1,5,40,-1.4286
2018,1,2,1,17,-0.6876
2018,1,2,2,26,1.5699
2018,1,2,3,25,1.7334
2018,1,2,4,41,3.1600
2018,1,2,5,38,0.5691
2018,1,3,1,51,5.1248
2018,1,3,2,56,7.5855
2018,1,3,3,41,4.1204
2018,1,3,4,33,4.4819
2018,1,3,5,40,3.3732
2018,2,1,1,29,-6.6156
2018,2,1,2,32,-6.9602
2018,2,1,3,38,-2.7212
2018,2,1,4,40,-4.4620
2018,2,1,5,48,-2.7762
2018,2,2,1,26,-7.2691
2018,2,2,2,33,-5.6969
2018,2,2,3,28,-6.0571
2018,2,2,4,36,-2.8763
2018,2,2,5,25,-3.7803
2018,2,3,1,47,-5.3611
2018,2,3,2,46,-4.2049
2018,2,3,3,38,-6.0111
2018,2,3,4,36,-5.0640
2018,2,3,5,55,-4.0449
2018,3,1,1,38,1.1365
2018,3,1,2,39,6.2857
2018,3,1,3,30,2.2758
2018,3,1,4,32,1.5787
2018,3,1,5,52,3.0684
2018,3,2,1,29,-0.3132
2018,3,2,2,31,-0.0864
2018,3,2,3,22,0.6862
2018,3,2,4,32,0.0347
2018,3,2,5,30,0.4117
2018,3,3,1,34,-1.5436
2018,3,3,2,42,-4.0684
2018,3,3,3,48,-0.7500
2018,3,3,4,50,-2.7367
2018,3,3,5,46,-3.6103
2018,4,1,1,48,1.0749
2018,4,1,2,53,2.1177
2018,4,1,3,36,2.1073
2018,4,1,4,36,3.5127
2018,4,1,5,17,5.6043
2018,4,2,1,27,0.7811
2018,4,2,2,31,0.5400
2018,4,2,3,27,-0.2164
2018,4,2,4,33,-1.3818
2018,4,2,5,26,3.9088
2018,4,3,1,48,-2.4603
2018,4,3,2,43,-2.9399
2018,4,3,3,51,-1.6689
2018,4,3,4,38,0.6098
2018,4,3,5,39,6.0476
2018,5,1,1,43,9.6928
2018,5,1,2,29,1.8394
2018,5,1,3,37,4.6743
2018,5,1,4,34,10.7865
2018,5,1,5,49,8.2034
2018,5,2,1,36,6.7426
2018,5,2,2,24,2.3765
2018,5,2,3,25,10.5708
2018,5,2,4,26,3.3548
2018,5,2,5,32,6.6738
2018,5,3,1,40,4.5316
2018,5,3,2,46,1.0559
2018,5,3,3,43,0.8015
2018,5,3,4,40,-0.2997
2018,5,3,5,46,5.2095
2018,6,1,1,41,7.5015
2018,6,1,2,30,1.3151
2018,6,1,3,33,4.9653
2018,6,1,4,32,2.8338
2018,6,1,5,51,1.9735
2018,6,2,1,25,6.3167
2018,6,2,2,34,1.3900
2018,6,2,3,22,1.0903
2018,6,2,4,28,1.6940
2018,6,2,5,38,0.6989
2018,6,3,1,46,4.9128
2018,6,3,2,27,-0.3667
2018,6,3,3,52,-0.6295
2018,6,3,4,50,-0.7475
2018,6,3,5,40,-4.5723
2018,7,1,1,40,5.5216
2018,7,1,2,30,-2.0263
2018,7,1,3,29,-0.9628
2018,7,1,4,29,0.9796
2018,7,1,5,56,2.4757
2018,7,2,1,44,3.4452
2018,7,2,2,27,2.7313
2018,7,2,3,33,4.1641
2018,7,2,4,27,2.9545
2018,7,2,5,30,1.3581
2018,7,3,1,39,3.2264
2018,7,3,2,40,4.8591
2018,7,3,3,49,6.4459
2018,7,3,4,42,4.4819
2018,7,3,5,38,2.6580
2018,8,1,1,44,4.1681
2018,8,1,2,41,6.2573
2018,8,1,3,38,0.9878
2018,8,1,4,21,3.4568
2018,8,1,5,39,8.0292
2018,8,2,1,46,1.6763
2018,8,2,2,27,0.6226
2018,8,2,3,30,4.9395
