year,month,rank_ME,rank_SUE_6,nstocks,ret_vw
2012,1,1,5,360,7.3709
2012,1,2,1,279,6.8099
2012,1,2,2,262,9.1050
2012,1,2,3,254,8.3751
2012,1,2,4,252,7.7536
2012,1,2,5,243,6.8581
2012,1,3,1,249,4.0997
2012,1,3,2,211,2.8383
2012,1,3,3,251,4.0601
2012,1,3,4,288,4.6284
2012,1,3,5,329,4.8180
2012,2,1,1,581,1.9119
2012,2,1,2,572,2.3444
2012,2,1,3,459,2.7638
2012,2,1,4,391,1.6241
2012,2,1,5,297,1.6178
2012,2,2,1,261,3.2921
2012,2,2,2,259,3.2301
2012,2,2,3,221,4.0001
2012,2,2,4,243,3.5562
2012,2,2,5,210,4.6472
2012,2,3,1,251,2.4598
2012,2,3,2,220,3.6120
2012,2,3,3,234,2.9223
2012,2,3,4,279,3.5022
2012,2,3,5,311,6.0607
2012,3,1,1,600,2.0950
2012,3,1,2,651,4.0482
2012,3,1,3,531,4.3955
2012,3,1,4,429,3.7088
2012,3,1,5,331,3.5333
2012,3,2,1,293,2.3843
2012,3,2,2,298,1.6354
2012,3,2,3,258,1.6197
2012,3,2,4,276,2.0328
2012,3,2,5,238,2.3560
2012,3,3,1,285,2.4805
2012,3,3,2,260,1.1719
2012,3,3,3,268,2.9874
2012,3,3,4,323,1.0949
2012,3,3,5,340,3.9404
2012,4,1,1,601,-3.0299
2012,4,1,2,656,-3.3540
2012,4,1,3,562,-1.6640
2012,4,1,4,464,-1.7958
2012,4,1,5,354,-1.7732
2012,4,2,1,278,-1.1589
2012,4,2,2,282,-1.5800
2012,4,2,3,250,-1.3229
2012,4,2,4,256,-1.7330
2012,4,2,5,230,-1.0626
2012,4,3,1,260,0.4725
2012,4,3,2,239,-1.3909
2012,4,3,3,248,-0.8458
2012,4,3,4,297,0.0802
2012,4,3,5,315,-0.4774
2012,5,1,1,534,-7.5065
2012,5,1,2,594,-7.4267
2012,5,1,3,520,-6.6725
2012,5,1,4,413,-6.3455
2012,5,1,5,324,-8.4167
2012,5,2,1,272,-6.3342
2012,5,2,2,283,-6.9950
2012,5,2,3,246,-8.5858
2012,5,2,4,253,-7.5105
2012,5,2,5,215,-6.8567
2012,5,3,1,268,-4.6170
2012,5,3,2,258,-6.2580
2012,5,3,3,260,-4.4488
2012,5,3,4,314,-6.2719
2012,5,3,5,321,-5.5009
2012,6,1,1,607,5.3862
2012,6,1,2,653,6.9778
2012,6,1,3,598,5.8967
2012,6,1,4,501,8.1537
2012,6,1,5,375,6.4570
2012,6,2,1,304,4.9377
2012,6,2,2,306,4.2183
2012,6,2,3,288,3.6534
2012,6,2,4,288,5.1841
2012,6,2,5,242,4.3960
2012,6,3,1,301,3.8344
2012,6,3,2,284,4.6677
2012,6,3,3,277,4.4397
2012,6,3,4,344,4.1236
2012,6,3,5,347,2.4580
2012,7,1,1,580,-2.3795
2012,7,1,2,609,-3.7863
2012,7,1,3,594,-1.7606
2012,7,1,4,493,-1.9083
2012,7,1,5,362,-0.3367
2012,7,2,1,291,-3.6287
2012,7,2,2,293,-1.7228
2012,7,2,3,271,-0.8477
2012,7,2,4,273,-0.5402
2012,7,2,5,241,-0.7735
2012,7,3,1,288,1.6458
2012,7,3,2,257,0.7101
2012,7,3,3,257,2.1260
2012,7,3,4,317,1.5274
2012,7,3,5,327,1.2794
2012,8,1,1,537,3.0330
2012,8,1,2,530,5.3182
2012,8,1,3,573,2.6619
2012,8,1,4,465,3.2172
2012,8,1,5,355,1.5434
2012,8,2,1,256,3.5891
2012,8,2,2,264,2.6598
2012,8,2,3,261,4.7414
2012,8,2,4,264,4.2737
2012,8,2,5,231,3.3617
2012,8,3,1,292,1.5798
2012,8,3,2,259,1.8994
2012,8,3,3,249,1.0869
2012,8,3,4,313,2.0277
2012,8,3,5,320,3.4623
2012,9,1,1,571,4.4208
2012,9,1,2,570,5.5467
2012,9,1,3,601,5.9182
2012,9,1,4,487,5.3319
2012,9,1,5,374,4.3777
2012,9,2,1,282,2.5116
2012,9,2,2,301,2.3889
2012,9,2,3,271,4.0514
2012,9,2,4,276,4.0183
2012,9,2,5,234,2.1649
2012,9,3,1,309,2.3228
2012,9,3,2,286,2.3940
2012,9,3,3,271,2.5714
2012,9,3,4,327,2.5516
2012,9,3,5,336,2.3912
2012,10,1,1,547,-4.4034
2012,10,1,2,565,-5.3777
2012,10,1,3,557,-3.6778
2012,10,1,4,471,-3.0984
2012,10,1,5,364,-2.8346
2012,10,2,1,260,-2.3928
2012,10,2,2,282,-2.1767
2012,10,2,3,239,-1.4026
2012,10,2,4,263,-1.4980
2012,10,2,5,219,-0.4579
2012,10,3,1,289,-1.5781
2012,10,3,2,257,-1.7231
2012,10,3,3,235,-1.9625
2012,10,3,4,290,-3.3611
2012,10,3,5,305,-2.5656
2012,11,1,1,477,1.0937
2012,11,1,2,538,1.7228
2012,11,1,3,534,0.9556
2012,11,1,4,435,1.5537
2012,11,1,5,322,0.8995
2012,11,2,1,248,1.6002
2012,11,2,2,297,2.4388
2012,11,2,3,235,1.4846
2012,11,2,4,260,0.3799
2012,11,2,5,198,1.1813
2012,11,3,1,288,0.3302
2012,11,3,2,272,0.4155
2012,11,3,3,246,0.5573
2012,11,3,4,300,1.7280
2012,11,3,5,318,1.2483
2012,12,1,1,535,4.3115
2012,12,1,2,625,3.4331
2012,12,1,3,603,4.3101
2012,12,1,4,483,2.5026
2012,12,1,5,375,2.2803
2012,12,2,1,278,3.8959
2012,12,2,2,324,4.3721
2012,12,2,3,265,3.2540
2012,12,2,4,267,3.7402
2012,12,2,5,216,3.0924
2012,12,3,1,311,1.6749
2012,12,3,2,296,1.3710
2012,12,3,3,268,0.0419
2012,12,3,4,329,-0.8171
2012,12,3,5,344,0.1594
2013,1,1,1,504,5.1799
2013,1,1,2,593,6.7355
2013,1,1,3,581,7.1991
2013,1,1,4,463,5.6674
2013,1,1,5,365,6.0954
2013,1,2,1,248,6.1714
2013,1,2,2,298,6.1921
2013,1,2,3,246,7.1784
2013,1,2,4,246,6.1543
2013,1,2,5,202,5.6878
2013,1,3,1,263,7.2573
2013,1,3,2,267,6.2648
2013,1,3,3,245,5.0842
2013,1,3,4,292,2.5451
2013,1,3,5,313,5.5564
2013,2,1,1,437,-1.1727
2013,2,1,2,538,0.4347
2013,2,1,3,533,0.2856
2013,2,1,4,400,0.0523
2013,2,1,5,341,2.0367
2013,2,2,1,235,0.8188
2013,2,2,2,279,0.8645
2013,2,2,3,224,0.9714
2013,2,2,4,218,1.0554
2013,2,2,5,196,1.4456
2013,2,3,1,244,1.2208
2013,2,3,2,269,1.9570
2013,2,3,3,250,1.8476
2013,2,3,4,295,1.0679
2013,2,3,5,311,1.0433
2013,3,1,1,479,4.4722
2013,3,1,2,599,3.4929
2013,3,1,3,581,4.5670
2013,3,1,4,429,5.4004
2013,3,1,5,378,6.6019
2013,3,2,1,271,4.9483
2013,3,2,2,317,3.9940
2013,3,2,3,260,5.2970
2013,3,2,4,256,4.9227
2013,3,2,5,228,5.6336
2013,3,3,1,279,4.1605
2013,3,3,2,298,4.0791
2013,3,3,3,293,3.7524
2013,3,3,4,346,3.5131
2013,3,3,5,344,3.4387
2013,4,1,1,477,-0.2079
2013,4,1,2,584,-0.8205
2013,4,1,3,584,1.3446
2013,4,1,4,431,1.1464
2013,4,1,5,387,1.2212
2013,4,2,1,259,-1.2313
2013,4,2,2,283,-1.0313
2013,4,2,3,248,-1.9397
2013,4,2,4,227,-1.0528
2013,4,2,5,214,-0.3423
2013,4,3,1,250,2.4736
2013,4,3,2,260,2.3225
2013,4,3,3,261,2.2037
2013,4,3,4,309,1.4144
2013,4,3,5,309,0.6863
2013,5,1,1,465,6.4434
2013,5,1,2,537,6.9670
2013,5,1,3,523,5.2029
2013,5,1,4,396,4.7488
2013,5,1,5,362,4.9164
2013,5,2,1,270,4.5229
2013,5,2,2,280,6.0824
2013,5,2,3,247,5.1643
2013,5,2,4,234,4.9978
2013,5,2,5,218,5.2100
2013,5,3,1,258,1.7821
2013,5,3,2,269,1.2627
2013,5,3,3,293,1.0690
2013,5,3,4,318,1.8111
2013,5,3,5,319,2.2751
2013,6,1,1,561,0.0687
2013,6,1,2,613,-0.4355
2013,6,1,3,583,0.6603
2013,6,1,4,472,0.7232
2013,6,1,5,436,1.0443
2013,6,2,1,291,-1.1565
2013,6,2,2,315,-1.6674
2013,6,2,3,269,-0.4894
2013,6,2,4,266,-0.8779
2013,6,2,5,235,-0.0758
2013,6,3,1,286,-1.8343
2013,6,3,2,305,-1.2084
2013,6,3,3,315,-1.8123
2013,6,3,4,354,-1.3252
2013,6,3,5,352,-1.1335
2013,7,1,1,537,8.0694
2013,7,1,2,577,7.5623
2013,7,1,3,552,8.6583
2013,7,1,4,458,9.5169
2013,7,1,5,412,9.3513
2013,7,2,1,287,7.0163
2013,7,2,2,308,6.7245
2013,7,2,3,260,7.5853
2013,7,2,4,257,6.5028
2013,7,2,5,227,7.5061
2013,7,3,1,265,5.7241
2013,7,3,2,279,5.5326
2013,7,3,3,294,5.2934
2013,7,3,4,331,4.9032
2013,7,3,5,329,5.0515
2013,8,1,1,533,-1.7847
2013,8,1,2,561,-2.7936
2013,8,1,3,523,-2.5300
2013,8,1,4,439,-4.0937
2013,8,1,5,391,-3.9640
2013,8,2,1,270,-3.3383
2013,8,2,2,289,-2.4011
2013,8,2,3,247,-3.4771
2013,8,2,4,257,-2.8373
2013,8,2,5,225,-2.8127
2013,8,3,1,261,-1.1767
2013,8,3,2,285,-2.4410
2013,8,3,3,281,-2.0857
2013,8,3,4,321,-2.9690
2013,8,3,5,327,-3.1882
2013,9,1,1,548,6.7059
2013,9,1,2,591,6.4006
2013,9,1,3,566,7.0616
2013,9,1,4,497,7.9701
2013,9,1,5,405,6.5563
2013,9,2,1,283,6.9116
2013,9,2,2,296,6.3497
2013,9,2,3,272,7.3665
2013,9,2,4,284,5.5780
2013,9,2,5,245,5.8021
2013,9,3,1,282,2.8909
2013,9,3,2,314,3.5441
2013,9,3,3,309,3.5954
2013,9,3,4,349,3.5215
2013,9,3,5,352,3.9710
2013,10,1,1,538,2.4210
2013,10,1,2,543,3.3142
2013,10,1,3,528,0.7552
2013,10,1,4,479,4.1663
2013,10,1,5,383,2.5263
2013,10,2,1,252,2.3292
2013,10,2,2,260,2.8772
2013,10,2,3,248,3.0484
2013,10,2,4,263,2.9287
2013,10,2,5,225,2.7927
2013,10,3,1,244,4.0624
2013,10,3,2,273,5.8389
2013,10,3,3,256,4.6777
2013,10,3,4,305,4.2221
2013,10,3,5,323,4.2663
2013,11,1,1,482,5.2270
2013,11,1,2,557,5.6991
2013,11,1,3,494,6.1490
2013,11,1,4,441,7.0476
2013,11,1,5,330,5.7957
2013,11,2,1,254,4.8874
2013,11,2,2,292,2.5514
2013,11,2,3,242,3.8038
2013,11,2,4,265,3.2329
2013,11,2,5,216,4.0102
2013,11,3,1,255,2.2327
2013,11,3,2,299,2.9507
2013,11,3,3,269,1.5385
2013,11,3,4,309,2.2083
2013,11,3,5,329,3.1125
2013,12,1,1,531,1.9429
2013,12,1,2,611,3.1896
2013,12,1,3,579,2.9444
2013,12,1,4,493,3.3783
2013,12,1,5,370,3.6361
2013,12,2,1,274,1.9620
2013,12,2,2,317,2.3217
2013,12,2,3,272,1.6335
2013,12,2,4,288,2.8209
2013,12,2,5,227,2.0529
2013,12,3,1,272,3.4345
2013,12,3,2,315,2.6105
2013,12,3,3,292,1.9728
2013,12,3,4,334,2.2828
2013,12,3,5,354,2.4741
2014,1,1,1,490,-1.3831
2014,1,1,2,589,-1.3925
2014,1,1,3,561,-1.5757
2014,1,1,4,470,-0.7808
2014,1,1,5,343,-1.8572
2014,1,2,1,249,-2.7038
2014,1,2,2,288,-3.9864
2014,1,2,3,249,-3.9483
2014,1,2,4,256,-4.0189
2014,1,2,5,208,-3.4429
2014,1,3,1,236,-3.7270
2014,1,3,2,264,-5.1808
2014,1,3,3,266,-3.0291
2014,1,3,4,294,-2.2341
2014,1,3,5,321,-2.6823
2014,2,1,1,446,4.9193
2014,2,1,2,552,5.3025
2014,2,1,3,505,4.9422
2014,2,1,4,416,3.7614
2014,2,1,5,288,4.8549
2014,2,2,1,240,4.8586
2014,2,2,2,270,4.4837
2014,2,2,3,243,6.1883
2014,2,2,4,246,5.1115
2014,2,2,5,193,4.6375
2014,2,3,1,243,4.4481
2014,2,3,2,255,4.9075
2014,2,3,3,264,4.5014
2014,2,3,4,300,4.9600
2014,2,3,5,320,5.1440
2014,3,1,1,485,-0.8678
2014,3,1,2,591,0.0455
2014,3,1,3,533,-0.3443
2014,3,1,4,448,0.7770
2014,3,1,5,329,0.5985
2014,3,2,1,280,-0.2065
2014,3,2,2,300,-0.9163
2014,3,2,3,283,0.6979
2014,3,2,4,282,0.7582
2014,3,2,5,238,0.1073
2014,3,3,1,271,0.3324
2014,3,3,2,296,0.6905
2014,3,3,3,297,1.0764
2014,3,3,4,348,0.3058
2014,3,3,5,360,-0.2942
2014,4,1,1,513,-6.5799
2014,4,1,2,582,-5.5706
2014,4,1,3,518,-5.2663
2014,4,1,4,443,-4.0803
2014,4,1,5,333,-4.3013
2014,4,2,1,258,-2.1680
2014,4,2,2,279,-3.2047
2014,4,2,3,245,-3.2838
2014,4,2,4,261,-1.8570
2014,4,2,5,211,-2.8365
2014,4,3,1,235,0.9131
2014,4,3,2,255,2.8154
2014,4,3,3,266,1.8644
2014,4,3,4,314,0.4665
2014,4,3,5,323,-0.4603
2014,5,1,1,469,-1.4059
2014,5,1,2,483,-1.2750
2014,5,1,3,516,-1.0021
2014,5,1,4,429,-0.5502
2014,5,1,5,336,0.3962
2014,5,2,1,252,0.2935
2014,5,2,2,283,0.0124
2014,5,2,3,258,0.4963
2014,5,2,4,281,1.1909
2014,5,2,5,222,0.0770
2014,5,3,1,249,2.0127
2014,5,3,2,251,1.5054
2014,5,3,3,289,2.5811
2014,5,3,4,344,2.5842
2014,5,3,5,358,2.0597
2014,6,1,1,522,4.4846
2014,6,1,2,548,3.3913
2014,6,1,3,592,5.1672
2014,6,1,4,518,4.8619
2014,6,1,5,392,6.2125
2014,6,2,1,287,6.3061
2014,6,2,2,315,5.5981
2014,6,2,3,282,5.4255
2014,6,2,4,307,4.8214
2014,6,2,5,245,5.1912
2014,6,3,1,271,2.3681
2014,6,3,2,275,2.7526
2014,6,3,3,318,2.4373
2014,6,3,4,375,2.1905
2014,6,3,5,387,1.3623
2014,7,1,1,504,-6.4141
2014,7,1,2,531,-5.0872
2014,7,1,3,565,-6.0961
2014,7,1,4,493,-6.9204
2014,7,1,5,382,-7.3602
2014,7,2,1,267,-6.7968
2014,7,2,2,303,-6.7326
2014,7,2,3,270,-5.7933
2014,7,2,4,293,-6.2976
2014,7,2,5,238,-6.7640
2014,7,3,1,256,-1.4122
2014,7,3,2,258,-1.8924
2014,7,3,3,302,-1.2112
2014,7,3,4,354,-1.9044
2014,7,3,5,365,-1.5792
2014,8,1,1,476,3.3233
2014,8,1,2,512,3.8762
2014,8,1,3,561,4.8922
2014,8,1,4,480,4.4837
2014,8,1,5,364,6.1882
2014,8,2,1,261,5.4293
2014,8,2,2,282,4.6836
2014,8,2,3,274,4.9969
2014,8,2,4,275,6.3445
2014,8,2,5,241,5.3556
2014,8,3,1,259,3.5944
2014,8,3,2,270,4.1150
2014,8,3,3,305,4.3777
2014,8,3,4,363,4.8724
2014,8,3,5,370,4.2185
2014,9,1,1,498,-6.9740
2014,9,1,2,547,-7.6028
2014,9,1,3,581,-7.5020
2014,9,1,4,493,-6.6188
2014,9,1,5,392,-7.1827
2014,9,2,1,285,-5.9373
2014,9,2,2,291,-6.9864
2014,9,2,3,294,-6.4382
2014,9,2,4,284,-5.4792
2014,9,2,5,254,-4.9280
2014,9,3,1,276,-2.2587
2014,9,3,2,291,-1.6217
2014,9,3,3,319,-2.3759
2014,9,3,4,371,-2.2411
2014,9,3,5,381,-1.6701
2014,10,1,1,477,4.7576
2014,10,1,2,514,4.7491
2014,10,1,3,534,4.6814
2014,10,1,4,447,5.9869
2014,10,1,5,372,5.5496
2014,10,2,1,272,4.6548
2014,10,2,2,282,5.4674
2014,10,2,3,264,5.3187
2014,10,2,4,251,5.1598
2014,10,2,5,231,6.6292
2014,10,3,1,252,0.5753
2014,10,3,2,262,1.1867
2014,10,3,3,264,1.9477
2014,10,3,4,317,3.2801
2014,10,3,5,336,3.0032
2014,11,1,1,420,-2.5412
2014,11,1,2,528,-0.8209
2014,11,1,3,481,-0.5178
2014,11,1,4,396,-0.6659
2014,11,1,5,311,1.3546
2014,11,2,1,272,-0.2507
2014,11,2,2,304,0.8751
2014,11,2,3,263,0.6042
2014,11,2,4,255,0.0266
2014,11,2,5,244,0.8830
2014,11,3,1,261,1.8874
2014,11,3,2,289,4.3438
2014,11,3,3,276,2.6951
2014,11,3,4,324,2.8718
2014,11,3,5,350,2.7332
2014,12,1,1,487,4.4851
2014,12,1,2,597,5.6450
2014,12,1,3,542,4.2497
2014,12,1,4,439,3.9366
2014,12,1,5,343,5.0609
2014,12,2,1,293,1.5723
2014,12,2,2,327,1.1578
2014,12,2,3,284,2.3118
2014,12,2,4,301,2.9872
2014,12,2,5,270,1.2324
2014,12,3,1,293,-0.4828
2014,12,3,2,307,-0.9212
2014,12,3,3,307,-0.3798
2014,12,3,4,350,-1.0721
2014,12,3,5,372,-0.0956
2015,1,1,1,464,-5.9879
2015,1,1,2,573,-4.7039
2015,1,1,3,506,-4.2670
2015,1,1,4,403,-3.8932
2015,1,1,5,313,-5.4012
2015,1,2,1,266,-3.7450
2015,1,2,2,299,-4.1588
2015,1,2,3,257,-2.9610
2015,1,2,4,275,-3.5059
2015,1,2,5,239,-3.3808
2015,1,3,1,256,-1.4071
2015,1,3,2,267,-3.9717
2015,1,3,3,278,-2.9144
2015,1,3,4,289,-1.7319
2015,1,3,5,338,-1.1343
2015,2,1,1,423,6.6667
2015,2,1,2,512,6.0710
2015,2,1,3,446,6.7829
2015,2,1,4,361,7.1810
2015,2,1,5,283,5.8334
2015,2,2,1,243,7.1209
2015,2,2,2,281,6.7993
2015,2,2,3,245,6.3352
2015,2,2,4,272,7.6405
2015,2,2,5,236,7.2390
2015,2,3,1,281,5.7995
2015,2,3,2,272,4.7726
2015,2,3,3,279,5.4648
2015,2,3,4,287,6.0099
2015,2,3,5,327,6.2379
2015,3,1,1,448,-0.2995
2015,3,1,2,564,0.0518
2015,3,1,3,502,-1.4791
2015,3,1,4,402,0.9835
2015,3,1,5,311,0.1427
2015,3,2,1,271,-0.2769
2015,3,2,2,318,1.6498
2015,3,2,3,276,1.8913
2015,3,2,4,306,1.7618
2015,3,2,5,272,1.8353
2015,3,3,1,312,-1.7356
2015,3,3,2,318,-2.4452
2015,3,3,3,318,-1.6460
2015,3,3,4,331,-1.0548
2015,3,3,5,368,-1.4665
2015,4,1,1,467,0.2474
2015,4,1,2,573,-0.9298
2015,4,1,3,465,-0.3960
2015,4,1,4,410,-2.0602
2015,4,1,5,326,0.6843
2015,4,2,1,249,-0.5618
2015,4,2,2,295,-2.7158
2015,4,2,3,249,-2.6729
2015,4,2,4,275,-1.0585
2015,4,2,5,254,-2.1341
2015,4,3,1,272,2.0658
2015,4,3,2,281,3.3247
2015,4,3,3,277,0.3082
2015,4,3,4,290,-0.1192
2015,4,3,5,331,-1.0138
2015,5,1,1,450,-1.2220
2015,5,1,2,506,1.1100
2015,5,1,3,459,1.6336
2015,5,1,4,426,-0.3659
2015,5,1,5,314,-2.3730
2015,5,2,1,240,2.6045
2015,5,2,2,300,1.7143
2015,5,2,3,252,1.9762
2015,5,2,4,282,1.4236
2015,5,2,5,272,0.4771
2015,5,3,1,298,0.2185
2015,5,3,2,306,0.4634
2015,5,3,3,300,0.8347
2015,5,3,4,311,1.2090
2015,5,3,5,342,2.1097
2015,6,1,1,500,1.5426
2015,6,1,2,568,-0.1415
2015,6,1,3,535,1.4384
2015,6,1,4,531,0.6871
2015,6,1,5,385,-0.3507
2015,6,2,1,272,0.8483
2015,6,2,2,316,0.5340
2015,6,2,3,283,-0.2099
2015,6,2,4,313,-0.6627
2015,6,2,5,306,0.3214
2015,6,3,1,329,-2.2798
2015,6,3,2,332,-2.7472
2015,6,3,3,326,-2.7772
2015,6,3,4,361,-2.5240
2015,6,3,5,382,-1.6128
2015,7,1,1,462,-8.7277
2015,7,1,2,535,-7.1742
2015,7,1,3,524,-5.1136
2015,7,1,4,521,-6.0602
2015,7,1,5,380,-4.6674
2015,7,2,1,250,-3.3155
2015,7,2,2,297,-2.4524
2015,7,2,3,278,-2.4768
2015,7,2,4,311,-1.8019
2015,7,2,5,296,-1.3401
2015,7,3,1,311,1.1416
2015,7,3,2,311,2.1370
2015,7,3,3,302,1.6203
2015,7,3,4,337,1.9782
2015,7,3,5,364,1.7193
2015,8,1,1,400,-2.6942
2015,8,1,2,490,-3.5604
2015,8,1,3,513,-4.6893
2015,8,1,4,517,-4.3144
2015,8,1,5,373,-4.0614
2015,8,2,1,231,-5.2262
2015,8,2,2,279,-5.4460
2015,8,2,3,270,-5.6471
2015,8,2,4,293,-4.9979
2015,8,2,5,277,-4.6869
2015,8,3,1,306,-5.6255
2015,8,3,2,301,-5.7179
2015,8,3,3,291,-5.5589
2015,8,3,4,336,-5.7041
2015,8,3,5,351,-6.7070
2015,9,1,1,408,-9.4278
2015,9,1,2,503,-8.2720
2015,9,1,3,524,-7.7903
2015,9,1,4,566,-6.7335
2015,9,1,5,411,-6.1118
2015,9,2,1,242,-8.5648
2015,9,2,2,304,-7.7275
2015,9,2,3,284,-4.3875
2015,9,2,4,306,-6.3497
2015,9,2,5,279,-4.9908
2015,9,3,1,322,-2.9696
2015,9,3,2,316,-2.1593
2015,9,3,3,307,-3.1025
2015,9,3,4,363,-1.9594
2015,9,3,5,377,-2.0330
2015,10,1,1,388,5.8386
2015,10,1,2,473,4.9119
2015,10,1,3,464,5.8895
2015,10,1,4,525,6.5139
2015,10,1,5,405,7.0472
2015,10,2,1,217,5.9043
2015,10,2,2,264,6.7791
2015,10,2,3,246,7.7790
2015,10,2,4,278,6.9259
2015,10,2,5,264,6.0708
2015,10,3,1,274,10.5814
2015,10,3,2,265,7.3973
2015,10,3,3,272,7.5753
2015,10,3,4,309,8.2050
2015,10,3,5,329,7.2458
2015,11,1,1,308,3.2149
2015,11,1,2,425,2.0698
2015,11,1,3,426,2.8994
2015,11,1,4,464,2.3441
2015,11,1,5,335,1.5050
2015,11,2,1,217,4.8103
2015,11,2,2,250,3.6407
2015,11,2,3,253,4.9714
2015,11,2,4,259,3.0231
2015,11,2,5,231,1.9880
2015,11,3,1,289,0.0482
2015,11,3,2,284,-0.2250
2015,11,3,3,267,-0.4602
2015,11,3,4,304,-0.0860
2015,11,3,5,330,0.7449
2015,12,1,1,355,-8.3487
2015,12,1,2,493,-5.5864
2015,12,1,3,510,-5.8989
2015,12,1,4,522,-5.5316
2015,12,1,5,379,-5.0752
2015,12,2,1,231,-7.3686
2015,12,2,2,276,-5.3927
2015,12,2,3,270,-5.2186
2015,12,2,4,286,-4.9138
2015,12,2,5,248,-4.9056
2015,12,3,1,307,-3.0152
2015,12,3,2,314,-1.0141
2015,12,3,3,301,-1.2660
2015,12,3,4,337,-0.8455
2015,12,3,5,352,-2.7008
2016,1,1,1,317,-12.5802
2016,1,1,2,465,-10.0499
2016,1,1,3,493,-11.2555
2016,1,1,4,503,-7.6810
2016,1,1,5,358,-7.8864
2016,1,2,1,197,-9.0954
2016,1,2,2,254,-10.3655
2016,1,2,3,248,-9.6755
2016,1,2,4,264,-6.5500
2016,1,2,5,220,-6.9913
2016,1,3,1,260,-4.2236
2016,1,3,2,273,-3.7510
2016,1,3,3,268,-2.3838
2016,1,3,4,289,-4.5594
2016,1,3,5,322,-6.4990
2016,2,1,1,271,0.9205
2016,2,1,2,412,0.0458
2016,2,1,3,431,1.4310
2016,2,1,4,417,1.5333
2016,2,1,5,319,-0.0957
2016,2,2,1,184,2.7692
2016,2,2,2,248,2.5632
2016,2,2,3,229,2.9379
2016,2,2,4,249,1.8861
2016,2,2,5,218,0.1879
2016,2,3,1,254,0.6299
2016,2,3,2,266,1.3518
2016,2,3,3,264,0.8026
2016,2,3,4,293,0.3184
2016,2,3,5,320,0.0014
2016,3,1,1,301,10.6431
2016,3,1,2,438,8.1555
2016,3,1,3,455,8.1174
2016,3,1,4,437,6.6698
2016,3,1,5,352,6.2781
2016,3,2,1,222,11.8101
2016,3,2,2,283,10.0101
2016,3,2,3,277,8.6830
2016,3,2,4,281,8.7387
2016,3,2,5,253,8.3430
2016,3,3,1,300,7.6638
2016,3,3,2,314,6.9552
2016,3,3,3,309,6.5582
2016,3,3,4,346,7.0029
2016,3,3,5,364,6.6799
2016,4,1,1,318,9.5194
2016,4,1,2,446,5.8986
2016,4,1,3,485,4.2342
2016,4,1,4,465,3.4243
2016,4,1,5,382,3.6064
2016,4,2,1,205,5.4386
2016,4,2,2,260,2.9070
2016,4,2,3,272,2.5962
2016,4,2,4,272,0.6752
2016,4,2,5,238,0.1720
2016,4,3,1,266,3.9891
2016,4,3,2,280,1.3341
2016,4,3,3,276,-0.3009
2016,4,3,4,315,-2.2933
2016,4,3,5,327,-0.0873
2016,5,1,1,315,-3.9037
2016,5,1,2,411,-2.4986
2016,5,1,3,456,-0.3599
2016,5,1,4,408,-0.9093
2016,5,1,5,363,-2.3136
2016,5,2,1,209,0.1595
2016,5,2,2,254,0.3098
2016,5,2,3,273,1.9860
2016,5,2,4,285,0.9926
2016,5,2,5,240,1.7222
2016,5,3,1,264,1.1617
2016,5,3,2,307,2.3771
2016,5,3,3,303,1.3946
2016,5,3,4,338,2.3815
2016,5,3,5,330,1.3486
2016,6,1,1,429,0.7708
2016,6,1,2,492,-2.0773
2016,6,1,3,520,0.2766
2016,6,1,4,476,0.6867
2016,6,1,5,409,0.8920
2016,6,2,1,248,0.6161
2016,6,2,2,273,0.0702
2016,6,2,3,302,0.0174
2016,6,2,4,315,-0.1897
2016,6,2,5,265,0.9731
2016,6,3,1,306,1.6023
2016,6,3,2,344,1.1327
2016,6,3,3,329,1.6989
2016,6,3,4,363,0.9890
2016,6,3,5,371,0.3073
2016,7,1,1,413,5.6332
2016,7,1,2,473,5.7587
2016,7,1,3,495,5.4473
2016,7,1,4,458,5.9473
2016,7,1,5,399,7.1888
2016,7,2,1,234,6.7360
2016,7,2,2,273,6.3272
2016,7,2,3,293,7.3687
2016,7,2,4,295,5.6588
2016,7,2,5,249,5.3955
2016,7,3,1,292,2.4875
2016,7,3,2,318,3.4564
2016,7,3,3,309,4.3876
2016,7,3,4,341,4.3267
2016,7,3,5,352,3.5980
2016,8,1,1,405,3.7761
2016,8,1,2,479,3.2705
2016,8,1,3,474,0.6284
2016,8,1,4,434,4.0424
2016,8,1,5,366,2.8431
2016,8,2,1,236,2.6665
2016,8,2,2,258,2.1460
2016,8,2,3,273,0.3751
2016,8,2,4,279,0.3225
2016,8,2,5,234,-0.0885
2016,8,3,1,282,0.0127
2016,8,3,2,305,0.1453
2016,8,3,3,290,-0.7171
2016,8,3,4,317,-0.4930
2016,8,3,5,346,-0.8441
2016,9,1,1,453,5.2876
2016,9,1,2,535,3.5883
2016,9,1,3,499,2.9735
2016,9,1,4,456,3.6287
2016,9,1,5,378,4.1888
2016,9,2,1,266,1.5450
2016,9,2,2,278,2.6151
2016,9,2,3,279,2.4320
2016,9,2,4,289,1.0063
2016,9,2,5,246,0.8916
2016,9,3,1,312,1.7505
2016,9,3,2,328,0.9707
2016,9,3,3,300,0.2758
2016,9,3,4,338,-0.3947
2016,9,3,5,374,-0.2137
2016,10,1,1,442,-6.8827
2016,10,1,2,512,-6.2867
2016,10,1,3,471,-6.0054
