year,month,rank_ME,rank_RE_6,nstocks,ret_vw
2014,8,2,2,334,5.1300
2014,8,2,3,251,4.4532
2014,8,2,4,271,3.2940
2014,8,2,5,306,6.3077
2014,8,3,1,130,3.9347
2014,8,3,2,295,3.6251
2014,8,3,3,400,4.7798
2014,8,3,4,399,4.2709
2014,8,3,5,267,4.1571
2014,9,1,1,676,-8.1287
2014,9,1,2,363,-6.1574
2014,9,1,3,222,-5.7053
2014,9,1,4,170,-6.1581
2014,9,1,5,462,-6.8952
2014,9,2,1,277,-7.7809
2014,9,2,2,353,-5.3497
2014,9,2,3,268,-4.3260
2014,9,2,4,269,-4.6586
2014,9,2,5,315,-5.4724
2014,9,3,1,127,-5.1903
2014,9,3,2,314,-3.0532
2014,9,3,3,417,-0.7931
2014,9,3,4,424,-1.7493
2014,9,3,5,295,-2.2903
2014,10,1,1,679,4.1138
2014,10,1,2,353,7.1123
2014,10,1,3,223,6.3915
2014,10,1,4,160,5.9048
2014,10,1,5,466,5.2139
2014,10,2,1,289,3.1251
2014,10,2,2,363,5.2179
2014,10,2,3,266,7.3223
2014,10,2,4,266,7.4067
2014,10,2,5,311,5.3085
2014,10,3,1,126,-0.3215
2014,10,3,2,313,0.8725
2014,10,3,3,412,2.5517
2014,10,3,4,426,2.9150
2014,10,3,5,291,1.0467
2014,11,1,1,643,-1.0032
2014,11,1,2,323,-0.6958
2014,11,1,3,184,-0.7819
2014,11,1,4,146,-1.3539
2014,11,1,5,391,0.0959
2014,11,2,1,275,0.2380
2014,11,2,2,348,0.9136
2014,11,2,3,231,0.8597
2014,11,2,4,231,0.9766
2014,11,2,5,287,0.5218
2014,11,3,1,117,2.4608
2014,11,3,2,280,3.8100
2014,11,3,3,362,3.7919
2014,11,3,4,384,2.0297
2014,11,3,5,255,2.3083
2014,12,1,1,669,5.5831
2014,12,1,2,335,5.7686
2014,12,1,3,183,5.9142
2014,12,1,4,155,7.9852
2014,12,1,5,440,4.6011
2014,12,2,1,302,2.3100
2014,12,2,2,378,1.3672
2014,12,2,3,263,2.6899
2014,12,2,4,264,1.9762
2014,12,2,5,318,1.6627
2014,12,3,1,136,-0.6579
2014,12,3,2,311,-0.6240
2014,12,3,3,403,0.0386
2014,12,3,4,415,-0.9390
2014,12,3,5,283,-1.3419
2015,1,1,1,677,-5.4951
2015,1,1,2,338,-4.0833
2015,1,1,3,192,-4.0936
2015,1,1,4,148,-4.5496
2015,1,1,5,459,-3.7661
2015,1,2,1,305,-4.6055
2015,1,2,2,370,-4.3191
2015,1,2,3,269,-3.2631
2015,1,2,4,277,-3.1431
2015,1,2,5,329,-2.0368
2015,1,3,1,134,-4.1331
2015,1,3,2,322,-2.8188
2015,1,3,3,405,-2.7836
2015,1,3,4,428,-1.7986
2015,1,3,5,280,-0.5352
2015,2,1,1,638,7.0740
2015,2,1,2,299,4.9978
2015,2,1,3,174,3.0896
2015,2,1,4,140,5.1482
2015,2,1,5,443,8.1546
2015,2,2,1,298,8.8295
2015,2,2,2,327,6.8399
2015,2,2,3,265,6.8716
2015,2,2,4,244,5.9733
2015,2,2,5,315,7.2179
2015,2,3,1,129,9.3360
2015,2,3,2,295,5.1564
2015,2,3,3,375,5.2012
2015,2,3,4,392,5.9977
2015,2,3,5,255,5.6860
2015,3,1,1,644,-1.2090
2015,3,1,2,320,2.7053
2015,3,1,3,190,-1.7295
2015,3,1,4,145,0.3614
2015,3,1,5,482,0.9776
2015,3,2,1,301,1.0208
2015,3,2,2,341,1.2650
2015,3,2,3,291,1.3339
2015,3,2,4,278,2.0441
2015,3,2,5,341,1.0044
2015,3,3,1,144,-1.2940
2015,3,3,2,320,-2.1381
2015,3,3,3,411,-1.7317
2015,3,3,4,416,-1.3945
2015,3,3,5,263,-0.6546
2015,4,1,1,638,1.5476
2015,4,1,2,309,-2.0591
2015,4,1,3,187,-1.3446
2015,4,1,4,139,-0.9616
2015,4,1,5,482,-3.4196
2015,4,2,1,297,0.5156
2015,4,2,2,337,-2.2501
2015,4,2,3,299,-3.1742
2015,4,2,4,268,-3.0293
2015,4,2,5,349,-1.5405
2015,4,3,1,148,3.0504
2015,4,3,2,318,3.3995
2015,4,3,3,410,0.3958
2015,4,3,4,414,-0.9833
2015,4,3,5,259,-0.4637
2015,5,1,1,575,-0.9981
2015,5,1,2,259,0.7261
2015,5,1,3,177,-0.9795
2015,5,1,4,125,-0.8252
2015,5,1,5,454,4.7009
2015,5,2,1,260,1.0890
2015,5,2,2,294,0.8291
2015,5,2,3,282,2.1782
2015,5,2,4,238,2.6183
2015,5,2,5,326,3.5134
2015,5,3,1,146,-2.8347
2015,5,3,2,297,-0.8180
2015,5,3,3,392,1.4666
2015,5,3,4,381,1.8445
2015,5,3,5,221,3.2397
2015,6,1,1,616,-0.1451
2015,6,1,2,298,3.2951
2015,6,1,3,245,1.0726
2015,6,1,4,141,2.4960
2015,6,1,5,498,2.9140
2015,6,2,1,285,-0.6266
2015,6,2,2,332,0.1510
2015,6,2,3,317,1.2453
2015,6,2,4,266,0.8611
2015,6,2,5,388,0.5757
2015,6,3,1,167,-4.0037
2015,6,3,2,352,-3.1664
2015,6,3,3,441,-2.1721
2015,6,3,4,421,-1.5837
2015,6,3,5,258,-1.6066
2015,7,1,1,620,-9.5507
2015,7,1,2,301,-4.3528
2015,7,1,3,242,-4.4525
2015,7,1,4,158,-1.1886
2015,7,1,5,519,-2.1274
2015,7,2,1,288,-7.2073
2015,7,2,2,336,-3.2336
2015,7,2,3,315,-0.6452
2015,7,2,4,270,-0.5250
2015,7,2,5,392,-0.7609
2015,7,3,1,171,-7.0047
2015,7,3,2,364,1.0737
2015,7,3,3,444,3.0868
2015,7,3,4,428,3.9214
2015,7,3,5,261,0.8595
2015,8,1,1,593,-4.9632
2015,8,1,2,282,-6.1216
2015,8,1,3,240,-4.5729
2015,8,1,4,149,-5.6533
2015,8,1,5,497,-4.5137
2015,8,2,1,256,-5.1873
2015,8,2,2,302,-5.5838
2015,8,2,3,293,-6.2250
2015,8,2,4,255,-5.9954
2015,8,2,5,372,-6.8195
2015,8,3,1,165,-5.0518
2015,8,3,2,344,-5.6748
2015,8,3,3,420,-5.6182
2015,8,3,4,407,-6.1166
2015,8,3,5,246,-7.0285
2015,9,1,1,640,-12.5055
2015,9,1,2,300,-8.1885
2015,9,1,3,261,-4.4569
2015,9,1,4,172,-5.8216
2015,9,1,5,532,-7.9175
2015,9,2,1,265,-11.5466
2015,9,2,2,319,-7.2041
2015,9,2,3,301,-5.0092
2015,9,2,4,262,-4.5050
2015,9,2,5,373,-6.3305
2015,9,3,1,163,-6.9698
2015,9,3,2,357,-2.7013
2015,9,3,3,444,-1.9644
2015,9,3,4,432,-1.6777
2015,9,3,5,256,-3.0623
2015,10,1,1,637,5.8533
2015,10,1,2,304,6.8276
2015,10,1,3,259,5.4998
2015,10,1,4,168,4.2072
2015,10,1,5,520,5.3732
2015,10,2,1,273,7.9148
2015,10,2,2,324,6.9956
2015,10,2,3,298,6.1336
2015,10,2,4,264,4.2823
2015,10,2,5,374,6.2200
2015,10,3,1,162,11.1043
2015,10,3,2,349,7.8762
2015,10,3,3,434,7.4339
2015,10,3,4,431,7.6866
2015,10,3,5,257,8.9866
2015,11,1,1,594,3.6408
2015,11,1,2,277,4.0848
2015,11,1,3,233,3.8390
2015,11,1,4,147,2.0407
2015,11,1,5,458,4.6884
2015,11,2,1,241,5.3490
2015,11,2,2,292,2.5426
2015,11,2,3,253,3.6861
2015,11,2,4,236,3.4969
2015,11,2,5,314,4.4261
2015,11,3,1,145,0.2185
2015,11,3,2,325,-0.3365
2015,11,3,3,389,-0.3558
2015,11,3,4,378,0.3862
2015,11,3,5,225,0.2645
2015,12,1,1,623,-7.2271
2015,12,1,2,309,-5.0394
2015,12,1,3,215,-4.1102
2015,12,1,4,160,-3.8156
2015,12,1,5,497,-6.0249
2015,12,2,1,275,-6.0710
2015,12,2,2,308,-5.5826
2015,12,2,3,269,-4.6215
2015,12,2,4,259,-4.5593
2015,12,2,5,332,-5.0952
2015,12,3,1,163,-3.6250
2015,12,3,2,357,-2.6087
2015,12,3,3,423,-0.7044
2015,12,3,4,419,-0.7948
2015,12,3,5,247,-3.6698
2016,1,1,1,639,-14.6996
2016,1,1,2,317,-11.7658
2016,1,1,3,226,-9.9620
2016,1,1,4,163,-8.5286
2016,1,1,5,515,-13.0143
2016,1,2,1,286,-13.6582
2016,1,2,2,308,-9.4890
2016,1,2,3,278,-6.0773
2016,1,2,4,263,-8.7155
2016,1,2,5,336,-11.9808
2016,1,3,1,159,-8.8475
2016,1,3,2,351,-4.2574
2016,1,3,3,420,-3.7086
2016,1,3,4,430,-3.7534
2016,1,3,5,248,-6.6587
2016,2,1,1,612,0.1387
2016,2,1,2,272,1.2842
2016,2,1,3,182,0.2536
2016,2,1,4,144,0.8005
2016,2,1,5,460,-1.0040
2016,2,2,1,268,2.2918
2016,2,2,2,276,2.1977
2016,2,2,3,254,1.4988
2016,2,2,4,229,1.4213
2016,2,2,5,310,-1.1213
2016,2,3,1,147,2.1647
2016,2,3,2,324,2.2526
2016,2,3,3,387,1.2285
2016,2,3,4,386,-0.7048
2016,2,3,5,226,-0.5805
2016,3,1,1,635,9.0672
2016,3,1,2,289,8.5816
2016,3,1,3,204,7.8268
2016,3,1,4,159,6.3364
2016,3,1,5,492,8.0049
2016,3,2,1,269,12.7687
2016,3,2,2,312,9.1655
2016,3,2,3,274,8.1297
2016,3,2,4,259,7.2102
2016,3,2,5,339,8.7453
2016,3,3,1,154,8.9784
2016,3,3,2,340,8.0427
2016,3,3,3,426,7.1770
2016,3,3,4,426,6.0671
2016,3,3,5,247,6.1345
2016,4,1,1,614,7.1594
2016,4,1,2,304,2.7778
2016,4,1,3,189,3.4772
2016,4,1,4,149,2.5777
2016,4,1,5,501,4.8262
2016,4,2,1,266,6.6473
2016,4,2,2,325,2.1915
2016,4,2,3,277,0.5636
2016,4,2,4,257,0.5949
2016,4,2,5,343,3.6940
2016,4,3,1,149,2.1466
2016,4,3,2,340,1.7006
2016,4,3,3,430,-0.3031
2016,4,3,4,427,-0.4023
2016,4,3,5,247,0.4389
2016,5,1,1,558,-3.1110
2016,5,1,2,283,-2.2309
2016,5,1,3,171,-0.6222
2016,5,1,4,128,-0.5310
2016,5,1,5,481,1.4033
2016,5,2,1,256,-0.9628
2016,5,2,2,285,1.2702
2016,5,2,3,254,2.2460
2016,5,2,4,237,2.0604
2016,5,2,5,313,2.1160
2016,5,3,1,138,1.0410
2016,5,3,2,313,1.3895
2016,5,3,3,392,1.2454
2016,5,3,4,387,2.2389
2016,5,3,5,224,2.3534
2016,6,1,1,633,-1.0764
2016,6,1,2,315,-0.5549
2016,6,1,3,186,1.7974
2016,6,1,4,154,-0.2634
2016,6,1,5,535,-1.0261
2016,6,2,1,274,0.1798
2016,6,2,2,330,0.0871
2016,6,2,3,282,0.6208
2016,6,2,4,274,1.5244
2016,6,2,5,346,-1.2396
2016,6,3,1,162,-0.0255
2016,6,3,2,370,0.9518
2016,6,3,3,456,2.0487
2016,6,3,4,428,0.4934
2016,6,3,5,256,0.7495
2016,7,1,1,629,5.7461
2016,7,1,2,322,5.8614
2016,7,1,3,184,5.1625
2016,7,1,4,154,6.6693
2016,7,1,5,526,5.4430
2016,7,2,1,271,7.9168
2016,7,2,2,333,6.5073
2016,7,2,3,279,5.6013
2016,7,2,4,275,5.8519
2016,7,2,5,340,7.0590
2016,7,3,1,162,5.0489
2016,7,3,2,377,3.4157
2016,7,3,3,445,2.1385
2016,7,3,4,415,4.4647
2016,7,3,5,253,5.0473
2016,8,1,1,611,3.5929
2016,8,1,2,295,3.0630
2016,8,1,3,158,2.8256
2016,8,1,4,144,2.2092
2016,8,1,5,496,3.3476
2016,8,2,1,257,1.8836
2016,8,2,2,315,1.1913
2016,8,2,3,251,0.8123
2016,8,2,4,260,1.3873
2016,8,2,5,310,0.5521
2016,8,3,1,156,1.9619
2016,8,3,2,355,0.4047
2016,8,3,3,411,-1.0397
2016,8,3,4,390,-0.4389
2016,8,3,5,226,-1.3723
2016,9,1,1,658,5.9814
2016,9,1,2,322,3.9996
2016,9,1,3,167,2.5119
2016,9,1,4,153,3.0303
2016,9,1,5,520,6.0577
2016,9,2,1,274,1.5500
2016,9,2,2,329,2.1680
2016,9,2,3,267,0.6809
2016,9,2,4,271,0.7406
2016,9,2,5,321,3.1283
2016,9,3,1,155,3.5345
2016,9,3,2,373,0.6203
2016,9,3,3,428,-0.7321
2016,9,3,4,408,0.7169
2016,9,3,5,219,0.9886
2016,10,1,1,660,-8.9497
2016,10,1,2,319,-4.0410
2016,10,1,3,157,-5.2938
2016,10,1,4,163,-5.3579
2016,10,1,5,521,-10.1819
2016,10,2,1,258,-8.2022
2016,10,2,2,304,-6.3267
2016,10,2,3,254,-5.0653
2016,10,2,4,255,-4.3089
2016,10,2,5,309,-6.4599
2016,10,3,1,150,0.1809
2016,10,3,2,363,-1.8507
2016,10,3,3,417,-2.1852
2016,10,3,4,392,-3.1239
2016,10,3,5,206,-3.7979
2016,11,1,1,622,12.1581
2016,11,1,2,266,10.7990
2016,11,1,3,133,8.6594
2016,11,1,4,142,10.6464
2016,11,1,5,422,9.9798
2016,11,2,1,233,11.9258
2016,11,2,2,267,9.4405
2016,11,2,3,217,10.1221
2016,11,2,4,226,7.2711
2016,11,2,5,233,12.9916
2016,11,3,1,133,5.3018
2016,11,3,2,322,3.8824
2016,11,3,3,369,1.9544
2016,11,3,4,313,1.8962
2016,11,3,5,176,4.7546
2016,12,1,1,665,2.7281
2016,12,1,2,289,2.4896
2016,12,1,3,165,2.1501
2016,12,1,4,153,3.1992
2016,12,1,5,510,2.2094
2016,12,2,1,251,0.5463
2016,12,2,2,293,1.2036
2016,12,2,3,223,2.3519
2016,12,2,4,257,0.8709
2016,12,2,5,272,-0.4968
2016,12,3,1,138,2.6650
2016,12,3,2,342,1.2833
2016,12,3,3,412,1.8547
2016,12,3,4,368,1.0906
2016,12,3,5,204,0.1519
2017,1,1,1,689,-0.5354
2017,1,1,2,277,-2.6903
2017,1,1,3,167,-1.7901
2017,1,1,4,153,-1.7247
2017,1,1,5,512,0.2984
2017,1,2,1,258,2.0461
2017,1,2,2,284,1.0322
2017,1,2,3,209,0.0341
2017,1,2,4,253,1.6822
2017,1,2,5,268,2.1294
2017,1,3,1,138,2.6462
2017,1,3,2,335,1.6838
2017,1,3,3,418,2.3387
2017,1,3,4,367,2.3318
2017,1,3,5,211,3.3846
2017,2,1,1,645,0.3960
2017,2,1,2,236,-0.3048
2017,2,1,3,146,0.4951
2017,2,1,4,131,3.5307
2017,2,1,5,479,2.0990
2017,2,2,1,244,1.2819
2017,2,2,2,250,1.3612
2017,2,2,3,178,0.9803
2017,2,2,4,219,1.4769
2017,2,2,5,235,1.1642
2017,2,3,1,127,3.6063
2017,2,3,2,292,2.0217
2017,2,3,3,376,3.8913
2017,2,3,4,346,4.1777
2017,2,3,5,191,1.9455
2017,3,1,1,661,1.8379
2017,3,1,2,264,2.0609
2017,3,1,3,179,2.6218
2017,3,1,4,161,3.0009
2017,3,1,5,535,2.5320
2017,3,2,1,255,-1.0964
2017,3,2,2,274,1.1775
2017,3,2,3,196,1.6010
2017,3,2,4,237,2.4042
2017,3,2,5,274,1.4305
2017,3,3,1,140,0.2716
2017,3,3,2,304,0.5668
2017,3,3,3,407,0.2701
2017,3,3,4,392,0.9097
2017,3,3,5,229,0.9053
2017,4,1,1,652,-0.1818
2017,4,1,2,264,-0.0835
2017,4,1,3,185,0.7623
2017,4,1,4,157,4.1434
2017,4,1,5,535,1.3652
2017,4,2,1,265,-0.3143
2017,4,2,2,278,1.2038
2017,4,2,3,195,2.4323
2017,4,2,4,241,3.2747
2017,4,2,5,284,1.6153
2017,4,3,1,139,0.4529
2017,4,3,2,303,0.9296
2017,4,3,3,400,1.1303
2017,4,3,4,394,2.3350
2017,4,3,5,237,1.1601
2017,5,1,1,577,-3.8807
2017,5,1,2,231,-2.6050
2017,5,1,3,172,-2.1566
2017,5,1,4,144,-2.3076
2017,5,1,5,511,-3.2449
2017,5,2,1,253,-3.0288
2017,5,2,2,265,-0.0900
2017,5,2,3,172,0.0854
2017,5,2,4,213,-0.9997
2017,5,2,5,267,-1.5086
2017,5,3,1,128,-1.0096
2017,5,3,2,258,0.1977
2017,5,3,3,375,1.7949
2017,5,3,4,363,2.7512
2017,5,3,5,220,2.0699
2017,6,1,1,660,6.1382
2017,6,1,2,276,4.2319
2017,6,1,3,199,2.8813
2017,6,1,4,164,4.5606
2017,6,1,5,575,6.5793
2017,6,2,1,284,5.1824
2017,6,2,2,299,2.7853
2017,6,2,3,190,2.6596
2017,6,2,4,246,3.5089
2017,6,2,5,306,2.6307
2017,6,3,1,149,2.4334
2017,6,3,2,315,0.2410
2017,6,3,3,419,-0.4933
2017,6,3,4,406,-0.3607
2017,6,3,5,260,-1.2449
2017,7,1,1,626,-1.1936
2017,7,1,2,276,-1.3555
2017,7,1,3,197,-0.0830
2017,7,1,4,167,0.7297
2017,7,1,5,555,-0.5496
2017,7,2,1,277,1.2982
2017,7,2,2,302,0.2543
2017,7,2,3,203,0.9645
2017,7,2,4,247,1.2963
2017,7,2,5,303,1.8607
2017,7,3,1,145,2.7437
2017,7,3,2,318,1.5107
2017,7,3,3,429,1.1284
2017,7,3,4,406,2.9171
2017,7,3,5,262,4.2772
2017,8,1,1,603,-1.9915
2017,8,1,2,268,0.5219
2017,8,1,3,177,-0.9646
2017,8,1,4,153,-1.0846
2017,8,1,5,508,1.5772
2017,8,2,1,264,-1.4242
2017,8,2,2,289,-1.8635
2017,8,2,3,197,-0.8224
2017,8,2,4,224,-0.2780
2017,8,2,5,294,-1.1077
2017,8,3,1,145,-0.5713
2017,8,3,2,299,0.7129
2017,8,3,3,404,0.5118
2017,8,3,4,388,1.2438
2017,8,3,5,246,0.7675
2017,9,1,1,630,9.0834
2017,9,1,2,282,8.0773
2017,9,1,3,185,7.0321
2017,9,1,4,162,7.5780
2017,9,1,5,507,9.8639
2017,9,2,1,284,6.2507
2017,9,2,2,307,7.0576
2017,9,2,3,219,5.5076
2017,9,2,4,256,5.3862
2017,9,2,5,314,7.7580
2017,9,3,1,155,3.5746
2017,9,3,2,326,0.8853
2017,9,3,3,418,1.0071
2017,9,3,4,408,1.9402
2017,9,3,5,248,4.9700
2017,10,1,1,619,-0.9994
2017,10,1,2,272,-0.4770
2017,10,1,3,177,0.2230
2017,10,1,4,159,-0.1578
2017,10,1,5,501,-0.1447
2017,10,2,1,281,-1.5475
2017,10,2,2,297,0.2001
2017,10,2,3,196,1.4934
2017,10,2,4,251,0.8662
2017,10,2,5,307,1.6895
2017,10,3,1,148,-0.2356
2017,10,3,2,315,2.5728
2017,10,3,3,393,1.1458
2017,10,3,4,399,3.7234
2017,10,3,5,245,4.5056
2017,11,1,1,572,5.2885
2017,11,1,2,244,4.7028
2017,11,1,3,147,1.2988
2017,11,1,4,139,2.6352
2017,11,1,5,418,2.5227
2017,11,2,1,230,2.8953
2017,11,2,2,261,3.5075
2017,11,2,3,180,4.0162
2017,11,2,4,230,3.9154
2017,11,2,5,264,1.4012
2017,11,3,1,134,3.5610
2017,11,3,2,294,3.0639
2017,11,3,3,355,3.4070
2017,11,3,4,332,2.8898
2017,11,3,5,226,2.0686
2017,12,1,1,594,2.4746
2017,12,1,2,279,-1.0212
2017,12,1,3,161,-1.2617
2017,12,1,4,161,0.4464
2017,12,1,5,467,-0.6793
2017,12,2,1,260,2.3641
2017,12,2,2,306,0.5530
2017,12,2,3,207,-1.2200
2017,12,2,4,255,0.1976
2017,12,2,5,288,1.2908
2017,12,3,1,136,2.8528
2017,12,3,2,316,1.6515
2017,12,3,3,389,0.4246
2017,12,3,4,364,0.5314
2017,12,3,5,245,2.3667
2018,1,1,1,584,1.9022
2018,1,1,2,285,1.6720
2018,1,1,3,160,1.8136
2018,1,1,4,159,3.1267
2018,1,1,5,478,3.9747
2018,1,2,1,256,3.1840
2018,1,2,2,301,2.2207
2018,1,2,3,204,2.9720
2018,1,2,4,253,3.2530
2018,1,2,5,284,2.9287
2018,1,3,1,133,4.8350
2018,1,3,2,300,7.3866
2018,1,3,3,378,4.1301
2018,1,3,4,368,6.3193
2018,1,3,5,243,7.0009
2018,2,1,1,550,-3.7338
2018,2,1,2,253,-3.3266
2018,2,1,3,143,-3.0278
2018,2,1,4,149,-1.7774
2018,2,1,5,451,-3.9176
2018,2,2,1,237,-4.2897
2018,2,2,2,271,-4.1696
2018,2,2,3,181,-3.0637
2018,2,2,4,247,-3.1701
2018,2,2,5,253,-4.7231
2018,2,3,1,122,-6.9008
2018,2,3,2,289,-4.4767
2018,2,3,3,352,-3.0745
2018,2,3,4,355,-3.1348
2018,2,3,5,220,-3.7079
2018,3,1,1,593,0.2735
2018,3,1,2,284,3.0184
2018,3,1,3,165,4.0767
2018,3,1,4,179,4.7753
2018,3,1,5,481,1.8280
2018,3,2,1,264,-0.3496
2018,3,2,2,311,1.1358
2018,3,2,3,224,0.4671
2018,3,2,4,292,1.3873
2018,3,2,5,277,0.8409
2018,3,3,1,145,-3.0147
2018,3,3,2,330,-2.8560
2018,3,3,3,383,-2.0304
2018,3,3,4,404,-1.6702
2018,3,3,5,245,-1.5069
2018,4,1,1,603,2.1709
2018,4,1,2,269,2.1696
2018,4,1,3,168,3.1691
2018,4,1,4,180,1.7521
2018,4,1,5,482,0.3856
2018,4,2,1,259,1.0770
2018,4,2,2,306,0.1833
2018,4,2,3,223,1.1239
2018,4,2,4,294,0.8244
2018,4,2,5,282,1.3476
2018,4,3,1,137,0.8714
2018,4,3,2,326,0.5022
2018,4,3,3,396,-0.3454
2018,4,3,4,413,0.6688
2018,4,3,5,239,0.1500
2018,5,1,1,571,7.4946
2018,5,1,2,254,9.6854
2018,5,1,3,148,8.0554
2018,5,1,4,178,9.7291
2018,5,1,5,450,9.7049
2018,5,2,1,240,5.8288
2018,5,2,2,282,6.9274
2018,5,2,3,205,6.9672
2018,5,2,4,262,7.3562
2018,5,2,5,257,6.5283
2018,5,3,1,125,0.1822
2018,5,3,2,313,2.1824
2018,5,3,3,374,2.2781
2018,5,3,4,395,3.4969
2018,5,3,5,235,5.5447
2018,6,1,1,635,2.0869
2018,6,1,2,288,3.7651
2018,6,1,3,149,1.2712
2018,6,1,4,201,0.0869
2018,6,1,5,489,0.4456
2018,6,2,1,278,1.1095
2018,6,2,2,309,1.8858
2018,6,2,3,244,2.1457
2018,6,2,4,308,2.4348
2018,6,2,5,288,1.1798
2018,6,3,1,156,2.5876
2018,6,3,2,364,2.0188
2018,6,3,3,418,1.3891
2018,6,3,4,427,0.9116
2018,6,3,5,257,-1.9699
2018,7,1,1,618,0.5051
2018,7,1,2,292,1.2415
2018,7,1,3,145,0.5140
2018,7,1,4,201,-0.2736
2018,7,1,5,488,-1.5840
2018,7,2,1,288,1.2462
2018,7,2,2,313,2.1295
2018,7,2,3,238,3.0680
2018,7,2,4,308,3.1897
2018,7,2,5,289,0.8911
2018,7,3,1,154,3.2025
2018,7,3,2,351,3.5978
2018,7,3,3,412,4.0946
2018,7,3,4,401,2.5607
2018,7,3,5,249,2.7876
2018,8,1,1,602,6.4619
2018,8,1,2,257,6.0988
2018,8,1,3,130,4.0493
2018,8,1,4,185,7.3175
2018,8,1,5,453,4.2284
2018,8,2,1,279,3.4520
2018,8,2,2,279,5.0704
2018,8,2,3,221,5.7016
2018,8,2,4,281,7.3185
2018,8,2,5,266,2.9314
2018,8,3,1,144,2.5163
2018,8,3,2,323,3.0706
2018,8,3,3,378,5.4596
2018,8,3,4,371,3.7162
2018,8,3,5,221,2.2575
2018,9,1,1,627,-2.6453
2018,9,1,2,279,-3.3017
2018,9,1,3,130,-3.2148
2018,9,1,4,202,-2.1408
2018,9,1,5,485,-4.0171
2018,9,2,1,295,-2.9826
2018,9,2,2,299,-1.4160
2018,9,2,3,221,-0.5468
2018,9,2,4,286,-1.3718
2018,9,2,5,292,-2.5912
2018,9,3,1,147,-0.7555
2018,9,3,2,344,0.6841
2018,9,3,3,391,1.2377
2018,9,3,4,402,0.6080
2018,9,3,5,238,0.6797
2018,10,1,1,625,-13.5489
2018,10,1,2,272,-11.2806
2018,10,1,3,126,-10.4830
2018,10,1,4,199,-11.0253
2018,10,1,5,483,-13.3891
2018,10,2,1,299,-13.9133
2018,10,2,2,292,-10.5051
2018,10,2,3,229,-11.9968
2018,10,2,4,286,-11.3022
2018,10,2,5,295,-12.4229
2018,10,3,1,137,-8.4766
2018,10,3,2,332,-4.8915
2018,10,3,3,397,-6.6595
2018,10,3,4,398,-8.5982
2018,10,3,5,236,-10.2216
2018,11,1,1,565,-1.7780
2018,11,1,2,241,0.8815
2018,11,1,3,123,-1.7832
2018,11,1,4,162,-1.3925
2018,11,1,5,431,-3.4480
2018,11,2,1,263,3.0321
2018,11,2,2,262,2.3714
2018,11,2,3,205,4.4830
2018,11,2,4,253,0.0053
2018,11,2,5,273,-0.7676
2018,11,3,1,130,1.5329
2018,11,3,2,291,1.5303
2018,11,3,3,365,1.1824
2018,11,3,4,369,1.8233
2018,11,3,5,221,2.9810
2018,12,1,1,603,-16.3649
2018,12,1,2,263,-12.6462
2018,12,1,3,148,-12.3923
2018,12,1,4,179,-10.5357
2018,12,1,5,460,-13.3842
2018,12,2,1,292,-12.9489
2018,12,2,2,309,-11.6741
2018,12,2,3,225,-10.9496
2018,12,2,4,279,-10.4007
2018,12,2,5,294,-13.3281
2018,12,3,1,136,-12.5930
2018,12,3,2,313,-7.7099
2018,12,3,3,412,-8.3816
2018,12,3,4,415,-8.2668
2018,12,3,5,247,-9.5647
2019,1,1,1,620,12.7035
2019,1,1,2,276,11.3462
2019,1,1,3,155,10.3194
2019,1,1,4,174,11.5626
2019,1,1,5,485,13.4002
2019,1,2,1,299,13.8309
2019,1,2,2,314,11.2779
2019,1,2,3,226,10.6369
2019,1,2,4,274,11.2747
2019,1,2,5,299,13.2315
2019,1,3,1,133,14.7311
2019,1,3,2,312,8.2233
2019,1,3,3,417,8.0817
2019,1,3,4,423,7.8996
2019,1,3,5,250,7.4426
2019,2,1,1,577,6.5209
2019,2,1,2,254,4.0556
2019,2,1,3,145,4.3509
2019,2,1,4,167,7.9548
2019,2,1,5,451,6.7613
2019,2,2,1,273,3.9407
2019,2,2,2,284,4.5415
2019,2,2,3,209,5.1778
2019,2,2,4,249,7.5841
2019,2,2,5,278,5.3593
2019,2,3,1,120,2.3460
2019,2,3,2,296,2.5932
2019,2,3,3,383,4.0389
2019,2,3,4,397,4.8041
2019,2,3,5,236,2.5779
2019,3,1,1,594,-2.1522
2019,3,1,2,266,-1.8476
2019,3,1,3,162,-2.5961
2019,3,1,4,171,-0.3578
2019,3,1,5,489,0.0113
2019,3,2,1,280,-1.6533
2019,3,2,2,308,-1.7872
2019,3,2,3,231,-1.1738
2019,3,2,4,266,-1.7376
2019,3,2,5,311,-1.6836
2019,3,3,1,128,1.0265
2019,3,3,2,314,2.7601
2019,3,3,3,395,2.4816
2019,3,3,4,440,2.0716
2019,3,3,5,273,1.8522
2019,4,1,1,594,0.6660
2019,4,1,2,274,2.9399
2019,4,1,3,174,2.5317
2019,4,1,4,159,2.4638
2019,4,1,5,504,1.7610
2019,4,2,1,267,1.8515
2019,4,2,2,308,3.0667
2019,4,2,3,242,3.3662
2019,4,2,4,260,3.1158
2019,4,2,5,317,2.2884
2019,4,3,1,129,5.2922
2019,4,3,2,313,4.3693
2019,4,3,3,401,3.3233
2019,4,3,4,447,3.4443
2019,4,3,5,279,3.9476
2019,5,1,1,556,-11.9450
2019,5,1,2,255,-8.7093
2019,5,1,3,163,-5.5892
2019,5,1,4,136,-8.6947
2019,5,1,5,467,-9.4433
