year,month,rank_ME,rank_CLA,nstocks,ret_vw
1971,9,1,5,103,2.1147
1971,9,2,1,65,-1.0934
1971,9,2,2,66,-0.8806
1971,9,2,3,64,-1.9819
1971,9,2,4,68,0.1885
1971,9,2,5,58,-0.0492
1971,9,3,1,61,-0.9974
1971,9,3,2,81,-0.1223
1971,9,3,3,101,-1.3273
1971,9,3,4,92,-0.7809
1971,9,3,5,125,0.6312
1971,10,1,1,271,-8.3416
1971,10,1,2,140,-7.9512
1971,10,1,3,121,-4.6387
1971,10,1,4,126,-5.4652
1971,10,1,5,103,-6.9570
1971,10,2,1,65,-7.8551
1971,10,2,2,65,-5.6747
1971,10,2,3,64,-5.6503
1971,10,2,4,68,-5.4416
1971,10,2,5,58,-5.0000
1971,10,3,1,61,-7.5589
1971,10,3,2,81,-4.8634
1971,10,3,3,101,-5.2681
1971,10,3,4,92,-5.0963
1971,10,3,5,125,-2.7593
1971,11,1,1,271,-4.5168
1971,11,1,2,140,-5.6805
1971,11,1,3,121,-4.5974
1971,11,1,4,126,-4.3034
1971,11,1,5,103,-3.1691
1971,11,2,1,65,-2.2724
1971,11,2,2,65,-3.3508
1971,11,2,3,64,-2.5386
1971,11,2,4,68,-0.7428
1971,11,2,5,58,-3.3343
1971,11,3,1,61,-1.6202
1971,11,3,2,81,0.3653
1971,11,3,3,101,-0.5008
1971,11,3,4,92,-0.1566
1971,11,3,5,125,1.3931
1971,12,1,1,271,14.3093
1971,12,1,2,140,11.9877
1971,12,1,3,121,12.2440
1971,12,1,4,126,14.6487
1971,12,1,5,101,12.1937
1971,12,2,1,65,13.5178
1971,12,2,2,65,12.5679
1971,12,2,3,64,11.8752
1971,12,2,4,68,11.9325
1971,12,2,5,58,13.2957
1971,12,3,1,61,11.5334
1971,12,3,2,81,8.8646
1971,12,3,3,101,9.5867
1971,12,3,4,92,7.6538
1971,12,3,5,125,9.1216
1972,1,1,1,271,14.9865
1972,1,1,2,140,13.2326
1972,1,1,3,120,11.5491
1972,1,1,4,126,12.9708
1972,1,1,5,100,14.0157
1972,1,2,1,65,8.3636
1972,1,2,2,65,6.2073
1972,1,2,3,64,7.1789
1972,1,2,4,68,7.4380
1972,1,2,5,57,8.8470
1972,1,3,1,61,3.4427
1972,1,3,2,81,-0.1030
1972,1,3,3,101,0.7110
1972,1,3,4,92,1.1770
1972,1,3,5,125,4.2673
1972,2,1,1,270,4.4154
1972,2,1,2,140,3.5931
1972,2,1,3,120,5.6723
1972,2,1,4,125,4.0187
1972,2,1,5,100,3.0152
1972,2,2,1,65,3.5775
1972,2,2,2,64,2.9699
1972,2,2,3,64,6.3726
1972,2,2,4,68,2.7196
1972,2,2,5,57,3.9051
1972,2,3,1,61,3.1916
1972,2,3,2,81,3.8853
1972,2,3,3,101,3.8368
1972,2,3,4,92,1.7183
1972,2,3,5,125,4.8497
1972,3,1,1,267,-1.3537
1972,3,1,2,140,-2.3092
1972,3,1,3,120,0.4109
1972,3,1,4,125,-0.0466
1972,3,1,5,100,1.1082
1972,3,2,1,65,-0.5918
1972,3,2,2,64,0.7759
1972,3,2,3,64,1.1087
1972,3,2,4,68,1.2697
1972,3,2,5,57,-0.5639
1972,3,3,1,61,0.3460
1972,3,3,2,81,1.6332
1972,3,3,3,101,-2.8963
1972,3,3,4,92,0.0742
1972,3,3,5,125,2.6056
1972,4,1,1,266,0.0606
1972,4,1,2,140,0.8054
1972,4,1,3,120,2.2232
1972,4,1,4,125,1.3365
1972,4,1,5,99,-0.6725
1972,4,2,1,65,1.1416
1972,4,2,2,64,3.5408
1972,4,2,3,64,0.5447
1972,4,2,4,68,0.7937
1972,4,2,5,57,1.5699
1972,4,3,1,61,1.6763
1972,4,3,2,81,1.0431
1972,4,3,3,101,1.1482
1972,4,3,4,92,-0.2870
1972,4,3,5,125,1.1759
1972,5,1,1,265,-2.4430
1972,5,1,2,139,-3.5051
1972,5,1,3,120,-0.4762
1972,5,1,4,125,-1.8707
1972,5,1,5,99,-1.1251
1972,5,2,1,65,-3.1191
1972,5,2,2,64,-1.6042
1972,5,2,3,64,-2.3829
1972,5,2,4,68,-1.1934
1972,5,2,5,57,-0.5593
1972,5,3,1,60,0.0391
1972,5,3,2,81,1.0212
1972,5,3,3,101,2.8824
1972,5,3,4,92,0.7516
1972,5,3,5,124,3.8677
1972,6,1,1,264,-4.0978
1972,6,1,2,137,-4.4972
1972,6,1,3,120,-2.8374
1972,6,1,4,125,-3.1455
1972,6,1,5,99,-3.4152
1972,6,2,1,65,-2.9452
1972,6,2,2,64,-2.4476
1972,6,2,3,64,-2.9356
1972,6,2,4,68,-3.4357
1972,6,2,5,57,-2.2585
1972,6,3,1,60,-3.6370
1972,6,3,2,81,-4.6623
1972,6,3,3,101,-2.6050
1972,6,3,4,92,-2.1134
1972,6,3,5,124,-0.3077
1972,7,1,1,300,-4.3125
1972,7,1,2,134,-3.4988
1972,7,1,3,134,-4.4955
1972,7,1,4,101,-3.3325
1972,7,1,5,116,-3.5125
1972,7,2,1,63,-6.2518
1972,7,2,2,74,-2.4484
1972,7,2,3,62,-3.6731
1972,7,2,4,72,-4.7082
1972,7,2,5,71,-3.3044
1972,7,3,1,58,-4.6775
1972,7,3,2,73,-2.0168
1972,7,3,3,105,-0.9732
1972,7,3,4,103,-1.6568
1972,7,3,5,140,1.9104
1972,8,1,1,300,0.4287
1972,8,1,2,134,-0.6528
1972,8,1,3,133,0.8216
1972,8,1,4,99,-1.0959
1972,8,1,5,116,2.2101
1972,8,2,1,63,1.1584
1972,8,2,2,73,2.5197
1972,8,2,3,62,1.5094
1972,8,2,4,72,1.5229
1972,8,2,5,71,0.8150
1972,8,3,1,58,4.2741
1972,8,3,2,73,2.2499
1972,8,3,3,105,6.6614
1972,8,3,4,103,5.2398
1972,8,3,5,140,2.0153
1972,9,1,1,296,-4.6459
1972,9,1,2,134,-5.5739
1972,9,1,3,132,-3.4815
1972,9,1,4,99,-3.9767
1972,9,1,5,117,-4.2744
1972,9,2,1,62,-5.1946
1972,9,2,2,72,-3.0902
1972,9,2,3,62,-0.7996
1972,9,2,4,72,-2.4704
1972,9,2,5,71,-3.7251
1972,9,3,1,58,-3.4117
1972,9,3,2,73,-1.5681
1972,9,3,3,105,1.0077
1972,9,3,4,102,-1.3816
1972,9,3,5,140,-0.3741
1972,10,1,1,295,-3.2653
1972,10,1,2,134,-3.3492
1972,10,1,3,132,-2.4150
1972,10,1,4,99,-4.0552
1972,10,1,5,117,0.3878
1972,10,2,1,62,-2.5506
1972,10,2,2,72,-1.1128
1972,10,2,3,62,-3.3274
1972,10,2,4,72,-1.2310
1972,10,2,5,71,-1.9459
1972,10,3,1,57,-1.9379
1972,10,3,2,73,1.4611
1972,10,3,3,105,2.7144
1972,10,3,4,102,0.1102
1972,10,3,5,140,0.3578
1972,11,1,1,296,4.1093
1972,11,1,2,134,6.6834
1972,11,1,3,132,5.5044
1972,11,1,4,99,5.7463
1972,11,1,5,116,4.8784
1972,11,2,1,62,6.2178
1972,11,2,2,72,6.6084
1972,11,2,3,62,7.8883
1972,11,2,4,72,6.7235
1972,11,2,5,70,4.3213
1972,11,3,1,57,10.1180
1972,11,3,2,73,6.0381
1972,11,3,3,105,6.8885
1972,11,3,4,102,7.1517
1972,11,3,5,140,2.4456
1972,12,1,1,295,-2.4688
1972,12,1,2,134,-3.3417
1972,12,1,3,132,-1.2161
1972,12,1,4,99,-2.1091
1972,12,1,5,116,-1.1343
1972,12,2,1,62,-2.6182
1972,12,2,2,72,-1.7549
1972,12,2,3,62,-1.8677
1972,12,2,4,72,0.1656
1972,12,2,5,70,0.6534
1972,12,3,1,58,-3.7976
1972,12,3,2,73,1.0818
1972,12,3,3,105,1.1732
1972,12,3,4,102,0.5935
1972,12,3,5,140,2.8594
1973,1,1,1,295,-3.1583
1973,1,1,2,134,-3.2748
1973,1,1,3,132,-3.8234
1973,1,1,4,99,-3.7382
1973,1,1,5,116,-5.3905
1973,1,2,1,62,-7.1645
1973,1,2,2,72,-5.8935
1973,1,2,3,62,-5.8825
1973,1,2,4,72,-5.4150
1973,1,2,5,69,-7.1684
1973,1,3,1,58,-5.9091
1973,1,3,2,73,-5.4457
1973,1,3,3,105,-0.4259
1973,1,3,4,102,-2.3525
1973,1,3,5,140,-0.5146
1973,2,1,1,295,-7.0933
1973,2,1,2,133,-7.8954
1973,2,1,3,132,-8.5889
1973,2,1,4,99,-8.2518
1973,2,1,5,115,-10.2417
1973,2,2,1,62,-9.2172
1973,2,2,2,72,-8.1491
1973,2,2,3,62,-8.3966
1973,2,2,4,72,-8.0226
1973,2,2,5,69,-10.4985
1973,2,3,1,58,-5.6126
1973,2,3,2,73,-4.5888
1973,2,3,3,105,-5.8905
1973,2,3,4,102,-4.9485
1973,2,3,5,140,-2.1520
1973,3,1,1,294,-1.3494
1973,3,1,2,133,-3.6903
1973,3,1,3,132,-2.5683
1973,3,1,4,99,-3.7386
1973,3,1,5,115,-2.5732
1973,3,2,1,62,-2.6080
1973,3,2,2,72,-1.8335
1973,3,2,3,62,-3.8104
1973,3,2,4,72,-2.3446
1973,3,2,5,69,-3.3281
1973,3,3,1,58,1.0531
1973,3,3,2,73,-3.5462
1973,3,3,3,104,0.4841
1973,3,3,4,101,-0.6887
1973,3,3,5,139,0.1534
1973,4,1,1,291,-6.6613
1973,4,1,2,133,-7.8830
1973,4,1,3,132,-7.7207
1973,4,1,4,99,-6.5018
1973,4,1,5,113,-7.2816
1973,4,2,1,62,-9.9241
1973,4,2,2,72,-5.8993
1973,4,2,3,62,-7.5430
1973,4,2,4,72,-4.1290
1973,4,2,5,70,-9.9348
1973,4,3,1,58,-5.3202
1973,4,3,2,73,-6.9186
1973,4,3,3,104,-1.9562
1973,4,3,4,101,-5.2677
1973,4,3,5,139,-4.3353
1973,5,1,1,290,-8.7527
1973,5,1,2,133,-10.1721
1973,5,1,3,132,-7.7742
1973,5,1,4,99,-8.4511
1973,5,1,5,113,-8.5552
1973,5,2,1,62,-9.2754
1973,5,2,2,72,-9.6929
1973,5,2,3,62,-6.5287
1973,5,2,4,72,-8.7811
1973,5,2,5,70,-9.2982
1973,5,3,1,58,-5.4113
1973,5,3,2,73,-1.8532
1973,5,3,3,104,-2.0580
1973,5,3,4,101,-2.0552
1973,5,3,5,139,-0.7235
1973,6,1,1,285,-3.9824
1973,6,1,2,131,-1.3848
1973,6,1,3,132,-3.1515
1973,6,1,4,99,-3.0094
1973,6,1,5,111,-2.7547
1973,6,2,1,62,-2.4904
1973,6,2,2,72,-2.4241
1973,6,2,3,61,-5.5135
1973,6,2,4,71,-2.6188
1973,6,2,5,70,-4.0608
1973,6,3,1,58,-2.1179
1973,6,3,2,73,-3.2044
1973,6,3,3,104,-1.6893
1973,6,3,4,101,-1.8978
1973,6,3,5,139,0.5496
1973,7,1,1,330,16.5056
1973,7,1,2,172,16.3163
1973,7,1,3,119,13.8054
1973,7,1,4,117,15.3913
1973,7,1,5,111,14.4309
1973,7,2,1,66,15.7605
1973,7,2,2,74,11.5246
1973,7,2,3,73,8.8891
1973,7,2,4,71,13.7262
1973,7,2,5,73,17.1617
1973,7,3,1,51,11.9874
1973,7,3,2,87,7.5757
1973,7,3,3,99,3.6611
1973,7,3,4,119,6.6929
1973,7,3,5,130,3.6182
1973,8,1,1,326,-6.9548
1973,8,1,2,172,-5.3261
1973,8,1,3,117,-7.4342
1973,8,1,4,117,-5.0422
1973,8,1,5,111,-6.6224
1973,8,2,1,66,-4.4631
1973,8,2,2,74,-3.5293
1973,8,2,3,73,-4.1958
1973,8,2,4,71,-5.5332
1973,8,2,5,73,-0.8890
1973,8,3,1,51,-0.4231
1973,8,3,2,87,-1.6166
1973,8,3,3,99,-4.0823
1973,8,3,4,119,-2.8334
1973,8,3,5,130,-3.6985
1973,9,1,1,325,8.9958
1973,9,1,2,172,8.8805
1973,9,1,3,118,11.5528
1973,9,1,4,116,7.8310
1973,9,1,5,111,9.4420
1973,9,2,1,66,10.3138
1973,9,2,2,74,13.1891
1973,9,2,3,73,12.3302
1973,9,2,4,70,12.6981
1973,9,2,5,73,10.0240
1973,9,3,1,51,10.5794
1973,9,3,2,87,9.1059
1973,9,3,3,99,8.9206
1973,9,3,4,118,8.2581
1973,9,3,5,130,0.1673
1973,10,1,1,325,0.3482
1973,10,1,2,172,1.2226
1973,10,1,3,117,-2.2899
1973,10,1,4,116,0.0869
1973,10,1,5,111,0.6740
1973,10,2,1,66,-0.7486
1973,10,2,2,74,0.1002
1973,10,2,3,73,0.9735
1973,10,2,4,70,-0.5661
1973,10,2,5,73,1.2290
1973,10,3,1,50,2.2070
1973,10,3,2,87,1.4382
1973,10,3,3,99,-2.3612
1973,10,3,4,118,1.1394
1973,10,3,5,130,0.7879
1973,11,1,1,324,-19.7884
1973,11,1,2,172,-22.5652
1973,11,1,3,117,-20.3556
1973,11,1,4,116,-20.8322
1973,11,1,5,111,-19.0438
1973,11,2,1,66,-21.1425
1973,11,2,2,74,-17.2675
1973,11,2,3,73,-16.8558
1973,11,2,4,69,-20.1250
1973,11,2,5,73,-25.5350
1973,11,3,1,50,-19.0499
1973,11,3,2,87,-12.1419
1973,11,3,3,99,-9.7843
1973,11,3,4,118,-12.5752
1973,11,3,5,130,-10.6705
1973,12,1,1,324,-4.7951
1973,12,1,2,171,-2.0934
1973,12,1,3,117,-5.4531
1973,12,1,4,116,-5.7435
1973,12,1,5,111,-2.6321
1973,12,2,1,65,-1.9767
1973,12,2,2,73,-1.2792
1973,12,2,3,72,-0.6894
1973,12,2,4,69,-1.2209
1973,12,2,5,73,-1.9742
1973,12,3,1,50,5.0245
1973,12,3,2,87,4.7864
1973,12,3,3,99,5.3415
1973,12,3,4,119,3.7629
1973,12,3,5,130,-2.0485
1974,1,1,1,324,18.1541
1974,1,1,2,170,20.4460
1974,1,1,3,117,15.1954
1974,1,1,4,116,17.0865
1974,1,1,5,111,11.9827
1974,1,2,1,65,14.4095
1974,1,2,2,73,11.3805
1974,1,2,3,72,10.3323
1974,1,2,4,69,11.0473
1974,1,2,5,73,7.9915
1974,1,3,1,50,5.5520
1974,1,3,2,87,1.3823
1974,1,3,3,99,-1.4195
1974,1,3,4,119,-1.0377
1974,1,3,5,130,-1.5187
1974,2,1,1,316,-0.3541
1974,2,1,2,170,-1.2934
1974,2,1,3,116,0.3576
1974,2,1,4,115,-0.2569
1974,2,1,5,111,-4.0496
1974,2,2,1,65,3.6826
1974,2,2,2,73,0.2124
1974,2,2,3,72,1.9007
1974,2,2,4,69,0.6597
1974,2,2,5,73,0.8165
1974,2,3,1,50,2.5892
1974,2,3,2,86,2.3135
1974,2,3,3,99,1.6047
1974,2,3,4,119,0.7621
1974,2,3,5,130,-1.6868
1974,3,1,1,315,-0.2239
1974,3,1,2,170,2.1978
1974,3,1,3,115,-0.4742
1974,3,1,4,115,1.7977
1974,3,1,5,109,0.7241
1974,3,2,1,65,-0.9595
1974,3,2,2,73,-2.4619
1974,3,2,3,72,-0.0193
1974,3,2,4,68,-0.0914
1974,3,2,5,73,-0.2160
1974,3,3,1,50,-4.6345
1974,3,3,2,86,-5.6037
1974,3,3,3,99,-3.3921
1974,3,3,4,118,-1.5274
1974,3,3,5,130,-0.4594
1974,4,1,1,314,-5.3667
1974,4,1,2,169,-4.5977
1974,4,1,3,115,-5.2249
1974,4,1,4,115,-5.3734
1974,4,1,5,109,-4.6727
1974,4,2,1,65,-5.1726
1974,4,2,2,73,-2.9802
1974,4,2,3,72,-3.8794
1974,4,2,4,68,-4.4039
1974,4,2,5,73,-3.5476
1974,4,3,1,50,-4.0114
1974,4,3,2,86,-3.1639
1974,4,3,3,99,-4.9156
1974,4,3,4,118,-2.4993
1974,4,3,5,130,-2.7648
1974,5,1,1,310,-8.1848
1974,5,1,2,169,-7.5648
1974,5,1,3,115,-5.2115
1974,5,1,4,115,-8.8216
1974,5,1,5,109,-6.3219
1974,5,2,1,65,-9.0931
1974,5,2,2,73,-8.3580
1974,5,2,3,72,-6.4409
1974,5,2,4,66,-7.1184
1974,5,2,5,72,-5.4408
1974,5,3,1,50,-9.5110
1974,5,3,2,86,-2.1822
1974,5,3,3,99,-3.9109
1974,5,3,4,118,-4.2829
1974,5,3,5,130,-0.7552
1974,6,1,1,309,-1.9195
1974,6,1,2,170,-2.4677
1974,6,1,3,114,-2.3771
1974,6,1,4,115,-1.3929
1974,6,1,5,108,-2.3039
1974,6,2,1,65,-1.1339
1974,6,2,2,73,-0.9516
1974,6,2,3,72,-1.6852
1974,6,2,4,66,-0.4827
1974,6,2,5,71,-2.0832
1974,6,3,1,50,-2.7094
1974,6,3,2,86,-0.5036
1974,6,3,3,99,-0.9568
1974,6,3,4,118,0.3242
1974,6,3,5,129,-1.6733
1974,7,1,1,446,-6.3650
1974,7,1,2,207,-5.0625
1974,7,1,3,181,-2.6435
1974,7,1,4,172,-5.3156
1974,7,1,5,174,-4.8119
1974,7,2,1,108,-4.6436
1974,7,2,2,93,-4.3140
1974,7,2,3,82,-3.1380
1974,7,2,4,90,-3.4614
1974,7,2,5,106,-6.4717
1974,7,3,1,75,-12.1052
1974,7,3,2,77,-5.8702
1974,7,3,3,124,-7.2513
1974,7,3,4,116,-5.8672
1974,7,3,5,168,-9.0608
1974,8,1,1,441,-9.2951
1974,8,1,2,206,-6.3638
1974,8,1,3,181,-5.4018
1974,8,1,4,171,-6.7467
1974,8,1,5,174,-6.4178
1974,8,2,1,107,-8.6198
1974,8,2,2,93,-6.7989
1974,8,2,3,80,-6.7583
1974,8,2,4,90,-8.0785
1974,8,2,5,105,-9.0457
1974,8,3,1,75,-9.0666
1974,8,3,2,77,-10.0881
1974,8,3,3,124,-4.7847
1974,8,3,4,116,-10.0782
1974,8,3,5,168,-8.6941
1974,9,1,1,434,-9.2613
1974,9,1,2,206,-8.2145
1974,9,1,3,177,-9.2880
1974,9,1,4,169,-7.7043
1974,9,1,5,173,-9.3133
1974,9,2,1,106,-10.2413
1974,9,2,2,93,-7.7490
1974,9,2,3,80,-10.4686
1974,9,2,4,87,-8.4221
1974,9,2,5,105,-9.0569
1974,9,3,1,75,-13.4846
1974,9,3,2,77,-9.0560
1974,9,3,3,124,-7.7866
1974,9,3,4,116,-10.2897
1974,9,3,5,167,-15.1022
1974,10,1,1,434,7.7082
1974,10,1,2,207,7.4475
1974,10,1,3,175,14.0685
1974,10,1,4,169,8.9870
1974,10,1,5,172,8.9737
1974,10,2,1,106,10.0676
1974,10,2,2,93,8.7740
1974,10,2,3,80,9.7983
1974,10,2,4,86,11.3444
1974,10,2,5,106,10.8456
1974,10,3,1,75,12.2914
1974,10,3,2,76,17.4994
1974,10,3,3,123,15.4208
1974,10,3,4,116,20.8269
1974,10,3,5,167,17.6604
1974,11,1,1,436,-7.4796
1974,11,1,2,205,-7.7311
1974,11,1,3,174,-4.7475
1974,11,1,4,169,-4.3607
1974,11,1,5,170,-5.2789
1974,11,2,1,106,-2.9308
1974,11,2,2,93,-3.6875
1974,11,2,3,80,-8.1363
1974,11,2,4,87,-3.7282
1974,11,2,5,105,-5.3855
1974,11,3,1,75,-3.5578
1974,11,3,2,75,-2.1328
1974,11,3,3,123,-4.5181
1974,11,3,4,116,-3.0704
1974,11,3,5,167,-5.2929
1974,12,1,1,431,-9.9758
1974,12,1,2,204,-7.7766
1974,12,1,3,174,-6.9037
1974,12,1,4,169,-7.7351
1974,12,1,5,169,-6.7732
1974,12,2,1,105,-6.1291
1974,12,2,2,94,-4.3130
1974,12,2,3,80,-5.6073
1974,12,2,4,88,-7.1337
1974,12,2,5,105,-7.1652
1974,12,3,1,75,-1.6636
1974,12,3,2,75,-2.8555
1974,12,3,3,123,0.1223
1974,12,3,4,116,-2.5366
1974,12,3,5,167,-3.4304
1975,1,1,1,429,35.2769
1975,1,1,2,204,35.4766
1975,1,1,3,175,22.8840
1975,1,1,4,170,25.7724
1975,1,1,5,168,25.8336
1975,1,2,1,104,28.9151
1975,1,2,2,93,25.0500
1975,1,2,3,80,25.5372
1975,1,2,4,88,21.8804
1975,1,2,5,104,26.7679
1975,1,3,1,75,19.0848
1975,1,3,2,75,16.0740
1975,1,3,3,123,12.3167
1975,1,3,4,116,10.0539
1975,1,3,5,167,11.4359
1975,2,1,1,426,4.7515
1975,2,1,2,204,4.5510
1975,2,1,3,175,7.0243
1975,2,1,4,170,6.3788
1975,2,1,5,168,3.9891
1975,2,2,1,103,6.8415
1975,2,2,2,93,2.1369
1975,2,2,3,80,3.0984
1975,2,2,4,88,3.8706
1975,2,2,5,104,5.8821
1975,2,3,1,75,1.9384
1975,2,3,2,75,3.9045
1975,2,3,3,123,5.0073
1975,2,3,4,116,5.4858
1975,2,3,5,167,10.1415
1975,3,1,1,426,11.6491
1975,3,1,2,203,8.3921
1975,3,1,3,175,5.5553
1975,3,1,4,170,9.1753
1975,3,1,5,168,9.3966
1975,3,2,1,103,6.8136
1975,3,2,2,93,6.7179
1975,3,2,3,80,8.3786
1975,3,2,4,88,7.3365
1975,3,2,5,104,10.2804
1975,3,3,1,75,7.7125
1975,3,3,2,75,6.0933
1975,3,3,3,123,2.3271
1975,3,3,4,116,4.7852
1975,3,3,5,166,1.9956
1975,4,1,1,424,2.0477
1975,4,1,2,202,3.0715
1975,4,1,3,175,6.6132
1975,4,1,4,170,4.2604
1975,4,1,5,168,4.2228
1975,4,2,1,103,3.4885
1975,4,2,2,93,6.1592
1975,4,2,3,80,2.3530
1975,4,2,4,88,5.4663
1975,4,2,5,104,7.7768
1975,4,3,1,75,3.9539
1975,4,3,2,75,5.8093
1975,4,3,3,123,3.2891
1975,4,3,4,116,5.3106
1975,4,3,5,166,6.6559
1975,5,1,1,420,7.8035
1975,5,1,2,202,9.4759
1975,5,1,3,172,5.8474
1975,5,1,4,170,7.7617
1975,5,1,5,166,10.0675
1975,5,2,1,102,8.7988
1975,5,2,2,93,7.5311
1975,5,2,3,80,9.1458
1975,5,2,4,88,8.1639
1975,5,2,5,104,7.2575
1975,5,3,1,75,5.8152
1975,5,3,2,75,6.3714
1975,5,3,3,123,4.6504
1975,5,3,4,116,5.0583
1975,5,3,5,166,4.7694
1975,6,1,1,421,8.2783
1975,6,1,2,200,7.2708
1975,6,1,3,171,7.6766
1975,6,1,4,170,8.6548
1975,6,1,5,167,6.4491
1975,6,2,1,101,6.7683
1975,6,2,2,93,8.7990
1975,6,2,3,79,5.8747
1975,6,2,4,88,6.3651
1975,6,2,5,104,5.0626
1975,6,3,1,75,6.6603
1975,6,3,2,75,7.0564
1975,6,3,3,123,5.2170
1975,6,3,4,115,6.3969
1975,6,3,5,166,2.9131
1975,7,1,1,508,-0.9068
1975,7,1,2,328,-0.2338
1975,7,1,3,237,0.5130
1975,7,1,4,208,-1.2041
1975,7,1,5,317,-1.2472
1975,7,2,1,139,-3.3432
1975,7,2,2,97,-4.1169
1975,7,2,3,97,-3.2443
1975,7,2,4,110,-2.1884
1975,7,2,5,141,-4.9407
1975,7,3,1,73,-5.2774
1975,7,3,2,93,-7.4752
1975,7,3,3,115,-5.5110
1975,7,3,4,127,-5.8345
1975,7,3,5,164,-7.2527
1975,8,1,1,506,-7.1185
1975,8,1,2,328,-5.7136
1975,8,1,3,237,-6.6268
1975,8,1,4,207,-5.6781
1975,8,1,5,316,-6.6079
1975,8,2,1,139,-4.9820
1975,8,2,2,97,-4.9072
1975,8,2,3,97,-5.5317
1975,8,2,4,109,-4.3177
1975,8,2,5,141,-3.6456
1975,8,3,1,72,-5.4984
1975,8,3,2,93,-1.1974
1975,8,3,3,115,-1.7434
1975,8,3,4,127,-1.8222
1975,8,3,5,164,-1.2247
1975,9,1,1,502,-3.7704
1975,9,1,2,328,-3.1598
1975,9,1,3,237,-3.3348
1975,9,1,4,206,-3.4904
1975,9,1,5,316,-2.0468
1975,9,2,1,139,-4.0591
1975,9,2,2,97,-4.4697
1975,9,2,3,97,-3.3486
1975,9,2,4,109,-2.8747
1975,9,2,5,139,-4.2983
1975,9,3,1,72,-4.0643
1975,9,3,2,92,-5.4605
1975,9,3,3,115,-3.1819
1975,9,3,4,127,-4.1426
1975,9,3,5,164,-3.0625
1975,10,1,1,502,1.7820
1975,10,1,2,326,0.9339
1975,10,1,3,237,2.5152
1975,10,1,4,205,2.0143
1975,10,1,5,315,3.3012
1975,10,2,1,138,0.8867
1975,10,2,2,97,3.5035
1975,10,2,3,97,2.5340
1975,10,2,4,110,3.0073
1975,10,2,5,138,3.4597
1975,10,3,1,72,4.0306
1975,10,3,2,91,7.8595
1975,10,3,3,115,7.4151
1975,10,3,4,126,8.1828
1975,10,3,5,164,5.0469
1975,11,1,1,502,0.4535
1975,11,1,2,325,3.3279
1975,11,1,3,236,3.8400
1975,11,1,4,205,5.0662
1975,11,1,5,311,2.6443
1975,11,2,1,137,1.2657
1975,11,2,2,97,4.4107
1975,11,2,3,97,3.5732
1975,11,2,4,110,3.2291
1975,11,2,5,138,2.1802
1975,11,3,1,72,2.4651
1975,11,3,2,91,3.5317
1975,11,3,3,115,3.6928
1975,11,3,4,126,3.0015
1975,11,3,5,164,2.5554
1975,12,1,1,499,-1.8850
1975,12,1,2,324,-1.8673
1975,12,1,3,234,-0.9043
1975,12,1,4,206,-0.5008
1975,12,1,5,310,-0.8236
1975,12,2,1,136,-0.9275
1975,12,2,2,96,-1.1553
1975,12,2,3,97,-0.3391
1975,12,2,4,110,-2.3965
1975,12,2,5,138,-1.3930
1975,12,3,1,72,-1.8140
1975,12,3,2,92,-2.2492
1975,12,3,3,114,-0.4523
1975,12,3,4,127,-1.1727
1975,12,3,5,164,-1.5770
1976,1,1,1,482,24.7708
1976,1,1,2,307,22.4558
1976,1,1,3,225,22.6905
1976,1,1,4,202,23.7978
1976,1,1,5,297,20.4318
1976,1,2,1,136,18.8759
1976,1,2,2,95,19.9277
1976,1,2,3,97,20.2273
1976,1,2,4,108,18.1832
1976,1,2,5,137,18.5916
1976,1,3,1,72,15.5101
1976,1,3,2,92,11.0285
1976,1,3,3,114,12.0626
1976,1,3,4,127,13.5614
1976,1,3,5,164,11.6887
1976,2,1,1,482,13.7736
1976,2,1,2,305,11.7396
1976,2,1,3,225,11.9868
1976,2,1,4,201,9.8625
1976,2,1,5,295,11.6151
1976,2,2,1,135,6.8478
1976,2,2,2,95,9.6602
1976,2,2,3,97,7.3184
1976,2,2,4,108,6.7659
1976,2,2,5,136,7.0137
1976,2,3,1,72,1.9491
1976,2,3,2,92,2.8663
1976,2,3,3,115,1.0864
1976,2,3,4,127,0.2774
1976,2,3,5,164,-1.6737
1976,3,1,1,485,3.7557
1976,3,1,2,314,0.4266
1976,3,1,3,230,2.1223
1976,3,1,4,202,1.3933
1976,3,1,5,300,1.0308
1976,3,2,1,134,0.5190
1976,3,2,2,95,3.3563
1976,3,2,3,97,3.1960
1976,3,2,4,109,2.6366
1976,3,2,5,136,1.0358
1976,3,3,1,72,2.1837
1976,3,3,2,92,2.8877
1976,3,3,3,113,2.6630
1976,3,3,4,127,2.4126
1976,3,3,5,164,3.6083
1976,4,1,1,483,-2.9094
1976,4,1,2,312,-1.4308
1976,4,1,3,228,-1.2830
1976,4,1,4,203,-0.8922
1976,4,1,5,299,-0.7074
1976,4,2,1,134,-1.2859
1976,4,2,2,94,-2.5956
1976,4,2,3,96,-0.7423
1976,4,2,4,108,0.0447
1976,4,2,5,136,-1.4864
1976,4,3,1,72,-1.3328
1976,4,3,2,92,-2.7581
1976,4,3,3,113,-0.5706
1976,4,3,4,127,0.2518
1976,4,3,5,164,-1.6805
1976,5,1,1,491,-4.6336
1976,5,1,2,316,-3.5143
1976,5,1,3,231,-2.8977
1976,5,1,4,203,-1.2842
1976,5,1,5,301,-2.5399
1976,5,2,1,132,-1.9899
1976,5,2,2,94,-1.7203
