year,month,rank_ME,rank_TBIq_12,nstocks,ret_vw
2012,11,2,3,303,1.5200
2012,11,2,4,320,0.2681
2012,11,2,5,317,1.0819
2012,11,3,1,322,1.8993
2012,11,3,2,383,0.9134
2012,11,3,3,354,1.1928
2012,11,3,4,307,1.1403
2012,11,3,5,271,-0.9424
2012,12,1,1,558,4.3742
2012,12,1,2,332,3.1474
2012,12,1,3,321,3.1362
2012,12,1,4,349,2.9862
2012,12,1,5,486,4.1726
2012,12,2,1,306,4.3270
2012,12,2,2,282,3.4936
2012,12,2,3,304,3.2364
2012,12,2,4,320,2.2821
2012,12,2,5,321,3.6330
2012,12,3,1,322,1.7210
2012,12,3,2,382,-0.4693
2012,12,3,3,355,0.0731
2012,12,3,4,306,0.2668
2012,12,3,5,270,0.5288
2013,1,1,1,512,5.6189
2013,1,1,2,286,4.7792
2013,1,1,3,278,5.8236
2013,1,1,4,317,5.0676
2013,1,1,5,443,5.0482
2013,1,2,1,284,7.1898
2013,1,2,2,255,5.4165
2013,1,2,3,273,6.4685
2013,1,2,4,297,6.7223
2013,1,2,5,285,5.3778
2013,1,3,1,303,6.4135
2013,1,3,2,360,2.7198
2013,1,3,3,330,6.1621
2013,1,3,4,290,6.4321
2013,1,3,5,246,5.8812
2013,2,1,1,560,0.6182
2013,2,1,2,317,0.9431
2013,2,1,3,309,1.7849
2013,2,1,4,349,2.4351
2013,2,1,5,473,1.5227
2013,2,2,1,301,0.1308
2013,2,2,2,271,1.8224
2013,2,2,3,284,1.3742
2013,2,2,4,310,1.3239
2013,2,2,5,308,0.3722
2013,2,3,1,325,1.4647
2013,2,3,2,375,1.0376
2013,2,3,3,356,2.1311
2013,2,3,4,304,1.3663
2013,2,3,5,267,0.7890
2013,3,1,1,560,5.6165
2013,3,1,2,313,3.4821
2013,3,1,3,315,3.1090
2013,3,1,4,345,5.4422
2013,3,1,5,476,5.4194
2013,3,2,1,304,4.6244
2013,3,2,2,269,5.2841
2013,3,2,3,284,4.3364
2013,3,2,4,311,5.2784
2013,3,2,5,309,4.5239
2013,3,3,1,324,3.9092
2013,3,3,2,376,3.4382
2013,3,3,3,352,3.8402
2013,3,3,4,304,3.9556
2013,3,3,5,266,3.4205
2013,4,1,1,486,1.5317
2013,4,1,2,271,-0.9461
2013,4,1,3,276,0.1854
2013,4,1,4,322,-0.3547
2013,4,1,5,438,-0.5909
2013,4,2,1,272,-0.4344
2013,4,2,2,247,-1.7545
2013,4,2,3,264,-2.5338
2013,4,2,4,293,-0.6362
2013,4,2,5,279,-0.8757
2013,4,3,1,300,1.7478
2013,4,3,2,355,1.1318
2013,4,3,3,329,2.1402
2013,4,3,4,284,2.1673
2013,4,3,5,249,1.7051
2013,5,1,1,546,5.3018
2013,5,1,2,311,5.7579
2013,5,1,3,305,6.0643
2013,5,1,4,333,5.7275
2013,5,1,5,465,6.4743
2013,5,2,1,293,4.4149
2013,5,2,2,273,4.8118
2013,5,2,3,277,4.6379
2013,5,2,4,308,4.5095
2013,5,2,5,309,5.5700
2013,5,3,1,323,2.6234
2013,5,3,2,374,1.9116
2013,5,3,3,352,0.5718
2013,5,3,4,309,2.1501
2013,5,3,5,274,0.8391
2013,6,1,1,547,1.3704
2013,6,1,2,310,1.2061
2013,6,1,3,303,0.1766
2013,6,1,4,332,0.1385
2013,6,1,5,457,1.4333
2013,6,2,1,300,-1.6176
2013,6,2,2,268,-0.1031
2013,6,2,3,277,-0.2721
2013,6,2,4,313,0.1426
2013,6,2,5,306,-0.3488
2013,6,3,1,324,-1.3413
2013,6,3,2,379,-2.6645
2013,6,3,3,350,-0.6213
2013,6,3,4,301,-1.2332
2013,6,3,5,270,-0.7404
2013,7,1,1,464,8.4765
2013,7,1,2,261,6.3910
2013,7,1,3,263,7.7188
2013,7,1,4,300,7.6591
2013,7,1,5,408,7.3171
2013,7,2,1,268,6.5102
2013,7,2,2,241,6.4816
2013,7,2,3,251,6.9314
2013,7,2,4,280,6.7485
2013,7,2,5,270,6.7777
2013,7,3,1,293,4.8565
2013,7,3,2,342,6.1079
2013,7,3,3,312,4.5619
2013,7,3,4,260,5.3874
2013,7,3,5,239,5.3222
2013,8,1,1,511,-1.7765
2013,8,1,2,289,-2.4027
2013,8,1,3,295,-2.9813
2013,8,1,4,322,-3.2401
2013,8,1,5,441,-2.9968
2013,8,2,1,303,-1.7119
2013,8,2,2,251,-3.0630
2013,8,2,3,266,-2.4456
2013,8,2,4,296,-2.2485
2013,8,2,5,283,-2.6546
2013,8,3,1,326,-2.5872
2013,8,3,2,361,-1.6683
2013,8,3,3,339,-3.1043
2013,8,3,4,273,-2.8044
2013,8,3,5,251,-2.7011
2013,9,1,1,507,6.5786
2013,9,1,2,288,7.5361
2013,9,1,3,291,6.8239
2013,9,1,4,322,7.1457
2013,9,1,5,437,6.5505
2013,9,2,1,302,5.5150
2013,9,2,2,246,7.5674
2013,9,2,3,267,6.4583
2013,9,2,4,294,5.2749
2013,9,2,5,283,5.8306
2013,9,3,1,330,3.7508
2013,9,3,2,360,3.0581
2013,9,3,3,341,3.1899
2013,9,3,4,276,4.3916
2013,9,3,5,252,3.1634
2013,10,1,1,472,1.2081
2013,10,1,2,255,4.4961
2013,10,1,3,271,4.1371
2013,10,1,4,302,3.4548
2013,10,1,5,408,3.5080
2013,10,2,1,277,2.0201
2013,10,2,2,224,4.0808
2013,10,2,3,251,4.5914
2013,10,2,4,271,3.3865
2013,10,2,5,270,3.5573
2013,10,3,1,309,4.2608
2013,10,3,2,341,5.1585
2013,10,3,3,317,4.3013
2013,10,3,4,259,4.7496
2013,10,3,5,240,4.3727
2013,11,1,1,517,4.8316
2013,11,1,2,282,4.9311
2013,11,1,3,294,5.6298
2013,11,1,4,331,5.6151
2013,11,1,5,432,5.7326
2013,11,2,1,299,3.4180
2013,11,2,2,242,3.2076
2013,11,2,3,270,4.7249
2013,11,2,4,292,3.9937
2013,11,2,5,285,2.9293
2013,11,3,1,328,2.9216
2013,11,3,2,364,3.3290
2013,11,3,3,335,2.1494
2013,11,3,4,278,1.5462
2013,11,3,5,255,2.2094
2013,12,1,1,514,2.3974
2013,12,1,2,281,2.1351
2013,12,1,3,289,1.8772
2013,12,1,4,331,1.8083
2013,12,1,5,434,2.3789
2013,12,2,1,299,3.5475
2013,12,2,2,242,1.9947
2013,12,2,3,265,1.5909
2013,12,2,4,293,2.2949
2013,12,2,5,283,1.3545
2013,12,3,1,328,2.2754
2013,12,3,2,366,2.5595
2013,12,3,3,334,2.0865
2013,12,3,4,280,2.6482
2013,12,3,5,256,3.7296
2014,1,1,1,468,-2.1745
2014,1,1,2,263,-4.0390
2014,1,1,3,265,-4.2933
2014,1,1,4,307,-4.7582
2014,1,1,5,391,-4.0310
2014,1,2,1,269,-2.1756
2014,1,2,2,224,-4.1603
2014,1,2,3,253,-4.5864
2014,1,2,4,274,-5.0614
2014,1,2,5,263,-3.5348
2014,1,3,1,305,-2.0007
2014,1,3,2,336,-3.9891
2014,1,3,3,310,-3.4754
2014,1,3,4,264,-3.9174
2014,1,3,5,238,-4.4833
2014,2,1,1,527,4.9246
2014,2,1,2,286,5.3994
2014,2,1,3,280,2.7685
2014,2,1,4,326,3.7405
2014,2,1,5,425,3.6818
2014,2,2,1,299,5.1177
2014,2,2,2,251,5.0275
2014,2,2,3,275,4.0830
2014,2,2,4,291,3.9502
2014,2,2,5,285,3.9182
2014,2,3,1,323,5.0539
2014,2,3,2,367,5.1228
2014,2,3,3,337,4.0007
2014,2,3,4,286,5.8144
2014,2,3,5,254,4.0803
2014,3,1,1,516,-0.1471
2014,3,1,2,281,0.6408
2014,3,1,3,277,1.6043
2014,3,1,4,319,1.7276
2014,3,1,5,420,2.5453
2014,3,2,1,298,-0.4705
2014,3,2,2,251,0.8400
2014,3,2,3,275,1.1527
2014,3,2,4,294,0.8120
2014,3,2,5,293,0.2366
2014,3,3,1,326,0.1138
2014,3,3,2,365,0.2514
2014,3,3,3,334,1.8695
2014,3,3,4,291,0.0233
2014,3,3,5,257,-0.0494
2014,4,1,1,481,-5.2618
2014,4,1,2,252,-3.9012
2014,4,1,3,242,-3.0918
2014,4,1,4,280,-3.0106
2014,4,1,5,386,-2.9541
2014,4,2,1,276,-3.1497
2014,4,2,2,236,-3.3533
2014,4,2,3,248,-1.8232
2014,4,2,4,277,-0.6406
2014,4,2,5,272,-2.5785
2014,4,3,1,306,-0.7528
2014,4,3,2,339,2.4066
2014,4,3,3,304,1.9558
2014,4,3,4,270,0.7498
2014,4,3,5,233,2.2338
2014,5,1,1,534,-0.3432
2014,5,1,2,280,0.6533
2014,5,1,3,264,0.5420
2014,5,1,4,298,-0.6688
2014,5,1,5,411,0.6260
2014,5,2,1,300,1.4096
2014,5,2,2,251,1.2145
2014,5,2,3,270,0.7002
2014,5,2,4,293,-0.5060
2014,5,2,5,291,0.8519
2014,5,3,1,331,2.3262
2014,5,3,2,374,2.4300
2014,5,3,3,333,1.1919
2014,5,3,4,292,2.1932
2014,5,3,5,259,2.1068
2014,6,1,1,530,4.9386
2014,6,1,2,284,3.0104
2014,6,1,3,261,3.8052
2014,6,1,4,299,4.2618
2014,6,1,5,411,3.6299
2014,6,2,1,303,5.8609
2014,6,2,2,250,6.0700
2014,6,2,3,275,5.4521
2014,6,2,4,293,4.7981
2014,6,2,5,299,4.4981
2014,6,3,1,325,1.7910
2014,6,3,2,374,2.3757
2014,6,3,3,337,0.5557
2014,6,3,4,294,2.5041
2014,6,3,5,254,2.9656
2014,7,1,1,453,-6.9306
2014,7,1,2,236,-5.8597
2014,7,1,3,225,-5.2726
2014,7,1,4,266,-4.8309
2014,7,1,5,370,-4.5446
2014,7,2,1,275,-7.6124
2014,7,2,2,220,-5.8849
2014,7,2,3,247,-6.8323
2014,7,2,4,265,-6.2875
2014,7,2,5,266,-5.0574
2014,7,3,1,305,-0.9815
2014,7,3,2,347,-1.0531
2014,7,3,3,319,-2.9462
2014,7,3,4,273,-1.7742
2014,7,3,5,226,-1.0720
2014,8,1,1,472,6.1283
2014,8,1,2,256,4.1178
2014,8,1,3,251,3.5253
2014,8,1,4,300,4.0584
2014,8,1,5,398,5.5963
2014,8,2,1,287,5.5817
2014,8,2,2,246,5.0917
2014,8,2,3,261,3.8190
2014,8,2,4,289,4.8272
2014,8,2,5,294,5.1831
2014,8,3,1,329,4.0142
2014,8,3,2,371,4.8331
2014,8,3,3,344,4.4441
2014,8,3,4,294,4.5947
2014,8,3,5,246,2.8728
2014,9,1,1,468,-6.6389
2014,9,1,2,262,-5.3822
2014,9,1,3,254,-6.2115
2014,9,1,4,300,-6.0223
2014,9,1,5,399,-6.7276
2014,9,2,1,285,-5.9961
2014,9,2,2,247,-5.5420
2014,9,2,3,264,-5.4282
2014,9,2,4,287,-5.1421
2014,9,2,5,294,-5.1629
2014,9,3,1,332,-1.1134
2014,9,3,2,373,-1.6666
2014,9,3,3,343,-1.4394
2014,9,3,4,293,-1.6439
2014,9,3,5,245,-3.9062
2014,10,1,1,425,3.9530
2014,10,1,2,238,6.8513
2014,10,1,3,238,6.5466
2014,10,1,4,281,7.3681
2014,10,1,5,354,7.7583
2014,10,2,1,267,4.6633
2014,10,2,2,233,6.4113
2014,10,2,3,247,6.8835
2014,10,2,4,271,5.5004
2014,10,2,5,286,5.2048
2014,10,3,1,301,2.4574
2014,10,3,2,340,2.3257
2014,10,3,3,321,2.0023
2014,10,3,4,274,2.9989
2014,10,3,5,224,0.1060
2014,11,1,1,472,-1.4156
2014,11,1,2,256,-1.9119
2014,11,1,3,264,-2.1201
2014,11,1,4,297,-0.7250
2014,11,1,5,389,-1.2460
2014,11,2,1,296,0.2929
2014,11,2,2,248,1.0332
2014,11,2,3,268,0.2837
2014,11,2,4,298,0.8911
2014,11,2,5,303,-0.1055
2014,11,3,1,327,3.5001
2014,11,3,2,367,4.1486
2014,11,3,3,347,4.2849
2014,11,3,4,301,2.3972
2014,11,3,5,252,-0.8739
2014,12,1,1,471,3.6750
2014,12,1,2,252,4.2445
2014,12,1,3,260,4.6912
2014,12,1,4,298,5.4054
2014,12,1,5,387,5.9676
2014,12,2,1,300,1.4503
2014,12,2,2,254,2.2039
2014,12,2,3,272,2.1357
2014,12,2,4,301,0.8799
2014,12,2,5,300,1.5009
2014,12,3,1,330,-0.8836
2014,12,3,2,371,-1.9293
2014,12,3,3,346,0.0710
2014,12,3,4,301,1.7131
2014,12,3,5,249,-0.7878
2015,1,1,1,436,-4.9567
2015,1,1,2,226,-5.4206
2015,1,1,3,234,-4.3384
2015,1,1,4,265,-3.6660
2015,1,1,5,350,-4.5264
2015,1,2,1,289,-3.5132
2015,1,2,2,234,-3.3504
2015,1,2,3,257,-3.4183
2015,1,2,4,271,-3.0592
2015,1,2,5,280,-3.7579
2015,1,3,1,310,-3.8644
2015,1,3,2,342,-1.1239
2015,1,3,3,318,-1.5223
2015,1,3,4,289,-1.7674
2015,1,3,5,226,-2.8039
2015,2,1,1,481,5.1521
2015,2,1,2,245,6.4039
2015,2,1,3,246,4.8057
2015,2,1,4,285,4.9121
2015,2,1,5,383,6.1845
2015,2,2,1,325,7.3232
2015,2,2,2,257,7.0230
2015,2,2,3,286,6.4523
2015,2,2,4,294,5.9359
2015,2,2,5,304,6.9521
2015,2,3,1,342,6.1101
2015,2,3,2,369,5.8741
2015,2,3,3,345,4.6419
2015,2,3,4,314,5.7883
2015,2,3,5,250,5.0247
2015,3,1,1,478,1.4797
2015,3,1,2,241,-0.3803
2015,3,1,3,246,2.2514
2015,3,1,4,283,2.7735
2015,3,1,5,388,2.3560
2015,3,2,1,327,1.3113
2015,3,2,2,258,2.0502
2015,3,2,3,284,1.4810
2015,3,2,4,296,1.9681
2015,3,2,5,299,2.0769
2015,3,3,1,342,-2.2239
2015,3,3,2,371,-2.0352
2015,3,3,3,349,-1.0404
2015,3,3,4,316,-1.0688
2015,3,3,5,252,-0.6957
2015,4,1,1,415,-1.2288
2015,4,1,2,205,-1.9067
2015,4,1,3,225,-1.3386
2015,4,1,4,254,-1.6237
2015,4,1,5,345,-1.4423
2015,4,2,1,302,-1.8937
2015,4,2,2,234,-1.5178
2015,4,2,3,266,-1.7960
2015,4,2,4,285,-2.6525
2015,4,2,5,281,-2.3638
2015,4,3,1,334,1.4835
2015,4,3,2,344,0.2666
2015,4,3,3,324,-0.5780
2015,4,3,4,295,-0.0792
2015,4,3,5,231,2.5763
2015,5,1,1,471,0.2065
2015,5,1,2,234,1.0209
2015,5,1,3,246,-0.2167
2015,5,1,4,271,0.2787
2015,5,1,5,387,-0.0517
2015,5,2,1,336,1.9504
2015,5,2,2,260,1.1865
2015,5,2,3,283,1.1343
2015,5,2,4,303,0.2719
2015,5,2,5,310,1.3139
2015,5,3,1,364,1.5703
2015,5,3,2,373,2.1218
2015,5,3,3,360,0.1765
2015,5,3,4,317,-0.3339
2015,5,3,5,257,-0.7377
2015,6,1,1,480,0.2075
2015,6,1,2,238,2.6781
2015,6,1,3,245,2.3910
2015,6,1,4,279,3.5017
2015,6,1,5,387,1.2799
2015,6,2,1,338,-1.1322
2015,6,2,2,258,0.3933
2015,6,2,3,288,0.4027
2015,6,2,4,309,1.1769
2015,6,2,5,317,0.3389
2015,6,3,1,361,-2.6272
2015,6,3,2,373,-2.8841
2015,6,3,3,362,-2.3135
2015,6,3,4,316,-1.3803
2015,6,3,5,260,-1.4096
2015,7,1,1,406,-5.0926
2015,7,1,2,200,-3.7340
2015,7,1,3,223,-3.3428
2015,7,1,4,257,-3.6861
2015,7,1,5,332,-4.3769
2015,7,2,1,297,-3.0265
2015,7,2,2,233,-1.8286
2015,7,2,3,249,-1.8487
2015,7,2,4,291,-1.1021
2015,7,2,5,284,-2.1564
2015,7,3,1,341,3.0321
2015,7,3,2,334,0.3051
2015,7,3,3,332,2.5948
2015,7,3,4,281,2.0552
2015,7,3,5,232,0.9630
2015,8,1,1,437,-3.8337
2015,8,1,2,215,-3.6375
2015,8,1,3,234,-3.5907
2015,8,1,4,269,-4.8774
2015,8,1,5,360,-3.7180
2015,8,2,1,311,-5.3984
2015,8,2,2,258,-5.2436
2015,8,2,3,267,-3.6939
2015,8,2,4,305,-5.4898
2015,8,2,5,310,-5.9164
2015,8,3,1,367,-6.3186
2015,8,3,2,354,-5.8149
2015,8,3,3,346,-5.8422
2015,8,3,4,311,-5.7106
2015,8,3,5,253,-5.2441
2015,9,1,1,435,-6.5154
2015,9,1,2,221,-3.5615
2015,9,1,3,235,-4.8119
2015,9,1,4,273,-4.4211
2015,9,1,5,361,-5.6501
2015,9,2,1,307,-5.0370
2015,9,2,2,257,-5.1064
2015,9,2,3,270,-5.3695
2015,9,2,4,304,-5.5499
2015,9,2,5,312,-4.6778
2015,9,3,1,368,-2.6479
2015,9,3,2,354,-2.2761
2015,9,3,3,347,-1.6178
2015,9,3,4,314,-1.8970
2015,9,3,5,256,-3.8091
2015,10,1,1,415,6.0221
2015,10,1,2,202,4.0267
2015,10,1,3,215,6.6089
2015,10,1,4,247,5.8474
2015,10,1,5,335,7.1670
2015,10,2,1,296,7.4359
2015,10,2,2,237,5.4250
2015,10,2,3,260,5.6479
2015,10,2,4,294,6.4075
2015,10,2,5,296,6.6870
2015,10,3,1,344,9.5085
2015,10,3,2,333,9.1958
2015,10,3,3,332,5.7697
2015,10,3,4,296,6.9225
2015,10,3,5,249,7.7905
2015,11,1,1,445,1.0974
2015,11,1,2,225,3.7985
2015,11,1,3,230,2.0383
2015,11,1,4,262,0.8292
2015,11,1,5,366,2.4080
2015,11,2,1,305,3.5872
2015,11,2,2,249,2.9311
2015,11,2,3,270,3.1958
2015,11,2,4,304,1.6257
2015,11,2,5,314,3.1781
2015,11,3,1,364,-0.0509
2015,11,3,2,360,0.1827
2015,11,3,3,346,0.4790
2015,11,3,4,315,-0.6278
2015,11,3,5,275,-0.5230
2015,12,1,1,446,-4.5433
2015,12,1,2,226,-4.5310
2015,12,1,3,232,-5.4652
2015,12,1,4,265,-5.3041
2015,12,1,5,366,-4.9269
2015,12,2,1,302,-5.1241
2015,12,2,2,247,-5.6488
2015,12,2,3,274,-5.3213
2015,12,2,4,307,-5.5649
2015,12,2,5,313,-4.8531
2015,12,3,1,366,-0.5139
2015,12,3,2,358,-2.4957
2015,12,3,3,348,-1.1266
2015,12,3,4,320,-2.9503
2015,12,3,5,282,-2.7273
2016,1,1,1,405,-9.8549
2016,1,1,2,204,-5.7598
2016,1,1,3,206,-5.5840
2016,1,1,4,245,-6.4060
2016,1,1,5,339,-7.2230
2016,1,2,1,289,-8.6877
2016,1,2,2,228,-7.2047
2016,1,2,3,249,-6.5457
2016,1,2,4,287,-6.4504
2016,1,2,5,289,-7.4834
2016,1,3,1,344,-6.5769
2016,1,3,2,340,-3.9909
2016,1,3,3,321,-2.4280
2016,1,3,4,300,-2.8820
2016,1,3,5,253,-4.0466
2016,2,1,1,445,1.1197
2016,2,1,2,214,0.7188
2016,2,1,3,226,1.6212
2016,2,1,4,254,2.3886
2016,2,1,5,368,0.5383
2016,2,2,1,310,0.3496
2016,2,2,2,242,2.7366
2016,2,2,3,279,2.5301
2016,2,2,4,296,2.8152
2016,2,2,5,304,2.0458
2016,2,3,1,363,0.8259
2016,2,3,2,358,0.3643
2016,2,3,3,339,1.5230
2016,2,3,4,316,1.4432
2016,2,3,5,277,-0.7914
2016,3,1,1,440,6.5162
2016,3,1,2,215,4.8824
2016,3,1,3,229,7.4452
2016,3,1,4,253,6.8867
2016,3,1,5,370,6.7098
2016,3,2,1,309,9.4600
2016,3,2,2,245,8.3030
2016,3,2,3,277,8.0934
2016,3,2,4,296,8.4164
2016,3,2,5,307,8.8433
2016,3,3,1,362,6.4731
2016,3,3,2,356,7.3082
2016,3,3,3,341,6.0890
2016,3,3,4,325,6.3772
2016,3,3,5,277,7.0574
2016,4,1,1,396,4.5319
2016,4,1,2,186,2.3699
2016,4,1,3,211,1.3943
2016,4,1,4,223,1.0795
2016,4,1,5,330,1.8738
2016,4,2,1,275,2.4900
2016,4,2,2,220,0.5841
2016,4,2,3,257,1.2642
2016,4,2,4,269,-0.4124
2016,4,2,5,286,2.2948
2016,4,3,1,326,-0.5248
2016,4,3,2,326,-1.4812
2016,4,3,3,315,0.1569
2016,4,3,4,297,0.3956
2016,4,3,5,242,3.5045
2016,5,1,1,436,-0.4252
2016,5,1,2,221,-0.5063
2016,5,1,3,236,-0.0954
2016,5,1,4,234,-2.5088
2016,5,1,5,372,-1.9467
2016,5,2,1,302,1.3730
2016,5,2,2,239,1.1744
2016,5,2,3,275,2.1032
2016,5,2,4,283,0.6945
2016,5,2,5,317,0.8073
2016,5,3,1,356,2.8365
2016,5,3,2,363,2.0817
2016,5,3,3,336,0.1594
2016,5,3,4,310,0.6930
2016,5,3,5,265,2.2572
2016,6,1,1,431,0.9393
2016,6,1,2,222,2.0692
2016,6,1,3,236,2.3930
2016,6,1,4,235,1.9886
2016,6,1,5,368,1.5460
2016,6,2,1,305,-0.9863
2016,6,2,2,237,0.3364
2016,6,2,3,270,0.8241
2016,6,2,4,278,1.4559
2016,6,2,5,315,1.5626
2016,6,3,1,358,-0.0121
2016,6,3,2,362,0.6121
2016,6,3,3,336,2.2090
2016,6,3,4,307,2.0194
2016,6,3,5,267,0.6131
2016,7,1,1,356,6.6759
2016,7,1,2,190,3.9824
2016,7,1,3,207,4.9472
2016,7,1,4,206,6.0219
2016,7,1,5,328,6.2624
2016,7,2,1,273,7.4583
2016,7,2,2,222,5.8421
2016,7,2,3,248,4.0202
2016,7,2,4,247,5.2130
2016,7,2,5,281,4.4757
2016,7,3,1,326,5.3756
2016,7,3,2,328,3.9415
2016,7,3,3,302,2.0138
2016,7,3,4,274,2.6393
2016,7,3,5,235,3.5652
2016,8,1,1,368,0.5411
2016,8,1,2,206,1.5302
2016,8,1,3,230,2.1059
2016,8,1,4,217,1.6206
2016,8,1,5,344,2.7602
2016,8,2,1,295,1.2359
2016,8,2,2,233,1.9792
2016,8,2,3,263,1.3941
2016,8,2,4,260,0.5373
2016,8,2,5,297,-0.5326
2016,8,3,1,346,-0.1283
2016,8,3,2,350,0.5556
2016,8,3,3,320,-0.6745
2016,8,3,4,290,-2.1288
2016,8,3,5,247,-0.8818
2016,9,1,1,375,2.7731
2016,9,1,2,207,2.4669
2016,9,1,3,227,1.8147
2016,9,1,4,216,1.2602
2016,9,1,5,347,2.8355
2016,9,2,1,291,2.6460
2016,9,2,2,229,0.4633
2016,9,2,3,259,-0.3391
2016,9,2,4,259,-0.1782
2016,9,2,5,304,2.0973
2016,9,3,1,348,0.4036
2016,9,3,2,350,0.7905
2016,9,3,3,320,-1.2633
2016,9,3,4,291,-0.6398
2016,9,3,5,245,2.4724
2016,10,1,1,348,-5.1939
2016,10,1,2,190,-2.4251
2016,10,1,3,215,-4.9598
2016,10,1,4,193,-3.2821
2016,10,1,5,322,-4.7925
2016,10,2,1,261,-5.0108
2016,10,2,2,204,-4.1556
2016,10,2,3,245,-4.0047
2016,10,2,4,237,-3.7455
2016,10,2,5,277,-5.3359
2016,10,3,1,316,-2.1490
2016,10,3,2,331,-1.8566
2016,10,3,3,291,-0.9786
2016,10,3,4,270,-3.1687
2016,10,3,5,222,-2.7376
2016,11,1,1,389,10.2298
2016,11,1,2,212,13.2023
2016,11,1,3,227,12.8114
2016,11,1,4,206,13.3961
2016,11,1,5,355,11.2691
2016,11,2,1,269,9.8131
2016,11,2,2,216,10.4372
2016,11,2,3,261,12.3663
2016,11,2,4,253,11.3253
2016,11,2,5,282,10.5257
2016,11,3,1,338,1.0577
2016,11,3,2,344,2.8002
2016,11,3,3,302,3.5709
2016,11,3,4,277,4.8566
2016,11,3,5,242,1.0834
2016,12,1,1,387,2.3799
2016,12,1,2,209,3.1772
2016,12,1,3,225,5.4239
2016,12,1,4,211,5.1962
2016,12,1,5,356,4.4460
2016,12,2,1,269,2.1393
2016,12,2,2,217,1.8276
2016,12,2,3,261,2.4893
2016,12,2,4,256,1.4911
2016,12,2,5,290,2.5195
2016,12,3,1,343,1.6211
2016,12,3,2,347,1.5449
2016,12,3,3,306,1.5436
2016,12,3,4,279,2.2492
2016,12,3,5,243,1.3762
2017,1,1,1,348,-0.8710
2017,1,1,2,189,-2.9005
2017,1,1,3,208,-3.7856
2017,1,1,4,194,-4.0063
2017,1,1,5,327,-1.5967
2017,1,2,1,250,1.9490
2017,1,2,2,201,0.6504
2017,1,2,3,242,-0.5842
2017,1,2,4,237,-1.3425
2017,1,2,5,274,1.0851
2017,1,3,1,319,2.4560
2017,1,3,2,328,1.9776
2017,1,3,3,282,1.2640
2017,1,3,4,266,2.4695
2017,1,3,5,211,4.1388
2017,2,1,1,393,1.2584
2017,2,1,2,217,-1.8443
2017,2,1,3,232,-0.7985
2017,2,1,4,223,-0.8040
2017,2,1,5,363,-0.4153
2017,2,2,1,269,2.1480
2017,2,2,2,223,-0.1850
2017,2,2,3,251,0.4654
2017,2,2,4,243,0.3477
2017,2,2,5,295,0.9198
2017,2,3,1,347,3.8596
2017,2,3,2,351,5.2311
2017,2,3,3,308,3.1789
2017,2,3,4,288,2.4826
2017,2,3,5,238,2.1638
2017,3,1,1,392,2.4768
2017,3,1,2,221,-0.0156
2017,3,1,3,235,1.9093
2017,3,1,4,224,0.5862
2017,3,1,5,368,1.1931
2017,3,2,1,272,2.5252
2017,3,2,2,224,1.4176
2017,3,2,3,246,1.4778
2017,3,2,4,236,1.7053
2017,3,2,5,295,0.5919
2017,3,3,1,345,0.6713
2017,3,3,2,350,1.4642
2017,3,3,3,303,-0.3155
2017,3,3,4,290,-0.0068
2017,3,3,5,239,1.4950
2017,4,1,1,349,1.2983
2017,4,1,2,206,1.9002
2017,4,1,3,217,3.5546
2017,4,1,4,207,4.0785
2017,4,1,5,327,1.6769
2017,4,2,1,234,0.9815
2017,4,2,2,198,1.9062
2017,4,2,3,218,1.8384
2017,4,2,4,220,2.7044
2017,4,2,5,260,1.6623
2017,4,3,1,311,1.9312
2017,4,3,2,335,1.4506
2017,4,3,3,283,1.4897
2017,4,3,4,268,0.9074
2017,4,3,5,215,1.7908
2017,5,1,1,397,-1.6000
2017,5,1,2,228,-0.4049
2017,5,1,3,233,-2.8748
2017,5,1,4,226,-4.5007
2017,5,1,5,356,-2.5807
2017,5,2,1,254,0.5735
2017,5,2,2,216,-0.4255
2017,5,2,3,226,-1.1726
2017,5,2,4,227,-2.6236
2017,5,2,5,273,-2.0946
2017,5,3,1,329,2.1708
2017,5,3,2,368,2.7325
2017,5,3,3,311,1.7865
2017,5,3,4,283,0.4027
2017,5,3,5,255,2.0156
2017,6,1,1,397,3.2855
2017,6,1,2,228,2.4056
2017,6,1,3,234,2.7197
2017,6,1,4,226,3.5369
2017,6,1,5,355,3.4637
2017,6,2,1,255,0.7873
2017,6,2,2,214,1.5867
2017,6,2,3,226,2.6900
2017,6,2,4,224,2.3318
2017,6,2,5,272,3.0404
2017,6,3,1,329,0.0261
2017,6,3,2,368,-0.5330
2017,6,3,3,314,0.1350
2017,6,3,4,284,-0.8650
2017,6,3,5,255,-0.8656
2017,7,1,1,345,1.0443
2017,7,1,2,188,1.3547
2017,7,1,3,202,-0.2288
2017,7,1,4,203,-0.6052
2017,7,1,5,313,-1.3523
2017,7,2,1,219,1.1619
2017,7,2,2,187,0.5105
2017,7,2,3,202,1.6664
2017,7,2,4,206,1.5594
2017,7,2,5,244,0.7366
2017,7,3,1,302,2.5373
2017,7,3,2,325,2.3534
2017,7,3,3,293,1.6504
2017,7,3,4,259,0.1259
2017,7,3,5,234,2.6053
2017,8,1,1,385,-2.3926
2017,8,1,2,201,-2.1475
2017,8,1,3,223,-1.9748
2017,8,1,4,217,-1.9747
2017,8,1,5,347,-1.1728
2017,8,2,1,244,-1.6955
