year,month,rank_ME,rank_SGq_1,nstocks,ret_vw
2008,11,1,3,180,-14.5811
2008,11,1,4,222,-16.0372
2008,11,1,5,396,-16.6071
2008,11,2,1,116,-12.6172
2008,11,2,2,130,-13.6758
2008,11,2,3,119,-14.6270
2008,11,2,4,162,-11.4248
2008,11,2,5,202,-14.1571
2008,11,3,1,82,-9.9281
2008,11,3,2,119,-3.7284
2008,11,3,3,176,-5.4851
2008,11,3,4,182,-8.3286
2008,11,3,5,170,-4.0561
2008,12,1,1,553,4.3781
2008,12,1,2,248,5.4270
2008,12,1,3,169,7.1054
2008,12,1,4,240,7.4826
2008,12,1,5,381,5.0963
2008,12,2,1,107,7.9073
2008,12,2,2,148,5.9248
2008,12,2,3,124,5.7098
2008,12,2,4,162,6.8482
2008,12,2,5,179,6.1864
2008,12,3,1,82,1.7006
2008,12,3,2,120,4.6243
2008,12,3,3,164,0.3609
2008,12,3,4,196,2.9672
2008,12,3,5,176,-0.4704
2009,1,1,1,540,-10.4583
2009,1,1,2,257,-10.4305
2009,1,1,3,178,-8.6655
2009,1,1,4,221,-10.0246
2009,1,1,5,378,-4.7372
2009,1,2,1,114,-9.9412
2009,1,2,2,131,-6.7810
2009,1,2,3,127,-8.6984
2009,1,2,4,158,-7.6004
2009,1,2,5,185,-8.7860
2009,1,3,1,81,-6.1370
2009,1,3,2,126,-8.6295
2009,1,3,3,163,-6.5075
2009,1,3,4,191,-6.2224
2009,1,3,5,176,-1.9685
2009,2,1,1,469,-13.6772
2009,2,1,2,262,-14.6278
2009,2,1,3,198,-10.6001
2009,2,1,4,220,-11.7590
2009,2,1,5,386,-15.2114
2009,2,2,1,119,-13.0054
2009,2,2,2,116,-12.5431
2009,2,2,3,132,-11.7010
2009,2,2,4,167,-10.6985
2009,2,2,5,200,-12.2586
2009,2,3,1,105,-10.3235
2009,2,3,2,132,-11.3306
2009,2,3,3,149,-7.3121
2009,2,3,4,175,-8.7670
2009,2,3,5,169,-7.4594
2009,3,1,1,415,16.0200
2009,3,1,2,251,12.9286
2009,3,1,3,196,9.3204
2009,3,1,4,200,9.2014
2009,3,1,5,442,9.1819
2009,3,2,1,134,12.9302
2009,3,2,2,115,10.5290
2009,3,2,3,131,13.9918
2009,3,2,4,144,9.6649
2009,3,2,5,241,8.5572
2009,3,3,1,110,8.3634
2009,3,3,2,125,9.1117
2009,3,3,3,161,8.3945
2009,3,3,4,163,5.9727
2009,3,3,5,179,8.1374
2009,4,1,1,459,32.7564
2009,4,1,2,281,35.5753
2009,4,1,3,205,26.4145
2009,4,1,4,186,21.4332
2009,4,1,5,406,20.4633
2009,4,2,1,138,28.9281
2009,4,2,2,119,33.5839
2009,4,2,3,126,25.0769
2009,4,2,4,147,21.3340
2009,4,2,5,232,18.2878
2009,4,3,1,103,8.2624
2009,4,3,2,116,13.7631
2009,4,3,3,166,6.9019
2009,4,3,4,167,6.5185
2009,4,3,5,182,7.6536
2009,5,1,1,384,10.3772
2009,5,1,2,281,10.7697
2009,5,1,3,237,12.3638
2009,5,1,4,195,14.0798
2009,5,1,5,462,10.1989
2009,5,2,1,117,2.9784
2009,5,2,2,115,2.2288
2009,5,2,3,111,2.7122
2009,5,2,4,138,4.7817
2009,5,2,5,237,5.8462
2009,5,3,1,108,5.7112
2009,5,3,2,135,3.0455
2009,5,3,3,152,5.2436
2009,5,3,4,166,3.0974
2009,5,3,5,166,3.7415
2009,6,1,1,407,5.0529
2009,6,1,2,319,4.1839
2009,6,1,3,214,5.2010
2009,6,1,4,219,8.3409
2009,6,1,5,410,8.3511
2009,6,2,1,122,-1.4083
2009,6,2,2,118,-0.8370
2009,6,2,3,112,2.3551
2009,6,2,4,138,2.3297
2009,6,2,5,231,4.7557
2009,6,3,1,109,-2.3032
2009,6,3,2,117,0.8675
2009,6,3,3,160,-0.4480
2009,6,3,4,162,2.7153
2009,6,3,5,179,1.2631
2009,7,1,1,400,16.8866
2009,7,1,2,300,13.3156
2009,7,1,3,229,10.4333
2009,7,1,4,216,7.6754
2009,7,1,5,375,8.5880
2009,7,2,1,125,13.5474
2009,7,2,2,105,16.4454
2009,7,2,3,106,10.7882
2009,7,2,4,142,8.1442
2009,7,2,5,222,6.4953
2009,7,3,1,106,7.8714
2009,7,3,2,114,13.0821
2009,7,3,3,158,8.7248
2009,7,3,4,160,4.6150
2009,7,3,5,188,5.7102
2009,8,1,1,371,7.8156
2009,8,1,2,261,8.0706
2009,8,1,3,248,9.2043
2009,8,1,4,228,2.9604
2009,8,1,5,405,1.2315
2009,8,2,1,120,3.9786
2009,8,2,2,95,6.8686
2009,8,2,3,104,4.9300
2009,8,2,4,139,2.2218
2009,8,2,5,222,-0.1794
2009,8,3,1,121,1.4100
2009,8,3,2,113,3.7207
2009,8,3,3,143,2.2213
2009,8,3,4,162,2.5822
2009,8,3,5,184,0.8958
2009,9,1,1,401,11.5484
2009,9,1,2,240,9.1926
2009,9,1,3,251,6.7579
2009,9,1,4,225,7.0076
2009,9,1,5,425,7.4015
2009,9,2,1,119,9.5027
2009,9,2,2,107,7.3097
2009,9,2,3,100,6.0687
2009,9,2,4,129,6.7625
2009,9,2,5,221,7.7150
2009,9,3,1,121,3.4803
2009,9,3,2,107,5.2689
2009,9,3,3,147,5.6928
2009,9,3,4,154,2.5846
2009,9,3,5,189,5.6909
2009,10,1,1,390,-9.6458
2009,10,1,2,244,-8.2917
2009,10,1,3,260,-5.9238
2009,10,1,4,229,-6.7222
2009,10,1,5,416,-8.7111
2009,10,2,1,116,-8.5015
2009,10,2,2,108,-5.4525
2009,10,2,3,102,-6.2224
2009,10,2,4,131,-7.5350
2009,10,2,5,214,-6.6684
2009,10,3,1,120,1.2750
2009,10,3,2,111,-3.0038
2009,10,3,3,149,-2.4031
2009,10,3,4,154,-1.3022
2009,10,3,5,185,-1.6794
2009,11,1,1,394,1.1047
2009,11,1,2,240,1.7174
2009,11,1,3,220,1.0150
2009,11,1,4,231,1.3459
2009,11,1,5,432,1.8828
2009,11,2,1,110,3.1942
2009,11,2,2,113,3.5915
2009,11,2,3,94,2.3382
2009,11,2,4,137,1.8113
2009,11,2,5,218,2.4623
2009,11,3,1,111,4.0616
2009,11,3,2,112,7.9648
2009,11,3,3,142,5.5125
2009,11,3,4,161,5.5363
2009,11,3,5,191,7.5548
2009,12,1,1,358,9.6219
2009,12,1,2,266,8.7852
2009,12,1,3,218,10.6442
2009,12,1,4,255,7.7503
2009,12,1,5,415,8.4184
2009,12,2,1,109,9.2863
2009,12,2,2,115,9.9721
2009,12,2,3,102,9.7754
2009,12,2,4,132,8.0415
2009,12,2,5,211,9.0973
2009,12,3,1,106,0.6298
2009,12,3,2,119,2.2291
2009,12,3,3,133,3.9297
2009,12,3,4,177,2.7139
2009,12,3,5,192,3.4577
2010,1,1,1,361,-3.0760
2010,1,1,2,253,-1.1960
2010,1,1,3,222,-1.8271
2010,1,1,4,247,-3.4390
2010,1,1,5,410,-4.2957
2010,1,2,1,113,-4.1932
2010,1,2,2,111,-4.2930
2010,1,2,3,103,-4.0923
2010,1,2,4,138,-3.7431
2010,1,2,5,214,-4.1384
2010,1,3,1,102,-5.4483
2010,1,3,2,124,-4.5627
2010,1,3,3,133,-5.6442
2010,1,3,4,169,-2.3674
2010,1,3,5,194,-3.4158
2010,2,1,1,375,3.5002
2010,2,1,2,279,6.1897
2010,2,1,3,245,5.0380
2010,2,1,4,214,4.7447
2010,2,1,5,366,4.6244
2010,2,2,1,107,4.8397
2010,2,2,2,108,5.0759
2010,2,2,3,122,4.1066
2010,2,2,4,134,6.0788
2010,2,2,5,193,4.0778
2010,2,3,1,96,4.2821
2010,2,3,2,110,4.8684
2010,2,3,3,134,3.7797
2010,2,3,4,183,2.7614
2010,2,3,5,206,2.9238
2010,3,1,1,456,8.9117
2010,3,1,2,279,11.5441
2010,3,1,3,217,7.3969
2010,3,1,4,180,9.1173
2010,3,1,5,348,6.9678
2010,3,2,1,121,5.9185
2010,3,2,2,110,9.3092
2010,3,2,3,111,9.3667
2010,3,2,4,115,8.7729
2010,3,2,5,208,7.8158
2010,3,3,1,83,4.2313
2010,3,3,2,105,8.0339
2010,3,3,3,150,5.3048
2010,3,3,4,171,5.1016
2010,3,3,5,215,5.6247
2010,4,1,1,412,10.0173
2010,4,1,2,292,9.7231
2010,4,1,3,202,7.7814
2010,4,1,4,172,7.2861
2010,4,1,5,395,6.9290
2010,4,2,1,122,10.2217
2010,4,2,2,104,7.0089
2010,4,2,3,102,5.2416
2010,4,2,4,114,4.3713
2010,4,2,5,206,4.0672
2010,4,3,1,88,2.3113
2010,4,3,2,108,4.5115
2010,4,3,3,160,3.3022
2010,4,3,4,160,0.1432
2010,4,3,5,221,1.2450
2010,5,1,1,444,-9.9672
2010,5,1,2,273,-9.3998
2010,5,1,3,192,-6.2516
2010,5,1,4,185,-5.8843
2010,5,1,5,364,-9.0996
2010,5,2,1,116,-10.1154
2010,5,2,2,114,-6.3240
2010,5,2,3,102,-6.3663
2010,5,2,4,109,-5.8309
2010,5,2,5,205,-7.5008
2010,5,3,1,82,-9.8891
2010,5,3,2,111,-8.8531
2010,5,3,3,143,-7.1956
2010,5,3,4,190,-6.7133
2010,5,3,5,203,-7.7341
2010,6,1,1,439,-9.4473
2010,6,1,2,232,-8.7497
2010,6,1,3,208,-6.8810
2010,6,1,4,192,-7.2119
2010,6,1,5,383,-7.2075
2010,6,2,1,117,-7.8820
2010,6,2,2,105,-9.9579
2010,6,2,3,98,-7.7104
2010,6,2,4,117,-7.3061
2010,6,2,5,207,-6.7999
2010,6,3,1,82,-7.5002
2010,6,3,2,124,-4.7077
2010,6,3,3,164,-4.9169
2010,6,3,4,180,-4.4914
2010,6,3,5,189,-4.7278
2010,7,1,1,431,9.0256
2010,7,1,2,237,6.5244
2010,7,1,3,191,6.5323
2010,7,1,4,180,6.9813
2010,7,1,5,380,6.6352
2010,7,2,1,120,8.4057
2010,7,2,2,115,6.9344
2010,7,2,3,89,6.3001
2010,7,2,4,120,6.8132
2010,7,2,5,220,8.3277
2010,7,3,1,89,10.7471
2010,7,3,2,124,6.9114
2010,7,3,3,166,6.2454
2010,7,3,4,179,6.6997
2010,7,3,5,178,6.5521
2010,8,1,1,439,-9.7516
2010,8,1,2,234,-8.3358
2010,8,1,3,162,-7.6581
2010,8,1,4,193,-9.2599
2010,8,1,5,354,-8.9828
2010,8,2,1,113,-8.3867
2010,8,2,2,106,-7.1885
2010,8,2,3,97,-6.1636
2010,8,2,4,130,-6.1352
2010,8,2,5,221,-6.4175
2010,8,3,1,101,-5.7566
2010,8,3,2,118,-2.3703
2010,8,3,3,154,-2.5532
2010,8,3,4,178,-4.9354
2010,8,3,5,178,-3.7136
2010,9,1,1,425,12.5835
2010,9,1,2,202,13.6776
2010,9,1,3,172,14.4863
2010,9,1,4,229,14.2786
2010,9,1,5,374,12.8381
2010,9,2,1,102,12.9282
2010,9,2,2,107,10.8734
2010,9,2,3,113,12.6526
2010,9,2,4,128,13.9906
2010,9,2,5,203,15.2084
2010,9,3,1,104,9.3553
2010,9,3,2,127,7.7325
2010,9,3,3,157,8.7666
2010,9,3,4,170,9.1783
2010,9,3,5,173,12.6887
2010,10,1,1,423,2.8625
2010,10,1,2,198,3.5974
2010,10,1,3,182,6.9485
2010,10,1,4,221,6.7728
2010,10,1,5,371,7.3372
2010,10,2,1,105,4.6990
2010,10,2,2,94,3.9561
2010,10,2,3,113,3.5617
2010,10,2,4,135,3.4598
2010,10,2,5,196,3.4663
2010,10,3,1,104,2.5528
2010,10,3,2,130,3.5709
2010,10,3,3,154,2.9883
2010,10,3,4,174,5.8732
2010,10,3,5,172,4.6091
2010,11,1,1,420,2.2823
2010,11,1,2,202,3.4901
2010,11,1,3,166,5.8995
2010,11,1,4,195,4.4787
2010,11,1,5,386,3.3318
2010,11,2,1,113,3.3202
2010,11,2,2,102,3.8829
2010,11,2,3,102,5.3193
2010,11,2,4,136,4.1310
2010,11,2,5,200,4.3768
2010,11,3,1,101,-0.1803
2010,11,3,2,133,-0.8567
2010,11,3,3,149,0.4913
2010,11,3,4,161,1.8182
2010,11,3,5,177,0.5645
2010,12,1,1,459,9.4847
2010,12,1,2,174,7.5362
2010,12,1,3,164,7.5952
2010,12,1,4,184,7.9777
2010,12,1,5,402,11.6706
2010,12,2,1,98,7.6058
2010,12,2,2,97,7.3059
2010,12,2,3,115,6.8573
2010,12,2,4,136,6.0962
2010,12,2,5,209,8.5700
2010,12,3,1,101,8.4322
2010,12,3,2,125,4.4150
2010,12,3,3,144,5.7637
2010,12,3,4,160,5.0166
2010,12,3,5,188,7.1944
2011,1,1,1,444,-2.4508
2011,1,1,2,170,-1.0922
2011,1,1,3,162,-1.7834
2011,1,1,4,179,-1.0428
2011,1,1,5,405,-0.1798
2011,1,2,1,93,1.4468
2011,1,2,2,98,-0.8658
2011,1,2,3,124,1.0658
2011,1,2,4,135,1.2105
2011,1,2,5,209,0.4202
2011,1,3,1,97,3.4622
2011,1,3,2,127,0.8346
2011,1,3,3,143,1.8598
2011,1,3,4,154,3.0802
2011,1,3,5,190,2.3943
2011,2,1,1,422,4.4253
2011,2,1,2,188,4.9551
2011,2,1,3,164,5.7856
2011,2,1,4,181,7.1778
2011,2,1,5,409,4.1592
2011,2,2,1,83,3.8954
2011,2,2,2,101,4.3630
2011,2,2,3,111,6.4532
2011,2,2,4,135,4.5322
2011,2,2,5,206,6.9733
2011,2,3,1,104,3.4676
2011,2,3,2,125,2.3201
2011,2,3,3,143,3.8974
2011,2,3,4,160,4.5449
2011,2,3,5,181,3.9104
2011,3,1,1,401,2.9824
2011,3,1,2,208,3.2508
2011,3,1,3,160,2.7810
2011,3,1,4,204,2.3082
2011,3,1,5,412,1.2088
2011,3,2,1,92,0.2578
2011,3,2,2,84,3.0293
2011,3,2,3,99,3.1433
2011,3,2,4,153,3.5549
2011,3,2,5,192,4.0837
2011,3,3,1,104,0.4765
2011,3,3,2,135,0.9039
2011,3,3,3,143,0.0441
2011,3,3,4,148,0.2805
2011,3,3,5,188,1.4705
2011,4,1,1,398,2.4458
2011,4,1,2,204,0.9886
2011,4,1,3,171,1.7463
2011,4,1,4,200,2.3090
2011,4,1,5,423,0.9363
2011,4,2,1,98,1.1707
2011,4,2,2,86,2.6563
2011,4,2,3,97,3.8220
2011,4,2,4,154,2.7514
2011,4,2,5,195,2.0262
2011,4,3,1,108,3.8159
2011,4,3,2,134,3.5163
2011,4,3,3,146,4.3123
2011,4,3,4,148,4.0283
2011,4,3,5,183,1.9936
2011,5,1,1,419,-2.7352
2011,5,1,2,205,-1.4771
2011,5,1,3,170,-1.5730
2011,5,1,4,209,-1.3701
2011,5,1,5,379,-2.2774
2011,5,2,1,96,-2.1462
2011,5,2,2,95,-0.2628
2011,5,2,3,103,-0.3840
2011,5,2,4,142,-0.7480
2011,5,2,5,192,-2.4497
2011,5,3,1,101,-1.2452
2011,5,3,2,131,1.0561
2011,5,3,3,147,-0.2105
2011,5,3,4,154,-1.5608
2011,5,3,5,183,-2.7585
2011,6,1,1,421,-3.9941
2011,6,1,2,204,-2.5369
2011,6,1,3,168,-1.6065
2011,6,1,4,207,-0.7559
2011,6,1,5,380,-4.4543
2011,6,2,1,87,-2.8301
2011,6,2,2,104,-1.6129
2011,6,2,3,105,-1.8618
2011,6,2,4,143,-1.0864
2011,6,2,5,205,-1.7688
2011,6,3,1,102,-2.4020
2011,6,3,2,126,-2.2391
2011,6,3,3,158,-0.7158
2011,6,3,4,150,-0.2673
2011,6,3,5,178,-1.7900
2011,7,1,1,415,-2.6553
2011,7,1,2,191,-1.6196
2011,7,1,3,176,-1.6409
2011,7,1,4,194,-4.0768
2011,7,1,5,373,-3.7353
2011,7,2,1,93,-3.6419
2011,7,2,2,99,-2.7354
2011,7,2,3,113,-5.2744
2011,7,2,4,146,-5.2996
2011,7,2,5,197,-4.9362
2011,7,3,1,102,-3.2744
2011,7,3,2,123,-2.1596
2011,7,3,3,154,-2.4781
2011,7,3,4,156,-3.8063
2011,7,3,5,179,0.8626
2011,8,1,1,409,-12.2827
2011,8,1,2,212,-11.3994
2011,8,1,3,161,-8.6810
2011,8,1,4,191,-11.1342
2011,8,1,5,369,-10.9329
2011,8,2,1,100,-9.3852
2011,8,2,2,113,-9.0204
2011,8,2,3,109,-8.2854
2011,8,2,4,144,-8.4911
2011,8,2,5,176,-8.8292
2011,8,3,1,101,-4.9808
2011,8,3,2,107,-3.7425
2011,8,3,3,162,-2.3458
2011,8,3,4,167,-6.0784
2011,8,3,5,170,-6.8269
2011,9,1,1,450,-12.4920
2011,9,1,2,228,-8.5526
2011,9,1,3,156,-8.7203
2011,9,1,4,200,-10.8725
2011,9,1,5,329,-15.2749
2011,9,2,1,110,-10.7192
2011,9,2,2,99,-9.0019
2011,9,2,3,123,-10.2058
2011,9,2,4,136,-11.2134
2011,9,2,5,168,-14.7178
2011,9,3,1,87,-6.4674
2011,9,3,2,130,-3.9651
2011,9,3,3,155,-4.0731
2011,9,3,4,171,-7.7736
2011,9,3,5,172,-9.6816
2011,10,1,1,454,12.0931
2011,10,1,2,217,12.6885
2011,10,1,3,148,12.7906
2011,10,1,4,197,15.5374
2011,10,1,5,340,19.3913
2011,10,2,1,107,15.2911
2011,10,2,2,103,16.6902
2011,10,2,3,123,15.0593
2011,10,2,4,145,16.3225
2011,10,2,5,158,20.1476
2011,10,3,1,94,10.6392
2011,10,3,2,140,8.4605
2011,10,3,3,150,7.5078
2011,10,3,4,172,14.0488
2011,10,3,5,164,12.3803
2011,11,1,1,455,-1.6821
2011,11,1,2,211,-0.2152
2011,11,1,3,151,-1.3837
2011,11,1,4,197,-1.3937
2011,11,1,5,325,-3.7942
2011,11,2,1,125,0.4411
2011,11,2,2,94,0.6417
2011,11,2,3,114,0.5607
2011,11,2,4,154,-0.2397
2011,11,2,5,146,-1.0523
2011,11,3,1,95,0.9807
2011,11,3,2,133,0.9647
2011,11,3,3,154,0.3123
2011,11,3,4,169,0.5852
2011,11,3,5,165,-0.3831
2011,12,1,1,472,0.6660
2011,12,1,2,205,1.7699
2011,12,1,3,155,1.1678
2011,12,1,4,196,4.0715
2011,12,1,5,320,-1.7947
2011,12,2,1,128,-0.4954
2011,12,2,2,103,0.0162
2011,12,2,3,111,0.6928
2011,12,2,4,130,0.6674
2011,12,2,5,161,-1.0950
2011,12,3,1,91,1.9366
2011,12,3,2,135,2.1328
2011,12,3,3,157,0.3677
2011,12,3,4,164,-0.5491
2011,12,3,5,174,0.0863
2012,1,1,1,487,10.3793
2012,1,1,2,184,5.9728
2012,1,1,3,158,9.6417
2012,1,1,4,193,7.1999
2012,1,1,5,304,10.7866
2012,1,2,1,133,7.8781
2012,1,2,2,104,8.0474
2012,1,2,3,113,6.3779
2012,1,2,4,133,7.4512
2012,1,2,5,164,10.0958
2012,1,3,1,92,1.9989
2012,1,3,2,127,3.5540
2012,1,3,3,160,4.4876
2012,1,3,4,162,5.7056
2012,1,3,5,172,4.7864
2012,2,1,1,447,1.8534
2012,2,1,2,185,2.1790
2012,2,1,3,144,1.4545
2012,2,1,4,209,1.3513
2012,2,1,5,319,2.0059
2012,2,2,1,133,2.9302
2012,2,2,2,97,3.5874
2012,2,2,3,115,3.6439
2012,2,2,4,135,3.4801
2012,2,2,5,161,3.8826
2012,2,3,1,100,2.3836
2012,2,3,2,127,3.6852
2012,2,3,3,150,1.5529
2012,2,3,4,168,3.5655
2012,2,3,5,166,8.2031
2012,3,1,1,452,2.4404
2012,3,1,2,194,2.6961
2012,3,1,3,152,5.2834
2012,3,1,4,190,5.7753
2012,3,1,5,323,2.8121
2012,3,2,1,139,1.8339
2012,3,2,2,87,2.6225
2012,3,2,3,102,2.1509
2012,3,2,4,144,2.7630
2012,3,2,5,161,1.2393
2012,3,3,1,106,2.1816
2012,3,3,2,138,2.5888
2012,3,3,3,154,2.7330
2012,3,3,4,165,1.6211
2012,3,3,5,154,3.2817
2012,4,1,1,463,-3.8398
2012,4,1,2,203,-1.7489
2012,4,1,3,145,-2.3530
2012,4,1,4,191,-2.2557
2012,4,1,5,318,-2.1396
2012,4,2,1,136,-3.6169
2012,4,2,2,92,-2.5069
2012,4,2,3,95,-0.6889
2012,4,2,4,141,-0.9051
2012,4,2,5,162,0.1881
2012,4,3,1,105,-0.6941
2012,4,3,2,131,0.1026
2012,4,3,3,155,-0.2414
2012,4,3,4,168,-0.3595
2012,4,3,5,161,-1.1234
2012,5,1,1,430,-6.9460
2012,5,1,2,216,-5.6267
2012,5,1,3,161,-6.5537
2012,5,1,4,180,-7.5175
2012,5,1,5,325,-10.2239
2012,5,2,1,126,-8.0824
2012,5,2,2,86,-6.2981
2012,5,2,3,96,-7.1310
2012,5,2,4,145,-6.8582
2012,5,2,5,162,-8.1276
2012,5,3,1,113,-5.3727
2012,5,3,2,138,-4.5464
2012,5,3,3,155,-4.2486
2012,5,3,4,159,-6.9022
2012,5,3,5,163,-7.3593
2012,6,1,1,408,5.3021
2012,6,1,2,221,6.7937
2012,6,1,3,147,4.2236
2012,6,1,4,172,5.8014
2012,6,1,5,362,7.9208
2012,6,2,1,140,3.6454
2012,6,2,2,87,4.0155
2012,6,2,3,103,4.3280
2012,6,2,4,135,4.6184
2012,6,2,5,161,5.6697
2012,6,3,1,105,3.8065
2012,6,3,2,142,4.5530
2012,6,3,3,146,4.0453
2012,6,3,4,163,4.1208
2012,6,3,5,180,1.6747
2012,7,1,1,410,-3.7464
2012,7,1,2,204,-2.7290
2012,7,1,3,148,-0.9654
2012,7,1,4,181,-1.9390
2012,7,1,5,350,-0.8824
2012,7,2,1,135,-3.8407
2012,7,2,2,88,-0.3478
2012,7,2,3,96,-0.8834
2012,7,2,4,141,-1.1343
2012,7,2,5,161,-2.4786
2012,7,3,1,111,2.2257
2012,7,3,2,133,1.3806
2012,7,3,3,153,0.8126
2012,7,3,4,159,0.7788
2012,7,3,5,177,2.4836
2012,8,1,1,385,1.6196
2012,8,1,2,174,3.5146
2012,8,1,3,157,3.5233
2012,8,1,4,199,3.3859
2012,8,1,5,341,4.0814
2012,8,2,1,122,2.9295
2012,8,2,2,92,2.5573
2012,8,2,3,103,4.4076
2012,8,2,4,141,4.4647
2012,8,2,5,170,3.9168
2012,8,3,1,113,1.4092
2012,8,3,2,136,0.2333
2012,8,3,3,151,2.0371
2012,8,3,4,159,2.4090
2012,8,3,5,166,5.3396
2012,9,1,1,361,4.0399
2012,9,1,2,197,4.8989
2012,9,1,3,177,6.1533
2012,9,1,4,194,3.5712
2012,9,1,5,332,5.4963
2012,9,2,1,129,3.0855
2012,9,2,2,90,2.2781
2012,9,2,3,110,3.7153
2012,9,2,4,134,3.3315
2012,9,2,5,170,3.2461
2012,9,3,1,114,3.3467
2012,9,3,2,136,2.2153
2012,9,3,3,144,1.7805
2012,9,3,4,165,2.8537
2012,9,3,5,169,2.5653
2012,10,1,1,369,-6.5931
2012,10,1,2,192,-3.2111
2012,10,1,3,169,-3.7755
2012,10,1,4,195,-2.3471
2012,10,1,5,328,-4.3356
2012,10,2,1,123,-4.5162
2012,10,2,2,94,-0.3607
2012,10,2,3,107,-0.4965
2012,10,2,4,136,-1.1840
2012,10,2,5,178,-1.8534
2012,10,3,1,115,-1.0981
2012,10,3,2,135,-1.6900
2012,10,3,3,144,-1.6013
2012,10,3,4,162,-0.7862
2012,10,3,5,167,-5.9680
2012,11,1,1,353,-0.6513
2012,11,1,2,193,1.7564
2012,11,1,3,165,2.1977
2012,11,1,4,203,1.0775
2012,11,1,5,339,1.3704
2012,11,2,1,112,1.3844
2012,11,2,2,93,2.1975
2012,11,2,3,92,2.4861
2012,11,2,4,139,1.8022
2012,11,2,5,181,0.0537
2012,11,3,1,105,-1.6742
2012,11,3,2,138,0.4256
2012,11,3,3,149,1.8781
2012,11,3,4,162,1.8607
2012,11,3,5,169,1.8901
2012,12,1,1,371,3.9535
2012,12,1,2,188,5.7580
2012,12,1,3,166,3.0737
2012,12,1,4,194,3.9033
2012,12,1,5,341,2.7070
2012,12,2,1,120,6.6483
2012,12,2,2,87,3.0212
2012,12,2,3,90,2.7820
2012,12,2,4,141,3.2159
2012,12,2,5,183,3.1946
2012,12,3,1,109,1.1546
2012,12,3,2,139,0.7930
2012,12,3,3,139,0.0916
2012,12,3,4,170,1.0603
2012,12,3,5,166,-0.6950
2013,1,1,1,377,7.3391
2013,1,1,2,183,4.3340
2013,1,1,3,161,4.2847
2013,1,1,4,193,5.3137
2013,1,1,5,337,6.7664
2013,1,2,1,113,6.7708
2013,1,2,2,92,5.4208
2013,1,2,3,93,7.9698
2013,1,2,4,140,5.4243
2013,1,2,5,176,6.6429
2013,1,3,1,116,6.0128
2013,1,3,2,134,6.2116
2013,1,3,3,136,6.2621
2013,1,3,4,162,5.4554
2013,1,3,5,173,2.6906
2013,2,1,1,390,-1.2622
2013,2,1,2,170,2.8281
2013,2,1,3,163,-0.9613
2013,2,1,4,189,1.9736
2013,2,1,5,327,0.1951
2013,2,2,1,114,0.1594
2013,2,2,2,95,1.9026
2013,2,2,3,106,2.1352
2013,2,2,4,127,0.7779
2013,2,2,5,172,1.0930
2013,2,3,1,110,0.5358
2013,2,3,2,126,1.2833
2013,2,3,3,147,1.9586
2013,2,3,4,164,2.6685
2013,2,3,5,169,0.3269
2013,3,1,1,429,3.4604
2013,3,1,2,172,3.5880
2013,3,1,3,148,4.7206
2013,3,1,4,170,5.3395
2013,3,1,5,321,7.0160
2013,3,2,1,121,3.9844
2013,3,2,2,91,4.9178
2013,3,2,3,93,4.8484
2013,3,2,4,121,4.6769
2013,3,2,5,188,5.7921
2013,3,3,1,108,4.1406
2013,3,3,2,128,4.2124
2013,3,3,3,159,2.8944
2013,3,3,4,163,5.5515
2013,3,3,5,164,2.8324
2013,4,1,1,424,0.7878
2013,4,1,2,172,2.5400
2013,4,1,3,139,-0.3748
2013,4,1,4,182,0.5337
2013,4,1,5,318,-0.1023
2013,4,2,1,118,0.0590
2013,4,2,2,90,-1.9307
2013,4,2,3,96,-2.0354
2013,4,2,4,125,-0.1822
2013,4,2,5,189,-0.8174
2013,4,3,1,105,0.5811
2013,4,3,2,137,0.9619
2013,4,3,3,153,3.5144
2013,4,3,4,161,2.1334
2013,4,3,5,169,0.5131
2013,5,1,1,408,5.6443
2013,5,1,2,176,6.6442
2013,5,1,3,118,6.0034
2013,5,1,4,184,6.7509
2013,5,1,5,328,5.0518
2013,5,2,1,113,5.1690
2013,5,2,2,100,6.2243
2013,5,2,3,97,4.0461
2013,5,2,4,106,5.1236
2013,5,2,5,205,6.1015
2013,5,3,1,106,2.1805
2013,5,3,2,136,1.0286
2013,5,3,3,150,0.7205
2013,5,3,4,162,1.3949
2013,5,3,5,172,3.8598
2013,6,1,1,427,-0.6917
2013,6,1,2,183,1.1622
2013,6,1,3,144,1.1397
2013,6,1,4,174,1.4354
2013,6,1,5,303,2.0439
2013,6,2,1,105,-2.9473
2013,6,2,2,101,0.3733
2013,6,2,3,105,-1.5001
2013,6,2,4,123,0.9894
2013,6,2,5,184,0.2314
2013,6,3,1,116,-1.4779
2013,6,3,2,133,-2.3213
2013,6,3,3,163,-0.1031
2013,6,3,4,164,-2.2129
2013,6,3,5,162,-1.4389
2013,7,1,1,418,7.8352
2013,7,1,2,183,10.0826
2013,7,1,3,137,7.9919
2013,7,1,4,172,6.5938
2013,7,1,5,294,8.1517
2013,7,2,1,109,8.2313
2013,7,2,2,106,7.6639
2013,7,2,3,102,7.0443
2013,7,2,4,119,6.9726
2013,7,2,5,192,5.6461
2013,7,3,1,111,4.7863
2013,7,3,2,123,4.4861
2013,7,3,3,155,4.8787
2013,7,3,4,177,7.1526
2013,7,3,5,157,4.5349
2013,8,1,1,430,-2.0295
2013,8,1,2,161,-4.0041
