year,month,rank_ME,rank_OPA,nstocks,ret_vw
2011,4,2,5,161,4.3127
2011,4,3,1,66,1.2075
2011,4,3,2,92,3.3662
2011,4,3,3,121,3.0708
2011,4,3,4,147,3.8405
2011,4,3,5,212,3.9974
2011,5,1,1,533,-3.0101
2011,5,1,2,193,-1.9607
2011,5,1,3,188,-2.0947
2011,5,1,4,139,-2.9364
2011,5,1,5,210,-1.3548
2011,5,2,1,104,-2.9863
2011,5,2,2,110,-4.3976
2011,5,2,3,122,-1.9172
2011,5,2,4,102,-0.6204
2011,5,2,5,161,-0.4453
2011,5,3,1,66,-4.0283
2011,5,3,2,92,-1.6285
2011,5,3,3,121,-0.7923
2011,5,3,4,146,-1.6377
2011,5,3,5,211,-0.0334
2011,6,1,1,531,-3.9289
2011,6,1,2,189,-1.0966
2011,6,1,3,187,-2.3526
2011,6,1,4,137,-1.3108
2011,6,1,5,210,-2.8084
2011,6,2,1,103,-1.8995
2011,6,2,2,109,-2.1692
2011,6,2,3,121,-0.4325
2011,6,2,4,101,-0.6002
2011,6,2,5,160,-1.7007
2011,6,3,1,66,-3.0245
2011,6,3,2,92,-2.0084
2011,6,3,3,121,-1.3247
2011,6,3,4,145,-2.2142
2011,6,3,5,210,-0.8917
2011,7,1,1,554,-2.5373
2011,7,1,2,193,-0.8946
2011,7,1,3,159,-2.5413
2011,7,1,4,168,-3.5460
2011,7,1,5,246,-4.0891
2011,7,2,1,119,-5.0779
2011,7,2,2,97,-3.4323
2011,7,2,3,94,-5.5863
2011,7,2,4,120,-5.8125
2011,7,2,5,182,-4.1844
2011,7,3,1,64,-3.8068
2011,7,3,2,94,-2.8721
2011,7,3,3,121,-3.0281
2011,7,3,4,152,-3.3134
2011,7,3,5,215,0.2589
2011,8,1,1,549,-14.2783
2011,8,1,2,193,-10.2297
2011,8,1,3,159,-7.8872
2011,8,1,4,166,-10.4285
2011,8,1,5,246,-10.3823
2011,8,2,1,118,-11.1968
2011,8,2,2,97,-11.7836
2011,8,2,3,92,-8.9414
2011,8,2,4,119,-8.5846
2011,8,2,5,182,-7.3797
2011,8,3,1,63,-10.0481
2011,8,3,2,94,-6.3596
2011,8,3,3,120,-5.9012
2011,8,3,4,152,-4.5084
2011,8,3,5,215,-4.5664
2011,9,1,1,544,-15.0058
2011,9,1,2,191,-10.5677
2011,9,1,3,159,-9.6761
2011,9,1,4,164,-12.7118
2011,9,1,5,246,-9.1736
2011,9,2,1,118,-13.5274
2011,9,2,2,97,-14.4920
2011,9,2,3,92,-12.4888
2011,9,2,4,119,-9.5832
2011,9,2,5,179,-10.4712
2011,9,3,1,63,-9.5315
2011,9,3,2,93,-11.3530
2011,9,3,3,120,-9.3497
2011,9,3,4,152,-5.5379
2011,9,3,5,215,-5.4748
2011,10,1,1,543,15.5561
2011,10,1,2,189,12.0595
2011,10,1,3,157,13.7638
2011,10,1,4,164,13.5693
2011,10,1,5,246,12.7160
2011,10,2,1,117,16.1776
2011,10,2,2,97,16.6386
2011,10,2,3,92,16.1194
2011,10,2,4,117,15.2921
2011,10,2,5,179,15.9271
2011,10,3,1,62,13.7275
2011,10,3,2,93,14.5581
2011,10,3,3,119,12.2445
2011,10,3,4,152,9.6030
2011,10,3,5,213,10.0221
2011,11,1,1,537,-3.3347
2011,11,1,2,186,-1.2713
2011,11,1,3,157,0.2141
2011,11,1,4,164,-2.6409
2011,11,1,5,244,-2.1175
2011,11,2,1,116,-2.7895
2011,11,2,2,97,0.2539
2011,11,2,3,91,-0.6522
2011,11,2,4,116,-0.4593
2011,11,2,5,179,-0.7918
2011,11,3,1,62,-2.9031
2011,11,3,2,93,0.1803
2011,11,3,3,119,-0.0177
2011,11,3,4,151,1.1588
2011,11,3,5,212,-0.0219
2011,12,1,1,530,0.7149
2011,12,1,2,184,1.2483
2011,12,1,3,155,2.7400
2011,12,1,4,161,0.7068
2011,12,1,5,244,1.5136
2011,12,2,1,116,-0.5350
2011,12,2,2,95,-0.4291
2011,12,2,3,91,1.7684
2011,12,2,4,116,-0.9963
2011,12,2,5,179,-1.1890
2011,12,3,1,62,4.6883
2011,12,3,2,93,-0.4291
2011,12,3,3,119,0.5961
2011,12,3,4,151,0.7063
2011,12,3,5,210,0.2919
2012,1,1,1,524,9.1826
2012,1,1,2,184,6.5769
2012,1,1,3,152,6.3267
2012,1,1,4,160,10.4034
2012,1,1,5,243,8.2052
2012,1,2,1,115,8.0812
2012,1,2,2,95,8.1440
2012,1,2,3,90,6.2883
2012,1,2,4,116,7.5998
2012,1,2,5,179,7.0699
2012,1,3,1,62,6.4392
2012,1,3,2,92,6.3478
2012,1,3,3,118,4.6747
2012,1,3,4,150,3.0179
2012,1,3,5,210,5.6321
2012,2,1,1,519,2.5384
2012,2,1,2,184,1.4635
2012,2,1,3,150,2.0558
2012,2,1,4,159,1.7528
2012,2,1,5,241,1.4972
2012,2,2,1,115,5.0089
2012,2,2,2,94,4.8132
2012,2,2,3,89,3.3096
2012,2,2,4,114,2.0482
2012,2,2,5,178,3.5020
2012,2,3,1,62,4.0157
2012,2,3,2,91,4.6908
2012,2,3,3,118,4.9712
2012,2,3,4,150,2.9609
2012,2,3,5,210,5.1009
2012,3,1,1,517,2.6216
2012,3,1,2,183,2.9633
2012,3,1,3,147,4.1863
2012,3,1,4,159,3.6761
2012,3,1,5,238,4.3782
2012,3,2,1,115,2.5222
2012,3,2,2,94,2.2975
2012,3,2,3,89,2.3284
2012,3,2,4,114,1.8338
2012,3,2,5,177,1.9279
2012,3,3,1,60,2.5442
2012,3,3,2,91,1.2121
2012,3,3,3,118,0.9311
2012,3,3,4,150,1.9968
2012,3,3,5,208,3.7622
2012,4,1,1,514,-3.2017
2012,4,1,2,180,-0.9669
2012,4,1,3,147,-2.4182
2012,4,1,4,159,-1.4577
2012,4,1,5,232,-1.6791
2012,4,2,1,115,-0.3423
2012,4,2,2,94,-1.6717
2012,4,2,3,89,-1.8703
2012,4,2,4,114,-0.2612
2012,4,2,5,177,-1.2129
2012,4,3,1,60,-2.1708
2012,4,3,2,91,-0.9781
2012,4,3,3,118,0.2117
2012,4,3,4,150,-0.1032
2012,4,3,5,208,-1.0912
2012,5,1,1,510,-9.2071
2012,5,1,2,178,-8.8184
2012,5,1,3,146,-8.1826
2012,5,1,4,158,-5.5800
2012,5,1,5,230,-8.2993
2012,5,2,1,115,-8.5298
2012,5,2,2,94,-7.7090
2012,5,2,3,88,-5.5055
2012,5,2,4,114,-6.9841
2012,5,2,5,176,-6.0757
2012,5,3,1,60,-5.4139
2012,5,3,2,91,-6.9894
2012,5,3,3,118,-5.7582
2012,5,3,4,149,-5.4520
2012,5,3,5,208,-6.0933
2012,6,1,1,506,5.0236
2012,6,1,2,176,5.8158
2012,6,1,3,146,5.1835
2012,6,1,4,156,7.2572
2012,6,1,5,228,5.7701
2012,6,2,1,115,5.4492
2012,6,2,2,94,4.8174
2012,6,2,3,87,2.3648
2012,6,2,4,114,3.5712
2012,6,2,5,176,4.0262
2012,6,3,1,60,6.9422
2012,6,3,2,90,3.6510
2012,6,3,3,117,2.6119
2012,6,3,4,149,3.5529
2012,6,3,5,208,3.4908
2012,7,1,1,515,-3.1254
2012,7,1,2,240,-1.7521
2012,7,1,3,149,-2.0740
2012,7,1,4,152,-3.2348
2012,7,1,5,203,-2.0220
2012,7,2,1,109,-4.2325
2012,7,2,2,95,-0.1210
2012,7,2,3,94,-2.2680
2012,7,2,4,115,-1.5651
2012,7,2,5,183,-2.8787
2012,7,3,1,65,-1.9071
2012,7,3,2,106,0.2573
2012,7,3,3,114,2.0154
2012,7,3,4,147,2.0068
2012,7,3,5,230,1.3272
2012,8,1,1,511,2.8772
2012,8,1,2,236,2.7776
2012,8,1,3,147,2.9127
2012,8,1,4,151,5.2652
2012,8,1,5,201,1.0882
2012,8,2,1,109,4.4749
2012,8,2,2,95,4.8067
2012,8,2,3,94,3.3422
2012,8,2,4,115,4.2661
2012,8,2,5,181,4.4114
2012,8,3,1,65,0.9926
2012,8,3,2,106,3.2446
2012,8,3,3,113,0.8021
2012,8,3,4,146,3.1959
2012,8,3,5,229,3.0177
2012,9,1,1,507,5.4745
2012,9,1,2,235,4.1571
2012,9,1,3,145,3.7887
2012,9,1,4,148,3.3873
2012,9,1,5,199,4.9854
2012,9,2,1,109,4.9711
2012,9,2,2,95,2.9439
2012,9,2,3,94,3.1100
2012,9,2,4,114,2.9880
2012,9,2,5,179,1.7110
2012,9,3,1,65,5.5706
2012,9,3,2,106,3.8271
2012,9,3,3,113,2.7712
2012,9,3,4,146,1.7741
2012,9,3,5,227,2.1137
2012,10,1,1,498,-4.5087
2012,10,1,2,232,-2.4348
2012,10,1,3,145,-2.2740
2012,10,1,4,148,-5.2801
2012,10,1,5,199,-4.1609
2012,10,2,1,109,1.0236
2012,10,2,2,94,0.1661
2012,10,2,3,94,-1.6843
2012,10,2,4,114,-0.1407
2012,10,2,5,179,-4.0911
2012,10,3,1,65,-2.0991
2012,10,3,2,106,-1.4756
2012,10,3,3,113,-0.6332
2012,10,3,4,145,-1.3210
2012,10,3,5,227,-4.0260
2012,11,1,1,493,0.3288
2012,11,1,2,231,2.6876
2012,11,1,3,144,0.7719
2012,11,1,4,147,0.6226
2012,11,1,5,197,0.7924
2012,11,2,1,108,1.4371
2012,11,2,2,94,0.8681
2012,11,2,3,93,1.5015
2012,11,2,4,113,-0.0011
2012,11,2,5,176,3.3059
2012,11,3,1,64,0.8144
2012,11,3,2,104,1.6332
2012,11,3,3,113,1.6401
2012,11,3,4,145,2.3807
2012,11,3,5,227,0.4491
2012,12,1,1,485,2.3423
2012,12,1,2,229,5.5013
2012,12,1,3,143,4.8017
2012,12,1,4,146,4.1131
2012,12,1,5,195,3.8340
2012,12,2,1,108,4.4216
2012,12,2,2,94,2.9463
2012,12,2,3,93,4.4436
2012,12,2,4,112,3.1990
2012,12,2,5,176,3.2159
2012,12,3,1,64,2.5046
2012,12,3,2,104,3.3669
2012,12,3,3,113,0.6992
2012,12,3,4,145,0.2105
2012,12,3,5,226,-0.4079
2013,1,1,1,480,5.7419
2013,1,1,2,228,7.3677
2013,1,1,3,140,5.2145
2013,1,1,4,145,4.3787
2013,1,1,5,191,4.7799
2013,1,2,1,108,7.6334
2013,1,2,2,93,6.4782
2013,1,2,3,92,6.7580
2013,1,2,4,112,5.6065
2013,1,2,5,172,5.5335
2013,1,3,1,64,6.4310
2013,1,3,2,104,5.8022
2013,1,3,3,112,6.1295
2013,1,3,4,144,6.4015
2013,1,3,5,226,4.1332
2013,2,1,1,478,0.9197
2013,2,1,2,228,1.1893
2013,2,1,3,140,1.7943
2013,2,1,4,143,1.8355
2013,2,1,5,189,-0.4703
2013,2,2,1,107,1.7199
2013,2,2,2,93,2.3881
2013,2,2,3,92,-0.1342
2013,2,2,4,112,0.0293
2013,2,2,5,172,0.4682
2013,2,3,1,63,2.6966
2013,2,3,2,104,0.8034
2013,2,3,3,110,2.3624
2013,2,3,4,144,1.4032
2013,2,3,5,226,0.6126
2013,3,1,1,475,7.1990
2013,3,1,2,228,4.4066
2013,3,1,3,139,6.7323
2013,3,1,4,143,5.0004
2013,3,1,5,186,4.4061
2013,3,2,1,106,4.9511
2013,3,2,2,92,5.0977
2013,3,2,3,92,3.7058
2013,3,2,4,110,4.8979
2013,3,2,5,172,4.4952
2013,3,3,1,63,3.0764
2013,3,3,2,104,5.3535
2013,3,3,3,110,4.4946
2013,3,3,4,144,4.1874
2013,3,3,5,226,2.8214
2013,4,1,1,469,-0.3199
2013,4,1,2,224,-0.5763
2013,4,1,3,138,-1.1600
2013,4,1,4,142,0.1606
2013,4,1,5,186,0.6038
2013,4,2,1,106,-1.3004
2013,4,2,2,92,-1.5562
2013,4,2,3,92,-0.3231
2013,4,2,4,110,-1.1113
2013,4,2,5,172,-0.8605
2013,4,3,1,63,-0.2066
2013,4,3,2,104,1.6083
2013,4,3,3,110,1.2034
2013,4,3,4,144,1.2077
2013,4,3,5,226,1.7574
2013,5,1,1,463,5.2064
2013,5,1,2,224,6.4455
2013,5,1,3,137,6.4243
2013,5,1,4,140,6.0849
2013,5,1,5,185,5.6390
2013,5,2,1,106,6.7168
2013,5,2,2,92,7.6677
2013,5,2,3,92,5.5805
2013,5,2,4,108,3.4570
2013,5,2,5,170,5.0073
2013,5,3,1,63,4.3389
2013,5,3,2,104,1.2791
2013,5,3,3,110,1.5548
2013,5,3,4,144,2.0227
2013,5,3,5,226,2.3936
2013,6,1,1,455,-0.5678
2013,6,1,2,224,-0.1831
2013,6,1,3,137,1.7162
2013,6,1,4,139,0.8728
2013,6,1,5,184,1.3945
2013,6,2,1,106,0.4824
2013,6,2,2,92,-0.7175
2013,6,2,3,92,-0.7207
2013,6,2,4,108,-1.2905
2013,6,2,5,169,-0.6303
2013,6,3,1,63,-0.6990
2013,6,3,2,102,-1.6530
2013,6,3,3,110,-0.0818
2013,6,3,4,144,-0.7695
2013,6,3,5,226,-2.6117
2013,7,1,1,523,6.7534
2013,7,1,2,170,8.6830
2013,7,1,3,152,8.2261
2013,7,1,4,152,6.2821
2013,7,1,5,176,7.7205
2013,7,2,1,111,6.6692
2013,7,2,2,103,9.3517
2013,7,2,3,102,8.7374
2013,7,2,4,101,5.1426
2013,7,2,5,175,5.4920
2013,7,3,1,70,5.9936
2013,7,3,2,100,5.6922
2013,7,3,3,123,4.2863
2013,7,3,4,150,5.6664
2013,7,3,5,210,5.5208
2013,8,1,1,521,-2.5110
2013,8,1,2,169,-3.1428
2013,8,1,3,152,-2.8671
2013,8,1,4,151,-1.0451
2013,8,1,5,176,-2.8441
2013,8,2,1,111,-1.8433
2013,8,2,2,103,-4.8680
2013,8,2,3,101,-2.9330
2013,8,2,4,100,-1.2704
2013,8,2,5,174,-0.6687
2013,8,3,1,69,-2.2465
2013,8,3,2,99,-1.4801
2013,8,3,3,122,-2.6649
2013,8,3,4,149,-3.3280
2013,8,3,5,210,-1.4544
2013,9,1,1,516,7.9307
2013,9,1,2,168,8.1549
2013,9,1,3,149,7.7473
2013,9,1,4,150,5.8868
2013,9,1,5,176,6.4835
2013,9,2,1,111,4.1553
2013,9,2,2,103,6.9884
2013,9,2,3,101,6.5885
2013,9,2,4,100,6.5815
2013,9,2,5,173,6.8358
2013,9,3,1,69,5.6614
2013,9,3,2,99,4.8586
2013,9,3,3,122,4.0372
2013,9,3,4,149,2.8618
2013,9,3,5,210,3.4491
2013,10,1,1,510,1.9443
2013,10,1,2,168,2.8852
2013,10,1,3,149,3.4016
2013,10,1,4,149,3.9834
2013,10,1,5,176,3.6980
2013,10,2,1,111,3.1530
2013,10,2,2,103,2.4833
2013,10,2,3,101,2.5422
2013,10,2,4,100,3.3304
2013,10,2,5,172,3.5356
2013,10,3,1,69,6.2455
2013,10,3,2,99,4.5706
2013,10,3,3,121,4.5250
2013,10,3,4,148,4.5120
2013,10,3,5,210,4.6679
2013,11,1,1,508,4.7588
2013,11,1,2,166,6.2339
2013,11,1,3,147,5.7112
2013,11,1,4,148,4.7325
2013,11,1,5,174,4.8669
2013,11,2,1,111,2.0171
2013,11,2,2,102,3.6770
2013,11,2,3,99,3.2724
2013,11,2,4,99,2.1644
2013,11,2,5,170,4.6310
2013,11,3,1,69,0.7896
2013,11,3,2,98,1.4585
2013,11,3,3,120,1.6894
2013,11,3,4,148,2.4574
2013,11,3,5,210,3.6983
2013,12,1,1,500,3.8767
2013,12,1,2,161,2.0013
2013,12,1,3,146,3.1068
2013,12,1,4,146,1.0633
2013,12,1,5,173,1.1171
2013,12,2,1,109,3.4678
2013,12,2,2,102,2.6287
2013,12,2,3,98,3.4326
2013,12,2,4,99,2.9518
2013,12,2,5,169,1.3439
2013,12,3,1,69,4.7746
2013,12,3,2,98,3.4252
2013,12,3,3,120,2.6796
2013,12,3,4,148,2.5653
2013,12,3,5,210,2.1635
2014,1,1,1,498,0.9861
2014,1,1,2,161,-4.5098
2014,1,1,3,145,-4.4544
2014,1,1,4,146,-2.4433
2014,1,1,5,172,-2.3620
2014,1,2,1,108,-1.1611
2014,1,2,2,102,-3.6329
2014,1,2,3,97,-3.7280
2014,1,2,4,98,-4.6954
2014,1,2,5,168,-3.3341
2014,1,3,1,69,-3.5617
2014,1,3,2,97,-3.2787
2014,1,3,3,120,-3.5222
2014,1,3,4,148,-3.9078
2014,1,3,5,208,-3.5472
2014,2,1,1,496,6.4895
2014,2,1,2,159,3.1912
2014,2,1,3,145,5.7803
2014,2,1,4,145,3.3369
2014,2,1,5,172,4.2421
2014,2,2,1,108,7.4582
2014,2,2,2,100,4.6285
2014,2,2,3,96,2.9382
2014,2,2,4,98,6.2925
2014,2,2,5,167,4.9207
2014,2,3,1,69,5.2274
2014,2,3,2,96,3.4522
2014,2,3,3,119,5.5681
2014,2,3,4,148,4.5653
2014,2,3,5,208,5.6905
2014,3,1,1,493,-1.1327
2014,3,1,2,158,1.1813
2014,3,1,3,142,-0.1290
2014,3,1,4,138,1.5732
2014,3,1,5,171,-0.1953
2014,3,2,1,108,-3.5144
2014,3,2,2,100,0.7025
2014,3,2,3,96,1.4339
2014,3,2,4,95,0.4775
2014,3,2,5,167,-0.4113
2014,3,3,1,69,-0.3844
2014,3,3,2,96,-0.3923
2014,3,3,3,119,0.0921
2014,3,3,4,147,0.3265
2014,3,3,5,208,-0.0226
2014,4,1,1,491,-7.2896
2014,4,1,2,156,-4.5641
2014,4,1,3,142,-2.7656
2014,4,1,4,137,-4.7238
2014,4,1,5,169,-4.2564
2014,4,2,1,107,-4.3501
2014,4,2,2,100,-2.2739
2014,4,2,3,96,-2.3195
2014,4,2,4,95,-4.2655
2014,4,2,5,167,-3.0980
2014,4,3,1,69,1.1695
2014,4,3,2,96,0.1235
2014,4,3,3,119,0.5001
2014,4,3,4,146,1.5588
2014,4,3,5,208,0.6104
2014,5,1,1,488,-2.6000
2014,5,1,2,154,0.6654
2014,5,1,3,141,-1.2704
2014,5,1,4,137,0.3634
2014,5,1,5,168,0.1762
2014,5,2,1,107,1.5610
2014,5,2,2,99,0.9556
2014,5,2,3,96,1.0700
2014,5,2,4,95,0.4713
2014,5,2,5,166,0.1049
2014,5,3,1,69,2.3269
2014,5,3,2,96,3.2875
2014,5,3,3,119,2.4549
2014,5,3,4,146,0.9047
2014,5,3,5,208,2.8243
2014,6,1,1,482,5.8001
2014,6,1,2,154,4.1175
2014,6,1,3,141,4.4461
2014,6,1,4,137,5.0462
2014,6,1,5,167,3.1896
2014,6,2,1,107,6.7366
2014,6,2,2,99,4.8701
2014,6,2,3,96,3.7860
2014,6,2,4,94,4.9717
2014,6,2,5,165,6.3119
2014,6,3,1,68,3.1369
2014,6,3,2,96,2.1161
2014,6,3,3,119,1.4267
2014,6,3,4,146,1.6857
2014,6,3,5,207,2.4944
2014,7,1,1,523,-8.2116
2014,7,1,2,191,-6.0088
2014,7,1,3,125,-4.1625
2014,7,1,4,134,-7.4385
2014,7,1,5,159,-5.7013
2014,7,2,1,121,-4.8322
2014,7,2,2,123,-5.8949
2014,7,2,3,96,-6.1484
2014,7,2,4,97,-5.7454
2014,7,2,5,167,-6.2874
2014,7,3,1,74,-3.7191
2014,7,3,2,103,-2.1277
2014,7,3,3,132,-2.9108
2014,7,3,4,142,-0.8414
2014,7,3,5,230,-0.7158
2014,8,1,1,521,3.3455
2014,8,1,2,190,3.4401
2014,8,1,3,125,4.7623
2014,8,1,4,134,4.5177
2014,8,1,5,157,4.0195
2014,8,2,1,119,5.4846
2014,8,2,2,123,3.9333
2014,8,2,3,95,4.0444
2014,8,2,4,97,4.6372
2014,8,2,5,165,5.5656
2014,8,3,1,74,3.9875
2014,8,3,2,103,4.8697
2014,8,3,3,131,4.3993
2014,8,3,4,142,2.6463
2014,8,3,5,230,4.7409
2014,9,1,1,516,-8.7474
2014,9,1,2,189,-5.2608
2014,9,1,3,125,-7.4277
2014,9,1,4,133,-4.8713
2014,9,1,5,156,-5.2062
2014,9,2,1,119,-7.7643
2014,9,2,2,122,-7.3859
2014,9,2,3,95,-5.0598
2014,9,2,4,97,-4.4047
2014,9,2,5,165,-3.4647
2014,9,3,1,74,-3.4186
2014,9,3,2,103,-4.0854
2014,9,3,3,131,-2.1121
2014,9,3,4,142,-2.3389
2014,9,3,5,228,-1.1081
2014,10,1,1,514,3.1431
2014,10,1,2,189,7.8710
2014,10,1,3,124,7.3418
2014,10,1,4,132,4.9717
2014,10,1,5,156,4.7567
2014,10,2,1,119,1.1801
2014,10,2,2,122,5.8042
2014,10,2,3,95,4.8260
2014,10,2,4,97,4.5705
2014,10,2,5,164,5.5551
2014,10,3,1,73,-0.4818
2014,10,3,2,103,2.3534
2014,10,3,3,131,1.5090
2014,10,3,4,142,1.4757
2014,10,3,5,227,2.1352
2014,11,1,1,510,-1.2345
2014,11,1,2,189,-1.5477
2014,11,1,3,123,-1.7958
2014,11,1,4,131,-1.0196
2014,11,1,5,153,0.2034
2014,11,2,1,118,-1.4008
2014,11,2,2,122,-0.1762
2014,11,2,3,95,0.6052
2014,11,2,4,96,0.9680
2014,11,2,5,164,1.7498
2014,11,3,1,73,0.4856
2014,11,3,2,102,4.2544
2014,11,3,3,131,3.6458
2014,11,3,4,142,1.7407
2014,11,3,5,227,3.5696
2014,12,1,1,507,3.4580
2014,12,1,2,189,5.5325
2014,12,1,3,123,6.5617
2014,12,1,4,129,4.2102
2014,12,1,5,151,6.3859
2014,12,2,1,118,1.2317
2014,12,2,2,122,0.1123
2014,12,2,3,95,2.4765
2014,12,2,4,96,1.0468
2014,12,2,5,163,2.3704
2014,12,3,1,72,-3.4477
2014,12,3,2,102,-0.2330
2014,12,3,3,131,0.3608
2014,12,3,4,139,-0.2951
2014,12,3,5,227,-1.5654
2015,1,1,1,503,-5.8908
2015,1,1,2,188,-3.6690
2015,1,1,3,122,-6.4615
2015,1,1,4,128,-4.9208
2015,1,1,5,149,-3.9038
2015,1,2,1,118,-4.3978
2015,1,2,2,122,-4.3124
2015,1,2,3,92,-4.4203
2015,1,2,4,96,-3.3786
2015,1,2,5,161,-1.9874
2015,1,3,1,71,-2.4770
2015,1,3,2,101,-1.4210
2015,1,3,3,131,-3.6968
2015,1,3,4,138,-3.4749
2015,1,3,5,227,-1.0292
2015,2,1,1,499,6.4867
2015,2,1,2,188,4.4958
2015,2,1,3,122,7.5698
2015,2,1,4,128,7.4300
2015,2,1,5,147,3.3010
2015,2,2,1,116,7.8519
2015,2,2,2,121,7.7437
2015,2,2,3,92,7.2572
2015,2,2,4,96,6.5237
2015,2,2,5,160,6.9506
2015,2,3,1,70,9.1262
2015,2,3,2,99,6.6971
2015,2,3,3,130,6.2776
2015,2,3,4,138,5.9935
2015,2,3,5,225,5.8748
2015,3,1,1,494,-0.0256
2015,3,1,2,186,0.6587
2015,3,1,3,122,1.4724
2015,3,1,4,128,1.7598
2015,3,1,5,146,0.8993
2015,3,2,1,115,1.0883
2015,3,2,2,120,1.8496
2015,3,2,3,91,2.8610
2015,3,2,4,94,1.1499
2015,3,2,5,160,2.0006
2015,3,3,1,70,-1.8165
2015,3,3,2,99,-0.2105
2015,3,3,3,129,-1.8459
2015,3,3,4,138,-2.1358
2015,3,3,5,224,-1.5789
2015,4,1,1,491,-2.7184
2015,4,1,2,183,-2.4954
2015,4,1,3,122,-2.2832
2015,4,1,4,128,-1.5214
2015,4,1,5,143,-0.7557
2015,4,2,1,115,-1.7659
2015,4,2,2,120,-0.2094
2015,4,2,3,90,-2.2791
2015,4,2,4,93,-2.3609
2015,4,2,5,160,-3.5616
2015,4,3,1,70,3.2636
2015,4,3,2,98,-0.5660
2015,4,3,3,129,-0.1451
2015,4,3,4,137,0.9783
2015,4,3,5,222,1.3464
2015,5,1,1,487,3.1594
2015,5,1,2,183,-0.5584
2015,5,1,3,121,2.0452
2015,5,1,4,127,0.4240
2015,5,1,5,142,1.3022
2015,5,2,1,115,1.8284
2015,5,2,2,120,1.4342
2015,5,2,3,90,2.0908
2015,5,2,4,93,0.6839
2015,5,2,5,160,3.3642
2015,5,3,1,70,0.5637
2015,5,3,2,98,1.2846
2015,5,3,3,128,0.5934
2015,5,3,4,136,-0.1824
2015,5,3,5,221,1.7964
2015,6,1,1,486,1.6813
2015,6,1,2,182,1.3934
2015,6,1,3,119,2.0558
2015,6,1,4,127,2.6843
2015,6,1,5,140,3.0007
2015,6,2,1,115,-2.1021
2015,6,2,2,120,1.2927
2015,6,2,3,90,-0.2693
2015,6,2,4,93,0.1426
2015,6,2,5,159,1.0686
2015,6,3,1,70,-2.8768
2015,6,3,2,98,-1.1266
2015,6,3,3,127,-2.6783
2015,6,3,4,135,-2.6716
2015,6,3,5,221,-1.9058
2015,7,1,1,571,-6.4262
2015,7,1,2,179,-8.9275
2015,7,1,3,143,-5.1147
2015,7,1,4,106,-7.8567
2015,7,1,5,154,-4.5962
2015,7,2,1,128,-3.9691
2015,7,2,2,126,-3.0379
2015,7,2,3,108,-3.6375
2015,7,2,4,106,-3.9836
2015,7,2,5,143,-1.0183
2015,7,3,1,68,-2.1520
2015,7,3,2,101,-0.6324
2015,7,3,3,140,0.0233
2015,7,3,4,141,2.0699
2015,7,3,5,254,3.0770
2015,8,1,1,563,-5.8218
2015,8,1,2,178,-3.3937
2015,8,1,3,141,-3.8630
2015,8,1,4,103,-2.2048
2015,8,1,5,154,-3.7831
2015,8,2,1,127,-8.5560
2015,8,2,2,126,-4.4041
2015,8,2,3,108,-5.1774
2015,8,2,4,106,-5.0377
2015,8,2,5,142,-5.3417
2015,8,3,1,68,-6.4190
2015,8,3,2,100,-5.4485
2015,8,3,3,138,-6.0857
2015,8,3,4,140,-6.0291
2015,8,3,5,253,-5.9345
2015,9,1,1,561,-11.2203
2015,9,1,2,178,-8.6258
2015,9,1,3,141,-5.0267
2015,9,1,4,102,-5.5053
2015,9,1,5,154,-3.8782
2015,9,2,1,126,-9.5921
2015,9,2,2,126,-6.7639
2015,9,2,3,108,-6.0051
2015,9,2,4,106,-6.6008
2015,9,2,5,139,-5.1267
2015,9,3,1,68,-4.2285
2015,9,3,2,98,-2.9888
2015,9,3,3,138,-3.2516
2015,9,3,4,139,-2.3578
2015,9,3,5,252,-2.3684
2015,10,1,1,555,5.4774
2015,10,1,2,176,4.8433
2015,10,1,3,140,6.6566
2015,10,1,4,102,7.2153
2015,10,1,5,152,5.3576
2015,10,2,1,126,3.8613
2015,10,2,2,125,5.4641
2015,10,2,3,108,7.1401
2015,10,2,4,106,9.5477
2015,10,2,5,139,5.9249
2015,10,3,1,68,9.2552
2015,10,3,2,98,6.7533
2015,10,3,3,138,9.0597
2015,10,3,4,138,7.2016
2015,10,3,5,252,9.6908
2015,11,1,1,546,2.6292
2015,11,1,2,176,-0.3838
2015,11,1,3,138,3.3476
2015,11,1,4,101,0.1683
2015,11,1,5,149,2.6691
2015,11,2,1,124,5.1396
2015,11,2,2,123,3.1303
2015,11,2,3,108,4.6886
2015,11,2,4,106,4.9265
2015,11,2,5,136,3.1609
2015,11,3,1,68,1.5588
2015,11,3,2,97,-0.7826
2015,11,3,3,138,-0.3790
2015,11,3,4,138,-0.1051
2015,11,3,5,252,0.7503
2015,12,1,1,541,-4.7140
2015,12,1,2,176,-7.8777
2015,12,1,3,137,-4.3167
2015,12,1,4,101,-5.7625
2015,12,1,5,148,-3.7792
2015,12,2,1,124,-3.9200
2015,12,2,2,121,-6.9288
2015,12,2,3,108,-5.7945
2015,12,2,4,106,-6.7768
2015,12,2,5,136,-3.4314
2015,12,3,1,68,-1.4109
2015,12,3,2,97,-1.5090
2015,12,3,3,138,-1.8071
2015,12,3,4,137,-2.7748
2015,12,3,5,251,-1.3437
2016,1,1,1,534,-13.6931
2016,1,1,2,175,-6.9621
2016,1,1,3,136,-7.2592
2016,1,1,4,101,-8.0716
