year,month,rank_ME,rank_dROA_6,nstocks,ret_vw
2012,2,2,5,287,4.4262
2012,2,3,1,239,3.1951
2012,2,3,2,291,4.4098
2012,2,3,3,282,2.8511
2012,2,3,4,284,3.9055
2012,2,3,5,245,6.4534
2012,3,1,1,808,1.6728
2012,3,1,2,402,3.7856
2012,3,1,3,283,3.0808
2012,3,1,4,337,4.1435
2012,3,1,5,710,3.8936
2012,3,2,1,294,2.4421
2012,3,2,2,282,2.2536
2012,3,2,3,227,1.3980
2012,3,2,4,281,2.2564
2012,3,2,5,320,1.9518
2012,3,3,1,273,2.3807
2012,3,3,2,327,2.9083
2012,3,3,3,320,2.8787
2012,3,3,4,327,1.4711
2012,3,3,5,275,2.7620
2012,4,1,1,831,-3.5647
2012,4,1,2,406,-2.4358
2012,4,1,3,289,-1.7039
2012,4,1,4,346,-1.9505
2012,4,1,5,739,-1.8999
2012,4,2,1,284,-1.4244
2012,4,2,2,262,-0.2863
2012,4,2,3,213,-0.7361
2012,4,2,4,257,-1.4564
2012,4,2,5,307,-1.9487
2012,4,3,1,257,-0.0787
2012,4,3,2,299,-1.0486
2012,4,3,3,282,-0.3487
2012,4,3,4,290,0.1449
2012,4,3,5,250,-0.5236
2012,5,1,1,782,-8.5848
2012,5,1,2,382,-6.2833
2012,5,1,3,260,-5.1258
2012,5,1,4,309,-6.7673
2012,5,1,5,686,-8.0677
2012,5,2,1,277,-6.6559
2012,5,2,2,263,-7.1415
2012,5,2,3,209,-5.6844
2012,5,2,4,245,-7.0740
2012,5,2,5,295,-8.2568
2012,5,3,1,256,-5.8362
2012,5,3,2,320,-5.0202
2012,5,3,3,302,-4.2368
2012,5,3,4,312,-6.6470
2012,5,3,5,253,-6.4731
2012,6,1,1,874,5.5704
2012,6,1,2,438,6.2645
2012,6,1,3,299,6.9513
2012,6,1,4,365,5.5332
2012,6,1,5,756,7.4331
2012,6,2,1,321,4.1943
2012,6,2,2,288,4.1981
2012,6,2,3,239,4.7216
2012,6,2,4,279,3.7369
2012,6,2,5,325,5.2850
2012,6,3,1,276,3.5171
2012,6,3,2,342,3.9191
2012,6,3,3,322,4.5946
2012,6,3,4,344,3.3296
2012,6,3,5,282,2.6768
2012,7,1,1,846,-3.3424
2012,7,1,2,420,-0.8928
2012,7,1,3,286,-2.0400
2012,7,1,4,358,-1.0662
2012,7,1,5,727,-2.2765
2012,7,2,1,319,-3.7226
2012,7,2,2,270,-1.3526
2012,7,2,3,241,-2.0056
2012,7,2,4,261,0.1278
2012,7,2,5,317,-1.1365
2012,7,3,1,263,0.7474
2012,7,3,2,319,2.0103
2012,7,3,3,296,1.5610
2012,7,3,4,329,0.2309
2012,7,3,5,260,2.4186
2012,8,1,1,820,3.2798
2012,8,1,2,383,4.0729
2012,8,1,3,272,3.1415
2012,8,1,4,353,2.1702
2012,8,1,5,685,2.3946
2012,8,2,1,297,3.7370
2012,8,2,2,259,3.2193
2012,8,2,3,218,2.4761
2012,8,2,4,241,4.4995
2012,8,2,5,303,4.0927
2012,8,3,1,266,2.4960
2012,8,3,2,315,1.9513
2012,8,3,3,299,0.6507
2012,8,3,4,326,2.6221
2012,8,3,5,263,4.4103
2012,9,1,1,866,4.3922
2012,9,1,2,408,5.4034
2012,9,1,3,273,4.8035
2012,9,1,4,373,4.7882
2012,9,1,5,734,5.4339
2012,9,2,1,322,1.7698
2012,9,2,2,294,3.6294
2012,9,2,3,242,3.3649
2012,9,2,4,255,3.2948
2012,9,2,5,299,3.5108
2012,9,3,1,280,1.5598
2012,9,3,2,341,2.2898
2012,9,3,3,322,3.0759
2012,9,3,4,360,2.5867
2012,9,3,5,276,2.5532
2012,10,1,1,851,-5.3790
2012,10,1,2,363,-2.9960
2012,10,1,3,241,-4.1434
2012,10,1,4,347,-1.5578
2012,10,1,5,722,-4.0579
2012,10,2,1,297,-3.0241
2012,10,2,2,264,-1.2190
2012,10,2,3,214,-0.7381
2012,10,2,4,232,-0.9976
2012,10,2,5,287,-1.3659
2012,10,3,1,253,-2.9436
2012,10,3,2,309,-1.8734
2012,10,3,3,289,-1.4300
2012,10,3,4,323,-1.8093
2012,10,3,5,242,-3.7781
2012,11,1,1,774,1.6624
2012,11,1,2,342,0.7456
2012,11,1,3,236,2.1961
2012,11,1,4,318,0.3885
2012,11,1,5,643,0.4984
2012,11,2,1,279,2.5605
2012,11,2,2,276,1.2633
2012,11,2,3,236,0.6108
2012,11,2,4,222,1.3612
2012,11,2,5,261,0.6396
2012,11,3,1,246,-0.1347
2012,11,3,2,318,0.9197
2012,11,3,3,311,0.8368
2012,11,3,4,341,1.7663
2012,11,3,5,252,1.4044
2012,12,1,1,856,3.2811
2012,12,1,2,401,4.4755
2012,12,1,3,288,3.4709
2012,12,1,4,371,5.4409
2012,12,1,5,720,2.1329
2012,12,2,1,318,4.1152
2012,12,2,2,288,3.7056
2012,12,2,3,256,4.0177
2012,12,2,4,244,3.4321
2012,12,2,5,283,3.1298
2012,12,3,1,272,-0.1017
2012,12,3,2,340,1.0867
2012,12,3,3,335,0.3032
2012,12,3,4,366,1.0300
2012,12,3,5,271,-0.0149
2013,1,1,1,810,5.4302
2013,1,1,2,380,6.4430
2013,1,1,3,279,5.5997
2013,1,1,4,342,5.9970
2013,1,1,5,696,6.6990
2013,1,2,1,291,5.8849
2013,1,2,2,260,5.6168
2013,1,2,3,232,6.7694
2013,1,2,4,233,7.0166
2013,1,2,5,272,6.2336
2013,1,3,1,237,2.6361
2013,1,3,2,307,5.7503
2013,1,3,3,308,5.6958
2013,1,3,4,331,6.4555
2013,1,3,5,234,5.9868
2013,2,1,1,740,-1.1992
2013,2,1,2,345,1.1544
2013,2,1,3,240,2.9787
2013,2,1,4,296,0.9675
2013,2,1,5,642,0.4140
2013,2,2,1,271,-0.0396
2013,2,2,2,246,1.4671
2013,2,2,3,213,1.7324
2013,2,2,4,215,1.1877
2013,2,2,5,243,1.0755
2013,2,3,1,225,0.7132
2013,2,3,2,314,1.4861
2013,2,3,3,305,1.7325
2013,2,3,4,330,1.5673
2013,2,3,5,231,1.1980
2013,3,1,1,791,4.1572
2013,3,1,2,381,4.6596
2013,3,1,3,272,4.3012
2013,3,1,4,326,5.0563
2013,3,1,5,686,6.3395
2013,3,2,1,319,4.6044
2013,3,2,2,276,4.7566
2013,3,2,3,232,4.5742
2013,3,2,4,252,5.6388
2013,3,2,5,282,5.6931
2013,3,3,1,247,3.1208
2013,3,3,2,350,4.0744
2013,3,3,3,346,4.1096
2013,3,3,4,364,3.4041
2013,3,3,5,258,4.4778
2013,4,1,1,811,0.0130
2013,4,1,2,369,-0.0613
2013,4,1,3,262,-1.3420
2013,4,1,4,323,1.4033
2013,4,1,5,708,1.4796
2013,4,2,1,309,-1.3367
2013,4,2,2,260,-0.4727
2013,4,2,3,211,-1.1925
2013,4,2,4,233,-1.2977
2013,4,2,5,259,-0.9422
2013,4,3,1,230,2.5871
2013,4,3,2,311,1.9965
2013,4,3,3,312,0.8190
2013,4,3,4,334,1.9703
2013,4,3,5,238,0.8306
2013,5,1,1,757,6.3611
2013,5,1,2,338,6.6562
2013,5,1,3,243,6.8527
2013,5,1,4,297,6.3724
2013,5,1,5,661,3.7154
2013,5,2,1,313,5.9718
2013,5,2,2,263,5.6695
2013,5,2,3,210,5.2663
2013,5,2,4,241,4.5076
2013,5,2,5,262,5.0337
2013,5,3,1,234,3.6566
2013,5,3,2,318,1.2217
2013,5,3,3,329,1.3347
2013,5,3,4,351,1.1721
2013,5,3,5,249,1.8327
2013,6,1,1,829,-0.1844
2013,6,1,2,400,0.2246
2013,6,1,3,274,1.4433
2013,6,1,4,338,1.1111
2013,6,1,5,759,1.2784
2013,6,2,1,348,-1.6034
2013,6,2,2,287,-0.9795
2013,6,2,3,242,-0.6806
2013,6,2,4,269,0.2101
2013,6,2,5,287,-0.8864
2013,6,3,1,273,-3.7495
2013,6,3,2,346,-1.1173
2013,6,3,3,359,-0.9429
2013,6,3,4,376,-0.7767
2013,6,3,5,287,-1.0820
2013,7,1,1,792,8.0946
2013,7,1,2,376,7.6190
2013,7,1,3,261,7.6033
2013,7,1,4,319,8.7144
2013,7,1,5,727,9.3574
2013,7,2,1,345,6.9824
2013,7,2,2,280,7.3888
2013,7,2,3,237,6.8984
2013,7,2,4,259,6.5795
2013,7,2,5,278,7.7144
2013,7,3,1,252,6.6034
2013,7,3,2,321,5.1279
2013,7,3,3,326,4.7031
2013,7,3,4,341,4.6470
2013,7,3,5,276,5.7211
2013,8,1,1,781,-1.5691
2013,8,1,2,359,-2.9298
2013,8,1,3,240,-2.3423
2013,8,1,4,310,-3.9484
2013,8,1,5,699,-3.1256
2013,8,2,1,334,-2.3276
2013,8,2,2,262,-1.7511
2013,8,2,3,226,-3.5175
2013,8,2,4,247,-3.3381
2013,8,2,5,268,-3.1349
2013,8,3,1,249,0.6251
2013,8,3,2,325,-2.5772
2013,8,3,3,326,-3.8967
2013,8,3,4,331,-2.6965
2013,8,3,5,286,-2.5161
2013,9,1,1,813,7.0156
2013,9,1,2,387,7.2230
2013,9,1,3,269,5.6356
2013,9,1,4,342,7.0879
2013,9,1,5,740,7.2093
2013,9,2,1,357,6.1582
2013,9,2,2,280,6.2512
2013,9,2,3,240,6.5602
2013,9,2,4,261,5.8276
2013,9,2,5,291,6.3069
2013,9,3,1,274,2.9985
2013,9,3,2,362,3.8578
2013,9,3,3,353,3.1068
2013,9,3,4,352,3.5059
2013,9,3,5,307,4.3299
2013,10,1,1,797,1.8408
2013,10,1,2,361,3.8753
2013,10,1,3,253,2.7232
2013,10,1,4,313,2.9142
2013,10,1,5,704,1.7392
2013,10,2,1,323,1.7680
2013,10,2,2,245,3.3226
2013,10,2,3,224,3.7164
2013,10,2,4,233,3.9931
2013,10,2,5,279,1.5395
2013,10,3,1,251,5.3417
2013,10,3,2,299,3.9671
2013,10,3,3,321,4.7165
2013,10,3,4,316,4.8163
2013,10,3,5,276,3.4865
2013,11,1,1,729,5.0777
2013,11,1,2,346,6.0926
2013,11,1,3,239,5.6065
2013,11,1,4,287,6.7400
2013,11,1,5,628,6.4555
2013,11,2,1,320,4.0452
2013,11,2,2,242,3.5550
2013,11,2,3,234,3.2988
2013,11,2,4,236,3.8621
2013,11,2,5,272,3.2849
2013,11,3,1,251,2.9818
2013,11,3,2,316,2.4638
2013,11,3,3,335,2.8440
2013,11,3,4,344,2.0463
2013,11,3,5,271,2.3128
2013,12,1,1,793,2.9948
2013,12,1,2,386,2.4760
2013,12,1,3,270,2.5163
2013,12,1,4,317,2.4785
2013,12,1,5,703,3.3613
2013,12,2,1,339,2.3317
2013,12,2,2,266,1.8030
2013,12,2,3,244,0.8967
2013,12,2,4,253,3.2973
2013,12,2,5,289,2.6250
2013,12,3,1,270,3.3476
2013,12,3,2,336,2.3802
2013,12,3,3,354,2.3543
2013,12,3,4,364,2.5825
2013,12,3,5,298,2.2466
2014,1,1,1,772,1.0420
2014,1,1,2,366,-3.5665
2014,1,1,3,246,-5.4420
2014,1,1,4,299,-3.7751
2014,1,1,5,672,0.1765
2014,1,2,1,321,-2.9860
2014,1,2,2,243,-3.3017
2014,1,2,3,220,-4.4357
2014,1,2,4,228,-4.1549
2014,1,2,5,268,-2.1512
2014,1,3,1,238,-4.8799
2014,1,3,2,291,-3.9981
2014,1,3,3,312,-3.6413
2014,1,3,4,326,-2.6129
2014,1,3,5,267,-1.5321
2014,2,1,1,701,4.9893
2014,2,1,2,330,4.4959
2014,2,1,3,230,3.8397
2014,2,1,4,272,4.0252
2014,2,1,5,597,4.5200
2014,2,2,1,290,5.4749
2014,2,2,2,225,4.2145
2014,2,2,3,210,4.6417
2014,2,2,4,219,4.9428
2014,2,2,5,257,5.9564
2014,2,3,1,227,5.1127
2014,2,3,2,285,5.1898
2014,2,3,3,314,3.6439
2014,2,3,4,322,4.9285
2014,2,3,5,277,6.1368
2014,3,1,1,749,-1.1331
2014,3,1,2,346,0.5814
2014,3,1,3,246,1.5089
2014,3,1,4,293,1.1992
2014,3,1,5,641,-0.5326
2014,3,2,1,322,-1.0480
2014,3,2,2,264,0.3721
2014,3,2,3,233,1.5057
2014,3,2,4,238,0.6119
2014,3,2,5,300,-1.3162
2014,3,3,1,256,-0.1810
2014,3,3,2,324,0.8126
2014,3,3,3,355,0.8896
2014,3,3,4,369,0.2091
2014,3,3,5,302,-1.1305
2014,4,1,1,773,-7.7621
2014,4,1,2,346,-5.6747
2014,4,1,3,229,-4.1897
2014,4,1,4,282,-2.9069
2014,4,1,5,657,-4.8218
2014,4,2,1,303,-3.8459
2014,4,2,2,239,-2.4014
2014,4,2,3,209,-2.5646
2014,4,2,4,215,-2.0633
2014,4,2,5,292,-3.0310
2014,4,3,1,226,2.5256
2014,4,3,2,283,1.3432
2014,4,3,3,322,1.2352
2014,4,3,4,327,0.4118
2014,4,3,5,270,-0.6528
2014,5,1,1,729,-2.0577
2014,5,1,2,312,-0.2941
2014,5,1,3,225,0.7659
2014,5,1,4,266,0.7673
2014,5,1,5,632,-1.1440
2014,5,2,1,296,0.3541
2014,5,2,2,266,0.3358
2014,5,2,3,220,0.2290
2014,5,2,4,234,0.9024
2014,5,2,5,289,0.7453
2014,5,3,1,234,3.7700
2014,5,3,2,312,1.3549
2014,5,3,3,347,1.5232
2014,5,3,4,346,2.1773
2014,5,3,5,284,3.0774
2014,6,1,1,806,4.5771
2014,6,1,2,359,3.5540
2014,6,1,3,260,3.1319
2014,6,1,4,299,4.1575
2014,6,1,5,710,6.2207
2014,6,2,1,326,7.5909
2014,6,2,2,296,5.5377
2014,6,2,3,234,4.1814
2014,6,2,4,254,5.1077
2014,6,2,5,315,5.2363
2014,6,3,1,258,2.9897
2014,6,3,2,337,2.2510
2014,6,3,3,375,1.3013
2014,6,3,4,382,2.0026
2014,6,3,5,313,3.1176
2014,7,1,1,775,-6.7884
2014,7,1,2,353,-5.6446
2014,7,1,3,253,-4.9401
2014,7,1,4,278,-4.9996
2014,7,1,5,685,-7.6614
2014,7,2,1,303,-6.0863
2014,7,2,2,286,-6.4395
2014,7,2,3,221,-5.7937
2014,7,2,4,251,-6.1586
2014,7,2,5,308,-6.5957
2014,7,3,1,245,-0.6269
2014,7,3,2,315,-0.7467
2014,7,3,3,349,-2.6644
2014,7,3,4,365,-2.1629
2014,7,3,5,287,-1.6049
2014,8,1,1,734,3.1848
2014,8,1,2,346,3.3923
2014,8,1,3,262,3.4977
2014,8,1,4,299,4.4941
2014,8,1,5,660,6.0894
2014,8,2,1,289,5.6598
2014,8,2,2,281,3.8844
2014,8,2,3,224,4.5571
2014,8,2,4,228,5.0798
2014,8,2,5,305,6.8389
2014,8,3,1,248,4.8468
2014,8,3,2,326,3.7033
2014,8,3,3,363,4.5972
2014,8,3,4,379,4.6994
2014,8,3,5,301,4.1335
2014,9,1,1,753,-7.8715
2014,9,1,2,395,-6.0899
2014,9,1,3,258,-6.1014
2014,9,1,4,305,-5.4106
2014,9,1,5,704,-7.6849
2014,9,2,1,311,-6.7659
2014,9,2,2,301,-5.7835
2014,9,2,3,222,-5.7365
2014,9,2,4,247,-5.3162
2014,9,2,5,320,-5.8259
2014,9,3,1,257,-3.0965
2014,9,3,2,354,-1.4204
2014,9,3,3,386,-1.7538
2014,9,3,4,399,-2.4340
2014,9,3,5,309,-1.4863
2014,10,1,1,738,4.6617
2014,10,1,2,366,5.6334
2014,10,1,3,238,7.9487
2014,10,1,4,270,8.2421
2014,10,1,5,673,3.8222
2014,10,2,1,305,3.1258
2014,10,2,2,281,5.9021
2014,10,2,3,207,7.3728
2014,10,2,4,219,5.6783
2014,10,2,5,300,5.4066
2014,10,3,1,235,1.1177
2014,10,3,2,325,1.5367
2014,10,3,3,349,2.7222
2014,10,3,4,343,3.0541
2014,10,3,5,275,1.5026
2014,11,1,1,675,-1.9032
2014,11,1,2,340,-1.0016
2014,11,1,3,218,-0.8363
2014,11,1,4,254,-0.2254
2014,11,1,5,626,-0.5238
2014,11,2,1,301,-0.1027
2014,11,2,2,280,0.8459
2014,11,2,3,214,0.6918
2014,11,2,4,231,1.1023
2014,11,2,5,306,0.0611
2014,11,3,1,240,0.7490
2014,11,3,2,334,4.4376
2014,11,3,3,356,3.9817
2014,11,3,4,360,2.6978
2014,11,3,5,288,1.6710
2014,12,1,1,745,4.7657
2014,12,1,2,379,4.9004
2014,12,1,3,256,6.4100
2014,12,1,4,300,5.4165
2014,12,1,5,676,3.6852
2014,12,2,1,339,1.3686
2014,12,2,2,300,0.6375
2014,12,2,3,236,2.7640
2014,12,2,4,272,2.4904
2014,12,2,5,350,2.0893
2014,12,3,1,264,-0.5632
2014,12,3,2,360,-0.6801
2014,12,3,3,374,-0.5157
2014,12,3,4,386,0.0677
2014,12,3,5,310,-1.4888
2015,1,1,1,702,-5.2814
2015,1,1,2,353,-6.2249
2015,1,1,3,231,-3.0725
2015,1,1,4,282,-4.7860
2015,1,1,5,635,-4.2790
2015,1,2,1,323,-3.9004
2015,1,2,2,269,-4.1925
2015,1,2,3,213,-3.9901
2015,1,2,4,248,-3.2474
2015,1,2,5,316,-2.8214
2015,1,3,1,234,-3.9773
2015,1,3,2,306,-2.4685
2015,1,3,3,329,-2.1342
2015,1,3,4,343,-1.9490
2015,1,3,5,276,-0.8752
2015,2,1,1,619,7.8820
2015,2,1,2,300,6.3988
2015,2,1,3,197,4.8608
2015,2,1,4,252,5.8971
2015,2,1,5,598,6.0604
2015,2,2,1,283,8.0504
2015,2,2,2,251,6.9273
2015,2,2,3,204,4.3201
2015,2,2,4,242,7.0805
2015,2,2,5,310,8.2789
2015,2,3,1,250,6.7264
2015,2,3,2,299,5.4565
2015,2,3,3,325,4.8401
2015,2,3,4,327,6.0876
2015,2,3,5,264,5.7571
2015,3,1,1,650,-0.9228
2015,3,1,2,340,1.5476
2015,3,1,3,219,2.0885
2015,3,1,4,283,1.6325
2015,3,1,5,637,-1.2336
2015,3,2,1,311,0.2065
2015,3,2,2,285,1.2780
2015,3,2,3,229,1.5324
2015,3,2,4,274,2.4928
2015,3,2,5,352,1.6558
2015,3,3,1,281,-1.9110
2015,3,3,2,355,-1.3978
2015,3,3,3,368,-1.2065
2015,3,3,4,379,-1.7147
2015,3,3,5,311,-1.2829
2015,4,1,1,700,0.6703
2015,4,1,2,333,-0.0566
2015,4,1,3,226,-1.9968
2015,4,1,4,286,-0.8706
2015,4,1,5,641,-1.0310
2015,4,2,1,291,-1.4841
2015,4,2,2,265,-1.9715
2015,4,2,3,211,-1.6339
2015,4,2,4,252,-3.0117
2015,4,2,5,333,-1.4663
2015,4,3,1,253,4.1609
2015,4,3,2,317,1.0801
2015,4,3,3,325,-0.4903
2015,4,3,4,335,-0.9064
2015,4,3,5,280,0.2787
2015,5,1,1,662,1.2844
2015,5,1,2,288,-0.8166
2015,5,1,3,215,1.0403
2015,5,1,4,282,-0.7434
2015,5,1,5,602,-0.4827
2015,5,2,1,290,3.5652
2015,5,2,2,272,1.0772
2015,5,2,3,214,1.2505
2015,5,2,4,262,1.9455
2015,5,2,5,331,1.0812
2015,5,3,1,265,0.3315
2015,5,3,2,345,0.5089
2015,5,3,3,329,0.5762
2015,5,3,4,341,1.3970
2015,5,3,5,289,2.4775
2015,6,1,1,735,0.4615
2015,6,1,2,343,1.4165
2015,6,1,3,260,1.5167
2015,6,1,4,330,0.8621
2015,6,1,5,689,0.5736
2015,6,2,1,327,0.7543
2015,6,2,2,287,1.2017
2015,6,2,3,232,0.2871
2015,6,2,4,299,0.5027
2015,6,2,5,368,-0.5205
2015,6,3,1,288,-2.4963
2015,6,3,2,361,-2.2127
2015,6,3,3,359,-2.4140
2015,6,3,4,370,-1.6109
2015,6,3,5,323,-2.5297
2015,7,1,1,701,-7.2610
2015,7,1,2,329,-5.9726
2015,7,1,3,258,-5.1315
2015,7,1,4,330,-4.4339
2015,7,1,5,670,-5.2497
2015,7,2,1,305,-3.2091
2015,7,2,2,273,-2.0822
2015,7,2,3,226,-2.3330
2015,7,2,4,296,-1.8274
2015,7,2,5,351,-1.9323
2015,7,3,1,273,-0.2304
2015,7,3,2,329,3.3412
2015,7,3,3,336,2.4451
2015,7,3,4,341,2.3987
2015,7,3,5,310,0.3595
2015,8,1,1,656,-4.3169
2015,8,1,2,316,-3.0727
2015,8,1,3,251,-4.0693
2015,8,1,4,317,-3.7926
2015,8,1,5,643,-5.3490
2015,8,2,1,281,-7.2809
2015,8,2,2,276,-5.1635
2015,8,2,3,221,-3.5401
2015,8,2,4,281,-5.5269
2015,8,2,5,328,-6.3968
2015,8,3,1,278,-5.6668
2015,8,3,2,323,-5.4520
2015,8,3,3,337,-5.9155
2015,8,3,4,343,-6.2482
2015,8,3,5,318,-6.5652
2015,9,1,1,724,-9.7428
2015,9,1,2,324,-5.3625
2015,9,1,3,275,-6.2686
2015,9,1,4,339,-5.0545
2015,9,1,5,701,-8.0347
2015,9,2,1,305,-10.6393
2015,9,2,2,294,-6.1784
2015,9,2,3,231,-4.1086
2015,9,2,4,295,-4.3210
2015,9,2,5,347,-7.5505
2015,9,3,1,293,-3.5219
2015,9,3,2,349,-2.8374
2015,9,3,3,358,-1.6000
2015,9,3,4,371,-1.7582
2015,9,3,5,331,-3.3140
2015,10,1,1,703,4.6700
2015,10,1,2,308,5.6842
2015,10,1,3,253,5.1837
2015,10,1,4,307,6.7755
2015,10,1,5,687,7.5816
2015,10,2,1,284,6.2120
2015,10,2,2,272,6.8962
2015,10,2,3,206,6.0651
2015,10,2,4,269,6.8283
2015,10,2,5,332,6.2866
2015,10,3,1,258,12.0587
2015,10,3,2,299,6.7973
2015,10,3,3,315,5.8932
2015,10,3,4,329,7.4313
2015,10,3,5,297,8.5983
2015,11,1,1,613,4.2262
2015,11,1,2,312,1.6387
2015,11,1,3,236,3.1433
2015,11,1,4,267,1.3938
2015,11,1,5,613,2.5178
2015,11,2,1,273,5.7169
2015,11,2,2,271,4.2347
2015,11,2,3,223,2.3731
2015,11,2,4,246,2.1157
2015,11,2,5,305,4.4398
2015,11,3,1,269,-0.2361
2015,11,3,2,326,-0.2936
2015,11,3,3,330,-0.3710
2015,11,3,4,325,-0.3458
2015,11,3,5,298,1.3463
2015,12,1,1,705,-7.3896
2015,12,1,2,361,-5.5034
2015,12,1,3,272,-6.2543
2015,12,1,4,319,-4.4245
2015,12,1,5,697,-5.7540
2015,12,2,1,295,-6.1152
2015,12,2,2,297,-5.4470
2015,12,2,3,243,-4.5028
2015,12,2,4,269,-4.6997
2015,12,2,5,349,-5.4567
2015,12,3,1,282,-2.6222
2015,12,3,2,355,-2.2702
2015,12,3,3,357,-1.1123
2015,12,3,4,370,-2.3953
2015,12,3,5,325,-1.1426
2016,1,1,1,682,-14.3076
2016,1,1,2,349,-9.5786
2016,1,1,3,257,-8.9391
2016,1,1,4,297,-6.9638
2016,1,1,5,669,-11.3448
2016,1,2,1,269,-13.7232
2016,1,2,2,264,-8.3987
2016,1,2,3,227,-7.0285
2016,1,2,4,243,-5.8367
2016,1,2,5,327,-11.5380
2016,1,3,1,255,-5.1434
2016,1,3,2,308,-4.2296
2016,1,3,3,321,-2.8863
2016,1,3,4,325,-4.3415
2016,1,3,5,294,-6.9570
2016,2,1,1,609,0.0426
2016,2,1,2,309,0.8322
2016,2,1,3,224,1.6409
2016,2,1,4,248,1.0497
2016,2,1,5,594,-0.2159
2016,2,2,1,245,-0.0042
2016,2,2,2,241,3.0863
2016,2,2,3,216,3.8030
2016,2,2,4,220,1.3630
2016,2,2,5,308,-1.0718
2016,2,3,1,237,-0.6416
2016,2,3,2,306,1.9069
2016,2,3,3,318,2.0785
2016,2,3,4,327,-0.4678
2016,2,3,5,287,0.1535
2016,3,1,1,633,9.5173
2016,3,1,2,361,8.8293
2016,3,1,3,241,8.6825
2016,3,1,4,263,6.7854
2016,3,1,5,636,7.2876
2016,3,2,1,276,12.3767
2016,3,2,2,272,8.5084
2016,3,2,3,266,8.8622
2016,3,2,4,246,8.8446
2016,3,2,5,358,8.6529
2016,3,3,1,266,7.9501
2016,3,3,2,349,6.8398
2016,3,3,3,368,7.0028
2016,3,3,4,381,6.8716
2016,3,3,5,328,6.0223
2016,4,1,1,656,8.5898
2016,4,1,2,385,3.3653
2016,4,1,3,259,2.1277
2016,4,1,4,271,2.1986
2016,4,1,5,688,4.5093
2016,4,2,1,262,7.0683
2016,4,2,2,262,2.4101
2016,4,2,3,252,1.3704
2016,4,2,4,237,0.1280
2016,4,2,5,347,2.2078
2016,4,3,1,235,4.7304
2016,4,3,2,311,-0.1389
2016,4,3,3,328,-0.3314
2016,4,3,4,343,-1.3719
2016,4,3,5,286,0.5833
2016,5,1,1,602,-1.4419
2016,5,1,2,350,-2.5020
2016,5,1,3,225,-1.4068
2016,5,1,4,242,-1.3024
2016,5,1,5,623,0.1112
2016,5,2,1,236,0.8046
2016,5,2,2,260,0.3680
2016,5,2,3,250,1.2950
2016,5,2,4,242,2.5257
2016,5,2,5,339,1.7445
2016,5,3,1,222,1.4587
2016,5,3,2,317,2.0152
2016,5,3,3,331,1.3707
2016,5,3,4,360,2.2767
2016,5,3,5,291,1.0251
2016,6,1,1,704,-1.4433
2016,6,1,2,426,0.2999
2016,6,1,3,277,2.1231
2016,6,1,4,277,2.5776
2016,6,1,5,698,-1.6775
2016,6,2,1,275,-0.4224
2016,6,2,2,280,-0.0961
2016,6,2,3,264,1.9361
2016,6,2,4,275,1.0613
2016,6,2,5,366,-0.2122
2016,6,3,1,245,-0.5591
2016,6,3,2,362,0.8457
2016,6,3,3,369,2.6276
2016,6,3,4,386,0.6017
2016,6,3,5,323,0.9623
2016,7,1,1,665,4.9554
2016,7,1,2,425,5.1539
2016,7,1,3,271,4.9710
2016,7,1,4,267,5.7872
2016,7,1,5,694,6.7334
2016,7,2,1,272,7.0513
2016,7,2,2,284,6.7816
2016,7,2,3,249,5.6266
2016,7,2,4,276,4.8752
2016,7,2,5,345,7.3573
2016,7,3,1,230,3.6001
2016,7,3,2,334,4.3269
2016,7,3,3,352,2.4742
2016,7,3,4,365,4.7233
2016,7,3,5,305,3.9734
2016,8,1,1,650,3.6975
2016,8,1,2,406,1.8441
2016,8,1,3,254,1.3170
2016,8,1,4,266,1.2227
2016,8,1,5,654,4.1432
2016,8,2,1,257,3.3127
2016,8,2,2,252,0.7378
2016,8,2,3,241,-0.2168
2016,8,2,4,261,0.6877
2016,8,2,5,324,-0.1824
2016,8,3,1,222,1.0321
2016,8,3,2,320,-0.0983
2016,8,3,3,342,-0.6719
2016,8,3,4,350,-0.9478
2016,8,3,5,285,-0.7202
2016,9,1,1,722,6.2520
2016,9,1,2,429,2.6567
2016,9,1,3,266,2.7197
2016,9,1,4,290,2.3289
2016,9,1,5,670,5.2321
2016,9,2,1,277,2.7827
2016,9,2,2,266,1.2449
2016,9,2,3,247,1.4873
2016,9,2,4,276,0.0867
2016,9,2,5,343,2.1670
2016,9,3,1,250,2.5678
2016,9,3,2,339,0.5309
2016,9,3,3,359,-0.3163
2016,9,3,4,368,-0.4372
2016,9,3,5,326,0.6640
2016,10,1,1,719,-8.9743
2016,10,1,2,406,-5.2670
2016,10,1,3,262,-3.8085
2016,10,1,4,270,-4.7570
2016,10,1,5,660,-8.4522
2016,10,2,1,257,-8.4752
2016,10,2,2,240,-4.8235
2016,10,2,3,211,-3.8899
2016,10,2,4,244,-4.1697
2016,10,2,5,312,-7.1648
2016,10,3,1,224,-2.4289
2016,10,3,2,300,-2.2786
2016,10,3,3,320,-2.5929
2016,10,3,4,325,-2.3955
2016,10,3,5,289,-1.9908
2016,11,1,1,675,10.8850
2016,11,1,2,340,13.8354
2016,11,1,3,238,12.8636
2016,11,1,4,244,11.2348
2016,11,1,5,568,8.8927
2016,11,2,1,245,11.1800
2016,11,2,2,232,10.3350
