year,month,rank_ME,rank_GPA,nstocks,ret_vw
1971,9,1,3,199,-0.0965
1971,9,1,4,194,0.8316
1971,9,1,5,205,0.7078
1971,9,2,1,71,-1.6186
1971,9,2,2,71,-2.3139
1971,9,2,3,80,-0.7724
1971,9,2,4,85,-0.4962
1971,9,2,5,93,1.1655
1971,9,3,1,117,-2.5120
1971,9,3,2,120,-1.4163
1971,9,3,3,115,-0.4642
1971,9,3,4,100,0.5357
1971,9,3,5,130,0.4772
1971,10,1,1,116,-7.3275
1971,10,1,2,147,-7.8522
1971,10,1,3,199,-7.3337
1971,10,1,4,194,-6.8020
1971,10,1,5,205,-4.8683
1971,10,2,1,71,-3.6964
1971,10,2,2,70,-6.9076
1971,10,2,3,80,-5.3892
1971,10,2,4,85,-5.3726
1971,10,2,5,93,-4.5427
1971,10,3,1,117,-1.1559
1971,10,3,2,120,-4.9633
1971,10,3,3,115,-5.8036
1971,10,3,4,100,-4.9404
1971,10,3,5,130,-2.5167
1971,11,1,1,116,-5.3260
1971,11,1,2,147,-4.6655
1971,11,1,3,199,-4.0517
1971,11,1,4,194,-4.5851
1971,11,1,5,205,-3.7566
1971,11,2,1,71,-1.0976
1971,11,2,2,70,-3.5023
1971,11,2,3,80,-2.1509
1971,11,2,4,85,-1.5278
1971,11,2,5,93,-2.9940
1971,11,3,1,117,-1.5211
1971,11,3,2,120,-0.3529
1971,11,3,3,115,-0.5065
1971,11,3,4,100,0.8505
1971,11,3,5,130,1.2125
1971,12,1,1,116,9.5736
1971,12,1,2,147,12.6335
1971,12,1,3,197,14.5681
1971,12,1,4,194,12.5424
1971,12,1,5,205,14.2403
1971,12,2,1,71,10.7728
1971,12,2,2,70,12.6412
1971,12,2,3,80,13.3151
1971,12,2,4,85,11.4612
1971,12,2,5,93,11.9187
1971,12,3,1,117,9.4050
1971,12,3,2,120,8.0382
1971,12,3,3,115,9.2637
1971,12,3,4,100,8.7848
1971,12,3,5,130,9.2751
1972,1,1,1,116,13.5662
1972,1,1,2,146,12.9601
1972,1,1,3,197,16.7840
1972,1,1,4,193,12.0185
1972,1,1,5,205,11.1200
1972,1,2,1,70,4.7953
1972,1,2,2,70,9.0502
1972,1,2,3,80,7.2751
1972,1,2,4,85,8.1330
1972,1,2,5,92,5.7533
1972,1,3,1,117,1.0769
1972,1,3,2,120,1.0193
1972,1,3,3,115,2.0525
1972,1,3,4,100,4.1625
1972,1,3,5,130,2.4718
1972,2,1,1,115,3.5568
1972,2,1,2,146,3.0654
1972,2,1,3,197,5.8494
1972,2,1,4,192,4.5519
1972,2,1,5,205,3.7697
1972,2,2,1,70,0.2853
1972,2,2,2,69,2.9517
1972,2,2,3,80,4.1627
1972,2,2,4,85,4.7788
1972,2,2,5,92,4.1701
1972,2,3,1,117,-0.0931
1972,2,3,2,120,1.8491
1972,2,3,3,115,2.2050
1972,2,3,4,100,5.2749
1972,2,3,5,130,5.0403
1972,3,1,1,113,-3.4339
1972,3,1,2,146,-0.5620
1972,3,1,3,195,-0.3407
1972,3,1,4,192,-0.6245
1972,3,1,5,205,0.9084
1972,3,2,1,70,-0.3255
1972,3,2,2,69,0.8050
1972,3,2,3,80,0.0293
1972,3,2,4,85,-0.3975
1972,3,2,5,92,2.1132
1972,3,3,1,117,-0.9411
1972,3,3,2,120,-0.1980
1972,3,3,3,115,-1.2119
1972,3,3,4,100,2.2251
1972,3,3,5,130,2.0267
1972,4,1,1,113,-1.9638
1972,4,1,2,146,1.8885
1972,4,1,3,195,0.5761
1972,4,1,4,191,0.9030
1972,4,1,5,204,0.1393
1972,4,2,1,70,-0.6986
1972,4,2,2,69,0.6811
1972,4,2,3,80,2.7260
1972,4,2,4,85,2.9737
1972,4,2,5,92,-0.9433
1972,4,3,1,117,-1.8809
1972,4,3,2,120,-0.1452
1972,4,3,3,115,1.5629
1972,4,3,4,100,1.7168
1972,4,3,5,130,0.5027
1972,5,1,1,113,-0.6659
1972,5,1,2,145,-1.5655
1972,5,1,3,195,-3.5376
1972,5,1,4,190,-1.8800
1972,5,1,5,204,-2.3978
1972,5,2,1,70,-1.5929
1972,5,2,2,69,-2.3396
1972,5,2,3,80,-0.1096
1972,5,2,4,85,-1.7558
1972,5,2,5,92,-1.9166
1972,5,3,1,117,0.3190
1972,5,3,2,120,0.0944
1972,5,3,3,114,2.1527
1972,5,3,4,100,2.6133
1972,5,3,5,129,3.8028
1972,6,1,1,112,-2.5885
1972,6,1,2,144,-4.0451
1972,6,1,3,194,-3.9444
1972,6,1,4,190,-4.4444
1972,6,1,5,204,-2.6415
1972,6,2,1,70,-2.3253
1972,6,2,2,69,-0.2645
1972,6,2,3,80,-2.5799
1972,6,2,4,85,-3.0741
1972,6,2,5,92,-4.3503
1972,6,3,1,117,-3.1640
1972,6,3,2,120,-3.4766
1972,6,3,3,114,-2.7322
1972,6,3,4,100,-0.8742
1972,6,3,5,129,-0.7225
1972,7,1,1,113,-2.2989
1972,7,1,2,179,-3.2480
1972,7,1,3,208,-3.0252
1972,7,1,4,190,-4.2796
1972,7,1,5,201,-5.5905
1972,7,2,1,82,-1.6009
1972,7,2,2,83,-3.8475
1972,7,2,3,81,-0.9094
1972,7,2,4,90,-5.0694
1972,7,2,5,94,-4.8198
1972,7,3,1,122,-1.3348
1972,7,3,2,113,-2.1075
1972,7,3,3,116,-0.7290
1972,7,3,4,120,-1.1497
1972,7,3,5,142,2.2039
1972,8,1,1,113,0.0136
1972,8,1,2,179,0.3726
1972,8,1,3,205,-0.5559
1972,8,1,4,190,2.1838
1972,8,1,5,201,-1.7826
1972,8,2,1,82,3.2682
1972,8,2,2,83,4.3101
1972,8,2,3,81,1.1263
1972,8,2,4,90,2.6428
1972,8,2,5,93,-1.6446
1972,8,3,1,122,5.6608
1972,8,3,2,113,8.6852
1972,8,3,3,116,5.9794
1972,8,3,4,120,1.4680
1972,8,3,5,142,0.5656
1972,9,1,1,111,-3.1460
1972,9,1,2,179,-5.4484
1972,9,1,3,206,-4.4064
1972,9,1,4,188,-4.4330
1972,9,1,5,200,-4.6538
1972,9,2,1,82,-1.7394
1972,9,2,2,82,-3.5614
1972,9,2,3,81,-2.8313
1972,9,2,4,89,-2.2329
1972,9,2,5,93,-3.0520
1972,9,3,1,122,-1.0512
1972,9,3,2,113,0.4125
1972,9,3,3,116,-2.4563
1972,9,3,4,119,-0.2674
1972,9,3,5,142,-0.0701
1972,10,1,1,111,-4.4271
1972,10,1,2,179,-0.9828
1972,10,1,3,206,-2.4548
1972,10,1,4,188,-2.5855
1972,10,1,5,199,-2.7053
1972,10,2,1,82,3.9745
1972,10,2,2,82,-2.6518
1972,10,2,3,81,-1.6354
1972,10,2,4,89,-1.9930
1972,10,2,5,93,-2.5054
1972,10,3,1,122,4.4467
1972,10,3,2,113,2.3770
1972,10,3,3,116,1.8094
1972,10,3,4,119,-0.8746
1972,10,3,5,141,0.2255
1972,11,1,1,112,3.2429
1972,11,1,2,179,4.1712
1972,11,1,3,206,5.0356
1972,11,1,4,188,4.5165
1972,11,1,5,198,4.7171
1972,11,2,1,82,7.1726
1972,11,2,2,82,7.8147
1972,11,2,3,81,6.3205
1972,11,2,4,88,3.6789
1972,11,2,5,93,5.8461
1972,11,3,1,122,6.3555
1972,11,3,2,113,7.1716
1972,11,3,3,116,7.9626
1972,11,3,4,119,4.4993
1972,11,3,5,141,1.8650
1972,12,1,1,111,-0.7745
1972,12,1,2,179,-1.4402
1972,12,1,3,206,-1.7079
1972,12,1,4,188,-1.3912
1972,12,1,5,198,-4.0937
1972,12,2,1,81,-0.8337
1972,12,2,2,82,-0.1464
1972,12,2,3,81,-1.6270
1972,12,2,4,88,-1.9539
1972,12,2,5,93,-0.0590
1972,12,3,1,122,-1.5637
1972,12,3,2,113,0.6712
1972,12,3,3,116,0.4157
1972,12,3,4,119,2.1793
1972,12,3,5,142,2.7455
1973,1,1,1,112,0.4163
1973,1,1,2,179,-3.0916
1973,1,1,3,206,-3.7994
1973,1,1,4,187,-6.1487
1973,1,1,5,198,-4.9123
1973,1,2,1,81,-4.0360
1973,1,2,2,82,-4.0403
1973,1,2,3,81,-6.6554
1973,1,2,4,87,-8.3187
1973,1,2,5,93,-7.6651
1973,1,3,1,122,-4.9636
1973,1,3,2,113,-1.2614
1973,1,3,3,116,-1.7485
1973,1,3,4,119,-5.6030
1973,1,3,5,142,0.3499
1973,2,1,1,111,-6.9506
1973,2,1,2,179,-7.5148
1973,2,1,3,205,-8.8754
1973,2,1,4,187,-8.9757
1973,2,1,5,197,-8.8174
1973,2,2,1,81,-3.4118
1973,2,2,2,82,-9.1588
1973,2,2,3,81,-7.7754
1973,2,2,4,86,-10.0953
1973,2,2,5,93,-10.2442
1973,2,3,1,122,-2.3716
1973,2,3,2,113,-5.1577
1973,2,3,3,116,-6.2414
1973,2,3,4,119,-3.4601
1973,2,3,5,142,-2.1410
1973,3,1,1,110,-1.7546
1973,3,1,2,179,-3.1409
1973,3,1,3,204,-0.6396
1973,3,1,4,186,-3.3764
1973,3,1,5,197,-4.1677
1973,3,2,1,81,-1.2358
1973,3,2,2,82,-0.1018
1973,3,2,3,81,-1.7990
1973,3,2,4,86,-5.9259
1973,3,2,5,93,-4.1741
1973,3,3,1,122,-1.2952
1973,3,3,2,113,1.7296
1973,3,3,3,116,0.5672
1973,3,3,4,117,-1.2654
1973,3,3,5,141,-1.3223
1973,4,1,1,110,-5.9419
1973,4,1,2,179,-5.7148
1973,4,1,3,201,-7.2507
1973,4,1,4,186,-7.4592
1973,4,1,5,195,-8.2917
1973,4,2,1,81,-3.6653
1973,4,2,2,82,-6.0180
1973,4,2,3,81,-7.1505
1973,4,2,4,87,-6.6684
1973,4,2,5,93,-9.8879
1973,4,3,1,122,-1.7590
1973,4,3,2,113,-2.8152
1973,4,3,3,116,-3.0865
1973,4,3,4,117,-5.6166
1973,4,3,5,141,-5.6686
1973,5,1,1,110,-7.0436
1973,5,1,2,179,-7.8128
1973,5,1,3,201,-10.6779
1973,5,1,4,186,-9.7228
1973,5,1,5,194,-8.3436
1973,5,2,1,81,-4.5026
1973,5,2,2,82,-7.2392
1973,5,2,3,81,-7.8255
1973,5,2,4,87,-11.0851
1973,5,2,5,93,-8.9330
1973,5,3,1,122,-1.1000
1973,5,3,2,113,-2.7816
1973,5,3,3,115,-2.4672
1973,5,3,4,118,-1.7107
1973,5,3,5,141,-0.3122
1973,6,1,1,110,-4.4504
1973,6,1,2,176,-2.9928
1973,6,1,3,200,-3.7943
1973,6,1,4,185,-2.5036
1973,6,1,5,190,-3.5247
1973,6,2,1,81,-0.5852
1973,6,2,2,82,-2.5575
1973,6,2,3,81,-3.9952
1973,6,2,4,86,-5.4672
1973,6,2,5,92,-5.0845
1973,6,3,1,121,-2.2048
1973,6,3,2,113,-0.7186
1973,6,3,3,115,-1.1487
1973,6,3,4,118,-1.2716
1973,6,3,5,140,-0.6198
1973,7,1,1,148,11.0686
1973,7,1,2,224,14.6756
1973,7,1,3,297,14.6389
1973,7,1,4,296,16.2377
1973,7,1,5,349,15.1554
1973,7,2,1,110,5.4487
1973,7,2,2,104,14.8992
1973,7,2,3,111,13.8007
1973,7,2,4,90,14.4963
1973,7,2,5,127,13.9514
1973,7,3,1,192,1.8553
1973,7,3,2,130,3.7224
1973,7,3,3,113,3.7436
1973,7,3,4,127,7.3732
1973,7,3,5,150,4.6989
1973,8,1,1,147,-4.6545
1973,8,1,2,223,-5.5842
1973,8,1,3,294,-5.6925
1973,8,1,4,294,-7.1662
1973,8,1,5,349,-6.8044
1973,8,2,1,109,-2.2499
1973,8,2,2,104,-4.4899
1973,8,2,3,111,-4.4264
1973,8,2,4,90,-4.6454
1973,8,2,5,127,-2.2500
1973,8,3,1,192,-1.6647
1973,8,3,2,130,-2.7339
1973,8,3,3,113,-2.8488
1973,8,3,4,127,-2.4808
1973,8,3,5,150,-4.4874
1973,9,1,1,145,10.6179
1973,9,1,2,222,8.6641
1973,9,1,3,293,10.7729
1973,9,1,4,294,9.7923
1973,9,1,5,348,8.2672
1973,9,2,1,109,7.6467
1973,9,2,2,104,11.8496
1973,9,2,3,110,11.0281
1973,9,2,4,89,11.4999
1973,9,2,5,126,11.5674
1973,9,3,1,192,8.4999
1973,9,3,2,128,9.0903
1973,9,3,3,113,8.7462
1973,9,3,4,127,4.2087
1973,9,3,5,150,-0.8938
1973,10,1,1,144,5.0091
1973,10,1,2,223,1.0962
1973,10,1,3,294,0.9545
1973,10,1,4,293,-1.5131
1973,10,1,5,348,-1.9766
1973,10,2,1,110,1.5407
1973,10,2,2,104,0.4260
1973,10,2,3,110,-0.9267
1973,10,2,4,89,-0.5561
1973,10,2,5,126,-1.3054
1973,10,3,1,192,-0.6202
1973,10,3,2,128,1.6095
1973,10,3,3,113,-0.5268
1973,10,3,4,127,-0.8362
1973,10,3,5,149,0.3301
1973,11,1,1,144,-14.8603
1973,11,1,2,222,-18.5703
1973,11,1,3,295,-20.5870
1973,11,1,4,293,-22.3162
1973,11,1,5,348,-21.3643
1973,11,2,1,110,-11.6405
1973,11,2,2,104,-18.8200
1973,11,2,3,109,-20.3301
1973,11,2,4,89,-22.9850
1973,11,2,5,125,-21.1351
1973,11,3,1,192,-10.7618
1973,11,3,2,128,-9.2718
1973,11,3,3,113,-13.2678
1973,11,3,4,127,-14.0962
1973,11,3,5,149,-10.5380
1973,12,1,1,144,-0.6771
1973,12,1,2,220,-2.2130
1973,12,1,3,294,-4.9551
1973,12,1,4,292,-3.9142
1973,12,1,5,345,-5.1643
1973,12,2,1,109,2.5216
1973,12,2,2,103,1.6080
1973,12,2,3,109,-0.8530
1973,12,2,4,88,-4.3148
1973,12,2,5,125,-3.0989
1973,12,3,1,192,5.4648
1973,12,3,2,129,7.7401
1973,12,3,3,113,4.7920
1973,12,3,4,127,-1.4315
1973,12,3,5,149,-3.8196
1974,1,1,1,145,13.2840
1974,1,1,2,219,16.6756
1974,1,1,3,293,17.4993
1974,1,1,4,292,14.0955
1974,1,1,5,346,13.0729
1974,1,2,1,108,5.7226
1974,1,2,2,103,10.1751
1974,1,2,3,110,7.7340
1974,1,2,4,88,10.4148
1974,1,2,5,125,8.4256
1974,1,3,1,192,2.3543
1974,1,3,2,129,-2.9945
1974,1,3,3,113,-1.5983
1974,1,3,4,127,1.3502
1974,1,3,5,149,-0.6991
1974,2,1,1,141,-3.9280
1974,2,1,2,217,1.6086
1974,2,1,3,289,-0.2777
1974,2,1,4,289,0.6213
1974,2,1,5,345,-0.8794
1974,2,2,1,108,2.4815
1974,2,2,2,103,0.8643
1974,2,2,3,110,2.7679
1974,2,2,4,88,1.6017
1974,2,2,5,125,0.9333
1974,2,3,1,192,1.1762
1974,2,3,2,129,2.0929
1974,2,3,3,113,-0.0020
1974,2,3,4,127,-0.6428
1974,2,3,5,148,-1.4039
1974,3,1,1,141,0.4183
1974,3,1,2,219,-0.6303
1974,3,1,3,289,1.4093
1974,3,1,4,287,-0.0415
1974,3,1,5,342,1.9503
1974,3,2,1,108,-1.6746
1974,3,2,2,103,-0.9052
1974,3,2,3,109,0.5419
1974,3,2,4,87,0.9537
1974,3,2,5,125,-1.2560
1974,3,3,1,192,-5.1849
1974,3,3,2,129,-3.4189
1974,3,3,3,112,-0.8378
1974,3,3,4,127,-1.4705
1974,3,3,5,148,-1.2846
1974,4,1,1,141,-7.9966
1974,4,1,2,217,-5.2949
1974,4,1,3,291,-2.9243
1974,4,1,4,285,-3.8589
1974,4,1,5,340,-5.7871
1974,4,2,1,108,-9.1050
1974,4,2,2,103,-4.1353
1974,4,2,3,109,-3.0214
1974,4,2,4,87,-3.1847
1974,4,2,5,125,-5.4387
1974,4,3,1,192,-8.8832
1974,4,3,2,129,-4.3991
1974,4,3,3,112,-2.8533
1974,4,3,4,127,-3.2708
1974,4,3,5,148,-2.4172
1974,5,1,1,139,-9.0184
1974,5,1,2,216,-7.0832
1974,5,1,3,290,-7.6896
1974,5,1,4,284,-6.9553
1974,5,1,5,339,-6.2499
1974,5,2,1,108,-8.4365
1974,5,2,2,103,-8.1557
1974,5,2,3,108,-6.8279
1974,5,2,4,86,-6.8590
1974,5,2,5,124,-5.4345
1974,5,3,1,192,-6.5216
1974,5,3,2,129,-5.7066
1974,5,3,3,112,-3.1495
1974,5,3,4,127,-0.0478
1974,5,3,5,148,-0.6564
1974,6,1,1,140,-0.1554
1974,6,1,2,214,-1.5027
1974,6,1,3,288,-2.7803
1974,6,1,4,286,-3.6947
1974,6,1,5,338,-2.7993
1974,6,2,1,108,-3.3263
1974,6,2,2,103,-0.5072
1974,6,2,3,108,-1.7510
1974,6,2,4,85,-3.3168
1974,6,2,5,124,-1.7389
1974,6,3,1,192,-4.2977
1974,6,3,2,129,-0.8827
1974,6,3,3,112,-0.9926
1974,6,3,4,127,-1.9363
1974,6,3,5,147,-0.9453
1974,7,1,1,206,-5.7534
1974,7,1,2,291,-4.7395
1974,7,1,3,354,-4.5376
1974,7,1,4,389,-5.4484
1974,7,1,5,565,-5.9999
1974,7,2,1,135,-1.9406
1974,7,2,2,126,-3.9026
1974,7,2,3,113,-3.9984
1974,7,2,4,113,-6.1977
1974,7,2,5,151,-6.6578
1974,7,3,1,190,-1.8393
1974,7,3,2,128,-5.0604
1974,7,3,3,134,-5.9978
1974,7,3,4,127,-9.4729
1974,7,3,5,154,-11.6278
1974,8,1,1,201,-6.8221
1974,8,1,2,289,-6.4490
1974,8,1,3,352,-7.7698
1974,8,1,4,387,-7.4080
1974,8,1,5,561,-8.2458
1974,8,2,1,134,-5.7485
1974,8,2,2,126,-7.8521
1974,8,2,3,113,-7.3856
1974,8,2,4,111,-9.0430
1974,8,2,5,150,-10.2949
1974,8,3,1,190,-8.8706
1974,8,3,2,128,-4.7011
1974,8,3,3,134,-8.0964
1974,8,3,4,127,-11.3301
1974,8,3,5,154,-9.0737
1974,9,1,1,195,-7.0648
1974,9,1,2,283,-9.9270
1974,9,1,3,351,-8.0836
1974,9,1,4,387,-9.6936
1974,9,1,5,553,-8.7095
1974,9,2,1,135,-6.4708
1974,9,2,2,124,-9.3360
1974,9,2,3,112,-9.0414
1974,9,2,4,110,-10.6238
1974,9,2,5,149,-10.8472
1974,9,3,1,190,-5.1464
1974,9,3,2,128,-7.4480
1974,9,3,3,134,-10.8993
1974,9,3,4,126,-13.9228
1974,9,3,5,154,-16.4181
1974,10,1,1,195,10.2959
1974,10,1,2,281,10.2006
1974,10,1,3,348,10.6496
1974,10,1,4,387,7.2041
1974,10,1,5,551,8.1998
1974,10,2,1,135,12.9123
1974,10,2,2,124,11.4324
1974,10,2,3,112,6.1040
1974,10,2,4,110,9.8784
1974,10,2,5,149,9.7714
1974,10,3,1,189,14.9397
1974,10,3,2,128,17.0401
1974,10,3,3,134,15.3939
1974,10,3,4,125,13.3347
1974,10,3,5,154,21.6892
1974,11,1,1,196,-4.9666
1974,11,1,2,281,-5.8334
1974,11,1,3,344,-6.6064
1974,11,1,4,386,-6.6361
1974,11,1,5,547,-5.1969
1974,11,2,1,135,-2.1628
1974,11,2,2,125,-4.5804
1974,11,2,3,112,-4.2788
1974,11,2,4,110,-5.9370
1974,11,2,5,148,-6.5228
1974,11,3,1,189,-0.2081
1974,11,3,2,128,-3.5916
1974,11,3,3,133,-4.6406
1974,11,3,4,125,-5.0357
1974,11,3,5,154,-5.0768
1974,12,1,1,194,-6.6219
1974,12,1,2,279,-6.1850
1974,12,1,3,343,-7.4174
1974,12,1,4,378,-8.4357
1974,12,1,5,546,-9.1919
1974,12,2,1,133,-4.4216
1974,12,2,2,126,-5.1365
1974,12,2,3,112,-6.9335
1974,12,2,4,110,-7.8938
1974,12,2,5,149,-5.9640
1974,12,3,1,189,-2.1610
1974,12,3,2,128,0.1507
1974,12,3,3,133,-1.8403
1974,12,3,4,125,-2.6878
1974,12,3,5,154,-4.4280
1975,1,1,1,196,29.7647
1975,1,1,2,280,26.9786
1975,1,1,3,343,26.7254
1975,1,1,4,374,30.3857
1975,1,1,5,543,30.1335
1975,1,2,1,132,21.8676
1975,1,2,2,126,21.6400
1975,1,2,3,111,30.1864
1975,1,2,4,109,27.2414
1975,1,2,5,149,30.6424
1975,1,3,1,189,17.8079
1975,1,3,2,128,8.1279
1975,1,3,3,134,13.9585
1975,1,3,4,124,15.7627
1975,1,3,5,154,11.0496
1975,2,1,1,195,4.7163
1975,2,1,2,280,5.4387
1975,2,1,3,343,5.6677
1975,2,1,4,375,6.2221
1975,2,1,5,541,4.1626
1975,2,2,1,132,4.5767
1975,2,2,2,125,2.9639
1975,2,2,3,111,4.5304
1975,2,2,4,109,5.6829
1975,2,2,5,149,5.8739
1975,2,3,1,189,2.1792
1975,2,3,2,128,3.2097
1975,2,3,3,134,4.8091
1975,2,3,4,124,9.3352
1975,2,3,5,154,11.6111
1975,3,1,1,195,4.2449
1975,3,1,2,279,7.3057
1975,3,1,3,347,7.6080
1975,3,1,4,378,10.6611
1975,3,1,5,538,11.9520
1975,3,2,1,132,0.5312
1975,3,2,2,125,6.4412
1975,3,2,3,111,7.5379
1975,3,2,4,109,11.3137
1975,3,2,5,149,10.8345
1975,3,3,1,189,0.9436
1975,3,3,2,128,1.5150
1975,3,3,3,133,5.4556
1975,3,3,4,124,4.8533
1975,3,3,5,154,1.7354
1975,4,1,1,192,3.0231
1975,4,1,2,278,3.6037
1975,4,1,3,347,6.8286
1975,4,1,4,380,4.9403
1975,4,1,5,539,4.5997
1975,4,2,1,132,3.3346
1975,4,2,2,125,4.2276
1975,4,2,3,111,4.2626
1975,4,2,4,109,5.3048
1975,4,2,5,149,6.4035
1975,4,3,1,189,2.5964
1975,4,3,2,128,4.4131
1975,4,3,3,133,7.8881
1975,4,3,4,124,6.8256
1975,4,3,5,154,3.5171
1975,5,1,1,192,9.5684
1975,5,1,2,275,8.5806
1975,5,1,3,345,8.2855
1975,5,1,4,377,8.4492
1975,5,1,5,538,9.8060
1975,5,2,1,131,8.4183
1975,5,2,2,125,6.9451
1975,5,2,3,111,8.8490
1975,5,2,4,109,7.3668
1975,5,2,5,149,8.2395
1975,5,3,1,189,6.6049
1975,5,3,2,128,6.3040
1975,5,3,3,133,4.1958
1975,5,3,4,124,4.6433
1975,5,3,5,154,5.2173
1975,6,1,1,192,8.9303
1975,6,1,2,277,9.0577
1975,6,1,3,343,7.3497
1975,6,1,4,374,7.5412
1975,6,1,5,537,6.2019
1975,6,2,1,131,6.8116
1975,6,2,2,124,7.3098
1975,6,2,3,111,8.4040
1975,6,2,4,108,6.9435
1975,6,2,5,149,4.9554
1975,6,3,1,189,8.3982
1975,6,3,2,128,5.6661
1975,6,3,3,132,5.7953
1975,6,3,4,124,5.9777
1975,6,3,5,154,1.5739
1975,7,1,1,277,-0.4028
1975,7,1,2,307,0.3300
1975,7,1,3,390,-0.8082
1975,7,1,4,430,-0.8161
1975,7,1,5,642,-0.9176
1975,7,2,1,130,-3.8213
1975,7,2,2,118,-3.1434
1975,7,2,3,121,-1.5555
1975,7,2,4,115,-5.3540
1975,7,2,5,176,-4.2688
1975,7,3,1,187,-5.5083
1975,7,3,2,124,-3.0643
1975,7,3,3,140,-4.2360
1975,7,3,4,127,-7.6099
1975,7,3,5,151,-9.7903
1975,8,1,1,277,-5.2846
1975,8,1,2,307,-6.0690
1975,8,1,3,388,-6.3725
1975,8,1,4,428,-6.3742
1975,8,1,5,640,-6.2310
1975,8,2,1,130,-3.7517
1975,8,2,2,118,-4.8747
1975,8,2,3,120,-3.5940
1975,8,2,4,115,-4.7727
1975,8,2,5,176,-4.5486
1975,8,3,1,187,-2.7390
1975,8,3,2,123,-1.5913
1975,8,3,3,140,0.1301
1975,8,3,4,127,-1.1180
1975,8,3,5,151,-2.9755
1975,9,1,1,277,-4.7564
1975,9,1,2,304,-4.1711
1975,9,1,3,389,-3.1927
1975,9,1,4,429,-2.8846
1975,9,1,5,640,-2.5938
1975,9,2,1,130,-3.1963
1975,9,2,2,118,-4.3579
1975,9,2,3,120,-4.1179
1975,9,2,4,115,-3.4643
1975,9,2,5,174,-3.3697
1975,9,3,1,187,-2.6908
1975,9,3,2,122,-3.2089
1975,9,3,3,140,-4.3640
1975,9,3,4,127,-2.9546
1975,9,3,5,151,-3.4998
1975,10,1,1,276,1.2152
1975,10,1,2,303,0.4740
1975,10,1,3,388,0.6852
1975,10,1,4,428,1.8364
1975,10,1,5,637,3.9348
1975,10,2,1,130,1.2530
1975,10,2,2,118,0.8122
1975,10,2,3,121,3.2897
1975,10,2,4,114,1.9221
1975,10,2,5,173,5.3037
1975,10,3,1,187,5.9351
1975,10,3,2,121,3.4979
1975,10,3,3,140,4.2995
1975,10,3,4,126,6.3253
1975,10,3,5,151,10.6101
1975,11,1,1,276,0.1737
1975,11,1,2,303,0.5611
1975,11,1,3,386,1.9177
1975,11,1,4,424,3.7665
1975,11,1,5,635,4.0995
1975,11,2,1,130,1.6333
1975,11,2,2,118,1.1862
1975,11,2,3,120,1.3657
1975,11,2,4,114,3.6107
1975,11,2,5,173,5.6159
1975,11,3,1,187,3.4652
1975,11,3,2,121,2.1516
1975,11,3,3,140,1.6697
1975,11,3,4,126,2.3865
1975,11,3,5,151,4.4831
1975,12,1,1,275,-0.3427
1975,12,1,2,302,-2.0479
1975,12,1,3,383,-1.0326
1975,12,1,4,420,-2.0711
1975,12,1,5,635,-0.9505
1975,12,2,1,130,0.4234
1975,12,2,2,117,-0.4344
1975,12,2,3,119,-2.8096
1975,12,2,4,114,-0.7368
1975,12,2,5,173,-2.0489
1975,12,3,1,186,0.8533
1975,12,3,2,122,0.6117
1975,12,3,3,140,-0.2105
1975,12,3,4,127,-1.5550
1975,12,3,5,151,-3.7914
1976,1,1,1,265,20.1070
1976,1,1,2,283,21.2174
1976,1,1,3,372,23.1515
1976,1,1,4,409,23.5934
1976,1,1,5,619,20.9491
1976,1,2,1,130,14.4387
1976,1,2,2,116,20.1372
1976,1,2,3,118,21.5311
1976,1,2,4,113,19.0412
1976,1,2,5,172,16.8902
1976,1,3,1,185,10.1574
1976,1,3,2,122,12.6141
1976,1,3,3,140,15.2821
1976,1,3,4,127,11.5354
1976,1,3,5,151,10.9400
1976,2,1,1,262,9.2798
1976,2,1,2,282,12.2860
1976,2,1,3,374,12.6654
1976,2,1,4,409,11.5553
1976,2,1,5,615,11.5346
1976,2,2,1,130,4.5267
1976,2,2,2,115,7.2229
1976,2,2,3,117,7.4428
1976,2,2,4,113,10.1160
1976,2,2,5,172,6.2169
1976,2,3,1,186,-0.7859
1976,2,3,2,122,2.1604
1976,2,3,3,140,1.2614
1976,2,3,4,127,-1.0680
1976,2,3,5,151,-2.7220
1976,3,1,1,265,-0.9942
1976,3,1,2,297,1.1688
1976,3,1,3,374,1.2665
1976,3,1,4,416,2.1204
1976,3,1,5,618,2.8681
1976,3,2,1,130,1.3723
1976,3,2,2,116,1.3451
1976,3,2,3,116,1.8765
1976,3,2,4,113,0.3198
1976,3,2,5,172,2.4165
1976,3,3,1,185,2.8918
1976,3,3,2,122,2.4044
1976,3,3,3,140,1.7167
1976,3,3,4,127,3.6722
1976,3,3,5,151,3.3666
1976,4,1,1,261,-0.1060
1976,4,1,2,296,-1.0808
1976,4,1,3,373,-2.1649
1976,4,1,4,417,-1.3439
1976,4,1,5,614,-1.9878
1976,4,2,1,130,0.8806
1976,4,2,2,116,0.2450
1976,4,2,3,115,0.2589
1976,4,2,4,112,-2.0671
1976,4,2,5,171,-2.9145
1976,4,3,1,185,0.4256
1976,4,3,2,122,1.3639
1976,4,3,3,140,0.1449
1976,4,3,4,127,-2.0999
1976,4,3,5,151,-3.3715
1976,5,1,1,264,-1.6326
1976,5,1,2,299,-2.3730
1976,5,1,3,379,-3.1107
1976,5,1,4,420,-3.0856
1976,5,1,5,621,-3.8508
