year,month,rank_ME,rank_OPE,nstocks,ret_vw
2011,10,1,4,155,12.2942
2011,10,1,5,133,12.7802
2011,10,2,1,175,16.3196
2011,10,2,2,143,14.1460
2011,10,2,3,131,15.1331
2011,10,2,4,125,14.2778
2011,10,2,5,90,19.1933
2011,10,3,1,84,12.0535
2011,10,3,2,135,12.9571
2011,10,3,3,150,11.0047
2011,10,3,4,174,9.7661
2011,10,3,5,175,10.0465
2011,11,1,1,791,-3.0118
2011,11,1,2,196,-1.5146
2011,11,1,3,160,-0.6664
2011,11,1,4,154,0.2145
2011,11,1,5,131,-2.6019
2011,11,2,1,174,-2.3598
2011,11,2,2,143,-0.8275
2011,11,2,3,130,1.1045
2011,11,2,4,124,-0.6796
2011,11,2,5,90,0.0116
2011,11,3,1,84,0.3075
2011,11,3,2,135,1.0489
2011,11,3,3,150,0.1211
2011,11,3,4,172,-0.4213
2011,11,3,5,175,1.0435
2011,12,1,1,781,0.2668
2011,12,1,2,193,2.3241
2011,12,1,3,158,2.0080
2011,12,1,4,154,0.7243
2011,12,1,5,131,3.1076
2011,12,2,1,174,-0.7764
2011,12,2,2,141,0.2177
2011,12,2,3,130,-0.2382
2011,12,2,4,124,-0.0403
2011,12,2,5,90,0.4179
2011,12,3,1,84,-1.1998
2011,12,3,2,135,-0.0043
2011,12,3,3,150,2.7092
2011,12,3,4,169,-0.2004
2011,12,3,5,175,0.6350
2012,1,1,1,775,10.3608
2012,1,1,2,191,7.9448
2012,1,1,3,157,8.1958
2012,1,1,4,152,6.7158
2012,1,1,5,131,9.3576
2012,1,2,1,173,8.6520
2012,1,2,2,141,5.0904
2012,1,2,3,130,7.3384
2012,1,2,4,124,5.6755
2012,1,2,5,89,7.9376
2012,1,3,1,84,4.7018
2012,1,3,2,133,4.7266
2012,1,3,3,149,2.5546
2012,1,3,4,169,4.4933
2012,1,3,5,174,5.5810
2012,2,1,1,769,1.9712
2012,2,1,2,188,1.0847
2012,2,1,3,156,2.7358
2012,2,1,4,151,1.5897
2012,2,1,5,131,1.4944
2012,2,2,1,172,4.7931
2012,2,2,2,141,2.2215
2012,2,2,3,127,3.1174
2012,2,2,4,124,3.4145
2012,2,2,5,88,3.1016
2012,2,3,1,83,2.7624
2012,2,3,2,133,4.5833
2012,2,3,3,149,3.8317
2012,2,3,4,168,4.9697
2012,2,3,5,174,3.4348
2012,3,1,1,760,3.6539
2012,3,1,2,187,3.7363
2012,3,1,3,155,2.2209
2012,3,1,4,151,4.0682
2012,3,1,5,129,2.5290
2012,3,2,1,172,3.0053
2012,3,2,2,141,1.1733
2012,3,2,3,126,1.5822
2012,3,2,4,124,3.3639
2012,3,2,5,88,1.1588
2012,3,3,1,81,1.8782
2012,3,3,2,133,1.9033
2012,3,3,3,148,2.2251
2012,3,3,4,167,2.6012
2012,3,3,5,174,2.8909
2012,4,1,1,754,-3.6865
2012,4,1,2,186,0.7068
2012,4,1,3,153,-0.8682
2012,4,1,4,150,-2.2038
2012,4,1,5,126,-2.5410
2012,4,2,1,172,-1.1008
2012,4,2,2,141,-1.3985
2012,4,2,3,126,-0.0454
2012,4,2,4,124,-1.6778
2012,4,2,5,88,-0.4751
2012,4,3,1,79,-0.9065
2012,4,3,2,133,-0.5151
2012,4,3,3,148,-0.8132
2012,4,3,4,167,-0.7269
2012,4,3,5,174,0.1656
2012,5,1,1,749,-7.3509
2012,5,1,2,186,-7.0632
2012,5,1,3,150,-9.1560
2012,5,1,4,149,-5.6423
2012,5,1,5,124,-9.2064
2012,5,2,1,171,-7.4076
2012,5,2,2,140,-6.3499
2012,5,2,3,126,-7.3482
2012,5,2,4,124,-4.3973
2012,5,2,5,88,-5.9082
2012,5,3,1,79,-5.0914
2012,5,3,2,133,-5.6479
2012,5,3,3,147,-5.4649
2012,5,3,4,167,-5.0872
2012,5,3,5,173,-5.9462
2012,6,1,1,744,6.5569
2012,6,1,2,184,5.4180
2012,6,1,3,150,6.1326
2012,6,1,4,148,5.6400
2012,6,1,5,122,7.7516
2012,6,2,1,171,7.6723
2012,6,2,2,140,4.1028
2012,6,2,3,126,4.3056
2012,6,2,4,124,2.2520
2012,6,2,5,87,3.3998
2012,6,3,1,78,4.0209
2012,6,3,2,132,3.8212
2012,6,3,3,147,3.9143
2012,6,3,4,167,4.1674
2012,6,3,5,172,2.7625
2012,7,1,1,807,-2.4845
2012,7,1,2,217,-2.2383
2012,7,1,3,143,-2.8638
2012,7,1,4,124,-3.0648
2012,7,1,5,106,-0.0908
2012,7,2,1,172,-3.6006
2012,7,2,2,132,-0.8169
2012,7,2,3,130,-0.8432
2012,7,2,4,126,-1.0992
2012,7,2,5,88,-3.2307
2012,7,3,1,87,-0.5148
2012,7,3,2,128,1.7223
2012,7,3,3,153,2.4649
2012,7,3,4,188,1.3463
2012,7,3,5,191,1.0444
2012,8,1,1,804,3.6206
2012,8,1,2,213,1.3798
2012,8,1,3,140,3.8561
2012,8,1,4,121,1.9731
2012,8,1,5,106,2.9588
2012,8,2,1,172,4.1836
2012,8,2,2,132,4.0418
2012,8,2,3,130,4.2950
2012,8,2,4,126,3.0265
2012,8,2,5,86,2.6419
2012,8,3,1,86,1.3080
2012,8,3,2,128,2.6034
2012,8,3,3,153,2.5133
2012,8,3,4,185,2.1434
2012,8,3,5,191,2.1699
2012,9,1,1,798,5.3086
2012,9,1,2,211,4.4500
2012,9,1,3,136,4.9347
2012,9,1,4,121,4.6628
2012,9,1,5,105,2.6003
2012,9,2,1,171,2.9315
2012,9,2,2,131,2.3820
2012,9,2,3,130,3.3821
2012,9,2,4,126,3.0728
2012,9,2,5,85,3.2918
2012,9,3,1,85,3.7267
2012,9,3,2,128,3.2595
2012,9,3,3,152,3.3720
2012,9,3,4,185,2.5127
2012,9,3,5,190,1.3932
2012,10,1,1,788,-5.5207
2012,10,1,2,209,-2.6216
2012,10,1,3,136,-2.1166
2012,10,1,4,121,-4.0730
2012,10,1,5,105,-2.7686
2012,10,2,1,171,-3.4706
2012,10,2,2,130,1.6760
2012,10,2,3,130,-1.9109
2012,10,2,4,126,-1.2676
2012,10,2,5,85,-2.6651
2012,10,3,1,85,-1.2222
2012,10,3,2,127,-1.1953
2012,10,3,3,152,-4.3873
2012,10,3,4,185,-0.8023
2012,10,3,5,190,-2.8078
2012,11,1,1,782,0.4206
2012,11,1,2,207,2.6482
2012,11,1,3,136,2.9948
2012,11,1,4,120,-0.8727
2012,11,1,5,104,0.1554
2012,11,2,1,169,0.4114
2012,11,2,2,130,0.0233
2012,11,2,3,129,2.4432
2012,11,2,4,124,2.1989
2012,11,2,5,83,2.0707
2012,11,3,1,84,1.9944
2012,11,3,2,127,0.4262
2012,11,3,3,151,2.5143
2012,11,3,4,184,0.3889
2012,11,3,5,190,0.4086
2012,12,1,1,770,2.7790
2012,12,1,2,206,4.3328
2012,12,1,3,135,3.8932
2012,12,1,4,120,3.8935
2012,12,1,5,104,4.5384
2012,12,2,1,169,3.3503
2012,12,2,2,129,3.5372
2012,12,2,3,129,3.9060
2012,12,2,4,124,2.8131
2012,12,2,5,83,3.9768
2012,12,3,1,84,2.2836
2012,12,3,2,127,1.5410
2012,12,3,3,151,1.0505
2012,12,3,4,184,0.7136
2012,12,3,5,189,-0.8009
2013,1,1,1,764,6.4670
2013,1,1,2,204,7.1120
2013,1,1,3,133,6.7367
2013,1,1,4,118,3.8684
2013,1,1,5,102,4.2101
2013,1,2,1,167,7.0802
2013,1,2,2,127,5.9786
2013,1,2,3,127,6.3816
2013,1,2,4,123,5.4213
2013,1,2,5,83,7.1300
2013,1,3,1,84,6.9183
2013,1,3,2,127,6.0766
2013,1,3,3,149,6.6736
2013,1,3,4,184,6.2183
2013,1,3,5,189,3.0429
2013,2,1,1,761,0.0947
2013,2,1,2,203,1.8337
2013,2,1,3,133,0.3374
2013,2,1,4,115,0.8744
2013,2,1,5,102,1.9501
2013,2,2,1,167,2.8459
2013,2,2,2,126,0.7886
2013,2,2,3,127,-0.4773
2013,2,2,4,123,1.1270
2013,2,2,5,83,-0.2766
2013,2,3,1,83,2.1573
2013,2,3,2,126,2.2637
2013,2,3,3,148,1.2767
2013,2,3,4,184,1.2590
2013,2,3,5,189,1.1451
2013,3,1,1,758,6.1739
2013,3,1,2,202,4.6485
2013,3,1,3,132,5.3083
2013,3,1,4,114,4.6139
2013,3,1,5,100,8.9053
2013,3,2,1,165,4.6102
2013,3,2,2,126,4.1260
2013,3,2,3,127,4.0519
2013,3,2,4,121,4.7971
2013,3,2,5,83,6.2272
2013,3,3,1,83,4.5422
2013,3,3,2,126,4.8739
2013,3,3,3,148,2.7571
2013,3,3,4,184,3.6766
2013,3,3,5,189,4.0358
2013,4,1,1,747,0.1614
2013,4,1,2,199,0.0160
2013,4,1,3,132,-0.6678
2013,4,1,4,114,-2.1132
2013,4,1,5,100,2.4928
2013,4,2,1,165,-0.6467
2013,4,2,2,126,-2.3483
2013,4,2,3,127,0.2882
2013,4,2,4,121,-0.8334
2013,4,2,5,83,-1.0618
2013,4,3,1,83,2.7530
2013,4,3,2,126,1.0617
2013,4,3,3,148,0.2996
2013,4,3,4,184,1.5355
2013,4,3,5,189,2.7957
2013,5,1,1,739,4.0433
2013,5,1,2,199,7.2362
2013,5,1,3,132,6.6127
2013,5,1,4,114,7.2741
2013,5,1,5,98,5.5408
2013,5,2,1,165,6.0336
2013,5,2,2,125,5.9364
2013,5,2,3,126,5.1370
2013,5,2,4,120,4.0481
2013,5,2,5,82,4.4920
2013,5,3,1,83,3.4523
2013,5,3,2,126,-0.5046
2013,5,3,3,148,2.3165
2013,5,3,4,184,2.1416
2013,5,3,5,189,1.5518
2013,6,1,1,731,-0.0672
2013,6,1,2,199,-0.1101
2013,6,1,3,131,0.4120
2013,6,1,4,114,1.0043
2013,6,1,5,97,1.1356
2013,6,2,1,165,0.2134
2013,6,2,2,124,-1.5773
2013,6,2,3,126,-1.4531
2013,6,2,4,120,-1.0288
2013,6,2,5,82,0.9214
2013,6,3,1,83,-2.2748
2013,6,3,2,125,-0.3795
2013,6,3,3,147,0.0890
2013,6,3,4,184,-1.6291
2013,6,3,5,189,-2.4807
2013,7,1,1,772,8.1632
2013,7,1,2,191,6.2668
2013,7,1,3,148,7.1417
2013,7,1,4,95,8.1231
2013,7,1,5,99,10.4118
2013,7,2,1,192,7.3127
2013,7,2,2,121,5.8650
2013,7,2,3,134,8.1694
2013,7,2,4,119,6.2978
2013,7,2,5,85,6.8449
2013,7,3,1,91,7.5694
2013,7,3,2,139,5.6850
2013,7,3,3,143,4.3894
2013,7,3,4,160,6.2402
2013,7,3,5,202,4.5102
2013,8,1,1,768,-2.4214
2013,8,1,2,191,-2.5046
2013,8,1,3,148,-2.5648
2013,8,1,4,95,-1.8899
2013,8,1,5,99,-4.8887
2013,8,2,1,191,-2.2434
2013,8,2,2,121,-3.2045
2013,8,2,3,132,-3.7669
2013,8,2,4,119,-0.8151
2013,8,2,5,85,-1.3075
2013,8,3,1,90,-1.3687
2013,8,3,2,139,-2.4249
2013,8,3,3,141,-3.1623
2013,8,3,4,159,-3.1610
2013,8,3,5,202,-1.4297
2013,9,1,1,760,8.3225
2013,9,1,2,189,7.0878
2013,9,1,3,145,4.8505
2013,9,1,4,95,6.4727
2013,9,1,5,99,6.5337
2013,9,2,1,191,5.5199
2013,9,2,2,121,5.8317
2013,9,2,3,132,6.9590
2013,9,2,4,118,6.7941
2013,9,2,5,85,6.6333
2013,9,3,1,90,5.8034
2013,9,3,2,139,4.0891
2013,9,3,3,141,3.3803
2013,9,3,4,159,3.8657
2013,9,3,5,202,2.7806
2013,10,1,1,754,-0.1249
2013,10,1,2,187,2.3189
2013,10,1,3,145,5.3199
2013,10,1,4,95,8.1737
2013,10,1,5,99,1.9624
2013,10,2,1,191,-0.1093
2013,10,2,2,121,2.1722
2013,10,2,3,132,4.8431
2013,10,2,4,118,3.2301
2013,10,2,5,84,4.6123
2013,10,3,1,90,2.2963
2013,10,3,2,139,2.8881
2013,10,3,3,140,6.0545
2013,10,3,4,159,3.9849
2013,10,3,5,201,5.2433
2013,11,1,1,750,6.6966
2013,11,1,2,184,5.4273
2013,11,1,3,144,4.7164
2013,11,1,4,94,5.1527
2013,11,1,5,98,4.3479
2013,11,2,1,189,2.3446
2013,11,2,2,121,3.2607
2013,11,2,3,130,3.1674
2013,11,2,4,117,4.5133
2013,11,2,5,82,4.5287
2013,11,3,1,89,-0.4544
2013,11,3,2,139,1.1777
2013,11,3,3,139,1.4665
2013,11,3,4,159,3.6627
2013,11,3,5,200,3.4517
2013,12,1,1,737,3.7443
2013,12,1,2,182,1.5160
2013,12,1,3,143,1.4374
2013,12,1,4,94,1.4279
2013,12,1,5,97,1.2235
2013,12,2,1,187,2.7963
2013,12,2,2,120,2.5073
2013,12,2,3,130,2.2512
2013,12,2,4,116,2.3921
2013,12,2,5,82,2.2126
2013,12,3,1,89,4.4395
2013,12,3,2,139,2.9605
2013,12,3,3,139,3.0582
2013,12,3,4,159,2.8606
2013,12,3,5,200,1.6418
2014,1,1,1,734,1.7794
2014,1,1,2,181,-3.4017
2014,1,1,3,143,-5.3491
2014,1,1,4,94,-3.4512
2014,1,1,5,97,-3.9366
2014,1,2,1,186,3.0607
2014,1,2,2,119,-3.3956
2014,1,2,3,129,-3.7552
2014,1,2,4,114,-4.5287
2014,1,2,5,82,-6.1596
2014,1,3,1,89,1.1696
2014,1,3,2,138,-1.5363
2014,1,3,3,138,-2.5202
2014,1,3,4,158,-4.4195
2014,1,3,5,199,-4.5586
2014,2,1,1,731,5.9625
2014,2,1,2,181,4.1639
2014,2,1,3,142,1.7469
2014,2,1,4,93,7.3518
2014,2,1,5,97,4.1237
2014,2,2,1,184,7.4036
2014,2,2,2,119,3.8322
2014,2,2,3,128,4.1554
2014,2,2,4,113,6.0002
2014,2,2,5,82,3.4886
2014,2,3,1,89,6.0484
2014,2,3,2,138,4.6155
2014,2,3,3,138,3.9542
2014,2,3,4,157,5.5534
2014,2,3,5,197,4.6567
2014,3,1,1,725,-2.1237
2014,3,1,2,178,-0.1894
2014,3,1,3,140,2.8671
2014,3,1,4,92,0.7482
2014,3,1,5,93,1.9910
2014,3,2,1,183,-4.8975
2014,3,2,2,119,1.5024
2014,3,2,3,128,0.5889
2014,3,2,4,113,-0.0994
2014,3,2,5,80,1.5489
2014,3,3,1,89,-1.4851
2014,3,3,2,138,0.5999
2014,3,3,3,137,-0.2508
2014,3,3,4,157,0.4544
2014,3,3,5,197,0.8408
2014,4,1,1,724,-8.4592
2014,4,1,2,176,-3.1183
2014,4,1,3,138,-4.1725
2014,4,1,4,92,-3.2793
2014,4,1,5,91,-1.5940
2014,4,2,1,183,-6.1808
2014,4,2,2,119,-2.4074
2014,4,2,3,128,-3.1768
2014,4,2,4,112,-1.6314
2014,4,2,5,80,-1.3313
2014,4,3,1,89,0.1426
2014,4,3,2,138,0.1644
2014,4,3,3,137,0.0622
2014,4,3,4,157,1.2790
2014,4,3,5,196,1.9116
2014,5,1,1,718,-2.4092
2014,5,1,2,176,0.0817
2014,5,1,3,138,-0.7960
2014,5,1,4,91,1.8360
2014,5,1,5,91,1.0591
2014,5,2,1,183,1.2800
2014,5,2,2,117,1.6155
2014,5,2,3,128,1.0907
2014,5,2,4,112,-0.1899
2014,5,2,5,80,-0.6525
2014,5,3,1,89,2.9676
2014,5,3,2,138,1.9362
2014,5,3,3,137,2.0415
2014,5,3,4,157,1.8066
2014,5,3,5,196,2.4756
2014,6,1,1,711,8.2876
2014,6,1,2,177,4.6190
2014,6,1,3,138,2.6383
2014,6,1,4,90,4.0281
2014,6,1,5,91,2.7341
2014,6,2,1,183,6.6434
2014,6,2,2,117,5.0132
2014,6,2,3,126,4.6147
2014,6,2,4,112,5.9976
2014,6,2,5,80,4.9761
2014,6,3,1,88,4.3432
2014,6,3,2,138,3.3597
2014,6,3,3,137,1.4776
2014,6,3,4,156,2.4421
2014,6,3,5,196,1.3144
2014,7,1,1,762,-8.2374
2014,7,1,2,168,-6.1569
2014,7,1,3,146,-6.4621
2014,7,1,4,103,-3.2554
2014,7,1,5,86,-6.6232
2014,7,2,1,204,-4.9848
2014,7,2,2,148,-7.0767
2014,7,2,3,119,-6.0684
2014,7,2,4,112,-5.5473
2014,7,2,5,95,-7.0730
2014,7,3,1,92,-3.7639
2014,7,3,2,135,-3.9216
2014,7,3,3,159,-1.2278
2014,7,3,4,172,-1.6362
2014,7,3,5,205,-0.6151
2014,8,1,1,761,3.4627
2014,8,1,2,166,4.2466
2014,8,1,3,146,2.8599
2014,8,1,4,102,5.5465
2014,8,1,5,85,2.9055
2014,8,2,1,201,6.9766
2014,8,2,2,147,3.8979
2014,8,2,3,119,3.8920
2014,8,2,4,111,3.9696
2014,8,2,5,94,5.3876
2014,8,3,1,91,6.9380
2014,8,3,2,135,4.4522
2014,8,3,3,159,3.4933
2014,8,3,4,172,3.6816
2014,8,3,5,205,4.7848
2014,9,1,1,758,-7.3221
2014,9,1,2,165,-7.6679
2014,9,1,3,145,-6.7925
2014,9,1,4,100,-5.8501
2014,9,1,5,84,-4.7907
2014,9,2,1,201,-5.6931
2014,9,2,2,147,-6.4792
2014,9,2,3,118,-5.2993
2014,9,2,4,110,-5.1724
2014,9,2,5,94,-3.4601
2014,9,3,1,90,-2.3211
2014,9,3,2,135,-2.8330
2014,9,3,3,159,-2.3056
2014,9,3,4,172,-1.8410
2014,9,3,5,203,-1.2752
2014,10,1,1,755,4.3068
2014,10,1,2,165,7.6494
2014,10,1,3,144,6.8982
2014,10,1,4,100,6.8990
2014,10,1,5,83,3.8201
2014,10,2,1,201,4.7849
2014,10,2,2,147,7.4456
2014,10,2,3,118,6.2151
2014,10,2,4,109,3.1415
2014,10,2,5,94,4.9072
2014,10,3,1,89,0.9818
2014,10,3,2,135,3.6815
2014,10,3,3,158,1.2376
2014,10,3,4,172,2.0861
2014,10,3,5,203,2.4019
2014,11,1,1,749,-0.2766
2014,11,1,2,165,-1.9544
2014,11,1,3,143,-1.0661
2014,11,1,4,99,-0.6716
2014,11,1,5,82,-0.3602
2014,11,2,1,200,1.3486
2014,11,2,2,146,-0.2130
2014,11,2,3,118,-1.3327
2014,11,2,4,109,1.5029
2014,11,2,5,94,3.2591
2014,11,3,1,89,2.5078
2014,11,3,2,134,1.6506
2014,11,3,3,158,0.9602
2014,11,3,4,172,3.2958
2014,11,3,5,203,4.7730
2014,12,1,1,744,5.1233
2014,12,1,2,164,4.5615
2014,12,1,3,142,5.6727
2014,12,1,4,99,6.5639
2014,12,1,5,80,5.6318
2014,12,2,1,200,3.0251
2014,12,2,2,146,1.8086
2014,12,2,3,118,1.4149
2014,12,2,4,109,0.8935
2014,12,2,5,93,0.7390
2014,12,3,1,88,-1.0301
2014,12,3,2,134,-0.0557
2014,12,3,3,157,0.4044
2014,12,3,4,171,-0.4595
2014,12,3,5,202,-1.7907
2015,1,1,1,737,-4.6594
2015,1,1,2,164,-3.7431
2015,1,1,3,142,-4.9111
2015,1,1,4,98,-3.3411
2015,1,1,5,79,-6.7772
2015,1,2,1,200,-2.0493
2015,1,2,2,145,-3.2290
2015,1,2,3,117,-4.2493
2015,1,2,4,109,-4.0645
2015,1,2,5,90,-3.1090
2015,1,3,1,87,-2.1429
2015,1,3,2,133,-0.8266
2015,1,3,3,156,-4.1033
2015,1,3,4,171,-1.9704
2015,1,3,5,202,-1.3056
2015,2,1,1,732,6.9110
2015,2,1,2,164,5.1308
2015,2,1,3,141,5.5163
2015,2,1,4,98,6.6612
2015,2,1,5,79,2.9230
2015,2,2,1,196,7.1769
2015,2,2,2,145,6.8294
2015,2,2,3,117,6.5524
2015,2,2,4,109,6.9502
2015,2,2,5,90,7.0825
2015,2,3,1,85,6.8769
2015,2,3,2,133,3.6562
2015,2,3,3,154,5.9182
2015,2,3,4,170,6.0741
2015,2,3,5,201,5.8817
2015,3,1,1,725,-0.7846
2015,3,1,2,163,1.6889
2015,3,1,3,140,2.2876
2015,3,1,4,98,1.9355
2015,3,1,5,79,1.1000
2015,3,2,1,194,1.3815
2015,3,2,2,144,1.4779
2015,3,2,3,116,3.0951
2015,3,2,4,108,2.1657
2015,3,2,5,90,2.2277
2015,3,3,1,84,-1.8850
2015,3,3,2,133,-1.0895
2015,3,3,3,153,-1.6081
2015,3,3,4,170,-1.7583
2015,3,3,5,201,-1.5636
2015,4,1,1,721,-2.8000
2015,4,1,2,161,-1.9928
2015,4,1,3,138,-2.9840
2015,4,1,4,97,-2.8535
2015,4,1,5,79,-1.0549
2015,4,2,1,193,-3.3211
2015,4,2,2,144,-1.8218
2015,4,2,3,115,-1.8052
2015,4,2,4,108,-3.2866
2015,4,2,5,90,-2.0374
2015,4,3,1,84,0.4630
2015,4,3,2,132,0.9832
2015,4,3,3,153,0.9691
2015,4,3,4,169,0.5867
2015,4,3,5,199,0.9778
2015,5,1,1,715,4.1283
2015,5,1,2,161,0.1594
2015,5,1,3,137,0.9363
2015,5,1,4,97,1.9106
2015,5,1,5,79,-1.0974
2015,5,2,1,193,6.1480
2015,5,2,2,144,1.2431
2015,5,2,3,115,1.5153
2015,5,2,4,108,1.2263
2015,5,2,5,90,1.3496
2015,5,3,1,84,1.7797
2015,5,3,2,131,2.0496
2015,5,3,3,153,-0.2404
2015,5,3,4,168,1.0984
2015,5,3,5,198,1.0331
2015,6,1,1,710,1.5862
2015,6,1,2,160,2.7452
2015,6,1,3,136,0.9206
2015,6,1,4,97,3.2239
2015,6,1,5,79,3.8457
2015,6,2,1,192,-0.9742
2015,6,2,2,144,-1.3374
2015,6,2,3,115,1.7168
2015,6,2,4,108,1.4127
2015,6,2,5,90,1.2375
2015,6,3,1,84,-3.3015
2015,6,3,2,130,-2.4320
2015,6,3,3,153,-2.1521
2015,6,3,4,167,-2.4330
2015,6,3,5,197,-2.1197
2015,7,1,1,818,-5.7775
2015,7,1,2,179,-6.1097
2015,7,1,3,124,-4.9632
2015,7,1,4,85,-5.5923
2015,7,1,5,93,-8.2035
2015,7,2,1,208,-3.0264
2015,7,2,2,160,-1.7018
2015,7,2,3,123,-2.8568
2015,7,2,4,114,-2.2247
2015,7,2,5,82,-1.2402
2015,7,3,1,99,0.9394
2015,7,3,2,141,1.9038
2015,7,3,3,159,2.4218
2015,7,3,4,187,2.2997
2015,7,3,5,211,1.2008
2015,8,1,1,807,-6.0317
2015,8,1,2,179,-2.9348
2015,8,1,3,123,-3.4994
2015,8,1,4,83,-6.7805
2015,8,1,5,93,-1.9924
2015,8,2,1,207,-8.7459
2015,8,2,2,160,-5.5804
2015,8,2,3,123,-4.8085
2015,8,2,4,114,-5.0300
2015,8,2,5,81,-6.0416
2015,8,3,1,99,-6.9521
2015,8,3,2,141,-4.9305
2015,8,3,3,157,-6.4010
2015,8,3,4,186,-5.9308
2015,8,3,5,209,-5.7482
2015,9,1,1,805,-10.2251
2015,9,1,2,179,-6.7018
2015,9,1,3,122,-4.2850
2015,9,1,4,83,-6.5710
2015,9,1,5,93,-7.0109
2015,9,2,1,206,-8.9070
2015,9,2,2,159,-5.2125
2015,9,2,3,123,-5.8496
2015,9,2,4,113,-5.2992
2015,9,2,5,80,-6.9510
2015,9,3,1,98,-5.8411
2015,9,3,2,138,-2.3852
2015,9,3,3,157,-2.3944
2015,9,3,4,185,-1.8414
2015,9,3,5,209,-2.6985
2015,10,1,1,796,5.6647
2015,10,1,2,179,5.5120
2015,10,1,3,122,6.6682
2015,10,1,4,82,6.4538
2015,10,1,5,92,4.9494
2015,10,2,1,206,5.4871
2015,10,2,2,159,4.9066
2015,10,2,3,123,8.3344
2015,10,2,4,113,6.3597
2015,10,2,5,79,6.7748
2015,10,3,1,98,5.7927
2015,10,3,2,138,7.1515
2015,10,3,3,156,9.4268
2015,10,3,4,185,8.6616
2015,10,3,5,209,8.0671
2015,11,1,1,785,4.4646
2015,11,1,2,179,1.1610
2015,11,1,3,121,1.4217
2015,11,1,4,82,-2.1805
2015,11,1,5,89,1.4619
2015,11,2,1,202,7.9237
2015,11,2,2,158,4.4716
2015,11,2,3,122,3.1082
2015,11,2,4,111,2.9296
2015,11,2,5,79,2.1007
2015,11,3,1,97,0.3320
2015,11,3,2,138,-0.3151
2015,11,3,3,156,0.2173
2015,11,3,4,185,0.8963
2015,11,3,5,209,-0.6585
2015,12,1,1,778,-5.7091
2015,12,1,2,179,-3.3282
2015,12,1,3,120,-5.2186
2015,12,1,4,83,-7.5497
2015,12,1,5,89,-5.3495
2015,12,2,1,202,-3.8927
2015,12,2,2,156,-4.0010
2015,12,2,3,122,-6.2393
2015,12,2,4,111,-7.1757
2015,12,2,5,79,-4.5557
2015,12,3,1,97,-2.9912
2015,12,3,2,138,-2.4277
2015,12,3,3,154,-1.3455
2015,12,3,4,185,-0.9563
2015,12,3,5,209,-2.5922
2016,1,1,1,772,-14.6617
2016,1,1,2,177,-6.7118
2016,1,1,3,120,-4.5408
2016,1,1,4,82,-10.2797
2016,1,1,5,89,-9.3549
2016,1,2,1,200,-16.1297
2016,1,2,2,154,-5.5059
2016,1,2,3,122,-8.2036
2016,1,2,4,110,-7.1911
2016,1,2,5,79,-8.3417
2016,1,3,1,96,-9.6235
2016,1,3,2,137,-1.8669
2016,1,3,3,152,-4.0799
2016,1,3,4,185,-5.1010
2016,1,3,5,209,-4.8601
2016,2,1,1,764,-1.7019
2016,2,1,2,175,-0.4613
2016,2,1,3,117,1.7442
2016,2,1,4,80,1.1385
2016,2,1,5,88,1.2417
2016,2,2,1,197,-3.0823
2016,2,2,2,154,1.2511
2016,2,2,3,122,3.1849
2016,2,2,4,109,0.5348
2016,2,2,5,79,1.6841
2016,2,3,1,95,-0.8453
2016,2,3,2,137,0.1084
2016,2,3,3,151,0.3330
2016,2,3,4,184,-0.1210
2016,2,3,5,209,1.5824
2016,3,1,1,756,7.4637
2016,3,1,2,173,8.3073
2016,3,1,3,117,4.5644
2016,3,1,4,79,8.5892
2016,3,1,5,87,8.3486
2016,3,2,1,195,7.7380
2016,3,2,2,153,8.1387
2016,3,2,3,122,8.6875
2016,3,2,4,109,10.1391
2016,3,2,5,79,9.2364
2016,3,3,1,95,7.7191
2016,3,3,2,136,7.0277
2016,3,3,3,148,6.7887
2016,3,3,4,184,6.5455
2016,3,3,5,209,7.2168
2016,4,1,1,751,3.6185
2016,4,1,2,173,4.6333
2016,4,1,3,115,0.4156
2016,4,1,4,78,2.0441
2016,4,1,5,87,2.3267
2016,4,2,1,195,3.7674
2016,4,2,2,153,1.7395
2016,4,2,3,122,0.6482
2016,4,2,4,109,2.6639
2016,4,2,5,79,0.3410
2016,4,3,1,95,2.7803
2016,4,3,2,135,1.8246
2016,4,3,3,148,0.8924
2016,4,3,4,182,0.4858
2016,4,3,5,209,-1.8330
2016,5,1,1,743,0.9446
2016,5,1,2,173,-1.4632
2016,5,1,3,115,-0.8642
2016,5,1,4,78,0.2200
2016,5,1,5,86,-3.2422
2016,5,2,1,194,2.5741
2016,5,2,2,153,2.0709
2016,5,2,3,122,0.4912
2016,5,2,4,109,1.4823
2016,5,2,5,77,2.0698
2016,5,3,1,94,1.1612
2016,5,3,2,133,2.2852
2016,5,3,3,147,1.5927
2016,5,3,4,181,1.8026
2016,5,3,5,209,1.6312
2016,6,1,1,736,-2.3198
2016,6,1,2,172,0.6516
2016,6,1,3,114,2.8097
2016,6,1,4,78,2.9530
2016,6,1,5,81,3.1442
2016,6,2,1,192,1.6840
2016,6,2,2,153,1.3386
2016,6,2,3,120,-0.3382
2016,6,2,4,109,0.1944
2016,6,2,5,77,-0.0784
2016,6,3,1,94,0.5224
2016,6,3,2,133,2.2428
2016,6,3,3,147,0.9428
2016,6,3,4,178,0.5605
2016,6,3,5,207,0.6316
2016,7,1,1,811,5.6041
2016,7,1,2,182,5.7056
