year,month,rank_ME,rank_FP_6,nstocks,ret_vw
2012,3,1,4,583,2.6915
2012,3,1,5,767,2.0208
2012,3,2,1,248,2.3739
2012,3,2,2,285,2.4142
2012,3,2,3,316,1.4867
2012,3,2,4,321,2.4886
2012,3,2,5,212,1.1797
2012,3,3,1,361,3.4567
2012,3,3,2,416,1.8187
2012,3,3,3,359,0.8833
2012,3,3,4,232,0.4488
2012,3,3,5,86,-2.0215
2012,4,1,1,319,-2.0170
2012,4,1,2,341,-0.4124
2012,4,1,3,422,-1.2965
2012,4,1,4,532,-2.2491
2012,4,1,5,758,-3.9026
2012,4,2,1,248,-1.3771
2012,4,2,2,274,-1.0264
2012,4,2,3,298,-1.5215
2012,4,2,4,302,-0.9906
2012,4,2,5,203,-1.4320
2012,4,3,1,344,-0.6219
2012,4,3,2,377,0.1290
2012,4,3,3,330,0.1112
2012,4,3,4,219,-0.9823
2012,4,3,5,84,-4.3333
2012,5,1,1,334,-7.0104
2012,5,1,2,354,-6.7267
2012,5,1,3,421,-6.5780
2012,5,1,4,529,-6.8913
2012,5,1,5,785,-8.5384
2012,5,2,1,245,-6.4142
2012,5,2,2,278,-5.9857
2012,5,2,3,306,-6.6995
2012,5,2,4,297,-7.4272
2012,5,2,5,202,-9.5206
2012,5,3,1,337,-5.1904
2012,5,3,2,387,-4.9649
2012,5,3,3,338,-5.7903
2012,5,3,4,226,-7.9943
2012,5,3,5,88,-10.9402
2012,6,1,1,346,5.5043
2012,6,1,2,351,6.0370
2012,6,1,3,421,7.0565
2012,6,1,4,534,6.3085
2012,6,1,5,780,7.1672
2012,6,2,1,261,2.6448
2012,6,2,2,295,4.7244
2012,6,2,3,307,4.9704
2012,6,2,4,316,4.9205
2012,6,2,5,202,5.8662
2012,6,3,1,343,3.9533
2012,6,3,2,386,3.0729
2012,6,3,3,343,4.2575
2012,6,3,4,232,1.7966
2012,6,3,5,97,5.0263
2012,7,1,1,353,-1.9762
2012,7,1,2,348,-2.1326
2012,7,1,3,402,-1.7946
2012,7,1,4,485,-1.2509
2012,7,1,5,741,-3.6709
2012,7,2,1,267,-0.9609
2012,7,2,2,290,-3.0213
2012,7,2,3,292,-1.5616
2012,7,2,4,301,-0.6838
2012,7,2,5,193,-3.3881
2012,7,3,1,327,1.6064
2012,7,3,2,372,1.9945
2012,7,3,3,335,1.0110
2012,7,3,4,228,-0.5410
2012,7,3,5,95,-0.3676
2012,8,1,1,353,1.4500
2012,8,1,2,355,1.9628
2012,8,1,3,412,1.8480
2012,8,1,4,489,2.9654
2012,8,1,5,762,4.8039
2012,8,2,1,270,3.3271
2012,8,2,2,301,3.9190
2012,8,2,3,294,3.8320
2012,8,2,4,312,3.2662
2012,8,2,5,209,4.4227
2012,8,3,1,336,2.6960
2012,8,3,2,392,1.6534
2012,8,3,3,342,1.0082
2012,8,3,4,242,2.1722
2012,8,3,5,100,5.6002
2012,9,1,1,352,4.5648
2012,9,1,2,353,4.2485
2012,9,1,3,397,3.5430
2012,9,1,4,472,4.8539
2012,9,1,5,770,5.5480
2012,9,2,1,266,1.9399
2012,9,2,2,311,3.5081
2012,9,2,3,297,3.2495
2012,9,2,4,309,3.0845
2012,9,2,5,201,4.3857
2012,9,3,1,334,2.0864
2012,9,3,2,384,2.4934
2012,9,3,3,350,3.6725
2012,9,3,4,251,2.7552
2012,9,3,5,99,3.2835
2012,10,1,1,339,-2.6543
2012,10,1,2,334,-3.3066
2012,10,1,3,358,-3.9629
2012,10,1,4,459,-3.2111
2012,10,1,5,742,-5.5627
2012,10,2,1,264,-1.2311
2012,10,2,2,295,-2.6847
2012,10,2,3,294,-2.3677
2012,10,2,4,294,-1.5291
2012,10,2,5,201,-0.2650
2012,10,3,1,328,-3.2646
2012,10,3,2,372,-1.5095
2012,10,3,3,334,-1.2950
2012,10,3,4,244,-0.9264
2012,10,3,5,97,0.1531
2012,11,1,1,338,1.8502
2012,11,1,2,331,-0.2751
2012,11,1,3,350,0.0010
2012,11,1,4,455,1.0509
2012,11,1,5,746,1.5105
2012,11,2,1,258,1.5661
2012,11,2,2,290,1.1015
2012,11,2,3,291,0.5431
2012,11,2,4,289,2.0132
2012,11,2,5,209,0.9216
2012,11,3,1,335,0.8526
2012,11,3,2,372,1.2679
2012,11,3,3,333,1.0895
2012,11,3,4,250,0.6492
2012,11,3,5,102,-0.2903
2012,12,1,1,337,2.9496
2012,12,1,2,332,3.3110
2012,12,1,3,348,3.5062
2012,12,1,4,459,4.5613
2012,12,1,5,767,3.5713
2012,12,2,1,251,2.3105
2012,12,2,2,287,3.0359
2012,12,2,3,293,4.0742
2012,12,2,4,304,3.6166
2012,12,2,5,221,5.9612
2012,12,3,1,340,-0.6571
2012,12,3,2,383,0.8204
2012,12,3,3,350,1.3804
2012,12,3,4,254,3.6873
2012,12,3,5,101,6.0816
2013,1,1,1,309,5.5762
2013,1,1,2,314,5.3146
2013,1,1,3,348,5.0710
2013,1,1,4,425,4.3973
2013,1,1,5,754,7.2622
2013,1,2,1,228,5.3153
2013,1,2,2,278,6.6279
2013,1,2,3,291,6.3146
2013,1,2,4,303,6.4959
2013,1,2,5,220,6.6941
2013,1,3,1,334,4.8583
2013,1,3,2,374,5.0789
2013,1,3,3,342,5.5279
2013,1,3,4,245,6.9800
2013,1,3,5,100,10.2914
2013,2,1,1,308,1.0068
2013,2,1,2,324,1.1955
2013,2,1,3,350,1.5431
2013,2,1,4,425,1.0795
2013,2,1,5,790,-0.9391
2013,2,2,1,228,0.5582
2013,2,2,2,286,0.6016
2013,2,2,3,293,1.6973
2013,2,2,4,303,2.0063
2013,2,2,5,230,0.1349
2013,2,3,1,328,1.2754
2013,2,3,2,377,1.5276
2013,2,3,3,341,1.5290
2013,2,3,4,249,1.1373
2013,2,3,5,104,2.2766
2013,3,1,1,309,4.0763
2013,3,1,2,322,5.4262
2013,3,1,3,364,4.8545
2013,3,1,4,420,5.2948
2013,3,1,5,794,5.1937
2013,3,2,1,230,4.2947
2013,3,2,2,276,5.6830
2013,3,2,3,293,4.9131
2013,3,2,4,305,5.4592
2013,3,2,5,229,4.8719
2013,3,3,1,320,3.1429
2013,3,3,2,373,4.1673
2013,3,3,3,353,4.0142
2013,3,3,4,250,4.4344
2013,3,3,5,110,6.9195
2013,4,1,1,297,1.0783
2013,4,1,2,306,-0.0934
2013,4,1,3,345,0.1801
2013,4,1,4,398,-0.1741
2013,4,1,5,768,0.8163
2013,4,2,1,223,-0.8577
2013,4,2,2,257,-2.2433
2013,4,2,3,281,-1.2799
2013,4,2,4,285,-0.4678
2013,4,2,5,215,-0.3035
2013,4,3,1,308,2.0331
2013,4,3,2,362,1.1776
2013,4,3,3,343,1.5572
2013,4,3,4,244,1.6841
2013,4,3,5,111,1.4027
2013,5,1,1,301,2.9038
2013,5,1,2,320,6.6401
2013,5,1,3,353,6.2709
2013,5,1,4,411,5.8200
2013,5,1,5,793,6.3954
2013,5,2,1,231,4.1948
2013,5,2,2,270,5.1656
2013,5,2,3,297,5.8785
2013,5,2,4,304,4.2264
2013,5,2,5,218,7.9433
2013,5,3,1,325,2.3051
2013,5,3,2,362,2.2370
2013,5,3,3,345,-0.3305
2013,5,3,4,251,1.2291
2013,5,3,5,113,4.8046
2013,6,1,1,316,0.2979
2013,6,1,2,323,1.0921
2013,6,1,3,359,1.8937
2013,6,1,4,416,1.4891
2013,6,1,5,800,0.4987
2013,6,2,1,246,-0.6476
2013,6,2,2,272,-0.4740
2013,6,2,3,308,-0.1417
2013,6,2,4,306,-0.2600
2013,6,2,5,216,-2.4169
2013,6,3,1,319,-1.5165
2013,6,3,2,370,-1.3623
2013,6,3,3,358,-1.4636
2013,6,3,4,251,-0.9657
2013,6,3,5,115,-1.3073
2013,7,1,1,319,8.9852
2013,7,1,2,329,7.7235
2013,7,1,3,340,6.7551
2013,7,1,4,412,7.0866
2013,7,1,5,764,8.8599
2013,7,2,1,241,6.5040
2013,7,2,2,270,6.5681
2013,7,2,3,298,7.4640
2013,7,2,4,301,7.2035
2013,7,2,5,203,8.2410
2013,7,3,1,312,4.5380
2013,7,3,2,373,5.9797
2013,7,3,3,347,5.6365
2013,7,3,4,246,5.1620
2013,7,3,5,101,7.0849
2013,8,1,1,330,-2.1460
2013,8,1,2,335,-2.6326
2013,8,1,3,353,-1.8743
2013,8,1,4,420,-4.7603
2013,8,1,5,786,-2.5072
2013,8,2,1,261,-1.7364
2013,8,2,2,293,-2.1665
2013,8,2,3,305,-2.5475
2013,8,2,4,284,-3.1732
2013,8,2,5,196,-3.5274
2013,8,3,1,318,-2.6285
2013,8,3,2,369,-2.1810
2013,8,3,3,350,-2.3390
2013,8,3,4,251,-2.2712
2013,8,3,5,107,-1.7376
2013,9,1,1,333,6.9796
2013,9,1,2,347,5.9025
2013,9,1,3,341,6.6771
2013,9,1,4,423,7.3653
2013,9,1,5,792,7.2922
2013,9,2,1,269,6.3831
2013,9,2,2,295,6.7044
2013,9,2,3,311,6.1281
2013,9,2,4,284,6.2607
2013,9,2,5,194,5.3312
2013,9,3,1,329,2.9184
2013,9,3,2,370,4.7241
2013,9,3,3,351,4.0605
2013,9,3,4,260,2.6963
2013,9,3,5,112,4.5878
2013,10,1,1,312,2.5452
2013,10,1,2,328,4.1382
2013,10,1,3,325,2.8352
2013,10,1,4,400,1.3407
2013,10,1,5,742,1.8184
2013,10,2,1,262,3.1543
2013,10,2,2,279,3.6574
2013,10,2,3,301,1.9427
2013,10,2,4,268,2.9794
2013,10,2,5,182,1.6824
2013,10,3,1,326,4.5162
2013,10,3,2,352,4.3126
2013,10,3,3,331,5.0777
2013,10,3,4,249,4.0336
2013,10,3,5,104,4.2017
2013,11,1,1,320,6.1110
2013,11,1,2,326,4.4064
2013,11,1,3,324,6.2263
2013,11,1,4,403,5.8557
2013,11,1,5,780,6.1460
2013,11,2,1,274,3.8310
2013,11,2,2,279,4.0273
2013,11,2,3,309,3.8145
2013,11,2,4,271,2.6498
2013,11,2,5,188,3.1517
2013,11,3,1,313,3.3463
2013,11,3,2,344,2.3641
2013,11,3,3,330,1.8831
2013,11,3,4,243,0.4666
2013,11,3,5,107,1.4568
2013,12,1,1,329,1.3782
2013,12,1,2,328,1.8637
2013,12,1,3,335,2.1305
2013,12,1,4,392,3.0588
2013,12,1,5,779,3.9052
2013,12,2,1,271,1.7813
2013,12,2,2,290,1.9380
2013,12,2,3,315,2.2167
2013,12,2,4,278,2.3336
2013,12,2,5,189,2.8184
2013,12,3,1,307,2.7128
2013,12,3,2,346,2.2010
2013,12,3,3,337,2.8290
2013,12,3,4,253,2.5938
2013,12,3,5,110,3.4262
2014,1,1,1,313,-2.8345
2014,1,1,2,318,-3.2234
2014,1,1,3,349,-3.9212
2014,1,1,4,383,-2.2966
2014,1,1,5,774,1.1921
2014,1,2,1,269,-3.2000
2014,1,2,2,275,-3.8305
2014,1,2,3,303,-3.2858
2014,1,2,4,270,-2.9511
2014,1,2,5,184,-3.0895
2014,1,3,1,299,-3.3929
2014,1,3,2,352,-3.8525
2014,1,3,3,326,-3.9120
2014,1,3,4,244,-0.7580
2014,1,3,5,111,-0.2965
2014,2,1,1,324,3.2332
2014,2,1,2,324,3.3760
2014,2,1,3,360,4.5838
2014,2,1,4,404,4.1257
2014,2,1,5,789,5.6297
2014,2,2,1,264,5.0675
2014,2,2,2,283,4.6587
2014,2,2,3,312,4.9202
2014,2,2,4,284,5.0308
2014,2,2,5,204,5.8569
2014,2,3,1,313,5.6109
2014,2,3,2,385,4.4673
2014,2,3,3,346,3.8239
2014,2,3,4,246,4.1241
2014,2,3,5,118,5.3373
2014,3,1,1,314,1.7607
2014,3,1,2,327,0.3497
2014,3,1,3,362,0.0825
2014,3,1,4,405,0.3772
2014,3,1,5,796,-1.6903
2014,3,2,1,262,-0.0136
2014,3,2,2,290,-0.4905
2014,3,2,3,314,-0.1787
2014,3,2,4,299,0.8224
2014,3,2,5,218,-0.8171
2014,3,3,1,318,0.0386
2014,3,3,2,389,0.1615
2014,3,3,3,358,0.3270
2014,3,3,4,254,0.5455
2014,3,3,5,122,1.5634
2014,4,1,1,304,-4.3554
2014,4,1,2,310,-3.7392
2014,4,1,3,353,-4.7963
2014,4,1,4,398,-5.2478
2014,4,1,5,789,-7.0482
2014,4,2,1,240,-3.5994
2014,4,2,2,275,-2.8058
2014,4,2,3,313,-2.8177
2014,4,2,4,303,-2.4825
2014,4,2,5,224,-2.6460
2014,4,3,1,310,0.9242
2014,4,3,2,372,0.5982
2014,4,3,3,355,1.1790
2014,4,3,4,251,1.1587
2014,4,3,5,122,1.0042
2014,5,1,1,302,0.2659
2014,5,1,2,321,-0.4010
2014,5,1,3,360,-1.0657
2014,5,1,4,416,-1.3127
2014,5,1,5,824,-1.2882
2014,5,2,1,235,0.3924
2014,5,2,2,284,0.6752
2014,5,2,3,329,0.9535
2014,5,2,4,311,0.6019
2014,5,2,5,247,-0.1877
2014,5,3,1,328,2.5917
2014,5,3,2,383,1.7786
2014,5,3,3,359,1.7683
2014,5,3,4,271,1.5621
2014,5,3,5,134,3.1983
2014,6,1,1,287,3.3965
2014,6,1,2,306,3.5423
2014,6,1,3,355,4.4443
2014,6,1,4,419,3.7535
2014,6,1,5,842,5.9618
2014,6,2,1,223,5.7086
2014,6,2,2,286,4.9047
2014,6,2,3,337,4.7466
2014,6,2,4,319,5.8907
2014,6,2,5,260,7.3658
2014,6,3,1,329,1.9990
2014,6,3,2,387,1.5484
2014,6,3,3,352,2.3250
2014,6,3,4,270,4.2176
2014,6,3,5,135,5.5322
2014,7,1,1,264,-6.0786
2014,7,1,2,296,-5.4249
2014,7,1,3,328,-5.9649
2014,7,1,4,408,-5.7138
2014,7,1,5,799,-7.4955
2014,7,2,1,202,-6.2559
2014,7,2,2,273,-5.9140
2014,7,2,3,330,-5.7474
2014,7,2,4,319,-6.6072
2014,7,2,5,258,-6.3549
2014,7,3,1,319,-1.1048
2014,7,3,2,382,-1.3657
2014,7,3,3,341,-2.3998
2014,7,3,4,257,-3.6812
2014,7,3,5,125,-1.6915
2014,8,1,1,243,6.0931
2014,8,1,2,298,4.4948
2014,8,1,3,342,3.5850
2014,8,1,4,429,3.9940
2014,8,1,5,830,3.9487
2014,8,2,1,203,5.5785
2014,8,2,2,277,4.4241
2014,8,2,3,334,5.5754
2014,8,2,4,334,5.4805
2014,8,2,5,271,5.4051
2014,8,3,1,333,4.1277
2014,8,3,2,397,4.3487
2014,8,3,3,340,4.1953
2014,8,3,4,257,5.1798
2014,8,3,5,125,7.1737
2014,9,1,1,233,-5.2699
2014,9,1,2,287,-6.0099
2014,9,1,3,338,-5.9083
2014,9,1,4,425,-5.3684
2014,9,1,5,825,-8.5930
2014,9,2,1,195,-4.4393
2014,9,2,2,273,-4.3668
2014,9,2,3,327,-5.5500
2014,9,2,4,326,-6.7170
2014,9,2,5,262,-7.5507
2014,9,3,1,326,-1.2038
2014,9,3,2,379,-1.9174
2014,9,3,3,336,-3.0482
2014,9,3,4,256,-3.9742
2014,9,3,5,121,-4.8103
2014,10,1,1,199,5.5993
2014,10,1,2,272,7.9313
2014,10,1,3,320,6.1081
2014,10,1,4,417,7.9132
2014,10,1,5,810,3.8549
2014,10,2,1,186,6.0514
2014,10,2,2,275,5.9307
2014,10,2,3,313,5.6285
2014,10,2,4,330,6.6779
2014,10,2,5,267,3.0075
2014,10,3,1,332,2.1145
2014,10,3,2,380,1.6971
2014,10,3,3,338,2.7775
2014,10,3,4,245,2.4562
2014,10,3,5,112,2.0457
2014,11,1,1,215,-0.6488
2014,11,1,2,271,-1.2819
2014,11,1,3,332,-0.7569
2014,11,1,4,418,-0.6858
2014,11,1,5,846,-0.8415
2014,11,2,1,220,1.4753
2014,11,2,2,293,1.4488
2014,11,2,3,338,0.4701
2014,11,2,4,356,0.1817
2014,11,2,5,278,-1.1368
2014,11,3,1,356,3.2326
2014,11,3,2,413,3.3570
2014,11,3,3,352,2.5848
2014,11,3,4,264,1.4646
2014,11,3,5,111,-0.4889
2014,12,1,1,218,5.3417
2014,12,1,2,279,6.1441
2014,12,1,3,334,4.7802
2014,12,1,4,427,5.6488
2014,12,1,5,842,4.5771
2014,12,2,1,227,0.9140
2014,12,2,2,299,2.4482
2014,12,2,3,340,2.0790
2014,12,2,4,368,3.1523
2014,12,2,5,284,0.3215
2014,12,3,1,368,-0.7591
2014,12,3,2,421,-0.3781
2014,12,3,3,361,-0.7708
2014,12,3,4,273,-0.0173
2014,12,3,5,114,-1.0155
2015,1,1,1,216,-3.4775
2015,1,1,2,271,-3.7556
2015,1,1,3,313,-4.6848
2015,1,1,4,430,-4.2134
2015,1,1,5,801,-6.0624
2015,1,2,1,232,-2.0075
2015,1,2,2,289,-2.1760
2015,1,2,3,334,-3.0539
2015,1,2,4,357,-4.4565
2015,1,2,5,275,-5.8481
2015,1,3,1,365,-2.4284
2015,1,3,2,398,-2.4925
2015,1,3,3,339,-1.2340
2015,1,3,4,264,-0.9784
2015,1,3,5,114,-2.5682
2015,2,1,1,237,3.3532
2015,2,1,2,266,5.5158
2015,2,1,3,321,5.8794
2015,2,1,4,443,5.6252
2015,2,1,5,817,7.7245
2015,2,2,1,238,6.1565
2015,2,2,2,306,6.6093
2015,2,2,3,346,5.6142
2015,2,2,4,363,7.9517
2015,2,2,5,283,10.6007
2015,2,3,1,373,5.7946
2015,2,3,2,408,5.4461
2015,2,3,3,358,5.3862
2015,2,3,4,264,5.5381
2015,2,3,5,109,7.5005
2015,3,1,1,236,1.6140
2015,3,1,2,258,2.2285
2015,3,1,3,328,1.7964
2015,3,1,4,448,1.6621
2015,3,1,5,794,-1.7105
2015,3,2,1,241,2.3696
2015,3,2,2,297,1.4428
2015,3,2,3,344,1.2833
2015,3,2,4,358,1.3886
2015,3,2,5,264,-0.2272
2015,3,3,1,371,-1.9860
2015,3,3,2,391,-0.8101
2015,3,3,3,345,-1.2983
2015,3,3,4,259,-0.7663
2015,3,3,5,105,-2.0887
2015,4,1,1,228,-2.1865
2015,4,1,2,252,-2.6903
2015,4,1,3,307,-3.5531
2015,4,1,4,438,-2.5108
2015,4,1,5,757,1.7081
2015,4,2,1,241,-3.7996
2015,4,2,2,289,-2.4202
2015,4,2,3,331,-3.2692
2015,4,2,4,337,-1.4630
2015,4,2,5,238,2.2224
2015,4,3,1,351,-0.3518
2015,4,3,2,371,0.2523
2015,4,3,3,326,2.4957
2015,4,3,4,253,3.7456
2015,4,3,5,102,6.9825
2015,5,1,1,234,1.7217
2015,5,1,2,277,2.7896
2015,5,1,3,321,0.8336
2015,5,1,4,440,0.9688
2015,5,1,5,801,-0.7359
2015,5,2,1,238,3.5228
2015,5,2,2,306,2.7645
2015,5,2,3,341,2.2009
2015,5,2,4,343,1.6463
2015,5,2,5,244,-0.8073
2015,5,3,1,366,1.9253
2015,5,3,2,389,0.6982
2015,5,3,3,349,0.3085
2015,5,3,4,266,-0.8225
2015,5,3,5,107,-4.2381
2015,6,1,1,244,2.2091
2015,6,1,2,272,1.5536
2015,6,1,3,321,2.2533
2015,6,1,4,441,1.8259
2015,6,1,5,805,0.4593
2015,6,2,1,246,0.3030
2015,6,2,2,309,1.0327
2015,6,2,3,343,1.3121
2015,6,2,4,350,0.2159
2015,6,2,5,245,-0.8498
2015,6,3,1,370,-2.2308
2015,6,3,2,398,-1.5119
2015,6,3,3,358,-2.6171
2015,6,3,4,272,-3.2031
2015,6,3,5,111,-5.1905
2015,7,1,1,241,-3.8517
2015,7,1,2,273,-2.8542
2015,7,1,3,315,-2.7102
2015,7,1,4,409,-2.7799
2015,7,1,5,775,-8.6960
2015,7,2,1,248,-0.4829
2015,7,2,2,302,0.2296
2015,7,2,3,334,-1.2949
2015,7,2,4,339,-3.0185
2015,7,2,5,221,-7.8275
2015,7,3,1,364,2.6427
2015,7,3,2,394,1.7371
2015,7,3,3,356,0.8348
2015,7,3,4,265,-0.2285
2015,7,3,5,104,-9.0718
2015,8,1,1,249,-4.1610
2015,8,1,2,281,-4.8282
2015,8,1,3,321,-4.8906
2015,8,1,4,433,-6.2466
2015,8,1,5,804,-3.8081
2015,8,2,1,259,-5.1534
2015,8,2,2,321,-5.1479
2015,8,2,3,342,-6.2188
2015,8,2,4,341,-6.2004
2015,8,2,5,232,-5.9553
2015,8,3,1,385,-6.2621
2015,8,3,2,391,-5.9258
2015,8,3,3,354,-5.6037
2015,8,3,4,273,-5.2447
2015,8,3,5,113,-3.5254
2015,9,1,1,250,-3.9680
2015,9,1,2,286,-4.2069
2015,9,1,3,328,-5.7042
2015,9,1,4,458,-5.5511
2015,9,1,5,812,-11.9182
2015,9,2,1,259,-4.2695
2015,9,2,2,321,-5.3084
2015,9,2,3,330,-6.0347
2015,9,2,4,330,-6.5270
2015,9,2,5,235,-13.1588
2015,9,3,1,384,-1.6982
2015,9,3,2,404,-2.6626
2015,9,3,3,368,-3.5703
2015,9,3,4,276,-2.8363
2015,9,3,5,115,-11.0031
2015,10,1,1,243,5.5935
2015,10,1,2,276,6.5471
2015,10,1,3,312,6.7816
2015,10,1,4,458,5.7145
2015,10,1,5,796,5.7027
2015,10,2,1,263,5.9229
2015,10,2,2,319,5.0221
2015,10,2,3,325,5.5629
2015,10,2,4,331,7.0134
2015,10,2,5,245,8.7052
2015,10,3,1,376,8.9813
2015,10,3,2,412,7.1637
2015,10,3,3,381,7.6529
2015,10,3,4,277,7.0279
2015,10,3,5,114,8.9893
2015,11,1,1,248,2.0648
2015,11,1,2,273,3.0850
2015,11,1,3,321,2.3471
2015,11,1,4,461,3.1367
2015,11,1,5,803,3.8087
2015,11,2,1,274,3.1566
2015,11,2,2,320,3.8893
2015,11,2,3,325,3.3229
2015,11,2,4,344,4.6157
2015,11,2,5,249,5.0449
2015,11,3,1,388,0.1727
2015,11,3,2,440,0.3902
2015,11,3,3,393,0.1834
2015,11,3,4,295,-0.3718
2015,11,3,5,122,-4.5649
2015,12,1,1,251,-3.6452
2015,12,1,2,272,-5.0017
2015,12,1,3,312,-4.0583
2015,12,1,4,484,-3.9222
2015,12,1,5,798,-7.6312
2015,12,2,1,271,-3.8961
2015,12,2,2,318,-4.3680
2015,12,2,3,325,-5.0184
2015,12,2,4,361,-5.2653
2015,12,2,5,253,-8.6693
2015,12,3,1,386,-1.5023
2015,12,3,2,447,-1.5366
2015,12,3,3,402,-1.5772
2015,12,3,4,311,-3.1956
2015,12,3,5,131,-9.9304
2016,1,1,1,237,-5.6541
2016,1,1,2,259,-5.7082
2016,1,1,3,302,-7.1307
2016,1,1,4,471,-10.6417
2016,1,1,5,760,-16.9220
2016,1,2,1,245,-6.6314
2016,1,2,2,308,-6.3653
2016,1,2,3,318,-8.1587
2016,1,2,4,359,-11.4252
2016,1,2,5,228,-16.8906
2016,1,3,1,382,-3.8896
2016,1,3,2,432,-4.6789
2016,1,3,3,388,-4.6688
2016,1,3,4,277,-8.0403
2016,1,3,5,116,-12.0975
2016,2,1,1,239,0.1052
2016,2,1,2,253,-0.4269
2016,2,1,3,314,-0.1838
2016,2,1,4,472,0.4552
2016,2,1,5,757,0.3292
2016,2,2,1,258,0.2979
2016,2,2,2,300,1.4670
2016,2,2,3,320,1.4851
2016,2,2,4,359,2.1010
2016,2,2,5,236,0.8179
2016,2,3,1,375,-0.5764
2016,2,3,2,421,1.5864
2016,2,3,3,408,1.8478
2016,2,3,4,287,1.9680
2016,2,3,5,112,-1.9954
2016,3,1,1,237,5.7793
2016,3,1,2,245,5.4192
2016,3,1,3,305,4.9186
2016,3,1,4,477,6.7799
2016,3,1,5,753,11.9463
2016,3,2,1,250,6.7297
2016,3,2,2,281,7.3520
2016,3,2,3,322,8.3928
2016,3,2,4,374,9.7517
2016,3,2,5,243,16.3392
2016,3,3,1,373,6.2742
2016,3,3,2,427,6.7431
2016,3,3,3,409,7.4925
2016,3,3,4,285,8.4403
2016,3,3,5,108,15.2930
2016,4,1,1,222,1.4134
2016,4,1,2,232,2.2630
2016,4,1,3,300,2.3003
2016,4,1,4,468,3.4639
2016,4,1,5,748,8.3891
2016,4,2,1,244,-0.2301
2016,4,2,2,262,-0.6030
2016,4,2,3,316,0.8161
2016,4,2,4,366,3.1787
2016,4,2,5,237,11.2489
2016,4,3,1,366,-1.1378
2016,4,3,2,412,1.0033
2016,4,3,3,384,1.0631
2016,4,3,4,260,3.2287
2016,4,3,5,104,12.1195
2016,5,1,1,235,1.0615
2016,5,1,2,236,0.6514
2016,5,1,3,325,-0.0469
2016,5,1,4,491,-1.0577
2016,5,1,5,736,-2.0116
2016,5,2,1,255,2.6928
2016,5,2,2,268,1.7630
2016,5,2,3,326,0.4986
2016,5,2,4,357,1.5147
2016,5,2,5,234,0.0164
2016,5,3,1,367,2.3133
2016,5,3,2,420,1.3119
2016,5,3,3,385,1.6974
2016,5,3,4,265,-0.3318
2016,5,3,5,103,0.3360
2016,6,1,1,234,0.5285
2016,6,1,2,234,1.7564
2016,6,1,3,334,1.9112
2016,6,1,4,497,-0.2000
2016,6,1,5,728,-1.9533
2016,6,2,1,260,0.9060
2016,6,2,2,265,0.8713
2016,6,2,3,321,2.0002
2016,6,2,4,352,0.2765
2016,6,2,5,223,-2.2401
2016,6,3,1,364,0.7909
2016,6,3,2,408,2.3492
2016,6,3,3,375,-0.5216
2016,6,3,4,247,-0.7938
2016,6,3,5,104,2.5115
2016,7,1,1,226,6.3100
2016,7,1,2,228,4.0617
2016,7,1,3,333,5.2720
2016,7,1,4,491,6.5034
2016,7,1,5,683,5.1375
2016,7,2,1,258,5.2604
2016,7,2,2,249,6.1076
2016,7,2,3,304,5.6968
2016,7,2,4,315,7.4694
2016,7,2,5,212,7.8942
2016,7,3,1,344,3.7849
2016,7,3,2,381,2.9222
2016,7,3,3,355,4.6825
2016,7,3,4,235,5.5292
2016,7,3,5,86,3.9606
2016,8,1,1,228,0.5299
2016,8,1,2,226,2.4815
2016,8,1,3,334,3.3392
2016,8,1,4,495,2.1183
2016,8,1,5,716,4.3217
2016,8,2,1,258,0.6808
2016,8,2,2,255,0.5582
2016,8,2,3,296,-0.5198
2016,8,2,4,324,0.9974
2016,8,2,5,211,2.2635
2016,8,3,1,334,-0.0298
2016,8,3,2,382,-1.2858
2016,8,3,3,353,-1.3149
2016,8,3,4,243,0.8036
2016,8,3,5,88,1.9435
2016,9,1,1,226,3.3255
2016,9,1,2,228,2.5288
2016,9,1,3,325,2.6451
2016,9,1,4,493,2.8862
2016,9,1,5,732,8.0115
2016,9,2,1,260,1.8824
2016,9,2,2,269,0.5572
2016,9,2,3,288,0.7374
2016,9,2,4,317,1.0846
2016,9,2,5,216,3.9347
2016,9,3,1,339,0.3027
2016,9,3,2,381,-0.1578
2016,9,3,3,361,0.7588
2016,9,3,4,244,1.4832
2016,9,3,5,97,5.7474
2016,10,1,1,230,-4.9217
2016,10,1,2,240,-5.2245
2016,10,1,3,331,-6.1546
2016,10,1,4,491,-6.1152
2016,10,1,5,729,-9.6358
2016,10,2,1,246,-4.3911
2016,10,2,2,255,-4.3667
2016,10,2,3,271,-4.7439
2016,10,2,4,288,-6.0743
2016,10,2,5,213,-10.9023
2016,10,3,1,320,-1.8969
2016,10,3,2,369,-3.0467
2016,10,3,3,351,-1.6836
2016,10,3,4,243,-2.3007
2016,10,3,5,94,-7.4976
2016,11,1,1,240,11.5674
2016,11,1,2,249,11.1814
2016,11,1,3,339,10.3927
2016,11,1,4,488,11.5994
2016,11,1,5,773,10.6922
2016,11,2,1,252,9.8491
2016,11,2,2,270,10.2161
2016,11,2,3,272,11.4522
2016,11,2,4,286,8.7784
2016,11,2,5,214,11.3641
2016,11,3,1,332,1.1177
2016,11,3,2,383,3.9041
2016,11,3,3,352,4.2509
2016,11,3,4,246,6.6027
2016,11,3,5,101,14.5688
2016,12,1,1,253,4.1468
