year,month,rank_ME,rank_ROA_6,nstocks,ret_vw
2011,10,2,3,242,15.7695
2011,10,2,4,247,15.8881
2011,10,2,5,271,17.1308
2011,10,3,1,158,12.1423
2011,10,3,2,226,9.3575
2011,10,3,3,280,10.6330
2011,10,3,4,290,12.1194
2011,10,3,5,312,10.1607
2011,11,1,1,992,-3.3184
2011,11,1,2,410,-0.7975
2011,11,1,3,343,-0.5823
2011,11,1,4,301,-0.0472
2011,11,1,5,363,-2.1308
2011,11,2,1,290,-1.8032
2011,11,2,2,230,-0.0598
2011,11,2,3,256,0.5751
2011,11,2,4,231,0.3556
2011,11,2,5,253,-1.3514
2011,11,3,1,142,0.8193
2011,11,3,2,224,0.0596
2011,11,3,3,270,0.5995
2011,11,3,4,297,0.7500
2011,11,3,5,303,0.0811
2011,12,1,1,1030,-0.2085
2011,12,1,2,479,1.0202
2011,12,1,3,392,3.1007
2011,12,1,4,332,1.6361
2011,12,1,5,407,0.4550
2011,12,2,1,300,0.6026
2011,12,2,2,261,0.5926
2011,12,2,3,274,0.1514
2011,12,2,4,256,-0.3595
2011,12,2,5,274,-1.0577
2011,12,3,1,159,-1.2388
2011,12,3,2,234,2.4229
2011,12,3,3,292,1.0080
2011,12,3,4,319,-1.0747
2011,12,3,5,311,0.9787
2012,1,1,1,1002,11.3321
2012,1,1,2,445,7.6647
2012,1,1,3,366,8.6577
2012,1,1,4,317,8.1536
2012,1,1,5,384,8.6704
2012,1,2,1,281,7.3881
2012,1,2,2,250,7.1908
2012,1,2,3,256,6.9278
2012,1,2,4,239,7.6226
2012,1,2,5,260,8.6633
2012,1,3,1,148,6.7964
2012,1,3,2,220,2.7597
2012,1,3,3,268,3.6511
2012,1,3,4,296,4.8239
2012,1,3,5,299,4.7633
2012,2,1,1,928,2.6988
2012,2,1,2,381,1.5775
2012,2,1,3,354,1.1724
2012,2,1,4,271,1.6058
2012,2,1,5,350,1.5856
2012,2,2,1,252,5.0991
2012,2,2,2,232,3.7899
2012,2,2,3,235,2.1923
2012,2,2,4,242,3.7936
2012,2,2,5,239,3.0655
2012,2,3,1,141,5.3317
2012,2,3,2,212,2.7853
2012,2,3,3,258,3.1340
2012,2,3,4,287,3.5503
2012,2,3,5,287,5.1755
2012,3,1,1,953,2.5338
2012,3,1,2,410,4.0900
2012,3,1,3,382,2.1497
2012,3,1,4,302,4.3531
2012,3,1,5,387,3.3122
2012,3,2,1,266,2.4341
2012,3,2,2,267,1.8057
2012,3,2,3,264,2.2396
2012,3,2,4,281,2.1401
2012,3,2,5,265,1.5431
2012,3,3,1,172,0.4095
2012,3,3,2,243,2.4171
2012,3,3,3,284,1.6602
2012,3,3,4,319,1.5603
2012,3,3,5,317,3.4923
2012,4,1,1,965,-3.6339
2012,4,1,2,440,-2.9807
2012,4,1,3,381,-1.8602
2012,4,1,4,308,-1.6349
2012,4,1,5,406,-1.0266
2012,4,2,1,251,-1.2508
2012,4,2,2,256,-0.1745
2012,4,2,3,253,-1.5920
2012,4,2,4,273,-1.2843
2012,4,2,5,262,-1.5965
2012,4,3,1,160,-0.4371
2012,4,3,2,230,0.3708
2012,4,3,3,248,-0.3592
2012,4,3,4,309,-0.7575
2012,4,3,5,318,-0.7374
2012,5,1,1,931,-7.9512
2012,5,1,2,412,-7.2554
2012,5,1,3,343,-7.8642
2012,5,1,4,279,-7.4634
2012,5,1,5,368,-7.5467
2012,5,2,1,243,-7.4356
2012,5,2,2,252,-6.5633
2012,5,2,3,250,-6.8051
2012,5,2,4,275,-7.8428
2012,5,2,5,250,-7.3645
2012,5,3,1,167,-6.0368
2012,5,3,2,234,-3.6775
2012,5,3,3,254,-5.2935
2012,5,3,4,311,-5.8967
2012,5,3,5,319,-5.9547
2012,6,1,1,995,6.5903
2012,6,1,2,455,7.3340
2012,6,1,3,390,5.5281
2012,6,1,4,334,7.1476
2012,6,1,5,389,5.6942
2012,6,2,1,274,6.7627
2012,6,2,2,281,4.2222
2012,6,2,3,284,3.5016
2012,6,2,4,301,3.7672
2012,6,2,5,275,3.9696
2012,6,3,1,177,4.5311
2012,6,3,2,253,4.8643
2012,6,3,3,279,3.3410
2012,6,3,4,340,3.6456
2012,6,3,5,347,3.2922
2012,7,1,1,964,-3.5752
2012,7,1,2,439,-1.7832
2012,7,1,3,383,-0.9907
2012,7,1,4,320,-0.9187
2012,7,1,5,380,-2.2936
2012,7,2,1,268,-4.3928
2012,7,2,2,275,-0.4791
2012,7,2,3,275,-1.5638
2012,7,2,4,291,-1.4989
2012,7,2,5,273,-1.0013
2012,7,3,1,169,0.6262
2012,7,3,2,242,1.4273
2012,7,3,3,263,1.6770
2012,7,3,4,323,1.3417
2012,7,3,5,342,1.4311
2012,8,1,1,955,2.6554
2012,8,1,2,435,4.2793
2012,8,1,3,353,2.0595
2012,8,1,4,316,2.4565
2012,8,1,5,365,2.8153
2012,8,2,1,266,4.0544
2012,8,2,2,257,4.1148
2012,8,2,3,259,3.2519
2012,8,2,4,270,3.2149
2012,8,2,5,260,3.7154
2012,8,3,1,169,3.6286
2012,8,3,2,240,0.4916
2012,8,3,3,264,1.3004
2012,8,3,4,317,2.0510
2012,8,3,5,324,3.1520
2012,9,1,1,975,5.5181
2012,9,1,2,434,5.2249
2012,9,1,3,370,3.6335
2012,9,1,4,319,3.8383
2012,9,1,5,362,3.9635
2012,9,2,1,290,3.5558
2012,9,2,2,268,2.6427
2012,9,2,3,277,3.6142
2012,9,2,4,277,2.4079
2012,9,2,5,259,2.9750
2012,9,3,1,182,2.8020
2012,9,3,2,257,4.1406
2012,9,3,3,276,2.2825
2012,9,3,4,329,2.2105
2012,9,3,5,331,2.0400
2012,10,1,1,961,-6.1587
2012,10,1,2,399,-3.1858
2012,10,1,3,355,-3.2899
2012,10,1,4,301,-2.4118
2012,10,1,5,358,-1.9871
2012,10,2,1,284,-3.6715
2012,10,2,2,247,-0.3388
2012,10,2,3,260,-1.3056
2012,10,2,4,250,-0.8134
2012,10,2,5,248,-2.1296
2012,10,3,1,165,-2.6390
2012,10,3,2,239,-1.0391
2012,10,3,3,258,-0.8435
2012,10,3,4,303,-1.1919
2012,10,3,5,317,-3.7876
2012,11,1,1,936,-0.0573
2012,11,1,2,371,0.8287
2012,11,1,3,327,2.4300
2012,11,1,4,260,2.7338
2012,11,1,5,295,0.7594
2012,11,2,1,280,0.8308
2012,11,2,2,238,1.1306
2012,11,2,3,259,1.3631
2012,11,2,4,236,1.1042
2012,11,2,5,227,1.6856
2012,11,3,1,166,1.3253
2012,11,3,2,229,-0.1923
2012,11,3,3,264,0.5173
2012,11,3,4,303,1.1977
2012,11,3,5,309,1.3960
2012,12,1,1,969,2.3617
2012,12,1,2,418,4.9126
2012,12,1,3,362,4.7171
2012,12,1,4,286,3.8948
2012,12,1,5,321,2.5287
2012,12,2,1,307,3.8274
2012,12,2,2,253,4.2127
2012,12,2,3,263,3.7444
2012,12,2,4,253,3.5326
2012,12,2,5,242,2.6937
2012,12,3,1,183,2.7408
2012,12,3,2,243,1.5824
2012,12,3,3,281,1.8409
2012,12,3,4,319,0.3791
2012,12,3,5,323,-0.7333
2013,1,1,1,944,6.9828
2013,1,1,2,386,5.1816
2013,1,1,3,333,5.9047
2013,1,1,4,267,5.8793
2013,1,1,5,308,4.6602
2013,1,2,1,287,6.4316
2013,1,2,2,222,6.9414
2013,1,2,3,246,6.9148
2013,1,2,4,238,6.5030
2013,1,2,5,224,5.2871
2013,1,3,1,160,7.4163
2013,1,3,2,211,5.9893
2013,1,3,3,244,5.8071
2013,1,3,4,292,6.3999
2013,1,3,5,307,3.9199
2013,2,1,1,898,-0.7059
2013,2,1,2,355,1.0451
2013,2,1,3,311,1.6681
2013,2,1,4,251,0.9149
2013,2,1,5,290,1.5497
2013,2,2,1,271,1.0106
2013,2,2,2,209,1.7295
2013,2,2,3,231,1.1963
2013,2,2,4,228,0.9741
2013,2,2,5,216,1.2136
2013,2,3,1,166,1.5537
2013,2,3,2,224,2.2028
2013,2,3,3,241,1.9362
2013,2,3,4,287,0.6935
2013,2,3,5,303,1.2250
2013,3,1,1,919,5.3944
2013,3,1,2,407,4.3402
2013,3,1,3,342,4.9641
2013,3,1,4,283,5.9222
2013,3,1,5,317,4.8929
2013,3,2,1,293,4.7656
2013,3,2,2,246,5.5293
2013,3,2,3,258,4.8841
2013,3,2,4,265,4.6831
2013,3,2,5,241,5.2067
2013,3,3,1,182,5.5839
2013,3,3,2,257,3.9229
2013,3,3,3,278,4.6979
2013,3,3,4,320,4.0524
2013,3,3,5,322,2.8389
2013,4,1,1,910,0.7666
2013,4,1,2,423,-0.1674
2013,4,1,3,341,-0.7806
2013,4,1,4,283,0.2854
2013,4,1,5,334,2.0649
2013,4,2,1,280,-0.1757
2013,4,2,2,238,-1.3203
2013,4,2,3,247,-1.5847
2013,4,2,4,245,-0.6831
2013,4,2,5,235,-1.5527
2013,4,3,1,176,1.9997
2013,4,3,2,244,2.1214
2013,4,3,3,259,1.3381
2013,4,3,4,299,1.6361
2013,4,3,5,309,1.6026
2013,5,1,1,882,5.7119
2013,5,1,2,406,5.2038
2013,5,1,3,310,6.1834
2013,5,1,4,278,4.6183
2013,5,1,5,310,6.5551
2013,5,2,1,278,7.2961
2013,5,2,2,238,4.0217
2013,5,2,3,241,5.5063
2013,5,2,4,247,5.0843
2013,5,2,5,229,4.5454
2013,5,3,1,170,1.5845
2013,5,3,2,247,-0.3403
2013,5,3,3,272,2.0372
2013,5,3,4,288,1.6674
2013,5,3,5,310,2.4152
2013,6,1,1,935,1.0914
2013,6,1,2,454,1.4858
2013,6,1,3,343,1.3166
2013,6,1,4,324,2.2537
2013,6,1,5,346,-0.1255
2013,6,2,1,300,-0.5408
2013,6,2,2,261,-1.0461
2013,6,2,3,266,-0.3457
2013,6,2,4,265,-0.4308
2013,6,2,5,242,-0.1548
2013,6,3,1,182,-0.9644
2013,6,3,2,258,-0.3951
2013,6,3,3,289,-0.5072
2013,6,3,4,328,-0.7507
2013,6,3,5,326,-2.6423
2013,7,1,1,899,8.5687
2013,7,1,2,425,6.9693
2013,7,1,3,322,8.1031
2013,7,1,4,315,7.8163
2013,7,1,5,330,8.8320
2013,7,2,1,292,7.9136
2013,7,2,2,249,6.8417
2013,7,2,3,246,7.1578
2013,7,2,4,252,6.7101
2013,7,2,5,241,6.5325
2013,7,3,1,168,5.9096
2013,7,3,2,242,5.9808
2013,7,3,3,271,5.3566
2013,7,3,4,310,5.5959
2013,7,3,5,313,4.9691
2013,8,1,1,892,-2.5286
2013,8,1,2,421,-3.7855
2013,8,1,3,310,-2.4419
2013,8,1,4,304,-2.2757
2013,8,1,5,327,-1.9546
2013,8,2,1,291,-2.9924
2013,8,2,2,245,-2.7881
2013,8,2,3,243,-3.8516
2013,8,2,4,230,-2.2835
2013,8,2,5,239,-0.8532
2013,8,3,1,162,-1.2247
2013,8,3,2,238,-3.0316
2013,8,3,3,282,-2.7422
2013,8,3,4,296,-2.4884
2013,8,3,5,320,-2.0740
2013,9,1,1,933,7.6323
2013,9,1,2,424,6.2083
2013,9,1,3,315,7.8765
2013,9,1,4,321,6.0550
2013,9,1,5,332,6.0192
2013,9,2,1,307,6.8633
2013,9,2,2,261,6.1081
2013,9,2,3,260,6.8972
2013,9,2,4,235,6.2650
2013,9,2,5,248,5.3845
2013,9,3,1,177,5.6307
2013,9,3,2,260,4.3086
2013,9,3,3,302,3.5672
2013,9,3,4,305,3.9473
2013,9,3,5,327,3.0086
2013,10,1,1,921,0.4865
2013,10,1,2,394,4.0388
2013,10,1,3,296,4.0505
2013,10,1,4,296,2.0882
2013,10,1,5,313,2.8434
2013,10,2,1,296,-0.4168
2013,10,2,2,237,3.9409
2013,10,2,3,235,3.2295
2013,10,2,4,217,3.2185
2013,10,2,5,230,4.5686
2013,10,3,1,158,2.9428
2013,10,3,2,243,5.0820
2013,10,3,3,271,4.9780
2013,10,3,4,276,4.0736
2013,10,3,5,307,4.6748
2013,11,1,1,910,5.9559
2013,11,1,2,372,4.8287
2013,11,1,3,258,6.7431
2013,11,1,4,270,5.8119
2013,11,1,5,262,5.0479
2013,11,2,1,301,3.9196
2013,11,2,2,240,2.1171
2013,11,2,3,234,3.2085
2013,11,2,4,219,3.3251
2013,11,2,5,222,4.5102
2013,11,3,1,153,1.6723
2013,11,3,2,240,1.8279
2013,11,3,3,266,2.0632
2013,11,3,4,293,2.1807
2013,11,3,5,312,3.1120
2013,12,1,1,943,3.6876
2013,12,1,2,421,3.1016
2013,12,1,3,276,1.2886
2013,12,1,4,278,2.3356
2013,12,1,5,294,1.3127
2013,12,2,1,316,2.9694
2013,12,2,2,258,3.0244
2013,12,2,3,249,2.4319
2013,12,2,4,232,2.1528
2013,12,2,5,228,1.4720
2013,12,3,1,162,3.0695
2013,12,3,2,257,3.0191
2013,12,3,3,278,2.4321
2013,12,3,4,305,2.8646
2013,12,3,5,319,2.4856
2014,1,1,1,917,2.8085
2014,1,1,2,409,-3.2968
2014,1,1,3,245,-3.4776
2014,1,1,4,252,-5.3368
2014,1,1,5,284,-2.9690
2014,1,2,1,310,1.5613
2014,1,2,2,231,-3.3114
2014,1,2,3,218,-4.0921
2014,1,2,4,216,-5.0742
2014,1,2,5,225,-4.2586
2014,1,3,1,141,-1.8658
2014,1,3,2,235,-2.6975
2014,1,3,3,251,-2.2403
2014,1,3,4,271,-4.4772
2014,1,3,5,304,-3.3112
2014,2,1,1,868,5.2140
2014,2,1,2,352,3.3125
2014,2,1,3,220,5.1831
2014,2,1,4,222,4.6970
2014,2,1,5,265,3.3195
2014,2,2,1,295,6.7446
2014,2,2,2,216,4.6474
2014,2,2,3,200,4.7616
2014,2,2,4,208,4.5258
2014,2,2,5,217,5.1006
2014,2,3,1,132,4.7728
2014,2,3,2,228,4.6482
2014,2,3,3,245,3.5914
2014,2,3,4,280,5.4832
2014,2,3,5,314,5.2236
2014,3,1,1,897,-2.6317
2014,3,1,2,381,1.3471
2014,3,1,3,248,2.4243
2014,3,1,4,240,1.2564
2014,3,1,5,281,1.2696
2014,3,2,1,324,-3.3200
2014,3,2,2,245,0.3000
2014,3,2,3,243,1.1265
2014,3,2,4,235,1.0188
2014,3,2,5,247,-0.4916
2014,3,3,1,156,-4.3375
2014,3,3,2,247,0.2424
2014,3,3,3,289,1.2002
2014,3,3,4,313,0.2833
2014,3,3,5,324,0.2415
2014,4,1,1,923,-8.5790
2014,4,1,2,385,-4.9213
2014,4,1,3,247,-3.0947
2014,4,1,4,250,-3.0966
2014,4,1,5,300,-3.3381
2014,4,2,1,309,-5.7120
2014,4,2,2,239,-2.1357
2014,4,2,3,236,-2.0166
2014,4,2,4,227,-2.4992
2014,4,2,5,243,-2.5405
2014,4,3,1,147,-4.2139
2014,4,3,2,229,1.9242
2014,4,3,3,261,1.3928
2014,4,3,4,290,0.8260
2014,4,3,5,307,1.1196
2014,5,1,1,911,-2.1635
2014,5,1,2,384,0.6024
2014,5,1,3,243,0.4122
2014,5,1,4,255,-0.3064
2014,5,1,5,295,0.4187
2014,5,2,1,309,-0.7180
2014,5,2,2,242,2.0563
2014,5,2,3,246,1.0299
2014,5,2,4,246,1.3302
2014,5,2,5,255,-0.5972
2014,5,3,1,147,3.9186
2014,5,3,2,235,2.0290
2014,5,3,3,282,1.8478
2014,5,3,4,328,1.6791
2014,5,3,5,321,2.6270
2014,6,1,1,989,6.8118
2014,6,1,2,431,4.1514
2014,6,1,3,268,4.1927
2014,6,1,4,283,3.9792
2014,6,1,5,328,3.7032
2014,6,2,1,341,7.9059
2014,6,2,2,273,5.3749
2014,6,2,3,261,4.6548
2014,6,2,4,265,5.0405
2014,6,2,5,266,6.0458
2014,6,3,1,157,6.6402
2014,6,3,2,253,3.4627
2014,6,3,3,298,2.5184
2014,6,3,4,344,1.6016
2014,6,3,5,349,1.7128
2014,7,1,1,950,-8.2837
2014,7,1,2,409,-6.0226
2014,7,1,3,260,-6.0968
2014,7,1,4,279,-4.2420
2014,7,1,5,315,-6.1070
2014,7,2,1,334,-6.3790
2014,7,2,2,259,-6.1058
2014,7,2,3,248,-6.9098
2014,7,2,4,260,-5.5726
2014,7,2,5,252,-6.3026
2014,7,3,1,158,-3.8733
2014,7,3,2,251,-3.4811
2014,7,3,3,284,-2.1754
2014,7,3,4,331,-1.4078
2014,7,3,5,337,-0.7117
2014,8,1,1,934,3.5152
2014,8,1,2,387,4.0692
2014,8,1,3,265,5.6242
2014,8,1,4,285,4.3287
2014,8,1,5,305,5.5316
2014,8,2,1,315,5.5304
2014,8,2,2,241,4.6644
2014,8,2,3,263,5.4713
2014,8,2,4,262,5.0997
2014,8,2,5,244,4.6262
2014,8,3,1,164,5.3148
2014,8,3,2,241,4.5043
2014,8,3,3,286,4.5903
2014,8,3,4,340,3.8076
2014,8,3,5,347,4.3411
2014,9,1,1,975,-7.2609
2014,9,1,2,392,-6.5863
2014,9,1,3,286,-6.0649
2014,9,1,4,312,-5.6877
2014,9,1,5,317,-6.7514
2014,9,2,1,312,-6.4204
2014,9,2,2,256,-6.3659
2014,9,2,3,270,-6.4244
2014,9,2,4,277,-5.2362
2014,9,2,5,240,-3.0392
2014,9,3,1,171,-3.3249
2014,9,3,2,256,-3.7329
2014,9,3,3,297,-2.6620
2014,9,3,4,345,-1.8650
2014,9,3,5,346,-0.9693
2014,10,1,1,955,3.3678
2014,10,1,2,373,6.5416
2014,10,1,3,262,7.1805
2014,10,1,4,282,7.4359
2014,10,1,5,296,5.8412
2014,10,2,1,309,4.5609
2014,10,2,2,240,4.4978
2014,10,2,3,253,5.7725
2014,10,2,4,260,6.2154
2014,10,2,5,226,6.7290
2014,10,3,1,159,0.3062
2014,10,3,2,238,1.4009
2014,10,3,3,264,1.5015
2014,10,3,4,316,1.8542
2014,10,3,5,325,2.7378
2014,11,1,1,941,-0.3322
2014,11,1,2,339,-1.8905
2014,11,1,3,255,-1.1561
2014,11,1,4,250,-1.2002
2014,11,1,5,247,-0.8971
2014,11,2,1,306,0.9010
2014,11,2,2,251,-0.3281
2014,11,2,3,258,-0.2345
2014,11,2,4,269,0.7834
2014,11,2,5,216,1.6639
2014,11,3,1,161,0.5118
2014,11,3,2,255,2.1830
2014,11,3,3,270,3.1545
2014,11,3,4,314,3.1317
2014,11,3,5,340,3.2151
2014,12,1,1,982,5.5530
2014,12,1,2,372,6.1972
2014,12,1,3,282,5.5267
2014,12,1,4,282,4.6000
2014,12,1,5,279,3.9098
2014,12,2,1,332,3.4898
2014,12,2,2,281,2.1300
2014,12,2,3,284,1.6221
2014,12,2,4,294,1.4381
2014,12,2,5,243,0.8274
2014,12,3,1,176,-2.5835
2014,12,3,2,270,-0.0961
2014,12,3,3,301,0.0264
2014,12,3,4,327,-0.0222
2014,12,3,5,358,-1.2258
2015,1,1,1,943,-4.6354
2015,1,1,2,351,-5.4624
2015,1,1,3,265,-3.6059
2015,1,1,4,261,-5.0475
2015,1,1,5,264,-4.0186
2015,1,2,1,319,-2.9077
2015,1,2,2,262,-3.5834
2015,1,2,3,259,-4.8522
2015,1,2,4,263,-3.6244
2015,1,2,5,224,-2.7939
2015,1,3,1,158,0.5005
2015,1,3,2,238,-1.6074
2015,1,3,3,260,-2.5534
2015,1,3,4,292,-2.8391
2015,1,3,5,329,-2.0613
2015,2,1,1,892,7.8857
2015,2,1,2,331,6.1406
2015,2,1,3,243,4.9161
2015,2,1,4,248,4.4063
2015,2,1,5,245,5.9337
2015,2,2,1,305,7.9787
2015,2,2,2,258,6.0663
2015,2,2,3,238,6.4682
2015,2,2,4,258,7.6662
2015,2,2,5,225,6.9094
2015,2,3,1,170,9.3761
2015,2,3,2,243,3.9211
2015,2,3,3,261,4.2640
2015,2,3,4,292,5.4568
2015,2,3,5,325,6.4917
2015,3,1,1,898,-1.3215
2015,3,1,2,392,0.8748
2015,3,1,3,283,1.6482
2015,3,1,4,274,2.5853
2015,3,1,5,266,1.9790
2015,3,2,1,316,0.1767
2015,3,2,2,296,1.5286
2015,3,2,3,273,1.9933
2015,3,2,4,286,1.6463
2015,3,2,5,263,1.6414
2015,3,3,1,193,-1.4661
2015,3,3,2,274,-1.2912
2015,3,3,3,315,-1.2451
2015,3,3,4,327,-1.4216
2015,3,3,5,360,-1.8080
2015,4,1,1,934,-1.4538
2015,4,1,2,410,0.0562
2015,4,1,3,278,-0.8165
2015,4,1,4,276,-0.6743
2015,4,1,5,276,-0.1675
2015,4,2,1,305,-2.2835
2015,4,2,2,283,-0.8097
2015,4,2,3,264,-1.9867
2015,4,2,4,265,-2.5604
2015,4,2,5,267,-1.2496
2015,4,3,1,178,3.7922
2015,4,3,2,260,1.6427
2015,4,3,3,300,0.5692
2015,4,3,4,297,-0.1098
2015,4,3,5,339,0.3458
2015,5,1,1,919,3.2192
2015,5,1,2,400,-0.8978
2015,5,1,3,266,-0.3506
2015,5,1,4,266,-1.1312
2015,5,1,5,266,0.1003
2015,5,2,1,301,5.9583
2015,5,2,2,293,1.0746
2015,5,2,3,276,1.5426
2015,5,2,4,270,0.6705
2015,5,2,5,257,0.6861
2015,5,3,1,178,0.9924
2015,5,3,2,272,0.1760
2015,5,3,3,318,1.5199
2015,5,3,4,318,0.5456
2015,5,3,5,338,1.3688
2015,6,1,1,989,0.9841
2015,6,1,2,442,0.9625
2015,6,1,3,299,1.4071
2015,6,1,4,297,1.4487
2015,6,1,5,301,2.4181
2015,6,2,1,338,1.1398
2015,6,2,2,321,0.0493
2015,6,2,3,300,-0.4814
2015,6,2,4,289,1.1637
2015,6,2,5,284,0.4337
2015,6,3,1,194,-2.1746
2015,6,3,2,297,-2.8365
2015,6,3,3,350,-2.6920
2015,6,3,4,347,-1.8819
2015,6,3,5,368,-2.2214
2015,7,1,1,943,-5.8502
2015,7,1,2,411,-5.8825
2015,7,1,3,291,-4.0816
2015,7,1,4,291,-5.4992
2015,7,1,5,298,-2.7242
2015,7,2,1,315,-2.6412
2015,7,2,2,302,-3.5823
2015,7,2,3,283,-2.2786
2015,7,2,4,286,-1.2681
2015,7,2,5,279,-1.4068
2015,7,3,1,186,-2.2434
2015,7,3,2,275,1.9089
2015,7,3,3,325,1.7893
2015,7,3,4,339,1.5318
2015,7,3,5,360,2.8778
2015,8,1,1,898,-6.1364
2015,8,1,2,395,-4.3165
2015,8,1,3,284,-3.5002
2015,8,1,4,298,-3.6286
2015,8,1,5,298,-3.9728
2015,8,2,1,307,-8.1599
2015,8,2,2,280,-6.4518
2015,8,2,3,266,-5.0734
2015,8,2,4,284,-4.7459
2015,8,2,5,268,-5.2679
2015,8,3,1,188,-6.2044
2015,8,3,2,253,-5.2633
2015,8,3,3,307,-5.1495
2015,8,3,4,330,-5.9826
2015,8,3,5,370,-6.2616
2015,9,1,1,932,-11.8091
2015,9,1,2,420,-6.7766
2015,9,1,3,288,-5.5526
2015,9,1,4,307,-4.6836
2015,9,1,5,310,-3.4730
2015,9,2,1,316,-11.2803
2015,9,2,2,284,-7.4879
2015,9,2,3,279,-4.8936
2015,9,2,4,282,-3.5739
2015,9,2,5,262,-5.5015
2015,9,3,1,200,-5.6129
2015,9,3,2,271,-3.9249
2015,9,3,3,328,-2.9588
2015,9,3,4,343,-2.1331
2015,9,3,5,377,-1.8161
2015,10,1,1,933,4.8086
2015,10,1,2,397,6.2088
2015,10,1,3,266,5.9814
2015,10,1,4,288,7.8882
2015,10,1,5,301,5.3919
2015,10,2,1,296,5.3455
2015,10,2,2,270,8.0820
2015,10,2,3,253,6.5582
2015,10,2,4,274,6.8054
2015,10,2,5,248,4.6769
2015,10,3,1,182,10.5730
2015,10,3,2,245,10.2005
2015,10,3,3,292,6.3714
2015,10,3,4,316,7.3237
2015,10,3,5,351,8.6020
2015,11,1,1,882,5.0107
2015,11,1,2,347,0.4273
2015,11,1,3,243,1.3094
2015,11,1,4,264,3.7829
2015,11,1,5,249,2.5117
2015,11,2,1,279,7.9836
2015,11,2,2,252,3.0105
2015,11,2,3,252,3.7918
2015,11,2,4,266,2.2824
2015,11,2,5,227,2.5716
2015,11,3,1,176,1.3328
2015,11,3,2,240,0.4441
2015,11,3,3,284,-0.7670
2015,11,3,4,316,-0.1901
2015,11,3,5,343,0.2338
2015,12,1,1,929,-6.4558
2015,12,1,2,397,-4.5544
2015,12,1,3,275,-5.0712
2015,12,1,4,286,-5.0276
2015,12,1,5,281,-4.9926
2015,12,2,1,307,-5.1070
2015,12,2,2,275,-4.7858
2015,12,2,3,264,-5.8613
2015,12,2,4,284,-5.8281
2015,12,2,5,242,-4.2427
2015,12,3,1,186,-4.3101
2015,12,3,2,256,-2.3436
2015,12,3,3,312,-1.4108
2015,12,3,4,340,-1.1547
2015,12,3,5,352,-1.8703
2016,1,1,1,911,-17.8818
2016,1,1,2,382,-7.9339
2016,1,1,3,272,-8.5832
2016,1,1,4,260,-5.7465
2016,1,1,5,254,-5.9189
2016,1,2,1,294,-18.3674
2016,1,2,2,249,-9.0299
2016,1,2,3,235,-8.3853
2016,1,2,4,257,-6.3282
2016,1,2,5,225,-7.3090
2016,1,3,1,174,-10.3189
2016,1,3,2,223,-6.5958
2016,1,3,3,278,-3.2140
2016,1,3,4,302,-3.1252
2016,1,3,5,327,-4.7465
2016,2,1,1,863,-1.8204
2016,2,1,2,333,1.6862
2016,2,1,3,236,3.2979
2016,2,1,4,232,-0.0272
2016,2,1,5,243,1.5228
2016,2,2,1,283,-2.3724
2016,2,2,2,229,0.5271
2016,2,2,3,217,3.1214
2016,2,2,4,243,2.0819
2016,2,2,5,215,2.1575
2016,2,3,1,162,-3.9278
2016,2,3,2,209,0.7370
2016,2,3,3,270,2.0263
2016,2,3,4,291,1.0769
2016,2,3,5,331,-0.0505
2016,3,1,1,884,9.7539
2016,3,1,2,377,8.0921
2016,3,1,3,274,8.0068
2016,3,1,4,262,5.7584
2016,3,1,5,254,4.6074
2016,3,2,1,305,11.1446
2016,3,2,2,264,11.0239
2016,3,2,3,257,8.1999
2016,3,2,4,273,8.4689
2016,3,2,5,246,7.7798
2016,3,3,1,178,9.1526
2016,3,3,2,250,7.9346
2016,3,3,3,310,6.6560
2016,3,3,4,336,6.3164
2016,3,3,5,361,6.7283
2016,4,1,1,912,7.3076
2016,4,1,2,398,5.4724
2016,4,1,3,280,3.5641
2016,4,1,4,265,0.1554
2016,4,1,5,268,2.0604
2016,4,2,1,302,7.0316
2016,4,2,2,259,5.2729
2016,4,2,3,255,2.2407
2016,4,2,4,258,0.5752
2016,4,2,5,250,-0.5778
2016,4,3,1,166,8.5099
2016,4,3,2,232,2.8394
2016,4,3,3,288,1.6854
2016,4,3,4,317,0.2751
2016,4,3,5,345,-2.4339
2016,5,1,1,875,-0.6109
2016,5,1,2,397,-2.7607
2016,5,1,3,270,-1.7477
2016,5,1,4,248,-0.3344
2016,5,1,5,256,0.2623
2016,5,2,1,287,2.3410
2016,5,2,2,266,0.3240
2016,5,2,3,251,1.4330
2016,5,2,4,254,1.2052
2016,5,2,5,258,1.0760
2016,5,3,1,158,0.9631
2016,5,3,2,238,2.0105
2016,5,3,3,291,1.4416
2016,5,3,4,337,1.2256
2016,5,3,5,351,2.3512
2016,6,1,1,940,-2.3461
2016,6,1,2,447,2.1770
2016,6,1,3,303,0.7919
2016,6,1,4,260,1.1480
2016,6,1,5,290,1.8859
2016,6,2,1,300,-0.4206
2016,6,2,2,292,0.3365
2016,6,2,3,276,0.6036
2016,6,2,4,274,0.0280
2016,6,2,5,274,0.6859
2016,6,3,1,170,-0.0042
2016,6,3,2,255,2.5182
2016,6,3,3,305,2.8623
2016,6,3,4,354,1.0719
2016,6,3,5,371,-0.3371
2016,7,1,1,917,4.5551
2016,7,1,2,428,6.5298
2016,7,1,3,297,6.1814
2016,7,1,4,252,5.1135
2016,7,1,5,279,6.1233
