year,month,rank_ME,rank_CTO,nstocks,ret_vw
2011,5,3,5,116,0.2737
2011,6,1,1,317,-5.7908
2011,6,1,2,217,-3.0052
2011,6,1,3,195,-1.8804
2011,6,1,4,280,-2.6982
2011,6,1,5,311,-1.8737
2011,6,2,1,120,-3.1492
2011,6,2,2,128,-1.4406
2011,6,2,3,108,-1.6035
2011,6,2,4,121,-1.7705
2011,6,2,5,153,0.2155
2011,6,3,1,164,-2.4744
2011,6,3,2,167,-2.0424
2011,6,3,3,141,-0.5449
2011,6,3,4,121,-1.4702
2011,6,3,5,116,-0.9730
2011,7,1,1,296,-3.3422
2011,7,1,2,221,-3.6362
2011,7,1,3,205,-4.0558
2011,7,1,4,279,-3.4800
2011,7,1,5,372,-0.6404
2011,7,2,1,100,-1.6199
2011,7,2,2,135,-5.5873
2011,7,2,3,126,-6.1729
2011,7,2,4,129,-4.7387
2011,7,2,5,149,-3.6493
2011,7,3,1,160,-2.4055
2011,7,3,2,171,-2.6187
2011,7,3,3,145,-1.7555
2011,7,3,4,130,-0.4785
2011,7,3,5,104,-1.1670
2011,8,1,1,294,-12.7440
2011,8,1,2,220,-10.1910
2011,8,1,3,203,-10.1101
2011,8,1,4,279,-12.5064
2011,8,1,5,371,-10.1697
2011,8,2,1,99,-7.6426
2011,8,2,2,134,-10.2935
2011,8,2,3,125,-8.9157
2011,8,2,4,128,-8.4806
2011,8,2,5,149,-7.6187
2011,8,3,1,160,-4.5639
2011,8,3,2,171,-4.3512
2011,8,3,3,145,-5.4096
2011,8,3,4,129,-6.4742
2011,8,3,5,103,-3.3883
2011,9,1,1,292,-12.3081
2011,9,1,2,218,-10.9720
2011,9,1,3,202,-11.5727
2011,9,1,4,277,-11.0624
2011,9,1,5,370,-11.8214
2011,9,2,1,99,-11.0415
2011,9,2,2,133,-12.6516
2011,9,2,3,125,-12.1757
2011,9,2,4,126,-10.3142
2011,9,2,5,149,-10.1741
2011,9,3,1,159,-6.0856
2011,9,3,2,171,-6.7612
2011,9,3,3,145,-6.9933
2011,9,3,4,129,-6.0049
2011,9,3,5,103,-6.6749
2011,10,1,1,290,13.1493
2011,10,1,2,217,14.7468
2011,10,1,3,201,12.7569
2011,10,1,4,276,13.6717
2011,10,1,5,369,14.3943
2011,10,2,1,97,14.8448
2011,10,2,2,133,16.8878
2011,10,2,3,125,17.6393
2011,10,2,4,126,14.2775
2011,10,2,5,148,14.5254
2011,10,3,1,158,10.2846
2011,10,3,2,169,10.5388
2011,10,3,3,145,11.0911
2011,10,3,4,128,10.9171
2011,10,3,5,103,9.8682
2011,11,1,1,289,-1.8533
2011,11,1,2,216,-0.9196
2011,11,1,3,199,-3.1091
2011,11,1,4,275,-1.3205
2011,11,1,5,362,-1.9153
2011,11,2,1,97,0.1184
2011,11,2,2,131,-0.3353
2011,11,2,3,125,-0.1177
2011,11,2,4,125,0.3198
2011,11,2,5,148,-2.2784
2011,11,3,1,158,1.3098
2011,11,3,2,168,-0.4857
2011,11,3,3,145,1.0920
2011,11,3,4,128,-0.0407
2011,11,3,5,102,0.0952
2011,12,1,1,284,0.1147
2011,12,1,2,213,1.5313
2011,12,1,3,197,1.6998
2011,12,1,4,274,0.4383
2011,12,1,5,359,2.1364
2011,12,2,1,96,-0.6236
2011,12,2,2,131,0.6888
2011,12,2,3,124,-0.9187
2011,12,2,4,125,-1.1692
2011,12,2,5,148,0.9321
2011,12,3,1,158,1.9262
2011,12,3,2,166,-0.2928
2011,12,3,3,145,0.1757
2011,12,3,4,127,1.3598
2011,12,3,5,102,-0.2850
2012,1,1,1,283,11.6836
2012,1,1,2,210,6.9167
2012,1,1,3,196,10.2446
2012,1,1,4,270,9.3653
2012,1,1,5,357,7.8794
2012,1,2,1,95,4.9975
2012,1,2,2,131,7.0265
2012,1,2,3,124,7.0116
2012,1,2,4,124,7.4678
2012,1,2,5,148,7.9006
2012,1,3,1,157,2.7123
2012,1,3,2,164,3.8787
2012,1,3,3,144,6.0676
2012,1,3,4,127,4.3153
2012,1,3,5,102,6.2773
2012,2,1,1,279,4.3451
2012,2,1,2,207,-0.1675
2012,2,1,3,196,1.1436
2012,2,1,4,270,0.9893
2012,2,1,5,354,2.7324
2012,2,2,1,95,4.9774
2012,2,2,2,129,3.9564
2012,2,2,3,124,2.3246
2012,2,2,4,123,4.3222
2012,2,2,5,146,2.0230
2012,2,3,1,155,3.0447
2012,2,3,2,164,3.4987
2012,2,3,3,144,3.7987
2012,2,3,4,127,6.8878
2012,2,3,5,102,3.0331
2012,3,1,1,274,2.1918
2012,3,1,2,203,3.6003
2012,3,1,3,194,4.0932
2012,3,1,4,269,4.1520
2012,3,1,5,353,4.0055
2012,3,2,1,95,1.2252
2012,3,2,2,129,1.2211
2012,3,2,3,123,1.3754
2012,3,2,4,123,2.9398
2012,3,2,5,146,3.3491
2012,3,3,1,155,1.4523
2012,3,3,2,161,2.3653
2012,3,3,3,143,2.5071
2012,3,3,4,127,2.6979
2012,3,3,5,102,4.4480
2012,4,1,1,273,-3.1637
2012,4,1,2,199,-1.3987
2012,4,1,3,192,-3.4936
2012,4,1,4,268,-1.9392
2012,4,1,5,349,-1.5629
2012,4,2,1,95,-0.7963
2012,4,2,2,129,-0.8189
2012,4,2,3,123,-0.9700
2012,4,2,4,123,-1.7347
2012,4,2,5,146,-1.0576
2012,4,3,1,154,0.5651
2012,4,3,2,160,-1.0241
2012,4,3,3,143,-0.3395
2012,4,3,4,127,-1.2654
2012,4,3,5,102,0.3197
2012,5,1,1,271,-7.7249
2012,5,1,2,198,-7.1304
2012,5,1,3,191,-8.2136
2012,5,1,4,264,-8.0136
2012,5,1,5,348,-6.3634
2012,5,2,1,95,-7.1045
2012,5,2,2,128,-7.8263
2012,5,2,3,123,-6.9937
2012,5,2,4,122,-6.3484
2012,5,2,5,146,-4.5953
2012,5,3,1,153,-4.4666
2012,5,3,2,160,-5.8040
2012,5,3,3,143,-6.9850
2012,5,3,4,127,-6.0405
2012,5,3,5,101,-3.5707
2012,6,1,1,269,11.2455
2012,6,1,2,197,5.8899
2012,6,1,3,187,6.0522
2012,6,1,4,264,5.2896
2012,6,1,5,347,4.5315
2012,6,2,1,94,7.8399
2012,6,2,2,128,5.8040
2012,6,2,3,123,4.8236
2012,6,2,4,122,4.4626
2012,6,2,5,146,1.8124
2012,6,3,1,151,5.2845
2012,6,3,2,160,4.0857
2012,6,3,3,142,2.9981
2012,6,3,4,127,2.5882
2012,6,3,5,101,2.8894
2012,7,1,1,293,-1.5049
2012,7,1,2,220,-1.5203
2012,7,1,3,199,-1.8063
2012,7,1,4,270,-3.5037
2012,7,1,5,340,-1.9229
2012,7,2,1,100,-1.0252
2012,7,2,2,128,-3.7301
2012,7,2,3,129,-1.2605
2012,7,2,4,125,-2.2546
2012,7,2,5,132,-1.0931
2012,7,3,1,162,2.7320
2012,7,3,2,189,1.7422
2012,7,3,3,139,-0.4752
2012,7,3,4,129,1.9432
2012,7,3,5,111,0.5231
2012,8,1,1,291,2.5183
2012,8,1,2,219,2.0609
2012,8,1,3,197,3.7273
2012,8,1,4,268,1.9925
2012,8,1,5,335,4.7396
2012,8,2,1,100,2.7896
2012,8,2,2,127,3.7933
2012,8,2,3,129,3.9754
2012,8,2,4,125,4.1627
2012,8,2,5,131,4.7078
2012,8,3,1,161,0.1974
2012,8,3,2,187,2.4811
2012,8,3,3,138,1.7905
2012,8,3,4,129,4.4681
2012,8,3,5,111,2.9795
2012,9,1,1,288,6.8741
2012,9,1,2,218,5.1656
2012,9,1,3,196,4.1951
2012,9,1,4,262,5.2108
2012,9,1,5,333,4.2481
2012,9,2,1,99,4.5011
2012,9,2,2,127,3.0582
2012,9,2,3,128,2.9825
2012,9,2,4,125,2.1641
2012,9,2,5,131,2.4176
2012,9,3,1,160,3.6807
2012,9,3,2,186,3.5890
2012,9,3,3,137,0.8477
2012,9,3,4,129,1.4937
2012,9,3,5,111,1.7835
2012,10,1,1,284,-6.1942
2012,10,1,2,217,-5.0953
2012,10,1,3,196,-4.6613
2012,10,1,4,259,-2.7664
2012,10,1,5,329,-1.7649
2012,10,2,1,99,-2.6027
2012,10,2,2,127,-0.5273
2012,10,2,3,128,-0.9548
2012,10,2,4,124,-2.1436
2012,10,2,5,131,-1.4949
2012,10,3,1,160,-1.7718
2012,10,3,2,185,-2.6556
2012,10,3,3,137,-2.3096
2012,10,3,4,129,-3.3391
2012,10,3,5,111,-1.0435
2012,11,1,1,282,-1.0839
2012,11,1,2,217,0.4451
2012,11,1,3,192,1.9916
2012,11,1,4,259,0.5695
2012,11,1,5,325,2.8826
2012,11,2,1,97,-1.1501
2012,11,2,2,126,1.6867
2012,11,2,3,127,1.6357
2012,11,2,4,122,1.9262
2012,11,2,5,130,2.5261
2012,11,3,1,160,-0.2211
2012,11,3,2,184,2.5602
2012,11,3,3,136,0.4429
2012,11,3,4,129,0.0294
2012,11,3,5,110,2.1508
2012,12,1,1,277,-0.6038
2012,12,1,2,214,3.9769
2012,12,1,3,190,4.8494
2012,12,1,4,256,5.7217
2012,12,1,5,324,3.4894
2012,12,2,1,97,3.4191
2012,12,2,2,125,4.0975
2012,12,2,3,127,3.9406
2012,12,2,4,122,4.2094
2012,12,2,5,130,2.1803
2012,12,3,1,160,0.4658
2012,12,3,2,183,0.7072
2012,12,3,3,136,2.3730
2012,12,3,4,129,-1.7601
2012,12,3,5,110,0.0753
2013,1,1,1,274,8.3377
2013,1,1,2,212,5.0797
2013,1,1,3,188,5.4269
2013,1,1,4,253,6.2516
2013,1,1,5,320,6.5353
2013,1,2,1,96,7.1973
2013,1,2,2,123,6.0931
2013,1,2,3,124,6.5062
2013,1,2,4,122,5.2030
2013,1,2,5,130,6.4519
2013,1,3,1,160,6.5901
2013,1,3,2,182,6.8663
2013,1,3,3,135,5.1216
2013,1,3,4,129,0.6530
2013,1,3,5,110,6.4917
2013,2,1,1,272,-2.9362
2013,2,1,2,211,2.9758
2013,2,1,3,187,0.6533
2013,2,1,4,253,1.5782
2013,2,1,5,318,1.1365
2013,2,2,1,96,0.9904
2013,2,2,2,122,0.5478
2013,2,2,3,124,0.5401
2013,2,2,4,122,1.7162
2013,2,2,5,130,0.2349
2013,2,3,1,160,2.0182
2013,2,3,2,179,0.9165
2013,2,3,3,135,1.8858
2013,2,3,4,129,0.5147
2013,2,3,5,110,1.2542
2013,3,1,1,270,7.1611
2013,3,1,2,210,6.8495
2013,3,1,3,185,5.1797
2013,3,1,4,252,4.0459
2013,3,1,5,316,6.6412
2013,3,2,1,96,4.4946
2013,3,2,2,122,4.2159
2013,3,2,3,122,5.0667
2013,3,2,4,121,3.7392
2013,3,2,5,129,5.2373
2013,3,3,1,160,4.4239
2013,3,3,2,179,3.6620
2013,3,3,3,135,4.0509
2013,3,3,4,129,2.2604
2013,3,3,5,110,4.3162
2013,4,1,1,264,1.4579
2013,4,1,2,207,1.3668
2013,4,1,3,184,-2.0635
2013,4,1,4,252,-0.9365
2013,4,1,5,315,0.5131
2013,4,2,1,96,-0.6987
2013,4,2,2,122,0.1789
2013,4,2,3,122,-3.3028
2013,4,2,4,121,-0.1949
2013,4,2,5,129,-0.7603
2013,4,3,1,160,1.6072
2013,4,3,2,179,1.8869
2013,4,3,3,135,2.4904
2013,4,3,4,129,0.5235
2013,4,3,5,110,2.0488
2013,5,1,1,259,4.1649
2013,5,1,2,205,3.4052
2013,5,1,3,184,5.1016
2013,5,1,4,250,5.2340
2013,5,1,5,314,8.8673
2013,5,2,1,96,3.2002
2013,5,2,2,121,5.8846
2013,5,2,3,122,5.9290
2013,5,2,4,120,5.9631
2013,5,2,5,127,4.7049
2013,5,3,1,160,-0.3071
2013,5,3,2,179,2.0550
2013,5,3,3,135,2.9711
2013,5,3,4,129,2.4254
2013,5,3,5,110,2.7290
2013,6,1,1,255,-2.1996
2013,6,1,2,202,1.3755
2013,6,1,3,182,1.4678
2013,6,1,4,249,0.0090
2013,6,1,5,313,0.0127
2013,6,2,1,96,-0.7138
2013,6,2,2,120,-1.9993
2013,6,2,3,122,-1.6842
2013,6,2,4,120,-0.4808
2013,6,2,5,127,0.2714
2013,6,3,1,159,-0.5271
2013,6,3,2,179,-1.2896
2013,6,3,3,135,-1.7264
2013,6,3,4,128,-2.9362
2013,6,3,5,110,-0.9125
2013,7,1,1,290,11.2726
2013,7,1,2,204,8.6955
2013,7,1,3,182,7.0005
2013,7,1,4,251,7.2399
2013,7,1,5,313,7.0305
2013,7,2,1,107,7.7634
2013,7,2,2,122,5.9688
2013,7,2,3,140,8.0876
2013,7,2,4,123,5.8698
2013,7,2,5,125,7.0316
2013,7,3,1,149,5.0895
2013,7,3,2,190,4.0852
2013,7,3,3,143,5.5191
2013,7,3,4,119,7.4500
2013,7,3,5,117,5.7508
2013,8,1,1,289,-2.8504
2013,8,1,2,203,-3.1701
2013,8,1,3,180,-1.5691
2013,8,1,4,251,-1.2750
2013,8,1,5,313,-3.4313
2013,8,2,1,107,-2.5350
2013,8,2,2,122,-3.2765
2013,8,2,3,140,-1.7252
2013,8,2,4,121,-3.0461
2013,8,2,5,125,-3.4855
2013,8,3,1,148,-2.6527
2013,8,3,2,189,-2.4219
2013,8,3,3,142,-3.0845
2013,8,3,4,118,-0.2057
2013,8,3,5,117,-3.4969
2013,9,1,1,286,7.8023
2013,9,1,2,200,7.3473
2013,9,1,3,177,8.4876
2013,9,1,4,250,6.9515
2013,9,1,5,310,6.2271
2013,9,2,1,107,5.1766
2013,9,2,2,122,7.0163
2013,9,2,3,139,5.6781
2013,9,2,4,121,7.4478
2013,9,2,5,125,5.8771
2013,9,3,1,148,3.3947
2013,9,3,2,189,3.4933
2013,9,3,3,142,4.2727
2013,9,3,4,118,1.4500
2013,9,3,5,117,5.0195
2013,10,1,1,285,-0.9904
2013,10,1,2,198,2.2277
2013,10,1,3,175,2.2218
2013,10,1,4,248,4.1261
2013,10,1,5,309,4.0477
2013,10,2,1,107,0.4071
2013,10,2,2,122,1.9384
2013,10,2,3,139,3.9835
2013,10,2,4,121,3.6417
2013,10,2,5,124,2.6917
2013,10,3,1,148,3.7575
2013,10,3,2,188,4.8583
2013,10,3,3,142,3.0401
2013,10,3,4,118,5.3483
2013,10,3,5,116,6.0072
2013,11,1,1,283,8.2081
2013,11,1,2,196,5.3677
2013,11,1,3,174,6.7930
2013,11,1,4,247,5.1499
2013,11,1,5,305,4.5864
2013,11,2,1,107,1.6730
2013,11,2,2,119,2.4511
2013,11,2,3,138,3.3049
2013,11,2,4,119,4.5515
2013,11,2,5,123,5.5135
2013,11,3,1,147,0.7510
2013,11,3,2,188,2.2516
2013,11,3,3,141,2.6698
2013,11,3,4,118,4.3646
2013,11,3,5,115,4.0903
2013,12,1,1,283,3.3734
2013,12,1,2,193,4.0063
2013,12,1,3,171,1.5567
2013,12,1,4,244,2.8035
2013,12,1,5,299,2.1195
2013,12,2,1,107,1.5011
2013,12,2,2,119,2.6089
2013,12,2,3,136,3.4628
2013,12,2,4,118,1.9585
2013,12,2,5,122,0.6381
2013,12,3,1,147,1.7460
2013,12,3,2,188,3.0726
2013,12,3,3,141,3.1937
2013,12,3,4,118,3.3168
2013,12,3,5,115,0.7118
2014,1,1,1,283,4.1788
2014,1,1,2,193,-1.2898
2014,1,1,3,170,-2.4211
2014,1,1,4,242,-2.4568
2014,1,1,5,298,-4.4907
2014,1,2,1,104,-0.2438
2014,1,2,2,118,-2.6738
2014,1,2,3,135,-2.3990
2014,1,2,4,118,-3.1948
2014,1,2,5,122,-6.0114
2014,1,3,1,146,-2.0358
2014,1,3,2,188,-1.9476
2014,1,3,3,139,-3.0649
2014,1,3,4,118,-6.4311
2014,1,3,5,114,-6.5995
2014,2,1,1,281,7.4044
2014,2,1,2,192,3.8965
2014,2,1,3,169,6.3600
2014,2,1,4,242,3.4881
2014,2,1,5,297,4.8992
2014,2,2,1,102,6.2666
2014,2,2,2,118,5.0171
2014,2,2,3,135,4.6541
2014,2,2,4,118,4.7703
2014,2,2,5,120,3.7060
2014,2,3,1,145,4.1381
2014,2,3,2,188,4.8562
2014,2,3,3,137,4.7154
2014,2,3,4,118,6.2843
2014,2,3,5,114,4.3697
2014,3,1,1,279,-4.0340
2014,3,1,2,187,1.0156
2014,3,1,3,168,2.3419
2014,3,1,4,240,1.2864
2014,3,1,5,291,-0.7714
2014,3,2,1,102,-3.6356
2014,3,2,2,118,-0.3464
2014,3,2,3,133,0.0787
2014,3,2,4,117,0.4868
2014,3,2,5,120,1.2624
2014,3,3,1,144,1.4188
2014,3,3,2,188,0.0933
2014,3,3,3,137,0.4841
2014,3,3,4,118,0.2798
2014,3,3,5,114,-0.2806
2014,4,1,1,278,-7.6747
2014,4,1,2,183,-6.4709
2014,4,1,3,168,-5.1010
2014,4,1,4,238,-4.9049
2014,4,1,5,292,-4.4843
2014,4,2,1,102,-2.5515
2014,4,2,2,118,-4.0854
2014,4,2,3,132,-3.4971
2014,4,2,4,117,-3.5932
2014,4,2,5,120,-0.8759
2014,4,3,1,143,1.9921
2014,4,3,2,188,0.2599
2014,4,3,3,137,1.3115
2014,4,3,4,118,2.5280
2014,4,3,5,114,-0.4750
2014,5,1,1,275,-2.7648
2014,5,1,2,183,0.1584
2014,5,1,3,167,0.6289
2014,5,1,4,236,-2.0688
2014,5,1,5,291,-0.7577
2014,5,2,1,102,0.9897
2014,5,2,2,118,1.3588
2014,5,2,3,131,1.1087
2014,5,2,4,116,0.0948
2014,5,2,5,120,0.5555
2014,5,3,1,143,1.1483
2014,5,3,2,188,3.0020
2014,5,3,3,137,1.4041
2014,5,3,4,118,3.2262
2014,5,3,5,114,1.1920
2014,6,1,1,275,8.1518
2014,6,1,2,182,10.1586
2014,6,1,3,167,4.1946
2014,6,1,4,233,4.4105
2014,6,1,5,289,3.3874
2014,6,2,1,102,5.8418
2014,6,2,2,117,5.3008
2014,6,2,3,131,6.9254
2014,6,2,4,115,4.1982
2014,6,2,5,120,3.8363
2014,6,3,1,142,3.0957
2014,6,3,2,188,2.5133
2014,6,3,3,137,1.6066
2014,6,3,4,117,1.8827
2014,6,3,5,114,0.3493
2014,7,1,1,262,-9.6926
2014,7,1,2,174,-5.0967
2014,7,1,3,187,-5.7336
2014,7,1,4,230,-6.6929
2014,7,1,5,297,-4.6303
2014,7,2,1,117,-6.5897
2014,7,2,2,115,-6.4468
2014,7,2,3,128,-5.1540
2014,7,2,4,131,-5.2618
2014,7,2,5,138,-6.0991
2014,7,3,1,161,-2.4620
2014,7,3,2,190,-1.0388
2014,7,3,3,155,-1.2551
2014,7,3,4,121,-3.2663
2014,7,3,5,115,-1.0053
2014,8,1,1,262,2.9863
2014,8,1,2,174,1.3260
2014,8,1,3,186,5.4686
2014,8,1,4,229,3.4945
2014,8,1,5,294,5.4533
2014,8,2,1,115,5.7198
2014,8,2,2,114,5.6056
2014,8,2,3,125,5.8192
2014,8,2,4,131,3.9667
2014,8,2,5,138,5.0914
2014,8,3,1,160,4.8024
2014,8,3,2,190,3.7695
2014,8,3,3,155,4.7045
2014,8,3,4,121,4.1424
2014,8,3,5,115,4.8895
2014,9,1,1,261,-11.5924
2014,9,1,2,173,-6.8780
2014,9,1,3,186,-5.7932
2014,9,1,4,226,-7.8580
2014,9,1,5,291,-3.9886
2014,9,2,1,114,-10.0274
2014,9,2,2,114,-4.7891
2014,9,2,3,125,-4.6248
2014,9,2,4,131,-5.3063
2014,9,2,5,137,-4.6015
2014,9,3,1,159,-2.4998
2014,9,3,2,190,-0.9335
2014,9,3,3,155,-2.9683
2014,9,3,4,121,-3.1095
2014,9,3,5,113,-1.7133
2014,10,1,1,260,1.8368
2014,10,1,2,171,6.5011
2014,10,1,3,185,7.3915
2014,10,1,4,225,7.3395
2014,10,1,5,291,5.3909
2014,10,2,1,114,2.0850
2014,10,2,2,113,5.6005
2014,10,2,3,125,5.8593
2014,10,2,4,131,5.5190
2014,10,2,5,137,5.9570
2014,10,3,1,158,1.8872
2014,10,3,2,190,1.5713
2014,10,3,3,154,2.1217
2014,10,3,4,121,3.1568
2014,10,3,5,113,2.9344
2014,11,1,1,259,-1.3146
2014,11,1,2,171,-0.7163
2014,11,1,3,183,-0.5299
2014,11,1,4,221,-0.9058
2014,11,1,5,289,-0.7358
2014,11,2,1,113,-3.1967
2014,11,2,2,113,0.8629
2014,11,2,3,124,-0.0573
2014,11,2,4,131,1.8807
2014,11,2,5,137,3.0220
2014,11,3,1,158,1.0644
2014,11,3,2,190,2.5077
2014,11,3,3,154,4.4067
2014,11,3,4,120,0.6470
2014,11,3,5,113,6.7609
2014,12,1,1,258,2.2453
2014,12,1,2,169,5.2993
2014,12,1,3,181,5.0285
2014,12,1,4,221,3.8683
2014,12,1,5,287,6.8973
2014,12,2,1,113,0.9864
2014,12,2,2,113,2.1766
2014,12,2,3,123,3.1963
2014,12,2,4,131,1.2203
2014,12,2,5,137,0.5411
2014,12,3,1,156,-0.2246
2014,12,3,2,189,-1.0519
2014,12,3,3,154,-1.5655
2014,12,3,4,120,0.7264
2014,12,3,5,113,0.6977
2015,1,1,1,257,-3.0365
2015,1,1,2,166,-4.0547
2015,1,1,3,180,-5.3765
2015,1,1,4,220,-4.5674
2015,1,1,5,285,-4.9203
2015,1,2,1,112,-1.4710
2015,1,2,2,112,-3.5249
2015,1,2,3,122,-2.3542
2015,1,2,4,131,-4.6656
2015,1,2,5,137,-4.0564
2015,1,3,1,154,-1.6394
2015,1,3,2,188,-3.5463
2015,1,3,3,154,-1.0373
2015,1,3,4,120,-3.6122
2015,1,3,5,113,0.3437
2015,2,1,1,257,8.3865
2015,2,1,2,164,6.5864
2015,2,1,3,180,5.8016
2015,2,1,4,219,4.4857
2015,2,1,5,283,4.5484
2015,2,2,1,112,5.0618
2015,2,2,2,111,7.8735
2015,2,2,3,120,8.1657
2015,2,2,4,130,6.9223
2015,2,2,5,137,6.5529
2015,2,3,1,152,3.3618
2015,2,3,2,185,6.2235
2015,2,3,3,154,6.6659
2015,2,3,4,120,5.9508
2015,2,3,5,112,6.2202
2015,3,1,1,254,-0.2498
2015,3,1,2,164,-0.4795
2015,3,1,3,179,-0.0627
2015,3,1,4,215,-0.2881
2015,3,1,5,282,2.3225
2015,3,2,1,111,0.7073
2015,3,2,2,111,2.1015
2015,3,2,3,120,2.6733
2015,3,2,4,128,1.6349
2015,3,2,5,135,1.8016
2015,3,3,1,152,-1.2397
2015,3,3,2,185,-2.8077
2015,3,3,3,153,-0.9898
2015,3,3,4,119,-2.0585
2015,3,3,5,112,0.3508
2015,4,1,1,251,-3.6924
2015,4,1,2,164,-1.5846
2015,4,1,3,179,-1.0960
2015,4,1,4,214,-1.7262
2015,4,1,5,279,-3.4866
2015,4,2,1,111,-1.9862
2015,4,2,2,111,0.0734
2015,4,2,3,119,-4.3812
2015,4,2,4,127,-2.3248
2015,4,2,5,135,-3.4193
2015,4,3,1,151,1.9318
2015,4,3,2,183,1.6123
2015,4,3,3,153,0.2242
2015,4,3,4,119,0.4584
2015,4,3,5,111,-1.6622
2015,5,1,1,250,4.7630
2015,5,1,2,163,0.1350
2015,5,1,3,177,2.6952
2015,5,1,4,214,0.3772
2015,5,1,5,278,0.6982
2015,5,2,1,111,2.8030
2015,5,2,2,111,2.8045
2015,5,2,3,119,1.9481
2015,5,2,4,127,1.5297
2015,5,2,5,135,2.3151
2015,5,3,1,151,0.2579
2015,5,3,2,180,0.9367
2015,5,3,3,153,1.5892
2015,5,3,4,119,0.2574
2015,5,3,5,111,1.2872
2015,6,1,1,250,0.3955
2015,6,1,2,161,1.2479
2015,6,1,3,175,2.7765
2015,6,1,4,214,2.5938
2015,6,1,5,278,2.2549
2015,6,2,1,111,-2.9043
2015,6,2,2,111,0.0551
2015,6,2,3,118,-0.2485
2015,6,2,4,127,0.2737
2015,6,2,5,135,1.8046
2015,6,3,1,151,-3.4938
2015,6,3,2,180,-2.3730
2015,6,3,3,152,-2.6313
2015,6,3,4,119,-1.9663
2015,6,3,5,110,-0.2280
2015,7,1,1,300,-11.4042
2015,7,1,2,153,-5.0613
2015,7,1,3,177,-7.1327
2015,7,1,4,196,-5.2904
2015,7,1,5,303,-3.9331
2015,7,2,1,112,-5.7542
2015,7,2,2,104,-2.2839
2015,7,2,3,135,-2.7417
2015,7,2,4,133,-2.1853
2015,7,2,5,140,0.1286
2015,7,3,1,155,0.5009
2015,7,3,2,198,2.6591
2015,7,3,3,163,-0.4359
2015,7,3,4,124,0.5650
2015,7,3,5,134,5.2258
2015,8,1,1,295,-5.2277
2015,8,1,2,152,-3.1568
2015,8,1,3,176,-4.3299
2015,8,1,4,195,-4.5078
2015,8,1,5,299,-3.8672
2015,8,2,1,111,-8.2096
2015,8,2,2,103,-6.5552
2015,8,2,3,135,-5.1915
2015,8,2,4,133,-5.6851
2015,8,2,5,140,-5.2442
2015,8,3,1,155,-6.4182
2015,8,3,2,197,-6.1451
2015,8,3,3,160,-5.7818
2015,8,3,4,124,-5.9659
2015,8,3,5,133,-5.3358
2015,9,1,1,295,-12.9790
2015,9,1,2,152,-9.6171
2015,9,1,3,175,-6.8867
2015,9,1,4,195,-6.1763
2015,9,1,5,297,-4.2618
2015,9,2,1,111,-10.3767
2015,9,2,2,102,-5.7961
2015,9,2,3,134,-6.7385
2015,9,2,4,133,-5.5633
2015,9,2,5,138,-4.9536
2015,9,3,1,153,-3.3027
2015,9,3,2,196,-2.2080
2015,9,3,3,158,-2.5652
2015,9,3,4,124,-3.6481
2015,9,3,5,133,-1.4337
2015,10,1,1,293,6.6909
2015,10,1,2,150,5.7204
2015,10,1,3,172,9.3011
2015,10,1,4,194,5.6775
2015,10,1,5,295,4.9421
2015,10,2,1,111,5.1459
2015,10,2,2,102,7.7430
2015,10,2,3,133,8.5546
2015,10,2,4,133,6.4872
2015,10,2,5,138,4.5329
2015,10,3,1,153,8.1558
2015,10,3,2,196,9.9159
2015,10,3,3,157,8.9301
2015,10,3,4,124,6.5781
2015,10,3,5,133,4.5824
2015,11,1,1,288,3.5944
2015,11,1,2,147,2.2781
2015,11,1,3,169,3.0834
2015,11,1,4,193,-0.8536
2015,11,1,5,293,1.9562
2015,11,2,1,109,8.1400
2015,11,2,2,100,2.3367
2015,11,2,3,132,6.0121
2015,11,2,4,132,3.1540
2015,11,2,5,136,2.4283
2015,11,3,1,153,-0.9106
2015,11,3,2,196,-0.1917
2015,11,3,3,156,0.1242
2015,11,3,4,124,0.3329
2015,11,3,5,133,1.4302
2015,12,1,1,285,-7.1851
2015,12,1,2,146,-5.9106
2015,12,1,3,169,-5.6033
2015,12,1,4,192,-5.4367
2015,12,1,5,292,-4.6724
2015,12,2,1,109,-5.5622
2015,12,2,2,100,-3.6778
2015,12,2,3,132,-4.8654
2015,12,2,4,130,-5.1166
2015,12,2,5,136,-5.7885
2015,12,3,1,153,-3.0719
2015,12,3,2,196,-0.4505
2015,12,3,3,154,-3.1305
2015,12,3,4,124,-3.4830
2015,12,3,5,133,-0.7032
2016,1,1,1,282,-15.9885
2016,1,1,2,146,-9.3357
2016,1,1,3,165,-7.8706
2016,1,1,4,192,-8.5762
2016,1,1,5,291,-7.4708
2016,1,2,1,108,-14.3293
2016,1,2,2,100,-7.8059
2016,1,2,3,130,-8.8008
2016,1,2,4,129,-7.7595
2016,1,2,5,136,-6.4811
2016,1,3,1,150,-4.3302
2016,1,3,2,196,-3.0322
2016,1,3,3,153,-6.9705
2016,1,3,4,124,-5.9231
2016,1,3,5,133,-4.9504
2016,2,1,1,274,-1.5372
2016,2,1,2,142,-3.8107
2016,2,1,3,164,-0.2232
2016,2,1,4,190,2.0087
2016,2,1,5,291,1.3097
2016,2,2,1,107,-3.1651
2016,2,2,2,99,-1.2600
2016,2,2,3,129,0.3387
2016,2,2,4,128,4.2624
