year,month,rank_ME,nstocks,ret_vw
1991,1,7,137,6.6467
1991,1,8,133,5.0311
1991,1,9,116,6.4298
1991,1,10,111,3.6741
1991,2,1,2292,13.1423
1991,2,2,438,12.4024
1991,2,3,325,9.6708
1991,2,4,266,11.2416
1991,2,5,175,9.0795
1991,2,6,151,8.0245
1991,2,7,137,8.8402
1991,2,8,133,6.8975
1991,2,9,115,6.4653
1991,2,10,111,6.7249
1991,3,1,2273,9.6523
1991,3,2,436,6.7174
1991,3,3,324,6.3362
1991,3,4,266,5.3700
1991,3,5,175,4.8060
1991,3,6,151,4.2145
1991,3,7,137,3.4072
1991,3,8,133,3.9231
1991,3,9,115,1.8154
1991,3,10,111,2.0683
1991,4,1,2249,2.3033
1991,4,2,434,-1.3891
1991,4,3,323,-1.4218
1991,4,4,266,-0.2444
1991,4,5,175,0.6112
1991,4,6,151,-1.1468
1991,4,7,137,-0.9366
1991,4,8,133,0.5960
1991,4,9,114,1.1171
1991,4,10,111,-0.1105
1991,5,1,2215,2.9130
1991,5,2,433,4.4257
1991,5,3,323,4.2142
1991,5,4,265,4.6732
1991,5,5,175,4.0939
1991,5,6,151,3.6274
1991,5,7,137,5.2787
1991,5,8,133,4.7795
1991,5,9,114,4.5887
1991,5,10,111,3.7166
1991,6,1,2193,-4.6142
1991,6,2,431,-5.4170
1991,6,3,319,-5.0715
1991,6,4,265,-5.6310
1991,6,5,175,-4.0321
1991,6,6,151,-4.5084
1991,6,7,137,-4.1335
1991,6,8,132,-4.7423
1991,6,9,114,-5.3375
1991,6,10,111,-4.0764
1991,7,1,2255,1.9926
1991,7,2,549,4.1054
1991,7,3,344,3.3686
1991,7,4,239,4.8606
1991,7,5,200,4.2909
1991,7,6,160,4.9549
1991,7,7,145,4.9171
1991,7,8,137,3.8996
1991,7,9,124,4.3814
1991,7,10,115,4.7722
1991,8,1,2220,2.4878
1991,8,2,548,3.8308
1991,8,3,343,2.9619
1991,8,4,238,4.0908
1991,8,5,198,4.1244
1991,8,6,160,4.2076
1991,8,7,143,1.8404
1991,8,8,137,2.0669
1991,8,9,124,2.0153
1991,8,10,115,2.5014
1991,9,1,2208,1.0404
1991,9,2,546,1.6747
1991,9,3,343,2.2448
1991,9,4,238,-0.9333
1991,9,5,198,0.4702
1991,9,6,160,-1.2036
1991,9,7,142,-0.6137
1991,9,8,137,-0.4832
1991,9,9,124,-1.0894
1991,9,10,115,-1.8723
1991,10,1,2194,2.6091
1991,10,2,544,5.8840
1991,10,3,342,2.4021
1991,10,4,237,2.3256
1991,10,5,198,2.0822
1991,10,6,160,1.6975
1991,10,7,142,1.3914
1991,10,8,137,1.5089
1991,10,9,124,2.6042
1991,10,10,114,1.2630
1991,11,1,2176,-2.0123
1991,11,2,544,-4.8355
1991,11,3,341,-6.2149
1991,11,4,236,-5.1945
1991,11,5,198,-5.3940
1991,11,6,159,-3.8814
1991,11,7,142,-3.5948
1991,11,8,137,-3.4773
1991,11,9,124,-3.9383
1991,11,10,114,-3.1607
1991,12,1,2161,3.6757
1991,12,2,541,7.1914
1991,12,3,340,6.6049
1991,12,4,235,9.7071
1991,12,5,198,10.9539
1991,12,6,159,11.1552
1991,12,7,142,10.1574
1991,12,8,137,10.9496
1991,12,9,124,11.2888
1991,12,10,114,11.2385
1992,1,1,2132,15.5398
1992,1,2,541,10.8996
1992,1,3,340,6.8261
1992,1,4,235,7.0652
1992,1,5,198,5.0326
1992,1,6,158,3.3341
1992,1,7,140,1.0671
1992,1,8,137,0.7514
1992,1,9,124,-0.4117
1992,1,10,114,-2.6477
1992,2,1,2117,4.5400
1992,2,2,538,2.1542
1992,2,3,340,1.9775
1992,2,4,235,2.2876
1992,2,5,196,1.5490
1992,2,6,158,2.5990
1992,2,7,140,1.6879
1992,2,8,137,1.4510
1992,2,9,124,1.5675
1992,2,10,114,0.5709
1992,3,1,2095,-2.4321
1992,3,2,535,-5.2434
1992,3,3,340,-4.3006
1992,3,4,235,-5.3891
1992,3,5,195,-4.2274
1992,3,6,158,-2.7813
1992,3,7,140,-3.5641
1992,3,8,137,-2.2721
1992,3,9,124,-2.4247
1992,3,10,114,-1.9414
1992,4,1,2072,-6.7316
1992,4,2,535,-6.2261
1992,4,3,339,-5.2486
1992,4,4,233,-4.5191
1992,4,5,195,-1.9428
1992,4,6,158,-2.1522
1992,4,7,140,-1.0424
1992,4,8,137,1.1822
1992,4,9,124,1.6987
1992,4,10,114,3.4348
1992,5,1,2046,-0.6641
1992,5,2,534,-1.0904
1992,5,3,337,-0.2181
1992,5,4,233,0.4316
1992,5,5,195,-1.4053
1992,5,6,158,0.2949
1992,5,7,139,0.7040
1992,5,8,137,-0.6980
1992,5,9,124,1.0669
1992,5,10,114,0.4790
1992,6,1,2001,-6.7463
1992,6,2,533,-5.9316
1992,6,3,337,-5.2318
1992,6,4,232,-5.2518
1992,6,5,195,-3.0590
1992,6,6,158,-3.2538
1992,6,7,139,-3.4233
1992,6,8,137,-2.1177
1992,6,9,123,-2.9915
1992,6,10,114,-1.7348
1992,7,1,2213,1.7720
1992,7,2,598,2.5231
1992,7,3,363,3.4667
1992,7,4,293,3.2732
1992,7,5,207,4.0134
1992,7,6,174,4.9910
1992,7,7,145,3.2876
1992,7,8,145,4.9642
1992,7,9,129,4.5541
1992,7,10,126,4.2084
1992,8,1,2177,-3.3398
1992,8,2,597,-3.0187
1992,8,3,362,-2.7780
1992,8,4,292,-2.4182
1992,8,5,206,-3.6209
1992,8,6,174,-2.2148
1992,8,7,145,-2.2736
1992,8,8,145,-1.6116
1992,8,9,129,-2.0337
1992,8,10,126,-1.6744
1992,9,1,2145,0.7335
1992,9,2,595,1.3841
1992,9,3,362,3.5730
1992,9,4,290,1.4317
1992,9,5,206,1.9484
1992,9,6,174,2.0363
1992,9,7,145,1.2043
1992,9,8,145,1.8760
1992,9,9,129,2.4269
1992,9,10,126,0.5161
1992,10,1,2133,1.8481
1992,10,2,594,3.3763
1992,10,3,361,3.9680
1992,10,4,289,2.6689
1992,10,5,206,3.6923
1992,10,6,173,3.1157
1992,10,7,144,1.6080
1992,10,8,145,3.5616
1992,10,9,129,1.6430
1992,10,10,126,-0.1570
1992,11,1,2108,8.4282
1992,11,2,593,10.9401
1992,11,3,360,8.8509
1992,11,4,287,6.9945
1992,11,5,206,7.4584
1992,11,6,172,7.0447
1992,11,7,144,4.1722
1992,11,8,145,4.5778
1992,11,9,129,3.5040
1992,11,10,126,2.9116
1992,12,1,2088,4.0209
1992,12,2,593,2.3058
1992,12,3,360,2.3989
1992,12,4,287,3.0453
1992,12,5,206,3.4691
1992,12,6,172,3.0949
1992,12,7,144,2.4510
1992,12,8,145,2.7275
1992,12,9,129,0.0335
1992,12,10,126,0.8719
1993,1,1,2079,6.8369
1993,1,2,592,3.0508
1993,1,3,360,3.1082
1993,1,4,287,1.2326
1993,1,5,205,1.4056
1993,1,6,172,1.4325
1993,1,7,144,1.1506
1993,1,8,145,2.4116
1993,1,9,129,1.0527
1993,1,10,126,-0.2335
1993,2,1,2066,-3.4076
1993,2,2,590,-5.1823
1993,2,3,360,-3.6363
1993,2,4,287,-3.0436
1993,2,5,205,-2.5713
1993,2,6,172,-2.3802
1993,2,7,144,-1.3978
1993,2,8,145,-0.7213
1993,2,9,129,1.1540
1993,2,10,126,1.3406
1993,3,1,2059,2.9954
1993,3,2,586,2.3534
1993,3,3,359,2.1740
1993,3,4,286,2.3621
1993,3,5,205,3.8376
1993,3,6,172,5.2062
1993,3,7,144,3.0950
1993,3,8,145,3.8562
1993,3,9,129,2.0349
1993,3,10,126,1.5755
1993,4,1,2036,-2.3071
1993,4,2,583,-3.2597
1993,4,3,359,-1.7537
1993,4,4,286,-3.1727
1993,4,5,205,-2.9526
1993,4,6,172,-2.6491
1993,4,7,144,-1.7252
1993,4,8,144,-2.3922
1993,4,9,129,-2.5631
1993,4,10,126,-2.6963
1993,5,1,2026,4.7535
1993,5,2,583,5.4100
1993,5,3,357,6.7806
1993,5,4,286,5.5629
1993,5,5,205,6.4200
1993,5,6,172,6.0727
1993,5,7,144,4.0957
1993,5,8,144,5.0161
1993,5,9,129,2.6645
1993,5,10,126,2.8657
1993,6,1,2014,0.9068
1993,6,2,583,-0.7873
1993,6,3,356,0.5567
1993,6,4,286,0.1108
1993,6,5,204,1.4171
1993,6,6,172,-0.7720
1993,6,7,144,0.2181
1993,6,8,144,1.1855
1993,6,9,129,-0.9851
1993,6,10,126,-0.1877
1993,7,1,2271,0.1668
1993,7,2,694,0.3757
1993,7,3,416,0.4245
1993,7,4,290,0.1572
1993,7,5,191,0.1226
1993,7,6,193,-0.8289
1993,7,7,152,-0.0027
1993,7,8,161,-0.6811
1993,7,9,132,0.6779
1993,7,10,132,-1.1949
1993,8,1,2250,3.6528
1993,8,2,691,4.2162
1993,8,3,415,4.3016
1993,8,4,289,5.3913
1993,8,5,191,4.5363
1993,8,6,193,4.9453
1993,8,7,152,3.9499
1993,8,8,161,5.6957
1993,8,9,132,4.1462
1993,8,10,132,3.5828
1993,9,1,2231,3.5231
1993,9,2,691,2.1233
1993,9,3,414,2.5745
1993,9,4,287,3.5293
1993,9,5,191,1.5682
1993,9,6,193,1.7236
1993,9,7,152,-0.2237
1993,9,8,161,-0.2691
1993,9,9,132,-0.8457
1993,9,10,132,-0.9964
1993,10,1,2221,4.7503
1993,10,2,691,4.6530
1993,10,3,412,4.0754
1993,10,4,287,2.2949
1993,10,5,191,2.8445
1993,10,6,193,0.1476
1993,10,7,152,2.4002
1993,10,8,161,1.9100
1993,10,9,131,1.8220
1993,10,10,132,3.0335
1993,11,1,2215,-2.9759
1993,11,2,690,-2.7461
1993,11,3,411,-2.7751
1993,11,4,287,-3.0921
1993,11,5,191,-2.4326
1993,11,6,192,-2.1027
1993,11,7,152,-2.6661
1993,11,8,160,-1.6466
1993,11,9,131,-0.5239
1993,11,10,132,-0.5174
1993,12,1,2203,0.2266
1993,12,2,684,1.6767
1993,12,3,410,2.9618
1993,12,4,287,3.9865
1993,12,5,191,4.4706
1993,12,6,192,4.3546
1993,12,7,152,4.4205
1993,12,8,159,3.7872
1993,12,9,130,2.4021
1993,12,10,132,0.5703
1994,1,1,2190,5.7534
1994,1,2,682,3.5888
1994,1,3,409,3.1009
1994,1,4,287,2.5572
1994,1,5,191,2.3992
1994,1,6,191,3.1629
1994,1,7,151,2.6228
1994,1,8,159,3.1700
1994,1,9,130,2.4441
1994,1,10,132,2.9091
1994,2,1,2176,-1.0311
1994,2,2,682,-0.8147
1994,2,3,408,-0.6352
1994,2,4,286,-0.6803
1994,2,5,191,0.8486
1994,2,6,190,-0.4346
1994,2,7,151,-0.5252
1994,2,8,158,-1.5668
1994,2,9,130,-1.3106
1994,2,10,132,-2.8104
1994,3,1,2153,-5.1717
1994,3,2,679,-6.1245
1994,3,3,408,-7.2256
1994,3,4,285,-5.9639
1994,3,5,190,-4.8716
1994,3,6,190,-5.7604
1994,3,7,151,-4.6852
1994,3,8,158,-5.5105
1994,3,9,129,-4.1817
1994,3,10,132,-4.2071
1994,4,1,2145,-2.1988
1994,4,2,678,-1.1390
1994,4,3,406,-0.5664
1994,4,4,284,-0.1541
1994,4,5,190,0.2129
1994,4,6,189,-0.0595
1994,4,7,151,0.6442
1994,4,8,158,0.0785
1994,4,9,129,0.2514
1994,4,10,132,1.2805
1994,5,1,2130,-1.4715
1994,5,2,673,-2.3859
1994,5,3,404,-2.0811
1994,5,4,283,-2.5457
1994,5,5,190,-1.9605
1994,5,6,189,-1.4767
1994,5,7,150,-3.0911
1994,5,8,158,-0.2830
1994,5,9,129,-0.5534
1994,5,10,132,1.5337
1994,6,1,2112,-3.9090
1994,6,2,672,-5.6910
1994,6,3,403,-4.2433
1994,6,4,282,-3.6731
1994,6,5,190,-3.8603
1994,6,6,190,-2.6430
1994,6,7,150,-2.8629
1994,6,8,158,-3.5648
1994,6,9,129,-2.8914
1994,6,10,132,-2.3463
1994,7,1,2594,0.5952
1994,7,2,798,0.7773
1994,7,3,389,2.3876
1994,7,4,311,1.6231
1994,7,5,225,2.3128
1994,7,6,190,3.2267
1994,7,7,182,4.3756
1994,7,8,166,3.3725
1994,7,9,140,3.7987
1994,7,10,140,3.1856
1994,8,1,2576,3.1028
1994,8,2,796,5.5598
1994,8,3,389,5.6964
1994,8,4,308,6.9583
1994,8,5,224,8.2684
1994,8,6,190,5.7520
1994,8,7,182,5.3516
1994,8,8,166,4.5645
1994,8,9,140,4.4963
1994,8,10,139,4.0736
1994,9,1,2557,1.5066
1994,9,2,792,1.5919
1994,9,3,387,0.8557
1994,9,4,308,-0.4777
1994,9,5,224,-0.8383
1994,9,6,190,-0.6777
1994,9,7,181,-1.1769
1994,9,8,165,-1.3065
1994,9,9,139,-2.3947
1994,9,10,139,-1.6076
1994,10,1,2541,1.4018
1994,10,2,789,0.5853
1994,10,3,385,0.4318
1994,10,4,306,0.9533
1994,10,5,224,0.1104
1994,10,6,189,2.5695
1994,10,7,180,1.5177
1994,10,8,165,0.5716
1994,10,9,139,1.8664
1994,10,10,137,2.6053
1994,11,1,2523,-3.2776
1994,11,2,787,-3.2202
1994,11,3,385,-3.4550
1994,11,4,305,-3.7758
1994,11,5,223,-3.6032
1994,11,6,188,-5.6680
1994,11,7,178,-5.1490
1994,11,8,165,-3.2043
1994,11,9,139,-3.9778
1994,11,10,137,-2.7627
1994,12,1,2511,-2.8470
1994,12,2,782,0.3828
1994,12,3,383,1.4854
1994,12,4,304,2.1147
1994,12,5,223,2.0030
1994,12,6,188,1.4388
1994,12,7,178,1.6029
1994,12,8,165,1.4298
1994,12,9,139,1.1940
1994,12,10,136,1.3551
1995,1,1,2487,2.7465
1995,1,2,778,0.5479
1995,1,3,380,-0.3681
1995,1,4,304,-2.4493
1995,1,5,220,-2.3327
1995,1,6,187,-1.0113
1995,1,7,178,0.5274
1995,1,8,164,1.6835
1995,1,9,138,1.5532
1995,1,10,136,2.3856
1995,2,1,2469,1.8569
1995,2,2,777,3.7362
1995,2,3,376,3.2497
1995,2,4,304,3.5096
1995,2,5,219,4.2840
1995,2,6,186,5.8438
1995,2,7,178,5.4406
1995,2,8,163,3.6970
1995,2,9,138,5.3127
1995,2,10,136,3.3725
1995,3,1,2447,2.1214
1995,3,2,774,1.6729
1995,3,3,376,3.5644
1995,3,4,304,2.5898
1995,3,5,217,2.7228
1995,3,6,185,2.3311
1995,3,7,178,3.3399
1995,3,8,162,1.8572
1995,3,9,137,3.9636
1995,3,10,136,2.9324
1995,4,1,2418,3.0047
1995,4,2,772,2.6120
1995,4,3,375,2.3384
1995,4,4,303,1.0029
1995,4,5,217,2.3376
1995,4,6,185,1.5714
1995,4,7,177,3.0694
1995,4,8,160,0.7834
1995,4,9,136,1.6139
1995,4,10,136,3.4331
1995,5,1,2398,2.3217
1995,5,2,767,1.4435
1995,5,3,373,1.0657
1995,5,4,303,0.7350
1995,5,5,217,0.3629
1995,5,6,185,2.0397
1995,5,7,176,1.4998
1995,5,8,159,2.4573
1995,5,9,136,3.1642
1995,5,10,136,3.5535
1995,6,1,2366,8.7101
1995,6,2,763,6.8480
1995,6,3,372,6.5242
1995,6,4,303,6.2793
1995,6,5,216,4.2589
1995,6,6,183,4.9774
1995,6,7,174,5.9776
1995,6,8,158,3.1237
1995,6,9,136,2.5664
1995,6,10,136,2.6801
1995,7,1,2548,5.7593
1995,7,2,728,7.3666
1995,7,3,510,6.1203
1995,7,4,296,7.0870
1995,7,5,248,6.8330
1995,7,6,214,6.9146
1995,7,7,200,5.3398
1995,7,8,183,5.5097
1995,7,9,155,3.7237
1995,7,10,147,3.2348
1995,8,1,2528,4.0610
1995,8,2,725,3.8708
1995,8,3,508,0.7275
1995,8,4,291,1.3283
1995,8,5,248,0.9894
1995,8,6,212,0.8134
1995,8,7,199,0.4978
1995,8,8,183,0.8649
1995,8,9,154,1.1775
1995,8,10,146,-0.4530
1995,9,1,2498,2.1523
1995,9,2,724,2.4730
1995,9,3,506,1.3386
1995,9,4,291,1.5991
1995,9,5,246,1.7072
1995,9,6,211,1.2199
1995,9,7,198,1.6745
1995,9,8,183,1.9340
1995,9,9,154,1.8231
1995,9,10,146,4.6145
1995,10,1,2478,-6.3589
1995,10,2,723,-5.3070
1995,10,3,502,-7.1452
1995,10,4,291,-6.5145
1995,10,5,246,-5.4244
1995,10,6,210,-1.5446
1995,10,7,196,-1.1506
1995,10,8,183,-3.5415
1995,10,9,153,-2.0660
1995,10,10,146,0.9579
1995,11,1,2462,0.4012
1995,11,2,715,2.8377
1995,11,3,500,4.5007
1995,11,4,290,5.8802
1995,11,5,244,4.3179
1995,11,6,210,5.1160
1995,11,7,196,4.2327
1995,11,8,183,3.3041
1995,11,9,152,4.9536
1995,11,10,145,3.5895
1995,12,1,2442,0.4633
1995,12,2,709,2.8271
1995,12,3,498,2.2298
1995,12,4,288,3.7102
1995,12,5,244,0.7570
1995,12,6,210,2.7294
1995,12,7,195,0.2070
1995,12,8,183,-0.3750
1995,12,9,151,1.0560
1995,12,10,144,1.9371
1996,1,1,2423,3.5246
1996,1,2,706,-0.3635
1996,1,3,497,-0.2832
1996,1,4,288,-0.4027
1996,1,5,244,-0.1687
1996,1,6,209,-1.1725
1996,1,7,195,-0.0157
1996,1,8,183,2.6648
1996,1,9,151,2.9660
1996,1,10,143,3.2391
1996,2,1,2401,3.3534
1996,2,2,703,3.3600
1996,2,3,495,3.1768
1996,2,4,283,3.8861
1996,2,5,243,4.4216
1996,2,6,206,3.1935
1996,2,7,195,3.3586
1996,2,8,183,2.1625
1996,2,9,151,2.1223
1996,2,10,143,0.8189
1996,3,1,2382,3.4719
1996,3,2,699,3.2378
1996,3,3,492,1.6778
1996,3,4,281,2.9688
1996,3,5,243,2.7430
1996,3,6,205,2.6982
1996,3,7,194,2.9179
1996,3,8,183,0.9748
1996,3,9,151,1.0767
1996,3,10,142,0.7051
1996,4,1,2369,9.0535
1996,4,2,697,8.9053
1996,4,3,491,8.8122
1996,4,4,279,6.9934
1996,4,5,242,6.4006
1996,4,6,203,5.0581
1996,4,7,192,4.3716
1996,4,8,182,4.8165
1996,4,9,151,2.5142
1996,4,10,142,1.6593
1996,5,1,2354,10.8087
1996,5,2,694,6.1668
1996,5,3,492,6.3520
1996,5,4,279,4.7818
1996,5,5,240,4.9840
1996,5,6,203,1.6393
1996,5,7,192,2.4061
1996,5,8,181,1.0321
1996,5,9,150,1.9279
1996,5,10,142,2.9914
1996,6,1,2331,-6.0399
1996,6,2,691,-4.9948
1996,6,3,489,-4.5475
1996,6,4,274,-4.4979
1996,6,5,239,-4.8951
1996,6,6,202,-4.9733
1996,6,7,192,-2.1861
1996,6,8,181,-1.6509
1996,6,9,150,-1.5413
1996,6,10,142,0.8021
1996,7,1,2692,-10.5825
1996,7,2,746,-10.6965
1996,7,3,566,-12.9706
1996,7,4,382,-10.0127
1996,7,5,294,-10.1934
1996,7,6,243,-9.5333
1996,7,7,200,-7.0202
1996,7,8,186,-6.6797
1996,7,9,177,-7.7457
1996,7,10,155,-4.3533
1996,8,1,2673,3.5916
1996,8,2,743,5.2398
1996,8,3,563,5.5202
1996,8,4,378,5.8930
1996,8,5,292,7.3946
1996,8,6,240,6.0468
1996,8,7,199,5.7005
1996,8,8,186,4.4580
1996,8,9,176,3.6599
1996,8,10,155,1.6303
1996,9,1,2644,1.7540
1996,9,2,741,3.9726
1996,9,3,561,3.9843
1996,9,4,377,3.9213
1996,9,5,290,4.2688
1996,9,6,240,4.9691
1996,9,7,197,4.5285
1996,9,8,185,4.8088
1996,9,9,176,5.4605
1996,9,10,155,5.8110
1996,10,1,2626,-3.9904
1996,10,2,736,-2.5737
1996,10,3,559,-2.4607
1996,10,4,376,-1.3617
1996,10,5,289,-4.0698
1996,10,6,240,-2.7468
1996,10,7,196,0.2773
1996,10,8,184,-1.1294
1996,10,9,175,-0.0215
1996,10,10,154,1.7399
1996,11,1,2609,0.7555
1996,11,2,731,2.6482
1996,11,3,558,3.5803
1996,11,4,373,2.0698
1996,11,5,289,2.8801
1996,11,6,240,3.7117
1996,11,7,196,5.1921
1996,11,8,183,5.8096
1996,11,9,174,5.9574
1996,11,10,154,7.5445
1996,12,1,2593,-0.1130
1996,12,2,725,1.7872
1996,12,3,555,2.4052
1996,12,4,373,2.6962
1996,12,5,287,0.3202
1996,12,6,240,0.3273
1996,12,7,196,-0.6146
1996,12,8,182,-1.2335
1996,12,9,174,-2.2620
1996,12,10,154,-1.6076
1997,1,1,2568,6.9820
1997,1,2,718,4.4646
1997,1,3,554,3.1615
1997,1,4,370,1.9997
1997,1,5,285,3.7110
1997,1,6,238,-0.2880
1997,1,7,194,3.1321
1997,1,8,182,3.4180
1997,1,9,174,4.2029
1997,1,10,152,6.5751
1997,2,1,2541,-3.1742
1997,2,2,715,-3.8506
1997,2,3,552,-5.7811
1997,2,4,368,-4.3365
1997,2,5,285,-3.3279
1997,2,6,238,-3.3489
1997,2,7,192,-3.2606
1997,2,8,181,-1.4233
1997,2,9,172,-1.0838
1997,2,10,152,0.0495
1997,3,1,2523,-5.6515
1997,3,2,712,-5.4029
1997,3,3,547,-6.4321
1997,3,4,366,-5.3912
1997,3,5,283,-5.1787
1997,3,6,238,-4.5785
1997,3,7,192,-4.3285
1997,3,8,181,-3.7338
1997,3,9,172,-3.8115
1997,3,10,152,-3.8625
1997,4,1,2498,-4.0016
1997,4,2,705,-4.3680
1997,4,3,544,-1.8071
1997,4,4,363,-1.4110
1997,4,5,282,1.7736
1997,4,6,237,0.4921
1997,4,7,192,2.3987
1997,4,8,181,0.7381
1997,4,9,172,1.8134
1997,4,10,152,6.5349
1997,5,1,2482,8.8282
1997,5,2,701,11.9580
1997,5,3,539,14.6041
1997,5,4,362,13.2973
1997,5,5,281,12.4864
1997,5,6,237,10.7843
1997,5,7,191,9.3034
1997,5,8,181,7.1095
1997,5,9,172,8.0088
1997,5,10,151,6.2316
1997,6,1,2465,4.9392
1997,6,2,698,5.5979
1997,6,3,537,4.4586
1997,6,4,360,4.2182
1997,6,5,278,5.0053
1997,6,6,235,3.6774
1997,6,7,190,3.0734
1997,6,8,180,2.7233
1997,6,9,172,2.3552
1997,6,10,151,4.5812
1997,7,1,2960,4.2962
1997,7,2,777,5.8482
1997,7,3,469,4.0904
1997,7,4,362,7.0414
1997,7,5,276,5.1067
1997,7,6,264,5.5353
1997,7,7,221,6.2120
1997,7,8,183,7.2034
1997,7,9,182,7.5341
1997,7,10,166,7.5084
1997,8,1,2932,4.6358
1997,8,2,769,5.0247
1997,8,3,468,4.3551
1997,8,4,360,2.9378
1997,8,5,273,3.5261
1997,8,6,263,1.9933
1997,8,7,219,0.9565
1997,8,8,182,0.7912
1997,8,9,182,-1.3056
1997,8,10,165,-5.7947
1997,9,1,2907,10.0459
1997,9,2,769,8.8354
1997,9,3,459,8.1470
1997,9,4,356,7.5315
1997,9,5,267,7.8618
1997,9,6,263,4.4043
1997,9,7,214,6.7585
1997,9,8,181,4.2021
1997,9,9,182,4.4320
1997,9,10,163,4.9130
1997,10,1,2882,-3.0736
1997,10,2,761,-4.9062
1997,10,3,455,-5.6636
1997,10,4,355,-4.5829
1997,10,5,266,-6.2646
1997,10,6,260,-4.4262
1997,10,7,212,-5.0394
1997,10,8,180,-5.9752
1997,10,9,182,-3.3968
1997,10,10,163,-3.1155
1997,11,1,2852,-3.6974
1997,11,2,757,-2.3355
1997,11,3,449,-2.0438
1997,11,4,354,-2.9928
1997,11,5,265,-0.5617
1997,11,6,256,-1.3688
1997,11,7,211,1.5873
1997,11,8,180,0.5807
1997,11,9,182,1.9423
1997,11,10,163,5.3836
1997,12,1,2829,-5.7928
1997,12,2,751,-1.6657
1997,12,3,445,-1.0513
1997,12,4,351,-0.0486
1997,12,5,262,0.7444
1997,12,6,254,1.2480
1997,12,7,210,1.7274
1997,12,8,180,0.0049
1997,12,9,182,2.5730
1997,12,10,162,0.8979
1998,1,1,2785,0.0372
1998,1,2,745,-0.7732
1998,1,3,438,-0.3720
1998,1,4,347,-1.2979
1998,1,5,258,-1.1612
1998,1,6,254,-1.2372
1998,1,7,208,0.1054
1998,1,8,180,-1.4269
1998,1,9,182,-1.3847
1998,1,10,162,2.7317
1998,2,1,2748,5.4955
1998,2,2,741,7.0732
1998,2,3,434,8.4112
1998,2,4,346,8.5157
1998,2,5,254,8.5778
1998,2,6,253,9.2642
1998,2,7,205,7.5606
1998,2,8,179,7.9871
1998,2,9,182,8.2824
1998,2,10,162,6.4088
1998,3,1,2716,5.4235
1998,3,2,735,5.1300
1998,3,3,433,3.9401
1998,3,4,344,4.7411
1998,3,5,253,3.9265
1998,3,6,252,4.5437
1998,3,7,205,5.2816
1998,3,8,179,3.7672
1998,3,9,182,4.8552
1998,3,10,161,5.0697
1998,4,1,2678,3.0722
1998,4,2,726,1.8039
1998,4,3,431,0.3945
1998,4,4,341,1.3864
1998,4,5,252,0.0424
1998,4,6,250,0.3582
1998,4,7,203,1.2278
1998,4,8,178,-0.2705
1998,4,9,182,0.1224
1998,4,10,161,1.2300
1998,5,1,2645,-5.0956
1998,5,2,718,-5.4032
1998,5,3,428,-6.4279
1998,5,4,339,-6.5754
1998,5,5,251,-5.7513
1998,5,6,248,-6.8239
1998,5,7,202,-4.0314
1998,5,8,178,-4.6176
1998,5,9,181,-2.7502
1998,5,10,161,-1.6434
1998,6,1,2618,-2.8441
1998,6,2,712,1.7319
1998,6,3,427,0.7052
1998,6,4,338,0.8680
1998,6,5,249,1.9001
1998,6,6,246,0.7692
1998,6,7,200,1.9341
1998,6,8,177,-1.3069
1998,6,9,181,2.8106
1998,6,10,160,4.9060
1998,7,1,2846,-6.9815
1998,7,2,730,-7.3397
1998,7,3,456,-8.1177
1998,7,4,348,-7.7673
1998,7,5,305,-7.8174
1998,7,6,267,-8.3150
1998,7,7,210,-6.4837
1998,7,8,209,-6.1566
1998,7,9,179,-4.7273
1998,7,10,178,-0.1609
1998,8,1,2806,-21.5475
1998,8,2,725,-23.5655
1998,8,3,455,-21.3970
1998,8,4,347,-20.8129
1998,8,5,303,-20.0090
1998,8,6,265,-19.6349
1998,8,7,209,-18.8285
1998,8,8,207,-17.5793
1998,8,9,177,-12.8395
1998,8,10,177,-12.4053
1998,9,1,2777,1.2391
1998,9,2,716,5.7828
1998,9,3,452,7.6851
1998,9,4,344,8.9038
1998,9,5,299,7.1624
1998,9,6,265,8.0648
1998,9,7,207,5.4195
1998,9,8,204,7.9093
1998,9,9,175,5.3927
1998,9,10,177,8.1173
1998,10,1,2725,1.5235
1998,10,2,714,4.0443
1998,10,3,450,4.2357
1998,10,4,340,5.7966
1998,10,5,299,6.0446
1998,10,6,263,5.0732
1998,10,7,206,6.6186
1998,10,8,201,7.4265
1998,10,9,174,7.1956
1998,10,10,176,7.1604
1998,11,1,2666,9.3188
1998,11,2,708,8.7958
1998,11,3,450,7.9731
1998,11,4,338,6.5324
1998,11,5,295,6.8738
1998,11,6,261,5.1468
1998,11,7,205,4.4208
1998,11,8,199,4.8009
1998,11,9,172,4.9601
1998,11,10,176,6.7018
1998,12,1,2633,0.8341
1998,12,2,701,4.2896
1998,12,3,450,7.1292
1998,12,4,337,5.3680
1998,12,5,293,7.2865
1998,12,6,261,8.0652
1998,12,7,203,5.4278
1998,12,8,197,6.8316
1998,12,9,172,6.2639
1998,12,10,175,7.7146
1999,1,1,2580,8.6199
1999,1,2,696,5.5912
1999,1,3,448,0.9913
1999,1,4,334,2.4690
1999,1,5,292,2.8532
1999,1,6,261,-0.2655
1999,1,7,203,1.1484
1999,1,8,195,-0.0011
1999,1,9,172,2.3636
1999,1,10,175,5.4659
1999,2,1,2532,-6.5494
1999,2,2,688,-8.5457
1999,2,3,445,-9.5274
1999,2,4,331,-10.9000
