year,month,rank_ME,rank_CLA,nstocks,ret_vw
2014,9,3,2,94,-2.7178
2014,9,3,3,127,-2.3177
2014,9,3,4,145,-2.5795
2014,9,3,5,226,-1.3433
2014,10,1,1,456,3.8098
2014,10,1,2,178,6.8060
2014,10,1,3,119,8.3715
2014,10,1,4,119,6.1731
2014,10,1,5,151,4.4087
2014,10,2,1,104,2.7153
2014,10,2,2,106,5.6784
2014,10,2,3,94,5.2999
2014,10,2,4,107,5.1401
2014,10,2,5,146,4.0757
2014,10,3,1,63,0.6055
2014,10,3,2,94,2.8475
2014,10,3,3,127,2.1927
2014,10,3,4,144,1.0129
2014,10,3,5,226,1.8806
2014,11,1,1,452,-1.7147
2014,11,1,2,178,-0.6025
2014,11,1,3,117,1.7184
2014,11,1,4,118,-3.9504
2014,11,1,5,149,0.2267
2014,11,2,1,104,0.1497
2014,11,2,2,106,-0.5948
2014,11,2,3,94,-0.0415
2014,11,2,4,105,3.6576
2014,11,2,5,146,-0.3546
2014,11,3,1,62,1.4676
2014,11,3,2,94,4.2952
2014,11,3,3,127,3.5846
2014,11,3,4,144,1.6824
2014,11,3,5,226,3.3613
2014,12,1,1,450,2.4640
2014,12,1,2,177,6.2644
2014,12,1,3,116,5.7026
2014,12,1,4,118,5.5128
2014,12,1,5,147,6.1428
2014,12,2,1,104,0.1295
2014,12,2,2,106,0.5772
2014,12,2,3,94,1.4802
2014,12,2,4,105,2.0825
2014,12,2,5,145,2.4183
2014,12,3,1,61,-1.3695
2014,12,3,2,94,-0.6920
2014,12,3,3,125,0.8959
2014,12,3,4,144,-0.7659
2014,12,3,5,226,-1.4757
2015,1,1,1,448,-5.5000
2015,1,1,2,174,-4.4340
2015,1,1,3,115,-5.5533
2015,1,1,4,117,-4.6278
2015,1,1,5,147,-4.7628
2015,1,2,1,104,-4.4352
2015,1,2,2,105,-4.4243
2015,1,2,3,94,-5.1313
2015,1,2,4,105,-2.6264
2015,1,2,5,143,-2.1371
2015,1,3,1,60,-2.5185
2015,1,3,2,93,-2.3088
2015,1,3,3,125,-2.5672
2015,1,3,4,143,-3.4692
2015,1,3,5,226,-1.1143
2015,2,1,1,444,5.4931
2015,2,1,2,174,6.8456
2015,2,1,3,115,5.5931
2015,2,1,4,117,5.7738
2015,2,1,5,145,3.2681
2015,2,2,1,103,7.5124
2015,2,2,2,105,7.5798
2015,2,2,3,93,8.8476
2015,2,2,4,103,6.4556
2015,2,2,5,143,7.0405
2015,2,3,1,60,7.8442
2015,2,3,2,93,5.9096
2015,2,3,3,122,6.3069
2015,2,3,4,142,6.1133
2015,2,3,5,224,6.1078
2015,3,1,1,439,0.2306
2015,3,1,2,173,0.8603
2015,3,1,3,114,1.4879
2015,3,1,4,117,0.3625
2015,3,1,5,144,0.8156
2015,3,2,1,103,0.8164
2015,3,2,2,103,1.2997
2015,3,2,3,92,2.5481
2015,3,2,4,102,1.9893
2015,3,2,5,142,2.1246
2015,3,3,1,60,-1.5395
2015,3,3,2,93,-0.4173
2015,3,3,3,121,-1.6611
2015,3,3,4,142,-1.8701
2015,3,3,5,223,-1.8508
2015,4,1,1,436,-1.2792
2015,4,1,2,171,-3.2083
2015,4,1,3,114,-1.8498
2015,4,1,4,117,-2.5728
2015,4,1,5,142,-0.1702
2015,4,2,1,103,-1.5985
2015,4,2,2,103,-0.7928
2015,4,2,3,92,-2.0650
2015,4,2,4,101,-3.6817
2015,4,2,5,141,-2.8082
2015,4,3,1,60,2.5513
2015,4,3,2,92,-0.6119
2015,4,3,3,121,-0.8326
2015,4,3,4,141,1.2081
2015,4,3,5,221,1.5974
2015,5,1,1,433,1.2323
2015,5,1,2,170,-0.1710
2015,5,1,3,114,1.7336
2015,5,1,4,117,0.5720
2015,5,1,5,141,1.7552
2015,5,2,1,103,3.1363
2015,5,2,2,103,1.1688
2015,5,2,3,92,1.2436
2015,5,2,4,101,0.8513
2015,5,2,5,141,2.9091
2015,5,3,1,60,0.0546
2015,5,3,2,92,1.1888
2015,5,3,3,121,1.1423
2015,5,3,4,140,-0.1844
2015,5,3,5,219,1.7381
2015,6,1,1,432,1.7426
2015,6,1,2,170,1.2115
2015,6,1,3,113,3.2083
2015,6,1,4,117,1.8437
2015,6,1,5,139,3.0418
2015,6,2,1,103,-3.7145
2015,6,2,2,103,1.5046
2015,6,2,3,92,-0.1244
2015,6,2,4,101,1.5436
2015,6,2,5,140,0.6041
2015,6,3,1,60,-4.0637
2015,6,3,2,91,-1.1980
2015,6,3,3,120,-2.6728
2015,6,3,4,140,-2.2994
2015,6,3,5,219,-1.9887
2015,7,1,1,489,-8.1694
2015,7,1,2,162,-7.0103
2015,7,1,3,119,-7.1710
2015,7,1,4,89,-6.2142
2015,7,1,5,158,-5.2591
2015,7,2,1,103,-5.3724
2015,7,2,2,119,-3.3989
2015,7,2,3,96,-3.5153
2015,7,2,4,89,-2.4493
2015,7,2,5,149,-1.4672
2015,7,3,1,57,-2.1230
2015,7,3,2,105,0.0286
2015,7,3,3,129,0.0776
2015,7,3,4,150,2.1813
2015,7,3,5,239,2.5510
2015,8,1,1,482,-4.5964
2015,8,1,2,160,-2.8169
2015,8,1,3,118,-5.0140
2015,8,1,4,88,-4.4594
2015,8,1,5,158,-2.4229
2015,8,2,1,102,-6.7492
2015,8,2,2,119,-5.8106
2015,8,2,3,96,-5.0298
2015,8,2,4,89,-4.1832
2015,8,2,5,148,-5.4097
2015,8,3,1,57,-5.0949
2015,8,3,2,102,-5.7433
2015,8,3,3,128,-6.6639
2015,8,3,4,149,-5.5130
2015,8,3,5,239,-6.0756
2015,9,1,1,480,-10.2357
2015,9,1,2,159,-6.5455
2015,9,1,3,118,-6.8104
2015,9,1,4,87,-4.1373
2015,9,1,5,158,-4.9678
2015,9,2,1,102,-9.4204
2015,9,2,2,118,-7.5002
2015,9,2,3,95,-7.1284
2015,9,2,4,89,-4.2026
2015,9,2,5,146,-5.2553
2015,9,3,1,57,-5.3561
2015,9,3,2,100,-2.6550
2015,9,3,3,128,-2.8698
2015,9,3,4,148,-2.6973
2015,9,3,5,238,-2.3242
2015,10,1,1,475,5.0792
2015,10,1,2,159,7.1361
2015,10,1,3,114,8.4708
2015,10,1,4,86,7.7012
2015,10,1,5,158,4.3033
2015,10,2,1,102,1.4665
2015,10,2,2,117,9.3913
2015,10,2,3,95,8.2271
2015,10,2,4,89,7.0284
2015,10,2,5,146,7.0641
2015,10,3,1,57,7.5121
2015,10,3,2,100,8.6793
2015,10,3,3,128,8.1518
2015,10,3,4,148,8.2475
2015,10,3,5,237,9.2825
2015,11,1,1,468,3.1761
2015,11,1,2,157,-0.2106
2015,11,1,3,113,0.6364
2015,11,1,4,85,4.0047
2015,11,1,5,155,2.0493
2015,11,2,1,99,4.8275
2015,11,2,2,117,3.3988
2015,11,2,3,94,4.2193
2015,11,2,4,89,3.7480
2015,11,2,5,143,3.3406
2015,11,3,1,57,-0.5567
2015,11,3,2,100,-0.7465
2015,11,3,3,128,0.1575
2015,11,3,4,148,-0.1877
2015,11,3,5,236,0.7162
2015,12,1,1,465,-5.7591
2015,12,1,2,157,-6.5503
2015,12,1,3,112,-6.9074
2015,12,1,4,85,-2.2647
2015,12,1,5,155,-4.6208
2015,12,2,1,99,-5.2833
2015,12,2,2,115,-7.9864
2015,12,2,3,94,-4.7713
2015,12,2,4,89,-5.6821
2015,12,2,5,143,-3.9049
2015,12,3,1,57,-5.2149
2015,12,3,2,100,-0.3895
2015,12,3,3,128,-1.8748
2015,12,3,4,147,-2.5720
2015,12,3,5,235,-1.5036
2016,1,1,1,457,-11.9012
2016,1,1,2,156,-5.8840
2016,1,1,3,112,-8.4226
2016,1,1,4,84,-8.3348
2016,1,1,5,155,-8.2179
2016,1,2,1,99,-12.1025
2016,1,2,2,114,-7.0672
2016,1,2,3,94,-8.7184
2016,1,2,4,87,-7.2601
2016,1,2,5,143,-8.1446
2016,1,3,1,57,-9.5415
2016,1,3,2,99,-3.7203
2016,1,3,3,127,-5.0695
2016,1,3,4,146,-5.1028
2016,1,3,5,235,-5.1033
2016,2,1,1,448,-0.5982
2016,2,1,2,153,-0.1876
2016,2,1,3,111,1.4494
2016,2,1,4,83,-1.2376
2016,2,1,5,155,2.1725
2016,2,2,1,99,1.9898
2016,2,2,2,114,0.8699
2016,2,2,3,93,-1.3693
2016,2,2,4,87,1.6569
2016,2,2,5,141,2.2547
2016,2,3,1,57,0.7360
2016,2,3,2,99,1.1937
2016,2,3,3,126,1.2929
2016,2,3,4,146,1.0968
2016,2,3,5,234,-0.7963
2016,3,1,1,443,8.1942
2016,3,1,2,153,8.3209
2016,3,1,3,111,8.1757
2016,3,1,4,82,4.9246
2016,3,1,5,154,6.6196
2016,3,2,1,97,9.9732
2016,3,2,2,114,9.7469
2016,3,2,3,93,10.0054
2016,3,2,4,87,7.5513
2016,3,2,5,140,7.1115
2016,3,3,1,57,7.1432
2016,3,3,2,99,6.9187
2016,3,3,3,125,6.5294
2016,3,3,4,145,7.4844
2016,3,3,5,232,6.9128
2016,4,1,1,439,4.4129
2016,4,1,2,152,1.4572
2016,4,1,3,109,2.9774
2016,4,1,4,81,2.0342
2016,4,1,5,154,3.1476
2016,4,2,1,97,3.5836
2016,4,2,2,114,3.4661
2016,4,2,3,93,2.1974
2016,4,2,4,87,0.2884
2016,4,2,5,140,0.0764
2016,4,3,1,57,1.6118
2016,4,3,2,99,0.3835
2016,4,3,3,125,1.5869
2016,4,3,4,144,1.2809
2016,4,3,5,231,-1.0060
2016,5,1,1,433,-1.7192
2016,5,1,2,151,-2.4705
2016,5,1,3,109,-2.6981
2016,5,1,4,80,-1.1405
2016,5,1,5,154,2.1504
2016,5,2,1,97,1.5795
2016,5,2,2,113,-0.1271
2016,5,2,3,92,0.5528
2016,5,2,4,87,2.4225
2016,5,2,5,139,2.9761
2016,5,3,1,57,0.5602
2016,5,3,2,97,-0.1741
2016,5,3,3,124,0.0839
2016,5,3,4,144,2.4205
2016,5,3,5,230,3.1235
2016,6,1,1,429,0.0006
2016,6,1,2,150,2.3413
2016,6,1,3,108,1.0874
2016,6,1,4,79,1.8901
2016,6,1,5,153,1.0633
2016,6,2,1,96,1.1468
2016,6,2,2,113,1.1705
2016,6,2,3,91,-1.0362
2016,6,2,4,87,0.6628
2016,6,2,5,137,0.3482
2016,6,3,1,57,-0.0550
2016,6,3,2,97,2.7629
2016,6,3,3,123,1.7193
2016,6,3,4,142,0.9274
2016,6,3,5,229,-0.5775
2016,7,1,1,519,4.8016
2016,7,1,2,167,7.4317
2016,7,1,3,112,6.3259
2016,7,1,4,98,5.9424
2016,7,1,5,138,5.8553
2016,7,2,1,100,7.4852
2016,7,2,2,111,5.1421
2016,7,2,3,105,5.8238
2016,7,2,4,96,5.0057
2016,7,2,5,149,6.5143
2016,7,3,1,70,1.1741
2016,7,3,2,83,0.4791
2016,7,3,3,108,3.3988
2016,7,3,4,143,3.5555
2016,7,3,5,238,5.5371
2016,8,1,1,514,4.0245
2016,8,1,2,166,2.3627
2016,8,1,3,110,2.4343
2016,8,1,4,98,4.0524
2016,8,1,5,138,3.6194
2016,8,2,1,100,0.2142
2016,8,2,2,110,0.4750
2016,8,2,3,105,0.8624
2016,8,2,4,95,1.6569
2016,8,2,5,148,2.3138
2016,8,3,1,70,1.4829
2016,8,3,2,81,-1.1821
2016,8,3,3,108,-0.9093
2016,8,3,4,143,-0.6680
2016,8,3,5,238,-0.1106
2016,9,1,1,512,6.1009
2016,9,1,2,165,2.0326
2016,9,1,3,110,0.9466
2016,9,1,4,98,2.8856
2016,9,1,5,137,5.3399
2016,9,2,1,98,2.9218
2016,9,2,2,110,1.1918
2016,9,2,3,105,0.6083
2016,9,2,4,95,0.1158
2016,9,2,5,145,1.8169
2016,9,3,1,69,3.3048
2016,9,3,2,81,0.4577
2016,9,3,3,108,-0.3016
2016,9,3,4,142,-0.7261
2016,9,3,5,238,0.7114
2016,10,1,1,509,-8.0208
2016,10,1,2,163,-4.8048
2016,10,1,3,110,-3.5009
2016,10,1,4,96,-4.8929
2016,10,1,5,137,-3.8277
2016,10,2,1,96,-11.0463
2016,10,2,2,109,-4.7420
2016,10,2,3,104,-5.6195
2016,10,2,4,93,-3.8505
2016,10,2,5,143,-4.4688
2016,10,3,1,68,-3.7876
2016,10,3,2,80,-3.6444
2016,10,3,3,106,-1.4702
2016,10,3,4,142,-2.1330
2016,10,3,5,236,-2.3172
2016,11,1,1,505,9.7893
2016,11,1,2,161,13.8879
2016,11,1,3,109,14.9214
2016,11,1,4,96,13.6982
2016,11,1,5,136,8.8222
2016,11,2,1,96,10.0063
2016,11,2,2,109,7.8213
2016,11,2,3,104,13.6829
2016,11,2,4,93,11.3173
2016,11,2,5,143,10.3389
2016,11,3,1,68,9.4158
2016,11,3,2,79,3.2961
2016,11,3,3,106,2.8833
2016,11,3,4,142,3.5751
2016,11,3,5,236,1.7566
2016,12,1,1,501,2.0788
2016,12,1,2,160,5.1711
2016,12,1,3,108,4.3412
2016,12,1,4,95,5.3002
2016,12,1,5,136,4.0585
2016,12,2,1,96,-1.5392
2016,12,2,2,109,2.5016
2016,12,2,3,102,2.9676
2016,12,2,4,90,2.0524
2016,12,2,5,143,1.1602
2016,12,3,1,67,-0.0421
2016,12,3,2,79,1.7904
2016,12,3,3,106,1.2560
2016,12,3,4,141,1.3244
2016,12,3,5,234,1.5245
2017,1,1,1,499,1.8407
2017,1,1,2,158,-0.1566
2017,1,1,3,108,-3.3539
2017,1,1,4,94,-2.3411
2017,1,1,5,134,-2.0301
2017,1,2,1,96,4.0789
2017,1,2,2,109,0.6386
2017,1,2,3,101,0.2924
2017,1,2,4,90,-0.3140
2017,1,2,5,142,0.7480
2017,1,3,1,67,-0.6176
2017,1,3,2,78,-0.5132
2017,1,3,3,105,3.0257
2017,1,3,4,141,2.2145
2017,1,3,5,231,2.8465
2017,2,1,1,499,-0.1239
2017,2,1,2,156,-1.6776
2017,2,1,3,108,0.2756
2017,2,1,4,94,-0.8512
2017,2,1,5,132,0.3724
2017,2,2,1,95,1.2586
2017,2,2,2,108,-0.4257
2017,2,2,3,101,1.1049
2017,2,2,4,90,0.9883
2017,2,2,5,142,0.4462
2017,2,3,1,67,-1.0549
2017,2,3,2,78,0.7326
2017,2,3,3,105,3.4470
2017,2,3,4,140,2.8882
2017,2,3,5,230,4.6132
2017,3,1,1,493,-0.3832
2017,3,1,2,156,0.4494
2017,3,1,3,108,1.3915
2017,3,1,4,94,1.9251
2017,3,1,5,132,1.8045
2017,3,2,1,94,0.5986
2017,3,2,2,108,-0.1620
2017,3,2,3,101,1.0442
2017,3,2,4,90,1.0594
2017,3,2,5,136,1.6728
2017,3,3,1,67,-0.6234
2017,3,3,2,78,0.1099
2017,3,3,3,104,-0.1088
2017,3,3,4,139,0.2064
2017,3,3,5,230,1.5323
2017,4,1,1,489,1.3677
2017,4,1,2,156,1.0425
2017,4,1,3,108,1.1149
2017,4,1,4,92,5.1700
2017,4,1,5,131,2.4687
2017,4,2,1,94,-0.3987
2017,4,2,2,108,0.9230
2017,4,2,3,100,1.7807
2017,4,2,4,89,1.9142
2017,4,2,5,135,1.8126
2017,4,3,1,67,-1.6176
2017,4,3,2,78,0.2615
2017,4,3,3,104,1.8657
2017,4,3,4,139,1.2919
2017,4,3,5,228,1.8224
2017,5,1,1,484,-0.2895
2017,5,1,2,156,-4.9915
2017,5,1,3,108,-1.8084
2017,5,1,4,92,-0.8252
2017,5,1,5,130,-1.4292
2017,5,2,1,94,-3.3261
2017,5,2,2,104,-2.0263
2017,5,2,3,98,-1.6800
2017,5,2,4,88,-0.5921
2017,5,2,5,133,1.5173
2017,5,3,1,67,-3.1391
2017,5,3,2,78,0.7711
2017,5,3,3,103,0.8457
2017,5,3,4,139,0.2041
2017,5,3,5,227,3.0279
2017,6,1,1,479,7.4001
2017,6,1,2,155,4.5697
2017,6,1,3,108,2.7617
2017,6,1,4,90,4.4511
2017,6,1,5,128,2.9195
2017,6,2,1,93,4.4240
2017,6,2,2,104,2.1553
2017,6,2,3,97,2.1859
2017,6,2,4,87,1.7477
2017,6,2,5,133,0.0930
2017,6,3,1,67,0.3251
2017,6,3,2,78,0.2664
2017,6,3,3,103,0.8780
2017,6,3,4,139,-0.2128
2017,6,3,5,227,-0.6364
2017,7,1,1,477,-2.3160
2017,7,1,2,172,-1.1396
2017,7,1,3,127,0.3118
2017,7,1,4,107,-1.1627
2017,7,1,5,122,0.6251
2017,7,2,1,107,1.0911
2017,7,2,2,106,0.1417
2017,7,2,3,94,0.3692
2017,7,2,4,84,2.3529
2017,7,2,5,128,0.5214
2017,7,3,1,64,2.1485
2017,7,3,2,98,1.3386
2017,7,3,3,114,2.0685
2017,7,3,4,137,2.4836
2017,7,3,5,227,2.0637
2017,8,1,1,474,-3.3546
2017,8,1,2,172,-3.1687
2017,8,1,3,126,-2.9945
2017,8,1,4,107,-2.6272
2017,8,1,5,122,-0.3076
2017,8,2,1,106,-1.5920
2017,8,2,2,106,-1.8141
2017,8,2,3,94,-1.7887
2017,8,2,4,84,-1.3328
2017,8,2,5,127,-2.1301
2017,8,3,1,64,-2.5755
2017,8,3,2,97,-2.7072
2017,8,3,3,114,-0.8894
2017,8,3,4,137,-0.0810
2017,8,3,5,225,2.2824
2017,9,1,1,472,12.4355
2017,9,1,2,172,5.8279
2017,9,1,3,125,7.5890
2017,9,1,4,105,7.8685
2017,9,1,5,121,8.6723
2017,9,2,1,105,6.6142
2017,9,2,2,106,6.5289
2017,9,2,3,94,7.1534
2017,9,2,4,84,6.1896
2017,9,2,5,126,6.3620
2017,9,3,1,64,5.8460
2017,9,3,2,97,4.0649
2017,9,3,3,114,1.9516
2017,9,3,4,137,1.9512
2017,9,3,5,224,1.0919
2017,10,1,1,469,-0.2291
2017,10,1,2,170,-0.7570
2017,10,1,3,123,1.5330
2017,10,1,4,104,-0.3088
2017,10,1,5,119,0.0208
2017,10,2,1,104,-0.5275
2017,10,2,2,105,1.8452
2017,10,2,3,94,-0.4307
2017,10,2,4,83,1.1583
2017,10,2,5,126,0.6630
2017,10,3,1,63,-1.9206
2017,10,3,2,97,1.0713
2017,10,3,3,111,-1.8389
2017,10,3,4,137,2.5348
2017,10,3,5,223,4.7237
2017,11,1,1,467,5.0797
2017,11,1,2,169,1.3935
2017,11,1,3,120,2.4808
2017,11,1,4,102,5.3095
2017,11,1,5,119,2.9210
2017,11,2,1,103,2.3516
2017,11,2,2,104,1.8869
2017,11,2,3,94,1.9129
2017,11,2,4,83,3.3146
2017,11,2,5,126,4.6911
2017,11,3,1,63,1.9831
2017,11,3,2,96,2.6513
2017,11,3,3,110,3.3701
2017,11,3,4,137,4.2361
2017,11,3,5,223,2.6587
2017,12,1,1,462,3.0056
2017,12,1,2,168,-2.4508
2017,12,1,3,120,-1.1918
2017,12,1,4,102,-0.1456
2017,12,1,5,117,0.1530
2017,12,2,1,102,1.1141
2017,12,2,2,103,0.5084
2017,12,2,3,94,0.6470
2017,12,2,4,83,-0.2136
2017,12,2,5,126,0.9379
2017,12,3,1,63,3.6915
2017,12,3,2,93,1.9940
2017,12,3,3,110,2.6103
2017,12,3,4,137,1.7351
2017,12,3,5,222,0.4768
2018,1,1,1,456,3.2385
2018,1,1,2,167,0.9068
2018,1,1,3,120,1.1434
2018,1,1,4,102,1.1993
2018,1,1,5,114,-1.0472
2018,1,2,1,101,3.0039
2018,1,2,2,103,3.1719
2018,1,2,3,94,3.1494
2018,1,2,4,83,1.8447
2018,1,2,5,125,2.4608
2018,1,3,1,63,2.2619
2018,1,3,2,93,4.9839
2018,1,3,3,110,6.4097
2018,1,3,4,137,5.3475
2018,1,3,5,221,7.2797
2018,2,1,1,455,-5.2630
2018,2,1,2,167,-4.4031
2018,2,1,3,119,-2.7537
2018,2,1,4,100,-3.9561
2018,2,1,5,114,-3.4966
2018,2,2,1,100,-6.4326
2018,2,2,2,103,-4.6037
2018,2,2,3,93,-2.3653
2018,2,2,4,83,-2.8866
2018,2,2,5,124,-3.6932
2018,2,3,1,63,-8.4032
2018,2,3,2,93,-7.4739
2018,2,3,3,110,-3.8225
2018,2,3,4,137,-4.1520
2018,2,3,5,221,-1.7140
2018,3,1,1,451,-1.6515
2018,3,1,2,167,1.2481
2018,3,1,3,116,4.9970
2018,3,1,4,100,1.7925
2018,3,1,5,112,4.3190
2018,3,2,1,99,1.8516
2018,3,2,2,102,0.6463
2018,3,2,3,93,1.8749
2018,3,2,4,82,0.2138
2018,3,2,5,123,1.5515
2018,3,3,1,63,0.2427
2018,3,3,2,92,-0.7940
2018,3,3,3,110,-1.6964
2018,3,3,4,137,-2.3303
2018,3,3,5,221,-3.2016
2018,4,1,1,447,2.5804
2018,4,1,2,167,2.7787
2018,4,1,3,115,-0.9457
2018,4,1,4,99,2.1357
2018,4,1,5,111,1.0579
2018,4,2,1,99,4.0164
2018,4,2,2,102,0.0956
2018,4,2,3,91,1.0800
2018,4,2,4,82,1.5162
2018,4,2,5,123,-0.4218
2018,4,3,1,60,5.4040
2018,4,3,2,92,2.1164
2018,4,3,3,110,0.0754
2018,4,3,4,137,-0.7608
2018,4,3,5,220,0.0293
2018,5,1,1,445,8.1938
2018,5,1,2,166,5.0296
2018,5,1,3,115,6.8670
2018,5,1,4,98,11.1178
2018,5,1,5,110,12.1673
2018,5,2,1,99,6.6431
2018,5,2,2,100,7.7685
2018,5,2,3,91,8.0192
2018,5,2,4,80,6.0407
2018,5,2,5,123,5.2188
2018,5,3,1,60,2.6015
2018,5,3,2,92,2.7093
2018,5,3,3,110,0.6496
2018,5,3,4,137,0.4186
2018,5,3,5,219,5.4823
2018,6,1,1,445,0.6242
2018,6,1,2,165,2.2368
2018,6,1,3,115,2.1795
2018,6,1,4,98,1.2342
2018,6,1,5,110,4.8004
2018,6,2,1,99,0.2255
2018,6,2,2,99,0.3507
2018,6,2,3,91,2.2768
2018,6,2,4,80,1.1157
2018,6,2,5,122,2.6363
2018,6,3,1,60,2.9313
2018,6,3,2,92,0.1793
2018,6,3,3,110,1.6971
2018,6,3,4,137,1.1735
2018,6,3,5,218,0.6163
2018,7,1,1,534,-0.0051
2018,7,1,2,140,2.3039
2018,7,1,3,107,1.2977
2018,7,1,4,85,0.0735
2018,7,1,5,97,0.4917
2018,7,2,1,116,1.7508
2018,7,2,2,97,2.0266
2018,7,2,3,115,3.1267
2018,7,2,4,79,3.6220
2018,7,2,5,126,1.1673
2018,7,3,1,59,1.1911
2018,7,3,2,93,1.0358
2018,7,3,3,106,3.1797
2018,7,3,4,154,3.7390
2018,7,3,5,233,3.4877
2018,8,1,1,532,2.8739
2018,8,1,2,140,4.1339
2018,8,1,3,105,4.7500
2018,8,1,4,85,1.2374
2018,8,1,5,97,5.7174
2018,8,2,1,116,3.4185
2018,8,2,2,97,2.3677
2018,8,2,3,115,2.8349
2018,8,2,4,79,5.4070
2018,8,2,5,126,8.4043
2018,8,3,1,58,3.1209
2018,8,3,2,93,-0.2820
2018,8,3,3,103,0.3254
2018,8,3,4,154,3.0796
2018,8,3,5,232,6.3323
2018,9,1,1,531,-3.2906
2018,9,1,2,139,-3.8145
2018,9,1,3,104,-1.8005
2018,9,1,4,85,-5.2893
2018,9,1,5,96,-1.3488
2018,9,2,1,115,-4.1856
2018,9,2,2,96,-1.0764
2018,9,2,3,115,-1.3768
2018,9,2,4,78,-0.5309
2018,9,2,5,124,-4.0494
2018,9,3,1,58,-2.0907
2018,9,3,2,93,0.8772
2018,9,3,3,102,2.3082
2018,9,3,4,154,2.2111
2018,9,3,5,232,0.1582
2018,10,1,1,531,-11.9450
2018,10,1,2,139,-9.4419
2018,10,1,3,104,-10.4750
2018,10,1,4,84,-10.2179
2018,10,1,5,96,-9.8760
2018,10,2,1,115,-12.5869
2018,10,2,2,96,-10.5031
2018,10,2,3,115,-11.6726
2018,10,2,4,78,-11.0643
2018,10,2,5,124,-12.1463
2018,10,3,1,58,-9.7496
2018,10,3,2,93,-6.0668
2018,10,3,3,102,-6.4236
2018,10,3,4,154,-6.3352
2018,10,3,5,232,-9.5078
2018,11,1,1,529,-3.2159
2018,11,1,2,137,0.8745
2018,11,1,3,103,-3.4715
2018,11,1,4,84,-2.4582
2018,11,1,5,95,-1.9686
2018,11,2,1,115,-1.6591
2018,11,2,2,96,3.3522
2018,11,2,3,113,0.9791
2018,11,2,4,78,3.0793
2018,11,2,5,124,1.1385
2018,11,3,1,57,-0.8045
2018,11,3,2,91,1.7043
2018,11,3,3,102,3.2695
2018,11,3,4,153,1.7730
2018,11,3,5,232,0.8603
2018,12,1,1,522,-15.0122
2018,12,1,2,135,-12.0658
2018,12,1,3,103,-10.9089
2018,12,1,4,84,-10.1428
2018,12,1,5,94,-9.1566
2018,12,2,1,114,-12.7265
2018,12,2,2,95,-12.2061
2018,12,2,3,113,-12.9680
2018,12,2,4,77,-10.7584
2018,12,2,5,124,-11.6031
2018,12,3,1,57,-11.2476
2018,12,3,2,91,-10.9731
2018,12,3,3,101,-10.1753
2018,12,3,4,152,-8.1192
2018,12,3,5,231,-8.1029
2019,1,1,1,516,11.7912
2019,1,1,2,134,9.8319
2019,1,1,3,103,10.6154
2019,1,1,4,83,13.3521
2019,1,1,5,91,8.6373
2019,1,2,1,114,15.3625
2019,1,2,2,95,10.9732
2019,1,2,3,113,12.4189
2019,1,2,4,77,10.2114
2019,1,2,5,123,10.9899
2019,1,3,1,56,12.7321
2019,1,3,2,91,10.2476
2019,1,3,3,101,7.7125
2019,1,3,4,151,8.1556
2019,1,3,5,231,7.9511
2019,2,1,1,513,6.2838
2019,2,1,2,133,6.4876
2019,2,1,3,101,1.3232
2019,2,1,4,83,6.4829
2019,2,1,5,91,7.5578
2019,2,2,1,113,4.3864
2019,2,2,2,95,3.3686
2019,2,2,3,113,3.9171
2019,2,2,4,75,6.1436
2019,2,2,5,123,5.1463
2019,2,3,1,56,0.2185
2019,2,3,2,91,4.9813
2019,2,3,3,101,1.7087
2019,2,3,4,151,4.8334
2019,2,3,5,231,3.6055
2019,3,1,1,510,-1.7015
2019,3,1,2,133,-3.8964
2019,3,1,3,100,-6.1491
2019,3,1,4,82,-2.8682
2019,3,1,5,90,-2.3371
2019,3,2,1,112,-1.6036
2019,3,2,2,95,-1.8771
2019,3,2,3,112,-2.1737
2019,3,2,4,75,-3.3293
2019,3,2,5,121,-1.4414
2019,3,3,1,56,0.5473
2019,3,3,2,91,0.9886
2019,3,3,3,101,1.6117
2019,3,3,4,151,0.8130
2019,3,3,5,229,3.7195
2019,4,1,1,503,1.4826
2019,4,1,2,133,4.0690
2019,4,1,3,98,1.1806
2019,4,1,4,82,2.5733
2019,4,1,5,90,1.9939
2019,4,2,1,112,1.6273
2019,4,2,2,95,3.4451
2019,4,2,3,111,3.4467
2019,4,2,4,75,4.3547
2019,4,2,5,120,4.4487
2019,4,3,1,56,6.2007
2019,4,3,2,91,0.5569
2019,4,3,3,99,3.4044
2019,4,3,4,151,2.8956
2019,4,3,5,229,4.6312
2019,5,1,1,499,-8.0993
2019,5,1,2,133,-9.6107
2019,5,1,3,98,-11.3748
2019,5,1,4,81,-7.7344
2019,5,1,5,90,-5.5332
2019,5,2,1,112,-8.6443
2019,5,2,2,95,-6.8305
2019,5,2,3,111,-10.5993
2019,5,2,4,75,-10.2120
2019,5,2,5,120,-10.7706
2019,5,3,1,56,-8.0367
2019,5,3,2,90,-6.3319
2019,5,3,3,99,-6.4343
2019,5,3,4,150,-5.4792
2019,5,3,5,228,-8.2373
2019,6,1,1,497,5.4615
2019,6,1,2,132,6.9069
2019,6,1,3,97,5.3320
2019,6,1,4,80,6.1650
2019,6,1,5,90,3.9901
2019,6,2,1,112,8.6377
2019,6,2,2,95,8.1030
2019,6,2,3,111,9.4081
2019,6,2,4,75,7.9830
