year,month,rank_ME,rank_ATO,nstocks,ret_vw
1974,10,1,5,406,8.6854
1974,10,2,1,105,16.3497
1974,10,2,2,70,10.7666
1974,10,2,3,80,5.0665
1974,10,2,4,108,8.1288
1974,10,2,5,108,11.0267
1974,10,3,1,134,19.4288
1974,10,3,2,117,13.3855
1974,10,3,3,114,19.6806
1974,10,3,4,102,18.1310
1974,10,3,5,119,14.6981
1974,11,1,1,182,-3.7480
1974,11,1,2,174,-7.2610
1974,11,1,3,204,-8.3215
1974,11,1,4,236,-5.6284
1974,11,1,5,407,-5.9619
1974,11,2,1,105,-2.0940
1974,11,2,2,70,-6.4349
1974,11,2,3,80,-5.4477
1974,11,2,4,108,-5.9200
1974,11,2,5,108,-4.3377
1974,11,3,1,134,-3.2510
1974,11,3,2,117,-6.1080
1974,11,3,3,114,-5.0966
1974,11,3,4,102,-3.9186
1974,11,3,5,119,-3.7569
1974,12,1,1,180,-7.6589
1974,12,1,2,174,-8.0335
1974,12,1,3,203,-8.7427
1974,12,1,4,235,-8.2755
1974,12,1,5,404,-7.6131
1974,12,2,1,104,-5.8440
1974,12,2,2,71,-5.3568
1974,12,2,3,81,-6.3585
1974,12,2,4,108,-6.8416
1974,12,2,5,108,-6.0288
1974,12,3,1,134,0.0650
1974,12,3,2,116,-1.5564
1974,12,3,3,114,-5.0208
1974,12,3,4,102,-4.0317
1974,12,3,5,119,-2.9159
1975,1,1,1,181,29.9123
1975,1,1,2,174,30.1128
1975,1,1,3,203,29.4015
1975,1,1,4,235,31.1138
1975,1,1,5,401,28.7440
1975,1,2,1,103,20.7881
1975,1,2,2,71,24.7229
1975,1,2,3,79,30.8182
1975,1,2,4,108,27.6566
1975,1,2,5,108,26.9406
1975,1,3,1,134,7.4265
1975,1,3,2,117,14.4209
1975,1,3,3,113,12.0266
1975,1,3,4,102,13.8855
1975,1,3,5,119,16.8900
1975,2,1,1,179,9.3361
1975,2,1,2,173,5.3816
1975,2,1,3,203,4.6107
1975,2,1,4,233,4.3007
1975,2,1,5,399,3.9229
1975,2,2,1,103,6.6658
1975,2,2,2,71,3.0593
1975,2,2,3,79,3.2819
1975,2,2,4,108,4.1752
1975,2,2,5,107,5.6176
1975,2,3,1,134,3.8996
1975,2,3,2,117,5.7678
1975,2,3,3,113,13.5265
1975,2,3,4,102,9.7178
1975,2,3,5,119,6.8084
1975,3,1,1,181,7.2231
1975,3,1,2,174,8.8843
1975,3,1,3,202,8.5054
1975,3,1,4,231,8.2998
1975,3,1,5,399,11.1890
1975,3,2,1,103,2.8685
1975,3,2,2,71,10.1511
1975,3,2,3,79,8.3282
1975,3,2,4,108,10.2395
1975,3,2,5,107,9.5263
1975,3,3,1,133,1.3398
1975,3,3,2,117,4.0701
1975,3,3,3,113,1.3654
1975,3,3,4,102,3.9009
1975,3,3,5,119,7.2749
1975,4,1,1,180,6.3440
1975,4,1,2,174,4.3681
1975,4,1,3,201,3.5780
1975,4,1,4,229,2.6359
1975,4,1,5,400,3.1328
1975,4,2,1,103,4.2831
1975,4,2,2,71,6.0831
1975,4,2,3,79,3.8104
1975,4,2,4,108,5.2748
1975,4,2,5,107,6.3537
1975,4,3,1,133,5.1350
1975,4,3,2,117,8.0234
1975,4,3,3,113,5.7235
1975,4,3,4,102,3.7371
1975,4,3,5,119,3.8840
1975,5,1,1,179,8.2619
1975,5,1,2,173,7.4651
1975,5,1,3,198,8.7819
1975,5,1,4,229,8.7160
1975,5,1,5,400,7.5632
1975,5,2,1,103,12.0334
1975,5,2,2,71,5.9827
1975,5,2,3,79,11.3102
1975,5,2,4,108,6.9782
1975,5,2,5,107,6.9014
1975,5,3,1,133,6.0605
1975,5,3,2,117,4.4047
1975,5,3,3,113,4.5808
1975,5,3,4,102,5.4763
1975,5,3,5,119,4.6817
1975,6,1,1,180,6.2595
1975,6,1,2,171,5.6121
1975,6,1,3,199,7.6548
1975,6,1,4,226,9.8591
1975,6,1,5,398,8.4064
1975,6,2,1,103,5.5268
1975,6,2,2,71,7.0927
1975,6,2,3,78,5.8907
1975,6,2,4,108,8.1569
1975,6,2,5,107,5.6646
1975,6,3,1,133,5.1461
1975,6,3,2,116,4.8642
1975,6,3,3,113,1.3659
1975,6,3,4,102,3.8792
1975,6,3,5,119,7.7905
1975,7,1,1,189,-1.6390
1975,7,1,2,308,-1.6023
1975,7,1,3,268,-1.0095
1975,7,1,4,380,-1.6169
1975,7,1,5,558,1.2943
1975,7,2,1,110,-2.9213
1975,7,2,2,122,-5.6396
1975,7,2,3,98,-3.5675
1975,7,2,4,113,-2.8092
1975,7,2,5,174,-2.9000
1975,7,3,1,162,-5.2397
1975,7,3,2,126,-6.4230
1975,7,3,3,137,-7.4273
1975,7,3,4,138,-4.9588
1975,7,3,5,133,-8.0413
1975,8,1,1,189,-4.7491
1975,8,1,2,307,-6.9823
1975,8,1,3,266,-7.0151
1975,8,1,4,379,-6.9061
1975,8,1,5,556,-5.6638
1975,8,2,1,110,-2.4320
1975,8,2,2,122,-5.6876
1975,8,2,3,98,-4.2744
1975,8,2,4,113,-5.8893
1975,8,2,5,174,-3.5452
1975,8,3,1,162,-3.0388
1975,8,3,2,126,-1.4598
1975,8,3,3,136,-0.7524
1975,8,3,4,138,-1.7988
1975,8,3,5,133,-1.6219
1975,9,1,1,189,-4.0231
1975,9,1,2,306,-4.2672
1975,9,1,3,268,-3.4789
1975,9,1,4,379,-2.7269
1975,9,1,5,555,-2.7468
1975,9,2,1,110,-4.0046
1975,9,2,2,122,-4.0139
1975,9,2,3,96,-4.2443
1975,9,2,4,113,-3.2525
1975,9,2,5,173,-3.3054
1975,9,3,1,162,-1.5698
1975,9,3,2,125,-5.3035
1975,9,3,3,136,-3.8449
1975,9,3,4,138,-1.7883
1975,9,3,5,133,-4.3950
1975,10,1,1,189,-0.5536
1975,10,1,2,304,1.9867
1975,10,1,3,265,1.5656
1975,10,1,4,378,1.7592
1975,10,1,5,553,3.8787
1975,10,2,1,110,1.1533
1975,10,2,2,122,1.2190
1975,10,2,3,94,2.4931
1975,10,2,4,113,4.0502
1975,10,2,5,174,4.6332
1975,10,3,1,162,6.1501
1975,10,3,2,125,4.2598
1975,10,3,3,136,7.7797
1975,10,3,4,138,6.4448
1975,10,3,5,133,6.7770
1975,11,1,1,188,0.0502
1975,11,1,2,305,2.0396
1975,11,1,3,265,3.0165
1975,11,1,4,376,2.8161
1975,11,1,5,552,3.8967
1975,11,2,1,110,0.9669
1975,11,2,2,121,2.3015
1975,11,2,3,94,2.1859
1975,11,2,4,113,5.1870
1975,11,2,5,174,3.9015
1975,11,3,1,162,3.8032
1975,11,3,2,125,1.5827
1975,11,3,3,135,4.4563
1975,11,3,4,137,1.8701
1975,11,3,5,133,2.3373
1975,12,1,1,187,-0.9015
1975,12,1,2,304,-1.2903
1975,12,1,3,261,-2.7992
1975,12,1,4,376,-0.9529
1975,12,1,5,551,-0.8142
1975,12,2,1,109,0.4373
1975,12,2,2,121,-2.0355
1975,12,2,3,93,-0.0305
1975,12,2,4,113,-2.9638
1975,12,2,5,174,-1.3068
1975,12,3,1,162,0.4530
1975,12,3,2,125,-1.1676
1975,12,3,3,136,-1.5505
1975,12,3,4,138,-0.9766
1975,12,3,5,133,-2.7522
1976,1,1,1,185,22.4139
1976,1,1,2,302,22.6949
1976,1,1,3,261,24.1240
1976,1,1,4,374,23.2450
1976,1,1,5,550,21.2435
1976,1,2,1,109,15.3758
1976,1,2,2,121,19.7389
1976,1,2,3,92,19.5339
1976,1,2,4,112,20.8898
1976,1,2,5,173,17.6569
1976,1,3,1,161,9.5181
1976,1,3,2,125,13.6458
1976,1,3,3,136,14.3305
1976,1,3,4,138,10.5067
1976,1,3,5,133,11.8186
1976,2,1,1,173,8.5093
1976,2,1,2,291,11.4220
1976,2,1,3,249,12.9107
1976,2,1,4,365,12.3602
1976,2,1,5,533,11.7342
1976,2,2,1,109,3.4951
1976,2,2,2,119,9.7360
1976,2,2,3,92,7.4387
1976,2,2,4,111,10.1960
1976,2,2,5,173,5.5503
1976,2,3,1,162,-0.3995
1976,2,3,2,125,0.6449
1976,2,3,3,136,-0.9561
1976,2,3,4,138,-0.9044
1976,2,3,5,133,-0.2594
1976,3,1,1,183,-0.3254
1976,3,1,2,303,2.2090
1976,3,1,3,262,1.5454
1976,3,1,4,371,1.5129
1976,3,1,5,546,2.4800
1976,3,2,1,109,0.9770
1976,3,2,2,120,2.0049
1976,3,2,3,92,2.0953
1976,3,2,4,111,0.8247
1976,3,2,5,173,1.9683
1976,3,3,1,161,1.4240
1976,3,3,2,125,2.4640
1976,3,3,3,136,2.8131
1976,3,3,4,137,4.6692
1976,3,3,5,133,2.0209
1976,4,1,1,176,-1.1922
1976,4,1,2,298,-0.9713
1976,4,1,3,251,-0.0221
1976,4,1,4,367,-1.3137
1976,4,1,5,536,-2.5062
1976,4,2,1,109,2.3562
1976,4,2,2,119,-1.2415
1976,4,2,3,92,-1.7656
1976,4,2,4,110,-1.4513
1976,4,2,5,172,-1.5483
1976,4,3,1,161,0.6050
1976,4,3,2,125,-1.7028
1976,4,3,3,136,-2.0391
1976,4,3,4,137,-0.1653
1976,4,3,5,133,-1.0653
1976,5,1,1,179,-0.1075
1976,5,1,2,299,-3.3516
1976,5,1,3,259,-3.0509
1976,5,1,4,372,-3.1291
1976,5,1,5,538,-3.7741
1976,5,2,1,108,0.8382
1976,5,2,2,119,-1.0954
1976,5,2,3,91,-1.9380
1976,5,2,4,110,-2.4719
1976,5,2,5,172,-2.7449
1976,5,3,1,161,-1.8336
1976,5,3,2,125,-0.3815
1976,5,3,3,136,-0.8754
1976,5,3,4,137,0.6655
1976,5,3,5,133,-2.0299
1976,6,1,1,178,4.5816
1976,6,1,2,299,2.1345
1976,6,1,3,258,2.3217
1976,6,1,4,369,3.4436
1976,6,1,5,538,2.8364
1976,6,2,1,108,6.6101
1976,6,2,2,118,6.1936
1976,6,2,3,91,5.1622
1976,6,2,4,111,3.9825
1976,6,2,5,172,3.2082
1976,6,3,1,160,3.8502
1976,6,3,2,124,4.2677
1976,6,3,3,136,3.7698
1976,6,3,4,137,4.1913
1976,6,3,5,132,6.6083
1976,7,1,1,213,2.1427
1976,7,1,2,386,0.0827
1976,7,1,3,348,0.0894
1976,7,1,4,413,-0.4793
1976,7,1,5,637,-0.8693
1976,7,2,1,112,1.3696
1976,7,2,2,111,0.5835
1976,7,2,3,113,0.8027
1976,7,2,4,120,0.5297
1976,7,2,5,159,-1.9439
1976,7,3,1,158,1.0515
1976,7,3,2,127,-1.5279
1976,7,3,3,134,-1.4930
1976,7,3,4,136,-0.7608
1976,7,3,5,141,-1.4866
1976,8,1,1,212,0.4328
1976,8,1,2,385,-2.3640
1976,8,1,3,346,-2.7388
1976,8,1,4,412,-2.0357
1976,8,1,5,634,-2.4370
1976,8,2,1,112,-1.7244
1976,8,2,2,111,-2.3038
1976,8,2,3,112,-3.3337
1976,8,2,4,120,-1.7798
1976,8,2,5,158,-2.7760
1976,8,3,1,158,2.7161
1976,8,3,2,127,0.1038
1976,8,3,3,134,-1.2190
1976,8,3,4,135,-0.5648
1976,8,3,5,141,-0.0511
1976,9,1,1,201,2.5455
1976,9,1,2,347,0.8588
1976,9,1,3,299,2.2366
1976,9,1,4,369,2.4242
1976,9,1,5,571,1.2401
1976,9,2,1,111,4.3217
1976,9,2,2,108,3.8405
1976,9,2,3,110,2.4334
1976,9,2,4,114,3.0369
1976,9,2,5,155,3.0527
1976,9,3,1,157,3.3832
1976,9,3,2,127,1.8704
1976,9,3,3,134,2.9483
1976,9,3,4,134,3.3216
1976,9,3,5,141,1.7679
1976,10,1,1,210,-0.8363
1976,10,1,2,383,-2.2363
1976,10,1,3,345,-1.9997
1976,10,1,4,405,-2.3453
1976,10,1,5,631,-3.3437
1976,10,2,1,112,-1.4543
1976,10,2,2,109,-2.5243
1976,10,2,3,112,-2.8500
1976,10,2,4,117,-3.6579
1976,10,2,5,157,-2.1553
1976,10,3,1,157,-0.3193
1976,10,3,2,127,-1.6258
1976,10,3,3,134,-3.3729
1976,10,3,4,135,-3.0157
1976,10,3,5,141,-2.5933
1976,11,1,1,210,2.2809
1976,11,1,2,377,2.8882
1976,11,1,3,341,3.0981
1976,11,1,4,407,3.8265
1976,11,1,5,624,3.3005
1976,11,2,1,112,4.5875
1976,11,2,2,107,3.9479
1976,11,2,3,110,3.4157
1976,11,2,4,117,3.8613
1976,11,2,5,155,3.5565
1976,11,3,1,157,2.8601
1976,11,3,2,127,-0.9887
1976,11,3,3,134,-0.6354
1976,11,3,4,134,-0.2309
1976,11,3,5,141,1.2657
1976,12,1,1,211,9.4931
1976,12,1,2,377,9.3966
1976,12,1,3,343,9.9823
1976,12,1,4,407,9.5769
1976,12,1,5,628,10.0687
1976,12,2,1,111,7.7310
1976,12,2,2,109,9.8487
1976,12,2,3,112,9.8162
1976,12,2,4,116,10.9071
1976,12,2,5,157,7.9261
1976,12,3,1,157,4.9078
1976,12,3,2,127,5.3783
1976,12,3,3,134,5.0878
1976,12,3,4,135,6.2749
1976,12,3,5,141,4.4982
1977,1,1,1,211,7.2153
1977,1,1,2,373,5.0735
1977,1,1,3,340,4.4095
1977,1,1,4,405,3.2256
1977,1,1,5,627,3.3101
1977,1,2,1,111,5.6254
1977,1,2,2,106,1.7320
1977,1,2,3,112,0.9815
1977,1,2,4,116,1.1999
1977,1,2,5,156,-1.7385
1977,1,3,1,157,-0.7105
1977,1,3,2,126,-6.7967
1977,1,3,3,134,-5.5440
1977,1,3,4,135,-2.7554
1977,1,3,5,141,-6.4630
1977,2,1,1,210,-0.0126
1977,2,1,2,365,0.1989
1977,2,1,3,333,-0.2197
1977,2,1,4,397,0.0235
1977,2,1,5,620,-0.7570
1977,2,2,1,107,-3.1323
1977,2,2,2,105,-1.7492
1977,2,2,3,111,0.0381
1977,2,2,4,115,0.2170
1977,2,2,5,154,-0.7545
1977,2,3,1,156,-1.7721
1977,2,3,2,126,-1.2509
1977,2,3,3,134,-1.1354
1977,2,3,4,134,-2.2779
1977,2,3,5,141,-1.9830
1977,3,1,1,209,1.8006
1977,3,1,2,370,0.8551
1977,3,1,3,335,2.2272
1977,3,1,4,402,0.4480
1977,3,1,5,625,0.3656
1977,3,2,1,110,0.7514
1977,3,2,2,105,0.2735
1977,3,2,3,111,0.0662
1977,3,2,4,115,0.8876
1977,3,2,5,154,-0.1605
1977,3,3,1,156,-0.5323
1977,3,3,2,125,-1.2594
1977,3,3,3,133,-1.7949
1977,3,3,4,135,-1.1516
1977,3,3,5,140,-1.3355
1977,4,1,1,210,2.4964
1977,4,1,2,365,1.9468
1977,4,1,3,333,2.4028
1977,4,1,4,399,1.4401
1977,4,1,5,622,1.2214
1977,4,2,1,110,2.2176
1977,4,2,2,105,2.8582
1977,4,2,3,111,1.2161
1977,4,2,4,115,1.0744
1977,4,2,5,154,0.3731
1977,4,3,1,156,1.5133
1977,4,3,2,125,-0.5010
1977,4,3,3,132,-1.6694
1977,4,3,4,133,1.3470
1977,4,3,5,140,0.1430
1977,5,1,1,208,1.3009
1977,5,1,2,365,0.4664
1977,5,1,3,332,0.5336
1977,5,1,4,401,0.5971
1977,5,1,5,620,-0.6946
1977,5,2,1,110,0.6903
1977,5,2,2,105,-1.1196
1977,5,2,3,111,0.4943
1977,5,2,4,115,0.8006
1977,5,2,5,154,-1.2217
1977,5,3,1,156,0.5465
1977,5,3,2,125,-2.3171
1977,5,3,3,132,-2.9459
1977,5,3,4,134,-0.5794
1977,5,3,5,140,-1.4934
1977,6,1,1,205,8.8598
1977,6,1,2,363,7.9118
1977,6,1,3,333,5.5809
1977,6,1,4,399,5.2217
1977,6,1,5,619,5.9982
1977,6,2,1,108,8.2385
1977,6,2,2,104,9.0492
1977,6,2,3,108,6.6414
1977,6,2,4,115,6.8848
1977,6,2,5,153,7.1075
1977,6,3,1,156,3.9075
1977,6,3,2,125,4.0881
1977,6,3,3,132,5.2474
1977,6,3,4,134,4.8651
1977,6,3,5,140,5.9988
1977,7,1,1,224,0.9312
1977,7,1,2,334,-0.3918
1977,7,1,3,376,-0.2116
1977,7,1,4,387,1.2891
1977,7,1,5,682,1.3286
1977,7,2,1,120,-1.0289
1977,7,2,2,91,-1.5983
1977,7,2,3,125,-1.6615
1977,7,2,4,108,0.0577
1977,7,2,5,141,-0.3980
1977,7,3,1,175,-0.5309
1977,7,3,2,141,-3.1995
1977,7,3,3,127,-1.3476
1977,7,3,4,122,-1.5685
1977,7,3,5,130,-1.3321
1977,8,1,1,224,0.1980
1977,8,1,2,331,-0.7150
1977,8,1,3,372,-1.6681
1977,8,1,4,387,-0.8533
1977,8,1,5,681,-0.8119
1977,8,2,1,119,-2.2460
1977,8,2,2,90,-1.4692
1977,8,2,3,124,-1.4523
1977,8,2,4,107,-0.3129
1977,8,2,5,140,0.7840
1977,8,3,1,174,-2.6970
1977,8,3,2,139,-0.4812
1977,8,3,3,127,-1.3113
1977,8,3,4,122,-2.3604
1977,8,3,5,130,-0.3817
1977,9,1,1,223,2.9412
1977,9,1,2,329,0.4395
1977,9,1,3,371,2.3350
1977,9,1,4,385,1.2975
1977,9,1,5,679,1.2831
1977,9,2,1,118,2.4010
1977,9,2,2,90,1.5160
1977,9,2,3,124,0.5699
1977,9,2,4,106,1.1176
1977,9,2,5,137,0.8218
1977,9,3,1,172,1.7767
1977,9,3,2,139,-1.3342
1977,9,3,3,127,-1.2184
1977,9,3,4,122,0.1929
1977,9,3,5,130,0.5102
1977,10,1,1,222,-3.9475
1977,10,1,2,325,-1.9047
1977,10,1,3,368,-1.5940
1977,10,1,4,383,-2.3061
1977,10,1,5,677,-2.4895
1977,10,2,1,118,-3.5087
1977,10,2,2,90,-0.8328
1977,10,2,3,123,-2.6123
1977,10,2,4,106,-3.5494
1977,10,2,5,138,-3.7009
1977,10,3,1,172,-4.7718
1977,10,3,2,138,-4.5385
1977,10,3,3,127,-3.1692
1977,10,3,4,122,-3.0388
1977,10,3,5,130,-3.9769
1977,11,1,1,222,6.1845
1977,11,1,2,322,9.4505
1977,11,1,3,365,8.5447
1977,11,1,4,382,8.6398
1977,11,1,5,674,8.7210
1977,11,2,1,117,7.9888
1977,11,2,2,88,9.2585
1977,11,2,3,123,8.5338
1977,11,2,4,105,9.3448
1977,11,2,5,138,7.1880
1977,11,3,1,172,3.8053
1977,11,3,2,138,3.4904
1977,11,3,3,127,4.9716
1977,11,3,4,121,3.9119
1977,11,3,5,129,3.2213
1977,12,1,1,221,4.5265
1977,12,1,2,321,3.0988
1977,12,1,3,367,4.1290
1977,12,1,4,383,2.1017
1977,12,1,5,672,1.8404
1977,12,2,1,117,2.7275
1977,12,2,2,88,1.3577
1977,12,2,3,122,1.2598
1977,12,2,4,105,0.7182
1977,12,2,5,138,1.6866
1977,12,3,1,172,0.8977
1977,12,3,2,138,0.4079
1977,12,3,3,127,1.1825
1977,12,3,4,122,0.7703
1977,12,3,5,128,-0.2856
1978,1,1,1,219,-0.7804
1978,1,1,2,318,-1.0932
1978,1,1,3,363,-1.1469
1978,1,1,4,381,-1.7069
1978,1,1,5,669,-2.0421
1978,1,2,1,117,-3.6994
1978,1,2,2,88,-3.8498
1978,1,2,3,122,-4.4491
1978,1,2,4,104,-3.6920
1978,1,2,5,137,-5.4340
1978,1,3,1,171,-4.9418
1978,1,3,2,138,-6.3171
1978,1,3,3,127,-4.8575
1978,1,3,4,121,-6.2821
1978,1,3,5,128,-6.5752
1978,2,1,1,221,2.7972
1978,2,1,2,316,2.3551
1978,2,1,3,356,3.6457
1978,2,1,4,378,3.9057
1978,2,1,5,659,3.8361
1978,2,2,1,116,2.2645
1978,2,2,2,87,2.5139
1978,2,2,3,121,1.4309
1978,2,2,4,104,0.3868
1978,2,2,5,136,2.0914
1978,2,3,1,171,0.3843
1978,2,3,2,138,-3.4971
1978,2,3,3,127,-2.6381
1978,2,3,4,120,-1.2043
1978,2,3,5,128,-0.4515
1978,3,1,1,220,6.1214
1978,3,1,2,314,9.4910
1978,3,1,3,353,7.5947
1978,3,1,4,378,7.4956
