year,month,rank_ME,rank_TBIq_6,nstocks,ret_vw
1971,9,1,4,258,1.3188
1971,9,1,5,339,0.9563
1971,9,2,1,107,-2.5837
1971,9,2,2,127,-1.2362
1971,9,2,3,140,-0.0343
1971,9,2,4,153,1.6313
1971,9,2,5,175,0.3651
1971,9,3,1,186,-2.4727
1971,9,3,2,235,-0.0535
1971,9,3,3,201,0.7184
1971,9,3,4,204,0.1187
1971,9,3,5,161,-1.1483
1971,10,1,1,225,-6.6763
1971,10,1,2,163,-6.4445
1971,10,1,3,188,-6.6422
1971,10,1,4,212,-6.1849
1971,10,1,5,300,-6.3639
1971,10,2,1,101,-7.8746
1971,10,2,2,113,-7.2195
1971,10,2,3,125,-4.3257
1971,10,2,4,135,-5.8136
1971,10,2,5,148,-6.7817
1971,10,3,1,165,-6.1757
1971,10,3,2,203,-4.7441
1971,10,3,3,170,-2.9382
1971,10,3,4,179,-3.5056
1971,10,3,5,146,-4.8082
1971,11,1,1,272,-4.5263
1971,11,1,2,191,-3.9133
1971,11,1,3,220,-4.8553
1971,11,1,4,241,-3.6443
1971,11,1,5,348,-4.6009
1971,11,2,1,126,-1.9028
1971,11,2,2,129,-2.0103
1971,11,2,3,139,-2.1800
1971,11,2,4,160,-1.8556
1971,11,2,5,171,-2.5386
1971,11,3,1,185,-1.4996
1971,11,3,2,223,0.1936
1971,11,3,3,200,1.4915
1971,11,3,4,195,0.6929
1971,11,3,5,164,0.2568
1971,12,1,1,279,12.0956
1971,12,1,2,191,14.5243
1971,12,1,3,214,12.5801
1971,12,1,4,244,13.8068
1971,12,1,5,351,14.1285
1971,12,2,1,127,14.1488
1971,12,2,2,138,13.5696
1971,12,2,3,146,11.8686
1971,12,2,4,166,12.3586
1971,12,2,5,173,13.4278
1971,12,3,1,184,9.3438
1971,12,3,2,224,8.7914
1971,12,3,3,205,9.5723
1971,12,3,4,194,8.4891
1971,12,3,5,164,9.0381
1972,1,1,1,243,14.8732
1972,1,1,2,162,12.2547
1972,1,1,3,187,12.1080
1972,1,1,4,214,10.7776
1972,1,1,5,286,12.8403
1972,1,2,1,113,7.9852
1972,1,2,2,124,8.1930
1972,1,2,3,124,6.9939
1972,1,2,4,149,6.8083
1972,1,2,5,150,7.8388
1972,1,3,1,154,1.3444
1972,1,3,2,179,2.1039
1972,1,3,3,172,4.5104
1972,1,3,4,169,1.4300
1972,1,3,5,125,1.9200
1972,2,1,1,275,5.2288
1972,2,1,2,179,4.2042
1972,2,1,3,213,4.0321
1972,2,1,4,249,3.7639
1972,2,1,5,329,4.8217
1972,2,2,1,129,3.8275
1972,2,2,2,142,4.7985
1972,2,2,3,143,3.7029
1972,2,2,4,162,3.0575
1972,2,2,5,165,4.2119
1972,2,3,1,167,3.4290
1972,2,3,2,204,3.0801
1972,2,3,3,196,3.4077
1972,2,3,4,186,4.7197
1972,2,3,5,145,4.4776
1972,3,1,1,274,-1.2214
1972,3,1,2,184,0.3531
1972,3,1,3,221,-0.1406
1972,3,1,4,253,-0.8529
1972,3,1,5,332,-0.1704
1972,3,2,1,133,-0.3924
1972,3,2,2,144,1.6000
1972,3,2,3,148,0.3056
1972,3,2,4,162,0.8707
1972,3,2,5,162,0.0433
1972,3,3,1,173,-1.8207
1972,3,3,2,203,0.5617
1972,3,3,3,201,2.9587
1972,3,3,4,191,1.9090
1972,3,3,5,147,-1.5154
1972,4,1,1,244,-1.7546
1972,4,1,2,168,1.0126
1972,4,1,3,199,1.3657
1972,4,1,4,223,-0.2184
1972,4,1,5,294,0.7722
1972,4,2,1,122,0.1545
1972,4,2,2,126,-0.2033
1972,4,2,3,142,1.5205
1972,4,2,4,151,2.2116
1972,4,2,5,147,-0.0203
1972,4,3,1,155,0.8365
1972,4,3,2,186,0.3793
1972,4,3,3,186,1.6895
1972,4,3,4,171,0.7048
1972,4,3,5,124,-0.6139
1972,5,1,1,291,-3.3483
1972,5,1,2,218,-3.6479
1972,5,1,3,237,-0.7796
1972,5,1,4,284,-2.3848
1972,5,1,5,340,-2.9951
1972,5,2,1,143,-2.1737
1972,5,2,2,152,-1.1777
1972,5,2,3,172,-1.4489
1972,5,2,4,167,-2.1192
1972,5,2,5,170,-2.2882
1972,5,3,1,175,1.0812
1972,5,3,2,243,2.2506
1972,5,3,3,230,3.2614
1972,5,3,4,211,2.5764
1972,5,3,5,162,3.6214
1972,6,1,1,290,-2.4680
1972,6,1,2,228,-1.8540
1972,6,1,3,249,-3.9502
1972,6,1,4,290,-3.3126
1972,6,1,5,344,-4.1889
1972,6,2,1,138,-3.6904
1972,6,2,2,151,-3.5267
1972,6,2,3,171,-4.4714
1972,6,2,4,170,-1.9687
1972,6,2,5,168,-4.4520
1972,6,3,1,177,-2.7132
1972,6,3,2,242,-2.4938
1972,6,3,3,233,-1.6347
1972,6,3,4,205,-0.2370
1972,6,3,5,168,-1.5531
1972,7,1,1,253,-2.9133
1972,7,1,2,190,-2.2538
1972,7,1,3,218,-4.4279
1972,7,1,4,268,-4.7748
1972,7,1,5,294,-4.4375
1972,7,2,1,124,-3.5320
1972,7,2,2,132,-3.0249
1972,7,2,3,154,-2.3616
1972,7,2,4,149,-3.9063
1972,7,2,5,143,-2.9480
1972,7,3,1,157,-1.3539
1972,7,3,2,211,-0.6703
1972,7,3,3,208,1.1110
1972,7,3,4,188,1.2114
1972,7,3,5,152,-1.1888
1972,8,1,1,296,1.6350
1972,8,1,2,233,-1.3368
1972,8,1,3,249,0.6607
1972,8,1,4,298,0.4712
1972,8,1,5,343,-0.3993
1972,8,2,1,148,4.0795
1972,8,2,2,159,1.6192
1972,8,2,3,174,0.6477
1972,8,2,4,177,0.1521
1972,8,2,5,167,1.0882
1972,8,3,1,177,7.6587
1972,8,3,2,248,4.8593
1972,8,3,3,255,0.8494
1972,8,3,4,220,1.2595
1972,8,3,5,169,4.3531
1972,9,1,1,305,-4.2330
1972,9,1,2,237,-4.7354
1972,9,1,3,255,-4.1922
1972,9,1,4,298,-4.6555
1972,9,1,5,342,-3.9116
1972,9,2,1,152,-2.9942
1972,9,2,2,154,-2.9703
1972,9,2,3,175,-2.4317
1972,9,2,4,177,-2.6305
1972,9,2,5,167,-2.1967
1972,9,3,1,175,-2.5651
1972,9,3,2,250,-0.2692
1972,9,3,3,255,-0.9045
1972,9,3,4,221,-0.0156
1972,9,3,5,173,-0.2222
1972,10,1,1,272,-1.8790
1972,10,1,2,197,-2.7464
1972,10,1,3,210,-2.1698
1972,10,1,4,261,-2.5578
1972,10,1,5,316,-2.3517
1972,10,2,1,141,-0.6143
1972,10,2,2,140,-1.4734
1972,10,2,3,138,-1.1154
1972,10,2,4,159,-1.6072
1972,10,2,5,154,-2.4446
1972,10,3,1,159,1.9022
1972,10,3,2,207,1.0166
1972,10,3,3,208,0.9895
1972,10,3,4,195,-1.1876
1972,10,3,5,146,1.6046
1972,11,1,1,321,4.9348
1972,11,1,2,222,4.6509
1972,11,1,3,244,4.7866
1972,11,1,4,288,4.3155
1972,11,1,5,361,4.1440
1972,11,2,1,152,8.0232
1972,11,2,2,153,5.8617
1972,11,2,3,153,4.7334
1972,11,2,4,186,5.4131
1972,11,2,5,169,6.4191
1972,11,3,1,177,6.0982
1972,11,3,2,227,5.2456
1972,11,3,3,235,3.9093
1972,11,3,4,214,5.9309
1972,11,3,5,167,4.2399
1972,12,1,1,330,-2.0457
1972,12,1,2,219,-2.9542
1972,12,1,3,253,-2.4348
1972,12,1,4,302,-1.0149
1972,12,1,5,364,-2.5006
1972,12,2,1,151,-1.0003
1972,12,2,2,147,-0.3986
1972,12,2,3,155,0.6154
1972,12,2,4,179,-1.6841
1972,12,2,5,170,-2.2580
1972,12,3,1,181,0.8528
1972,12,3,2,231,1.2941
1972,12,3,3,234,2.3771
1972,12,3,4,213,2.1607
1972,12,3,5,170,1.3679
1973,1,1,1,283,-2.6052
1973,1,1,2,184,-5.5250
1973,1,1,3,214,-5.1633
1973,1,1,4,265,-5.7185
1973,1,1,5,333,-4.7550
1973,1,2,1,128,-2.2589
1973,1,2,2,129,-6.7223
1973,1,2,3,126,-7.6360
1973,1,2,4,154,-7.8395
1973,1,2,5,153,-7.6569
1973,1,3,1,152,-2.8748
1973,1,3,2,183,-2.2833
1973,1,3,3,209,-0.8891
1973,1,3,4,179,-4.2487
1973,1,3,5,149,0.0970
1973,2,1,1,313,-8.7167
1973,2,1,2,218,-8.5404
1973,2,1,3,233,-9.0300
1973,2,1,4,300,-9.6927
1973,2,1,5,360,-8.4070
1973,2,2,1,144,-7.5641
1973,2,2,2,151,-9.5875
1973,2,2,3,138,-8.1707
1973,2,2,4,164,-8.7261
1973,2,2,5,173,-9.8204
1973,2,3,1,170,-4.4298
1973,2,3,2,193,-3.6859
1973,2,3,3,228,-3.2193
1973,2,3,4,207,-4.6935
1973,2,3,5,164,-4.1827
1973,3,1,1,322,-2.0846
1973,3,1,2,219,-2.3908
1973,3,1,3,240,-3.0388
1973,3,1,4,302,-2.8618
1973,3,1,5,368,-3.4014
1973,3,2,1,146,-1.7605
1973,3,2,2,153,-2.9150
1973,3,2,3,139,-4.2126
1973,3,2,4,166,-4.2482
1973,3,2,5,180,-3.3857
1973,3,3,1,177,-0.0568
1973,3,3,2,196,-1.1017
1973,3,3,3,229,-0.5288
1973,3,3,4,208,-1.0380
1973,3,3,5,155,1.4531
1973,4,1,1,299,-8.7090
1973,4,1,2,193,-7.2474
1973,4,1,3,210,-8.1329
1973,4,1,4,285,-7.8979
1973,4,1,5,329,-7.2555
1973,4,2,1,125,-6.9395
1973,4,2,2,134,-7.7957
1973,4,2,3,128,-8.8650
1973,4,2,4,150,-7.4985
1973,4,2,5,169,-7.0447
1973,4,3,1,170,-5.2361
1973,4,3,2,174,-4.1206
1973,4,3,3,206,-5.3210
1973,4,3,4,179,-5.7312
1973,4,3,5,141,-2.5565
1973,5,1,1,372,-10.0365
1973,5,1,2,263,-8.9308
1973,5,1,3,255,-9.4707
1973,5,1,4,359,-9.9197
1973,5,1,5,403,-9.8063
1973,5,2,1,164,-8.1439
1973,5,2,2,183,-7.9809
1973,5,2,3,172,-9.1815
1973,5,2,4,190,-8.9507
1973,5,2,5,194,-9.6834
1973,5,3,1,215,-1.5353
1973,5,3,2,238,-1.8281
1973,5,3,3,253,-1.6536
1973,5,3,4,223,-2.2641
1973,5,3,5,189,-0.9173
1973,6,1,1,392,-4.6614
1973,6,1,2,275,-3.9502
1973,6,1,3,257,-4.5148
1973,6,1,4,372,-4.5855
1973,6,1,5,412,-2.8302
1973,6,2,1,169,-3.2893
1973,6,2,2,188,-4.2273
1973,6,2,3,180,-4.9916
1973,6,2,4,194,-4.9688
1973,6,2,5,196,-4.1340
1973,6,3,1,217,-0.9745
1973,6,3,2,232,-1.8461
1973,6,3,3,261,-0.9000
1973,6,3,4,228,-1.1687
1973,6,3,5,191,0.3101
1973,7,1,1,345,14.6840
1973,7,1,2,256,14.8391
1973,7,1,3,228,16.4078
1973,7,1,4,333,16.7785
1973,7,1,5,375,13.2438
1973,7,2,1,155,13.6553
1973,7,2,2,174,10.5950
1973,7,2,3,165,14.3110
1973,7,2,4,175,13.0627
1973,7,2,5,177,14.4479
1973,7,3,1,201,6.4257
1973,7,3,2,213,6.2114
1973,7,3,3,238,5.1527
1973,7,3,4,206,6.6456
1973,7,3,5,169,1.6837
1973,8,1,1,397,-5.0145
1973,8,1,2,305,-6.9213
1973,8,1,3,292,-6.3235
1973,8,1,4,400,-7.9521
1973,8,1,5,435,-6.8500
1973,8,2,1,179,-1.7499
1973,8,2,2,199,-4.0115
1973,8,2,3,183,-3.8102
1973,8,2,4,204,-2.9223
1973,8,2,5,205,-4.0383
1973,8,3,1,241,-1.7441
1973,8,3,2,244,-3.9254
1973,8,3,3,276,-3.1855
1973,8,3,4,237,-3.4985
1973,8,3,5,190,-2.9614
1973,9,1,1,407,12.5351
1973,9,1,2,320,8.8953
1973,9,1,3,298,9.8853
1973,9,1,4,409,8.8420
1973,9,1,5,444,9.1122
1973,9,2,1,181,13.2017
1973,9,2,2,193,10.8690
1973,9,2,3,186,11.1783
1973,9,2,4,208,12.3953
1973,9,2,5,201,10.2909
1973,9,3,1,242,8.7159
1973,9,3,2,250,6.9455
1973,9,3,3,272,2.2426
1973,9,3,4,238,2.4173
1973,9,3,5,192,4.1454
1973,10,1,1,377,3.5296
1973,10,1,2,271,-0.3465
1973,10,1,3,269,-0.6327
1973,10,1,4,366,-2.4618
1973,10,1,5,409,-0.7662
1973,10,2,1,169,4.2597
1973,10,2,2,168,1.3078
1973,10,2,3,173,-1.6057
1973,10,2,4,187,-2.1548
1973,10,2,5,180,-1.8607
1973,10,3,1,211,5.0202
1973,10,3,2,228,-0.2811
1973,10,3,3,232,0.2514
1973,10,3,4,218,-1.4987
1973,10,3,5,173,-0.8791
1973,11,1,1,412,-17.4005
1973,11,1,2,319,-20.6956
1973,11,1,3,298,-20.8650
1973,11,1,4,405,-20.9190
1973,11,1,5,462,-21.9981
1973,11,2,1,193,-15.6770
1973,11,2,2,187,-18.1605
1973,11,2,3,196,-20.5762
1973,11,2,4,202,-21.2616
1973,11,2,5,199,-21.1689
1973,11,3,1,233,-9.4163
1973,11,3,2,257,-10.5720
1973,11,3,3,265,-12.0400
1973,11,3,4,237,-15.9301
1973,11,3,5,194,-10.6101
1973,12,1,1,411,-1.7368
1973,12,1,2,321,-4.7053
1973,12,1,3,304,-2.5121
1973,12,1,4,402,-5.0208
1973,12,1,5,479,-4.5907
1973,12,2,1,208,1.4215
1973,12,2,2,187,0.2608
1973,12,2,3,197,-1.4562
1973,12,2,4,210,-0.9719
1973,12,2,5,203,-3.2038
1973,12,3,1,241,6.6538
1973,12,3,2,259,3.1410
1973,12,3,3,265,-1.3108
1973,12,3,4,239,-1.9911
1973,12,3,5,193,0.8392
1974,1,1,1,348,16.7989
1974,1,1,2,260,14.9978
1974,1,1,3,260,14.1264
1974,1,1,4,330,14.5260
1974,1,1,5,437,17.1970
1974,1,2,1,187,7.8533
1974,1,2,2,147,10.8339
1974,1,2,3,153,11.0844
1974,1,2,4,179,8.7362
1974,1,2,5,185,9.7355
1974,1,3,1,216,-2.9282
1974,1,3,2,209,-0.8180
1974,1,3,3,217,-0.5515
1974,1,3,4,204,2.9837
1974,1,3,5,151,-2.9793
1974,2,1,1,370,-1.7824
1974,2,1,2,282,-0.9403
1974,2,1,3,285,0.0797
1974,2,1,4,376,0.7915
1974,2,1,5,485,-1.7333
1974,2,2,1,204,1.1457
1974,2,2,2,176,1.2858
1974,2,2,3,178,1.8023
1974,2,2,4,198,-0.9510
1974,2,2,5,209,0.9053
1974,2,3,1,227,1.3015
1974,2,3,2,245,0.6047
1974,2,3,3,243,-0.3002
1974,2,3,4,221,0.1162
1974,2,3,5,169,-2.4977
1974,3,1,1,371,0.9836
1974,3,1,2,278,0.9534
1974,3,1,3,290,2.8317
1974,3,1,4,390,3.3614
1974,3,1,5,499,1.4650
1974,3,2,1,200,-2.3682
1974,3,2,2,177,0.5428
1974,3,2,3,180,0.1784
1974,3,2,4,197,0.4032
1974,3,2,5,204,0.6229
1974,3,3,1,227,-3.7009
1974,3,3,2,248,-2.3025
1974,3,3,3,241,-1.1990
1974,3,3,4,221,-1.1634
1974,3,3,5,170,-1.4251
1974,4,1,1,333,-6.3766
1974,4,1,2,242,-6.1929
1974,4,1,3,246,-3.0221
1974,4,1,4,353,-4.4907
1974,4,1,5,455,-5.4824
1974,4,2,1,185,-6.4406
1974,4,2,2,155,-5.5779
1974,4,2,3,165,-4.2541
1974,4,2,4,181,-5.0926
1974,4,2,5,180,-4.6745
1974,4,3,1,208,-4.2383
1974,4,3,2,222,-3.4192
1974,4,3,3,219,-2.4968
1974,4,3,4,202,-2.6609
1974,4,3,5,148,-4.7238
1974,5,1,1,375,-9.1262
1974,5,1,2,284,-7.2613
1974,5,1,3,297,-7.2314
1974,5,1,4,398,-7.0817
1974,5,1,5,527,-6.6311
1974,5,2,1,213,-8.8284
1974,5,2,2,183,-7.3061
1974,5,2,3,191,-6.1338
1974,5,2,4,206,-6.8304
1974,5,2,5,202,-7.3828
1974,5,3,1,226,-7.2537
1974,5,3,2,268,-1.7921
1974,5,3,3,258,-2.6903
1974,5,3,4,231,0.4064
1974,5,3,5,177,-2.2007
1974,6,1,1,373,-2.0757
1974,6,1,2,284,-4.5666
1974,6,1,3,303,-3.0083
1974,6,1,4,402,-1.6160
1974,6,1,5,528,-2.4007
1974,6,2,1,213,-2.7667
1974,6,2,2,181,-1.7495
1974,6,2,3,189,-0.4763
1974,6,2,4,205,-1.9677
1974,6,2,5,217,-2.4305
1974,6,3,1,229,-1.9226
1974,6,3,2,266,-0.9865
1974,6,3,3,259,-0.4394
1974,6,3,4,235,-1.7457
1974,6,3,5,180,-2.1662
1974,7,1,1,345,-4.3393
1974,7,1,2,229,-3.5064
1974,7,1,3,258,-3.9584
1974,7,1,4,344,-4.5697
1974,7,1,5,476,-5.1932
1974,7,2,1,184,-3.7174
1974,7,2,2,159,-2.7475
1974,7,2,3,158,-4.0818
1974,7,2,4,187,-4.1017
1974,7,2,5,201,-4.2891
1974,7,3,1,205,-4.7787
1974,7,3,2,223,-9.1143
1974,7,3,3,231,-9.6880
1974,7,3,4,213,-10.2465
1974,7,3,5,159,-5.5553
1974,8,1,1,391,-7.8162
1974,8,1,2,265,-7.3474
1974,8,1,3,319,-7.9069
1974,8,1,4,392,-7.0480
1974,8,1,5,520,-6.8133
1974,8,2,1,208,-6.8457
1974,8,2,2,190,-7.6312
1974,8,2,3,190,-8.8746
1974,8,2,4,223,-8.1301
1974,8,2,5,221,-7.7252
1974,8,3,1,228,-8.9570
1974,8,3,2,268,-7.1510
1974,8,3,3,277,-9.1403
1974,8,3,4,249,-10.3797
1974,8,3,5,185,-8.6800
1974,9,1,1,384,-9.9541
1974,9,1,2,269,-7.4930
1974,9,1,3,318,-7.6046
1974,9,1,4,406,-8.1389
1974,9,1,5,515,-8.3997
1974,9,2,1,211,-9.1371
1974,9,2,2,187,-9.9030
1974,9,2,3,196,-9.7872
1974,9,2,4,225,-8.5694
1974,9,2,5,222,-11.6562
1974,9,3,1,227,-11.2014
1974,9,3,2,274,-9.8704
1974,9,3,3,278,-15.1471
1974,9,3,4,251,-13.3349
1974,9,3,5,183,-12.6092
1974,10,1,1,350,12.3519
1974,10,1,2,231,8.0083
1974,10,1,3,271,6.1837
1974,10,1,4,351,9.6695
1974,10,1,5,446,7.4153
1974,10,2,1,181,13.6620
1974,10,2,2,162,11.4489
1974,10,2,3,167,8.1983
1974,10,2,4,206,8.7788
1974,10,2,5,183,10.2641
1974,10,3,1,206,21.2426
1974,10,3,2,233,14.5914
1974,10,3,3,255,18.8710
1974,10,3,4,226,17.5525
1974,10,3,5,168,17.1984
1974,11,1,1,394,-6.0707
1974,11,1,2,274,-4.7298
1974,11,1,3,295,-4.1511
1974,11,1,4,393,-4.5845
1974,11,1,5,479,-6.2712
1974,11,2,1,201,-2.2367
1974,11,2,2,175,-5.5623
1974,11,2,3,179,-5.6504
1974,11,2,4,234,-4.3402
1974,11,2,5,205,-7.1123
1974,11,3,1,226,-1.7529
1974,11,3,2,271,-4.5036
1974,11,3,3,282,-5.7972
1974,11,3,4,243,-3.4849
1974,11,3,5,189,-5.1116
1974,12,1,1,396,-9.9737
1974,12,1,2,276,-9.1860
1974,12,1,3,293,-7.8280
1974,12,1,4,390,-8.6905
1974,12,1,5,480,-7.7277
1974,12,2,1,202,-6.9422
1974,12,2,2,178,-4.9454
1974,12,2,3,183,-6.0999
1974,12,2,4,233,-6.6285
1974,12,2,5,201,-5.4889
1974,12,3,1,225,-3.1680
1974,12,3,2,265,-1.1969
1974,12,3,3,282,-3.4604
1974,12,3,4,242,-3.4057
1974,12,3,5,186,-1.3435
1975,1,1,1,356,33.8152
1975,1,1,2,215,31.0880
1975,1,1,3,242,32.5418
1975,1,1,4,337,31.0535
1975,1,1,5,414,33.6773
1975,1,2,1,180,23.4273
1975,1,2,2,129,26.5337
1975,1,2,3,149,25.3902
1975,1,2,4,205,26.8543
1975,1,2,5,167,30.4426
1975,1,3,1,198,10.7128
1975,1,3,2,230,10.7049
1975,1,3,3,223,12.5345
1975,1,3,4,192,13.8856
1975,1,3,5,152,15.5594
1975,2,1,1,384,4.4782
1975,2,1,2,234,4.4437
1975,2,1,3,257,5.3740
1975,2,1,4,370,3.0512
1975,2,1,5,459,5.0254
1975,2,2,1,197,3.2088
1975,2,2,2,152,5.4783
1975,2,2,3,175,5.7913
1975,2,2,4,220,6.3153
1975,2,2,5,180,6.7882
1975,2,3,1,225,5.2858
1975,2,3,2,257,6.7269
1975,2,3,3,248,10.2929
1975,2,3,4,211,7.8855
1975,2,3,5,170,5.4278
1975,3,1,1,386,9.8291
1975,3,1,2,228,10.4574
1975,3,1,3,269,11.2566
1975,3,1,4,381,11.3741
1975,3,1,5,461,10.5515
1975,3,2,1,194,5.5241
1975,3,2,2,155,6.4187
1975,3,2,3,182,7.7584
1975,3,2,4,225,8.7916
1975,3,2,5,182,9.3132
1975,3,3,1,226,3.5367
1975,3,3,2,267,3.4224
1975,3,3,3,250,2.4133
1975,3,3,4,211,5.9995
1975,3,3,5,170,1.6195
1975,4,1,1,343,3.1746
1975,4,1,2,195,5.2554
1975,4,1,3,225,2.6527
1975,4,1,4,345,3.8669
1975,4,1,5,420,4.3891
1975,4,2,1,183,3.9905
1975,4,2,2,133,5.3059
1975,4,2,3,164,4.0725
1975,4,2,4,198,6.5493
1975,4,2,5,176,5.3444
1975,4,3,1,196,3.7452
1975,4,3,2,229,5.1655
1975,4,3,3,210,5.3414
1975,4,3,4,188,5.3417
1975,4,3,5,158,8.6987
1975,5,1,1,393,9.2722
1975,5,1,2,245,8.9570
1975,5,1,3,268,6.9323
1975,5,1,4,387,7.6685
1975,5,1,5,467,8.1797
1975,5,2,1,212,10.5312
1975,5,2,2,164,9.2935
1975,5,2,3,185,5.9402
1975,5,2,4,223,7.6414
1975,5,2,5,209,7.2118
1975,5,3,1,227,6.3457
1975,5,3,2,282,3.5204
1975,5,3,3,259,4.2308
1975,5,3,4,218,5.7421
1975,5,3,5,187,7.1683
1975,6,1,1,395,10.1330
1975,6,1,2,238,6.2895
1975,6,1,3,274,9.3934
1975,6,1,4,395,9.2926
1975,6,1,5,477,8.6730
1975,6,2,1,210,5.4435
1975,6,2,2,163,6.8541
1975,6,2,3,186,7.7614
1975,6,2,4,229,4.7796
1975,6,2,5,214,7.3670
1975,6,3,1,221,5.0730
1975,6,3,2,276,5.7776
1975,6,3,3,259,2.9687
1975,6,3,4,225,4.3266
1975,6,3,5,186,5.0936
1975,7,1,1,335,-2.8874
1975,7,1,2,195,-2.4948
1975,7,1,3,229,-0.2853
1975,7,1,4,347,-2.2212
1975,7,1,5,423,-1.0900
1975,7,2,1,189,-3.6635
1975,7,2,2,139,-4.2499
1975,7,2,3,168,-4.1005
1975,7,2,4,195,-3.2121
1975,7,2,5,177,-3.6136
1975,7,3,1,193,-5.6976
1975,7,3,2,238,-6.6051
1975,7,3,3,230,-7.1671
1975,7,3,4,202,-6.6720
1975,7,3,5,165,-5.7205
1975,8,1,1,370,-7.0140
1975,8,1,2,225,-5.5102
1975,8,1,3,279,-5.0403
1975,8,1,4,378,-5.7388
1975,8,1,5,454,-7.0244
1975,8,2,1,206,-4.3293
1975,8,2,2,166,-3.4113
1975,8,2,3,195,-4.2024
1975,8,2,4,221,-3.7868
1975,8,2,5,192,-5.8836
1975,8,3,1,222,-1.8226
1975,8,3,2,282,-1.6419
1975,8,3,3,268,-1.3839
1975,8,3,4,230,-2.4413
1975,8,3,5,189,-1.0478
1975,9,1,1,379,-3.1932
1975,9,1,2,229,-2.7993
1975,9,1,3,280,-4.0332
1975,9,1,4,380,-2.8208
1975,9,1,5,441,-3.2316
1975,9,2,1,205,-3.6259
1975,9,2,2,173,-2.4924
1975,9,2,3,195,-3.4751
1975,9,2,4,213,-2.9436
1975,9,2,5,189,-3.7842
1975,9,3,1,219,-5.7964
1975,9,3,2,281,-3.7426
1975,9,3,3,271,-3.0169
1975,9,3,4,226,-4.0499
1975,9,3,5,190,-2.0514
1975,10,1,1,332,-0.0340
1975,10,1,2,187,2.1813
1975,10,1,3,235,3.0749
1975,10,1,4,328,3.2185
1975,10,1,5,366,0.6649
1975,10,2,1,188,1.0033
1975,10,2,2,148,2.1345
1975,10,2,3,161,3.0852
1975,10,2,4,189,3.5195
1975,10,2,5,174,3.2270
1975,10,3,1,188,5.0058
1975,10,3,2,235,6.4079
1975,10,3,3,232,8.2021
1975,10,3,4,201,7.8990
1975,10,3,5,167,2.7847
1975,11,1,1,383,0.8845
1975,11,1,2,220,3.0402
1975,11,1,3,279,5.3782
1975,11,1,4,356,4.0405
1975,11,1,5,408,3.9808
1975,11,2,1,202,0.3711
1975,11,2,2,163,1.3292
1975,11,2,3,176,3.4214
1975,11,2,4,213,4.3902
1975,11,2,5,202,5.3909
1975,11,3,1,208,2.7022
1975,11,3,2,268,3.1911
1975,11,3,3,275,4.2684
1975,11,3,4,227,3.1965
1975,11,3,5,190,-0.0849
1975,12,1,1,382,-1.8480
1975,12,1,2,233,-0.9716
1975,12,1,3,284,-2.2579
1975,12,1,4,360,-2.0948
1975,12,1,5,414,-1.0853
1975,12,2,1,203,-0.3443
1975,12,2,2,169,-0.4295
1975,12,2,3,182,-0.3279
1975,12,2,4,210,-3.0375
1975,12,2,5,199,-2.1402
1975,12,3,1,210,-0.4277
1975,12,3,2,267,-1.8776
1975,12,3,3,273,-1.3960
1975,12,3,4,232,-2.5869
1975,12,3,5,194,-0.3932
1976,1,1,1,337,23.3819
1976,1,1,2,177,20.7532
1976,1,1,3,246,24.1040
1976,1,1,4,314,25.4316
1976,1,1,5,369,23.9158
1976,1,2,1,170,19.3611
1976,1,2,2,144,19.4326
1976,1,2,3,156,20.6249
1976,1,2,4,188,19.5931
1976,1,2,5,177,19.0043
1976,1,3,1,179,14.6135
1976,1,3,2,214,13.6000
1976,1,3,3,219,12.3214
1976,1,3,4,197,12.0448
1976,1,3,5,161,9.3905
1976,2,1,1,357,12.7475
1976,2,1,2,196,13.9659
1976,2,1,3,261,10.9548
1976,2,1,4,328,11.2563
1976,2,1,5,396,12.2611
1976,2,2,1,183,7.3589
1976,2,2,2,167,6.5274
1976,2,2,3,181,7.4816
1976,2,2,4,207,6.6427
1976,2,2,5,198,8.5332
1976,2,3,1,196,1.7316
1976,2,3,2,250,0.5126
1976,2,3,3,249,-0.6474
1976,2,3,4,224,0.1775
1976,2,3,5,191,-1.7429
1976,3,1,1,387,1.1436
1976,3,1,2,216,2.0540
1976,3,1,3,272,1.7405
1976,3,1,4,352,0.5574
1976,3,1,5,431,2.0908
1976,3,2,1,182,1.1040
1976,3,2,2,164,1.8154
1976,3,2,3,176,-0.2210
1976,3,2,4,207,1.8613
1976,3,2,5,202,2.4102
1976,3,3,1,193,2.9113
1976,3,3,2,254,2.4715
1976,3,3,3,254,3.4583
1976,3,3,4,224,0.8213
1976,3,3,5,187,4.0783
1976,4,1,1,337,-2.6125
1976,4,1,2,190,-2.8669
1976,4,1,3,234,-1.2640
1976,4,1,4,299,-2.2731
1976,4,1,5,385,-1.9521
1976,4,2,1,168,0.6398
1976,4,2,2,146,-0.4925
1976,4,2,3,156,-1.0152
1976,4,2,4,185,-2.2803
1976,4,2,5,176,-2.1600
1976,4,3,1,160,0.0412
1976,4,3,2,224,-0.3953
1976,4,3,3,226,-3.2460
1976,4,3,4,196,-1.1558
1976,4,3,5,165,0.1783
1976,5,1,1,405,-1.7595
1976,5,1,2,258,-3.9881
1976,5,1,3,267,-3.6404
1976,5,1,4,357,-3.0316
1976,5,1,5,428,-2.5050
1976,5,2,1,188,0.8789
