year,month,rank_ME,rank_COP,nstocks,ret_vw
2013,3,1,4,147,6.6179
2013,3,1,5,165,3.3430
2013,3,2,1,88,4.2387
2013,3,2,2,104,4.3913
2013,3,2,3,91,4.3751
2013,3,2,4,100,5.3035
2013,3,2,5,159,4.3983
2013,3,3,1,61,4.3316
2013,3,3,2,87,4.0427
2013,3,3,3,119,4.3673
2013,3,3,4,143,3.9754
2013,3,3,5,221,3.0380
2013,4,1,1,471,-0.5505
2013,4,1,2,179,-1.0975
2013,4,1,3,142,-0.3497
2013,4,1,4,147,1.0445
2013,4,1,5,165,0.6403
2013,4,2,1,88,1.2879
2013,4,2,2,104,-2.8313
2013,4,2,3,91,-1.7393
2013,4,2,4,100,-2.1705
2013,4,2,5,159,-0.4060
2013,4,3,1,61,2.1716
2013,4,3,2,87,0.5288
2013,4,3,3,119,1.7236
2013,4,3,4,143,0.9599
2013,4,3,5,221,1.7455
2013,5,1,1,466,6.8892
2013,5,1,2,178,4.6476
2013,5,1,3,141,6.6601
2013,5,1,4,146,4.8544
2013,5,1,5,163,6.5321
2013,5,2,1,87,7.3238
2013,5,2,2,104,6.8696
2013,5,2,3,90,5.8117
2013,5,2,4,100,3.8413
2013,5,2,5,157,4.6703
2013,5,3,1,61,3.6545
2013,5,3,2,87,4.2302
2013,5,3,3,119,-0.5334
2013,5,3,4,143,2.9316
2013,5,3,5,221,2.1057
2013,6,1,1,459,-1.4965
2013,6,1,2,178,2.0269
2013,6,1,3,140,1.6770
2013,6,1,4,145,0.4631
2013,6,1,5,161,1.2486
2013,6,2,1,87,-1.2511
2013,6,2,2,104,-1.7499
2013,6,2,3,90,0.0725
2013,6,2,4,100,-0.8448
2013,6,2,5,156,-0.6588
2013,6,3,1,60,-1.3285
2013,6,3,2,87,-1.4201
2013,6,3,3,118,-0.1000
2013,6,3,4,143,-0.9905
2013,6,3,5,221,-2.5172
2013,7,1,1,492,5.8768
2013,7,1,2,162,11.0343
2013,7,1,3,152,7.6319
2013,7,1,4,135,7.0221
2013,7,1,5,179,8.4057
2013,7,2,1,104,8.0528
2013,7,2,2,105,7.6947
2013,7,2,3,95,7.9417
2013,7,2,4,109,5.2757
2013,7,2,5,146,6.0458
2013,7,3,1,67,5.5556
2013,7,3,2,104,6.2991
2013,7,3,3,109,3.6773
2013,7,3,4,152,5.7379
2013,7,3,5,204,5.4088
2013,8,1,1,489,-2.3676
2013,8,1,2,161,-2.3697
2013,8,1,3,151,-3.2796
2013,8,1,4,135,-2.1738
2013,8,1,5,179,-2.4208
2013,8,2,1,104,-2.7930
2013,8,2,2,105,-5.4524
2013,8,2,3,95,-1.8591
2013,8,2,4,107,-1.3786
2013,8,2,5,146,-1.7366
2013,8,3,1,66,-1.2934
2013,8,3,2,102,-1.3839
2013,8,3,3,109,-3.4960
2013,8,3,4,151,-2.3230
2013,8,3,5,204,-2.0197
2013,9,1,1,484,7.7774
2013,9,1,2,158,7.5372
2013,9,1,3,151,7.6307
2013,9,1,4,133,6.1700
2013,9,1,5,179,6.6340
2013,9,2,1,104,4.5529
2013,9,2,2,105,7.0673
2013,9,2,3,95,5.8075
2013,9,2,4,107,7.0573
2013,9,2,5,145,6.7028
2013,9,3,1,66,5.3646
2013,9,3,2,102,5.2441
2013,9,3,3,109,3.1008
2013,9,3,4,151,3.6897
2013,9,3,5,204,3.0481
2013,10,1,1,482,2.4991
2013,10,1,2,156,2.5903
2013,10,1,3,150,2.0514
2013,10,1,4,132,6.6086
2013,10,1,5,178,3.7313
2013,10,2,1,104,2.3326
2013,10,2,2,105,3.4470
2013,10,2,3,95,3.4137
2013,10,2,4,107,3.0051
2013,10,2,5,144,3.1027
2013,10,3,1,66,5.2032
2013,10,3,2,102,4.0394
2013,10,3,3,108,5.1338
2013,10,3,4,150,4.7554
2013,10,3,5,204,4.6034
2013,11,1,1,481,4.4938
2013,11,1,2,154,6.2401
2013,11,1,3,147,7.7162
2013,11,1,4,131,5.0013
2013,11,1,5,177,4.1273
2013,11,2,1,103,2.6625
2013,11,2,2,105,3.0948
2013,11,2,3,94,2.7827
2013,11,2,4,105,4.5522
2013,11,2,5,142,3.9718
2013,11,3,1,66,0.7782
2013,11,3,2,101,1.7318
2013,11,3,3,108,1.5504
2013,11,3,4,149,2.2191
2013,11,3,5,204,3.8720
2013,12,1,1,472,4.0818
2013,12,1,2,152,2.6475
2013,12,1,3,147,2.6138
2013,12,1,4,129,0.8248
2013,12,1,5,175,1.6469
2013,12,2,1,102,3.1712
2013,12,2,2,105,2.1844
2013,12,2,3,93,3.1579
2013,12,2,4,104,2.7325
2013,12,2,5,141,0.7089
2013,12,3,1,66,4.6625
2013,12,3,2,101,3.5340
2013,12,3,3,108,2.3372
2013,12,3,4,149,1.3543
2013,12,3,5,204,2.6154
2014,1,1,1,469,0.8252
2014,1,1,2,152,-4.5775
2014,1,1,3,146,-3.2180
2014,1,1,4,129,-4.4707
2014,1,1,5,174,-2.5235
2014,1,2,1,101,-2.9629
2014,1,2,2,105,-4.2112
2014,1,2,3,93,-3.3853
2014,1,2,4,102,-4.7640
2014,1,2,5,140,-2.8665
2014,1,3,1,66,-4.9492
2014,1,3,2,100,-3.7663
2014,1,3,3,108,-3.4924
2014,1,3,4,148,-3.7472
2014,1,3,5,203,-3.7558
2014,2,1,1,468,5.9667
2014,2,1,2,148,5.2934
2014,2,1,3,146,3.5500
2014,2,1,4,129,5.6858
2014,2,1,5,174,4.3077
2014,2,2,1,101,6.3593
2014,2,2,2,104,4.7655
2014,2,2,3,91,4.0974
2014,2,2,4,102,4.3299
2014,2,2,5,139,5.0437
2014,2,3,1,66,5.3619
2014,2,3,2,99,4.7206
2014,2,3,3,107,3.3540
2014,2,3,4,148,5.5711
2014,2,3,5,203,5.4452
2014,3,1,1,465,-0.2062
2014,3,1,2,148,-2.1943
2014,3,1,3,141,0.3226
2014,3,1,4,125,2.9760
2014,3,1,5,171,-0.2638
2014,3,2,1,101,-1.0002
2014,3,2,2,104,-0.2007
2014,3,2,3,91,0.9393
2014,3,2,4,99,0.7110
2014,3,2,5,139,0.0703
2014,3,3,1,66,0.0767
2014,3,3,2,99,-0.5716
2014,3,3,3,107,0.9161
2014,3,3,4,147,0.5539
2014,3,3,5,203,-0.0994
2014,4,1,1,464,-6.9965
2014,4,1,2,147,-4.3195
2014,4,1,3,141,-4.2963
2014,4,1,4,124,-1.7964
2014,4,1,5,169,-5.3254
2014,4,2,1,100,-2.0870
2014,4,2,2,104,-1.6923
2014,4,2,3,91,-4.0930
2014,4,2,4,99,-3.0630
2014,4,2,5,139,-3.4350
2014,4,3,1,66,1.3946
2014,4,3,2,99,0.4172
2014,4,3,3,107,1.1616
2014,4,3,4,147,0.8478
2014,4,3,5,202,0.7330
2014,5,1,1,460,-2.3434
2014,5,1,2,145,1.0871
2014,5,1,3,140,-0.5704
2014,5,1,4,124,-0.3300
2014,5,1,5,168,-1.0662
2014,5,2,1,100,0.8517
2014,5,2,2,103,0.5180
2014,5,2,3,91,0.6737
2014,5,2,4,99,2.3607
2014,5,2,5,138,-0.0869
2014,5,3,1,66,1.9452
2014,5,3,2,99,3.8550
2014,5,3,3,107,1.8366
2014,5,3,4,147,1.7636
2014,5,3,5,202,2.3381
2014,6,1,1,454,5.4308
2014,6,1,2,146,4.7998
2014,6,1,3,140,4.4884
2014,6,1,4,124,3.8104
2014,6,1,5,167,4.0376
2014,6,2,1,99,5.4440
2014,6,2,2,103,5.6681
2014,6,2,3,90,3.9857
2014,6,2,4,99,4.2694
2014,6,2,5,138,5.8394
2014,6,3,1,65,3.2143
2014,6,3,2,99,2.2158
2014,6,3,3,107,0.7126
2014,6,3,4,147,2.4952
2014,6,3,5,201,2.1826
2014,7,1,1,459,-7.5987
2014,7,1,2,171,-6.2622
2014,7,1,3,136,-3.1432
2014,7,1,4,110,-6.9760
2014,7,1,5,165,-4.8492
2014,7,2,1,107,-3.5710
2014,7,2,2,113,-6.1355
2014,7,2,3,100,-7.0306
2014,7,2,4,101,-5.2231
2014,7,2,5,143,-6.2872
2014,7,3,1,67,-4.1770
2014,7,3,2,105,-1.5764
2014,7,3,3,123,-2.5815
2014,7,3,4,144,-1.2458
2014,7,3,5,220,-0.6302
2014,8,1,1,456,3.7820
2014,8,1,2,169,4.3161
2014,8,1,3,136,3.5030
2014,8,1,4,110,6.0545
2014,8,1,5,164,3.6047
2014,8,2,1,105,5.8186
2014,8,2,2,113,3.1885
2014,8,2,3,99,4.5069
2014,8,2,4,100,6.1390
2014,8,2,5,142,5.6777
2014,8,3,1,67,4.7841
2014,8,3,2,105,3.7265
2014,8,3,3,122,4.4079
2014,8,3,4,144,2.6883
2014,8,3,5,220,5.0729
2014,9,1,1,451,-9.1602
2014,9,1,2,169,-5.4976
2014,9,1,3,136,-5.4757
2014,9,1,4,109,-4.8850
2014,9,1,5,163,-5.8492
2014,9,2,1,105,-8.1929
2014,9,2,2,112,-6.7335
2014,9,2,3,99,-5.8181
2014,9,2,4,100,-4.5869
2014,9,2,5,142,-4.1760
2014,9,3,1,67,-3.8301
2014,9,3,2,105,-3.1942
2014,9,3,3,121,-2.3177
2014,9,3,4,144,-2.5653
2014,9,3,5,219,-1.2183
2014,10,1,1,449,3.8692
2014,10,1,2,168,6.4780
2014,10,1,3,134,8.4428
2014,10,1,4,109,4.8313
2014,10,1,5,163,5.3949
2014,10,2,1,105,2.0228
2014,10,2,2,112,5.5723
2014,10,2,3,99,4.6272
2014,10,2,4,100,5.2313
2014,10,2,5,141,4.9443
2014,10,3,1,66,0.2860
2014,10,3,2,105,3.4640
2014,10,3,3,121,1.0026
2014,10,3,4,143,1.4039
2014,10,3,5,219,1.9724
2014,11,1,1,445,-1.7553
2014,11,1,2,168,-0.9015
2014,11,1,3,132,1.2028
2014,11,1,4,108,-2.3288
2014,11,1,5,161,-0.5112
2014,11,2,1,105,-0.5131
2014,11,2,2,112,-0.5268
2014,11,2,3,98,-0.1688
2014,11,2,4,99,2.6275
2014,11,2,5,141,0.8977
2014,11,3,1,65,1.7466
2014,11,3,2,105,4.3412
2014,11,3,3,121,2.5148
2014,11,3,4,143,1.9796
2014,11,3,5,219,3.5455
2014,12,1,1,443,2.5982
2014,12,1,2,168,5.7723
2014,12,1,3,131,5.1785
2014,12,1,4,107,6.2060
2014,12,1,5,159,6.3068
2014,12,2,1,105,0.4264
2014,12,2,2,112,0.2018
2014,12,2,3,98,2.2151
2014,12,2,4,99,1.7087
2014,12,2,5,140,2.3564
2014,12,3,1,64,-0.9206
2014,12,3,2,105,-0.5963
2014,12,3,3,121,-0.1401
2014,12,3,4,141,-0.2504
2014,12,3,5,219,-1.5109
2015,1,1,1,441,-5.6357
2015,1,1,2,167,-4.5901
2015,1,1,3,130,-5.9113
2015,1,1,4,105,-4.1642
2015,1,1,5,158,-4.3247
2015,1,2,1,105,-4.2288
2015,1,2,2,111,-5.0396
2015,1,2,3,98,-4.3079
2015,1,2,4,99,-2.8881
2015,1,2,5,138,-2.0799
2015,1,3,1,63,-2.8875
2015,1,3,2,104,-2.4235
2015,1,3,3,121,-2.2205
2015,1,3,4,140,-3.4648
2015,1,3,5,219,-1.1302
2015,2,1,1,438,5.7209
2015,2,1,2,166,6.3437
2015,2,1,3,130,5.9492
2015,2,1,4,105,5.4052
2015,2,1,5,156,3.5273
2015,2,2,1,103,8.6983
2015,2,2,2,111,7.0538
2015,2,2,3,98,8.3038
2015,2,2,4,97,7.0045
2015,2,2,5,138,6.5796
2015,2,3,1,63,8.2853
2015,2,3,2,102,5.5717
2015,2,3,3,120,6.7460
2015,2,3,4,139,5.8859
2015,2,3,5,217,6.1064
2015,3,1,1,433,0.5215
2015,3,1,2,166,1.1462
2015,3,1,3,129,0.6517
2015,3,1,4,104,0.6835
2015,3,1,5,155,0.4429
2015,3,2,1,102,0.6626
2015,3,2,2,109,1.8443
2015,3,2,3,97,1.9019
2015,3,2,4,96,2.6745
2015,3,2,5,138,1.8043
2015,3,3,1,63,-1.0561
2015,3,3,2,102,-0.4850
2015,3,3,3,119,-1.6901
2015,3,3,4,138,-1.8856
2015,3,3,5,217,-1.8608
2015,4,1,1,430,-1.2814
2015,4,1,2,166,-3.0402
2015,4,1,3,127,-1.5514
2015,4,1,4,104,-2.6840
2015,4,1,5,153,-0.7330
2015,4,2,1,102,-1.7528
2015,4,2,2,109,-1.3718
2015,4,2,3,96,-1.5720
2015,4,2,4,95,-2.9023
2015,4,2,5,138,-3.2039
2015,4,3,1,63,2.2090
2015,4,3,2,101,-0.9039
2015,4,3,3,118,0.1448
2015,4,3,4,138,1.0343
2015,4,3,5,215,1.4418
2015,5,1,1,427,0.8772
2015,5,1,2,165,0.5191
2015,5,1,3,127,0.9426
2015,5,1,4,104,2.5490
2015,5,1,5,152,0.9754
2015,5,2,1,102,2.4230
2015,5,2,2,109,1.3085
2015,5,2,3,96,2.1564
2015,5,2,4,95,0.4377
2015,5,2,5,138,3.0510
2015,5,3,1,63,0.5144
2015,5,3,2,101,1.4287
2015,5,3,3,118,0.5547
2015,5,3,4,137,-0.0433
2015,5,3,5,213,1.7652
2015,6,1,1,426,1.2861
2015,6,1,2,165,1.9842
2015,6,1,3,127,3.7780
2015,6,1,4,103,0.9893
2015,6,1,5,150,3.0321
2015,6,2,1,102,-2.9290
2015,6,2,2,109,1.2268
2015,6,2,3,96,-0.4506
2015,6,2,4,95,0.9148
2015,6,2,5,137,0.7745
2015,6,3,1,63,-4.0762
2015,6,3,2,101,-0.9149
2015,6,3,3,116,-2.2935
2015,6,3,4,137,-2.6634
2015,6,3,5,213,-1.9454
2015,7,1,1,484,-7.7161
2015,7,1,2,162,-7.5630
2015,7,1,3,128,-7.9035
2015,7,1,4,94,-7.3973
2015,7,1,5,149,-3.9867
2015,7,2,1,111,-5.4275
2015,7,2,2,124,-2.4964
2015,7,2,3,98,-3.4101
2015,7,2,4,85,-3.8873
2015,7,2,5,138,-1.1460
2015,7,3,1,68,-1.9326
2015,7,3,2,96,-0.4371
2015,7,3,3,132,0.7988
2015,7,3,4,147,1.2593
2015,7,3,5,237,2.5241
2015,8,1,1,477,-4.5590
2015,8,1,2,162,-3.8085
2015,8,1,3,125,-2.9163
2015,8,1,4,94,-4.6536
2015,8,1,5,148,-2.8168
2015,8,2,1,110,-7.3893
2015,8,2,2,124,-5.0761
2015,8,2,3,98,-5.7196
2015,8,2,4,85,-4.1828
2015,8,2,5,137,-5.0204
2015,8,3,1,68,-6.8663
2015,8,3,2,95,-6.3543
2015,8,3,3,130,-5.2297
2015,8,3,4,145,-6.5456
2015,8,3,5,237,-6.0006
2015,9,1,1,475,-10.2257
2015,9,1,2,162,-8.0446
2015,9,1,3,124,-5.6346
2015,9,1,4,93,-4.3370
2015,9,1,5,148,-3.8960
2015,9,2,1,110,-10.3620
2015,9,2,2,123,-6.3362
2015,9,2,3,97,-6.3835
2015,9,2,4,85,-6.1771
2015,9,2,5,135,-4.5938
2015,9,3,1,68,-6.8455
2015,9,3,2,94,-2.1164
2015,9,3,3,129,-3.0564
2015,9,3,4,144,-2.5593
2015,9,3,5,236,-2.3444
2015,10,1,1,472,4.7711
2015,10,1,2,160,8.2023
2015,10,1,3,122,7.8577
2015,10,1,4,91,8.4497
2015,10,1,5,147,3.4469
2015,10,2,1,110,2.9878
2015,10,2,2,122,7.9917
2015,10,2,3,97,8.6821
2015,10,2,4,85,8.3001
2015,10,2,5,135,6.3816
2015,10,3,1,68,5.7699
2015,10,3,2,94,8.7732
2015,10,3,3,129,8.7131
2015,10,3,4,144,7.4491
2015,10,3,5,235,9.4374
2015,11,1,1,465,3.3801
2015,11,1,2,158,-0.0486
2015,11,1,3,121,1.1589
2015,11,1,4,90,2.3527
2015,11,1,5,144,2.3352
2015,11,2,1,108,5.2357
2015,11,2,2,121,2.3074
2015,11,2,3,97,4.9989
2015,11,2,4,85,4.4052
2015,11,2,5,131,2.9927
2015,11,3,1,68,-1.1088
2015,11,3,2,93,0.4022
2015,11,3,3,129,-0.1625
2015,11,3,4,144,-0.2772
2015,11,3,5,235,0.5971
2015,12,1,1,462,-5.6391
2015,12,1,2,158,-6.7432
2015,12,1,3,120,-5.8123
2015,12,1,4,90,-3.7520
2015,12,1,5,144,-4.2270
2015,12,2,1,108,-5.4814
2015,12,2,2,119,-6.8110
2015,12,2,3,97,-5.6501
2015,12,2,4,85,-6.5509
2015,12,2,5,131,-3.4234
2015,12,3,1,68,-4.5520
2015,12,3,2,93,-0.8747
2015,12,3,3,129,-1.6117
2015,12,3,4,143,-3.0756
2015,12,3,5,234,-1.3534
2016,1,1,1,454,-11.8268
2016,1,1,2,157,-6.6292
2016,1,1,3,120,-9.4659
2016,1,1,4,89,-8.3509
2016,1,1,5,144,-6.7878
2016,1,2,1,108,-13.1982
2016,1,2,2,118,-6.5767
2016,1,2,3,96,-8.2770
2016,1,2,4,84,-7.4684
2016,1,2,5,131,-7.7160
2016,1,3,1,68,-12.7934
2016,1,3,2,91,-5.0037
2016,1,3,3,129,-4.5273
2016,1,3,4,143,-4.5521
2016,1,3,5,233,-4.9431
2016,2,1,1,445,-0.5887
2016,2,1,2,154,-0.2432
2016,2,1,3,119,-1.6637
2016,2,1,4,88,2.2726
2016,2,1,5,144,2.5933
2016,2,2,1,108,1.3631
2016,2,2,2,118,1.8253
2016,2,2,3,95,-1.7167
2016,2,2,4,84,0.6086
2016,2,2,5,129,2.7085
2016,2,3,1,68,1.1877
2016,2,3,2,91,0.9285
2016,2,3,3,128,0.8927
2016,2,3,4,143,1.0055
2016,2,3,5,232,-0.4861
2016,3,1,1,440,7.4101
2016,3,1,2,154,8.9667
2016,3,1,3,119,8.5638
2016,3,1,4,87,5.7577
2016,3,1,5,143,6.3187
2016,3,2,1,106,9.5348
2016,3,2,2,118,9.4757
2016,3,2,3,95,9.7023
2016,3,2,4,84,9.7628
2016,3,2,5,128,6.2697
2016,3,3,1,68,8.7065
2016,3,3,2,91,7.0300
2016,3,3,3,127,6.4810
2016,3,3,4,143,7.0254
2016,3,3,5,229,6.9238
2016,4,1,1,436,4.1781
2016,4,1,2,153,2.1741
2016,4,1,3,118,4.4430
2016,4,1,4,87,2.3705
2016,4,1,5,141,1.5509
2016,4,2,1,106,4.1629
2016,4,2,2,118,1.9066
2016,4,2,3,95,2.8673
2016,4,2,4,84,2.1964
2016,4,2,5,128,-0.8819
2016,4,3,1,68,1.2431
2016,4,3,2,90,1.5058
2016,4,3,3,127,0.5787
2016,4,3,4,143,1.7940
2016,4,3,5,228,-0.9666
2016,5,1,1,430,-1.5699
2016,5,1,2,152,-2.8568
2016,5,1,3,118,-0.9650
2016,5,1,4,86,-1.0584
2016,5,1,5,141,1.5526
2016,5,2,1,106,1.6536
2016,5,2,2,117,-0.5605
2016,5,2,3,94,1.2084
2016,5,2,4,84,2.8284
2016,5,2,5,127,2.7122
2016,5,3,1,67,2.5361
2016,5,3,2,89,-0.6696
2016,5,3,3,127,0.2848
2016,5,3,4,142,2.0083
2016,5,3,5,227,2.9868
2016,6,1,1,426,0.1653
2016,6,1,2,151,1.3195
2016,6,1,3,117,1.8054
2016,6,1,4,85,2.1869
2016,6,1,5,140,1.0014
2016,6,2,1,105,1.6880
2016,6,2,2,117,0.4231
2016,6,2,3,93,-0.9214
2016,6,2,4,84,-0.0554
2016,6,2,5,125,0.8832
2016,6,3,1,67,-0.4935
2016,6,3,2,89,1.8586
2016,6,3,3,127,1.9450
2016,6,3,4,139,1.2187
2016,6,3,5,226,-0.3980
2016,7,1,1,501,4.9906
2016,7,1,2,177,7.5066
2016,7,1,3,116,6.4130
2016,7,1,4,92,6.1975
2016,7,1,5,148,5.1367
2016,7,2,1,102,7.8962
2016,7,2,2,109,4.2217
2016,7,2,3,114,5.7588
2016,7,2,4,103,4.9940
2016,7,2,5,133,7.0549
2016,7,3,1,76,1.5679
2016,7,3,2,102,0.5859
2016,7,3,3,104,2.8073
2016,7,3,4,141,4.2587
2016,7,3,5,219,5.6442
2016,8,1,1,496,3.5500
2016,8,1,2,176,2.5474
2016,8,1,3,114,3.1510
2016,8,1,4,92,4.4639
2016,8,1,5,148,3.6260
2016,8,2,1,102,-0.0763
2016,8,2,2,108,0.4937
2016,8,2,3,114,0.9851
2016,8,2,4,102,2.3958
2016,8,2,5,132,1.9379
2016,8,3,1,76,1.2871
2016,8,3,2,100,-1.0076
2016,8,3,3,104,-1.2942
2016,8,3,4,141,-0.5494
2016,8,3,5,219,-0.0659
2016,9,1,1,494,6.4157
2016,9,1,2,175,1.0280
2016,9,1,3,114,1.8674
2016,9,1,4,92,3.1000
2016,9,1,5,147,5.0094
2016,9,2,1,101,2.8831
2016,9,2,2,107,0.8399
2016,9,2,3,114,1.0440
2016,9,2,4,101,-0.1981
2016,9,2,5,130,2.1153
2016,9,3,1,75,2.6268
2016,9,3,2,100,-0.2245
2016,9,3,3,104,-0.0848
2016,9,3,4,140,-0.3413
2016,9,3,5,219,0.7130
2016,10,1,1,492,-7.8049
2016,10,1,2,174,-4.8153
2016,10,1,3,112,-3.8847
2016,10,1,4,91,-5.1252
2016,10,1,5,146,-3.9711
2016,10,2,1,100,-11.1702
2016,10,2,2,104,-4.9843
2016,10,2,3,113,-5.2218
2016,10,2,4,99,-3.0390
2016,10,2,5,129,-4.8680
2016,10,3,1,74,-3.9173
2016,10,3,2,100,-1.7689
2016,10,3,3,102,-1.7578
2016,10,3,4,139,-2.2788
2016,10,3,5,217,-2.4658
2016,11,1,1,487,9.1353
2016,11,1,2,173,14.7744
2016,11,1,3,111,13.7497
2016,11,1,4,91,13.5419
2016,11,1,5,145,10.0444
2016,11,2,1,100,9.4868
2016,11,2,2,104,11.8989
2016,11,2,3,113,8.8444
2016,11,2,4,99,11.3714
2016,11,2,5,129,11.2156
2016,11,3,1,74,8.5959
2016,11,3,2,99,1.4706
2016,11,3,3,102,4.3051
2016,11,3,4,139,4.2473
2016,11,3,5,217,1.5515
2016,12,1,1,483,2.2359
2016,12,1,2,172,4.4439
2016,12,1,3,110,3.3708
2016,12,1,4,90,4.1487
2016,12,1,5,145,5.7195
2016,12,2,1,100,-1.2244
2016,12,2,2,104,2.6405
2016,12,2,3,109,2.4690
2016,12,2,4,98,1.3633
2016,12,2,5,129,1.7828
2016,12,3,1,73,-0.1012
2016,12,3,2,99,1.6173
2016,12,3,3,101,2.0877
2016,12,3,4,139,0.5211
2016,12,3,5,215,1.6541
2017,1,1,1,480,1.2136
2017,1,1,2,171,0.0743
2017,1,1,3,110,-1.8658
2017,1,1,4,90,-2.5633
2017,1,1,5,142,-1.8106
2017,1,2,1,100,3.4309
2017,1,2,2,104,0.0624
2017,1,2,3,108,1.3215
2017,1,2,4,97,-0.1763
2017,1,2,5,129,0.6050
2017,1,3,1,72,0.1351
2017,1,3,2,99,1.4205
2017,1,3,3,100,2.9262
2017,1,3,4,137,1.8754
2017,1,3,5,214,2.7072
2017,2,1,1,480,-0.4965
2017,2,1,2,169,-0.4397
2017,2,1,3,110,0.5112
2017,2,1,4,90,-1.7202
2017,2,1,5,140,0.2741
2017,2,2,1,99,1.3681
2017,2,2,2,103,-0.1693
2017,2,2,3,108,0.8362
2017,2,2,4,97,1.0500
2017,2,2,5,129,0.0933
2017,2,3,1,72,-0.8312
2017,2,3,2,99,1.0550
2017,2,3,3,100,2.8725
2017,2,3,4,136,3.5703
2017,2,3,5,213,4.6919
2017,3,1,1,474,-0.1392
2017,3,1,2,169,0.7784
2017,3,1,3,110,0.9675
2017,3,1,4,90,0.9760
2017,3,1,5,140,1.7895
2017,3,2,1,99,0.6362
2017,3,2,2,102,1.0212
2017,3,2,3,108,-0.3020
2017,3,2,4,96,1.7736
2017,3,2,5,124,1.3387
2017,3,3,1,71,-0.8705
2017,3,3,2,99,0.5442
2017,3,3,3,100,-0.1496
2017,3,3,4,135,0.0348
2017,3,3,5,213,1.5860
2017,4,1,1,470,1.6650
2017,4,1,2,169,0.6964
2017,4,1,3,108,1.0868
2017,4,1,4,89,4.4728
2017,4,1,5,140,2.7883
2017,4,2,1,99,-0.5286
2017,4,2,2,102,1.4562
2017,4,2,3,106,1.5984
2017,4,2,4,96,1.5162
2017,4,2,5,123,1.9601
2017,4,3,1,71,-1.4656
2017,4,3,2,99,1.7329
2017,4,3,3,100,0.8565
2017,4,3,4,135,1.5029
2017,4,3,5,211,1.7974
2017,5,1,1,465,-0.3802
2017,5,1,2,169,-4.1043
2017,5,1,3,108,-0.5574
2017,5,1,4,89,-2.5090
2017,5,1,5,139,-1.5420
2017,5,2,1,98,-3.2517
2017,5,2,2,101,-2.3433
2017,5,2,3,100,-0.4373
2017,5,2,4,96,-0.4994
2017,5,2,5,122,0.7435
2017,5,3,1,71,-2.9083
2017,5,3,2,98,0.9466
2017,5,3,3,100,1.2120
2017,5,3,4,135,-0.0476
2017,5,3,5,210,3.0865
2017,6,1,1,460,7.5697
2017,6,1,2,168,4.0114
2017,6,1,3,107,3.5874
2017,6,1,4,88,3.5680
2017,6,1,5,137,3.4667
2017,6,2,1,97,4.2247
2017,6,2,2,101,3.0944
2017,6,2,3,99,2.5711
2017,6,2,4,95,1.3022
2017,6,2,5,122,-0.6181
2017,6,3,1,71,0.1185
2017,6,3,2,98,0.5934
2017,6,3,3,100,0.3316
2017,6,3,4,135,0.1897
2017,6,3,5,210,-0.6871
2017,7,1,1,474,-2.2571
2017,7,1,2,162,-1.0135
2017,7,1,3,133,0.4914
2017,7,1,4,105,-1.3361
2017,7,1,5,131,0.2257
2017,7,2,1,110,0.6380
2017,7,2,2,112,0.4527
2017,7,2,3,102,1.8031
2017,7,2,4,73,1.3544
2017,7,2,5,122,0.2102
2017,7,3,1,70,4.0264
2017,7,3,2,95,0.9327
2017,7,3,3,125,1.2965
2017,7,3,4,144,2.6740
2017,7,3,5,206,2.1125
2017,8,1,1,471,-3.1599
2017,8,1,2,162,-3.2841
2017,8,1,3,132,-1.8217
2017,8,1,4,105,-4.2133
2017,8,1,5,131,-0.6349
2017,8,2,1,109,-0.9009
2017,8,2,2,112,-2.4239
2017,8,2,3,102,-1.6759
2017,8,2,4,73,-1.4443
2017,8,2,5,121,-2.1930
2017,8,3,1,70,-2.7233
2017,8,3,2,94,-2.6161
2017,8,3,3,125,-0.4070
2017,8,3,4,144,0.0140
2017,8,3,5,204,2.1387
2017,9,1,1,469,12.1645
2017,9,1,2,162,5.6465
2017,9,1,3,132,7.2104
2017,9,1,4,103,9.9183
2017,9,1,5,129,7.8315
2017,9,2,1,108,6.5754
2017,9,2,2,112,6.1170
2017,9,2,3,102,6.5643
2017,9,2,4,73,7.5462
2017,9,2,5,120,6.3370
2017,9,3,1,70,6.3193
2017,9,3,2,94,3.6199
2017,9,3,3,125,1.7452
2017,9,3,4,144,2.4793
2017,9,3,5,203,0.9890
2017,10,1,1,466,-0.2727
2017,10,1,2,160,-1.0685
2017,10,1,3,130,1.7053
2017,10,1,4,103,-1.1155
2017,10,1,5,126,0.7991
2017,10,2,1,107,0.0193
2017,10,2,2,111,1.2614
2017,10,2,3,101,0.2635
2017,10,2,4,73,1.3510
2017,10,2,5,120,0.0759
2017,10,3,1,69,1.5847
2017,10,3,2,94,-0.3765
2017,10,3,3,122,-1.8979
2017,10,3,4,143,2.3543
2017,10,3,5,203,4.8237
2017,11,1,1,464,5.1442
2017,11,1,2,158,2.2222
2017,11,1,3,129,2.4216
2017,11,1,4,101,3.2753
2017,11,1,5,125,3.4162
2017,11,2,1,106,2.6991
2017,11,2,2,110,2.1570
2017,11,2,3,101,2.3114
2017,11,2,4,73,3.0576
2017,11,2,5,120,4.2056
2017,11,3,1,69,3.2216
2017,11,3,2,93,1.0218
2017,11,3,3,121,3.3809
2017,11,3,4,143,4.8296
2017,11,3,5,203,2.6340
2017,12,1,1,459,2.9480
