year,month,rank_ME,rank_OPE,nstocks,ret_vw
2010,11,1,1,841,3.8603
2010,11,1,2,199,3.5440
2010,11,1,3,159,3.5215
2010,11,1,4,159,2.6726
2010,11,1,5,134,4.5196
2010,11,2,1,186,3.6014
2010,11,2,2,142,3.6135
2010,11,2,3,131,5.7183
2010,11,2,4,116,4.5493
2010,11,2,5,98,2.8631
2010,11,3,1,94,2.2424
2010,11,3,2,140,0.9727
2010,11,3,3,142,-0.5475
2010,11,3,4,175,1.0611
2010,11,3,5,182,-0.4630
2010,12,1,1,828,11.2601
2010,12,1,2,199,7.6292
2010,12,1,3,157,5.5600
2010,12,1,4,157,8.0294
2010,12,1,5,133,6.1210
2010,12,2,1,184,8.9185
2010,12,2,2,141,7.7221
2010,12,2,3,131,7.9187
2010,12,2,4,115,4.4910
2010,12,2,5,97,6.4929
2010,12,3,1,93,6.4023
2010,12,3,2,140,6.6150
2010,12,3,3,141,7.1772
2010,12,3,4,175,5.4810
2010,12,3,5,181,5.4262
2011,1,1,1,817,-0.6356
2011,1,1,2,196,-1.0922
2011,1,1,3,153,-2.1907
2011,1,1,4,154,-2.9502
2011,1,1,5,132,-2.4769
2011,1,2,1,181,0.6549
2011,1,2,2,139,1.8878
2011,1,2,3,131,0.5931
2011,1,2,4,115,0.1687
2011,1,2,5,96,0.9890
2011,1,3,1,93,3.9451
2011,1,3,2,140,2.1745
2011,1,3,3,141,3.6716
2011,1,3,4,175,2.3947
2011,1,3,5,181,0.8460
2011,2,1,1,808,5.3485
2011,2,1,2,193,5.5627
2011,2,1,3,153,5.0487
2011,2,1,4,154,4.2280
2011,2,1,5,132,3.2659
2011,2,2,1,181,7.7902
2011,2,2,2,139,4.2068
2011,2,2,3,130,8.3119
2011,2,2,4,114,3.7873
2011,2,2,5,96,3.1231
2011,2,3,1,93,5.0655
2011,2,3,2,139,5.8393
2011,2,3,3,140,3.6083
2011,2,3,4,175,2.8298
2011,2,3,5,181,3.1544
2011,3,1,1,801,2.7302
2011,3,1,2,190,2.7725
2011,3,1,3,151,2.6745
2011,3,1,4,152,1.1411
2011,3,1,5,132,2.1580
2011,3,2,1,181,2.2028
2011,3,2,2,138,3.8627
2011,3,2,3,130,2.1074
2011,3,2,4,114,3.5395
2011,3,2,5,96,3.9602
2011,3,3,1,93,-1.1306
2011,3,3,2,139,1.3479
2011,3,3,3,138,0.0659
2011,3,3,4,175,0.6213
2011,3,3,5,181,1.2510
2011,4,1,1,794,1.0565
2011,4,1,2,189,2.4970
2011,4,1,3,151,1.0539
2011,4,1,4,150,0.7918
2011,4,1,5,129,1.2058
2011,4,2,1,181,2.6044
2011,4,2,2,138,2.9092
2011,4,2,3,129,2.8969
2011,4,2,4,114,2.5368
2011,4,2,5,96,3.2422
2011,4,3,1,93,0.6719
2011,4,3,2,139,4.0570
2011,4,3,3,135,3.4946
2011,4,3,4,175,3.3455
2011,4,3,5,180,3.9833
2011,5,1,1,787,-1.8593
2011,5,1,2,188,-2.8125
2011,5,1,3,148,-3.3692
2011,5,1,4,145,-0.5508
2011,5,1,5,126,-3.2187
2011,5,2,1,181,-2.3161
2011,5,2,2,138,-3.0877
2011,5,2,3,128,-2.6920
2011,5,2,4,114,0.4485
2011,5,2,5,96,-1.1992
2011,5,3,1,93,-2.6791
2011,5,3,2,137,-1.2308
2011,5,3,3,135,-1.1765
2011,5,3,4,175,-1.1295
2011,5,3,5,180,-0.1362
2011,6,1,1,781,-4.0561
2011,6,1,2,186,-1.9052
2011,6,1,3,147,-1.8060
2011,6,1,4,143,-1.2847
2011,6,1,5,126,-4.2630
2011,6,2,1,180,-3.0687
2011,6,2,2,137,-1.3574
2011,6,2,3,128,-1.4093
2011,6,2,4,112,0.2722
2011,6,2,5,95,-0.4109
2011,6,3,1,92,-3.5017
2011,6,3,2,137,-1.9445
2011,6,3,3,134,-1.8670
2011,6,3,4,175,-1.3488
2011,6,3,5,180,-0.9283
2011,7,1,1,814,-3.8850
2011,7,1,2,202,-1.9068
2011,7,1,3,161,-1.5089
2011,7,1,4,156,-1.5080
2011,7,1,5,133,-3.3426
2011,7,2,1,178,-5.7137
2011,7,2,2,146,-4.8437
2011,7,2,3,131,-4.8360
2011,7,2,4,128,-3.7461
2011,7,2,5,91,-3.6583
2011,7,3,1,86,-3.9079
2011,7,3,2,136,-2.8298
2011,7,3,3,151,-2.4204
2011,7,3,4,175,-0.6458
2011,7,3,5,177,-1.7727
2011,8,1,1,807,-13.1365
2011,8,1,2,202,-8.1009
2011,8,1,3,161,-11.3304
2011,8,1,4,155,-9.4317
2011,8,1,5,133,-11.1160
2011,8,2,1,177,-10.1668
2011,8,2,2,144,-8.2604
2011,8,2,3,131,-8.2940
2011,8,2,4,128,-6.9184
2011,8,2,5,90,-10.7429
2011,8,3,1,85,-5.8506
2011,8,3,2,136,-6.1600
2011,8,3,3,151,-5.1684
2011,8,3,4,174,-4.9511
2011,8,3,5,177,-4.0211
2011,9,1,1,802,-12.8829
2011,9,1,2,200,-10.1876
2011,9,1,3,161,-11.4715
2011,9,1,4,155,-9.5255
2011,9,1,5,133,-12.1549
2011,9,2,1,177,-11.7375
2011,9,2,2,143,-11.4082
2011,9,2,3,131,-10.6390
2011,9,2,4,126,-10.7824
2011,9,2,5,90,-12.3360
2011,9,3,1,85,-7.1019
2011,9,3,2,136,-8.5875
2011,9,3,3,150,-6.9194
2011,9,3,4,174,-5.4850
2011,9,3,5,177,-6.4476
2011,10,1,1,799,13.6776
2011,10,1,2,196,14.5248
2011,10,1,3,161,14.4888
2011,10,1,4,155,12.2976
2011,10,1,5,133,12.7843
2011,10,2,1,175,16.3226
2011,10,2,2,143,14.1503
2011,10,2,3,131,15.1361
2011,10,2,4,125,14.2786
2011,10,2,5,90,19.2077
2011,10,3,1,84,12.0541
2011,10,3,2,135,12.9631
2011,10,3,3,150,11.0140
2011,10,3,4,174,9.7696
2011,10,3,5,175,10.0514
2011,11,1,1,794,-3.0115
2011,11,1,2,196,-1.5148
2011,11,1,3,160,-0.6608
2011,11,1,4,154,0.2127
2011,11,1,5,131,-2.6000
2011,11,2,1,174,-2.3603
2011,11,2,2,143,-0.8270
2011,11,2,3,130,1.1070
2011,11,2,4,124,-0.6768
2011,11,2,5,90,0.0155
2011,11,3,1,84,0.3067
2011,11,3,2,135,1.0527
2011,11,3,3,150,0.1228
2011,11,3,4,172,-0.4135
2011,11,3,5,175,1.0453
2011,12,1,1,781,0.2415
2011,12,1,2,193,2.3242
2011,12,1,3,158,2.0088
2011,12,1,4,154,0.7222
2011,12,1,5,131,3.1083
2011,12,2,1,174,-0.7760
2011,12,2,2,141,0.2214
2011,12,2,3,130,-0.2378
2011,12,2,4,124,-0.0376
2011,12,2,5,90,0.4257
2011,12,3,1,84,-1.1980
2011,12,3,2,135,0.0016
2011,12,3,3,150,2.7155
2011,12,3,4,169,-0.1997
2011,12,3,5,175,0.6367
2012,1,1,1,775,10.3608
2012,1,1,2,191,7.9455
2012,1,1,3,157,8.1965
2012,1,1,4,152,6.7183
2012,1,1,5,131,9.3609
2012,1,2,1,173,8.6531
2012,1,2,2,141,5.0908
2012,1,2,3,130,7.3393
2012,1,2,4,124,5.6760
2012,1,2,5,89,7.9380
2012,1,3,1,84,4.7019
2012,1,3,2,133,4.7268
2012,1,3,3,149,2.5526
2012,1,3,4,169,4.4939
2012,1,3,5,174,5.5804
2012,2,1,1,769,1.9704
2012,2,1,2,188,1.0833
2012,2,1,3,156,2.7336
2012,2,1,4,151,1.5828
2012,2,1,5,131,1.4922
2012,2,2,1,172,4.7923
2012,2,2,2,141,2.2195
2012,2,2,3,127,3.1170
2012,2,2,4,124,3.4132
2012,2,2,5,88,3.1005
2012,2,3,1,83,2.7623
2012,2,3,2,133,4.5812
2012,2,3,3,149,3.8323
2012,2,3,4,168,4.9735
2012,2,3,5,174,3.4390
2012,3,1,1,760,3.6586
2012,3,1,2,187,3.7347
2012,3,1,3,155,2.2238
2012,3,1,4,151,4.0693
2012,3,1,5,129,2.5370
2012,3,2,1,172,3.0062
2012,3,2,2,141,1.1916
2012,3,2,3,126,1.5830
2012,3,2,4,124,3.3637
2012,3,2,5,88,1.1577
2012,3,3,1,81,1.8795
2012,3,3,2,133,1.9043
2012,3,3,3,148,2.2261
2012,3,3,4,167,2.6042
2012,3,3,5,174,2.8934
2012,4,1,1,755,-3.6905
2012,4,1,2,186,0.7073
2012,4,1,3,153,-0.8689
2012,4,1,4,150,-2.2030
2012,4,1,5,126,-2.5401
2012,4,2,1,172,-1.1087
2012,4,2,2,141,-1.3982
2012,4,2,3,126,-0.0448
2012,4,2,4,124,-1.6776
2012,4,2,5,88,-0.4749
2012,4,3,1,79,-0.9063
2012,4,3,2,133,-0.5139
2012,4,3,3,148,-0.8109
2012,4,3,4,167,-0.7268
2012,4,3,5,174,0.1696
2012,5,1,1,749,-7.3536
2012,5,1,2,186,-7.0639
2012,5,1,3,150,-9.1576
2012,5,1,4,149,-5.6439
2012,5,1,5,124,-9.2126
2012,5,2,1,171,-7.4083
2012,5,2,2,140,-6.3514
2012,5,2,3,126,-7.3491
2012,5,2,4,124,-4.4048
2012,5,2,5,88,-5.9096
2012,5,3,1,79,-5.0922
2012,5,3,2,133,-5.6500
2012,5,3,3,147,-5.4670
2012,5,3,4,167,-5.0894
2012,5,3,5,173,-5.9566
2012,6,1,1,744,6.5575
2012,6,1,2,184,5.4214
2012,6,1,3,150,6.1381
2012,6,1,4,148,5.6418
2012,6,1,5,122,7.7581
2012,6,2,1,171,7.6734
2012,6,2,2,140,4.1074
2012,6,2,3,126,4.3081
2012,6,2,4,124,2.2547
2012,6,2,5,87,3.4029
2012,6,3,1,78,4.0228
2012,6,3,2,132,3.8249
2012,6,3,3,147,3.9258
2012,6,3,4,167,4.1708
2012,6,3,5,172,2.7673
2012,7,1,1,809,-2.4847
2012,7,1,2,217,-2.2402
2012,7,1,3,143,-2.8670
2012,7,1,4,124,-3.0646
2012,7,1,5,106,-0.0930
2012,7,2,1,172,-3.6010
2012,7,2,2,132,-0.7890
2012,7,2,3,130,-0.8442
2012,7,2,4,126,-1.0985
2012,7,2,5,88,-3.2323
2012,7,3,1,87,-0.5149
2012,7,3,2,128,1.7227
2012,7,3,3,153,2.4707
2012,7,3,4,188,1.3453
2012,7,3,5,191,1.0464
2012,8,1,1,804,3.6202
2012,8,1,2,213,1.3798
2012,8,1,3,140,3.8565
2012,8,1,4,121,1.9736
2012,8,1,5,106,2.9597
2012,8,2,1,172,4.1861
2012,8,2,2,132,4.0435
2012,8,2,3,130,4.2960
2012,8,2,4,126,3.0276
2012,8,2,5,86,2.6412
2012,8,3,1,86,1.3016
2012,8,3,2,128,2.6021
2012,8,3,3,153,2.5121
2012,8,3,4,185,2.1425
2012,8,3,5,191,2.1728
2012,9,1,1,798,5.3018
2012,9,1,2,211,4.4502
2012,9,1,3,136,4.9183
2012,9,1,4,121,4.6604
2012,9,1,5,105,2.6011
2012,9,2,1,171,2.9319
2012,9,2,2,131,2.3823
2012,9,2,3,130,3.3817
2012,9,2,4,126,3.0584
2012,9,2,5,85,3.2894
2012,9,3,1,85,3.7264
2012,9,3,2,128,3.2642
2012,9,3,3,152,3.3735
2012,9,3,4,185,2.5166
2012,9,3,5,190,1.3938
2012,10,1,1,788,-5.4957
2012,10,1,2,209,-2.6226
2012,10,1,3,136,-2.1181
2012,10,1,4,121,-4.0726
2012,10,1,5,105,-2.7722
2012,10,2,1,171,-3.4702
2012,10,2,2,130,1.6768
2012,10,2,3,130,-1.9105
2012,10,2,4,126,-1.2704
2012,10,2,5,85,-2.6664
2012,10,3,1,85,-1.2222
2012,10,3,2,127,-1.1935
2012,10,3,3,152,-4.3983
2012,10,3,4,185,-0.8015
2012,10,3,5,190,-2.8113
2012,11,1,1,783,0.4120
2012,11,1,2,207,2.6527
2012,11,1,3,136,3.0018
2012,11,1,4,120,-0.8518
2012,11,1,5,104,0.1682
2012,11,2,1,169,0.4136
2012,11,2,2,130,0.0269
2012,11,2,3,129,2.4463
2012,11,2,4,124,2.2081
2012,11,2,5,83,2.0804
2012,11,3,1,84,2.0009
2012,11,3,2,127,0.4278
2012,11,3,3,151,2.5190
2012,11,3,4,184,0.3948
2012,11,3,5,190,0.4139
2012,12,1,1,771,2.7761
2012,12,1,2,206,4.3526
2012,12,1,3,135,3.9193
2012,12,1,4,120,3.9208
2012,12,1,5,104,4.5455
2012,12,2,1,169,3.3300
2012,12,2,2,129,3.5335
2012,12,2,3,129,3.9211
2012,12,2,4,124,2.8221
2012,12,2,5,83,3.9739
2012,12,3,1,84,2.2841
2012,12,3,2,127,1.5402
2012,12,3,3,151,1.0531
2012,12,3,4,184,0.7154
2012,12,3,5,189,-0.8031
2013,1,1,1,764,6.4669
2013,1,1,2,204,7.1116
2013,1,1,3,133,6.7361
2013,1,1,4,118,3.8718
2013,1,1,5,102,4.2115
2013,1,2,1,167,7.0806
2013,1,2,2,127,5.9793
2013,1,2,3,127,6.3829
2013,1,2,4,123,5.4236
2013,1,2,5,83,7.1307
2013,1,3,1,84,6.9184
2013,1,3,2,127,6.0765
2013,1,3,3,149,6.6805
2013,1,3,4,184,6.2186
2013,1,3,5,189,3.0435
2013,2,1,1,761,0.0943
2013,2,1,2,203,1.8341
2013,2,1,3,133,0.3352
2013,2,1,4,115,0.8738
2013,2,1,5,102,1.9486
2013,2,2,1,167,2.8463
2013,2,2,2,126,0.7881
2013,2,2,3,127,-0.4781
2013,2,2,4,123,1.1275
2013,2,2,5,83,-0.2765
2013,2,3,1,83,2.1580
2013,2,3,2,126,2.2655
2013,2,3,3,148,1.2771
2013,2,3,4,184,1.2621
2013,2,3,5,189,1.1412
2013,3,1,1,758,6.1618
2013,3,1,2,202,4.6490
2013,3,1,3,132,5.3073
2013,3,1,4,115,4.5101
2013,3,1,5,100,8.9093
2013,3,2,1,165,4.6108
2013,3,2,2,126,4.1277
2013,3,2,3,127,4.0530
2013,3,2,4,121,4.7984
2013,3,2,5,83,6.2261
2013,3,3,1,83,4.5430
2013,3,3,2,126,4.8778
2013,3,3,3,148,2.7587
2013,3,3,4,184,3.6794
2013,3,3,5,189,4.0391
2013,4,1,1,748,0.1625
2013,4,1,2,199,0.0174
2013,4,1,3,132,-0.6672
2013,4,1,4,114,-2.1128
2013,4,1,5,100,2.4962
2013,4,2,1,165,-0.6460
2013,4,2,2,126,-2.3478
2013,4,2,3,127,0.2892
2013,4,2,4,121,-0.8341
2013,4,2,5,83,-1.0617
2013,4,3,1,83,2.7531
2013,4,3,2,126,1.0620
2013,4,3,3,148,0.2993
2013,4,3,4,184,1.5366
2013,4,3,5,189,2.7985
2013,5,1,1,739,4.0434
2013,5,1,2,199,7.2395
2013,5,1,3,132,6.6162
2013,5,1,4,114,7.2745
2013,5,1,5,98,5.5410
2013,5,2,1,165,6.0317
2013,5,2,2,125,5.9355
2013,5,2,3,126,5.1377
2013,5,2,4,120,4.0487
2013,5,2,5,82,4.4936
2013,5,3,1,83,3.4430
2013,5,3,2,126,-0.5109
2013,5,3,3,148,2.3271
2013,5,3,4,184,2.1382
2013,5,3,5,189,1.5521
2013,6,1,1,731,-0.0541
2013,6,1,2,199,-0.1314
2013,6,1,3,131,0.4111
2013,6,1,4,114,1.0355
2013,6,1,5,97,1.1379
2013,6,2,1,165,0.2124
2013,6,2,2,124,-1.5752
2013,6,2,3,126,-1.4537
2013,6,2,4,120,-1.0288
2013,6,2,5,82,0.9228
2013,6,3,1,83,-2.2754
2013,6,3,2,125,-0.3788
2013,6,3,3,147,0.0886
2013,6,3,4,184,-1.6308
2013,6,3,5,189,-2.4824
2013,7,1,1,773,8.1619
2013,7,1,2,191,6.2664
2013,7,1,3,148,7.1430
2013,7,1,4,95,8.1234
2013,7,1,5,99,10.4117
2013,7,2,1,192,7.3131
2013,7,2,2,121,5.8666
2013,7,2,3,134,8.1979
2013,7,2,4,119,6.2983
2013,7,2,5,85,6.8452
2013,7,3,1,91,7.5699
2013,7,3,2,139,5.6850
2013,7,3,3,143,4.3923
2013,7,3,4,160,6.2427
2013,7,3,5,202,4.5101
2013,8,1,1,768,-2.4220
2013,8,1,2,191,-2.5056
2013,8,1,3,148,-2.5678
2013,8,1,4,95,-1.8916
2013,8,1,5,99,-4.8927
2013,8,2,1,191,-2.2446
2013,8,2,2,121,-3.2077
2013,8,2,3,132,-3.7705
2013,8,2,4,119,-0.8180
2013,8,2,5,85,-1.3106
2013,8,3,1,90,-1.3747
2013,8,3,2,139,-2.4301
2013,8,3,3,141,-3.1637
2013,8,3,4,159,-3.1672
2013,8,3,5,202,-1.4310
2013,9,1,1,760,8.3141
2013,9,1,2,189,7.0898
2013,9,1,3,145,4.8510
2013,9,1,4,95,6.4743
2013,9,1,5,99,6.5464
2013,9,2,1,191,5.5206
2013,9,2,2,121,5.8336
2013,9,2,3,132,6.9608
2013,9,2,4,118,6.7955
2013,9,2,5,85,6.6355
2013,9,3,1,90,5.8033
2013,9,3,2,139,4.0920
2013,9,3,3,141,3.3782
2013,9,3,4,159,3.8656
2013,9,3,5,202,2.7808
2013,10,1,1,754,-0.1242
2013,10,1,2,187,2.3197
2013,10,1,3,145,5.3199
2013,10,1,4,95,8.1738
2013,10,1,5,99,1.9636
2013,10,2,1,191,-0.1090
2013,10,2,2,121,2.1738
2013,10,2,3,132,4.8449
2013,10,2,4,118,3.2307
2013,10,2,5,84,4.6161
2013,10,3,1,90,2.2965
2013,10,3,2,139,2.8885
2013,10,3,3,140,6.0636
2013,10,3,4,159,3.9899
2013,10,3,5,201,5.2478
2013,11,1,1,750,6.6984
2013,11,1,2,185,5.4062
2013,11,1,3,144,4.7212
2013,11,1,4,94,5.1562
2013,11,1,5,98,4.3492
2013,11,2,1,189,2.3451
2013,11,2,2,121,3.2616
2013,11,2,3,130,3.1696
2013,11,2,4,117,4.5162
2013,11,2,5,82,4.5321
2013,11,3,1,89,-0.4572
2013,11,3,2,139,1.1764
2013,11,3,3,139,1.4677
2013,11,3,4,159,3.6656
2013,11,3,5,200,3.4585
2013,12,1,1,738,3.7437
2013,12,1,2,182,1.5207
2013,12,1,3,143,1.4390
2013,12,1,4,94,1.4294
2013,12,1,5,97,1.2249
2013,12,2,1,187,2.7971
2013,12,2,2,120,2.5112
2013,12,2,3,130,2.2542
2013,12,2,4,116,2.3962
2013,12,2,5,82,2.2159
2013,12,3,1,89,4.4411
2013,12,3,2,139,2.9612
2013,12,3,3,139,3.0668
2013,12,3,4,159,2.8642
2013,12,3,5,200,1.6441
2014,1,1,1,734,1.7792
2014,1,1,2,181,-3.4050
2014,1,1,3,143,-5.3494
2014,1,1,4,94,-3.4511
2014,1,1,5,97,-3.9377
2014,1,2,1,186,3.0607
2014,1,2,2,119,-3.3971
2014,1,2,3,129,-3.7564
2014,1,2,4,114,-4.5289
2014,1,2,5,82,-6.1611
2014,1,3,1,89,1.1700
2014,1,3,2,138,-1.5363
2014,1,3,3,138,-2.5246
2014,1,3,4,158,-4.4208
2014,1,3,5,199,-4.5604
2014,2,1,1,731,5.9649
2014,2,1,2,181,4.1663
2014,2,1,3,142,1.7484
2014,2,1,4,93,7.3558
2014,2,1,5,97,4.1255
2014,2,2,1,184,7.4052
2014,2,2,2,119,3.8347
2014,2,2,3,128,4.1575
2014,2,2,4,113,6.0155
2014,2,2,5,82,3.4904
2014,2,3,1,89,6.0512
2014,2,3,2,138,4.6211
2014,2,3,3,138,3.9595
2014,2,3,4,157,5.5636
2014,2,3,5,197,4.6660
2014,3,1,1,725,-2.1246
2014,3,1,2,178,-0.1878
2014,3,1,3,140,2.8686
2014,3,1,4,92,0.7475
2014,3,1,5,93,1.3038
2014,3,2,1,183,-4.8961
2014,3,2,2,119,1.5046
2014,3,2,3,128,0.5892
2014,3,2,4,113,-0.0987
2014,3,2,5,80,1.5499
2014,3,3,1,89,-1.4845
2014,3,3,2,138,0.6042
2014,3,3,3,137,-0.2495
2014,3,3,4,157,0.4556
2014,3,3,5,197,0.8437
2014,4,1,1,724,-8.4597
2014,4,1,2,177,-3.1186
2014,4,1,3,138,-4.1725
2014,4,1,4,92,-3.2795
2014,4,1,5,91,-1.5938
2014,4,2,1,183,-6.1809
2014,4,2,2,119,-2.4078
2014,4,2,3,128,-3.1769
2014,4,2,4,112,-1.6314
2014,4,2,5,80,-1.3289
2014,4,3,1,89,0.1429
2014,4,3,2,138,0.1645
2014,4,3,3,137,0.0645
2014,4,3,4,157,1.2789
2014,4,3,5,196,1.9109
2014,5,1,1,718,-2.4090
2014,5,1,2,176,0.0825
2014,5,1,3,138,-0.7957
2014,5,1,4,91,1.8422
2014,5,1,5,91,1.0606
2014,5,2,1,183,1.2806
2014,5,2,2,117,1.6162
2014,5,2,3,128,1.0930
2014,5,2,4,112,-0.1881
2014,5,2,5,80,-0.6515
2014,5,3,1,89,2.9707
2014,5,3,2,138,1.9378
2014,5,3,3,137,2.0434
2014,5,3,4,157,1.8068
2014,5,3,5,196,2.4823
2014,6,1,1,711,8.2815
2014,6,1,2,177,4.6205
2014,6,1,3,138,2.6387
2014,6,1,4,90,4.0300
2014,6,1,5,91,2.7324
2014,6,2,1,183,6.6450
2014,6,2,2,117,5.0168
2014,6,2,3,126,4.6162
2014,6,2,4,112,6.0008
2014,6,2,5,80,4.9769
2014,6,3,1,88,4.3436
2014,6,3,2,138,3.3633
2014,6,3,3,137,1.4783
2014,6,3,4,156,2.4445
2014,6,3,5,196,1.3157
2014,7,1,1,763,-8.1978
2014,7,1,2,169,-6.1843
2014,7,1,3,147,-6.2879
2014,7,1,4,104,-3.3865
2014,7,1,5,87,-6.9977
2014,7,2,1,204,-5.0588
2014,7,2,2,147,-7.0756
2014,7,2,3,118,-6.1074
2014,7,2,4,111,-5.5340
2014,7,2,5,95,-6.9508
2014,7,3,1,91,-3.7561
2014,7,3,2,135,-3.9219
2014,7,3,3,159,-1.2308
2014,7,3,4,172,-1.6376
2014,7,3,5,204,-0.6160
2014,8,1,1,761,3.3312
2014,8,1,2,167,4.1637
2014,8,1,3,147,3.1378
2014,8,1,4,103,5.4212
2014,8,1,5,86,3.2112
2014,8,2,1,201,7.0185
2014,8,2,2,146,3.9160
2014,8,2,3,118,3.8378
2014,8,2,4,110,3.9887
2014,8,2,5,94,5.2371
2014,8,3,1,90,6.9412
2014,8,3,2,135,4.4605
2014,8,3,3,159,3.4968
2014,8,3,4,172,3.6850
2014,8,3,5,204,4.7968
2014,9,1,1,758,-7.4262
2014,9,1,2,166,-7.7393
2014,9,1,3,147,-6.8880
2014,9,1,4,101,-5.9432
2014,9,1,5,85,-5.2178
2014,9,2,1,201,-5.6953
2014,9,2,2,146,-6.4644
2014,9,2,3,117,-5.2753
2014,9,2,4,109,-5.1610
2014,9,2,5,94,-3.3743
2014,9,3,1,89,-2.3152
2014,9,3,2,135,-2.8390
2014,9,3,3,159,-2.3070
2014,9,3,4,172,-1.8426
2014,9,3,5,202,-1.2740
2014,10,1,1,755,4.2612
2014,10,1,2,166,7.5509
2014,10,1,3,145,7.1726
2014,10,1,4,101,7.1475
2014,10,1,5,84,3.9297
2014,10,2,1,201,4.9152
2014,10,2,2,146,7.4679
2014,10,2,3,117,6.1565
2014,10,2,4,108,3.0850
2014,10,2,5,94,5.1902
2014,10,3,1,88,0.9454
2014,10,3,2,135,3.6831
2014,10,3,3,158,1.2410
2014,10,3,4,172,2.0909
2014,10,3,5,202,2.3970
2014,11,1,1,749,-0.2435
2014,11,1,2,166,-1.8942
2014,11,1,3,144,-0.8944
2014,11,1,4,100,-0.6187
2014,11,1,5,83,-0.2632
2014,11,2,1,200,1.3115
2014,11,2,2,145,-0.2235
2014,11,2,3,117,-1.3737
2014,11,2,4,108,1.5024
2014,11,2,5,94,3.3637
2014,11,3,1,88,2.5164
2014,11,3,2,134,1.6523
2014,11,3,3,158,0.9561
2014,11,3,4,172,3.2995
2014,11,3,5,202,4.7784
2014,12,1,1,744,5.1667
2014,12,1,2,165,4.6738
2014,12,1,3,143,5.6080
2014,12,1,4,100,6.5387
2014,12,1,5,81,5.7849
2014,12,2,1,200,3.0517
2014,12,2,2,145,1.7780
2014,12,2,3,117,1.4078
2014,12,2,4,108,0.8797
2014,12,2,5,93,0.7867
2014,12,3,1,87,-1.0484
2014,12,3,2,134,-0.0542
2014,12,3,3,157,0.4046
2014,12,3,4,171,-0.4578
2014,12,3,5,201,-1.7933
2015,1,1,1,738,-4.6558
2015,1,1,2,165,-3.7905
2015,1,1,3,143,-5.0892
2015,1,1,4,99,-3.3759
2015,1,1,5,80,-6.9596
2015,1,2,1,200,-2.0148
2015,1,2,2,144,-3.2172
2015,1,2,3,116,-4.2043
2015,1,2,4,108,-4.0610
2015,1,2,5,90,-2.9512
2015,1,3,1,86,-2.1554
2015,1,3,2,133,-0.8268
2015,1,3,3,156,-4.1089
2015,1,3,4,171,-1.9734
2015,1,3,5,201,-1.3101
2015,2,1,1,733,6.8374
2015,2,1,2,165,5.1179
2015,2,1,3,142,5.3011
2015,2,1,4,99,6.4677
2015,2,1,5,80,2.8946
2015,2,2,1,196,7.0214
2015,2,2,2,144,6.8378
2015,2,2,3,116,6.6079
2015,2,2,4,108,6.9911
2015,2,2,5,90,7.0870
2015,2,3,1,84,6.9165
2015,2,3,2,133,3.6588
2015,2,3,3,154,5.9179
2015,2,3,4,170,6.0740
2015,2,3,5,200,5.8872
2015,3,1,1,726,-0.7785
2015,3,1,2,164,1.6717
2015,3,1,3,141,2.4223
2015,3,1,4,99,2.0406
2015,3,1,5,80,1.3475
2015,3,2,1,194,1.3898
2015,3,2,2,143,1.4843
2015,3,2,3,115,3.0692
2015,3,2,4,107,2.1478
2015,3,2,5,90,2.4566
2015,3,3,1,83,-1.8908
2015,3,3,2,133,-1.0852
2015,3,3,3,153,-1.6080
2015,3,3,4,170,-1.7592
2015,3,3,5,200,-1.5746
2015,4,1,1,721,-2.8202
2015,4,1,2,162,-1.8138
2015,4,1,3,139,-3.0369
2015,4,1,4,98,-2.5660
2015,4,1,5,80,1.3606
2015,4,2,1,193,-3.3067
2015,4,2,2,143,-1.8602
2015,4,2,3,114,-1.7874
2015,4,2,4,107,-3.3490
2015,4,2,5,90,-2.4766
2015,4,3,1,83,0.4743
2015,4,3,2,132,0.9830
2015,4,3,3,153,0.9679
2015,4,3,4,169,0.5905
2015,4,3,5,198,0.9836
2015,5,1,1,715,3.9917
2015,5,1,2,162,0.2362
2015,5,1,3,138,0.7712
2015,5,1,4,98,1.6487
2015,5,1,5,80,-1.2315
2015,5,2,1,193,6.1062
2015,5,2,2,143,1.2296
2015,5,2,3,114,1.5539
2015,5,2,4,107,1.2765
2015,5,2,5,90,1.4123
2015,5,3,1,83,1.7849
2015,5,3,2,131,2.0517
2015,5,3,3,153,-0.2430
2015,5,3,4,168,1.0983
2015,5,3,5,197,1.0325
2015,6,1,1,710,1.6252
2015,6,1,2,161,2.7121
2015,6,1,3,137,1.0172
2015,6,1,4,98,3.3537
2015,6,1,5,80,3.8787
2015,6,2,1,192,-1.0553
2015,6,2,2,143,-1.3480
2015,6,2,3,114,1.6989
2015,6,2,4,107,1.3751
2015,6,2,5,90,1.1902
2015,6,3,1,83,-3.2967
2015,6,3,2,130,-2.4324
2015,6,3,3,153,-2.1557
2015,6,3,4,167,-2.4357
2015,6,3,5,196,-2.1236
2015,7,1,1,818,-5.7786
2015,7,1,2,179,-6.1100
2015,7,1,3,124,-4.9638
2015,7,1,4,84,-6.7656
2015,7,1,5,93,-8.2047
2015,7,2,1,207,-3.0625
2015,7,2,2,160,-1.7017
2015,7,2,3,124,-2.8442
2015,7,2,4,115,-2.0727
2015,7,2,5,82,-1.2426
2015,7,3,1,99,0.9392
2015,7,3,2,141,1.9011
2015,7,3,3,158,2.4228
2015,7,3,4,187,2.2995
