year,month,rank_ME,rank_ROA_1,nstocks,ret_vw
1999,1,2,3,173,-1.4500
1999,1,2,4,192,-1.5680
1999,1,2,5,268,0.3629
1999,1,3,1,176,10.8029
1999,1,3,2,183,1.5126
1999,1,3,3,183,1.0390
1999,1,3,4,224,0.9338
1999,1,3,5,295,6.1681
1999,2,1,1,1322,-7.9277
1999,2,1,2,424,-6.1856
1999,2,1,3,360,-6.0274
1999,2,1,4,354,-6.3501
1999,2,1,5,409,-6.4601
1999,2,2,1,278,-10.9837
1999,2,2,2,143,-8.6869
1999,2,2,3,168,-7.5548
1999,2,2,4,193,-10.2650
1999,2,2,5,286,-8.8137
1999,2,3,1,188,-3.0059
1999,2,3,2,183,-4.2870
1999,2,3,3,182,-2.5280
1999,2,3,4,216,-2.6508
1999,2,3,5,309,-6.0149
1999,3,1,1,1302,-0.3958
1999,3,1,2,445,-3.1406
1999,3,1,3,363,-5.4741
1999,3,1,4,344,-5.6517
1999,3,1,5,458,-5.9466
1999,3,2,1,273,2.6916
1999,3,2,2,145,-1.7465
1999,3,2,3,178,1.1119
1999,3,2,4,183,-0.5188
1999,3,2,5,280,-2.5455
1999,3,3,1,185,10.1454
1999,3,3,2,170,2.8095
1999,3,3,3,181,5.3529
1999,3,3,4,212,0.9421
1999,3,3,5,320,4.5069
1999,4,1,1,1313,12.9293
1999,4,1,2,434,11.1074
1999,4,1,3,337,8.2455
1999,4,1,4,351,7.1196
1999,4,1,5,449,8.1045
1999,4,2,1,276,11.8669
1999,4,2,2,157,11.1943
1999,4,2,3,177,10.5063
1999,4,2,4,194,6.9267
1999,4,2,5,259,6.5641
1999,4,3,1,187,12.1026
1999,4,3,2,162,5.3960
1999,4,3,3,179,5.4821
1999,4,3,4,211,4.8951
1999,4,3,5,311,0.4910
1999,5,1,1,1372,3.3319
1999,5,1,2,394,4.7581
1999,5,1,3,315,3.8876
1999,5,1,4,318,6.3182
1999,5,1,5,452,5.1118
1999,5,2,1,279,1.3446
1999,5,2,2,158,5.7357
1999,5,2,3,166,4.4542
1999,5,2,4,186,3.1059
1999,5,2,5,247,5.8528
1999,5,3,1,175,-3.6728
1999,5,3,2,163,-2.4084
1999,5,3,3,182,0.1394
1999,5,3,4,211,0.3756
1999,5,3,5,297,-2.8663
1999,6,1,1,1424,1.7263
1999,6,1,2,382,3.1976
1999,6,1,3,357,5.8399
1999,6,1,4,304,2.3536
1999,6,1,5,425,5.4923
1999,6,2,1,293,9.0628
1999,6,2,2,148,8.5046
1999,6,2,3,161,4.5640
1999,6,2,4,188,4.6856
1999,6,2,5,242,8.2058
1999,6,3,1,161,3.0455
1999,6,3,2,176,4.9218
1999,6,3,3,185,1.0924
1999,6,3,4,212,6.0884
1999,6,3,5,292,7.2831
1999,7,1,1,1369,2.0716
1999,7,1,2,382,1.4750
1999,7,1,3,337,0.8519
1999,7,1,4,297,0.1987
1999,7,1,5,415,3.2106
1999,7,2,1,288,-4.4875
1999,7,2,2,151,0.0122
1999,7,2,3,168,-1.6005
1999,7,2,4,182,-1.9571
1999,7,2,5,236,1.1211
1999,7,3,1,163,-2.4820
1999,7,3,2,172,-4.1573
1999,7,3,3,179,-1.9822
1999,7,3,4,215,-2.8874
1999,7,3,5,281,-2.1388
1999,8,1,1,1320,-2.2691
1999,8,1,2,347,-3.0890
1999,8,1,3,383,-5.0009
1999,8,1,4,304,-1.9244
1999,8,1,5,388,-2.3252
1999,8,2,1,303,-2.0951
1999,8,2,2,122,-3.6055
1999,8,2,3,167,-5.1404
1999,8,2,4,184,-3.2831
1999,8,2,5,237,-2.1795
1999,8,3,1,172,1.5960
1999,8,3,2,181,-1.3052
1999,8,3,3,175,-3.0587
1999,8,3,4,209,-3.5214
1999,8,3,5,282,2.8380
1999,9,1,1,1328,-0.1044
1999,9,1,2,348,-4.0482
1999,9,1,3,374,-2.5303
1999,9,1,4,311,-2.8592
1999,9,1,5,386,0.2324
1999,9,2,1,291,2.6508
1999,9,2,2,128,-0.4983
1999,9,2,3,170,-1.5368
1999,9,2,4,180,-1.1209
1999,9,2,5,246,-0.0068
1999,9,3,1,182,1.1771
1999,9,3,2,177,-1.5286
1999,9,3,3,172,-3.8964
1999,9,3,4,195,-1.5476
1999,9,3,5,292,-2.5611
1999,10,1,1,1281,-1.9751
1999,10,1,2,349,-6.2856
1999,10,1,3,365,-3.2141
1999,10,1,4,309,-2.1854
1999,10,1,5,377,-0.5371
1999,10,2,1,309,0.9820
1999,10,2,2,130,-1.8785
1999,10,2,3,174,-3.5252
1999,10,2,4,186,-3.0729
1999,10,2,5,232,0.2089
1999,10,3,1,185,3.9258
1999,10,3,2,175,5.9237
1999,10,3,3,165,5.2560
1999,10,3,4,191,3.1181
1999,10,3,5,309,5.9887
1999,11,1,1,1244,17.5549
1999,11,1,2,383,5.6587
1999,11,1,3,310,6.9052
1999,11,1,4,307,8.3456
1999,11,1,5,367,10.2710
1999,11,2,1,311,16.4210
1999,11,2,2,142,6.9829
1999,11,2,3,166,2.4638
1999,11,2,4,198,5.1661
1999,11,2,5,232,11.5827
1999,11,3,1,201,8.5039
1999,11,3,2,170,0.4739
1999,11,3,3,183,1.0733
1999,11,3,4,192,5.9430
1999,11,3,5,329,5.0069
1999,12,1,1,1265,15.7432
1999,12,1,2,403,5.2326
1999,12,1,3,306,4.9154
1999,12,1,4,284,9.0828
1999,12,1,5,367,10.2654
1999,12,2,1,319,16.6967
1999,12,2,2,159,9.9581
1999,12,2,3,176,5.0044
1999,12,2,4,189,5.2945
1999,12,2,5,234,11.3672
1999,12,3,1,238,13.3095
1999,12,3,2,179,11.8794
1999,12,3,3,167,5.4940
1999,12,3,4,196,5.7471
1999,12,3,5,340,9.3558
2000,1,1,1,1232,15.6451
2000,1,1,2,383,4.1757
2000,1,1,3,288,4.1609
2000,1,1,4,269,4.1304
2000,1,1,5,363,6.1379
2000,1,2,1,339,5.7142
2000,1,2,2,153,-3.0196
2000,1,2,3,173,-5.7880
2000,1,2,4,187,-2.3769
2000,1,2,5,241,-1.7873
2000,1,3,1,254,2.4281
2000,1,3,2,185,-6.6425
2000,1,3,3,170,-6.3941
2000,1,3,4,201,-7.5955
2000,1,3,5,349,-3.7732
2000,2,1,1,1137,24.7531
2000,2,1,2,389,8.5933
2000,2,1,3,295,5.3432
2000,2,1,4,271,10.0207
2000,2,1,5,343,12.6604
2000,2,2,1,371,32.6352
2000,2,2,2,145,0.5196
2000,2,2,3,178,6.2986
2000,2,2,4,182,6.5037
2000,2,2,5,252,15.3566
2000,2,3,1,277,9.6296
2000,2,3,2,174,-0.3334
2000,2,3,3,172,-2.5362
2000,2,3,4,203,-2.3859
2000,2,3,5,366,6.1972
2000,3,1,1,1115,-2.7147
2000,3,1,2,378,-0.2739
2000,3,1,3,317,-0.3338
2000,3,1,4,264,0.7101
2000,3,1,5,324,5.7707
2000,3,2,1,411,-8.4196
2000,3,2,2,151,5.5107
2000,3,2,3,178,3.7990
2000,3,2,4,184,3.3375
2000,3,2,5,236,4.0581
2000,3,3,1,353,-6.9935
2000,3,3,2,161,12.0894
2000,3,3,3,184,3.3670
2000,3,3,4,223,8.6570
2000,3,3,5,399,6.9534
2000,4,1,1,1135,-19.7758
2000,4,1,2,386,-5.5989
2000,4,1,3,316,-7.6168
2000,4,1,4,266,-5.4695
2000,4,1,5,326,-6.0054
2000,4,2,1,445,-22.5896
2000,4,2,2,147,0.1730
2000,4,2,3,179,-2.2149
2000,4,2,4,173,-2.9563
2000,4,2,5,247,-4.2715
2000,4,3,1,309,-16.6172
2000,4,3,2,151,1.8663
2000,4,3,3,179,-1.6337
2000,4,3,4,218,-2.7238
2000,4,3,5,385,-4.8259
2000,5,1,1,1307,-13.8427
2000,5,1,2,342,-6.1817
2000,5,1,3,290,-4.5912
2000,5,1,4,260,-1.4834
2000,5,1,5,341,-6.3948
2000,5,2,1,445,-12.6357
2000,5,2,2,139,-3.0931
2000,5,2,3,192,-0.1713
2000,5,2,4,173,-3.3323
2000,5,2,5,242,-3.9820
2000,5,3,1,255,-8.3641
2000,5,3,2,147,-1.4190
2000,5,3,3,172,-3.9141
2000,5,3,4,221,-0.6126
2000,5,3,5,364,-6.5284
2000,6,1,1,1420,8.1927
2000,6,1,2,350,3.4497
2000,6,1,3,283,5.7400
2000,6,1,4,268,9.8278
2000,6,1,5,330,13.4781
2000,6,2,1,405,25.1773
2000,6,2,2,149,1.6049
2000,6,2,3,178,8.2518
2000,6,2,4,170,10.0521
2000,6,2,5,234,12.4415
2000,6,3,1,241,13.3737
2000,6,3,2,150,0.6162
2000,6,3,3,168,-0.2687
2000,6,3,4,222,-1.8271
2000,6,3,5,348,10.0344
2000,7,1,1,1373,-4.5932
2000,7,1,2,330,0.7907
2000,7,1,3,295,1.6670
2000,7,1,4,229,2.7602
2000,7,1,5,321,-2.6416
2000,7,2,1,390,-9.1107
2000,7,2,2,135,0.9872
2000,7,2,3,167,-0.6346
2000,7,2,4,167,1.4724
2000,7,2,5,231,-2.4178
2000,7,3,1,280,-7.1325
2000,7,3,2,160,-1.4184
2000,7,3,3,172,-2.5496
2000,7,3,4,215,-2.1068
2000,7,3,5,355,-3.9394
2000,8,1,1,1353,6.2988
2000,8,1,2,332,4.7532
2000,8,1,3,283,5.6803
2000,8,1,4,262,7.9827
2000,8,1,5,312,7.2325
2000,8,2,1,431,6.6501
2000,8,2,2,142,6.2230
2000,8,2,3,169,6.1181
2000,8,2,4,175,7.2107
2000,8,2,5,236,9.0792
2000,8,3,1,284,11.7249
2000,8,3,2,169,8.7133
2000,8,3,3,175,8.3892
2000,8,3,4,194,4.6036
2000,8,3,5,336,6.0140
2000,9,1,1,1359,-8.5076
2000,9,1,2,334,-3.7668
2000,9,1,3,283,-1.5755
2000,9,1,4,269,-0.7551
2000,9,1,5,303,-2.6691
2000,9,2,1,452,-11.9323
2000,9,2,2,155,-5.2839
2000,9,2,3,171,-3.4553
2000,9,2,4,157,-2.2098
2000,9,2,5,235,-3.1902
2000,9,3,1,291,-8.3195
2000,9,3,2,166,-4.6594
2000,9,3,3,168,-1.4242
2000,9,3,4,194,-1.6421
2000,9,3,5,340,-8.0738
2000,10,1,1,1366,-13.4677
2000,10,1,2,345,-5.6622
2000,10,1,3,279,-7.7385
2000,10,1,4,261,-4.5752
2000,10,1,5,299,-5.2428
2000,10,2,1,433,-14.9115
2000,10,2,2,153,-4.4603
2000,10,2,3,160,-1.5716
2000,10,2,4,163,-1.2749
2000,10,2,5,240,-0.6304
2000,10,3,1,271,-10.0759
2000,10,3,2,172,-6.6412
2000,10,3,3,164,-0.4601
2000,10,3,4,200,1.1209
2000,10,3,5,321,0.4546
2000,11,1,1,1381,-22.5319
2000,11,1,2,391,-8.1143
2000,11,1,3,268,-7.1993
2000,11,1,4,237,-6.5534
2000,11,1,5,291,-6.8737
2000,11,2,1,427,-24.2575
2000,11,2,2,133,-6.3711
2000,11,2,3,170,-6.7720
2000,11,2,4,162,-2.9215
2000,11,2,5,237,-9.9418
2000,11,3,1,247,-29.9195
2000,11,3,2,164,-11.6936
2000,11,3,3,170,-7.4127
2000,11,3,4,204,-3.8822
2000,11,3,5,318,-8.8453
2000,12,1,1,1485,-10.8286
2000,12,1,2,395,-0.7166
2000,12,1,3,263,2.7175
2000,12,1,4,235,2.1746
2000,12,1,5,289,1.8613
2000,12,2,1,409,-1.3175
2000,12,2,2,128,10.2980
2000,12,2,3,172,8.6783
2000,12,2,4,173,9.3958
2000,12,2,5,235,10.9874
2000,12,3,1,210,-3.3557
2000,12,3,2,153,2.3306
2000,12,3,3,159,4.4012
2000,12,3,4,195,-2.4481
2000,12,3,5,306,-0.5987
2001,1,1,1,1511,45.3060
2001,1,1,2,375,17.8291
2001,1,1,3,259,15.5596
2001,1,1,4,230,14.3624
2001,1,1,5,287,20.9377
2001,1,2,1,372,21.2540
2001,1,2,2,125,13.5472
2001,1,2,3,180,6.5179
2001,1,2,4,169,6.8294
2001,1,2,5,241,14.1772
2001,1,3,1,199,11.1246
2001,1,3,2,146,3.8395
2001,1,3,3,161,2.8267
2001,1,3,4,196,4.9271
2001,1,3,5,298,2.6622
2001,2,1,1,1409,-16.8702
2001,2,1,2,386,-2.1127
2001,2,1,3,268,-1.0293
2001,2,1,4,262,-2.4199
2001,2,1,5,288,-6.1494
2001,2,2,1,400,-19.4730
2001,2,2,2,123,-1.9566
2001,2,2,3,151,-4.4588
2001,2,2,4,188,-4.9245
2001,2,2,5,230,-10.4976
2001,2,3,1,238,-20.8428
2001,2,3,2,135,-7.3687
2001,2,3,3,164,-1.4525
2001,2,3,4,177,-10.7920
2001,2,3,5,307,-10.9754
2001,3,1,1,1519,-13.9199
2001,3,1,2,375,-2.8800
2001,3,1,3,271,-3.5704
2001,3,1,4,285,-2.6851
2001,3,1,5,287,-1.8664
2001,3,2,1,364,-15.8576
2001,3,2,2,126,-3.8747
2001,3,2,3,153,-2.7376
2001,3,2,4,181,-3.9874
2001,3,2,5,237,-4.7622
2001,3,3,1,201,-12.4380
2001,3,3,2,140,-4.8295
2001,3,3,3,157,-6.9063
2001,3,3,4,182,-4.9643
2001,3,3,5,274,-8.1776
2001,4,1,1,1550,6.4503
2001,4,1,2,381,4.6952
2001,4,1,3,256,7.5834
2001,4,1,4,278,8.3675
2001,4,1,5,290,11.9757
2001,4,2,1,352,12.6584
2001,4,2,2,122,8.3182
2001,4,2,3,152,8.5077
2001,4,2,4,168,11.2419
2001,4,2,5,248,13.5438
2001,4,3,1,180,10.5532
2001,4,3,2,146,9.4521
2001,4,3,3,160,7.9956
2001,4,3,4,174,7.4168
2001,4,3,5,271,9.8748
2001,5,1,1,1605,9.3799
2001,5,1,2,317,11.0568
2001,5,1,3,262,12.9281
2001,5,1,4,271,11.1499
2001,5,1,5,255,8.5980
2001,5,2,1,335,7.8224
2001,5,2,2,137,4.2971
2001,5,2,3,170,4.1735
2001,5,2,4,168,5.4964
2001,5,2,5,194,3.6534
2001,5,3,1,202,-0.9089
2001,5,3,2,139,0.2404
2001,5,3,3,143,-1.9000
2001,5,3,4,199,1.2734
2001,5,3,5,273,0.5255
2001,6,1,1,1535,1.5869
2001,6,1,2,354,3.6035
2001,6,1,3,290,2.3744
2001,6,1,4,242,2.4696
2001,6,1,5,235,4.6345
2001,6,2,1,371,5.2289
2001,6,2,2,141,4.7039
2001,6,2,3,174,5.0278
2001,6,2,4,178,4.8611
2001,6,2,5,190,3.1536
2001,6,3,1,199,-2.9379
2001,6,3,2,131,-3.2812
2001,6,3,3,150,-2.0136
2001,6,3,4,196,-2.0838
2001,6,3,5,257,-2.9324
2001,7,1,1,1460,-9.2823
2001,7,1,2,327,1.4526
2001,7,1,3,286,-0.2202
2001,7,1,4,249,1.4176
2001,7,1,5,225,0.0585
2001,7,2,1,400,-13.1323
2001,7,2,2,138,-1.6682
2001,7,2,3,166,-2.2201
2001,7,2,4,177,-5.8524
2001,7,2,5,196,-5.1215
2001,7,3,1,210,-4.9452
2001,7,3,2,131,-3.6161
2001,7,3,3,151,-3.0202
2001,7,3,4,193,0.1257
2001,7,3,5,250,-0.4133
2001,8,1,1,1432,-8.1497
2001,8,1,2,360,-1.3844
2001,8,1,3,286,-0.6872
2001,8,1,4,235,-1.4387
2001,8,1,5,258,-2.2868
2001,8,2,1,369,-9.2716
2001,8,2,2,138,-2.6031
2001,8,2,3,170,-1.9168
2001,8,2,4,169,-0.9828
2001,8,2,5,187,-7.4713
2001,8,3,1,211,-11.4962
2001,8,3,2,133,-7.9265
2001,8,3,3,156,-4.0740
2001,8,3,4,169,-6.7246
2001,8,3,5,238,-3.7112
2001,9,1,1,1434,-20.7341
2001,9,1,2,345,-14.0967
2001,9,1,3,288,-10.4066
2001,9,1,4,237,-12.2596
2001,9,1,5,280,-10.0958
2001,9,2,1,336,-23.6645
2001,9,2,2,148,-17.6898
2001,9,2,3,157,-15.1899
2001,9,2,4,166,-14.0351
2001,9,2,5,186,-13.7988
2001,9,3,1,201,-15.5150
2001,9,3,2,133,-16.4337
2001,9,3,3,160,-12.5609
2001,9,3,4,167,-4.6682
2001,9,3,5,228,-3.8419
2001,10,1,1,1433,14.5141
2001,10,1,2,327,5.3457
2001,10,1,3,282,7.4649
2001,10,1,4,242,8.1036
2001,10,1,5,286,11.8812
2001,10,2,1,340,19.0794
2001,10,2,2,150,9.2505
2001,10,2,3,158,5.5195
2001,10,2,4,162,9.1317
2001,10,2,5,188,9.5408
2001,10,3,1,175,4.3183
2001,10,3,2,130,9.9375
2001,10,3,3,162,1.0641
2001,10,3,4,170,0.7189
2001,10,3,5,225,2.5331
2001,11,1,1,1381,15.7239
2001,11,1,2,349,6.8365
2001,11,1,3,273,5.2794
2001,11,1,4,215,4.8824
2001,11,1,5,288,6.6451
2001,11,2,1,357,16.9537
2001,11,2,2,150,8.9332
2001,11,2,3,154,7.4829
2001,11,2,4,170,6.7893
2001,11,2,5,181,7.0504
2001,11,3,1,205,14.0912
2001,11,3,2,127,15.7491
2001,11,3,3,157,5.8818
2001,11,3,4,167,6.9696
2001,11,3,5,233,4.5875
2001,12,1,1,1344,10.2584
2001,12,1,2,347,9.1235
2001,12,1,3,259,7.7517
2001,12,1,4,217,6.4816
2001,12,1,5,277,8.4138
2001,12,2,1,375,8.2794
2001,12,2,2,141,7.2526
2001,12,2,3,144,7.3264
2001,12,2,4,175,7.4401
2001,12,2,5,188,7.5259
2001,12,3,1,220,-2.4733
2001,12,3,2,127,-0.7372
2001,12,3,3,161,3.5381
2001,12,3,4,160,2.4070
2001,12,3,5,229,1.0434
2002,1,1,1,1341,-0.4107
2002,1,1,2,331,3.4315
2002,1,1,3,258,0.7531
2002,1,1,4,218,4.6187
2002,1,1,5,271,1.9219
2002,1,2,1,386,-7.0709
2002,1,2,2,136,1.6710
2002,1,2,3,147,-1.1476
2002,1,2,4,166,-0.7849
2002,1,2,5,190,0.1585
2002,1,3,1,218,-4.1110
2002,1,3,2,123,2.2926
2002,1,3,3,155,-4.0172
2002,1,3,4,161,0.6073
2002,1,3,5,229,-0.5395
2002,2,1,1,1314,-11.1326
2002,2,1,2,309,-2.6562
2002,2,1,3,259,-2.1607
2002,2,1,4,258,-1.0457
2002,2,1,5,299,-2.8266
2002,2,2,1,339,-12.8523
2002,2,2,2,134,-2.3069
2002,2,2,3,139,-2.4747
2002,2,2,4,175,0.3835
2002,2,2,5,178,-0.0462
2002,2,3,1,201,-9.4334
2002,2,3,2,132,0.0902
2002,2,3,3,162,0.3690
2002,2,3,4,153,-0.7072
2002,2,3,5,243,-1.0999
2002,3,1,1,1311,9.5236
2002,3,1,2,338,11.8307
2002,3,1,3,282,9.3085
2002,3,1,4,224,10.2089
2002,3,1,5,332,10.7298
2002,3,2,1,294,11.2381
2002,3,2,2,137,11.1303
2002,3,2,3,142,9.5080
2002,3,2,4,170,8.4342
2002,3,2,5,183,7.0825
2002,3,3,1,172,3.6683
2002,3,3,2,127,7.7320
2002,3,3,3,153,4.3341
2002,3,3,4,152,3.3545
2002,3,3,5,249,2.2941
2002,4,1,1,1329,-6.0343
2002,4,1,2,316,2.5241
2002,4,1,3,268,5.0162
2002,4,1,4,227,3.5613
2002,4,1,5,322,3.7702
2002,4,2,1,293,-10.2524
2002,4,2,2,140,-0.2298
2002,4,2,3,142,-0.0041
2002,4,2,4,167,1.4615
2002,4,2,5,188,2.0798
2002,4,3,1,172,-11.1881
2002,4,3,2,128,-4.1212
2002,4,3,3,151,-7.6192
2002,4,3,4,160,-5.7586
2002,4,3,5,236,-5.3372
2002,5,1,1,1437,-8.5630
2002,5,1,2,313,-3.1097
2002,5,1,3,235,-4.4807
2002,5,1,4,216,1.3381
2002,5,1,5,298,2.0390
2002,5,2,1,282,-9.3387
2002,5,2,2,141,-4.8737
2002,5,2,3,135,-4.4347
2002,5,2,4,158,-3.0144
2002,5,2,5,159,-1.8696
2002,5,3,1,136,-3.9575
2002,5,3,2,145,-1.1901
2002,5,3,3,147,-1.3794
2002,5,3,4,167,1.2338
2002,5,3,5,234,-1.7734
2002,6,1,1,1434,-11.5018
2002,6,1,2,307,-4.4680
2002,6,1,3,250,-0.6194
2002,6,1,4,227,0.1355
2002,6,1,5,296,0.1414
2002,6,2,1,274,-10.7635
2002,6,2,2,122,-5.6395
2002,6,2,3,131,-2.2817
2002,6,2,4,146,-3.6780
2002,6,2,5,174,-4.5002
2002,6,3,1,132,-17.2794
2002,6,3,2,146,-10.6157
2002,6,3,3,149,-6.1101
2002,6,3,4,168,-6.1540
2002,6,3,5,231,-6.9780
2002,7,1,1,1384,-17.4683
2002,7,1,2,300,-14.5366
2002,7,1,3,256,-13.2100
2002,7,1,4,209,-15.2725
2002,7,1,5,284,-12.9935
2002,7,2,1,248,-19.2907
2002,7,2,2,125,-16.9970
2002,7,2,3,131,-16.8534
2002,7,2,4,151,-16.0538
2002,7,2,5,180,-12.2419
2002,7,3,1,125,-13.1321
2002,7,3,2,145,-13.4727
2002,7,3,3,150,-5.7225
2002,7,3,4,161,-7.7280
2002,7,3,5,223,-5.5476
2002,8,1,1,1367,-3.6554
2002,8,1,2,321,-1.2268
2002,8,1,3,238,0.1060
2002,8,1,4,204,-0.8351
2002,8,1,5,299,1.2650
2002,8,2,1,230,-2.2984
2002,8,2,2,125,1.2521
2002,8,2,3,131,-0.1202
2002,8,2,4,128,0.9284
2002,8,2,5,188,1.5610
2002,8,3,1,124,-1.6277
2002,8,3,2,141,1.5428
2002,8,3,3,146,-2.6308
2002,8,3,4,174,0.1530
2002,8,3,5,226,1.1410
2002,9,1,1,1360,-13.1359
2002,9,1,2,317,-9.6501
2002,9,1,3,223,-8.1712
2002,9,1,4,201,-5.4061
2002,9,1,5,311,-5.7897
2002,9,2,1,217,-14.1893
2002,9,2,2,130,-8.0907
2002,9,2,3,145,-8.4648
2002,9,2,4,125,-6.1496
2002,9,2,5,185,-5.2404
2002,9,3,1,132,-14.5304
2002,9,3,2,136,-12.1930
2002,9,3,3,147,-11.5552
2002,9,3,4,174,-10.2630
2002,9,3,5,223,-8.4777
2002,10,1,1,1368,6.3125
2002,10,1,2,309,1.5091
2002,10,1,3,238,3.5834
2002,10,1,4,205,6.6607
2002,10,1,5,307,4.1111
2002,10,2,1,209,7.9327
2002,10,2,2,129,5.4845
2002,10,2,3,139,2.7058
2002,10,2,4,121,0.9862
2002,10,2,5,181,5.5253
2002,10,3,1,125,17.6598
2002,10,3,2,129,9.2459
2002,10,3,3,151,4.9915
2002,10,3,4,171,6.2156
2002,10,3,5,223,8.8690
2002,11,1,1,1306,25.7585
2002,11,1,2,345,12.1450
2002,11,1,3,207,10.2446
2002,11,1,4,212,8.8827
2002,11,1,5,291,9.6141
2002,11,2,1,226,22.7276
2002,11,2,2,138,12.1331
2002,11,2,3,127,8.5767
2002,11,2,4,149,5.1909
2002,11,2,5,162,5.8722
2002,11,3,1,128,13.5862
2002,11,3,2,124,11.5343
2002,11,3,3,150,7.1648
2002,11,3,4,181,8.4625
2002,11,3,5,240,2.5979
2002,12,1,1,1250,-10.5730
2002,12,1,2,347,-3.6116
2002,12,1,3,231,-1.2769
2002,12,1,4,218,-0.7406
2002,12,1,5,280,-3.2053
2002,12,2,1,239,-12.2070
2002,12,2,2,143,-5.9677
2002,12,2,3,120,-4.8724
2002,12,2,4,148,-2.4497
2002,12,2,5,169,-5.8398
2002,12,3,1,141,-9.9622
2002,12,3,2,129,-8.0351
2002,12,3,3,151,-5.6902
2002,12,3,4,173,-6.5013
2002,12,3,5,234,-4.5820
2003,1,1,1,1251,-0.6798
2003,1,1,2,341,-2.1186
2003,1,1,3,236,-1.2825
2003,1,1,4,218,-2.8132
2003,1,1,5,283,-1.1533
2003,1,2,1,219,-3.3987
2003,1,2,2,147,-2.2405
2003,1,2,3,118,-6.2171
2003,1,2,4,147,-3.0316
2003,1,2,5,177,-2.5360
2003,1,3,1,130,-1.7789
2003,1,3,2,132,-3.3970
2003,1,3,3,141,-3.6159
2003,1,3,4,175,-2.3411
2003,1,3,5,230,-3.1393
2003,2,1,1,1194,-4.5935
2003,2,1,2,330,-6.0271
2003,2,1,3,249,-3.5183
2003,2,1,4,222,-1.1574
2003,2,1,5,278,-1.9509
2003,2,2,1,224,-3.4640
2003,2,2,2,132,-4.0450
2003,2,2,3,133,-4.8766
2003,2,2,4,146,-3.3601
2003,2,2,5,182,-4.7461
2003,2,3,1,130,-1.8728
2003,2,3,2,133,-1.5442
2003,2,3,3,135,-1.8893
2003,2,3,4,173,-1.4642
2003,2,3,5,240,-0.8376
2003,3,1,1,1151,1.0593
2003,3,1,2,324,0.0654
2003,3,1,3,245,-0.4091
2003,3,1,4,229,1.6393
2003,3,1,5,298,2.8597
2003,3,2,1,241,0.0375
2003,3,2,2,133,1.2826
2003,3,2,3,118,0.3690
2003,3,2,4,144,1.3755
2003,3,2,5,185,3.4580
2003,3,3,1,120,-0.4829
2003,3,3,2,119,2.0259
2003,3,3,3,142,0.0311
2003,3,3,4,178,-0.5041
2003,3,3,5,245,2.6329
2003,4,1,1,1158,12.6284
2003,4,1,2,327,10.4954
2003,4,1,3,209,7.8930
2003,4,1,4,230,9.4540
2003,4,1,5,291,12.4832
2003,4,2,1,229,16.7585
2003,4,2,2,141,11.1857
2003,4,2,3,121,9.3057
2003,4,2,4,142,9.2213
2003,4,2,5,183,9.7944
2003,4,3,1,117,11.8157
2003,4,3,2,113,10.5275
2003,4,3,3,151,6.9196
2003,4,3,4,178,8.1389
2003,4,3,5,239,5.3839
2003,5,1,1,1181,24.0902
2003,5,1,2,298,10.7154
2003,5,1,3,233,8.9991
2003,5,1,4,215,13.5260
2003,5,1,5,271,9.9281
2003,5,2,1,219,21.3928
2003,5,2,2,137,10.0431
2003,5,2,3,136,6.9396
2003,5,2,4,140,9.7168
2003,5,2,5,174,11.0434
2003,5,3,1,120,13.9472
2003,5,3,2,117,4.6871
2003,5,3,3,140,8.6071
2003,5,3,4,179,6.4559
2003,5,3,5,234,4.0279
2003,6,1,1,1175,5.6054
2003,6,1,2,282,5.0245
2003,6,1,3,242,6.9044
2003,6,1,4,203,5.9725
2003,6,1,5,255,8.6744
2003,6,2,1,234,2.0632
2003,6,2,2,138,2.1182
2003,6,2,3,141,2.6982
2003,6,2,4,144,3.4447
2003,6,2,5,162,4.7455
2003,6,3,1,129,0.7719
2003,6,3,2,118,1.0698
2003,6,3,3,145,1.2719
2003,6,3,4,173,0.5573
2003,6,3,5,239,2.3167
2003,7,1,1,1138,9.1161
2003,7,1,2,297,7.7887
2003,7,1,3,238,9.4000
2003,7,1,4,194,9.8723
2003,7,1,5,266,9.4200
2003,7,2,1,220,7.0230
2003,7,2,2,126,7.6512
2003,7,2,3,139,7.6997
2003,7,2,4,140,4.7518
2003,7,2,5,161,4.5410
2003,7,3,1,132,5.3905
2003,7,3,2,124,0.7162
2003,7,3,3,142,0.4246
2003,7,3,4,173,3.4543
2003,7,3,5,244,0.3348
2003,8,1,1,1089,5.1532
2003,8,1,2,280,6.8523
2003,8,1,3,222,4.8323
2003,8,1,4,198,5.4305
2003,8,1,5,306,4.9680
2003,8,2,1,220,6.9483
2003,8,2,2,115,5.8480
2003,8,2,3,137,4.6472
2003,8,2,4,132,4.0078
2003,8,2,5,175,6.6715
2003,8,3,1,131,0.6043
2003,8,3,2,137,4.8710
2003,8,3,3,147,4.3873
2003,8,3,4,166,3.8552
2003,8,3,5,244,1.8364
2003,9,1,1,1051,6.3020
2003,9,1,2,273,1.1862
2003,9,1,3,237,1.1218
2003,9,1,4,186,0.8027
2003,9,1,5,329,1.0171
2003,9,2,1,214,-3.2685
2003,9,2,2,117,-2.9292
2003,9,2,3,144,-2.5441
2003,9,2,4,140,-2.2933
2003,9,2,5,182,-2.7573
2003,9,3,1,139,-2.0324
