year,month,rank_ME,rank_ROA_6,nstocks,ret_vw
2013,11,2,2,239,2.1275
2013,11,2,3,235,3.2472
2013,11,2,4,217,3.3718
2013,11,2,5,222,4.5141
2013,11,3,1,153,1.6696
2013,11,3,2,240,1.8257
2013,11,3,3,266,2.0617
2013,11,3,4,293,2.1833
2013,11,3,5,312,3.1178
2013,12,1,1,936,3.7142
2013,12,1,2,414,3.0826
2013,12,1,3,277,1.2932
2013,12,1,4,278,2.3287
2013,12,1,5,294,1.3133
2013,12,2,1,316,2.9777
2013,12,2,2,258,3.0401
2013,12,2,3,250,2.4438
2013,12,2,4,230,2.1663
2013,12,2,5,228,1.4735
2013,12,3,1,161,3.0686
2013,12,3,2,256,3.0263
2013,12,3,3,278,2.4338
2013,12,3,4,305,2.8704
2013,12,3,5,319,2.4875
2014,1,1,1,909,2.8044
2014,1,1,2,401,-3.4359
2014,1,1,3,245,-3.4778
2014,1,1,4,252,-5.3445
2014,1,1,5,285,-2.9516
2014,1,2,1,310,1.5664
2014,1,2,2,230,-3.2784
2014,1,2,3,219,-4.1335
2014,1,2,4,214,-5.0903
2014,1,2,5,225,-4.2649
2014,1,3,1,141,-1.8752
2014,1,3,2,235,-2.7020
2014,1,3,3,251,-2.2424
2014,1,3,4,271,-4.4789
2014,1,3,5,304,-3.3121
2014,2,1,1,861,5.1929
2014,2,1,2,344,3.3326
2014,2,1,3,220,5.1886
2014,2,1,4,223,4.7154
2014,2,1,5,266,3.3210
2014,2,2,1,295,6.7759
2014,2,2,2,215,4.6936
2014,2,2,3,201,4.7581
2014,2,2,4,206,4.5671
2014,2,2,5,216,5.1488
2014,2,3,1,132,4.7699
2014,2,3,2,228,4.6516
2014,2,3,3,245,3.5963
2014,2,3,4,279,5.4918
2014,2,3,5,313,5.2306
2014,3,1,1,890,-2.6566
2014,3,1,2,373,1.2107
2014,3,1,3,248,2.4241
2014,3,1,4,241,1.3336
2014,3,1,5,283,1.1754
2014,3,2,1,322,-3.3955
2014,3,2,2,244,0.4179
2014,3,2,3,243,1.1573
2014,3,2,4,235,1.0566
2014,3,2,5,245,-0.4771
2014,3,3,1,156,-4.3327
2014,3,3,2,247,0.2499
2014,3,3,3,289,1.2014
2014,3,3,4,313,0.2838
2014,3,3,5,324,0.2431
2014,4,1,1,916,-8.5874
2014,4,1,2,378,-4.8196
2014,4,1,3,248,-3.0916
2014,4,1,4,250,-3.0748
2014,4,1,5,299,-3.3619
2014,4,2,1,307,-5.6898
2014,4,2,2,238,-2.1897
2014,4,2,3,235,-2.0231
2014,4,2,4,228,-2.5601
2014,4,2,5,241,-2.5260
2014,4,3,1,147,-4.2183
2014,4,3,2,229,1.9259
2014,4,3,3,260,1.3956
2014,4,3,4,290,0.8293
2014,4,3,5,307,1.1213
2014,5,1,1,905,-2.2133
2014,5,1,2,374,0.5985
2014,5,1,3,243,0.4125
2014,5,1,4,254,-0.2528
2014,5,1,5,294,0.4073
2014,5,2,1,308,-0.6606
2014,5,2,2,240,2.1042
2014,5,2,3,245,1.0270
2014,5,2,4,246,1.2562
2014,5,2,5,252,-0.5783
2014,5,3,1,147,3.9260
2014,5,3,2,235,2.0310
2014,5,3,3,281,1.8508
2014,5,3,4,327,1.6830
2014,5,3,5,321,2.6322
2014,6,1,1,980,6.8479
2014,6,1,2,420,4.0377
2014,6,1,3,266,4.2616
2014,6,1,4,283,4.0674
2014,6,1,5,327,3.7946
2014,6,2,1,336,7.8908
2014,6,2,2,268,5.3047
2014,6,2,3,260,4.6409
2014,6,2,4,266,4.9933
2014,6,2,5,263,6.0372
2014,6,3,1,154,6.6415
2014,6,3,2,252,3.4625
2014,6,3,3,297,2.5202
2014,6,3,4,343,1.6096
2014,6,3,5,348,1.7122
2014,7,1,1,953,-8.3075
2014,7,1,2,411,-6.0136
2014,7,1,3,260,-6.0943
2014,7,1,4,281,-4.2714
2014,7,1,5,316,-6.1922
2014,7,2,1,329,-6.3696
2014,7,2,2,257,-6.1244
2014,7,2,3,247,-6.9101
2014,7,2,4,260,-5.5664
2014,7,2,5,252,-6.2844
2014,7,3,1,157,-3.8811
2014,7,3,2,251,-3.4794
2014,7,3,3,283,-2.1787
2014,7,3,4,331,-1.4110
2014,7,3,5,337,-0.7124
2014,8,1,1,937,3.5126
2014,8,1,2,387,4.0722
2014,8,1,3,265,5.5194
2014,8,1,4,285,4.4207
2014,8,1,5,306,5.5774
2014,8,2,1,313,5.5207
2014,8,2,2,240,4.6686
2014,8,2,3,263,5.5101
2014,8,2,4,263,5.1106
2014,8,2,5,242,4.6085
2014,8,3,1,163,5.3173
2014,8,3,2,241,4.5110
2014,8,3,3,285,4.5938
2014,8,3,4,340,3.8116
2014,8,3,5,347,4.3485
2014,9,1,1,976,-7.3271
2014,9,1,2,392,-6.6575
2014,9,1,3,287,-6.1662
2014,9,1,4,312,-5.7194
2014,9,1,5,317,-6.7521
2014,9,2,1,310,-6.4214
2014,9,2,2,254,-6.2985
2014,9,2,3,270,-6.3911
2014,9,2,4,278,-5.2284
2014,9,2,5,238,-3.0426
2014,9,3,1,170,-3.3189
2014,9,3,2,256,-3.7415
2014,9,3,3,296,-2.6639
2014,9,3,4,345,-1.8651
2014,9,3,5,346,-0.9681
2014,10,1,1,955,3.3718
2014,10,1,2,372,6.5811
2014,10,1,3,263,7.1799
2014,10,1,4,283,7.4610
2014,10,1,5,297,5.8110
2014,10,2,1,309,4.5230
2014,10,2,2,239,4.5548
2014,10,2,3,251,5.7580
2014,10,2,4,261,6.1936
2014,10,2,5,224,6.7817
2014,10,3,1,158,0.3119
2014,10,3,2,238,1.3939
2014,10,3,3,264,1.5057
2014,10,3,4,315,1.8626
2014,10,3,5,325,2.7399
2014,11,1,1,941,-0.3055
2014,11,1,2,339,-1.9034
2014,11,1,3,255,-1.1665
2014,11,1,4,250,-1.2018
2014,11,1,5,247,-0.9156
2014,11,2,1,305,0.8680
2014,11,2,2,248,-0.2953
2014,11,2,3,256,-0.2401
2014,11,2,4,270,0.7900
2014,11,2,5,216,1.7061
2014,11,3,1,161,0.5157
2014,11,3,2,253,2.1789
2014,11,3,3,270,3.1564
2014,11,3,4,314,3.1317
2014,11,3,5,339,3.2192
2014,12,1,1,979,5.5851
2014,12,1,2,371,6.1105
2014,12,1,3,282,5.5310
2014,12,1,4,281,4.5817
2014,12,1,5,278,3.8654
2014,12,2,1,326,3.4851
2014,12,2,2,277,2.1568
2014,12,2,3,282,1.6314
2014,12,2,4,295,1.4411
2014,12,2,5,242,0.8366
2014,12,3,1,175,-2.5825
2014,12,3,2,268,-0.0987
2014,12,3,3,301,0.0206
2014,12,3,4,327,-0.0222
2014,12,3,5,358,-1.2252
2015,1,1,1,937,-4.6974
2015,1,1,2,348,-5.4675
2015,1,1,3,265,-3.6275
2015,1,1,4,261,-5.0630
2015,1,1,5,263,-4.0686
2015,1,2,1,317,-2.9107
2015,1,2,2,257,-3.5161
2015,1,2,3,258,-4.8519
2015,1,2,4,265,-3.6519
2015,1,2,5,223,-2.7794
2015,1,3,1,158,0.4980
2015,1,3,2,237,-1.5970
2015,1,3,3,260,-2.5588
2015,1,3,4,293,-2.8447
2015,1,3,5,329,-2.0610
2015,2,1,1,888,7.8422
2015,2,1,2,326,6.1316
2015,2,1,3,242,4.9204
2015,2,1,4,248,4.4042
2015,2,1,5,244,5.8853
2015,2,2,1,303,7.9496
2015,2,2,2,253,6.0369
2015,2,2,3,237,6.4837
2015,2,2,4,260,7.6599
2015,2,2,5,224,6.9748
2015,2,3,1,170,9.3860
2015,2,3,2,242,3.8970
2015,2,3,3,261,4.2677
2015,2,3,4,294,5.4560
2015,2,3,5,325,6.4962
2015,3,1,1,893,-1.5345
2015,3,1,2,386,0.8008
2015,3,1,3,282,1.6462
2015,3,1,4,276,2.4627
2015,3,1,5,265,1.7552
2015,3,2,1,314,0.2104
2015,3,2,2,289,1.5261
2015,3,2,3,272,1.9611
2015,3,2,4,289,1.6342
2015,3,2,5,262,1.6135
2015,3,3,1,193,-1.4606
2015,3,3,2,273,-1.2780
2015,3,3,3,313,-1.2590
2015,3,3,4,328,-1.4177
2015,3,3,5,360,-1.8080
2015,4,1,1,929,-1.4012
2015,4,1,2,403,-0.0588
2015,4,1,3,276,-0.8023
2015,4,1,4,278,-0.5670
2015,4,1,5,275,-0.1539
2015,4,2,1,303,-2.2620
2015,4,2,2,275,-0.8872
2015,4,2,3,262,-2.0055
2015,4,2,4,267,-2.5546
2015,4,2,5,265,-1.2469
2015,4,3,1,178,3.7979
2015,4,3,2,259,1.6729
2015,4,3,3,299,0.6006
2015,4,3,4,297,-0.1203
2015,4,3,5,339,0.3397
2015,5,1,1,912,2.9134
2015,5,1,2,389,-0.9569
2015,5,1,3,263,-0.3647
2015,5,1,4,267,-1.1910
2015,5,1,5,266,0.0324
2015,5,2,1,298,5.8417
2015,5,2,2,282,1.0586
2015,5,2,3,274,1.5021
2015,5,2,4,270,0.7048
2015,5,2,5,255,0.6558
2015,5,3,1,174,1.0130
2015,5,3,2,273,0.1617
2015,5,3,3,316,1.5071
2015,5,3,4,318,0.5153
2015,5,3,5,340,1.3947
2015,6,1,1,981,0.9846
2015,6,1,2,428,1.0459
2015,6,1,3,295,1.3927
2015,6,1,4,297,1.3834
2015,6,1,5,300,2.3831
2015,6,2,1,336,1.1245
2015,6,2,2,313,-0.1808
2015,6,2,3,298,-0.5786
2015,6,2,4,289,1.1188
2015,6,2,5,280,0.3278
2015,6,3,1,191,-2.1765
2015,6,3,2,296,-2.8359
2015,6,3,3,347,-2.7098
2015,6,3,4,346,-1.8252
2015,6,3,5,369,-2.2600
2015,7,1,1,939,-5.8335
2015,7,1,2,411,-5.8782
2015,7,1,3,290,-4.0869
2015,7,1,4,292,-5.4681
2015,7,1,5,298,-2.7398
2015,7,2,1,314,-2.6828
2015,7,2,2,298,-3.6517
2015,7,2,3,282,-2.3225
2015,7,2,4,287,-1.3056
2015,7,2,5,279,-1.4672
2015,7,3,1,183,-2.2434
2015,7,3,2,275,1.9045
2015,7,3,3,322,1.7545
2015,7,3,4,337,1.5809
2015,7,3,5,361,2.8429
2015,8,1,1,896,-6.1100
2015,8,1,2,390,-4.2971
2015,8,1,3,281,-3.5327
2015,8,1,4,299,-3.5997
2015,8,1,5,298,-3.9860
2015,8,2,1,306,-8.0775
2015,8,2,2,277,-6.4603
2015,8,2,3,264,-5.0406
2015,8,2,4,285,-4.6969
2015,8,2,5,267,-5.2021
2015,8,3,1,185,-6.1473
2015,8,3,2,253,-5.3089
2015,8,3,3,305,-5.1779
2015,8,3,4,329,-6.0009
2015,8,3,5,371,-6.2527
2015,9,1,1,929,-11.8231
2015,9,1,2,414,-7.0059
2015,9,1,3,287,-5.5652
2015,9,1,4,306,-4.6901
2015,9,1,5,309,-3.4472
2015,9,2,1,315,-11.3054
2015,9,2,2,284,-7.4850
2015,9,2,3,277,-4.9399
2015,9,2,4,283,-3.5625
2015,9,2,5,261,-5.5021
2015,9,3,1,196,-5.6407
2015,9,3,2,271,-3.9060
2015,9,3,3,327,-2.9640
2015,9,3,4,342,-2.1668
2015,9,3,5,378,-1.7961
2015,10,1,1,932,4.8274
2015,10,1,2,392,6.1547
2015,10,1,3,266,5.9736
2015,10,1,4,287,7.9006
2015,10,1,5,300,5.3780
2015,10,2,1,296,5.4998
2015,10,2,2,270,8.1279
2015,10,2,3,252,6.5466
2015,10,2,4,275,6.8031
2015,10,2,5,247,4.5928
2015,10,3,1,179,10.5613
2015,10,3,2,245,10.1949
2015,10,3,3,291,6.3879
2015,10,3,4,314,7.3107
2015,10,3,5,352,8.6203
2015,11,1,1,882,5.0794
2015,11,1,2,339,0.4037
2015,11,1,3,243,1.3120
2015,11,1,4,264,3.7869
2015,11,1,5,248,2.5311
2015,11,2,1,278,7.9519
2015,11,2,2,252,3.0052
2015,11,2,3,251,3.8001
2015,11,2,4,267,2.2759
2015,11,2,5,227,2.5264
2015,11,3,1,176,1.3353
2015,11,3,2,240,0.4280
2015,11,3,3,284,-0.7556
2015,11,3,4,316,-0.1880
2015,11,3,5,343,0.2335
2015,12,1,1,928,-6.5182
2015,12,1,2,389,-4.6440
2015,12,1,3,275,-5.0690
2015,12,1,4,286,-5.0266
2015,12,1,5,280,-4.9917
2015,12,2,1,306,-5.0986
2015,12,2,2,274,-4.7915
2015,12,2,3,264,-5.8614
2015,12,2,4,285,-5.8456
2015,12,2,5,240,-4.0213
2015,12,3,1,186,-4.3118
2015,12,3,2,256,-2.3496
2015,12,3,3,311,-1.4058
2015,12,3,4,340,-1.1528
2015,12,3,5,352,-1.8713
2016,1,1,1,909,-17.8779
2016,1,1,2,374,-8.1822
2016,1,1,3,272,-8.5826
2016,1,1,4,260,-5.7459
2016,1,1,5,253,-5.9334
2016,1,2,1,293,-18.3346
2016,1,2,2,248,-9.0476
2016,1,2,3,235,-8.3842
2016,1,2,4,256,-6.3151
2016,1,2,5,223,-7.2621
2016,1,3,1,174,-10.3347
2016,1,3,2,223,-6.5872
2016,1,3,3,278,-3.2044
2016,1,3,4,302,-3.1180
2016,1,3,5,327,-4.7454
2016,2,1,1,862,-1.8145
2016,2,1,2,323,1.8239
2016,2,1,3,236,3.3004
2016,2,1,4,232,-0.0235
2016,2,1,5,242,1.5960
2016,2,2,1,282,-2.4211
2016,2,2,2,227,0.5378
2016,2,2,3,217,3.1282
2016,2,2,4,242,2.1005
2016,2,2,5,213,2.1429
2016,2,3,1,162,-3.9252
2016,2,3,2,209,0.7391
2016,2,3,3,270,2.0281
2016,2,3,4,291,1.0811
2016,2,3,5,331,-0.0465
2016,3,1,1,880,9.7263
2016,3,1,2,365,8.2505
2016,3,1,3,273,7.9926
2016,3,1,4,262,5.7608
2016,3,1,5,253,4.5161
2016,3,2,1,304,11.1004
2016,3,2,2,262,11.0798
2016,3,2,3,257,8.2034
2016,3,2,4,271,8.4359
2016,3,2,5,244,7.7007
2016,3,3,1,177,9.1566
2016,3,3,2,250,7.9517
2016,3,3,3,310,6.6633
2016,3,3,4,336,6.3206
2016,3,3,5,361,6.7308
2016,4,1,1,908,7.2353
2016,4,1,2,384,5.7062
2016,4,1,3,279,3.5547
2016,4,1,4,265,0.1568
2016,4,1,5,267,2.0756
2016,4,2,1,301,7.0370
2016,4,2,2,257,5.3285
2016,4,2,3,255,2.2413
2016,4,2,4,256,0.5782
2016,4,2,5,248,-0.5791
2016,4,3,1,165,8.5159
2016,4,3,2,231,2.8401
2016,4,3,3,288,1.6854
2016,4,3,4,317,0.2713
2016,4,3,5,345,-2.4354
2016,5,1,1,872,-0.7046
2016,5,1,2,379,-2.8236
2016,5,1,3,269,-1.7905
2016,5,1,4,248,-0.3309
2016,5,1,5,255,0.2607
2016,5,2,1,286,2.4416
2016,5,2,2,264,0.3979
2016,5,2,3,251,1.4357
2016,5,2,4,252,1.2278
2016,5,2,5,256,1.0980
2016,5,3,1,157,0.9561
2016,5,3,2,237,2.0066
2016,5,3,3,291,1.4414
2016,5,3,4,337,1.2285
2016,5,3,5,351,2.3603
2016,6,1,1,933,-2.5576
2016,6,1,2,425,2.2798
2016,6,1,3,301,0.9056
2016,6,1,4,259,1.1395
2016,6,1,5,288,1.8454
2016,6,2,1,299,-0.6601
2016,6,2,2,290,0.3406
2016,6,2,3,276,0.6035
2016,6,2,4,272,-0.2007
2016,6,2,5,272,0.6267
2016,6,3,1,169,-0.0329
2016,6,3,2,254,2.5088
2016,6,3,3,305,2.8672
2016,6,3,4,354,1.0740
2016,6,3,5,371,-0.3348
2016,7,1,1,915,4.7716
2016,7,1,2,425,6.6734
2016,7,1,3,297,6.1843
2016,7,1,4,251,5.0663
2016,7,1,5,280,6.1103
2016,7,2,1,287,9.5212
2016,7,2,2,281,6.0437
2016,7,2,3,273,5.2569
2016,7,2,4,269,5.9510
2016,7,2,5,270,4.9769
2016,7,3,1,154,4.0796
2016,7,3,2,250,2.5473
2016,7,3,3,290,1.5250
2016,7,3,4,333,2.8458
2016,7,3,5,356,5.6501
2016,8,1,1,893,3.8107
2016,8,1,2,400,2.0976
2016,8,1,3,277,2.5298
2016,8,1,4,241,2.7161
2016,8,1,5,263,1.4117
2016,8,2,1,269,1.8422
2016,8,2,2,263,1.3919
2016,8,2,3,261,1.8081
2016,8,2,4,245,-0.2619
2016,8,2,5,262,0.0757
2016,8,3,1,150,1.2868
2016,8,3,2,237,-1.1065
2016,8,3,3,262,-0.3667
2016,8,3,4,327,-0.6952
2016,8,3,5,347,-0.2064
2016,9,1,1,923,8.0934
2016,9,1,2,416,2.3240
2016,9,1,3,296,3.1840
2016,9,1,4,245,0.9639
2016,9,1,5,274,2.1611
2016,9,2,1,278,4.3634
2016,9,2,2,275,1.1468
2016,9,2,3,269,1.5677
2016,9,2,4,253,1.2721
2016,9,2,5,263,-0.4506
2016,9,3,1,159,4.0613
2016,9,3,2,255,0.7292
2016,9,3,3,288,0.2140
2016,9,3,4,334,0.1098
2016,9,3,5,349,0.2464
2016,10,1,1,914,-11.5860
2016,10,1,2,397,-4.5732
2016,10,1,3,286,-3.9705
2016,10,1,4,234,-2.5603
2016,10,1,5,268,-4.0852
2016,10,2,1,269,-10.8047
2016,10,2,2,249,-5.6954
2016,10,2,3,234,-3.3626
2016,10,2,4,223,-4.2685
2016,10,2,5,228,-4.6427
2016,10,3,1,147,-5.0855
2016,10,3,2,230,-1.8877
2016,10,3,3,248,-2.6502
2016,10,3,4,293,-1.8583
2016,10,3,5,315,-2.1219
2016,11,1,1,879,9.5334
2016,11,1,2,357,11.0449
2016,11,1,3,246,13.4445
2016,11,1,4,201,11.1243
2016,11,1,5,234,10.7685
2016,11,2,1,253,8.8651
2016,11,2,2,234,9.4449
2016,11,2,3,228,11.4688
2016,11,2,4,215,10.8819
2016,11,2,5,196,11.1195
2016,11,3,1,153,8.8728
2016,11,3,2,229,3.6365
2016,11,3,3,242,2.7247
2016,11,3,4,291,3.1029
2016,11,3,5,303,1.8786
2016,12,1,1,916,0.8445
2016,12,1,2,396,3.0412
2016,12,1,3,277,2.8173
2016,12,1,4,230,4.6359
2016,12,1,5,265,5.3898
2016,12,2,1,262,-2.9329
2016,12,2,2,241,2.0996
2016,12,2,3,248,2.5728
2016,12,2,4,233,2.0145
2016,12,2,5,212,1.7948
2016,12,3,1,163,-0.7991
2016,12,3,2,249,2.1586
2016,12,3,3,260,2.7942
2016,12,3,4,315,0.7195
2016,12,3,5,324,1.4724
2017,1,1,1,910,0.5366
2017,1,1,2,379,-1.7330
2017,1,1,3,270,-2.0016
2017,1,1,4,212,-3.6820
2017,1,1,5,260,-1.7236
2017,1,2,1,257,4.9576
2017,1,2,2,231,1.5183
2017,1,2,3,231,0.4292
2017,1,2,4,205,0.4422
2017,1,2,5,200,-0.3906
2017,1,3,1,154,2.9199
2017,1,3,2,237,1.5656
2017,1,3,3,235,1.3560
2017,1,3,4,278,2.4357
2017,1,3,5,306,2.7941
2017,2,1,1,864,3.1271
2017,2,1,2,342,-1.1079
2017,2,1,3,240,-0.6688
2017,2,1,4,196,-0.3516
2017,2,1,5,237,1.1904
2017,2,2,1,232,3.0955
2017,2,2,2,203,1.1725
2017,2,2,3,199,0.1610
2017,2,2,4,196,0.8194
2017,2,2,5,198,1.2311
2017,2,3,1,151,-0.7437
2017,2,3,2,221,1.8867
2017,2,3,3,225,2.4929
2017,2,3,4,265,3.3708
2017,2,3,5,302,5.0464
2017,3,1,1,883,2.3426
2017,3,1,2,381,1.5948
2017,3,1,3,260,0.3196
2017,3,1,4,230,0.8650
2017,3,1,5,265,1.5627
2017,3,2,1,247,-0.0789
2017,3,2,2,226,0.4155
2017,3,2,3,225,0.8279
2017,3,2,4,226,1.5795
2017,3,2,5,219,3.2897
2017,3,3,1,170,-0.7277
2017,3,3,2,254,0.5276
2017,3,3,3,260,-0.1157
2017,3,3,4,316,0.3446
2017,3,3,5,330,1.2634
2017,4,1,1,923,-1.1130
2017,4,1,2,400,3.4766
2017,4,1,3,275,2.3243
2017,4,1,4,240,1.3482
2017,4,1,5,283,2.7874
2017,4,2,1,250,0.6251
2017,4,2,2,226,1.3434
2017,4,2,3,216,2.3713
2017,4,2,4,226,1.5129
2017,4,2,5,215,1.7565
2017,4,3,1,160,-0.5518
2017,4,3,2,244,0.9058
2017,4,3,3,258,0.6436
2017,4,3,4,300,1.6275
2017,4,3,5,321,2.0626
2017,5,1,1,912,-3.4463
2017,5,1,2,358,-1.6311
2017,5,1,3,240,-3.5304
2017,5,1,4,217,-3.0885
2017,5,1,5,255,-1.6861
2017,5,2,1,245,-0.9390
2017,5,2,2,218,-1.2668
2017,5,2,3,203,-1.9633
2017,5,2,4,215,-1.6379
2017,5,2,5,208,-0.7847
2017,5,3,1,149,-0.2113
2017,5,3,2,241,0.9099
2017,5,3,3,269,1.1922
2017,5,3,4,304,0.9508
2017,5,3,5,320,2.9925
2017,6,1,1,1002,7.2340
2017,6,1,2,399,4.0469
2017,6,1,3,270,4.0662
2017,6,1,4,237,3.1384
2017,6,1,5,281,3.3583
2017,6,2,1,286,6.9872
2017,6,2,2,237,2.2846
2017,6,2,3,228,1.6241
2017,6,2,4,225,2.0730
2017,6,2,5,233,2.5745
2017,6,3,1,171,-0.4967
2017,6,3,2,262,-0.3540
2017,6,3,3,306,-0.1743
2017,6,3,4,332,0.1762
2017,6,3,5,342,-0.6739
2017,7,1,1,943,-1.3164
2017,7,1,2,383,-1.2866
2017,7,1,3,260,-1.2288
2017,7,1,4,229,-0.3369
2017,7,1,5,273,2.0082
2017,7,2,1,271,1.3056
2017,7,2,2,236,0.8227
2017,7,2,3,221,1.7664
2017,7,2,4,220,1.1680
2017,7,2,5,232,0.8253
2017,7,3,1,166,1.7190
2017,7,3,2,251,2.3444
2017,7,3,3,300,1.5543
2017,7,3,4,320,2.3466
2017,7,3,5,322,2.2430
2017,8,1,1,920,0.8643
2017,8,1,2,360,-3.7033
2017,8,1,3,250,-2.4969
2017,8,1,4,211,-0.7608
2017,8,1,5,259,-0.2812
2017,8,2,1,271,-0.3495
2017,8,2,2,227,-0.7953
2017,8,2,3,207,-0.8802
2017,8,2,4,204,-2.3087
2017,8,2,5,212,-1.9999
2017,8,3,1,155,-0.2323
2017,8,3,2,226,-1.2711
2017,8,3,3,281,-0.1926
2017,8,3,4,307,0.1052
2017,8,3,5,325,2.1623
2017,9,1,1,949,9.5182
2017,9,1,2,358,8.5929
2017,9,1,3,257,7.0988
2017,9,1,4,208,8.4139
2017,9,1,5,259,7.2120
2017,9,2,1,292,4.9355
2017,9,2,2,241,7.1198
2017,9,2,3,235,6.6676
2017,9,2,4,224,7.6212
2017,9,2,5,215,6.7776
2017,9,3,1,175,3.7238
2017,9,3,2,258,1.4313
2017,9,3,3,303,2.0850
2017,9,3,4,323,1.9963
2017,9,3,5,332,1.4390
2017,10,1,1,942,-1.7182
2017,10,1,2,335,0.6135
2017,10,1,3,246,0.8044
2017,10,1,4,195,2.7261
2017,10,1,5,252,0.2546
2017,10,2,1,295,-0.8989
2017,10,2,2,218,-0.5628
2017,10,2,3,225,0.7914
2017,10,2,4,205,0.7082
2017,10,2,5,205,2.2656
2017,10,3,1,159,-0.1069
2017,10,3,2,232,0.5461
2017,10,3,3,280,1.2431
2017,10,3,4,291,1.1165
2017,10,3,5,309,4.2840
2017,11,1,1,908,3.3068
2017,11,1,2,295,5.4427
2017,11,1,3,225,4.0361
2017,11,1,4,168,3.4094
2017,11,1,5,197,0.1480
2017,11,2,1,286,1.3627
2017,11,2,2,199,2.5072
2017,11,2,3,211,2.5942
2017,11,2,4,199,5.3791
2017,11,2,5,193,3.9660
2017,11,3,1,143,0.8841
2017,11,3,2,224,1.4722
2017,11,3,3,267,3.9179
2017,11,3,4,288,4.6206
2017,11,3,5,309,2.5465
2017,12,1,1,949,1.9787
2017,12,1,2,337,-0.0691
2017,12,1,3,263,-1.9239
2017,12,1,4,194,-0.4737
2017,12,1,5,228,-0.1027
2017,12,2,1,305,0.5561
2017,12,2,2,223,1.7082
2017,12,2,3,238,0.6293
2017,12,2,4,211,0.4356
2017,12,2,5,205,0.4841
2017,12,3,1,163,1.8129
2017,12,3,2,237,0.9865
2017,12,3,3,288,1.2117
2017,12,3,4,309,2.1766
2017,12,3,5,315,0.6588
2018,1,1,1,940,4.3575
2018,1,1,2,336,-0.1381
2018,1,1,3,259,0.3078
2018,1,1,4,180,0.9267
2018,1,1,5,228,0.3887
2018,1,2,1,300,5.1463
2018,1,2,2,213,1.3769
2018,1,2,3,227,1.6792
2018,1,2,4,203,1.5606
2018,1,2,5,197,2.5612
2018,1,3,1,155,6.8442
2018,1,3,2,221,7.5728
2018,1,3,3,267,4.7610
2018,1,3,4,278,6.2949
2018,1,3,5,305,5.3289
2018,2,1,1,882,-2.0380
2018,2,1,2,320,-4.9635
2018,2,1,3,231,-4.9663
2018,2,1,4,167,-4.3427
2018,2,1,5,209,-5.4110
2018,2,2,1,292,-1.2294
2018,2,2,2,191,-5.3294
2018,2,2,3,211,-5.0491
2018,2,2,4,182,-5.4535
2018,2,2,5,196,-4.9236
2018,2,3,1,188,-3.3165
2018,2,3,2,214,-2.9341
2018,2,3,3,245,-6.4724
2018,2,3,4,260,-4.6533
2018,2,3,5,318,-2.5013
2018,3,1,1,913,-0.4965
2018,3,1,2,403,3.5807
2018,3,1,3,273,2.8094
2018,3,1,4,222,3.7235
2018,3,1,5,240,4.7184
2018,3,2,1,322,0.2677
2018,3,2,2,250,0.7217
2018,3,2,3,253,0.4137
2018,3,2,4,248,0.8054
2018,3,2,5,247,1.4731
2018,3,3,1,245,-1.1253
2018,3,3,2,280,-2.1166
2018,3,3,3,308,-1.1002
2018,3,3,4,352,-1.9263
2018,3,3,5,395,-2.6256
2018,4,1,1,939,1.7635
2018,4,1,2,435,2.0482
2018,4,1,3,298,2.0265
2018,4,1,4,255,0.9427
2018,4,1,5,280,-0.1230
2018,4,2,1,319,1.7953
2018,4,2,2,262,1.7224
2018,4,2,3,260,-0.8412
2018,4,2,4,248,0.4445
2018,4,2,5,246,0.3967
2018,4,3,1,244,1.8628
2018,4,3,2,273,1.6686
2018,4,3,3,293,1.3625
2018,4,3,4,353,0.3755
2018,4,3,5,384,-0.8150
2018,5,1,1,928,8.9523
2018,5,1,2,427,6.2971
2018,5,1,3,277,6.0424
2018,5,1,4,246,10.3606
2018,5,1,5,258,8.7576
2018,5,2,1,299,8.7963
2018,5,2,2,270,5.4055
2018,5,2,3,254,5.6827
2018,5,2,4,255,6.4627
2018,5,2,5,234,5.4644
2018,5,3,1,246,3.0211
2018,5,3,2,278,2.0665
2018,5,3,3,322,1.9635
2018,5,3,4,380,1.6866
2018,5,3,5,377,4.6005
2018,6,1,1,1005,1.3889
2018,6,1,2,468,2.6776
2018,6,1,3,305,0.2261
2018,6,1,4,274,2.0115
2018,6,1,5,301,2.8275
2018,6,2,1,346,1.3358
2018,6,2,2,302,2.6216
2018,6,2,3,288,1.3600
2018,6,2,4,287,2.2601
2018,6,2,5,272,1.6616
2018,6,3,1,265,0.9263
2018,6,3,2,306,0.5158
2018,6,3,3,354,2.1030
2018,6,3,4,420,1.3819
2018,6,3,5,405,0.3528
2018,7,1,1,965,-1.6495
2018,7,1,2,457,1.2920
2018,7,1,3,290,1.8581
2018,7,1,4,271,1.0845
2018,7,1,5,298,-0.0016
2018,7,2,1,348,0.7942
2018,7,2,2,299,2.1425
2018,7,2,3,270,2.9693
2018,7,2,4,284,2.7009
2018,7,2,5,272,1.8834
2018,7,3,1,248,3.7224
2018,7,3,2,300,3.4450
2018,7,3,3,333,2.4517
2018,7,3,4,414,3.5538
2018,7,3,5,390,2.9963
2018,8,1,1,942,5.8240
2018,8,1,2,430,5.0658
2018,8,1,3,282,3.2313
2018,8,1,4,243,3.9239
