year,month,rank_ME,rank_Oq_1,nstocks,ret_vw
2013,6,1,4,164,1.5740
2013,6,1,5,579,-0.0157
2013,6,2,1,148,-0.7907
2013,6,2,2,101,-0.5652
2013,6,2,3,93,-1.5488
2013,6,2,4,102,-0.6610
2013,6,2,5,130,0.3322
2013,6,3,1,205,-2.3106
2013,6,3,2,158,-0.8120
2013,6,3,3,139,-0.7193
2013,6,3,4,102,-0.5348
2013,6,3,5,84,-0.1817
2013,7,1,1,158,7.9951
2013,7,1,2,146,9.0093
2013,7,1,3,141,7.7051
2013,7,1,4,161,7.6679
2013,7,1,5,562,8.9694
2013,7,2,1,149,5.3826
2013,7,2,2,103,7.5621
2013,7,2,3,96,8.7079
2013,7,2,4,97,6.0033
2013,7,2,5,134,9.4100
2013,7,3,1,202,4.7229
2013,7,3,2,150,5.7432
2013,7,3,3,136,5.9016
2013,7,3,4,99,5.3307
2013,7,3,5,87,5.4873
2013,8,1,1,149,-1.5178
2013,8,1,2,137,-3.9693
2013,8,1,3,131,-2.8597
2013,8,1,4,170,-1.1208
2013,8,1,5,575,-3.0779
2013,8,2,1,150,-1.1874
2013,8,2,2,103,-2.6564
2013,8,2,3,90,-3.6446
2013,8,2,4,104,-3.6631
2013,8,2,5,134,-1.8833
2013,8,3,1,194,-1.9099
2013,8,3,2,157,-2.4323
2013,8,3,3,120,-3.2730
2013,8,3,4,106,-2.7154
2013,8,3,5,85,-2.6307
2013,9,1,1,154,6.5040
2013,9,1,2,124,5.9468
2013,9,1,3,136,7.5393
2013,9,1,4,166,6.3255
2013,9,1,5,568,6.1678
2013,9,2,1,148,6.3018
2013,9,2,2,92,7.4318
2013,9,2,3,90,6.3622
2013,9,2,4,100,5.2112
2013,9,2,5,135,7.8504
2013,9,3,1,205,3.0121
2013,9,3,2,154,3.5898
2013,9,3,3,123,4.0129
2013,9,3,4,108,3.1918
2013,9,3,5,87,5.8505
2013,10,1,1,153,2.6941
2013,10,1,2,129,2.8179
2013,10,1,3,138,3.9028
2013,10,1,4,168,3.0355
2013,10,1,5,565,1.0760
2013,10,2,1,145,2.8667
2013,10,2,2,90,2.7086
2013,10,2,3,87,3.5407
2013,10,2,4,101,4.4307
2013,10,2,5,129,0.3717
2013,10,3,1,203,4.3616
2013,10,3,2,154,5.3446
2013,10,3,3,125,4.4475
2013,10,3,4,105,3.7083
2013,10,3,5,86,1.8724
2013,11,1,1,153,5.3989
2013,11,1,2,129,7.4335
2013,11,1,3,127,2.7304
2013,11,1,4,164,6.0469
2013,11,1,5,584,5.8633
2013,11,2,1,135,5.3626
2013,11,2,2,87,1.9357
2013,11,2,3,93,3.7570
2013,11,2,4,109,2.9091
2013,11,2,5,134,4.9120
2013,11,3,1,204,3.3426
2013,11,3,2,144,1.6088
2013,11,3,3,140,1.5927
2013,11,3,4,105,0.6296
2013,11,3,5,76,1.1398
2013,12,1,1,144,1.7203
2013,12,1,2,138,2.3207
2013,12,1,3,122,2.9486
2013,12,1,4,168,2.0935
2013,12,1,5,575,4.0862
2013,12,2,1,129,0.9528
2013,12,2,2,93,2.8532
2013,12,2,3,87,3.2703
2013,12,2,4,110,2.2870
2013,12,2,5,132,3.1716
2013,12,3,1,206,3.1234
2013,12,3,2,144,2.5861
2013,12,3,3,145,2.4302
2013,12,3,4,103,2.2874
2013,12,3,5,77,3.6444
2014,1,1,1,145,-3.2174
2014,1,1,2,138,-3.5191
2014,1,1,3,120,-3.7662
2014,1,1,4,165,-2.2153
2014,1,1,5,575,2.0612
2014,1,2,1,132,-3.8501
2014,1,2,2,88,-3.3076
2014,1,2,3,88,-4.3751
2014,1,2,4,110,-2.2679
2014,1,2,5,133,-3.4025
2014,1,3,1,198,-3.3777
2014,1,3,2,143,-2.9777
2014,1,3,3,146,-2.4562
2014,1,3,4,100,-2.2797
2014,1,3,5,80,0.2329
2014,2,1,1,144,3.5507
2014,2,1,2,140,2.0301
2014,2,1,3,111,4.2485
2014,2,1,4,173,5.4344
2014,2,1,5,573,5.5964
2014,2,2,1,128,4.9205
2014,2,2,2,83,3.7608
2014,2,2,3,90,4.5788
2014,2,2,4,115,3.9899
2014,2,2,5,141,5.8298
2014,2,3,1,195,5.6874
2014,2,3,2,155,4.0843
2014,2,3,3,131,4.9563
2014,2,3,4,105,4.4233
2014,2,3,5,80,7.0930
2014,3,1,1,135,2.6883
2014,3,1,2,134,1.0597
2014,3,1,3,113,0.7969
2014,3,1,4,171,1.0047
2014,3,1,5,568,-1.3128
2014,3,2,1,128,0.1103
2014,3,2,2,83,-0.5607
2014,3,2,3,88,1.5459
2014,3,2,4,123,2.0065
2014,3,2,5,137,-1.3620
2014,3,3,1,196,0.4397
2014,3,3,2,156,-0.0716
2014,3,3,3,129,0.6531
2014,3,3,4,105,-0.5975
2014,3,3,5,83,-1.8331
2014,4,1,1,139,-2.9066
2014,4,1,2,130,-5.5577
2014,4,1,3,112,-4.1775
2014,4,1,4,171,-4.0858
2014,4,1,5,570,-7.4695
2014,4,2,1,126,-3.6063
2014,4,2,2,82,-3.5945
2014,4,2,3,91,-2.1786
2014,4,2,4,114,-2.6311
2014,4,2,5,137,-3.2067
2014,4,3,1,199,1.0403
2014,4,3,2,154,1.4916
2014,4,3,3,128,1.2751
2014,4,3,4,107,0.3012
2014,4,3,5,82,-1.1233
2014,5,1,1,127,-0.1620
2014,5,1,2,128,0.4213
2014,5,1,3,138,-0.8928
2014,5,1,4,156,-3.6113
2014,5,1,5,582,-1.2519
2014,5,2,1,133,-0.1074
2014,5,2,2,100,-0.4539
2014,5,2,3,90,1.0710
2014,5,2,4,115,0.7550
2014,5,2,5,148,0.6255
2014,5,3,1,204,3.1675
2014,5,3,2,155,1.6159
2014,5,3,3,138,1.4716
2014,5,3,4,109,2.0426
2014,5,3,5,83,3.7652
2014,6,1,1,122,3.9452
2014,6,1,2,128,3.3561
2014,6,1,3,141,4.0822
2014,6,1,4,147,5.8378
2014,6,1,5,580,5.8747
2014,6,2,1,142,5.8159
2014,6,2,2,101,6.3685
2014,6,2,3,91,3.4952
2014,6,2,4,113,4.2236
2014,6,2,5,150,7.5212
2014,6,3,1,198,1.7972
2014,6,3,2,154,1.6420
2014,6,3,3,142,2.9561
2014,6,3,4,111,5.6511
2014,6,3,5,83,6.4120
2014,7,1,1,120,-5.9378
2014,7,1,2,133,-5.8493
2014,7,1,3,149,-5.6970
2014,7,1,4,156,-6.6028
2014,7,1,5,542,-6.5464
2014,7,2,1,137,-6.2384
2014,7,2,2,104,-5.2602
2014,7,2,3,88,-5.8379
2014,7,2,4,114,-6.5937
2014,7,2,5,146,-5.2742
2014,7,3,1,202,-0.6250
2014,7,3,2,155,-1.4154
2014,7,3,3,142,-3.4830
2014,7,3,4,116,-3.2935
2014,7,3,5,86,-4.5121
2014,8,1,1,119,7.4972
2014,8,1,2,133,4.6169
2014,8,1,3,118,4.9938
2014,8,1,4,163,3.2428
2014,8,1,5,547,3.3700
2014,8,2,1,147,4.8457
2014,8,2,2,85,5.5604
2014,8,2,3,98,5.0028
2014,8,2,4,101,5.9244
2014,8,2,5,146,4.1190
2014,8,3,1,194,4.2114
2014,8,3,2,162,3.6461
2014,8,3,3,143,4.4605
2014,8,3,4,102,4.5847
2014,8,3,5,92,7.4253
2014,9,1,1,121,-5.6840
2014,9,1,2,131,-6.9299
2014,9,1,3,118,-7.0478
2014,9,1,4,162,-6.6538
2014,9,1,5,547,-8.0379
2014,9,2,1,146,-3.9659
2014,9,2,2,85,-5.6982
2014,9,2,3,94,-6.9339
2014,9,2,4,98,-6.8624
2014,9,2,5,146,-7.6301
2014,9,3,1,188,-1.5635
2014,9,3,2,169,-2.1843
2014,9,3,3,139,-1.5402
2014,9,3,4,102,-3.8345
2014,9,3,5,92,-3.1112
2014,10,1,1,114,5.3726
2014,10,1,2,132,6.6917
2014,10,1,3,116,4.9669
2014,10,1,4,156,5.3543
2014,10,1,5,541,3.8604
2014,10,2,1,149,6.6499
2014,10,2,2,90,7.5300
2014,10,2,3,86,6.7433
2014,10,2,4,113,6.1972
2014,10,2,5,147,3.6811
2014,10,3,1,191,1.8923
2014,10,3,2,161,2.0129
2014,10,3,3,137,3.0200
2014,10,3,4,105,2.8338
2014,10,3,5,91,2.9868
2014,11,1,1,114,-0.9450
2014,11,1,2,104,-1.2370
2014,11,1,3,134,-1.7286
2014,11,1,4,173,-3.6660
2014,11,1,5,537,-0.9953
2014,11,2,1,146,2.3924
2014,11,2,2,96,-0.9230
2014,11,2,3,102,-1.0252
2014,11,2,4,104,-1.6826
2014,11,2,5,164,-0.4851
2014,11,3,1,200,2.5155
2014,11,3,2,157,3.8697
2014,11,3,3,137,3.6419
2014,11,3,4,112,0.4717
2014,11,3,5,87,2.2290
2014,12,1,1,108,6.2872
2014,12,1,2,104,5.1470
2014,12,1,3,130,6.7092
2014,12,1,4,173,4.4444
2014,12,1,5,522,3.5189
2014,12,2,1,152,1.3138
2014,12,2,2,95,1.1507
2014,12,2,3,104,1.3511
2014,12,2,4,100,3.6547
2014,12,2,5,166,1.5095
2014,12,3,1,197,-0.4023
2014,12,3,2,156,-0.1201
2014,12,3,3,145,-1.5125
2014,12,3,4,115,-0.4079
2014,12,3,5,87,-0.6570
2015,1,1,1,106,-3.8450
2015,1,1,2,104,-3.7647
2015,1,1,3,130,-5.0397
2015,1,1,4,172,-6.8363
2015,1,1,5,512,-5.4743
2015,1,2,1,151,-3.1941
2015,1,2,2,92,-4.2246
2015,1,2,3,108,-5.0078
2015,1,2,4,95,-3.8724
2015,1,2,5,169,-2.9580
2015,1,3,1,197,-2.5102
2015,1,3,2,158,-3.0451
2015,1,3,3,146,-0.9469
2015,1,3,4,115,-1.7369
2015,1,3,5,84,-1.8574
2015,2,1,1,104,2.0618
2015,2,1,2,128,6.5706
2015,2,1,3,100,7.3252
2015,2,1,4,145,9.8050
2015,2,1,5,571,6.3547
2015,2,2,1,149,7.0696
2015,2,2,2,94,7.5038
2015,2,2,3,99,7.3143
2015,2,2,4,108,7.8539
2015,2,2,5,163,7.9248
2015,2,3,1,201,6.4121
2015,2,3,2,166,4.9840
2015,2,3,3,135,4.2686
2015,2,3,4,121,4.6053
2015,2,3,5,89,7.2186
2015,3,1,1,109,0.0268
2015,3,1,2,125,1.7008
2015,3,1,3,103,2.1008
2015,3,1,4,140,0.0522
2015,3,1,5,576,-1.7781
2015,3,2,1,149,0.9178
2015,3,2,2,93,1.9194
2015,3,2,3,91,0.2050
2015,3,2,4,108,1.4509
2015,3,2,5,163,1.3224
2015,3,3,1,202,-2.0143
2015,3,3,2,164,-1.4547
2015,3,3,3,140,-1.7964
2015,3,3,4,114,1.5403
2015,3,3,5,91,0.6500
2015,4,1,1,111,-0.4799
2015,4,1,2,127,-0.9957
2015,4,1,3,104,-1.0165
2015,4,1,4,136,-1.1223
2015,4,1,5,573,0.2369
2015,4,2,1,149,-3.3774
2015,4,2,2,90,-1.0862
2015,4,2,3,91,0.3177
2015,4,2,4,105,-1.4755
2015,4,2,5,156,-2.2489
2015,4,3,1,198,0.9469
2015,4,3,2,163,0.2060
2015,4,3,3,140,1.3257
2015,4,3,4,115,-0.2643
2015,4,3,5,94,-0.9461
2015,5,1,1,135,0.9224
2015,5,1,2,112,-0.4489
2015,5,1,3,118,0.1577
2015,5,1,4,171,-1.6766
2015,5,1,5,548,1.4163
2015,5,2,1,159,2.0822
2015,5,2,2,99,0.9845
2015,5,2,3,85,1.5283
2015,5,2,4,111,0.3696
2015,5,2,5,158,3.3550
2015,5,3,1,203,0.7155
2015,5,3,2,165,1.0858
2015,5,3,3,135,0.8764
2015,5,3,4,126,0.8642
2015,5,3,5,88,3.1738
2015,6,1,1,134,1.6538
2015,6,1,2,107,0.2211
2015,6,1,3,116,1.3650
2015,6,1,4,173,0.2543
2015,6,1,5,541,0.1279
2015,6,2,1,155,-0.2486
2015,6,2,2,109,-0.5911
2015,6,2,3,84,0.7645
2015,6,2,4,112,-1.2846
2015,6,2,5,153,2.5964
2015,6,3,1,203,-2.8511
2015,6,3,2,162,-1.2152
2015,6,3,3,138,-2.4941
2015,6,3,4,125,-2.7171
2015,6,3,5,94,-1.2329
2015,7,1,1,135,-5.0915
2015,7,1,2,114,-4.8202
2015,7,1,3,113,-4.8952
2015,7,1,4,178,-5.7893
2015,7,1,5,534,-9.2507
2015,7,2,1,147,-0.9274
2015,7,2,2,102,-4.4778
2015,7,2,3,79,-2.2076
2015,7,2,4,116,-3.1513
2015,7,2,5,141,-2.2094
2015,7,3,1,207,0.8559
2015,7,3,2,164,2.9617
2015,7,3,3,138,2.0599
2015,7,3,4,118,0.6549
2015,7,3,5,100,1.7901
2015,8,1,1,136,-4.5208
2015,8,1,2,116,-3.3846
2015,8,1,3,113,-4.2213
2015,8,1,4,155,-4.4503
2015,8,1,5,583,-4.8534
2015,8,2,1,144,-5.1766
2015,8,2,2,109,-3.9686
2015,8,2,3,78,-3.9567
2015,8,2,4,104,-5.2020
2015,8,2,5,136,-7.8602
2015,8,3,1,205,-6.5663
2015,8,3,2,153,-5.8111
2015,8,3,3,144,-4.4250
2015,8,3,4,122,-5.5443
2015,8,3,5,98,-7.4106
2015,9,1,1,143,-3.6074
2015,9,1,2,113,-5.7018
2015,9,1,3,108,-7.2425
2015,9,1,4,160,-5.8805
2015,9,1,5,582,-12.2671
2015,9,2,1,139,-3.8355
2015,9,2,2,105,-6.5290
2015,9,2,3,76,-7.8541
2015,9,2,4,101,-7.0111
2015,9,2,5,145,-10.5872
2015,9,3,1,205,-1.7886
2015,9,3,2,149,-2.4789
2015,9,3,3,141,-2.1814
2015,9,3,4,124,-6.6666
2015,9,3,5,91,-6.7996
2015,10,1,1,138,7.0296
2015,10,1,2,107,5.3471
2015,10,1,3,99,8.6592
2015,10,1,4,141,8.4101
2015,10,1,5,598,4.7388
2015,10,2,1,141,7.3142
2015,10,2,2,104,6.9519
2015,10,2,3,81,8.1458
2015,10,2,4,103,10.0001
2015,10,2,5,139,4.1278
2015,10,3,1,210,8.8328
2015,10,3,2,150,6.4092
2015,10,3,3,140,8.1114
2015,10,3,4,127,6.7827
2015,10,3,5,91,5.2223
2015,11,1,1,147,1.6315
2015,11,1,2,109,2.6706
2015,11,1,3,123,2.2373
2015,11,1,4,142,2.4483
2015,11,1,5,583,5.4438
2015,11,2,1,143,3.1089
2015,11,2,2,93,4.5944
2015,11,2,3,88,1.8427
2015,11,2,4,103,4.2190
2015,11,2,5,143,5.6319
2015,11,3,1,211,0.2272
2015,11,3,2,166,-0.1210
2015,11,3,3,142,-1.2555
2015,11,3,4,124,-0.7765
2015,11,3,5,92,0.8137
2015,12,1,1,141,-3.2073
2015,12,1,2,107,-3.3258
2015,12,1,3,122,-5.8534
2015,12,1,4,146,-6.0182
2015,12,1,5,568,-8.2903
2015,12,2,1,151,-3.9677
2015,12,2,2,95,-3.8106
2015,12,2,3,88,-5.9743
2015,12,2,4,106,-8.0409
2015,12,2,5,152,-5.3672
2015,12,3,1,208,-1.7516
2015,12,3,2,161,-1.9191
2015,12,3,3,136,-1.1580
2015,12,3,4,126,-4.5777
2015,12,3,5,95,-2.6072
2016,1,1,1,138,-4.6736
2016,1,1,2,107,-6.6322
2016,1,1,3,107,-10.1370
2016,1,1,4,156,-7.3376
2016,1,1,5,562,-17.3289
2016,1,2,1,150,-6.6853
2016,1,2,2,88,-7.4651
2016,1,2,3,93,-8.3234
2016,1,2,4,105,-9.4539
2016,1,2,5,145,-15.6655
2016,1,3,1,208,-4.3165
2016,1,3,2,165,-4.6279
2016,1,3,3,130,-1.0034
2016,1,3,4,126,-4.8915
2016,1,3,5,99,-11.3269
2016,2,1,1,126,0.8962
2016,2,1,2,105,2.1216
2016,2,1,3,126,1.7076
2016,2,1,4,164,2.0907
2016,2,1,5,579,-2.0465
2016,2,2,1,149,2.2270
2016,2,2,2,99,3.3338
2016,2,2,3,95,3.7290
2016,2,2,4,106,1.1780
2016,2,2,5,140,-2.4307
2016,2,3,1,210,0.1824
2016,2,3,2,167,1.0091
2016,2,3,3,135,0.4529
2016,2,3,4,118,0.8237
2016,2,3,5,91,0.1167
2016,3,1,1,119,6.1073
2016,3,1,2,113,5.2016
2016,3,1,3,121,7.3810
2016,3,1,4,160,11.6062
2016,3,1,5,567,11.4894
2016,3,2,1,156,6.3997
2016,3,2,2,96,8.9505
2016,3,2,3,89,11.4471
2016,3,2,4,115,9.6076
2016,3,2,5,142,13.1815
2016,3,3,1,210,6.3877
2016,3,3,2,169,7.0084
2016,3,3,3,132,7.5032
2016,3,3,4,113,6.9349
2016,3,3,5,89,9.8760
2016,4,1,1,125,1.9289
2016,4,1,2,108,0.2050
2016,4,1,3,124,5.3257
2016,4,1,4,160,5.9670
2016,4,1,5,566,7.4551
2016,4,2,1,149,-1.2379
2016,4,2,2,98,0.5651
2016,4,2,3,86,2.8743
2016,4,2,4,115,4.0145
2016,4,2,5,142,7.9541
2016,4,3,1,204,-1.3532
2016,4,3,2,164,1.4113
2016,4,3,3,136,-0.4604
2016,4,3,4,115,3.6874
2016,4,3,5,87,5.2605
2016,5,1,1,155,-0.8048
2016,5,1,2,105,0.6667
2016,5,1,3,124,-0.9807
2016,5,1,4,162,-0.8192
2016,5,1,5,605,-1.9325
2016,5,2,1,152,0.9159
2016,5,2,2,100,2.4983
2016,5,2,3,97,1.0413
2016,5,2,4,107,0.0748
2016,5,2,5,137,2.2681
2016,5,3,1,202,2.6786
2016,5,3,2,167,1.4002
2016,5,3,3,117,0.5517
2016,5,3,4,144,1.2432
2016,5,3,5,85,1.2146
2016,6,1,1,151,0.3092
2016,6,1,2,104,0.7103
2016,6,1,3,130,1.0530
2016,6,1,4,159,3.2002
2016,6,1,5,599,-3.0578
2016,6,2,1,147,0.9439
2016,6,2,2,101,0.0435
2016,6,2,3,93,1.8781
2016,6,2,4,111,-0.2161
2016,6,2,5,130,-1.8412
2016,6,3,1,205,0.1522
2016,6,3,2,163,2.0705
2016,6,3,3,121,1.8967
2016,6,3,4,141,1.6638
2016,6,3,5,87,-1.6085
2016,7,1,1,152,6.1361
2016,7,1,2,103,5.7264
2016,7,1,3,126,6.3675
2016,7,1,4,155,7.1087
2016,7,1,5,584,5.1185
2016,7,2,1,147,4.8760
2016,7,2,2,99,7.0520
2016,7,2,3,91,6.3004
2016,7,2,4,106,6.7368
2016,7,2,5,130,6.5693
2016,7,3,1,196,4.7318
2016,7,3,2,167,3.0451
2016,7,3,3,117,3.5007
2016,7,3,4,136,2.9982
2016,7,3,5,84,4.8797
2016,8,1,1,130,1.7459
2016,8,1,2,108,2.6314
2016,8,1,3,121,4.1185
2016,8,1,4,163,2.9038
2016,8,1,5,574,3.0893
2016,8,2,1,148,0.4214
2016,8,2,2,88,-0.9008
2016,8,2,3,94,0.7362
2016,8,2,4,114,2.8413
2016,8,2,5,130,1.0476
2016,8,3,1,196,0.0680
2016,8,3,2,162,-1.5255
2016,8,3,3,134,-0.9749
2016,8,3,4,120,-1.1059
2016,8,3,5,87,-0.0705
2016,9,1,1,137,3.4301
2016,9,1,2,112,1.7370
2016,9,1,3,119,1.4844
2016,9,1,4,168,2.5672
2016,9,1,5,573,7.6262
2016,9,2,1,134,1.1202
2016,9,2,2,90,0.7425
2016,9,2,3,97,0.2711
2016,9,2,4,108,0.6860
2016,9,2,5,130,2.9861
2016,9,3,1,201,0.7870
2016,9,3,2,156,-0.0662
2016,9,3,3,129,0.5756
2016,9,3,4,118,2.0505
2016,9,3,5,86,2.3074
2016,10,1,1,139,-3.8599
2016,10,1,2,116,-4.8135
2016,10,1,3,116,-4.3142
2016,10,1,4,168,-5.4265
2016,10,1,5,569,-10.9855
2016,10,2,1,129,-4.0346
2016,10,2,2,94,-5.2291
2016,10,2,3,85,-4.1493
2016,10,2,4,106,-4.4466
2016,10,2,5,126,-10.1718
2016,10,3,1,199,-1.7550
2016,10,3,2,150,-2.7541
2016,10,3,3,131,-1.8608
2016,10,3,4,119,-4.1436
2016,10,3,5,90,-6.0403
2016,11,1,1,151,11.8786
2016,11,1,2,93,11.0116
2016,11,1,3,117,12.7253
2016,11,1,4,176,11.8892
2016,11,1,5,589,7.7417
2016,11,2,1,131,9.5451
2016,11,2,2,87,10.0827
2016,11,2,3,81,10.7703
2016,11,2,4,113,10.8722
2016,11,2,5,137,10.1618
2016,11,3,1,196,1.4408
2016,11,3,2,150,4.7319
2016,11,3,3,136,2.6427
2016,11,3,4,132,4.7875
2016,11,3,5,81,8.5093
2016,12,1,1,144,5.3045
2016,12,1,2,99,2.4568
2016,12,1,3,104,5.7197
2016,12,1,4,182,4.7758
2016,12,1,5,586,0.7561
2016,12,2,1,137,0.9348
2016,12,2,2,85,1.3770
2016,12,2,3,89,2.1683
2016,12,2,4,111,0.9718
2016,12,2,5,127,0.8412
2016,12,3,1,192,1.5682
2016,12,3,2,150,1.6588
2016,12,3,3,137,1.5070
2016,12,3,4,130,0.3610
2016,12,3,5,84,-1.0312
2017,1,1,1,150,-2.2567
2017,1,1,2,98,-4.4840
2017,1,1,3,110,0.3673
2017,1,1,4,180,-2.2824
2017,1,1,5,581,-0.0428
2017,1,2,1,137,0.0771
2017,1,2,2,84,1.8321
2017,1,2,3,81,-0.3133
2017,1,2,4,110,2.7260
2017,1,2,5,123,3.5822
2017,1,3,1,188,2.2622
2017,1,3,2,147,3.7017
2017,1,3,3,140,0.8670
2017,1,3,4,128,4.5562
2017,1,3,5,82,2.0998
2017,2,1,1,150,-0.5130
2017,2,1,2,102,0.6109
2017,2,1,3,103,1.0309
2017,2,1,4,172,0.3792
2017,2,1,5,613,3.4556
2017,2,2,1,133,0.5186
2017,2,2,2,75,0.5213
2017,2,2,3,81,1.9149
2017,2,2,4,113,1.4452
2017,2,2,5,129,2.6049
2017,2,3,1,189,4.6491
2017,2,3,2,150,2.7497
2017,2,3,3,146,2.0547
2017,2,3,4,123,1.5928
2017,2,3,5,85,-0.7434
2017,3,1,1,155,1.4693
2017,3,1,2,96,3.2209
2017,3,1,3,104,0.7500
2017,3,1,4,169,1.3935
2017,3,1,5,608,2.3005
2017,3,2,1,126,1.6695
2017,3,2,2,82,0.8640
2017,3,2,3,72,2.4316
2017,3,2,4,110,0.8012
2017,3,2,5,139,-0.3464
2017,3,3,1,192,1.0116
2017,3,3,2,145,0.1759
2017,3,3,3,155,0.5015
2017,3,3,4,120,0.6290
2017,3,3,5,81,-2.0844
2017,4,1,1,149,2.1213
2017,4,1,2,94,1.9241
2017,4,1,3,109,2.5520
2017,4,1,4,156,2.1743
2017,4,1,5,594,-0.9303
2017,4,2,1,125,2.0452
2017,4,2,2,80,1.9679
2017,4,2,3,77,0.9097
2017,4,2,4,115,1.1714
2017,4,2,5,150,0.0758
2017,4,3,1,195,1.8608
2017,4,3,2,149,1.3763
2017,4,3,3,154,1.1928
2017,4,3,4,119,0.7343
2017,4,3,5,78,-0.9926
2017,5,1,1,143,-2.5329
2017,5,1,2,103,-1.3494
2017,5,1,3,105,-3.0272
2017,5,1,4,142,-3.7534
2017,5,1,5,643,-4.5326
2017,5,2,1,129,-0.8908
2017,5,2,2,91,-1.0548
2017,5,2,3,73,-1.9830
2017,5,2,4,105,-0.9498
2017,5,2,5,160,-2.7832
2017,5,3,1,197,2.6177
2017,5,3,2,150,1.1400
2017,5,3,3,150,1.1469
2017,5,3,4,123,1.9022
2017,5,3,5,80,-1.6510
2017,6,1,1,145,3.1823
2017,6,1,2,101,2.1064
2017,6,1,3,100,5.5029
2017,6,1,4,150,6.0771
2017,6,1,5,643,7.6444
2017,6,2,1,121,2.8911
2017,6,2,2,92,1.8255
2017,6,2,3,74,1.0534
2017,6,2,4,95,3.9100
2017,6,2,5,161,5.1029
2017,6,3,1,192,-1.0565
2017,6,3,2,157,0.2736
2017,6,3,3,144,-0.1380
2017,6,3,4,132,0.6628
2017,6,3,5,77,-0.1959
2017,7,1,1,143,1.0147
2017,7,1,2,100,-1.3599
2017,7,1,3,93,1.1499
2017,7,1,4,148,-2.6869
2017,7,1,5,605,-1.1437
2017,7,2,1,118,1.3091
2017,7,2,2,87,1.3591
2017,7,2,3,83,-0.1286
2017,7,2,4,94,2.4398
2017,7,2,5,152,0.5764
2017,7,3,1,192,2.5203
2017,7,3,2,153,2.3917
2017,7,3,3,146,1.7120
2017,7,3,4,136,0.7197
2017,7,3,5,78,2.1843
2017,8,1,1,138,-3.3943
2017,8,1,2,101,1.2327
2017,8,1,3,64,-2.8588
2017,8,1,4,162,-0.9852
2017,8,1,5,604,0.1794
2017,8,2,1,110,-1.6149
2017,8,2,2,95,-1.3663
2017,8,2,3,75,-0.7894
2017,8,2,4,107,-2.4099
2017,8,2,5,141,-0.8103
2017,8,3,1,194,1.1139
2017,8,3,2,163,-0.0824
2017,8,3,3,137,0.7599
2017,8,3,4,111,-0.5716
2017,8,3,5,86,0.8618
2017,9,1,1,137,9.0563
2017,9,1,2,90,7.0748
2017,9,1,3,69,11.0857
2017,9,1,4,151,9.4517
2017,9,1,5,591,10.2184
2017,9,2,1,116,6.1420
2017,9,2,2,99,7.6551
2017,9,2,3,72,7.7301
2017,9,2,4,109,7.8115
2017,9,2,5,149,4.5188
2017,9,3,1,193,1.4493
2017,9,3,2,157,2.5927
2017,9,3,3,141,2.4394
2017,9,3,4,112,1.5126
2017,9,3,5,87,2.5958
2017,10,1,1,139,0.0998
2017,10,1,2,95,0.7501
2017,10,1,3,69,-1.1525
2017,10,1,4,153,1.5075
2017,10,1,5,598,-3.3071
2017,10,2,1,118,-0.7603
2017,10,2,2,86,0.4878
2017,10,2,3,73,-0.6187
2017,10,2,4,105,-0.3448
2017,10,2,5,140,-0.4099
2017,10,3,1,189,3.9692
2017,10,3,2,159,0.7847
2017,10,3,3,136,0.4162
2017,10,3,4,111,1.6185
2017,10,3,5,87,0.4529
2017,11,1,1,137,4.1747
2017,11,1,2,92,1.5620
2017,11,1,3,80,6.3314
2017,11,1,4,153,2.1615
2017,11,1,5,606,2.9428
2017,11,2,1,108,3.8218
2017,11,2,2,94,2.2004
2017,11,2,3,78,3.0252
2017,11,2,4,111,3.5303
2017,11,2,5,137,2.8373
2017,11,3,1,197,3.3791
2017,11,3,2,154,3.4071
2017,11,3,3,136,3.6906
2017,11,3,4,116,2.5662
2017,11,3,5,83,1.4106
2017,12,1,1,130,-1.1584
2017,12,1,2,91,-0.5726
2017,12,1,3,77,1.0732
2017,12,1,4,167,-0.7753
2017,12,1,5,592,1.1190
2017,12,2,1,113,-0.0958
2017,12,2,2,89,1.6152
2017,12,2,3,82,-0.5860
2017,12,2,4,105,0.3402
2017,12,2,5,144,1.2479
2017,12,3,1,196,0.9018
2017,12,3,2,159,1.4382
2017,12,3,3,132,2.6695
2017,12,3,4,115,0.7888
2017,12,3,5,82,1.2585
2018,1,1,1,137,-0.1161
2018,1,1,2,92,1.2601
2018,1,1,3,81,2.0879
2018,1,1,4,172,2.6570
2018,1,1,5,584,3.9451
2018,1,2,1,103,4.0406
2018,1,2,2,82,1.1911
2018,1,2,3,84,1.0847
2018,1,2,4,102,3.2028
2018,1,2,5,138,3.5139
2018,1,3,1,199,5.6293
2018,1,3,2,164,8.0787
2018,1,3,3,128,4.5433
2018,1,3,4,113,4.5978
2018,1,3,5,82,5.6725
2018,2,1,1,135,-4.8123
2018,2,1,2,97,-3.0989
2018,2,1,3,90,-3.1224
2018,2,1,4,160,-4.3772
2018,2,1,5,598,-3.0696
2018,2,2,1,103,-4.1557
2018,2,2,2,92,-3.2815
2018,2,2,3,82,-4.8165
2018,2,2,4,110,-3.7314
2018,2,2,5,141,-4.5374
2018,2,3,1,201,-3.0541
2018,2,3,2,159,-2.7609
2018,2,3,3,124,-6.3952
2018,2,3,4,122,-4.6107
2018,2,3,5,77,-3.8039
2018,3,1,1,135,4.2255
