year,month,rank_ME,rank_OPA,nstocks,ret_vw
2010,10,1,1,571,4.7409
2010,10,1,2,210,6.8818
2010,10,1,3,206,5.0312
2010,10,1,4,147,6.4271
2010,10,1,5,232,7.8271
2010,10,2,1,105,2.1176
2010,10,2,2,115,3.8420
2010,10,2,3,124,4.2178
2010,10,2,4,104,4.8744
2010,10,2,5,167,4.7054
2010,10,3,1,67,3.6567
2010,10,3,2,94,6.0112
2010,10,3,3,122,3.1412
2010,10,3,4,151,3.9128
2010,10,3,5,216,5.1501
2010,11,1,1,567,4.8252
2010,11,1,2,207,3.0714
2010,11,1,3,204,4.4625
2010,11,1,4,147,3.3398
2010,11,1,5,229,2.9977
2010,11,2,1,105,4.6327
2010,11,2,2,115,5.9599
2010,11,2,3,124,3.3663
2010,11,2,4,104,4.4163
2010,11,2,5,166,3.6769
2010,11,3,1,67,2.0416
2010,11,3,2,93,-0.0290
2010,11,3,3,122,1.2638
2010,11,3,4,149,1.1186
2010,11,3,5,215,-0.5298
2010,12,1,1,561,11.9926
2010,12,1,2,202,7.7679
2010,12,1,3,204,7.7487
2010,12,1,4,145,7.0345
2010,12,1,5,225,6.7912
2010,12,2,1,104,8.7181
2010,12,2,2,114,10.4230
2010,12,2,3,124,7.2335
2010,12,2,4,104,5.6106
2010,12,2,5,163,5.8946
2010,12,3,1,66,10.6207
2010,12,3,2,93,8.4910
2010,12,3,3,122,7.9984
2010,12,3,4,149,5.7301
2010,12,3,5,214,5.0088
2011,1,1,1,555,-1.3267
2011,1,1,2,199,-0.5911
2011,1,1,3,198,-1.0476
2011,1,1,4,141,-1.1106
2011,1,1,5,224,-1.3363
2011,1,2,1,104,1.0088
2011,1,2,2,112,2.1999
2011,1,2,3,122,1.9367
2011,1,2,4,104,0.6280
2011,1,2,5,162,0.2174
2011,1,3,1,66,6.1640
2011,1,3,2,93,3.2330
2011,1,3,3,122,2.3041
2011,1,3,4,149,2.5951
2011,1,3,5,214,1.0756
2011,2,1,1,547,6.3860
2011,2,1,2,196,4.1508
2011,2,1,3,198,5.8028
2011,2,1,4,141,6.6252
2011,2,1,5,224,3.1950
2011,2,2,1,104,7.6192
2011,2,2,2,112,8.2877
2011,2,2,3,122,6.2721
2011,2,2,4,103,4.7458
2011,2,2,5,161,4.2847
2011,2,3,1,66,5.3670
2011,2,3,2,92,4.9339
2011,2,3,3,122,4.3936
2011,2,3,4,148,3.5252
2011,2,3,5,214,2.6051
2011,3,1,1,542,3.4130
2011,3,1,2,195,1.7986
2011,3,1,3,196,0.1032
2011,3,1,4,141,4.5144
2011,3,1,5,220,2.3800
2011,3,2,1,104,2.0064
2011,3,2,2,112,2.6386
2011,3,2,3,122,4.0866
2011,3,2,4,102,4.4892
2011,3,2,5,161,1.6502
2011,3,3,1,66,-0.9087
2011,3,3,2,92,0.8745
2011,3,3,3,122,3.1213
2011,3,3,4,148,0.5459
2011,3,3,5,214,0.2899
2011,4,1,1,537,0.1586
2011,4,1,2,194,2.5615
2011,4,1,3,194,0.6064
2011,4,1,4,140,1.1917
2011,4,1,5,216,1.0585
2011,4,2,1,104,1.0105
2011,4,2,2,111,2.2901
2011,4,2,3,122,2.5440
2011,4,2,4,102,2.2107
2011,4,2,5,161,4.3129
2011,4,3,1,66,1.2076
2011,4,3,2,92,3.3671
2011,4,3,3,121,3.0732
2011,4,3,4,147,3.8430
2011,4,3,5,212,3.9997
2011,5,1,1,533,-3.0098
2011,5,1,2,193,-1.9603
2011,5,1,3,188,-2.0946
2011,5,1,4,139,-2.9455
2011,5,1,5,210,-1.3540
2011,5,2,1,104,-2.9870
2011,5,2,2,110,-4.3964
2011,5,2,3,122,-1.9183
2011,5,2,4,102,-0.6190
2011,5,2,5,161,-0.4458
2011,5,3,1,66,-4.0274
2011,5,3,2,92,-1.6272
2011,5,3,3,121,-0.7870
2011,5,3,4,146,-1.6332
2011,5,3,5,211,-0.0317
2011,6,1,1,532,-3.9315
2011,6,1,2,189,-1.0948
2011,6,1,3,187,-2.3509
2011,6,1,4,137,-1.3094
2011,6,1,5,210,-2.8049
2011,6,2,1,103,-1.8941
2011,6,2,2,109,-2.1671
2011,6,2,3,121,-0.4308
2011,6,2,4,101,-0.5956
2011,6,2,5,160,-1.6985
2011,6,3,1,66,-3.0146
2011,6,3,2,92,-2.0070
2011,6,3,3,121,-1.3234
2011,6,3,4,145,-2.2109
2011,6,3,5,210,-0.8896
2011,7,1,1,554,-2.5376
2011,7,1,2,193,-0.8948
2011,7,1,3,159,-2.5462
2011,7,1,4,168,-3.5485
2011,7,1,5,246,-4.0894
2011,7,2,1,119,-5.0787
2011,7,2,2,97,-3.4329
2011,7,2,3,94,-5.5892
2011,7,2,4,120,-5.8138
2011,7,2,5,182,-4.1846
2011,7,3,1,64,-3.8083
2011,7,3,2,94,-2.8730
2011,7,3,3,121,-3.0442
2011,7,3,4,152,-3.3186
2011,7,3,5,215,0.2566
2011,8,1,1,549,-14.2775
2011,8,1,2,193,-10.2297
2011,8,1,3,159,-7.8866
2011,8,1,4,166,-10.3924
2011,8,1,5,246,-10.3805
2011,8,2,1,118,-11.1956
2011,8,2,2,97,-11.7796
2011,8,2,3,92,-8.9369
2011,8,2,4,119,-8.5818
2011,8,2,5,182,-7.3768
2011,8,3,1,63,-10.0464
2011,8,3,2,94,-6.3568
2011,8,3,3,120,-5.8948
2011,8,3,4,152,-4.4918
2011,8,3,5,215,-4.5590
2011,9,1,1,545,-14.9862
2011,9,1,2,191,-10.5653
2011,9,1,3,159,-9.6764
2011,9,1,4,164,-12.7139
2011,9,1,5,246,-9.1753
2011,9,2,1,118,-13.5289
2011,9,2,2,97,-14.4951
2011,9,2,3,92,-12.4949
2011,9,2,4,119,-9.5862
2011,9,2,5,179,-10.4719
2011,9,3,1,63,-9.5520
2011,9,3,2,93,-11.3649
2011,9,3,3,120,-9.3538
2011,9,3,4,152,-5.5396
2011,9,3,5,215,-5.4768
2011,10,1,1,543,15.5562
2011,10,1,2,189,12.1148
2011,10,1,3,157,13.7680
2011,10,1,4,164,13.5737
2011,10,1,5,246,12.7168
2011,10,2,1,117,16.1819
2011,10,2,2,97,16.6419
2011,10,2,3,92,16.1240
2011,10,2,4,117,15.2938
2011,10,2,5,179,15.9337
2011,10,3,1,62,13.7298
2011,10,3,2,93,14.5602
2011,10,3,3,119,12.2607
2011,10,3,4,152,9.6087
2011,10,3,5,213,10.0254
2011,11,1,1,540,-3.3336
2011,11,1,2,186,-1.2708
2011,11,1,3,157,0.2178
2011,11,1,4,164,-2.6426
2011,11,1,5,244,-2.1158
2011,11,2,1,116,-2.7913
2011,11,2,2,97,0.2572
2011,11,2,3,91,-0.6538
2011,11,2,4,116,-0.4567
2011,11,2,5,179,-0.7894
2011,11,3,1,62,-2.9025
2011,11,3,2,93,0.1819
2011,11,3,3,119,-0.0118
2011,11,3,4,151,1.1606
2011,11,3,5,212,-0.0182
2011,12,1,1,530,0.6744
2011,12,1,2,184,1.2476
2011,12,1,3,155,2.7398
2011,12,1,4,161,0.7069
2011,12,1,5,244,1.5131
2011,12,2,1,116,-0.5338
2011,12,2,2,95,-0.4279
2011,12,2,3,91,1.7718
2011,12,2,4,116,-0.9952
2011,12,2,5,179,-1.1858
2011,12,3,1,62,4.6873
2011,12,3,2,93,-0.4253
2011,12,3,3,119,0.5968
2011,12,3,4,151,0.7070
2011,12,3,5,210,0.2955
2012,1,1,1,524,9.1830
2012,1,1,2,184,6.5784
2012,1,1,3,152,6.3312
2012,1,1,4,160,10.4096
2012,1,1,5,243,8.2010
2012,1,2,1,115,8.0833
2012,1,2,2,95,8.1446
2012,1,2,3,90,6.2883
2012,1,2,4,116,7.6004
2012,1,2,5,179,7.0705
2012,1,3,1,62,6.4399
2012,1,3,2,92,6.3478
2012,1,3,3,118,4.6747
2012,1,3,4,150,3.0152
2012,1,3,5,210,5.6328
2012,2,1,1,519,2.5375
2012,2,1,2,184,1.4621
2012,2,1,3,150,2.0560
2012,2,1,4,159,1.7463
2012,2,1,5,241,1.4938
2012,2,2,1,115,5.0080
2012,2,2,2,94,4.8124
2012,2,2,3,89,3.3089
2012,2,2,4,114,2.0464
2012,2,2,5,178,3.5014
2012,2,3,1,62,4.0116
2012,2,3,2,91,4.6904
2012,2,3,3,118,4.9765
2012,2,3,4,150,2.9617
2012,2,3,5,210,5.1053
2012,3,1,1,517,2.6248
2012,3,1,2,183,2.9728
2012,3,1,3,147,4.1873
2012,3,1,4,159,3.6776
2012,3,1,5,238,4.3837
2012,3,2,1,115,2.5240
2012,3,2,2,94,2.2999
2012,3,2,3,89,2.3161
2012,3,2,4,114,1.8384
2012,3,2,5,177,1.9442
2012,3,3,1,60,2.5448
2012,3,3,2,91,1.2136
2012,3,3,3,118,0.9358
2012,3,3,4,150,1.9996
2012,3,3,5,208,3.7631
2012,4,1,1,515,-3.2086
2012,4,1,2,180,-0.9673
2012,4,1,3,147,-2.4166
2012,4,1,4,159,-1.4589
2012,4,1,5,232,-1.6781
2012,4,2,1,115,-0.3542
2012,4,2,2,94,-1.6711
2012,4,2,3,89,-1.8705
2012,4,2,4,114,-0.2606
2012,4,2,5,177,-1.2131
2012,4,3,1,60,-2.1703
2012,4,3,2,91,-0.9780
2012,4,3,3,118,0.2219
2012,4,3,4,150,-0.1028
2012,4,3,5,208,-1.0905
2012,5,1,1,510,-9.2086
2012,5,1,2,178,-8.8196
2012,5,1,3,146,-8.1838
2012,5,1,4,158,-5.5873
2012,5,1,5,230,-8.3034
2012,5,2,1,115,-8.5312
2012,5,2,2,94,-7.7189
2012,5,2,3,88,-5.5079
2012,5,2,4,114,-6.9847
2012,5,2,5,176,-6.0761
2012,5,3,1,60,-5.4160
2012,5,3,2,91,-6.9919
2012,5,3,3,118,-5.7596
2012,5,3,4,149,-5.4560
2012,5,3,5,208,-6.1002
2012,6,1,1,506,5.0245
2012,6,1,2,176,5.8177
2012,6,1,3,146,5.1879
2012,6,1,4,156,7.2589
2012,6,1,5,228,5.7758
2012,6,2,1,115,5.4524
2012,6,2,2,94,4.8202
2012,6,2,3,87,2.3687
2012,6,2,4,114,3.5725
2012,6,2,5,176,4.0278
2012,6,3,1,60,6.9688
2012,6,3,2,90,3.6562
2012,6,3,3,117,2.6163
2012,6,3,4,149,3.5568
2012,6,3,5,208,3.4960
2012,7,1,1,516,-3.1213
2012,7,1,2,240,-1.7544
2012,7,1,3,149,-2.0766
2012,7,1,4,153,-3.2457
2012,7,1,5,203,-2.0210
2012,7,2,1,109,-4.2327
2012,7,2,2,95,-0.0798
2012,7,2,3,94,-2.2681
2012,7,2,4,115,-1.5658
2012,7,2,5,183,-2.8791
2012,7,3,1,65,-1.9078
2012,7,3,2,106,0.2597
2012,7,3,3,114,2.0266
2012,7,3,4,147,2.0046
2012,7,3,5,230,1.3284
2012,8,1,1,511,2.8768
2012,8,1,2,236,2.7779
2012,8,1,3,147,2.9132
2012,8,1,4,151,5.2654
2012,8,1,5,201,1.0882
2012,8,2,1,109,4.4775
2012,8,2,2,95,4.8093
2012,8,2,3,94,3.3432
2012,8,2,4,115,4.2668
2012,8,2,5,181,4.4119
2012,8,3,1,65,0.9944
2012,8,3,2,106,3.2463
2012,8,3,3,113,0.8014
2012,8,3,4,146,3.1949
2012,8,3,5,229,3.0203
2012,9,1,1,507,5.4669
2012,9,1,2,235,4.1568
2012,9,1,3,145,3.7698
2012,9,1,4,148,3.3872
2012,9,1,5,199,4.9865
2012,9,2,1,109,4.9716
2012,9,2,2,95,2.9413
2012,9,2,3,94,3.1098
2012,9,2,4,114,2.9711
2012,9,2,5,179,1.7107
2012,9,3,1,65,5.5748
2012,9,3,2,106,3.8306
2012,9,3,3,113,2.7795
2012,9,3,4,146,1.7739
2012,9,3,5,227,2.1147
2012,10,1,1,498,-4.4657
2012,10,1,2,232,-2.4377
2012,10,1,3,145,-2.2726
2012,10,1,4,148,-5.2832
2012,10,1,5,199,-4.1603
2012,10,2,1,109,1.0248
2012,10,2,2,94,0.1664
2012,10,2,3,94,-1.6846
2012,10,2,4,114,-0.1405
2012,10,2,5,179,-4.0933
2012,10,3,1,65,-2.0987
2012,10,3,2,106,-1.4822
2012,10,3,3,113,-0.6453
2012,10,3,4,145,-1.3235
2012,10,3,5,227,-4.0277
2012,11,1,1,494,0.3127
2012,11,1,2,231,2.6914
2012,11,1,3,144,0.7706
2012,11,1,4,147,0.6417
2012,11,1,5,197,0.8067
2012,11,2,1,108,1.4374
2012,11,2,2,94,0.8700
2012,11,2,3,93,1.5100
2012,11,2,4,113,0.0033
2012,11,2,5,176,3.3108
2012,11,3,1,64,0.8164
2012,11,3,2,104,1.6378
2012,11,3,3,113,1.6454
2012,11,3,4,145,2.3884
2012,11,3,5,227,0.4536
2012,12,1,1,486,2.3416
2012,12,1,2,229,5.5137
2012,12,1,3,143,4.8512
2012,12,1,4,146,4.1323
2012,12,1,5,195,3.8388
2012,12,2,1,108,4.4242
2012,12,2,2,94,2.9513
2012,12,2,3,93,4.4058
2012,12,2,4,112,3.2074
2012,12,2,5,176,3.2202
2012,12,3,1,64,2.5045
2012,12,3,2,104,3.3731
2012,12,3,3,113,0.7066
2012,12,3,4,145,0.2061
2012,12,3,5,226,-0.4091
2013,1,1,1,480,5.7417
2013,1,1,2,228,7.3681
2013,1,1,3,140,5.2144
2013,1,1,4,145,4.3786
2013,1,1,5,191,4.7818
2013,1,2,1,108,7.6345
2013,1,2,2,93,6.4782
2013,1,2,3,92,6.7600
2013,1,2,4,112,5.6084
2013,1,2,5,172,5.5340
2013,1,3,1,64,6.4313
2013,1,3,2,104,5.8024
2013,1,3,3,112,6.1405
2013,1,3,4,144,6.3994
2013,1,3,5,226,4.1349
2013,2,1,1,478,0.9198
2013,2,1,2,228,1.1892
2013,2,1,3,140,1.7940
2013,2,1,4,143,1.8346
2013,2,1,5,189,-0.4729
2013,2,2,1,107,1.7199
2013,2,2,2,93,2.3884
2013,2,2,3,92,-0.1351
2013,2,2,4,112,0.0283
2013,2,2,5,172,0.4686
2013,2,3,1,63,2.6941
2013,2,3,2,104,0.8041
2013,2,3,3,110,2.3634
2013,2,3,4,144,1.4048
2013,2,3,5,226,0.6106
2013,3,1,1,475,7.1783
2013,3,1,2,228,4.4067
2013,3,1,3,139,6.7333
2013,3,1,4,143,5.0003
2013,3,1,5,187,4.3427
2013,3,2,1,106,4.9519
2013,3,2,2,92,5.0990
2013,3,2,3,92,3.7077
2013,3,2,4,110,4.8988
2013,3,2,5,172,4.4945
2013,3,3,1,63,3.0788
2013,3,3,2,104,5.3568
2013,3,3,3,110,4.5031
2013,3,3,4,144,4.1898
2013,3,3,5,226,2.8222
2013,4,1,1,469,-0.3198
2013,4,1,2,224,-0.5749
2013,4,1,3,139,-1.1526
2013,4,1,4,142,0.1624
2013,4,1,5,186,0.6040
2013,4,2,1,106,-1.2999
2013,4,2,2,92,-1.5557
2013,4,2,3,92,-0.3232
2013,4,2,4,110,-1.1104
2013,4,2,5,172,-0.8605
2013,4,3,1,63,-0.2065
2013,4,3,2,104,1.6186
2013,4,3,3,110,1.2046
2013,4,3,4,144,1.2087
2013,4,3,5,226,1.7569
2013,5,1,1,463,5.2073
2013,5,1,2,224,6.4463
2013,5,1,3,137,6.4255
2013,5,1,4,140,6.0846
2013,5,1,5,185,5.6406
2013,5,2,1,106,6.7149
2013,5,2,2,92,7.6672
2013,5,2,3,92,5.5810
2013,5,2,4,108,3.4600
2013,5,2,5,170,5.0076
2013,5,3,1,63,4.3379
2013,5,3,2,104,1.2817
2013,5,3,3,110,1.5813
2013,5,3,4,144,2.0154
2013,5,3,5,226,2.3924
2013,6,1,1,455,-0.5819
2013,6,1,2,224,-0.1823
2013,6,1,3,137,1.7174
2013,6,1,4,139,0.8729
2013,6,1,5,184,1.4130
2013,6,2,1,106,0.4813
2013,6,2,2,92,-0.7140
2013,6,2,3,92,-0.7204
2013,6,2,4,108,-1.2905
2013,6,2,5,169,-0.6298
2013,6,3,1,63,-0.6995
2013,6,3,2,102,-1.6553
2013,6,3,3,110,-0.0822
2013,6,3,4,144,-0.7691
2013,6,3,5,226,-2.6144
2013,7,1,1,524,6.7513
2013,7,1,2,170,8.6833
2013,7,1,3,152,8.2272
2013,7,1,4,152,6.2819
2013,7,1,5,176,7.7206
2013,7,2,1,111,6.6696
2013,7,2,2,103,9.3534
2013,7,2,3,102,8.7382
2013,7,2,4,101,5.1430
2013,7,2,5,175,5.5133
2013,7,3,1,70,5.9944
2013,7,3,2,100,5.6908
2013,7,3,3,123,4.2871
2013,7,3,4,150,5.6678
2013,7,3,5,210,5.5222
2013,8,1,1,521,-2.5118
2013,8,1,2,169,-3.1435
2013,8,1,3,152,-2.8684
2013,8,1,4,151,-1.0481
2013,8,1,5,176,-2.8462
2013,8,2,1,111,-1.8439
2013,8,2,2,103,-4.8708
2013,8,2,3,101,-2.9357
2013,8,2,4,100,-1.2731
2013,8,2,5,174,-0.6709
2013,8,3,1,69,-2.2488
2013,8,3,2,99,-1.4833
2013,8,3,3,122,-2.6676
2013,8,3,4,149,-3.3363
2013,8,3,5,210,-1.4541
2013,9,1,1,516,7.9313
2013,9,1,2,168,8.1562
2013,9,1,3,149,7.7478
2013,9,1,4,150,5.8885
2013,9,1,5,176,6.4847
2013,9,2,1,111,4.1556
2013,9,2,2,103,6.9897
2013,9,2,3,101,6.5914
2013,9,2,4,100,6.5826
2013,9,2,5,173,6.8368
2013,9,3,1,69,5.6545
2013,9,3,2,99,4.8586
2013,9,3,3,122,4.0352
2013,9,3,4,149,2.8627
2013,9,3,5,210,3.4492
2013,10,1,1,510,1.9452
2013,10,1,2,168,2.8859
2013,10,1,3,149,3.4028
2013,10,1,4,149,3.9835
2013,10,1,5,176,3.6987
2013,10,2,1,111,3.1532
2013,10,2,2,103,2.4858
2013,10,2,3,101,2.5434
2013,10,2,4,100,3.3322
2013,10,2,5,172,3.5367
2013,10,3,1,69,6.2461
2013,10,3,2,99,4.5853
2013,10,3,3,121,4.5357
2013,10,3,4,148,4.5154
2013,10,3,5,210,4.6707
2013,11,1,1,508,4.7603
2013,11,1,2,167,6.2077
2013,11,1,3,147,5.7176
2013,11,1,4,148,4.7362
2013,11,1,5,174,4.8682
2013,11,2,1,111,2.0178
2013,11,2,2,102,3.6806
2013,11,2,3,99,3.2741
2013,11,2,4,99,2.1650
2013,11,2,5,170,4.6334
2013,11,3,1,69,0.7896
2013,11,3,2,98,1.4612
2013,11,3,3,120,1.6897
2013,11,3,4,148,2.4603
2013,11,3,5,210,3.7045
2013,12,1,1,501,3.8755
2013,12,1,2,161,2.0031
2013,12,1,3,146,3.1090
2013,12,1,4,146,1.0671
2013,12,1,5,173,1.1172
2013,12,2,1,109,3.4692
2013,12,2,2,102,2.6314
2013,12,2,3,98,3.4363
2013,12,2,4,99,2.9561
2013,12,2,5,169,1.3457
2013,12,3,1,69,4.7833
2013,12,3,2,98,3.4292
2013,12,3,3,120,2.6829
2013,12,3,4,148,2.5673
2013,12,3,5,210,2.1656
2014,1,1,1,498,0.9861
2014,1,1,2,161,-4.5121
2014,1,1,3,145,-4.4563
2014,1,1,4,146,-2.4436
2014,1,1,5,172,-2.3624
2014,1,2,1,108,-1.1610
2014,1,2,2,102,-3.6342
2014,1,2,3,97,-3.7292
2014,1,2,4,98,-4.6970
2014,1,2,5,168,-3.3344
2014,1,3,1,69,-3.5612
2014,1,3,2,97,-3.2835
2014,1,3,3,120,-3.5231
2014,1,3,4,148,-3.9105
2014,1,3,5,208,-3.5488
2014,2,1,1,496,6.4928
2014,2,1,2,159,3.1922
2014,2,1,3,145,5.7829
2014,2,1,4,145,3.3393
2014,2,1,5,172,4.2432
2014,2,2,1,108,7.4591
2014,2,2,2,100,4.6305
2014,2,2,3,96,2.9564
2014,2,2,4,98,6.2954
2014,2,2,5,167,4.9217
2014,2,3,1,69,5.2328
2014,2,3,2,96,3.4566
2014,2,3,3,119,5.5704
2014,2,3,4,148,4.5772
2014,2,3,5,208,5.6994
2014,3,1,1,493,-1.1341
2014,3,1,2,158,0.7384
2014,3,1,3,142,-0.1286
2014,3,1,4,138,1.5710
2014,3,1,5,171,-0.1942
2014,3,2,1,108,-3.5135
2014,3,2,2,100,0.7042
2014,3,2,3,96,1.4338
2014,3,2,4,95,0.4791
2014,3,2,5,167,-0.4112
2014,3,3,1,69,-0.3832
2014,3,3,2,96,-0.3931
2014,3,3,3,119,0.0945
2014,3,3,4,147,0.3289
2014,3,3,5,208,-0.0202
2014,4,1,1,492,-7.2893
2014,4,1,2,156,-4.5651
2014,4,1,3,142,-2.7660
2014,4,1,4,137,-4.7243
2014,4,1,5,169,-4.2562
2014,4,2,1,107,-4.3503
2014,4,2,2,100,-2.2734
2014,4,2,3,96,-2.3194
2014,4,2,4,95,-4.2659
2014,4,2,5,167,-3.0975
2014,4,3,1,69,1.1701
2014,4,3,2,96,0.1253
2014,4,3,3,119,0.4967
2014,4,3,4,146,1.5613
2014,4,3,5,208,0.6101
2014,5,1,1,488,-2.5998
2014,5,1,2,154,0.6650
2014,5,1,3,141,-1.2702
2014,5,1,4,137,0.3641
2014,5,1,5,168,0.1783
2014,5,2,1,107,1.5613
2014,5,2,2,99,0.9582
2014,5,2,3,96,1.0710
2014,5,2,4,95,0.4739
2014,5,2,5,166,0.1053
2014,5,3,1,69,2.3283
2014,5,3,2,96,3.2899
2014,5,3,3,119,2.4569
2014,5,3,4,146,0.9055
2014,5,3,5,208,2.8297
2014,6,1,1,482,5.7913
2014,6,1,2,154,4.1186
2014,6,1,3,141,4.4463
2014,6,1,4,137,5.0471
2014,6,1,5,167,3.1899
2014,6,2,1,107,6.7376
2014,6,2,2,99,4.8708
2014,6,2,3,96,3.7879
2014,6,2,4,94,4.9741
2014,6,2,5,165,6.3139
2014,6,3,1,68,3.1316
2014,6,3,2,96,2.1206
2014,6,3,3,119,1.4326
2014,6,3,4,146,1.6872
2014,6,3,5,207,2.4947
2014,7,1,1,524,-8.1443
2014,7,1,2,194,-6.1289
2014,7,1,3,125,-4.1630
2014,7,1,4,135,-7.4694
2014,7,1,5,159,-5.7011
2014,7,2,1,120,-4.8550
2014,7,2,2,120,-5.8674
2014,7,2,3,96,-6.1507
2014,7,2,4,96,-5.7306
2014,7,2,5,168,-6.2615
2014,7,3,1,74,-3.7195
2014,7,3,2,103,-2.1290
2014,7,3,3,132,-2.9157
2014,7,3,4,142,-0.8412
2014,7,3,5,229,-0.7170
2014,8,1,1,521,3.1455
2014,8,1,2,193,3.7470
2014,8,1,3,125,4.7632
2014,8,1,4,135,4.4305
2014,8,1,5,157,4.0195
2014,8,2,1,118,5.5526
2014,8,2,2,120,3.8613
2014,8,2,3,95,4.0464
2014,8,2,4,96,4.6638
2014,8,2,5,166,5.4992
2014,8,3,1,74,3.9919
2014,8,3,2,103,4.8746
2014,8,3,3,131,4.4006
2014,8,3,4,142,2.6515
2014,8,3,5,229,4.7509
2014,9,1,1,516,-8.9072
2014,9,1,2,193,-5.6895
2014,9,1,3,125,-7.4292
2014,9,1,4,134,-4.9670
2014,9,1,5,156,-5.2114
2014,9,2,1,118,-7.7771
2014,9,2,2,119,-7.3093
2014,9,2,3,95,-5.0654
2014,9,2,4,96,-4.3790
2014,9,2,5,166,-3.4611
2014,9,3,1,74,-3.4264
2014,9,3,2,103,-4.0900
2014,9,3,3,131,-2.1133
2014,9,3,4,142,-2.3395
2014,9,3,5,227,-1.1074
2014,10,1,1,514,3.0699
2014,10,1,2,192,7.9916
2014,10,1,3,124,7.3405
2014,10,1,4,133,5.2127
2014,10,1,5,156,4.7564
2014,10,2,1,118,1.1738
2014,10,2,2,119,5.7536
2014,10,2,3,95,4.8295
2014,10,2,4,96,4.5119
2014,10,2,5,165,5.7238
2014,10,3,1,73,-0.4819
2014,10,3,2,103,2.3560
2014,10,3,3,131,1.5163
2014,10,3,4,142,1.4773
2014,10,3,5,226,2.1324
2014,11,1,1,510,-1.1708
2014,11,1,2,192,-1.2818
2014,11,1,3,123,-1.7999
2014,11,1,4,132,-0.9673
2014,11,1,5,153,0.2018
2014,11,2,1,117,-1.4353
2014,11,2,2,119,-0.2339
2014,11,2,3,95,0.6069
2014,11,2,4,95,0.9638
2014,11,2,5,165,1.8306
2014,11,3,1,73,0.4861
2014,11,3,2,102,4.2582
2014,11,3,3,131,3.6488
2014,11,3,4,142,1.7338
2014,11,3,5,226,3.5749
2014,12,1,1,507,3.5240
2014,12,1,2,192,5.6509
2014,12,1,3,123,6.5619
2014,12,1,4,130,4.2392
2014,12,1,5,151,6.3903
2014,12,2,1,117,1.2022
2014,12,2,2,119,0.0196
2014,12,2,3,95,2.4816
2014,12,2,4,95,1.0261
2014,12,2,5,164,2.4030
2014,12,3,1,72,-3.4456
2014,12,3,2,102,-0.2314
2014,12,3,3,131,0.3633
2014,12,3,4,139,-0.2956
2014,12,3,5,226,-1.5682
2015,1,1,1,504,-5.8854
2015,1,1,2,191,-4.0157
2015,1,1,3,122,-6.4619
2015,1,1,4,129,-4.9212
2015,1,1,5,149,-3.9039
2015,1,2,1,117,-4.4391
2015,1,2,2,119,-4.2239
2015,1,2,3,92,-4.4207
2015,1,2,4,95,-3.3723
2015,1,2,5,162,-1.9389
2015,1,3,1,71,-2.4770
2015,1,3,2,101,-1.4243
2015,1,3,3,131,-3.7058
2015,1,3,4,138,-3.4775
2015,1,3,5,226,-1.0326
2015,2,1,1,500,6.3692
2015,2,1,2,191,4.3098
2015,2,1,3,122,7.5706
2015,2,1,4,129,7.2408
2015,2,1,5,147,3.3003
2015,2,2,1,115,7.8681
2015,2,2,2,118,7.8362
2015,2,2,3,92,7.2589
2015,2,2,4,95,6.5681
2015,2,2,5,161,6.9428
2015,2,3,1,70,9.1376
2015,2,3,2,99,6.7000
2015,2,3,3,130,6.2790
2015,2,3,4,138,5.9923
2015,2,3,5,224,5.8796
2015,3,1,1,494,-0.0029
2015,3,1,2,189,0.9058
2015,3,1,3,122,1.4728
2015,3,1,4,129,1.8558
2015,3,1,5,146,0.9125
2015,3,2,1,114,1.1204
2015,3,2,2,117,1.7968
2015,3,2,3,91,2.8643
2015,3,2,4,93,1.1227
2015,3,2,5,161,2.1512
2015,3,3,1,70,-1.8116
2015,3,3,2,99,-0.2107
2015,3,3,3,129,-1.8479
2015,3,3,4,138,-2.1355
2015,3,3,5,223,-1.5880
2015,4,1,1,491,-2.7503
2015,4,1,2,186,-1.1271
2015,4,1,3,122,-2.2856
2015,4,1,4,129,-1.2945
2015,4,1,5,143,-0.7557
2015,4,2,1,114,-1.7138
2015,4,2,2,117,-0.5434
2015,4,2,3,90,-2.2800
2015,4,2,4,92,-2.4258
2015,4,2,5,161,-3.5720
2015,4,3,1,70,3.2638
2015,4,3,2,98,-0.5667
2015,4,3,3,129,-0.1462
2015,4,3,4,137,0.9840
2015,4,3,5,221,1.3507
2015,5,1,1,487,2.9404
2015,5,1,2,186,-0.6631
2015,5,1,3,121,2.0449
2015,5,1,4,128,0.2273
2015,5,1,5,142,1.3011
2015,5,2,1,114,1.8528
2015,5,2,2,117,1.4911
2015,5,2,3,90,2.0902
2015,5,2,4,92,0.7376
2015,5,2,5,161,3.3461
2015,5,3,1,70,0.5625
2015,5,3,2,98,1.2840
2015,5,3,3,128,0.5938
2015,5,3,4,136,-0.1876
2015,5,3,5,220,1.7980
2015,6,1,1,486,1.7439
2015,6,1,2,185,1.5302
2015,6,1,3,119,2.0560
2015,6,1,4,128,2.8101
2015,6,1,5,140,3.0011
2015,6,2,1,114,-2.1910
2015,6,2,2,117,1.2566
2015,6,2,3,90,-0.2740
2015,6,2,4,92,0.0948
2015,6,2,5,160,1.0592
2015,6,3,1,70,-2.8752
2015,6,3,2,98,-1.1301
2015,6,3,3,127,-2.6838
2015,6,3,4,135,-2.6730
