year,month,rank_ME,rank_CTO,nstocks,ret_vw
2012,8,3,4,129,4.4737
2012,8,3,5,111,2.9800
2012,9,1,1,288,6.8673
2012,9,1,2,218,5.1544
2012,9,1,3,196,4.1926
2012,9,1,4,262,5.2099
2012,9,1,5,333,4.2407
2012,9,2,1,99,4.5024
2012,9,2,2,127,3.0578
2012,9,2,3,128,2.9691
2012,9,2,4,125,2.1611
2012,9,2,5,131,2.4177
2012,9,3,1,160,3.6842
2012,9,3,2,186,3.5901
2012,9,3,3,137,0.8474
2012,9,3,4,129,1.4938
2012,9,3,5,111,1.7829
2012,10,1,1,284,-6.1224
2012,10,1,2,217,-5.1012
2012,10,1,3,196,-4.6620
2012,10,1,4,259,-2.7659
2012,10,1,5,329,-1.7661
2012,10,2,1,99,-2.6028
2012,10,2,2,127,-0.5267
2012,10,2,3,128,-0.9546
2012,10,2,4,124,-2.1434
2012,10,2,5,131,-1.4978
2012,10,3,1,160,-1.7775
2012,10,3,2,185,-2.6626
2012,10,3,3,137,-2.3096
2012,10,3,4,129,-3.3390
2012,10,3,5,111,-1.0439
2012,11,1,1,282,-1.1134
2012,11,1,2,217,0.4566
2012,11,1,3,193,2.0024
2012,11,1,4,259,0.5716
2012,11,1,5,325,2.8911
2012,11,2,1,97,-1.1471
2012,11,2,2,126,1.6968
2012,11,2,3,127,1.6397
2012,11,2,4,122,1.9329
2012,11,2,5,130,2.5280
2012,11,3,1,160,-0.2169
2012,11,3,2,184,2.5627
2012,11,3,3,136,0.4447
2012,11,3,4,129,0.0394
2012,11,3,5,110,2.1603
2012,12,1,1,278,-0.6034
2012,12,1,2,214,3.9776
2012,12,1,3,190,4.8685
2012,12,1,4,256,5.7467
2012,12,1,5,324,3.4999
2012,12,2,1,97,3.4232
2012,12,2,2,125,4.0674
2012,12,2,3,127,3.9393
2012,12,2,4,122,4.2293
2012,12,2,5,130,2.1841
2012,12,3,1,160,0.4662
2012,12,3,2,183,0.7084
2012,12,3,3,136,2.3733
2012,12,3,4,129,-1.7594
2012,12,3,5,110,0.0726
2013,1,1,1,274,8.3385
2013,1,1,2,212,5.0791
2013,1,1,3,188,5.4269
2013,1,1,4,253,6.2516
2013,1,1,5,320,6.5354
2013,1,2,1,96,7.1978
2013,1,2,2,123,6.0934
2013,1,2,3,124,6.5079
2013,1,2,4,122,5.2033
2013,1,2,5,130,6.4546
2013,1,3,1,160,6.5912
2013,1,3,2,182,6.8736
2013,1,3,3,135,5.1192
2013,1,3,4,129,0.6533
2013,1,3,5,110,6.4918
2013,2,1,1,272,-2.9363
2013,2,1,2,211,2.9741
2013,2,1,3,187,0.6515
2013,2,1,4,253,1.5780
2013,2,1,5,318,1.1369
2013,2,2,1,96,0.9904
2013,2,2,2,122,0.5478
2013,2,2,3,124,0.5400
2013,2,2,4,122,1.7162
2013,2,2,5,130,0.2348
2013,2,3,1,160,2.0206
2013,2,3,2,179,0.9163
2013,2,3,3,135,1.8850
2013,2,3,4,129,0.5113
2013,2,3,5,110,1.2558
2013,3,1,1,270,7.1266
2013,3,1,2,210,6.8489
2013,3,1,3,185,5.1804
2013,3,1,4,253,3.9932
2013,3,1,5,316,6.6433
2013,3,2,1,96,4.4965
2013,3,2,2,122,4.2169
2013,3,2,3,122,5.0672
2013,3,2,4,121,3.7402
2013,3,2,5,129,5.2378
2013,3,3,1,160,4.4270
2013,3,3,2,179,3.6654
2013,3,3,3,135,4.0538
2013,3,3,4,129,2.2613
2013,3,3,5,110,4.3188
2013,4,1,1,264,1.4594
2013,4,1,2,207,1.3682
2013,4,1,3,184,-2.0630
2013,4,1,4,252,-0.9363
2013,4,1,5,315,0.5135
2013,4,2,1,96,-0.6975
2013,4,2,2,122,0.1791
2013,4,2,3,122,-3.3029
2013,4,2,4,121,-0.1948
2013,4,2,5,129,-0.7596
2013,4,3,1,160,1.6069
2013,4,3,2,179,1.8891
2013,4,3,3,135,2.4926
2013,4,3,4,129,0.5243
2013,4,3,5,110,2.0496
2013,5,1,1,259,4.1653
2013,5,1,2,205,3.4051
2013,5,1,3,184,5.1044
2013,5,1,4,250,5.2331
2013,5,1,5,314,8.8707
2013,5,2,1,96,3.1970
2013,5,2,2,121,5.8835
2013,5,2,3,122,5.9304
2013,5,2,4,120,5.9632
2013,5,2,5,127,4.7054
2013,5,3,1,160,-0.3167
2013,5,3,2,179,2.0643
2013,5,3,3,135,2.9780
2013,5,3,4,129,2.4206
2013,5,3,5,110,2.7241
2013,6,1,1,255,-2.1624
2013,6,1,2,202,1.3749
2013,6,1,3,182,1.4886
2013,6,1,4,249,0.0085
2013,6,1,5,313,-0.0037
2013,6,2,1,96,-0.7160
2013,6,2,2,120,-1.9961
2013,6,2,3,122,-1.6843
2013,6,2,4,120,-0.4815
2013,6,2,5,127,0.2715
2013,6,3,1,159,-0.5310
2013,6,3,2,179,-1.2905
2013,6,3,3,135,-1.7259
2013,6,3,4,128,-2.9364
2013,6,3,5,110,-0.9117
2013,7,1,1,290,11.2724
2013,7,1,2,205,8.6902
2013,7,1,3,182,7.0010
2013,7,1,4,251,7.2404
2013,7,1,5,313,7.0313
2013,7,2,1,107,7.7633
2013,7,2,2,122,5.9996
2013,7,2,3,140,8.0885
2013,7,2,4,123,5.8704
2013,7,2,5,125,7.0324
2013,7,3,1,149,5.0922
2013,7,3,2,190,4.0856
2013,7,3,3,143,5.5207
2013,7,3,4,119,7.4506
2013,7,3,5,117,5.7524
2013,8,1,1,289,-2.8516
2013,8,1,2,203,-3.1687
2013,8,1,3,180,-1.5719
2013,8,1,4,251,-1.2764
2013,8,1,5,313,-3.4343
2013,8,2,1,107,-2.5397
2013,8,2,2,122,-3.2773
2013,8,2,3,140,-1.7274
2013,8,2,4,121,-3.0493
2013,8,2,5,125,-3.4887
2013,8,3,1,148,-2.6571
2013,8,3,2,189,-2.4242
2013,8,3,3,142,-3.0891
2013,8,3,4,118,-0.2048
2013,8,3,5,117,-3.5053
2013,9,1,1,286,7.7835
2013,9,1,2,200,7.3523
2013,9,1,3,177,8.4900
2013,9,1,4,250,6.9514
2013,9,1,5,310,6.2286
2013,9,2,1,107,5.1780
2013,9,2,2,122,7.0177
2013,9,2,3,139,5.6794
2013,9,2,4,121,7.4504
2013,9,2,5,125,5.8781
2013,9,3,1,148,3.3941
2013,9,3,2,189,3.4934
2013,9,3,3,142,4.2714
2013,9,3,4,118,1.4504
2013,9,3,5,117,5.0213
2013,10,1,1,285,-0.9898
2013,10,1,2,198,2.2278
2013,10,1,3,175,2.2238
2013,10,1,4,248,4.1270
2013,10,1,5,309,4.0479
2013,10,2,1,107,0.4078
2013,10,2,2,122,1.9399
2013,10,2,3,139,3.9861
2013,10,2,4,121,3.6425
2013,10,2,5,124,2.6930
2013,10,3,1,148,3.7583
2013,10,3,2,188,4.8697
2013,10,3,3,142,3.0414
2013,10,3,4,118,5.3500
2013,10,3,5,116,6.0081
2013,11,1,1,283,8.2084
2013,11,1,2,197,5.3376
2013,11,1,3,174,6.7945
2013,11,1,4,247,5.1534
2013,11,1,5,305,4.5957
2013,11,2,1,107,1.6735
2013,11,2,2,119,2.4515
2013,11,2,3,138,3.3058
2013,11,2,4,119,4.5570
2013,11,2,5,123,5.5156
2013,11,3,1,147,0.7499
2013,11,3,2,188,2.2529
2013,11,3,3,141,2.6737
2013,11,3,4,118,4.3764
2013,11,3,5,115,4.0916
2013,12,1,1,283,3.3737
2013,12,1,2,193,4.0077
2013,12,1,3,171,1.5572
2013,12,1,4,244,2.8071
2013,12,1,5,300,2.1213
2013,12,2,1,107,1.5037
2013,12,2,2,119,2.6106
2013,12,2,3,136,3.4666
2013,12,2,4,118,1.9639
2013,12,2,5,122,0.6391
2013,12,3,1,147,1.7518
2013,12,3,2,188,3.0778
2013,12,3,3,141,3.1953
2013,12,3,4,118,3.3187
2013,12,3,5,115,0.7130
2014,1,1,1,283,4.1781
2014,1,1,2,193,-1.2905
2014,1,1,3,170,-2.4218
2014,1,1,4,242,-2.4581
2014,1,1,5,298,-4.4915
2014,1,2,1,104,-0.2436
2014,1,2,2,118,-2.6749
2014,1,2,3,135,-2.3994
2014,1,2,4,118,-3.1960
2014,1,2,5,122,-6.0129
2014,1,3,1,146,-2.0356
2014,1,3,2,188,-1.9520
2014,1,3,3,139,-3.0645
2014,1,3,4,118,-6.4331
2014,1,3,5,114,-6.6000
2014,2,1,1,281,7.4054
2014,2,1,2,192,3.9022
2014,2,1,3,169,6.3614
2014,2,1,4,242,3.4901
2014,2,1,5,297,4.9013
2014,2,2,1,102,6.2700
2014,2,2,2,118,5.0186
2014,2,2,3,135,4.6557
2014,2,2,4,118,4.7729
2014,2,2,5,120,3.7213
2014,2,3,1,145,4.1469
2014,2,3,2,188,4.8617
2014,2,3,3,137,4.7234
2014,2,3,4,118,6.2989
2014,2,3,5,114,4.3745
2014,3,1,1,279,-4.0343
2014,3,1,2,187,0.6193
2014,3,1,3,168,2.3422
2014,3,1,4,240,1.2863
2014,3,1,5,291,-0.7734
2014,3,2,1,102,-3.6323
2014,3,2,2,118,-0.3459
2014,3,2,3,133,0.0801
2014,3,2,4,117,0.4876
2014,3,2,5,120,1.2624
2014,3,3,1,144,1.4222
2014,3,3,2,188,0.0951
2014,3,3,3,137,0.4866
2014,3,3,4,118,0.2809
2014,3,3,5,114,-0.2789
2014,4,1,1,278,-7.6748
2014,4,1,2,184,-6.4698
2014,4,1,3,168,-5.1015
2014,4,1,4,238,-4.9055
2014,4,1,5,292,-4.4850
2014,4,2,1,102,-2.5511
2014,4,2,2,118,-4.0853
2014,4,2,3,132,-3.4969
2014,4,2,4,117,-3.5930
2014,4,2,5,120,-0.8757
2014,4,3,1,143,1.9925
2014,4,3,2,188,0.2602
2014,4,3,3,137,1.3121
2014,4,3,4,118,2.5277
2014,4,3,5,114,-0.4751
2014,5,1,1,275,-2.7639
2014,5,1,2,183,0.1595
2014,5,1,3,167,0.6282
2014,5,1,4,236,-2.0651
2014,5,1,5,291,-0.7573
2014,5,2,1,102,0.9913
2014,5,2,2,118,1.3591
2014,5,2,3,131,1.1113
2014,5,2,4,116,0.0957
2014,5,2,5,120,0.5564
2014,5,3,1,143,1.1514
2014,5,3,2,188,3.0046
2014,5,3,3,137,1.4047
2014,5,3,4,118,3.2350
2014,5,3,5,114,1.1930
2014,6,1,1,275,8.1378
2014,6,1,2,182,10.1595
2014,6,1,3,167,4.1950
2014,6,1,4,233,4.4120
2014,6,1,5,289,3.3864
2014,6,2,1,102,5.8457
2014,6,2,2,117,5.3037
2014,6,2,3,131,6.9282
2014,6,2,4,115,4.2000
2014,6,2,5,120,3.8362
2014,6,3,1,142,3.0983
2014,6,3,2,188,2.5154
2014,6,3,3,137,1.6083
2014,6,3,4,117,1.8835
2014,6,3,5,114,0.3495
2014,7,1,1,263,-9.7028
2014,7,1,2,176,-5.0293
2014,7,1,3,188,-5.6379
2014,7,1,4,231,-6.7113
2014,7,1,5,298,-4.8075
2014,7,2,1,118,-6.6029
2014,7,2,2,113,-6.4770
2014,7,2,3,127,-5.2323
2014,7,2,4,130,-5.2527
2014,7,2,5,138,-6.0215
2014,7,3,1,160,-2.4594
2014,7,3,2,190,-1.0398
2014,7,3,3,155,-1.2578
2014,7,3,4,121,-3.2705
2014,7,3,5,114,-1.0022
2014,8,1,1,262,2.9860
2014,8,1,2,176,1.5586
2014,8,1,3,187,5.2239
2014,8,1,4,230,3.4308
2014,8,1,5,295,5.5527
2014,8,2,1,116,5.7377
2014,8,2,2,112,5.5807
2014,8,2,3,124,5.8821
2014,8,2,4,130,3.9878
2014,8,2,5,138,4.9886
2014,8,3,1,159,4.8072
2014,8,3,2,190,3.7729
2014,8,3,3,155,4.7173
2014,8,3,4,121,4.1448
2014,8,3,5,114,4.9020
2014,9,1,1,261,-11.5929
2014,9,1,2,176,-7.0052
2014,9,1,3,187,-5.7916
2014,9,1,4,227,-7.9229
2014,9,1,5,292,-4.1656
2014,9,2,1,115,-9.9612
2014,9,2,2,112,-4.7435
2014,9,2,3,124,-4.6291
2014,9,2,4,130,-5.2850
2014,9,2,5,137,-4.5282
2014,9,3,1,158,-2.5011
2014,9,3,2,190,-0.9330
2014,9,3,3,155,-2.9706
2014,9,3,4,121,-3.1111
2014,9,3,5,112,-1.7126
2014,10,1,1,260,1.8376
2014,10,1,2,173,6.9201
2014,10,1,3,186,7.3181
2014,10,1,4,226,7.2609
2014,10,1,5,292,5.4194
2014,10,2,1,115,2.3539
2014,10,2,2,111,5.4909
2014,10,2,3,124,5.8731
2014,10,2,4,130,5.5398
2014,10,2,5,137,6.1507
2014,10,3,1,157,1.8761
2014,10,3,2,190,1.5753
2014,10,3,3,154,2.1246
2014,10,3,4,121,3.1610
2014,10,3,5,112,2.9106
2014,11,1,1,259,-1.3920
2014,11,1,2,173,-0.5319
2014,11,1,3,184,-0.4239
2014,11,1,4,222,-0.8636
2014,11,1,5,290,-0.6995
2014,11,2,1,114,-3.1579
2014,11,2,2,111,0.8303
2014,11,2,3,123,-0.0815
2014,11,2,4,130,1.8786
2014,11,2,5,137,3.0999
2014,11,3,1,157,1.0680
2014,11,3,2,190,2.5117
2014,11,3,3,154,4.4135
2014,11,3,4,120,0.6379
2014,11,3,5,112,6.7610
2014,12,1,1,258,2.2468
2014,12,1,2,171,5.2506
2014,12,1,3,182,5.0722
2014,12,1,4,222,3.9773
2014,12,1,5,288,6.9469
2014,12,2,1,114,1.0986
2014,12,2,2,111,2.1620
2014,12,2,3,122,3.1791
2014,12,2,4,130,1.1869
2014,12,2,5,137,0.5788
2014,12,3,1,155,-0.2300
2014,12,3,2,189,-1.0507
2014,12,3,3,154,-1.5656
2014,12,3,4,120,0.7277
2014,12,3,5,112,0.6942
2015,1,1,1,257,-3.0407
2015,1,1,2,169,-4.2497
2015,1,1,3,181,-5.2220
2015,1,1,4,221,-4.5998
2015,1,1,5,286,-5.0065
2015,1,2,1,113,-1.3857
2015,1,2,2,110,-3.4712
2015,1,2,3,121,-2.3807
2015,1,2,4,130,-4.6574
2015,1,2,5,137,-3.9352
2015,1,3,1,153,-1.6439
2015,1,3,2,188,-3.5517
2015,1,3,3,154,-1.0376
2015,1,3,4,120,-3.6129
2015,1,3,5,112,0.3365
2015,2,1,1,257,8.3860
2015,2,1,2,166,6.2335
2015,2,1,3,181,5.7903
2015,2,1,4,220,4.4808
2015,2,1,5,284,4.5244
2015,2,2,1,113,4.7965
2015,2,2,2,109,7.9748
2015,2,2,3,119,8.1818
2015,2,2,4,129,6.9319
2015,2,2,5,137,6.5636
2015,2,3,1,151,3.3762
2015,2,3,2,185,6.2243
2015,2,3,3,154,6.6715
2015,2,3,4,120,5.9459
2015,2,3,5,111,6.2236
2015,3,1,1,255,-0.2733
2015,3,1,2,166,-0.1901
2015,3,1,3,180,-0.1494
2015,3,1,4,216,-0.2831
2015,3,1,5,283,2.3964
2015,3,2,1,112,0.7027
2015,3,2,2,109,2.0527
2015,3,2,3,119,2.7069
2015,3,2,4,127,1.6451
2015,3,2,5,135,1.9721
2015,3,3,1,151,-1.2385
2015,3,3,2,185,-2.8097
2015,3,3,3,153,-0.9904
2015,3,3,4,119,-2.0575
2015,3,3,5,111,0.3307
2015,4,1,1,251,-3.6931
2015,4,1,2,166,-1.4640
2015,4,1,3,180,-1.2821
2015,4,1,4,215,-1.5653
2015,4,1,5,280,-2.5683
2015,4,2,1,112,-2.0254
2015,4,2,2,109,0.0576
2015,4,2,3,118,-4.3519
2015,4,2,4,126,-2.3716
2015,4,2,5,135,-3.7117
2015,4,3,1,150,1.9373
2015,4,3,2,183,1.6161
2015,4,3,3,153,0.2234
2015,4,3,4,119,0.4576
2015,4,3,5,110,-1.6585
2015,5,1,1,250,4.7633
2015,5,1,2,165,-0.1553
2015,5,1,3,178,2.5992
2015,5,1,4,215,0.4446
2015,5,1,5,279,0.6118
2015,5,2,1,112,2.7404
2015,5,2,2,109,2.8970
2015,5,2,3,118,1.9677
2015,5,2,4,126,1.5144
2015,5,2,5,135,2.3481
2015,5,3,1,150,0.2610
2015,5,3,2,180,0.9370
2015,5,3,3,153,1.5889
2015,5,3,4,119,0.2529
2015,5,3,5,110,1.2822
2015,6,1,1,250,0.3961
2015,6,1,2,163,1.4583
2015,6,1,3,176,2.9913
2015,6,1,4,215,2.5641
2015,6,1,5,279,2.3009
2015,6,2,1,112,-2.9557
2015,6,2,2,109,-0.0021
2015,6,2,3,117,-0.3152
2015,6,2,4,126,0.2706
2015,6,2,5,135,1.7639
2015,6,3,1,150,-3.4937
2015,6,3,2,180,-2.3755
2015,6,3,3,152,-2.6341
2015,6,3,4,119,-1.9695
2015,6,3,5,109,-0.2301
2015,7,1,1,300,-11.4011
2015,7,1,2,153,-5.0624
2015,7,1,3,177,-7.1393
2015,7,1,4,195,-5.9600
2015,7,1,5,303,-3.9339
2015,7,2,1,112,-5.7594
2015,7,2,2,105,-2.2788
2015,7,2,3,135,-2.7435
2015,7,2,4,133,-2.0851
2015,7,2,5,140,0.1276
2015,7,3,1,155,0.4966
2015,7,3,2,197,2.6610
2015,7,3,3,163,-0.4357
2015,7,3,4,124,0.5657
2015,7,3,5,134,5.2265
2015,8,1,1,296,-5.2085
2015,8,1,2,152,-3.1573
2015,8,1,3,176,-4.3311
2015,8,1,4,194,-4.9442
2015,8,1,5,299,-3.8730
2015,8,2,1,111,-8.2096
2015,8,2,2,104,-6.4912
2015,8,2,3,135,-5.1915
2015,8,2,4,133,-5.4956
2015,8,2,5,140,-5.2465
2015,8,3,1,155,-6.4299
2015,8,3,2,196,-6.1528
2015,8,3,3,160,-5.7918
2015,8,3,4,124,-5.9728
2015,8,3,5,133,-5.3492
2015,9,1,1,295,-12.9822
2015,9,1,2,152,-9.6176
2015,9,1,3,175,-6.8907
2015,9,1,4,194,-5.9463
2015,9,1,5,297,-4.2622
2015,9,2,1,111,-10.3738
2015,9,2,2,103,-5.7456
2015,9,2,3,134,-6.7431
2015,9,2,4,133,-5.6126
2015,9,2,5,138,-4.9540
2015,9,3,1,153,-3.3064
2015,9,3,2,195,-2.2074
2015,9,3,3,158,-2.5637
2015,9,3,4,124,-3.6549
2015,9,3,5,133,-1.4324
2015,10,1,1,293,6.6908
2015,10,1,2,150,5.7226
2015,10,1,3,172,9.2845
2015,10,1,4,193,5.6102
2015,10,1,5,295,4.9400
2015,10,2,1,111,5.1484
2015,10,2,2,103,7.6968
2015,10,2,3,133,8.5567
2015,10,2,4,133,6.7149
2015,10,2,5,138,4.5317
2015,10,3,1,153,8.1561
2015,10,3,2,195,9.9288
2015,10,3,3,157,8.9321
2015,10,3,4,124,6.5784
2015,10,3,5,133,4.5802
2015,11,1,1,288,3.5951
2015,11,1,2,147,2.2795
2015,11,1,3,169,3.0853
2015,11,1,4,192,0.0922
2015,11,1,5,293,1.9592
2015,11,2,1,109,8.1413
2015,11,2,2,101,2.2711
2015,11,2,3,132,6.0146
2015,11,2,4,132,2.8992
2015,11,2,5,136,2.4324
2015,11,3,1,153,-0.9106
2015,11,3,2,195,-0.1899
2015,11,3,3,156,0.1234
2015,11,3,4,124,0.3327
2015,11,3,5,133,1.4314
2015,12,1,1,287,-7.2723
2015,12,1,2,146,-5.9096
2015,12,1,3,169,-5.6009
2015,12,1,4,191,-5.5304
2015,12,1,5,292,-4.6738
2015,12,2,1,109,-5.5617
2015,12,2,2,101,-3.8264
2015,12,2,3,132,-4.8641
2015,12,2,4,130,-5.0883
2015,12,2,5,136,-5.7870
2015,12,3,1,153,-3.0722
2015,12,3,2,195,-0.4465
2015,12,3,3,154,-3.1315
2015,12,3,4,124,-3.4843
2015,12,3,5,133,-0.7018
2016,1,1,1,282,-15.9868
2016,1,1,2,146,-9.3351
2016,1,1,3,165,-7.8682
2016,1,1,4,191,-7.9969
2016,1,1,5,291,-7.4711
2016,1,2,1,108,-14.3284
2016,1,2,2,101,-7.7952
2016,1,2,3,130,-8.8004
2016,1,2,4,129,-7.8027
2016,1,2,5,136,-6.4767
2016,1,3,1,150,-4.3285
2016,1,3,2,195,-3.0244
2016,1,3,3,153,-6.9692
2016,1,3,4,124,-5.9135
2016,1,3,5,133,-4.9488
2016,2,1,1,275,-1.5512
2016,2,1,2,142,-3.8103
2016,2,1,3,164,-0.2217
2016,2,1,4,189,1.9315
2016,2,1,5,291,1.3132
2016,2,2,1,107,-3.1623
2016,2,2,2,100,-1.1709
2016,2,2,3,130,0.3316
2016,2,2,4,128,4.2429
2016,2,2,5,136,2.5984
2016,2,3,1,150,0.6382
2016,2,3,2,193,-0.1689
2016,2,3,3,153,1.3105
2016,2,3,4,123,1.8936
2016,2,3,5,133,0.2510
2016,3,1,1,272,10.5521
2016,3,1,2,140,5.8313
2016,3,1,3,162,6.2651
2016,3,1,4,187,8.0553
2016,3,1,5,291,6.6917
2016,3,2,1,107,10.7669
2016,3,2,2,100,8.8809
2016,3,2,3,128,7.4324
2016,3,2,4,126,8.7676
2016,3,2,5,136,7.8892
2016,3,3,1,150,7.4597
2016,3,3,2,190,6.3279
2016,3,3,3,152,8.1073
2016,3,3,4,123,7.1872
2016,3,3,5,133,5.9294
2016,4,1,1,270,9.3834
2016,4,1,2,140,2.4013
2016,4,1,3,159,2.8924
2016,4,1,4,186,1.3382
2016,4,1,5,289,0.9269
2016,4,2,1,107,6.8071
2016,4,2,2,100,1.6255
2016,4,2,3,128,1.0877
2016,4,2,4,126,0.9633
2016,4,2,5,136,-1.0095
2016,4,3,1,148,3.0083
2016,4,3,2,190,-0.2144
2016,4,3,3,152,-1.0711
2016,4,3,4,122,0.8830
2016,4,3,5,133,-0.3216
2016,5,1,1,269,-0.6159
2016,5,1,2,138,-0.3579
2016,5,1,3,158,-0.9789
2016,5,1,4,184,0.8339
2016,5,1,5,287,-1.4414
2016,5,2,1,106,2.6667
2016,5,2,2,99,0.8996
2016,5,2,3,128,2.6634
2016,5,2,4,126,0.4885
2016,5,2,5,135,1.6956
2016,5,3,1,146,0.8667
2016,5,3,2,190,2.2054
2016,5,3,3,150,2.3354
2016,5,3,4,121,0.8096
2016,5,3,5,133,1.2100
2016,6,1,1,267,-2.6975
2016,6,1,2,137,1.0415
2016,6,1,3,155,1.4989
2016,6,1,4,184,1.5854
2016,6,1,5,282,0.7721
2016,6,2,1,104,1.4724
2016,6,2,2,99,2.7447
2016,6,2,3,128,-0.2983
2016,6,2,4,124,0.3577
2016,6,2,5,135,-0.1766
2016,6,3,1,145,2.6665
2016,6,3,2,188,1.4533
2016,6,3,3,148,-1.2238
2016,6,3,4,121,0.9945
2016,6,3,5,133,0.8040
2016,7,1,1,350,3.9387
2016,7,1,2,173,6.3864
2016,7,1,3,172,7.1838
2016,7,1,4,224,6.8195
2016,7,1,5,263,5.6818
2016,7,2,1,94,5.6673
2016,7,2,2,124,5.9311
2016,7,2,3,120,6.0512
2016,7,2,4,138,7.6133
2016,7,2,5,137,5.8705
2016,7,3,1,164,2.1629
2016,7,3,2,181,4.0409
2016,7,3,3,157,4.2833
2016,7,3,4,111,5.9747
2016,7,3,5,124,3.2909
2016,8,1,1,342,2.2951
2016,8,1,2,171,2.1126
2016,8,1,3,171,5.7869
2016,8,1,4,224,3.1314
2016,8,1,5,263,1.7204
2016,8,2,1,93,-0.9925
2016,8,2,2,124,0.6987
2016,8,2,3,118,1.4975
2016,8,2,4,138,2.0719
2016,8,2,5,136,-0.1655
2016,8,3,1,161,0.0886
2016,8,3,2,180,-0.9684
2016,8,3,3,157,0.0543
2016,8,3,4,111,0.9072
2016,8,3,5,124,-0.8622
2016,9,1,1,339,10.2536
2016,9,1,2,170,5.0009
2016,9,1,3,169,4.7307
2016,9,1,4,224,2.0798
2016,9,1,5,262,1.4369
2016,9,2,1,93,4.9071
2016,9,2,2,121,3.2812
2016,9,2,3,117,1.1893
2016,9,2,4,137,1.5214
2016,9,2,5,136,-1.5411
2016,9,3,1,161,0.9116
2016,9,3,2,179,0.5094
2016,9,3,3,157,0.3605
2016,9,3,4,110,1.6625
2016,9,3,5,124,-0.9634
2016,10,1,1,337,-13.3488
2016,10,1,2,168,-5.8647
2016,10,1,3,168,-5.0301
2016,10,1,4,222,-5.6754
2016,10,1,5,262,-3.3078
2016,10,2,1,91,-11.0161
2016,10,2,2,119,-5.8286
2016,10,2,3,115,-5.9911
2016,10,2,4,135,-4.6442
2016,10,2,5,135,-4.7718
2016,10,3,1,159,-4.0236
2016,10,3,2,176,-1.2390
2016,10,3,3,157,-2.1283
2016,10,3,4,108,-1.7551
2016,10,3,5,124,-3.6004
2016,11,1,1,335,10.2566
2016,11,1,2,166,7.8627
2016,11,1,3,166,12.3114
2016,11,1,4,220,13.4902
2016,11,1,5,259,11.6557
2016,11,2,1,91,10.5572
2016,11,2,2,119,6.6998
2016,11,2,3,115,12.1169
2016,11,2,4,135,9.7359
2016,11,2,5,135,13.8232
2016,11,3,1,156,4.0597
2016,11,3,2,176,1.5925
2016,11,3,3,157,4.6612
2016,11,3,4,108,2.9753
2016,11,3,5,124,3.4743
2016,12,1,1,333,1.0715
2016,12,1,2,162,3.4742
2016,12,1,3,166,2.8773
2016,12,1,4,218,3.0318
2016,12,1,5,258,5.5594
2016,12,2,1,91,-2.6538
2016,12,2,2,117,2.0516
2016,12,2,3,113,0.9278
2016,12,2,4,134,1.6301
2016,12,2,5,135,2.2948
2016,12,3,1,155,1.2006
2016,12,3,2,176,2.1399
2016,12,3,3,156,1.1844
2016,12,3,4,106,1.4108
2016,12,3,5,124,0.0612
2017,1,1,1,331,2.7219
2017,1,1,2,162,-1.6632
2017,1,1,3,165,2.7805
2017,1,1,4,214,-1.3311
2017,1,1,5,257,-3.9127
2017,1,2,1,91,1.0238
2017,1,2,2,117,3.9179
2017,1,2,3,112,1.8582
2017,1,2,4,133,0.1795
2017,1,2,5,135,-1.8178
2017,1,3,1,155,1.8203
2017,1,3,2,175,2.3476
2017,1,3,3,156,3.5053
2017,1,3,4,104,2.6457
2017,1,3,5,122,1.4729
2017,2,1,1,330,3.0137
2017,2,1,2,161,-0.6329
2017,2,1,3,164,-0.4259
2017,2,1,4,214,-0.9805
2017,2,1,5,255,0.1707
2017,2,2,1,89,1.9485
2017,2,2,2,117,-0.3950
2017,2,2,3,112,1.9126
2017,2,2,4,132,0.0466
2017,2,2,5,135,1.2848
2017,2,3,1,155,2.8699
2017,2,3,2,174,2.8539
2017,2,3,3,155,3.6750
2017,2,3,4,104,7.3531
2017,2,3,5,122,2.8663
2017,3,1,1,329,0.9962
2017,3,1,2,159,1.7557
2017,3,1,3,163,0.8836
2017,3,1,4,214,3.7260
2017,3,1,5,253,0.1284
2017,3,2,1,89,-0.0157
2017,3,2,2,116,1.4907
2017,3,2,3,111,1.1950
2017,3,2,4,128,1.3452
2017,3,2,5,134,0.3092
2017,3,3,1,154,-1.0314
2017,3,3,2,174,0.9726
2017,3,3,3,154,0.5410
2017,3,3,4,104,2.3444
2017,3,3,5,121,0.7368
2017,4,1,1,328,-3.2843
2017,4,1,2,158,4.2198
2017,4,1,3,162,3.1233
2017,4,1,4,214,2.9182
2017,4,1,5,249,2.0307
2017,4,2,1,89,-0.4719
2017,4,2,2,114,0.0121
2017,4,2,3,110,2.0963
2017,4,2,4,127,2.8925
2017,4,2,5,134,1.6775
2017,4,3,1,154,0.1574
2017,4,3,2,174,1.8429
2017,4,3,3,153,1.4155
2017,4,3,4,104,0.2544
2017,4,3,5,120,2.3011
2017,5,1,1,325,-6.0424
2017,5,1,2,158,-1.4783
2017,5,1,3,161,0.2033
2017,5,1,4,214,0.6035
2017,5,1,5,247,-3.8386
2017,5,2,1,89,-4.2703
2017,5,2,2,110,-0.0373
2017,5,2,3,107,-0.1178
2017,5,2,4,126,0.0620
2017,5,2,5,133,-2.9315
2017,5,3,1,154,-0.1670
2017,5,3,2,174,1.8499
