year,month,rank_ME,rank_GLA,nstocks,ret_vw
1971,9,3,1,112,-2.3491
1971,9,3,2,111,-1.3820
1971,9,3,3,112,-0.6883
1971,9,3,4,104,0.3577
1971,9,3,5,130,0.7013
1971,10,1,1,109,-8.2190
1971,10,1,2,160,-7.3804
1971,10,1,3,177,-7.5145
1971,10,1,4,177,-5.8483
1971,10,1,5,166,-5.4917
1971,10,2,1,67,-4.1235
1971,10,2,2,68,-6.4015
1971,10,2,3,69,-5.4119
1971,10,2,4,82,-5.5687
1971,10,2,5,83,-4.5779
1971,10,3,1,112,-1.1696
1971,10,3,2,111,-4.9382
1971,10,3,3,112,-5.4161
1971,10,3,4,104,-4.9445
1971,10,3,5,130,-2.4183
1971,11,1,1,109,-5.4998
1971,11,1,2,160,-4.4383
1971,11,1,3,177,-3.4998
1971,11,1,4,177,-4.8993
1971,11,1,5,166,-4.2165
1971,11,2,1,67,-0.8716
1971,11,2,2,68,-3.8510
1971,11,2,3,69,-1.6726
1971,11,2,4,82,-1.8429
1971,11,2,5,83,-2.7867
1971,11,3,1,112,-1.0805
1971,11,3,2,111,-0.3622
1971,11,3,3,112,-0.9754
1971,11,3,4,104,1.4572
1971,11,3,5,130,1.2170
1971,12,1,1,109,10.0313
1971,12,1,2,159,13.0778
1971,12,1,3,176,13.8847
1971,12,1,4,177,12.2635
1971,12,1,5,166,14.7024
1971,12,2,1,67,10.4583
1971,12,2,2,68,12.3791
1971,12,2,3,69,13.0255
1971,12,2,4,82,12.1180
1971,12,2,5,83,12.5897
1971,12,3,1,112,9.5523
1971,12,3,2,111,7.8505
1971,12,3,3,112,8.7997
1971,12,3,4,104,8.9820
1971,12,3,5,130,9.7143
1972,1,1,1,109,13.0160
1972,1,1,2,158,14.8094
1972,1,1,3,176,15.4312
1972,1,1,4,177,12.5471
1972,1,1,5,166,11.3893
1972,1,2,1,67,5.9322
1972,1,2,2,67,7.6043
1972,1,2,3,69,7.1994
1972,1,2,4,82,8.1835
1972,1,2,5,82,5.7985
1972,1,3,1,112,1.3476
1972,1,3,2,111,0.7361
1972,1,3,3,112,2.4333
1972,1,3,4,104,2.8656
1972,1,3,5,130,2.9562
1972,2,1,1,108,4.8720
1972,2,1,2,158,3.3253
1972,2,1,3,175,6.3540
1972,2,1,4,176,3.3005
1972,2,1,5,166,3.6481
1972,2,2,1,67,0.4612
1972,2,2,2,66,2.5367
1972,2,2,3,69,3.1178
1972,2,2,4,82,4.5498
1972,2,2,5,82,4.5644
1972,2,3,1,112,-0.0428
1972,2,3,2,111,1.6392
1972,2,3,3,112,2.7795
1972,2,3,4,104,5.5040
1972,2,3,5,130,4.4361
1972,3,1,1,107,-3.3724
1972,3,1,2,158,-0.3978
1972,3,1,3,175,0.1347
1972,3,1,4,176,-0.7243
1972,3,1,5,166,-0.6303
1972,3,2,1,67,-0.6444
1972,3,2,2,66,0.2628
1972,3,2,3,69,0.4020
1972,3,2,4,82,0.2627
1972,3,2,5,82,1.4499
1972,3,3,1,112,-0.6131
1972,3,3,2,111,-0.3883
1972,3,3,3,112,-1.2592
1972,3,3,4,104,2.5153
1972,3,3,5,130,1.8155
1972,4,1,1,106,-1.2010
1972,4,1,2,157,1.8368
1972,4,1,3,174,1.1538
1972,4,1,4,175,0.8602
1972,4,1,5,166,-0.4734
1972,4,2,1,67,-0.2130
1972,4,2,2,66,-0.8886
1972,4,2,3,69,4.7730
1972,4,2,4,82,2.2877
1972,4,2,5,82,-1.1969
1972,4,3,1,112,-1.9451
1972,4,3,2,111,-0.3921
1972,4,3,3,112,0.7017
1972,4,3,4,104,2.1698
1972,4,3,5,130,0.9183
1972,5,1,1,105,-0.6901
1972,5,1,2,157,-1.4977
1972,5,1,3,174,-3.3121
1972,5,1,4,174,-2.6696
1972,5,1,5,165,-1.7413
1972,5,2,1,67,-0.4629
1972,5,2,2,66,-3.9034
1972,5,2,3,69,-0.9943
1972,5,2,4,82,-1.5503
1972,5,2,5,82,-1.2685
1972,5,3,1,112,0.1818
1972,5,3,2,111,0.1659
1972,5,3,3,111,1.8834
1972,5,3,4,104,2.9440
1972,5,3,5,130,3.9361
1972,6,1,1,104,-2.9716
1972,6,1,2,157,-3.6350
1972,6,1,3,174,-4.0326
1972,6,1,4,174,-3.7974
1972,6,1,5,165,-3.0456
1972,6,2,1,67,-0.0317
1972,6,2,2,66,-2.8636
1972,6,2,3,69,-2.8906
1972,6,2,4,82,-3.3273
1972,6,2,5,82,-3.7355
1972,6,3,1,112,-3.4446
1972,6,3,2,111,-3.1954
1972,6,3,3,111,-3.2828
1972,6,3,4,104,-1.0322
1972,6,3,5,129,-0.4985
1972,7,1,1,119,-2.0962
1972,7,1,2,154,-3.1176
1972,7,1,3,199,-3.0560
1972,7,1,4,158,-4.0837
1972,7,1,5,183,-5.9463
1972,7,2,1,75,-1.7663
1972,7,2,2,75,-3.0082
1972,7,2,3,81,-2.7404
1972,7,2,4,76,-3.6102
1972,7,2,5,89,-5.4830
1972,7,3,1,111,-1.2519
1972,7,3,2,112,-1.9050
1972,7,3,3,115,-0.4981
1972,7,3,4,116,-0.9400
1972,7,3,5,140,2.0417
1972,8,1,1,119,-0.0614
1972,8,1,2,150,1.1990
1972,8,1,3,199,0.9267
1972,8,1,4,158,1.3876
1972,8,1,5,183,-1.4304
1972,8,2,1,75,3.2103
1972,8,2,2,75,4.4082
1972,8,2,3,81,1.8634
1972,8,2,4,76,1.4633
1972,8,2,5,88,-1.6024
1972,8,3,1,111,6.0160
1972,8,3,2,112,8.3581
1972,8,3,3,115,6.1416
1972,8,3,4,116,1.8028
1972,8,3,5,140,0.6684
1972,9,1,1,119,-3.3840
1972,9,1,2,151,-4.7368
1972,9,1,3,199,-4.7745
1972,9,1,4,156,-3.6051
1972,9,1,5,183,-4.9537
1972,9,2,1,75,-1.7334
1972,9,2,2,74,-2.8698
1972,9,2,3,81,-3.2009
1972,9,2,4,75,-1.3416
1972,9,2,5,88,-3.5671
1972,9,3,1,111,-0.7331
1972,9,3,2,112,0.2211
1972,9,3,3,115,-1.7202
1972,9,3,4,115,-0.7867
1972,9,3,5,140,-0.1189
1972,10,1,1,117,-3.1820
1972,10,1,2,151,-2.2564
1972,10,1,3,199,-1.6050
1972,10,1,4,156,-3.9704
1972,10,1,5,181,-2.3770
1972,10,2,1,75,4.1147
1972,10,2,2,74,-2.2911
1972,10,2,3,81,-1.2416
1972,10,2,4,75,-2.3707
1972,10,2,5,88,-2.1672
1972,10,3,1,111,4.0157
1972,10,3,2,112,3.2321
1972,10,3,3,115,1.3250
1972,10,3,4,115,-0.9661
1972,10,3,5,140,0.4107
1972,11,1,1,118,3.8060
1972,11,1,2,151,5.9183
1972,11,1,3,199,5.1579
1972,11,1,4,155,4.0825
1972,11,1,5,181,5.4905
1972,11,2,1,75,7.6511
1972,11,2,2,74,7.8785
1972,11,2,3,81,6.7326
1972,11,2,4,74,3.4599
1972,11,2,5,88,5.9339
1972,11,3,1,111,6.8209
1972,11,3,2,112,7.3134
1972,11,3,3,115,7.3591
1972,11,3,4,115,5.2669
1972,11,3,5,139,1.6776
1972,12,1,1,117,-1.8368
1972,12,1,2,151,-1.0901
1972,12,1,3,199,-0.8303
1972,12,1,4,155,-2.0412
1972,12,1,5,181,-3.8525
1972,12,2,1,74,-1.0607
1972,12,2,2,74,-0.0443
1972,12,2,3,81,-1.2128
1972,12,2,4,74,-2.1481
1972,12,2,5,88,-0.0096
1972,12,3,1,111,-2.2778
1972,12,3,2,112,0.7955
1972,12,3,3,115,0.4676
1972,12,3,4,115,2.1112
1972,12,3,5,140,2.8151
1973,1,1,1,118,0.9212
1973,1,1,2,151,-3.6388
1973,1,1,3,199,-3.4861
1973,1,1,4,154,-3.5519
1973,1,1,5,181,-7.0564
1973,1,2,1,74,-3.9017
1973,1,2,2,74,-3.6923
1973,1,2,3,81,-6.6237
1973,1,2,4,74,-7.9148
1973,1,2,5,87,-8.2020
1973,1,3,1,111,-4.4569
1973,1,3,2,112,-1.0057
1973,1,3,3,115,-1.9550
1973,1,3,4,115,-5.4845
1973,1,3,5,140,0.1418
1973,2,1,1,117,-7.4986
1973,2,1,2,151,-5.1738
1973,2,1,3,198,-9.5778
1973,2,1,4,154,-9.1228
1973,2,1,5,181,-8.8379
1973,2,2,1,74,-3.4890
1973,2,2,2,74,-7.9061
1973,2,2,3,81,-8.1061
1973,2,2,4,74,-9.7490
1973,2,2,5,87,-10.0990
1973,2,3,1,111,-2.0605
1973,2,3,2,112,-5.4618
1973,2,3,3,115,-5.9158
1973,2,3,4,115,-4.0733
1973,2,3,5,140,-1.7216
1973,3,1,1,116,-1.7541
1973,3,1,2,151,-2.8837
1973,3,1,3,198,-0.5891
1973,3,1,4,154,-2.4395
1973,3,1,5,180,-4.8130
1973,3,2,1,74,-0.8034
1973,3,2,2,74,0.1940
1973,3,2,3,81,-2.2791
1973,3,2,4,74,-5.1093
1973,3,2,5,87,-4.6942
1973,3,3,1,111,-1.2325
1973,3,3,2,112,1.9001
1973,3,3,3,115,0.6027
1973,3,3,4,114,-1.4874
1973,3,3,5,139,-1.2054
1973,4,1,1,116,-5.2122
1973,4,1,2,151,-6.6017
1973,4,1,3,196,-6.7546
1973,4,1,4,154,-7.2263
1973,4,1,5,179,-9.1137
1973,4,2,1,74,-3.5820
1973,4,2,2,74,-5.9738
1973,4,2,3,81,-6.0953
1973,4,2,4,74,-6.6092
1973,4,2,5,88,-9.6723
1973,4,3,1,111,-1.3171
1973,4,3,2,112,-1.9254
1973,4,3,3,115,-4.0535
1973,4,3,4,113,-5.2320
1973,4,3,5,139,-5.6635
1973,5,1,1,116,-7.2487
1973,5,1,2,150,-6.9481
1973,5,1,3,196,-9.7775
1973,5,1,4,154,-10.0330
1973,5,1,5,177,-8.3356
1973,5,2,1,74,-4.0980
1973,5,2,2,74,-8.5647
1973,5,2,3,81,-6.8974
1973,5,2,4,74,-10.2271
1973,5,2,5,88,-10.4780
1973,5,3,1,111,-0.8919
1973,5,3,2,112,-2.4869
1973,5,3,3,114,-2.7531
1973,5,3,4,114,-1.8721
1973,5,3,5,139,-0.1435
1973,6,1,1,116,-3.9533
1973,6,1,2,148,-2.2987
1973,6,1,3,196,-2.7759
1973,6,1,4,152,-3.1373
1973,6,1,5,173,-3.4226
1973,6,2,1,74,-0.5861
1973,6,2,2,74,-1.9415
1973,6,2,3,81,-3.1483
1973,6,2,4,73,-5.9366
1973,6,2,5,88,-4.1733
1973,6,3,1,111,-1.5622
1973,6,3,2,112,-1.0705
1973,6,3,3,114,-1.1551
1973,6,3,4,114,-1.4948
1973,6,3,5,139,-0.3504
1973,7,1,1,95,14.0756
1973,7,1,2,184,14.0181
1973,7,1,3,218,15.0929
1973,7,1,4,181,15.4395
1973,7,1,5,198,17.2580
1973,7,2,1,69,4.7923
1973,7,2,2,78,12.4875
1973,7,2,3,76,13.0482
1973,7,2,4,80,13.7465
1973,7,2,5,97,15.8658
1973,7,3,1,151,0.8768
1973,7,3,2,118,3.3337
1973,7,3,3,103,3.6883
1973,7,3,4,117,7.4276
1973,7,3,5,128,4.9392
1973,8,1,1,95,-4.2549
1973,8,1,2,183,-5.0958
1973,8,1,3,216,-6.7721
1973,8,1,4,181,-6.7972
1973,8,1,5,198,-7.7421
1973,8,2,1,69,-2.7408
1973,8,2,2,78,-3.6185
1973,8,2,3,76,-5.6978
1973,8,2,4,80,-5.2510
1973,8,2,5,97,-1.5326
1973,8,3,1,151,-1.0010
1973,8,3,2,118,-2.4818
1973,8,3,3,103,-3.2797
1973,8,3,4,117,-2.9366
1973,8,3,5,128,-4.4616
1973,9,1,1,93,7.9270
1973,9,1,2,180,10.0355
1973,9,1,3,216,10.3041
1973,9,1,4,181,8.4581
1973,9,1,5,197,9.7437
1973,9,2,1,69,8.8945
1973,9,2,2,78,12.0995
1973,9,2,3,75,10.8614
1973,9,2,4,80,12.9522
1973,9,2,5,97,10.9055
1973,9,3,1,151,8.7615
1973,9,3,2,118,9.1937
1973,9,3,3,103,8.6691
1973,9,3,4,117,3.9229
1973,9,3,5,128,-1.1680
1973,10,1,1,92,6.9231
1973,10,1,2,181,1.2147
1973,10,1,3,217,-0.6399
1973,10,1,4,180,0.3734
1973,10,1,5,196,-3.6734
1973,10,2,1,69,1.1716
1973,10,2,2,78,1.6236
1973,10,2,3,75,-1.0848
1973,10,2,4,80,0.0622
1973,10,2,5,97,-1.9619
1973,10,3,1,151,-0.9339
1973,10,3,2,117,1.6867
1973,10,3,3,103,-1.8206
1973,10,3,4,117,-0.1832
1973,10,3,5,127,0.7797
1973,11,1,1,93,-16.1276
1973,11,1,2,181,-18.9214
1973,11,1,3,217,-19.8679
1973,11,1,4,180,-22.1351
1973,11,1,5,196,-22.3489
1973,11,2,1,69,-11.2774
1973,11,2,2,78,-18.8215
1973,11,2,3,75,-20.1343
1973,11,2,4,80,-22.6795
1973,11,2,5,96,-22.2370
1973,11,3,1,151,-10.8091
1973,11,3,2,117,-9.6378
1973,11,3,3,103,-13.7655
1973,11,3,4,117,-13.5657
1973,11,3,5,127,-10.0982
1973,12,1,1,92,-1.1700
1973,12,1,2,180,-4.5645
1973,12,1,3,216,-2.7451
1973,12,1,4,180,-4.9287
1973,12,1,5,196,-5.3467
1973,12,2,1,68,2.5655
1973,12,2,2,77,1.7438
1973,12,2,3,74,-0.9403
1973,12,2,4,80,-3.8197
1973,12,2,5,96,-4.1166
1973,12,3,1,151,5.7087
1973,12,3,2,118,8.2706
1973,12,3,3,103,2.7018
1973,12,3,4,117,-0.8578
1973,12,3,5,127,-3.5899
1974,1,1,1,93,21.5585
1974,1,1,2,180,17.3378
1974,1,1,3,215,17.3465
1974,1,1,4,180,15.1356
1974,1,1,5,196,15.2735
1974,1,2,1,68,7.2325
1974,1,2,2,77,12.7158
1974,1,2,3,74,10.7713
1974,1,2,4,80,9.9211
1974,1,2,5,96,9.8220
1974,1,3,1,151,2.6193
1974,1,3,2,118,-2.8921
1974,1,3,3,103,-0.0112
1974,1,3,4,117,0.5033
1974,1,3,5,127,-1.0627
1974,2,1,1,92,-3.4704
1974,2,1,2,177,0.0190
1974,2,1,3,215,-0.7707
1974,2,1,4,177,0.2677
1974,2,1,5,195,-3.5273
1974,2,2,1,68,2.5967
1974,2,2,2,77,-0.2230
1974,2,2,3,74,2.9136
1974,2,2,4,80,1.4950
1974,2,2,5,96,0.9388
1974,2,3,1,151,1.8624
1974,2,3,2,118,1.9284
1974,2,3,3,103,0.4526
1974,2,3,4,116,-1.1507
1974,2,3,5,127,-1.3542
1974,3,1,1,92,1.7941
1974,3,1,2,177,-0.0515
1974,3,1,3,214,0.4907
1974,3,1,4,175,-0.0127
1974,3,1,5,191,1.9311
1974,3,2,1,68,-2.1194
1974,3,2,2,77,-0.9506
1974,3,2,3,74,0.6914
1974,3,2,4,80,0.2203
1974,3,2,5,96,-1.7998
1974,3,3,1,151,-5.1759
1974,3,3,2,118,-2.4496
1974,3,3,3,102,-1.9837
1974,3,3,4,116,-1.9806
1974,3,3,5,127,-0.9444
1974,4,1,1,92,-8.4433
1974,4,1,2,176,-4.8970
1974,4,1,3,214,-3.2149
1974,4,1,4,175,-4.6466
1974,4,1,5,191,-6.3015
1974,4,2,1,68,-8.2520
1974,4,2,2,77,-2.7304
1974,4,2,3,74,-2.5913
1974,4,2,4,79,-3.0944
1974,4,2,5,96,-5.4775
1974,4,3,1,151,-8.8445
1974,4,3,2,118,-4.3735
1974,4,3,3,102,-2.8592
1974,4,3,4,116,-3.8206
1974,4,3,5,127,-2.3588
1974,5,1,1,91,-8.4499
1974,5,1,2,176,-6.7237
1974,5,1,3,213,-7.8481
1974,5,1,4,175,-7.4133
1974,5,1,5,191,-7.5331
1974,5,2,1,68,-8.9127
1974,5,2,2,77,-9.0045
1974,5,2,3,73,-6.1343
1974,5,2,4,79,-7.2508
1974,5,2,5,95,-5.6537
1974,5,3,1,151,-6.3117
1974,5,3,2,118,-4.8597
1974,5,3,3,102,-2.6634
1974,5,3,4,116,-1.3046
1974,5,3,5,127,-0.3761
1974,6,1,1,88,1.4436
1974,6,1,2,176,-1.5327
1974,6,1,3,214,-1.6443
1974,6,1,4,174,-3.0290
1974,6,1,5,190,-3.7006
1974,6,2,1,68,-1.0513
1974,6,2,2,77,-0.0883
1974,6,2,3,72,0.0489
1974,6,2,4,78,-3.4851
1974,6,2,5,95,-2.6514
1974,6,3,1,151,-2.9623
1974,6,3,2,118,-0.5518
1974,6,3,3,102,-1.7633
1974,6,3,4,116,-1.7795
1974,6,3,5,127,-0.8248
1974,7,1,1,148,-5.3527
1974,7,1,2,229,-4.0694
1974,7,1,3,254,-5.4333
1974,7,1,4,253,-4.5842
1974,7,1,5,365,-5.4845
1974,7,2,1,123,-2.1463
1974,7,2,2,99,-3.5980
1974,7,2,3,100,-3.0623
1974,7,2,4,99,-4.7570
1974,7,2,5,120,-6.9003
1974,7,3,1,175,-1.5082
1974,7,3,2,128,-5.0449
1974,7,3,3,122,-6.1426
1974,7,3,4,127,-9.0790
1974,7,3,5,147,-11.7438
1974,8,1,1,146,-6.5661
1974,8,1,2,229,-5.9221
1974,8,1,3,252,-8.1161
1974,8,1,4,252,-6.5348
1974,8,1,5,363,-8.2003
1974,8,2,1,122,-5.5116
1974,8,2,2,98,-7.3161
1974,8,2,3,99,-7.2837
1974,8,2,4,98,-8.7419
1974,8,2,5,120,-10.1372
1974,8,3,1,175,-8.8105
1974,8,3,2,128,-4.8829
1974,8,3,3,122,-7.8575
1974,8,3,4,127,-11.7913
1974,8,3,5,147,-8.8759
1974,9,1,1,141,-6.7421
1974,9,1,2,228,-8.9173
1974,9,1,3,253,-8.0050
1974,9,1,4,250,-8.8565
1974,9,1,5,361,-9.3840
1974,9,2,1,122,-6.4357
1974,9,2,2,99,-9.5688
1974,9,2,3,99,-7.6436
1974,9,2,4,97,-9.3953
1974,9,2,5,119,-10.3051
1974,9,3,1,175,-4.9360
1974,9,3,2,128,-7.5230
1974,9,3,3,121,-10.6676
1974,9,3,4,127,-13.3739
1974,9,3,5,147,-16.8229
1974,10,1,1,138,7.9458
1974,10,1,2,224,11.7449
1974,10,1,3,252,10.1929
1974,10,1,4,251,7.7709
1974,10,1,5,357,8.3111
1974,10,2,1,122,12.6118
1974,10,2,2,98,12.5506
1974,10,2,3,98,5.3032
1974,10,2,4,95,9.3697
1974,10,2,5,119,9.1037
1974,10,3,1,174,13.8949
1974,10,3,2,128,17.5408
1974,10,3,3,120,14.9085
1974,10,3,4,127,13.8125
1974,10,3,5,147,21.6719
1974,11,1,1,139,-5.0868
1974,11,1,2,226,-5.1143
1974,11,1,3,251,-8.1518
1974,11,1,4,252,-6.5045
1974,11,1,5,357,-5.2313
1974,11,2,1,122,-1.7645
1974,11,2,2,98,-4.3811
1974,11,2,3,98,-3.9666
1974,11,2,4,96,-5.1872
1974,11,2,5,118,-7.2892
1974,11,3,1,174,-0.4873
1974,11,3,2,128,-3.5474
1974,11,3,3,120,-4.0891
1974,11,3,4,127,-5.5038
1974,11,3,5,147,-4.9590
1974,12,1,1,138,-6.5648
1974,12,1,2,224,-7.9286
1974,12,1,3,249,-7.2143
1974,12,1,4,252,-7.8848
1974,12,1,5,355,-9.1347
1974,12,2,1,120,-3.9366
1974,12,2,2,99,-6.0065
1974,12,2,3,98,-5.7552
1974,12,2,4,97,-7.5406
1974,12,2,5,118,-6.0829
1974,12,3,1,174,-2.2755
1974,12,3,2,128,0.3261
1974,12,3,3,119,-1.4383
1974,12,3,4,127,-2.4578
1974,12,3,5,147,-4.7980
1975,1,1,1,139,32.7616
1975,1,1,2,223,26.3607
1975,1,1,3,251,31.3238
1975,1,1,4,251,28.7140
1975,1,1,5,352,30.0859
1975,1,2,1,119,21.8752
1975,1,2,2,99,22.2172
1975,1,2,3,97,27.7350
1975,1,2,4,96,24.9226
1975,1,2,5,118,32.1965
1975,1,3,1,174,18.1346
1975,1,3,2,128,8.2037
1975,1,3,3,120,14.6587
1975,1,3,4,126,15.0389
1975,1,3,5,147,11.1842
1975,2,1,1,137,4.3153
1975,2,1,2,222,6.3001
1975,2,1,3,249,5.8848
1975,2,1,4,249,6.7058
1975,2,1,5,352,2.7626
1975,2,2,1,119,3.8297
1975,2,2,2,98,3.0872
1975,2,2,3,97,4.2287
1975,2,2,4,96,4.8613
1975,2,2,5,118,4.9682
1975,2,3,1,174,2.0320
1975,2,3,2,128,3.2612
1975,2,3,3,120,4.4484
1975,2,3,4,126,9.3545
1975,2,3,5,147,11.7229
1975,3,1,1,137,4.8898
1975,3,1,2,224,7.2918
1975,3,1,3,250,9.5340
1975,3,1,4,249,8.0403
1975,3,1,5,349,11.7447
1975,3,2,1,119,0.2358
1975,3,2,2,98,7.1954
1975,3,2,3,97,7.9143
1975,3,2,4,96,9.8560
1975,3,2,5,118,11.5542
1975,3,3,1,174,0.6009
1975,3,3,2,128,1.7980
1975,3,3,3,120,5.5651
1975,3,3,4,125,4.5730
1975,3,3,5,147,1.8045
1975,4,1,1,136,2.8819
1975,4,1,2,224,4.4004
1975,4,1,3,249,3.8887
1975,4,1,4,249,3.9674
1975,4,1,5,348,3.6179
1975,4,2,1,119,2.7560
1975,4,2,2,98,4.7604
1975,4,2,3,97,4.7281
1975,4,2,4,96,6.2390
1975,4,2,5,118,4.9274
1975,4,3,1,174,2.7240
1975,4,3,2,128,4.3863
1975,4,3,3,120,7.6489
1975,4,3,4,125,6.4142
1975,4,3,5,147,3.8675
1975,5,1,1,135,7.0335
1975,5,1,2,222,7.9627
1975,5,1,3,249,7.0318
1975,5,1,4,247,7.9714
1975,5,1,5,348,8.7348
1975,5,2,1,118,8.3844
1975,5,2,2,98,8.1272
1975,5,2,3,97,8.0080
1975,5,2,4,96,6.5989
1975,5,2,5,118,8.4645
1975,5,3,1,174,6.2202
1975,5,3,2,128,6.4883
1975,5,3,3,120,4.3346
1975,5,3,4,125,4.7077
1975,5,3,5,147,5.0847
1975,6,1,1,135,9.4467
1975,6,1,2,221,5.8569
1975,6,1,3,248,9.2030
1975,6,1,4,246,7.9672
1975,6,1,5,346,7.5103
1975,6,2,1,118,6.8434
1975,6,2,2,98,7.6567
1975,6,2,3,97,7.7833
1975,6,2,4,95,7.0027
1975,6,2,5,118,4.7622
1975,6,3,1,174,8.5634
1975,6,3,2,128,5.6766
1975,6,3,3,119,5.9039
1975,6,3,4,125,6.0899
1975,6,3,5,147,1.6255
1975,7,1,1,250,-0.6687
1975,7,1,2,254,0.7677
1975,7,1,3,304,-0.7858
1975,7,1,4,387,-0.6926
1975,7,1,5,518,-1.0119
1975,7,2,1,113,-2.7696
1975,7,2,2,115,-3.0366
1975,7,2,3,121,-3.6039
1975,7,2,4,113,-3.8632
1975,7,2,5,184,-4.1212
1975,7,3,1,178,-5.7641
1975,7,3,2,123,-2.5346
1975,7,3,3,127,-4.7758
1975,7,3,4,128,-6.7878
1975,7,3,5,162,-9.5131
1975,8,1,1,250,-5.5156
1975,8,1,2,254,-5.8321
1975,8,1,3,304,-7.7269
1975,8,1,4,383,-5.4991
1975,8,1,5,516,-6.4820
1975,8,2,1,113,-3.6287
1975,8,2,2,115,-5.4595
1975,8,2,3,121,-2.5523
1975,8,2,4,113,-4.8920
1975,8,2,5,184,-4.6073
1975,8,3,1,178,-2.4577
1975,8,3,2,122,-2.0948
1975,8,3,3,127,-0.3733
1975,8,3,4,128,-0.7176
1975,8,3,5,162,-2.3891
1975,9,1,1,250,-4.0526
1975,9,1,2,252,-3.4482
1975,9,1,3,304,-3.6313
1975,9,1,4,385,-3.1703
1975,9,1,5,516,-2.5996
1975,9,2,1,113,-3.4498
1975,9,2,2,115,-4.1600
1975,9,2,3,120,-4.2185
1975,9,2,4,113,-3.7729
1975,9,2,5,182,-3.2096
1975,9,3,1,178,-2.6208
1975,9,3,2,121,-2.9602
1975,9,3,3,127,-4.4989
1975,9,3,4,128,-3.7448
1975,9,3,5,162,-3.1725
1975,10,1,1,247,1.4765
1975,10,1,2,251,1.1078
1975,10,1,3,303,1.0927
1975,10,1,4,384,1.2812
1975,10,1,5,514,4.3236
1975,10,2,1,113,0.9675
1975,10,2,2,115,2.3107
1975,10,2,3,121,2.5951
1975,10,2,4,112,2.6691
1975,10,2,5,181,4.5444
1975,10,3,1,178,6.4975
1975,10,3,2,121,4.2972
1975,10,3,3,127,3.6540
1975,10,3,4,128,6.1579
1975,10,3,5,162,9.2142
1975,11,1,1,248,0.2226
1975,11,1,2,251,0.6741
1975,11,1,3,300,2.6205
1975,11,1,4,384,3.9557
1975,11,1,5,513,4.0543
1975,11,2,1,113,2.0293
1975,11,2,2,115,1.5643
1975,11,2,3,120,0.8383
1975,11,2,4,112,3.2022
1975,11,2,5,181,5.6621
1975,11,3,1,178,3.4421
1975,11,3,2,120,2.6370
1975,11,3,3,127,1.7734
1975,11,3,4,127,2.7011
1975,11,3,5,162,3.5596
1975,12,1,1,248,0.2291
1975,12,1,2,250,-2.7781
1975,12,1,3,298,-0.6459
1975,12,1,4,380,-1.5326
1975,12,1,5,513,-1.3787
1975,12,2,1,113,0.5443
1975,12,2,2,114,-0.1488
1975,12,2,3,119,-2.2297
1975,12,2,4,112,-1.8324
1975,12,2,5,181,-1.9267
1975,12,3,1,178,0.9283
1975,12,3,2,121,0.2015
1975,12,3,3,127,0.0926
1975,12,3,4,128,-1.7661
1975,12,3,5,162,-3.0105
1976,1,1,1,246,21.1001
1976,1,1,2,249,22.2724
1976,1,1,3,296,23.6635
1976,1,1,4,381,23.9732
1976,1,1,5,509,21.2716
1976,1,2,1,113,14.2514
1976,1,2,2,114,21.8440
1976,1,2,3,118,20.0025
1976,1,2,4,111,19.2298
1976,1,2,5,180,16.9724
1976,1,3,1,177,10.5808
1976,1,3,2,121,12.8204
1976,1,3,3,127,14.7159
1976,1,3,4,128,13.3858
1976,1,3,5,162,10.1756
1976,2,1,1,231,10.2179
1976,2,1,2,236,13.3052
1976,2,1,3,290,12.1111
1976,2,1,4,367,11.2657
1976,2,1,5,496,11.8931
1976,2,2,1,113,4.1721
1976,2,2,2,112,8.7222
1976,2,2,3,117,7.1934
1976,2,2,4,111,8.0628
1976,2,2,5,180,7.0114
1976,2,3,1,177,-0.3907
1976,2,3,2,121,2.1811
1976,2,3,3,127,0.7344
1976,2,3,4,128,0.0308
1976,2,3,5,162,-2.8325
1976,3,1,1,245,0.4813
1976,3,1,2,251,1.0420
1976,3,1,3,299,0.8519
1976,3,1,4,376,2.2948
1976,3,1,5,503,2.7110
1976,3,2,1,113,1.9511
1976,3,2,2,113,1.8370
1976,3,2,3,117,1.7105
1976,3,2,4,111,0.8360
1976,3,2,5,180,1.7851
1976,3,3,1,176,2.6290
1976,3,3,2,121,2.4462
1976,3,3,3,127,2.0386
1976,3,3,4,128,2.2782
1976,3,3,5,162,3.7912
1976,4,1,1,235,-0.4174
1976,4,1,2,246,-1.4548
1976,4,1,3,295,-1.2355
1976,4,1,4,370,-0.8312
1976,4,1,5,491,-2.7062
1976,4,2,1,113,1.0849
1976,4,2,2,113,-0.7956
1976,4,2,3,116,0.6967
1976,4,2,4,109,-2.2371
1976,4,2,5,180,-2.3843
1976,4,3,1,176,0.3535
1976,4,3,2,121,1.4000
1976,4,3,3,127,0.0985
1976,4,3,4,128,-1.8419
1976,4,3,5,162,-2.9524
1976,5,1,1,238,-1.6904
1976,5,1,2,249,-3.3530
1976,5,1,3,298,-2.3534
1976,5,1,4,376,-3.5314
1976,5,1,5,495,-3.3182
1976,5,2,1,112,0.5529
1976,5,2,2,112,-1.3659
1976,5,2,3,115,-0.4721
1976,5,2,4,110,-1.3773
1976,5,2,5,179,-3.7757
1976,5,3,1,175,-1.6856
1976,5,3,2,121,-0.9899
1976,5,3,3,127,0.9101
