year,month,rank_ME,rank_dROA_6,nstocks,ret_vw
2012,11,2,5,261,0.6435
2012,11,3,1,246,-0.1311
2012,11,3,2,318,0.9255
2012,11,3,3,311,0.8406
2012,11,3,4,341,1.7722
2012,11,3,5,252,1.4098
2012,12,1,1,857,3.2862
2012,12,1,2,402,4.4684
2012,12,1,3,288,3.4899
2012,12,1,4,371,5.4587
2012,12,1,5,720,2.1383
2012,12,2,1,318,4.1218
2012,12,2,2,288,3.7152
2012,12,2,3,256,4.0219
2012,12,2,4,244,3.4408
2012,12,2,5,283,3.0933
2012,12,3,1,272,-0.0989
2012,12,3,2,340,1.0876
2012,12,3,3,335,0.3021
2012,12,3,4,366,1.0314
2012,12,3,5,271,-0.0180
2013,1,1,1,810,5.4310
2013,1,1,2,380,6.4430
2013,1,1,3,279,5.5999
2013,1,1,4,342,5.9966
2013,1,1,5,696,6.6989
2013,1,2,1,291,5.8854
2013,1,2,2,260,5.6180
2013,1,2,3,232,6.7707
2013,1,2,4,233,7.0180
2013,1,2,5,272,6.2349
2013,1,3,1,237,2.6387
2013,1,3,2,307,5.7508
2013,1,3,3,308,5.6989
2013,1,3,4,331,6.4568
2013,1,3,5,234,5.9877
2013,2,1,1,740,-1.2000
2013,2,1,2,345,1.1525
2013,2,1,3,240,2.9777
2013,2,1,4,296,0.9675
2013,2,1,5,642,0.4139
2013,2,2,1,271,-0.0401
2013,2,2,2,246,1.4669
2013,2,2,3,213,1.7326
2013,2,2,4,215,1.1883
2013,2,2,5,243,1.0754
2013,2,3,1,225,0.7071
2013,2,3,2,314,1.4877
2013,2,3,3,305,1.7343
2013,2,3,4,330,1.5681
2013,2,3,5,231,1.2010
2013,3,1,1,792,4.1231
2013,3,1,2,381,4.6526
2013,3,1,3,271,4.3042
2013,3,1,4,326,5.0235
2013,3,1,5,686,6.3398
2013,3,2,1,319,4.6039
2013,3,2,2,276,4.7587
2013,3,2,3,232,4.5760
2013,3,2,4,252,5.6416
2013,3,2,5,282,5.6934
2013,3,3,1,247,3.1220
2013,3,3,2,350,4.0777
2013,3,3,3,346,4.1135
2013,3,3,4,364,3.4068
2013,3,3,5,258,4.4795
2013,4,1,1,812,0.0134
2013,4,1,2,369,-0.0599
2013,4,1,3,261,-1.3426
2013,4,1,4,323,1.4038
2013,4,1,5,709,1.4809
2013,4,2,1,309,-1.3350
2013,4,2,2,260,-0.4709
2013,4,2,3,211,-1.1924
2013,4,2,4,233,-1.2970
2013,4,2,5,259,-0.9396
2013,4,3,1,230,2.5890
2013,4,3,2,311,1.9982
2013,4,3,3,312,0.8187
2013,4,3,4,334,1.9724
2013,4,3,5,238,0.8306
2013,5,1,1,757,6.3621
2013,5,1,2,338,6.6579
2013,5,1,3,242,6.8631
2013,5,1,4,297,6.3727
2013,5,1,5,661,3.7161
2013,5,2,1,313,5.9723
2013,5,2,2,263,5.6691
2013,5,2,3,210,5.2654
2013,5,2,4,241,4.5066
2013,5,2,5,262,5.0342
2013,5,3,1,234,3.6574
2013,5,3,2,318,1.2230
2013,5,3,3,329,1.3342
2013,5,3,4,351,1.1667
2013,5,3,5,249,1.8454
2013,6,1,1,829,-0.1814
2013,6,1,2,400,0.2436
2013,6,1,3,273,1.4595
2013,6,1,4,338,1.1116
2013,6,1,5,759,1.2957
2013,6,2,1,348,-1.6033
2013,6,2,2,287,-0.9657
2013,6,2,3,242,-0.6817
2013,6,2,4,269,0.2101
2013,6,2,5,287,-0.8898
2013,6,3,1,273,-3.7511
2013,6,3,2,346,-1.1191
2013,6,3,3,359,-0.9438
2013,6,3,4,376,-0.7782
2013,6,3,5,287,-1.0821
2013,7,1,1,792,8.0947
2013,7,1,2,376,7.6188
2013,7,1,3,262,7.6011
2013,7,1,4,319,8.7152
2013,7,1,5,728,9.3559
2013,7,2,1,345,6.9830
2013,7,2,2,280,7.3896
2013,7,2,3,237,6.9055
2013,7,2,4,259,6.5917
2013,7,2,5,278,7.7319
2013,7,3,1,252,6.6027
2013,7,3,2,321,5.1290
2013,7,3,3,326,4.7042
2013,7,3,4,341,4.6499
2013,7,3,5,276,5.7227
2013,8,1,1,781,-1.5706
2013,8,1,2,359,-2.9319
2013,8,1,3,240,-2.3454
2013,8,1,4,310,-3.9492
2013,8,1,5,699,-3.1265
2013,8,2,1,334,-2.3299
2013,8,2,2,262,-1.7529
2013,8,2,3,226,-3.5214
2013,8,2,4,247,-3.3448
2013,8,2,5,268,-3.1367
2013,8,3,1,249,0.6298
2013,8,3,2,325,-2.5812
2013,8,3,3,326,-3.9071
2013,8,3,4,331,-2.6977
2013,8,3,5,286,-2.5198
2013,9,1,1,813,7.0053
2013,9,1,2,387,7.2274
2013,9,1,3,269,5.6365
2013,9,1,4,342,7.0926
2013,9,1,5,740,7.2105
2013,9,2,1,357,6.1586
2013,9,2,2,280,6.2529
2013,9,2,3,240,6.5625
2013,9,2,4,261,5.8292
2013,9,2,5,291,6.3077
2013,9,3,1,274,2.9980
2013,9,3,2,362,3.8574
2013,9,3,3,353,3.1071
2013,9,3,4,352,3.5054
2013,9,3,5,307,4.3309
2013,10,1,1,797,1.8408
2013,10,1,2,361,3.8769
2013,10,1,3,253,2.7246
2013,10,1,4,313,2.9159
2013,10,1,5,704,1.7398
2013,10,2,1,323,1.7694
2013,10,2,2,245,3.3238
2013,10,2,3,224,3.7178
2013,10,2,4,233,3.9957
2013,10,2,5,279,1.5407
2013,10,3,1,251,5.3444
2013,10,3,2,299,3.9707
2013,10,3,3,321,4.7246
2013,10,3,4,316,4.8226
2013,10,3,5,276,3.4870
2013,11,1,1,729,5.0794
2013,11,1,2,347,6.0564
2013,11,1,3,239,5.6094
2013,11,1,4,288,6.7240
2013,11,1,5,629,6.4489
2013,11,2,1,320,4.0476
2013,11,2,2,241,3.5656
2013,11,2,3,234,3.3008
2013,11,2,4,237,3.9002
2013,11,2,5,272,3.2869
2013,11,3,1,251,2.9904
2013,11,3,2,316,2.4644
2013,11,3,3,335,2.8458
2013,11,3,4,344,2.0455
2013,11,3,5,271,2.3152
2013,12,1,1,793,2.9951
2013,12,1,2,388,2.4646
2013,12,1,3,271,2.5195
2013,12,1,4,318,2.4808
2013,12,1,5,703,3.3627
2013,12,2,1,339,2.3488
2013,12,2,2,265,1.8082
2013,12,2,3,244,0.8997
2013,12,2,4,254,3.3040
2013,12,2,5,289,2.6265
2013,12,3,1,268,3.3482
2013,12,3,2,336,2.3836
2013,12,3,3,354,2.3594
2013,12,3,4,364,2.5863
2013,12,3,5,298,2.2492
2014,1,1,1,773,1.0728
2014,1,1,2,367,-3.5771
2014,1,1,3,246,-5.5037
2014,1,1,4,299,-3.7764
2014,1,1,5,672,0.1756
2014,1,2,1,320,-2.9468
2014,1,2,2,242,-3.3005
2014,1,2,3,219,-4.4244
2014,1,2,4,229,-4.1944
2014,1,2,5,268,-2.1521
2014,1,3,1,238,-4.8904
2014,1,3,2,291,-4.0001
2014,1,3,3,312,-3.6443
2014,1,3,4,326,-2.6120
2014,1,3,5,267,-1.5330
2014,2,1,1,702,4.9243
2014,2,1,2,332,4.5345
2014,2,1,3,229,3.8234
2014,2,1,4,273,3.9995
2014,2,1,5,598,4.5341
2014,2,2,1,290,5.5344
2014,2,2,2,224,4.2081
2014,2,2,3,210,4.6948
2014,2,2,4,219,4.9455
2014,2,2,5,257,6.0056
2014,2,3,1,227,5.1179
2014,2,3,2,285,5.2025
2014,2,3,3,312,3.6466
2014,2,3,4,322,4.9360
2014,2,3,5,276,6.1382
2014,3,1,1,751,-1.1613
2014,3,1,2,348,0.5720
2014,3,1,3,246,1.5218
2014,3,1,4,294,1.2038
2014,3,1,5,642,-0.5532
2014,3,2,1,320,-1.1715
2014,3,2,2,263,0.3752
2014,3,2,3,232,1.5184
2014,3,2,4,238,0.6471
2014,3,2,5,300,-1.3019
2014,3,3,1,256,-0.1720
2014,3,3,2,324,0.8145
2014,3,3,3,354,0.8913
2014,3,3,4,369,0.2095
2014,3,3,5,301,-1.1293
2014,4,1,1,774,-7.7645
2014,4,1,2,348,-5.5701
2014,4,1,3,229,-4.1578
2014,4,1,4,283,-2.8818
2014,4,1,5,658,-4.7996
2014,4,2,1,301,-3.8109
2014,4,2,2,238,-2.4430
2014,4,2,3,209,-2.6333
2014,4,2,4,215,-2.0460
2014,4,2,5,292,-3.0272
2014,4,3,1,226,2.5301
2014,4,3,2,282,1.3452
2014,4,3,3,321,1.2413
2014,4,3,4,326,0.4105
2014,4,3,5,269,-0.6539
2014,5,1,1,730,-2.1297
2014,5,1,2,313,-0.3313
2014,5,1,3,225,0.7441
2014,5,1,4,266,0.7735
2014,5,1,5,633,-1.1509
2014,5,2,1,296,0.3971
2014,5,2,2,267,0.3605
2014,5,2,3,220,0.1607
2014,5,2,4,233,0.9092
2014,5,2,5,288,0.7675
2014,5,3,1,234,3.7827
2014,5,3,2,310,1.3569
2014,5,3,3,346,1.5280
2014,5,3,4,345,2.1793
2014,5,3,5,283,3.0800
2014,6,1,1,807,4.6279
2014,6,1,2,361,3.5141
2014,6,1,3,259,3.1915
2014,6,1,4,300,4.1467
2014,6,1,5,711,6.2784
2014,6,2,1,325,7.5814
2014,6,2,2,296,5.5593
2014,6,2,3,234,4.1148
2014,6,2,4,254,5.0918
2014,6,2,5,313,5.2748
2014,6,3,1,258,2.9900
2014,6,3,2,335,2.2527
2014,6,3,3,373,1.3040
2014,6,3,4,381,2.0046
2014,6,3,5,311,3.1133
2014,7,1,1,778,-6.7796
2014,7,1,2,355,-5.5222
2014,7,1,3,254,-4.9190
2014,7,1,4,279,-4.9471
2014,7,1,5,688,-7.7785
2014,7,2,1,301,-6.1248
2014,7,2,2,285,-6.4218
2014,7,2,3,221,-5.8016
2014,7,2,4,251,-6.1556
2014,7,2,5,308,-6.5467
2014,7,3,1,245,-0.6293
2014,7,3,2,314,-0.7485
2014,7,3,3,347,-2.6653
2014,7,3,4,365,-2.1645
2014,7,3,5,287,-1.6012
2014,8,1,1,736,3.1423
2014,8,1,2,347,3.3142
2014,8,1,3,263,3.5765
2014,8,1,4,299,4.4568
2014,8,1,5,660,6.1591
2014,8,2,1,287,5.6881
2014,8,2,2,282,3.8781
2014,8,2,3,222,4.6041
2014,8,2,4,229,5.0591
2014,8,2,5,304,6.8357
2014,8,3,1,248,4.8558
2014,8,3,2,325,3.7120
2014,8,3,3,362,4.5984
2014,8,3,4,379,4.7068
2014,8,3,5,301,4.1347
2014,9,1,1,755,-7.8738
2014,9,1,2,397,-6.1087
2014,9,1,3,259,-6.2199
2014,9,1,4,306,-5.4040
2014,9,1,5,705,-7.7106
2014,9,2,1,311,-6.7674
2014,9,2,2,304,-5.7193
2014,9,2,3,220,-5.7073
2014,9,2,4,248,-5.2939
2014,9,2,5,319,-5.8348
2014,9,3,1,257,-3.0987
2014,9,3,2,352,-1.4220
2014,9,3,3,386,-1.7542
2014,9,3,4,399,-2.4359
2014,9,3,5,309,-1.4846
2014,10,1,1,739,4.6181
2014,10,1,2,367,5.6405
2014,10,1,3,238,8.0640
2014,10,1,4,270,8.2792
2014,10,1,5,674,3.8292
2014,10,2,1,305,3.1443
2014,10,2,2,283,5.8575
2014,10,2,3,205,7.3846
2014,10,2,4,221,5.7262
2014,10,2,5,298,5.3999
2014,10,3,1,235,1.1190
2014,10,3,2,325,1.5397
2014,10,3,3,348,2.7229
2014,10,3,4,343,3.0545
2014,10,3,5,275,1.5061
2014,11,1,1,675,-1.8903
2014,11,1,2,342,-0.9829
2014,11,1,3,219,-0.8019
2014,11,1,4,254,-0.3041
2014,11,1,5,627,-0.4845
2014,11,2,1,301,-0.1129
2014,11,2,2,281,0.8430
2014,11,2,3,213,0.7026
2014,11,2,4,233,1.1656
2014,11,2,5,306,0.0526
2014,11,3,1,240,0.7443
2014,11,3,2,333,4.4439
2014,11,3,3,355,3.9842
2014,11,3,4,360,2.6972
2014,11,3,5,288,1.6761
2014,12,1,1,745,4.7974
2014,12,1,2,382,4.9187
2014,12,1,3,257,6.3957
2014,12,1,4,300,5.4285
2014,12,1,5,676,3.6880
2014,12,2,1,338,1.3497
2014,12,2,2,300,0.6582
2014,12,2,3,235,2.7771
2014,12,2,4,273,2.5009
2014,12,2,5,347,2.0853
2014,12,3,1,264,-0.5611
2014,12,3,2,360,-0.6814
2014,12,3,3,374,-0.5161
2014,12,3,4,386,0.0682
2014,12,3,5,310,-1.4877
2015,1,1,1,704,-5.2964
2015,1,1,2,354,-6.2345
2015,1,1,3,231,-3.0725
2015,1,1,4,282,-4.8640
2015,1,1,5,635,-4.2698
2015,1,2,1,323,-3.8842
2015,1,2,2,270,-4.1807
2015,1,2,3,213,-3.9902
2015,1,2,4,248,-3.2303
2015,1,2,5,315,-2.8245
2015,1,3,1,234,-3.9788
2015,1,3,2,306,-2.4753
2015,1,3,3,329,-2.1365
2015,1,3,4,343,-1.9513
2015,1,3,5,276,-0.8765
2015,2,1,1,619,7.8628
2015,2,1,2,302,6.4465
2015,2,1,3,198,4.8708
2015,2,1,4,253,5.9030
2015,2,1,5,598,6.0741
2015,2,2,1,283,8.0528
2015,2,2,2,251,6.9018
2015,2,2,3,204,4.3216
2015,2,2,4,242,7.0807
2015,2,2,5,309,8.3105
2015,2,3,1,250,6.7287
2015,2,3,2,299,5.4610
2015,2,3,3,325,4.8403
2015,2,3,4,327,6.0897
2015,2,3,5,264,5.7570
2015,3,1,1,651,-0.9534
2015,3,1,2,342,1.5671
2015,3,1,3,219,2.0901
2015,3,1,4,283,1.6367
2015,3,1,5,639,-1.2561
2015,3,2,1,310,0.2422
2015,3,2,2,283,1.2623
2015,3,2,3,229,1.5087
2015,3,2,4,274,2.4955
2015,3,2,5,351,1.6721
2015,3,3,1,281,-1.9140
2015,3,3,2,355,-1.3967
2015,3,3,3,368,-1.2047
2015,3,3,4,379,-1.7155
2015,3,3,5,311,-1.2845
2015,4,1,1,700,0.6497
2015,4,1,2,334,-0.1409
2015,4,1,3,226,-1.9971
2015,4,1,4,286,-0.8725
2015,4,1,5,641,-1.0402
2015,4,2,1,291,-1.4984
2015,4,2,2,263,-1.9718
2015,4,2,3,211,-1.6448
2015,4,2,4,252,-3.0127
2015,4,2,5,332,-1.4431
2015,4,3,1,253,4.1689
2015,4,3,2,317,1.0829
2015,4,3,3,325,-0.4901
2015,4,3,4,335,-0.9074
2015,4,3,5,280,0.2792
2015,5,1,1,663,1.2756
2015,5,1,2,288,-0.8035
2015,5,1,3,215,1.0403
2015,5,1,4,282,-0.7444
2015,5,1,5,602,-0.4662
2015,5,2,1,289,3.5537
2015,5,2,2,270,1.0773
2015,5,2,3,214,1.2534
2015,5,2,4,262,1.9455
2015,5,2,5,330,1.0477
2015,5,3,1,265,0.3298
2015,5,3,2,345,0.5076
2015,5,3,3,328,0.5755
2015,5,3,4,341,1.3956
2015,5,3,5,287,2.4835
2015,6,1,1,735,0.4743
2015,6,1,2,343,1.3037
2015,6,1,3,260,1.5221
2015,6,1,4,330,0.8634
2015,6,1,5,689,0.5748
2015,6,2,1,326,0.7475
2015,6,2,2,287,1.2207
2015,6,2,3,232,0.2722
2015,6,2,4,299,0.5008
2015,6,2,5,368,-0.5012
2015,6,3,1,288,-2.4997
2015,6,3,2,361,-2.2151
2015,6,3,3,358,-2.4164
2015,6,3,4,370,-1.6116
2015,6,3,5,320,-2.5350
2015,7,1,1,701,-7.3561
2015,7,1,2,329,-5.9178
2015,7,1,3,258,-5.1362
2015,7,1,4,330,-4.4361
2015,7,1,5,670,-5.2482
2015,7,2,1,304,-3.1934
2015,7,2,2,272,-2.0937
2015,7,2,3,226,-2.3278
2015,7,2,4,297,-1.8264
2015,7,2,5,352,-1.9445
2015,7,3,1,273,-0.2332
2015,7,3,2,329,3.3400
2015,7,3,3,335,2.4450
2015,7,3,4,341,2.4010
2015,7,3,5,310,0.3616
2015,8,1,1,657,-4.3779
2015,8,1,2,315,-3.0576
2015,8,1,3,251,-4.0708
2015,8,1,4,317,-3.7935
2015,8,1,5,643,-5.3290
2015,8,2,1,280,-7.2524
2015,8,2,2,275,-5.1658
2015,8,2,3,221,-3.5498
2015,8,2,4,282,-5.5217
2015,8,2,5,328,-6.3463
2015,8,3,1,278,-5.6774
2015,8,3,2,323,-5.4594
2015,8,3,3,336,-5.9261
2015,8,3,4,343,-6.2600
2015,8,3,5,318,-6.5728
2015,9,1,1,724,-9.7289
2015,9,1,2,323,-5.3463
2015,9,1,3,275,-6.2703
2015,9,1,4,339,-5.0572
2015,9,1,5,700,-8.0309
2015,9,2,1,304,-10.6157
2015,9,2,2,294,-6.1824
2015,9,2,3,231,-4.1083
2015,9,2,4,296,-4.3197
2015,9,2,5,346,-7.5501
2015,9,3,1,292,-3.5274
2015,9,3,2,349,-2.8419
2015,9,3,3,358,-1.5991
2015,9,3,4,371,-1.7561
2015,9,3,5,331,-3.3116
2015,10,1,1,703,4.6596
2015,10,1,2,307,5.6872
2015,10,1,3,253,5.1829
2015,10,1,4,307,6.7639
2015,10,1,5,686,7.5786
2015,10,2,1,283,6.2913
2015,10,2,2,272,6.8947
2015,10,2,3,206,6.0678
2015,10,2,4,270,6.8288
2015,10,2,5,331,6.3081
2015,10,3,1,258,12.0595
2015,10,3,2,299,6.7989
2015,10,3,3,315,5.8987
2015,10,3,4,329,7.4375
2015,10,3,5,297,8.6073
2015,11,1,1,613,4.3431
2015,11,1,2,311,1.7110
2015,11,1,3,236,3.1459
2015,11,1,4,267,1.3951
2015,11,1,5,612,2.5225
2015,11,2,1,272,5.6709
2015,11,2,2,271,4.2234
2015,11,2,3,223,2.3755
2015,11,2,4,247,2.1145
2015,11,2,5,305,4.3961
2015,11,3,1,269,-0.2346
2015,11,3,2,326,-0.2933
2015,11,3,3,330,-0.3706
2015,11,3,4,325,-0.3464
2015,11,3,5,298,1.3491
2015,12,1,1,706,-7.4620
2015,12,1,2,361,-5.5069
2015,12,1,3,272,-6.2550
2015,12,1,4,319,-4.4247
2015,12,1,5,696,-5.7530
2015,12,2,1,294,-6.1136
2015,12,2,2,297,-5.4461
2015,12,2,3,242,-4.5005
2015,12,2,4,270,-4.7181
2015,12,2,5,348,-5.4551
2015,12,3,1,282,-2.6235
2015,12,3,2,355,-2.2708
2015,12,3,3,357,-1.1109
2015,12,3,4,370,-2.3962
2015,12,3,5,325,-1.1433
2016,1,1,1,682,-14.3077
2016,1,1,2,349,-9.5766
2016,1,1,3,257,-8.9381
2016,1,1,4,297,-6.9629
2016,1,1,5,668,-11.3668
2016,1,2,1,267,-13.6895
2016,1,2,2,264,-8.3964
2016,1,2,3,226,-6.9919
2016,1,2,4,243,-5.8356
2016,1,2,5,326,-11.5257
2016,1,3,1,255,-5.1476
2016,1,3,2,308,-4.2250
2016,1,3,3,321,-2.8783
2016,1,3,4,325,-4.3384
2016,1,3,5,294,-6.9499
2016,2,1,1,609,0.0438
2016,2,1,2,309,0.8224
2016,2,1,3,224,1.6371
2016,2,1,4,248,1.0515
2016,2,1,5,594,-0.1887
2016,2,2,1,243,-0.0156
2016,2,2,2,241,3.0886
2016,2,2,3,215,3.7886
2016,2,2,4,220,1.3678
2016,2,2,5,308,-1.0705
2016,2,3,1,237,-0.6395
2016,2,3,2,306,1.9132
2016,2,3,3,318,2.0818
2016,2,3,4,327,-0.4667
2016,2,3,5,287,0.1590
2016,3,1,1,633,9.5177
2016,3,1,2,361,8.8310
2016,3,1,3,241,8.6961
2016,3,1,4,263,6.7871
2016,3,1,5,635,7.2438
2016,3,2,1,274,12.3350
2016,3,2,2,272,8.5117
2016,3,2,3,265,8.8284
2016,3,2,4,246,8.8502
2016,3,2,5,358,8.6583
2016,3,3,1,266,7.9552
2016,3,3,2,349,6.8420
2016,3,3,3,368,7.0137
2016,3,3,4,381,6.8761
2016,3,3,5,328,6.0271
2016,4,1,1,656,8.5897
2016,4,1,2,385,3.3671
2016,4,1,3,259,2.1291
2016,4,1,4,271,2.1986
2016,4,1,5,687,4.5291
2016,4,2,1,260,7.0958
2016,4,2,2,262,2.4108
2016,4,2,3,251,1.3530
2016,4,2,4,237,0.1280
2016,4,2,5,346,2.2097
2016,4,3,1,235,4.7311
2016,4,3,2,311,-0.1399
2016,4,3,3,328,-0.3324
2016,4,3,4,343,-1.3751
2016,4,3,5,286,0.5819
2016,5,1,1,603,-1.4418
2016,5,1,2,350,-2.5015
2016,5,1,3,225,-1.4059
2016,5,1,4,242,-1.3007
2016,5,1,5,622,0.1085
2016,5,2,1,235,0.7953
2016,5,2,2,260,0.3706
2016,5,2,3,249,1.4233
2016,5,2,4,242,2.5293
2016,5,2,5,338,1.7456
2016,5,3,1,222,1.4636
2016,5,3,2,317,2.0222
2016,5,3,3,331,1.3790
2016,5,3,4,360,2.2800
2016,5,3,5,291,1.0257
2016,6,1,1,704,-1.4438
2016,6,1,2,426,0.3002
2016,6,1,3,277,2.1241
2016,6,1,4,277,2.5807
2016,6,1,5,697,-1.7029
2016,6,2,1,273,-0.5546
2016,6,2,2,280,-0.0957
2016,6,2,3,263,1.6803
2016,6,2,4,275,1.0613
2016,6,2,5,365,-0.2750
2016,6,3,1,245,-0.5562
2016,6,3,2,362,0.8474
2016,6,3,3,369,2.6304
2016,6,3,4,386,0.6050
2016,6,3,5,323,0.9665
2016,7,1,1,666,4.9314
2016,7,1,2,425,5.1548
2016,7,1,3,271,4.9722
2016,7,1,4,267,5.7877
2016,7,1,5,695,6.7288
2016,7,2,1,270,7.1054
2016,7,2,2,284,6.7826
2016,7,2,3,248,5.6523
2016,7,2,4,276,4.8761
2016,7,2,5,345,7.4005
2016,7,3,1,230,3.6017
2016,7,3,2,334,4.3292
2016,7,3,3,352,2.4743
2016,7,3,4,365,4.7248
2016,7,3,5,305,3.9716
2016,8,1,1,650,3.6933
2016,8,1,2,406,1.8434
2016,8,1,3,254,1.3152
2016,8,1,4,266,1.2188
2016,8,1,5,654,4.1393
2016,8,2,1,256,3.3034
2016,8,2,2,252,0.7392
2016,8,2,3,241,-0.2168
2016,8,2,4,261,0.6900
2016,8,2,5,324,-0.2208
2016,8,3,1,222,1.0329
2016,8,3,2,320,-0.0994
2016,8,3,3,342,-0.6742
2016,8,3,4,350,-0.9491
2016,8,3,5,285,-0.7208
2016,9,1,1,721,6.2491
2016,9,1,2,429,2.6565
2016,9,1,3,267,2.7225
2016,9,1,4,291,2.3321
2016,9,1,5,670,5.2326
2016,9,2,1,277,2.7820
2016,9,2,2,266,1.2454
2016,9,2,3,247,1.4880
2016,9,2,4,276,0.0871
2016,9,2,5,343,2.1076
2016,9,3,1,250,2.5682
2016,9,3,2,339,0.5306
2016,9,3,3,359,-0.3163
2016,9,3,4,368,-0.4370
2016,9,3,5,326,0.6639
2016,10,1,1,718,-8.9765
2016,10,1,2,406,-5.2683
2016,10,1,3,262,-3.8086
2016,10,1,4,270,-4.7561
2016,10,1,5,660,-8.4521
2016,10,2,1,257,-8.4759
2016,10,2,2,240,-4.8250
2016,10,2,3,211,-3.8908
2016,10,2,4,244,-4.1709
2016,10,2,5,312,-7.1502
2016,10,3,1,224,-2.4328
2016,10,3,2,300,-2.2855
2016,10,3,3,320,-2.5997
2016,10,3,4,325,-2.3991
2016,10,3,5,289,-1.9932
2016,11,1,1,674,10.7009
2016,11,1,2,340,13.8426
2016,11,1,3,239,12.8699
2016,11,1,4,245,11.0839
2016,11,1,5,568,8.8965
2016,11,2,1,245,11.1923
2016,11,2,2,232,10.3432
2016,11,2,3,197,11.0520
2016,11,2,4,237,9.9297
2016,11,2,5,293,9.8960
2016,11,3,1,230,3.6974
2016,11,3,2,304,3.8597
2016,11,3,3,315,3.4799
2016,11,3,4,311,2.2287
2016,11,3,5,296,2.1273
2016,12,1,1,790,2.5332
2016,12,1,2,374,5.1443
2016,12,1,3,269,3.2281
2016,12,1,4,302,4.1519
2016,12,1,5,650,1.4211
2016,12,2,1,268,-0.1669
2016,12,2,2,251,1.7911
2016,12,2,3,220,2.5569
2016,12,2,4,259,1.5726
2016,12,2,5,320,0.5235
2016,12,3,1,256,1.7966
2016,12,3,2,329,1.7004
2016,12,3,3,345,2.1164
2016,12,3,4,341,0.9346
2016,12,3,5,320,0.4161
2017,1,1,1,787,-0.3367
2017,1,1,2,356,-1.7125
2017,1,1,3,268,-2.5118
2017,1,1,4,291,-3.6503
2017,1,1,5,638,0.3979
2017,1,2,1,260,2.5227
2017,1,2,2,224,0.3542
2017,1,2,3,216,1.1745
2017,1,2,4,245,0.6028
2017,1,2,5,296,1.9026
2017,1,3,1,234,3.0303
2017,1,3,2,295,0.2893
2017,1,3,3,315,2.4966
2017,1,3,4,301,2.0693
2017,1,3,5,294,4.2678
2017,2,1,1,720,1.9451
2017,2,1,2,312,-1.1616
2017,2,1,3,208,0.1982
2017,2,1,4,242,-0.3418
2017,2,1,5,558,1.5334
2017,2,2,1,239,1.2022
2017,2,2,2,207,1.3293
2017,2,2,3,192,0.7811
2017,2,2,4,204,0.9604
2017,2,2,5,257,1.6718
2017,2,3,1,235,4.9318
2017,2,3,2,281,2.8544
2017,2,3,3,299,3.1951
2017,2,3,4,285,3.6302
2017,2,3,5,281,2.8796
2017,3,1,1,764,2.1680
2017,3,1,2,344,1.0302
2017,3,1,3,229,1.4957
2017,3,1,4,300,2.9966
2017,3,1,5,597,1.3123
2017,3,2,1,285,-0.0401
2017,3,2,2,250,-0.0180
2017,3,2,3,217,0.5975
2017,3,2,4,239,2.0752
2017,3,2,5,283,2.2005
2017,3,3,1,285,1.0945
2017,3,3,2,312,-0.2329
2017,3,3,3,342,0.2303
2017,3,3,4,349,0.8413
2017,3,3,5,315,1.5256
2017,4,1,1,822,-0.0709
2017,4,1,2,355,3.2466
2017,4,1,3,237,3.7269
2017,4,1,4,323,1.7647
2017,4,1,5,648,0.5953
2017,4,2,1,300,1.3687
2017,4,2,2,239,1.0355
2017,4,2,3,200,2.1796
2017,4,2,4,242,2.1055
2017,4,2,5,266,1.0158
2017,4,3,1,255,0.6032
2017,4,3,2,295,0.1860
2017,4,3,3,307,2.3157
2017,4,3,4,323,1.9483
2017,4,3,5,290,1.6484
2017,5,1,1,769,-2.7982
2017,5,1,2,303,-4.6374
2017,5,1,3,215,-2.7748
2017,5,1,4,277,-4.1387
2017,5,1,5,581,-1.8148
2017,5,2,1,289,-0.5776
2017,5,2,2,234,-1.6312
2017,5,2,3,204,-1.1581
2017,5,2,4,210,-1.4264
2017,5,2,5,235,-2.0546
2017,5,3,1,242,2.0626
2017,5,3,2,305,0.9406
2017,5,3,3,320,2.2659
2017,5,3,4,323,1.9215
2017,5,3,5,263,1.4605
2017,6,1,1,854,5.5462
2017,6,1,2,361,5.2661
2017,6,1,3,250,5.4051
2017,6,1,4,328,4.1362
2017,6,1,5,654,4.8732
2017,6,2,1,321,5.7863
2017,6,2,2,268,2.9742
2017,6,2,3,216,2.4790
2017,6,2,4,248,2.9361
2017,6,2,5,268,2.4511
2017,6,3,1,258,-0.4946
2017,6,3,2,344,-0.1965
2017,6,3,3,356,-0.4014
2017,6,3,4,365,-0.1272
2017,6,3,5,300,-0.3574
2017,7,1,1,804,-1.7571
2017,7,1,2,345,-0.7059
2017,7,1,3,243,-0.4604
2017,7,1,4,325,-1.0817
2017,7,1,5,624,0.8100
2017,7,2,1,301,0.0954
2017,7,2,2,264,0.8136
2017,7,2,3,215,1.4765
2017,7,2,4,246,1.0394
2017,7,2,5,259,2.0928
2017,7,3,1,245,1.2530
2017,7,3,2,322,1.7058
2017,7,3,3,336,1.6352
2017,7,3,4,345,2.1139
2017,7,3,5,293,3.9424
2017,8,1,1,773,-0.0121
2017,8,1,2,326,-1.7191
2017,8,1,3,239,-1.2834
2017,8,1,4,309,-1.0030
2017,8,1,5,602,-1.0338
2017,8,2,1,279,-1.5415
2017,8,2,2,243,-1.2535
2017,8,2,3,196,-1.1598
