year,month,rank_ME,rank_SGq_1,nstocks,ret_vw
2013,6,2,3,105,-1.4999
2013,6,2,4,123,0.9887
2013,6,2,5,184,0.2310
2013,6,3,1,116,-1.4812
2013,6,3,2,133,-2.3248
2013,6,3,3,163,-0.1021
2013,6,3,4,164,-2.2129
2013,6,3,5,162,-1.4401
2013,7,1,1,419,7.8320
2013,7,1,2,183,10.0829
2013,7,1,3,137,7.9931
2013,7,1,4,172,6.5939
2013,7,1,5,294,8.1520
2013,7,2,1,109,8.2318
2013,7,2,2,106,7.6653
2013,7,2,3,102,7.0448
2013,7,2,4,119,7.0059
2013,7,2,5,192,5.6465
2013,7,3,1,111,4.7853
2013,7,3,2,123,4.4865
2013,7,3,3,155,4.8810
2013,7,3,4,177,7.1563
2013,7,3,5,157,4.5352
2013,8,1,1,430,-2.0301
2013,8,1,2,161,-4.0064
2013,8,1,3,144,-4.3842
2013,8,1,4,163,-2.8310
2013,8,1,5,278,-1.8814
2013,8,2,1,120,-2.7328
2013,8,2,2,93,-3.9342
2013,8,2,3,115,-3.2982
2013,8,2,4,116,-2.7721
2013,8,2,5,188,-0.6005
2013,8,3,1,109,-3.0389
2013,8,3,2,132,-1.1437
2013,8,3,3,148,-3.4077
2013,8,3,4,178,-2.7537
2013,8,3,5,156,-1.1329
2013,9,1,1,447,6.4537
2013,9,1,2,137,6.9565
2013,9,1,3,138,5.8200
2013,9,1,4,191,7.9259
2013,9,1,5,277,6.2778
2013,9,2,1,121,7.9742
2013,9,2,2,99,5.8039
2013,9,2,3,98,6.8738
2013,9,2,4,132,5.0805
2013,9,2,5,172,7.0395
2013,9,3,1,109,2.7097
2013,9,3,2,148,2.6080
2013,9,3,3,145,2.7556
2013,9,3,4,180,4.1017
2013,9,3,5,155,7.0500
2013,10,1,1,448,2.9853
2013,10,1,2,153,1.1120
2013,10,1,3,130,3.3825
2013,10,1,4,195,4.2112
2013,10,1,5,272,2.7222
2013,10,2,1,122,3.4604
2013,10,2,2,94,2.4842
2013,10,2,3,98,4.3783
2013,10,2,4,132,4.1297
2013,10,2,5,164,1.0445
2013,10,3,1,107,3.0149
2013,10,3,2,146,6.3854
2013,10,3,3,144,4.1493
2013,10,3,4,179,4.5739
2013,10,3,5,159,3.9128
2013,11,1,1,430,5.7119
2013,11,1,2,160,5.4032
2013,11,1,3,125,5.5363
2013,11,1,4,193,5.9665
2013,11,1,5,276,5.5274
2013,11,2,1,110,4.4332
2013,11,2,2,105,2.4268
2013,11,2,3,84,4.4272
2013,11,2,4,141,4.2322
2013,11,2,5,178,3.9103
2013,11,3,1,102,2.8091
2013,11,3,2,147,2.5404
2013,11,3,3,153,3.2758
2013,11,3,4,173,1.6494
2013,11,3,5,150,1.8955
2013,12,1,1,425,2.9151
2013,12,1,2,167,0.7373
2013,12,1,3,108,2.8995
2013,12,1,4,190,3.3898
2013,12,1,5,291,3.5557
2013,12,2,1,107,2.0319
2013,12,2,2,111,3.2226
2013,12,2,3,83,3.0517
2013,12,2,4,138,1.3826
2013,12,2,5,175,3.0432
2013,12,3,1,107,2.9428
2013,12,3,2,145,2.8444
2013,12,3,3,151,2.2501
2013,12,3,4,172,1.9566
2013,12,3,5,156,3.6645
2014,1,1,1,419,-0.2985
2014,1,1,2,171,-2.3975
2014,1,1,3,113,-4.9347
2014,1,1,4,186,-2.1128
2014,1,1,5,288,0.1803
2014,1,2,1,104,-2.5713
2014,1,2,2,106,-5.1950
2014,1,2,3,85,-5.4490
2014,1,2,4,138,-4.1599
2014,1,2,5,179,-1.7493
2014,1,3,1,111,-2.9111
2014,1,3,2,142,-4.4417
2014,1,3,3,147,-3.5222
2014,1,3,4,174,-2.5515
2014,1,3,5,150,-1.3954
2014,2,1,1,408,4.2178
2014,2,1,2,188,3.7024
2014,2,1,3,118,4.5495
2014,2,1,4,168,3.6707
2014,2,1,5,279,5.4265
2014,2,2,1,98,5.5477
2014,2,2,2,108,4.2376
2014,2,2,3,94,4.6664
2014,2,2,4,127,4.2312
2014,2,2,5,186,5.7792
2014,2,3,1,110,5.0105
2014,2,3,2,141,3.5759
2014,2,3,3,141,5.1969
2014,2,3,4,177,4.7318
2014,2,3,5,152,7.3817
2014,3,1,1,387,-0.0081
2014,3,1,2,178,0.8871
2014,3,1,3,137,3.1735
2014,3,1,4,159,0.4030
2014,3,1,5,285,-0.0448
2014,3,2,1,99,-2.0692
2014,3,2,2,115,0.8503
2014,3,2,3,91,1.8749
2014,3,2,4,128,1.2517
2014,3,2,5,188,-0.7600
2014,3,3,1,117,1.0692
2014,3,3,2,135,2.0994
2014,3,3,3,160,0.7634
2014,3,3,4,166,0.6086
2014,3,3,5,151,-6.0513
2014,4,1,1,388,-5.8187
2014,4,1,2,169,-3.8404
2014,4,1,3,134,-3.9598
2014,4,1,4,165,-4.7902
2014,4,1,5,299,-6.0719
2014,4,2,1,100,-2.3909
2014,4,2,2,109,-2.8719
2014,4,2,3,92,-2.1968
2014,4,2,4,123,-2.5146
2014,4,2,5,192,-3.9421
2014,4,3,1,108,2.0218
2014,4,3,2,133,2.2947
2014,4,3,3,171,1.6619
2014,4,3,4,168,-0.9036
2014,4,3,5,150,-1.8632
2014,5,1,1,399,-2.6746
2014,5,1,2,149,1.3534
2014,5,1,3,115,-0.6321
2014,5,1,4,200,-0.2309
2014,5,1,5,272,-1.5185
2014,5,2,1,103,-1.7202
2014,5,2,2,106,1.5129
2014,5,2,3,92,1.1023
2014,5,2,4,139,0.7941
2014,5,2,5,177,0.7622
2014,5,3,1,111,0.4226
2014,5,3,2,144,1.2340
2014,5,3,3,156,3.2993
2014,5,3,4,173,2.3147
2014,5,3,5,150,3.9935
2014,6,1,1,406,4.2564
2014,6,1,2,153,3.8764
2014,6,1,3,113,2.8699
2014,6,1,4,204,6.8046
2014,6,1,5,263,6.2740
2014,6,2,1,102,4.1599
2014,6,2,2,109,4.2375
2014,6,2,3,104,4.7484
2014,6,2,4,155,5.5616
2014,6,2,5,163,7.5204
2014,6,3,1,109,1.8264
2014,6,3,2,133,1.5495
2014,6,3,3,156,1.3643
2014,6,3,4,185,3.2731
2014,6,3,5,150,4.2425
2014,7,1,1,404,-6.8309
2014,7,1,2,154,-6.0099
2014,7,1,3,126,-4.7332
2014,7,1,4,198,-5.8444
2014,7,1,5,244,-7.3636
2014,7,2,1,96,-6.5135
2014,7,2,2,109,-6.3582
2014,7,2,3,106,-6.4891
2014,7,2,4,149,-6.0848
2014,7,2,5,165,-6.5925
2014,7,3,1,119,-1.8459
2014,7,3,2,128,-0.7207
2014,7,3,3,152,-1.6423
2014,7,3,4,185,-2.5294
2014,7,3,5,162,-1.5631
2014,8,1,1,397,2.7270
2014,8,1,2,152,5.5169
2014,8,1,3,109,2.2834
2014,8,1,4,183,4.8159
2014,8,1,5,254,4.9311
2014,8,2,1,104,5.9434
2014,8,2,2,105,4.6366
2014,8,2,3,106,4.6372
2014,8,2,4,128,4.1301
2014,8,2,5,184,5.6695
2014,8,3,1,119,3.7877
2014,8,3,2,118,3.9320
2014,8,3,3,156,4.1737
2014,8,3,4,195,4.5008
2014,8,3,5,161,5.7929
2014,9,1,1,389,-7.7502
2014,9,1,2,143,-7.4417
2014,9,1,3,110,-4.1234
2014,9,1,4,183,-6.2308
2014,9,1,5,297,-7.0600
2014,9,2,1,108,-8.1547
2014,9,2,2,102,-5.4839
2014,9,2,3,109,-4.3358
2014,9,2,4,142,-6.3261
2014,9,2,5,179,-5.0039
2014,9,3,1,121,-1.8351
2014,9,3,2,122,-1.8971
2014,9,3,3,151,-2.2439
2014,9,3,4,186,-1.2075
2014,9,3,5,168,-2.7208
2014,10,1,1,390,5.4132
2014,10,1,2,140,4.8987
2014,10,1,3,110,9.4010
2014,10,1,4,175,4.2756
2014,10,1,5,291,2.2579
2014,10,2,1,111,3.8795
2014,10,2,2,104,7.5271
2014,10,2,3,107,7.0579
2014,10,2,4,143,7.3361
2014,10,2,5,185,4.2982
2014,10,3,1,121,1.5675
2014,10,3,2,120,0.7486
2014,10,3,3,155,4.7489
2014,10,3,4,188,2.5089
2014,10,3,5,165,0.8482
2014,11,1,1,354,-2.5770
2014,11,1,2,158,-0.2958
2014,11,1,3,113,0.8945
2014,11,1,4,157,-1.1308
2014,11,1,5,293,-3.1162
2014,11,2,1,107,-2.2806
2014,11,2,2,105,0.5838
2014,11,2,3,116,2.4638
2014,11,2,4,145,0.4661
2014,11,2,5,190,-0.8080
2014,11,3,1,118,0.4903
2014,11,3,2,121,5.6210
2014,11,3,3,157,3.8750
2014,11,3,4,184,4.6096
2014,11,3,5,169,0.8485
2014,12,1,1,346,2.5895
2014,12,1,2,155,7.3924
2014,12,1,3,130,5.4654
2014,12,1,4,148,6.2424
2014,12,1,5,300,3.5738
2014,12,2,1,100,0.5035
2014,12,2,2,107,2.8555
2014,12,2,3,119,2.6476
2014,12,2,4,155,2.3613
2014,12,2,5,197,0.6215
2014,12,3,1,119,0.2810
2014,12,3,2,135,-0.3229
2014,12,3,3,157,-0.1723
2014,12,3,4,187,-1.1568
2014,12,3,5,170,-1.8096
2015,1,1,1,339,-5.4887
2015,1,1,2,149,-5.3999
2015,1,1,3,127,-4.1796
2015,1,1,4,150,-4.7133
2015,1,1,5,304,-6.4006
2015,1,2,1,98,-4.9269
2015,1,2,2,118,-3.2459
2015,1,2,3,119,-5.0628
2015,1,2,4,149,-4.0269
2015,1,2,5,194,-2.7383
2015,1,3,1,116,-3.3016
2015,1,3,2,131,-2.9190
2015,1,3,3,159,-2.3190
2015,1,3,4,192,-1.4461
2015,1,3,5,171,-0.5845
2015,2,1,1,331,7.7304
2015,2,1,2,155,4.7404
2015,2,1,3,117,2.3549
2015,2,1,4,166,6.5888
2015,2,1,5,291,8.5843
2015,2,2,1,86,9.3675
2015,2,2,2,112,7.6106
2015,2,2,3,116,6.8111
2015,2,2,4,157,6.5954
2015,2,2,5,194,8.2257
2015,2,3,1,123,4.8387
2015,2,3,2,135,4.5169
2015,2,3,3,166,5.8908
2015,2,3,4,182,6.4910
2015,2,3,5,163,6.8543
2015,3,1,1,306,-3.4555
2015,3,1,2,138,-0.0909
2015,3,1,3,144,2.3759
2015,3,1,4,177,1.2127
2015,3,1,5,312,0.6185
2015,3,2,1,84,-1.5561
2015,3,2,2,101,0.7142
2015,3,2,3,114,1.8060
2015,3,2,4,155,1.8022
2015,3,2,5,204,1.7773
2015,3,3,1,131,-2.5587
2015,3,3,2,140,-1.3929
2015,3,3,3,156,-1.5115
2015,3,3,4,179,-1.4027
2015,3,3,5,165,-0.6437
2015,4,1,1,307,1.1907
2015,4,1,2,156,0.3951
2015,4,1,3,140,-2.1618
2015,4,1,4,177,-0.4217
2015,4,1,5,314,-0.7020
2015,4,2,1,92,-0.7474
2015,4,2,2,89,-2.3179
2015,4,2,3,115,-2.8056
2015,4,2,4,153,-2.0135
2015,4,2,5,202,-1.1817
2015,4,3,1,127,2.9809
2015,4,3,2,140,-1.0913
2015,4,3,3,158,0.2032
2015,4,3,4,179,1.8338
2015,4,3,5,167,-0.4418
2015,5,1,1,249,-2.4587
2015,5,1,2,154,-0.6361
2015,5,1,3,157,-1.3812
2015,5,1,4,157,-0.3086
2015,5,1,5,365,1.9236
2015,5,2,1,91,-0.4084
2015,5,2,2,83,0.3849
2015,5,2,3,111,1.9555
2015,5,2,4,135,0.9544
2015,5,2,5,230,3.3249
2015,5,3,1,123,-0.6466
2015,5,3,2,135,0.5714
2015,5,3,3,163,0.7938
2015,5,3,4,176,0.6070
2015,5,3,5,166,3.6543
2015,6,1,1,252,-3.0757
2015,6,1,2,159,-0.2638
2015,6,1,3,180,1.9076
2015,6,1,4,179,2.7353
2015,6,1,5,343,0.4195
2015,6,2,1,80,-1.8987
2015,6,2,2,94,-1.7777
2015,6,2,3,124,-1.1224
2015,6,2,4,133,0.7655
2015,6,2,5,227,3.0698
2015,6,3,1,120,-2.9458
2015,6,3,2,138,-3.7055
2015,6,3,3,155,-2.5181
2015,6,3,4,187,-2.0134
2015,6,3,5,172,-0.5751
2015,7,1,1,253,-11.7247
2015,7,1,2,161,-7.7950
2015,7,1,3,177,-6.6903
2015,7,1,4,181,-4.7469
2015,7,1,5,339,-4.5658
2015,7,2,1,80,-6.8117
2015,7,2,2,86,-3.3164
2015,7,2,3,126,-1.8476
2015,7,2,4,131,-1.0743
2015,7,2,5,210,-1.4180
2015,7,3,1,115,-4.0051
2015,7,3,2,142,0.7290
2015,7,3,3,156,1.8414
2015,7,3,4,187,3.8024
2015,7,3,5,174,3.8677
2015,8,1,1,226,-2.3972
2015,8,1,2,149,-1.6849
2015,8,1,3,194,-3.5648
2015,8,1,4,184,-6.2440
2015,8,1,5,339,-4.7183
2015,8,2,1,76,-3.3344
2015,8,2,2,90,-4.2580
2015,8,2,3,107,-5.2700
2015,8,2,4,129,-3.1677
2015,8,2,5,209,-7.8464
2015,8,3,1,117,-5.7930
2015,8,3,2,141,-5.5316
2015,8,3,3,149,-5.6080
2015,8,3,4,190,-6.0440
2015,8,3,5,190,-6.4739
2015,9,1,1,258,-13.7500
2015,9,1,2,157,-7.4876
2015,9,1,3,176,-6.5939
2015,9,1,4,196,-4.3076
2015,9,1,5,331,-8.1162
2015,9,2,1,84,-11.1848
2015,9,2,2,97,-5.5980
2015,9,2,3,107,-4.4199
2015,9,2,4,126,-5.4140
2015,9,2,5,207,-8.3778
2015,9,3,1,112,-4.4883
2015,9,3,2,145,-2.1235
2015,9,3,3,152,-1.1731
2015,9,3,4,192,-2.0609
2015,9,3,5,179,-3.5257
2015,10,1,1,261,7.4998
2015,10,1,2,160,4.1618
2015,10,1,3,169,7.6500
2015,10,1,4,172,6.4559
2015,10,1,5,332,6.5712
2015,10,2,1,78,9.5487
2015,10,2,2,98,9.5076
2015,10,2,3,113,7.4014
2015,10,2,4,139,6.5725
2015,10,2,5,201,4.1108
2015,10,3,1,111,10.0999
2015,10,3,2,145,8.8405
2015,10,3,3,154,6.5110
2015,10,3,4,193,7.8794
2015,10,3,5,185,8.7597
2015,11,1,1,262,3.4324
2015,11,1,2,147,2.3916
2015,11,1,3,162,0.8190
2015,11,1,4,178,4.1956
2015,11,1,5,332,3.7978
2015,11,2,1,79,4.2126
2015,11,2,2,89,3.3293
2015,11,2,3,126,3.3109
2015,11,2,4,131,2.0889
2015,11,2,5,194,4.5110
2015,11,3,1,110,-1.3428
2015,11,3,2,139,0.2871
2015,11,3,3,164,0.3084
2015,11,3,4,192,-0.9044
2015,11,3,5,179,1.3877
2015,12,1,1,278,-11.6851
2015,12,1,2,156,-5.5246
2015,12,1,3,156,-4.5848
2015,12,1,4,192,-3.2184
2015,12,1,5,312,-3.3395
2015,12,2,1,81,-10.3891
2015,12,2,2,101,-6.1161
2015,12,2,3,121,-4.3526
2015,12,2,4,139,-3.8736
2015,12,2,5,200,-4.4559
2015,12,3,1,106,-6.3957
2015,12,3,2,145,-1.3204
2015,12,3,3,154,-1.1690
2015,12,3,4,193,-0.6249
2015,12,3,5,182,-1.5889
2016,1,1,1,276,-15.1315
2016,1,1,2,150,-10.2597
2016,1,1,3,156,-7.1925
2016,1,1,4,196,-7.1408
2016,1,1,5,304,-13.4708
2016,1,2,1,76,-10.2275
2016,1,2,2,97,-8.7416
2016,1,2,3,127,-5.1517
2016,1,2,4,137,-6.3930
2016,1,2,5,200,-12.8418
2016,1,3,1,110,-5.9600
2016,1,3,2,140,-1.9869
2016,1,3,3,152,-4.1408
2016,1,3,4,197,-4.2840
2016,1,3,5,184,-6.5598
2016,2,1,1,267,-4.5164
2016,2,1,2,149,3.8199
2016,2,1,3,152,4.4473
2016,2,1,4,199,1.8173
2016,2,1,5,299,0.1790
2016,2,2,1,78,-2.6278
2016,2,2,2,95,4.5946
2016,2,2,3,126,4.7449
2016,2,2,4,128,1.2515
2016,2,2,5,200,-1.0281
2016,2,3,1,105,0.5096
2016,2,3,2,142,1.2635
2016,2,3,3,156,1.0089
2016,2,3,4,200,1.2367
2016,2,3,5,175,-1.6226
2016,3,1,1,258,16.4028
2016,3,1,2,178,11.9358
2016,3,1,3,150,5.9757
2016,3,1,4,185,7.5750
2016,3,1,5,289,5.7732
2016,3,2,1,82,19.5521
2016,3,2,2,105,9.3718
2016,3,2,3,111,8.0844
2016,3,2,4,141,8.8723
2016,3,2,5,215,7.8645
2016,3,3,1,110,8.7319
2016,3,3,2,135,7.3485
2016,3,3,3,177,7.1414
2016,3,3,4,188,5.9359
2016,3,3,5,167,6.0349
2016,4,1,1,274,16.2357
2016,4,1,2,179,3.3462
2016,4,1,3,160,2.5753
2016,4,1,4,176,3.0277
2016,4,1,5,301,3.2687
2016,4,2,1,78,11.7414
2016,4,2,2,106,1.7097
2016,4,2,3,112,-0.1979
2016,4,2,4,140,0.3269
2016,4,2,5,215,3.0254
2016,4,3,1,117,6.7837
2016,4,3,2,132,-1.3347
2016,4,3,3,167,-2.1346
2016,4,3,4,192,0.6894
2016,4,3,5,160,0.1880
2016,5,1,1,292,-6.1004
2016,5,1,2,183,-0.3675
2016,5,1,3,148,-1.8174
2016,5,1,4,176,-0.3529
2016,5,1,5,307,0.7199
2016,5,2,1,74,-0.1716
2016,5,2,2,97,-1.0340
2016,5,2,3,123,1.1040
2016,5,2,4,136,0.9185
2016,5,2,5,193,3.5852
2016,5,3,1,117,0.3571
2016,5,3,2,148,2.9103
2016,5,3,3,135,1.0956
2016,5,3,4,193,0.6837
2016,5,3,5,161,3.6959
2016,6,1,1,308,1.6882
2016,6,1,2,177,1.0105
2016,6,1,3,147,-0.8546
2016,6,1,4,197,0.3616
2016,6,1,5,295,-0.8667
2016,6,2,1,75,-0.3127
2016,6,2,2,105,0.0706
2016,6,2,3,107,0.9083
2016,6,2,4,151,0.1221
2016,6,2,5,179,-0.2003
2016,6,3,1,125,2.6900
2016,6,3,2,135,0.1232
2016,6,3,3,144,2.6488
2016,6,3,4,191,0.7162
2016,6,3,5,162,-0.6207
2016,7,1,1,288,5.2404
2016,7,1,2,177,6.4442
2016,7,1,3,145,4.2903
2016,7,1,4,193,7.1885
2016,7,1,5,295,6.7263
2016,7,2,1,71,3.5542
2016,7,2,2,108,8.3133
2016,7,2,3,110,4.5909
2016,7,2,4,145,5.5393
2016,7,2,5,176,6.4942
2016,7,3,1,131,2.4095
2016,7,3,2,128,4.7382
2016,7,3,3,140,2.8326
2016,7,3,4,183,3.3250
2016,7,3,5,159,5.9806
2016,8,1,1,287,3.2472
2016,8,1,2,172,4.7244
2016,8,1,3,147,3.2836
2016,8,1,4,195,2.3763
2016,8,1,5,272,2.7068
2016,8,2,1,78,4.9038
2016,8,2,2,109,-0.4896
2016,8,2,3,109,0.5176
2016,8,2,4,141,0.3596
2016,8,2,5,163,-0.2595
2016,8,3,1,119,0.4995
2016,8,3,2,129,0.1567
2016,8,3,3,145,0.2228
2016,8,3,4,184,-0.4145
2016,8,3,5,167,-1.9414
2016,9,1,1,326,5.0098
2016,9,1,2,186,1.7555
2016,9,1,3,163,1.8116
2016,9,1,4,158,3.2173
2016,9,1,5,282,5.4215
2016,9,2,1,81,3.3158
2016,9,2,2,95,0.5935
2016,9,2,3,109,0.4455
2016,9,2,4,136,0.5002
2016,9,2,5,179,0.9978
2016,9,3,1,113,3.2406
2016,9,3,2,127,0.9038
2016,9,3,3,153,-0.2916
2016,9,3,4,168,-1.4571
2016,9,3,5,176,1.1294
2016,10,1,1,342,-8.5664
2016,10,1,2,170,-4.6071
2016,10,1,3,167,-3.7051
2016,10,1,4,155,-5.9513
2016,10,1,5,287,-8.4875
2016,10,2,1,83,-7.6677
2016,10,2,2,89,-4.5400
2016,10,2,3,97,-4.5779
2016,10,2,4,132,-4.5637
2016,10,2,5,178,-6.0413
2016,10,3,1,112,-2.2928
2016,10,3,2,126,-0.8379
2016,10,3,3,150,-2.3862
2016,10,3,4,175,-3.2322
2016,10,3,5,173,-2.7338
2016,11,1,1,346,12.5890
2016,11,1,2,164,13.8832
2016,11,1,3,147,12.5841
2016,11,1,4,153,8.9723
2016,11,1,5,289,7.8931
2016,11,2,1,94,14.4733
2016,11,2,2,92,12.0290
2016,11,2,3,94,9.7810
2016,11,2,4,116,10.6662
2016,11,2,5,178,8.3558
2016,11,3,1,99,9.3688
2016,11,3,2,121,1.6963
2016,11,3,3,151,3.2744
2016,11,3,4,183,3.3889
2016,11,3,5,179,0.3546
2016,12,1,1,353,4.7338
2016,12,1,2,161,6.1123
2016,12,1,3,140,2.1086
2016,12,1,4,157,3.8826
2016,12,1,5,298,0.5061
2016,12,2,1,102,0.1070
2016,12,2,2,95,2.2084
2016,12,2,3,109,2.5949
2016,12,2,4,108,1.1673
2016,12,2,5,169,0.8248
2016,12,3,1,104,2.3574
2016,12,3,2,113,2.1248
2016,12,3,3,152,1.1083
2016,12,3,4,185,2.0683
2016,12,3,5,181,-0.0358
2017,1,1,1,359,0.4688
2017,1,1,2,166,-3.9504
2017,1,1,3,135,-2.7384
2017,1,1,4,159,-3.5648
2017,1,1,5,297,0.4953
2017,1,2,1,97,2.4443
2017,1,2,2,94,-0.5009
2017,1,2,3,111,1.2044
2017,1,2,4,105,0.7235
2017,1,2,5,166,3.1821
2017,1,3,1,100,-0.1822
2017,1,3,2,112,1.8560
2017,1,3,3,148,2.1824
2017,1,3,4,185,1.7244
2017,1,3,5,183,5.2929
2017,2,1,1,361,0.2823
2017,2,1,2,163,-1.6727
2017,2,1,3,140,0.3246
2017,2,1,4,153,0.1207
2017,2,1,5,290,3.1230
2017,2,2,1,103,0.1921
2017,2,2,2,95,-0.3447
2017,2,2,3,102,1.0836
2017,2,2,4,97,0.4039
2017,2,2,5,165,4.0874
2017,2,3,1,98,-0.7607
2017,2,3,2,107,3.3466
2017,2,3,3,155,4.1963
2017,2,3,4,186,3.8211
2017,2,3,5,179,3.2990
2017,3,1,1,410,-0.5138
2017,3,1,2,155,1.6931
2017,3,1,3,133,0.6520
2017,3,1,4,142,1.9770
2017,3,1,5,268,4.2910
2017,3,2,1,107,-1.0978
2017,3,2,2,97,-0.8488
2017,3,2,3,99,1.1210
2017,3,2,4,97,2.5805
2017,3,2,5,158,2.0081
2017,3,3,1,83,-0.8640
2017,3,3,2,119,-1.0163
2017,3,3,3,161,1.6180
2017,3,3,4,188,0.4199
2017,3,3,5,181,1.8914
2017,4,1,1,397,-1.0333
2017,4,1,2,142,3.9342
2017,4,1,3,138,1.7633
2017,4,1,4,137,2.6982
2017,4,1,5,281,2.6110
2017,4,2,1,103,-0.4674
2017,4,2,2,105,1.2647
2017,4,2,3,100,1.5086
2017,4,2,4,100,1.9321
2017,4,2,5,165,2.3536
2017,4,3,1,81,-0.2522
2017,4,3,2,125,0.1836
2017,4,3,3,171,0.5223
2017,4,3,4,171,2.1366
2017,4,3,5,189,3.1889
2017,5,1,1,411,-3.9334
2017,5,1,2,142,-4.6067
2017,5,1,3,126,-1.8409
2017,5,1,4,132,-2.0336
2017,5,1,5,264,-2.3076
2017,5,2,1,110,-3.2354
2017,5,2,2,107,-2.6796
2017,5,2,3,95,-1.8140
2017,5,2,4,103,-0.5286
2017,5,2,5,154,0.5580
2017,5,3,1,70,0.7001
2017,5,3,2,134,-0.2641
2017,5,3,3,170,2.4910
2017,5,3,4,179,1.6724
2017,5,3,5,179,3.1497
2017,6,1,1,415,5.1484
2017,6,1,2,158,4.1093
2017,6,1,3,118,5.8241
2017,6,1,4,143,4.8547
2017,6,1,5,261,6.8431
2017,6,2,1,112,4.0956
2017,6,2,2,90,3.6078
2017,6,2,3,100,0.2497
2017,6,2,4,120,2.9576
2017,6,2,5,139,2.9759
2017,6,3,1,80,-0.7475
2017,6,3,2,140,0.6815
2017,6,3,3,182,-0.8931
2017,6,3,4,162,-0.0237
2017,6,3,5,171,-0.8711
2017,7,1,1,400,-0.7082
2017,7,1,2,149,-2.7108
2017,7,1,3,119,-0.7473
2017,7,1,4,142,0.2560
2017,7,1,5,240,-0.6951
2017,7,2,1,114,0.6574
2017,7,2,2,88,0.8194
2017,7,2,3,98,-0.0160
2017,7,2,4,122,1.7570
2017,7,2,5,137,1.6568
2017,7,3,1,81,3.8186
2017,7,3,2,140,0.1025
2017,7,3,3,181,1.0572
2017,7,3,4,157,2.7146
2017,7,3,5,175,3.7571
2017,8,1,1,393,-1.3970
2017,8,1,2,139,-2.8977
2017,8,1,3,110,2.2591
2017,8,1,4,149,-1.4660
2017,8,1,5,232,-2.5039
2017,8,2,1,117,-2.0284
2017,8,2,2,85,-1.6429
2017,8,2,3,96,-0.3055
2017,8,2,4,124,-1.0872
2017,8,2,5,135,-1.5254
2017,8,3,1,80,-1.0282
2017,8,3,2,144,-0.5648
2017,8,3,3,173,2.3481
2017,8,3,4,158,0.6288
2017,8,3,5,172,1.1248
2017,9,1,1,373,8.6683
2017,9,1,2,158,9.3104
2017,9,1,3,103,9.6033
2017,9,1,4,164,8.4842
2017,9,1,5,227,11.1603
2017,9,2,1,129,6.3816
2017,9,2,2,97,8.2777
2017,9,2,3,88,5.9998
2017,9,2,4,118,5.1479
2017,9,2,5,150,7.0868
2017,9,3,1,94,0.6522
2017,9,3,2,143,1.1155
2017,9,3,3,164,1.4047
2017,9,3,4,168,3.1293
2017,9,3,5,164,2.2331
2017,10,1,1,384,-2.1907
2017,10,1,2,149,-0.9457
2017,10,1,3,112,2.8633
2017,10,1,4,158,0.7882
2017,10,1,5,229,-1.5112
2017,10,2,1,122,-1.5883
2017,10,2,2,98,-0.0789
2017,10,2,3,81,-0.3386
2017,10,2,4,110,1.4607
2017,10,2,5,151,0.9835
2017,10,3,1,94,-0.7204
2017,10,3,2,136,-0.3986
2017,10,3,3,169,2.5292
2017,10,3,4,162,3.0071
2017,10,3,5,166,5.3472
2017,11,1,1,387,3.6832
2017,11,1,2,142,2.8410
2017,11,1,3,125,4.4652
2017,11,1,4,136,3.5410
2017,11,1,5,231,3.0488
2017,11,2,1,114,1.5551
2017,11,2,2,109,5.5845
2017,11,2,3,83,5.2273
2017,11,2,4,117,2.9771
2017,11,2,5,139,1.0694
2017,11,3,1,93,4.3577
2017,11,3,2,134,5.0152
2017,11,3,3,166,2.9554
2017,11,3,4,155,2.6533
2017,11,3,5,171,1.2766
2017,12,1,1,352,0.9042
2017,12,1,2,166,0.5654
2017,12,1,3,125,-0.6069
2017,12,1,4,126,-2.6545
2017,12,1,5,259,1.3096
2017,12,2,1,109,1.4099
2017,12,2,2,104,1.2669
2017,12,2,3,93,0.2494
2017,12,2,4,106,0.1596
2017,12,2,5,165,0.0341
2017,12,3,1,88,0.0205
2017,12,3,2,131,1.7142
2017,12,3,3,162,1.3974
2017,12,3,4,163,0.5266
2017,12,3,5,173,1.4139
2018,1,1,1,355,-0.1795
2018,1,1,2,170,0.7077
2018,1,1,3,117,2.6323
2018,1,1,4,137,1.1687
2018,1,1,5,262,3.7691
2018,1,2,1,106,3.6407
2018,1,2,2,108,1.5787
2018,1,2,3,85,2.3416
2018,1,2,4,102,2.7935
2018,1,2,5,152,2.9938
2018,1,3,1,87,2.2946
2018,1,3,2,137,4.1545
2018,1,3,3,159,5.6498
2018,1,3,4,170,4.5517
2018,1,3,5,167,10.9135
2018,2,1,1,350,-3.6497
2018,2,1,2,172,-2.2245
2018,2,1,3,120,-3.5936
2018,2,1,4,139,-3.9112
2018,2,1,5,232,-5.2425
2018,2,2,1,103,-5.0700
2018,2,2,2,111,-4.3528
2018,2,2,3,97,-4.0496
2018,2,2,4,101,-4.1798
2018,2,2,5,147,-4.5621
2018,2,3,1,88,-6.6786
2018,2,3,2,136,-4.8487
2018,2,3,3,160,-4.5994
2018,2,3,4,170,-2.2547
2018,2,3,5,170,-2.1149
2018,3,1,1,397,2.7599
2018,3,1,2,162,2.7794
2018,3,1,3,97,4.0909
2018,3,1,4,138,2.2551
