year,month,rank_ME,rank_RDM,nstocks,ret_vw
2011,12,1,5,466,0.5135
2011,12,2,1,42,0.1508
2011,12,2,2,39,-3.2488
2011,12,2,3,50,-2.0783
2011,12,2,4,83,-1.4099
2011,12,2,5,109,-0.4587
2011,12,3,1,64,3.4978
2011,12,3,2,69,0.3299
2011,12,3,3,69,-1.9752
2011,12,3,4,78,-0.3703
2011,12,3,5,76,1.6619
2012,1,1,1,67,8.3218
2012,1,1,2,59,9.4839
2012,1,1,3,59,8.8229
2012,1,1,4,107,9.7075
2012,1,1,5,462,12.0708
2012,1,2,1,42,3.7622
2012,1,2,2,39,8.8923
2012,1,2,3,50,8.2764
2012,1,2,4,83,8.9797
2012,1,2,5,109,9.7281
2012,1,3,1,63,2.0084
2012,1,3,2,69,2.7853
2012,1,3,3,68,8.0539
2012,1,3,4,78,7.0200
2012,1,3,5,76,5.3306
2012,2,1,1,67,2.3137
2012,2,1,2,59,-2.3568
2012,2,1,3,59,1.2492
2012,2,1,4,107,-0.3259
2012,2,1,5,457,2.0693
2012,2,2,1,42,2.1541
2012,2,2,2,39,4.6806
2012,2,2,3,50,1.0440
2012,2,2,4,81,4.6775
2012,2,2,5,108,4.5020
2012,2,3,1,63,8.2200
2012,2,3,2,69,3.8289
2012,2,3,3,68,2.4586
2012,2,3,4,77,3.6173
2012,2,3,5,76,2.0370
2012,3,1,1,67,-1.1486
2012,3,1,2,59,4.2450
2012,3,1,3,59,3.5994
2012,3,1,4,106,3.7339
2012,3,1,5,449,4.5229
2012,3,2,1,42,2.9915
2012,3,2,2,39,2.0776
2012,3,2,3,50,2.5288
2012,3,2,4,81,1.7154
2012,3,2,5,107,4.1939
2012,3,3,1,63,3.8358
2012,3,3,2,69,0.9234
2012,3,3,3,67,3.5768
2012,3,3,4,77,2.6962
2012,3,3,5,75,3.9447
2012,4,1,1,66,-3.9362
2012,4,1,2,59,1.3097
2012,4,1,3,59,3.6134
2012,4,1,4,105,-2.8042
2012,4,1,5,442,-4.5923
2012,4,2,1,42,-2.2073
2012,4,2,2,39,1.2964
2012,4,2,3,50,1.2182
2012,4,2,4,81,-2.0356
2012,4,2,5,107,-2.6418
2012,4,3,1,63,-1.0675
2012,4,3,2,69,0.9727
2012,4,3,3,67,0.2188
2012,4,3,4,77,-1.7471
2012,4,3,5,75,-0.8886
2012,5,1,1,66,-7.9696
2012,5,1,2,57,-9.8024
2012,5,1,3,59,-9.2921
2012,5,1,4,104,-8.8927
2012,5,1,5,441,-4.9018
2012,5,2,1,42,-3.6995
2012,5,2,2,39,-7.0433
2012,5,2,3,50,-5.7692
2012,5,2,4,80,-8.6506
2012,5,2,5,106,-6.1020
2012,5,3,1,63,-4.8299
2012,5,3,2,69,-3.6078
2012,5,3,3,67,-6.5691
2012,5,3,4,77,-7.5462
2012,5,3,5,75,-6.3742
2012,6,1,1,65,6.1912
2012,6,1,2,56,6.4543
2012,6,1,3,59,6.4082
2012,6,1,4,102,4.9036
2012,6,1,5,439,8.5305
2012,6,2,1,42,4.2046
2012,6,2,2,39,5.9234
2012,6,2,3,50,5.2671
2012,6,2,4,80,4.8474
2012,6,2,5,106,8.3310
2012,6,3,1,63,3.8509
2012,6,3,2,68,1.4919
2012,6,3,3,67,6.0065
2012,6,3,4,77,2.9564
2012,6,3,5,75,3.8984
2012,7,1,1,48,-0.8673
2012,7,1,2,62,-1.5432
2012,7,1,3,69,1.8490
2012,7,1,4,112,-3.6415
2012,7,1,5,470,-2.3162
2012,7,2,1,42,-1.6099
2012,7,2,2,38,-3.5853
2012,7,2,3,61,-2.6933
2012,7,2,4,82,-3.5411
2012,7,2,5,101,-3.2138
2012,7,3,1,63,2.4868
2012,7,3,2,73,2.3599
2012,7,3,3,73,-0.9655
2012,7,3,4,83,1.1750
2012,7,3,5,77,0.5988
2012,8,1,1,47,1.0595
2012,8,1,2,62,2.8987
2012,8,1,3,69,0.3199
2012,8,1,4,111,3.6471
2012,8,1,5,467,3.4205
2012,8,2,1,42,5.0345
2012,8,2,2,38,1.1641
2012,8,2,3,61,6.0218
2012,8,2,4,82,5.0247
2012,8,2,5,101,1.4422
2012,8,3,1,63,3.0985
2012,8,3,2,71,3.7292
2012,8,3,3,73,1.8353
2012,8,3,4,83,3.4684
2012,8,3,5,77,1.6178
2012,9,1,1,46,4.9518
2012,9,1,2,62,4.1628
2012,9,1,3,68,4.2804
2012,9,1,4,110,5.1686
2012,9,1,5,463,5.1680
2012,9,2,1,42,0.6110
2012,9,2,2,38,3.7694
2012,9,2,3,60,1.8132
2012,9,2,4,82,3.1561
2012,9,2,5,100,1.1412
2012,9,3,1,63,1.8651
2012,9,3,2,71,2.2689
2012,9,3,3,73,4.5595
2012,9,3,4,82,2.1733
2012,9,3,5,76,1.6222
2012,10,1,1,46,-2.4300
2012,10,1,2,62,-0.9725
2012,10,1,3,68,-1.7172
2012,10,1,4,110,-4.4234
2012,10,1,5,458,-7.1299
2012,10,2,1,42,0.3805
2012,10,2,2,38,-2.8355
2012,10,2,3,60,2.3722
2012,10,2,4,82,-4.4771
2012,10,2,5,100,-6.1412
2012,10,3,1,63,-4.2802
2012,10,3,2,71,-1.7187
2012,10,3,3,73,-4.3991
2012,10,3,4,82,-3.0177
2012,10,3,5,75,-2.1173
2012,11,1,1,46,4.6964
2012,11,1,2,62,2.8296
2012,11,1,3,68,-1.0673
2012,11,1,4,110,-1.6470
2012,11,1,5,455,1.9739
2012,11,2,1,42,2.3322
2012,11,2,2,38,1.1650
2012,11,2,3,60,-0.0128
2012,11,2,4,81,3.5721
2012,11,2,5,99,2.9873
2012,11,3,1,63,-0.0526
2012,11,3,2,71,2.2530
2012,11,3,3,71,1.0443
2012,11,3,4,82,2.6695
2012,11,3,5,75,1.4482
2012,12,1,1,46,2.2873
2012,12,1,2,61,4.5601
2012,12,1,3,68,5.4187
2012,12,1,4,109,4.0752
2012,12,1,5,449,2.4209
2012,12,2,1,42,3.0886
2012,12,2,2,38,3.6360
2012,12,2,3,59,3.3873
2012,12,2,4,81,4.2176
2012,12,2,5,99,4.0572
2012,12,3,1,63,-2.6157
2012,12,3,2,71,0.4568
2012,12,3,3,71,2.0737
2012,12,3,4,82,1.5721
2012,12,3,5,75,2.0280
2013,1,1,1,46,9.5871
2013,1,1,2,60,6.3450
2013,1,1,3,67,2.2167
2013,1,1,4,106,7.2888
2013,1,1,5,443,7.7956
2013,1,2,1,42,6.3356
2013,1,2,2,38,2.6583
2013,1,2,3,57,6.6561
2013,1,2,4,80,5.5081
2013,1,2,5,97,7.8641
2013,1,3,1,63,0.5465
2013,1,3,2,71,7.5823
2013,1,3,3,70,6.0129
2013,1,3,4,81,6.1345
2013,1,3,5,75,6.4202
2013,2,1,1,46,0.4619
2013,2,1,2,59,2.1754
2013,2,1,3,67,1.2472
2013,2,1,4,106,0.7237
2013,2,1,5,442,0.0191
2013,2,2,1,42,-0.4388
2013,2,2,2,38,2.3286
2013,2,2,3,57,3.0185
2013,2,2,4,80,1.0208
2013,2,2,5,97,0.1700
2013,2,3,1,61,1.0966
2013,2,3,2,71,1.6787
2013,2,3,3,70,1.8468
2013,2,3,4,81,1.3437
2013,2,3,5,75,1.7638
2013,3,1,1,45,4.7189
2013,3,1,2,59,6.9752
2013,3,1,3,67,5.8724
2013,3,1,4,106,7.5789
2013,3,1,5,438,6.1846
2013,3,2,1,41,4.8318
2013,3,2,2,38,2.7888
2013,3,2,3,57,4.0650
2013,3,2,4,80,3.7791
2013,3,2,5,97,4.6718
2013,3,3,1,61,2.0275
2013,3,3,2,71,3.0626
2013,3,3,3,70,3.4626
2013,3,3,4,81,2.9198
2013,3,3,5,75,5.6631
2013,4,1,1,44,-2.2473
2013,4,1,2,59,-0.4069
2013,4,1,3,66,0.4945
2013,4,1,4,104,-0.7289
2013,4,1,5,431,0.6124
2013,4,2,1,41,-3.5589
2013,4,2,2,38,0.1261
2013,4,2,3,57,-1.3376
2013,4,2,4,80,-0.8472
2013,4,2,5,97,-0.6883
2013,4,3,1,61,1.4377
2013,4,3,2,71,0.9239
2013,4,3,3,70,-2.3560
2013,4,3,4,81,2.3514
2013,4,3,5,75,2.6961
2013,5,1,1,44,5.6732
2013,5,1,2,58,7.1815
2013,5,1,3,66,4.6648
2013,5,1,4,103,3.7524
2013,5,1,5,427,4.4769
2013,5,2,1,40,1.9651
2013,5,2,2,38,10.1572
2013,5,2,3,56,5.6725
2013,5,2,4,79,5.8488
2013,5,2,5,97,6.8183
2013,5,3,1,61,0.4093
2013,5,3,2,71,0.4618
2013,5,3,3,70,4.2902
2013,5,3,4,81,3.8349
2013,5,3,5,75,4.4171
2013,6,1,1,44,-0.5006
2013,6,1,2,58,-0.5491
2013,6,1,3,67,1.6813
2013,6,1,4,103,1.1995
2013,6,1,5,424,0.1101
2013,6,2,1,40,-1.3682
2013,6,2,2,38,0.0953
2013,6,2,3,56,-2.7025
2013,6,2,4,79,-0.3238
2013,6,2,5,96,0.5261
2013,6,3,1,61,-2.7206
2013,6,3,2,71,-1.2257
2013,6,3,3,70,-2.4112
2013,6,3,4,81,-1.9312
2013,6,3,5,75,-0.5813
2013,7,1,1,56,5.7205
2013,7,1,2,41,8.9965
2013,7,1,3,48,6.2717
2013,7,1,4,98,8.3392
2013,7,1,5,471,8.7669
2013,7,2,1,44,6.8582
2013,7,2,2,41,6.7692
2013,7,2,3,39,8.1724
2013,7,2,4,76,8.1514
2013,7,2,5,127,8.4656
2013,7,3,1,59,5.8524
2013,7,3,2,75,6.2741
2013,7,3,3,75,6.7058
2013,7,3,4,73,5.3616
2013,7,3,5,86,6.7306
2013,8,1,1,56,-2.9973
2013,8,1,2,41,-3.6720
2013,8,1,3,48,2.3463
2013,8,1,4,98,-2.6264
2013,8,1,5,468,-2.3057
2013,8,2,1,44,-2.2747
2013,8,2,2,41,2.8662
2013,8,2,3,39,-0.1962
2013,8,2,4,75,-1.2986
2013,8,2,5,126,-2.9165
2013,8,3,1,59,-1.6338
2013,8,3,2,74,-1.4702
2013,8,3,3,75,-2.8643
2013,8,3,4,73,-1.5764
2013,8,3,5,86,-3.5357
2013,9,1,1,55,8.5325
2013,9,1,2,41,6.6891
2013,9,1,3,47,8.9300
2013,9,1,4,98,10.0095
2013,9,1,5,463,8.3735
2013,9,2,1,43,6.5350
2013,9,2,2,41,6.1934
2013,9,2,3,39,5.3282
2013,9,2,4,75,6.7956
2013,9,2,5,126,7.7507
2013,9,3,1,59,0.6257
2013,9,3,2,74,3.1911
2013,9,3,3,75,4.9995
2013,9,3,4,73,4.6477
2013,9,3,5,86,4.0870
2013,10,1,1,55,0.5102
2013,10,1,2,41,2.8016
2013,10,1,3,47,0.5267
2013,10,1,4,98,0.5120
2013,10,1,5,457,0.2384
2013,10,2,1,43,6.0757
2013,10,2,2,41,4.3255
2013,10,2,3,39,2.2173
2013,10,2,4,74,-0.5198
2013,10,2,5,126,-1.7387
2013,10,3,1,59,5.3858
2013,10,3,2,74,4.1630
2013,10,3,3,74,5.9473
2013,10,3,4,72,5.0056
2013,10,3,5,86,2.5689
2013,11,1,1,55,2.4904
2013,11,1,2,41,5.3075
2013,11,1,3,46,7.3531
2013,11,1,4,98,4.1048
2013,11,1,5,455,8.3477
2013,11,2,1,43,3.9366
2013,11,2,2,41,4.5961
2013,11,2,3,39,4.4000
2013,11,2,4,73,3.2001
2013,11,2,5,124,4.8814
2013,11,3,1,59,2.9188
2013,11,3,2,74,1.8463
2013,11,3,3,74,2.6529
2013,11,3,4,72,4.5131
2013,11,3,5,83,2.6397
2013,12,1,1,53,-0.7554
2013,12,1,2,40,0.9529
2013,12,1,3,46,-0.3372
2013,12,1,4,97,3.4854
2013,12,1,5,450,3.6686
2013,12,2,1,43,2.7182
2013,12,2,2,41,0.8955
2013,12,2,3,39,2.9203
2013,12,2,4,72,1.9165
2013,12,2,5,124,3.6625
2013,12,3,1,59,2.6511
2013,12,3,2,74,1.4605
2013,12,3,3,74,4.1753
2013,12,3,4,72,3.1819
2013,12,3,5,83,2.7209
2014,1,1,1,53,-2.8041
2014,1,1,2,40,-1.9449
2014,1,1,3,45,-5.1736
2014,1,1,4,96,-2.2260
2014,1,1,5,448,4.0934
2014,1,2,1,43,-4.9748
2014,1,2,2,41,-5.1380
2014,1,2,3,39,-4.3131
2014,1,2,4,71,5.3000
2014,1,2,5,123,1.9794
2014,1,3,1,59,-7.3075
2014,1,3,2,73,-2.2606
2014,1,3,3,74,-3.9032
2014,1,3,4,71,-0.1717
2014,1,3,5,83,-1.2919
2014,2,1,1,53,4.6881
2014,2,1,2,40,5.8281
2014,2,1,3,45,9.7862
2014,2,1,4,96,3.2562
2014,2,1,5,446,5.1485
2014,2,2,1,43,2.8348
2014,2,2,2,41,2.5354
2014,2,2,3,39,7.2357
2014,2,2,4,70,6.6280
2014,2,2,5,121,7.2123
2014,2,3,1,59,4.0095
2014,2,3,2,73,5.1022
2014,2,3,3,74,5.4017
2014,2,3,4,71,4.8464
2014,2,3,5,83,5.9037
2014,3,1,1,53,3.0150
2014,3,1,2,40,1.4351
2014,3,1,3,44,-1.1017
2014,3,1,4,94,-0.1857
2014,3,1,5,442,-3.4450
2014,3,2,1,43,0.8934
2014,3,2,2,41,-0.3059
2014,3,2,3,39,-3.5160
2014,3,2,4,70,-3.2839
2014,3,2,5,120,-2.9808
2014,3,3,1,59,2.5152
2014,3,3,2,73,-0.8768
2014,3,3,3,74,-0.7224
2014,3,3,4,70,-1.2833
2014,3,3,5,83,0.1629
2014,4,1,1,53,-5.0295
2014,4,1,2,40,-6.5464
2014,4,1,3,43,-7.3728
2014,4,1,4,93,-7.3578
2014,4,1,5,442,-8.8256
2014,4,2,1,43,-0.8425
2014,4,2,2,41,-4.4596
2014,4,2,3,39,-6.3570
2014,4,2,4,70,-5.9208
2014,4,2,5,120,-6.9853
2014,4,3,1,59,4.5531
2014,4,3,2,73,0.3530
2014,4,3,3,74,-0.3407
2014,4,3,4,70,-0.8199
2014,4,3,5,82,0.0566
2014,5,1,1,53,-0.3482
2014,5,1,2,40,-3.5042
2014,5,1,3,43,0.0330
2014,5,1,4,91,0.7141
2014,5,1,5,440,-0.9700
2014,5,2,1,43,-1.2948
2014,5,2,2,41,0.8682
2014,5,2,3,39,-1.2617
2014,5,2,4,70,0.1969
2014,5,2,5,119,3.7748
2014,5,3,1,59,2.7156
2014,5,3,2,73,0.9893
2014,5,3,3,74,2.2120
2014,5,3,4,70,1.9500
2014,5,3,5,82,2.7981
2014,6,1,1,53,3.9162
2014,6,1,2,39,2.9114
2014,6,1,3,43,5.7369
2014,6,1,4,91,4.5462
2014,6,1,5,437,9.3821
2014,6,2,1,43,2.5884
2014,6,2,2,40,6.0652
2014,6,2,3,39,10.0787
2014,6,2,4,69,7.3207
2014,6,2,5,119,6.2374
2014,6,3,1,58,2.1683
2014,6,3,2,73,1.4921
2014,6,3,3,74,0.9485
2014,6,3,4,70,1.1468
2014,6,3,5,81,3.7683
2014,7,1,1,58,-6.1737
2014,7,1,2,44,-5.8387
2014,7,1,3,59,-7.6714
2014,7,1,4,103,-9.2219
2014,7,1,5,440,-8.8565
2014,7,2,1,49,-6.7813
2014,7,2,2,46,-7.7070
2014,7,2,3,54,-1.1479
2014,7,2,4,66,-5.2519
2014,7,2,5,130,-6.0148
2014,7,3,1,63,-3.0107
2014,7,3,2,72,-0.4749
2014,7,3,3,86,-0.5484
2014,7,3,4,84,-1.3655
2014,7,3,5,82,-0.6146
2014,8,1,1,58,2.7210
2014,8,1,2,44,3.3236
2014,8,1,3,59,3.0011
2014,8,1,4,103,5.5198
2014,8,1,5,439,3.7687
2014,8,2,1,49,3.1825
2014,8,2,2,46,3.7689
2014,8,2,3,54,5.6777
2014,8,2,4,65,5.0871
2014,8,2,5,128,7.5802
2014,8,3,1,63,3.3795
2014,8,3,2,72,5.4743
2014,8,3,3,86,5.5072
2014,8,3,4,84,3.8737
2014,8,3,5,81,4.5459
2014,9,1,1,58,-4.4257
2014,9,1,2,44,-9.9864
2014,9,1,3,59,-6.8211
2014,9,1,4,103,-5.8699
2014,9,1,5,438,-6.5073
2014,9,2,1,49,-5.9232
2014,9,2,2,46,-6.3214
2014,9,2,3,54,-3.6253
2014,9,2,4,65,-4.6405
2014,9,2,5,128,-3.9092
2014,9,3,1,63,-2.9150
2014,9,3,2,72,-1.4903
2014,9,3,3,85,-1.6710
2014,9,3,4,84,-0.8514
2014,9,3,5,80,-1.6893
2014,10,1,1,57,5.7046
2014,10,1,2,44,11.9273
2014,10,1,3,59,6.1148
2014,10,1,4,103,6.9282
2014,10,1,5,437,5.5647
2014,10,2,1,49,2.1101
2014,10,2,2,46,8.2690
2014,10,2,3,54,7.4942
2014,10,2,4,65,8.7489
2014,10,2,5,127,5.5027
2014,10,3,1,63,1.6541
2014,10,3,2,72,4.9277
2014,10,3,3,84,2.4493
2014,10,3,4,84,1.1422
2014,10,3,5,79,1.8846
2014,11,1,1,56,-4.0603
2014,11,1,2,44,-1.8717
2014,11,1,3,58,-2.2305
2014,11,1,4,103,0.2718
2014,11,1,5,434,1.4035
2014,11,2,1,49,-0.1533
2014,11,2,2,46,0.5201
2014,11,2,3,54,-0.2468
2014,11,2,4,64,1.0918
2014,11,2,5,126,3.1209
2014,11,3,1,63,-1.3128
2014,11,3,2,72,5.8744
2014,11,3,3,84,0.5705
2014,11,3,4,84,3.5365
2014,11,3,5,79,5.7327
2014,12,1,1,56,2.1818
2014,12,1,2,44,3.7589
2014,12,1,3,57,5.4047
2014,12,1,4,103,7.3949
2014,12,1,5,429,7.0668
2014,12,2,1,49,2.2802
2014,12,2,2,46,1.1566
2014,12,2,3,54,1.3741
2014,12,2,4,64,2.5647
2014,12,2,5,125,4.9693
2014,12,3,1,63,0.2621
2014,12,3,2,72,-3.7515
2014,12,3,3,84,-1.3793
2014,12,3,4,84,-0.5334
2014,12,3,5,79,-1.2361
2015,1,1,1,56,-7.7422
2015,1,1,2,44,-6.8701
2015,1,1,3,56,-6.5786
2015,1,1,4,103,-5.2515
2015,1,1,5,426,-2.2820
2015,1,2,1,49,-7.2480
2015,1,2,2,45,-5.1132
2015,1,2,3,53,-2.5198
2015,1,2,4,63,-0.8327
2015,1,2,5,124,-0.3354
2015,1,3,1,63,-3.4115
2015,1,3,2,71,0.4787
2015,1,3,3,84,-0.9300
2015,1,3,4,84,-2.6289
2015,1,3,5,78,-3.1336
2015,2,1,1,56,6.3896
2015,2,1,2,44,6.1012
2015,2,1,3,56,5.7216
2015,2,1,4,102,6.9107
2015,2,1,5,425,7.2647
2015,2,2,1,49,9.9313
2015,2,2,2,45,7.9102
2015,2,2,3,53,8.6905
2015,2,2,4,63,7.8819
2015,2,2,5,120,7.6917
2015,2,3,1,62,5.8016
2015,2,3,2,71,6.7112
2015,2,3,3,84,6.5017
2015,2,3,4,83,6.3092
2015,2,3,5,77,5.8734
2015,3,1,1,56,2.9222
2015,3,1,2,44,3.2229
2015,3,1,3,56,0.8417
2015,3,1,4,102,-2.0869
2015,3,1,5,421,0.5210
2015,3,2,1,49,2.2438
2015,3,2,2,45,1.3584
2015,3,2,3,53,1.1735
2015,3,2,4,62,2.3209
2015,3,2,5,118,2.5520
2015,3,3,1,62,-2.3599
2015,3,3,2,71,-2.1182
2015,3,3,3,84,-1.7294
2015,3,3,4,82,-1.5874
2015,3,3,5,77,-2.5976
2015,4,1,1,56,-1.5366
2015,4,1,2,44,-2.2269
2015,4,1,3,56,1.9149
2015,4,1,4,101,-3.4019
2015,4,1,5,418,-3.1816
2015,4,2,1,48,-2.3498
2015,4,2,2,45,-0.5080
2015,4,2,3,53,-4.0487
2015,4,2,4,62,-2.5979
2015,4,2,5,117,-4.5530
2015,4,3,1,62,1.7425
2015,4,3,2,71,0.4949
2015,4,3,3,84,1.0992
2015,4,3,4,79,1.1956
2015,4,3,5,77,2.4937
2015,5,1,1,56,2.1678
2015,5,1,2,44,-0.5908
2015,5,1,3,56,1.2343
2015,5,1,4,100,6.3835
2015,5,1,5,415,5.4437
2015,5,2,1,48,0.7722
2015,5,2,2,45,2.7924
2015,5,2,3,53,2.3593
2015,5,2,4,62,3.8539
2015,5,2,5,117,8.1458
2015,5,3,1,62,-0.5727
2015,5,3,2,71,2.8082
2015,5,3,3,83,1.9312
2015,5,3,4,79,1.5760
2015,5,3,5,75,3.4477
2015,6,1,1,56,3.1956
2015,6,1,2,44,3.4477
2015,6,1,3,56,3.5441
2015,6,1,4,99,2.4346
2015,6,1,5,411,1.7449
2015,6,2,1,48,-1.1799
2015,6,2,2,45,4.1434
2015,6,2,3,53,-3.3087
2015,6,2,4,62,2.0877
2015,6,2,5,116,-0.9114
2015,6,3,1,62,-3.0267
2015,6,3,2,70,-1.4754
2015,6,3,3,82,0.2319
2015,6,3,4,78,-3.2110
2015,6,3,5,75,-3.6962
2015,7,1,1,50,-2.9413
2015,7,1,2,59,-3.6914
2015,7,1,3,44,-4.1121
2015,7,1,4,87,-3.2832
2015,7,1,5,495,-4.6572
2015,7,2,1,53,-1.6435
2015,7,2,2,42,-1.7439
2015,7,2,3,60,-2.4384
2015,7,2,4,76,-0.3755
2015,7,2,5,137,-1.1868
2015,7,3,1,65,-0.6402
2015,7,3,2,81,-0.4185
2015,7,3,3,72,1.6346
2015,7,3,4,94,3.9443
2015,7,3,5,91,2.8936
2015,8,1,1,50,-5.1156
2015,8,1,2,59,-4.1367
2015,8,1,3,44,-7.6890
2015,8,1,4,87,-5.6289
2015,8,1,5,488,-6.9530
2015,8,2,1,52,-6.5684
2015,8,2,2,42,-7.2522
2015,8,2,3,60,-7.9719
2015,8,2,4,76,-8.2321
2015,8,2,5,137,-8.0796
2015,8,3,1,63,-4.5776
2015,8,3,2,81,-5.9403
2015,8,3,3,72,-6.6963
2015,8,3,4,94,-6.6703
2015,8,3,5,91,-6.5146
2015,9,1,1,50,-6.8007
2015,9,1,2,59,-4.8682
2015,9,1,3,44,-12.2109
2015,9,1,4,87,-11.7037
2015,9,1,5,487,-8.7386
2015,9,2,1,52,-8.2391
2015,9,2,2,42,-8.3628
2015,9,2,3,60,-6.5376
2015,9,2,4,75,-5.7580
2015,9,2,5,136,-8.9286
2015,9,3,1,63,-1.9787
2015,9,3,2,79,-2.2187
2015,9,3,3,72,-2.5970
2015,9,3,4,93,-3.6569
2015,9,3,5,90,-2.2346
2015,10,1,1,50,12.4492
2015,10,1,2,58,9.4680
2015,10,1,3,44,4.4971
2015,10,1,4,85,3.6881
2015,10,1,5,483,5.7292
2015,10,2,1,52,8.1290
2015,10,2,2,42,4.4508
2015,10,2,3,60,4.7981
2015,10,2,4,75,4.4658
2015,10,2,5,136,8.1033
2015,10,3,1,63,9.3658
2015,10,3,2,79,6.5784
2015,10,3,3,72,9.6250
2015,10,3,4,92,11.6978
2015,10,3,5,90,10.7090
2015,11,1,1,50,-1.0381
2015,11,1,2,58,4.4550
2015,11,1,3,44,7.2950
2015,11,1,4,85,2.8961
2015,11,1,5,473,6.9467
2015,11,2,1,52,4.4320
2015,11,2,2,42,4.2863
2015,11,2,3,59,4.6700
2015,11,2,4,73,7.1054
2015,11,2,5,134,9.6101
2015,11,3,1,63,-0.3726
2015,11,3,2,79,0.1032
2015,11,3,3,72,2.6066
2015,11,3,4,92,1.5436
2015,11,3,5,89,0.1743
2015,12,1,1,50,-4.8933
2015,12,1,2,58,-7.7672
2015,12,1,3,44,-1.9931
2015,12,1,4,84,-4.2674
2015,12,1,5,470,-4.7997
2015,12,2,1,52,-6.7117
2015,12,2,2,42,-6.6952
2015,12,2,3,59,-3.2442
2015,12,2,4,72,-5.5791
2015,12,2,5,134,-2.2820
2015,12,3,1,62,-1.9856
2015,12,3,2,78,-3.1419
2015,12,3,3,72,-0.7156
2015,12,3,4,92,-0.1473
2015,12,3,5,89,-0.5849
2016,1,1,1,50,-6.0919
2016,1,1,2,58,-7.5512
2016,1,1,3,44,-10.2911
2016,1,1,4,83,-12.6299
2016,1,1,5,469,-16.3061
2016,1,2,1,52,-6.9147
2016,1,2,2,42,-9.8370
2016,1,2,3,59,-11.9678
2016,1,2,4,72,-14.5625
2016,1,2,5,132,-15.1747
2016,1,3,1,62,-2.1560
2016,1,3,2,78,-3.8390
2016,1,3,3,71,-6.2666
2016,1,3,4,91,-6.5218
2016,1,3,5,88,-9.7155
2016,2,1,1,48,1.3266
2016,2,1,2,58,0.2815
2016,2,1,3,44,-1.1910
2016,2,1,4,82,4.3294
2016,2,1,5,466,-3.0023
2016,2,2,1,52,0.1504
2016,2,2,2,42,1.6969
2016,2,2,3,59,0.8820
2016,2,2,4,71,-0.5263
2016,2,2,5,130,-2.3757
2016,2,3,1,62,1.0116
2016,2,3,2,78,0.6143
2016,2,3,3,70,0.4674
2016,2,3,4,91,-1.2835
2016,2,3,5,87,0.6596
2016,3,1,1,47,7.3548
2016,3,1,2,58,1.4381
2016,3,1,3,44,5.4081
2016,3,1,4,81,8.6158
2016,3,1,5,463,7.1396
2016,3,2,1,52,5.9966
2016,3,2,2,42,8.2718
2016,3,2,3,59,7.6514
2016,3,2,4,71,8.2112
2016,3,2,5,129,7.1506
2016,3,3,1,62,6.8991
2016,3,3,2,78,7.3402
2016,3,3,3,68,7.7555
2016,3,3,4,91,6.5093
2016,3,3,5,86,6.0623
2016,4,1,1,46,0.8301
2016,4,1,2,58,3.9729
2016,4,1,3,44,5.0227
2016,4,1,4,80,5.8656
2016,4,1,5,461,3.1982
2016,4,2,1,52,5.9891
2016,4,2,2,42,4.4712
2016,4,2,3,59,3.0814
2016,4,2,4,71,0.9218
2016,4,2,5,129,0.5923
2016,4,3,1,61,3.1785
2016,4,3,2,78,-3.4054
2016,4,3,3,68,0.3948
2016,4,3,4,91,-0.9733
2016,4,3,5,86,3.1076
2016,5,1,1,46,-1.7737
2016,5,1,2,58,1.9061
2016,5,1,3,43,4.0915
2016,5,1,4,79,-0.5960
2016,5,1,5,459,3.0033
2016,5,2,1,52,2.4881
2016,5,2,2,42,1.6256
2016,5,2,3,59,3.4820
2016,5,2,4,71,1.4950
2016,5,2,5,128,5.5133
2016,5,3,1,61,0.1797
2016,5,3,2,75,2.7392
2016,5,3,3,68,1.3973
2016,5,3,4,91,3.4958
2016,5,3,5,85,5.3399
2016,6,1,1,46,1.8019
2016,6,1,2,57,0.3644
2016,6,1,3,43,3.1279
2016,6,1,4,78,0.4275
2016,6,1,5,456,-4.8486
2016,6,2,1,52,0.3572
2016,6,2,2,42,1.1752
2016,6,2,3,59,4.0035
2016,6,2,4,71,0.4248
2016,6,2,5,126,-2.3413
2016,6,3,1,61,4.0825
2016,6,3,2,75,1.6537
2016,6,3,3,68,-0.0647
2016,6,3,4,91,-1.6301
2016,6,3,5,84,-0.3436
2016,7,1,1,47,4.6952
2016,7,1,2,51,5.8914
2016,7,1,3,58,5.9144
2016,7,1,4,98,7.6666
2016,7,1,5,521,6.2833
2016,7,2,1,41,3.4704
2016,7,2,2,51,7.2511
2016,7,2,3,62,6.4665
2016,7,2,4,87,9.6392
2016,7,2,5,108,8.8549
2016,7,3,1,71,-0.7079
2016,7,3,2,71,3.9416
2016,7,3,3,91,5.8680
2016,7,3,4,91,6.9176
2016,7,3,5,48,7.7495
2016,8,1,1,47,3.3072
2016,8,1,2,49,1.1111
2016,8,1,3,58,6.4235
2016,8,1,4,98,1.0827
2016,8,1,5,515,5.1505
2016,8,2,1,41,3.6224
2016,8,2,2,51,1.9865
2016,8,2,3,61,-0.1783
2016,8,2,4,87,1.8270
2016,8,2,5,107,2.7712
2016,8,3,1,71,0.0021
2016,8,3,2,71,0.2624
2016,8,3,3,91,-0.0771
2016,8,3,4,90,-0.7111
2016,8,3,5,48,3.0936
2016,9,1,1,47,-1.2608
2016,9,1,2,49,4.5978
2016,9,1,3,58,5.8691
