year,month,rank_ME,rank_RCA,nstocks,ret_vw
1994,8,3,2,54,3.6374
1994,8,3,3,65,3.5193
1994,8,3,4,65,5.2479
1994,8,3,5,97,9.8766
1994,9,1,1,167,-1.6485
1994,9,1,2,143,2.9794
1994,9,1,3,144,0.4188
1994,9,1,4,268,4.2608
1994,9,1,5,625,2.7872
1994,9,2,1,43,-0.0741
1994,9,2,2,55,0.3664
1994,9,2,3,55,0.4914
1994,9,2,4,83,-0.1662
1994,9,2,5,117,-0.4478
1994,9,3,1,67,-2.2409
1994,9,3,2,54,-0.3553
1994,9,3,3,65,-2.9501
1994,9,3,4,65,-1.6213
1994,9,3,5,97,-0.0720
1994,10,1,1,167,-1.5092
1994,10,1,2,141,2.5851
1994,10,1,3,144,2.1231
1994,10,1,4,266,2.8852
1994,10,1,5,619,1.7676
1994,10,2,1,43,-1.6061
1994,10,2,2,55,0.8478
1994,10,2,3,55,3.7036
1994,10,2,4,82,1.6755
1994,10,2,5,115,4.3149
1994,10,3,1,67,2.7324
1994,10,3,2,54,3.3526
1994,10,3,3,65,2.7539
1994,10,3,4,65,1.2113
1994,10,3,5,97,4.8916
1994,11,1,1,167,-4.6997
1994,11,1,2,140,-5.7563
1994,11,1,3,143,-5.1578
1994,11,1,4,263,-0.6749
1994,11,1,5,612,-1.3613
1994,11,2,1,43,-6.3125
1994,11,2,2,54,-3.1603
1994,11,2,3,55,-0.2542
1994,11,2,4,82,-1.4934
1994,11,2,5,115,-1.6219
1994,11,3,1,67,-3.4834
1994,11,3,2,53,-3.4307
1994,11,3,3,65,-5.2925
1994,11,3,4,65,-4.6603
1994,11,3,5,96,-1.3422
1994,12,1,1,166,-3.0142
1994,12,1,2,139,0.0424
1994,12,1,3,142,0.8715
1994,12,1,4,261,-1.4671
1994,12,1,5,607,0.8659
1994,12,2,1,42,2.8013
1994,12,2,2,54,3.6481
1994,12,2,3,55,3.7906
1994,12,2,4,81,1.8316
1994,12,2,5,115,2.1639
1994,12,3,1,67,2.7306
1994,12,3,2,53,0.6747
1994,12,3,3,65,2.3961
1994,12,3,4,65,3.1280
1994,12,3,5,95,1.8459
1995,1,1,1,164,0.2477
1995,1,1,2,137,1.4018
1995,1,1,3,140,0.8952
1995,1,1,4,259,2.1489
1995,1,1,5,603,2.6135
1995,1,2,1,39,-2.9510
1995,1,2,2,54,-3.0709
1995,1,2,3,55,-2.5207
1995,1,2,4,81,-1.8806
1995,1,2,5,113,-2.7501
1995,1,3,1,67,2.5421
1995,1,3,2,53,-0.6397
1995,1,3,3,65,-1.0968
1995,1,3,4,65,-0.1045
1995,1,3,5,95,2.1367
1995,2,1,1,163,1.8761
1995,2,1,2,137,3.5555
1995,2,1,3,139,5.2215
1995,2,1,4,257,2.4488
1995,2,1,5,599,3.6630
1995,2,2,1,39,1.6174
1995,2,2,2,53,3.0548
1995,2,2,3,54,2.8407
1995,2,2,4,81,8.1578
1995,2,2,5,112,5.6948
1995,2,3,1,67,3.4275
1995,2,3,2,53,4.7189
1995,2,3,3,65,4.4119
1995,2,3,4,65,5.0873
1995,2,3,5,95,4.5982
1995,3,1,1,162,0.4539
1995,3,1,2,135,2.2889
1995,3,1,3,139,2.6520
1995,3,1,4,256,3.4326
1995,3,1,5,590,2.6680
1995,3,2,1,39,5.5602
1995,3,2,2,53,5.2798
1995,3,2,3,53,2.3117
1995,3,2,4,80,4.3775
1995,3,2,5,112,3.0885
1995,3,3,1,67,2.5523
1995,3,3,2,53,4.4885
1995,3,3,3,65,3.9614
1995,3,3,4,65,3.5783
1995,3,3,5,95,4.5470
1995,4,1,1,160,1.3747
1995,4,1,2,135,5.5308
1995,4,1,3,138,2.9153
1995,4,1,4,255,4.8514
1995,4,1,5,583,3.7860
1995,4,2,1,39,0.3156
1995,4,2,2,53,2.4800
1995,4,2,3,53,2.2593
1995,4,2,4,80,5.7903
1995,4,2,5,111,3.5630
1995,4,3,1,67,2.9054
1995,4,3,2,52,2.7010
1995,4,3,3,64,3.2373
1995,4,3,4,65,2.9385
1995,4,3,5,95,7.7357
1995,5,1,1,157,3.0453
1995,5,1,2,135,1.0383
1995,5,1,3,137,2.5315
1995,5,1,4,254,0.9190
1995,5,1,5,581,4.6634
1995,5,2,1,39,1.2738
1995,5,2,2,52,3.0424
1995,5,2,3,53,0.4389
1995,5,2,4,80,0.8176
1995,5,2,5,111,2.0003
1995,5,3,1,67,3.6640
1995,5,3,2,52,2.7770
1995,5,3,3,64,2.8971
1995,5,3,4,65,4.1463
1995,5,3,5,95,3.1203
1995,6,1,1,156,6.7834
1995,6,1,2,132,8.2085
1995,6,1,3,135,7.8735
1995,6,1,4,254,9.7224
1995,6,1,5,576,13.4549
1995,6,2,1,39,6.3522
1995,6,2,2,51,5.6618
1995,6,2,3,53,3.2871
1995,6,2,4,80,9.4465
1995,6,2,5,111,11.4698
1995,6,3,1,67,-0.3860
1995,6,3,2,52,0.1780
1995,6,3,3,63,3.0590
1995,6,3,4,64,3.6767
1995,6,3,5,95,6.8133
1995,7,1,1,156,4.8545
1995,7,1,2,140,5.1363
1995,7,1,3,142,7.1024
1995,7,1,4,233,8.9355
1995,7,1,5,625,9.3434
1995,7,2,1,45,5.9474
1995,7,2,2,50,4.4106
1995,7,2,3,66,4.9411
1995,7,2,4,82,8.3809
1995,7,2,5,180,11.7960
1995,7,3,1,69,3.2358
1995,7,3,2,61,1.4187
1995,7,3,3,71,3.2458
1995,7,3,4,88,3.2238
1995,7,3,5,128,5.5225
1995,8,1,1,154,0.8434
1995,8,1,2,140,-0.1338
1995,8,1,3,141,5.8769
1995,8,1,4,231,6.8808
1995,8,1,5,622,7.4042
1995,8,2,1,45,-1.2328
1995,8,2,2,50,2.2828
1995,8,2,3,66,1.3448
1995,8,2,4,82,-0.1235
1995,8,2,5,179,2.6452
1995,8,3,1,69,-0.4532
1995,8,3,2,61,-0.1664
1995,8,3,3,71,1.1747
1995,8,3,4,88,0.7373
1995,8,3,5,125,-0.4881
1995,9,1,1,154,1.5198
1995,9,1,2,139,0.9869
1995,9,1,3,141,3.1673
1995,9,1,4,229,2.7174
1995,9,1,5,618,4.9718
1995,9,2,1,44,0.6577
1995,9,2,2,50,0.8395
1995,9,2,3,66,-0.0792
1995,9,2,4,82,2.1103
1995,9,2,5,177,3.4629
1995,9,3,1,69,4.2049
1995,9,3,2,61,4.2538
1995,9,3,3,71,1.1955
1995,9,3,4,88,6.7741
1995,9,3,5,125,2.7115
1995,10,1,1,151,-3.0707
1995,10,1,2,137,-8.3566
1995,10,1,3,141,-5.4028
1995,10,1,4,226,-6.7950
1995,10,1,5,615,-6.2904
1995,10,2,1,44,-7.2948
1995,10,2,2,50,-6.0250
1995,10,2,3,66,-5.7352
1995,10,2,4,81,-3.5486
1995,10,2,5,177,-7.1300
1995,10,3,1,69,-0.0657
1995,10,3,2,61,0.5097
1995,10,3,3,71,-2.1564
1995,10,3,4,88,-1.1133
1995,10,3,5,125,2.4429
1995,11,1,1,150,2.9624
1995,11,1,2,135,1.5294
1995,11,1,3,141,1.0092
1995,11,1,4,226,2.8612
1995,11,1,5,609,1.5484
1995,11,2,1,44,3.8694
1995,11,2,2,50,3.5024
1995,11,2,3,66,7.1580
1995,11,2,4,81,4.2348
1995,11,2,5,175,4.3913
1995,11,3,1,69,4.4145
1995,11,3,2,61,5.5104
1995,11,3,3,71,5.7724
1995,11,3,4,88,5.1958
1995,11,3,5,125,0.6664
1995,12,1,1,148,0.4033
1995,12,1,2,134,0.0936
1995,12,1,3,141,-0.0710
1995,12,1,4,225,-0.3738
1995,12,1,5,604,6.0357
1995,12,2,1,42,-3.0644
1995,12,2,2,50,0.9038
1995,12,2,3,66,2.0225
1995,12,2,4,80,0.9667
1995,12,2,5,175,1.3900
1995,12,3,1,69,4.5168
1995,12,3,2,61,3.2892
1995,12,3,3,71,1.2232
1995,12,3,4,88,0.9086
1995,12,3,5,123,-0.7102
1996,1,1,1,148,-0.6059
1996,1,1,2,134,1.5139
1996,1,1,3,140,0.9159
1996,1,1,4,224,-0.5235
1996,1,1,5,598,3.7073
1996,1,2,1,42,2.5534
1996,1,2,2,50,2.2583
1996,1,2,3,66,-0.1524
1996,1,2,4,80,-1.3933
1996,1,2,5,174,1.4655
1996,1,3,1,69,2.4364
1996,1,3,2,60,2.0808
1996,1,3,3,71,3.1574
1996,1,3,4,88,4.2359
1996,1,3,5,123,3.7599
1996,2,1,1,147,4.3652
1996,2,1,2,132,2.4646
1996,2,1,3,138,4.2933
1996,2,1,4,223,3.1198
1996,2,1,5,595,3.1648
1996,2,2,1,42,4.4325
1996,2,2,2,49,1.8288
1996,2,2,3,64,2.8948
1996,2,2,4,80,5.8126
1996,2,2,5,173,4.6476
1996,2,3,1,69,-0.2435
1996,2,3,2,60,2.6371
1996,2,3,3,71,2.6987
1996,2,3,4,88,-0.3424
1996,2,3,5,123,3.5858
1996,3,1,1,146,5.9914
1996,3,1,2,133,2.9675
1996,3,1,3,136,1.0759
1996,3,1,4,222,-0.7039
1996,3,1,5,593,0.6203
1996,3,2,1,42,3.1937
1996,3,2,2,49,4.7442
1996,3,2,3,61,2.9996
1996,3,2,4,80,-1.9845
1996,3,2,5,173,-1.9739
1996,3,3,1,69,2.6868
1996,3,3,2,60,0.4642
1996,3,3,3,71,3.4487
1996,3,3,4,88,0.5180
1996,3,3,5,121,-1.9185
1996,4,1,1,145,12.9947
1996,4,1,2,131,4.6293
1996,4,1,3,134,8.1355
1996,4,1,4,221,8.4994
1996,4,1,5,591,12.2123
1996,4,2,1,42,5.2444
1996,4,2,2,49,5.0453
1996,4,2,3,61,5.5931
1996,4,2,4,79,11.8276
1996,4,2,5,173,10.3935
1996,4,3,1,67,1.6213
1996,4,3,2,60,1.3541
1996,4,3,3,71,2.5165
1996,4,3,4,88,1.6862
1996,4,3,5,121,5.0774
1996,5,1,1,144,7.1821
1996,5,1,2,129,6.9450
1996,5,1,3,134,5.9381
1996,5,1,4,219,9.5282
1996,5,1,5,589,10.1038
1996,5,2,1,41,4.5851
1996,5,2,2,49,3.4661
1996,5,2,3,62,3.6111
1996,5,2,4,79,5.8885
1996,5,2,5,173,7.1749
1996,5,3,1,66,2.0261
1996,5,3,2,60,3.0746
1996,5,3,3,70,2.8719
1996,5,3,4,88,2.2936
1996,5,3,5,121,3.0906
1996,6,1,1,143,-2.8794
1996,6,1,2,128,-3.4324
1996,6,1,3,132,-2.9719
1996,6,1,4,218,-7.5634
1996,6,1,5,587,-10.5026
1996,6,2,1,41,-5.1830
1996,6,2,2,49,-4.1577
1996,6,2,3,61,-5.6013
1996,6,2,4,78,-8.1747
1996,6,2,5,172,-11.0991
1996,6,3,1,66,1.5465
1996,6,3,2,59,0.9538
1996,6,3,3,70,-2.3116
1996,6,3,4,88,-0.8675
1996,6,3,5,121,-1.9428
1996,7,1,1,141,-9.3501
1996,7,1,2,150,-6.7879
1996,7,1,3,144,-13.1240
1996,7,1,4,294,-11.0642
1996,7,1,5,593,-15.9284
1996,7,2,1,53,-8.1284
1996,7,2,2,64,-9.6056
1996,7,2,3,66,-9.5508
1996,7,2,4,92,-13.7908
1996,7,2,5,248,-15.5163
1996,7,3,1,72,-4.8286
1996,7,3,2,56,-3.0858
1996,7,3,3,73,-3.4337
1996,7,3,4,105,-6.4534
1996,7,3,5,122,-4.5905
1996,8,1,1,140,4.9824
1996,8,1,2,150,3.8342
1996,8,1,3,143,2.1059
1996,8,1,4,291,3.1617
1996,8,1,5,592,5.5595
1996,8,2,1,52,5.5979
1996,8,2,2,64,5.8153
1996,8,2,3,65,4.2297
1996,8,2,4,92,9.3707
1996,8,2,5,246,6.5153
1996,8,3,1,72,0.3257
1996,8,3,2,56,-2.0046
1996,8,3,3,73,3.8686
1996,8,3,4,105,3.0750
1996,8,3,5,119,3.4840
1996,9,1,1,138,2.6058
1996,9,1,2,147,1.7687
1996,9,1,3,143,1.8365
1996,9,1,4,288,1.6853
1996,9,1,5,587,3.8643
1996,9,2,1,52,3.3770
1996,9,2,2,63,5.2898
1996,9,2,3,65,5.8760
1996,9,2,4,91,7.2585
1996,9,2,5,244,6.3830
1996,9,3,1,72,4.2146
1996,9,3,2,55,5.9131
1996,9,3,3,73,4.7718
1996,9,3,4,105,6.0516
1996,9,3,5,118,9.6520
1996,10,1,1,135,-0.5609
1996,10,1,2,146,-0.2196
1996,10,1,3,142,-5.0041
1996,10,1,4,286,-3.2656
1996,10,1,5,586,-6.1111
1996,10,2,1,52,-1.8748
1996,10,2,2,62,-3.7656
1996,10,2,3,65,-1.3081
1996,10,2,4,91,-1.1895
1996,10,2,5,244,-6.1275
1996,10,3,1,72,4.4805
1996,10,3,2,55,2.2302
1996,10,3,3,71,1.1827
1996,10,3,4,105,-0.9033
1996,10,3,5,118,1.2072
1996,11,1,1,135,2.6065
1996,11,1,2,145,1.1536
1996,11,1,3,142,2.6484
1996,11,1,4,284,4.8803
1996,11,1,5,582,1.1682
1996,11,2,1,52,3.6369
1996,11,2,2,62,4.2295
1996,11,2,3,65,2.8911
1996,11,2,4,91,2.8266
1996,11,2,5,243,5.7752
1996,11,3,1,72,5.6889
1996,11,3,2,55,6.9936
1996,11,3,3,71,5.3701
1996,11,3,4,105,8.3147
1996,11,3,5,118,11.6805
1996,12,1,1,133,2.9026
1996,12,1,2,143,0.9941
1996,12,1,3,142,3.1600
1996,12,1,4,282,0.6188
1996,12,1,5,582,-0.1204
1996,12,2,1,52,2.7427
1996,12,2,2,60,2.1419
1996,12,2,3,65,2.3668
1996,12,2,4,91,0.6218
1996,12,2,5,243,3.3192
1996,12,3,1,72,-0.5115
1996,12,3,2,55,1.5036
1996,12,3,3,71,-1.6415
1996,12,3,4,105,-0.9090
1996,12,3,5,118,-2.8452
1997,1,1,1,132,3.7045
1997,1,1,2,143,4.2297
1997,1,1,3,141,5.5221
1997,1,1,4,279,8.0207
1997,1,1,5,574,8.4951
1997,1,2,1,52,2.5911
1997,1,2,2,59,1.1971
1997,1,2,3,65,0.7418
1997,1,2,4,90,5.3893
1997,1,2,5,242,8.0257
1997,1,3,1,72,5.0022
1997,1,3,2,55,4.4329
1997,1,3,3,71,4.1321
1997,1,3,4,104,5.5642
1997,1,3,5,118,10.6651
1997,2,1,1,132,-4.3570
1997,2,1,2,143,-1.3161
1997,2,1,3,141,-5.6269
1997,2,1,4,274,-3.9485
1997,2,1,5,573,-5.9615
1997,2,2,1,52,-2.3163
1997,2,2,2,59,-4.9075
1997,2,2,3,65,-3.6309
1997,2,2,4,90,-7.1835
1997,2,2,5,241,-6.1396
1997,2,3,1,72,-1.3634
1997,2,3,2,54,4.3043
1997,2,3,3,71,-0.2219
1997,2,3,4,103,0.0560
1997,2,3,5,118,-4.3387
1997,3,1,1,131,-6.5140
1997,3,1,2,143,-1.5879
1997,3,1,3,139,-4.7502
1997,3,1,4,273,-6.4741
1997,3,1,5,569,-10.5584
1997,3,2,1,51,-2.7888
1997,3,2,2,59,-4.1864
1997,3,2,3,64,-3.9294
1997,3,2,4,90,-7.4507
1997,3,2,5,239,-11.4397
1997,3,3,1,72,0.2221
1997,3,3,2,54,-5.6434
1997,3,3,3,71,-4.5047
1997,3,3,4,103,-5.6477
1997,3,3,5,118,-5.0257
1997,4,1,1,130,-2.5541
1997,4,1,2,143,-2.9044
1997,4,1,3,139,0.3252
1997,4,1,4,269,-3.1428
1997,4,1,5,562,-5.4399
1997,4,2,1,50,1.2186
1997,4,2,2,59,-0.7631
1997,4,2,3,62,-2.2189
1997,4,2,4,89,-2.2917
1997,4,2,5,239,-2.7536
1997,4,3,1,72,4.5927
1997,4,3,2,54,3.1432
1997,4,3,3,71,7.2909
1997,4,3,4,103,3.4686
1997,4,3,5,118,9.7687
1997,5,1,1,130,7.6716
1997,5,1,2,142,8.6968
1997,5,1,3,139,9.0516
1997,5,1,4,268,12.3063
1997,5,1,5,558,14.7496
1997,5,2,1,50,9.4381
1997,5,2,2,59,9.7738
1997,5,2,3,62,13.7491
1997,5,2,4,89,13.7373
1997,5,2,5,237,18.4268
1997,5,3,1,71,6.4998
1997,5,3,2,54,6.5711
1997,5,3,3,71,8.6105
1997,5,3,4,103,7.8008
1997,5,3,5,118,6.8591
1997,6,1,1,127,3.5990
1997,6,1,2,142,4.1571
1997,6,1,3,136,4.1275
1997,6,1,4,268,7.2490
1997,6,1,5,556,2.5488
1997,6,2,1,50,6.1690
1997,6,2,2,58,4.8076
1997,6,2,3,62,2.3979
1997,6,2,4,87,5.7476
1997,6,2,5,234,0.5070
1997,6,3,1,71,4.2050
1997,6,3,2,54,2.6440
1997,6,3,3,70,4.4070
1997,6,3,4,103,4.4720
1997,6,3,5,118,4.2976
1997,7,1,1,159,4.7976
1997,7,1,2,166,3.7311
1997,7,1,3,194,5.5155
1997,7,1,4,320,6.5808
1997,7,1,5,800,4.9929
1997,7,2,1,44,-0.5933
1997,7,2,2,63,9.9617
1997,7,2,3,64,4.1965
1997,7,2,4,86,7.6137
1997,7,2,5,191,8.4699
1997,7,3,1,81,6.4000
1997,7,3,2,57,4.9892
1997,7,3,3,82,11.3510
1997,7,3,4,96,10.4485
1997,7,3,5,131,9.4918
1997,8,1,1,157,4.9822
1997,8,1,2,165,3.4175
1997,8,1,3,194,3.4226
1997,8,1,4,316,6.3392
1997,8,1,5,794,6.5187
1997,8,2,1,44,4.6232
1997,8,2,2,62,4.0116
1997,8,2,3,64,6.3509
1997,8,2,4,85,3.3575
1997,8,2,5,190,5.1593
1997,8,3,1,80,-3.7791
1997,8,3,2,57,-6.0952
1997,8,3,3,82,-2.5525
1997,8,3,4,95,-4.0858
1997,8,3,5,130,-4.4277
1997,9,1,1,155,9.6451
1997,9,1,2,163,7.3389
1997,9,1,3,194,9.0340
1997,9,1,4,316,6.7884
1997,9,1,5,787,10.8476
1997,9,2,1,44,4.3881
1997,9,2,2,58,9.0971
1997,9,2,3,63,5.6125
1997,9,2,4,83,6.8865
1997,9,2,5,187,9.0242
1997,9,3,1,79,5.8852
1997,9,3,2,57,1.2585
1997,9,3,3,82,5.0241
1997,9,3,4,94,4.2508
1997,9,3,5,130,3.6078
1997,10,1,1,154,-5.0952
1997,10,1,2,163,-3.3855
1997,10,1,3,192,-4.3463
1997,10,1,4,315,-3.7063
1997,10,1,5,781,-6.9069
1997,10,2,1,44,-6.4385
1997,10,2,2,58,-6.2436
1997,10,2,3,63,-6.2596
1997,10,2,4,83,-8.1976
1997,10,2,5,187,-10.2210
1997,10,3,1,79,-4.9740
1997,10,3,2,57,-2.1874
1997,10,3,3,82,-5.4420
1997,10,3,4,94,-4.5474
1997,10,3,5,126,-4.3955
1997,11,1,1,152,-1.2615
1997,11,1,2,163,-1.3888
1997,11,1,3,190,-2.6474
1997,11,1,4,315,-3.2293
1997,11,1,5,778,-5.4109
1997,11,2,1,43,-0.9119
1997,11,2,2,57,0.2668
1997,11,2,3,63,-1.4717
1997,11,2,4,81,-2.8681
1997,11,2,5,187,-4.3826
1997,11,3,1,79,4.4386
1997,11,3,2,57,4.6162
1997,11,3,3,82,0.0647
1997,11,3,4,94,5.2360
1997,11,3,5,126,2.9282
1997,12,1,1,150,1.4428
1997,12,1,2,163,-1.6208
1997,12,1,3,188,-3.2653
1997,12,1,4,314,-5.9898
1997,12,1,5,771,-8.8228
1997,12,2,1,43,-4.4307
1997,12,2,2,57,0.8150
1997,12,2,3,63,-2.9823
1997,12,2,4,80,-0.1658
1997,12,2,5,186,-4.7782
1997,12,3,1,79,-0.6116
1997,12,3,2,57,4.1425
1997,12,3,3,82,2.8911
1997,12,3,4,94,0.5998
1997,12,3,5,125,-2.3445
1998,1,1,1,147,-2.8333
1998,1,1,2,162,-0.3434
1998,1,1,3,187,-0.1175
1998,1,1,4,311,0.3283
1998,1,1,5,763,1.0187
1998,1,2,1,43,0.4135
1998,1,2,2,55,0.4404
1998,1,2,3,63,2.0981
1998,1,2,4,79,-0.9774
1998,1,2,5,184,-1.8901
1998,1,3,1,79,-0.1288
1998,1,3,2,57,-3.0451
1998,1,3,3,82,2.2392
1998,1,3,4,94,0.8619
1998,1,3,5,125,7.3008
1998,2,1,1,146,3.2661
1998,2,1,2,161,6.0292
1998,2,1,3,185,10.1047
1998,2,1,4,309,5.4860
1998,2,1,5,755,6.4072
1998,2,2,1,43,11.7322
1998,2,2,2,55,8.6828
1998,2,2,3,63,8.4202
1998,2,2,4,78,8.0724
1998,2,2,5,182,8.7838
1998,2,3,1,79,4.6003
1998,2,3,2,57,6.5805
1998,2,3,3,82,13.3199
1998,2,3,4,94,7.1874
1998,2,3,5,125,7.5349
1998,3,1,1,146,8.3293
1998,3,1,2,160,3.8028
1998,3,1,3,184,6.4465
1998,3,1,4,304,3.5545
1998,3,1,5,746,4.3606
1998,3,2,1,43,4.9297
1998,3,2,2,55,4.3946
1998,3,2,3,63,3.3927
1998,3,2,4,77,3.8880
1998,3,2,5,181,0.8246
1998,3,3,1,79,7.0534
1998,3,3,2,56,2.5948
1998,3,3,3,82,5.5881
1998,3,3,4,94,2.0931
1998,3,3,5,125,2.0066
1998,4,1,1,144,-0.0563
1998,4,1,2,159,4.2602
1998,4,1,3,180,6.0878
1998,4,1,4,299,1.1501
1998,4,1,5,737,2.5106
1998,4,2,1,42,-0.9992
1998,4,2,2,55,2.5418
1998,4,2,3,63,-0.2333
1998,4,2,4,77,-1.2508
1998,4,2,5,180,1.6882
1998,4,3,1,79,1.2836
1998,4,3,2,56,-2.4804
1998,4,3,3,82,5.6594
1998,4,3,4,94,1.2117
1998,4,3,5,125,3.2658
1998,5,1,1,144,-1.4356
1998,5,1,2,158,-4.4074
1998,5,1,3,179,-6.2469
1998,5,1,4,297,-5.1048
1998,5,1,5,727,-7.1430
1998,5,2,1,42,-5.6792
1998,5,2,2,55,-6.9361
1998,5,2,3,62,-5.2066
1998,5,2,4,77,-6.2910
1998,5,2,5,180,-8.7843
1998,5,3,1,78,-2.7007
1998,5,3,2,56,-0.7811
1998,5,3,3,81,-0.7261
1998,5,3,4,94,-0.1268
1998,5,3,5,125,-5.2513
1998,6,1,1,144,0.9167
1998,6,1,2,154,1.4822
1998,6,1,3,178,4.7508
1998,6,1,4,294,-3.7418
1998,6,1,5,719,-2.1618
1998,6,2,1,42,-3.6427
1998,6,2,2,55,-3.1989
1998,6,2,3,62,-1.6033
1998,6,2,4,76,-3.6035
1998,6,2,5,178,-2.5015
1998,6,3,1,77,1.4433
1998,6,3,2,56,0.0292
1998,6,3,3,81,4.9060
1998,6,3,4,94,0.2705
1998,6,3,5,125,8.7361
1998,7,1,1,133,-6.7134
1998,7,1,2,146,-5.5244
1998,7,1,3,158,-4.9692
1998,7,1,4,298,-8.5284
1998,7,1,5,910,-8.6615
1998,7,2,1,59,-10.1573
1998,7,2,2,64,-9.2084
1998,7,2,3,59,-8.1447
1998,7,2,4,75,-7.2846
1998,7,2,5,190,-6.4753
1998,7,3,1,73,-3.2583
1998,7,3,2,56,-0.2607
1998,7,3,3,78,-3.2850
1998,7,3,4,101,-2.1470
1998,7,3,5,144,0.7395
1998,8,1,1,131,-22.0359
1998,8,1,2,142,-20.5372
1998,8,1,3,155,-22.6203
1998,8,1,4,296,-21.2406
1998,8,1,5,902,-25.9740
1998,8,2,1,59,-24.0124
1998,8,2,2,64,-18.6629
1998,8,2,3,59,-17.5292
1998,8,2,4,75,-20.2120
1998,8,2,5,189,-23.1830
1998,8,3,1,73,-9.4817
1998,8,3,2,56,-10.4198
1998,8,3,3,76,-18.2262
1998,8,3,4,101,-13.8025
1998,8,3,5,144,-14.0426
1998,9,1,1,130,2.3842
1998,9,1,2,139,3.6613
1998,9,1,3,154,-1.1748
1998,9,1,4,295,4.3025
1998,9,1,5,895,8.1908
1998,9,2,1,59,2.3968
1998,9,2,2,64,4.4690
1998,9,2,3,59,6.2974
1998,9,2,4,75,8.9210
1998,9,2,5,186,13.0079
1998,9,3,1,71,6.9542
1998,9,3,2,56,6.4677
1998,9,3,3,76,6.6044
1998,9,3,4,99,8.1080
1998,9,3,5,143,13.1120
1998,10,1,1,129,4.5744
1998,10,1,2,136,4.6215
1998,10,1,3,153,4.3181
1998,10,1,4,292,5.5132
1998,10,1,5,877,3.6221
1998,10,2,1,59,8.6414
1998,10,2,2,63,4.9110
1998,10,2,3,59,7.5184
1998,10,2,4,74,8.5978
1998,10,2,5,184,8.8921
1998,10,3,1,71,5.2288
1998,10,3,2,56,11.1596
1998,10,3,3,74,11.1186
1998,10,3,4,99,10.5086
1998,10,3,5,142,4.3589
1998,11,1,1,128,5.3860
1998,11,1,2,132,5.5788
1998,11,1,3,146,7.7613
1998,11,1,4,289,9.4283
1998,11,1,5,857,15.5010
1998,11,2,1,59,4.9922
1998,11,2,2,63,6.5589
1998,11,2,3,58,5.1171
1998,11,2,4,74,10.7901
1998,11,2,5,181,9.8567
1998,11,3,1,71,4.2523
1998,11,3,2,55,5.0140
1998,11,3,3,73,1.3979
1998,11,3,4,97,5.8239
1998,11,3,5,142,10.2668
1998,12,1,1,126,2.4989
1998,12,1,2,131,3.4270
1998,12,1,3,147,2.9389
1998,12,1,4,284,1.4161
1998,12,1,5,844,5.0576
1998,12,2,1,59,3.2898
1998,12,2,2,63,3.6806
1998,12,2,3,58,6.8481
1998,12,2,4,74,7.8519
1998,12,2,5,179,8.0967
1998,12,3,1,70,4.2238
1998,12,3,2,55,-0.5035
1998,12,3,3,72,5.7031
1998,12,3,4,97,7.2153
1998,12,3,5,142,10.4245
1999,1,1,1,125,8.6754
1999,1,1,2,130,11.5352
1999,1,1,3,143,4.5148
1999,1,1,4,279,6.9817
1999,1,1,5,833,11.3378
1999,1,2,1,59,-2.5815
1999,1,2,2,63,-0.3047
1999,1,2,3,58,-2.9130
1999,1,2,4,73,-0.5176
1999,1,2,5,178,8.8688
1999,1,3,1,70,-1.5777
1999,1,3,2,55,-4.8518
1999,1,3,3,72,7.5991
1999,1,3,4,97,7.2091
1999,1,3,5,141,10.0947
1999,2,1,1,121,-9.1109
1999,2,1,2,129,-6.1042
1999,2,1,3,142,-4.8519
1999,2,1,4,275,-6.4447
1999,2,1,5,816,-9.7186
1999,2,2,1,59,-9.4047
1999,2,2,2,63,-8.6351
1999,2,2,3,57,-9.2514
1999,2,2,4,72,-10.6753
1999,2,2,5,178,-10.6390
1999,2,3,1,68,-3.4777
1999,2,3,2,55,-6.4334
1999,2,3,3,72,-6.4338
1999,2,3,4,94,-6.5898
1999,2,3,5,141,-6.1348
1999,3,1,1,119,-3.3574
1999,3,1,2,126,7.6929
1999,3,1,3,142,-2.4247
1999,3,1,4,273,-5.0352
1999,3,1,5,804,-2.4929
1999,3,2,1,59,5.8966
1999,3,2,2,63,-3.9449
1999,3,2,3,57,-2.0971
1999,3,2,4,72,-1.3493
1999,3,2,5,177,-0.9762
1999,3,3,1,67,8.1471
1999,3,3,2,55,0.1639
1999,3,3,3,72,3.0001
1999,3,3,4,94,3.9017
1999,3,3,5,141,7.5699
1999,4,1,1,116,4.4759
1999,4,1,2,122,9.2838
1999,4,1,3,141,10.4828
1999,4,1,4,267,6.1261
1999,4,1,5,790,9.5557
1999,4,2,1,59,13.9617
1999,4,2,2,62,5.9257
1999,4,2,3,56,8.8191
1999,4,2,4,72,8.3260
1999,4,2,5,174,4.5997
1999,4,3,1,67,7.0706
1999,4,3,2,54,10.2101
1999,4,3,3,72,9.8203
1999,4,3,4,94,5.5350
1999,4,3,5,140,-1.9214
1999,5,1,1,116,-0.1487
1999,5,1,2,121,1.3298
1999,5,1,3,136,4.7279
1999,5,1,4,263,7.1634
1999,5,1,5,779,5.9312
1999,5,2,1,59,4.8032
1999,5,2,2,62,2.7696
1999,5,2,3,56,5.0774
1999,5,2,4,72,5.0087
1999,5,2,5,174,4.4559
1999,5,3,1,65,-2.6241
