year,month,rank_ME,rank_ETL,nstocks,ret_vw
2011,10,3,1,114,11.0844
2011,10,3,2,120,10.1417
2011,10,3,3,105,8.2739
2011,10,3,4,103,10.2095
2011,10,3,5,108,11.4118
2011,11,1,1,160,-4.0720
2011,11,1,2,160,-0.1223
2011,11,1,3,136,-1.2664
2011,11,1,4,156,-3.4497
2011,11,1,5,145,-0.0360
2011,11,2,1,70,-0.7748
2011,11,2,2,97,-0.6394
2011,11,2,3,91,1.4133
2011,11,2,4,87,-1.0764
2011,11,2,5,82,-0.5350
2011,11,3,1,113,0.6944
2011,11,3,2,120,1.0381
2011,11,3,3,105,-1.2752
2011,11,3,4,102,2.0002
2011,11,3,5,108,0.3033
2011,12,1,1,158,1.0449
2011,12,1,2,159,1.3114
2011,12,1,3,136,1.9677
2011,12,1,4,155,0.9787
2011,12,1,5,144,2.1348
2011,12,2,1,70,-1.2180
2011,12,2,2,97,-0.4203
2011,12,2,3,91,0.1955
2011,12,2,4,87,-0.0350
2011,12,2,5,82,1.5976
2011,12,3,1,112,-1.0117
2011,12,3,2,119,0.5795
2011,12,3,3,105,2.0480
2011,12,3,4,102,1.4395
2011,12,3,5,108,0.0672
2012,1,1,1,157,8.4083
2012,1,1,2,158,8.1832
2012,1,1,3,135,8.7384
2012,1,1,4,153,9.2548
2012,1,1,5,144,6.6971
2012,1,2,1,70,6.5786
2012,1,2,2,96,8.0169
2012,1,2,3,91,5.7614
2012,1,2,4,87,7.7212
2012,1,2,5,82,6.5650
2012,1,3,1,111,4.3715
2012,1,3,2,119,3.9421
2012,1,3,3,105,5.8451
2012,1,3,4,102,2.5933
2012,1,3,5,106,4.1906
2012,2,1,1,156,1.0227
2012,2,1,2,156,0.6302
2012,2,1,3,134,3.0814
2012,2,1,4,152,2.8214
2012,2,1,5,144,0.3839
2012,2,2,1,69,2.6216
2012,2,2,2,96,2.3744
2012,2,2,3,91,2.0381
2012,2,2,4,87,3.0372
2012,2,2,5,82,3.7768
2012,2,3,1,111,3.8091
2012,2,3,2,119,1.8251
2012,2,3,3,105,5.6539
2012,2,3,4,102,3.4061
2012,2,3,5,105,3.8874
2012,3,1,1,155,4.3231
2012,3,1,2,155,3.9107
2012,3,1,3,132,3.7692
2012,3,1,4,152,4.3610
2012,3,1,5,141,5.0225
2012,3,2,1,69,0.5671
2012,3,2,2,96,1.9992
2012,3,2,3,90,2.5947
2012,3,2,4,87,3.0064
2012,3,2,5,82,3.1197
2012,3,3,1,111,-0.2422
2012,3,3,2,119,1.9598
2012,3,3,3,105,4.6183
2012,3,3,4,102,1.8609
2012,3,3,5,104,3.0207
2012,4,1,1,153,-1.7381
2012,4,1,2,155,-3.4629
2012,4,1,3,130,-0.1052
2012,4,1,4,151,-2.0044
2012,4,1,5,140,-1.9819
2012,4,2,1,69,-1.5029
2012,4,2,2,96,-0.7049
2012,4,2,3,90,-1.0574
2012,4,2,4,87,-1.6093
2012,4,2,5,82,-1.0321
2012,4,3,1,111,-1.1789
2012,4,3,2,118,0.8535
2012,4,3,3,105,0.3848
2012,4,3,4,102,-0.6080
2012,4,3,5,104,-1.4840
2012,5,1,1,152,-5.3062
2012,5,1,2,154,-8.3919
2012,5,1,3,129,-6.6226
2012,5,1,4,151,-10.0188
2012,5,1,5,140,-5.3565
2012,5,2,1,69,-6.1461
2012,5,2,2,96,-7.9585
2012,5,2,3,90,-4.8782
2012,5,2,4,86,-6.4934
2012,5,2,5,82,-6.3490
2012,5,3,1,110,-6.7262
2012,5,3,2,118,-5.1423
2012,5,3,3,105,-3.7770
2012,5,3,4,102,-6.5457
2012,5,3,5,104,-4.8545
2012,6,1,1,152,7.8120
2012,6,1,2,154,6.3684
2012,6,1,3,129,5.8137
2012,6,1,4,149,7.6781
2012,6,1,5,139,5.0480
2012,6,2,1,69,6.2985
2012,6,2,2,96,5.4618
2012,6,2,3,90,4.6003
2012,6,2,4,86,4.4172
2012,6,2,5,82,2.7732
2012,6,3,1,109,1.9568
2012,6,3,2,117,4.1519
2012,6,3,3,104,3.6135
2012,6,3,4,102,4.8720
2012,6,3,5,104,3.8302
2012,7,1,1,120,-4.7880
2012,7,1,2,171,-2.5452
2012,7,1,3,163,-2.3007
2012,7,1,4,137,-1.7758
2012,7,1,5,154,-1.2601
2012,7,2,1,77,-0.8588
2012,7,2,2,75,-2.4950
2012,7,2,3,78,-1.5422
2012,7,2,4,87,-0.5838
2012,7,2,5,90,-0.6880
2012,7,3,1,107,2.5652
2012,7,3,2,140,0.9042
2012,7,3,3,110,1.1502
2012,7,3,4,123,0.1145
2012,7,3,5,107,2.0855
2012,8,1,1,119,8.1763
2012,8,1,2,170,2.0292
2012,8,1,3,161,4.5033
2012,8,1,4,136,5.7236
2012,8,1,5,152,2.2985
2012,8,2,1,77,3.2176
2012,8,2,2,75,4.2416
2012,8,2,3,77,3.0932
2012,8,2,4,87,4.2853
2012,8,2,5,90,4.6307
2012,8,3,1,106,0.7932
2012,8,3,2,140,3.4546
2012,8,3,3,109,0.2909
2012,8,3,4,123,2.6757
2012,8,3,5,107,1.7910
2012,9,1,1,118,4.0637
2012,9,1,2,167,6.1657
2012,9,1,3,161,4.4590
2012,9,1,4,135,5.3746
2012,9,1,5,150,3.5993
2012,9,2,1,77,2.7002
2012,9,2,2,74,2.2329
2012,9,2,3,77,2.7266
2012,9,2,4,86,4.0743
2012,9,2,5,90,2.9432
2012,9,3,1,106,2.7988
2012,9,3,2,139,1.5412
2012,9,3,3,109,1.1580
2012,9,3,4,122,1.3752
2012,9,3,5,107,3.3926
2012,10,1,1,117,-3.4775
2012,10,1,2,164,-2.6852
2012,10,1,3,159,-4.9781
2012,10,1,4,135,-4.3975
2012,10,1,5,150,-3.8252
2012,10,2,1,77,0.0114
2012,10,2,2,74,-3.5943
2012,10,2,3,77,-0.2663
2012,10,2,4,86,-1.8879
2012,10,2,5,90,-1.2184
2012,10,3,1,106,-1.8323
2012,10,3,2,139,-3.4250
2012,10,3,3,108,-1.5675
2012,10,3,4,122,-1.3492
2012,10,3,5,107,-2.1855
2012,11,1,1,116,0.1860
2012,11,1,2,164,2.2363
2012,11,1,3,157,2.5739
2012,11,1,4,133,1.6188
2012,11,1,5,149,1.2655
2012,11,2,1,77,1.6038
2012,11,2,2,74,2.0010
2012,11,2,3,76,1.4425
2012,11,2,4,84,1.9993
2012,11,2,5,89,1.6630
2012,11,3,1,104,1.7061
2012,11,3,2,139,0.1496
2012,11,3,3,108,1.9732
2012,11,3,4,121,1.0782
2012,11,3,5,107,0.0724
2012,12,1,1,114,4.9274
2012,12,1,2,163,6.7902
2012,12,1,3,156,3.4674
2012,12,1,4,133,1.8393
2012,12,1,5,147,3.8514
2012,12,2,1,77,4.5627
2012,12,2,2,74,3.6666
2012,12,2,3,75,4.4063
2012,12,2,4,84,1.9999
2012,12,2,5,89,4.0656
2012,12,3,1,104,0.4597
2012,12,3,2,139,-0.7745
2012,12,3,3,108,0.9266
2012,12,3,4,121,1.0089
2012,12,3,5,106,0.2871
2013,1,1,1,113,4.0288
2013,1,1,2,163,5.9518
2013,1,1,3,154,8.3465
2013,1,1,4,133,7.7868
2013,1,1,5,146,6.1461
2013,1,2,1,77,5.9436
2013,1,2,2,72,5.5343
2013,1,2,3,75,6.7979
2013,1,2,4,83,5.7942
2013,1,2,5,88,5.7221
2013,1,3,1,104,6.2466
2013,1,3,2,138,2.6700
2013,1,3,3,108,6.3308
2013,1,3,4,121,5.7418
2013,1,3,5,106,6.0250
2013,2,1,1,112,1.2059
2013,2,1,2,163,1.9489
2013,2,1,3,153,1.7975
2013,2,1,4,133,0.2802
2013,2,1,5,145,0.3572
2013,2,2,1,77,-0.4843
2013,2,2,2,72,0.7697
2013,2,2,3,74,0.7557
2013,2,2,4,83,0.3784
2013,2,2,5,88,1.6774
2013,2,3,1,104,2.4386
2013,2,3,2,137,0.2106
2013,2,3,3,107,2.6090
2013,2,3,4,120,-0.2842
2013,2,3,5,106,2.0677
2013,3,1,1,112,5.1594
2013,3,1,2,163,7.3265
2013,3,1,3,152,4.9202
2013,3,1,4,133,5.2556
2013,3,1,5,144,6.1044
2013,3,2,1,76,3.5213
2013,3,2,2,71,5.3936
2013,3,2,3,73,4.7424
2013,3,2,4,83,4.5711
2013,3,2,5,88,5.3416
2013,3,3,1,104,4.6384
2013,3,3,2,137,3.3060
2013,3,3,3,107,4.2145
2013,3,3,4,120,3.1880
2013,3,3,5,106,3.3894
2013,4,1,1,111,-2.2779
2013,4,1,2,163,0.2758
2013,4,1,3,150,-0.9626
2013,4,1,4,131,-0.6377
2013,4,1,5,143,3.0125
2013,4,2,1,76,-0.5531
2013,4,2,2,71,-2.1594
2013,4,2,3,73,-2.0242
2013,4,2,4,83,-2.3581
2013,4,2,5,88,-0.9550
2013,4,3,1,104,1.5036
2013,4,3,2,137,3.2723
2013,4,3,3,107,1.9791
2013,4,3,4,120,1.5470
2013,4,3,5,106,0.4219
2013,5,1,1,111,6.9761
2013,5,1,2,162,0.8512
2013,5,1,3,149,8.2390
2013,5,1,4,131,6.8966
2013,5,1,5,141,3.8784
2013,5,2,1,74,5.5122
2013,5,2,2,71,4.9185
2013,5,2,3,73,7.1836
2013,5,2,4,83,4.2797
2013,5,2,5,88,5.0943
2013,5,3,1,104,0.3961
2013,5,3,2,137,2.4678
2013,5,3,3,107,1.3603
2013,5,3,4,120,1.7580
2013,5,3,5,106,2.4011
2013,6,1,1,111,-0.0998
2013,6,1,2,160,-1.4776
2013,6,1,3,149,0.2066
2013,6,1,4,130,-0.5150
2013,6,1,5,141,2.6581
2013,6,2,1,73,-1.5297
2013,6,2,2,71,-0.9769
2013,6,2,3,73,-1.4898
2013,6,2,4,83,-1.4937
2013,6,2,5,88,-1.2031
2013,6,3,1,104,-0.5486
2013,6,3,2,137,-2.1918
2013,6,3,3,107,-1.3490
2013,6,3,4,120,-1.6869
2013,6,3,5,105,-1.6603
2013,7,1,1,101,6.1147
2013,7,1,2,146,10.1028
2013,7,1,3,161,6.8549
2013,7,1,4,136,7.4582
2013,7,1,5,154,8.6146
2013,7,2,1,63,8.7662
2013,7,2,2,77,5.4563
2013,7,2,3,86,5.5439
2013,7,2,4,96,8.0651
2013,7,2,5,83,7.5130
2013,7,3,1,118,5.0927
2013,7,3,2,119,5.0319
2013,7,3,3,118,6.2846
2013,7,3,4,104,4.5242
2013,7,3,5,113,5.6415
2013,8,1,1,101,-1.8709
2013,8,1,2,146,-2.5426
2013,8,1,3,160,-3.0299
2013,8,1,4,136,-1.9705
2013,8,1,5,154,-4.3051
2013,8,2,1,63,-2.8770
2013,8,2,2,77,-4.3101
2013,8,2,3,86,-3.8434
2013,8,2,4,95,-3.5404
2013,8,2,5,83,-2.7579
2013,8,3,1,118,-0.7554
2013,8,3,2,117,-3.2306
2013,8,3,3,118,-2.8356
2013,8,3,4,103,-3.1296
2013,8,3,5,113,-3.7037
2013,9,1,1,101,6.9398
2013,9,1,2,144,7.2373
2013,9,1,3,157,8.1400
2013,9,1,4,133,8.3800
2013,9,1,5,153,5.2657
2013,9,2,1,63,4.7382
2013,9,2,2,77,5.8388
2013,9,2,3,86,6.6073
2013,9,2,4,95,7.3851
2013,9,2,5,82,6.4847
2013,9,3,1,118,2.2271
2013,9,3,2,117,2.8349
2013,9,3,3,118,5.0630
2013,9,3,4,103,4.0212
2013,9,3,5,113,3.3319
2013,10,1,1,98,4.9013
2013,10,1,2,143,5.2520
2013,10,1,3,157,3.2124
2013,10,1,4,132,3.4920
2013,10,1,5,153,4.0151
2013,10,2,1,63,3.8449
2013,10,2,2,77,3.8464
2013,10,2,3,86,3.2235
2013,10,2,4,95,2.3175
2013,10,2,5,81,1.8794
2013,10,3,1,117,6.8035
2013,10,3,2,117,4.2422
2013,10,3,3,117,2.1717
2013,10,3,4,103,3.1122
2013,10,3,5,113,4.0805
2013,11,1,1,98,4.3815
2013,11,1,2,143,5.0033
2013,11,1,3,156,7.7470
2013,11,1,4,131,7.3567
2013,11,1,5,151,5.2327
2013,11,2,1,62,1.1419
2013,11,2,2,76,3.9655
2013,11,2,3,86,5.2726
2013,11,2,4,95,4.1339
2013,11,2,5,81,2.9337
2013,11,3,1,117,3.2509
2013,11,3,2,116,3.0112
2013,11,3,3,116,2.1847
2013,11,3,4,103,1.2598
2013,11,3,5,112,2.9607
2013,12,1,1,98,3.4430
2013,12,1,2,138,3.6684
2013,12,1,3,154,1.9173
2013,12,1,4,130,2.1425
2013,12,1,5,151,3.6418
2013,12,2,1,62,2.0431
2013,12,2,2,76,0.5478
2013,12,2,3,85,2.7038
2013,12,2,4,94,1.6771
2013,12,2,5,80,3.2643
2013,12,3,1,117,0.6826
2013,12,3,2,116,2.3661
2013,12,3,3,116,3.1136
2013,12,3,4,103,3.0212
2013,12,3,5,112,3.6787
2014,1,1,1,98,-3.1197
2014,1,1,2,138,-4.1121
2014,1,1,3,154,-2.0436
2014,1,1,4,129,-2.2683
2014,1,1,5,151,-4.8047
2014,1,2,1,62,-2.1631
2014,1,2,2,73,-2.9189
2014,1,2,3,84,-2.0892
2014,1,2,4,94,-4.2157
2014,1,2,5,79,-5.1654
2014,1,3,1,117,-2.6315
2014,1,3,2,115,-3.1547
2014,1,3,3,116,-2.1389
2014,1,3,4,102,-3.9681
2014,1,3,5,111,-6.4431
2014,2,1,1,98,3.5705
2014,2,1,2,136,5.2542
2014,2,1,3,154,5.2468
2014,2,1,4,129,3.9383
2014,2,1,5,151,4.5284
2014,2,2,1,62,5.4316
2014,2,2,2,73,6.5837
2014,2,2,3,84,4.4638
2014,2,2,4,91,5.0438
2014,2,2,5,79,4.6874
2014,2,3,1,117,4.6614
2014,2,3,2,115,4.8284
2014,2,3,3,116,4.7188
2014,2,3,4,102,5.2334
2014,2,3,5,110,4.6423
2014,3,1,1,95,3.1137
2014,3,1,2,135,-2.6423
2014,3,1,3,148,0.8395
2014,3,1,4,128,-0.6393
2014,3,1,5,148,-0.4342
2014,3,2,1,62,2.6452
2014,3,2,2,73,-0.4628
2014,3,2,3,84,-0.3552
2014,3,2,4,90,-1.1387
2014,3,2,5,78,1.2553
2014,3,3,1,117,0.9126
2014,3,3,2,115,1.0991
2014,3,3,3,115,0.4227
2014,3,3,4,102,1.0860
2014,3,3,5,110,0.6215
2014,4,1,1,95,-4.2158
2014,4,1,2,135,-4.3060
2014,4,1,3,147,-4.1742
2014,4,1,4,127,-5.5376
2014,4,1,5,148,-5.6941
2014,4,2,1,62,-2.5064
2014,4,2,2,73,-2.5169
2014,4,2,3,84,-3.4713
2014,4,2,4,90,-1.6590
2014,4,2,5,78,-1.2375
2014,4,3,1,117,2.1803
2014,4,3,2,114,0.5950
2014,4,3,3,115,-0.0234
2014,4,3,4,102,1.3971
2014,4,3,5,110,1.9653
2014,5,1,1,95,-1.9196
2014,5,1,2,134,-1.6197
2014,5,1,3,145,0.6881
2014,5,1,4,127,-1.7836
2014,5,1,5,148,-0.1042
2014,5,2,1,62,0.5649
2014,5,2,2,72,-0.2709
2014,5,2,3,84,2.4840
2014,5,2,4,89,0.0155
2014,5,2,5,78,0.8722
2014,5,3,1,117,2.6832
2014,5,3,2,114,2.5133
2014,5,3,3,115,2.3298
2014,5,3,4,102,1.4086
2014,5,3,5,110,0.7689
2014,6,1,1,95,4.0427
2014,6,1,2,135,5.4310
2014,6,1,3,144,4.5708
2014,6,1,4,126,5.7767
2014,6,1,5,147,3.4038
2014,6,2,1,62,5.7993
2014,6,2,2,72,4.9335
2014,6,2,3,84,3.6664
2014,6,2,4,89,5.4374
2014,6,2,5,77,4.8434
2014,6,3,1,117,1.5950
2014,6,3,2,114,2.5977
2014,6,3,3,114,1.8200
2014,6,3,4,102,3.0534
2014,6,3,5,109,1.2092
2014,7,1,1,100,-5.7167
2014,7,1,2,136,-5.3492
2014,7,1,3,146,-6.5128
2014,7,1,4,130,-6.1522
2014,7,1,5,135,-4.7692
2014,7,2,1,68,-5.5976
2014,7,2,2,92,-6.2223
2014,7,2,3,72,-5.7544
2014,7,2,4,91,-6.7704
2014,7,2,5,78,-7.1008
2014,7,3,1,119,-1.3762
2014,7,3,2,115,-1.2464
2014,7,3,3,106,-2.3934
2014,7,3,4,124,-0.6860
2014,7,3,5,112,-2.1545
2014,8,1,1,99,4.7013
2014,8,1,2,136,3.2373
2014,8,1,3,146,4.6409
2014,8,1,4,130,4.4474
2014,8,1,5,134,5.1082
2014,8,2,1,67,6.7795
2014,8,2,2,92,4.2657
2014,8,2,3,72,3.9504
2014,8,2,4,90,6.2851
2014,8,2,5,78,5.4911
2014,8,3,1,119,4.3522
2014,8,3,2,114,4.5563
2014,8,3,3,106,4.1297
2014,8,3,4,124,4.2828
2014,8,3,5,112,4.0099
2014,9,1,1,99,-3.6003
2014,9,1,2,135,-9.2586
2014,9,1,3,146,-7.8885
2014,9,1,4,129,-7.0594
2014,9,1,5,132,-7.0461
2014,9,2,1,67,-5.9618
2014,9,2,2,92,-5.8871
2014,9,2,3,72,-5.9790
2014,9,2,4,90,-6.3185
2014,9,2,5,77,-4.0889
2014,9,3,1,119,-1.3605
2014,9,3,2,114,-2.5846
2014,9,3,3,106,-1.0140
2014,9,3,4,122,-1.8013
2014,9,3,5,112,-2.1196
2014,10,1,1,99,5.1320
2014,10,1,2,135,5.7681
2014,10,1,3,145,7.0096
2014,10,1,4,128,6.8886
2014,10,1,5,132,7.1534
2014,10,2,1,67,4.7899
2014,10,2,2,92,7.5266
2014,10,2,3,72,6.8132
2014,10,2,4,90,6.7222
2014,10,2,5,77,4.8320
2014,10,3,1,118,2.6411
2014,10,3,2,114,3.4066
2014,10,3,3,106,1.5830
2014,10,3,4,122,1.3009
2014,10,3,5,111,2.3668
2014,11,1,1,98,1.0797
2014,11,1,2,136,-1.1392
2014,11,1,3,144,-0.4946
2014,11,1,4,125,-0.4235
2014,11,1,5,132,-0.4933
2014,11,2,1,67,1.2597
2014,11,2,2,92,0.8985
2014,11,2,3,72,-0.1060
2014,11,2,4,90,1.2707
2014,11,2,5,76,2.3450
2014,11,3,1,118,0.1588
2014,11,3,2,114,4.6039
2014,11,3,3,106,5.0522
2014,11,3,4,122,3.8921
2014,11,3,5,111,2.7418
2014,12,1,1,97,4.1749
2014,12,1,2,136,4.9227
2014,12,1,3,143,3.8527
2014,12,1,4,125,5.2386
2014,12,1,5,131,5.2653
2014,12,2,1,67,2.5605
2014,12,2,2,91,2.7817
2014,12,2,3,72,2.4786
2014,12,2,4,90,1.7380
2014,12,2,5,76,1.1099
2014,12,3,1,117,-1.8255
2014,12,3,2,114,-0.8886
2014,12,3,3,106,-1.0988
2014,12,3,4,121,0.4085
2014,12,3,5,110,0.6996
2015,1,1,1,95,-2.6621
2015,1,1,2,136,-4.0033
2015,1,1,3,143,-4.4918
2015,1,1,4,125,-5.0889
2015,1,1,5,131,-5.2191
2015,1,2,1,66,-1.8085
2015,1,2,2,91,-3.1104
2015,1,2,3,71,-5.6815
2015,1,2,4,90,-2.1468
2015,1,2,5,75,-2.4663
2015,1,3,1,116,-3.5040
2015,1,3,2,114,0.1049
2015,1,3,3,106,-2.2942
2015,1,3,4,120,-1.6429
2015,1,3,5,110,-3.0852
2015,2,1,1,94,6.9673
2015,2,1,2,136,3.1076
2015,2,1,3,142,4.9741
2015,2,1,4,124,6.5829
2015,2,1,5,130,6.3086
2015,2,2,1,64,6.7860
2015,2,2,2,91,6.6016
2015,2,2,3,71,7.6640
2015,2,2,4,90,5.6257
2015,2,2,5,74,6.0062
2015,2,3,1,114,5.2019
2015,2,3,2,114,5.8241
2015,2,3,3,105,5.7307
2015,2,3,4,118,4.9786
2015,2,3,5,110,6.0029
2015,3,1,1,94,-0.6724
2015,3,1,2,133,0.2701
2015,3,1,3,139,1.0123
2015,3,1,4,121,2.3741
2015,3,1,5,130,0.6168
2015,3,2,1,63,4.1637
2015,3,2,2,91,2.0461
2015,3,2,3,71,-0.5480
2015,3,2,4,90,2.0605
2015,3,2,5,73,1.2996
2015,3,3,1,114,-2.4246
2015,3,3,2,114,-1.5259
2015,3,3,3,103,-2.0935
2015,3,3,4,118,-1.6682
2015,3,3,5,110,-1.8101
2015,4,1,1,93,-2.8484
2015,4,1,2,131,-2.8885
2015,4,1,3,139,-1.9123
2015,4,1,4,121,-2.3387
2015,4,1,5,130,-3.1673
2015,4,2,1,63,-4.3490
2015,4,2,2,91,-1.6000
2015,4,2,3,71,-1.2245
2015,4,2,4,90,-3.5996
2015,4,2,5,73,-3.5990
2015,4,3,1,114,2.8760
2015,4,3,2,114,0.4792
2015,4,3,3,103,0.4947
2015,4,3,4,117,0.5568
2015,4,3,5,108,0.0509
2015,5,1,1,93,-2.1317
2015,5,1,2,131,1.7179
2015,5,1,3,139,2.5863
2015,5,1,4,120,0.7544
2015,5,1,5,129,1.8071
2015,5,2,1,63,4.1552
2015,5,2,2,91,2.4363
2015,5,2,3,71,2.0769
2015,5,2,4,90,1.9279
2015,5,2,5,73,3.2615
2015,5,3,1,114,0.1099
2015,5,3,2,113,2.1000
2015,5,3,3,102,0.2603
2015,5,3,4,117,1.8348
2015,5,3,5,108,0.7855
2015,6,1,1,93,0.8167
2015,6,1,2,131,0.8531
2015,6,1,3,138,2.6687
2015,6,1,4,120,3.3106
2015,6,1,5,128,0.8405
2015,6,2,1,63,-1.3385
2015,6,2,2,91,0.0506
2015,6,2,3,71,-1.2760
2015,6,2,4,90,0.7236
2015,6,2,5,73,1.8105
2015,6,3,1,114,-2.2616
2015,6,3,2,113,-3.7454
2015,6,3,3,102,-2.6063
2015,6,3,4,117,-2.0710
2015,6,3,5,108,-1.9964
2015,7,1,1,122,-8.1047
2015,7,1,2,112,-4.5905
2015,7,1,3,145,-7.5834
2015,7,1,4,116,-6.5252
2015,7,1,5,128,-8.2557
2015,7,2,1,71,-6.1571
2015,7,2,2,79,-2.9099
2015,7,2,3,78,-0.6704
2015,7,2,4,97,-0.8374
2015,7,2,5,82,-3.4415
2015,7,3,1,126,2.8853
2015,7,3,2,115,1.6836
2015,7,3,3,113,-0.1399
2015,7,3,4,118,1.5495
2015,7,3,5,119,2.2828
2015,8,1,1,122,-3.8329
2015,8,1,2,112,-2.5885
2015,8,1,3,143,-0.6491
2015,8,1,4,115,-4.1881
2015,8,1,5,128,-2.2323
2015,8,2,1,70,-5.6666
2015,8,2,2,79,-4.5924
2015,8,2,3,78,-6.8724
2015,8,2,4,97,-2.8359
2015,8,2,5,82,-4.3124
2015,8,3,1,126,-5.9516
2015,8,3,2,113,-6.0123
2015,8,3,3,112,-5.9741
2015,8,3,4,118,-5.2818
2015,8,3,5,119,-6.0145
2015,9,1,1,121,-8.1365
2015,9,1,2,111,-6.0097
2015,9,1,3,143,-7.5757
2015,9,1,4,115,-4.1306
2015,9,1,5,128,-6.7496
2015,9,2,1,70,-6.7835
2015,9,2,2,79,-4.7267
2015,9,2,3,76,-4.5215
2015,9,2,4,96,-4.0218
2015,9,2,5,81,-4.5790
2015,9,3,1,125,-2.6272
2015,9,3,2,112,-1.8051
2015,9,3,3,112,-2.4324
2015,9,3,4,117,-1.8163
2015,9,3,5,119,-2.4215
2015,10,1,1,121,6.8470
2015,10,1,2,109,6.6858
2015,10,1,3,143,4.4323
2015,10,1,4,115,3.0464
2015,10,1,5,127,8.5132
2015,10,2,1,70,7.4779
2015,10,2,2,79,7.7517
2015,10,2,3,76,7.6969
2015,10,2,4,96,5.2008
2015,10,2,5,81,4.7521
2015,10,3,1,125,8.2616
2015,10,3,2,112,7.9365
2015,10,3,3,111,8.6565
2015,10,3,4,117,9.8271
2015,10,3,5,119,6.4568
2015,11,1,1,120,1.6296
2015,11,1,2,106,1.1816
2015,11,1,3,140,1.7901
2015,11,1,4,114,5.0244
2015,11,1,5,127,1.1617
2015,11,2,1,69,3.5477
2015,11,2,2,76,4.0280
2015,11,2,3,75,3.3860
2015,11,2,4,95,3.8301
2015,11,2,5,81,3.4277
2015,11,3,1,125,0.1752
2015,11,3,2,112,-0.3690
2015,11,3,3,111,0.0971
2015,11,3,4,117,0.9313
2015,11,3,5,119,-0.1337
2015,12,1,1,119,-6.9191
2015,12,1,2,106,-5.0244
2015,12,1,3,140,-4.1460
2015,12,1,4,114,-6.6321
2015,12,1,5,125,-4.5753
2015,12,2,1,69,-6.9399
2015,12,2,2,76,-2.8472
2015,12,2,3,75,-6.9176
2015,12,2,4,95,-5.3054
2015,12,2,5,81,-3.6503
2015,12,3,1,125,-0.2145
2015,12,3,2,111,-1.6887
2015,12,3,3,111,-4.1522
2015,12,3,4,116,-2.2557
2015,12,3,5,119,-0.4700
2016,1,1,1,117,-11.6252
2016,1,1,2,105,-7.9134
2016,1,1,3,139,-7.9085
2016,1,1,4,114,-5.3604
2016,1,1,5,123,-6.3995
2016,1,2,1,69,-7.9977
2016,1,2,2,74,-7.3930
2016,1,2,3,75,-6.5305
2016,1,2,4,94,-4.1649
2016,1,2,5,81,-7.7256
2016,1,3,1,125,-3.0692
2016,1,3,2,111,-4.2905
2016,1,3,3,111,-5.3562
2016,1,3,4,115,-5.3807
2016,1,3,5,117,-4.6236
2016,2,1,1,116,-0.4139
2016,2,1,2,104,-0.2503
2016,2,1,3,137,-0.0156
2016,2,1,4,113,0.2656
2016,2,1,5,122,-2.9920
2016,2,2,1,69,0.7511
2016,2,2,2,73,1.4489
2016,2,2,3,75,-0.0652
2016,2,2,4,92,2.9465
2016,2,2,5,81,2.6940
2016,2,3,1,125,-0.0111
2016,2,3,2,110,1.4451
2016,2,3,3,110,0.7844
2016,2,3,4,115,0.0647
2016,2,3,5,117,1.7778
2016,3,1,1,116,8.6975
2016,3,1,2,104,9.9979
2016,3,1,3,137,6.3410
2016,3,1,4,112,3.5430
2016,3,1,5,120,7.8702
2016,3,2,1,69,10.8528
2016,3,2,2,73,7.9268
2016,3,2,3,74,8.3553
2016,3,2,4,92,7.6368
2016,3,2,5,81,9.1393
2016,3,3,1,125,6.5693
2016,3,3,2,109,6.9484
2016,3,3,3,109,8.5251
2016,3,3,4,115,5.9769
2016,3,3,5,117,6.8242
2016,4,1,1,115,5.9962
2016,4,1,2,104,-0.3856
2016,4,1,3,137,3.9587
2016,4,1,4,109,3.9179
2016,4,1,5,120,3.6794
2016,4,2,1,69,2.3208
2016,4,2,2,73,1.4792
2016,4,2,3,74,0.8170
2016,4,2,4,92,-0.3071
2016,4,2,5,81,0.6885
2016,4,3,1,124,-1.0780
2016,4,3,2,109,1.1051
2016,4,3,3,108,-1.6530
2016,4,3,4,115,3.4237
2016,4,3,5,117,-0.0877
2016,5,1,1,113,-0.4383
2016,5,1,2,104,-0.1383
2016,5,1,3,136,-1.3612
2016,5,1,4,109,-0.7645
2016,5,1,5,118,-1.7257
2016,5,2,1,68,3.7868
2016,5,2,2,73,0.5021
2016,5,2,3,74,-0.9557
2016,5,2,4,91,2.1446
2016,5,2,5,81,3.2355
2016,5,3,1,123,1.5491
2016,5,3,2,109,1.2979
2016,5,3,3,107,1.9713
2016,5,3,4,114,2.9678
2016,5,3,5,115,0.8027
2016,6,1,1,113,-3.0138
2016,6,1,2,103,-0.3997
2016,6,1,3,136,1.8951
2016,6,1,4,107,1.6395
2016,6,1,5,118,2.8154
2016,6,2,1,67,0.7645
2016,6,2,2,73,0.5588
2016,6,2,3,74,0.8352
2016,6,2,4,90,1.2349
2016,6,2,5,81,2.3291
2016,6,3,1,123,2.1973
2016,6,3,2,109,2.6612
2016,6,3,3,107,-0.0397
2016,6,3,4,114,1.4990
2016,6,3,5,112,0.7828
2016,7,1,1,123,7.2665
2016,7,1,2,120,8.8213
2016,7,1,3,126,5.8360
2016,7,1,4,118,3.6032
2016,7,1,5,115,5.3908
2016,7,2,1,68,5.5291
2016,7,2,2,78,6.2241
2016,7,2,3,69,2.9761
