year,month,rank_ME,rank_ADM,nstocks,ret_vw
2012,6,1,3,78,8.0142
2012,6,1,4,74,6.5472
2012,6,1,5,126,4.3788
2012,6,2,1,103,3.9977
2012,6,2,2,56,2.8563
2012,6,2,3,39,3.7261
2012,6,2,4,44,1.2511
2012,6,2,5,33,1.5353
2012,6,3,1,80,3.2971
2012,6,3,2,59,2.4052
2012,6,3,3,59,4.2337
2012,6,3,4,53,2.6625
2012,6,3,5,35,0.2593
2012,7,1,1,160,-1.7947
2012,7,1,2,116,-0.5743
2012,7,1,3,95,-1.9137
2012,7,1,4,80,1.3259
2012,7,1,5,139,-2.4900
2012,7,2,1,99,-3.7830
2012,7,2,2,66,-1.3148
2012,7,2,3,37,-2.7061
2012,7,2,4,46,0.1494
2012,7,2,5,32,-5.8560
2012,7,3,1,95,1.3589
2012,7,3,2,57,-0.5424
2012,7,3,3,72,2.1178
2012,7,3,4,57,2.6578
2012,7,3,5,34,1.2385
2012,8,1,1,158,1.7387
2012,8,1,2,115,4.1224
2012,8,1,3,95,2.3294
2012,8,1,4,79,0.9396
2012,8,1,5,136,5.2650
2012,8,2,1,99,2.8349
2012,8,2,2,66,4.4858
2012,8,2,3,35,6.9242
2012,8,2,4,46,4.2466
2012,8,2,5,32,4.6469
2012,8,3,1,95,5.3349
2012,8,3,2,57,3.9250
2012,8,3,3,72,-0.3215
2012,8,3,4,57,2.5012
2012,8,3,5,34,6.2058
2012,9,1,1,156,4.7643
2012,9,1,2,114,4.3053
2012,9,1,3,94,4.3476
2012,9,1,4,77,3.2932
2012,9,1,5,134,6.0621
2012,9,2,1,98,1.6035
2012,9,2,2,66,3.7713
2012,9,2,3,35,2.2968
2012,9,2,4,46,2.8907
2012,9,2,5,32,4.2304
2012,9,3,1,94,1.4646
2012,9,3,2,57,3.0043
2012,9,3,3,72,1.7345
2012,9,3,4,57,2.6724
2012,9,3,5,34,3.8461
2012,10,1,1,155,-3.9918
2012,10,1,2,113,-3.5471
2012,10,1,3,93,-2.8373
2012,10,1,4,75,-3.3951
2012,10,1,5,132,-1.8145
2012,10,2,1,98,-1.3751
2012,10,2,2,65,-2.6748
2012,10,2,3,35,-0.4671
2012,10,2,4,46,-0.5998
2012,10,2,5,32,2.7784
2012,10,3,1,94,-5.6742
2012,10,3,2,56,-4.6932
2012,10,3,3,72,-1.5159
2012,10,3,4,57,-1.3578
2012,10,3,5,34,3.2232
2012,11,1,1,152,0.6348
2012,11,1,2,113,-1.2447
2012,11,1,3,93,1.4737
2012,11,1,4,75,0.7486
2012,11,1,5,132,5.1807
2012,11,2,1,98,1.5170
2012,11,2,2,64,1.3814
2012,11,2,3,34,2.2671
2012,11,2,4,46,1.8546
2012,11,2,5,31,-1.1523
2012,11,3,1,93,2.1150
2012,11,3,2,56,0.2444
2012,11,3,3,72,0.8146
2012,11,3,4,57,2.6192
2012,11,3,5,34,2.0428
2012,12,1,1,150,4.0350
2012,12,1,2,111,4.8348
2012,12,1,3,90,5.7824
2012,12,1,4,75,1.7421
2012,12,1,5,130,0.7857
2012,12,2,1,98,3.9033
2012,12,2,2,64,3.0457
2012,12,2,3,34,0.4190
2012,12,2,4,46,3.6523
2012,12,2,5,31,4.4764
2012,12,3,1,93,-1.6847
2012,12,3,2,55,1.5693
2012,12,3,3,72,-0.6276
2012,12,3,4,57,-0.9734
2012,12,3,5,34,3.4885
2013,1,1,1,150,4.2229
2013,1,1,2,109,6.7736
2013,1,1,3,89,7.3385
2013,1,1,4,75,3.9255
2013,1,1,5,127,8.4307
2013,1,2,1,96,6.6643
2013,1,2,2,63,7.4208
2013,1,2,3,34,7.0056
2013,1,2,4,46,5.0008
2013,1,2,5,31,6.7298
2013,1,3,1,93,0.3551
2013,1,3,2,55,6.0311
2013,1,3,3,72,5.7446
2013,1,3,4,56,8.4791
2013,1,3,5,34,5.0123
2013,2,1,1,150,1.0099
2013,2,1,2,108,1.4761
2013,2,1,3,87,2.6366
2013,2,1,4,75,-0.6142
2013,2,1,5,125,1.2145
2013,2,2,1,96,1.0713
2013,2,2,2,63,0.6493
2013,2,2,3,34,0.7042
2013,2,2,4,46,0.2597
2013,2,2,5,31,3.7593
2013,2,3,1,92,-0.5506
2013,2,3,2,55,1.1024
2013,2,3,3,72,2.4632
2013,2,3,4,56,3.1720
2013,2,3,5,34,1.7813
2013,3,1,1,150,5.4722
2013,3,1,2,108,8.2473
2013,3,1,3,87,6.0823
2013,3,1,4,75,6.2601
2013,3,1,5,122,5.4233
2013,3,2,1,96,3.7227
2013,3,2,2,63,4.6859
2013,3,2,3,33,8.4474
2013,3,2,4,46,5.2298
2013,3,2,5,31,5.6437
2013,3,3,1,92,2.6404
2013,3,3,2,55,3.9391
2013,3,3,3,72,4.5993
2013,3,3,4,56,5.1147
2013,3,3,5,34,5.4047
2013,4,1,1,150,-1.2922
2013,4,1,2,107,0.1860
2013,4,1,3,85,3.6394
2013,4,1,4,75,1.2103
2013,4,1,5,122,4.7830
2013,4,2,1,96,0.0369
2013,4,2,2,63,0.2211
2013,4,2,3,33,-0.9798
2013,4,2,4,46,1.4814
2013,4,2,5,31,5.3225
2013,4,3,1,92,1.7416
2013,4,3,2,55,3.5236
2013,4,3,3,72,2.8962
2013,4,3,4,56,2.4876
2013,4,3,5,34,5.2266
2013,5,1,1,148,4.6884
2013,5,1,2,107,2.8638
2013,5,1,3,84,6.2637
2013,5,1,4,75,5.4317
2013,5,1,5,121,9.4520
2013,5,2,1,96,8.0977
2013,5,2,2,63,6.1858
2013,5,2,3,33,2.7615
2013,5,2,4,46,5.2752
2013,5,2,5,31,7.2302
2013,5,3,1,92,3.3420
2013,5,3,2,55,2.6257
2013,5,3,3,72,-0.4330
2013,5,3,4,56,0.8556
2013,5,3,5,34,4.2569
2013,6,1,1,146,1.4670
2013,6,1,2,107,2.4091
2013,6,1,3,82,1.7233
2013,6,1,4,74,-1.3611
2013,6,1,5,119,0.6686
2013,6,2,1,95,-1.7599
2013,6,2,2,63,-1.9823
2013,6,2,3,33,-0.2530
2013,6,2,4,46,0.8569
2013,6,2,5,31,-1.1726
2013,6,3,1,92,-4.8707
2013,6,3,2,55,-2.3050
2013,6,3,3,72,0.4806
2013,6,3,4,56,0.1196
2013,6,3,5,34,-0.0832
2013,7,1,1,130,7.8766
2013,7,1,2,89,6.4015
2013,7,1,3,116,6.2158
2013,7,1,4,72,9.2483
2013,7,1,5,125,8.3955
2013,7,2,1,97,5.8183
2013,7,2,2,62,7.1101
2013,7,2,3,34,5.8048
2013,7,2,4,41,8.6381
2013,7,2,5,48,7.9646
2013,7,3,1,86,9.8294
2013,7,3,2,65,2.5612
2013,7,3,3,69,3.3199
2013,7,3,4,63,5.5467
2013,7,3,5,34,3.9627
2013,8,1,1,129,-3.5591
2013,8,1,2,88,-3.3292
2013,8,1,3,116,-2.5297
2013,8,1,4,72,-2.8319
2013,8,1,5,125,-4.8000
2013,8,2,1,97,-1.1300
2013,8,2,2,61,-2.9696
2013,8,2,3,33,-2.3937
2013,8,2,4,41,-2.2243
2013,8,2,5,48,-1.4660
2013,8,3,1,86,0.7757
2013,8,3,2,65,-1.3862
2013,8,3,3,69,-4.3370
2013,8,3,4,62,-3.0905
2013,8,3,5,33,-2.0773
2013,9,1,1,129,6.7228
2013,9,1,2,87,11.1101
2013,9,1,3,114,7.8132
2013,9,1,4,70,6.1550
2013,9,1,5,124,5.9151
2013,9,2,1,97,6.5099
2013,9,2,2,61,7.2252
2013,9,2,3,33,3.4777
2013,9,2,4,41,5.3515
2013,9,2,5,48,7.2201
2013,9,3,1,86,4.0319
2013,9,3,2,65,4.0720
2013,9,3,3,69,2.9555
2013,9,3,4,62,2.2946
2013,9,3,5,33,5.2213
2013,10,1,1,128,1.8591
2013,10,1,2,87,4.6101
2013,10,1,3,114,3.1727
2013,10,1,4,69,2.3245
2013,10,1,5,124,3.1964
2013,10,2,1,96,1.4749
2013,10,2,2,61,3.4568
2013,10,2,3,33,2.9359
2013,10,2,4,41,5.0780
2013,10,2,5,48,-1.5598
2013,10,3,1,86,4.1991
2013,10,3,2,65,3.3257
2013,10,3,3,69,7.1145
2013,10,3,4,61,3.9277
2013,10,3,5,33,4.4579
2013,11,1,1,128,6.8393
2013,11,1,2,85,5.4206
2013,11,1,3,114,7.6194
2013,11,1,4,67,4.7048
2013,11,1,5,124,2.3535
2013,11,2,1,94,2.6690
2013,11,2,2,58,3.6819
2013,11,2,3,33,3.9779
2013,11,2,4,41,4.1056
2013,11,2,5,48,5.7580
2013,11,3,1,86,2.9966
2013,11,3,2,65,4.0040
2013,11,3,3,69,2.1787
2013,11,3,4,60,3.4814
2013,11,3,5,33,3.4995
2013,12,1,1,128,1.7178
2013,12,1,2,84,3.2726
2013,12,1,3,109,2.6258
2013,12,1,4,67,1.7804
2013,12,1,5,121,1.1999
2013,12,2,1,94,3.2656
2013,12,2,2,57,3.1605
2013,12,2,3,33,2.8659
2013,12,2,4,40,2.7464
2013,12,2,5,47,0.2967
2013,12,3,1,86,4.4712
2013,12,3,2,65,2.7377
2013,12,3,3,69,1.1073
2013,12,3,4,60,2.0328
2013,12,3,5,33,1.5042
2014,1,1,1,128,-3.0045
2014,1,1,2,83,0.0291
2014,1,1,3,109,-1.8038
2014,1,1,4,67,-5.9049
2014,1,1,5,120,-5.5463
2014,1,2,1,94,-1.5902
2014,1,2,2,57,-4.2615
2014,1,2,3,32,-4.1308
2014,1,2,4,40,-7.3015
2014,1,2,5,47,-4.0833
2014,1,3,1,85,-2.5842
2014,1,3,2,64,-2.7466
2014,1,3,3,69,-3.8642
2014,1,3,4,60,-3.4929
2014,1,3,5,33,-6.5920
2014,2,1,1,126,3.4833
2014,2,1,2,83,2.9496
2014,2,1,3,109,2.2525
2014,2,1,4,67,4.1920
2014,2,1,5,120,4.2574
2014,2,2,1,94,3.8637
2014,2,2,2,56,4.3861
2014,2,2,3,31,3.8514
2014,2,2,4,40,5.6049
2014,2,2,5,47,6.7703
2014,2,3,1,85,5.8107
2014,2,3,2,64,5.4483
2014,2,3,3,69,3.2644
2014,2,3,4,60,6.6739
2014,2,3,5,33,5.5928
2014,3,1,1,126,0.0390
2014,3,1,2,82,-0.6608
2014,3,1,3,106,-0.8901
2014,3,1,4,67,-2.3769
2014,3,1,5,119,1.3325
2014,3,2,1,93,0.0411
2014,3,2,2,56,-0.9853
2014,3,2,3,31,-1.0654
2014,3,2,4,40,-0.8306
2014,3,2,5,46,-2.5761
2014,3,3,1,85,-1.5066
2014,3,3,2,64,1.2548
2014,3,3,3,69,-0.0650
2014,3,3,4,60,-0.1492
2014,3,3,5,33,-0.6411
2014,4,1,1,125,-8.5900
2014,4,1,2,80,-5.1788
2014,4,1,3,106,-7.2587
2014,4,1,4,66,-4.9125
2014,4,1,5,118,-5.7508
2014,4,2,1,93,-6.4929
2014,4,2,2,56,-2.1515
2014,4,2,3,31,-1.7849
2014,4,2,4,40,-2.9288
2014,4,2,5,46,-2.6540
2014,4,3,1,85,1.5900
2014,4,3,2,64,-0.1795
2014,4,3,3,68,-0.2703
2014,4,3,4,60,0.9471
2014,4,3,5,33,-0.7110
2014,5,1,1,124,-0.9978
2014,5,1,2,80,-3.6720
2014,5,1,3,105,-1.3603
2014,5,1,4,66,1.4602
2014,5,1,5,117,-1.1734
2014,5,2,1,93,1.9459
2014,5,2,2,56,0.0972
2014,5,2,3,31,2.2633
2014,5,2,4,40,2.0695
2014,5,2,5,45,0.3105
2014,5,3,1,85,4.6716
2014,5,3,2,64,1.4234
2014,5,3,3,68,1.1088
2014,5,3,4,60,2.8709
2014,5,3,5,33,5.2356
2014,6,1,1,123,4.6111
2014,6,1,2,80,2.7301
2014,6,1,3,104,6.1781
2014,6,1,4,67,2.9337
2014,6,1,5,116,1.8606
2014,6,2,1,92,6.6992
2014,6,2,2,56,5.8135
2014,6,2,3,31,6.9639
2014,6,2,4,40,7.0253
2014,6,2,5,45,3.4613
2014,6,3,1,85,2.3586
2014,6,3,2,64,1.9931
2014,6,3,3,68,1.8233
2014,6,3,4,59,0.8156
2014,6,3,5,33,2.3606
2014,7,1,1,137,-8.0618
2014,7,1,2,83,-7.2654
2014,7,1,3,101,-5.4586
2014,7,1,4,73,-4.7880
2014,7,1,5,136,-4.9774
2014,7,2,1,101,-5.9192
2014,7,2,2,64,-6.2941
2014,7,2,3,34,-6.8259
2014,7,2,4,44,-7.6686
2014,7,2,5,41,-4.9329
2014,7,3,1,87,0.8170
2014,7,3,2,64,-3.5170
2014,7,3,3,71,-0.1725
2014,7,3,4,76,-2.1246
2014,7,3,5,34,-0.9074
2014,8,1,1,137,4.4023
2014,8,1,2,83,2.6905
2014,8,1,3,101,3.4071
2014,8,1,4,72,3.1779
2014,8,1,5,134,1.5084
2014,8,2,1,100,6.6492
2014,8,2,2,63,3.6586
2014,8,2,3,34,4.9654
2014,8,2,4,44,3.9491
2014,8,2,5,41,3.0418
2014,8,3,1,87,5.3114
2014,8,3,2,64,3.0064
2014,8,3,3,71,4.3338
2014,8,3,4,76,3.9157
2014,8,3,5,34,3.7545
2014,9,1,1,137,-5.5474
2014,9,1,2,82,-3.8254
2014,9,1,3,101,-5.2794
2014,9,1,4,71,-4.3749
2014,9,1,5,131,-7.2987
2014,9,2,1,100,-3.1329
2014,9,2,2,62,-5.3156
2014,9,2,3,34,-4.4084
2014,9,2,4,44,-2.4431
2014,9,2,5,41,-5.8519
2014,9,3,1,87,-1.5091
2014,9,3,2,64,-1.8607
2014,9,3,3,71,0.1145
2014,9,3,4,75,-0.9302
2014,9,3,5,34,-1.5404
2014,10,1,1,137,6.9797
2014,10,1,2,82,5.5668
2014,10,1,3,100,7.5898
2014,10,1,4,71,7.9921
2014,10,1,5,129,6.4623
2014,10,2,1,100,6.3762
2014,10,2,2,62,6.4010
2014,10,2,3,34,5.3605
2014,10,2,4,44,6.5773
2014,10,2,5,41,4.5955
2014,10,3,1,86,2.7883
2014,10,3,2,64,5.1312
2014,10,3,3,71,0.4385
2014,10,3,4,75,1.4400
2014,10,3,5,34,2.1762
2014,11,1,1,134,-0.6784
2014,11,1,2,81,-1.2591
2014,11,1,3,100,0.0909
2014,11,1,4,72,3.9610
2014,11,1,5,127,0.7880
2014,11,2,1,99,0.5986
2014,11,2,2,62,0.3233
2014,11,2,3,34,3.8711
2014,11,2,4,44,6.6968
2014,11,2,5,41,3.3245
2014,11,3,1,86,5.2240
2014,11,3,2,64,5.4421
2014,11,3,3,71,4.6577
2014,11,3,4,75,4.6116
2014,11,3,5,34,6.0902
2014,12,1,1,134,5.4722
2014,12,1,2,81,5.1295
2014,12,1,3,98,5.1832
2014,12,1,4,71,5.2316
2014,12,1,5,126,6.3043
2014,12,2,1,99,2.0791
2014,12,2,2,61,1.4568
2014,12,2,3,34,0.4317
2014,12,2,4,44,3.5168
2014,12,2,5,41,-0.3512
2014,12,3,1,86,-2.3428
2014,12,3,2,64,1.7707
2014,12,3,3,71,-1.2651
2014,12,3,4,75,-1.9694
2014,12,3,5,34,-0.0492
2015,1,1,1,132,-5.1081
2015,1,1,2,80,-6.8487
2015,1,1,3,98,-4.0721
2015,1,1,4,71,-2.2848
2015,1,1,5,125,-5.8144
2015,1,2,1,97,-2.6149
2015,1,2,2,60,-3.3370
2015,1,2,3,34,-7.3592
2015,1,2,4,44,-1.2420
2015,1,2,5,41,-1.7625
2015,1,3,1,84,0.9191
2015,1,3,2,63,-1.6141
2015,1,3,3,71,-3.1514
2015,1,3,4,75,-1.9122
2015,1,3,5,34,-4.4061
2015,2,1,1,130,4.2524
2015,2,1,2,79,2.5785
2015,2,1,3,98,6.3908
2015,2,1,4,70,6.5031
2015,2,1,5,124,5.3547
2015,2,2,1,96,6.1868
2015,2,2,2,60,8.6881
2015,2,2,3,33,6.4988
2015,2,2,4,43,6.9299
2015,2,2,5,41,3.8873
2015,2,3,1,84,7.7133
2015,2,3,2,63,8.2023
2015,2,3,3,71,5.2631
2015,2,3,4,75,5.8324
2015,2,3,5,33,5.4748
2015,3,1,1,128,2.3254
2015,3,1,2,79,3.8315
2015,3,1,3,98,0.2676
2015,3,1,4,69,2.7716
2015,3,1,5,121,1.9626
2015,3,2,1,95,1.4527
2015,3,2,2,59,0.5965
2015,3,2,3,33,3.5052
2015,3,2,4,43,2.5055
2015,3,2,5,41,2.1611
2015,3,3,1,84,-2.3833
2015,3,3,2,63,-0.8573
2015,3,3,3,71,-1.8241
2015,3,3,4,75,-1.2392
2015,3,3,5,33,-0.3192
2015,4,1,1,125,-1.3898
2015,4,1,2,79,-3.1546
2015,4,1,3,98,-0.4560
2015,4,1,4,68,-4.2366
2015,4,1,5,121,-3.1865
2015,4,2,1,95,-3.5166
2015,4,2,2,59,-1.4239
2015,4,2,3,33,-1.3606
2015,4,2,4,43,-2.2991
2015,4,2,5,41,-1.2720
2015,4,3,1,84,-0.1550
2015,4,3,2,62,-1.2620
2015,4,3,3,71,2.5357
2015,4,3,4,74,1.4730
2015,4,3,5,33,-1.8316
2015,5,1,1,124,4.9275
2015,5,1,2,78,4.6425
2015,5,1,3,97,0.0507
2015,5,1,4,67,2.8706
2015,5,1,5,121,-1.8991
2015,5,2,1,95,3.0375
2015,5,2,2,59,2.1606
2015,5,2,3,33,2.0222
2015,5,2,4,43,1.9488
2015,5,2,5,41,3.6573
2015,5,3,1,83,2.8427
2015,5,3,2,61,1.9271
2015,5,3,3,70,0.5809
2015,5,3,4,74,0.5741
2015,5,3,5,33,1.3565
2015,6,1,1,121,3.7442
2015,6,1,2,78,3.5988
2015,6,1,3,96,1.7818
2015,6,1,4,67,2.7158
2015,6,1,5,121,1.0447
2015,6,2,1,95,0.8308
2015,6,2,2,59,2.0434
2015,6,2,3,33,-1.1543
2015,6,2,4,43,3.2393
2015,6,2,5,41,2.6327
2015,6,3,1,82,-1.6714
2015,6,3,2,61,-1.1885
2015,6,3,3,70,-2.8128
2015,6,3,4,74,-1.4712
2015,6,3,5,33,-0.1977
2015,7,1,1,135,-5.2022
2015,7,1,2,86,-2.1709
2015,7,1,3,100,-5.0617
2015,7,1,4,76,-5.3490
2015,7,1,5,122,-5.7747
2015,7,2,1,95,-0.3036
2015,7,2,2,62,-0.6309
2015,7,2,3,37,0.7997
2015,7,2,4,40,-1.5067
2015,7,2,5,52,-2.4461
2015,7,3,1,103,0.4856
2015,7,3,2,66,4.5428
2015,7,3,3,76,4.2855
2015,7,3,4,77,6.3250
2015,7,3,5,40,1.1987
2015,8,1,1,133,-5.9095
2015,8,1,2,86,-7.4148
2015,8,1,3,99,-5.8931
2015,8,1,4,75,-4.9506
2015,8,1,5,121,-4.0209
2015,8,2,1,95,-7.8389
2015,8,2,2,62,-5.4377
2015,8,2,3,37,-5.6772
2015,8,2,4,40,-8.5560
2015,8,2,5,52,-4.8643
2015,8,3,1,101,-6.5546
2015,8,3,2,66,-6.5784
2015,8,3,3,76,-5.2991
2015,8,3,4,76,-7.3180
2015,8,3,5,40,-5.1312
2015,9,1,1,132,-7.2686
2015,9,1,2,86,-5.1924
2015,9,1,3,99,-7.2587
2015,9,1,4,74,-5.2006
2015,9,1,5,121,-5.5770
2015,9,2,1,94,-6.8528
2015,9,2,2,61,-5.9074
2015,9,2,3,37,-5.5088
2015,9,2,4,40,-4.3122
2015,9,2,5,51,-6.0913
2015,9,3,1,101,-2.4310
2015,9,3,2,66,-1.8354
2015,9,3,3,76,-1.6602
2015,9,3,4,76,-0.9713
2015,9,3,5,40,0.2732
2015,10,1,1,129,8.9991
2015,10,1,2,86,5.9264
2015,10,1,3,99,5.9488
2015,10,1,4,74,5.6328
2015,10,1,5,120,2.2508
2015,10,2,1,94,2.6401
2015,10,2,2,61,5.4719
2015,10,2,3,37,7.2515
2015,10,2,4,40,3.3353
2015,10,2,5,51,6.4920
2015,10,3,1,101,7.7101
2015,10,3,2,66,10.9487
2015,10,3,3,76,7.8007
2015,10,3,4,76,8.2292
2015,10,3,5,40,7.2508
2015,11,1,1,126,2.4531
2015,11,1,2,85,0.5457
2015,11,1,3,98,2.5549
2015,11,1,4,74,0.6224
2015,11,1,5,119,-1.8654
2015,11,2,1,94,4.8251
2015,11,2,2,59,2.0884
2015,11,2,3,37,4.1711
2015,11,2,4,40,2.2379
2015,11,2,5,51,-0.5008
2015,11,3,1,100,0.2127
2015,11,3,2,66,1.4145
2015,11,3,3,76,0.6238
2015,11,3,4,76,0.6557
2015,11,3,5,40,-3.2670
2015,12,1,1,126,-5.5142
2015,12,1,2,85,-3.7268
2015,12,1,3,98,-5.4128
2015,12,1,4,73,-4.8757
2015,12,1,5,119,-1.0000
2015,12,2,1,94,-4.2707
2015,12,2,2,59,-3.9484
2015,12,2,3,37,-4.7810
2015,12,2,4,40,-3.0178
2015,12,2,5,51,-4.5236
2015,12,3,1,99,-3.7060
2015,12,3,2,66,0.4709
2015,12,3,3,76,0.1831
2015,12,3,4,76,-0.7781
2015,12,3,5,40,0.5293
2016,1,1,1,126,-8.1142
2016,1,1,2,85,-7.2349
2016,1,1,3,98,-8.4788
2016,1,1,4,70,-8.9792
2016,1,1,5,117,-4.9040
2016,1,2,1,93,-9.9594
2016,1,2,2,59,-7.5474
2016,1,2,3,37,-6.2556
2016,1,2,4,40,-7.8197
2016,1,2,5,51,-7.8191
2016,1,3,1,98,-6.5015
2016,1,3,2,66,-3.5376
2016,1,3,3,76,-2.2593
2016,1,3,4,75,-4.2978
2016,1,3,5,40,-3.3557
2016,2,1,1,122,1.3115
2016,2,1,2,84,2.5545
2016,2,1,3,97,1.8191
2016,2,1,4,70,2.1696
2016,2,1,5,115,0.1617
2016,2,2,1,92,0.7763
2016,2,2,2,59,4.5042
2016,2,2,3,37,2.1983
2016,2,2,4,40,3.1571
2016,2,2,5,51,3.2957
2016,2,3,1,97,0.4033
2016,2,3,2,66,-1.0002
2016,2,3,3,76,-0.4490
2016,2,3,4,75,-0.5262
2016,2,3,5,40,2.3786
2016,3,1,1,121,5.5564
2016,3,1,2,84,5.8552
2016,3,1,3,97,5.1481
2016,3,1,4,70,8.3920
2016,3,1,5,112,7.1035
2016,3,2,1,92,6.8539
2016,3,2,2,59,8.5633
2016,3,2,3,37,6.1152
2016,3,2,4,39,8.5749
2016,3,2,5,50,7.2297
2016,3,3,1,96,8.0145
2016,3,3,2,66,7.1133
2016,3,3,3,75,6.5174
2016,3,3,4,75,6.1727
2016,3,3,5,40,3.3852
2016,4,1,1,120,1.8644
2016,4,1,2,83,2.5107
2016,4,1,3,97,-1.2951
2016,4,1,4,70,-0.5875
2016,4,1,5,111,2.4603
2016,4,2,1,92,2.4744
2016,4,2,2,59,0.1197
2016,4,2,3,37,0.8126
2016,4,2,4,39,0.9147
2016,4,2,5,50,-2.5437
2016,4,3,1,96,-3.6832
2016,4,3,2,64,-3.3470
2016,4,3,3,75,-0.7929
2016,4,3,4,75,1.1597
2016,4,3,5,40,-0.5662
2016,5,1,1,120,-0.4448
2016,5,1,2,83,1.2113
2016,5,1,3,95,0.3007
2016,5,1,4,69,-2.7099
2016,5,1,5,110,-1.6014
2016,5,2,1,91,2.7962
2016,5,2,2,58,2.3198
2016,5,2,3,37,0.5157
2016,5,2,4,38,-0.5577
2016,5,2,5,50,-0.3763
2016,5,3,1,96,3.8949
2016,5,3,2,64,2.6571
2016,5,3,3,75,2.5659
2016,5,3,4,74,1.7534
2016,5,3,5,40,-1.8720
2016,6,1,1,120,-0.6267
2016,6,1,2,82,0.5301
2016,6,1,3,94,1.1975
2016,6,1,4,67,2.9737
2016,6,1,5,107,4.3981
2016,6,2,1,91,0.3055
2016,6,2,2,57,2.3635
2016,6,2,3,37,0.7024
2016,6,2,4,38,-0.3056
2016,6,2,5,50,-0.4000
2016,6,3,1,95,-1.7998
2016,6,3,2,64,-0.8851
2016,6,3,3,75,1.3959
2016,6,3,4,73,2.1864
2016,6,3,5,40,0.7498
2016,7,1,1,135,6.1955
2016,7,1,2,93,4.9055
2016,7,1,3,77,7.4821
2016,7,1,4,73,5.4425
2016,7,1,5,130,5.6707
2016,7,2,1,94,5.2181
2016,7,2,2,58,4.4008
2016,7,2,3,39,5.5044
2016,7,2,4,44,6.4722
2016,7,2,5,55,7.6920
2016,7,3,1,87,6.0249
2016,7,3,2,87,5.5793
2016,7,3,3,66,2.9879
2016,7,3,4,65,2.2228
2016,7,3,5,38,6.2165
2016,8,1,1,134,2.8963
2016,8,1,2,92,7.7635
2016,8,1,3,76,2.4106
2016,8,1,4,72,1.5789
2016,8,1,5,128,2.3873
2016,8,2,1,93,1.6748
2016,8,2,2,57,-0.9910
2016,8,2,3,38,0.5837
2016,8,2,4,44,0.1130
2016,8,2,5,55,0.8735
2016,8,3,1,87,0.9440
2016,8,3,2,85,-1.1724
2016,8,3,3,66,-1.3763
2016,8,3,4,65,1.1651
2016,8,3,5,38,-0.7303
2016,9,1,1,133,5.0590
2016,9,1,2,91,4.7189
2016,9,1,3,76,2.9736
2016,9,1,4,72,1.5874
2016,9,1,5,128,1.3134
2016,9,2,1,92,0.8064
2016,9,2,2,57,-0.1607
2016,9,2,3,36,2.5241
2016,9,2,4,44,1.9450
2016,9,2,5,55,-2.3820
2016,9,3,1,87,1.4427
2016,9,3,2,85,0.1726
2016,9,3,3,65,0.8729
2016,9,3,4,65,-0.7995
2016,9,3,5,38,0.8067
2016,10,1,1,132,-6.1970
2016,10,1,2,91,-5.5893
2016,10,1,3,76,-4.8697
2016,10,1,4,72,-2.3115
2016,10,1,5,126,-3.9987
2016,10,2,1,91,-5.4912
2016,10,2,2,55,-5.6548
2016,10,2,3,36,-7.4793
2016,10,2,4,43,-5.4672
2016,10,2,5,54,-5.4459
2016,10,3,1,85,-0.7150
2016,10,3,2,85,-1.1204
2016,10,3,3,64,-3.9217
2016,10,3,4,65,-2.7724
2016,10,3,5,38,0.2668
2016,11,1,1,132,7.9532
2016,11,1,2,89,11.0477
2016,11,1,3,74,9.5769
2016,11,1,4,72,8.2102
2016,11,1,5,124,10.5452
2016,11,2,1,91,7.6467
2016,11,2,2,55,8.8480
2016,11,2,3,36,8.7613
2016,11,2,4,43,10.5347
2016,11,2,5,54,4.2515
2016,11,3,1,85,-0.3696
2016,11,3,2,85,2.2450
2016,11,3,3,64,1.3458
2016,11,3,4,65,-0.3613
2016,11,3,5,38,5.6097
2016,12,1,1,131,2.7155
2016,12,1,2,88,3.4295
2016,12,1,3,74,3.3926
2016,12,1,4,72,3.0783
2016,12,1,5,124,3.0406
2016,12,2,1,89,2.9738
2016,12,2,2,55,0.9536
2016,12,2,3,36,3.3454
2016,12,2,4,43,1.3753
2016,12,2,5,54,-0.1622
2016,12,3,1,84,0.9899
2016,12,3,2,84,1.3515
2016,12,3,3,62,2.5460
2016,12,3,4,65,1.7708
2016,12,3,5,38,-0.5061
2017,1,1,1,131,-0.0869
2017,1,1,2,88,-4.2733
2017,1,1,3,73,-2.1162
2017,1,1,4,70,-4.4768
2017,1,1,5,123,-2.4427
2017,1,2,1,89,1.8135
2017,1,2,2,53,0.7091
2017,1,2,3,36,2.2647
2017,1,2,4,43,-0.7925
2017,1,2,5,54,1.6366
2017,1,3,1,83,5.3635
2017,1,3,2,84,2.2365
2017,1,3,3,62,1.8817
2017,1,3,4,63,2.1922
2017,1,3,5,38,5.6899
2017,2,1,1,131,1.4914
2017,2,1,2,87,-1.0067
2017,2,1,3,73,0.1571
2017,2,1,4,70,-2.3564
2017,2,1,5,122,-1.9921
2017,2,2,1,89,2.9802
2017,2,2,2,53,1.5346
2017,2,2,3,36,1.8427
2017,2,2,4,42,-0.7297
2017,2,2,5,54,-1.5746
2017,2,3,1,83,6.6723
2017,2,3,2,84,2.8952
2017,2,3,3,62,3.2783
2017,2,3,4,63,2.6438
2017,2,3,5,38,1.0094
2017,3,1,1,131,3.9367
