year,month,rank_ME,rank_OCA,nstocks,ret_vw
2010,11,2,4,162,4.2244
2010,11,2,5,128,4.7492
2010,11,3,1,124,2.5049
2010,11,3,2,147,0.3230
2010,11,3,3,139,-1.8960
2010,11,3,4,144,0.8702
2010,11,3,5,91,1.1050
2010,12,1,1,139,6.6084
2010,12,1,2,137,10.2663
2010,12,1,3,210,10.1464
2010,12,1,4,288,10.2662
2010,12,1,5,562,7.4119
2010,12,2,1,87,9.8914
2010,12,2,2,114,8.1728
2010,12,2,3,122,5.9873
2010,12,2,4,160,7.0568
2010,12,2,5,126,6.7403
2010,12,3,1,123,10.2464
2010,12,3,2,146,5.9355
2010,12,3,3,139,6.2797
2010,12,3,4,144,4.7271
2010,12,3,5,91,3.9464
2011,1,1,1,137,-0.6952
2011,1,1,2,134,-1.1756
2011,1,1,3,207,0.3740
2011,1,1,4,284,-0.9959
2011,1,1,5,553,-2.1612
2011,1,2,1,86,3.1300
2011,1,2,2,113,0.8773
2011,1,2,3,122,2.3881
2011,1,2,4,160,0.6899
2011,1,2,5,123,-0.8901
2011,1,3,1,123,4.0605
2011,1,3,2,146,3.4251
2011,1,3,3,139,1.7023
2011,1,3,4,144,0.7738
2011,1,3,5,91,0.2019
2011,2,1,1,137,7.7004
2011,2,1,2,133,4.8838
2011,2,1,3,205,5.3810
2011,2,1,4,284,4.1565
2011,2,1,5,547,5.2162
2011,2,2,1,86,9.7162
2011,2,2,2,112,7.2386
2011,2,2,3,122,3.3499
2011,2,2,4,160,5.2783
2011,2,2,5,122,6.0936
2011,2,3,1,123,5.4422
2011,2,3,2,144,4.2164
2011,2,3,3,139,2.3432
2011,2,3,4,144,3.0447
2011,2,3,5,91,1.8566
2011,3,1,1,136,-1.0624
2011,3,1,2,131,1.0224
2011,3,1,3,205,2.5581
2011,3,1,4,282,3.4126
2011,3,1,5,540,3.8790
2011,3,2,1,86,2.4474
2011,3,2,2,111,3.8054
2011,3,2,3,122,4.3054
2011,3,2,4,160,2.8224
2011,3,2,5,122,0.8788
2011,3,3,1,123,0.8917
2011,3,3,2,144,1.3613
2011,3,3,3,139,0.8382
2011,3,3,4,144,-0.6956
2011,3,3,5,91,1.5661
2011,4,1,1,132,-1.6307
2011,4,1,2,129,1.9195
2011,4,1,3,203,0.4514
2011,4,1,4,282,0.5993
2011,4,1,5,534,2.1051
2011,4,2,1,86,0.4156
2011,4,2,2,111,1.9478
2011,4,2,3,122,2.6031
2011,4,2,4,160,4.2671
2011,4,2,5,121,2.9863
2011,4,3,1,123,1.3830
2011,4,3,2,144,2.4741
2011,4,3,3,137,4.8947
2011,4,3,4,143,4.6321
2011,4,3,5,90,5.3511
2011,5,1,1,130,-5.6320
2011,5,1,2,124,-3.9086
2011,5,1,3,200,-2.5219
2011,5,1,4,278,-1.7072
2011,5,1,5,531,-0.9326
2011,5,2,1,86,-3.8312
2011,5,2,2,110,-2.4928
2011,5,2,3,122,-1.6097
2011,5,2,4,160,-1.7227
2011,5,2,5,121,-0.4792
2011,5,3,1,123,-3.5224
2011,5,3,2,144,-1.1088
2011,5,3,3,136,-0.6727
2011,5,3,4,143,-0.2623
2011,5,3,5,89,1.3969
2011,6,1,1,129,-4.8256
2011,6,1,2,122,-3.2583
2011,6,1,3,199,-1.7204
2011,6,1,4,278,-1.9062
2011,6,1,5,526,-2.6298
2011,6,2,1,85,-2.0687
2011,6,2,2,109,-0.5484
2011,6,2,3,121,-1.5014
2011,6,2,4,159,-1.3199
2011,6,2,5,120,-1.4819
2011,6,3,1,123,-2.0076
2011,6,3,2,144,-1.8196
2011,6,3,3,135,-2.2027
2011,6,3,4,143,-0.5909
2011,6,3,5,88,-0.8741
2011,7,1,1,139,-1.1311
2011,7,1,2,129,-1.7422
2011,7,1,3,202,-4.4219
2011,7,1,4,272,-2.9137
2011,7,1,5,579,-2.5281
2011,7,2,1,92,-2.3671
2011,7,2,2,106,-6.0214
2011,7,2,3,132,-6.2647
2011,7,2,4,156,-4.7079
2011,7,2,5,126,-3.9045
2011,7,3,1,123,-0.6386
2011,7,3,2,149,-0.1542
2011,7,3,3,134,-3.4203
2011,7,3,4,139,-2.5397
2011,7,3,5,100,-2.2679
2011,8,1,1,138,-12.2989
2011,8,1,2,129,-11.8358
2011,8,1,3,200,-9.1540
2011,8,1,4,270,-10.5671
2011,8,1,5,577,-12.3605
2011,8,2,1,92,-10.8818
2011,8,2,2,105,-10.3199
2011,8,2,3,131,-9.4563
2011,8,2,4,154,-8.1007
2011,8,2,5,126,-8.3476
2011,8,3,1,121,-8.2029
2011,8,3,2,149,-5.7111
2011,8,3,3,134,-4.4756
2011,8,3,4,139,-4.0540
2011,8,3,5,100,-3.0854
2011,9,1,1,137,-14.7877
2011,9,1,2,127,-14.1800
2011,9,1,3,199,-11.7098
2011,9,1,4,268,-11.8062
2011,9,1,5,574,-10.2953
2011,9,2,1,92,-17.0184
2011,9,2,2,105,-13.4458
2011,9,2,3,130,-10.7751
2011,9,2,4,153,-9.5769
2011,9,2,5,125,-10.3306
2011,9,3,1,120,-14.4761
2011,9,3,2,149,-6.5044
2011,9,3,3,134,-5.4347
2011,9,3,4,139,-4.3288
2011,9,3,5,100,-3.9742
2011,10,1,1,136,15.8672
2011,10,1,2,126,14.8699
2011,10,1,3,198,14.0638
2011,10,1,4,268,14.4149
2011,10,1,5,572,12.2411
2011,10,2,1,91,19.1061
2011,10,2,2,105,15.2270
2011,10,2,3,130,15.8997
2011,10,2,4,152,16.0403
2011,10,2,5,124,14.5126
2011,10,3,1,119,16.7302
2011,10,3,2,148,10.4820
2011,10,3,3,133,10.2543
2011,10,3,4,139,8.3704
2011,10,3,5,99,9.3417
2011,11,1,1,136,-1.6876
2011,11,1,2,125,-3.6613
2011,11,1,3,195,0.5330
2011,11,1,4,266,-2.2983
2011,11,1,5,567,-2.8171
2011,11,2,1,91,-1.3958
2011,11,2,2,105,-1.3711
2011,11,2,3,128,-1.3531
2011,11,2,4,151,-0.5282
2011,11,2,5,124,-0.1324
2011,11,3,1,119,0.3372
2011,11,3,2,148,-0.7728
2011,11,3,3,133,0.7056
2011,11,3,4,138,0.0021
2011,11,3,5,98,1.4124
2011,12,1,1,133,0.6341
2011,12,1,2,124,0.3903
2011,12,1,3,193,1.8793
2011,12,1,4,264,0.3071
2011,12,1,5,561,2.1570
2011,12,2,1,90,-1.3516
2011,12,2,2,104,0.9700
2011,12,2,3,128,0.2928
2011,12,2,4,151,-1.5364
2011,12,2,5,124,-0.3630
2011,12,3,1,119,-0.7779
2011,12,3,2,148,2.8913
2011,12,3,3,132,-0.3508
2011,12,3,4,137,-0.4412
2011,12,3,5,98,1.3305
2012,1,1,1,132,8.2145
2012,1,1,2,122,6.7824
2012,1,1,3,191,6.7867
2012,1,1,4,263,9.4266
2012,1,1,5,556,8.6558
2012,1,2,1,89,5.4657
2012,1,2,2,104,8.4347
2012,1,2,3,127,7.8224
2012,1,2,4,151,8.2239
2012,1,2,5,124,6.4190
2012,1,3,1,118,5.2133
2012,1,3,2,148,5.1860
2012,1,3,3,131,3.7477
2012,1,3,4,136,6.1161
2012,1,3,5,98,3.6781
2012,2,1,1,130,2.3555
2012,2,1,2,122,3.3480
2012,2,1,3,190,0.3499
2012,2,1,4,262,1.2886
2012,2,1,5,550,2.6369
2012,2,2,1,89,3.7134
2012,2,2,2,104,3.5110
2012,2,2,3,127,3.5476
2012,2,2,4,148,2.2062
2012,2,2,5,122,5.7752
2012,2,3,1,117,5.3220
2012,2,3,2,148,6.1831
2012,2,3,3,131,3.2488
2012,2,3,4,136,3.3528
2012,2,3,5,98,3.2468
2012,3,1,1,129,-0.8336
2012,3,1,2,121,1.1402
2012,3,1,3,189,2.7175
2012,3,1,4,260,4.2375
2012,3,1,5,546,5.2371
2012,3,2,1,89,-1.0012
2012,3,2,2,104,1.2623
2012,3,2,3,127,2.6802
2012,3,2,4,147,2.5332
2012,3,2,5,122,4.0999
2012,3,3,1,116,-1.7216
2012,3,3,2,147,3.0959
2012,3,3,3,130,2.9895
2012,3,3,4,135,3.9520
2012,3,3,5,98,3.8102
2012,4,1,1,126,-2.0828
2012,4,1,2,119,-2.5639
2012,4,1,3,189,-2.9958
2012,4,1,4,259,-2.2741
2012,4,1,5,540,-1.4830
2012,4,2,1,89,-1.7039
2012,4,2,2,104,-3.2784
2012,4,2,3,127,-0.0203
2012,4,2,4,147,-0.2367
2012,4,2,5,122,-0.7881
2012,4,3,1,116,-1.9389
2012,4,3,2,147,-1.2648
2012,4,3,3,130,0.6437
2012,4,3,4,135,-0.8716
2012,4,3,5,98,-0.0457
2012,5,1,1,125,-11.4761
2012,5,1,2,118,-10.6103
2012,5,1,3,186,-7.5143
2012,5,1,4,257,-8.6951
2012,5,1,5,537,-6.8047
2012,5,2,1,89,-11.4979
2012,5,2,2,104,-7.8850
2012,5,2,3,126,-4.4567
2012,5,2,4,147,-7.1970
2012,5,2,5,121,-4.9725
2012,5,3,1,116,-9.2789
2012,5,3,2,146,-5.6189
2012,5,3,3,130,-5.8551
2012,5,3,4,135,-5.8484
2012,5,3,5,98,-2.3821
2012,6,1,1,123,5.0239
2012,6,1,2,116,8.4953
2012,6,1,3,185,7.9352
2012,6,1,4,256,5.6830
2012,6,1,5,533,3.8295
2012,6,2,1,88,4.1210
2012,6,2,2,104,3.9980
2012,6,2,3,126,4.2076
2012,6,2,4,147,4.8080
2012,6,2,5,121,3.0916
2012,6,3,1,115,4.6041
2012,6,3,2,146,2.6900
2012,6,3,3,129,4.1033
2012,6,3,4,135,4.0635
2012,6,3,5,98,2.2164
2012,7,1,1,121,-4.3058
2012,7,1,2,145,-3.0060
2012,7,1,3,160,-1.2684
2012,7,1,4,265,-3.1508
2012,7,1,5,569,-1.9225
2012,7,2,1,79,1.6558
2012,7,2,2,118,-1.5667
2012,7,2,3,121,-1.8939
2012,7,2,4,153,-4.1872
2012,7,2,5,125,-3.8856
2012,7,3,1,118,2.2273
2012,7,3,2,141,1.3536
2012,7,3,3,147,1.7327
2012,7,3,4,144,-0.2551
2012,7,3,5,111,1.7830
2012,8,1,1,119,2.8641
2012,8,1,2,143,-0.2431
2012,8,1,3,157,4.5334
2012,8,1,4,264,4.3352
2012,8,1,5,564,2.3041
2012,8,2,1,79,4.7640
2012,8,2,2,118,3.9780
2012,8,2,3,119,4.0647
2012,8,2,4,153,3.4905
2012,8,2,5,125,5.4767
2012,8,3,1,118,5.1621
2012,8,3,2,139,2.2882
2012,8,3,3,146,1.8371
2012,8,3,4,144,2.1940
2012,8,3,5,111,2.1622
2012,9,1,1,117,6.6168
2012,9,1,2,143,3.5684
2012,9,1,3,155,3.8387
2012,9,1,4,262,3.1554
2012,9,1,5,558,5.6196
2012,9,2,1,78,6.2813
2012,9,2,2,117,1.7686
2012,9,2,3,119,2.2091
2012,9,2,4,152,2.3265
2012,9,2,5,125,3.4053
2012,9,3,1,118,2.4792
2012,9,3,2,139,4.4212
2012,9,3,3,145,2.1356
2012,9,3,4,143,1.7073
2012,9,3,5,111,1.2409
2012,10,1,1,116,-2.2369
2012,10,1,2,140,-3.6829
2012,10,1,3,155,-3.7047
2012,10,1,4,259,-4.0449
2012,10,1,5,553,-4.2344
2012,10,2,1,78,0.0252
2012,10,2,2,117,-0.1265
2012,10,2,3,119,-0.2319
2012,10,2,4,151,-1.9795
2012,10,2,5,125,-3.9176
2012,10,3,1,118,-4.3466
2012,10,3,2,139,-2.5247
2012,10,3,3,145,-2.1783
2012,10,3,4,142,-2.5713
2012,10,3,5,111,-0.9257
2012,11,1,1,114,-0.9475
2012,11,1,2,141,-1.0716
2012,11,1,3,151,1.9774
2012,11,1,4,259,0.3661
2012,11,1,5,548,2.3625
2012,11,2,1,77,-1.3337
2012,11,2,2,115,2.3550
2012,11,2,3,118,3.3478
2012,11,2,4,151,2.0947
2012,11,2,5,123,0.7098
2012,11,3,1,118,-0.9136
2012,11,3,2,138,1.5794
2012,11,3,3,144,2.9066
2012,11,3,4,141,0.8153
2012,11,3,5,111,0.9695
2012,12,1,1,111,4.1302
2012,12,1,2,138,4.9150
2012,12,1,3,150,4.7704
2012,12,1,4,258,5.8234
2012,12,1,5,542,1.8040
2012,12,2,1,77,4.0728
2012,12,2,2,114,4.4234
2012,12,2,3,118,4.5577
2012,12,2,4,151,2.8778
2012,12,2,5,123,2.2333
2012,12,3,1,118,-0.3243
2012,12,3,2,137,1.4109
2012,12,3,3,144,0.6619
2012,12,3,4,141,0.7848
2012,12,3,5,111,-1.2678
2013,1,1,1,109,6.0744
2013,1,1,2,136,3.9675
2013,1,1,3,149,6.0781
2013,1,1,4,256,4.9295
2013,1,1,5,535,6.4617
2013,1,2,1,77,5.9428
2013,1,2,2,114,6.0563
2013,1,2,3,116,6.3955
2013,1,2,4,148,7.1654
2013,1,2,5,122,5.5660
2013,1,3,1,118,1.5949
2013,1,3,2,137,5.6273
2013,1,3,3,143,6.4105
2013,1,3,4,140,6.2205
2013,1,3,5,111,5.5678
2013,2,1,1,108,1.6216
2013,2,1,2,135,0.0547
2013,2,1,3,148,1.6316
2013,2,1,4,253,1.3232
2013,2,1,5,535,0.6107
2013,2,2,1,76,-0.6539
2013,2,2,2,114,2.6051
2013,2,2,3,116,-0.1462
2013,2,2,4,148,0.6237
2013,2,2,5,122,1.2796
2013,2,3,1,116,-0.9490
2013,2,3,2,136,1.7647
2013,2,3,3,143,1.6974
2013,2,3,4,140,1.6616
2013,2,3,5,111,1.1511
2013,3,1,1,106,3.3585
2013,3,1,2,134,4.8376
2013,3,1,3,148,6.3518
2013,3,1,4,252,5.7749
2013,3,1,5,532,6.3483
2013,3,2,1,75,4.4836
2013,3,2,2,114,5.2688
2013,3,2,3,115,3.8695
2013,3,2,4,148,4.9978
2013,3,2,5,120,4.3445
2013,3,3,1,116,2.5671
2013,3,3,2,136,2.9928
2013,3,3,3,143,3.6666
2013,3,3,4,140,4.1454
2013,3,3,5,111,5.4541
2013,4,1,1,106,-2.3419
2013,4,1,2,133,-1.2996
2013,4,1,3,145,-0.7192
2013,4,1,4,250,-1.5651
2013,4,1,5,526,1.6919
2013,4,2,1,75,-2.4437
2013,4,2,2,114,-0.8535
2013,4,2,3,115,-0.4250
2013,4,2,4,148,-1.9980
2013,4,2,5,120,0.4331
2013,4,3,1,116,-0.4698
2013,4,3,2,136,0.9607
2013,4,3,3,143,1.2198
2013,4,3,4,140,2.8647
2013,4,3,5,111,2.5057
2013,5,1,1,105,7.5984
2013,5,1,2,130,2.3027
2013,5,1,3,145,5.7579
2013,5,1,4,249,7.8732
2013,5,1,5,521,5.3559
2013,5,2,1,75,4.3862
2013,5,2,2,113,5.6455
2013,5,2,3,114,6.5941
2013,5,2,4,146,4.4315
2013,5,2,5,120,6.5122
2013,5,3,1,116,2.5949
2013,5,3,2,136,2.9113
2013,5,3,3,143,1.4500
2013,5,3,4,140,2.3853
2013,5,3,5,111,1.4118
2013,6,1,1,102,-2.6066
2013,6,1,2,129,0.9119
2013,6,1,3,145,1.6156
2013,6,1,4,248,1.7861
2013,6,1,5,516,-0.4848
2013,6,2,1,75,-1.9475
2013,6,2,2,113,0.7093
2013,6,2,3,113,-1.8481
2013,6,2,4,146,-0.0940
2013,6,2,5,120,-0.2814
2013,6,3,1,115,-4.7144
2013,6,3,2,136,-0.3173
2013,6,3,3,143,-1.2029
2013,6,3,4,139,-1.3131
2013,6,3,5,111,-1.3131
2013,7,1,1,115,7.7180
2013,7,1,2,142,6.1280
2013,7,1,3,143,10.0156
2013,7,1,4,241,7.9137
2013,7,1,5,532,6.4070
2013,7,2,1,81,4.6683
2013,7,2,2,106,7.5183
2013,7,2,3,107,7.0545
2013,7,2,4,169,6.3914
2013,7,2,5,129,8.2800
2013,7,3,1,119,6.0370
2013,7,3,2,145,4.9620
2013,7,3,3,147,6.2773
2013,7,3,4,144,4.8647
2013,7,3,5,97,5.1116
2013,8,1,1,114,-2.0233
2013,8,1,2,142,-2.9996
2013,8,1,3,142,-1.7559
2013,8,1,4,241,-1.6388
2013,8,1,5,530,-3.3329
2013,8,2,1,81,-1.8421
2013,8,2,2,106,-0.4551
2013,8,2,3,106,-2.9732
2013,8,2,4,168,-2.2002
2013,8,2,5,128,-3.1188
2013,8,3,1,119,0.9923
2013,8,3,2,143,-2.8124
2013,8,3,3,146,-2.2026
2013,8,3,4,143,-2.8490
2013,8,3,5,97,-3.8183
2013,9,1,1,114,7.1065
2013,9,1,2,141,6.7201
2013,9,1,3,140,7.0900
2013,9,1,4,239,6.8961
2013,9,1,5,525,8.1063
2013,9,2,1,81,4.5842
2013,9,2,2,105,6.6331
2013,9,2,3,106,7.6493
2013,9,2,4,168,5.8313
2013,9,2,5,128,6.4151
2013,9,3,1,119,2.6955
2013,9,3,2,143,3.6385
2013,9,3,3,146,4.4793
2013,9,3,4,143,3.3175
2013,9,3,5,97,4.4395
2013,10,1,1,114,6.7924
2013,10,1,2,141,1.8948
2013,10,1,3,139,2.7302
2013,10,1,4,236,0.5515
2013,10,1,5,522,3.8926
2013,10,2,1,81,5.8189
2013,10,2,2,105,3.9488
2013,10,2,3,106,3.3394
2013,10,2,4,168,1.9357
2013,10,2,5,127,1.7182
2013,10,3,1,119,5.8153
2013,10,3,2,143,5.7596
2013,10,3,3,145,3.2254
2013,10,3,4,142,4.7602
2013,10,3,5,97,3.5915
2013,11,1,1,112,4.1927
2013,11,1,2,141,3.4737
2013,11,1,3,139,5.1727
2013,11,1,4,231,6.2576
2013,11,1,5,520,5.5103
2013,11,2,1,79,0.3823
2013,11,2,2,105,4.8396
2013,11,2,3,105,2.3019
2013,11,2,4,166,3.7889
2013,11,2,5,126,4.0495
2013,11,3,1,119,1.6059
2013,11,3,2,142,2.7393
2013,11,3,3,144,2.4534
2013,11,3,4,142,3.5852
2013,11,3,5,97,2.4781
2013,12,1,1,110,2.1457
2013,12,1,2,139,3.3864
2013,12,1,3,138,3.2070
2013,12,1,4,227,1.6543
2013,12,1,5,512,2.4724
2013,12,2,1,79,2.3970
2013,12,2,2,104,3.1288
2013,12,2,3,105,2.8612
2013,12,2,4,165,1.9212
2013,12,2,5,124,2.7639
2013,12,3,1,119,2.6193
2013,12,3,2,142,3.6586
2013,12,3,3,144,4.0060
2013,12,3,4,142,1.1658
2013,12,3,5,97,0.8513
2014,1,1,1,110,-2.4603
2014,1,1,2,138,-2.7597
2014,1,1,3,137,-3.4365
2014,1,1,4,227,-1.1187
2014,1,1,5,510,-1.1373
2014,1,2,1,77,-4.6108
2014,1,2,2,104,-3.9632
2014,1,2,3,105,-3.5225
2014,1,2,4,164,-2.0978
2014,1,2,5,123,-2.9307
2014,1,3,1,119,-6.4276
2014,1,3,2,141,-2.9911
2014,1,3,3,143,-1.9487
2014,1,3,4,141,-2.9274
2014,1,3,5,97,-5.6704
2014,2,1,1,110,7.6914
2014,2,1,2,137,6.8217
2014,2,1,3,137,4.7387
2014,2,1,4,225,3.8809
2014,2,1,5,508,4.1967
2014,2,2,1,77,6.8491
2014,2,2,2,102,5.8067
2014,2,2,3,105,4.0635
2014,2,2,4,164,4.8750
2014,2,2,5,121,5.0722
2014,2,3,1,117,5.5228
2014,2,3,2,141,4.1119
2014,2,3,3,143,5.6234
2014,2,3,4,141,4.9333
2014,2,3,5,97,6.0591
2014,3,1,1,110,0.3395
2014,3,1,2,134,4.5409
2014,3,1,3,132,0.9882
2014,3,1,4,224,-0.8359
2014,3,1,5,502,-2.1065
2014,3,2,1,77,2.0585
2014,3,2,2,102,-0.5056
2014,3,2,3,105,0.2963
2014,3,2,4,161,-0.2664
2014,3,2,5,121,-2.5038
2014,3,3,1,117,1.8853
2014,3,3,2,141,-0.5023
2014,3,3,3,142,-1.1304
2014,3,3,4,141,0.7062
2014,3,3,5,97,-0.5788
2014,4,1,1,109,-0.5015
2014,4,1,2,131,-3.1032
2014,4,1,3,131,-5.7989
2014,4,1,4,224,-5.3302
2014,4,1,5,500,-7.4795
2014,4,2,1,76,2.3543
2014,4,2,2,102,-2.6226
2014,4,2,3,105,-3.1759
2014,4,2,4,161,-4.2419
2014,4,2,5,121,-6.1899
2014,4,3,1,117,4.5960
2014,4,3,2,140,1.2560
2014,4,3,3,142,-0.5119
2014,4,3,4,141,-0.5467
2014,4,3,5,97,-0.0588
2014,5,1,1,108,-0.8259
2014,5,1,2,130,0.8283
2014,5,1,3,129,1.9563
2014,5,1,4,223,-1.6768
2014,5,1,5,498,-2.6885
2014,5,2,1,76,0.5135
2014,5,2,2,102,0.7094
2014,5,2,3,105,0.0076
2014,5,2,4,160,1.4540
2014,5,2,5,120,0.7718
2014,5,3,1,117,3.5350
2014,5,3,2,140,1.9460
2014,5,3,3,142,2.8618
2014,5,3,4,141,1.9307
2014,5,3,5,97,0.7227
2014,6,1,1,106,8.3652
2014,6,1,2,129,3.8325
2014,6,1,3,129,5.6972
2014,6,1,4,222,5.0480
2014,6,1,5,495,3.2296
2014,6,2,1,76,5.4024
2014,6,2,2,102,5.9144
2014,6,2,3,104,5.0313
2014,6,2,4,160,5.4775
2014,6,2,5,119,5.5066
2014,6,3,1,117,4.0099
2014,6,3,2,140,1.8319
2014,6,3,3,142,1.8113
2014,6,3,4,140,1.7476
2014,6,3,5,96,1.2266
2014,7,1,1,105,-6.6011
2014,7,1,2,111,-7.2284
2014,7,1,3,146,-6.1700
2014,7,1,4,225,-7.9415
2014,7,1,5,545,-6.1387
2014,7,2,1,83,-6.5283
2014,7,2,2,110,-7.1754
2014,7,2,3,124,-6.6199
2014,7,2,4,157,-5.7120
2014,7,2,5,130,-3.5663
2014,7,3,1,128,-0.9895
2014,7,3,2,158,-2.6241
2014,7,3,3,149,0.0847
2014,7,3,4,145,-1.4627
2014,7,3,5,100,-2.7629
2014,8,1,1,105,2.1011
2014,8,1,2,110,3.3992
2014,8,1,3,146,3.3113
2014,8,1,4,225,3.9310
2014,8,1,5,541,4.6558
2014,8,2,1,82,4.8255
2014,8,2,2,108,4.3918
2014,8,2,3,124,3.5664
2014,8,2,4,155,5.0670
2014,8,2,5,130,5.9964
2014,8,3,1,128,4.2407
2014,8,3,2,158,3.2311
2014,8,3,3,149,3.6608
2014,8,3,4,144,4.9444
2014,8,3,5,100,4.8218
2014,9,1,1,103,-12.0695
2014,9,1,2,108,-7.3644
2014,9,1,3,146,-7.8521
2014,9,1,4,225,-5.5443
2014,9,1,5,537,-5.3207
2014,9,2,1,82,-9.9968
2014,9,2,2,108,-6.5335
2014,9,2,3,124,-4.4247
2014,9,2,4,154,-4.3404
2014,9,2,5,130,-4.1772
2014,9,3,1,128,-5.4284
2014,9,3,2,158,-2.9603
2014,9,3,3,148,-1.4847
2014,9,3,4,144,-0.1472
2014,9,3,5,99,0.2193
2014,10,1,1,103,-1.2068
2014,10,1,2,108,3.9229
2014,10,1,3,145,5.3059
2014,10,1,4,224,6.2707
2014,10,1,5,535,6.4655
2014,10,2,1,82,-2.8077
2014,10,2,2,108,2.4022
2014,10,2,3,124,5.8578
2014,10,2,4,153,6.7656
2014,10,2,5,130,6.7259
2014,10,3,1,128,-0.5316
2014,10,3,2,158,1.1840
2014,10,3,3,148,2.6764
2014,10,3,4,143,2.1655
2014,10,3,5,98,3.6009
2014,11,1,1,102,-5.5668
2014,11,1,2,106,-4.4645
2014,11,1,3,145,-3.1280
2014,11,1,4,223,0.8822
2014,11,1,5,530,0.6813
2014,11,2,1,82,-6.1262
2014,11,2,2,107,0.3193
2014,11,2,3,124,-0.9120
2014,11,2,4,152,2.5850
2014,11,2,5,130,2.9618
2014,11,3,1,127,-0.7690
2014,11,3,2,158,0.5988
2014,11,3,3,148,4.7604
2014,11,3,4,143,4.3005
2014,11,3,5,98,7.3855
2014,12,1,1,102,-0.0115
2014,12,1,2,106,2.0644
2014,12,1,3,144,3.9712
2014,12,1,4,221,5.5914
2014,12,1,5,526,6.7793
2014,12,2,1,82,-1.0719
2014,12,2,2,107,2.1656
2014,12,2,3,124,0.3993
2014,12,2,4,152,3.2262
2014,12,2,5,129,1.2935
2014,12,3,1,126,-2.9253
2014,12,3,2,157,-0.7873
2014,12,3,3,147,-0.5022
2014,12,3,4,143,-1.3740
2014,12,3,5,98,1.9025
2015,1,1,1,101,-6.4285
2015,1,1,2,103,-6.1852
2015,1,1,3,143,-6.7514
2015,1,1,4,221,-4.6716
2015,1,1,5,522,-4.1040
2015,1,2,1,81,-5.3032
2015,1,2,2,107,-5.1959
2015,1,2,3,123,-3.0422
2015,1,2,4,150,-2.7305
2015,1,2,5,128,-2.6580
2015,1,3,1,125,-1.2841
2015,1,3,2,157,-2.3823
2015,1,3,3,146,-3.1844
2015,1,3,4,142,-1.9245
2015,1,3,5,98,-1.6477
2015,2,1,1,100,7.5687
2015,2,1,2,103,6.8936
2015,2,1,3,143,6.1426
2015,2,1,4,220,6.1374
2015,2,1,5,518,4.9550
2015,2,2,1,81,6.0014
2015,2,2,2,107,10.4022
2015,2,2,3,122,7.8090
2015,2,2,4,148,6.3068
2015,2,2,5,127,6.0413
2015,2,3,1,124,7.3527
2015,2,3,2,156,6.3918
2015,2,3,3,144,6.9509
2015,2,3,4,141,5.4479
2015,2,3,5,97,4.9748
2015,3,1,1,99,-0.9640
2015,3,1,2,103,-1.3663
2015,3,1,3,143,2.0059
2015,3,1,4,219,2.2902
2015,3,1,5,512,0.3642
2015,3,2,1,81,-0.4803
2015,3,2,2,106,1.6484
2015,3,2,3,120,1.4605
2015,3,2,4,146,2.3323
2015,3,2,5,127,2.6695
2015,3,3,1,124,-1.9942
2015,3,3,2,156,-1.9752
2015,3,3,3,143,-1.4639
2015,3,3,4,140,-2.0397
2015,3,3,5,97,0.2339
2015,4,1,1,98,-0.2606
2015,4,1,2,103,-3.2195
2015,4,1,3,141,-1.9161
2015,4,1,4,218,-2.9347
2015,4,1,5,507,-1.8644
2015,4,2,1,81,0.8978
2015,4,2,2,105,-0.1557
2015,4,2,3,120,-1.7869
2015,4,2,4,145,-3.0413
2015,4,2,5,127,-4.3616
2015,4,3,1,124,3.3367
2015,4,3,2,155,1.1344
2015,4,3,3,142,0.2965
2015,4,3,4,139,1.7846
2015,4,3,5,96,-3.5359
2015,5,1,1,98,-2.9248
2015,5,1,2,102,1.1052
2015,5,1,3,141,0.9663
2015,5,1,4,217,2.4203
2015,5,1,5,502,2.5698
2015,5,2,1,81,-1.5802
2015,5,2,2,105,1.2981
2015,5,2,3,120,2.4803
2015,5,2,4,145,2.0837
2015,5,2,5,127,3.9230
2015,5,3,1,124,-0.9094
2015,5,3,2,154,0.5911
2015,5,3,3,141,2.1061
2015,5,3,4,138,1.5821
2015,5,3,5,96,1.2357
2015,6,1,1,97,-0.2289
2015,6,1,2,102,-0.7082
2015,6,1,3,140,1.2619
2015,6,1,4,216,2.2795
2015,6,1,5,499,3.4161
2015,6,2,1,81,-2.3688
2015,6,2,2,105,-1.6123
2015,6,2,3,120,1.2000
2015,6,2,4,145,1.5571
2015,6,2,5,126,0.4996
2015,6,3,1,124,-3.3633
2015,6,3,2,152,-2.1688
2015,6,3,3,141,-2.2448
2015,6,3,4,138,-2.1247
2015,6,3,5,96,-0.5251
2015,7,1,1,131,-14.4735
2015,7,1,2,116,-9.2640
2015,7,1,3,160,-3.5752
2015,7,1,4,210,-5.6399
2015,7,1,5,536,-4.6522
2015,7,2,1,81,-12.1624
2015,7,2,2,115,-3.2916
2015,7,2,3,122,-2.3878
2015,7,2,4,150,0.3306
2015,7,2,5,143,-1.2899
2015,7,3,1,116,-5.3458
2015,7,3,2,161,1.7229
2015,7,3,3,161,4.2522
2015,7,3,4,158,2.6057
2015,7,3,5,108,2.8197
2015,8,1,1,126,0.7121
2015,8,1,2,116,-1.1634
2015,8,1,3,160,-6.2432
2015,8,1,4,209,-7.7241
2015,8,1,5,528,-4.1590
