year,month,rank_ME,rank_IOCA,nstocks,ret_vw
1997,9,3,2,160,6.8347
1997,9,3,3,161,2.5403
1997,9,3,4,158,5.0805
1997,9,3,5,135,5.7860
1997,10,1,1,411,-3.2282
1997,10,1,2,387,-4.9217
1997,10,1,3,569,-4.5152
1997,10,1,4,646,-4.4118
1997,10,1,5,957,-2.9830
1997,10,2,1,196,-6.3819
1997,10,2,2,196,-6.6014
1997,10,2,3,169,-5.4114
1997,10,2,4,171,-6.0537
1997,10,2,5,144,-4.0240
1997,10,3,1,197,-7.3030
1997,10,3,2,159,-6.3704
1997,10,3,3,160,-4.2655
1997,10,3,4,157,-1.5436
1997,10,3,5,132,-1.2242
1997,11,1,1,403,-2.7548
1997,11,1,2,384,-4.6072
1997,11,1,3,564,-2.5534
1997,11,1,4,638,-2.6121
1997,11,1,5,949,-2.2355
1997,11,2,1,194,-3.5646
1997,11,2,2,195,-3.6886
1997,11,2,3,169,-0.9710
1997,11,2,4,167,-1.1131
1997,11,2,5,143,-0.7981
1997,11,3,1,196,1.0269
1997,11,3,2,158,3.2941
1997,11,3,3,160,3.5511
1997,11,3,4,156,3.8470
1997,11,3,5,131,4.4372
1997,12,1,1,398,-2.0136
1997,12,1,2,381,-3.0297
1997,12,1,3,561,-4.3006
1997,12,1,4,633,-4.1563
1997,12,1,5,940,-4.2601
1997,12,2,1,191,-1.1583
1997,12,2,2,193,-0.4946
1997,12,2,3,166,-2.4985
1997,12,2,4,167,1.9577
1997,12,2,5,142,-0.2365
1997,12,3,1,196,-0.2272
1997,12,3,2,157,1.0880
1997,12,3,3,159,0.0000
1997,12,3,4,156,-0.2876
1997,12,3,5,131,2.1229
1998,1,1,1,387,-1.1049
1998,1,1,2,377,-0.0471
1998,1,1,3,558,-1.0440
1998,1,1,4,623,0.2276
1998,1,1,5,927,0.8736
1998,1,2,1,191,-0.6036
1998,1,2,2,190,-0.8175
1998,1,2,3,160,-1.1131
1998,1,2,4,163,-0.6453
1998,1,2,5,140,-1.6202
1998,1,3,1,195,2.9092
1998,1,3,2,157,2.4166
1998,1,3,3,159,2.6800
1998,1,3,4,156,-0.3969
1998,1,3,5,131,1.1049
1998,2,1,1,386,6.6940
1998,2,1,2,374,5.8932
1998,2,1,3,549,6.7996
1998,2,1,4,617,6.3654
1998,2,1,5,912,6.4576
1998,2,2,1,189,8.7202
1998,2,2,2,188,8.8591
1998,2,2,3,159,10.7544
1998,2,2,4,161,9.3383
1998,2,2,5,139,7.4858
1998,2,3,1,194,9.0421
1998,2,3,2,155,7.9417
1998,2,3,3,159,8.4516
1998,2,3,4,156,8.3414
1998,2,3,5,131,5.4722
1998,3,1,1,383,4.6791
1998,3,1,2,370,4.5523
1998,3,1,3,544,4.7163
1998,3,1,4,610,5.6746
1998,3,1,5,900,6.2556
1998,3,2,1,189,4.0324
1998,3,2,2,187,5.5775
1998,3,2,3,158,2.4494
1998,3,2,4,160,3.4614
1998,3,2,5,138,4.0334
1998,3,3,1,193,2.6025
1998,3,3,2,155,4.0081
1998,3,3,3,158,4.0657
1998,3,3,4,156,3.7516
1998,3,3,5,131,6.4869
1998,4,1,1,376,2.4818
1998,4,1,2,368,0.3602
1998,4,1,3,538,1.5676
1998,4,1,4,604,1.7146
1998,4,1,5,883,5.8718
1998,4,2,1,188,1.7216
1998,4,2,2,183,1.2702
1998,4,2,3,158,0.5902
1998,4,2,4,159,0.0327
1998,4,2,5,138,-0.5238
1998,4,3,1,191,2.7389
1998,4,3,2,155,0.3957
1998,4,3,3,156,1.5644
1998,4,3,4,156,2.6786
1998,4,3,5,131,-0.6994
1998,5,1,1,372,-4.1888
1998,5,1,2,365,-4.5302
1998,5,1,3,534,-6.1843
1998,5,1,4,592,-5.3093
1998,5,1,5,873,-5.7222
1998,5,2,1,188,-7.8871
1998,5,2,2,181,-7.5012
1998,5,2,3,157,-5.9649
1998,5,2,4,158,-5.7978
1998,5,2,5,137,-3.7515
1998,5,3,1,190,-3.2811
1998,5,3,2,154,-4.3517
1998,5,3,3,156,-2.3817
1998,5,3,4,155,-2.0149
1998,5,3,5,131,-0.4135
1998,6,1,1,369,0.2668
1998,6,1,2,364,-0.0367
1998,6,1,3,526,-1.7303
1998,6,1,4,587,-0.7677
1998,6,1,5,861,2.0764
1998,6,2,1,188,1.2042
1998,6,2,2,181,0.6745
1998,6,2,3,157,1.5930
1998,6,2,4,156,-0.4410
1998,6,2,5,135,0.7488
1998,6,3,1,188,2.7229
1998,6,3,2,153,4.4486
1998,6,3,3,156,7.4970
1998,6,3,4,155,2.2336
1998,6,3,5,131,2.6547
1998,7,1,1,348,-7.8603
1998,7,1,2,404,-8.2558
1998,7,1,3,530,-8.0137
1998,7,1,4,661,-7.1956
1998,7,1,5,995,-6.3941
1998,7,2,1,186,-8.4652
1998,7,2,2,196,-10.9217
1998,7,2,3,170,-8.7877
1998,7,2,4,181,-5.7968
1998,7,2,5,169,-7.8480
1998,7,3,1,187,-1.1521
1998,7,3,2,167,-0.2815
1998,7,3,3,170,-1.6254
1998,7,3,4,175,-3.0308
1998,7,3,5,141,-1.1490
1998,8,1,1,342,-22.8020
1998,8,1,2,397,-21.8586
1998,8,1,3,526,-22.6047
1998,8,1,4,654,-21.1532
1998,8,1,5,979,-21.5092
1998,8,2,1,185,-23.2496
1998,8,2,2,195,-22.0087
1998,8,2,3,169,-21.2539
1998,8,2,4,181,-19.5060
1998,8,2,5,168,-18.7921
1998,8,3,1,183,-18.9528
1998,8,3,2,164,-14.5330
1998,8,3,3,170,-12.3340
1998,8,3,4,174,-13.5077
1998,8,3,5,141,-13.1656
1998,9,1,1,339,4.1165
1998,9,1,2,388,3.6612
1998,9,1,3,523,2.9681
1998,9,1,4,649,2.5177
1998,9,1,5,966,3.5175
1998,9,2,1,182,8.1436
1998,9,2,2,195,7.0028
1998,9,2,3,166,7.7695
1998,9,2,4,179,8.3396
1998,9,2,5,167,6.0673
1998,9,3,1,183,10.7823
1998,9,3,2,164,9.8185
1998,9,3,3,167,7.9559
1998,9,3,4,172,8.0646
1998,9,3,5,140,6.9140
1998,10,1,1,335,2.5567
1998,10,1,2,385,3.9379
1998,10,1,3,513,3.2367
1998,10,1,4,642,2.8092
1998,10,1,5,945,1.8792
1998,10,2,1,181,7.5103
1998,10,2,2,195,5.9937
1998,10,2,3,166,4.8815
1998,10,2,4,177,5.8312
1998,10,2,5,166,3.5232
1998,10,3,1,180,7.5720
1998,10,3,2,161,6.9513
1998,10,3,3,167,7.2239
1998,10,3,4,172,7.7915
1998,10,3,5,139,7.2266
1998,11,1,1,328,6.4954
1998,11,1,2,379,4.4681
1998,11,1,3,507,7.4266
1998,11,1,4,633,9.7730
1998,11,1,5,922,13.3082
1998,11,2,1,181,7.1269
1998,11,2,2,195,2.8809
1998,11,2,3,165,6.7457
1998,11,2,4,175,11.0002
1998,11,2,5,164,6.7423
1998,11,3,1,178,7.4473
1998,11,3,2,161,5.3812
1998,11,3,3,166,9.1031
1998,11,3,4,170,5.8121
1998,11,3,5,138,5.6001
1998,12,1,1,324,2.0509
1998,12,1,2,374,2.0557
1998,12,1,3,501,1.3962
1998,12,1,4,624,1.2757
1998,12,1,5,908,3.1143
1998,12,2,1,181,5.6516
1998,12,2,2,195,5.5310
1998,12,2,3,164,5.4812
1998,12,2,4,173,7.0375
1998,12,2,5,164,5.3997
1998,12,3,1,176,9.8208
1998,12,3,2,160,12.2459
1998,12,3,3,166,6.1460
1998,12,3,4,169,9.0330
1998,12,3,5,137,4.2507
1999,1,1,1,316,5.2455
1999,1,1,2,368,6.3579
1999,1,1,3,493,7.0726
1999,1,1,4,616,6.7878
1999,1,1,5,884,6.8568
1999,1,2,1,180,1.7166
1999,1,2,2,192,4.0136
1999,1,2,3,164,-0.2987
1999,1,2,4,172,2.1425
1999,1,2,5,163,-0.0804
1999,1,3,1,176,9.0311
1999,1,3,2,160,8.5326
1999,1,3,3,166,6.4246
1999,1,3,4,168,2.6540
1999,1,3,5,137,0.8349
1999,2,1,1,310,-7.8039
1999,2,1,2,362,-6.9754
1999,2,1,3,487,-10.2937
1999,2,1,4,606,-6.1935
1999,2,1,5,863,-7.1035
1999,2,2,1,176,-10.7289
1999,2,2,2,191,-10.5750
1999,2,2,3,164,-10.8300
1999,2,2,4,170,-8.5723
1999,2,2,5,163,-6.4791
1999,2,3,1,174,-5.5446
1999,2,3,2,159,-7.9916
1999,2,3,3,165,-4.3186
1999,2,3,4,166,-2.1221
1999,2,3,5,136,-3.6999
1999,3,1,1,304,-2.2832
1999,3,1,2,352,0.5736
1999,3,1,3,479,-4.5895
1999,3,1,4,603,-4.0938
1999,3,1,5,849,-3.6809
1999,3,2,1,174,1.2256
1999,3,2,2,190,2.1394
1999,3,2,3,162,-1.6927
1999,3,2,4,169,0.2043
1999,3,2,5,162,-1.0611
1999,3,3,1,174,3.7749
1999,3,3,2,159,1.5604
1999,3,3,3,164,6.1320
1999,3,3,4,166,7.5162
1999,3,3,5,136,2.6146
1999,4,1,1,298,9.3801
1999,4,1,2,344,9.9892
1999,4,1,3,468,7.8966
1999,4,1,4,590,12.3554
1999,4,1,5,833,8.0495
1999,4,2,1,172,13.6796
1999,4,2,2,187,9.8794
1999,4,2,3,160,7.4879
1999,4,2,4,166,4.0251
1999,4,2,5,161,7.0375
1999,4,3,1,169,4.1398
1999,4,3,2,157,6.0587
1999,4,3,3,163,0.4093
1999,4,3,4,165,1.2254
1999,4,3,5,134,5.3754
1999,5,1,1,292,2.8714
1999,5,1,2,336,0.7359
1999,5,1,3,461,7.7229
1999,5,1,4,585,6.0493
1999,5,1,5,816,4.0810
1999,5,2,1,172,1.5673
1999,5,2,2,186,1.6847
1999,5,2,3,159,3.2531
1999,5,2,4,165,3.4275
1999,5,2,5,160,4.8267
1999,5,3,1,167,-2.5429
1999,5,3,2,157,-2.3826
1999,5,3,3,161,-1.9256
1999,5,3,4,165,-3.0196
1999,5,3,5,132,0.7482
1999,6,1,1,284,9.7558
1999,6,1,2,330,11.0287
1999,6,1,3,455,6.2998
1999,6,1,4,579,7.0486
1999,6,1,5,806,7.5276
1999,6,2,1,171,2.8460
1999,6,2,2,185,10.6503
1999,6,2,3,158,7.4387
1999,6,2,4,166,6.7094
1999,6,2,5,159,6.5389
1999,6,3,1,166,5.7027
1999,6,3,2,156,7.3299
1999,6,3,3,160,8.1126
1999,6,3,4,165,5.2536
1999,6,3,5,132,2.4325
1999,7,1,1,291,0.7027
1999,7,1,2,345,0.4560
1999,7,1,3,440,1.1759
1999,7,1,4,611,2.6168
1999,7,1,5,899,1.1839
1999,7,2,1,179,-1.2175
1999,7,2,2,175,-2.0379
1999,7,2,3,178,-2.9753
1999,7,2,4,196,-1.3499
1999,7,2,5,169,-2.7280
1999,7,3,1,176,-5.0069
1999,7,3,2,164,-0.1826
1999,7,3,3,171,-3.3688
1999,7,3,4,183,-3.5774
1999,7,3,5,132,-1.1335
1999,8,1,1,286,-5.7380
1999,8,1,2,340,-2.1488
1999,8,1,3,436,-4.8020
1999,8,1,4,608,-2.6623
1999,8,1,5,882,-1.4738
1999,8,2,1,177,-5.1754
1999,8,2,2,175,-1.4235
1999,8,2,3,177,-3.5028
1999,8,2,4,192,-2.6977
1999,8,2,5,167,-3.1086
1999,8,3,1,174,-2.6300
1999,8,3,2,164,2.2581
1999,8,3,3,169,1.6332
1999,8,3,4,182,-0.0913
1999,8,3,5,131,-0.2292
1999,9,1,1,283,-2.9080
1999,9,1,2,335,-2.9022
1999,9,1,3,427,-0.5025
1999,9,1,4,599,-1.1607
1999,9,1,5,870,0.3847
1999,9,2,1,173,-1.3739
1999,9,2,2,174,0.7318
1999,9,2,3,174,0.7834
1999,9,2,4,190,1.6301
1999,9,2,5,165,0.3516
1999,9,3,1,173,0.3681
1999,9,3,2,159,-2.3205
1999,9,3,3,168,-1.9526
1999,9,3,4,182,-3.8080
1999,9,3,5,130,-3.9410
1999,10,1,1,280,-6.9665
1999,10,1,2,325,-2.6331
1999,10,1,3,424,-3.2276
1999,10,1,4,589,0.0547
1999,10,1,5,851,0.2886
1999,10,2,1,172,-6.4786
1999,10,2,2,173,-2.6451
1999,10,2,3,174,-1.3394
1999,10,2,4,189,1.9362
1999,10,2,5,165,2.0629
1999,10,3,1,173,5.1664
1999,10,3,2,159,6.5254
1999,10,3,3,165,5.5857
1999,10,3,4,180,2.0772
1999,10,3,5,130,6.8891
1999,11,1,1,274,7.5627
1999,11,1,2,323,7.1193
1999,11,1,3,422,10.1674
1999,11,1,4,585,16.8000
1999,11,1,5,838,18.1669
1999,11,2,1,170,6.1933
1999,11,2,2,172,8.4713
1999,11,2,3,173,10.6661
1999,11,2,4,188,8.4930
1999,11,2,5,163,13.6851
1999,11,3,1,172,4.6022
1999,11,3,2,158,6.8392
1999,11,3,3,165,2.8209
1999,11,3,4,178,6.7753
1999,11,3,5,129,5.0188
1999,12,1,1,270,6.8639
1999,12,1,2,319,9.8461
1999,12,1,3,416,15.6889
1999,12,1,4,584,14.0871
1999,12,1,5,825,18.7075
1999,12,2,1,169,6.2250
1999,12,2,2,167,9.8952
1999,12,2,3,169,15.6695
1999,12,2,4,183,15.3213
1999,12,2,5,160,11.4636
1999,12,3,1,169,10.1087
1999,12,3,2,156,13.7017
1999,12,3,3,163,15.4209
1999,12,3,4,177,1.9729
1999,12,3,5,128,3.0640
2000,1,1,1,266,-2.2726
2000,1,1,2,314,1.4985
2000,1,1,3,409,7.8633
2000,1,1,4,576,7.0462
2000,1,1,5,813,7.9938
2000,1,2,1,167,-3.6286
2000,1,2,2,163,0.9373
2000,1,2,3,164,-0.7172
2000,1,2,4,182,-0.9446
2000,1,2,5,160,-3.5270
2000,1,3,1,166,-4.5705
2000,1,3,2,156,-1.2938
2000,1,3,3,163,-10.7436
2000,1,3,4,176,-4.3089
2000,1,3,5,126,-3.0193
2000,2,1,1,264,5.7233
2000,2,1,2,312,11.4352
2000,2,1,3,406,29.8945
2000,2,1,4,568,31.2678
2000,2,1,5,803,30.4181
2000,2,2,1,166,12.1524
2000,2,2,2,161,12.9731
2000,2,2,3,162,18.3228
2000,2,2,4,180,23.7706
2000,2,2,5,160,16.0416
2000,2,3,1,164,1.3904
2000,2,3,2,156,7.8474
2000,2,3,3,162,3.0839
2000,2,3,4,175,2.4409
2000,2,3,5,126,-2.8316
2000,3,1,1,260,-2.0332
2000,3,1,2,307,0.2693
2000,3,1,3,405,-9.6832
2000,3,1,4,558,-4.9747
2000,3,1,5,787,-7.9314
2000,3,2,1,164,-1.8941
2000,3,2,2,159,-1.0397
2000,3,2,3,161,-5.9877
2000,3,2,4,177,-4.3598
2000,3,2,5,159,-10.3495
2000,3,3,1,164,6.8518
2000,3,3,2,156,10.0923
2000,3,3,3,162,6.1752
2000,3,3,4,172,5.9433
2000,3,3,5,125,4.8941
2000,4,1,1,258,-15.0895
2000,4,1,2,299,-7.8607
2000,4,1,3,402,-15.4404
2000,4,1,4,554,-13.5046
2000,4,1,5,778,-22.1089
2000,4,2,1,163,-9.1992
2000,4,2,2,158,-4.5623
2000,4,2,3,160,-4.2531
2000,4,2,4,176,-10.3031
2000,4,2,5,157,-17.2336
2000,4,3,1,163,-4.9609
2000,4,3,2,154,-5.1655
2000,4,3,3,162,-11.9928
2000,4,3,4,171,0.3075
2000,4,3,5,125,-1.8145
2000,5,1,1,254,-9.4681
2000,5,1,2,295,-5.3448
2000,5,1,3,402,-7.9883
2000,5,1,4,552,-13.5361
2000,5,1,5,768,-12.5265
2000,5,2,1,161,-6.2597
2000,5,2,2,156,-2.9110
2000,5,2,3,160,-8.9145
2000,5,2,4,173,-7.8115
2000,5,2,5,157,-8.4220
2000,5,3,1,162,-8.1812
2000,5,3,2,153,-8.3945
2000,5,3,3,161,-2.9209
2000,5,3,4,170,-3.7267
2000,5,3,5,124,0.4932
2000,6,1,1,247,10.2447
2000,6,1,2,291,11.3538
2000,6,1,3,397,27.3791
2000,6,1,4,548,21.9247
2000,6,1,5,761,23.7683
2000,6,2,1,160,8.7291
2000,6,2,2,152,6.7013
2000,6,2,3,157,10.5264
2000,6,2,4,173,11.4987
2000,6,2,5,155,11.5966
2000,6,3,1,162,6.9015
2000,6,3,2,152,4.5708
2000,6,3,3,161,6.3450
2000,6,3,4,168,4.3877
2000,6,3,5,124,4.4031
2000,7,1,1,246,-0.7772
2000,7,1,2,307,1.3400
2000,7,1,3,352,-2.1528
2000,7,1,4,502,-2.1226
2000,7,1,5,870,-3.5839
2000,7,2,1,147,-4.5101
2000,7,2,2,185,-3.1971
2000,7,2,3,174,-3.0443
2000,7,2,4,196,-2.0326
2000,7,2,5,217,-5.5240
2000,7,3,1,204,-2.8441
2000,7,3,2,218,-5.4533
2000,7,3,3,181,-5.0915
2000,7,3,4,198,-4.5545
2000,7,3,5,149,-1.7545
2000,8,1,1,243,2.2918
2000,8,1,2,305,7.8673
2000,8,1,3,349,6.9585
2000,8,1,4,499,6.9555
2000,8,1,5,860,8.1135
2000,8,2,1,147,7.9406
2000,8,2,2,185,7.5648
2000,8,2,3,171,5.1761
2000,8,2,4,193,6.9231
2000,8,2,5,217,6.5117
2000,8,3,1,200,10.8381
2000,8,3,2,215,7.2711
2000,8,3,3,178,6.7357
2000,8,3,4,197,4.8661
2000,8,3,5,148,4.3757
2000,9,1,1,240,-2.3045
2000,9,1,2,301,-3.0764
2000,9,1,3,347,-5.7177
2000,9,1,4,486,-1.9482
2000,9,1,5,852,-6.1784
2000,9,2,1,146,-6.5751
2000,9,2,2,184,-7.2305
2000,9,2,3,168,-6.1230
2000,9,2,4,193,-5.4448
2000,9,2,5,212,-5.8005
2000,9,3,1,196,-16.5585
2000,9,3,2,215,-11.1529
2000,9,3,3,177,-6.1160
2000,9,3,4,195,-2.8175
2000,9,3,5,147,1.2803
2000,10,1,1,238,-9.6439
2000,10,1,2,295,-12.3651
2000,10,1,3,346,-7.3547
2000,10,1,4,480,-5.4358
2000,10,1,5,833,-8.6035
2000,10,2,1,144,-2.9164
2000,10,2,2,181,-3.9324
2000,10,2,3,165,-5.2737
2000,10,2,4,193,-5.6932
2000,10,2,5,211,-4.7968
2000,10,3,1,191,-5.3530
2000,10,3,2,213,-1.5495
2000,10,3,3,176,-0.2883
2000,10,3,4,192,-4.0552
2000,10,3,5,146,-0.8740
2000,11,1,1,227,-9.1653
2000,11,1,2,284,-12.7240
2000,11,1,3,340,-12.7825
2000,11,1,4,474,-7.2227
2000,11,1,5,817,-15.8366
2000,11,2,1,143,-5.9385
2000,11,2,2,178,-13.5237
2000,11,2,3,162,-12.8137
2000,11,2,4,193,-8.4622
2000,11,2,5,209,-11.4411
2000,11,3,1,189,-19.0972
2000,11,3,2,213,-16.5368
2000,11,3,3,173,-9.2104
2000,11,3,4,192,-3.3111
2000,11,3,5,145,-5.9933
2000,12,1,1,221,0.1353
2000,12,1,2,278,-0.1148
2000,12,1,3,335,-2.1718
2000,12,1,4,462,-0.1876
2000,12,1,5,805,-5.2507
2000,12,2,1,143,7.3216
2000,12,2,2,177,10.0161
2000,12,2,3,162,7.3228
2000,12,2,4,192,7.4258
2000,12,2,5,208,3.9281
2000,12,3,1,186,-2.6023
2000,12,3,2,213,-6.6007
2000,12,3,3,172,3.8090
2000,12,3,4,190,3.6285
2000,12,3,5,144,0.9085
2001,1,1,1,215,14.3441
2001,1,1,2,276,24.3914
2001,1,1,3,330,18.9099
2001,1,1,4,457,12.5559
2001,1,1,5,785,22.8522
2001,1,2,1,141,9.2778
2001,1,2,2,175,6.4216
2001,1,2,3,160,8.8401
2001,1,2,4,190,8.0123
2001,1,2,5,206,12.3337
2001,1,3,1,186,13.0364
2001,1,3,2,212,12.8198
2001,1,3,3,171,2.4182
2001,1,3,4,190,1.5527
2001,1,3,5,143,-1.4959
2001,2,1,1,210,-1.4454
2001,2,1,2,272,-6.6921
2001,2,1,3,324,-6.4356
2001,2,1,4,446,-4.3113
2001,2,1,5,767,-7.0729
2001,2,2,1,141,-1.3428
2001,2,2,2,174,-5.8705
2001,2,2,3,159,-4.1037
2001,2,2,4,184,-7.2672
2001,2,2,5,203,-8.1489
2001,2,3,1,186,-20.2537
2001,2,3,2,211,-15.6978
2001,2,3,3,169,-8.0084
2001,2,3,4,190,-8.2215
2001,2,3,5,143,-6.7568
2001,3,1,1,207,-3.2945
2001,3,1,2,270,-1.6777
2001,3,1,3,322,-3.3177
2001,3,1,4,437,-4.1146
2001,3,1,5,757,-7.8579
2001,3,2,1,138,-4.3343
2001,3,2,2,172,-3.6918
2001,3,2,3,159,-3.9122
2001,3,2,4,182,-5.4518
2001,3,2,5,201,-6.7886
2001,3,3,1,184,-9.6485
2001,3,3,2,210,-9.8503
2001,3,3,3,167,-7.6116
2001,3,3,4,190,-6.7974
2001,3,3,5,142,-5.8362
2001,4,1,1,203,3.9194
2001,4,1,2,263,3.3932
2001,4,1,3,318,9.0270
2001,4,1,4,433,7.8446
2001,4,1,5,742,6.6221
2001,4,2,1,135,6.0162
2001,4,2,2,171,7.7047
2001,4,2,3,158,9.1349
2001,4,2,4,181,9.8634
2001,4,2,5,200,6.2427
2001,4,3,1,182,13.0127
2001,4,3,2,210,14.4362
2001,4,3,3,167,7.9515
2001,4,3,4,188,7.2118
2001,4,3,5,140,5.0708
2001,5,1,1,200,14.8785
2001,5,1,2,259,9.2618
2001,5,1,3,312,12.3191
2001,5,1,4,423,8.5371
2001,5,1,5,722,10.3101
2001,5,2,1,133,2.8274
2001,5,2,2,169,4.5013
2001,5,2,3,158,3.5764
2001,5,2,4,177,4.8236
2001,5,2,5,199,3.2646
2001,5,3,1,182,-4.9968
2001,5,3,2,207,0.6010
2001,5,3,3,167,2.0106
2001,5,3,4,186,0.7772
2001,5,3,5,140,0.7298
2001,6,1,1,196,1.8851
2001,6,1,2,256,1.4197
2001,6,1,3,307,4.4862
2001,6,1,4,411,1.7539
2001,6,1,5,707,2.1372
2001,6,2,1,132,4.8430
2001,6,2,2,166,5.0072
2001,6,2,3,156,3.5698
2001,6,2,4,177,4.1938
2001,6,2,5,196,5.6958
2001,6,3,1,180,-1.3309
2001,6,3,2,205,-1.5957
2001,6,3,3,165,-4.8799
2001,6,3,4,186,-3.0277
2001,6,3,5,139,-3.2540
2001,7,1,1,227,-5.5899
2001,7,1,2,299,-3.4613
2001,7,1,3,383,-5.5764
2001,7,1,4,549,-2.6950
2001,7,1,5,815,-3.5830
2001,7,2,1,165,-5.4534
2001,7,2,2,199,-6.7166
2001,7,2,3,196,-6.8229
2001,7,2,4,198,-7.6271
2001,7,2,5,143,-5.4670
2001,7,3,1,177,-4.8099
2001,7,3,2,173,-4.1187
2001,7,3,3,155,2.1014
2001,7,3,4,135,0.5814
2001,7,3,5,105,0.5244
2001,8,1,1,223,-5.4909
2001,8,1,2,298,-4.9269
2001,8,1,3,378,-3.8693
2001,8,1,4,541,-3.0036
2001,8,1,5,797,-4.0020
2001,8,2,1,164,-5.8286
2001,8,2,2,197,-6.2565
2001,8,2,3,196,-3.6313
2001,8,2,4,197,-3.2773
2001,8,2,5,143,-1.5719
2001,8,3,1,177,-9.7594
2001,8,3,2,171,-10.1107
2001,8,3,3,155,-6.9439
2001,8,3,4,135,-3.8496
2001,8,3,5,104,-0.9049
2001,9,1,1,221,-15.0672
2001,9,1,2,293,-15.6115
2001,9,1,3,368,-13.5451
2001,9,1,4,528,-14.0618
2001,9,1,5,765,-14.5696
2001,9,2,1,163,-18.2594
2001,9,2,2,196,-19.1993
2001,9,2,3,196,-17.7212
2001,9,2,4,195,-17.4275
2001,9,2,5,143,-13.8277
2001,9,3,1,175,-17.5267
2001,9,3,2,168,-14.3705
2001,9,3,3,153,-5.4965
2001,9,3,4,132,-7.2573
2001,9,3,5,103,-6.3596
2001,10,1,1,217,0.8130
2001,10,1,2,292,5.0584
2001,10,1,3,365,9.8500
2001,10,1,4,523,12.8328
2001,10,1,5,751,8.8604
2001,10,2,1,161,7.5915
2001,10,2,2,194,9.3929
2001,10,2,3,195,8.0059
2001,10,2,4,195,7.6487
2001,10,2,5,142,8.1099
2001,10,3,1,174,7.7571
2001,10,3,2,168,7.3504
2001,10,3,3,151,4.1451
2001,10,3,4,132,4.4780
2001,10,3,5,103,1.6595
2001,11,1,1,213,6.2065
2001,11,1,2,291,8.0585
2001,11,1,3,363,7.6100
2001,11,1,4,516,8.8855
2001,11,1,5,738,7.5591
2001,11,2,1,159,10.1232
2001,11,2,2,194,11.4458
2001,11,2,3,195,10.9161
2001,11,2,4,194,10.2216
2001,11,2,5,139,8.8551
2001,11,3,1,172,12.1711
2001,11,3,2,168,13.4846
2001,11,3,3,151,7.0427
2001,11,3,4,131,7.5011
2001,11,3,5,101,3.5220
2001,12,1,1,210,6.2182
2001,12,1,2,280,8.9271
2001,12,1,3,352,10.0353
2001,12,1,4,511,9.0893
2001,12,1,5,720,7.7082
2001,12,2,1,157,5.8914
2001,12,2,2,194,8.6529
2001,12,2,3,193,7.7992
2001,12,2,4,194,7.0834
2001,12,2,5,139,4.6443
2001,12,3,1,172,-0.3430
2001,12,3,2,166,-0.7726
2001,12,3,3,148,-0.0142
2001,12,3,4,131,1.3377
2001,12,3,5,101,3.1515
2002,1,1,1,203,0.7743
2002,1,1,2,279,-0.2625
2002,1,1,3,347,3.4267
2002,1,1,4,502,3.1972
2002,1,1,5,714,3.0096
2002,1,2,1,155,-2.7456
2002,1,2,2,191,-2.1734
2002,1,2,3,193,-1.7973
2002,1,2,4,194,0.7258
2002,1,2,5,138,-0.5588
2002,1,3,1,172,-2.9678
2002,1,3,2,166,-1.4634
2002,1,3,3,147,3.5240
2002,1,3,4,130,-2.7453
2002,1,3,5,100,-1.1296
2002,2,1,1,199,-5.8652
2002,2,1,2,274,-6.5363
2002,2,1,3,345,-7.7462
2002,2,1,4,494,-5.8117
2002,2,1,5,704,-3.7398
2002,2,2,1,155,-2.2984
2002,2,2,2,191,-5.1112
2002,2,2,3,193,-6.5788
2002,2,2,4,194,-2.9148
2002,2,2,5,138,-0.7359
2002,2,3,1,171,-8.4273
2002,2,3,2,165,-7.0312
2002,2,3,3,146,-1.1151
2002,2,3,4,129,-0.2527
2002,2,3,5,100,3.1507
2002,3,1,1,197,4.9900
2002,3,1,2,265,10.4179
2002,3,1,3,339,11.0164
2002,3,1,4,493,10.0100
2002,3,1,5,696,9.0175
2002,3,2,1,155,10.5859
2002,3,2,2,191,9.4719
2002,3,2,3,192,11.4002
2002,3,2,4,193,7.3702
2002,3,2,5,138,7.2790
2002,3,3,1,171,7.9800
2002,3,3,2,165,4.9208
2002,3,3,3,146,0.4493
2002,3,3,4,129,4.3377
2002,3,3,5,100,2.7322
2002,4,1,1,192,5.1481
2002,4,1,2,258,4.2618
2002,4,1,3,336,1.1358
2002,4,1,4,489,0.8835
2002,4,1,5,691,0.6559
2002,4,2,1,154,-0.5524
2002,4,2,2,190,-1.2886
2002,4,2,3,192,-1.2411
2002,4,2,4,193,2.4395
2002,4,2,5,136,0.9891
2002,4,3,1,168,-9.1338
2002,4,3,2,165,-8.4657
2002,4,3,3,146,-4.9727
2002,4,3,4,129,-5.2590
2002,4,3,5,99,-4.5414
2002,5,1,1,185,-5.7898
2002,5,1,2,256,-5.7805
2002,5,1,3,332,0.8130
2002,5,1,4,483,-1.2527
2002,5,1,5,677,-1.3716
2002,5,2,1,152,-4.3236
2002,5,2,2,189,-6.7270
2002,5,2,3,191,-6.7493
2002,5,2,4,192,-4.2553
2002,5,2,5,135,-4.2412
2002,5,3,1,168,-0.3192
2002,5,3,2,165,-1.8994
2002,5,3,3,146,-2.4514
2002,5,3,4,129,-0.8482
2002,5,3,5,99,-0.5421
2002,6,1,1,177,-2.0828
2002,6,1,2,253,-2.7526
2002,6,1,3,329,-3.4812
