year,month,rank_ME,rank_DLS_1,nstocks,ret_vw
2017,7,2,2,54,0.9311
2017,7,2,3,33,0.1754
2017,7,2,4,68,0.3932
2017,7,2,5,108,0.0814
2017,7,3,1,115,4.3852
2017,7,3,2,146,0.9470
2017,7,3,3,150,0.5512
2017,7,3,4,145,2.8038
2017,7,3,5,105,3.4381
2017,8,1,1,89,-1.8672
2017,8,1,2,20,-2.9714
2017,8,1,3,10,0.6036
2017,8,1,4,29,-4.1830
2017,8,1,5,91,-7.1706
2017,8,2,1,85,0.5529
2017,8,2,2,49,-2.5819
2017,8,2,3,35,-0.5637
2017,8,2,4,65,-1.6909
2017,8,2,5,100,-1.5518
2017,8,3,1,122,-0.6729
2017,8,3,2,141,0.7673
2017,8,3,3,145,0.1325
2017,8,3,4,132,1.7256
2017,8,3,5,104,0.9447
2017,9,1,1,80,13.6757
2017,9,1,2,12,11.2926
2017,9,1,3,12,11.6295
2017,9,1,4,28,6.6744
2017,9,1,5,111,5.4433
2017,9,2,1,96,7.7994
2017,9,2,2,37,6.8194
2017,9,2,3,46,6.8467
2017,9,2,4,54,8.0574
2017,9,2,5,101,4.3399
2017,9,3,1,125,5.0587
2017,9,3,2,148,2.6597
2017,9,3,3,139,1.5126
2017,9,3,4,122,-0.4328
2017,9,3,5,94,0.0095
2017,10,1,1,79,4.0803
2017,10,1,2,13,2.2925
2017,10,1,3,13,-2.6081
2017,10,1,4,27,-3.5347
2017,10,1,5,113,-2.4100
2017,10,2,1,88,0.8436
2017,10,2,2,38,-0.5156
2017,10,2,3,40,-1.1043
2017,10,2,4,51,0.2953
2017,10,2,5,97,-0.2167
2017,10,3,1,125,3.5840
2017,10,3,2,143,0.8392
2017,10,3,3,132,1.0903
2017,10,3,4,116,2.0078
2017,10,3,5,92,6.6262
2017,11,1,1,82,2.3134
2017,11,1,2,9,-0.5392
2017,11,1,3,15,4.5959
2017,11,1,4,32,3.2139
2017,11,1,5,113,4.4822
2017,11,2,1,94,2.8245
2017,11,2,2,35,6.1721
2017,11,2,3,37,5.6767
2017,11,2,4,57,4.2888
2017,11,2,5,103,3.4159
2017,11,3,1,121,2.3072
2017,11,3,2,148,3.4942
2017,11,3,3,131,3.6902
2017,11,3,4,106,2.6312
2017,11,3,5,91,3.2313
2017,12,1,1,74,-1.1995
2017,12,1,2,6,-0.9970
2017,12,1,3,14,1.5646
2017,12,1,4,25,-3.4309
2017,12,1,5,100,2.0334
2017,12,2,1,82,0.2836
2017,12,2,2,36,-0.3445
2017,12,2,3,37,0.2148
2017,12,2,4,57,1.7221
2017,12,2,5,107,1.6188
2017,12,3,1,124,1.7364
2017,12,3,2,143,0.2419
2017,12,3,3,137,1.2618
2017,12,3,4,120,0.9303
2017,12,3,5,82,1.2354
2018,1,1,1,71,4.3844
2018,1,1,2,9,2.1603
2018,1,1,3,14,4.0890
2018,1,1,4,26,1.4827
2018,1,1,5,97,0.2284
2018,1,2,1,87,2.4836
2018,1,2,2,38,1.1664
2018,1,2,3,35,1.9894
2018,1,2,4,55,3.5064
2018,1,2,5,97,3.2297
2018,1,3,1,118,5.2293
2018,1,3,2,142,4.9291
2018,1,3,3,133,3.9741
2018,1,3,4,128,6.5762
2018,1,3,5,87,11.4795
2018,2,1,1,67,-4.5576
2018,2,1,2,11,1.0751
2018,2,1,3,12,-6.8820
2018,2,1,4,29,-4.4670
2018,2,1,5,89,-2.6253
2018,2,2,1,83,-3.9149
2018,2,2,2,39,-4.9047
2018,2,2,3,34,-5.5937
2018,2,2,4,53,-4.6647
2018,2,2,5,100,-3.3042
2018,2,3,1,127,-1.7552
2018,2,3,2,138,-3.9539
2018,2,3,3,130,-5.5198
2018,2,3,4,123,-3.6321
2018,2,3,5,94,-2.8120
2018,3,1,1,72,1.8864
2018,3,1,2,15,1.7292
2018,3,1,3,11,6.8208
2018,3,1,4,18,9.4275
2018,3,1,5,82,3.0539
2018,3,2,1,69,2.9737
2018,3,2,2,48,-0.0125
2018,3,2,3,24,0.1970
2018,3,2,4,59,2.1620
2018,3,2,5,94,-0.1908
2018,3,3,1,110,-1.7097
2018,3,3,2,131,-3.1347
2018,3,3,3,140,-1.4939
2018,3,3,4,141,-2.1484
2018,3,3,5,97,-2.3603
2018,4,1,1,93,2.3631
2018,4,1,2,18,3.2899
2018,4,1,3,16,1.9724
2018,4,1,4,11,1.2191
2018,4,1,5,72,2.3142
2018,4,2,1,83,1.9848
2018,4,2,2,61,0.1386
2018,4,2,3,33,1.8548
2018,4,2,4,38,0.1517
2018,4,2,5,101,0.4023
2018,4,3,1,94,5.1034
2018,4,3,2,142,0.2416
2018,4,3,3,140,-1.1226
2018,4,3,4,138,0.2144
2018,4,3,5,110,0.6967
2018,5,1,1,103,8.3097
2018,5,1,2,23,4.9697
2018,5,1,3,16,9.1656
2018,5,1,4,10,1.9202
2018,5,1,5,68,11.2980
2018,5,2,1,81,5.1354
2018,5,2,2,62,8.2086
2018,5,2,3,38,5.6234
2018,5,2,4,41,6.1003
2018,5,2,5,96,6.0502
2018,5,3,1,97,4.6822
2018,5,3,2,138,5.5633
2018,5,3,3,147,1.7158
2018,5,3,4,139,1.9944
2018,5,3,5,109,3.5483
2018,6,1,1,79,2.6797
2018,6,1,2,24,5.5739
2018,6,1,3,16,-1.0750
2018,6,1,4,13,2.7058
2018,6,1,5,67,1.8843
2018,6,2,1,78,2.3221
2018,6,2,2,69,2.0010
2018,6,2,3,40,2.5980
2018,6,2,4,52,1.2632
2018,6,2,5,86,2.9107
2018,6,3,1,106,0.9492
2018,6,3,2,134,0.8278
2018,6,3,3,143,0.2685
2018,6,3,4,132,1.1426
2018,6,3,5,108,2.1437
2018,7,1,1,78,2.7337
2018,7,1,2,22,-1.5140
2018,7,1,3,11,0.4582
2018,7,1,4,13,3.3628
2018,7,1,5,66,0.0601
2018,7,2,1,71,0.5414
2018,7,2,2,72,3.0079
2018,7,2,3,30,0.5720
2018,7,2,4,52,4.3325
2018,7,2,5,86,1.2347
2018,7,3,1,105,1.8977
2018,7,3,2,135,3.2532
2018,7,3,3,149,5.4740
2018,7,3,4,131,2.4189
2018,7,3,5,100,3.0178
2018,8,1,1,79,2.3679
2018,8,1,2,23,-2.6236
2018,8,1,3,13,11.0326
2018,8,1,4,12,7.1493
2018,8,1,5,71,6.6586
2018,8,2,1,76,5.7138
2018,8,2,2,63,3.3898
2018,8,2,3,34,6.1778
2018,8,2,4,50,3.4615
2018,8,2,5,88,4.8068
2018,8,3,1,101,4.3446
2018,8,3,2,131,5.7587
2018,8,3,3,142,3.6794
2018,8,3,4,137,1.6668
2018,8,3,5,102,3.0284
2018,9,1,1,64,-2.4797
2018,9,1,2,23,-5.6688
2018,9,1,3,17,-3.9878
2018,9,1,4,16,-3.2359
2018,9,1,5,62,-4.5816
2018,9,2,1,75,-3.8394
2018,9,2,2,58,-1.9894
2018,9,2,3,30,-1.1286
2018,9,2,4,38,0.5286
2018,9,2,5,105,-2.5955
2018,9,3,1,105,0.8840
2018,9,3,2,138,0.7385
2018,9,3,3,149,1.1394
2018,9,3,4,129,1.7699
2018,9,3,5,96,-2.5354
2018,10,1,1,57,-12.2229
2018,10,1,2,18,-12.8825
2018,10,1,3,13,-12.6303
2018,10,1,4,15,-10.3757
2018,10,1,5,62,-7.9353
2018,10,2,1,71,-10.5752
2018,10,2,2,53,-10.6304
2018,10,2,3,33,-12.3809
2018,10,2,4,35,-10.0133
2018,10,2,5,100,-10.4592
2018,10,3,1,110,-16.0457
2018,10,3,2,134,-5.9904
2018,10,3,3,137,-5.5871
2018,10,3,4,128,-5.3899
2018,10,3,5,100,-9.0014
2018,11,1,1,48,-1.5815
2018,11,1,2,16,2.0968
2018,11,1,3,11,7.3679
2018,11,1,4,16,2.7141
2018,11,1,5,54,-0.7683
2018,11,2,1,72,-0.5153
2018,11,2,2,49,5.0170
2018,11,2,3,32,1.2465
2018,11,2,4,31,3.5201
2018,11,2,5,93,2.0269
2018,11,3,1,110,1.4123
2018,11,3,2,136,-0.9666
2018,11,3,3,133,3.3794
2018,11,3,4,127,2.9138
2018,11,3,5,100,-0.4874
2018,12,1,1,51,-12.5980
2018,12,1,2,23,-8.4950
2018,12,1,3,6,-14.2459
2018,12,1,4,14,-11.3330
2018,12,1,5,60,-13.9886
2018,12,2,1,79,-12.9458
2018,12,2,2,40,-11.8324
2018,12,2,3,35,-12.5350
2018,12,2,4,26,-11.3488
2018,12,2,5,90,-10.9644
2018,12,3,1,107,-10.0984
2018,12,3,2,137,-7.7372
2018,12,3,3,125,-8.1151
2018,12,3,4,122,-8.6880
2018,12,3,5,109,-8.9363
2019,1,1,1,48,15.6338
2019,1,1,2,18,12.2096
2019,1,1,3,11,7.6526
2019,1,1,4,11,10.2758
2019,1,1,5,56,13.9457
2019,1,2,1,77,12.6892
2019,1,2,2,48,12.7740
2019,1,2,3,31,14.0260
2019,1,2,4,18,14.5707
2019,1,2,5,93,13.7932
2019,1,3,1,106,11.8043
2019,1,3,2,127,7.5283
2019,1,3,3,123,7.3823
2019,1,3,4,127,5.9072
2019,1,3,5,110,10.9742
2019,2,1,1,46,7.1554
2019,2,1,2,19,12.0828
2019,2,1,3,12,11.9962
2019,2,1,4,11,-0.7931
2019,2,1,5,56,6.1351
2019,2,2,1,77,3.6544
2019,2,2,2,48,5.0352
2019,2,2,3,26,10.2394
2019,2,2,4,20,5.0806
2019,2,2,5,89,4.3568
2019,2,3,1,102,0.8084
2019,2,3,2,125,4.6698
2019,2,3,3,131,3.7632
2019,2,3,4,125,4.6918
2019,2,3,5,112,3.8582
2019,3,1,1,56,-4.4189
2019,3,1,2,10,-4.3164
2019,3,1,3,4,-9.3963
2019,3,1,4,17,6.8124
2019,3,1,5,49,-6.7449
2019,3,2,1,74,1.1631
2019,3,2,2,42,-1.8365
2019,3,2,3,15,0.8064
2019,3,2,4,39,-3.8480
2019,3,2,5,74,-2.8723
2019,3,3,1,98,0.8996
2019,3,3,2,123,0.8391
2019,3,3,3,139,2.7003
2019,3,3,4,107,1.7787
2019,3,3,5,126,4.3264
2019,4,1,1,70,2.9213
2019,4,1,2,6,-11.2826
2019,4,1,3,11,7.7974
2019,4,1,4,19,4.1592
2019,4,1,5,47,-0.8660
2019,4,2,1,60,3.9368
2019,4,2,2,37,4.4930
2019,4,2,3,26,3.3884
2019,4,2,4,47,3.6703
2019,4,2,5,88,1.7178
2019,4,3,1,115,4.7101
2019,4,3,2,128,3.5689
2019,4,3,3,131,3.2592
2019,4,3,4,127,3.8761
2019,4,3,5,115,4.9455
2019,5,1,1,73,-6.9665
2019,5,1,2,5,-7.4197
2019,5,1,3,8,-21.9451
2019,5,1,4,20,-7.7913
2019,5,1,5,46,-13.9815
2019,5,2,1,53,-10.7106
2019,5,2,2,38,-10.3524
2019,5,2,3,29,-10.4416
2019,5,2,4,50,-7.6998
2019,5,2,5,89,-13.3663
2019,5,3,1,115,-7.1171
2019,5,3,2,135,-4.8590
2019,5,3,3,135,-5.3870
2019,5,3,4,133,-7.8098
2019,5,3,5,105,-9.6359
2019,6,1,1,57,7.7351
2019,6,1,2,5,0.1306
2019,6,1,3,4,-0.2700
2019,6,1,4,22,12.5734
2019,6,1,5,47,4.3178
2019,6,2,1,63,11.5094
2019,6,2,2,23,6.9938
2019,6,2,3,27,11.0365
2019,6,2,4,55,7.4189
2019,6,2,5,86,7.3309
2019,6,3,1,123,6.8596
2019,6,3,2,144,7.0019
2019,6,3,3,129,7.3161
2019,6,3,4,120,6.6867
2019,6,3,5,107,7.8708
2019,7,1,1,48,-3.3973
2019,7,1,2,1,13.2371
2019,7,1,3,2,-0.0871
2019,7,1,4,19,10.4016
2019,7,1,5,47,-4.8163
2019,7,2,1,62,2.4515
2019,7,2,2,15,1.5372
2019,7,2,3,28,0.8031
2019,7,2,4,58,-0.3307
2019,7,2,5,76,-2.2644
2019,7,3,1,123,1.0810
2019,7,3,2,143,1.0190
2019,7,3,3,129,1.4529
2019,7,3,4,120,3.2521
2019,7,3,5,100,-1.0580
2019,8,1,1,48,-8.9372
2019,8,1,2,1,-62.3094
2019,8,1,3,3,-24.5615
2019,8,1,4,20,-13.0294
2019,8,1,5,47,-8.6317
2019,8,2,1,57,-6.2094
2019,8,2,2,16,-3.9034
2019,8,2,3,26,-9.5749
2019,8,2,4,51,-7.6668
2019,8,2,5,64,-10.2910
2019,8,3,1,125,-2.8084
2019,8,3,2,138,1.0371
2019,8,3,3,122,0.1602
2019,8,3,4,119,-1.9504
2019,8,3,5,95,-4.3474
2019,9,1,1,50,7.9908
2019,9,1,2,3,20.1309
2019,9,1,3,2,-1.1377
2019,9,1,4,14,4.8823
2019,9,1,5,45,7.3060
2019,9,2,1,48,3.6852
2019,9,2,2,20,5.1520
2019,9,2,3,23,7.6762
2019,9,2,4,46,6.2137
2019,9,2,5,76,4.1180
2019,9,3,1,123,0.2672
2019,9,3,2,132,1.9943
2019,9,3,3,135,1.5768
2019,9,3,4,115,3.6641
2019,9,3,5,83,-0.0546
2019,10,1,1,42,7.5914
2019,10,1,2,5,7.2760
2019,10,1,3,2,-0.2352
2019,10,1,4,11,0.8272
2019,10,1,5,43,-2.8482
2019,10,2,1,54,5.3964
2019,10,2,2,21,1.0964
2019,10,2,3,17,1.3572
2019,10,2,4,34,-0.0884
2019,10,2,5,75,2.7181
2019,10,3,1,118,0.6157
2019,10,3,2,125,0.8655
2019,10,3,3,123,1.7224
2019,10,3,4,126,3.8367
2019,10,3,5,83,2.3293
2019,11,1,1,36,6.6694
2019,11,1,2,4,-2.7549
2019,11,1,3,1,16.5441
2019,11,1,4,10,1.6671
2019,11,1,5,50,3.4432
2019,11,2,1,54,5.1744
2019,11,2,2,24,2.6668
2019,11,2,3,18,2.5471
2019,11,2,4,40,5.4544
2019,11,2,5,74,4.9767
2019,11,3,1,120,3.9737
2019,11,3,2,126,1.8100
2019,11,3,3,118,3.1337
2019,11,3,4,129,5.1603
2019,11,3,5,75,2.8617
2019,12,1,1,38,7.8695
2019,12,1,2,5,3.0852
2019,12,1,3,4,6.6889
2019,12,1,4,12,5.6070
2019,12,1,5,46,6.3802
2019,12,2,1,51,2.9149
2019,12,2,2,20,2.4930
2019,12,2,3,16,2.9398
2019,12,2,4,52,1.5680
2019,12,2,5,69,8.5602
2019,12,3,1,127,1.3992
2019,12,3,2,133,4.4460
2019,12,3,3,116,1.5915
2019,12,3,4,126,2.8955
2019,12,3,5,74,2.4448
2020,1,1,1,38,-7.4264
2020,1,1,2,7,-2.2570
2020,1,1,3,3,-6.2585
2020,1,1,4,14,-0.5687
2020,1,1,5,51,-5.6541
2020,1,2,1,46,-3.2575
2020,1,2,2,19,-2.2675
2020,1,2,3,19,-1.4496
2020,1,2,4,45,-9.2324
2020,1,2,5,72,-6.9229
2020,1,3,1,138,-1.2645
2020,1,3,2,130,3.1141
2020,1,3,3,119,-0.7082
2020,1,3,4,120,0.5371
2020,1,3,5,78,-1.3698
2020,2,1,1,39,-5.0952
2020,2,1,2,4,-8.3640
2020,2,1,3,5,-8.3205
2020,2,1,4,11,-7.8524
2020,2,1,5,49,-6.7673
2020,2,2,1,47,-9.6066
2020,2,2,2,13,-9.7300
2020,2,2,3,23,-4.2736
2020,2,2,4,45,-9.8316
2020,2,2,5,82,-13.2203
2020,2,3,1,136,-6.3567
2020,2,3,2,133,-8.1134
2020,2,3,3,118,-7.5384
2020,2,3,4,117,-7.8413
2020,2,3,5,78,-8.1569
2020,3,1,1,40,-18.6303
2020,3,1,2,3,-27.5653
2020,3,1,3,4,-46.2363
2020,3,1,4,11,-32.1032
2020,3,1,5,44,-31.2253
2020,3,2,1,53,-26.8158
2020,3,2,2,18,-25.7019
2020,3,2,3,20,-25.8524
2020,3,2,4,36,-24.5729
2020,3,2,5,80,-27.9613
2020,3,3,1,116,-13.5844
2020,3,3,2,125,-8.0653
2020,3,3,3,111,-10.4835
2020,3,3,4,140,-10.9966
2020,3,3,5,71,-20.2485
2020,4,1,1,48,25.8402
2020,4,1,2,5,12.3419
2020,4,1,3,4,29.0146
2020,4,1,4,10,27.2911
2020,4,1,5,28,35.3134
2020,4,2,1,64,24.6039
2020,4,2,2,14,14.9035
2020,4,2,3,20,18.1925
2020,4,2,4,45,19.7941
2020,4,2,5,69,24.8225
2020,4,3,1,113,14.0897
2020,4,3,2,121,9.9438
2020,4,3,3,113,13.1503
2020,4,3,4,136,16.7136
2020,4,3,5,91,15.2649
2020,5,1,1,40,4.0134
2020,5,1,2,8,3.1982
2020,5,1,3,5,-3.0431
2020,5,1,4,15,8.2292
2020,5,1,5,27,6.2473
2020,5,2,1,44,6.5990
2020,5,2,2,22,15.1527
2020,5,2,3,33,8.3259
2020,5,2,4,44,12.8208
2020,5,2,5,56,5.3874
2020,5,3,1,129,5.1230
2020,5,3,2,137,4.6864
2020,5,3,3,137,7.2043
2020,5,3,4,101,7.1060
2020,5,3,5,67,5.6171
2020,6,1,1,30,7.2219
2020,6,1,2,7,4.6998
2020,6,1,3,5,11.0989
2020,6,1,4,12,12.8389
2020,6,1,5,32,6.6884
2020,6,2,1,34,2.6380
2020,6,2,2,21,3.9513
2020,6,2,3,37,7.0138
2020,6,2,4,47,3.3926
2020,6,2,5,56,3.6245
2020,6,3,1,133,2.8554
2020,6,3,2,129,2.9505
2020,6,3,3,131,1.6062
2020,6,3,4,92,6.5713
2020,6,3,5,74,1.1468
2020,7,1,1,20,15.4039
2020,7,1,2,5,8.1350
2020,7,1,3,10,-1.0214
2020,7,1,4,14,2.8551
2020,7,1,5,32,8.5007
2020,7,2,1,30,3.1862
2020,7,2,2,22,9.6842
2020,7,2,3,26,5.7843
2020,7,2,4,45,8.3305
2020,7,2,5,61,4.0776
2020,7,3,1,133,6.6376
2020,7,3,2,124,6.6757
2020,7,3,3,130,6.9580
2020,7,3,4,96,10.0747
2020,7,3,5,72,-0.0962
2020,8,1,1,16,11.7113
2020,8,1,2,6,-2.5140
2020,8,1,3,10,2.2248
2020,8,1,4,13,16.0883
2020,8,1,5,34,17.6068
2020,8,2,1,33,4.4908
2020,8,2,2,19,2.6488
2020,8,2,3,24,5.4661
2020,8,2,4,44,4.9472
2020,8,2,5,58,11.2377
2020,8,3,1,126,9.1412
2020,8,3,2,126,8.9697
2020,8,3,3,128,6.8037
2020,8,3,4,101,8.2757
2020,8,3,5,73,6.5690
2020,9,1,1,22,-6.3347
2020,9,1,2,3,8.1734
2020,9,1,3,5,-8.2203
2020,9,1,4,18,-6.6235
2020,9,1,5,34,-3.4524
2020,9,2,1,33,-4.5621
2020,9,2,2,16,-3.9650
2020,9,2,3,28,-0.2429
2020,9,2,4,36,-4.7693
2020,9,2,5,57,-8.0464
2020,9,3,1,133,-3.9932
2020,9,3,2,128,-4.5760
2020,9,3,3,106,-2.4529
2020,9,3,4,107,-0.6124
2020,9,3,5,78,-6.3646
2020,10,1,1,21,-3.6322
2020,10,1,2,4,0.0768
2020,10,1,3,8,-0.7344
2020,10,1,4,13,-2.1417
2020,10,1,5,26,-5.0297
2020,10,2,1,39,1.4420
2020,10,2,2,17,-2.0568
2020,10,2,3,30,2.8899
2020,10,2,4,38,1.5195
2020,10,2,5,60,5.0206
2020,10,3,1,128,-3.5834
2020,10,3,2,118,-3.5649
2020,10,3,3,112,-3.4996
2020,10,3,4,112,-0.3342
2020,10,3,5,75,-0.6625
2020,11,1,1,24,19.4271
2020,11,1,2,3,25.2952
2020,11,1,3,5,22.5476
2020,11,1,4,14,14.6537
2020,11,1,5,27,38.3308
2020,11,2,1,40,24.5251
2020,11,2,2,23,12.3704
2020,11,2,3,26,20.0154
2020,11,2,4,35,19.8701
2020,11,2,5,61,31.9110
2020,11,3,1,127,9.8320
2020,11,3,2,115,7.3948
2020,11,3,3,113,12.5347
2020,11,3,4,115,15.5524
2020,11,3,5,76,24.1908
2020,12,1,1,29,10.2808
2020,12,1,2,3,17.7877
2020,12,1,3,5,23.7598
2020,12,1,4,10,1.5719
2020,12,1,5,27,9.7594
2020,12,2,1,42,7.9845
2020,12,2,2,21,7.3214
2020,12,2,3,31,8.6916
2020,12,2,4,34,7.8024
2020,12,2,5,52,9.6743
2020,12,3,1,122,5.3442
2020,12,3,2,131,2.3256
2020,12,3,3,106,3.7233
2020,12,3,4,108,3.5698
2020,12,3,5,81,5.4205
2021,1,1,1,29,11.0405
2021,1,1,2,2,6.7098
2021,1,1,3,5,5.3105
2021,1,1,4,11,6.2128
2021,1,1,5,24,15.5882
2021,1,2,1,46,11.6658
2021,1,2,2,21,1.7283
2021,1,2,3,32,2.0101
2021,1,2,4,35,1.3575
2021,1,2,5,52,8.3586
2021,1,3,1,124,0.8576
2021,1,3,2,126,-0.2274
2021,1,3,3,118,-0.2221
2021,1,3,4,103,-2.8317
2021,1,3,5,85,-2.3198
2021,2,1,1,26,6.5559
2021,2,1,2,2,11.5824
2021,2,1,3,7,0.5624
2021,2,1,4,9,9.7426
2021,2,1,5,20,13.8691
2021,2,2,1,47,4.0887
2021,2,2,2,24,6.6689
2021,2,2,3,31,4.4117
2021,2,2,4,39,10.4964
2021,2,2,5,52,18.7687
2021,2,3,1,124,-3.1598
2021,2,3,2,131,-0.3936
2021,2,3,3,116,3.8059
2021,2,3,4,100,4.5945
2021,2,3,5,87,15.7545
2021,3,1,1,19,10.7887
2021,3,1,2,9,1.8697
2021,3,1,3,4,9.6052
2021,3,1,4,9,1.0746
2021,3,1,5,19,2.5245
2021,3,2,1,48,3.7706
2021,3,2,2,27,6.8894
2021,3,2,3,22,6.0101
2021,3,2,4,39,4.1175
2021,3,2,5,52,2.3608
2021,3,3,1,103,1.4725
2021,3,3,2,117,2.5040
2021,3,3,3,117,6.3206
2021,3,3,4,128,5.0527
2021,3,3,5,93,0.7864
2021,4,1,1,20,6.9797
2021,4,1,2,16,0.1332
2021,4,1,3,3,-2.1041
2021,4,1,4,6,2.1424
2021,4,1,5,27,2.0759
2021,4,2,1,47,3.3012
2021,4,2,2,47,3.4200
2021,4,2,3,22,1.9822
2021,4,2,4,18,2.3724
2021,4,2,5,62,3.8347
2021,4,3,1,99,2.5292
2021,4,3,2,107,5.5785
2021,4,3,3,123,5.2963
2021,4,3,4,117,4.6249
2021,4,3,5,122,5.9889
2021,5,1,1,20,2.3434
2021,5,1,2,18,3.3508
2021,5,1,3,3,3.0945
2021,5,1,4,7,5.0937
2021,5,1,5,26,-2.3765
2021,5,2,1,46,3.0131
2021,5,2,2,43,2.7297
2021,5,2,3,26,2.3473
2021,5,2,4,16,3.5296
2021,5,2,5,58,-1.4353
2021,5,3,1,100,-0.2658
2021,5,3,2,112,-0.4305
2021,5,3,3,119,0.7406
2021,5,3,4,107,0.3069
2021,5,3,5,130,-1.2580
2021,6,1,1,17,1.7728
2021,6,1,2,13,-0.6539
2021,6,1,3,5,0.4265
2021,6,1,4,5,-5.9632
2021,6,1,5,26,3.5966
2021,6,2,1,48,0.7376
2021,6,2,2,25,-2.7392
2021,6,2,3,23,1.5575
2021,6,2,4,18,0.1661
2021,6,2,5,50,2.2318
2021,6,3,1,88,3.6740
2021,6,3,2,122,5.4717
2021,6,3,3,114,1.8135
2021,6,3,4,105,2.2132
2021,6,3,5,123,3.5950
2021,7,1,1,20,-3.7549
2021,7,1,2,8,-3.2829
2021,7,1,3,6,-13.3834
2021,7,1,4,4,-7.1446
2021,7,1,5,26,-0.7577
2021,7,2,1,50,-3.6791
2021,7,2,2,27,-1.3951
2021,7,2,3,19,1.4409
2021,7,2,4,20,-1.3287
2021,7,2,5,55,-4.0270
2021,7,3,1,94,2.6473
2021,7,3,2,118,3.8223
2021,7,3,3,111,3.0574
2021,7,3,4,104,2.1824
2021,7,3,5,119,0.1038
2021,8,1,1,22,1.1729
2021,8,1,2,6,-3.7843
2021,8,1,3,7,10.5989
2021,8,1,4,4,6.4897
2021,8,1,5,27,-0.7323
2021,8,2,1,48,2.1187
2021,8,2,2,24,0.5843
2021,8,2,3,14,4.2069
2021,8,2,4,18,-1.2683
2021,8,2,5,51,0.8740
2021,8,3,1,99,2.6532
2021,8,3,2,108,4.5745
2021,8,3,3,112,2.2003
2021,8,3,4,101,2.8818
2021,8,3,5,111,3.1871
2021,9,1,1,17,-2.5486
2021,9,1,2,11,-2.1550
2021,9,1,3,7,-25.2175
2021,9,1,4,1,-3.8809
2021,9,1,5,29,-3.7668
2021,9,2,1,44,-2.5842
2021,9,2,2,22,-2.9861
2021,9,2,3,17,-3.2919
2021,9,2,4,15,-6.8794
2021,9,2,5,39,-5.2112
2021,9,3,1,94,-4.9485
2021,9,3,2,100,-3.9025
2021,9,3,3,100,-6.4575
2021,9,3,4,101,-6.1693
2021,9,3,5,112,-5.2783
2021,10,1,1,17,7.2772
2021,10,1,2,10,0.3415
2021,10,1,3,6,-1.4366
2021,10,1,4,1,1.8048
2021,10,1,5,30,5.2954
2021,10,2,1,42,3.8632
2021,10,2,2,23,1.4091
2021,10,2,3,17,5.3824
2021,10,2,4,17,3.6071
2021,10,2,5,38,4.1417
2021,10,3,1,91,11.1065
2021,10,3,2,99,8.9921
2021,10,3,3,103,4.8760
2021,10,3,4,103,3.4660
2021,10,3,5,111,8.0213
2021,11,1,1,19,-7.3475
2021,11,1,2,9,-7.1307
2021,11,1,3,5,-5.5995
2021,11,1,4,0,
2021,11,1,5,27,-9.3893
2021,11,2,1,39,-2.3526
2021,11,2,2,19,-5.7080
2021,11,2,3,13,-2.2205
2021,11,2,4,20,0.1355
2021,11,2,5,40,-4.0957
2021,11,3,1,94,3.2670
2021,11,3,2,96,1.5672
2021,11,3,3,107,-1.6759
2021,11,3,4,101,-2.8372
2021,11,3,5,108,-1.2731
2021,12,1,1,15,3.7559
2021,12,1,2,10,0.3221
2021,12,1,3,3,-0.6987
2021,12,1,4,5,-1.0672
2021,12,1,5,26,-0.9078
2021,12,2,1,30,2.8156
2021,12,2,2,19,0.9316
2021,12,2,3,18,5.3371
2021,12,2,4,15,8.2671
2021,12,2,5,47,3.2786
2021,12,3,1,87,-1.1132
2021,12,3,2,99,3.1109
2021,12,3,3,104,5.7281
2021,12,3,4,96,5.2880
2021,12,3,5,102,2.3466
2022,1,1,1,13,-11.4234
2022,1,1,2,10,-8.8185
2022,1,1,3,4,-10.1859
2022,1,1,4,7,-11.4367
2022,1,1,5,30,-9.4136
2022,1,2,1,31,-8.3554
2022,1,2,2,20,-9.9514
2022,1,2,3,13,-8.7997
2022,1,2,4,10,-4.0701
2022,1,2,5,47,-8.6397
2022,1,3,1,93,-9.2004
2022,1,3,2,100,-8.6443
2022,1,3,3,107,-5.4960
2022,1,3,4,109,-6.5858
2022,1,3,5,93,-5.0851
2022,2,1,1,15,-1.1708
2022,2,1,2,10,-2.8343
2022,2,1,3,2,2.3647
2022,2,1,4,7,1.0618
2022,2,1,5,26,-5.5273
2022,2,2,1,27,2.1106
2022,2,2,2,25,-3.9893
2022,2,2,3,14,2.6953
2022,2,2,4,12,-0.2136
2022,2,2,5,50,0.4760
2022,2,3,1,94,-1.6460
2022,2,3,2,91,-5.7688
2022,2,3,3,107,-3.2093
2022,2,3,4,106,-3.3497
2022,2,3,5,101,-2.8369
2022,3,1,1,24,-3.9488
2022,3,1,2,6,0.3512
2022,3,1,3,1,-11.0487
2022,3,1,4,7,-2.3947
2022,3,1,5,24,0.3697
2022,3,2,1,48,-2.0631
2022,3,2,2,16,3.5393
2022,3,2,3,12,-0.3313
2022,3,2,4,16,-0.0001
2022,3,2,5,46,1.6745
2022,3,3,1,100,6.0368
2022,3,3,2,109,3.7980
2022,3,3,3,101,4.1635
2022,3,3,4,102,4.2526
2022,3,3,5,100,3.1391
2022,4,1,1,24,-16.6485
2022,4,1,2,5,-2.8097
2022,4,1,3,4,-16.4866
2022,4,1,4,8,-11.8454
2022,4,1,5,36,-14.2485
