year,month,rank_ME,rank_OL,nstocks,ret_vw
2010,9,3,4,94,8.8969
2010,9,3,5,83,12.6694
2010,10,1,1,203,7.1738
2010,10,1,2,203,6.2376
2010,10,1,3,228,7.4823
2010,10,1,4,325,5.8332
2010,10,1,5,407,4.3359
2010,10,2,1,116,5.1102
2010,10,2,2,132,5.6157
2010,10,2,3,127,2.5874
2010,10,2,4,116,2.9227
2010,10,2,5,124,3.8714
2010,10,3,1,191,4.7253
2010,10,3,2,153,5.6322
2010,10,3,3,129,3.3739
2010,10,3,4,94,4.5223
2010,10,3,5,83,2.5126
2010,11,1,1,202,5.0731
2010,11,1,2,202,2.5432
2010,11,1,3,224,4.2113
2010,11,1,4,321,3.3404
2010,11,1,5,404,4.2641
2010,11,2,1,116,2.2374
2010,11,2,2,132,5.4784
2010,11,2,3,126,3.2340
2010,11,2,4,116,5.0129
2010,11,2,5,124,5.5909
2010,11,3,1,190,-1.8025
2010,11,3,2,153,0.2893
2010,11,3,3,127,1.3949
2010,11,3,4,93,3.7405
2010,11,3,5,83,2.8466
2010,12,1,1,200,9.3604
2010,12,1,2,199,8.5751
2010,12,1,3,221,9.7610
2010,12,1,4,316,8.9403
2010,12,1,5,400,7.8482
2010,12,2,1,115,7.3280
2010,12,2,2,130,7.9079
2010,12,2,3,126,7.2995
2010,12,2,4,116,6.4464
2010,12,2,5,122,7.9589
2010,12,3,1,189,7.2578
2010,12,3,2,153,6.2017
2010,12,3,3,126,6.4368
2010,12,3,4,93,4.9574
2010,12,3,5,83,4.6344
2011,1,1,1,198,-1.3705
2011,1,1,2,197,0.8200
2011,1,1,3,216,-0.8273
2011,1,1,4,312,-1.9007
2011,1,1,5,392,-1.7495
2011,1,2,1,113,0.7984
2011,1,2,2,130,3.0034
2011,1,2,3,124,0.8574
2011,1,2,4,115,0.5301
2011,1,2,5,122,0.2948
2011,1,3,1,189,1.7532
2011,1,3,2,153,1.0195
2011,1,3,3,126,4.5614
2011,1,3,4,93,3.8168
2011,1,3,5,83,0.9317
2011,2,1,1,197,5.8097
2011,2,1,2,196,2.8120
2011,2,1,3,213,6.7369
2011,2,1,4,311,6.6553
2011,2,1,5,389,4.4057
2011,2,2,1,112,6.4899
2011,2,2,2,130,6.9575
2011,2,2,3,123,5.4086
2011,2,2,4,115,5.9727
2011,2,2,5,122,5.6255
2011,2,3,1,189,3.9290
2011,2,3,2,151,3.0397
2011,2,3,3,126,3.3680
2011,2,3,4,93,5.0369
2011,2,3,5,83,1.7235
2011,3,1,1,195,-1.5251
2011,3,1,2,194,0.9954
2011,3,1,3,212,5.6282
2011,3,1,4,307,2.1524
2011,3,1,5,386,4.3322
2011,3,2,1,111,2.4859
2011,3,2,2,130,2.9724
2011,3,2,3,123,4.1777
2011,3,2,4,115,2.4164
2011,3,2,5,122,2.2848
2011,3,3,1,189,0.5956
2011,3,3,2,151,0.0255
2011,3,3,3,126,2.0249
2011,3,3,4,93,0.5449
2011,3,3,5,83,1.1014
2011,4,1,1,193,-1.3206
2011,4,1,2,191,0.1935
2011,4,1,3,211,1.6898
2011,4,1,4,303,2.0587
2011,4,1,5,382,1.3632
2011,4,2,1,111,2.5091
2011,4,2,2,130,2.3639
2011,4,2,3,123,2.9277
2011,4,2,4,115,3.5929
2011,4,2,5,121,1.8566
2011,4,3,1,187,3.7278
2011,4,3,2,151,3.3866
2011,4,3,3,125,2.5640
2011,4,3,4,93,4.0987
2011,4,3,5,82,4.5512
2011,5,1,1,192,-2.8039
2011,5,1,2,187,-3.5800
2011,5,1,3,208,-1.7419
2011,5,1,4,301,-2.5159
2011,5,1,5,375,-1.6171
2011,5,2,1,110,-2.8046
2011,5,2,2,130,-2.2381
2011,5,2,3,123,-1.9867
2011,5,2,4,115,-2.2127
2011,5,2,5,121,-0.6089
2011,5,3,1,185,-0.9931
2011,5,3,2,151,-0.7902
2011,5,3,3,125,-1.4269
2011,5,3,4,93,-1.8974
2011,5,3,5,82,0.0843
2011,6,1,1,191,-5.3786
2011,6,1,2,184,-1.2073
2011,6,1,3,206,-1.7148
2011,6,1,4,299,-3.0213
2011,6,1,5,374,-2.1642
2011,6,2,1,109,-3.6278
2011,6,2,2,129,-1.5098
2011,6,2,3,122,-0.6433
2011,6,2,4,114,-1.7380
2011,6,2,5,120,0.5506
2011,6,3,1,185,-2.6359
2011,6,3,2,150,-1.1052
2011,6,3,3,124,-0.5877
2011,6,3,4,93,-1.1932
2011,6,3,5,82,-1.2597
2011,7,1,1,191,-3.1025
2011,7,1,2,192,-3.1561
2011,7,1,3,228,-4.4185
2011,7,1,4,292,-2.9729
2011,7,1,5,417,-0.8065
2011,7,2,1,104,-2.0669
2011,7,2,2,160,-7.2980
2011,7,2,3,120,-4.6024
2011,7,2,4,113,-4.7777
2011,7,2,5,115,-3.6927
2011,7,3,1,182,-1.6649
2011,7,3,2,149,-0.3661
2011,7,3,3,134,-3.7759
2011,7,3,4,102,-2.4597
2011,7,3,5,79,-1.2249
2011,8,1,1,190,-11.0784
2011,8,1,2,190,-10.8337
2011,8,1,3,225,-12.3068
2011,8,1,4,292,-12.0650
2011,8,1,5,416,-10.4867
2011,8,2,1,103,-9.9304
2011,8,2,2,158,-10.3057
2011,8,2,3,120,-8.1784
2011,8,2,4,113,-9.8851
2011,8,2,5,114,-7.8795
2011,8,3,1,182,-5.5997
2011,8,3,2,148,-3.3080
2011,8,3,3,134,-7.0938
2011,8,3,4,102,-6.4152
2011,8,3,5,78,-3.6469
2011,9,1,1,188,-13.4025
2011,9,1,2,189,-9.5502
2011,9,1,3,222,-12.1188
2011,9,1,4,290,-12.7857
2011,9,1,5,415,-11.6537
2011,9,2,1,102,-14.1393
2011,9,2,2,158,-13.0068
2011,9,2,3,119,-10.9800
2011,9,2,4,112,-11.6351
2011,9,2,5,114,-9.3535
2011,9,3,1,181,-7.1204
2011,9,3,2,148,-6.3637
2011,9,3,3,134,-8.2926
2011,9,3,4,102,-5.8062
2011,9,3,5,78,-5.7451
2011,10,1,1,187,13.4399
2011,10,1,2,188,12.3945
2011,10,1,3,222,14.5640
2011,10,1,4,289,13.9295
2011,10,1,5,413,14.1833
2011,10,2,1,100,17.4686
2011,10,2,2,158,17.5614
2011,10,2,3,119,14.9895
2011,10,2,4,112,15.3699
2011,10,2,5,113,14.3589
2011,10,3,1,179,11.9546
2011,10,3,2,147,8.4848
2011,10,3,3,133,12.4676
2011,10,3,4,102,11.0140
2011,10,3,5,78,9.9983
2011,11,1,1,186,-3.7042
2011,11,1,2,188,-1.3610
2011,11,1,3,221,-1.1133
2011,11,1,4,288,-2.2824
2011,11,1,5,405,-2.1632
2011,11,2,1,100,-0.6281
2011,11,2,2,156,-1.2006
2011,11,2,3,119,0.1255
2011,11,2,4,111,-2.5332
2011,11,2,5,113,-0.3743
2011,11,3,1,178,0.3744
2011,11,3,2,147,-0.7387
2011,11,3,3,133,-0.0362
2011,11,3,4,102,1.8080
2011,11,3,5,77,0.4583
2011,12,1,1,181,1.2985
2011,12,1,2,186,0.6001
2011,12,1,3,219,0.8746
2011,12,1,4,287,0.7619
2011,12,1,5,401,2.3913
2011,12,2,1,99,0.2583
2011,12,2,2,155,-0.6607
2011,12,2,3,119,-1.8461
2011,12,2,4,111,-1.2444
2011,12,2,5,113,1.3783
2011,12,3,1,178,0.7974
2011,12,3,2,146,1.1887
2011,12,3,3,132,-0.8751
2011,12,3,4,102,1.7541
2011,12,3,5,77,-0.4085
2012,1,1,1,178,6.6540
2012,1,1,2,186,7.8752
2012,1,1,3,218,8.6509
2012,1,1,4,281,9.8099
2012,1,1,5,400,7.8058
2012,1,2,1,99,6.1758
2012,1,2,2,154,7.3725
2012,1,2,3,118,7.2298
2012,1,2,4,111,9.0562
2012,1,2,5,113,7.1817
2012,1,3,1,177,4.0821
2012,1,3,2,145,5.9001
2012,1,3,3,131,5.7429
2012,1,3,4,102,2.7621
2012,1,3,5,77,5.6091
2012,2,1,1,176,3.6388
2012,2,1,2,186,0.4571
2012,2,1,3,216,0.5744
2012,2,1,4,280,1.5755
2012,2,1,5,395,3.1874
2012,2,2,1,99,4.4073
2012,2,2,2,151,3.5682
2012,2,2,3,117,4.1290
2012,2,2,4,111,2.8163
2012,2,2,5,112,3.5388
2012,2,3,1,176,3.8205
2012,2,3,2,145,6.1595
2012,2,3,3,131,3.4829
2012,2,3,4,102,5.3949
2012,2,3,5,77,1.8690
2012,3,1,1,175,0.6091
2012,3,1,2,183,2.2466
2012,3,1,3,213,4.2489
2012,3,1,4,280,3.6196
2012,3,1,5,393,4.8833
2012,3,2,1,99,0.1395
2012,3,2,2,150,2.2287
2012,3,2,3,117,1.8466
2012,3,2,4,111,2.4302
2012,3,2,5,112,3.7487
2012,3,3,1,175,2.0453
2012,3,3,2,143,3.4844
2012,3,3,3,130,1.4885
2012,3,3,4,102,1.9378
2012,3,3,5,77,4.3757
2012,4,1,1,172,-1.6890
2012,4,1,2,182,-2.2635
2012,4,1,3,211,-4.1467
2012,4,1,4,278,-0.9949
2012,4,1,5,389,-1.8887
2012,4,2,1,99,-1.9050
2012,4,2,2,150,-0.2444
2012,4,2,3,117,-1.8185
2012,4,2,4,111,-2.0965
2012,4,2,5,112,0.1582
2012,4,3,1,175,-0.1084
2012,4,3,2,143,-1.3851
2012,4,3,3,130,-1.0259
2012,4,3,4,102,-0.7726
2012,4,3,5,77,0.2918
2012,5,1,1,171,-11.6366
2012,5,1,2,180,-7.3561
2012,5,1,3,210,-9.0052
2012,5,1,4,274,-9.5877
2012,5,1,5,387,-5.8487
2012,5,2,1,98,-9.1891
2012,5,2,2,150,-7.3556
2012,5,2,3,117,-6.7348
2012,5,2,4,110,-7.7061
2012,5,2,5,112,-3.9326
2012,5,3,1,175,-6.3945
2012,5,3,2,143,-5.1365
2012,5,3,3,130,-7.1801
2012,5,3,4,102,-7.3783
2012,5,3,5,76,-2.2371
2012,6,1,1,168,7.4754
2012,6,1,2,179,7.1875
2012,6,1,3,206,5.3547
2012,6,1,4,273,5.3808
2012,6,1,5,386,4.2894
2012,6,2,1,97,4.5832
2012,6,2,2,150,5.0013
2012,6,2,3,117,5.2523
2012,6,2,4,110,5.3796
2012,6,2,5,112,0.4808
2012,6,3,1,174,5.2320
2012,6,3,2,142,3.0091
2012,6,3,3,130,1.8515
2012,6,3,4,102,2.4442
2012,6,3,5,76,4.0274
2012,7,1,1,176,-2.4311
2012,7,1,2,211,-2.9541
2012,7,1,3,186,-1.4394
2012,7,1,4,301,-3.6862
2012,7,1,5,385,-1.7407
2012,7,2,1,102,-1.5210
2012,7,2,2,143,-3.9322
2012,7,2,3,119,-3.0084
2012,7,2,4,126,-2.3660
2012,7,2,5,106,-0.1765
2012,7,3,1,177,1.7111
2012,7,3,2,161,1.7071
2012,7,3,3,133,0.6283
2012,7,3,4,94,-0.4582
2012,7,3,5,97,1.7248
2012,8,1,1,174,1.3055
2012,8,1,2,207,1.8454
2012,8,1,3,186,3.1702
2012,8,1,4,300,2.7277
2012,8,1,5,379,4.4057
2012,8,2,1,101,4.5984
2012,8,2,2,143,4.6525
2012,8,2,3,119,3.6885
2012,8,2,4,126,4.5652
2012,8,2,5,105,3.7575
2012,8,3,1,176,2.4485
2012,8,3,2,159,2.9042
2012,8,3,3,133,2.0648
2012,8,3,4,94,3.6344
2012,8,3,5,97,2.5065
2012,9,1,1,173,7.0752
2012,9,1,2,207,3.8593
2012,9,1,3,184,3.7352
2012,9,1,4,293,4.0076
2012,9,1,5,377,4.8831
2012,9,2,1,100,4.3160
2012,9,2,2,142,2.3986
2012,9,2,3,118,3.1368
2012,9,2,4,126,2.8891
2012,9,2,5,105,2.2800
2012,9,3,1,175,3.5312
2012,9,3,2,158,1.7495
2012,9,3,3,133,2.2717
2012,9,3,4,94,2.0988
2012,9,3,5,97,1.9573
2012,10,1,1,172,-5.6064
2012,10,1,2,206,-4.8494
2012,10,1,3,182,-1.8555
2012,10,1,4,290,-4.4690
2012,10,1,5,372,-2.7343
2012,10,2,1,100,0.2858
2012,10,2,2,142,-1.2345
2012,10,2,3,118,-3.5328
2012,10,2,4,125,-2.0029
2012,10,2,5,105,-0.1235
2012,10,3,1,175,-2.8402
2012,10,3,2,157,-4.2572
2012,10,3,3,133,-2.2701
2012,10,3,4,94,0.0152
2012,10,3,5,97,-0.8691
2012,11,1,1,171,-3.0785
2012,11,1,2,206,0.1546
2012,11,1,3,181,1.0916
2012,11,1,4,287,1.7262
2012,11,1,5,367,3.1957
2012,11,2,1,98,-0.3666
2012,11,2,2,141,1.7984
2012,11,2,3,117,1.4405
2012,11,2,4,124,2.7017
2012,11,2,5,104,2.3621
2012,11,3,1,175,1.0504
2012,11,3,2,155,0.8912
2012,11,3,3,133,1.5508
2012,11,3,4,94,1.2304
2012,11,3,5,96,1.7374
2012,12,1,1,167,2.6729
2012,12,1,2,203,4.3458
2012,12,1,3,178,4.1459
2012,12,1,4,285,3.8116
2012,12,1,5,365,4.0159
2012,12,2,1,98,4.4347
2012,12,2,2,140,3.6466
2012,12,2,3,117,4.4574
2012,12,2,4,124,3.5824
2012,12,2,5,104,1.8158
2012,12,3,1,174,0.6246
2012,12,3,2,155,-0.9724
2012,12,3,3,133,2.6158
2012,12,3,4,94,1.1796
2012,12,3,5,96,-0.7162
2013,1,1,1,164,5.1606
2013,1,1,2,200,4.8896
2013,1,1,3,174,5.9806
2013,1,1,4,284,6.2280
2013,1,1,5,362,5.8028
2013,1,2,1,98,5.9697
2013,1,2,2,135,6.8329
2013,1,2,3,117,6.8093
2013,1,2,4,124,5.4287
2013,1,2,5,103,6.3325
2013,1,3,1,173,6.3108
2013,1,3,2,155,3.2452
2013,1,3,3,132,5.9007
2013,1,3,4,94,4.3081
2013,1,3,5,96,6.6578
2013,2,1,1,163,-2.1079
2013,2,1,2,198,2.1845
2013,2,1,3,174,0.4189
2013,2,1,4,283,1.8385
2013,2,1,5,360,1.2153
2013,2,2,1,98,0.1289
2013,2,2,2,134,1.2598
2013,2,2,3,117,1.6588
2013,2,2,4,124,1.0090
2013,2,2,5,103,-0.1854
2013,2,3,1,173,1.1697
2013,2,3,2,152,0.5415
2013,2,3,3,132,2.3683
2013,2,3,4,94,0.6471
2013,2,3,5,96,1.4662
2013,3,1,1,162,8.3019
2013,3,1,2,197,4.8178
2013,3,1,3,172,4.7605
2013,3,1,4,282,4.3368
2013,3,1,5,358,6.8976
2013,3,2,1,98,4.6449
2013,3,2,2,133,3.4276
2013,3,2,3,117,4.6458
2013,3,2,4,122,5.8325
2013,3,2,5,102,4.8039
2013,3,3,1,173,3.6031
2013,3,3,2,152,3.2115
2013,3,3,3,132,4.3103
2013,3,3,4,94,2.5713
2013,3,3,5,96,4.9982
2013,4,1,1,160,-1.3261
2013,4,1,2,194,-0.6193
2013,4,1,3,168,0.8446
2013,4,1,4,281,-0.3870
2013,4,1,5,356,-0.0173
2013,4,2,1,98,0.4793
2013,4,2,2,133,-2.0537
2013,4,2,3,117,-0.9931
2013,4,2,4,122,-1.3599
2013,4,2,5,102,-0.7433
2013,4,3,1,173,2.2680
2013,4,3,2,152,1.2548
2013,4,3,3,132,0.3349
2013,4,3,4,94,1.0261
2013,4,3,5,96,1.2567
2013,5,1,1,156,2.1300
2013,5,1,2,191,7.6642
2013,5,1,3,168,6.0011
2013,5,1,4,279,4.6457
2013,5,1,5,355,7.1222
2013,5,2,1,98,5.3161
2013,5,2,2,132,4.9519
2013,5,2,3,117,6.2422
2013,5,2,4,120,6.3872
2013,5,2,5,101,4.8948
2013,5,3,1,173,1.7952
2013,5,3,2,152,1.1449
2013,5,3,3,132,3.5781
2013,5,3,4,94,3.1643
2013,5,3,5,96,2.5417
2013,6,1,1,154,0.1490
2013,6,1,2,189,0.9379
2013,6,1,3,167,2.2836
2013,6,1,4,278,-0.7693
2013,6,1,5,351,-0.1571
2013,6,2,1,98,-0.6336
2013,6,2,2,131,-1.4056
2013,6,2,3,117,-0.6350
2013,6,2,4,120,-0.7300
2013,6,2,5,101,0.8431
2013,6,3,1,172,-0.9736
2013,6,3,2,152,-2.8714
2013,6,3,3,132,-1.8429
2013,6,3,4,93,-1.0916
2013,6,3,5,96,-0.9697
2013,7,1,1,166,8.5296
2013,7,1,2,180,8.9538
2013,7,1,3,186,5.5975
2013,7,1,4,275,7.3794
2013,7,1,5,366,7.0844
2013,7,2,1,96,5.1373
2013,7,2,2,143,8.0403
2013,7,2,3,131,8.1155
2013,7,2,4,118,5.3424
2013,7,2,5,104,7.1849
2013,7,3,1,178,4.5708
2013,7,3,2,155,6.2705
2013,7,3,3,121,5.9111
2013,7,3,4,105,5.0140
2013,7,3,5,94,6.3651
2013,8,1,1,164,-1.4608
2013,8,1,2,180,-2.3654
2013,8,1,3,186,-0.9368
2013,8,1,4,274,-2.8877
2013,8,1,5,365,-3.8941
2013,8,2,1,96,-0.1519
2013,8,2,2,143,-2.0978
2013,8,2,3,130,-2.8382
2013,8,2,4,116,-1.3987
2013,8,2,5,104,-4.0053
2013,8,3,1,177,-1.9441
2013,8,3,2,154,-0.7177
2013,8,3,3,119,-2.0139
2013,8,3,4,105,-3.9873
2013,8,3,5,94,-4.2014
2013,9,1,1,163,8.4385
2013,9,1,2,178,6.8733
2013,9,1,3,184,9.3926
2013,9,1,4,272,6.7146
2013,9,1,5,362,6.2109
2013,9,2,1,96,5.8610
2013,9,2,2,143,6.2793
2013,9,2,3,129,7.6073
2013,9,2,4,116,4.9669
2013,9,2,5,104,6.3677
2013,9,3,1,177,4.0999
2013,9,3,2,154,2.8450
2013,9,3,3,119,3.9725
2013,9,3,4,105,3.2694
2013,9,3,5,94,4.1367
2013,10,1,1,163,4.0257
2013,10,1,2,177,1.8612
2013,10,1,3,182,1.7530
2013,10,1,4,271,2.5867
2013,10,1,5,359,4.2095
2013,10,2,1,96,1.8098
2013,10,2,2,143,2.8318
2013,10,2,3,129,4.1477
2013,10,2,4,115,3.8172
2013,10,2,5,104,2.5027
2013,10,3,1,176,5.3427
2013,10,3,2,154,3.7470
2013,10,3,3,119,3.4382
2013,10,3,4,105,4.3421
2013,10,3,5,93,6.5607
2013,11,1,1,162,4.6603
2013,11,1,2,177,4.9770
2013,11,1,3,179,5.5572
2013,11,1,4,270,5.5425
2013,11,1,5,355,5.0357
2013,11,2,1,96,1.5239
2013,11,2,2,140,3.6346
2013,11,2,3,129,1.4257
2013,11,2,4,113,5.1571
2013,11,2,5,103,5.4884
2013,11,3,1,175,1.5596
2013,11,3,2,154,3.2614
2013,11,3,3,119,2.0911
2013,11,3,4,104,3.5991
2013,11,3,5,93,4.7682
2013,12,1,1,161,2.1912
2013,12,1,2,176,2.2498
2013,12,1,3,174,4.0459
2013,12,1,4,267,2.4466
2013,12,1,5,348,1.9388
2013,12,2,1,96,2.1970
2013,12,2,2,139,3.1016
2013,12,2,3,129,3.1184
2013,12,2,4,111,2.6589
2013,12,2,5,102,1.4694
2013,12,3,1,175,2.9130
2013,12,3,2,154,2.0444
2013,12,3,3,119,3.3743
2013,12,3,4,104,3.7008
2013,12,3,5,93,1.0162
2014,1,1,1,161,-0.9987
2014,1,1,2,176,0.7941
2014,1,1,3,172,-2.6435
2014,1,1,4,265,-1.5510
2014,1,1,5,348,-3.9952
2014,1,2,1,94,-3.3144
2014,1,2,2,138,-2.8220
2014,1,2,3,128,-1.9152
2014,1,2,4,111,-2.9197
2014,1,2,5,102,-5.9422
2014,1,3,1,175,-1.5395
2014,1,3,2,153,-4.1191
2014,1,3,3,118,-3.6668
2014,1,3,4,103,-6.5255
2014,1,3,5,93,-6.2293
2014,2,1,1,161,7.2495
2014,2,1,2,174,3.4070
2014,2,1,3,171,5.6851
2014,2,1,4,264,4.0853
2014,2,1,5,347,5.0011
2014,2,2,1,92,5.6295
2014,2,2,2,138,6.5701
2014,2,2,3,128,4.3746
2014,2,2,4,110,5.9859
2014,2,2,5,101,3.0903
2014,2,3,1,174,4.7247
2014,2,3,2,153,5.7468
2014,2,3,3,117,5.6990
2014,2,3,4,103,4.9145
2014,2,3,5,93,4.4026
2014,3,1,1,158,1.2160
2014,3,1,2,172,-1.8718
2014,3,1,3,170,-0.5446
2014,3,1,4,261,1.2365
2014,3,1,5,341,-0.3308
2014,3,2,1,92,-1.5621
2014,3,2,2,138,-0.6931
2014,3,2,3,126,-0.2618
2014,3,2,4,109,-0.0875
2014,3,2,5,101,0.8156
2014,3,3,1,173,-0.2408
2014,3,3,2,153,0.0994
2014,3,3,3,117,0.2805
2014,3,3,4,103,0.6097
2014,3,3,5,93,-0.2350
2014,4,1,1,156,-3.5143
2014,4,1,2,170,-4.6427
2014,4,1,3,170,-6.3429
2014,4,1,4,258,-6.1041
2014,4,1,5,341,-5.3550
2014,4,2,1,92,-0.5531
2014,4,2,2,137,-4.3024
2014,4,2,3,126,-5.3554
2014,4,2,4,109,-3.6847
2014,4,2,5,101,-0.8957
2014,4,3,1,172,0.3341
2014,4,3,2,153,1.9799
2014,4,3,3,117,1.0049
2014,4,3,4,103,0.6510
2014,4,3,5,93,-0.1391
2014,5,1,1,153,-0.6339
2014,5,1,2,169,-0.0413
2014,5,1,3,169,0.1667
2014,5,1,4,258,-2.3964
2014,5,1,5,339,-1.3878
2014,5,2,1,92,1.5279
2014,5,2,2,136,0.7831
2014,5,2,3,126,0.7539
2014,5,2,4,108,1.0280
2014,5,2,5,101,-0.3216
2014,5,3,1,172,2.7470
2014,5,3,2,153,3.3126
2014,5,3,3,117,1.6191
2014,5,3,4,103,0.8284
2014,5,3,5,93,1.0261
2014,6,1,1,152,7.2897
2014,6,1,2,169,5.9914
2014,6,1,3,168,4.2955
2014,6,1,4,258,3.0863
2014,6,1,5,334,3.8842
2014,6,2,1,92,5.2783
2014,6,2,2,135,6.5456
2014,6,2,3,126,6.6030
2014,6,2,4,107,4.5483
2014,6,2,5,101,3.6279
2014,6,3,1,171,2.8791
2014,6,3,2,153,2.1970
2014,6,3,3,116,2.1709
2014,6,3,4,103,1.6440
2014,6,3,5,93,-0.1811
2014,7,1,1,154,-8.1068
2014,7,1,2,166,-5.8746
2014,7,1,3,196,-9.0471
2014,7,1,4,274,-6.8136
2014,7,1,5,342,-4.6736
2014,7,2,1,97,-8.8110
2014,7,2,2,125,-3.3688
2014,7,2,3,136,-6.3173
2014,7,2,4,118,-5.7443
2014,7,2,5,128,-5.6581
2014,7,3,1,181,-0.3403
2014,7,3,2,170,-2.4226
2014,7,3,3,134,-2.2145
2014,7,3,4,102,-2.7054
2014,7,3,5,94,-0.8978
2014,8,1,1,154,1.1024
2014,8,1,2,165,3.1948
2014,8,1,3,196,4.4720
2014,8,1,4,273,4.0284
2014,8,1,5,339,5.0803
2014,8,2,1,95,3.4152
2014,8,2,2,123,4.1513
2014,8,2,3,135,6.7863
2014,8,2,4,118,4.0148
2014,8,2,5,128,5.2862
2014,8,3,1,181,3.5847
2014,8,3,2,169,4.7861
2014,8,3,3,134,3.9098
2014,8,3,4,102,3.7307
2014,8,3,5,94,5.3308
2014,9,1,1,153,-9.2655
2014,9,1,2,164,-8.2434
2014,9,1,3,195,-5.8362
2014,9,1,4,272,-6.7688
2014,9,1,5,335,-5.2584
2014,9,2,1,95,-9.2514
2014,9,2,2,123,-4.7341
2014,9,2,3,135,-5.8482
2014,9,2,4,118,-4.5118
2014,9,2,5,127,-4.1793
2014,9,3,1,181,-1.5304
2014,9,3,2,168,-1.6538
2014,9,3,3,134,-3.4854
2014,9,3,4,102,-2.8144
2014,9,3,5,93,-1.7682
2014,10,1,1,153,-1.6053
2014,10,1,2,163,6.3729
2014,10,1,3,194,7.1240
2014,10,1,4,270,6.2719
2014,10,1,5,335,5.2504
2014,10,2,1,95,-1.1884
2014,10,2,2,122,4.6812
2014,10,2,3,135,5.7991
2014,10,2,4,118,6.5360
2014,10,2,5,127,5.1562
2014,10,3,1,181,0.5719
2014,10,3,2,167,3.0447
2014,10,3,3,133,0.3801
2014,10,3,4,102,3.1241
2014,10,3,5,93,3.1955
2014,11,1,1,152,-4.6078
2014,11,1,2,163,0.0094
2014,11,1,3,193,0.1367
2014,11,1,4,266,-1.0855
2014,11,1,5,332,-1.0912
2014,11,2,1,94,-4.1695
2014,11,2,2,122,-1.0307
2014,11,2,3,134,0.3910
2014,11,2,4,118,3.1140
2014,11,2,5,127,2.6786
2014,11,3,1,181,1.4560
2014,11,3,2,167,4.3722
2014,11,3,3,133,1.8814
2014,11,3,4,101,2.1506
2014,11,3,5,93,7.3929
2014,12,1,1,152,1.4392
2014,12,1,2,161,4.4494
2014,12,1,3,192,6.5710
2014,12,1,4,263,4.2353
2014,12,1,5,331,5.9770
2014,12,2,1,94,0.3868
2014,12,2,2,122,1.7073
2014,12,2,3,133,2.7113
2014,12,2,4,118,1.8469
2014,12,2,5,127,0.4648
2014,12,3,1,177,-1.8372
2014,12,3,2,167,-1.9734
2014,12,3,3,133,0.0624
2014,12,3,4,101,0.7240
2014,12,3,5,93,1.3110
2015,1,1,1,150,-5.5510
2015,1,1,2,160,-4.0844
2015,1,1,3,191,-6.0837
2015,1,1,4,260,-5.2319
2015,1,1,5,329,-4.5890
2015,1,2,1,93,-3.2450
2015,1,2,2,118,-2.7370
2015,1,2,3,133,-3.9993
2015,1,2,4,118,-3.7773
2015,1,2,5,127,-3.7037
2015,1,3,1,175,-2.9902
2015,1,3,2,166,-1.5430
2015,1,3,3,133,-1.9874
2015,1,3,4,101,-3.6039
2015,1,3,5,93,0.0041
2015,2,1,1,149,7.0946
2015,2,1,2,160,8.4725
2015,2,1,3,189,5.7897
2015,2,1,4,259,5.7550
2015,2,1,5,327,3.7936
2015,2,2,1,92,6.8231
2015,2,2,2,118,8.4925
2015,2,2,3,131,9.1758
2015,2,2,4,118,6.6501
2015,2,2,5,126,5.0096
2015,2,3,1,170,6.1866
2015,2,3,2,166,7.1004
2015,2,3,3,133,5.9224
2015,2,3,4,101,4.8115
2015,2,3,5,92,6.3141
2015,3,1,1,147,1.6947
2015,3,1,2,160,0.0003
2015,3,1,3,188,0.0976
2015,3,1,4,259,0.1219
2015,3,1,5,322,1.7927
2015,3,2,1,91,0.7873
2015,3,2,2,117,1.7992
2015,3,2,3,131,1.1871
2015,3,2,4,116,3.0300
2015,3,2,5,125,1.8442
2015,3,3,1,170,-2.3467
2015,3,3,2,165,-1.9603
2015,3,3,3,133,-0.9041
2015,3,3,4,100,-1.7572
2015,3,3,5,92,0.3351
2015,4,1,1,144,-1.6442
2015,4,1,2,160,-1.5183
2015,4,1,3,188,-0.9832
2015,4,1,4,256,-2.6559
2015,4,1,5,319,-3.1536
2015,4,2,1,91,3.2891
2015,4,2,2,117,-2.0446
2015,4,2,3,129,-4.0954
2015,4,2,4,116,-2.4800
2015,4,2,5,125,-3.4307
2015,4,3,1,168,2.8948
2015,4,3,2,164,0.4117
2015,4,3,3,133,0.5020
2015,4,3,4,100,0.3731
2015,4,3,5,91,-2.4397
2015,5,1,1,142,2.5901
2015,5,1,2,159,0.6367
2015,5,1,3,188,3.3805
2015,5,1,4,252,1.3791
2015,5,1,5,319,0.5386
2015,5,2,1,91,0.4109
2015,5,2,2,117,2.7520
2015,5,2,3,129,2.0347
2015,5,2,4,116,2.5032
2015,5,2,5,125,1.9836
2015,5,3,1,166,0.6166
2015,5,3,2,163,1.9889
2015,5,3,3,133,0.8991
2015,5,3,4,100,0.0855
2015,5,3,5,91,1.1419
2015,6,1,1,140,-2.9959
2015,6,1,2,158,2.5507
2015,6,1,3,188,3.3229
2015,6,1,4,249,2.4506
2015,6,1,5,319,2.6251
2015,6,2,1,91,-0.7002
2015,6,2,2,117,-0.8584
2015,6,2,3,128,0.3065
2015,6,2,4,116,0.0823
2015,6,2,5,125,1.9509
2015,6,3,1,166,-2.8075
2015,6,3,2,163,-2.0260
