year,month,rank_ME,rank_HS,nstocks,ret_vw
1985,9,2,3,113,-5.7924
1985,9,2,4,112,-6.7098
1985,9,2,5,105,-6.4091
1985,9,3,1,127,-2.6229
1985,9,3,2,100,-2.6301
1985,9,3,3,95,-3.9313
1985,9,3,4,94,-2.3668
1985,9,3,5,96,-3.1803
1985,10,1,1,626,2.3453
1985,10,1,2,343,1.6141
1985,10,1,3,515,1.2719
1985,10,1,4,421,3.6703
1985,10,1,5,406,2.0197
1985,10,2,1,123,4.3549
1985,10,2,2,79,2.8737
1985,10,2,3,113,4.4618
1985,10,2,4,112,3.1997
1985,10,2,5,105,1.9588
1985,10,3,1,127,3.7014
1985,10,3,2,99,5.8554
1985,10,3,3,95,4.2124
1985,10,3,4,91,3.2961
1985,10,3,5,95,2.9653
1985,11,1,1,618,5.6280
1985,11,1,2,341,7.3705
1985,11,1,3,507,5.8948
1985,11,1,4,420,6.9403
1985,11,1,5,402,5.6951
1985,11,2,1,120,9.0710
1985,11,2,2,79,8.4211
1985,11,2,3,113,5.6141
1985,11,2,4,112,7.7268
1985,11,2,5,103,6.0532
1985,11,3,1,126,8.8893
1985,11,3,2,99,4.2929
1985,11,3,3,95,6.4176
1985,11,3,4,90,8.2993
1985,11,3,5,95,9.3066
1985,12,1,1,613,5.0906
1985,12,1,2,337,3.8134
1985,12,1,3,503,-0.4431
1985,12,1,4,414,4.6745
1985,12,1,5,399,4.5968
1985,12,2,1,119,4.9889
1985,12,2,2,79,2.9958
1985,12,2,3,111,3.0281
1985,12,2,4,111,5.9339
1985,12,2,5,103,5.9782
1985,12,3,1,125,3.8377
1985,12,3,2,99,2.1769
1985,12,3,3,95,2.9378
1985,12,3,4,89,6.9779
1985,12,3,5,94,5.8194
1986,1,1,1,606,2.7323
1986,1,1,2,333,2.7457
1986,1,1,3,498,1.2890
1986,1,1,4,409,4.2228
1986,1,1,5,393,3.0254
1986,1,2,1,119,0.3542
1986,1,2,2,79,0.0321
1986,1,2,3,109,0.3159
1986,1,2,4,109,2.4984
1986,1,2,5,103,1.8836
1986,1,3,1,125,1.7297
1986,1,3,2,99,-1.4326
1986,1,3,3,94,-1.9726
1986,1,3,4,88,1.1017
1986,1,3,5,93,-0.0846
1986,2,1,1,600,6.3136
1986,2,1,2,333,7.0217
1986,2,1,3,491,4.3625
1986,2,1,4,409,6.4409
1986,2,1,5,392,6.2861
1986,2,2,1,118,8.4080
1986,2,2,2,78,6.5762
1986,2,2,3,109,5.2049
1986,2,2,4,108,6.4938
1986,2,2,5,103,6.5955
1986,2,3,1,125,8.7235
1986,2,3,2,99,5.6875
1986,2,3,3,94,7.5736
1986,2,3,4,87,6.4273
1986,2,3,5,92,9.7220
1986,3,1,1,596,4.2429
1986,3,1,2,331,3.9317
1986,3,1,3,488,2.9513
1986,3,1,4,408,6.3296
1986,3,1,5,392,4.7150
1986,3,2,1,117,6.0036
1986,3,2,2,78,4.8069
1986,3,2,3,109,4.1605
1986,3,2,4,107,8.5704
1986,3,2,5,102,3.9948
1986,3,3,1,125,7.4248
1986,3,3,2,99,4.7199
1986,3,3,3,93,5.1823
1986,3,3,4,86,4.8298
1986,3,3,5,92,4.9703
1986,4,1,1,590,2.9906
1986,4,1,2,329,0.4690
1986,4,1,3,483,0.2256
1986,4,1,4,405,3.0966
1986,4,1,5,389,0.8702
1986,4,2,1,116,3.8353
1986,4,2,2,77,1.2418
1986,4,2,3,108,0.3479
1986,4,2,4,107,-0.9098
1986,4,2,5,101,1.4386
1986,4,3,1,125,-0.2636
1986,4,3,2,99,0.0566
1986,4,3,3,92,-0.0449
1986,4,3,4,86,-0.3931
1986,4,3,5,92,-0.2847
1986,5,1,1,579,3.6405
1986,5,1,2,329,3.3384
1986,5,1,3,471,4.3782
1986,5,1,4,404,3.6767
1986,5,1,5,385,4.7816
1986,5,2,1,115,5.5991
1986,5,2,2,77,1.2641
1986,5,2,3,107,3.6515
1986,5,2,4,106,2.3708
1986,5,2,5,99,4.9081
1986,5,3,1,124,7.8620
1986,5,3,2,99,6.7051
1986,5,3,3,91,5.3674
1986,5,3,4,85,3.0017
1986,5,3,5,92,4.6904
1986,6,1,1,574,-0.7421
1986,6,1,2,327,-0.8803
1986,6,1,3,460,-0.2200
1986,6,1,4,402,-1.1542
1986,6,1,5,383,0.9441
1986,6,2,1,115,0.5070
1986,6,2,2,77,-1.9463
1986,6,2,3,107,1.1524
1986,6,2,4,105,-1.4578
1986,6,2,5,99,0.5005
1986,6,3,1,123,3.9545
1986,6,3,2,99,-0.5573
1986,6,3,3,90,1.6003
1986,6,3,4,84,-0.5962
1986,6,3,5,90,1.2940
1986,7,1,1,606,-9.5183
1986,7,1,2,334,-10.1341
1986,7,1,3,542,-9.2062
1986,7,1,4,408,-9.4787
1986,7,1,5,495,-8.4860
1986,7,2,1,129,-11.7231
1986,7,2,2,90,-11.5568
1986,7,2,3,127,-10.5188
1986,7,2,4,122,-11.1087
1986,7,2,5,106,-6.9699
1986,7,3,1,127,-5.6748
1986,7,3,2,88,-7.3165
1986,7,3,3,95,-7.1249
1986,7,3,4,90,-7.0803
1986,7,3,5,102,-6.6423
1986,8,1,1,602,1.9248
1986,8,1,2,332,-0.8457
1986,8,1,3,535,2.0595
1986,8,1,4,403,0.1543
1986,8,1,5,490,0.6372
1986,8,2,1,129,2.7572
1986,8,2,2,90,5.4284
1986,8,2,3,127,4.9396
1986,8,2,4,121,2.5319
1986,8,2,5,106,6.1970
1986,8,3,1,127,4.3346
1986,8,3,2,87,10.8096
1986,8,3,3,95,5.4974
1986,8,3,4,90,6.7953
1986,8,3,5,102,6.7092
1986,9,1,1,597,-6.8852
1986,9,1,2,330,-6.4680
1986,9,1,3,528,-5.2741
1986,9,1,4,400,-7.0509
1986,9,1,5,482,-5.3627
1986,9,2,1,128,-6.8813
1986,9,2,2,90,-6.2964
1986,9,2,3,125,-5.6507
1986,9,2,4,121,-5.2377
1986,9,2,5,106,-6.0516
1986,9,3,1,126,-9.9891
1986,9,3,2,87,-4.3053
1986,9,3,3,94,-7.2349
1986,9,3,4,89,-7.3373
1986,9,3,5,102,-8.8818
1986,10,1,1,589,2.4377
1986,10,1,2,328,2.0900
1986,10,1,3,522,0.7309
1986,10,1,4,399,3.0990
1986,10,1,5,477,2.9850
1986,10,2,1,126,6.3337
1986,10,2,2,89,4.3485
1986,10,2,3,124,2.9053
1986,10,2,4,121,3.6761
1986,10,2,5,105,3.9961
1986,10,3,1,125,8.6296
1986,10,3,2,87,4.2529
1986,10,3,3,94,6.2068
1986,10,3,4,87,2.4778
1986,10,3,5,102,7.0445
1986,11,1,1,583,0.7846
1986,11,1,2,319,-0.2918
1986,11,1,3,516,-2.1090
1986,11,1,4,394,-1.3133
1986,11,1,5,467,-0.0486
1986,11,2,1,125,0.9107
1986,11,2,2,89,2.1618
1986,11,2,3,123,1.8077
1986,11,2,4,121,0.6973
1986,11,2,5,105,-0.0932
1986,11,3,1,124,1.9595
1986,11,3,2,85,2.4050
1986,11,3,3,93,2.2973
1986,11,3,4,87,2.3689
1986,11,3,5,102,4.4447
1986,12,1,1,580,-3.4224
1986,12,1,2,315,-2.2054
1986,12,1,3,507,-3.4241
1986,12,1,4,390,-3.3331
1986,12,1,5,457,-4.2149
1986,12,2,1,124,-2.6829
1986,12,2,2,88,-2.1113
1986,12,2,3,123,-2.2918
1986,12,2,4,121,-1.8423
1986,12,2,5,103,-3.7883
1986,12,3,1,121,-2.1173
1986,12,3,2,85,-1.8616
1986,12,3,3,93,-2.5269
1986,12,3,4,87,-4.3773
1986,12,3,5,102,-2.6333
1987,1,1,1,567,10.3337
1987,1,1,2,308,10.4246
1987,1,1,3,494,9.8581
1987,1,1,4,382,11.7518
1987,1,1,5,444,10.3435
1987,1,2,1,121,13.2061
1987,1,2,2,85,12.3726
1987,1,2,3,119,12.7666
1987,1,2,4,120,15.4777
1987,1,2,5,103,12.6319
1987,1,3,1,118,14.4220
1987,1,3,2,84,14.0423
1987,1,3,3,93,13.0656
1987,1,3,4,85,16.2863
1987,1,3,5,101,12.5160
1987,2,1,1,558,10.1191
1987,2,1,2,303,8.4298
1987,2,1,3,493,6.2400
1987,2,1,4,379,11.0689
1987,2,1,5,439,8.8500
1987,2,2,1,120,10.1627
1987,2,2,2,84,8.0825
1987,2,2,3,116,7.0780
1987,2,2,4,120,9.2547
1987,2,2,5,103,6.5663
1987,2,3,1,118,8.1103
1987,2,3,2,84,3.4026
1987,2,3,3,93,4.4993
1987,2,3,4,84,7.7410
1987,2,3,5,100,3.4230
1987,3,1,1,556,1.6968
1987,3,1,2,302,5.0127
1987,3,1,3,488,4.5396
1987,3,1,4,378,0.7080
1987,3,1,5,440,3.8604
1987,3,2,1,120,0.3092
1987,3,2,2,83,1.3701
1987,3,2,3,116,5.1469
1987,3,2,4,120,-0.9510
1987,3,2,5,103,4.5458
1987,3,3,1,117,0.3602
1987,3,3,2,84,7.4062
1987,3,3,3,92,3.5849
1987,3,3,4,84,4.2465
1987,3,3,5,100,2.7109
1987,4,1,1,554,-1.1400
1987,4,1,2,299,-0.7138
1987,4,1,3,484,-1.7279
1987,4,1,4,371,-4.2253
1987,4,1,5,436,-1.9511
1987,4,2,1,120,-1.9289
1987,4,2,2,83,0.5626
1987,4,2,3,115,-4.5385
1987,4,2,4,120,-2.9420
1987,4,2,5,103,-2.7051
1987,4,3,1,117,-2.0916
1987,4,3,2,84,0.5704
1987,4,3,3,91,-2.5869
1987,4,3,4,84,5.1502
1987,4,3,5,100,-1.5226
1987,5,1,1,547,0.2557
1987,5,1,2,297,1.0072
1987,5,1,3,483,1.5077
1987,5,1,4,368,-0.1414
1987,5,1,5,433,-0.8925
1987,5,2,1,120,1.3560
1987,5,2,2,83,1.7704
1987,5,2,3,113,1.6347
1987,5,2,4,120,1.0415
1987,5,2,5,103,-0.7126
1987,5,3,1,117,2.1980
1987,5,3,2,82,2.0457
1987,5,3,3,91,1.0920
1987,5,3,4,84,-1.0402
1987,5,3,5,100,1.6554
1987,6,1,1,545,-0.0011
1987,6,1,2,295,1.6565
1987,6,1,3,482,2.4757
1987,6,1,4,368,0.2836
1987,6,1,5,429,3.4074
1987,6,2,1,119,1.1448
1987,6,2,2,83,2.0650
1987,6,2,3,112,5.2861
1987,6,2,4,120,0.8512
1987,6,2,5,103,3.4051
1987,6,3,1,117,5.3864
1987,6,3,2,82,6.0586
1987,6,3,3,91,5.0160
1987,6,3,4,84,2.8047
1987,6,3,5,100,4.9248
1987,7,1,1,698,1.7727
1987,7,1,2,489,4.3296
1987,7,1,3,361,6.2097
1987,7,1,4,503,2.0195
1987,7,1,5,452,2.3269
1987,7,2,1,126,1.6285
1987,7,2,2,111,4.8244
1987,7,2,3,84,6.3616
1987,7,2,4,125,3.9484
1987,7,2,5,114,4.5093
1987,7,3,1,120,5.2226
1987,7,3,2,101,5.8073
1987,7,3,3,91,5.9453
1987,7,3,4,87,3.3288
1987,7,3,5,95,5.8191
1987,8,1,1,692,3.1140
1987,8,1,2,484,1.6319
1987,8,1,3,358,1.5949
1987,8,1,4,498,0.5163
1987,8,1,5,451,0.9193
1987,8,2,1,124,5.9451
1987,8,2,2,110,4.4494
1987,8,2,3,83,-0.1463
1987,8,2,4,125,4.7385
1987,8,2,5,113,2.8795
1987,8,3,1,120,3.5142
1987,8,3,2,100,3.0740
1987,8,3,3,90,1.9029
1987,8,3,4,87,5.9696
1987,8,3,5,95,4.4660
1987,9,1,1,686,-0.6682
1987,9,1,2,478,-0.4150
1987,9,1,3,354,-1.9457
1987,9,1,4,498,-1.2894
1987,9,1,5,446,-1.6534
1987,9,2,1,123,-1.3515
1987,9,2,2,107,-1.0408
1987,9,2,3,80,-1.5222
1987,9,2,4,125,-3.5521
1987,9,2,5,113,-0.6406
1987,9,3,1,119,-1.5139
1987,9,3,2,99,-3.0267
1987,9,3,3,90,-0.8482
1987,9,3,4,87,-5.5281
1987,9,3,5,94,-0.0291
1987,10,1,1,681,-31.3564
1987,10,1,2,474,-32.4664
1987,10,1,3,348,-30.3951
1987,10,1,4,495,-32.4574
1987,10,1,5,443,-32.1446
1987,10,2,1,120,-33.6357
1987,10,2,2,105,-29.2573
1987,10,2,3,79,-31.9491
1987,10,2,4,124,-31.2755
1987,10,2,5,113,-31.7997
1987,10,3,1,119,-20.8557
1987,10,3,2,99,-23.4099
1987,10,3,3,90,-22.9304
1987,10,3,4,86,-24.4011
1987,10,3,5,93,-21.5773
1987,11,1,1,673,-6.1192
1987,11,1,2,472,-6.6083
1987,11,1,3,341,-5.6725
1987,11,1,4,491,-5.8647
1987,11,1,5,439,-5.0263
1987,11,2,1,120,-7.1365
1987,11,2,2,103,-6.2719
1987,11,2,3,79,-1.8804
1987,11,2,4,123,-4.9619
1987,11,2,5,113,-3.2671
1987,11,3,1,118,-8.3375
1987,11,3,2,99,-10.1335
1987,11,3,3,90,-6.2825
1987,11,3,4,86,-7.3425
1987,11,3,5,91,-9.3574
1987,12,1,1,658,5.0315
1987,12,1,2,470,6.1337
1987,12,1,3,339,4.8186
1987,12,1,4,484,5.5068
1987,12,1,5,437,3.8179
1987,12,2,1,119,13.0249
1987,12,2,2,102,14.0537
1987,12,2,3,78,6.5452
1987,12,2,4,123,11.2670
1987,12,2,5,113,9.8592
1987,12,3,1,116,8.6574
1987,12,3,2,99,8.3549
1987,12,3,3,90,9.4955
1987,12,3,4,86,8.8693
1987,12,3,5,91,8.1730
1988,1,1,1,651,5.3167
1988,1,1,2,466,5.9843
1988,1,1,3,335,5.0538
1988,1,1,4,478,5.1086
1988,1,1,5,434,7.4208
1988,1,2,1,119,0.9784
1988,1,2,2,100,1.3720
1988,1,2,3,78,0.9974
1988,1,2,4,122,2.4463
1988,1,2,5,111,3.7735
1988,1,3,1,115,3.3717
1988,1,3,2,99,6.1005
1988,1,3,3,90,1.9850
1988,1,3,4,86,0.7418
1988,1,3,5,91,2.9533
1988,2,1,1,645,7.0951
1988,2,1,2,462,7.0539
1988,2,1,3,330,8.6264
1988,2,1,4,473,8.0645
1988,2,1,5,430,8.0110
1988,2,2,1,117,8.1363
1988,2,2,2,100,10.4682
1988,2,2,3,78,11.5785
1988,2,2,4,120,9.6272
1988,2,2,5,110,10.6443
1988,2,3,1,115,5.4079
1988,2,3,2,99,6.6147
1988,2,3,3,90,5.4877
1988,2,3,4,86,7.8177
1988,2,3,5,91,3.8505
1988,3,1,1,632,4.2219
1988,3,1,2,457,6.0311
1988,3,1,3,328,5.7678
1988,3,1,4,471,5.4401
1988,3,1,5,424,5.8077
1988,3,2,1,117,4.2223
1988,3,2,2,100,3.4529
1988,3,2,3,78,2.8961
1988,3,2,4,119,4.8273
1988,3,2,5,110,2.8915
1988,3,3,1,115,-2.0988
1988,3,3,2,99,-0.2337
1988,3,3,3,90,-1.7927
1988,3,3,4,86,-3.9183
1988,3,3,5,91,-4.5355
1988,4,1,1,620,1.5355
1988,4,1,2,455,1.8139
1988,4,1,3,328,1.7962
1988,4,1,4,467,3.2420
1988,4,1,5,420,1.9113
1988,4,2,1,118,2.2499
1988,4,2,2,99,0.9043
1988,4,2,3,78,2.7965
1988,4,2,4,117,1.2145
1988,4,2,5,109,3.9734
1988,4,3,1,114,-0.7802
1988,4,3,2,99,2.4954
1988,4,3,3,88,0.6943
1988,4,3,4,86,2.3673
1988,4,3,5,91,1.0613
1988,5,1,1,617,-2.4451
1988,5,1,2,450,-3.4448
1988,5,1,3,323,-2.2502
1988,5,1,4,467,-2.7914
1988,5,1,5,415,-1.6513
1988,5,2,1,117,-0.3325
1988,5,2,2,99,-3.1392
1988,5,2,3,77,-0.0579
1988,5,2,4,117,-1.5037
1988,5,2,5,108,-2.5172
1988,5,3,1,114,-0.4310
1988,5,3,2,99,-0.5653
1988,5,3,3,88,-0.5525
1988,5,3,4,85,0.2596
1988,5,3,5,91,1.1368
1988,6,1,1,609,7.9953
1988,6,1,2,444,6.4113
1988,6,1,3,317,4.3705
1988,6,1,4,460,5.9182
1988,6,1,5,409,6.3259
1988,6,2,1,116,9.0360
1988,6,2,2,98,7.9212
1988,6,2,3,77,7.6354
1988,6,2,4,117,8.5940
1988,6,2,5,105,7.4633
1988,6,3,1,113,4.9306
1988,6,3,2,99,2.1961
1988,6,3,3,88,4.9860
1988,6,3,4,84,8.3960
1988,6,3,5,91,5.0771
1988,7,1,1,590,-1.2751
1988,7,1,2,483,-1.6314
1988,7,1,3,511,-0.7018
1988,7,1,4,386,0.9828
1988,7,1,5,373,0.5321
1988,7,2,1,137,-3.7375
1988,7,2,2,99,-0.5869
1988,7,2,3,143,-1.3714
1988,7,2,4,90,-0.8258
1988,7,2,5,101,-1.8784
1988,7,3,1,106,-1.4857
1988,7,3,2,97,2.2427
1988,7,3,3,110,-2.5461
1988,7,3,4,66,-1.0500
1988,7,3,5,80,-1.6994
1988,8,1,1,585,-3.5282
1988,8,1,2,477,-1.4412
1988,8,1,3,507,-2.1895
1988,8,1,4,384,-2.5801
1988,8,1,5,368,-2.8933
1988,8,2,1,136,-4.2221
1988,8,2,2,99,-4.0862
1988,8,2,3,142,-4.2952
1988,8,2,4,88,-0.4968
1988,8,2,5,101,-3.1032
1988,8,3,1,106,-2.8481
1988,8,3,2,96,-2.7685
1988,8,3,3,109,-5.0050
1988,8,3,4,66,-3.2761
1988,8,3,5,80,-3.2222
1988,9,1,1,576,2.2955
1988,9,1,2,474,1.8367
1988,9,1,3,501,3.2029
1988,9,1,4,382,2.3221
1988,9,1,5,364,0.9771
1988,9,2,1,134,3.7600
1988,9,2,2,98,1.6302
1988,9,2,3,141,2.3042
1988,9,2,4,83,3.5182
1988,9,2,5,101,2.3746
1988,9,3,1,106,5.0104
1988,9,3,2,95,1.3515
1988,9,3,3,109,4.9099
1988,9,3,4,66,4.2725
1988,9,3,5,80,5.1925
1988,10,1,1,571,-2.8770
1988,10,1,2,468,-3.1553
1988,10,1,3,494,-1.5736
1988,10,1,4,380,-2.3426
1988,10,1,5,361,0.4694
1988,10,2,1,133,-1.5466
1988,10,2,2,96,-0.9131
1988,10,2,3,140,-1.6261
1988,10,2,4,81,-0.5826
1988,10,2,5,100,0.4297
1988,10,3,1,106,1.6043
1988,10,3,2,94,1.7357
1988,10,3,3,109,2.3739
1988,10,3,4,66,2.9359
1988,10,3,5,80,2.0733
1988,11,1,1,567,-4.5477
1988,11,1,2,464,-4.9125
1988,11,1,3,488,-3.3940
1988,11,1,4,379,-5.5035
1988,11,1,5,354,-3.2915
1988,11,2,1,133,-3.6855
1988,11,2,2,95,-2.9630
1988,11,2,3,139,-2.9226
1988,11,2,4,81,-3.6427
1988,11,2,5,99,-1.6872
1988,11,3,1,104,-1.9105
1988,11,3,2,94,-1.3114
1988,11,3,3,108,-1.2075
1988,11,3,4,66,-1.6280
1988,11,3,5,79,-2.9155
1988,12,1,1,563,3.5485
1988,12,1,2,459,4.7545
1988,12,1,3,485,4.2634
1988,12,1,4,373,3.0407
1988,12,1,5,348,2.4806
1988,12,2,1,131,6.3062
1988,12,2,2,93,5.5874
1988,12,2,3,139,5.9175
1988,12,2,4,81,2.5476
1988,12,2,5,97,4.9032
1988,12,3,1,104,2.8955
1988,12,3,2,94,1.8232
1988,12,3,3,107,1.9895
1988,12,3,4,65,2.2827
1988,12,3,5,79,2.8497
1989,1,1,1,554,6.0863
1989,1,1,2,455,5.1523
1989,1,1,3,476,5.2596
1989,1,1,4,368,4.4636
1989,1,1,5,342,5.9589
1989,1,2,1,130,4.2801
1989,1,2,2,93,7.0911
1989,1,2,3,137,3.5428
1989,1,2,4,81,4.4343
1989,1,2,5,97,6.1294
1989,1,3,1,104,7.2897
1989,1,3,2,92,6.0275
1989,1,3,3,106,7.0071
1989,1,3,4,65,7.9103
1989,1,3,5,79,7.8783
1989,2,1,1,550,0.0201
1989,2,1,2,452,0.8728
1989,2,1,3,473,0.0291
1989,2,1,4,362,0.7774
1989,2,1,5,336,1.0732
1989,2,2,1,129,-0.5067
1989,2,2,2,93,0.5417
1989,2,2,3,136,2.0443
1989,2,2,4,81,2.3292
1989,2,2,5,96,1.3635
1989,2,3,1,103,-2.7092
1989,2,3,2,92,-1.7866
1989,2,3,3,105,-2.3786
1989,2,3,4,65,-3.0103
1989,2,3,5,78,-1.5816
1989,3,1,1,545,3.2216
1989,3,1,2,445,3.3264
1989,3,1,3,469,3.1141
1989,3,1,4,356,3.5425
1989,3,1,5,329,2.2943
1989,3,2,1,127,2.9627
1989,3,2,2,92,2.7850
1989,3,2,3,135,3.1304
1989,3,2,4,81,3.1331
1989,3,2,5,96,2.7581
1989,3,3,1,103,2.8560
1989,3,3,2,92,3.8199
1989,3,3,3,105,0.0916
1989,3,3,4,65,2.0853
1989,3,3,5,78,-0.2007
1989,4,1,1,538,3.6330
1989,4,1,2,443,3.6557
1989,4,1,3,463,3.6470
1989,4,1,4,354,2.8654
1989,4,1,5,325,3.5348
1989,4,2,1,126,5.2198
1989,4,2,2,90,4.3311
1989,4,2,3,134,5.7682
1989,4,2,4,81,3.7689
1989,4,2,5,96,4.6289
1989,4,3,1,103,5.8834
1989,4,3,2,90,4.0880
1989,4,3,3,105,6.4188
1989,4,3,4,65,3.6738
1989,4,3,5,78,6.4655
1989,5,1,1,533,3.5300
1989,5,1,2,439,3.1169
1989,5,1,3,459,4.3855
1989,5,1,4,352,2.9239
1989,5,1,5,323,4.2002
1989,5,2,1,125,5.3573
1989,5,2,2,90,4.8165
1989,5,2,3,131,4.4233
1989,5,2,4,81,5.4141
1989,5,2,5,95,3.9276
1989,5,3,1,103,4.1089
1989,5,3,2,90,3.2245
1989,5,3,3,104,4.4553
1989,5,3,4,65,3.2757
1989,5,3,5,78,3.3261
1989,6,1,1,524,-2.7195
1989,6,1,2,430,-1.6210
1989,6,1,3,455,-1.6664
1989,6,1,4,349,-2.2617
1989,6,1,5,320,-2.0324
1989,6,2,1,124,-3.6196
1989,6,2,2,90,-4.1964
1989,6,2,3,130,-2.9054
1989,6,2,4,81,-1.7872
1989,6,2,5,94,-2.3486
1989,6,3,1,103,-2.2184
1989,6,3,2,89,-1.6684
1989,6,3,3,103,-1.2924
1989,6,3,4,65,0.8647
1989,6,3,5,78,0.9937
1989,7,1,1,575,3.5935
1989,7,1,2,454,1.3529
1989,7,1,3,503,1.9045
1989,7,1,4,305,4.2542
1989,7,1,5,396,3.0814
1989,7,2,1,108,4.9753
1989,7,2,2,101,4.3112
1989,7,2,3,124,3.7409
1989,7,2,4,92,6.2469
1989,7,2,5,92,4.7039
1989,7,3,1,98,11.4469
1989,7,3,2,72,5.5547
1989,7,3,3,99,8.4026
1989,7,3,4,90,8.0260
1989,7,3,5,72,6.5560
1989,8,1,1,573,0.8477
1989,8,1,2,449,2.9351
1989,8,1,3,500,0.8107
1989,8,1,4,304,1.6043
1989,8,1,5,392,1.6319
1989,8,2,1,108,3.7107
1989,8,2,2,101,1.9983
1989,8,2,3,122,3.4795
1989,8,2,4,92,3.5427
1989,8,2,5,92,2.6024
1989,8,3,1,96,2.0257
1989,8,3,2,72,1.9232
1989,8,3,3,97,1.3384
1989,8,3,4,90,5.7595
1989,8,3,5,71,2.2009
1989,9,1,1,568,-0.6280
1989,9,1,2,443,-0.3218
1989,9,1,3,495,-0.9321
1989,9,1,4,300,-1.0024
1989,9,1,5,392,0.0919
1989,9,2,1,108,0.6191
1989,9,2,2,101,0.5425
1989,9,2,3,122,0.8546
1989,9,2,4,90,1.9298
1989,9,2,5,91,0.1110
1989,9,3,1,96,0.5514
1989,9,3,2,71,0.4721
1989,9,3,3,96,0.0546
1989,9,3,4,90,-1.9318
1989,9,3,5,71,-1.6924
1989,10,1,1,567,-5.1423
1989,10,1,2,437,-6.4329
1989,10,1,3,488,-7.3940
1989,10,1,4,298,-7.5158
1989,10,1,5,387,-6.1373
1989,10,2,1,107,-4.2976
1989,10,2,2,100,-6.7146
1989,10,2,3,122,-6.8196
1989,10,2,4,90,-4.4526
1989,10,2,5,90,-7.1899
1989,10,3,1,96,-2.7194
1989,10,3,2,71,0.1628
1989,10,3,3,96,-2.8257
1989,10,3,4,90,-3.2757
1989,10,3,5,71,-4.6270
1989,11,1,1,565,-0.1804
1989,11,1,2,431,0.5868
1989,11,1,3,483,-1.6230
1989,11,1,4,298,-1.4235
1989,11,1,5,381,0.2488
1989,11,2,1,106,1.8308
1989,11,2,2,100,0.7602
1989,11,2,3,122,1.9122
1989,11,2,4,90,0.9761
1989,11,2,5,90,2.0642
1989,11,3,1,95,2.9300
1989,11,3,2,71,2.7914
1989,11,3,3,96,1.5025
1989,11,3,4,89,1.0805
1989,11,3,5,71,2.1533
1989,12,1,1,557,-0.0757
1989,12,1,2,427,-1.2542
1989,12,1,3,482,-1.5062
1989,12,1,4,296,0.2859
1989,12,1,5,379,-1.4339
1989,12,2,1,105,1.0022
1989,12,2,2,100,1.0579
1989,12,2,3,120,1.9799
1989,12,2,4,89,-0.9323
1989,12,2,5,90,0.3680
1989,12,3,1,95,1.3692
1989,12,3,2,71,4.2727
1989,12,3,3,96,2.8876
1989,12,3,4,88,0.9784
1989,12,3,5,71,1.8411
1990,1,1,1,553,-6.7712
1990,1,1,2,425,-8.6828
1990,1,1,3,475,-6.2762
1990,1,1,4,291,-8.5476
1990,1,1,5,379,-8.2294
1990,1,2,1,105,-8.2183
1990,1,2,2,99,-8.6075
1990,1,2,3,120,-9.5092
1990,1,2,4,88,-8.9924
1990,1,2,5,90,-9.4289
1990,1,3,1,94,-6.4637
1990,1,3,2,70,-4.0803
1990,1,3,3,96,-8.4590
1990,1,3,4,86,-7.1883
1990,1,3,5,71,-6.2276
1990,2,1,1,552,5.2343
1990,2,1,2,421,2.2683
1990,2,1,3,474,3.0744
1990,2,1,4,288,1.3051
1990,2,1,5,374,1.2045
1990,2,2,1,102,6.5112
1990,2,2,2,99,1.4761
1990,2,2,3,119,2.8877
1990,2,2,4,86,2.4859
1990,2,2,5,90,2.7531
1990,2,3,1,92,0.2491
1990,2,3,2,70,1.8436
1990,2,3,3,96,1.1532
1990,2,3,4,86,2.9142
1990,2,3,5,69,2.0705
1990,3,1,1,550,5.0526
1990,3,1,2,420,4.8861
1990,3,1,3,469,4.8608
1990,3,1,4,284,4.5166
1990,3,1,5,369,3.0204
1990,3,2,1,101,4.0214
1990,3,2,2,97,5.6040
1990,3,2,3,119,6.1425
1990,3,2,4,86,4.7204
1990,3,2,5,90,3.1606
1990,3,3,1,93,3.7844
1990,3,3,2,70,1.0148
1990,3,3,3,96,4.5143
1990,3,3,4,86,3.7813
1990,3,3,5,69,1.7080
1990,4,1,1,544,-2.4674
1990,4,1,2,417,-4.5212
1990,4,1,3,466,-1.4998
1990,4,1,4,282,-1.2736
1990,4,1,5,366,-3.4767
1990,4,2,1,101,-3.3198
1990,4,2,2,96,-4.9308
1990,4,2,3,118,-2.1799
1990,4,2,4,86,-0.6071
1990,4,2,5,89,-3.9502
1990,4,3,1,93,-1.2969
1990,4,3,2,70,-3.9342
1990,4,3,3,96,-2.1548
1990,4,3,4,86,-1.4293
1990,4,3,5,68,-3.0654
1990,5,1,1,538,9.2504
1990,5,1,2,412,6.1895
1990,5,1,3,461,8.4801
1990,5,1,4,280,7.2801
1990,5,1,5,364,4.4617
1990,5,2,1,101,10.6739
1990,5,2,2,96,8.8251
1990,5,2,3,118,10.2640
1990,5,2,4,86,7.3684
1990,5,2,5,88,6.7421
1990,5,3,1,93,11.5194
1990,5,3,2,69,8.2423
1990,5,3,3,96,10.8150
1990,5,3,4,86,10.4003
1990,5,3,5,68,7.0033
1990,6,1,1,530,1.8652
1990,6,1,2,408,-0.5029
1990,6,1,3,457,3.0569
1990,6,1,4,276,0.3910
1990,6,1,5,357,1.2048
1990,6,2,1,101,1.0814
1990,6,2,2,95,0.8713
