year,month,rank_ME,rank_ALMq_6,nstocks,ret_vw
2012,4,1,4,331,-2.1705
2012,4,1,5,676,-1.7903
2012,4,2,1,227,-0.6022
2012,4,2,2,177,-1.4404
2012,4,2,3,213,-2.3753
2012,4,2,4,193,-0.6040
2012,4,2,5,148,-1.5220
2012,4,3,1,279,-0.3020
2012,4,3,2,232,0.2904
2012,4,3,3,191,-0.4613
2012,4,3,4,140,-1.3229
2012,4,3,5,80,-1.7345
2012,5,1,1,322,-8.4898
2012,5,1,2,357,-7.3097
2012,5,1,3,394,-7.0240
2012,5,1,4,410,-8.2323
2012,5,1,5,742,-7.5092
2012,5,2,1,232,-6.8272
2012,5,2,2,212,-6.2504
2012,5,2,3,252,-7.2871
2012,5,2,4,235,-6.8714
2012,5,2,5,179,-8.9311
2012,5,3,1,298,-4.9384
2012,5,3,2,277,-5.1604
2012,5,3,3,234,-6.3532
2012,5,3,4,176,-7.2520
2012,5,3,5,98,-5.9916
2012,6,1,1,319,7.7504
2012,6,1,2,354,8.1386
2012,6,1,3,396,6.7400
2012,6,1,4,411,5.6604
2012,6,1,5,739,4.9995
2012,6,2,1,238,5.6047
2012,6,2,2,212,3.8449
2012,6,2,3,250,4.1548
2012,6,2,4,237,4.0476
2012,6,2,5,187,2.9638
2012,6,3,1,303,2.8426
2012,6,3,2,284,3.9605
2012,6,3,3,236,4.4652
2012,6,3,4,179,4.0808
2012,6,3,5,100,3.7630
2012,7,1,1,276,-1.9764
2012,7,1,2,276,-1.7903
2012,7,1,3,326,-2.5367
2012,7,1,4,341,-2.0505
2012,7,1,5,702,-2.8869
2012,7,2,1,228,-3.5157
2012,7,2,2,192,-2.1921
2012,7,2,3,223,-1.8858
2012,7,2,4,203,-0.5677
2012,7,2,5,170,0.0709
2012,7,3,1,293,1.3971
2012,7,3,2,259,1.6762
2012,7,3,3,221,2.2905
2012,7,3,4,169,0.4642
2012,7,3,5,89,1.1859
2012,8,1,1,306,1.5075
2012,8,1,2,331,1.7815
2012,8,1,3,394,3.0428
2012,8,1,4,408,4.3668
2012,8,1,5,756,3.1687
2012,8,2,1,231,3.7130
2012,8,2,2,218,3.7343
2012,8,2,3,244,2.9370
2012,8,2,4,228,3.8973
2012,8,2,5,183,4.3171
2012,8,3,1,314,2.9393
2012,8,3,2,276,1.8014
2012,8,3,3,246,1.8308
2012,8,3,4,182,1.8802
2012,8,3,5,100,3.2613
2012,9,1,1,302,5.1720
2012,9,1,2,331,4.8299
2012,9,1,3,392,5.7738
2012,9,1,4,402,3.6012
2012,9,1,5,747,4.4824
2012,9,2,1,226,3.0487
2012,9,2,2,221,3.1042
2012,9,2,3,240,3.5326
2012,9,2,4,225,2.6417
2012,9,2,5,186,2.0591
2012,9,3,1,312,2.1143
2012,9,3,2,278,2.3794
2012,9,3,3,247,2.5430
2012,9,3,4,181,1.7404
2012,9,3,5,101,2.2433
2012,10,1,1,263,-5.2750
2012,10,1,2,270,-4.8606
2012,10,1,3,324,-4.5075
2012,10,1,4,317,-4.4352
2012,10,1,5,711,-3.3009
2012,10,2,1,203,-4.2174
2012,10,2,2,193,-1.9048
2012,10,2,3,205,-1.4879
2012,10,2,4,195,-0.9544
2012,10,2,5,170,0.0728
2012,10,3,1,298,-3.8520
2012,10,3,2,251,-1.8589
2012,10,3,3,210,-0.9050
2012,10,3,4,146,-0.3209
2012,10,3,5,85,-0.7965
2012,11,1,1,296,-1.6069
2012,11,1,2,327,1.5889
2012,11,1,3,387,0.7946
2012,11,1,4,366,1.0500
2012,11,1,5,732,1.7011
2012,11,2,1,218,0.3465
2012,11,2,2,229,2.1874
2012,11,2,3,224,0.9927
2012,11,2,4,211,0.6276
2012,11,2,5,180,2.4233
2012,11,3,1,301,1.8513
2012,11,3,2,270,0.6439
2012,11,3,3,226,-0.0034
2012,11,3,4,164,-0.1841
2012,11,3,5,94,1.7232
2012,12,1,1,294,1.3620
2012,12,1,2,324,2.7490
2012,12,1,3,391,3.4230
2012,12,1,4,369,4.4096
2012,12,1,5,729,3.9695
2012,12,2,1,222,2.3305
2012,12,2,2,228,2.9681
2012,12,2,3,229,3.8672
2012,12,2,4,212,4.1087
2012,12,2,5,181,5.4641
2012,12,3,1,295,-1.0054
2012,12,3,2,272,0.5373
2012,12,3,3,229,1.3027
2012,12,3,4,168,2.0943
2012,12,3,5,92,4.8775
2013,1,1,1,254,7.0522
2013,1,1,2,270,4.4792
2013,1,1,3,326,4.8402
2013,1,1,4,302,6.6971
2013,1,1,5,671,6.5466
2013,1,2,1,203,6.2455
2013,1,2,2,208,6.2351
2013,1,2,3,206,6.5052
2013,1,2,4,181,6.2942
2013,1,2,5,163,6.0558
2013,1,3,1,273,3.7733
2013,1,3,2,240,5.9401
2013,1,3,3,197,5.9373
2013,1,3,4,151,6.1436
2013,1,3,5,82,8.1715
2013,2,1,1,281,-0.9824
2013,2,1,2,323,0.8911
2013,2,1,3,391,-0.3326
2013,2,1,4,377,0.4422
2013,2,1,5,705,1.1463
2013,2,2,1,215,2.7196
2013,2,2,2,235,0.6068
2013,2,2,3,220,1.1414
2013,2,2,4,199,0.4553
2013,2,2,5,176,0.8749
2013,2,3,1,280,1.0568
2013,2,3,2,259,1.5203
2013,2,3,3,222,1.1743
2013,2,3,4,169,1.3772
2013,2,3,5,92,2.2726
2013,3,1,1,287,6.0191
2013,3,1,2,334,6.2889
2013,3,1,3,393,5.7390
2013,3,1,4,381,3.6371
2013,3,1,5,699,4.5725
2013,3,2,1,216,5.1714
2013,3,2,2,238,5.3575
2013,3,2,3,224,4.9168
2013,3,2,4,203,4.8425
2013,3,2,5,176,4.2433
2013,3,3,1,280,3.9299
2013,3,3,2,263,3.6506
2013,3,3,3,220,3.7188
2013,3,3,4,174,4.0947
2013,3,3,5,94,5.1673
2013,4,1,1,259,1.9074
2013,4,1,2,287,1.2199
2013,4,1,3,325,-1.4673
2013,4,1,4,319,0.2864
2013,4,1,5,641,0.6671
2013,4,2,1,204,-0.9509
2013,4,2,2,212,-2.0864
2013,4,2,3,188,-1.1121
2013,4,2,4,177,-0.7546
2013,4,2,5,157,-0.4226
2013,4,3,1,268,1.5589
2013,4,3,2,250,2.9533
2013,4,3,3,201,0.6990
2013,4,3,4,158,1.6735
2013,4,3,5,85,0.0562
2013,5,1,1,293,7.2096
2013,5,1,2,322,5.7812
2013,5,1,3,383,4.3187
2013,5,1,4,360,4.2358
2013,5,1,5,682,6.1279
2013,5,2,1,226,4.8555
2013,5,2,2,227,5.6306
2013,5,2,3,207,5.9591
2013,5,2,4,191,4.2076
2013,5,2,5,180,7.0335
2013,5,3,1,278,0.9310
2013,5,3,2,274,1.7196
2013,5,3,3,215,2.2682
2013,5,3,4,169,1.2045
2013,5,3,5,94,4.2808
2013,6,1,1,293,1.7678
2013,6,1,2,320,2.3759
2013,6,1,3,380,0.2698
2013,6,1,4,359,-0.2162
2013,6,1,5,680,0.8975
2013,6,2,1,226,1.5942
2013,6,2,2,230,-0.2594
2013,6,2,3,212,-0.7450
2013,6,2,4,194,-1.3127
2013,6,2,5,183,-2.3782
2013,6,3,1,278,-1.7014
2013,6,3,2,270,-1.1658
2013,6,3,3,224,-1.0775
2013,6,3,4,171,-1.1822
2013,6,3,5,98,-3.2693
2013,7,1,1,247,8.0420
2013,7,1,2,269,9.0971
2013,7,1,3,303,10.5227
2013,7,1,4,297,7.9548
2013,7,1,5,641,7.0882
2013,7,2,1,208,7.8216
2013,7,2,2,197,6.8664
2013,7,2,3,180,7.1647
2013,7,2,4,166,6.3007
2013,7,2,5,174,8.1651
2013,7,3,1,270,6.2622
2013,7,3,2,235,4.3761
2013,7,3,3,205,5.2466
2013,7,3,4,159,5.6492
2013,7,3,5,86,5.6954
2013,8,1,1,262,-0.3790
2013,8,1,2,298,-2.6077
2013,8,1,3,353,-3.2167
2013,8,1,4,352,-3.6048
2013,8,1,5,691,-2.9345
2013,8,2,1,218,-0.0361
2013,8,2,2,213,-2.6663
2013,8,2,3,199,-3.1719
2013,8,2,4,190,-2.8942
2013,8,2,5,191,-4.5769
2013,8,3,1,285,-2.0856
2013,8,3,2,251,-2.1856
2013,8,3,3,218,-1.6309
2013,8,3,4,166,-3.6202
2013,8,3,5,90,-2.4978
2013,9,1,1,260,8.3888
2013,9,1,2,295,5.0112
2013,9,1,3,357,6.2497
2013,9,1,4,350,6.9289
2013,9,1,5,682,7.5494
2013,9,2,1,220,5.6847
2013,9,2,2,218,6.0153
2013,9,2,3,199,6.8488
2013,9,2,4,197,6.4540
2013,9,2,5,197,6.4606
2013,9,3,1,287,3.5068
2013,9,3,2,258,3.7859
2013,9,3,3,223,3.9776
2013,9,3,4,168,3.0685
2013,9,3,5,88,4.4613
2013,10,1,1,240,-0.4014
2013,10,1,2,243,0.6812
2013,10,1,3,324,1.8539
2013,10,1,4,289,3.9548
2013,10,1,5,648,3.2655
2013,10,2,1,213,1.9150
2013,10,2,2,198,2.2202
2013,10,2,3,182,3.2842
2013,10,2,4,173,3.0557
2013,10,2,5,182,3.4966
2013,10,3,1,282,4.7380
2013,10,3,2,238,4.1471
2013,10,3,3,204,4.2230
2013,10,3,4,156,4.2269
2013,10,3,5,81,6.8458
2013,11,1,1,260,7.1772
2013,11,1,2,288,5.7998
2013,11,1,3,370,6.0238
2013,11,1,4,351,5.6667
2013,11,1,5,695,5.0072
2013,11,2,1,213,4.4431
2013,11,2,2,215,3.9955
2013,11,2,3,203,2.3891
2013,11,2,4,201,3.0241
2013,11,2,5,187,3.5448
2013,11,3,1,290,2.6344
2013,11,3,2,265,3.2522
2013,11,3,3,221,2.0669
2013,11,3,4,162,0.7012
2013,11,3,5,81,3.0840
2013,12,1,1,256,3.9928
2013,12,1,2,282,2.8950
2013,12,1,3,375,3.4705
2013,12,1,4,350,2.4146
2013,12,1,5,685,1.8570
2013,12,2,1,212,1.5688
2013,12,2,2,211,2.7609
2013,12,2,3,203,1.8589
2013,12,2,4,203,2.8765
2013,12,2,5,188,2.4604
2013,12,3,1,288,2.1759
2013,12,3,2,265,2.9406
2013,12,3,3,223,3.2082
2013,12,3,4,165,1.8044
2013,12,3,5,83,4.1912
2014,1,1,1,223,2.5995
2014,1,1,2,234,1.6198
2014,1,1,3,302,-2.0943
2014,1,1,4,295,-2.3005
2014,1,1,5,661,-2.3454
2014,1,2,1,199,-1.5760
2014,1,2,2,195,-1.4745
2014,1,2,3,189,-3.6303
2014,1,2,4,180,-3.7185
2014,1,2,5,171,-3.3584
2014,1,3,1,279,-3.5370
2014,1,3,2,242,-1.9785
2014,1,3,3,206,-3.0794
2014,1,3,4,139,-3.3561
2014,1,3,5,75,-4.7782
2014,2,1,1,255,4.6307
2014,2,1,2,282,3.7695
2014,2,1,3,342,2.8787
2014,2,1,4,364,4.3731
2014,2,1,5,698,5.8434
2014,2,2,1,224,4.7758
2014,2,2,2,222,4.3292
2014,2,2,3,220,5.9790
2014,2,2,4,195,5.5182
2014,2,2,5,188,6.6184
2014,2,3,1,287,4.6801
2014,2,3,2,263,5.2924
2014,2,3,3,219,5.8740
2014,2,3,4,147,3.9583
2014,2,3,5,79,3.6940
2014,3,1,1,251,-4.1047
2014,3,1,2,286,-0.6899
2014,3,1,3,344,0.0261
2014,3,1,4,371,1.7497
2014,3,1,5,695,0.5296
2014,3,2,1,222,-3.4720
2014,3,2,2,222,-0.8712
2014,3,2,3,221,0.2040
2014,3,2,4,194,1.8718
2014,3,2,5,192,1.7825
2014,3,3,1,283,-1.7465
2014,3,3,2,268,-0.2366
2014,3,3,3,219,1.2331
2014,3,3,4,150,2.3940
2014,3,3,5,84,3.5149
2014,4,1,1,228,-8.5916
2014,4,1,2,249,-6.7935
2014,4,1,3,282,-6.7428
2014,4,1,4,318,-4.2972
2014,4,1,5,643,-4.4757
2014,4,2,1,208,-6.6534
2014,4,2,2,207,-3.5776
2014,4,2,3,198,-2.5510
2014,4,2,4,173,-1.1767
2014,4,2,5,173,-0.0639
2014,4,3,1,268,-0.0658
2014,4,3,2,242,0.0407
2014,4,3,3,201,1.2869
2014,4,3,4,133,3.1699
2014,4,3,5,80,3.0571
2014,5,1,1,269,-0.5430
2014,5,1,2,307,-0.5903
2014,5,1,3,357,-0.4512
2014,5,1,4,371,-1.4359
2014,5,1,5,664,-1.0325
2014,5,2,1,226,-0.8950
2014,5,2,2,226,0.3420
2014,5,2,3,208,1.6287
2014,5,2,4,191,1.1042
2014,5,2,5,179,0.3927
2014,5,3,1,286,2.4654
2014,5,3,2,273,2.0541
2014,5,3,3,214,2.6893
2014,5,3,4,155,1.5869
2014,5,3,5,102,2.2250
2014,6,1,1,269,5.6458
2014,6,1,2,309,5.3966
2014,6,1,3,366,6.0014
2014,6,1,4,377,4.0201
2014,6,1,5,660,4.8321
2014,6,2,1,227,7.4643
2014,6,2,2,230,4.9655
2014,6,2,3,212,6.6411
2014,6,2,4,192,5.0643
2014,6,2,5,174,5.1741
2014,6,3,1,289,2.2153
2014,6,3,2,274,1.5621
2014,6,3,3,214,2.5406
2014,6,3,4,154,3.3917
2014,6,3,5,103,4.6758
2014,7,1,1,240,-8.2664
2014,7,1,2,260,-5.9116
2014,7,1,3,315,-6.9212
2014,7,1,4,317,-6.4291
2014,7,1,5,593,-6.3313
2014,7,2,1,216,-4.9452
2014,7,2,2,210,-6.0776
2014,7,2,3,183,-6.2979
2014,7,2,4,171,-6.7985
2014,7,2,5,162,-6.8649
2014,7,3,1,283,-1.5174
2014,7,3,2,253,-1.8703
2014,7,3,3,196,-0.3796
2014,7,3,4,141,-2.1662
2014,7,3,5,101,-4.1276
2014,8,1,1,271,2.9478
2014,8,1,2,320,3.6994
2014,8,1,3,392,3.8018
2014,8,1,4,382,4.7614
2014,8,1,5,623,4.9671
2014,8,2,1,233,4.8511
2014,8,2,2,228,3.9081
2014,8,2,3,208,5.8531
2014,8,2,4,195,4.1344
2014,8,2,5,170,6.8536
2014,8,3,1,291,5.3867
2014,8,3,2,277,3.7181
2014,8,3,3,210,3.3861
2014,8,3,4,161,3.7711
2014,8,3,5,111,4.7402
2014,9,1,1,273,-6.4652
2014,9,1,2,326,-5.8302
2014,9,1,3,395,-6.6515
2014,9,1,4,385,-6.3486
2014,9,1,5,621,-7.9763
2014,9,2,1,234,-3.6911
2014,9,2,2,228,-3.3653
2014,9,2,3,202,-4.7132
2014,9,2,4,194,-7.7087
2014,9,2,5,169,-10.0115
2014,9,3,1,292,-0.9259
2014,9,3,2,275,-1.2619
2014,9,3,3,213,-1.9823
2014,9,3,4,162,-4.1433
2014,9,3,5,111,-5.6056
2014,10,1,1,253,6.8650
2014,10,1,2,278,6.3334
2014,10,1,3,347,6.2386
2014,10,1,4,323,6.6741
2014,10,1,5,572,2.2549
2014,10,2,1,227,8.0241
2014,10,2,2,212,7.2019
2014,10,2,3,188,4.5186
2014,10,2,4,179,4.8299
2014,10,2,5,163,2.0295
2014,10,3,1,278,3.4520
2014,10,3,2,252,2.2210
2014,10,3,3,185,1.0638
2014,10,3,4,146,0.7393
2014,10,3,5,107,0.6170
2014,11,1,1,299,0.5253
2014,11,1,2,330,0.5527
2014,11,1,3,405,-0.6812
2014,11,1,4,399,-2.0684
2014,11,1,5,612,-1.8281
2014,11,2,1,244,1.3597
2014,11,2,2,231,2.3941
2014,11,2,3,224,-0.5108
2014,11,2,4,192,0.0629
2014,11,2,5,186,-1.6087
2014,11,3,1,282,3.4753
2014,11,3,2,274,3.5564
2014,11,3,3,208,2.5873
2014,11,3,4,162,1.2098
2014,11,3,5,108,-0.5596
2014,12,1,1,289,6.2104
2014,12,1,2,325,6.7846
2014,12,1,3,401,5.1915
2014,12,1,4,403,5.8260
2014,12,1,5,616,3.1311
2014,12,2,1,245,1.8864
2014,12,2,2,232,2.8745
2014,12,2,3,225,1.0586
2014,12,2,4,208,3.2032
2014,12,2,5,191,1.0249
2014,12,3,1,280,-0.8585
2014,12,3,2,276,-1.2090
2014,12,3,3,210,-1.0026
2014,12,3,4,164,0.8672
2014,12,3,5,105,1.9772
2015,1,1,1,257,-4.3823
2015,1,1,2,263,-3.4222
2015,1,1,3,342,-3.4057
2015,1,1,4,355,-5.0360
2015,1,1,5,560,-5.8116
2015,1,2,1,223,-3.7385
2015,1,2,2,206,-1.9547
2015,1,2,3,202,-4.6899
2015,1,2,4,185,-2.9157
2015,1,2,5,174,-3.7973
2015,1,3,1,267,-0.9806
2015,1,3,2,266,-1.4428
2015,1,3,3,191,-4.1878
2015,1,3,4,147,-3.2309
2015,1,3,5,94,-1.3516
2015,2,1,1,278,5.9614
2015,2,1,2,316,6.5389
2015,2,1,3,400,7.4757
2015,2,1,4,408,5.0098
2015,2,1,5,622,6.5501
2015,2,2,1,242,7.2747
2015,2,2,2,234,8.6434
2015,2,2,3,242,8.1612
2015,2,2,4,212,6.5366
2015,2,2,5,194,4.6015
2015,2,3,1,284,6.5316
2015,2,3,2,281,6.6856
2015,2,3,3,210,4.6358
2015,2,3,4,161,4.2918
2015,2,3,5,96,1.8265
2015,3,1,1,277,0.1358
2015,3,1,2,306,0.1538
2015,3,1,3,396,1.0056
2015,3,1,4,399,0.8223
2015,3,1,5,618,-0.7491
2015,3,2,1,240,1.9414
2015,3,2,2,234,1.2361
2015,3,2,3,241,1.7549
2015,3,2,4,215,1.2772
2015,3,2,5,192,0.0207
2015,3,3,1,287,-0.7735
2015,3,3,2,286,-1.4828
2015,3,3,3,207,-2.2534
2015,3,3,4,162,-1.9417
2015,3,3,5,99,-2.2526
2015,4,1,1,249,-2.3815
2015,4,1,2,252,-3.5559
2015,4,1,3,326,-0.5220
2015,4,1,4,330,0.6774
2015,4,1,5,566,0.4531
2015,4,2,1,227,-3.1265
2015,4,2,2,210,-2.9279
2015,4,2,3,230,-0.7699
2015,4,2,4,185,-0.5288
2015,4,2,5,177,-0.4374
2015,4,3,1,277,0.2366
2015,4,3,2,261,-0.2430
2015,4,3,3,191,2.6813
2015,4,3,4,145,1.6092
2015,4,3,5,91,0.6368
2015,5,1,1,273,3.0748
2015,5,1,2,306,2.4966
2015,5,1,3,403,3.6084
2015,5,1,4,407,-0.6386
2015,5,1,5,626,-1.2306
2015,5,2,1,233,3.5010
2015,5,2,2,251,2.4219
2015,5,2,3,251,2.5532
2015,5,2,4,218,0.3686
2015,5,2,5,183,0.7483
2015,5,3,1,295,2.0626
2015,5,3,2,286,1.8751
2015,5,3,3,224,-0.7447
2015,5,3,4,166,-0.9712
2015,5,3,5,95,-0.5037
2015,6,1,1,269,2.8328
2015,6,1,2,311,3.7072
2015,6,1,3,403,0.8105
2015,6,1,4,408,0.2424
2015,6,1,5,628,-0.2372
2015,6,2,1,234,3.1021
2015,6,2,2,254,2.0536
2015,6,2,3,250,-0.4673
2015,6,2,4,222,-1.6209
2015,6,2,5,187,-2.6606
2015,6,3,1,300,-0.0435
2015,6,3,2,294,-2.3725
2015,6,3,3,223,-4.0072
2015,6,3,4,165,-4.4906
2015,6,3,5,96,-5.6482
2015,7,1,1,224,-4.0940
2015,7,1,2,263,-2.0539
2015,7,1,3,337,-2.0871
2015,7,1,4,331,-6.0060
2015,7,1,5,604,-9.0991
2015,7,2,1,202,-0.1362
2015,7,2,2,234,-0.4023
2015,7,2,3,227,-2.4187
2015,7,2,4,197,-5.2248
2015,7,2,5,170,-4.6345
2015,7,3,1,292,3.8144
2015,7,3,2,270,2.3573
2015,7,3,3,206,-0.2083
2015,7,3,4,155,-1.3348
2015,7,3,5,91,-1.0750
2015,8,1,1,259,-9.3583
2015,8,1,2,321,-6.1916
2015,8,1,3,393,-5.2828
2015,8,1,4,409,-4.0256
2015,8,1,5,663,-2.5804
2015,8,2,1,224,-8.0415
2015,8,2,2,269,-5.9866
2015,8,2,3,257,-6.1360
2015,8,2,4,230,-4.0921
2015,8,2,5,191,-4.2893
2015,8,3,1,313,-6.6433
2015,8,3,2,285,-5.7839
2015,8,3,3,241,-5.1338
2015,8,3,4,186,-5.4294
2015,8,3,5,99,-5.0612
2015,9,1,1,263,-8.0089
2015,9,1,2,323,-8.3630
2015,9,1,3,394,-8.1960
2015,9,1,4,417,-6.9587
2015,9,1,5,663,-8.8477
2015,9,2,1,226,-5.9170
2015,9,2,2,264,-8.0329
2015,9,2,3,254,-6.5163
2015,9,2,4,231,-5.9828
2015,9,2,5,191,-6.8486
2015,9,3,1,311,-2.1990
2015,9,3,2,279,-2.8235
2015,9,3,3,244,-2.9660
2015,9,3,4,185,-3.1083
2015,9,3,5,101,-2.1361
2015,10,1,1,230,5.1332
2015,10,1,2,268,6.0002
2015,10,1,3,340,6.4330
2015,10,1,4,368,6.0447
2015,10,1,5,596,5.2954
2015,10,2,1,204,4.6912
2015,10,2,2,243,4.8654
2015,10,2,3,220,6.5221
2015,10,2,4,219,9.0406
2015,10,2,5,170,7.8414
2015,10,3,1,303,7.8086
2015,10,3,2,253,9.0370
2015,10,3,3,223,8.2114
2015,10,3,4,165,7.4247
2015,10,3,5,93,8.2898
2015,11,1,1,252,2.0534
2015,11,1,2,313,5.5396
2015,11,1,3,406,5.3043
2015,11,1,4,444,3.0608
2015,11,1,5,625,1.6326
2015,11,2,1,211,5.5314
2015,11,2,2,266,5.5177
2015,11,2,3,247,3.3980
2015,11,2,4,233,2.9619
2015,11,2,5,175,2.0183
2015,11,3,1,331,0.0923
2015,11,3,2,275,0.3200
2015,11,3,3,245,0.2149
2015,11,3,4,186,-0.7546
2015,11,3,5,99,-0.8693
2015,12,1,1,246,-4.6655
2015,12,1,2,309,-4.6781
2015,12,1,3,412,-4.4152
2015,12,1,4,444,-5.3978
2015,12,1,5,623,-7.5874
2015,12,2,1,219,-3.0178
2015,12,2,2,265,-4.7709
2015,12,2,3,258,-6.0886
2015,12,2,4,232,-5.5824
2015,12,2,5,178,-6.8505
2015,12,3,1,326,-0.6151
2015,12,3,2,282,-2.3687
2015,12,3,3,247,-2.4760
2015,12,3,4,191,-3.9196
2015,12,3,5,101,-2.9939
2016,1,1,1,206,-13.5531
2016,1,1,2,250,-12.2423
2016,1,1,3,338,-12.6396
2016,1,1,4,379,-10.4467
2016,1,1,5,566,-11.0326
2016,1,2,1,201,-13.1799
2016,1,2,2,227,-10.6163
2016,1,2,3,224,-9.9784
2016,1,2,4,200,-6.8825
2016,1,2,5,155,-8.6318
2016,1,3,1,316,-4.9057
2016,1,3,2,256,-4.3641
2016,1,3,3,213,-4.6890
2016,1,3,4,163,-5.0773
2016,1,3,5,88,-3.2434
2016,2,1,1,244,0.7727
2016,2,1,2,301,-2.1756
2016,2,1,3,403,-0.2563
2016,2,1,4,454,0.0091
2016,2,1,5,613,1.3602
2016,2,2,1,222,0.7040
2016,2,2,2,255,0.0974
2016,2,2,3,246,1.6454
2016,2,2,4,221,1.1057
2016,2,2,5,168,1.4861
2016,2,3,1,326,-0.3687
2016,2,3,2,275,0.7642
2016,2,3,3,228,0.4149
2016,2,3,4,181,1.1221
2016,2,3,5,95,1.3965
2016,3,1,1,239,4.9775
2016,3,1,2,296,6.3616
2016,3,1,3,407,8.1132
2016,3,1,4,445,7.5622
2016,3,1,5,615,10.3966
2016,3,2,1,220,5.9718
2016,3,2,2,252,7.2956
2016,3,2,3,250,10.3858
2016,3,2,4,226,10.6200
2016,3,2,5,170,13.7191
2016,3,3,1,328,5.5825
2016,3,3,2,269,7.1231
2016,3,3,3,228,7.3186
2016,3,3,4,182,8.0758
2016,3,3,5,97,10.7593
2016,4,1,1,203,3.9363
2016,4,1,2,257,2.2123
2016,4,1,3,348,5.9524
2016,4,1,4,374,3.9535
2016,4,1,5,559,7.1630
2016,4,2,1,206,2.9216
2016,4,2,2,224,1.6699
2016,4,2,3,229,2.0338
2016,4,2,4,199,3.0956
2016,4,2,5,152,5.3657
2016,4,3,1,316,1.4245
2016,4,3,2,233,-1.2254
2016,4,3,3,193,-2.0967
2016,4,3,4,159,2.5422
2016,4,3,5,90,2.0995
2016,5,1,1,224,-0.6076
2016,5,1,2,315,2.2075
2016,5,1,3,433,1.7155
2016,5,1,4,442,-1.4398
2016,5,1,5,643,-4.5403
2016,5,2,1,222,3.4637
2016,5,2,2,260,2.3444
2016,5,2,3,256,0.8570
2016,5,2,4,232,-0.0136
2016,5,2,5,172,-0.6289
2016,5,3,1,326,1.8309
2016,5,3,2,260,2.7550
2016,5,3,3,222,2.5489
2016,5,3,4,177,1.0859
2016,5,3,5,100,-0.8565
2016,6,1,1,226,-3.9473
2016,6,1,2,314,-1.0810
2016,6,1,3,436,0.2418
2016,6,1,4,441,0.4443
2016,6,1,5,637,0.9196
2016,6,2,1,221,1.7112
2016,6,2,2,262,0.0086
2016,6,2,3,258,-0.6683
2016,6,2,4,228,-0.2736
2016,6,2,5,174,-0.0202
2016,6,3,1,332,0.8769
2016,6,3,2,262,0.7857
2016,6,3,3,224,-0.7064
2016,6,3,4,176,2.6416
2016,6,3,5,99,3.0930
2016,7,1,1,175,6.6156
2016,7,1,2,269,5.1799
2016,7,1,3,357,4.1396
2016,7,1,4,368,5.9608
2016,7,1,5,600,5.3379
2016,7,2,1,202,7.0410
2016,7,2,2,232,6.7207
2016,7,2,3,224,6.6081
2016,7,2,4,198,5.2954
2016,7,2,5,175,6.3196
2016,7,3,1,312,4.0071
2016,7,3,2,236,4.2447
2016,7,3,3,204,6.0481
2016,7,3,4,159,1.1774
2016,7,3,5,89,1.4843
2016,8,1,1,207,1.7730
2016,8,1,2,325,4.8125
2016,8,1,3,417,2.6900
2016,8,1,4,418,1.9832
2016,8,1,5,638,2.6965
2016,8,2,1,212,0.7840
2016,8,2,2,256,1.2115
2016,8,2,3,246,0.6762
2016,8,2,4,214,0.8402
2016,8,2,5,173,1.4463
2016,8,3,1,319,-1.3365
2016,8,3,2,256,-0.1723
2016,8,3,3,218,0.9481
2016,8,3,4,175,-0.5775
2016,8,3,5,107,-1.3642
2016,9,1,1,217,4.5099
2016,9,1,2,337,8.1320
2016,9,1,3,420,4.9134
2016,9,1,4,430,3.5739
2016,9,1,5,636,3.7191
2016,9,2,1,205,3.4431
2016,9,2,2,265,-0.0876
2016,9,2,3,243,1.2791
2016,9,2,4,212,1.2391
2016,9,2,5,169,3.2945
2016,9,3,1,314,0.0994
2016,9,3,2,262,0.5462
2016,9,3,3,216,1.4166
2016,9,3,4,175,1.8913
2016,9,3,5,112,1.4513
2016,10,1,1,197,-7.4786
2016,10,1,2,298,-7.9058
2016,10,1,3,356,-8.0558
2016,10,1,4,353,-6.1290
2016,10,1,5,605,-7.3763
2016,10,2,1,185,-8.1884
2016,10,2,2,237,-5.5594
2016,10,2,3,203,-5.5050
2016,10,2,4,175,-5.2479
2016,10,2,5,147,-4.8995
2016,10,3,1,287,-3.2732
2016,10,3,2,244,-1.9400
2016,10,3,3,186,-1.9307
2016,10,3,4,151,-1.8463
2016,10,3,5,101,-1.3245
2016,11,1,1,212,5.9159
2016,11,1,2,329,8.0959
2016,11,1,3,408,10.7828
2016,11,1,4,418,11.7344
2016,11,1,5,665,13.8504
2016,11,2,1,195,5.5109
2016,11,2,2,254,9.1718
2016,11,2,3,241,10.9701
2016,11,2,4,196,12.2675
2016,11,2,5,154,14.7446
2016,11,3,1,304,0.7543
2016,11,3,2,259,2.4150
2016,11,3,3,209,5.4435
2016,11,3,4,160,5.0214
2016,11,3,5,106,5.5803
2016,12,1,1,215,1.4946
2016,12,1,2,327,0.2663
2016,12,1,3,406,2.6731
2016,12,1,4,421,2.6495
2016,12,1,5,660,4.1880
2016,12,2,1,191,-0.4948
2016,12,2,2,253,0.2618
2016,12,2,3,235,0.6992
2016,12,2,4,195,2.2109
2016,12,2,5,152,2.5266
2016,12,3,1,305,0.8497
2016,12,3,2,255,1.7323
2016,12,3,3,204,0.9301
2016,12,3,4,164,1.9143
2016,12,3,5,106,2.6865
2017,1,1,1,202,-1.9966
