year,month,rank_ME,rank_RER,nstocks,ret_vw
2010,4,1,4,171,7.9992
2010,4,1,5,242,6.2209
2010,4,2,1,117,6.4251
2010,4,2,2,75,4.2089
2010,4,2,3,80,4.9160
2010,4,2,4,75,6.7392
2010,4,2,5,94,3.8478
2010,4,3,1,54,0.1046
2010,4,3,2,52,1.6538
2010,4,3,3,64,0.8952
2010,4,3,4,82,2.3671
2010,4,3,5,83,1.5173
2010,5,1,1,370,-7.7019
2010,5,1,2,159,-9.7571
2010,5,1,3,113,-7.7713
2010,5,1,4,167,-10.6374
2010,5,1,5,239,-8.2546
2010,5,2,1,117,-7.9230
2010,5,2,2,75,-6.9366
2010,5,2,3,80,-6.3672
2010,5,2,4,75,-7.1851
2010,5,2,5,93,-4.7743
2010,5,3,1,53,-5.2357
2010,5,3,2,52,-6.5762
2010,5,3,3,64,-7.1930
2010,5,3,4,82,-7.6111
2010,5,3,5,83,-7.8100
2010,6,1,1,367,-6.1852
2010,6,1,2,159,-9.4802
2010,6,1,3,113,-10.3424
2010,6,1,4,167,-8.6694
2010,6,1,5,237,-8.8006
2010,6,2,1,117,-6.8304
2010,6,2,2,75,-8.1161
2010,6,2,3,80,-8.1732
2010,6,2,4,75,-9.0920
2010,6,2,5,91,-9.3030
2010,6,3,1,53,-4.0179
2010,6,3,2,52,-5.3795
2010,6,3,3,64,-7.0562
2010,6,3,4,82,-6.4817
2010,6,3,5,83,-6.3769
2010,7,1,1,395,4.3458
2010,7,1,2,178,8.8918
2010,7,1,3,127,6.4932
2010,7,1,4,162,6.3297
2010,7,1,5,240,6.9103
2010,7,2,1,108,6.0492
2010,7,2,2,68,7.7759
2010,7,2,3,73,7.3485
2010,7,2,4,83,6.4932
2010,7,2,5,89,7.7338
2010,7,3,1,55,7.1122
2010,7,3,2,65,7.2828
2010,7,3,3,63,6.9167
2010,7,3,4,85,7.6723
2010,7,3,5,78,7.3350
2010,8,1,1,388,-7.8518
2010,8,1,2,177,-8.5792
2010,8,1,3,127,-9.3764
2010,8,1,4,162,-10.1293
2010,8,1,5,240,-8.2320
2010,8,2,1,107,-5.9052
2010,8,2,2,68,-5.1110
2010,8,2,3,72,-5.9914
2010,8,2,4,82,-8.9993
2010,8,2,5,88,-7.3021
2010,8,3,1,54,-1.3784
2010,8,3,2,65,-2.5443
2010,8,3,3,61,-4.3878
2010,8,3,4,85,-6.1638
2010,8,3,5,77,-3.3409
2010,9,1,1,385,13.9214
2010,9,1,2,176,13.3284
2010,9,1,3,127,10.3515
2010,9,1,4,162,12.7062
2010,9,1,5,240,11.7597
2010,9,2,1,107,15.4044
2010,9,2,2,66,14.8732
2010,9,2,3,71,13.6816
2010,9,2,4,81,13.4595
2010,9,2,5,86,15.2325
2010,9,3,1,54,10.1050
2010,9,3,2,65,9.2023
2010,9,3,3,61,10.3742
2010,9,3,4,85,13.7031
2010,9,3,5,77,8.9831
2010,10,1,1,382,6.1859
2010,10,1,2,172,6.7545
2010,10,1,3,127,7.0037
2010,10,1,4,161,5.0919
2010,10,1,5,240,6.3677
2010,10,2,1,107,3.4801
2010,10,2,2,65,4.2351
2010,10,2,3,71,5.9732
2010,10,2,4,81,2.7658
2010,10,2,5,86,3.9719
2010,10,3,1,54,2.4898
2010,10,3,2,65,2.3236
2010,10,3,3,60,4.5320
2010,10,3,4,85,3.1170
2010,10,3,5,77,2.8543
2010,11,1,1,378,2.5889
2010,11,1,2,169,3.9321
2010,11,1,3,127,1.8300
2010,11,1,4,159,3.3448
2010,11,1,5,239,1.7057
2010,11,2,1,107,4.0625
2010,11,2,2,65,5.5286
2010,11,2,3,70,2.2917
2010,11,2,4,81,3.1097
2010,11,2,5,86,2.0129
2010,11,3,1,53,0.4902
2010,11,3,2,65,0.2290
2010,11,3,3,58,-0.0509
2010,11,3,4,85,2.6920
2010,11,3,5,77,0.1844
2010,12,1,1,374,6.5891
2010,12,1,2,167,7.8844
2010,12,1,3,123,12.8578
2010,12,1,4,158,10.0122
2010,12,1,5,236,8.5172
2010,12,2,1,106,6.1425
2010,12,2,2,65,7.0339
2010,12,2,3,70,7.0813
2010,12,2,4,81,6.3829
2010,12,2,5,85,7.7552
2010,12,3,1,53,6.9661
2010,12,3,2,65,4.2989
2010,12,3,3,58,4.6171
2010,12,3,4,85,6.8381
2010,12,3,5,77,4.6545
2011,1,1,1,368,-2.1138
2011,1,1,2,165,-0.4425
2011,1,1,3,122,0.2491
2011,1,1,4,155,-3.5525
2011,1,1,5,233,-1.3091
2011,1,2,1,105,-0.0549
2011,1,2,2,65,0.0038
2011,1,2,3,69,0.4319
2011,1,2,4,81,1.2542
2011,1,2,5,84,1.1949
2011,1,3,1,53,0.5636
2011,1,3,2,65,1.4785
2011,1,3,3,58,1.8775
2011,1,3,4,85,2.8575
2011,1,3,5,77,2.0955
2011,2,1,1,363,3.4949
2011,2,1,2,164,5.6345
2011,2,1,3,122,7.0245
2011,2,1,4,154,6.8683
2011,2,1,5,233,4.0156
2011,2,2,1,104,4.8740
2011,2,2,2,64,5.2960
2011,2,2,3,69,4.3759
2011,2,2,4,81,5.3676
2011,2,2,5,84,7.0676
2011,2,3,1,53,3.5031
2011,2,3,2,64,3.4962
2011,2,3,3,58,2.9462
2011,2,3,4,85,3.7021
2011,2,3,5,77,1.7865
2011,3,1,1,359,3.4447
2011,3,1,2,163,3.5152
2011,3,1,3,120,3.7299
2011,3,1,4,152,1.5458
2011,3,1,5,230,1.4836
2011,3,2,1,103,5.0806
2011,3,2,2,64,2.4527
2011,3,2,3,69,1.4665
2011,3,2,4,81,3.7406
2011,3,2,5,84,3.4490
2011,3,3,1,53,3.8422
2011,3,3,2,64,1.2778
2011,3,3,3,58,2.1824
2011,3,3,4,85,0.7668
2011,3,3,5,77,-0.4168
2011,4,1,1,355,1.9255
2011,4,1,2,160,3.6606
2011,4,1,3,116,0.2518
2011,4,1,4,152,1.5702
2011,4,1,5,230,-0.1792
2011,4,2,1,103,5.3050
2011,4,2,2,64,3.1942
2011,4,2,3,69,2.7153
2011,4,2,4,81,3.2438
2011,4,2,5,84,2.9955
2011,4,3,1,53,3.9050
2011,4,3,2,63,2.6820
2011,4,3,3,58,3.6087
2011,4,3,4,85,3.8571
2011,4,3,5,75,3.2510
2011,5,1,1,348,-0.7121
2011,5,1,2,158,-0.7076
2011,5,1,3,115,-3.2806
2011,5,1,4,151,-2.3162
2011,5,1,5,226,-1.9933
2011,5,2,1,103,-2.2433
2011,5,2,2,64,-2.7686
2011,5,2,3,69,-2.2870
2011,5,2,4,81,0.4012
2011,5,2,5,84,-1.1833
2011,5,3,1,53,-1.0529
2011,5,3,2,63,1.4888
2011,5,3,3,58,-1.0164
2011,5,3,4,85,-0.4264
2011,5,3,5,75,-0.0625
2011,6,1,1,345,-3.4650
2011,6,1,2,155,-4.0967
2011,6,1,3,114,-4.0227
2011,6,1,4,150,-2.1591
2011,6,1,5,226,-3.3446
2011,6,2,1,103,-1.2781
2011,6,2,2,64,-1.5377
2011,6,2,3,69,-0.9984
2011,6,2,4,81,-1.2019
2011,6,2,5,81,-1.8054
2011,6,3,1,52,-0.7859
2011,6,3,2,63,-1.7063
2011,6,3,3,58,0.1022
2011,6,3,4,85,-1.7482
2011,6,3,5,75,-0.8244
2011,7,1,1,381,-3.2434
2011,7,1,2,147,-7.0057
2011,7,1,3,119,-1.3839
2011,7,1,4,153,-4.4693
2011,7,1,5,252,-2.8440
2011,7,2,1,111,-4.2101
2011,7,2,2,62,-6.4662
2011,7,2,3,86,-5.6826
2011,7,2,4,78,-6.2330
2011,7,2,5,74,-4.7182
2011,7,3,1,50,-2.9515
2011,7,3,2,55,-5.6845
2011,7,3,3,61,-4.8604
2011,7,3,4,81,-3.5502
2011,7,3,5,82,-2.2022
2011,8,1,1,379,-11.6672
2011,8,1,2,145,-13.9541
2011,8,1,3,119,-12.0377
2011,8,1,4,152,-11.9578
2011,8,1,5,251,-10.9182
2011,8,2,1,111,-6.8038
2011,8,2,2,62,-9.1485
2011,8,2,3,85,-8.2858
2011,8,2,4,77,-9.3234
2011,8,2,5,74,-8.0216
2011,8,3,1,50,-5.9458
2011,8,3,2,55,-2.5295
2011,8,3,3,61,-4.1847
2011,8,3,4,81,-4.6065
2011,8,3,5,81,-4.2774
2011,9,1,1,377,-10.5219
2011,9,1,2,145,-13.2457
2011,9,1,3,119,-9.3046
2011,9,1,4,152,-12.6315
2011,9,1,5,249,-11.3642
2011,9,2,1,109,-9.8143
2011,9,2,2,62,-12.1642
2011,9,2,3,85,-8.7889
2011,9,2,4,76,-11.1068
2011,9,2,5,74,-9.0485
2011,9,3,1,50,-10.2772
2011,9,3,2,55,-5.4710
2011,9,3,3,61,-7.6765
2011,9,3,4,81,-6.6392
2011,9,3,5,81,-6.1160
2011,10,1,1,376,11.8033
2011,10,1,2,145,12.8327
2011,10,1,3,119,14.2569
2011,10,1,4,152,13.2476
2011,10,1,5,248,13.6859
2011,10,2,1,108,14.5339
2011,10,2,2,62,15.4901
2011,10,2,3,85,14.2752
2011,10,2,4,76,16.2392
2011,10,2,5,73,15.1464
2011,10,3,1,50,8.5343
2011,10,3,2,55,9.0368
2011,10,3,3,59,11.4167
2011,10,3,4,81,11.2374
2011,10,3,5,81,10.1359
2011,11,1,1,372,-2.9852
2011,11,1,2,144,-3.0468
2011,11,1,3,118,-2.3722
2011,11,1,4,151,-2.7673
2011,11,1,5,247,-0.0039
2011,11,2,1,106,-2.1117
2011,11,2,2,62,-1.6385
2011,11,2,3,84,-0.0694
2011,11,2,4,76,1.2281
2011,11,2,5,73,-2.1476
2011,11,3,1,50,0.3263
2011,11,3,2,55,0.5296
2011,11,3,3,59,1.2583
2011,11,3,4,81,0.5194
2011,11,3,5,81,0.4314
2011,12,1,1,371,1.3712
2011,12,1,2,141,0.8622
2011,12,1,3,117,0.1402
2011,12,1,4,151,2.3895
2011,12,1,5,241,1.3477
2011,12,2,1,105,-0.4109
2011,12,2,2,62,-1.5210
2011,12,2,3,84,-0.1931
2011,12,2,4,76,0.9708
2011,12,2,5,73,1.1612
2011,12,3,1,49,-0.1892
2011,12,3,2,55,1.2432
2011,12,3,3,59,-0.2204
2011,12,3,4,81,0.7155
2011,12,3,5,81,1.1765
2012,1,1,1,368,7.9787
2012,1,1,2,140,10.9778
2012,1,1,3,116,9.6229
2012,1,1,4,150,10.1550
2012,1,1,5,240,11.3562
2012,1,2,1,105,7.7890
2012,1,2,2,62,8.3667
2012,1,2,3,84,6.2301
2012,1,2,4,76,7.1823
2012,1,2,5,73,6.4739
2012,1,3,1,48,7.4978
2012,1,3,2,55,2.3414
2012,1,3,3,59,5.2384
2012,1,3,4,81,5.5081
2012,1,3,5,81,6.7131
2012,2,1,1,364,2.0055
2012,2,1,2,138,2.0069
2012,2,1,3,115,-0.6201
2012,2,1,4,149,3.0110
2012,2,1,5,240,0.4047
2012,2,2,1,102,4.1226
2012,2,2,2,62,4.9622
2012,2,2,3,84,2.5615
2012,2,2,4,75,4.2734
2012,2,2,5,73,2.8975
2012,2,3,1,48,3.6877
2012,2,3,2,55,2.1552
2012,2,3,3,59,3.6506
2012,2,3,4,80,2.5328
2012,2,3,5,81,4.2081
2012,3,1,1,361,4.3285
2012,3,1,2,137,0.9583
2012,3,1,3,114,3.4608
2012,3,1,4,147,5.0384
2012,3,1,5,237,3.2395
2012,3,2,1,102,2.1483
2012,3,2,2,62,2.5041
2012,3,2,3,84,3.1694
2012,3,2,4,74,4.1565
2012,3,2,5,73,3.1197
2012,3,3,1,47,1.8914
2012,3,3,2,55,3.4633
2012,3,3,3,57,2.6691
2012,3,3,4,80,3.3810
2012,3,3,5,81,3.9215
2012,4,1,1,356,-2.9388
2012,4,1,2,137,-2.8600
2012,4,1,3,114,-2.4604
2012,4,1,4,145,-1.7446
2012,4,1,5,234,-2.5246
2012,4,2,1,102,-0.1434
2012,4,2,2,62,-0.4705
2012,4,2,3,84,-1.7415
2012,4,2,4,74,-0.8588
2012,4,2,5,73,-1.8586
2012,4,3,1,47,-2.6218
2012,4,3,2,55,-0.0481
2012,4,3,3,57,-0.2321
2012,4,3,4,80,-1.2425
2012,4,3,5,81,-0.5006
2012,5,1,1,351,-6.8091
2012,5,1,2,137,-6.4805
2012,5,1,3,113,-8.3238
2012,5,1,4,145,-7.1519
2012,5,1,5,231,-5.8429
2012,5,2,1,101,-5.6554
2012,5,2,2,62,-6.4733
2012,5,2,3,84,-4.4529
2012,5,2,4,74,-6.7379
2012,5,2,5,73,-5.3105
2012,5,3,1,47,-6.7627
2012,5,3,2,55,-3.1881
2012,5,3,3,57,-5.2454
2012,5,3,4,80,-2.4058
2012,5,3,5,81,-7.8328
2012,6,1,1,346,6.8820
2012,6,1,2,137,5.7436
2012,6,1,3,110,6.5730
2012,6,1,4,145,6.7045
2012,6,1,5,230,9.3377
2012,6,2,1,100,6.2888
2012,6,2,2,62,3.2287
2012,6,2,3,84,8.0594
2012,6,2,4,74,4.3855
2012,6,2,5,73,3.9979
2012,6,3,1,47,3.2017
2012,6,3,2,55,2.3526
2012,6,3,3,56,0.3361
2012,6,3,4,80,3.4702
2012,6,3,5,81,2.5467
2012,7,1,1,383,-1.3133
2012,7,1,2,110,-1.8854
2012,7,1,3,135,-3.6407
2012,7,1,4,154,-4.1662
2012,7,1,5,215,-3.9661
2012,7,2,1,109,-3.6670
2012,7,2,2,65,-4.6526
2012,7,2,3,75,-2.9421
2012,7,2,4,80,-0.8876
2012,7,2,5,77,-3.2336
2012,7,3,1,54,-1.4532
2012,7,3,2,50,1.3212
2012,7,3,3,65,1.7842
2012,7,3,4,79,1.8007
2012,7,3,5,93,-0.9536
2012,8,1,1,379,1.8071
2012,8,1,2,109,1.9611
2012,8,1,3,134,3.5837
2012,8,1,4,153,4.9638
2012,8,1,5,212,4.1131
2012,8,2,1,108,2.4838
2012,8,2,2,65,3.8722
2012,8,2,3,75,3.9209
2012,8,2,4,80,4.0388
2012,8,2,5,76,4.9681
2012,8,3,1,53,1.2321
2012,8,3,2,50,0.4029
2012,8,3,3,65,2.4372
2012,8,3,4,79,1.8724
2012,8,3,5,93,4.1954
2012,9,1,1,378,5.0433
2012,9,1,2,107,3.5760
2012,9,1,3,131,5.0059
2012,9,1,4,152,4.9614
2012,9,1,5,211,5.4199
2012,9,2,1,108,3.2897
2012,9,2,2,64,0.9597
2012,9,2,3,74,2.6040
2012,9,2,4,80,1.1555
2012,9,2,5,76,4.6343
2012,9,3,1,53,2.4157
2012,9,3,2,50,1.4576
2012,9,3,3,65,2.3965
2012,9,3,4,78,1.8877
2012,9,3,5,92,2.0467
2012,10,1,1,377,-4.9898
2012,10,1,2,106,-5.8969
2012,10,1,3,130,-2.9859
2012,10,1,4,148,-3.9694
2012,10,1,5,208,-2.6669
2012,10,2,1,108,-2.4310
2012,10,2,2,63,-1.9800
2012,10,2,3,74,-2.5257
2012,10,2,4,80,-3.2153
2012,10,2,5,76,-2.7986
2012,10,3,1,53,-0.5079
2012,10,3,2,50,-0.9565
2012,10,3,3,65,-2.3586
2012,10,3,4,77,-1.3435
2012,10,3,5,92,-3.1825
2012,11,1,1,375,0.9564
2012,11,1,2,106,0.9960
2012,11,1,3,129,1.6955
2012,11,1,4,147,0.3216
2012,11,1,5,206,2.6313
2012,11,2,1,108,1.4780
2012,11,2,2,63,1.4712
2012,11,2,3,74,2.0183
2012,11,2,4,78,1.7853
2012,11,2,5,75,1.1517
2012,11,3,1,53,5.0504
2012,11,3,2,50,1.8607
2012,11,3,3,65,2.6375
2012,11,3,4,76,1.7426
2012,11,3,5,92,0.9981
2012,12,1,1,372,2.6885
2012,12,1,2,105,3.1031
2012,12,1,3,128,3.3239
2012,12,1,4,145,3.9364
2012,12,1,5,203,2.7270
2012,12,2,1,108,3.2725
2012,12,2,2,63,2.2301
2012,12,2,3,74,3.6163
2012,12,2,4,77,3.5039
2012,12,2,5,75,3.9062
2012,12,3,1,53,2.4760
2012,12,3,2,50,0.1278
2012,12,3,3,65,1.2343
2012,12,3,4,76,0.0891
2012,12,3,5,92,1.4810
2013,1,1,1,369,7.4330
2013,1,1,2,102,6.9720
2013,1,1,3,126,6.0605
2013,1,1,4,143,5.4464
2013,1,1,5,201,4.7893
2013,1,2,1,107,5.7464
2013,1,2,2,61,6.4911
2013,1,2,3,74,4.9577
2013,1,2,4,77,6.7058
2013,1,2,5,74,8.5869
2013,1,3,1,53,5.5081
2013,1,3,2,50,5.3045
2013,1,3,3,64,7.1691
2013,1,3,4,76,5.2155
2013,1,3,5,92,6.6374
2013,2,1,1,365,0.9470
2013,2,1,2,102,1.4541
2013,2,1,3,126,-0.6860
2013,2,1,4,142,1.5948
2013,2,1,5,200,0.9785
2013,2,2,1,107,1.5213
2013,2,2,2,61,1.6136
2013,2,2,3,74,0.8003
2013,2,2,4,77,-1.1875
2013,2,2,5,73,1.2001
2013,2,3,1,52,1.6445
2013,2,3,2,50,3.9130
2013,2,3,3,64,2.8113
2013,2,3,4,76,1.5764
2013,2,3,5,91,0.8926
2013,3,1,1,365,6.7668
2013,3,1,2,101,7.8184
2013,3,1,3,126,5.4160
2013,3,1,4,142,4.5041
2013,3,1,5,198,8.2567
2013,3,2,1,106,3.6316
2013,3,2,2,61,4.8689
2013,3,2,3,72,4.9685
2013,3,2,4,77,4.4167
2013,3,2,5,73,3.0709
2013,3,3,1,52,4.3772
2013,3,3,2,50,4.3445
2013,3,3,3,64,5.0727
2013,3,3,4,76,5.7327
2013,3,3,5,91,4.7539
2013,4,1,1,357,0.4078
2013,4,1,2,100,1.1326
2013,4,1,3,126,1.5678
2013,4,1,4,142,0.2859
2013,4,1,5,196,0.8317
2013,4,2,1,106,-1.5786
2013,4,2,2,61,-2.1323
2013,4,2,3,72,1.7158
2013,4,2,4,77,-0.2609
2013,4,2,5,73,1.3183
2013,4,3,1,52,3.0399
2013,4,3,2,50,3.5501
2013,4,3,3,64,0.6470
2013,4,3,4,76,1.6481
2013,4,3,5,91,3.7679
2013,5,1,1,353,6.0623
2013,5,1,2,100,2.8487
2013,5,1,3,125,3.2994
2013,5,1,4,140,3.4442
2013,5,1,5,196,7.1119
2013,5,2,1,105,3.4271
2013,5,2,2,59,7.1111
2013,5,2,3,72,7.1007
2013,5,2,4,77,6.6268
2013,5,2,5,73,6.7519
2013,5,3,1,52,5.6911
2013,5,3,2,50,-1.7003
2013,5,3,3,64,1.9687
2013,5,3,4,76,1.5193
2013,5,3,5,91,2.4560
2013,6,1,1,351,1.4437
2013,6,1,2,98,-1.8436
2013,6,1,3,124,0.9169
2013,6,1,4,140,0.3366
2013,6,1,5,194,2.5463
2013,6,2,1,105,1.5197
2013,6,2,2,59,-0.2066
2013,6,2,3,72,-2.2756
2013,6,2,4,77,-1.3382
2013,6,2,5,72,2.5604
2013,6,3,1,52,0.5931
2013,6,3,2,50,1.3864
2013,6,3,3,64,-1.5945
2013,6,3,4,76,-1.0897
2013,6,3,5,91,-1.7720
2013,7,1,1,336,6.8323
2013,7,1,2,132,8.8403
2013,7,1,3,106,4.6666
2013,7,1,4,133,10.7038
2013,7,1,5,208,7.1244
2013,7,2,1,118,7.8296
2013,7,2,2,56,5.5732
2013,7,2,3,69,8.2174
2013,7,2,4,79,6.9785
2013,7,2,5,81,6.7512
2013,7,3,1,53,4.1150
2013,7,3,2,49,4.3179
2013,7,3,3,66,5.7185
2013,7,3,4,77,9.0823
2013,7,3,5,98,3.9018
2013,8,1,1,335,-2.5610
2013,8,1,2,132,-1.8972
2013,8,1,3,105,-2.7111
2013,8,1,4,133,-4.1436
2013,8,1,5,207,-1.5489
2013,8,2,1,118,-1.9909
2013,8,2,2,55,-3.4895
2013,8,2,3,68,-2.6606
2013,8,2,4,79,-0.2092
2013,8,2,5,80,-1.6877
2013,8,3,1,52,-0.8096
2013,8,3,2,49,-2.5977
2013,8,3,3,65,-3.0760
2013,8,3,4,77,-1.0693
2013,8,3,5,98,-1.7303
2013,9,1,1,331,6.9462
2013,9,1,2,130,7.8664
2013,9,1,3,104,8.1073
2013,9,1,4,131,6.7505
2013,9,1,5,204,9.1664
2013,9,2,1,118,5.1235
2013,9,2,2,54,7.7711
2013,9,2,3,68,6.2816
2013,9,2,4,79,7.5512
2013,9,2,5,80,7.2003
2013,9,3,1,52,4.4498
2013,9,3,2,49,2.9906
2013,9,3,3,65,2.7682
2013,9,3,4,77,6.1759
2013,9,3,5,98,5.1623
2013,10,1,1,329,1.2769
2013,10,1,2,130,-0.6415
2013,10,1,3,103,3.7171
2013,10,1,4,129,1.0659
2013,10,1,5,202,1.1685
2013,10,2,1,117,1.9027
2013,10,2,2,54,2.3781
2013,10,2,3,68,2.7686
2013,10,2,4,79,2.7494
2013,10,2,5,80,-0.2599
2013,10,3,1,52,3.1253
2013,10,3,2,48,4.4460
2013,10,3,3,65,4.2912
2013,10,3,4,77,3.3611
2013,10,3,5,98,4.4627
2013,11,1,1,325,4.7446
2013,11,1,2,128,7.9969
2013,11,1,3,103,5.5447
2013,11,1,4,128,6.7211
2013,11,1,5,200,6.7754
2013,11,2,1,116,4.3577
2013,11,2,2,52,0.0098
2013,11,2,3,66,1.7823
2013,11,2,4,79,3.8650
2013,11,2,5,80,6.4909
2013,11,3,1,52,0.7774
2013,11,3,2,48,1.6980
2013,11,3,3,65,3.7112
2013,11,3,4,75,3.2278
2013,11,3,5,98,4.3980
2013,12,1,1,321,3.4466
2013,12,1,2,127,3.4313
2013,12,1,3,101,2.5866
2013,12,1,4,125,2.0727
2013,12,1,5,196,3.8162
2013,12,2,1,116,1.4398
2013,12,2,2,51,4.7802
2013,12,2,3,65,0.8783
2013,12,2,4,78,0.5399
2013,12,2,5,80,3.7715
2013,12,3,1,52,3.7982
2013,12,3,2,48,2.8513
2013,12,3,3,65,2.9223
2013,12,3,4,75,1.9223
2013,12,3,5,98,1.1819
2014,1,1,1,318,0.2012
2014,1,1,2,127,-1.9879
2014,1,1,3,101,-2.0319
2014,1,1,4,125,-1.4920
2014,1,1,5,196,1.0811
2014,1,2,1,116,-2.4439
2014,1,2,2,50,-2.7464
2014,1,2,3,65,-3.0759
2014,1,2,4,78,-1.3418
2014,1,2,5,78,0.9200
2014,1,3,1,52,-2.2274
2014,1,3,2,48,-3.8239
2014,1,3,3,65,-3.8667
2014,1,3,4,74,-2.1812
2014,1,3,5,98,-1.2786
2014,2,1,1,316,4.2488
2014,2,1,2,126,4.3177
2014,2,1,3,100,7.9018
2014,2,1,4,125,5.5979
2014,2,1,5,196,4.6855
2014,2,2,1,115,5.0542
2014,2,2,2,49,3.8406
2014,2,2,3,64,5.8442
2014,2,2,4,78,5.4633
2014,2,2,5,77,5.5610
2014,2,3,1,52,5.6114
2014,2,3,2,48,5.4292
2014,2,3,3,65,5.9526
2014,2,3,4,74,4.8712
2014,2,3,5,96,5.9572
2014,3,1,1,310,-0.5067
2014,3,1,2,126,-3.1874
2014,3,1,3,97,-1.5094
2014,3,1,4,123,-1.4356
2014,3,1,5,195,-1.0853
2014,3,2,1,115,-1.3538
2014,3,2,2,47,0.1502
2014,3,2,3,63,-0.5698
2014,3,2,4,78,-1.5276
2014,3,2,5,77,-6.1295
2014,3,3,1,52,-1.2613
2014,3,3,2,48,0.1044
2014,3,3,3,65,0.2049
2014,3,3,4,74,-1.6946
2014,3,3,5,96,-0.9098
2014,4,1,1,310,-7.6648
2014,4,1,2,125,-8.3839
2014,4,1,3,96,-6.2368
2014,4,1,4,122,-7.1064
2014,4,1,5,195,-6.8805
2014,4,2,1,115,-4.8200
2014,4,2,2,47,-3.8765
2014,4,2,3,63,-4.1300
2014,4,2,4,78,-6.5746
2014,4,2,5,77,-5.9220
2014,4,3,1,52,-2.2981
2014,4,3,2,48,-0.6562
2014,4,3,3,65,-0.6882
2014,4,3,4,74,-0.1019
2014,4,3,5,96,-0.6037
2014,5,1,1,309,-0.5192
2014,5,1,2,124,-1.0915
2014,5,1,3,96,-0.1208
2014,5,1,4,121,-2.5128
2014,5,1,5,195,-1.4277
2014,5,2,1,114,0.3455
2014,5,2,2,47,-0.2683
2014,5,2,3,63,2.0345
2014,5,2,4,78,2.7326
2014,5,2,5,77,0.3122
2014,5,3,1,52,5.1426
2014,5,3,2,48,2.7098
2014,5,3,3,65,2.6202
2014,5,3,4,74,1.9792
2014,5,3,5,96,1.8593
2014,6,1,1,308,4.5395
2014,6,1,2,124,6.6761
2014,6,1,3,96,5.2678
2014,6,1,4,120,12.4256
2014,6,1,5,194,5.7928
2014,6,2,1,114,5.7966
2014,6,2,2,47,3.7324
2014,6,2,3,63,5.8921
2014,6,2,4,78,7.5377
2014,6,2,5,77,4.3444
2014,6,3,1,52,3.1462
2014,6,3,2,48,2.4710
2014,6,3,3,65,1.6095
2014,6,3,4,74,2.5936
2014,6,3,5,95,1.3932
2014,7,1,1,335,-7.9232
2014,7,1,2,136,-5.5464
2014,7,1,3,115,-8.0544
2014,7,1,4,126,-6.4000
2014,7,1,5,188,-7.5020
2014,7,2,1,116,-5.2810
2014,7,2,2,90,-7.3453
2014,7,2,3,61,-5.4833
2014,7,2,4,71,-5.8754
2014,7,2,5,89,-2.8461
2014,7,3,1,45,-2.9780
2014,7,3,2,66,-1.7160
2014,7,3,3,61,-1.8366
2014,7,3,4,77,-1.6872
2014,7,3,5,98,0.2259
2014,8,1,1,334,3.6875
2014,8,1,2,136,3.8150
2014,8,1,3,114,3.4897
2014,8,1,4,125,1.7764
2014,8,1,5,187,4.5422
2014,8,2,1,114,3.4675
2014,8,2,2,90,7.3535
2014,8,2,3,61,4.1063
2014,8,2,4,70,3.2708
2014,8,2,5,89,5.8178
2014,8,3,1,45,7.2105
2014,8,3,2,66,4.2021
2014,8,3,3,61,4.0456
2014,8,3,4,77,3.5809
2014,8,3,5,98,4.7378
2014,9,1,1,334,-5.7492
2014,9,1,2,135,-4.0407
2014,9,1,3,113,-8.1012
2014,9,1,4,122,-8.2721
2014,9,1,5,185,-7.1878
2014,9,2,1,114,-2.5426
2014,9,2,2,90,-4.7654
2014,9,2,3,61,-5.5412
2014,9,2,4,70,-4.3175
2014,9,2,5,89,-5.0175
2014,9,3,1,44,-3.6734
2014,9,3,2,66,-1.9863
2014,9,3,3,61,-3.0242
2014,9,3,4,76,0.1129
2014,9,3,5,97,0.1347
2014,10,1,1,332,4.9008
2014,10,1,2,134,6.6704
2014,10,1,3,113,9.8762
2014,10,1,4,121,6.4159
2014,10,1,5,184,6.3823
2014,10,2,1,114,7.5612
2014,10,2,2,90,5.9661
2014,10,2,3,61,5.6359
2014,10,2,4,70,7.6224
2014,10,2,5,89,7.0112
2014,10,3,1,43,0.0427
2014,10,3,2,66,3.4641
2014,10,3,3,61,3.7809
2014,10,3,4,75,3.1633
2014,10,3,5,97,3.3090
2014,11,1,1,331,1.1994
2014,11,1,2,132,-0.7757
2014,11,1,3,114,-1.1547
2014,11,1,4,121,-0.8077
2014,11,1,5,183,0.8488
2014,11,2,1,114,0.8274
2014,11,2,2,89,2.0945
2014,11,2,3,61,1.9748
2014,11,2,4,69,2.2531
2014,11,2,5,89,1.8918
2014,11,3,1,43,1.5747
2014,11,3,2,66,3.8784
2014,11,3,3,61,3.3675
2014,11,3,4,75,5.7161
2014,11,3,5,97,2.1158
2014,12,1,1,325,6.0565
2014,12,1,2,130,6.5330
2014,12,1,3,114,7.3264
2014,12,1,4,121,4.1492
2014,12,1,5,182,6.0391
2014,12,2,1,114,2.5485
2014,12,2,2,89,2.3288
2014,12,2,3,61,1.0530
2014,12,2,4,69,1.8107
2014,12,2,5,89,0.4112
2014,12,3,1,43,-1.9810
2014,12,3,2,66,-2.3552
2014,12,3,3,61,0.8798
2014,12,3,4,75,0.0878
2014,12,3,5,97,-1.0717
2015,1,1,1,322,-4.6740
2015,1,1,2,129,-5.5686
