year,month,rank_ME,rank_EM,nstocks,ret_vw
2010,5,1,2,157,-10.2275
2010,5,1,3,143,-6.4720
2010,5,1,4,124,-7.9972
2010,5,1,5,230,-8.4263
2010,5,2,1,115,-8.7607
2010,5,2,2,112,-8.3627
2010,5,2,3,111,-5.7156
2010,5,2,4,109,-7.4372
2010,5,2,5,183,-6.5621
2010,5,3,1,96,-10.3773
2010,5,3,2,100,-8.4276
2010,5,3,3,143,-7.3187
2010,5,3,4,159,-6.7280
2010,5,3,5,181,-7.0410
2010,6,1,1,318,-10.0966
2010,6,1,2,157,-9.8084
2010,6,1,3,143,-7.8782
2010,6,1,4,124,-7.1109
2010,6,1,5,229,-6.3198
2010,6,2,1,115,-11.6702
2010,6,2,2,112,-9.7590
2010,6,2,3,109,-8.2095
2010,6,2,4,109,-7.5422
2010,6,2,5,182,-3.9325
2010,6,3,1,96,-8.9393
2010,6,3,2,100,-7.0482
2010,6,3,3,143,-6.1434
2010,6,3,4,159,-3.4660
2010,6,3,5,181,-2.2647
2010,7,1,1,320,8.3644
2010,7,1,2,147,4.8246
2010,7,1,3,93,6.3618
2010,7,1,4,118,7.6261
2010,7,1,5,305,6.4158
2010,7,2,1,128,6.8008
2010,7,2,2,107,7.1940
2010,7,2,3,81,7.7064
2010,7,2,4,110,9.0263
2010,7,2,5,182,7.1476
2010,7,3,1,93,8.9334
2010,7,3,2,128,7.5017
2010,7,3,3,150,5.3821
2010,7,3,4,150,6.6873
2010,7,3,5,184,7.6915
2010,8,1,1,317,-8.5720
2010,8,1,2,145,-8.7159
2010,8,1,3,92,-9.2321
2010,8,1,4,118,-7.7228
2010,8,1,5,302,-9.0847
2010,8,2,1,125,-8.4358
2010,8,2,2,106,-7.7522
2010,8,2,3,79,-6.9112
2010,8,2,4,110,-5.9953
2010,8,2,5,181,-5.9566
2010,8,3,1,93,-2.9750
2010,8,3,2,128,-5.3932
2010,8,3,3,149,-2.5319
2010,8,3,4,149,-3.3102
2010,8,3,5,182,-4.8433
2010,9,1,1,316,12.8202
2010,9,1,2,143,10.2412
2010,9,1,3,92,11.0473
2010,9,1,4,118,11.0100
2010,9,1,5,301,13.3082
2010,9,2,1,123,13.1082
2010,9,2,2,105,13.9153
2010,9,2,3,79,11.4351
2010,9,2,4,108,12.9034
2010,9,2,5,179,14.8020
2010,9,3,1,93,9.6014
2010,9,3,2,128,9.5439
2010,9,3,3,148,8.0914
2010,9,3,4,149,8.2967
2010,9,3,5,182,12.8431
2010,10,1,1,316,6.0494
2010,10,1,2,142,5.1397
2010,10,1,3,92,6.0839
2010,10,1,4,118,6.5445
2010,10,1,5,299,6.7727
2010,10,2,1,123,4.9891
2010,10,2,2,105,3.6458
2010,10,2,3,79,5.3281
2010,10,2,4,108,4.2607
2010,10,2,5,178,4.8143
2010,10,3,1,93,3.6009
2010,10,3,2,128,3.8763
2010,10,3,3,147,3.9489
2010,10,3,4,149,4.0966
2010,10,3,5,182,5.0303
2010,11,1,1,314,4.6600
2010,11,1,2,141,3.6778
2010,11,1,3,91,3.0784
2010,11,1,4,117,5.6954
2010,11,1,5,296,2.7918
2010,11,2,1,123,5.3086
2010,11,2,2,105,3.8044
2010,11,2,3,79,2.9158
2010,11,2,4,108,4.5974
2010,11,2,5,177,3.4539
2010,11,3,1,93,-0.0542
2010,11,3,2,126,0.6189
2010,11,3,3,146,0.6837
2010,11,3,4,148,-0.4375
2010,11,3,5,182,0.7695
2010,12,1,1,310,7.5006
2010,12,1,2,141,4.6366
2010,12,1,3,91,7.9116
2010,12,1,4,116,8.2907
2010,12,1,5,291,10.0071
2010,12,2,1,121,6.2917
2010,12,2,2,105,5.2402
2010,12,2,3,79,7.5426
2010,12,2,4,108,7.3654
2010,12,2,5,175,8.5637
2010,12,3,1,92,8.1087
2010,12,3,2,125,4.9439
2010,12,3,3,146,4.7234
2010,12,3,4,148,5.5309
2010,12,3,5,182,6.7027
2011,1,1,1,303,-1.9526
2011,1,1,2,138,-3.0869
2011,1,1,3,90,-1.7443
2011,1,1,4,114,-0.4579
2011,1,1,5,290,-2.1326
2011,1,2,1,119,1.6799
2011,1,2,2,105,1.1274
2011,1,2,3,78,0.8481
2011,1,2,4,108,0.4401
2011,1,2,5,174,0.7367
2011,1,3,1,92,1.1220
2011,1,3,2,125,1.5749
2011,1,3,3,146,3.3117
2011,1,3,4,148,0.9937
2011,1,3,5,182,2.8122
2011,2,1,1,302,5.0258
2011,2,1,2,138,3.7973
2011,2,1,3,90,6.7879
2011,2,1,4,113,4.0469
2011,2,1,5,288,5.1040
2011,2,2,1,119,4.1498
2011,2,2,2,105,5.7280
2011,2,2,3,77,6.9353
2011,2,2,4,108,4.4481
2011,2,2,5,173,6.2716
2011,2,3,1,92,5.2118
2011,2,3,2,124,4.4960
2011,2,3,3,146,2.7055
2011,2,3,4,147,3.7695
2011,2,3,5,182,3.0077
2011,3,1,1,302,2.6328
2011,3,1,2,135,0.7522
2011,3,1,3,89,1.8676
2011,3,1,4,110,3.0495
2011,3,1,5,286,3.5723
2011,3,2,1,118,4.0291
2011,3,2,2,105,2.8948
2011,3,2,3,77,4.0362
2011,3,2,4,108,3.8297
2011,3,2,5,173,1.2458
2011,3,3,1,92,2.5851
2011,3,3,2,123,1.1913
2011,3,3,3,146,0.5071
2011,3,3,4,146,0.3924
2011,3,3,5,182,-0.1245
2011,4,1,1,300,1.2301
2011,4,1,2,133,0.4370
2011,4,1,3,88,0.2034
2011,4,1,4,109,1.5347
2011,4,1,5,284,2.2515
2011,4,2,1,118,1.6111
2011,4,2,2,105,2.6629
2011,4,2,3,77,3.0006
2011,4,2,4,107,2.9715
2011,4,2,5,173,2.5965
2011,4,3,1,91,2.4960
2011,4,3,2,123,4.9313
2011,4,3,3,145,4.3393
2011,4,3,4,146,3.8529
2011,4,3,5,180,2.2095
2011,5,1,1,293,-1.4475
2011,5,1,2,130,-4.0429
2011,5,1,3,88,-3.9677
2011,5,1,4,107,-3.9170
2011,5,1,5,284,-2.1503
2011,5,2,1,118,-2.1363
2011,5,2,2,105,-1.3940
2011,5,2,3,77,-1.2669
2011,5,2,4,107,-2.5272
2011,5,2,5,172,-2.2886
2011,5,3,1,90,-1.2544
2011,5,3,2,123,-0.3312
2011,5,3,3,145,-0.1407
2011,5,3,4,145,-0.8631
2011,5,3,5,180,-1.8324
2011,6,1,1,290,-2.1447
2011,6,1,2,129,-1.1546
2011,6,1,3,88,-0.2693
2011,6,1,4,105,-4.6579
2011,6,1,5,282,-1.5760
2011,6,2,1,116,0.0519
2011,6,2,2,105,-1.2606
2011,6,2,3,77,0.1549
2011,6,2,4,106,-1.8050
2011,6,2,5,171,-2.6183
2011,6,3,1,90,-0.5279
2011,6,3,2,123,-1.1176
2011,6,3,3,145,-1.3371
2011,6,3,4,144,-1.2111
2011,6,3,5,179,-2.4780
2011,7,1,1,346,-1.1468
2011,7,1,2,148,-2.0319
2011,7,1,3,128,-1.1594
2011,7,1,4,111,-3.6129
2011,7,1,5,287,-3.5026
2011,7,2,1,110,-4.6739
2011,7,2,2,110,-3.9281
2011,7,2,3,92,-3.8941
2011,7,2,4,122,-3.3550
2011,7,2,5,189,-6.0182
2011,7,3,1,100,-3.5956
2011,7,3,2,133,-2.2088
2011,7,3,3,129,-1.5624
2011,7,3,4,146,-1.5106
2011,7,3,5,196,-0.4380
2011,8,1,1,346,-10.5029
2011,8,1,2,147,-9.5336
2011,8,1,3,128,-10.7975
2011,8,1,4,108,-9.6706
2011,8,1,5,286,-10.3452
2011,8,2,1,109,-9.7277
2011,8,2,2,110,-9.2816
2011,8,2,3,92,-7.9491
2011,8,2,4,121,-7.4528
2011,8,2,5,187,-9.5450
2011,8,3,1,100,-6.4232
2011,8,3,2,133,-4.4062
2011,8,3,3,128,-3.7123
2011,8,3,4,145,-5.2447
2011,8,3,5,196,-4.9712
2011,9,1,1,344,-10.3039
2011,9,1,2,146,-10.2460
2011,9,1,3,128,-12.1690
2011,9,1,4,108,-12.0161
2011,9,1,5,283,-12.3652
2011,9,2,1,109,-12.3039
2011,9,2,2,110,-10.0244
2011,9,2,3,91,-11.5670
2011,9,2,4,120,-11.3877
2011,9,2,5,186,-11.5358
2011,9,3,1,100,-6.6959
2011,9,3,2,133,-5.7586
2011,9,3,3,128,-5.3232
2011,9,3,4,145,-8.2214
2011,9,3,5,195,-6.7566
2011,10,1,1,342,11.2953
2011,10,1,2,145,13.5160
2011,10,1,3,127,16.4541
2011,10,1,4,108,14.6280
2011,10,1,5,282,15.9481
2011,10,2,1,108,15.9191
2011,10,2,2,110,14.4649
2011,10,2,3,91,16.2257
2011,10,2,4,120,15.0165
2011,10,2,5,185,16.3779
2011,10,3,1,99,11.1787
2011,10,3,2,132,10.0110
2011,10,3,3,127,9.5705
2011,10,3,4,145,11.5281
2011,10,3,5,195,11.0301
2011,11,1,1,339,-0.7961
2011,11,1,2,143,-0.8969
2011,11,1,3,126,-0.0558
2011,11,1,4,108,-1.5581
2011,11,1,5,281,-2.6091
2011,11,2,1,108,-0.8114
2011,11,2,2,109,0.7847
2011,11,2,3,91,-0.3881
2011,11,2,4,119,-0.7261
2011,11,2,5,184,-0.6843
2011,11,3,1,98,0.4238
2011,11,3,2,131,0.8835
2011,11,3,3,127,1.5991
2011,11,3,4,145,1.2382
2011,11,3,5,195,-2.1911
2011,12,1,1,336,1.8508
2011,12,1,2,143,2.8948
2011,12,1,3,123,2.0315
2011,12,1,4,108,0.7797
2011,12,1,5,279,1.1912
2011,12,2,1,107,0.0196
2011,12,2,2,109,1.5462
2011,12,2,3,90,0.2609
2011,12,2,4,119,0.3853
2011,12,2,5,184,-1.3967
2011,12,3,1,97,1.4022
2011,12,3,2,130,1.9322
2011,12,3,3,127,-0.1249
2011,12,3,4,145,0.7453
2011,12,3,5,194,-0.5964
2012,1,1,1,333,9.4765
2012,1,1,2,142,6.2649
2012,1,1,3,123,6.1466
2012,1,1,4,108,8.4276
2012,1,1,5,275,7.3869
2012,1,2,1,107,6.5769
2012,1,2,2,108,7.0665
2012,1,2,3,90,6.4075
2012,1,2,4,119,5.7638
2012,1,2,5,184,7.2940
2012,1,3,1,97,2.2444
2012,1,3,2,129,4.3816
2012,1,3,3,127,3.2604
2012,1,3,4,143,3.0413
2012,1,3,5,193,8.1748
2012,2,1,1,330,2.1801
2012,2,1,2,142,0.6777
2012,2,1,3,122,2.2444
2012,2,1,4,108,0.1591
2012,2,1,5,273,2.6338
2012,2,2,1,106,2.1871
2012,2,2,2,107,3.6725
2012,2,2,3,89,2.2761
2012,2,2,4,119,2.8091
2012,2,2,5,182,3.9145
2012,2,3,1,97,4.0922
2012,2,3,2,129,3.1067
2012,2,3,3,127,2.4027
2012,2,3,4,143,4.2985
2012,2,3,5,192,6.2572
2012,3,1,1,327,2.8396
2012,3,1,2,142,4.4529
2012,3,1,3,121,3.3916
2012,3,1,4,108,5.2013
2012,3,1,5,270,2.6045
2012,3,2,1,106,1.4390
2012,3,2,2,107,1.3064
2012,3,2,3,89,1.8733
2012,3,2,4,119,1.4405
2012,3,2,5,181,3.4651
2012,3,3,1,97,0.2322
2012,3,3,2,128,1.4722
2012,3,3,3,127,2.5128
2012,3,3,4,143,2.2654
2012,3,3,5,190,5.0347
2012,4,1,1,322,-1.7829
2012,4,1,2,142,-1.0435
2012,4,1,3,120,-0.8943
2012,4,1,4,107,-0.1078
2012,4,1,5,267,-2.4818
2012,4,2,1,106,-1.6180
2012,4,2,2,107,-1.2995
2012,4,2,3,89,-1.1568
2012,4,2,4,119,-1.4572
2012,4,2,5,181,0.1009
2012,4,3,1,96,-0.0464
2012,4,3,2,128,-0.7272
2012,4,3,3,127,0.0883
2012,4,3,4,142,-0.2957
2012,4,3,5,190,-1.1864
2012,5,1,1,320,-7.1607
2012,5,1,2,139,-9.0766
2012,5,1,3,118,-6.7526
2012,5,1,4,106,-7.6529
2012,5,1,5,266,-7.8876
2012,5,2,1,106,-5.5607
2012,5,2,2,107,-6.7292
2012,5,2,3,89,-6.1318
2012,5,2,4,119,-7.0863
2012,5,2,5,179,-6.7518
2012,5,3,1,96,-5.0980
2012,5,3,2,128,-4.7258
2012,5,3,3,126,-5.4540
2012,5,3,4,141,-5.5879
2012,5,3,5,190,-6.4778
2012,6,1,1,317,5.3790
2012,6,1,2,139,5.8042
2012,6,1,3,116,4.6139
2012,6,1,4,105,5.1938
2012,6,1,5,263,6.9473
2012,6,2,1,106,1.9860
2012,6,2,2,106,3.5778
2012,6,2,3,89,3.1974
2012,6,2,4,119,3.5186
2012,6,2,5,179,5.8716
2012,6,3,1,96,4.3985
2012,6,3,2,128,5.5793
2012,6,3,3,123,4.1154
2012,6,3,4,141,1.3811
2012,6,3,5,190,3.2548
2012,7,1,1,297,-3.3012
2012,7,1,2,194,-1.3323
2012,7,1,3,95,0.3569
2012,7,1,4,130,-2.3497
2012,7,1,5,252,-3.2454
2012,7,2,1,105,-1.6624
2012,7,2,2,121,-0.8465
2012,7,2,3,110,-0.2007
2012,7,2,4,98,-1.0500
2012,7,2,5,157,-3.1541
2012,7,3,1,100,0.1570
2012,7,3,2,116,1.8855
2012,7,3,3,154,1.8155
2012,7,3,4,159,2.4132
2012,7,3,5,199,0.1453
2012,8,1,1,293,1.5968
2012,8,1,2,189,2.9804
2012,8,1,3,95,2.9144
2012,8,1,4,129,3.6597
2012,8,1,5,251,4.9319
2012,8,2,1,104,4.5412
2012,8,2,2,120,4.3091
2012,8,2,3,110,2.0457
2012,8,2,4,98,2.8381
2012,8,2,5,157,5.4890
2012,8,3,1,100,3.0594
2012,8,3,2,115,1.5818
2012,8,3,3,153,1.6263
2012,8,3,4,158,2.9798
2012,8,3,5,198,2.2937
2012,9,1,1,291,3.3990
2012,9,1,2,186,4.3048
2012,9,1,3,95,3.7595
2012,9,1,4,128,4.7212
2012,9,1,5,247,5.7127
2012,9,2,1,104,2.8236
2012,9,2,2,120,2.8987
2012,9,2,3,108,3.6749
2012,9,2,4,97,3.5096
2012,9,2,5,157,1.9707
2012,9,3,1,100,1.5074
2012,9,3,2,114,2.4967
2012,9,3,3,153,1.9695
2012,9,3,4,158,2.5535
2012,9,3,5,197,3.1423
2012,10,1,1,288,-2.0296
2012,10,1,2,185,-3.3786
2012,10,1,3,95,-3.7423
2012,10,1,4,128,-4.3556
2012,10,1,5,247,-3.8445
2012,10,2,1,104,-0.7552
2012,10,2,2,119,-1.8161
2012,10,2,3,108,-0.1506
2012,10,2,4,97,-0.6543
2012,10,2,5,157,-1.5224
2012,10,3,1,100,-2.3317
2012,10,3,2,114,-1.1899
2012,10,3,3,153,-0.9118
2012,10,3,4,157,-3.6545
2012,10,3,5,197,-3.2047
2012,11,1,1,285,0.4543
2012,11,1,2,185,2.8851
2012,11,1,3,94,1.1394
2012,11,1,4,127,0.8480
2012,11,1,5,247,0.9005
2012,11,2,1,102,3.0149
2012,11,2,2,118,0.6280
2012,11,2,3,107,1.8263
2012,11,2,4,97,1.9292
2012,11,2,5,154,-0.4651
2012,11,3,1,100,-0.6542
2012,11,3,2,114,-0.6772
2012,11,3,3,153,1.4022
2012,11,3,4,155,1.0707
2012,11,3,5,196,2.4012
2012,12,1,1,281,3.9579
2012,12,1,2,185,4.5582
2012,12,1,3,94,5.5822
2012,12,1,4,127,6.4556
2012,12,1,5,243,4.0774
2012,12,2,1,101,4.3224
2012,12,2,2,118,4.0166
2012,12,2,3,107,3.5918
2012,12,2,4,97,2.9304
2012,12,2,5,154,2.9954
2012,12,3,1,99,3.1444
2012,12,3,2,114,0.6231
2012,12,3,3,153,1.3977
2012,12,3,4,155,-1.2956
2012,12,3,5,196,0.2163
2013,1,1,1,276,5.4746
2013,1,1,2,184,4.9160
2013,1,1,3,94,3.5978
2013,1,1,4,124,6.8240
2013,1,1,5,241,6.4129
2013,1,2,1,100,5.8574
2013,1,2,2,117,6.7048
2013,1,2,3,105,6.2111
2013,1,2,4,97,6.7254
2013,1,2,5,151,5.8965
2013,1,3,1,99,7.0771
2013,1,3,2,114,5.2538
2013,1,3,3,152,6.2361
2013,1,3,4,154,2.7725
2013,1,3,5,196,6.3864
2013,2,1,1,274,1.7871
2013,2,1,2,184,0.0461
2013,2,1,3,93,2.7312
2013,2,1,4,123,2.8827
2013,2,1,5,240,0.5881
2013,2,2,1,100,-1.2891
2013,2,2,2,117,0.4708
2013,2,2,3,105,0.8651
2013,2,2,4,96,1.6996
2013,2,2,5,151,3.1104
2013,2,3,1,99,1.5449
2013,2,3,2,114,1.4029
2013,2,3,3,151,1.3081
2013,2,3,4,154,1.3942
2013,2,3,5,194,1.4280
2013,3,1,1,271,3.9031
2013,3,1,2,182,4.2400
2013,3,1,3,92,8.2515
2013,3,1,4,123,6.5153
2013,3,1,5,240,7.2145
2013,3,2,1,100,4.8224
2013,3,2,2,116,4.9846
2013,3,2,3,105,4.1818
2013,3,2,4,95,5.5165
2013,3,2,5,150,4.2963
2013,3,3,1,99,4.5167
2013,3,3,2,114,3.3227
2013,3,3,3,151,4.6295
2013,3,3,4,154,3.3344
2013,3,3,5,194,3.4461
2013,4,1,1,270,0.1507
2013,4,1,2,180,1.1880
2013,4,1,3,92,-1.4572
2013,4,1,4,122,-1.1643
2013,4,1,5,238,-0.8353
2013,4,2,1,100,0.4380
2013,4,2,2,116,-1.5257
2013,4,2,3,105,-1.7738
2013,4,2,4,95,-0.3027
2013,4,2,5,150,-1.6008
2013,4,3,1,99,0.8203
2013,4,3,2,114,2.7784
2013,4,3,3,151,2.1360
2013,4,3,4,154,1.7341
2013,4,3,5,194,0.4577
2013,5,1,1,267,6.8882
2013,5,1,2,179,5.9145
2013,5,1,3,92,1.8039
2013,5,1,4,122,5.4952
2013,5,1,5,235,6.4547
2013,5,2,1,99,6.0448
2013,5,2,2,115,5.5475
2013,5,2,3,105,5.1219
2013,5,2,4,94,3.0722
2013,5,2,5,149,5.1738
2013,5,3,1,99,4.5592
2013,5,3,2,114,1.0028
2013,5,3,3,151,2.0159
2013,5,3,4,154,1.6351
2013,5,3,5,194,1.0706
2013,6,1,1,266,0.2923
2013,6,1,2,179,0.9415
2013,6,1,3,90,0.2676
2013,6,1,4,122,1.7498
2013,6,1,5,233,0.4650
2013,6,2,1,99,-2.8712
2013,6,2,2,115,-0.4766
2013,6,2,3,105,-0.6767
2013,6,2,4,93,-0.9800
2013,6,2,5,149,0.0229
2013,6,3,1,99,-2.0784
2013,6,3,2,112,-0.1979
2013,6,3,3,151,-1.7053
2013,6,3,4,154,-2.6122
2013,6,3,5,194,-0.7783
2013,7,1,1,279,9.7549
2013,7,1,2,163,7.9825
2013,7,1,3,103,5.0811
2013,7,1,4,109,8.4060
2013,7,1,5,215,5.2126
2013,7,2,1,112,6.2458
2013,7,2,2,103,7.3676
2013,7,2,3,117,6.1311
2013,7,2,4,107,7.2982
2013,7,2,5,151,6.9443
2013,7,3,1,101,2.5656
2013,7,3,2,114,5.2199
2013,7,3,3,140,6.0764
2013,7,3,4,168,5.2004
2013,7,3,5,191,6.2061
2013,8,1,1,279,-4.3412
2013,8,1,2,163,-3.0713
2013,8,1,3,102,-2.3267
2013,8,1,4,109,-1.6593
2013,8,1,5,214,-1.1679
2013,8,2,1,110,-3.0501
2013,8,2,2,103,-3.9698
2013,8,2,3,117,-2.1429
2013,8,2,4,107,-2.0914
2013,8,2,5,150,-1.6082
2013,8,3,1,101,-0.9996
2013,8,3,2,112,-4.0188
2013,8,3,3,140,-1.5928
2013,8,3,4,167,-3.2000
2013,8,3,5,191,-2.0785
2013,9,1,1,278,5.9830
2013,9,1,2,162,6.5300
2013,9,1,3,100,5.7530
2013,9,1,4,109,8.9408
2013,9,1,5,213,8.2446
2013,9,2,1,109,6.4229
2013,9,2,2,103,7.7288
2013,9,2,3,117,5.9806
2013,9,2,4,107,6.2677
2013,9,2,5,150,5.0202
2013,9,3,1,101,2.7946
2013,9,3,2,112,2.7808
2013,9,3,3,140,2.3343
2013,9,3,4,167,3.5666
2013,9,3,5,191,5.7182
2013,10,1,1,278,4.8361
2013,10,1,2,160,3.1418
2013,10,1,3,99,2.6642
2013,10,1,4,109,4.1549
2013,10,1,5,211,2.7205
2013,10,2,1,109,3.8265
2013,10,2,2,103,5.6412
2013,10,2,3,117,4.1338
2013,10,2,4,106,0.8421
2013,10,2,5,150,2.9721
2013,10,3,1,100,6.1247
2013,10,3,2,111,3.7407
2013,10,3,3,140,5.5317
2013,10,3,4,167,4.1939
2013,10,3,5,191,3.8492
2013,11,1,1,274,4.2800
2013,11,1,2,157,5.8618
2013,11,1,3,98,6.6315
2013,11,1,4,108,7.1560
2013,11,1,5,210,3.8308
2013,11,2,1,106,3.0172
2013,11,2,2,102,3.2604
2013,11,2,3,117,3.7726
2013,11,2,4,105,3.9163
2013,11,2,5,149,3.5190
2013,11,3,1,99,3.4179
2013,11,3,2,111,3.0329
2013,11,3,3,140,2.4901
2013,11,3,4,167,1.8041
2013,11,3,5,190,2.2992
2013,12,1,1,272,0.6081
2013,12,1,2,152,1.9381
2013,12,1,3,98,2.6694
2013,12,1,4,106,0.8722
2013,12,1,5,207,3.7441
2013,12,2,1,106,1.8291
2013,12,2,2,101,2.6976
2013,12,2,3,116,3.4133
2013,12,2,4,104,2.6618
2013,12,2,5,148,1.8979
2013,12,3,1,99,1.9601
2013,12,3,2,111,3.2829
2013,12,3,3,140,2.6146
2013,12,3,4,167,2.1637
2013,12,3,5,190,3.1776
2014,1,1,1,271,-4.0130
2014,1,1,2,152,-3.2511
2014,1,1,3,98,-5.1431
2014,1,1,4,106,-5.3643
2014,1,1,5,207,-1.4406
2014,1,2,1,105,-3.9271
2014,1,2,2,99,-5.3297
2014,1,2,3,115,-3.2303
2014,1,2,4,104,-3.3568
2014,1,2,5,147,-2.2108
2014,1,3,1,98,-4.0877
2014,1,3,2,110,-3.0134
2014,1,3,3,139,-3.7592
2014,1,3,4,167,-3.8472
2014,1,3,5,189,-2.1105
2014,2,1,1,270,6.1869
2014,2,1,2,151,3.9246
2014,2,1,3,97,5.1430
2014,2,1,4,106,4.3338
2014,2,1,5,206,3.8370
2014,2,2,1,105,5.1809
2014,2,2,2,97,3.3002
2014,2,2,3,115,5.6843
2014,2,2,4,104,6.6812
2014,2,2,5,145,3.8688
2014,2,3,1,97,4.4628
2014,2,3,2,109,4.6113
2014,2,3,3,139,5.0781
2014,2,3,4,167,5.0653
2014,2,3,5,188,4.5226
2014,3,1,1,264,2.4451
2014,3,1,2,147,2.7656
2014,3,1,3,95,2.0149
2014,3,1,4,105,-0.6509
2014,3,1,5,205,-0.5648
2014,3,2,1,104,1.7378
2014,3,2,2,96,1.5976
2014,3,2,3,115,0.8138
2014,3,2,4,103,0.7773
2014,3,2,5,145,-2.3935
2014,3,3,1,97,3.2281
2014,3,3,2,109,0.6584
2014,3,3,3,138,1.2546
2014,3,3,4,167,0.9980
2014,3,3,5,188,-3.0490
2014,4,1,1,260,-2.6413
2014,4,1,2,147,-3.6137
2014,4,1,3,94,-2.0538
2014,4,1,4,105,-2.9419
2014,4,1,5,204,-7.2181
2014,4,2,1,104,-0.8928
2014,4,2,2,96,-1.5594
2014,4,2,3,114,-2.6013
2014,4,2,4,103,-2.8829
2014,4,2,5,145,-3.8199
2014,4,3,1,96,1.5640
2014,4,3,2,109,1.9567
2014,4,3,3,138,1.9205
2014,4,3,4,167,0.5427
2014,4,3,5,188,-0.2792
2014,5,1,1,258,-0.2638
2014,5,1,2,146,0.3046
2014,5,1,3,94,0.8627
2014,5,1,4,104,0.6561
2014,5,1,5,202,-2.9248
2014,5,2,1,104,0.4517
2014,5,2,2,95,1.0807
2014,5,2,3,114,1.2301
2014,5,2,4,103,0.2297
2014,5,2,5,145,0.2162
2014,5,3,1,96,2.6572
2014,5,3,2,109,0.9573
2014,5,3,3,138,2.9747
2014,5,3,4,167,1.6079
2014,5,3,5,188,2.5234
2014,6,1,1,258,3.1941
2014,6,1,2,146,2.7829
2014,6,1,3,95,5.2570
2014,6,1,4,103,4.3098
2014,6,1,5,202,5.1511
2014,6,2,1,104,3.6349
2014,6,2,2,95,5.0327
2014,6,2,3,112,5.3410
2014,6,2,4,103,4.6902
2014,6,2,5,145,7.0080
2014,6,3,1,96,3.5321
2014,6,3,2,109,1.8618
2014,6,3,3,137,1.3954
2014,6,3,4,167,1.3075
2014,6,3,5,187,2.9130
2014,7,1,1,206,-5.8332
2014,7,1,2,124,-4.6457
2014,7,1,3,108,-5.0804
2014,7,1,4,122,-5.2121
2014,7,1,5,253,-6.2098
2014,7,2,1,105,-6.2631
2014,7,2,2,85,-5.6044
2014,7,2,3,108,-5.9992
2014,7,2,4,102,-6.9287
2014,7,2,5,198,-6.4817
2014,7,3,1,110,0.0461
2014,7,3,2,130,-0.9946
2014,7,3,3,130,-1.8522
2014,7,3,4,179,-3.1010
2014,7,3,5,178,-1.7237
2014,8,1,1,203,4.6998
2014,8,1,2,123,2.7576
2014,8,1,3,108,3.8797
2014,8,1,4,122,3.7155
2014,8,1,5,253,4.9114
2014,8,2,1,105,5.1439
2014,8,2,2,85,4.0665
2014,8,2,3,108,4.0246
2014,8,2,4,101,3.8364
2014,8,2,5,195,5.5597
2014,8,3,1,110,2.6634
2014,8,3,2,130,4.5234
2014,8,3,3,130,3.7996
2014,8,3,4,179,4.3192
2014,8,3,5,177,5.1759
2014,9,1,1,202,-6.8820
2014,9,1,2,120,-7.9275
2014,9,1,3,108,-4.5042
2014,9,1,4,122,-6.3374
2014,9,1,5,251,-6.9409
2014,9,2,1,105,-8.0276
2014,9,2,2,85,-5.4419
2014,9,2,3,106,-4.6041
2014,9,2,4,101,-5.7046
2014,9,2,5,195,-3.6039
2014,9,3,1,109,-4.2812
2014,9,3,2,129,-1.8998
2014,9,3,3,130,-1.2298
2014,9,3,4,179,-1.1485
2014,9,3,5,177,-1.6563
2014,10,1,1,201,3.7354
2014,10,1,2,119,6.8828
2014,10,1,3,108,6.9207
2014,10,1,4,121,8.2107
2014,10,1,5,250,5.4464
2014,10,2,1,105,1.9440
2014,10,2,2,84,5.6478
2014,10,2,3,106,5.9206
2014,10,2,4,101,6.4020
2014,10,2,5,195,6.2407
2014,10,3,1,109,-1.2554
2014,10,3,2,129,2.4314
2014,10,3,3,130,1.7964
2014,10,3,4,178,4.3805
2014,10,3,5,177,1.8628
2014,11,1,1,198,-3.2546
2014,11,1,2,119,0.0384
2014,11,1,3,108,0.4094
2014,11,1,4,120,-2.4926
2014,11,1,5,245,0.7974
2014,11,2,1,105,0.3217
2014,11,2,2,84,-0.6793
2014,11,2,3,106,1.1854
2014,11,2,4,101,1.5714
2014,11,2,5,194,0.3838
2014,11,3,1,108,0.6037
2014,11,3,2,129,4.2763
2014,11,3,3,130,2.6293
2014,11,3,4,178,3.6396
2014,11,3,5,177,2.7263
2014,12,1,1,197,4.1567
2014,12,1,2,117,6.1259
2014,12,1,3,108,4.3830
2014,12,1,4,119,4.8572
2014,12,1,5,244,4.8339
2014,12,2,1,105,0.1582
2014,12,2,2,84,1.7161
2014,12,2,3,105,2.2439
2014,12,2,4,101,2.2366
2014,12,2,5,194,2.0288
2014,12,3,1,108,0.0053
2014,12,3,2,129,-0.8572
2014,12,3,3,129,-0.4867
2014,12,3,4,176,0.2006
2014,12,3,5,177,-1.9363
2015,1,1,1,195,-4.2909
2015,1,1,2,116,-4.9579
2015,1,1,3,107,-4.2022
2015,1,1,4,118,-5.1364
2015,1,1,5,243,-5.7724
2015,1,2,1,105,-5.2642
2015,1,2,2,82,-2.2598
2015,1,2,3,104,-4.0236
2015,1,2,4,100,-3.4549
2015,1,2,5,193,-3.2178
2015,1,3,1,108,-3.8619
2015,1,3,2,129,-2.9949
2015,1,3,3,129,-1.3221
2015,1,3,4,176,-2.8198
2015,1,3,5,174,-0.3346
