year,month,rank_ME,rank_BM,nstocks,ret_vw
2010,6,1,1,234,-6.6886
2010,6,1,2,169,-7.7920
2010,6,1,3,229,-7.7475
2010,6,1,4,315,-6.4024
2010,6,1,5,537,-12.3018
2010,6,2,1,189,-5.6049
2010,6,2,2,147,-5.9188
2010,6,2,3,138,-7.2309
2010,6,2,4,129,-9.5861
2010,6,2,5,101,-12.8767
2010,6,3,1,249,-3.9656
2010,6,3,2,168,-6.7468
2010,6,3,3,134,-2.8783
2010,6,3,4,112,-5.5872
2010,6,3,5,49,-12.7592
2010,7,1,1,313,6.3846
2010,7,1,2,212,5.6203
2010,7,1,3,248,7.6605
2010,7,1,4,293,6.8086
2010,7,1,5,473,8.4370
2010,7,2,1,177,6.6957
2010,7,2,2,162,7.9014
2010,7,2,3,144,6.1517
2010,7,2,4,119,9.2644
2010,7,2,5,87,8.2190
2010,7,3,1,256,7.2048
2010,7,3,2,181,5.4342
2010,7,3,3,130,7.9536
2010,7,3,4,103,7.9792
2010,7,3,5,74,5.5410
2010,8,1,1,311,-8.5452
2010,8,1,2,209,-8.6178
2010,8,1,3,247,-8.2974
2010,8,1,4,291,-9.4921
2010,8,1,5,468,-9.7551
2010,8,2,1,177,-5.7074
2010,8,2,2,159,-6.9176
2010,8,2,3,142,-7.2367
2010,8,2,4,117,-8.1374
2010,8,2,5,87,-7.1957
2010,8,3,1,255,-3.7978
2010,8,3,2,178,-4.5589
2010,8,3,3,130,-3.3243
2010,8,3,4,103,-2.5539
2010,8,3,5,74,-2.9847
2010,9,1,1,311,10.7900
2010,9,1,2,208,11.3258
2010,9,1,3,245,13.8854
2010,9,1,4,290,12.8806
2010,9,1,5,465,13.3655
2010,9,2,1,175,14.9804
2010,9,2,2,156,14.6782
2010,9,2,3,141,12.7825
2010,9,2,4,116,13.1042
2010,9,2,5,87,11.9172
2010,9,3,1,255,10.5793
2010,9,3,2,178,9.1746
2010,9,3,3,130,8.9882
2010,9,3,4,102,9.6623
2010,9,3,5,74,6.4398
2010,10,1,1,307,7.2132
2010,10,1,2,208,6.0323
2010,10,1,3,242,6.1327
2010,10,1,4,288,5.5788
2010,10,1,5,460,4.5073
2010,10,2,1,174,4.3917
2010,10,2,2,156,3.3089
2010,10,2,3,140,5.2421
2010,10,2,4,116,3.2660
2010,10,2,5,87,4.5283
2010,10,3,1,254,4.6877
2010,10,3,2,178,4.9304
2010,10,3,3,130,3.4745
2010,10,3,4,102,3.0102
2010,10,3,5,74,2.2275
2010,11,1,1,303,0.5394
2010,11,1,2,205,3.5309
2010,11,1,3,240,5.3396
2010,11,1,4,286,4.4612
2010,11,1,5,456,4.8078
2010,11,2,1,173,2.6861
2010,11,2,2,156,4.6558
2010,11,2,3,140,3.5492
2010,11,2,4,116,5.1465
2010,11,2,5,87,5.4265
2010,11,3,1,252,-0.3185
2010,11,3,2,176,2.8013
2010,11,3,3,129,0.1391
2010,11,3,4,102,-0.6115
2010,11,3,5,74,-0.2841
2010,12,1,1,297,11.1356
2010,12,1,2,204,6.6323
2010,12,1,3,240,8.1618
2010,12,1,4,283,8.0754
2010,12,1,5,448,9.8904
2010,12,2,1,170,6.4362
2010,12,2,2,156,7.5304
2010,12,2,3,139,7.3817
2010,12,2,4,115,7.6160
2010,12,2,5,87,8.0463
2010,12,3,1,251,4.9603
2010,12,3,2,176,5.8095
2010,12,3,3,129,7.6266
2010,12,3,4,100,8.0144
2010,12,3,5,74,5.8805
2011,1,1,1,296,-2.5086
2011,1,1,2,202,-1.8419
2011,1,1,3,236,-1.0816
2011,1,1,4,278,-0.2404
2011,1,1,5,437,-1.3355
2011,1,2,1,169,0.7936
2011,1,2,2,156,-0.9101
2011,1,2,3,137,1.7980
2011,1,2,4,114,1.8557
2011,1,2,5,85,1.6553
2011,1,3,1,251,1.2717
2011,1,3,2,176,3.6223
2011,1,3,3,129,2.3207
2011,1,3,4,100,2.4555
2011,1,3,5,74,3.0838
2011,2,1,1,293,1.7341
2011,2,1,2,202,5.8308
2011,2,1,3,234,4.4903
2011,2,1,4,276,4.8756
2011,2,1,5,434,8.1735
2011,2,2,1,168,5.2520
2011,2,2,2,156,6.4474
2011,2,2,3,136,4.9913
2011,2,2,4,114,5.4004
2011,2,2,5,85,7.0506
2011,2,3,1,251,2.4411
2011,2,3,2,176,3.7764
2011,2,3,3,128,4.7148
2011,2,3,4,99,4.0556
2011,2,3,5,74,7.0980
2011,3,1,1,290,2.9425
2011,3,1,2,200,3.4750
2011,3,1,3,229,1.7208
2011,3,1,4,275,2.5456
2011,3,1,5,431,1.9373
2011,3,2,1,168,3.2562
2011,3,2,2,156,2.6926
2011,3,2,3,136,3.3448
2011,3,2,4,114,1.6916
2011,3,2,5,84,4.4142
2011,3,3,1,251,0.7658
2011,3,3,2,175,-0.6183
2011,3,3,3,128,1.8463
2011,3,3,4,99,1.8290
2011,3,3,5,73,-0.3268
2011,4,1,1,285,3.0150
2011,4,1,2,200,0.3289
2011,4,1,3,227,0.3826
2011,4,1,4,271,1.5931
2011,4,1,5,428,0.7011
2011,4,2,1,168,5.0432
2011,4,2,2,155,2.2362
2011,4,2,3,136,1.9772
2011,4,2,4,114,2.3658
2011,4,2,5,84,1.2962
2011,4,3,1,249,3.7036
2011,4,3,2,175,4.1632
2011,4,3,3,128,2.6929
2011,4,3,4,97,3.0100
2011,4,3,5,73,2.1303
2011,5,1,1,281,-0.6408
2011,5,1,2,198,-1.2888
2011,5,1,3,223,-2.1636
2011,5,1,4,268,-4.6076
2011,5,1,5,422,-2.0464
2011,5,2,1,167,-1.5649
2011,5,2,2,155,-0.8943
2011,5,2,3,136,-1.4781
2011,5,2,4,114,-4.1637
2011,5,2,5,84,-2.2601
2011,5,3,1,249,-0.3310
2011,5,3,2,175,-1.3470
2011,5,3,3,126,-2.8666
2011,5,3,4,97,-0.1120
2011,5,3,5,73,-1.3251
2011,6,1,1,280,-5.0938
2011,6,1,2,195,-3.6235
2011,6,1,3,222,-2.2231
2011,6,1,4,266,-2.2717
2011,6,1,5,418,-2.5192
2011,6,2,1,166,-0.5852
2011,6,2,2,154,-2.1927
2011,6,2,3,135,-1.8509
2011,6,2,4,113,-0.6669
2011,6,2,5,83,-1.8777
2011,6,3,1,248,-1.1620
2011,6,3,2,174,-1.9785
2011,6,3,3,126,-2.3219
2011,6,3,4,97,-1.5987
2011,6,3,5,73,-1.0433
2011,7,1,1,306,-5.6613
2011,7,1,2,209,-2.8190
2011,7,1,3,233,-2.9379
2011,7,1,4,286,-1.2049
2011,7,1,5,429,-1.7937
2011,7,2,1,181,-4.5871
2011,7,2,2,145,-5.5387
2011,7,2,3,143,-4.6497
2011,7,2,4,109,-4.1325
2011,7,2,5,96,-4.1359
2011,7,3,1,258,-0.5235
2011,7,3,2,172,-1.9362
2011,7,3,3,120,-3.1850
2011,7,3,4,96,-2.7905
2011,7,3,5,79,-3.2557
2011,8,1,1,306,-11.8856
2011,8,1,2,208,-12.4992
2011,8,1,3,230,-10.2063
2011,8,1,4,284,-11.4124
2011,8,1,5,428,-11.2670
2011,8,2,1,180,-8.6429
2011,8,2,2,144,-8.8779
2011,8,2,3,143,-10.0257
2011,8,2,4,107,-6.9877
2011,8,2,5,96,-9.3851
2011,8,3,1,257,-4.3914
2011,8,3,2,172,-4.1615
2011,8,3,3,120,-7.7343
2011,8,3,4,95,-5.3694
2011,8,3,5,79,-3.3308
2011,9,1,1,307,-11.6983
2011,9,1,2,208,-12.4414
2011,9,1,3,230,-12.5312
2011,9,1,4,283,-10.2087
2011,9,1,5,420,-12.4163
2011,9,2,1,179,-10.3337
2011,9,2,2,142,-12.0070
2011,9,2,3,143,-11.7517
2011,9,2,4,107,-11.7370
2011,9,2,5,96,-11.0332
2011,9,3,1,257,-6.5943
2011,9,3,2,172,-5.6861
2011,9,3,3,119,-7.2198
2011,9,3,4,95,-7.8683
2011,9,3,5,79,-5.1476
2011,10,1,1,305,12.8746
2011,10,1,2,208,15.4503
2011,10,1,3,230,15.3091
2011,10,1,4,281,13.5358
2011,10,1,5,418,11.4888
2011,10,2,1,179,16.4606
2011,10,2,2,141,15.5630
2011,10,2,3,141,17.0813
2011,10,2,4,107,15.6400
2011,10,2,5,96,11.9348
2011,10,3,1,256,9.9328
2011,10,3,2,171,11.1253
2011,10,3,3,118,11.8224
2011,10,3,4,94,11.6176
2011,10,3,5,79,8.8328
2011,11,1,1,304,-2.3300
2011,11,1,2,205,-0.8633
2011,11,1,3,227,-3.4647
2011,11,1,4,281,-2.0172
2011,11,1,5,413,-1.2175
2011,11,2,1,178,-0.6589
2011,11,2,2,141,-2.0818
2011,11,2,3,140,0.1376
2011,11,2,4,106,-0.2394
2011,11,2,5,96,-0.1567
2011,11,3,1,256,-0.5786
2011,11,3,2,170,0.3991
2011,11,3,3,118,1.9415
2011,11,3,4,93,0.8656
2011,11,3,5,79,0.4723
2011,12,1,1,303,-0.4577
2011,12,1,2,203,2.4178
2011,12,1,3,226,0.7517
2011,12,1,4,276,2.0772
2011,12,1,5,407,1.5338
2011,12,2,1,178,-1.1740
2011,12,2,2,141,0.3413
2011,12,2,3,140,0.0172
2011,12,2,4,105,0.3760
2011,12,2,5,95,0.2472
2011,12,3,1,255,-0.8619
2011,12,3,2,170,0.6957
2011,12,3,3,116,2.9808
2011,12,3,4,93,1.7414
2011,12,3,5,79,1.1007
2012,1,1,1,301,12.4075
2012,1,1,2,202,8.2240
2012,1,1,3,225,8.7052
2012,1,1,4,273,6.6313
2012,1,1,5,403,9.2787
2012,1,2,1,177,9.0497
2012,1,2,2,141,6.8687
2012,1,2,3,140,7.0046
2012,1,2,4,105,5.9470
2012,1,2,5,94,4.1625
2012,1,3,1,253,7.4945
2012,1,3,2,169,3.0373
2012,1,3,3,116,3.4495
2012,1,3,4,92,0.8334
2012,1,3,5,79,1.8575
2012,2,1,1,300,1.3156
2012,2,1,2,202,0.8045
2012,2,1,3,222,2.0171
2012,2,1,4,271,1.7479
2012,2,1,5,398,3.1932
2012,2,2,1,175,4.6437
2012,2,2,2,141,2.7807
2012,2,2,3,139,2.3788
2012,2,2,4,104,3.7380
2012,2,2,5,93,3.0919
2012,2,3,1,251,5.0770
2012,2,3,2,169,3.3035
2012,2,3,3,116,3.0598
2012,2,3,4,92,4.4072
2012,2,3,5,79,3.1631
2012,3,1,1,295,3.2630
2012,3,1,2,200,3.7601
2012,3,1,3,221,3.2671
2012,3,1,4,270,2.6579
2012,3,1,5,394,4.2138
2012,3,2,1,174,2.7078
2012,3,2,2,141,2.3718
2012,3,2,3,139,2.2513
2012,3,2,4,104,2.6536
2012,3,2,5,93,-0.1002
2012,3,3,1,249,4.0382
2012,3,3,2,168,2.7962
2012,3,3,3,116,0.6111
2012,3,3,4,91,0.3308
2012,3,3,5,79,1.2338
2012,4,1,1,292,-4.3802
2012,4,1,2,197,-2.2162
2012,4,1,3,220,-2.0479
2012,4,1,4,268,-1.9970
2012,4,1,5,390,-0.6309
2012,4,2,1,174,0.3650
2012,4,2,2,141,-1.5057
2012,4,2,3,139,-2.1534
2012,4,2,4,104,-1.9638
2012,4,2,5,93,0.1724
2012,4,3,1,249,-0.3474
2012,4,3,2,168,-1.4192
2012,4,3,3,116,-0.3298
2012,4,3,4,91,0.4478
2012,4,3,5,77,-0.3350
2012,5,1,1,292,-8.9986
2012,5,1,2,195,-5.6416
2012,5,1,3,219,-7.4217
2012,5,1,4,265,-8.4357
2012,5,1,5,385,-6.5758
2012,5,2,1,174,-5.9310
2012,5,2,2,139,-5.9633
2012,5,2,3,139,-7.6332
2012,5,2,4,104,-5.7305
2012,5,2,5,93,-6.7426
2012,5,3,1,248,-6.4427
2012,5,3,2,168,-4.6354
2012,5,3,3,116,-6.1494
2012,5,3,4,90,-4.9313
2012,5,3,5,77,-2.5141
2012,6,1,1,289,7.0019
2012,6,1,2,194,6.9116
2012,6,1,3,216,7.2889
2012,6,1,4,264,5.6486
2012,6,1,5,383,5.1385
2012,6,2,1,173,6.0875
2012,6,2,2,139,4.2004
2012,6,2,3,139,4.2714
2012,6,2,4,104,2.5560
2012,6,2,5,93,4.8528
2012,6,3,1,248,2.3874
2012,6,3,2,167,3.2330
2012,6,3,3,115,5.4967
2012,6,3,4,90,4.9014
2012,6,3,5,76,5.4872
2012,7,1,1,250,-1.7899
2012,7,1,2,190,0.2572
2012,7,1,3,211,-2.0273
2012,7,1,4,233,-3.0775
2012,7,1,5,513,-3.7122
2012,7,2,1,174,-5.2767
2012,7,2,2,154,-0.6491
2012,7,2,3,123,-0.9472
2012,7,2,4,113,-0.9952
2012,7,2,5,84,0.1934
2012,7,3,1,263,0.6000
2012,7,3,2,184,2.3715
2012,7,3,3,130,2.2262
2012,7,3,4,98,0.6221
2012,7,3,5,72,1.6552
2012,8,1,1,250,2.9102
2012,8,1,2,189,0.6732
2012,8,1,3,210,4.2240
2012,8,1,4,230,2.6045
2012,8,1,5,505,3.7887
2012,8,2,1,173,3.0581
2012,8,2,2,153,3.7527
2012,8,2,3,123,4.4559
2012,8,2,4,113,3.2005
2012,8,2,5,84,4.7039
2012,8,3,1,262,2.8572
2012,8,3,2,182,2.6270
2012,8,3,3,130,0.9095
2012,8,3,4,97,1.5539
2012,8,3,5,72,1.3517
2012,9,1,1,250,4.6723
2012,9,1,2,186,6.0500
2012,9,1,3,209,4.4314
2012,9,1,4,227,4.3302
2012,9,1,5,499,4.6377
2012,9,2,1,172,3.0935
2012,9,2,2,153,2.2270
2012,9,2,3,121,3.0741
2012,9,2,4,113,2.9292
2012,9,2,5,84,4.1896
2012,9,3,1,260,1.5375
2012,9,3,2,181,2.8866
2012,9,3,3,130,3.4695
2012,9,3,4,97,2.8554
2012,9,3,5,72,3.6138
2012,10,1,1,249,-5.7271
2012,10,1,2,182,-4.2928
2012,10,1,3,209,-3.6260
2012,10,1,4,226,-3.9660
2012,10,1,5,493,-3.2488
2012,10,2,1,172,-5.6618
2012,10,2,2,153,0.1674
2012,10,2,3,121,-0.1756
2012,10,2,4,113,-0.5995
2012,10,2,5,83,0.3380
2012,10,3,1,260,-3.3156
2012,10,3,2,181,-1.6093
2012,10,3,3,129,-2.5181
2012,10,3,4,97,-0.4252
2012,10,3,5,72,-0.3785
2012,11,1,1,249,-0.0737
2012,11,1,2,179,1.7701
2012,11,1,3,206,0.9405
2012,11,1,4,226,0.2685
2012,11,1,5,489,1.8855
2012,11,2,1,169,1.1950
2012,11,2,2,153,1.4036
2012,11,2,3,120,1.6425
2012,11,2,4,112,0.7914
2012,11,2,5,81,1.5700
2012,11,3,1,258,1.8463
2012,11,3,2,181,0.6078
2012,11,3,3,128,0.1958
2012,11,3,4,97,0.1153
2012,11,3,5,72,-0.2151
2012,12,1,1,249,0.5364
2012,12,1,2,179,4.0306
2012,12,1,3,202,3.8881
2012,12,1,4,226,4.5429
2012,12,1,5,479,4.6135
2012,12,2,1,169,2.7221
2012,12,2,2,153,3.3325
2012,12,2,3,120,3.1926
2012,12,2,4,112,4.2519
2012,12,2,5,80,4.7219
2012,12,3,1,258,-0.3707
2012,12,3,2,180,0.3292
2012,12,3,3,128,0.9307
2012,12,3,4,97,3.2983
2012,12,3,5,72,1.7783
2013,1,1,1,247,6.7431
2013,1,1,2,177,5.4080
2013,1,1,3,201,6.2890
2013,1,1,4,225,6.0301
2013,1,1,5,471,5.9258
2013,1,2,1,165,6.0603
2013,1,2,2,152,6.3403
2013,1,2,3,120,6.1293
2013,1,2,4,112,7.8076
2013,1,2,5,78,5.5170
2013,1,3,1,258,4.1192
2013,1,3,2,179,5.3347
2013,1,3,3,127,6.6792
2013,1,3,4,97,6.1500
2013,1,3,5,72,7.5829
2013,2,1,1,246,-1.0831
2013,2,1,2,176,0.4765
2013,2,1,3,200,1.6691
2013,2,1,4,225,1.6586
2013,2,1,5,467,0.9571
2013,2,2,1,165,1.7657
2013,2,2,2,152,0.4174
2013,2,2,3,120,0.3518
2013,2,2,4,112,1.2816
2013,2,2,5,77,1.0958
2013,2,3,1,258,0.9049
2013,2,3,2,178,1.2130
2013,2,3,3,126,1.9666
2013,2,3,4,96,1.9194
2013,2,3,5,72,2.7165
2013,3,1,1,245,8.9964
2013,3,1,2,176,7.4875
2013,3,1,3,199,5.3311
2013,3,1,4,225,3.6020
2013,3,1,5,461,4.7234
2013,3,2,1,165,4.5964
2013,3,2,2,150,4.2254
2013,3,2,3,118,5.3385
2013,3,2,4,112,4.6747
2013,3,2,5,77,4.4993
2013,3,3,1,258,3.7695
2013,3,3,2,178,3.3286
2013,3,3,3,126,3.2922
2013,3,3,4,96,6.0741
2013,3,3,5,72,4.1448
2013,4,1,1,243,0.3602
2013,4,1,2,173,-0.4760
2013,4,1,3,198,-0.2804
2013,4,1,4,221,-0.3089
2013,4,1,5,457,0.5487
2013,4,2,1,165,-1.1775
2013,4,2,2,150,-0.7499
2013,4,2,3,118,-1.7770
2013,4,2,4,112,-1.0281
2013,4,2,5,77,1.0641
2013,4,3,1,258,1.7635
2013,4,3,2,178,1.3399
2013,4,3,3,126,2.0456
2013,4,3,4,96,1.2375
2013,4,3,5,72,2.1066
2013,5,1,1,241,6.5763
2013,5,1,2,173,5.0337
2013,5,1,3,197,2.1757
2013,5,1,4,219,8.2807
2013,5,1,5,452,4.8407
2013,5,2,1,163,3.8585
2013,5,2,2,149,5.8878
2013,5,2,3,118,6.2256
2013,5,2,4,111,3.4226
2013,5,2,5,77,7.6537
2013,5,3,1,258,2.1057
2013,5,3,2,178,2.7154
2013,5,3,3,126,0.1947
2013,5,3,4,96,1.4312
2013,5,3,5,72,1.3503
2013,6,1,1,239,-1.1824
2013,6,1,2,172,0.1034
2013,6,1,3,195,2.0614
2013,6,1,4,217,1.3479
2013,6,1,5,449,-0.5662
2013,6,2,1,163,1.3603
2013,6,2,2,148,-0.2582
2013,6,2,3,118,-1.1715
2013,6,2,4,111,-2.0535
2013,6,2,5,77,-2.5490
2013,6,3,1,258,-2.5316
2013,6,3,2,178,-0.7268
2013,6,3,3,126,-0.3401
2013,6,3,4,95,-0.6437
2013,6,3,5,71,-1.2963
2013,7,1,1,256,7.8824
2013,7,1,2,155,8.4116
2013,7,1,3,190,7.4262
2013,7,1,4,251,7.4528
2013,7,1,5,452,8.3083
2013,7,2,1,167,7.4917
2013,7,2,2,127,6.7383
2013,7,2,3,139,6.6685
2013,7,2,4,129,6.8597
2013,7,2,5,90,6.7382
2013,7,3,1,255,5.7418
2013,7,3,2,189,5.4188
2013,7,3,3,117,4.5981
2013,7,3,4,97,5.5618
2013,7,3,5,77,4.5379
2013,8,1,1,256,-2.0457
2013,8,1,2,155,-2.7577
2013,8,1,3,190,-2.4161
2013,8,1,4,250,-3.0223
2013,8,1,5,449,-3.0110
2013,8,2,1,166,-0.4513
2013,8,2,2,127,-1.6624
2013,8,2,3,138,-3.2662
2013,8,2,4,129,-4.2795
2013,8,2,5,89,-2.7364
2013,8,3,1,255,-1.0430
2013,8,3,2,186,-2.9041
2013,8,3,3,117,-3.4805
2013,8,3,4,96,-3.1857
2013,8,3,5,77,-3.3691
2013,9,1,1,253,7.2374
2013,9,1,2,155,8.4088
2013,9,1,3,187,6.7345
2013,9,1,4,249,7.6040
2013,9,1,5,443,6.7541
2013,9,2,1,166,7.0472
2013,9,2,2,127,5.2968
2013,9,2,3,137,7.4397
2013,9,2,4,129,5.5388
2013,9,2,5,89,5.3871
2013,9,3,1,255,4.2697
2013,9,3,2,186,3.3128
2013,9,3,3,117,2.9843
2013,9,3,4,96,3.4087
2013,9,3,5,77,2.9776
2013,10,1,1,251,-1.0418
2013,10,1,2,155,0.9995
2013,10,1,3,187,2.5293
2013,10,1,4,248,3.6107
2013,10,1,5,438,3.8545
2013,10,2,1,165,0.4455
2013,10,2,2,127,3.2389
2013,10,2,3,137,2.3263
2013,10,2,4,129,3.7802
2013,10,2,5,89,4.5155
2013,10,3,1,254,4.2407
2013,10,3,2,186,4.3537
2013,10,3,3,117,5.1894
2013,10,3,4,96,4.8961
2013,10,3,5,76,4.4462
2013,11,1,1,251,7.3960
2013,11,1,2,154,5.9569
2013,11,1,3,184,5.4976
2013,11,1,4,247,6.0851
2013,11,1,5,433,4.3584
2013,11,2,1,162,4.5465
2013,11,2,2,125,3.4376
2013,11,2,3,137,3.6481
2013,11,2,4,128,3.0306
2013,11,2,5,88,1.3603
2013,11,3,1,253,3.3485
2013,11,3,2,185,2.6189
2013,11,3,3,116,1.9429
2013,11,3,4,96,1.5769
2013,11,3,5,76,0.4049
2013,12,1,1,249,2.1483
2013,12,1,2,154,3.6318
2013,12,1,3,183,2.6195
2013,12,1,4,243,1.8523
2013,12,1,5,423,2.7914
2013,12,2,1,162,1.5209
2013,12,2,2,124,2.2122
2013,12,2,3,137,3.8767
2013,12,2,4,126,2.6143
2013,12,2,5,87,2.0926
2013,12,3,1,253,2.3903
2013,12,3,2,185,2.0488
2013,12,3,3,116,3.8791
2013,12,3,4,96,3.0583
2013,12,3,5,76,2.3638
2014,1,1,1,248,3.6561
2014,1,1,2,153,-2.2333
2014,1,1,3,183,-1.1738
2014,1,1,4,242,-3.2288
2014,1,1,5,422,-3.1819
2014,1,2,1,162,1.1085
2014,1,2,2,124,-3.5606
2014,1,2,3,136,-4.1655
2014,1,2,4,123,-3.2853
2014,1,2,5,86,-1.8230
2014,1,3,1,252,-3.2263
2014,1,3,2,184,-2.1534
2014,1,3,3,115,-4.6208
2014,1,3,4,96,-4.0867
2014,1,3,5,75,-2.2811
2014,2,1,1,247,4.9778
2014,2,1,2,153,3.4560
2014,2,1,3,181,3.9201
2014,2,1,4,241,6.9023
2014,2,1,5,421,5.5199
2014,2,2,1,161,4.7143
2014,2,2,2,124,4.6917
2014,2,2,3,134,5.4598
2014,2,2,4,123,6.1056
2014,2,2,5,85,5.6384
2014,2,3,1,251,5.2321
2014,2,3,2,183,4.8266
2014,2,3,3,114,5.0563
2014,2,3,4,96,4.0916
2014,2,3,5,75,3.8924
2014,3,1,1,245,-4.8343
2014,3,1,2,152,0.4367
2014,3,1,3,179,-0.0144
2014,3,1,4,238,1.2760
2014,3,1,5,413,1.2826
2014,3,2,1,161,-4.6921
2014,3,2,2,123,-0.5942
2014,3,2,3,132,1.0382
2014,3,2,4,123,0.7203
2014,3,2,5,85,0.3794
2014,3,3,1,251,-1.3120
2014,3,3,2,183,0.0490
2014,3,3,3,113,1.1758
2014,3,3,4,96,1.7187
2014,3,3,5,75,5.0912
2014,4,1,1,244,-9.6287
2014,4,1,2,152,-6.8807
2014,4,1,3,178,-4.8709
2014,4,1,4,235,-3.4972
2014,4,1,5,411,-4.5464
2014,4,2,1,161,-7.3293
2014,4,2,2,122,-3.3176
2014,4,2,3,132,-2.5965
2014,4,2,4,123,-1.2499
2014,4,2,5,85,-0.3607
2014,4,3,1,251,0.3834
2014,4,3,2,183,-0.0492
2014,4,3,3,112,1.9194
2014,4,3,4,96,2.4490
2014,4,3,5,75,3.0524
2014,5,1,1,244,-2.4804
2014,5,1,2,152,-0.1413
2014,5,1,3,176,-0.1915
2014,5,1,4,232,-0.2906
2014,5,1,5,409,-1.3119
2014,5,2,1,161,-0.5311
2014,5,2,2,122,0.5139
2014,5,2,3,132,1.9021
2014,5,2,4,122,0.8401
2014,5,2,5,84,1.5167
2014,5,3,1,251,2.9401
2014,5,3,2,183,1.7425
2014,5,3,3,112,1.4253
2014,5,3,4,96,2.3672
2014,5,3,5,75,1.3258
2014,6,1,1,243,6.4009
2014,6,1,2,151,12.1368
2014,6,1,3,176,3.5496
2014,6,1,4,233,4.5969
2014,6,1,5,403,4.6287
2014,6,2,1,161,7.8255
2014,6,2,2,121,5.5866
2014,6,2,3,131,4.7552
2014,6,2,4,122,4.3608
2014,6,2,5,84,4.8766
2014,6,3,1,250,1.7458
2014,6,3,2,183,1.5111
2014,6,3,3,111,2.5349
2014,6,3,4,96,3.6988
2014,6,3,5,75,3.0607
2014,7,1,1,272,-8.9847
2014,7,1,2,192,-7.4589
2014,7,1,3,184,-6.3990
2014,7,1,4,242,-5.2811
2014,7,1,5,380,-5.9857
2014,7,2,1,185,-4.9937
2014,7,2,2,133,-6.3999
2014,7,2,3,150,-6.1138
2014,7,2,4,125,-6.9953
2014,7,2,5,84,-6.0717
2014,7,3,1,245,-1.6748
2014,7,3,2,195,-1.8442
2014,7,3,3,133,-0.3612
2014,7,3,4,108,-1.9303
2014,7,3,5,82,-3.7321
2014,8,1,1,272,2.9501
2014,8,1,2,192,3.7272
2014,8,1,3,184,3.7049
2014,8,1,4,241,4.0785
2014,8,1,5,376,4.1099
2014,8,2,1,182,5.3624
2014,8,2,2,132,4.6680
2014,8,2,3,149,4.6287
2014,8,2,4,124,5.3727
2014,8,2,5,84,5.0632
2014,8,3,1,245,5.1388
2014,8,3,2,195,4.8662
2014,8,3,3,132,3.0832
2014,8,3,4,108,2.7175
2014,8,3,5,82,4.9367
2014,9,1,1,271,-6.7365
2014,9,1,2,190,-4.8766
2014,9,1,3,183,-8.3834
2014,9,1,4,240,-6.3145
2014,9,1,5,373,-7.9010
2014,9,2,1,182,-3.4177
2014,9,2,2,131,-4.5436
2014,9,2,3,149,-4.6489
2014,9,2,4,123,-6.9819
2014,9,2,5,84,-9.6123
2014,9,3,1,242,-0.6574
2014,9,3,2,195,-1.6013
2014,9,3,3,132,-2.1637
2014,9,3,4,108,-4.5403
2014,9,3,5,82,-3.4115
2014,10,1,1,270,6.0021
2014,10,1,2,189,6.7178
2014,10,1,3,182,4.7720
2014,10,1,4,239,6.3875
2014,10,1,5,372,3.3489
2014,10,2,1,182,7.7365
2014,10,2,2,131,6.1167
2014,10,2,3,149,4.1152
2014,10,2,4,122,5.0785
2014,10,2,5,84,2.3006
2014,10,3,1,241,2.5974
2014,10,3,2,194,2.9062
2014,10,3,3,132,1.4636
2014,10,3,4,108,0.3328
2014,10,3,5,82,1.0067
2014,11,1,1,268,0.6319
2014,11,1,2,188,-0.1939
2014,11,1,3,181,-0.7515
2014,11,1,4,238,-0.2211
2014,11,1,5,367,-3.0389
2014,11,2,1,182,2.0117
2014,11,2,2,129,1.5237
2014,11,2,3,149,0.2072
2014,11,2,4,122,0.3060
2014,11,2,5,84,-1.3341
2014,11,3,1,241,3.5649
2014,11,3,2,194,4.1220
2014,11,3,3,132,3.0069
2014,11,3,4,108,0.3990
2014,11,3,5,81,-0.5484
2014,12,1,1,265,6.2372
2014,12,1,2,186,6.9275
2014,12,1,3,180,5.3635
2014,12,1,4,235,3.6032
2014,12,1,5,367,4.3832
2014,12,2,1,181,1.3505
2014,12,2,2,129,2.4217
2014,12,2,3,149,1.4438
2014,12,2,4,122,2.1913
2014,12,2,5,84,1.8871
2014,12,3,1,240,-1.1779
2014,12,3,2,192,-1.0084
2014,12,3,3,131,-0.4986
2014,12,3,4,108,-0.3987
2014,12,3,5,81,1.5214
2015,1,1,1,262,-3.4579
2015,1,1,2,186,-5.4452
2015,1,1,3,179,-5.5004
2015,1,1,4,233,-3.8396
2015,1,1,5,363,-5.1526
2015,1,2,1,180,-2.0042
2015,1,2,2,127,-3.2897
2015,1,2,3,148,-3.4684
2015,1,2,4,121,-3.6793
2015,1,2,5,84,-4.2424
2015,1,3,1,239,-0.2200
2015,1,3,2,190,-3.0241
2015,1,3,3,131,-3.1264
2015,1,3,4,108,-4.4132
2015,1,3,5,81,-0.7691
2015,2,1,1,262,4.0949
2015,2,1,2,184,6.5885
2015,2,1,3,178,8.0186
2015,2,1,4,232,5.8580
2015,2,1,5,361,6.5884
2015,2,2,1,179,8.4961
2015,2,2,2,126,7.9214
2015,2,2,3,148,6.4460
2015,2,2,4,119,6.2361
2015,2,2,5,84,3.4272
2015,2,3,1,239,6.2926
2015,2,3,2,186,6.3838
2015,2,3,3,131,6.1655
2015,2,3,4,106,6.0664
