year,month,rank_ME,rank_VFP,nstocks,ret_vw
2012,9,1,1,188,6.3846
2012,9,1,2,71,3.0349
2012,9,1,3,99,4.6088
2012,9,1,4,90,4.1394
2012,9,1,5,144,4.1842
2012,9,2,1,133,3.7064
2012,9,2,2,92,1.9452
2012,9,2,3,95,3.8541
2012,9,2,4,78,3.2456
2012,9,2,5,71,1.9172
2012,9,3,1,144,2.7130
2012,9,3,2,134,2.4245
2012,9,3,3,122,3.1120
2012,9,3,4,117,2.1608
2012,9,3,5,80,2.7606
2012,10,1,1,186,-4.1183
2012,10,1,2,71,-4.2254
2012,10,1,3,99,-3.7143
2012,10,1,4,89,-3.1519
2012,10,1,5,144,-2.8171
2012,10,2,1,132,-2.5168
2012,10,2,2,92,-0.0259
2012,10,2,3,95,-1.3059
2012,10,2,4,78,-0.6475
2012,10,2,5,71,-0.7569
2012,10,3,1,144,-2.8106
2012,10,3,2,133,-0.6098
2012,10,3,3,122,-1.2880
2012,10,3,4,117,-4.2479
2012,10,3,5,80,-2.2152
2012,11,1,1,185,-1.2151
2012,11,1,2,71,0.8322
2012,11,1,3,99,1.5804
2012,11,1,4,88,3.0295
2012,11,1,5,141,1.7952
2012,11,2,1,130,0.3271
2012,11,2,2,90,0.0384
2012,11,2,3,95,2.5491
2012,11,2,4,77,1.7700
2012,11,2,5,71,3.7114
2012,11,3,1,142,2.0457
2012,11,3,2,133,1.1324
2012,11,3,3,122,1.3177
2012,11,3,4,117,-0.2930
2012,11,3,5,80,2.1766
2012,12,1,1,183,4.7495
2012,12,1,2,71,5.0694
2012,12,1,3,98,5.4871
2012,12,1,4,88,4.8736
2012,12,1,5,140,5.3111
2012,12,2,1,130,2.8190
2012,12,2,2,89,2.7933
2012,12,2,3,95,3.3595
2012,12,2,4,77,4.3573
2012,12,2,5,71,6.1248
2012,12,3,1,142,0.6958
2012,12,3,2,132,0.3102
2012,12,3,3,122,1.1012
2012,12,3,4,117,0.0564
2012,12,3,5,80,5.0440
2013,1,1,1,182,4.9003
2013,1,1,2,70,3.2411
2013,1,1,3,98,5.8691
2013,1,1,4,83,5.6501
2013,1,1,5,139,8.9645
2013,1,2,1,128,5.9298
2013,1,2,2,88,7.2325
2013,1,2,3,94,6.2046
2013,1,2,4,77,5.4976
2013,1,2,5,71,6.5129
2013,1,3,1,142,6.3880
2013,1,3,2,132,6.4980
2013,1,3,3,122,6.4521
2013,1,3,4,116,3.0750
2013,1,3,5,79,7.7835
2013,2,1,1,180,1.3122
2013,2,1,2,69,1.3455
2013,2,1,3,98,2.5636
2013,2,1,4,83,2.5629
2013,2,1,5,139,0.7620
2013,2,2,1,128,1.2209
2013,2,2,2,87,2.1447
2013,2,2,3,94,1.2665
2013,2,2,4,77,-0.4583
2013,2,2,5,71,0.0182
2013,2,3,1,140,1.2100
2013,2,3,2,132,1.8712
2013,2,3,3,121,1.3731
2013,2,3,4,116,0.8599
2013,2,3,5,79,0.1653
2013,3,1,1,180,6.4525
2013,3,1,2,69,5.5387
2013,3,1,3,98,3.4955
2013,3,1,4,83,3.7772
2013,3,1,5,137,5.6514
2013,3,2,1,128,4.5343
2013,3,2,2,87,3.5387
2013,3,2,3,93,3.9623
2013,3,2,4,75,4.0279
2013,3,2,5,71,5.1194
2013,3,3,1,140,4.4425
2013,3,3,2,132,4.0457
2013,3,3,3,121,3.9771
2013,3,3,4,116,2.9141
2013,3,3,5,79,3.3523
2013,4,1,1,180,-1.8392
2013,4,1,2,69,0.6014
2013,4,1,3,96,0.8108
2013,4,1,4,82,-1.8754
2013,4,1,5,137,-1.0685
2013,4,2,1,128,-0.2794
2013,4,2,2,87,-1.9375
2013,4,2,3,93,-0.7233
2013,4,2,4,75,-1.8374
2013,4,2,5,71,-0.7243
2013,4,3,1,140,1.7153
2013,4,3,2,132,2.0745
2013,4,3,3,121,0.5739
2013,4,3,4,116,1.8712
2013,4,3,5,79,-2.5651
2013,5,1,1,177,3.6107
2013,5,1,2,69,4.9437
2013,5,1,3,96,6.4337
2013,5,1,4,82,7.6602
2013,5,1,5,135,8.9142
2013,5,2,1,128,4.8063
2013,5,2,2,86,3.5840
2013,5,2,3,93,5.9651
2013,5,2,4,75,5.7528
2013,5,2,5,70,5.0702
2013,5,3,1,140,1.2583
2013,5,3,2,132,-0.9722
2013,5,3,3,121,2.1937
2013,5,3,4,116,3.0409
2013,5,3,5,79,6.0522
2013,6,1,1,176,0.3477
2013,6,1,2,69,1.6715
2013,6,1,3,95,0.2620
2013,6,1,4,82,-0.0617
2013,6,1,5,134,-0.1588
2013,6,2,1,127,-1.0361
2013,6,2,2,86,-0.4621
2013,6,2,3,93,-2.2385
2013,6,2,4,75,-0.8958
2013,6,2,5,70,-1.6897
2013,6,3,1,140,-1.2212
2013,6,3,2,132,0.4718
2013,6,3,3,121,-0.8392
2013,6,3,4,114,-2.9898
2013,6,3,5,79,-3.8556
2013,7,1,1,188,6.3701
2013,7,1,2,81,5.9063
2013,7,1,3,54,8.7226
2013,7,1,4,66,9.7630
2013,7,1,5,126,9.7278
2013,7,2,1,155,7.5571
2013,7,2,2,83,6.1787
2013,7,2,3,78,5.6334
2013,7,2,4,58,7.1761
2013,7,2,5,82,6.8125
2013,7,3,1,135,6.1165
2013,7,3,2,122,4.1003
2013,7,3,3,109,6.5722
2013,7,3,4,111,5.6672
2013,7,3,5,90,4.8630
2013,8,1,1,188,-2.4294
2013,8,1,2,81,-0.2266
2013,8,1,3,54,-3.3492
2013,8,1,4,66,-5.5998
2013,8,1,5,126,-3.1239
2013,8,2,1,154,-1.3320
2013,8,2,2,82,-4.4769
2013,8,2,3,78,-2.9420
2013,8,2,4,58,-2.7316
2013,8,2,5,82,-2.6241
2013,8,3,1,135,-2.1559
2013,8,3,2,121,-3.4370
2013,8,3,3,109,-3.7459
2013,8,3,4,110,-3.0023
2013,8,3,5,90,0.7286
2013,9,1,1,186,8.7741
2013,9,1,2,81,6.1896
2013,9,1,3,54,5.6272
2013,9,1,4,66,6.7121
2013,9,1,5,126,6.0829
2013,9,2,1,154,6.4625
2013,9,2,2,82,6.7584
2013,9,2,3,77,5.7261
2013,9,2,4,58,7.5097
2013,9,2,5,82,5.4206
2013,9,3,1,135,5.9171
2013,9,3,2,121,3.5256
2013,9,3,3,109,3.9903
2013,9,3,4,110,3.1156
2013,9,3,5,90,1.2480
2013,10,1,1,186,3.6375
2013,10,1,2,81,3.1070
2013,10,1,3,54,5.0909
2013,10,1,4,66,2.4715
2013,10,1,5,126,4.0275
2013,10,2,1,154,2.0348
2013,10,2,2,81,4.2609
2013,10,2,3,77,3.8819
2013,10,2,4,58,4.1860
2013,10,2,5,82,2.9481
2013,10,3,1,135,3.1395
2013,10,3,2,121,3.7738
2013,10,3,3,109,6.3697
2013,10,3,4,110,3.9141
2013,10,3,5,90,4.8301
2013,11,1,1,186,5.4564
2013,11,1,2,79,3.7493
2013,11,1,3,53,4.8655
2013,11,1,4,65,5.1980
2013,11,1,5,125,5.2825
2013,11,2,1,151,3.7552
2013,11,2,2,81,3.3397
2013,11,2,3,77,2.0212
2013,11,2,4,58,4.9753
2013,11,2,5,82,3.3445
2013,11,3,1,134,1.5814
2013,11,3,2,121,2.4433
2013,11,3,3,109,2.5971
2013,11,3,4,109,2.7602
2013,11,3,5,90,4.4282
2013,12,1,1,182,3.4981
2013,12,1,2,79,1.1978
2013,12,1,3,53,3.9646
2013,12,1,4,64,2.9506
2013,12,1,5,125,1.1500
2013,12,2,1,149,1.9942
2013,12,2,2,80,1.5986
2013,12,2,3,77,2.0296
2013,12,2,4,58,2.3869
2013,12,2,5,82,4.2462
2013,12,3,1,134,2.3994
2013,12,3,2,121,2.0821
2013,12,3,3,109,2.5695
2013,12,3,4,109,3.9081
2013,12,3,5,90,1.8028
2014,1,1,1,182,-3.4765
2014,1,1,2,78,-3.1945
2014,1,1,3,53,-3.3617
2014,1,1,4,64,-3.5467
2014,1,1,5,125,-4.0045
2014,1,2,1,148,-2.1099
2014,1,2,2,79,-3.5342
2014,1,2,3,76,-2.8717
2014,1,2,4,57,-4.1397
2014,1,2,5,82,-3.8391
2014,1,3,1,133,-1.5841
2014,1,3,2,119,-3.3954
2014,1,3,3,109,-1.1160
2014,1,3,4,109,-3.9753
2014,1,3,5,90,-5.5384
2014,2,1,1,181,7.7018
2014,2,1,2,77,3.6215
2014,2,1,3,53,3.4868
2014,2,1,4,63,4.9517
2014,2,1,5,125,4.8242
2014,2,2,1,146,5.0579
2014,2,2,2,79,4.5959
2014,2,2,3,75,4.8639
2014,2,2,4,57,5.4493
2014,2,2,5,81,4.6462
2014,2,3,1,132,5.5245
2014,2,3,2,118,5.0148
2014,2,3,3,109,4.6142
2014,2,3,4,108,5.2889
2014,2,3,5,90,4.5299
2014,3,1,1,179,-0.6521
2014,3,1,2,72,0.2109
2014,3,1,3,53,2.1414
2014,3,1,4,63,-0.2298
2014,3,1,5,123,3.9033
2014,3,2,1,145,-2.4662
2014,3,2,2,79,1.0961
2014,3,2,3,75,1.7312
2014,3,2,4,56,1.8450
2014,3,2,5,80,1.4519
2014,3,3,1,132,-2.2569
2014,3,3,2,117,0.3300
2014,3,3,3,109,-1.3311
2014,3,3,4,108,1.3642
2014,3,3,5,90,3.2281
2014,4,1,1,177,-3.6786
2014,4,1,2,72,-5.2472
2014,4,1,3,53,-2.8980
2014,4,1,4,63,-4.2488
2014,4,1,5,122,-2.1483
2014,4,2,1,144,-6.0581
2014,4,2,2,79,-1.8607
2014,4,2,3,75,-1.0426
2014,4,2,4,56,-2.1738
2014,4,2,5,80,-0.2961
2014,4,3,1,132,-2.3582
2014,4,3,2,117,2.0228
2014,4,3,3,109,1.0448
2014,4,3,4,108,1.0946
2014,4,3,5,89,3.7338
2014,5,1,1,176,-0.8207
2014,5,1,2,70,-1.2618
2014,5,1,3,53,-1.8107
2014,5,1,4,63,-2.9152
2014,5,1,5,122,1.4599
2014,5,2,1,144,0.5642
2014,5,2,2,78,0.7366
2014,5,2,3,74,-1.0040
2014,5,2,4,56,1.7406
2014,5,2,5,80,2.0804
2014,5,3,1,132,2.5023
2014,5,3,2,117,1.9918
2014,5,3,3,109,2.2280
2014,5,3,4,108,1.6659
2014,5,3,5,89,2.1407
2014,6,1,1,175,5.3595
2014,6,1,2,70,4.2347
2014,6,1,3,53,3.5543
2014,6,1,4,63,4.2911
2014,6,1,5,122,4.0261
2014,6,2,1,143,5.8333
2014,6,2,2,78,4.6584
2014,6,2,3,73,4.5286
2014,6,2,4,56,6.1226
2014,6,2,5,80,5.1865
2014,6,3,1,131,2.6806
2014,6,3,2,117,2.0618
2014,6,3,3,109,2.7288
2014,6,3,4,108,1.4989
2014,6,3,5,88,3.2658
2014,7,1,1,172,-5.0220
2014,7,1,2,65,-3.7072
2014,7,1,3,61,-6.0929
2014,7,1,4,65,-6.0922
2014,7,1,5,115,-5.8880
2014,7,2,1,132,-5.9378
2014,7,2,2,97,-5.5324
2014,7,2,3,75,-6.5507
2014,7,2,4,78,-7.0103
2014,7,2,5,72,-7.1888
2014,7,3,1,130,-2.2305
2014,7,3,2,136,-3.0035
2014,7,3,3,116,-2.6310
2014,7,3,4,119,-1.3829
2014,7,3,5,110,0.8749
2014,8,1,1,172,2.2616
2014,8,1,2,64,5.0903
2014,8,1,3,61,5.6626
2014,8,1,4,65,2.9570
2014,8,1,5,115,6.4620
2014,8,2,1,129,2.8962
2014,8,2,2,97,4.2489
2014,8,2,3,75,5.6196
2014,8,2,4,78,4.2809
2014,8,2,5,71,6.5054
2014,8,3,1,130,5.0815
2014,8,3,2,136,4.6779
2014,8,3,3,116,3.5554
2014,8,3,4,119,3.5571
2014,8,3,5,110,4.1761
2014,9,1,1,171,-4.4688
2014,9,1,2,64,-5.3268
2014,9,1,3,61,-7.5580
2014,9,1,4,65,-5.8188
2014,9,1,5,113,-10.0594
2014,9,2,1,128,-5.7591
2014,9,2,2,96,-3.1525
2014,9,2,3,75,-4.6145
2014,9,2,4,78,-7.2674
2014,9,2,5,71,-6.9574
2014,9,3,1,129,-2.1681
2014,9,3,2,136,-1.2289
2014,9,3,3,116,-1.6213
2014,9,3,4,119,-2.1598
2014,9,3,5,110,-3.2656
2014,10,1,1,171,7.1212
2014,10,1,2,64,9.4263
2014,10,1,3,61,5.0998
2014,10,1,4,65,8.5471
2014,10,1,5,113,3.2596
2014,10,2,1,128,5.5750
2014,10,2,2,96,6.7089
2014,10,2,3,75,6.1182
2014,10,2,4,77,3.4975
2014,10,2,5,71,4.6614
2014,10,3,1,128,1.2177
2014,10,3,2,136,2.5356
2014,10,3,3,116,3.4327
2014,10,3,4,119,1.7470
2014,10,3,5,110,0.8108
2014,11,1,1,171,-0.8260
2014,11,1,2,64,-2.4863
2014,11,1,3,61,-3.1384
2014,11,1,4,65,-0.4586
2014,11,1,5,113,0.0659
2014,11,2,1,128,0.2589
2014,11,2,2,96,1.1473
2014,11,2,3,74,-1.1353
2014,11,2,4,77,0.1089
2014,11,2,5,71,-0.2352
2014,11,3,1,128,1.5038
2014,11,3,2,136,3.9702
2014,11,3,3,116,1.5515
2014,11,3,4,118,1.4827
2014,11,3,5,110,2.9618
2014,12,1,1,170,7.2086
2014,12,1,2,64,4.7702
2014,12,1,3,61,4.5755
2014,12,1,4,64,5.0466
2014,12,1,5,112,4.5317
2014,12,2,1,128,2.1535
2014,12,2,2,96,1.8944
2014,12,2,3,74,2.8156
2014,12,2,4,77,1.3881
2014,12,2,5,71,0.4293
2014,12,3,1,125,-1.8778
2014,12,3,2,136,0.4260
2014,12,3,3,116,-0.3678
2014,12,3,4,118,-0.6159
2014,12,3,5,110,-2.1460
2015,1,1,1,169,-5.1256
2015,1,1,2,64,-4.2605
2015,1,1,3,60,-6.1345
2015,1,1,4,63,-5.1451
2015,1,1,5,112,-4.6190
2015,1,2,1,128,-3.3565
2015,1,2,2,95,-2.6974
2015,1,2,3,74,-3.5493
2015,1,2,4,77,-4.1601
2015,1,2,5,70,-7.1006
2015,1,3,1,123,0.3954
2015,1,3,2,135,-2.1420
2015,1,3,3,116,-2.2478
2015,1,3,4,118,-4.5579
2015,1,3,5,110,-1.7995
2015,2,1,1,168,4.0457
2015,2,1,2,63,5.0135
2015,2,1,3,60,8.0544
2015,2,1,4,63,7.4468
2015,2,1,5,111,7.7554
2015,2,2,1,127,8.9669
2015,2,2,2,93,4.8290
2015,2,2,3,74,6.2846
2015,2,2,4,77,6.6641
2015,2,2,5,70,9.1170
2015,2,3,1,120,6.5959
2015,2,3,2,135,4.9440
2015,2,3,3,116,4.1040
2015,2,3,4,118,6.1511
2015,2,3,5,110,7.7584
2015,3,1,1,167,-0.5904
2015,3,1,2,62,3.1923
2015,3,1,3,60,0.3566
2015,3,1,4,63,1.8134
2015,3,1,5,110,0.0733
2015,3,2,1,123,1.2728
2015,3,2,2,92,2.0927
2015,3,2,3,74,0.7279
2015,3,2,4,77,1.1651
2015,3,2,5,70,2.3294
2015,3,3,1,120,-0.3053
2015,3,3,2,134,-0.8563
2015,3,3,3,116,-1.3422
2015,3,3,4,118,-2.7944
2015,3,3,5,110,-2.7986
2015,4,1,1,166,-0.8721
2015,4,1,2,61,-5.2173
2015,4,1,3,60,-1.8853
2015,4,1,4,63,-3.0243
2015,4,1,5,107,-1.2785
2015,4,2,1,123,-1.6108
2015,4,2,2,92,-3.2063
2015,4,2,3,73,-2.8285
2015,4,2,4,77,-0.9456
2015,4,2,5,69,-1.3529
2015,4,3,1,119,2.4605
2015,4,3,2,133,-0.6810
2015,4,3,3,116,0.0958
2015,4,3,4,118,2.9196
2015,4,3,5,109,1.9201
2015,5,1,1,166,1.4699
2015,5,1,2,61,3.3343
2015,5,1,3,60,1.7327
2015,5,1,4,63,0.4706
2015,5,1,5,106,-0.8069
2015,5,2,1,123,1.0609
2015,5,2,2,92,1.7204
2015,5,2,3,73,1.6524
2015,5,2,4,77,1.3366
2015,5,2,5,69,1.6611
2015,5,3,1,119,0.0962
2015,5,3,2,133,1.6068
2015,5,3,3,116,0.7681
2015,5,3,4,115,0.3695
2015,5,3,5,109,1.3152
2015,6,1,1,165,1.3011
2015,6,1,2,61,1.8303
2015,6,1,3,60,3.9021
2015,6,1,4,62,1.2557
2015,6,1,5,106,2.7733
2015,6,2,1,123,1.9722
2015,6,2,2,92,-0.5709
2015,6,2,3,72,-0.5327
2015,6,2,4,77,-0.4614
2015,6,2,5,69,-0.9884
2015,6,3,1,119,0.4920
2015,6,3,2,133,-1.9219
2015,6,3,3,116,-2.2500
2015,6,3,4,115,-2.4756
2015,6,3,5,107,-3.7710
2015,7,1,1,121,-2.4432
2015,7,1,2,54,-5.8131
2015,7,1,3,49,-5.6243
2015,7,1,4,53,-3.9553
2015,7,1,5,103,-6.2997
2015,7,2,1,119,-2.7069
2015,7,2,2,79,-1.0099
2015,7,2,3,76,-2.4294
2015,7,2,4,87,-1.6544
2015,7,2,5,83,-3.2462
2015,7,3,1,138,2.1181
2015,7,3,2,144,1.1125
2015,7,3,3,123,3.3262
2015,7,3,4,105,3.0310
2015,7,3,5,89,-1.6514
2015,8,1,1,121,-3.5477
2015,8,1,2,54,-5.1759
2015,8,1,3,49,-0.7528
2015,8,1,4,53,-5.1482
2015,8,1,5,102,-3.7616
2015,8,2,1,119,-6.4390
2015,8,2,2,78,-3.7846
2015,8,2,3,76,-5.3758
2015,8,2,4,87,-5.1350
2015,8,2,5,83,-6.5260
2015,8,3,1,136,-5.1238
2015,8,3,2,143,-5.8977
2015,8,3,3,123,-5.9434
2015,8,3,4,104,-6.4089
2015,8,3,5,89,-6.9082
2015,9,1,1,121,-7.3259
2015,9,1,2,54,-6.3825
2015,9,1,3,49,-2.5704
2015,9,1,4,53,-6.5285
2015,9,1,5,102,-6.6033
2015,9,2,1,117,-7.1279
2015,9,2,2,78,-4.9249
2015,9,2,3,75,-4.2402
2015,9,2,4,87,-3.7077
2015,9,2,5,83,-7.9383
2015,9,3,1,133,-3.6996
2015,9,3,2,142,-1.4961
2015,9,3,3,123,-1.9072
2015,9,3,4,104,-1.6568
2015,9,3,5,89,-2.8465
2015,10,1,1,120,6.8784
2015,10,1,2,54,7.0043
2015,10,1,3,49,5.5275
2015,10,1,4,53,4.4694
2015,10,1,5,101,3.9323
2015,10,2,1,117,6.2270
2015,10,2,2,77,7.0540
2015,10,2,3,75,7.3010
2015,10,2,4,87,5.7151
2015,10,2,5,83,9.7552
2015,10,3,1,132,9.6215
2015,10,3,2,142,7.3579
2015,10,3,3,123,10.7325
2015,10,3,4,104,8.6737
2015,10,3,5,89,8.7478
2015,11,1,1,120,2.1526
2015,11,1,2,54,1.0326
2015,11,1,3,47,2.9563
2015,11,1,4,53,3.1375
2015,11,1,5,100,3.4331
2015,11,2,1,115,4.2226
2015,11,2,2,77,6.1357
2015,11,2,3,74,4.4941
2015,11,2,4,87,2.8768
2015,11,2,5,81,3.3144
2015,11,3,1,131,1.8469
2015,11,3,2,142,-0.1685
2015,11,3,3,123,-0.1129
2015,11,3,4,104,0.3940
2015,11,3,5,89,-1.2750
2015,12,1,1,120,-4.8455
2015,12,1,2,54,-6.3006
2015,12,1,3,46,-1.3241
2015,12,1,4,53,-5.5490
2015,12,1,5,98,-7.5009
2015,12,2,1,114,-3.7131
2015,12,2,2,77,-4.9792
2015,12,2,3,74,-2.9338
2015,12,2,4,87,-5.7455
2015,12,2,5,81,-8.3321
2015,12,3,1,130,-3.9637
2015,12,3,2,142,-1.3049
2015,12,3,3,123,0.0708
2015,12,3,4,104,-0.7298
2015,12,3,5,89,-6.5811
2016,1,1,1,120,-9.0629
2016,1,1,2,54,-7.0713
2016,1,1,3,45,-5.4589
2016,1,1,4,53,-5.5436
2016,1,1,5,97,-10.7595
2016,1,2,1,114,-9.0886
2016,1,2,2,76,-7.0506
2016,1,2,3,73,-4.1505
2016,1,2,4,87,-5.9183
2016,1,2,5,81,-9.1198
2016,1,3,1,128,-7.0789
2016,1,3,2,142,-3.1058
2016,1,3,3,121,-2.8640
2016,1,3,4,104,-5.3319
2016,1,3,5,89,-9.2261
2016,2,1,1,118,0.0651
2016,2,1,2,54,2.8513
2016,2,1,3,45,0.4417
2016,2,1,4,53,0.0065
2016,2,1,5,97,0.5597
2016,2,2,1,114,-1.0051
2016,2,2,2,75,0.3964
2016,2,2,3,73,3.3958
2016,2,2,4,86,2.0422
2016,2,2,5,81,3.3949
2016,2,3,1,128,-3.8642
2016,2,3,2,141,1.2524
2016,2,3,3,121,0.7454
2016,2,3,4,104,0.6974
2016,2,3,5,88,3.3267
2016,3,1,1,118,7.3308
2016,3,1,2,54,7.8182
2016,3,1,3,45,5.7670
2016,3,1,4,52,6.5462
2016,3,1,5,94,6.8882
2016,3,2,1,114,7.8315
2016,3,2,2,74,9.3878
2016,3,2,3,72,7.7067
2016,3,2,4,86,8.4699
2016,3,2,5,81,8.6479
2016,3,3,1,127,7.4551
2016,3,3,2,141,5.9226
2016,3,3,3,120,6.4128
2016,3,3,4,103,6.2355
2016,3,3,5,88,9.7411
2016,4,1,1,118,4.7963
2016,4,1,2,54,2.6358
2016,4,1,3,45,2.2305
2016,4,1,4,51,1.3201
2016,4,1,5,92,1.3778
2016,4,2,1,114,4.4330
2016,4,2,2,74,-0.2163
2016,4,2,3,72,-0.5248
2016,4,2,4,86,1.1321
2016,4,2,5,81,1.6332
2016,4,3,1,127,4.8186
2016,4,3,2,140,1.4769
2016,4,3,3,120,-0.5209
2016,4,3,4,102,1.4366
2016,4,3,5,88,-5.5623
2016,5,1,1,117,-0.8193
2016,5,1,2,54,-1.4539
2016,5,1,3,45,-0.6089
2016,5,1,4,51,-0.1748
2016,5,1,5,91,1.2526
2016,5,2,1,113,1.7282
2016,5,2,2,73,1.8460
2016,5,2,3,72,2.4472
2016,5,2,4,86,1.8340
2016,5,2,5,81,-1.4336
2016,5,3,1,126,2.6176
2016,5,3,2,139,0.4083
2016,5,3,3,118,1.5319
2016,5,3,4,102,1.8435
2016,5,3,5,88,3.3719
2016,6,1,1,117,3.7999
2016,6,1,2,53,2.7585
2016,6,1,3,44,0.9350
2016,6,1,4,51,0.1665
2016,6,1,5,90,0.1946
2016,6,2,1,113,1.8636
2016,6,2,2,72,0.0437
2016,6,2,3,72,1.9303
2016,6,2,4,85,-0.3120
2016,6,2,5,81,-0.3862
2016,6,3,1,126,0.0044
2016,6,3,2,138,2.2483
2016,6,3,3,116,1.5113
2016,6,3,4,101,0.7364
2016,6,3,5,88,-3.3812
2016,7,1,1,126,6.7388
2016,7,1,2,40,7.3845
2016,7,1,3,38,5.4722
2016,7,1,4,75,6.3537
2016,7,1,5,97,9.9752
2016,7,2,1,111,6.0917
2016,7,2,2,58,6.1468
2016,7,2,3,70,6.4109
2016,7,2,4,105,6.3309
2016,7,2,5,78,5.9280
2016,7,3,1,116,2.4216
2016,7,3,2,142,0.9756
2016,7,3,3,128,5.3512
2016,7,3,4,89,6.0704
2016,7,3,5,79,6.8427
2016,8,1,1,125,5.3809
2016,8,1,2,40,2.6987
2016,8,1,3,38,-0.5459
2016,8,1,4,75,3.8418
2016,8,1,5,96,4.0252
2016,8,2,1,110,-2.1548
2016,8,2,2,58,0.4700
2016,8,2,3,70,1.3196
2016,8,2,4,104,1.4243
2016,8,2,5,78,0.6512
2016,8,3,1,115,0.4708
2016,8,3,2,140,-0.4738
2016,8,3,3,127,-0.4663
2016,8,3,4,89,0.0918
2016,8,3,5,79,1.1292
2016,9,1,1,125,3.7500
2016,9,1,2,39,1.3374
2016,9,1,3,38,1.2782
2016,9,1,4,75,0.1987
2016,9,1,5,96,3.8876
2016,9,2,1,108,3.0751
2016,9,2,2,58,1.5271
2016,9,2,3,70,0.6230
2016,9,2,4,104,-0.3298
2016,9,2,5,78,0.2012
2016,9,3,1,113,2.2604
2016,9,3,2,140,-0.2114
2016,9,3,3,127,0.1170
2016,9,3,4,89,0.8818
2016,9,3,5,79,2.7088
2016,10,1,1,124,-7.1629
2016,10,1,2,39,-5.0264
2016,10,1,3,38,-3.2938
2016,10,1,4,75,-2.5654
2016,10,1,5,95,-4.9826
2016,10,2,1,107,-5.0253
2016,10,2,2,57,-4.8906
2016,10,2,3,70,-4.0758
2016,10,2,4,103,-2.7066
2016,10,2,5,77,-7.4597
2016,10,3,1,110,-3.1629
2016,10,3,2,138,-1.7751
2016,10,3,3,127,-1.0144
2016,10,3,4,88,-3.3284
2016,10,3,5,78,-0.4970
2016,11,1,1,124,10.6397
2016,11,1,2,38,8.4363
2016,11,1,3,37,13.7848
2016,11,1,4,74,12.2964
2016,11,1,5,95,13.3165
2016,11,2,1,107,6.2063
2016,11,2,2,57,11.1703
2016,11,2,3,70,13.6735
2016,11,2,4,103,13.3879
2016,11,2,5,77,8.8995
2016,11,3,1,109,0.5822
2016,11,3,2,137,1.4951
2016,11,3,3,127,1.4003
2016,11,3,4,87,3.6439
2016,11,3,5,78,4.2547
2016,12,1,1,124,2.6247
2016,12,1,2,38,4.2825
2016,12,1,3,36,3.5196
2016,12,1,4,74,5.6181
2016,12,1,5,94,2.0426
2016,12,2,1,103,-0.0445
2016,12,2,2,57,-0.5728
2016,12,2,3,70,2.3259
2016,12,2,4,103,2.6506
2016,12,2,5,77,3.9220
2016,12,3,1,108,0.5218
2016,12,3,2,136,2.5961
2016,12,3,3,127,1.1491
2016,12,3,4,86,2.1678
2016,12,3,5,78,2.8153
2017,1,1,1,124,-1.1913
2017,1,1,2,38,-0.3904
2017,1,1,3,36,-2.2280
2017,1,1,4,74,-3.3952
2017,1,1,5,93,0.8664
2017,1,2,1,101,1.7255
2017,1,2,2,57,2.1803
2017,1,2,3,70,0.4636
2017,1,2,4,103,-0.2188
2017,1,2,5,77,0.9535
2017,1,3,1,107,5.1728
2017,1,3,2,136,1.3285
2017,1,3,3,126,4.1191
2017,1,3,4,84,2.2147
2017,1,3,5,78,3.3966
2017,2,1,1,123,-0.5627
2017,2,1,2,38,-1.4877
2017,2,1,3,36,-0.3741
2017,2,1,4,74,-1.5817
2017,2,1,5,92,0.5233
2017,2,2,1,100,-0.7727
2017,2,2,2,56,0.0232
2017,2,2,3,70,3.2167
2017,2,2,4,103,-0.1892
2017,2,2,5,76,0.1136
2017,2,3,1,106,0.8380
2017,2,3,2,136,2.9568
2017,2,3,3,125,3.6413
2017,2,3,4,84,3.9946
2017,2,3,5,78,6.6296
2017,3,1,1,122,2.9321
2017,3,1,2,38,0.8639
2017,3,1,3,36,2.9222
2017,3,1,4,74,2.6372
2017,3,1,5,91,2.0784
2017,3,2,1,97,1.0951
2017,3,2,2,56,1.3249
2017,3,2,3,69,1.5660
2017,3,2,4,102,0.9974
2017,3,2,5,76,0.5468
2017,3,3,1,106,1.7827
2017,3,3,2,135,0.4817
2017,3,3,3,125,1.4084
2017,3,3,4,83,-0.3684
2017,3,3,5,78,0.7695
2017,4,1,1,122,4.3678
2017,4,1,2,38,1.1518
2017,4,1,3,36,2.8688
2017,4,1,4,74,3.7311
2017,4,1,5,90,1.1363
2017,4,2,1,96,2.7770
2017,4,2,2,54,2.4253
2017,4,2,3,69,1.6923
2017,4,2,4,102,1.4514
2017,4,2,5,76,2.2375
2017,4,3,1,106,2.4976
2017,4,3,2,134,0.9903
2017,4,3,3,125,3.3855
2017,4,3,4,83,0.6417
2017,4,3,5,77,-1.0402
2017,5,1,1,122,0.1210
2017,5,1,2,37,-2.6696
2017,5,1,3,36,-3.2972
2017,5,1,4,74,-2.8817
2017,5,1,5,88,-1.9837
2017,5,2,1,94,0.1284
2017,5,2,2,54,0.6392
2017,5,2,3,68,-0.4653
2017,5,2,4,101,-0.3167
2017,5,2,5,73,-2.0491
2017,5,3,1,105,3.3585
2017,5,3,2,134,2.3581
2017,5,3,3,125,2.5656
2017,5,3,4,83,-0.7370
