year,month,rank_ME,rank_Dur,nstocks,ret_vw
1971,9,1,5,137,-1.5115
1971,9,2,1,76,-1.9066
1971,9,2,2,75,-0.3415
1971,9,2,3,70,-2.0520
1971,9,2,4,64,0.7826
1971,9,2,5,64,-0.7373
1971,9,3,1,56,-3.1613
1971,9,3,2,84,-1.6693
1971,9,3,3,116,-0.7942
1971,9,3,4,143,-1.1089
1971,9,3,5,163,0.6384
1971,10,1,1,212,-6.3416
1971,10,1,2,156,-5.3011
1971,10,1,3,103,-6.9533
1971,10,1,4,108,-8.3737
1971,10,1,5,137,-8.3977
1971,10,2,1,76,-7.7587
1971,10,2,2,75,-3.3393
1971,10,2,3,70,-3.8185
1971,10,2,4,64,-5.1932
1971,10,2,5,64,-6.4648
1971,10,3,1,56,-6.6446
1971,10,3,2,84,-3.9990
1971,10,3,3,116,-3.6953
1971,10,3,4,143,-4.7353
1971,10,3,5,163,-3.3792
1971,11,1,1,212,-5.1951
1971,11,1,2,156,-3.4031
1971,11,1,3,103,-3.9651
1971,11,1,4,108,-5.0978
1971,11,1,5,137,-4.6759
1971,11,2,1,76,-2.9528
1971,11,2,2,75,-1.9408
1971,11,2,3,70,-1.5610
1971,11,2,4,64,-3.0298
1971,11,2,5,64,-0.9948
1971,11,3,1,56,-1.1219
1971,11,3,2,84,-0.4198
1971,11,3,3,116,-0.9080
1971,11,3,4,143,-0.5217
1971,11,3,5,163,1.2811
1971,12,1,1,212,11.9156
1971,12,1,2,156,12.6705
1971,12,1,3,103,14.0663
1971,12,1,4,108,13.8137
1971,12,1,5,137,14.4528
1971,12,2,1,76,13.0682
1971,12,2,2,75,8.5285
1971,12,2,3,70,10.5350
1971,12,2,4,64,13.7313
1971,12,2,5,64,15.5412
1971,12,3,1,56,11.2271
1971,12,3,2,84,8.2186
1971,12,3,3,116,8.6814
1971,12,3,4,143,9.2417
1971,12,3,5,163,8.9431
1972,1,1,1,212,13.2293
1972,1,1,2,156,11.0760
1972,1,1,3,103,11.7504
1972,1,1,4,108,12.1645
1972,1,1,5,136,18.5363
1972,1,2,1,76,9.3151
1972,1,2,2,75,4.5383
1972,1,2,3,70,4.6021
1972,1,2,4,64,4.8599
1972,1,2,5,64,11.6091
1972,1,3,1,56,7.0724
1972,1,3,2,84,1.8684
1972,1,3,3,116,0.1274
1972,1,3,4,143,2.2241
1972,1,3,5,163,2.4490
1972,2,1,1,212,4.6789
1972,2,1,2,156,4.5142
1972,2,1,3,103,3.5053
1972,2,1,4,107,3.7737
1972,2,1,5,136,4.4403
1972,2,2,1,76,3.9501
1972,2,2,2,75,1.9482
1972,2,2,3,70,2.7364
1972,2,2,4,64,4.1438
1972,2,2,5,64,2.2571
1972,2,3,1,56,1.3784
1972,2,3,2,84,0.5681
1972,2,3,3,116,1.4632
1972,2,3,4,143,3.2989
1972,2,3,5,163,4.8064
1972,3,1,1,212,-0.3066
1972,3,1,2,156,0.1041
1972,3,1,3,103,-2.3641
1972,3,1,4,107,-0.0965
1972,3,1,5,135,-2.4926
1972,3,2,1,76,-1.4528
1972,3,2,2,75,1.2202
1972,3,2,3,70,-0.2039
1972,3,2,4,64,1.8541
1972,3,2,5,64,0.7428
1972,3,3,1,56,-0.1407
1972,3,3,2,84,-1.6763
1972,3,3,3,116,-3.4001
1972,3,3,4,143,1.4226
1972,3,3,5,163,2.5008
1972,4,1,1,211,0.7450
1972,4,1,2,156,0.0780
1972,4,1,3,103,2.0275
1972,4,1,4,107,-0.1143
1972,4,1,5,135,0.8186
1972,4,2,1,76,1.1217
1972,4,2,2,75,1.7602
1972,4,2,3,70,0.7159
1972,4,2,4,64,0.6265
1972,4,2,5,64,0.9307
1972,4,3,1,56,0.5672
1972,4,3,2,84,-0.1813
1972,4,3,3,116,-0.4480
1972,4,3,4,143,0.0993
1972,4,3,5,163,1.2035
1972,5,1,1,211,-2.3381
1972,5,1,2,156,-1.4071
1972,5,1,3,103,-2.3244
1972,5,1,4,107,-2.8904
1972,5,1,5,135,-1.0436
1972,5,2,1,76,-2.5927
1972,5,2,2,75,-1.7232
1972,5,2,3,70,-0.4811
1972,5,2,4,64,-1.7839
1972,5,2,5,64,-0.6924
1972,5,3,1,56,-0.6032
1972,5,3,2,84,0.1909
1972,5,3,3,116,2.5427
1972,5,3,4,143,0.9712
1972,5,3,5,162,3.2648
1972,6,1,1,211,-1.7415
1972,6,1,2,156,-4.1670
1972,6,1,3,102,-3.4109
1972,6,1,4,106,-5.6759
1972,6,1,5,135,-3.9564
1972,6,2,1,76,-2.3255
1972,6,2,2,75,-2.5473
1972,6,2,3,70,-2.9524
1972,6,2,4,64,-3.1756
1972,6,2,5,64,-2.8919
1972,6,3,1,56,-6.7279
1972,6,3,2,84,-2.7970
1972,6,3,3,116,-2.4366
1972,6,3,4,143,-2.8461
1972,6,3,5,162,-0.8494
1972,7,1,1,232,-2.7401
1972,7,1,2,131,-3.8582
1972,7,1,3,155,-2.6017
1972,7,1,4,144,-5.1894
1972,7,1,5,143,-5.4734
1972,7,2,1,77,-1.1507
1972,7,2,2,86,-2.4222
1972,7,2,3,81,-3.5651
1972,7,2,4,93,-2.5745
1972,7,2,5,58,-7.8887
1972,7,3,1,62,-1.9611
1972,7,3,2,93,-0.6178
1972,7,3,3,119,-1.8833
1972,7,3,4,136,-1.7419
1972,7,3,5,181,1.6481
1972,8,1,1,231,2.3823
1972,8,1,2,131,0.6149
1972,8,1,3,155,0.1759
1972,8,1,4,143,-1.3759
1972,8,1,5,142,-0.8143
1972,8,2,1,77,3.7764
1972,8,2,2,86,3.1434
1972,8,2,3,81,1.7689
1972,8,2,4,92,1.4096
1972,8,2,5,58,-1.5114
1972,8,3,1,62,8.1139
1972,8,3,2,93,7.1703
1972,8,3,3,119,8.0692
1972,8,3,4,136,4.4928
1972,8,3,5,181,0.4688
1972,9,1,1,229,-4.4792
1972,9,1,2,131,-3.7304
1972,9,1,3,153,-4.0766
1972,9,1,4,144,-4.5609
1972,9,1,5,141,-5.3696
1972,9,2,1,77,-2.8773
1972,9,2,2,86,-2.3056
1972,9,2,3,80,-1.9340
1972,9,2,4,92,-3.1622
1972,9,2,5,57,-2.3802
1972,9,3,1,62,-2.8390
1972,9,3,2,93,1.2752
1972,9,3,3,119,-0.9425
1972,9,3,4,136,-2.6271
1972,9,3,5,180,0.0381
1972,10,1,1,229,-0.8803
1972,10,1,2,131,-1.7554
1972,10,1,3,153,-2.4175
1972,10,1,4,144,-3.6366
1972,10,1,5,141,-5.3722
1972,10,2,1,77,-0.8756
1972,10,2,2,86,1.2828
1972,10,2,3,80,0.9597
1972,10,2,4,92,-2.9020
1972,10,2,5,57,-1.1167
1972,10,3,1,62,-0.1421
1972,10,3,2,93,2.9510
1972,10,3,3,119,1.8187
1972,10,3,4,136,0.7017
1972,10,3,5,179,0.6490
1972,11,1,1,230,6.9032
1972,11,1,2,131,5.2587
1972,11,1,3,153,5.3188
1972,11,1,4,144,2.9378
1972,11,1,5,141,3.0236
1972,11,2,1,77,8.5014
1972,11,2,2,86,7.6340
1972,11,2,3,80,6.4387
1972,11,2,4,91,6.0159
1972,11,2,5,57,1.7423
1972,11,3,1,62,10.9938
1972,11,3,2,93,7.8273
1972,11,3,3,119,7.7224
1972,11,3,4,136,7.3900
1972,11,3,5,179,1.5322
1972,12,1,1,230,-1.0709
1972,12,1,2,131,-3.2651
1972,12,1,3,153,-1.2247
1972,12,1,4,144,-3.1786
1972,12,1,5,140,-1.6329
1972,12,2,1,76,-2.7249
1972,12,2,2,86,-0.7075
1972,12,2,3,80,-0.5019
1972,12,2,4,91,-0.0917
1972,12,2,5,57,0.0234
1972,12,3,1,62,-2.7031
1972,12,3,2,93,-0.0912
1972,12,3,3,119,-0.2110
1972,12,3,4,136,-0.3310
1972,12,3,5,180,3.4866
1973,1,1,1,230,-2.8424
1973,1,1,2,131,-3.5895
1973,1,1,3,153,-3.4057
1973,1,1,4,144,-4.0717
1973,1,1,5,140,-5.7814
1973,1,2,1,76,-4.8708
1973,1,2,2,86,-4.5317
1973,1,2,3,80,-6.5932
1973,1,2,4,91,-6.2689
1973,1,2,5,56,-8.5329
1973,1,3,1,62,-2.3274
1973,1,3,2,93,-0.3423
1973,1,3,3,119,-1.0306
1973,1,3,4,136,-5.5732
1973,1,3,5,180,-1.6025
1973,2,1,1,229,-5.6559
1973,2,1,2,131,-7.5884
1973,2,1,3,153,-8.5719
1973,2,1,4,144,-10.9091
1973,2,1,5,139,-10.1534
1973,2,2,1,76,-4.8408
1973,2,2,2,86,-5.2574
1973,2,2,3,80,-8.9195
1973,2,2,4,91,-8.1473
1973,2,2,5,56,-13.2352
1973,2,3,1,62,-3.2113
1973,2,3,2,93,-5.5178
1973,2,3,3,119,-5.2797
1973,2,3,4,136,-3.6648
1973,2,3,5,180,-2.4542
1973,3,1,1,229,-1.7424
1973,3,1,2,131,-1.1581
1973,3,1,3,152,-2.4574
1973,3,1,4,144,-3.1414
1973,3,1,5,138,-4.7043
1973,3,2,1,76,-0.8017
1973,3,2,2,86,-1.8411
1973,3,2,3,80,-1.8240
1973,3,2,4,91,-4.4147
1973,3,2,5,56,-3.1674
1973,3,3,1,62,1.0426
1973,3,3,2,93,0.9021
1973,3,3,3,117,0.2700
1973,3,3,4,135,-1.8641
1973,3,3,5,180,-0.7004
1973,4,1,1,229,-4.5664
1973,4,1,2,130,-6.4002
1973,4,1,3,151,-6.3738
1973,4,1,4,142,-9.6530
1973,4,1,5,137,-10.7524
1973,4,2,1,76,-3.8279
1973,4,2,2,86,-2.9914
1973,4,2,3,80,-6.4887
1973,4,2,4,91,-7.7343
1973,4,2,5,57,-12.8383
1973,4,3,1,62,-4.0429
1973,4,3,2,93,-0.5947
1973,4,3,3,117,-2.3332
1973,4,3,4,135,-4.2005
1973,4,3,5,180,-5.9705
1973,5,1,1,228,-7.5956
1973,5,1,2,130,-7.8279
1973,5,1,3,151,-8.6354
1973,5,1,4,142,-9.1750
1973,5,1,5,137,-10.2384
1973,5,2,1,76,-8.9790
1973,5,2,2,86,-5.4053
1973,5,2,3,80,-5.7247
1973,5,2,4,91,-8.4768
1973,5,2,5,57,-11.7722
1973,5,3,1,62,-4.4258
1973,5,3,2,92,-2.3969
1973,5,3,3,118,-1.4741
1973,5,3,4,135,-2.7545
1973,5,3,5,180,-0.3458
1973,6,1,1,225,-1.9895
1973,6,1,2,130,-3.1924
1973,6,1,3,150,-2.4526
1973,6,1,4,139,-5.4085
1973,6,1,5,136,-3.5744
1973,6,2,1,76,-1.5799
1973,6,2,2,86,-1.0773
1973,6,2,3,79,-3.0755
1973,6,2,4,90,-4.8553
1973,6,2,5,57,-4.1882
1973,6,3,1,62,-1.4045
1973,6,3,2,92,-0.7613
1973,6,3,3,118,-0.9020
1973,6,3,4,135,-2.8136
1973,6,3,5,179,-0.3815
1973,7,1,1,220,12.7474
1973,7,1,2,168,12.5895
1973,7,1,3,171,15.3545
1973,7,1,4,182,19.2029
1973,7,1,5,124,18.0098
1973,7,2,1,98,7.8841
1973,7,2,2,70,6.2429
1973,7,2,3,73,10.9312
1973,7,2,4,80,14.6288
1973,7,2,5,77,21.3537
1973,7,3,1,61,4.2497
1973,7,3,2,118,0.9674
1973,7,3,3,123,2.0563
1973,7,3,4,146,5.7423
1973,7,3,5,168,5.9605
1973,8,1,1,219,-4.5548
1973,8,1,2,168,-6.2073
1973,8,1,3,169,-8.2170
1973,8,1,4,181,-6.7029
1973,8,1,5,122,-7.0585
1973,8,2,1,98,-3.0055
1973,8,2,2,70,-4.7898
1973,8,2,3,73,-4.3808
1973,8,2,4,80,-4.5431
1973,8,2,5,77,-1.9192
1973,8,3,1,61,-0.4981
1973,8,3,2,118,-2.2921
1973,8,3,3,123,-3.4031
1973,8,3,4,146,-2.5512
1973,8,3,5,168,-3.7109
1973,9,1,1,220,7.3112
1973,9,1,2,167,6.9029
1973,9,1,3,169,9.7521
1973,9,1,4,181,12.9005
1973,9,1,5,121,10.6642
1973,9,2,1,98,11.4003
1973,9,2,2,70,9.0478
1973,9,2,3,73,10.0015
1973,9,2,4,79,13.8941
1973,9,2,5,77,11.2209
1973,9,3,1,61,11.4219
1973,9,3,2,118,9.0182
1973,9,3,3,123,7.9005
1973,9,3,4,146,10.8565
1973,9,3,5,167,0.1349
1973,10,1,1,218,1.0351
1973,10,1,2,167,0.9837
1973,10,1,3,170,-2.1001
1973,10,1,4,181,-0.1094
1973,10,1,5,121,0.6245
1973,10,2,1,98,-0.0650
1973,10,2,2,70,-0.2035
1973,10,2,3,73,1.2100
1973,10,2,4,79,-0.3096
1973,10,2,5,77,-1.1492
1973,10,3,1,61,5.1375
1973,10,3,2,118,-3.9647
1973,10,3,3,123,-0.3646
1973,10,3,4,146,0.6987
1973,10,3,5,166,0.7098
1973,11,1,1,217,-19.4192
1973,11,1,2,167,-17.4196
1973,11,1,3,170,-20.5401
1973,11,1,4,181,-21.7654
1973,11,1,5,121,-23.3893
1973,11,2,1,98,-15.9098
1973,11,2,2,70,-15.4395
1973,11,2,3,72,-20.0185
1973,11,2,4,79,-20.9295
1973,11,2,5,77,-23.8754
1973,11,3,1,61,-11.3289
1973,11,3,2,118,-8.1075
1973,11,3,3,123,-12.5776
1973,11,3,4,146,-14.1248
1973,11,3,5,166,-10.9551
1973,12,1,1,217,-2.8497
1973,12,1,2,167,-3.7266
1973,12,1,3,170,-3.8292
1973,12,1,4,181,-4.2513
1973,12,1,5,120,-6.4868
1973,12,2,1,97,-0.1210
1973,12,2,2,69,0.2190
1973,12,2,3,72,-0.9859
1973,12,2,4,79,-2.5392
1973,12,2,5,76,-1.8583
1973,12,3,1,61,8.1399
1973,12,3,2,118,5.2491
1973,12,3,3,123,5.0760
1973,12,3,4,146,3.2336
1973,12,3,5,167,-2.0612
1974,1,1,1,218,18.0557
1974,1,1,2,166,17.1698
1974,1,1,3,170,15.5766
1974,1,1,4,181,13.1236
1974,1,1,5,119,23.1376
1974,1,2,1,97,13.7677
1974,1,2,2,69,10.4243
1974,1,2,3,72,8.2844
1974,1,2,4,79,7.9748
1974,1,2,5,76,8.7770
1974,1,3,1,61,3.0577
1974,1,3,2,118,3.1342
1974,1,3,3,123,-0.8895
1974,1,3,4,146,-0.6885
1974,1,3,5,167,-1.7383
1974,2,1,1,216,0.7674
1974,2,1,2,165,0.8432
1974,2,1,3,169,-0.9045
1974,2,1,4,180,-3.8660
1974,2,1,5,114,-4.3136
1974,2,2,1,97,2.4912
1974,2,2,2,69,2.3933
1974,2,2,3,72,2.9760
1974,2,2,4,79,0.8157
1974,2,2,5,76,-1.2644
1974,2,3,1,61,2.9159
1974,2,3,2,118,2.5533
1974,2,3,3,123,0.3510
1974,2,3,4,146,1.1847
1974,2,3,5,166,-1.3754
1974,3,1,1,214,1.9324
1974,3,1,2,165,1.1770
1974,3,1,3,169,0.0878
1974,3,1,4,178,-0.2936
1974,3,1,5,114,-0.4223
1974,3,2,1,97,0.0736
1974,3,2,2,68,-2.4204
1974,3,2,3,72,0.7741
1974,3,2,4,79,-0.1040
1974,3,2,5,76,-2.8572
1974,3,3,1,61,-4.3173
1974,3,3,2,118,-3.1855
1974,3,3,3,123,-2.5735
1974,3,3,4,145,-3.4526
1974,3,3,5,166,-1.0933
1974,4,1,1,214,-3.2677
1974,4,1,2,165,-5.3408
1974,4,1,3,169,-5.1245
1974,4,1,4,177,-4.9297
1974,4,1,5,113,-8.9986
1974,4,2,1,97,-3.1353
1974,4,2,2,68,-2.8686
1974,4,2,3,72,-3.4737
1974,4,2,4,79,-5.3728
1974,4,2,5,76,-7.2226
1974,4,3,1,61,-4.3703
1974,4,3,2,118,-5.9737
1974,4,3,3,123,-4.2717
1974,4,3,4,145,-5.5256
1974,4,3,5,166,-2.6755
1974,5,1,1,214,-5.6403
1974,5,1,2,163,-8.0401
1974,5,1,3,168,-7.9097
1974,5,1,4,177,-7.9210
1974,5,1,5,112,-8.6832
1974,5,2,1,97,-7.6164
1974,5,2,2,67,-7.1392
1974,5,2,3,71,-6.4009
1974,5,2,4,78,-7.2025
1974,5,2,5,76,-8.0618
1974,5,3,1,61,-8.6700
1974,5,3,2,118,-3.8464
1974,5,3,3,123,-3.2927
1974,5,3,4,145,-5.9099
1974,5,3,5,166,-0.3424
1974,6,1,1,214,-1.4349
1974,6,1,2,162,-1.2065
1974,6,1,3,169,-1.9591
1974,6,1,4,176,-3.1667
1974,6,1,5,111,-2.9087
1974,6,2,1,96,-0.0499
1974,6,2,2,67,-1.1732
1974,6,2,3,71,-1.5083
1974,6,2,4,78,-2.3994
1974,6,2,5,76,-2.9856
1974,6,3,1,61,0.2901
1974,6,3,2,118,-2.0300
1974,6,3,3,123,-2.0322
1974,6,3,4,145,0.0308
1974,6,3,5,165,-1.3945
1974,7,1,1,400,-3.5894
1974,7,1,2,269,-3.9180
1974,7,1,3,210,-5.1282
1974,7,1,4,162,-6.6722
1974,7,1,5,154,-8.3500
1974,7,2,1,109,-1.6044
1974,7,2,2,121,-3.4852
1974,7,2,3,102,-3.5508
1974,7,2,4,115,-4.4696
1974,7,2,5,86,-8.3627
1974,7,3,1,59,-3.8840
1974,7,3,2,102,-1.5610
1974,7,3,3,133,-5.5705
1974,7,3,4,169,-1.4445
1974,7,3,5,234,-11.0648
1974,8,1,1,400,-6.3922
1974,8,1,2,265,-6.6743
1974,8,1,3,209,-5.5797
1974,8,1,4,162,-9.7017
1974,8,1,5,151,-9.4171
1974,8,2,1,107,-5.2640
1974,8,2,2,121,-7.9823
1974,8,2,3,102,-8.3171
1974,8,2,4,113,-9.9575
1974,8,2,5,86,-6.5254
1974,8,3,1,59,-6.7691
1974,8,3,2,102,-6.5057
1974,8,3,3,133,-4.0952
1974,8,3,4,169,-9.7260
1974,8,3,5,234,-9.9860
1974,9,1,1,390,-8.3796
1974,9,1,2,264,-8.1413
1974,9,1,3,205,-7.3976
1974,9,1,4,161,-9.0735
1974,9,1,5,151,-11.2572
1974,9,2,1,107,-6.5411
1974,9,2,2,120,-8.1586
1974,9,2,3,102,-6.1126
1974,9,2,4,114,-9.6086
1974,9,2,5,82,-12.9410
1974,9,3,1,59,-8.1852
1974,9,3,2,102,-6.5389
1974,9,3,3,132,-6.2251
1974,9,3,4,169,-9.5061
1974,9,3,5,234,-15.2643
1974,10,1,1,386,8.7403
1974,10,1,2,268,8.4965
1974,10,1,3,205,7.1651
1974,10,1,4,159,9.0889
1974,10,1,5,150,14.2707
1974,10,2,1,108,5.1545
1974,10,2,2,120,8.3143
1974,10,2,3,102,8.7709
1974,10,2,4,114,10.8835
1974,10,2,5,81,18.2950
1974,10,3,1,59,3.2073
1974,10,3,2,102,11.3614
1974,10,3,3,132,10.3353
1974,10,3,4,168,16.3103
1974,10,3,5,233,21.7131
1974,11,1,1,386,-7.5345
1974,11,1,2,268,-4.7939
1974,11,1,3,207,-4.1803
1974,11,1,4,157,-5.5471
1974,11,1,5,149,-8.4774
1974,11,2,1,107,-5.6505
1974,11,2,2,120,-3.6903
1974,11,2,3,102,-3.9873
1974,11,2,4,114,-3.6942
1974,11,2,5,82,-4.8412
1974,11,3,1,59,-3.3573
1974,11,3,2,102,-2.3080
1974,11,3,3,131,-4.5001
1974,11,3,4,168,-2.8759
1974,11,3,5,233,-4.4509
1974,12,1,1,385,-7.3626
1974,12,1,2,265,-6.9253
1974,12,1,3,207,-7.1343
1974,12,1,4,157,-10.1590
1974,12,1,5,147,-9.8445
1974,12,2,1,107,-5.6165
1974,12,2,2,120,-5.2288
1974,12,2,3,101,-6.8376
1974,12,2,4,114,-4.7845
1974,12,2,5,83,-5.9649
1974,12,3,1,59,-0.9131
1974,12,3,2,102,-1.7886
1974,12,3,3,131,0.7038
1974,12,3,4,168,-1.0371
1974,12,3,5,233,-4.0008
1975,1,1,1,388,29.2189
1975,1,1,2,263,28.2634
1975,1,1,3,207,27.2348
1975,1,1,4,157,33.2680
1975,1,1,5,145,31.5838
1975,1,2,1,106,28.5821
1975,1,2,2,120,25.8287
1975,1,2,3,100,26.3955
1975,1,2,4,113,25.4864
1975,1,2,5,83,20.5293
1975,1,3,1,59,20.3937
1975,1,3,2,102,20.8137
1975,1,3,3,131,16.0149
1975,1,3,4,168,13.4780
1975,1,3,5,233,9.6147
1975,2,1,1,385,4.1140
1975,2,1,2,264,3.5149
1975,2,1,3,207,5.4902
1975,2,1,4,156,3.7004
1975,2,1,5,145,10.0778
1975,2,2,1,106,1.4549
1975,2,2,2,119,2.3671
1975,2,2,3,100,3.9857
1975,2,2,4,113,5.0116
1975,2,2,5,83,8.2872
1975,2,3,1,59,0.0553
1975,2,3,2,102,2.4105
1975,2,3,3,131,3.2494
1975,2,3,4,168,4.4625
1975,2,3,5,233,10.1302
1975,3,1,1,385,8.2042
1975,3,1,2,263,7.7694
1975,3,1,3,207,8.5656
1975,3,1,4,155,12.5777
1975,3,1,5,146,9.2348
1975,3,2,1,106,6.7911
1975,3,2,2,119,5.7391
1975,3,2,3,100,6.2614
1975,3,2,4,113,8.8264
1975,3,2,5,83,5.8736
1975,3,3,1,59,7.4270
1975,3,3,2,102,5.0721
1975,3,3,3,131,0.4507
1975,3,3,4,168,3.1506
1975,3,3,5,232,3.0266
1975,4,1,1,385,2.5433
1975,4,1,2,263,3.5075
1975,4,1,3,207,4.3310
1975,4,1,4,156,4.3745
1975,4,1,5,143,5.8688
1975,4,2,1,106,2.3321
1975,4,2,2,119,3.1412
1975,4,2,3,100,2.8514
1975,4,2,4,113,5.4888
1975,4,2,5,83,8.6666
1975,4,3,1,59,7.1574
1975,4,3,2,102,3.2698
1975,4,3,3,131,2.4789
1975,4,3,4,168,5.7689
1975,4,3,5,232,5.7880
1975,5,1,1,380,5.8617
1975,5,1,2,262,6.2774
1975,5,1,3,204,10.7411
1975,5,1,4,156,8.0103
1975,5,1,5,143,11.3653
1975,5,2,1,106,6.9785
1975,5,2,2,119,6.3453
1975,5,2,3,100,7.1420
1975,5,2,4,112,7.1598
1975,5,2,5,83,13.0838
1975,5,3,1,59,5.3315
1975,5,3,2,102,2.8264
1975,5,3,3,131,5.4259
1975,5,3,4,168,7.7291
1975,5,3,5,232,4.8228
1975,6,1,1,379,6.6940
1975,6,1,2,263,7.1650
1975,6,1,3,203,9.2487
1975,6,1,4,155,10.7504
1975,6,1,5,143,5.9370
1975,6,2,1,106,4.9796
1975,6,2,2,119,7.2736
1975,6,2,3,99,5.5495
1975,6,2,4,111,9.0032
1975,6,2,5,83,7.0799
1975,6,3,1,59,9.6791
1975,6,3,2,101,6.2392
1975,6,3,3,131,6.7137
1975,6,3,4,168,7.0211
1975,6,3,5,232,3.3724
1975,7,1,1,373,-0.4051
1975,7,1,2,360,-0.9684
1975,7,1,3,262,0.0126
1975,7,1,4,253,-0.1754
1975,7,1,5,200,-3.2384
1975,7,2,1,117,-3.4108
1975,7,2,2,125,-1.7848
1975,7,2,3,109,-5.2050
1975,7,2,4,150,-2.7395
1975,7,2,5,105,-5.1013
1975,7,3,1,56,-5.2512
1975,7,3,2,103,-5.1779
1975,7,3,3,145,-2.3262
1975,7,3,4,176,-4.9191
1975,7,3,5,221,-8.4559
1975,8,1,1,372,-6.8925
1975,8,1,2,360,-5.3338
1975,8,1,3,262,-5.3505
1975,8,1,4,252,-6.2939
1975,8,1,5,199,-7.6231
1975,8,2,1,117,-4.7932
1975,8,2,2,124,-3.3916
1975,8,2,3,109,-3.0043
1975,8,2,4,150,-5.4857
1975,8,2,5,105,-3.9854
1975,8,3,1,56,-0.3630
1975,8,3,2,103,-0.0567
1975,8,3,3,144,-1.0351
1975,8,3,4,176,-1.5325
1975,8,3,5,221,-2.2395
1975,9,1,1,370,-1.8205
1975,9,1,2,359,-2.6937
1975,9,1,3,262,-3.4008
1975,9,1,4,250,-3.0502
1975,9,1,5,199,-5.7746
1975,9,2,1,117,-3.1188
1975,9,2,2,124,-3.2408
1975,9,2,3,109,-4.1073
1975,9,2,4,150,-4.9490
1975,9,2,5,103,-3.5867
1975,9,3,1,56,-4.8225
1975,9,3,2,103,-3.7714
1975,9,3,3,143,-1.8183
1975,9,3,4,176,-1.9070
1975,9,3,5,221,-4.4131
1975,10,1,1,368,3.4917
1975,10,1,2,359,2.4194
1975,10,1,3,262,1.0144
1975,10,1,4,248,2.0453
1975,10,1,5,199,1.5771
1975,10,2,1,117,3.9847
1975,10,2,2,125,3.2937
1975,10,2,3,108,4.0095
1975,10,2,4,150,2.3228
1975,10,2,5,102,1.6139
1975,10,3,1,56,2.4722
1975,10,3,2,102,5.5907
1975,10,3,3,142,6.4639
1975,10,3,4,176,4.5114
1975,10,3,5,221,7.9407
1975,11,1,1,370,4.9164
1975,11,1,2,357,2.6422
1975,11,1,3,261,2.3014
1975,11,1,4,248,1.2312
1975,11,1,5,199,-0.4898
1975,11,2,1,117,4.5350
1975,11,2,2,124,6.3335
1975,11,2,3,108,2.2278
1975,11,2,4,150,1.6824
1975,11,2,5,102,0.2432
1975,11,3,1,56,3.6923
1975,11,3,2,102,4.4352
1975,11,3,3,142,3.4316
1975,11,3,4,176,1.5797
1975,11,3,5,221,3.1956
1975,12,1,1,370,-1.2580
1975,12,1,2,356,-1.0114
1975,12,1,3,258,-3.2128
1975,12,1,4,250,-1.3207
1975,12,1,5,198,1.0994
1975,12,2,1,117,-0.7707
1975,12,2,2,124,-1.5105
1975,12,2,3,108,0.1552
1975,12,2,4,150,-1.8629
1975,12,2,5,100,-2.1189
1975,12,3,1,56,-0.0421
1975,12,3,2,103,0.5984
1975,12,3,3,143,0.9420
1975,12,3,4,176,0.3041
1975,12,3,5,220,-2.8170
1976,1,1,1,355,24.7691
1976,1,1,2,346,22.0515
1976,1,1,3,249,21.2648
1976,1,1,4,237,19.4475
1976,1,1,5,191,21.5730
1976,1,2,1,116,22.2758
1976,1,2,2,121,19.8429
1976,1,2,3,108,14.7271
1976,1,2,4,150,16.8657
1976,1,2,5,100,16.4814
1976,1,3,1,56,21.4284
1976,1,3,2,103,17.2679
1976,1,3,3,143,13.3209
1976,1,3,4,176,10.2801
1976,1,3,5,219,11.1504
1976,2,1,1,355,13.8685
1976,2,1,2,345,9.1413
1976,2,1,3,247,8.9437
1976,2,1,4,236,10.3185
1976,2,1,5,189,13.2450
1976,2,2,1,115,9.4418
1976,2,2,2,121,7.3736
1976,2,2,3,108,5.7011
1976,2,2,4,149,6.1243
1976,2,2,5,100,5.2538
1976,2,3,1,56,5.9944
1976,2,3,2,103,3.2553
1976,2,3,3,143,2.1136
1976,2,3,4,176,0.3466
1976,2,3,5,220,-2.5295
1976,3,1,1,361,0.3691
1976,3,1,2,345,2.3516
1976,3,1,3,250,1.2535
1976,3,1,4,238,1.6608
1976,3,1,5,193,1.9663
1976,3,2,1,115,2.2604
1976,3,2,2,121,1.9293
1976,3,2,3,108,0.6355
1976,3,2,4,149,1.2401
1976,3,2,5,100,2.3596
1976,3,3,1,55,-0.9674
1976,3,3,2,103,0.5582
1976,3,3,3,143,2.7580
1976,3,3,4,176,2.9046
1976,3,3,5,220,3.3562
1976,4,1,1,360,-0.7780
1976,4,1,2,343,-1.0133
1976,4,1,3,249,-1.7452
1976,4,1,4,237,-2.3883
1976,4,1,5,193,-2.8713
1976,4,2,1,114,-0.4646
1976,4,2,2,120,-0.4275
1976,4,2,3,107,0.0286
1976,4,2,4,149,-1.7061
1976,4,2,5,100,-1.4037
1976,4,3,1,55,-1.6000
1976,4,3,2,103,-1.2003
1976,4,3,3,143,1.2033
1976,4,3,4,176,0.5663
1976,4,3,5,220,-2.3715
1976,5,1,1,360,-3.4709
1976,5,1,2,350,-3.1112
1976,5,1,3,254,-1.1495
1976,5,1,4,242,-2.1783
1976,5,1,5,193,-3.3593
1976,5,2,1,114,-2.1859
1976,5,2,2,120,-1.1343
