year,month,rank_ME,rank_CP,nstocks,ret_vw
2010,6,1,2,128,-6.2134
2010,6,1,3,100,-7.5432
2010,6,1,4,151,-7.9430
2010,6,1,5,222,-9.0610
2010,6,2,1,202,-5.0246
2010,6,2,2,106,-5.5936
2010,6,2,3,79,-8.8962
2010,6,2,4,91,-7.7215
2010,6,2,5,93,-11.8293
2010,6,3,1,183,-2.0985
2010,6,3,2,149,-5.7842
2010,6,3,3,120,-5.4229
2010,6,3,4,111,-5.6674
2010,6,3,5,81,-10.4397
2010,7,1,1,256,6.9236
2010,7,1,2,122,4.0772
2010,7,1,3,101,8.1512
2010,7,1,4,161,7.0942
2010,7,1,5,217,7.1386
2010,7,2,1,183,6.9898
2010,7,2,2,106,7.1016
2010,7,2,3,85,6.9745
2010,7,2,4,95,5.5314
2010,7,2,5,96,9.1327
2010,7,3,1,183,7.4875
2010,7,3,2,161,5.7607
2010,7,3,3,142,6.5912
2010,7,3,4,114,7.3105
2010,7,3,5,85,9.8468
2010,8,1,1,255,-8.6699
2010,8,1,2,119,-9.7885
2010,8,1,3,100,-6.4091
2010,8,1,4,161,-9.5643
2010,8,1,5,215,-7.4431
2010,8,2,1,181,-4.8132
2010,8,2,2,105,-7.3991
2010,8,2,3,85,-7.6524
2010,8,2,4,92,-6.7216
2010,8,2,5,95,-7.2909
2010,8,3,1,181,-4.8056
2010,8,3,2,159,-3.9518
2010,8,3,3,142,-2.5701
2010,8,3,4,114,-3.6480
2010,8,3,5,85,-2.6266
2010,9,1,1,255,11.6077
2010,9,1,2,119,11.8351
2010,9,1,3,99,8.0795
2010,9,1,4,159,12.3269
2010,9,1,5,215,12.9693
2010,9,2,1,179,15.1942
2010,9,2,2,103,13.3406
2010,9,2,3,84,12.9650
2010,9,2,4,91,11.8730
2010,9,2,5,94,12.0232
2010,9,3,1,181,13.2173
2010,9,3,2,158,8.5216
2010,9,3,3,142,8.1107
2010,9,3,4,114,9.4942
2010,9,3,5,85,8.1773
2010,10,1,1,254,7.6151
2010,10,1,2,119,6.9818
2010,10,1,3,99,5.4499
2010,10,1,4,158,5.2211
2010,10,1,5,215,6.5529
2010,10,2,1,178,4.3806
2010,10,2,2,103,3.8865
2010,10,2,3,84,5.2411
2010,10,2,4,91,4.8138
2010,10,2,5,94,4.8296
2010,10,3,1,181,6.4153
2010,10,3,2,158,3.3793
2010,10,3,3,142,4.4532
2010,10,3,4,113,1.9468
2010,10,3,5,85,4.1462
2010,11,1,1,250,4.1498
2010,11,1,2,118,1.3439
2010,11,1,3,99,2.9450
2010,11,1,4,158,4.6107
2010,11,1,5,213,4.3793
2010,11,2,1,177,4.0886
2010,11,2,2,103,2.4919
2010,11,2,3,84,6.4400
2010,11,2,4,91,3.6807
2010,11,2,5,94,4.4049
2010,11,3,1,181,0.6508
2010,11,3,2,157,0.1189
2010,11,3,3,140,0.9661
2010,11,3,4,112,-0.4288
2010,11,3,5,85,-0.8303
2010,12,1,1,247,8.9180
2010,12,1,2,117,6.7581
2010,12,1,3,99,8.7593
2010,12,1,4,158,7.1175
2010,12,1,5,207,5.8279
2010,12,2,1,173,7.7210
2010,12,2,2,103,6.2087
2010,12,2,3,83,6.5161
2010,12,2,4,91,6.2417
2010,12,2,5,94,6.7227
2010,12,3,1,181,6.0727
2010,12,3,2,156,4.7112
2010,12,3,3,140,5.0229
2010,12,3,4,111,7.9739
2010,12,3,5,84,7.3088
2011,1,1,1,242,-1.1042
2011,1,1,2,116,-2.5497
2011,1,1,3,97,-1.3420
2011,1,1,4,157,-2.7065
2011,1,1,5,204,-1.9991
2011,1,2,1,172,0.2032
2011,1,2,2,103,0.8966
2011,1,2,3,82,-0.7927
2011,1,2,4,91,1.6318
2011,1,2,5,92,2.6851
2011,1,3,1,181,2.3172
2011,1,3,2,156,0.7265
2011,1,3,3,140,3.7037
2011,1,3,4,111,2.1710
2011,1,3,5,84,1.3944
2011,2,1,1,241,5.0991
2011,2,1,2,115,5.5438
2011,2,1,3,97,4.7641
2011,2,1,4,157,4.8601
2011,2,1,5,203,5.7777
2011,2,2,1,171,5.4943
2011,2,2,2,103,4.0994
2011,2,2,3,81,6.3743
2011,2,2,4,91,4.0856
2011,2,2,5,92,5.4418
2011,2,3,1,181,2.7390
2011,2,3,2,156,3.5135
2011,2,3,3,139,3.5571
2011,2,3,4,110,3.7819
2011,2,3,5,84,4.7027
2011,3,1,1,239,2.8786
2011,3,1,2,113,1.8518
2011,3,1,3,96,-0.7609
2011,3,1,4,157,3.8907
2011,3,1,5,200,2.0442
2011,3,2,1,171,3.4870
2011,3,2,2,103,4.1280
2011,3,2,3,81,3.5335
2011,3,2,4,90,2.7233
2011,3,2,5,92,3.5585
2011,3,3,1,180,0.0719
2011,3,3,2,156,0.1829
2011,3,3,3,139,1.0310
2011,3,3,4,110,0.9849
2011,3,3,5,83,2.4736
2011,4,1,1,237,2.1184
2011,4,1,2,113,-2.1153
2011,4,1,3,95,1.0076
2011,4,1,4,157,1.4468
2011,4,1,5,197,1.9413
2011,4,2,1,171,2.7579
2011,4,2,2,102,4.4900
2011,4,2,3,81,3.9387
2011,4,2,4,90,1.4585
2011,4,2,5,92,1.3300
2011,4,3,1,178,2.5487
2011,4,3,2,156,4.3826
2011,4,3,3,138,4.1921
2011,4,3,4,109,2.6235
2011,4,3,5,83,2.9772
2011,5,1,1,236,-2.2284
2011,5,1,2,109,-2.2911
2011,5,1,3,93,-5.1864
2011,5,1,4,155,-1.4004
2011,5,1,5,194,-1.9358
2011,5,2,1,170,-1.7083
2011,5,2,2,102,-1.3265
2011,5,2,3,81,-1.4580
2011,5,2,4,90,-3.9577
2011,5,2,5,92,-0.2218
2011,5,3,1,178,-1.2498
2011,5,3,2,155,-0.3577
2011,5,3,3,138,-1.5838
2011,5,3,4,109,-0.5532
2011,5,3,5,83,-0.9096
2011,6,1,1,235,-1.0916
2011,6,1,2,108,-1.4536
2011,6,1,3,92,-4.4814
2011,6,1,4,153,-1.3659
2011,6,1,5,191,-1.6146
2011,6,2,1,169,-1.5584
2011,6,2,2,101,-0.5263
2011,6,2,3,81,-0.4181
2011,6,2,4,89,-0.0484
2011,6,2,5,91,-1.7061
2011,6,3,1,176,-2.4613
2011,6,3,2,155,-1.0046
2011,6,3,3,138,-1.1599
2011,6,3,4,109,-1.5010
2011,6,3,5,83,-0.7899
2011,7,1,1,289,-3.8197
2011,7,1,2,121,-1.7202
2011,7,1,3,132,-3.0112
2011,7,1,4,175,-0.6837
2011,7,1,5,272,-2.0105
2011,7,2,1,207,-5.5176
2011,7,2,2,112,-4.3978
2011,7,2,3,104,-3.2191
2011,7,2,4,89,-2.6970
2011,7,2,5,101,-5.1329
2011,7,3,1,197,-0.0810
2011,7,3,2,149,-1.7617
2011,7,3,3,136,-2.1365
2011,7,3,4,127,-2.0375
2011,7,3,5,92,-3.5034
2011,8,1,1,286,-10.4752
2011,8,1,2,120,-8.8691
2011,8,1,3,131,-9.6337
2011,8,1,4,175,-8.4502
2011,8,1,5,272,-11.3521
2011,8,2,1,204,-9.4894
2011,8,2,2,112,-8.1033
2011,8,2,3,103,-7.2059
2011,8,2,4,89,-7.7606
2011,8,2,5,101,-10.8418
2011,8,3,1,196,-4.8756
2011,8,3,2,148,-4.7456
2011,8,3,3,136,-3.6075
2011,8,3,4,127,-6.2640
2011,8,3,5,92,-4.8787
2011,9,1,1,285,-11.5987
2011,9,1,2,118,-10.9109
2011,9,1,3,131,-11.2917
2011,9,1,4,174,-10.1902
2011,9,1,5,270,-11.8221
2011,9,2,1,202,-10.8019
2011,9,2,2,111,-10.9419
2011,9,2,3,103,-10.9381
2011,9,2,4,89,-11.4221
2011,9,2,5,101,-13.0474
2011,9,3,1,196,-6.9608
2011,9,3,2,148,-6.9617
2011,9,3,3,136,-7.2254
2011,9,3,4,126,-5.5635
2011,9,3,5,92,-5.6330
2011,10,1,1,284,14.1070
2011,10,1,2,116,14.7481
2011,10,1,3,131,15.9551
2011,10,1,4,174,13.0557
2011,10,1,5,268,11.7062
2011,10,2,1,202,16.4080
2011,10,2,2,111,15.5061
2011,10,2,3,103,15.1323
2011,10,2,4,88,14.1660
2011,10,2,5,100,15.8120
2011,10,3,1,196,11.7451
2011,10,3,2,147,10.6282
2011,10,3,3,135,10.6260
2011,10,3,4,125,10.4567
2011,10,3,5,91,9.4595
2011,11,1,1,284,-2.2590
2011,11,1,2,116,-0.1511
2011,11,1,3,130,-1.9802
2011,11,1,4,171,-0.9380
2011,11,1,5,266,-1.5164
2011,11,2,1,201,-0.7310
2011,11,2,2,111,-1.1029
2011,11,2,3,102,-0.0565
2011,11,2,4,87,-0.4733
2011,11,2,5,100,-0.1563
2011,11,3,1,196,-1.8938
2011,11,3,2,147,1.1539
2011,11,3,3,134,0.8283
2011,11,3,4,124,1.8870
2011,11,3,5,91,-1.1757
2011,12,1,1,283,0.6314
2011,12,1,2,115,1.6851
2011,12,1,3,128,1.5936
2011,12,1,4,170,1.7342
2011,12,1,5,263,2.8896
2011,12,2,1,201,-1.1461
2011,12,2,2,111,-0.7202
2011,12,2,3,102,0.0934
2011,12,2,4,86,1.1775
2011,12,2,5,99,1.6412
2011,12,3,1,196,-2.1730
2011,12,3,2,146,1.0738
2011,12,3,3,134,0.5465
2011,12,3,4,122,1.5914
2011,12,3,5,91,2.8467
2012,1,1,1,281,8.1038
2012,1,1,2,114,4.8813
2012,1,1,3,127,7.4145
2012,1,1,4,170,8.8329
2012,1,1,5,261,8.7489
2012,1,2,1,201,7.3236
2012,1,2,2,111,7.4386
2012,1,2,3,102,5.7149
2012,1,2,4,86,4.6986
2012,1,2,5,98,6.9158
2012,1,3,1,194,9.2087
2012,1,3,2,145,3.1800
2012,1,3,3,134,4.7216
2012,1,3,4,121,3.1659
2012,1,3,5,91,0.3608
2012,2,1,1,279,1.5434
2012,2,1,2,113,0.8320
2012,2,1,3,127,1.1864
2012,2,1,4,170,0.4319
2012,2,1,5,259,3.4923
2012,2,2,1,199,3.6323
2012,2,2,2,109,2.0045
2012,2,2,3,102,3.3036
2012,2,2,4,86,2.4347
2012,2,2,5,97,3.4551
2012,2,3,1,193,6.9341
2012,2,3,2,145,4.2688
2012,2,3,3,134,2.3653
2012,2,3,4,121,2.3933
2012,2,3,5,91,5.3824
2012,3,1,1,276,3.5319
2012,3,1,2,113,2.5208
2012,3,1,3,127,3.4335
2012,3,1,4,169,3.9051
2012,3,1,5,256,2.9086
2012,3,2,1,198,2.8009
2012,3,2,2,109,2.3215
2012,3,2,3,102,2.1706
2012,3,2,4,86,2.0273
2012,3,2,5,97,-0.1024
2012,3,3,1,193,4.9794
2012,3,3,2,145,2.2890
2012,3,3,3,134,2.1507
2012,3,3,4,120,1.9316
2012,3,3,5,90,0.0732
2012,4,1,1,274,-3.3582
2012,4,1,2,113,-1.1113
2012,4,1,3,127,-0.5554
2012,4,1,4,167,-1.3463
2012,4,1,5,250,-1.2158
2012,4,2,1,198,-0.5741
2012,4,2,2,109,-0.8646
2012,4,2,3,102,-1.9440
2012,4,2,4,86,-2.8651
2012,4,2,5,97,-0.5720
2012,4,3,1,193,-1.1311
2012,4,3,2,145,-0.1952
2012,4,3,3,134,0.1435
2012,4,3,4,120,-1.0366
2012,4,3,5,89,-0.0093
2012,5,1,1,272,-7.4050
2012,5,1,2,112,-7.0492
2012,5,1,3,126,-4.6654
2012,5,1,4,167,-9.3482
2012,5,1,5,246,-8.4715
2012,5,2,1,196,-6.8505
2012,5,2,2,109,-6.9346
2012,5,2,3,102,-6.2278
2012,5,2,4,86,-6.0650
2012,5,2,5,97,-6.0632
2012,5,3,1,193,-7.0977
2012,5,3,2,144,-5.2418
2012,5,3,3,134,-6.1502
2012,5,3,4,119,-4.9968
2012,5,3,5,89,-2.7782
2012,6,1,1,269,7.2142
2012,6,1,2,111,5.4643
2012,6,1,3,125,4.8037
2012,6,1,4,165,5.2680
2012,6,1,5,245,5.5477
2012,6,2,1,196,4.4448
2012,6,2,2,109,3.9361
2012,6,2,3,102,2.4397
2012,6,2,4,86,3.9051
2012,6,2,5,96,3.3943
2012,6,3,1,193,2.1526
2012,6,3,2,144,2.5035
2012,6,3,3,132,4.9445
2012,6,3,4,119,4.6373
2012,6,3,5,88,4.4912
2012,7,1,1,256,-1.2967
2012,7,1,2,126,-2.0882
2012,7,1,3,110,0.8596
2012,7,1,4,145,-4.9163
2012,7,1,5,273,-2.2363
2012,7,2,1,185,-2.9874
2012,7,2,2,105,-1.6139
2012,7,2,3,113,-1.1858
2012,7,2,4,86,-0.5605
2012,7,2,5,98,-0.0741
2012,7,3,1,206,1.3828
2012,7,3,2,171,1.2361
2012,7,3,3,132,2.1196
2012,7,3,4,120,1.4569
2012,7,3,5,95,0.7648
2012,8,1,1,255,3.4130
2012,8,1,2,125,4.0967
2012,8,1,3,109,1.9533
2012,8,1,4,144,1.7863
2012,8,1,5,266,3.3709
2012,8,2,1,185,5.7001
2012,8,2,2,105,4.5853
2012,8,2,3,113,2.2403
2012,8,2,4,85,3.9588
2012,8,2,5,97,2.1913
2012,8,3,1,205,3.3264
2012,8,3,2,169,2.8131
2012,8,3,3,132,1.0276
2012,8,3,4,120,0.2006
2012,8,3,5,94,3.5084
2012,9,1,1,254,4.8410
2012,9,1,2,121,4.6292
2012,9,1,3,108,3.8436
2012,9,1,4,144,4.4965
2012,9,1,5,263,3.9539
2012,9,2,1,184,1.9093
2012,9,2,2,104,3.0743
2012,9,2,3,113,2.6618
2012,9,2,4,85,3.5678
2012,9,2,5,96,3.5766
2012,9,3,1,204,2.1723
2012,9,3,2,169,2.5285
2012,9,3,3,132,2.0499
2012,9,3,4,119,2.7602
2012,9,3,5,94,3.5787
2012,10,1,1,253,-3.3491
2012,10,1,2,121,-3.4145
2012,10,1,3,108,-4.2318
2012,10,1,4,143,-3.7965
2012,10,1,5,259,-0.6597
2012,10,2,1,184,-1.6428
2012,10,2,2,104,-1.1360
2012,10,2,3,112,-0.9914
2012,10,2,4,85,-1.4926
2012,10,2,5,96,0.4588
2012,10,3,1,203,-4.8374
2012,10,3,2,169,-1.7415
2012,10,3,3,132,-1.0528
2012,10,3,4,119,-1.3030
2012,10,3,5,94,-0.9272
2012,11,1,1,251,2.3369
2012,11,1,2,119,0.5974
2012,11,1,3,106,1.8854
2012,11,1,4,143,1.4143
2012,11,1,5,258,0.2114
2012,11,2,1,182,0.2396
2012,11,2,2,104,2.3097
2012,11,2,3,110,1.5527
2012,11,2,4,85,-0.3989
2012,11,2,5,94,2.5634
2012,11,3,1,201,2.2360
2012,11,3,2,169,2.2102
2012,11,3,3,132,-0.1209
2012,11,3,4,119,-1.5040
2012,11,3,5,94,-0.1914
2012,12,1,1,249,3.7084
2012,12,1,2,118,5.0376
2012,12,1,3,105,4.8721
2012,12,1,4,143,4.8285
2012,12,1,5,254,4.5699
2012,12,2,1,182,2.7582
2012,12,2,2,104,3.4354
2012,12,2,3,110,3.7240
2012,12,2,4,85,4.4678
2012,12,2,5,93,4.0069
2012,12,3,1,201,-1.2461
2012,12,3,2,169,1.2329
2012,12,3,3,132,0.1433
2012,12,3,4,119,0.7348
2012,12,3,5,93,3.6037
2013,1,1,1,245,5.7422
2013,1,1,2,116,3.7122
2013,1,1,3,105,5.1968
2013,1,1,4,142,5.5929
2013,1,1,5,252,6.5500
2013,1,2,1,179,5.9303
2013,1,2,2,102,5.0516
2013,1,2,3,109,7.1944
2013,1,2,4,85,6.1488
2013,1,2,5,92,6.1194
2013,1,3,1,200,2.8710
2013,1,3,2,169,6.6594
2013,1,3,3,132,6.2566
2013,1,3,4,118,5.3209
2013,1,3,5,93,6.2065
2013,2,1,1,244,0.6047
2013,2,1,2,115,1.5763
2013,2,1,3,105,3.4553
2013,2,1,4,141,1.0086
2013,2,1,5,250,1.5619
2013,2,2,1,179,2.1509
2013,2,2,2,102,0.3771
2013,2,2,3,109,0.9645
2013,2,2,4,84,1.3362
2013,2,2,5,92,-0.5148
2013,2,3,1,198,0.8419
2013,2,3,2,169,1.7857
2013,2,3,3,132,1.2740
2013,2,3,4,117,1.6093
2013,2,3,5,93,1.8888
2013,3,1,1,244,6.0081
2013,3,1,2,115,6.7980
2013,3,1,3,105,6.3791
2013,3,1,4,141,3.2665
2013,3,1,5,245,5.4402
2013,3,2,1,178,3.8628
2013,3,2,2,100,5.3041
2013,3,2,3,109,4.5102
2013,3,2,4,84,3.9925
2013,3,2,5,92,6.0291
2013,3,3,1,198,3.4835
2013,3,3,2,169,3.9849
2013,3,3,3,132,3.7745
2013,3,3,4,117,2.9700
2013,3,3,5,93,5.1521
2013,4,1,1,241,0.6610
2013,4,1,2,115,-3.0073
2013,4,1,3,104,-1.2291
2013,4,1,4,141,-0.6264
2013,4,1,5,243,1.2702
2013,4,2,1,178,-0.5676
2013,4,2,2,100,-1.2512
2013,4,2,3,109,-1.4420
2013,4,2,4,84,-1.3444
2013,4,2,5,92,-0.7394
2013,4,3,1,198,1.2336
2013,4,3,2,169,0.9422
2013,4,3,3,132,3.2114
2013,4,3,4,117,2.0920
2013,4,3,5,93,0.7602
2013,5,1,1,239,7.0058
2013,5,1,2,115,4.1377
2013,5,1,3,104,4.9967
2013,5,1,4,140,7.4382
2013,5,1,5,242,5.0762
2013,5,2,1,176,5.6149
2013,5,2,2,100,4.5818
2013,5,2,3,109,5.2542
2013,5,2,4,84,4.8082
2013,5,2,5,90,4.2583
2013,5,3,1,198,1.4085
2013,5,3,2,169,3.2476
2013,5,3,3,132,0.1189
2013,5,3,4,117,0.5553
2013,5,3,5,93,3.6756
2013,6,1,1,237,0.0777
2013,6,1,2,115,0.9869
2013,6,1,3,102,1.0759
2013,6,1,4,140,2.2345
2013,6,1,5,243,0.3389
2013,6,2,1,175,-0.2550
2013,6,2,2,100,-0.3097
2013,6,2,3,109,-1.8245
2013,6,2,4,84,-0.5854
2013,6,2,5,90,-1.7566
2013,6,3,1,198,-1.9486
2013,6,3,2,169,-1.6745
2013,6,3,3,132,-1.2783
2013,6,3,4,115,-0.4079
2013,6,3,5,93,-1.1659
2013,7,1,1,217,6.4787
2013,7,1,2,98,8.4309
2013,7,1,3,130,6.6258
2013,7,1,4,132,7.6921
2013,7,1,5,234,8.8246
2013,7,2,1,159,6.7163
2013,7,2,2,112,5.3276
2013,7,2,3,104,7.6286
2013,7,2,4,99,6.7375
2013,7,2,5,100,7.2651
2013,7,3,1,202,6.8338
2013,7,3,2,160,4.6882
2013,7,3,3,133,5.2777
2013,7,3,4,115,4.6579
2013,7,3,5,92,4.5540
2013,8,1,1,216,-1.3594
2013,8,1,2,98,0.4981
2013,8,1,3,130,-3.8384
2013,8,1,4,132,-4.0223
2013,8,1,5,233,-4.1748
2013,8,2,1,158,-1.4759
2013,8,2,2,112,-2.1755
2013,8,2,3,103,-3.2280
2013,8,2,4,98,-3.8545
2013,8,2,5,100,-3.2500
2013,8,3,1,200,-1.5416
2013,8,3,2,160,-3.2202
2013,8,3,3,132,-1.4910
2013,8,3,4,114,-3.3771
2013,8,3,5,92,-2.6439
2013,9,1,1,214,6.9095
2013,9,1,2,97,9.6154
2013,9,1,3,129,6.5408
2013,9,1,4,132,6.1044
2013,9,1,5,231,6.6592
2013,9,2,1,158,5.1345
2013,9,2,2,112,7.0118
2013,9,2,3,103,6.6920
2013,9,2,4,97,6.4332
2013,9,2,5,100,5.8068
2013,9,3,1,200,6.8253
2013,9,3,2,160,3.1164
2013,9,3,3,132,2.1811
2013,9,3,4,114,2.0097
2013,9,3,5,92,4.1437
2013,10,1,1,213,2.4055
2013,10,1,2,96,3.3282
2013,10,1,3,129,3.2265
2013,10,1,4,132,4.5784
2013,10,1,5,229,4.7174
2013,10,2,1,158,2.5466
2013,10,2,2,111,2.7462
2013,10,2,3,103,3.4285
2013,10,2,4,97,4.7290
2013,10,2,5,100,5.3208
2013,10,3,1,200,3.7332
2013,10,3,2,160,5.2233
2013,10,3,3,131,4.0172
2013,10,3,4,114,6.0540
2013,10,3,5,91,4.1703
2013,11,1,1,211,5.4101
2013,11,1,2,93,6.1343
2013,11,1,3,129,4.6060
2013,11,1,4,132,5.6841
2013,11,1,5,225,5.5408
2013,11,2,1,156,3.4479
2013,11,2,2,111,3.7956
2013,11,2,3,102,3.9416
2013,11,2,4,97,4.2411
2013,11,2,5,97,2.7892
2013,11,3,1,199,2.7122
2013,11,3,2,160,2.1448
2013,11,3,3,131,3.5768
2013,11,3,4,114,1.3725
2013,11,3,5,90,1.8933
2013,12,1,1,207,2.3911
2013,12,1,2,92,2.9432
2013,12,1,3,128,1.9068
2013,12,1,4,129,1.4931
2013,12,1,5,222,1.1354
2013,12,2,1,155,1.8618
2013,12,2,2,110,2.9727
2013,12,2,3,102,2.2499
2013,12,2,4,96,2.8804
2013,12,2,5,96,2.4154
2013,12,3,1,199,2.9672
2013,12,3,2,160,2.5329
2013,12,3,3,131,1.9995
2013,12,3,4,114,3.8696
2013,12,3,5,90,1.9935
2014,1,1,1,207,-2.2608
2014,1,1,2,92,-5.6841
2014,1,1,3,128,-4.4545
2014,1,1,4,128,-4.1323
2014,1,1,5,222,-3.7883
2014,1,2,1,155,-2.6486
2014,1,2,2,110,-3.7047
2014,1,2,3,101,-3.9956
2014,1,2,4,95,-5.0817
2014,1,2,5,94,-2.6475
2014,1,3,1,198,-1.9722
2014,1,3,2,160,-2.9137
2014,1,3,3,131,-3.7512
2014,1,3,4,113,-4.2157
2014,1,3,5,88,-5.1816
2014,2,1,1,207,2.1389
2014,2,1,2,92,4.9656
2014,2,1,3,128,3.3312
2014,2,1,4,128,3.9659
2014,2,1,5,220,6.3938
2014,2,2,1,153,3.3680
2014,2,2,2,110,4.8314
2014,2,2,3,100,7.8484
2014,2,2,4,94,4.0645
2014,2,2,5,94,5.0457
2014,2,3,1,197,5.5606
2014,2,3,2,159,4.5347
2014,2,3,3,131,5.2473
2014,2,3,4,113,3.8686
2014,2,3,5,87,4.1340
2014,3,1,1,204,-0.0048
2014,3,1,2,90,-0.6302
2014,3,1,3,127,1.4827
2014,3,1,4,125,0.8677
2014,3,1,5,217,2.6472
2014,3,2,1,152,-1.9228
2014,3,2,2,110,0.6849
2014,3,2,3,100,0.6433
2014,3,2,4,94,1.1248
2014,3,2,5,92,2.6196
2014,3,3,1,197,-3.5663
2014,3,3,2,159,0.3603
2014,3,3,3,130,1.9165
2014,3,3,4,113,1.9236
2014,3,3,5,87,2.2934
2014,4,1,1,204,-5.9943
2014,4,1,2,90,-3.9851
2014,4,1,3,125,-4.4208
2014,4,1,4,125,-3.2748
2014,4,1,5,214,-1.9530
2014,4,2,1,152,-3.8870
2014,4,2,2,110,-2.8471
2014,4,2,3,100,-2.3461
2014,4,2,4,94,-0.6954
2014,4,2,5,91,-0.6964
2014,4,3,1,197,-1.3256
2014,4,3,2,159,0.0560
2014,4,3,3,130,1.8102
2014,4,3,4,113,2.9175
2014,4,3,5,87,3.6374
2014,5,1,1,202,-2.4129
2014,5,1,2,90,1.0433
2014,5,1,3,124,-0.4905
2014,5,1,4,124,1.4928
2014,5,1,5,213,-0.1128
2014,5,2,1,151,-0.4116
2014,5,2,2,110,1.7789
2014,5,2,3,99,0.5801
2014,5,2,4,94,0.7589
2014,5,2,5,91,0.8423
2014,5,3,1,197,3.0435
2014,5,3,2,159,2.3273
2014,5,3,3,130,2.0983
2014,5,3,4,113,0.9011
2014,5,3,5,87,2.5330
2014,6,1,1,202,4.8891
2014,6,1,2,89,6.0134
2014,6,1,3,125,3.6411
2014,6,1,4,124,2.4137
2014,6,1,5,211,4.5290
2014,6,2,1,151,6.6204
2014,6,2,2,109,4.8830
2014,6,2,3,98,5.0516
2014,6,2,4,94,5.3392
2014,6,2,5,91,4.2880
2014,6,3,1,196,2.2161
2014,6,3,2,159,1.4883
2014,6,3,3,129,1.2311
2014,6,3,4,113,1.9851
2014,6,3,5,87,5.2546
2014,7,1,1,239,-6.1491
2014,7,1,2,108,-5.9338
2014,7,1,3,108,-3.8229
2014,7,1,4,137,-5.3730
2014,7,1,5,169,-6.1723
2014,7,2,1,198,-5.7072
2014,7,2,2,102,-6.1650
2014,7,2,3,109,-6.4017
2014,7,2,4,87,-6.4265
2014,7,2,5,83,-7.5913
2014,7,3,1,178,-0.8833
2014,7,3,2,174,-3.2753
2014,7,3,3,136,-0.5423
2014,7,3,4,129,-2.3428
2014,7,3,5,108,-0.8616
2014,8,1,1,239,4.7566
2014,8,1,2,108,4.6918
2014,8,1,3,107,2.5055
2014,8,1,4,137,4.2993
2014,8,1,5,166,4.6188
2014,8,2,1,194,4.9510
2014,8,2,2,102,3.7018
2014,8,2,3,109,5.7081
2014,8,2,4,87,4.0674
2014,8,2,5,83,4.6810
2014,8,3,1,177,4.8773
2014,8,3,2,174,4.3770
2014,8,3,3,136,5.0752
2014,8,3,4,129,3.6767
2014,8,3,5,108,2.4597
2014,9,1,1,238,-6.6187
2014,9,1,2,108,-4.9264
2014,9,1,3,107,-5.4333
2014,9,1,4,137,-6.9165
2014,9,1,5,163,-6.9876
2014,9,2,1,194,-3.9619
2014,9,2,2,101,-4.1849
2014,9,2,3,109,-5.4701
2014,9,2,4,86,-5.1312
2014,9,2,5,83,-9.1714
2014,9,3,1,177,-1.4828
2014,9,3,2,174,-0.5805
2014,9,3,3,135,-0.9952
2014,9,3,4,128,-3.2559
2014,9,3,5,108,-4.3740
2014,10,1,1,237,5.8788
2014,10,1,2,108,7.1391
2014,10,1,3,106,6.2002
2014,10,1,4,137,6.0507
2014,10,1,5,162,4.1963
2014,10,2,1,194,6.5978
2014,10,2,2,101,6.0436
2014,10,2,3,109,6.3542
2014,10,2,4,86,4.2796
2014,10,2,5,83,1.1804
2014,10,3,1,176,2.6035
2014,10,3,2,174,3.2111
2014,10,3,3,135,3.5988
2014,10,3,4,128,-0.1372
2014,10,3,5,108,-0.3389
2014,11,1,1,235,-0.6133
2014,11,1,2,107,1.2425
2014,11,1,3,105,-1.7604
2014,11,1,4,137,-1.7637
2014,11,1,5,159,-1.7509
2014,11,2,1,194,1.0901
2014,11,2,2,100,1.2330
2014,11,2,3,109,-0.3826
2014,11,2,4,86,-0.1713
2014,11,2,5,83,0.8585
2014,11,3,1,176,2.5974
2014,11,3,2,174,3.5840
2014,11,3,3,135,5.3353
2014,11,3,4,127,1.6759
2014,11,3,5,108,0.0629
2014,12,1,1,233,4.9006
2014,12,1,2,107,4.8384
2014,12,1,3,105,7.0751
2014,12,1,4,136,3.6016
2014,12,1,5,158,4.3265
2014,12,2,1,194,2.8050
2014,12,2,2,100,1.8012
2014,12,2,3,108,0.6428
2014,12,2,4,86,1.5329
2014,12,2,5,83,0.6781
2014,12,3,1,175,-1.3230
2014,12,3,2,173,-0.2886
2014,12,3,3,133,-1.3069
2014,12,3,4,127,0.1748
2014,12,3,5,108,-0.0808
2015,1,1,1,232,-5.8048
2015,1,1,2,106,-5.3020
2015,1,1,3,105,-4.2611
2015,1,1,4,136,-3.3756
2015,1,1,5,155,-4.2245
2015,1,2,1,193,-3.5411
2015,1,2,2,100,-3.1099
2015,1,2,3,105,-3.0300
2015,1,2,4,86,-3.1965
2015,1,2,5,82,-5.0387
2015,1,3,1,172,0.6300
2015,1,3,2,173,-2.9808
2015,1,3,3,133,-2.3234
2015,1,3,4,127,-3.0464
2015,1,3,5,108,-3.7078
2015,2,1,1,229,5.0694
2015,2,1,2,106,4.7547
2015,2,1,3,105,5.7322
2015,2,1,4,135,7.4027
2015,2,1,5,155,5.4042
2015,2,2,1,190,6.9202
2015,2,2,2,100,6.8136
2015,2,2,3,105,6.7842
2015,2,2,4,86,5.5286
2015,2,2,5,82,5.8760
2015,2,3,1,170,6.3943
2015,2,3,2,172,6.7725
2015,2,3,3,131,6.0263
2015,2,3,4,127,4.0890
