year,month,rank_ME,rank_DP,nstocks,ret_vw
1971,9,1,4,75,-0.3757
1971,9,1,5,85,-2.3993
1971,9,2,1,70,0.6763
1971,9,2,2,66,-1.1254
1971,9,2,3,76,-0.7446
1971,9,2,4,54,-1.3097
1971,9,2,5,67,-1.8358
1971,9,3,1,134,-0.1291
1971,9,3,2,115,0.5730
1971,9,3,3,97,-1.4826
1971,9,3,4,109,-0.8025
1971,9,3,5,95,-1.1245
1971,10,1,1,87,-7.2134
1971,10,1,2,96,-7.2163
1971,10,1,3,80,-3.0850
1971,10,1,4,75,-4.9969
1971,10,1,5,85,-3.7632
1971,10,2,1,70,-5.8202
1971,10,2,2,66,-5.6371
1971,10,2,3,76,-3.6594
1971,10,2,4,54,-6.2215
1971,10,2,5,67,-3.3228
1971,10,3,1,134,-4.6259
1971,10,3,2,115,-3.4651
1971,10,3,3,97,-5.3518
1971,10,3,4,109,-4.5618
1971,10,3,5,95,-1.4614
1971,11,1,1,87,-4.6137
1971,11,1,2,96,-5.5210
1971,11,1,3,80,-3.3094
1971,11,1,4,75,-3.3334
1971,11,1,5,85,-3.5316
1971,11,2,1,70,-1.0330
1971,11,2,2,66,-2.6248
1971,11,2,3,76,-3.2508
1971,11,2,4,54,-1.9176
1971,11,2,5,67,-0.6858
1971,11,3,1,134,0.6323
1971,11,3,2,115,1.2764
1971,11,3,3,97,-1.8902
1971,11,3,4,109,-0.0616
1971,11,3,5,95,-0.5333
1971,12,1,1,87,13.0505
1971,12,1,2,96,13.5184
1971,12,1,3,79,13.5810
1971,12,1,4,75,9.9706
1971,12,1,5,84,8.9525
1971,12,2,1,70,12.0938
1971,12,2,2,66,12.3782
1971,12,2,3,76,11.1612
1971,12,2,4,54,11.4305
1971,12,2,5,67,8.2407
1971,12,3,1,134,10.4684
1971,12,3,2,115,9.0399
1971,12,3,3,97,9.3725
1971,12,3,4,109,7.7631
1971,12,3,5,95,7.6501
1972,1,1,1,87,12.8728
1972,1,1,2,96,11.2574
1972,1,1,3,79,9.6103
1972,1,1,4,74,10.5970
1972,1,1,5,84,9.6043
1972,1,2,1,70,6.6152
1972,1,2,2,66,5.8242
1972,1,2,3,74,6.5481
1972,1,2,4,53,5.0037
1972,1,2,5,66,5.2715
1972,1,3,1,134,2.5147
1972,1,3,2,115,2.9476
1972,1,3,3,97,1.3372
1972,1,3,4,109,0.2662
1972,1,3,5,95,1.7764
1972,2,1,1,87,4.5446
1972,2,1,2,96,4.3868
1972,2,1,3,79,4.1947
1972,2,1,4,74,3.6092
1972,2,1,5,84,1.3785
1972,2,2,1,70,5.1800
1972,2,2,2,66,5.7667
1972,2,2,3,74,3.2780
1972,2,2,4,52,1.6134
1972,2,2,5,66,-0.6736
1972,2,3,1,134,6.9681
1972,2,3,2,115,4.0395
1972,2,3,3,97,3.0439
1972,2,3,4,109,0.7787
1972,2,3,5,95,-0.2979
1972,3,1,1,87,1.6656
1972,3,1,2,96,-1.8124
1972,3,1,3,79,-2.0444
1972,3,1,4,74,1.1644
1972,3,1,5,83,0.0558
1972,3,2,1,70,0.2876
1972,3,2,2,66,1.1295
1972,3,2,3,74,0.4774
1972,3,2,4,53,-0.4074
1972,3,2,5,66,-0.4459
1972,3,3,1,134,1.1680
1972,3,3,2,115,2.2879
1972,3,3,3,97,0.3021
1972,3,3,4,109,-0.2495
1972,3,3,5,95,-1.9016
1972,4,1,1,87,1.9219
1972,4,1,2,95,-0.2729
1972,4,1,3,77,2.2153
1972,4,1,4,74,0.1886
1972,4,1,5,83,1.7158
1972,4,2,1,70,1.0081
1972,4,2,2,66,0.2817
1972,4,2,3,74,1.9849
1972,4,2,4,53,0.8668
1972,4,2,5,66,-0.1965
1972,4,3,1,134,1.7942
1972,4,3,2,115,1.2748
1972,4,3,3,97,0.8986
1972,4,3,4,109,-0.6433
1972,4,3,5,95,-1.6885
1972,5,1,1,87,-1.5913
1972,5,1,2,95,-1.9886
1972,5,1,3,77,-2.1923
1972,5,1,4,74,-2.3305
1972,5,1,5,83,-2.1109
1972,5,2,1,70,-0.7227
1972,5,2,2,66,-0.5018
1972,5,2,3,74,-0.7843
1972,5,2,4,53,-2.7248
1972,5,2,5,66,-1.7358
1972,5,3,1,134,4.8050
1972,5,3,2,115,2.5820
1972,5,3,3,96,-0.3066
1972,5,3,4,109,0.0966
1972,5,3,5,95,0.9394
1972,6,1,1,86,-3.8651
1972,6,1,2,95,-2.5669
1972,6,1,3,77,-4.6777
1972,6,1,4,74,-2.0173
1972,6,1,5,83,-3.0742
1972,6,2,1,70,-3.4379
1972,6,2,2,66,-3.6760
1972,6,2,3,74,-0.2534
1972,6,2,4,53,-3.7568
1972,6,2,5,65,-1.7483
1972,6,3,1,134,-1.3197
1972,6,3,2,115,-1.3018
1972,6,3,3,96,-4.1993
1972,6,3,4,109,-2.4187
1972,6,3,5,95,-1.7881
1972,7,1,1,83,-4.7018
1972,7,1,2,90,-3.3955
1972,7,1,3,80,-4.0497
1972,7,1,4,88,-3.3324
1972,7,1,5,56,0.2080
1972,7,2,1,69,-3.1255
1972,7,2,2,70,-2.9460
1972,7,2,3,66,-4.3206
1972,7,2,4,71,-0.6054
1972,7,2,5,58,-0.7274
1972,7,3,1,149,1.8556
1972,7,3,2,114,-0.2198
1972,7,3,3,106,-1.6208
1972,7,3,4,90,-1.1617
1972,7,3,5,114,-0.4614
1972,8,1,1,82,0.3959
1972,8,1,2,90,-0.6665
1972,8,1,3,80,1.5303
1972,8,1,4,88,2.3996
1972,8,1,5,56,1.2265
1972,8,2,1,68,-1.4852
1972,8,2,2,70,0.4518
1972,8,2,3,66,2.5257
1972,8,2,4,71,3.8220
1972,8,2,5,57,2.7026
1972,8,3,1,149,0.0638
1972,8,3,2,114,2.1442
1972,8,3,3,106,6.7562
1972,8,3,4,90,8.6770
1972,8,3,5,114,6.7623
1972,9,1,1,82,-4.3743
1972,9,1,2,90,-6.2164
1972,9,1,3,79,-2.9438
1972,9,1,4,88,-3.5968
1972,9,1,5,55,-2.6389
1972,9,2,1,68,-2.5953
1972,9,2,2,70,-4.1863
1972,9,2,3,65,-3.4534
1972,9,2,4,71,-0.7971
1972,9,2,5,57,-1.0842
1972,9,3,1,148,0.3242
1972,9,3,2,114,-1.2344
1972,9,3,3,106,-2.7065
1972,9,3,4,90,-0.6316
1972,9,3,5,114,0.9262
1972,10,1,1,82,-3.8316
1972,10,1,2,89,-1.8374
1972,10,1,3,79,-2.0886
1972,10,1,4,88,-0.9438
1972,10,1,5,55,0.2613
1972,10,2,1,68,-3.2111
1972,10,2,2,70,-2.2208
1972,10,2,3,65,-1.2292
1972,10,2,4,71,0.7253
1972,10,2,5,57,3.2869
1972,10,3,1,147,0.2528
1972,10,3,2,114,1.3339
1972,10,3,3,106,0.8798
1972,10,3,4,90,0.0815
1972,10,3,5,114,3.4956
1972,11,1,1,81,4.0719
1972,11,1,2,89,7.3626
1972,11,1,3,79,6.7956
1972,11,1,4,88,5.1293
1972,11,1,5,55,6.6344
1972,11,2,1,68,6.5263
1972,11,2,2,70,6.0137
1972,11,2,3,65,6.7211
1972,11,2,4,71,6.7859
1972,11,2,5,57,7.8670
1972,11,3,1,147,1.0352
1972,11,3,2,114,4.8489
1972,11,3,3,106,6.4765
1972,11,3,4,90,9.2117
1972,11,3,5,114,7.9551
1972,12,1,1,81,-0.4301
1972,12,1,2,89,-3.6280
1972,12,1,3,79,-2.0187
1972,12,1,4,88,0.8855
1972,12,1,5,55,-1.5035
1972,12,2,1,68,0.6817
1972,12,2,2,70,-1.5631
1972,12,2,3,65,-0.6188
1972,12,2,4,70,-1.3542
1972,12,2,5,57,0.2550
1972,12,3,1,148,3.5671
1972,12,3,2,113,2.1111
1972,12,3,3,106,-0.6478
1972,12,3,4,90,0.2327
1972,12,3,5,114,-0.7751
1973,1,1,1,81,-4.3103
1973,1,1,2,88,-7.8989
1973,1,1,3,79,-3.8041
1973,1,1,4,88,-1.8724
1973,1,1,5,55,-0.3641
1973,1,2,1,68,-4.5020
1973,1,2,2,70,-7.5215
1973,1,2,3,65,-5.5189
1973,1,2,4,70,-3.8979
1973,1,2,5,57,-3.4212
1973,1,3,1,148,-0.5793
1973,1,3,2,113,-3.6317
1973,1,3,3,106,-5.3461
1973,1,3,4,90,-1.7515
1973,1,3,5,114,0.1976
1973,2,1,1,81,-10.7045
1973,2,1,2,87,-8.6199
1973,2,1,3,79,-6.4602
1973,2,1,4,88,-5.9826
1973,2,1,5,54,-2.8674
1973,2,2,1,68,-11.0958
1973,2,2,2,70,-9.2160
1973,2,2,3,65,-8.7470
1973,2,2,4,69,-5.2108
1973,2,2,5,56,-2.2079
1973,2,3,1,148,-1.9934
1973,2,3,2,113,-3.3555
1973,2,3,3,106,-4.7903
1973,2,3,4,90,-6.1610
1973,2,3,5,114,-3.2406
1973,3,1,1,81,-4.3891
1973,3,1,2,87,-3.0246
1973,3,1,3,79,-0.3640
1973,3,1,4,86,0.1437
1973,3,1,5,54,-2.1162
1973,3,2,1,68,-3.1495
1973,3,2,2,70,-5.2036
1973,3,2,3,64,-4.2234
1973,3,2,4,69,-1.2097
1973,3,2,5,56,-0.1103
1973,3,3,1,148,-0.2869
1973,3,3,2,112,-1.6900
1973,3,3,3,106,-2.0540
1973,3,3,4,88,1.0756
1973,3,3,5,114,0.5526
1973,4,1,1,79,-7.8916
1973,4,1,2,87,-7.4415
1973,4,1,3,78,-4.7136
1973,4,1,4,86,-4.7412
1973,4,1,5,54,-1.3925
1973,4,2,1,68,-8.8282
1973,4,2,2,70,-7.1106
1973,4,2,3,64,-5.2107
1973,4,2,4,69,-3.2806
1973,4,2,5,56,-2.3625
1973,4,3,1,148,-6.4748
1973,4,3,2,112,-5.3122
1973,4,3,3,106,-4.4580
1973,4,3,4,88,-1.9128
1973,4,3,5,114,0.4649
1973,5,1,1,79,-9.6636
1973,5,1,2,87,-9.0635
1973,5,1,3,78,-6.7389
1973,5,1,4,85,-6.1480
1973,5,1,5,54,-4.8548
1973,5,2,1,68,-9.4501
1973,5,2,2,70,-10.1626
1973,5,2,3,64,-8.4611
1973,5,2,4,69,-5.7209
1973,5,2,5,56,-2.6263
1973,5,3,1,148,-0.6036
1973,5,3,2,111,-0.7587
1973,5,3,3,106,-0.4852
1973,5,3,4,89,-3.8432
1973,5,3,5,114,-1.4067
1973,6,1,1,79,-5.2617
1973,6,1,2,86,-4.4766
1973,6,1,3,77,-0.6021
1973,6,1,4,85,-1.8873
1973,6,1,5,54,-1.1398
1973,6,2,1,67,-2.6924
1973,6,2,2,70,-3.3737
1973,6,2,3,64,-5.5956
1973,6,2,4,69,-1.4916
1973,6,2,5,56,-0.5164
1973,6,3,1,148,-0.4249
1973,6,3,2,111,-0.9861
1973,6,3,3,106,-3.4213
1973,6,3,4,89,-1.6469
1973,6,3,5,114,0.4977
1973,7,1,1,70,18.8787
1973,7,1,2,107,16.8170
1973,7,1,3,88,15.2247
1973,7,1,4,96,10.0317
1973,7,1,5,75,5.5073
1973,7,2,1,59,17.0417
1973,7,2,2,74,11.8899
1973,7,2,3,80,13.5877
1973,7,2,4,58,7.7837
1973,7,2,5,73,3.2967
1973,7,3,1,171,5.2723
1973,7,3,2,115,7.2900
1973,7,3,3,99,2.9965
1973,7,3,4,113,1.7376
1973,7,3,5,106,0.5311
1973,8,1,1,69,-6.3296
1973,8,1,2,107,-7.5604
1973,8,1,3,88,-7.4013
1973,8,1,4,96,-5.4649
1973,8,1,5,74,-3.0442
1973,8,2,1,59,-3.5525
1973,8,2,2,72,-3.7443
1973,8,2,3,80,-5.2466
1973,8,2,4,58,-4.5387
1973,8,2,5,73,-2.9604
1973,8,3,1,171,-3.6390
1973,8,3,2,115,-2.1437
1973,8,3,3,99,-2.5227
1973,8,3,4,113,-3.9042
1973,8,3,5,106,-2.1885
1973,9,1,1,69,10.2521
1973,9,1,2,107,10.4250
1973,9,1,3,87,11.1776
1973,9,1,4,96,7.8789
1973,9,1,5,75,4.6452
1973,9,2,1,58,8.4840
1973,9,2,2,71,12.8348
1973,9,2,3,80,13.1737
1973,9,2,4,58,11.8294
1973,9,2,5,73,6.5274
1973,9,3,1,171,-0.4327
1973,9,3,2,115,9.4994
1973,9,3,3,99,8.5981
1973,9,3,4,113,9.7578
1973,9,3,5,106,6.5467
1973,10,1,1,70,2.5279
1973,10,1,2,106,-0.7205
1973,10,1,3,87,-2.1290
1973,10,1,4,96,-3.2079
1973,10,1,5,76,0.3380
1973,10,2,1,58,-0.2809
1973,10,2,2,71,0.0950
1973,10,2,3,80,-0.9414
1973,10,2,4,58,-0.3639
1973,10,2,5,73,-1.1736
1973,10,3,1,171,1.2634
1973,10,3,2,113,1.3026
1973,10,3,3,99,0.4821
1973,10,3,4,113,-2.8036
1973,10,3,5,106,-3.0853
1973,11,1,1,70,-24.2699
1973,11,1,2,106,-20.4793
1973,11,1,3,87,-17.7919
1973,11,1,4,96,-16.5419
1973,11,1,5,76,-15.5457
1973,11,2,1,57,-21.7089
1973,11,2,2,71,-20.9321
1973,11,2,3,80,-20.9399
1973,11,2,4,58,-15.0652
1973,11,2,5,73,-11.2486
1973,11,3,1,171,-10.6482
1973,11,3,2,113,-11.2632
1973,11,3,3,99,-11.6592
1973,11,3,4,113,-11.1107
1973,11,3,5,106,-11.4332
1973,12,1,1,70,-1.1405
1973,12,1,2,106,-4.6783
1973,12,1,3,86,-3.7345
1973,12,1,4,96,-1.9116
1973,12,1,5,76,-3.4588
1973,12,2,1,57,-1.7562
1973,12,2,2,71,-1.9070
1973,12,2,3,80,-0.1534
1973,12,2,4,57,-1.3922
1973,12,2,5,73,-1.2600
1973,12,3,1,171,-2.1991
1973,12,3,2,113,2.4761
1973,12,3,3,98,8.0626
1973,12,3,4,113,4.6109
1973,12,3,5,106,1.6358
1974,1,1,1,69,13.7867
1974,1,1,2,106,15.9450
1974,1,1,3,87,18.4649
1974,1,1,4,96,11.9106
1974,1,1,5,76,14.3239
1974,1,2,1,57,5.3959
1974,1,2,2,71,9.9014
1974,1,2,3,79,10.7294
1974,1,2,4,57,11.5821
1974,1,2,5,73,8.9907
1974,1,3,1,171,-1.6073
1974,1,3,2,113,-3.2225
1974,1,3,3,98,-3.3195
1974,1,3,4,113,3.8782
1974,1,3,5,106,6.1958
1974,2,1,1,69,-1.9988
1974,2,1,2,105,0.3790
1974,2,1,3,87,-2.9229
1974,2,1,4,95,1.6192
1974,2,1,5,75,0.3488
1974,2,2,1,57,-0.8755
1974,2,2,2,71,1.3136
1974,2,2,3,79,0.8148
1974,2,2,4,57,2.5731
1974,2,2,5,73,2.5893
1974,2,3,1,170,-1.4083
1974,2,3,2,113,1.2186
1974,2,3,3,98,-0.5049
1974,2,3,4,113,2.9004
1974,2,3,5,106,0.9335
1974,3,1,1,69,0.2599
1974,3,1,2,104,0.8349
1974,3,1,3,86,1.1276
1974,3,1,4,94,0.9261
1974,3,1,5,75,3.1579
1974,3,2,1,56,1.7930
1974,3,2,2,71,-0.6225
1974,3,2,3,79,0.4308
1974,3,2,4,57,0.4994
1974,3,2,5,73,-1.2139
1974,3,3,1,170,-1.0536
1974,3,3,2,113,-3.7097
1974,3,3,3,97,-2.6827
1974,3,3,4,113,-2.5963
1974,3,3,5,106,-2.5921
1974,4,1,1,69,-6.8172
1974,4,1,2,105,-4.5057
1974,4,1,3,86,-4.8123
1974,4,1,4,94,-3.7143
1974,4,1,5,75,-4.7704
1974,4,2,1,56,-5.7502
1974,4,2,2,71,-6.0832
1974,4,2,3,79,-2.1761
1974,4,2,4,57,-1.0491
1974,4,2,5,73,-5.2493
1974,4,3,1,170,-2.9310
1974,4,3,2,113,-4.4905
1974,4,3,3,97,-4.3455
1974,4,3,4,113,-4.0918
1974,4,3,5,106,-7.5911
1974,5,1,1,68,-8.8465
1974,5,1,2,105,-7.9328
1974,5,1,3,86,-7.7101
1974,5,1,4,94,-5.2825
1974,5,1,5,74,-6.1822
1974,5,2,1,56,-7.0129
1974,5,2,2,70,-7.7427
1974,5,2,3,78,-8.0455
1974,5,2,4,57,-4.1473
1974,5,2,5,73,-6.6607
1974,5,3,1,170,-0.5531
1974,5,3,2,113,-5.1117
1974,5,3,3,97,-5.7227
1974,5,3,4,113,-2.9157
1974,5,3,5,106,-2.7576
1974,6,1,1,68,-3.7936
1974,6,1,2,105,-1.4303
1974,6,1,3,86,-3.2224
1974,6,1,4,94,-2.0125
1974,6,1,5,73,-0.5739
1974,6,2,1,56,-2.5152
1974,6,2,2,70,-1.5355
1974,6,2,3,78,0.1661
1974,6,2,4,57,-2.2584
1974,6,2,5,73,-3.0249
1974,6,3,1,170,-0.9655
1974,6,3,2,113,0.0955
1974,6,3,3,97,-2.0027
1974,6,3,4,113,-0.7714
1974,6,3,5,106,-4.0835
1974,7,1,1,202,-6.6360
1974,7,1,2,249,-5.8436
1974,7,1,3,217,-3.2514
1974,7,1,4,192,-2.9663
1974,7,1,5,177,-2.0142
1974,7,2,1,100,-7.2400
1974,7,2,2,120,-4.5744
1974,7,2,3,128,-2.3274
1974,7,2,4,104,-2.6726
1974,7,2,5,90,-2.1172
1974,7,3,1,213,-11.2573
1974,7,3,2,157,-6.8872
1974,7,3,3,125,-2.9315
1974,7,3,4,114,-2.7598
1974,7,3,5,115,-4.6134
1974,8,1,1,200,-8.4254
1974,8,1,2,249,-7.4255
1974,8,1,3,215,-5.7936
1974,8,1,4,191,-6.4590
1974,8,1,5,177,-6.5668
1974,8,2,1,100,-9.3955
1974,8,2,2,118,-10.2724
1974,8,2,3,128,-9.0970
1974,8,2,4,103,-6.5940
1974,8,2,5,90,-6.5327
1974,8,3,1,213,-9.2117
1974,8,3,2,157,-12.2607
1974,8,3,3,124,-9.5892
1974,8,3,4,114,-4.3468
1974,8,3,5,115,-5.6609
1974,9,1,1,199,-9.5860
1974,9,1,2,244,-6.7548
1974,9,1,3,211,-6.5044
1974,9,1,4,189,-6.4290
1974,9,1,5,175,-5.7534
1974,9,2,1,98,-11.2682
1974,9,2,2,118,-10.3531
1974,9,2,3,129,-6.2299
1974,9,2,4,103,-5.4641
1974,9,2,5,89,-3.6229
1974,9,3,1,213,-16.3928
1974,9,3,2,156,-9.5039
1974,9,3,3,124,-8.7128
1974,9,3,4,114,-7.2542
1974,9,3,5,115,-4.2636
1974,10,1,1,196,8.5980
1974,10,1,2,243,8.5037
1974,10,1,3,212,6.8143
1974,10,1,4,189,7.7368
1974,10,1,5,174,6.1543
1974,10,2,1,98,18.0223
1974,10,2,2,118,9.1150
1974,10,2,3,129,7.8380
1974,10,2,4,103,6.5317
1974,10,2,5,89,5.1154
1974,10,3,1,212,21.4869
1974,10,3,2,156,19.0196
1974,10,3,3,125,19.4462
1974,10,3,4,113,11.7327
1974,10,3,5,115,3.8650
1974,11,1,1,191,-4.5232
1974,11,1,2,242,-5.6284
1974,11,1,3,211,-4.4218
1974,11,1,4,189,-5.3793
1974,11,1,5,176,-4.9202
1974,11,2,1,99,-5.6249
1974,11,2,2,118,-5.9511
1974,11,2,3,129,-4.2819
1974,11,2,4,103,-4.2510
1974,11,2,5,89,-4.1499
1974,11,3,1,211,-4.9789
1974,11,3,2,156,-2.5851
1974,11,3,3,123,-3.4926
1974,11,3,4,113,-4.4396
1974,11,3,5,115,-2.5526
1974,12,1,1,191,-5.6104
1974,12,1,2,240,-6.9992
1974,12,1,3,211,-6.8717
1974,12,1,4,187,-6.2122
1974,12,1,5,175,-6.4858
1974,12,2,1,100,-7.8532
1974,12,2,2,118,-5.3123
1974,12,2,3,127,-4.5868
1974,12,2,4,102,-2.7906
1974,12,2,5,90,-5.0011
1974,12,3,1,211,-4.2945
1974,12,3,2,156,-3.1838
1974,12,3,3,123,0.0905
1974,12,3,4,113,1.8571
1974,12,3,5,114,-2.6070
1975,1,1,1,192,24.1877
1975,1,1,2,241,27.0182
1975,1,1,3,211,24.9720
1975,1,1,4,184,26.2455
1975,1,1,5,175,25.7380
1975,1,2,1,98,26.1824
1975,1,2,2,118,27.4891
1975,1,2,3,126,23.4527
1975,1,2,4,102,24.3282
1975,1,2,5,90,26.9803
1975,1,3,1,212,9.5873
1975,1,3,2,155,12.0462
1975,1,3,3,125,12.5554
1975,1,3,4,113,14.5600
1975,1,3,5,114,23.4463
1975,2,1,1,191,8.3267
1975,2,1,2,241,3.9264
1975,2,1,3,211,2.9254
1975,2,1,4,183,2.0350
1975,2,1,5,173,1.4469
1975,2,2,1,98,6.4875
1975,2,2,2,118,4.9156
1975,2,2,3,126,5.0293
1975,2,2,4,103,1.7671
1975,2,2,5,90,1.0087
1975,2,3,1,212,10.9818
1975,2,3,2,155,5.6415
1975,2,3,3,125,2.7898
1975,2,3,4,113,3.3210
1975,2,3,5,114,1.4086
1975,3,1,1,193,7.6607
1975,3,1,2,242,9.2583
1975,3,1,3,211,6.1422
1975,3,1,4,182,5.4280
1975,3,1,5,173,5.7386
1975,3,2,1,98,8.7246
1975,3,2,2,118,7.5058
1975,3,2,3,126,6.4163
1975,3,2,4,103,5.4544
1975,3,2,5,90,2.7606
1975,3,3,1,211,3.3531
1975,3,3,2,155,3.8115
1975,3,3,3,125,6.2407
1975,3,3,4,113,-0.1104
1975,3,3,5,114,0.9446
1975,4,1,1,192,6.6447
1975,4,1,2,242,4.1873
1975,4,1,3,211,3.8180
1975,4,1,4,183,2.1302
1975,4,1,5,173,0.7970
1975,4,2,1,98,8.2369
1975,4,2,2,118,5.3060
1975,4,2,3,126,3.6448
1975,4,2,4,103,3.6904
1975,4,2,5,90,1.6155
1975,4,3,1,211,5.4451
1975,4,3,2,155,7.8978
1975,4,3,3,125,5.3825
1975,4,3,4,113,2.6207
1975,4,3,5,114,0.0931
1975,5,1,1,184,9.4289
1975,5,1,2,241,10.6409
1975,5,1,3,210,6.2084
1975,5,1,4,183,6.4490
1975,5,1,5,169,4.0108
1975,5,2,1,98,9.4842
1975,5,2,2,118,7.8815
1975,5,2,3,126,6.8098
1975,5,2,4,102,4.4609
1975,5,2,5,90,4.2317
1975,5,3,1,211,5.0819
1975,5,3,2,155,4.5699
1975,5,3,3,125,4.3522
1975,5,3,4,113,6.4859
1975,5,3,5,114,6.2067
1975,6,1,1,185,5.8765
1975,6,1,2,241,7.3084
1975,6,1,3,210,6.5687
1975,6,1,4,182,8.0283
1975,6,1,5,168,7.8022
1975,6,2,1,98,5.9038
1975,6,2,2,117,5.7817
1975,6,2,3,124,7.4516
1975,6,2,4,102,4.8868
1975,6,2,5,90,9.1304
1975,6,3,1,211,2.4592
1975,6,3,2,154,6.8223
1975,6,3,3,125,5.6719
1975,6,3,4,113,5.7690
1975,6,3,5,114,10.3155
1975,7,1,1,217,-0.7270
1975,7,1,2,216,-1.4375
1975,7,1,3,217,-0.2115
1975,7,1,4,213,0.9438
1975,7,1,5,232,0.5098
1975,7,2,1,118,-4.5004
1975,7,2,2,108,-3.4532
1975,7,2,3,103,-3.7954
1975,7,2,4,110,-2.1442
1975,7,2,5,100,-1.8208
1975,7,3,1,196,-8.5054
1975,7,3,2,152,-7.5455
1975,7,3,3,136,-4.2142
1975,7,3,4,121,-3.5080
1975,7,3,5,104,-3.7150
1975,8,1,1,216,-7.7383
1975,8,1,2,216,-5.4368
1975,8,1,3,216,-5.0655
1975,8,1,4,213,-4.0630
1975,8,1,5,231,-3.3905
1975,8,2,1,118,-4.3694
1975,8,2,2,108,-5.5906
1975,8,2,3,103,-3.7420
1975,8,2,4,109,-3.7553
1975,8,2,5,100,-1.9965
1975,8,3,1,196,-2.9670
1975,8,3,2,152,-0.8253
1975,8,3,3,136,-0.8620
1975,8,3,4,121,-2.0817
1975,8,3,5,104,-0.0287
1975,9,1,1,216,-3.3959
1975,9,1,2,215,-2.6826
1975,9,1,3,215,-1.5074
1975,9,1,4,213,-1.1833
1975,9,1,5,232,-1.5625
1975,9,2,1,117,-5.5951
1975,9,2,2,108,-4.8120
1975,9,2,3,103,-2.6340
1975,9,2,4,109,-1.7935
1975,9,2,5,100,-1.7810
1975,9,3,1,196,-5.4559
1975,9,3,2,152,-3.0246
1975,9,3,3,136,-3.3757
1975,9,3,4,120,-0.9789
1975,9,3,5,104,-2.4877
1975,10,1,1,214,2.1889
1975,10,1,2,214,2.3907
1975,10,1,3,214,2.4402
1975,10,1,4,213,2.8398
1975,10,1,5,231,1.9607
1975,10,2,1,116,2.0527
1975,10,2,2,108,2.3399
1975,10,2,3,103,5.3276
1975,10,2,4,110,3.6306
1975,10,2,5,100,4.1657
1975,10,3,1,196,6.4396
1975,10,3,2,152,6.8863
1975,10,3,3,135,6.2349
1975,10,3,4,120,5.8160
1975,10,3,5,103,5.9814
1975,11,1,1,214,2.8933
1975,11,1,2,213,4.4377
1975,11,1,3,211,4.5959
1975,11,1,4,213,1.7812
1975,11,1,5,231,2.6926
1975,11,2,1,116,1.1895
1975,11,2,2,107,3.7909
1975,11,2,3,102,3.9475
1975,11,2,4,110,4.4109
1975,11,2,5,100,4.8643
1975,11,3,1,196,2.0975
1975,11,3,2,152,3.8469
1975,11,3,3,135,2.8191
1975,11,3,4,119,3.0889
1975,11,3,5,103,3.1691
1975,12,1,1,214,-1.0134
1975,12,1,2,211,-2.6180
1975,12,1,3,212,-1.9651
1975,12,1,4,213,0.3987
1975,12,1,5,232,0.0714
1975,12,2,1,116,-4.1095
1975,12,2,2,107,-0.7542
1975,12,2,3,102,0.2992
1975,12,2,4,110,-0.7937
1975,12,2,5,100,-0.2393
1975,12,3,1,195,-2.7898
1975,12,3,2,152,-2.1766
1975,12,3,3,136,-0.1649
1975,12,3,4,119,1.2322
1975,12,3,5,104,-0.0406
1976,1,1,1,205,21.3486
1976,1,1,2,201,20.5979
1976,1,1,3,208,19.4848
1976,1,1,4,201,16.9178
1976,1,1,5,229,16.7762
1976,1,2,1,115,17.0109
1976,1,2,2,107,19.6388
1976,1,2,3,100,19.1847
1976,1,2,4,109,17.0115
1976,1,2,5,100,14.6277
1976,1,3,1,195,11.1006
1976,1,3,2,152,12.9650
1976,1,3,3,136,15.4371
1976,1,3,4,119,9.7719
1976,1,3,5,103,12.1606
1976,2,1,1,205,11.3820
1976,2,1,2,201,11.1477
1976,2,1,3,208,11.3781
1976,2,1,4,200,7.6178
1976,2,1,5,229,7.1246
1976,2,2,1,115,8.0473
1976,2,2,2,107,8.1045
1976,2,2,3,100,6.7234
1976,2,2,4,108,5.2520
1976,2,2,5,100,4.2630
1976,2,3,1,196,-3.0735
1976,2,3,2,151,0.2102
1976,2,3,3,136,3.0358
1976,2,3,4,119,0.9334
1976,2,3,5,103,-0.4187
1976,3,1,1,205,1.2940
1976,3,1,2,206,1.2840
1976,3,1,3,209,1.9960
1976,3,1,4,207,0.7945
1976,3,1,5,227,0.6577
1976,3,2,1,114,1.0754
1976,3,2,2,107,0.1889
1976,3,2,3,100,1.5064
1976,3,2,4,109,3.9531
1976,3,2,5,100,0.9678
1976,3,3,1,195,3.4785
1976,3,3,2,151,2.2672
1976,3,3,3,136,0.6994
1976,3,3,4,119,3.5901
1976,3,3,5,103,2.6405
1976,4,1,1,205,-2.5172
1976,4,1,2,204,-1.8619
1976,4,1,3,208,0.4217
1976,4,1,4,205,0.7325
1976,4,1,5,226,1.2884
1976,4,2,1,114,-3.1624
1976,4,2,2,107,-0.1820
1976,4,2,3,99,-1.3417
1976,4,2,4,107,-0.3810
1976,4,2,5,100,1.5655
1976,4,3,1,195,-2.8464
1976,4,3,2,151,-1.1887
1976,4,3,3,136,-0.5872
1976,4,3,4,119,1.1383
1976,4,3,5,103,1.3101
1976,5,1,1,209,-3.0835
1976,5,1,2,203,-1.0431
1976,5,1,3,207,-2.1631
1976,5,1,4,207,-0.9010
1976,5,1,5,229,-1.6761
1976,5,2,1,115,-0.7216
1976,5,2,2,107,-2.7525
