year,month,rank_ME,rank_OCP,nstocks,ret_vw
1998,12,1,1,530,0.9562
1998,12,1,2,269,3.8156
1998,12,1,3,253,2.6812
1998,12,1,4,266,1.7664
1998,12,1,5,473,1.8078
1998,12,2,1,268,8.1736
1998,12,2,2,164,5.1599
1998,12,2,3,139,5.6962
1998,12,2,4,115,3.9099
1998,12,2,5,139,4.9380
1998,12,3,1,285,9.8129
1998,12,3,2,201,6.8278
1998,12,3,3,170,6.8889
1998,12,3,4,160,3.0783
1998,12,3,5,103,4.4152
1999,1,1,1,524,4.9107
1999,1,1,2,266,4.7072
1999,1,1,3,250,2.4620
1999,1,1,4,264,3.7463
1999,1,1,5,463,5.3199
1999,1,2,1,266,1.4911
1999,1,2,2,163,1.4068
1999,1,2,3,136,1.0498
1999,1,2,4,115,-5.1156
1999,1,2,5,139,-1.7121
1999,1,3,1,284,6.5778
1999,1,3,2,201,3.9183
1999,1,3,3,170,4.2274
1999,1,3,4,159,-1.8279
1999,1,3,5,103,1.4947
1999,2,1,1,514,-7.5355
1999,2,1,2,263,-11.1006
1999,2,1,3,248,-6.0837
1999,2,1,4,263,-7.4549
1999,2,1,5,454,-5.7080
1999,2,2,1,264,-11.3085
1999,2,2,2,161,-7.8687
1999,2,2,3,135,-6.2241
1999,2,2,4,115,-7.3049
1999,2,2,5,138,-9.0127
1999,2,3,1,280,-4.2505
1999,2,3,2,200,-4.8226
1999,2,3,3,170,-5.3051
1999,2,3,4,158,-1.9550
1999,2,3,5,103,-4.0698
1999,3,1,1,510,-3.2930
1999,3,1,2,263,-5.2812
1999,3,1,3,243,-7.1689
1999,3,1,4,256,-2.8493
1999,3,1,5,447,-1.5508
1999,3,2,1,263,-0.6592
1999,3,2,2,161,0.1541
1999,3,2,3,133,-0.2722
1999,3,2,4,115,-0.4242
1999,3,2,5,135,0.8082
1999,3,3,1,280,6.1818
1999,3,3,2,200,4.4640
1999,3,3,3,170,0.4326
1999,3,3,4,157,0.2775
1999,3,3,5,103,4.3174
1999,4,1,1,502,7.5171
1999,4,1,2,259,11.7750
1999,4,1,3,242,9.7287
1999,4,1,4,252,9.9836
1999,4,1,5,438,6.7113
1999,4,2,1,260,4.2288
1999,4,2,2,160,8.5377
1999,4,2,3,131,8.8750
1999,4,2,4,114,8.3257
1999,4,2,5,133,9.9537
1999,4,3,1,275,-1.9160
1999,4,3,2,199,2.3061
1999,4,3,3,170,8.9708
1999,4,3,4,154,13.8775
1999,4,3,5,101,6.3418
1999,5,1,1,495,7.0548
1999,5,1,2,256,5.3259
1999,5,1,3,240,5.0031
1999,5,1,4,251,4.5978
1999,5,1,5,435,3.6720
1999,5,2,1,259,3.7633
1999,5,2,2,158,2.2182
1999,5,2,3,131,-0.9785
1999,5,2,4,113,4.9242
1999,5,2,5,132,4.7872
1999,5,3,1,271,-2.3762
1999,5,3,2,199,-1.7420
1999,5,3,3,168,-0.5174
1999,5,3,4,154,-0.8785
1999,5,3,5,101,-1.0912
1999,6,1,1,490,8.8123
1999,6,1,2,254,7.5689
1999,6,1,3,237,7.3869
1999,6,1,4,247,7.5345
1999,6,1,5,429,4.2927
1999,6,2,1,259,6.5890
1999,6,2,2,158,8.1552
1999,6,2,3,130,6.0707
1999,6,2,4,112,4.3199
1999,6,2,5,131,5.6807
1999,6,3,1,271,6.9941
1999,6,3,2,198,6.4342
1999,6,3,3,167,4.7232
1999,6,3,4,153,3.2056
1999,6,3,5,101,0.2992
1999,7,1,1,389,-0.1641
1999,7,1,2,263,1.4011
1999,7,1,3,248,1.3298
1999,7,1,4,292,2.1648
1999,7,1,5,524,2.5097
1999,7,2,1,213,-1.7065
1999,7,2,2,160,-1.1517
1999,7,2,3,149,-0.1062
1999,7,2,4,127,0.5516
1999,7,2,5,154,-0.8725
1999,7,3,1,331,-3.1416
1999,7,3,2,208,-1.8730
1999,7,3,3,165,-1.7120
1999,7,3,4,161,-1.0942
1999,7,3,5,74,-4.4919
1999,8,1,1,386,-5.2049
1999,8,1,2,256,-0.6010
1999,8,1,3,245,-3.0380
1999,8,1,4,287,-3.6586
1999,8,1,5,520,-1.7096
1999,8,2,1,213,-2.5236
1999,8,2,2,159,-4.3010
1999,8,2,3,143,-3.6597
1999,8,2,4,125,-1.9506
1999,8,2,5,153,-1.7478
1999,8,3,1,330,2.9216
1999,8,3,2,205,-3.2471
1999,8,3,3,164,-3.7674
1999,8,3,4,160,-1.6913
1999,8,3,5,73,-0.9677
1999,9,1,1,379,-0.5338
1999,9,1,2,254,-2.6755
1999,9,1,3,242,0.5770
1999,9,1,4,283,-2.1968
1999,9,1,5,514,-2.5822
1999,9,2,1,212,0.5617
1999,9,2,2,157,0.9866
1999,9,2,3,141,0.1001
1999,9,2,4,121,-0.4803
1999,9,2,5,152,-1.3522
1999,9,3,1,328,-2.4475
1999,9,3,2,202,-1.4850
1999,9,3,3,164,-1.1548
1999,9,3,4,157,-3.1644
1999,9,3,5,72,-3.6715
1999,10,1,1,375,-1.9364
1999,10,1,2,247,-3.3738
1999,10,1,3,240,-2.8317
1999,10,1,4,279,-0.2095
1999,10,1,5,500,-2.2264
1999,10,2,1,211,0.1485
1999,10,2,2,157,0.9686
1999,10,2,3,139,-2.6451
1999,10,2,4,121,-5.0043
1999,10,2,5,151,-4.0397
1999,10,3,1,327,8.2907
1999,10,3,2,200,1.1908
1999,10,3,3,161,-0.3412
1999,10,3,4,157,4.7812
1999,10,3,5,72,4.7320
1999,11,1,1,373,14.5994
1999,11,1,2,246,14.1564
1999,11,1,3,237,7.3332
1999,11,1,4,273,5.2931
1999,11,1,5,496,5.2188
1999,11,2,1,209,13.3792
1999,11,2,2,156,8.5490
1999,11,2,3,137,3.3713
1999,11,2,4,120,5.5958
1999,11,2,5,150,0.9483
1999,11,3,1,324,6.0773
1999,11,3,2,198,2.3632
1999,11,3,3,160,-0.9711
1999,11,3,4,155,-1.6673
1999,11,3,5,72,0.7667
1999,12,1,1,370,17.9095
1999,12,1,2,245,14.6862
1999,12,1,3,234,7.5212
1999,12,1,4,271,6.6012
1999,12,1,5,490,6.8361
1999,12,2,1,203,18.3261
1999,12,2,2,152,13.1113
1999,12,2,3,135,4.7166
1999,12,2,4,118,5.0293
1999,12,2,5,149,3.3011
1999,12,3,1,320,10.3159
1999,12,3,2,195,5.1990
1999,12,3,3,160,2.6359
1999,12,3,4,155,1.3304
1999,12,3,5,72,5.6024
2000,1,1,1,367,6.6745
2000,1,1,2,244,5.7593
2000,1,1,3,232,1.3022
2000,1,1,4,269,1.6050
2000,1,1,5,485,-0.7573
2000,1,2,1,200,-2.1694
2000,1,2,2,150,1.0621
2000,1,2,3,134,-1.2528
2000,1,2,4,117,-4.8805
2000,1,2,5,146,-2.9409
2000,1,3,1,319,-4.9725
2000,1,3,2,191,-4.3763
2000,1,3,3,160,-3.0946
2000,1,3,4,155,-3.8341
2000,1,3,5,71,-2.6433
2000,2,1,1,364,28.2919
2000,2,1,2,243,18.5917
2000,2,1,3,228,13.9984
2000,2,1,4,263,10.8019
2000,2,1,5,483,5.9141
2000,2,2,1,199,27.1619
2000,2,2,2,148,15.7968
2000,2,2,3,133,3.7828
2000,2,2,4,117,5.7345
2000,2,2,5,145,-0.8577
2000,2,3,1,317,5.8760
2000,2,3,2,190,-4.5165
2000,2,3,3,160,-6.2079
2000,2,3,4,154,-5.0033
2000,2,3,5,71,-4.5970
2000,3,1,1,360,-8.2562
2000,3,1,2,240,-1.6968
2000,3,1,3,226,1.9937
2000,3,1,4,258,-1.7766
2000,3,1,5,476,1.2078
2000,3,2,1,196,-10.3926
2000,3,2,2,146,-5.7367
2000,3,2,3,128,2.0835
2000,3,2,4,117,1.3832
2000,3,2,5,144,11.5222
2000,3,3,1,316,6.0023
2000,3,3,2,187,10.2714
2000,3,3,3,160,13.1891
2000,3,3,4,153,8.6639
2000,3,3,5,71,11.8132
2000,4,1,1,359,-19.2190
2000,4,1,2,236,-12.0782
2000,4,1,3,223,-6.7348
2000,4,1,4,253,-8.5732
2000,4,1,5,470,-6.9815
2000,4,2,1,195,-13.4774
2000,4,2,2,143,-0.3705
2000,4,2,3,126,1.1517
2000,4,2,4,117,-0.2971
2000,4,2,5,142,1.6929
2000,4,3,1,314,-5.1640
2000,4,3,2,186,-1.1372
2000,4,3,3,160,-0.3424
2000,4,3,4,152,2.9470
2000,4,3,5,71,3.8527
2000,5,1,1,352,-11.1080
2000,5,1,2,232,-10.5125
2000,5,1,3,221,-5.2527
2000,5,1,4,253,-6.2867
2000,5,1,5,467,-1.6342
2000,5,2,1,195,-7.1818
2000,5,2,2,141,-9.6251
2000,5,2,3,122,-4.6810
2000,5,2,4,114,-1.0729
2000,5,2,5,141,0.7065
2000,5,3,1,311,-5.4593
2000,5,3,2,186,-0.9210
2000,5,3,3,158,-2.8657
2000,5,3,4,151,0.4937
2000,5,3,5,71,-7.4722
2000,6,1,1,345,27.8138
2000,6,1,2,228,21.4963
2000,6,1,3,218,11.7322
2000,6,1,4,253,13.8215
2000,6,1,5,461,10.2390
2000,6,2,1,193,14.9879
2000,6,2,2,139,8.3254
2000,6,2,3,120,9.1185
2000,6,2,4,113,10.0380
2000,6,2,5,141,-1.0277
2000,6,3,1,311,9.1946
2000,6,3,2,186,-1.1347
2000,6,3,3,157,-2.7126
2000,6,3,4,151,-4.9581
2000,6,3,5,70,-6.8402
2000,7,1,1,330,-3.4920
2000,7,1,2,239,-1.1556
2000,7,1,3,255,0.9109
2000,7,1,4,278,1.8719
2000,7,1,5,459,2.1767
2000,7,2,1,225,-6.8019
2000,7,2,2,155,2.1348
2000,7,2,3,141,0.6789
2000,7,2,4,148,1.7616
2000,7,2,5,111,2.5774
2000,7,3,1,420,-3.7965
2000,7,3,2,197,-1.9919
2000,7,3,3,158,-0.0948
2000,7,3,4,126,2.6617
2000,7,3,5,64,2.1317
2000,8,1,1,327,8.9904
2000,8,1,2,237,9.0127
2000,8,1,3,252,5.3736
2000,8,1,4,274,3.6475
2000,8,1,5,454,5.8465
2000,8,2,1,225,9.2962
2000,8,2,2,155,6.6652
2000,8,2,3,138,4.1897
2000,8,2,4,147,6.3087
2000,8,2,5,110,3.6566
2000,8,3,1,413,8.3562
2000,8,3,2,194,1.4536
2000,8,3,3,156,2.7821
2000,8,3,4,125,9.2274
2000,8,3,5,63,4.7094
2000,9,1,1,327,-5.6111
2000,9,1,2,233,-3.9409
2000,9,1,3,249,-1.9022
2000,9,1,4,271,-0.3200
2000,9,1,5,449,-1.1364
2000,9,2,1,224,-5.0691
2000,9,2,2,154,-1.4430
2000,9,2,3,136,-2.4162
2000,9,2,4,145,1.2161
2000,9,2,5,109,-1.7594
2000,9,3,1,410,-8.3483
2000,9,3,2,194,-1.1637
2000,9,3,3,154,4.4327
2000,9,3,4,122,3.8221
2000,9,3,5,63,-0.9382
2000,10,1,1,325,-7.0528
2000,10,1,2,227,-7.2384
2000,10,1,3,244,-7.7992
2000,10,1,4,267,-4.8484
2000,10,1,5,444,-6.3473
2000,10,2,1,222,-6.0925
2000,10,2,2,152,1.2528
2000,10,2,3,132,2.0649
2000,10,2,4,143,-0.6149
2000,10,2,5,109,-0.9198
2000,10,3,1,406,-3.2257
2000,10,3,2,194,0.4252
2000,10,3,3,152,8.9975
2000,10,3,4,120,4.1447
2000,10,3,5,63,1.4545
2000,11,1,1,319,-13.2873
2000,11,1,2,220,-9.5598
2000,11,1,3,242,-8.2614
2000,11,1,4,264,-3.6401
2000,11,1,5,429,-5.0214
2000,11,2,1,218,-14.5873
2000,11,2,2,150,-6.1630
2000,11,2,3,132,-2.0959
2000,11,2,4,141,-1.2534
2000,11,2,5,108,-3.3186
2000,11,3,1,403,-12.5205
2000,11,3,2,191,-4.7610
2000,11,3,3,152,-1.7572
2000,11,3,4,119,2.8167
2000,11,3,5,63,-3.5810
2000,12,1,1,314,-2.4911
2000,12,1,2,218,-1.0522
2000,12,1,3,239,1.0832
2000,12,1,4,258,3.0610
2000,12,1,5,425,2.3206
2000,12,2,1,216,7.6387
2000,12,2,2,148,10.6082
2000,12,2,3,131,4.9117
2000,12,2,4,141,10.7292
2000,12,2,5,107,14.4813
2000,12,3,1,403,-2.8096
2000,12,3,2,189,3.5292
2000,12,3,3,149,1.6236
2000,12,3,4,118,9.2223
2000,12,3,5,63,5.1855
2001,1,1,1,306,19.8098
2001,1,1,2,216,19.9694
2001,1,1,3,239,12.6521
2001,1,1,4,255,10.3726
2001,1,1,5,417,15.6181
2001,1,2,1,213,10.7981
2001,1,2,2,145,3.3359
2001,1,2,3,129,5.1389
2001,1,2,4,141,0.9837
2001,1,2,5,107,5.4718
2001,1,3,1,403,6.0427
2001,1,3,2,189,2.4724
2001,1,3,3,149,0.1445
2001,1,3,4,116,-4.7627
2001,1,3,5,61,3.6764
2001,2,1,1,303,-8.6780
2001,2,1,2,213,-6.0317
2001,2,1,3,233,-0.2820
2001,2,1,4,255,-2.2890
2001,2,1,5,405,1.0129
2001,2,2,1,211,-11.6188
2001,2,2,2,145,-0.6541
2001,2,2,3,128,-0.4328
2001,2,2,4,139,0.0428
2001,2,2,5,105,2.6572
2001,2,3,1,402,-14.6185
2001,2,3,2,189,-1.4822
2001,2,3,3,148,-1.4445
2001,2,3,4,115,4.7716
2001,2,3,5,61,0.4865
2001,3,1,1,298,-6.0963
2001,3,1,2,212,-2.5363
2001,3,1,3,232,-1.8392
2001,3,1,4,253,-0.9405
2001,3,1,5,400,-0.3043
2001,3,2,1,207,-8.7006
2001,3,2,2,145,-3.7430
2001,3,2,3,128,-1.1460
2001,3,2,4,136,-2.3907
2001,3,2,5,104,0.9084
2001,3,3,1,401,-10.1129
2001,3,3,2,187,-3.0242
2001,3,3,3,146,-2.9724
2001,3,3,4,114,-2.0654
2001,3,3,5,61,-3.3760
2001,4,1,1,296,4.8894
2001,4,1,2,207,7.4044
2001,4,1,3,229,6.0787
2001,4,1,4,250,6.7711
2001,4,1,5,391,5.7274
2001,4,2,1,207,9.5749
2001,4,2,2,145,5.5725
2001,4,2,3,128,5.0899
2001,4,2,4,136,6.8482
2001,4,2,5,102,6.5134
2001,4,3,1,399,11.3482
2001,4,3,2,186,5.3417
2001,4,3,3,145,5.6634
2001,4,3,4,112,6.2562
2001,4,3,5,61,6.4756
2001,5,1,1,288,12.7766
2001,5,1,2,204,11.2698
2001,5,1,3,227,11.3937
2001,5,1,4,250,8.4226
2001,5,1,5,389,10.8583
2001,5,2,1,204,2.3285
2001,5,2,2,145,3.7875
2001,5,2,3,128,1.3862
2001,5,2,4,133,3.7218
2001,5,2,5,101,5.4262
2001,5,3,1,397,-0.4796
2001,5,3,2,185,0.8339
2001,5,3,3,145,2.1426
2001,5,3,4,110,3.2467
2001,5,3,5,61,-0.4966
2001,6,1,1,283,3.9762
2001,6,1,2,204,-0.7979
2001,6,1,3,224,0.7542
2001,6,1,4,241,2.4877
2001,6,1,5,385,2.8776
2001,6,2,1,203,5.7608
2001,6,2,2,143,7.5318
2001,6,2,3,127,5.4874
2001,6,2,4,131,1.7814
2001,6,2,5,101,1.8364
2001,6,3,1,396,-1.9688
2001,6,3,2,185,-3.0305
2001,6,3,3,144,-4.9254
2001,6,3,4,110,-4.1814
2001,6,3,5,61,-0.0555
2001,7,1,1,226,-4.5225
2001,7,1,2,185,-0.8032
2001,7,1,3,173,2.4489
2001,7,1,4,269,1.0127
2001,7,1,5,500,1.6689
2001,7,2,1,233,-8.5287
2001,7,2,2,155,-3.7260
2001,7,2,3,128,-3.8072
2001,7,2,4,150,-2.4761
2001,7,2,5,92,0.9445
2001,7,3,1,319,-2.2602
2001,7,3,2,191,-1.6704
2001,7,3,3,158,-0.7816
2001,7,3,4,110,3.0482
2001,7,3,5,57,0.8997
2001,8,1,1,222,-7.5068
2001,8,1,2,183,-1.7602
2001,8,1,3,172,-1.0537
2001,8,1,4,268,-0.7358
2001,8,1,5,498,-0.2935
2001,8,2,1,231,-7.6619
2001,8,2,2,154,-1.2265
2001,8,2,3,128,-0.5022
2001,8,2,4,149,-1.0970
2001,8,2,5,92,0.3536
2001,8,3,1,319,-7.6440
2001,8,3,2,191,-6.2344
2001,8,3,3,156,-2.4991
2001,8,3,4,109,-2.6139
2001,8,3,5,57,-6.9764
2001,9,1,1,217,-14.9372
2001,9,1,2,181,-9.9183
2001,9,1,3,170,-12.2572
2001,9,1,4,264,-14.0141
2001,9,1,5,490,-13.7580
2001,9,2,1,231,-17.5819
2001,9,2,2,154,-13.3553
2001,9,2,3,128,-14.1286
2001,9,2,4,146,-14.4531
2001,9,2,5,92,-18.6227
2001,9,3,1,315,-8.8123
2001,9,3,2,187,-9.7227
2001,9,3,3,154,-6.6180
2001,9,3,4,108,-10.1092
2001,9,3,5,57,-14.7241
2001,10,1,1,216,10.4663
2001,10,1,2,181,6.7704
2001,10,1,3,167,5.7647
2001,10,1,4,262,5.5599
2001,10,1,5,483,4.1426
2001,10,2,1,231,9.5868
2001,10,2,2,153,5.6225
2001,10,2,3,128,3.8146
2001,10,2,4,145,6.1183
2001,10,2,5,90,5.8189
2001,10,3,1,314,4.1895
2001,10,3,2,186,4.4167
2001,10,3,3,154,0.3251
2001,10,3,4,108,1.1335
2001,10,3,5,56,-1.2045
2001,11,1,1,213,6.1008
2001,11,1,2,180,6.3569
2001,11,1,3,165,7.6984
2001,11,1,4,259,7.9463
2001,11,1,5,479,5.2207
2001,11,2,1,229,10.5106
2001,11,2,2,153,7.4028
2001,11,2,3,127,7.6204
2001,11,2,4,145,6.0308
2001,11,2,5,90,11.3288
2001,11,3,1,314,8.7347
2001,11,3,2,185,8.2294
2001,11,3,3,152,4.7733
2001,11,3,4,106,5.9493
2001,11,3,5,56,9.7048
2001,12,1,1,209,8.6610
2001,12,1,2,177,6.4855
2001,12,1,3,163,5.1798
2001,12,1,4,256,7.6249
2001,12,1,5,470,6.3700
2001,12,2,1,228,8.4690
2001,12,2,2,153,6.3512
2001,12,2,3,127,5.7109
2001,12,2,4,145,7.8479
2001,12,2,5,89,6.0595
2001,12,3,1,313,-0.5574
2001,12,3,2,183,2.5821
2001,12,3,3,150,2.4552
2001,12,3,4,106,5.2967
2001,12,3,5,56,0.2623
2002,1,1,1,207,0.6218
2002,1,1,2,175,2.7866
2002,1,1,3,162,1.8764
2002,1,1,4,254,3.4731
2002,1,1,5,460,4.9483
2002,1,2,1,226,-3.6812
2002,1,2,2,152,-0.4596
2002,1,2,3,127,1.6780
2002,1,2,4,143,1.3677
2002,1,2,5,89,6.3299
2002,1,3,1,313,-1.6901
2002,1,3,2,183,-0.3621
2002,1,3,3,148,0.9332
2002,1,3,4,105,0.0832
2002,1,3,5,56,-0.7327
2002,2,1,1,205,-6.9007
2002,2,1,2,173,-2.8766
2002,2,1,3,161,-1.2618
2002,2,1,4,252,-2.5350
2002,2,1,5,455,0.7553
2002,2,2,1,226,-6.8904
2002,2,2,2,152,0.0214
2002,2,2,3,127,1.5672
2002,2,2,4,143,1.5773
2002,2,2,5,89,0.3035
2002,2,3,1,313,-2.3371
2002,2,3,2,182,-3.4048
2002,2,3,3,144,1.0313
2002,2,3,4,105,-0.2574
2002,2,3,5,55,-0.1893
2002,3,1,1,204,6.4227
2002,3,1,2,172,7.2860
2002,3,1,3,158,11.6833
2002,3,1,4,250,9.6698
2002,3,1,5,450,10.5475
2002,3,2,1,224,9.7039
2002,3,2,2,152,8.7940
2002,3,2,3,127,8.1078
2002,3,2,4,143,8.4649
2002,3,2,5,89,12.0303
2002,3,3,1,313,2.5409
2002,3,3,2,182,4.3894
2002,3,3,3,144,2.9722
2002,3,3,4,105,5.1331
2002,3,3,5,54,8.0911
2002,4,1,1,200,-0.5013
2002,4,1,2,172,2.3377
2002,4,1,3,155,7.6245
2002,4,1,4,250,5.8282
2002,4,1,5,445,7.6832
2002,4,2,1,224,-1.7609
2002,4,2,2,152,1.9143
2002,4,2,3,126,2.3605
2002,4,2,4,142,2.4755
2002,4,2,5,89,5.3744
2002,4,3,1,313,-8.1085
2002,4,3,2,182,-6.5230
2002,4,3,3,143,-4.7961
2002,4,3,4,105,-2.1119
2002,4,3,5,53,-1.8725
2002,5,1,1,197,-4.1204
2002,5,1,2,170,-0.4727
2002,5,1,3,152,-3.7224
2002,5,1,4,248,-0.6935
2002,5,1,5,443,0.1381
2002,5,2,1,223,-4.9147
2002,5,2,2,152,-4.4227
2002,5,2,3,126,-4.8015
2002,5,2,4,141,-3.3240
2002,5,2,5,87,-3.3556
2002,5,3,1,313,-2.1908
2002,5,3,2,182,-0.4555
2002,5,3,3,143,1.0870
2002,5,3,4,105,-0.1691
2002,5,3,5,53,0.2255
2002,6,1,1,192,-7.5439
2002,6,1,2,170,-3.3382
2002,6,1,3,150,-0.2133
2002,6,1,4,245,-1.1251
2002,6,1,5,437,0.7406
2002,6,2,1,222,-9.1293
2002,6,2,2,152,-3.9814
2002,6,2,3,126,-2.7485
2002,6,2,4,141,-3.1020
2002,6,2,5,86,-6.1652
2002,6,3,1,310,-9.0277
2002,6,3,2,182,-6.5407
2002,6,3,3,141,-6.9124
2002,6,3,4,105,-3.6548
2002,6,3,5,53,-8.2931
2002,7,1,1,315,-16.0627
2002,7,1,2,179,-14.8325
2002,7,1,3,173,-14.1378
2002,7,1,4,242,-13.1587
2002,7,1,5,485,-12.5470
2002,7,2,1,201,-17.0086
2002,7,2,2,146,-15.0479
2002,7,2,3,119,-15.3768
2002,7,2,4,123,-16.4501
2002,7,2,5,91,-16.9465
2002,7,3,1,256,-6.9447
2002,7,3,2,185,-4.9585
2002,7,3,3,149,-9.7464
2002,7,3,4,111,-13.6607
2002,7,3,5,61,-10.9208
2002,8,1,1,315,-1.6371
2002,8,1,2,177,-1.4136
2002,8,1,3,171,-2.4294
2002,8,1,4,242,-1.1100
2002,8,1,5,479,-2.2733
2002,8,2,1,201,0.7228
2002,8,2,2,146,-1.9672
2002,8,2,3,118,1.3889
2002,8,2,4,123,-0.0152
2002,8,2,5,91,3.0435
2002,8,3,1,255,0.7112
2002,8,3,2,185,-1.0092
2002,8,3,3,149,-1.9805
2002,8,3,4,110,2.1514
2002,8,3,5,61,3.9887
2002,9,1,1,313,-10.7744
2002,9,1,2,177,-8.2341
2002,9,1,3,169,-7.6100
2002,9,1,4,240,-7.2925
2002,9,1,5,475,-8.6259
2002,9,2,1,200,-8.0638
2002,9,2,2,146,-8.0658
2002,9,2,3,117,-6.1402
2002,9,2,4,122,-6.1419
2002,9,2,5,91,-6.3484
2002,9,3,1,254,-9.2594
2002,9,3,2,185,-11.4228
2002,9,3,3,149,-10.7105
2002,9,3,4,110,-11.4380
2002,9,3,5,61,-7.3646
2002,10,1,1,310,5.5979
2002,10,1,2,177,5.2719
2002,10,1,3,168,3.1300
2002,10,1,4,238,0.3960
2002,10,1,5,472,-0.0132
2002,10,2,1,200,6.9204
2002,10,2,2,146,6.7763
2002,10,2,3,117,4.9531
2002,10,2,4,122,0.0264
2002,10,2,5,91,-1.8244
2002,10,3,1,254,10.3583
2002,10,3,2,185,8.0936
2002,10,3,3,149,7.1745
2002,10,3,4,109,5.8522
2002,10,3,5,61,0.5903
2002,11,1,1,308,13.9399
2002,11,1,2,175,12.3584
2002,11,1,3,164,6.6873
2002,11,1,4,237,8.5966
2002,11,1,5,465,7.4573
2002,11,2,1,199,12.7192
2002,11,2,2,146,9.6073
2002,11,2,3,117,5.9328
2002,11,2,4,122,6.5201
2002,11,2,5,90,5.1791
2002,11,3,1,254,6.4530
2002,11,3,2,185,5.4073
2002,11,3,3,149,6.2696
2002,11,3,4,108,6.9698
2002,11,3,5,61,9.3697
2002,12,1,1,306,-6.5961
2002,12,1,2,175,-5.4407
2002,12,1,3,163,-2.1674
2002,12,1,4,235,-3.2453
2002,12,1,5,456,-0.7917
2002,12,2,1,198,-8.9575
2002,12,2,2,145,-5.8389
2002,12,2,3,117,-4.6441
2002,12,2,4,122,-3.0266
2002,12,2,5,90,-3.1900
2002,12,3,1,253,-8.0467
2002,12,3,2,185,-5.2389
2002,12,3,3,149,-2.9098
2002,12,3,4,108,-2.0592
2002,12,3,5,61,-2.2256
2003,1,1,1,304,0.2115
2003,1,1,2,174,-1.3463
2003,1,1,3,162,-2.5202
2003,1,1,4,234,-3.6835
2003,1,1,5,451,-0.8258
2003,1,2,1,198,-2.6110
2003,1,2,2,145,-2.1119
2003,1,2,3,117,-4.6213
2003,1,2,4,122,-3.7193
2003,1,2,5,89,-3.3958
2003,1,3,1,253,-2.4082
2003,1,3,2,185,-2.9020
2003,1,3,3,149,-5.1218
2003,1,3,4,108,-3.3245
2003,1,3,5,60,-5.1944
2003,2,1,1,303,-4.6548
2003,2,1,2,170,-3.1915
2003,2,1,3,162,-3.6111
2003,2,1,4,232,-2.6744
2003,2,1,5,448,-3.6843
2003,2,2,1,197,-3.8434
2003,2,2,2,145,-2.5547
2003,2,2,3,116,-2.7189
2003,2,2,4,122,-4.0422
2003,2,2,5,88,-3.1462
2003,2,3,1,253,-0.2796
2003,2,3,2,183,-0.3357
2003,2,3,3,149,-4.9743
2003,2,3,4,108,-4.9785
2003,2,3,5,60,-0.9502
2003,3,1,1,299,2.4822
2003,3,1,2,169,2.1483
2003,3,1,3,161,0.7414
2003,3,1,4,231,-0.3501
2003,3,1,5,444,-1.4279
2003,3,2,1,197,1.9667
2003,3,2,2,145,1.5273
2003,3,2,3,116,1.1625
2003,3,2,4,122,1.7462
2003,3,2,5,88,0.6412
2003,3,3,1,252,1.9738
2003,3,3,2,183,0.9610
2003,3,3,3,148,0.3675
2003,3,3,4,108,2.2376
2003,3,3,5,60,-0.7558
2003,4,1,1,294,12.7205
2003,4,1,2,169,10.0900
2003,4,1,3,160,9.2175
2003,4,1,4,230,7.0010
2003,4,1,5,440,8.0574
2003,4,2,1,195,10.6386
2003,4,2,2,144,10.4618
2003,4,2,3,116,9.2724
2003,4,2,4,122,7.3087
2003,4,2,5,87,7.0359
2003,4,3,1,252,7.3782
2003,4,3,2,183,6.4670
2003,4,3,3,148,8.1420
2003,4,3,4,107,7.2660
2003,4,3,5,60,3.7429
2003,5,1,1,292,14.7031
2003,5,1,2,167,12.1477
2003,5,1,3,159,8.8407
2003,5,1,4,228,9.1926
2003,5,1,5,437,10.0685
2003,5,2,1,195,12.7778
2003,5,2,2,144,9.6555
2003,5,2,3,116,8.1517
2003,5,2,4,122,8.0008
2003,5,2,5,87,10.5108
2003,5,3,1,251,4.8182
2003,5,3,2,183,5.4372
2003,5,3,3,148,7.5276
2003,5,3,4,107,6.7267
2003,5,3,5,59,10.0674
2003,6,1,1,292,6.6068
2003,6,1,2,166,2.3016
2003,6,1,3,159,7.3774
2003,6,1,4,227,4.6375
2003,6,1,5,430,6.0824
2003,6,2,1,195,1.2646
2003,6,2,2,144,3.1527
2003,6,2,3,116,2.3063
2003,6,2,4,121,3.3387
2003,6,2,5,87,3.1095
2003,6,3,1,251,1.8608
2003,6,3,2,183,1.1455
2003,6,3,3,148,1.0150
2003,6,3,4,107,1.9156
2003,6,3,5,59,1.5023
2003,7,1,1,320,9.9733
2003,7,1,2,188,9.1692
2003,7,1,3,183,6.7736
2003,7,1,4,230,9.0667
2003,7,1,5,442,9.8458
2003,7,2,1,214,7.7551
2003,7,2,2,119,4.1228
2003,7,2,3,113,5.5779
2003,7,2,4,111,3.4497
2003,7,2,5,102,4.2988
2003,7,3,1,243,1.9735
2003,7,3,2,191,2.5383
2003,7,3,3,143,0.2782
2003,7,3,4,119,-2.3434
2003,7,3,5,65,0.8023
2003,8,1,1,317,5.5313
2003,8,1,2,187,4.9178
2003,8,1,3,181,4.1055
2003,8,1,4,226,4.1550
2003,8,1,5,438,5.3038
2003,8,2,1,214,7.2402
2003,8,2,2,119,5.2020
2003,8,2,3,112,5.5434
2003,8,2,4,110,4.5932
