year,month,rank_ME,rank_IR,nstocks,ret_vw
1971,9,1,2,74,-0.9815
1971,9,1,3,54,0.0447
1971,9,1,4,49,1.7121
1971,9,1,5,41,-0.4993
1971,9,2,1,43,-2.0901
1971,9,2,2,47,0.1058
1971,9,2,3,40,-2.5724
1971,9,2,4,50,-2.0265
1971,9,2,5,47,-0.3015
1971,9,3,1,65,-3.0169
1971,9,3,2,79,-0.9450
1971,9,3,3,107,-0.2167
1971,9,3,4,108,-0.9468
1971,9,3,5,126,0.4173
1971,10,1,1,137,-6.6001
1971,10,1,2,74,-6.2489
1971,10,1,3,54,-1.9383
1971,10,1,4,49,-7.6231
1971,10,1,5,41,-8.3337
1971,10,2,1,43,-6.9868
1971,10,2,2,47,-4.4565
1971,10,2,3,40,-3.6532
1971,10,2,4,50,-5.6497
1971,10,2,5,47,-4.9032
1971,10,3,1,65,-6.3458
1971,10,3,2,79,-2.6270
1971,10,3,3,107,-4.4789
1971,10,3,4,108,-5.1158
1971,10,3,5,126,-2.8348
1971,11,1,1,137,-4.8302
1971,11,1,2,74,-2.4462
1971,11,1,3,54,-4.9080
1971,11,1,4,49,-4.8806
1971,11,1,5,41,-2.6346
1971,11,2,1,43,-1.4911
1971,11,2,2,47,-2.6586
1971,11,2,3,40,-0.7296
1971,11,2,4,50,-0.3722
1971,11,2,5,47,-2.6697
1971,11,3,1,65,-2.0335
1971,11,3,2,79,-0.7187
1971,11,3,3,107,-1.0670
1971,11,3,4,108,0.8526
1971,11,3,5,126,1.1490
1971,12,1,1,137,14.6219
1971,12,1,2,74,9.5801
1971,12,1,3,53,9.0619
1971,12,1,4,49,13.9694
1971,12,1,5,41,8.7933
1971,12,2,1,43,13.7121
1971,12,2,2,47,10.6020
1971,12,2,3,40,8.1645
1971,12,2,4,50,8.3008
1971,12,2,5,47,13.0490
1971,12,3,1,65,10.4264
1971,12,3,2,79,7.7570
1971,12,3,3,107,9.0872
1971,12,3,4,108,7.7606
1971,12,3,5,126,9.6443
1972,1,1,1,137,16.9924
1972,1,1,2,74,12.3486
1972,1,1,3,53,9.3159
1972,1,1,4,49,8.4704
1972,1,1,5,41,12.0185
1972,1,2,1,43,10.9064
1972,1,2,2,47,7.7992
1972,1,2,3,40,4.4515
1972,1,2,4,49,6.1514
1972,1,2,5,47,5.2662
1972,1,3,1,65,7.5527
1972,1,3,2,79,1.9895
1972,1,3,3,107,1.4859
1972,1,3,4,108,-0.2425
1972,1,3,5,126,3.0744
1972,2,1,1,136,3.9091
1972,2,1,2,74,3.8711
1972,2,1,3,53,5.1562
1972,2,1,4,49,4.6031
1972,2,1,5,41,2.2559
1972,2,2,1,43,4.5718
1972,2,2,2,47,-1.2444
1972,2,2,3,40,0.7253
1972,2,2,4,49,3.2385
1972,2,2,5,47,5.9737
1972,2,3,1,65,2.6631
1972,2,3,2,79,0.3692
1972,2,3,3,107,1.3510
1972,2,3,4,108,2.3092
1972,2,3,5,126,5.4944
1972,3,1,1,136,-1.1793
1972,3,1,2,74,-1.5839
1972,3,1,3,53,-0.5623
1972,3,1,4,49,-1.0232
1972,3,1,5,41,1.1991
1972,3,2,1,43,0.6115
1972,3,2,2,47,-0.1960
1972,3,2,3,40,0.0643
1972,3,2,4,49,-0.1817
1972,3,2,5,47,-0.1136
1972,3,3,1,65,-0.1117
1972,3,3,2,79,-1.3723
1972,3,3,3,107,-1.2638
1972,3,3,4,108,1.7806
1972,3,3,5,126,1.5447
1972,4,1,1,135,1.1596
1972,4,1,2,74,1.0913
1972,4,1,3,53,-0.1681
1972,4,1,4,49,1.9985
1972,4,1,5,40,-2.8735
1972,4,2,1,43,2.4628
1972,4,2,2,47,-1.0236
1972,4,2,3,40,-0.8541
1972,4,2,4,49,3.3545
1972,4,2,5,47,2.7572
1972,4,3,1,65,1.7545
1972,4,3,2,79,-0.4597
1972,4,3,3,107,-0.6586
1972,4,3,4,108,0.4980
1972,4,3,5,126,1.1487
1972,5,1,1,134,-1.7862
1972,5,1,2,74,-1.2976
1972,5,1,3,53,-2.0482
1972,5,1,4,49,-3.3793
1972,5,1,5,40,-0.9078
1972,5,2,1,43,0.3107
1972,5,2,2,47,-1.3563
1972,5,2,3,40,-2.6393
1972,5,2,4,49,-1.5587
1972,5,2,5,47,-1.5132
1972,5,3,1,65,1.1100
1972,5,3,2,79,1.6855
1972,5,3,3,107,1.5820
1972,5,3,4,107,0.4237
1972,5,3,5,126,3.4792
1972,6,1,1,134,-3.0163
1972,6,1,2,74,-3.6660
1972,6,1,3,53,-1.9138
1972,6,1,4,49,0.9776
1972,6,1,5,39,-4.3069
1972,6,2,1,43,-2.5439
1972,6,2,2,47,-2.0246
1972,6,2,3,40,-3.9591
1972,6,2,4,49,-3.4315
1972,6,2,5,47,-2.2588
1972,6,3,1,65,-6.7983
1972,6,3,2,79,-3.3270
1972,6,3,3,107,-1.6542
1972,6,3,4,107,-2.2550
1972,6,3,5,126,-0.7768
1972,7,1,1,183,-1.6592
1972,7,1,2,88,-2.4894
1972,7,1,3,80,-4.5176
1972,7,1,4,63,-3.7598
1972,7,1,5,55,-7.3995
1972,7,2,1,56,-2.3197
1972,7,2,2,60,-1.3654
1972,7,2,3,45,-2.2290
1972,7,2,4,57,-3.9226
1972,7,2,5,42,-4.0460
1972,7,3,1,70,-2.7905
1972,7,3,2,86,-1.3619
1972,7,3,3,96,-0.2777
1972,7,3,4,114,-0.8266
1972,7,3,5,151,1.2825
1972,8,1,1,182,2.5688
1972,8,1,2,88,1.5911
1972,8,1,3,80,0.1112
1972,8,1,4,62,1.1065
1972,8,1,5,55,-1.9211
1972,8,2,1,56,3.4434
1972,8,2,2,60,3.6897
1972,8,2,3,45,3.2402
1972,8,2,4,57,2.8939
1972,8,2,5,42,-2.3453
1972,8,3,1,70,7.1911
1972,8,3,2,86,8.1676
1972,8,3,3,96,7.8849
1972,8,3,4,114,4.8424
1972,8,3,5,151,0.3482
1972,9,1,1,181,-4.5999
1972,9,1,2,88,-3.8986
1972,9,1,3,80,-3.0037
1972,9,1,4,63,-4.5341
1972,9,1,5,54,-5.7966
1972,9,2,1,56,-3.7358
1972,9,2,2,60,-2.0456
1972,9,2,3,45,-0.0064
1972,9,2,4,57,-2.8604
1972,9,2,5,42,-5.2632
1972,9,3,1,70,-2.3090
1972,9,3,2,86,1.2809
1972,9,3,3,96,-1.0460
1972,9,3,4,114,-2.3971
1972,9,3,5,150,0.1980
1972,10,1,1,181,-2.0138
1972,10,1,2,88,-2.5840
1972,10,1,3,80,-3.7714
1972,10,1,4,63,-1.1207
1972,10,1,5,54,-2.2940
1972,10,2,1,56,-0.3552
1972,10,2,2,60,0.6826
1972,10,2,3,45,3.2409
1972,10,2,4,57,-0.2651
1972,10,2,5,42,-4.3378
1972,10,3,1,70,1.3725
1972,10,3,2,86,3.0461
1972,10,3,3,96,3.5556
1972,10,3,4,114,0.1284
1972,10,3,5,150,0.3849
1972,11,1,1,181,6.0203
1972,11,1,2,88,6.0864
1972,11,1,3,80,7.7396
1972,11,1,4,63,4.3740
1972,11,1,5,53,5.0601
1972,11,2,1,56,6.7239
1972,11,2,2,60,5.7868
1972,11,2,3,44,6.9688
1972,11,2,4,57,6.1679
1972,11,2,5,42,6.8470
1972,11,3,1,70,10.4056
1972,11,3,2,86,7.0271
1972,11,3,3,96,6.6555
1972,11,3,4,114,6.5789
1972,11,3,5,150,2.2713
1972,12,1,1,181,-0.8238
1972,12,1,2,88,-1.4578
1972,12,1,3,80,-2.3193
1972,12,1,4,63,-1.9299
1972,12,1,5,53,-4.7329
1972,12,2,1,56,-2.1785
1972,12,2,2,59,-2.0237
1972,12,2,3,44,0.3440
1972,12,2,4,57,0.5070
1972,12,2,5,42,-1.2706
1972,12,3,1,70,-3.3874
1972,12,3,2,86,-0.2686
1972,12,3,3,96,0.2094
1972,12,3,4,114,0.8834
1972,12,3,5,150,3.2798
1973,1,1,1,181,-2.5471
1973,1,1,2,88,0.5019
1973,1,1,3,80,-3.8467
1973,1,1,4,63,-3.6938
1973,1,1,5,54,-10.2377
1973,1,2,1,56,-5.0869
1973,1,2,2,59,-4.1648
1973,1,2,3,44,-7.7908
1973,1,2,4,57,-6.1527
1973,1,2,5,42,-7.7232
1973,1,3,1,70,-2.0844
1973,1,3,2,86,-0.4780
1973,1,3,3,96,0.0003
1973,1,3,4,114,-4.8476
1973,1,3,5,150,-1.5228
1973,2,1,1,181,-6.4642
1973,2,1,2,88,-5.7850
1973,2,1,3,80,-6.8268
1973,2,1,4,63,-8.9025
1973,2,1,5,54,-8.6006
1973,2,2,1,56,-7.1357
1973,2,2,2,59,-4.2111
1973,2,2,3,44,-6.4664
1973,2,2,4,57,-9.0820
1973,2,2,5,42,-9.3107
1973,2,3,1,70,-4.7773
1973,2,3,2,86,-4.6467
1973,2,3,3,96,-5.2890
1973,2,3,4,114,-3.6592
1973,2,3,5,150,-2.5649
1973,3,1,1,181,-2.0721
1973,3,1,2,88,-2.8299
1973,3,1,3,80,-1.2601
1973,3,1,4,63,-0.5530
1973,3,1,5,54,-4.9045
1973,3,2,1,56,0.0707
1973,3,2,2,59,-3.1137
1973,3,2,3,44,-2.3929
1973,3,2,4,57,-1.1736
1973,3,2,5,42,-3.8091
1973,3,3,1,70,-0.2997
1973,3,3,2,86,1.3957
1973,3,3,3,96,2.0365
1973,3,3,4,112,-1.5919
1973,3,3,5,150,-0.9003
1973,4,1,1,181,-5.7518
1973,4,1,2,87,-5.9394
1973,4,1,3,80,-4.1265
1973,4,1,4,61,-6.6426
1973,4,1,5,53,-11.8291
1973,4,2,1,56,-6.1727
1973,4,2,2,59,-2.8915
1973,4,2,3,44,-2.0794
1973,4,2,4,57,-5.4240
1973,4,2,5,42,-8.9530
1973,4,3,1,70,-3.3744
1973,4,3,2,86,-0.4742
1973,4,3,3,96,-1.0508
1973,4,3,4,112,-3.4215
1973,4,3,5,150,-6.3887
1973,5,1,1,181,-9.0198
1973,5,1,2,87,-8.4542
1973,5,1,3,80,-6.3242
1973,5,1,4,61,-8.8058
1973,5,1,5,53,-9.0271
1973,5,2,1,56,-9.0538
1973,5,2,2,59,-5.1428
1973,5,2,3,44,-7.2669
1973,5,2,4,57,-5.2691
1973,5,2,5,42,-8.9893
1973,5,3,1,70,-3.7313
1973,5,3,2,86,-2.9190
1973,5,3,3,96,-1.0676
1973,5,3,4,112,-1.8741
1973,5,3,5,150,-0.3774
1973,6,1,1,178,-2.1942
1973,6,1,2,87,-3.3970
1973,6,1,3,80,-4.0220
1973,6,1,4,61,-3.5772
1973,6,1,5,53,-6.7182
1973,6,2,1,56,-1.7708
1973,6,2,2,59,-0.3965
1973,6,2,3,43,-2.5934
1973,6,2,4,57,-2.4200
1973,6,2,5,42,-5.8005
1973,6,3,1,70,-1.4727
1973,6,3,2,86,-0.9417
1973,6,3,3,96,0.1022
1973,6,3,4,112,-2.4836
1973,6,3,5,149,0.0209
1973,7,1,1,259,14.4802
1973,7,1,2,101,12.9081
1973,7,1,3,59,11.0233
1973,7,1,4,48,15.2520
1973,7,1,5,32,20.4135
1973,7,2,1,61,10.6530
1973,7,2,2,69,9.7173
1973,7,2,3,59,9.9983
1973,7,2,4,50,9.3558
1973,7,2,5,31,18.7744
1973,7,3,1,41,10.1135
1973,7,3,2,86,2.3745
1973,7,3,3,117,0.8843
1973,7,3,4,134,2.6791
1973,7,3,5,166,5.6315
1973,8,1,1,258,-4.5051
1973,8,1,2,101,-5.4967
1973,8,1,3,59,-6.3663
1973,8,1,4,47,-5.1748
1973,8,1,5,32,-10.4256
1973,8,2,1,61,-2.3179
1973,8,2,2,69,-3.4203
1973,8,2,3,59,-4.5799
1973,8,2,4,50,-3.9620
1973,8,2,5,31,-3.8501
1973,8,3,1,41,0.5962
1973,8,3,2,86,-3.6965
1973,8,3,3,117,-1.8125
1973,8,3,4,134,-3.5783
1973,8,3,5,166,-3.3077
1973,9,1,1,258,8.4694
1973,9,1,2,102,9.5833
1973,9,1,3,59,9.0922
1973,9,1,4,47,8.7425
1973,9,1,5,32,13.7237
1973,9,2,1,61,13.3501
1973,9,2,2,69,10.9796
1973,9,2,3,59,10.7106
1973,9,2,4,50,10.8577
1973,9,2,5,31,7.6591
1973,9,3,1,41,10.2584
1973,9,3,2,86,9.7958
1973,9,3,3,117,9.6246
1973,9,3,4,134,8.1380
1973,9,3,5,165,0.2277
1973,10,1,1,258,1.3472
1973,10,1,2,102,1.6033
1973,10,1,3,59,-0.5449
1973,10,1,4,48,-2.6903
1973,10,1,5,32,-1.9773
1973,10,2,1,61,0.0441
1973,10,2,2,69,-1.3055
1973,10,2,3,59,1.2555
1973,10,2,4,50,3.6426
1973,10,2,5,31,-3.6134
1973,10,3,1,41,4.8619
1973,10,3,2,86,-0.4032
1973,10,3,3,117,-1.4003
1973,10,3,4,134,-0.4205
1973,10,3,5,164,0.8472
1973,11,1,1,257,-20.5813
1973,11,1,2,102,-18.3618
1973,11,1,3,59,-18.9122
1973,11,1,4,48,-18.3758
1973,11,1,5,32,-23.0010
1973,11,2,1,61,-18.8488
1973,11,2,2,69,-18.8782
1973,11,2,3,58,-16.5646
1973,11,2,4,50,-20.0763
1973,11,2,5,31,-22.5910
1973,11,3,1,41,-14.8576
1973,11,3,2,86,-11.7111
1973,11,3,3,117,-8.2382
1973,11,3,4,134,-13.6003
1973,11,3,5,164,-10.6499
1973,12,1,1,257,-4.0966
1973,12,1,2,102,-0.3044
1973,12,1,3,59,-4.3440
1973,12,1,4,48,-1.3255
1973,12,1,5,31,-6.0922
1973,12,2,1,61,0.3263
1973,12,2,2,69,0.9678
1973,12,2,3,58,0.6832
1973,12,2,4,50,-0.1728
1973,12,2,5,31,-5.2214
1973,12,3,1,41,7.4274
1973,12,3,2,86,6.1214
1973,12,3,3,117,6.1432
1973,12,3,4,134,3.6223
1973,12,3,5,165,-1.6715
1974,1,1,1,256,21.2114
1974,1,1,2,102,12.9826
1974,1,1,3,59,13.6928
1974,1,1,4,48,13.7039
1974,1,1,5,31,17.8740
1974,1,2,1,61,12.9325
1974,1,2,2,69,11.3835
1974,1,2,3,58,9.4277
1974,1,2,4,50,6.8117
1974,1,2,5,31,12.7262
1974,1,3,1,41,6.3852
1974,1,3,2,86,2.1891
1974,1,3,3,117,0.3509
1974,1,3,4,134,-0.6459
1974,1,3,5,165,-1.6873
1974,2,1,1,251,0.1693
1974,2,1,2,102,0.1657
1974,2,1,3,59,-1.3537
1974,2,1,4,48,-4.3521
1974,2,1,5,31,-3.2313
1974,2,2,1,61,2.5141
1974,2,2,2,69,1.1552
1974,2,2,3,58,0.6577
1974,2,2,4,50,0.5679
1974,2,2,5,31,-0.7712
1974,2,3,1,41,4.6751
1974,2,3,2,86,1.2455
1974,2,3,3,117,2.9340
1974,2,3,4,134,0.6246
1974,2,3,5,165,-1.5204
1974,3,1,1,251,0.6083
1974,3,1,2,102,0.9456
1974,3,1,3,59,0.4435
1974,3,1,4,48,1.3239
1974,3,1,5,31,1.1553
1974,3,2,1,61,-1.7328
1974,3,2,2,69,-1.2476
1974,3,2,3,58,-0.3086
1974,3,2,4,50,0.2316
1974,3,2,5,31,-1.1917
1974,3,3,1,41,-3.7108
1974,3,3,2,86,-3.1463
1974,3,3,3,117,-3.8436
1974,3,3,4,133,-2.1677
1974,3,3,5,165,-1.3561
1974,4,1,1,250,-5.3978
1974,4,1,2,102,-3.4051
1974,4,1,3,59,-5.2424
1974,4,1,4,48,-5.9891
1974,4,1,5,31,-3.8822
1974,4,2,1,61,-2.7397
1974,4,2,2,69,-4.4131
1974,4,2,3,58,-4.6267
1974,4,2,4,50,-6.6414
1974,4,2,5,31,-1.9187
1974,4,3,1,41,-1.2040
1974,4,3,2,86,-5.7229
1974,4,3,3,117,-6.3748
1974,4,3,4,133,-3.8590
1974,4,3,5,165,-3.1000
1974,5,1,1,247,-7.8900
1974,5,1,2,102,-7.5069
1974,5,1,3,59,-7.4420
1974,5,1,4,48,-7.5274
1974,5,1,5,31,-7.5194
1974,5,2,1,61,-9.7942
1974,5,2,2,69,-6.6981
1974,5,2,3,56,-7.2044
1974,5,2,4,50,-6.3554
1974,5,2,5,31,-6.2432
1974,5,3,1,41,-7.4981
1974,5,3,2,86,-5.6065
1974,5,3,3,117,-4.8232
1974,5,3,4,133,-2.9379
1974,5,3,5,165,-0.8778
1974,6,1,1,247,-2.0010
1974,6,1,2,102,-0.3807
1974,6,1,3,59,-2.8010
1974,6,1,4,48,-3.8697
1974,6,1,5,31,-2.2760
1974,6,2,1,61,1.0765
1974,6,2,2,69,-0.8290
1974,6,2,3,56,-3.0197
1974,6,2,4,50,1.4822
1974,6,2,5,31,-1.7734
1974,6,3,1,41,-2.0188
1974,6,3,2,86,-3.5698
1974,6,3,3,117,-0.3280
1974,6,3,4,133,-1.7701
1974,6,3,5,165,-1.1427
1974,7,1,1,298,-4.2606
1974,7,1,2,139,-4.0676
1974,7,1,3,53,-3.7973
1974,7,1,4,38,-5.8829
1974,7,1,5,24,-6.1746
1974,7,2,1,74,-3.3255
1974,7,2,2,91,-3.2176
1974,7,2,3,69,-3.9389
1974,7,2,4,59,-4.8159
1974,7,2,5,24,-1.6820
1974,7,3,1,40,-3.9862
1974,7,3,2,69,-3.5281
1974,7,3,3,118,-1.5686
1974,7,3,4,146,-6.1467
1974,7,3,5,180,-9.6554
1974,8,1,1,298,-7.1928
1974,8,1,2,139,-6.3939
1974,8,1,3,53,-7.4198
1974,8,1,4,37,-2.4143
1974,8,1,5,24,-3.9492
1974,8,2,1,74,-6.0187
1974,8,2,2,91,-7.2737
1974,8,2,3,67,-7.6706
1974,8,2,4,59,-9.0651
1974,8,2,5,24,-9.3719
1974,8,3,1,40,-7.3477
1974,8,3,2,69,-7.0895
1974,8,3,3,118,-8.2268
1974,8,3,4,146,-4.3113
1974,8,3,5,180,-9.8357
1974,9,1,1,294,-8.9029
1974,9,1,2,139,-7.7774
1974,9,1,3,53,-6.8272
1974,9,1,4,37,-8.9319
1974,9,1,5,23,-13.0623
1974,9,2,1,73,-10.6711
1974,9,2,2,90,-7.7267
1974,9,2,3,67,-6.9111
1974,9,2,4,59,-6.2423
1974,9,2,5,25,-14.0593
1974,9,3,1,40,-8.2898
1974,9,3,2,69,-7.5756
1974,9,3,3,118,-5.5257
1974,9,3,4,146,-6.9551
1974,9,3,5,180,-15.0884
1974,10,1,1,293,8.3665
1974,10,1,2,139,7.7284
1974,10,1,3,53,10.0469
1974,10,1,4,36,6.2994
1974,10,1,5,23,31.3249
1974,10,2,1,73,8.1293
1974,10,2,2,90,6.0615
1974,10,2,3,67,10.9618
1974,10,2,4,59,6.0729
1974,10,2,5,25,24.2224
1974,10,3,1,40,7.7045
1974,10,3,2,69,9.3671
1974,10,3,3,118,9.5091
1974,10,3,4,146,11.5692
1974,10,3,5,180,21.2991
1974,11,1,1,291,-7.7500
1974,11,1,2,139,-5.1014
1974,11,1,3,53,-4.9097
1974,11,1,4,36,-4.1101
1974,11,1,5,23,-3.1456
1974,11,2,1,74,-6.3682
1974,11,2,2,90,-5.5110
1974,11,2,3,67,-2.5674
1974,11,2,4,59,-3.3590
1974,11,2,5,25,-1.0905
1974,11,3,1,40,-2.3772
1974,11,3,2,69,-4.2867
1974,11,3,3,117,-2.8872
1974,11,3,4,146,-3.5889
1974,11,3,5,180,-4.8369
1974,12,1,1,289,-9.0378
1974,12,1,2,139,-7.8871
1974,12,1,3,53,-5.2451
1974,12,1,4,36,-9.1737
1974,12,1,5,23,-9.0370
1974,12,2,1,74,-7.4578
1974,12,2,2,90,-5.1889
1974,12,2,3,67,-5.6471
1974,12,2,4,58,-5.3174
1974,12,2,5,25,-7.2815
1974,12,3,1,40,-8.6492
1974,12,3,2,69,-2.6422
1974,12,3,3,117,-1.2609
1974,12,3,4,146,0.9870
1974,12,3,5,180,-3.3651
1975,1,1,1,292,34.2933
1975,1,1,2,139,33.4155
1975,1,1,3,53,27.2656
1975,1,1,4,36,28.3071
1975,1,1,5,23,24.1530
1975,1,2,1,74,33.6262
1975,1,2,2,90,28.3095
1975,1,2,3,67,24.4424
1975,1,2,4,58,24.8938
1975,1,2,5,25,11.8302
1975,1,3,1,40,26.2114
1975,1,3,2,69,23.5438
1975,1,3,3,118,20.6384
1975,1,3,4,146,14.1864
1975,1,3,5,180,9.4053
1975,2,1,1,291,3.2778
1975,2,1,2,139,0.9011
1975,2,1,3,53,2.5784
1975,2,1,4,36,5.5976
1975,2,1,5,22,7.7778
1975,2,2,1,74,4.0870
1975,2,2,2,90,1.6283
1975,2,2,3,67,4.7073
1975,2,2,4,58,5.6317
1975,2,2,5,25,8.1850
1975,2,3,1,40,5.1425
1975,2,3,2,69,2.7349
1975,2,3,3,118,2.1758
1975,2,3,4,146,3.0796
1975,2,3,5,180,9.5359
1975,3,1,1,289,9.1476
1975,3,1,2,139,10.4955
1975,3,1,3,53,6.2081
1975,3,1,4,36,9.7427
1975,3,1,5,22,7.9220
1975,3,2,1,74,10.9151
1975,3,2,2,90,7.0472
1975,3,2,3,67,6.5503
1975,3,2,4,58,4.5746
1975,3,2,5,25,6.6937
1975,3,3,1,40,2.7917
1975,3,3,2,69,7.7501
1975,3,3,3,118,2.3738
1975,3,3,4,146,2.2998
1975,3,3,5,180,2.4975
1975,4,1,1,286,1.1549
1975,4,1,2,139,3.9165
1975,4,1,3,53,6.0679
1975,4,1,4,36,7.5014
1975,4,1,5,22,5.8989
1975,4,2,1,74,5.1317
1975,4,2,2,90,3.3526
1975,4,2,3,67,1.6174
1975,4,2,4,58,5.4308
1975,4,2,5,25,6.7959
1975,4,3,1,40,8.6249
1975,4,3,2,69,6.9269
1975,4,3,3,118,2.5084
1975,4,3,4,146,1.8493
1975,4,3,5,180,6.5394
1975,5,1,1,286,7.3894
1975,5,1,2,139,5.5488
1975,5,1,3,53,8.9182
1975,5,1,4,36,13.8759
1975,5,1,5,22,9.5095
1975,5,2,1,74,5.8747
1975,5,2,2,90,7.8818
1975,5,2,3,67,5.7864
1975,5,2,4,58,9.8708
1975,5,2,5,25,10.4409
1975,5,3,1,40,8.3873
1975,5,3,2,69,2.0276
1975,5,3,3,118,4.2848
1975,5,3,4,146,6.3010
1975,5,3,5,180,5.3349
1975,6,1,1,287,9.3658
1975,6,1,2,139,7.7741
1975,6,1,3,53,8.4768
1975,6,1,4,36,6.8691
1975,6,1,5,22,3.2565
1975,6,2,1,74,3.1713
1975,6,2,2,90,8.8051
1975,6,2,3,66,8.8373
1975,6,2,4,58,6.5601
1975,6,2,5,25,11.1779
1975,6,3,1,40,5.6756
1975,6,3,2,69,9.7742
1975,6,3,3,117,7.1127
1975,6,3,4,146,6.3800
1975,6,3,5,180,3.6600
1975,7,1,1,304,-1.6111
1975,7,1,2,148,-2.4427
1975,7,1,3,73,-1.5261
1975,7,1,4,66,1.0332
1975,7,1,5,31,-2.0394
1975,7,2,1,89,-6.1592
1975,7,2,2,79,-3.8639
1975,7,2,3,72,-2.7988
1975,7,2,4,54,-2.8892
1975,7,2,5,39,-3.8089
1975,7,3,1,37,-7.1914
1975,7,3,2,81,-4.8774
1975,7,3,3,120,-4.7095
1975,7,3,4,155,-4.0880
1975,7,3,5,183,-7.6633
1975,8,1,1,304,-8.4860
1975,8,1,2,147,-6.2164
1975,8,1,3,72,-4.3737
1975,8,1,4,66,-5.5054
1975,8,1,5,31,-6.4684
1975,8,2,1,89,-7.0588
1975,8,2,2,79,-4.9503
1975,8,2,3,72,-2.4187
1975,8,2,4,53,-2.1797
1975,8,2,5,39,-5.8147
1975,8,3,1,36,-3.5827
1975,8,3,2,81,-1.3442
1975,8,3,3,120,-1.7147
1975,8,3,4,155,-1.3907
1975,8,3,5,183,-1.4652
1975,9,1,1,303,-3.8881
1975,9,1,2,147,-2.9166
1975,9,1,3,72,-0.5581
1975,9,1,4,65,-2.1613
1975,9,1,5,31,-4.1544
1975,9,2,1,89,-4.5774
1975,9,2,2,79,-1.9014
1975,9,2,3,72,-3.4774
1975,9,2,4,53,-3.1493
1975,9,2,5,39,-1.5631
1975,9,3,1,36,-4.3519
1975,9,3,2,81,-3.5109
1975,9,3,3,119,-1.5485
1975,9,3,4,155,-2.4089
1975,9,3,5,183,-3.5665
1975,10,1,1,302,-0.2607
1975,10,1,2,147,2.2082
1975,10,1,3,72,4.0816
1975,10,1,4,65,-0.9753
1975,10,1,5,31,-4.1813
1975,10,2,1,88,2.2505
1975,10,2,2,79,5.2265
1975,10,2,3,72,5.3664
1975,10,2,4,54,1.2408
1975,10,2,5,39,-2.8848
1975,10,3,1,36,6.4545
1975,10,3,2,81,7.2898
1975,10,3,3,118,6.3685
1975,10,3,4,154,6.0444
1975,10,3,5,183,6.5450
1975,11,1,1,303,4.7004
1975,11,1,2,147,2.3042
1975,11,1,3,72,2.3239
1975,11,1,4,65,2.0324
1975,11,1,5,30,-0.6000
1975,11,2,1,87,4.0813
1975,11,2,2,79,4.3263
1975,11,2,3,72,5.3516
1975,11,2,4,54,1.7183
1975,11,2,5,39,-2.1313
1975,11,3,1,36,5.5178
1975,11,3,2,81,6.3461
1975,11,3,3,118,3.6860
1975,11,3,4,154,2.5442
1975,11,3,5,183,2.5376
1975,12,1,1,299,-2.5164
1975,12,1,2,147,-0.7927
1975,12,1,3,71,-2.6702
1975,12,1,4,65,-1.3566
1975,12,1,5,30,-3.3695
1975,12,2,1,87,0.4207
1975,12,2,2,79,-0.7817
1975,12,2,3,72,-0.8413
1975,12,2,4,54,0.8266
1975,12,2,5,38,-2.8888
1975,12,3,1,36,-0.1193
1975,12,3,2,81,0.7145
1975,12,3,3,119,-0.3068
1975,12,3,4,155,0.3221
1975,12,3,5,182,-2.0362
1976,1,1,1,284,30.2702
1976,1,1,2,138,23.1710
1976,1,1,3,65,17.1932
1976,1,1,4,63,19.5231
1976,1,1,5,27,17.8264
1976,1,2,1,87,24.8836
1976,1,2,2,79,20.7910
1976,1,2,3,71,17.6837
1976,1,2,4,54,16.7347
1976,1,2,5,38,15.9830
1976,1,3,1,36,21.4649
1976,1,3,2,81,14.9861
1976,1,3,3,119,14.3960
1976,1,3,4,154,12.0058
1976,1,3,5,182,10.9565
1976,2,1,1,288,16.7264
1976,2,1,2,137,10.4339
1976,2,1,3,66,9.8635
1976,2,1,4,63,10.7104
1976,2,1,5,27,8.0652
1976,2,2,1,87,10.2920
1976,2,2,2,78,8.1380
1976,2,2,3,71,6.1337
1976,2,2,4,54,5.3981
1976,2,2,5,38,9.3567
1976,2,3,1,36,5.8835
1976,2,3,2,81,3.3001
1976,2,3,3,119,0.8951
1976,2,3,4,154,1.6042
1976,2,3,5,183,-2.2391
1976,3,1,1,296,1.1340
1976,3,1,2,141,1.2861
1976,3,1,3,68,-1.1604
1976,3,1,4,62,1.2359
1976,3,1,5,28,-0.6058
1976,3,2,1,87,2.7487
1976,3,2,2,78,2.3737
1976,3,2,3,71,1.9859
1976,3,2,4,54,1.4598
1976,3,2,5,38,0.9711
1976,3,3,1,36,0.7565
1976,3,3,2,80,0.8178
1976,3,3,3,119,2.0781
1976,3,3,4,155,3.4233
1976,3,3,5,182,3.2447
1976,4,1,1,295,-2.6007
1976,4,1,2,139,-1.8527
1976,4,1,3,68,-0.9616
1976,4,1,4,62,-3.8290
1976,4,1,5,28,-2.8336
1976,4,2,1,87,-2.9100
1976,4,2,2,77,0.6282
1976,4,2,3,71,-1.1215
1976,4,2,4,53,-0.0801
1976,4,2,5,38,-1.9687
1976,4,3,1,36,-1.4533
1976,4,3,2,80,-1.9780
1976,4,3,3,119,-0.1328
1976,4,3,4,155,1.2177
1976,4,3,5,182,-1.8193
1976,5,1,1,296,-5.0712
1976,5,1,2,142,-1.6652
1976,5,1,3,71,-2.3377
1976,5,1,4,64,-0.5917
1976,5,1,5,29,1.0114
