year,month,rank_ME,rank_BMq_12,nstocks,ret_vw
2008,10,1,2,718,-20.6811
2008,10,1,3,900,-20.6625
2008,10,1,4,966,-22.2638
2008,10,1,5,904,-27.3895
2008,10,2,1,383,-22.7912
2008,10,2,2,395,-21.3436
2008,10,2,3,427,-20.6645
2008,10,2,4,327,-22.0630
2008,10,2,5,203,-24.8817
2008,10,3,1,397,-15.8970
2008,10,3,2,367,-14.4423
2008,10,3,3,298,-15.0909
2008,10,3,4,204,-18.5702
2008,10,3,5,121,-22.0171
2008,11,1,1,586,-13.1369
2008,11,1,2,750,-12.3616
2008,11,1,3,928,-11.6480
2008,11,1,4,992,-14.6875
2008,11,1,5,936,-19.9524
2008,11,2,1,403,-11.7646
2008,11,2,2,434,-11.6766
2008,11,2,3,455,-11.6723
2008,11,2,4,349,-13.0613
2008,11,2,5,218,-16.8135
2008,11,3,1,426,-7.6955
2008,11,3,2,399,-3.6200
2008,11,3,3,314,-3.9355
2008,11,3,4,223,-6.7574
2008,11,3,5,122,-7.9634
2008,12,1,1,575,3.1784
2008,12,1,2,767,5.4235
2008,12,1,3,936,5.3083
2008,12,1,4,1035,5.4007
2008,12,1,5,972,3.8707
2008,12,2,1,416,6.6381
2008,12,2,2,462,4.0055
2008,12,2,3,478,4.9869
2008,12,2,4,369,4.1726
2008,12,2,5,221,7.9470
2008,12,3,1,434,2.2139
2008,12,3,2,421,1.8694
2008,12,3,3,333,-0.1943
2008,12,3,4,237,0.3486
2008,12,3,5,120,4.8369
2009,1,1,1,553,-6.7720
2009,1,1,2,730,-7.2978
2009,1,1,3,920,-6.4367
2009,1,1,4,1030,-8.0628
2009,1,1,5,1007,-10.4837
2009,1,2,1,411,-8.2164
2009,1,2,2,458,-7.2780
2009,1,2,3,469,-9.1939
2009,1,2,4,373,-7.4254
2009,1,2,5,217,-10.6814
2009,1,3,1,433,-3.8408
2009,1,3,2,416,-6.5256
2009,1,3,3,327,-8.5902
2009,1,3,4,236,-6.2285
2009,1,3,5,120,-5.9260
2009,2,1,1,545,-12.0057
2009,2,1,2,730,-10.4158
2009,2,1,3,914,-10.6473
2009,2,1,4,1036,-12.9548
2009,2,1,5,1011,-15.9611
2009,2,2,1,420,-8.7186
2009,2,2,2,467,-9.7934
2009,2,2,3,472,-10.8858
2009,2,2,4,386,-13.1846
2009,2,2,5,218,-16.7531
2009,2,3,1,437,-7.1058
2009,2,3,2,422,-9.4197
2009,2,3,3,337,-12.0448
2009,2,3,4,236,-13.0287
2009,2,3,5,118,-11.1155
2009,3,1,1,537,8.3652
2009,3,1,2,713,8.9986
2009,3,1,3,917,9.6917
2009,3,1,4,1060,10.3819
2009,3,1,5,1007,13.2535
2009,3,2,1,435,8.9656
2009,3,2,2,475,8.2156
2009,3,2,3,476,11.3606
2009,3,2,4,391,11.2368
2009,3,2,5,221,12.5400
2009,3,3,1,442,8.2583
2009,3,3,2,425,7.8418
2009,3,3,3,346,8.4920
2009,3,3,4,241,7.3365
2009,3,3,5,117,7.6952
2009,4,1,1,512,14.1468
2009,4,1,2,695,14.3417
2009,4,1,3,898,17.0774
2009,4,1,4,1047,21.9885
2009,4,1,5,988,35.3394
2009,4,2,1,429,15.9760
2009,4,2,2,477,16.1923
2009,4,2,3,474,19.3278
2009,4,2,4,390,23.7666
2009,4,2,5,222,41.0306
2009,4,3,1,429,5.8634
2009,4,3,2,429,8.5943
2009,4,3,3,349,11.1633
2009,4,3,4,235,12.3879
2009,4,3,5,113,23.7090
2009,5,1,1,520,8.4014
2009,5,1,2,693,7.1197
2009,5,1,3,894,7.0909
2009,5,1,4,1055,7.4280
2009,5,1,5,1009,12.9913
2009,5,2,1,433,3.5403
2009,5,2,2,484,2.9844
2009,5,2,3,490,2.6834
2009,5,2,4,403,5.7554
2009,5,2,5,226,6.2417
2009,5,3,1,444,4.4320
2009,5,3,2,433,3.6611
2009,5,3,3,363,4.4092
2009,5,3,4,242,5.5059
2009,5,3,5,120,5.1002
2009,6,1,1,522,7.1455
2009,6,1,2,696,6.8489
2009,6,1,3,902,5.7183
2009,6,1,4,1040,4.9641
2009,6,1,5,1008,5.2972
2009,6,2,1,437,5.4732
2009,6,2,2,488,2.9073
2009,6,2,3,494,0.6115
2009,6,2,4,404,-0.6435
2009,6,2,5,228,0.4105
2009,6,3,1,441,1.8307
2009,6,3,2,434,0.0873
2009,6,3,3,361,-1.6632
2009,6,3,4,249,-0.9123
2009,6,3,5,121,-0.3382
2009,7,1,1,472,8.5517
2009,7,1,2,672,7.6509
2009,7,1,3,856,9.3945
2009,7,1,4,993,10.5331
2009,7,1,5,959,16.1117
2009,7,2,1,411,6.2698
2009,7,2,2,468,8.2248
2009,7,2,3,471,11.4511
2009,7,2,4,389,11.7015
2009,7,2,5,224,16.8880
2009,7,3,1,412,6.2883
2009,7,3,2,413,8.0686
2009,7,3,3,353,8.5516
2009,7,3,4,245,9.1476
2009,7,3,5,117,9.3602
2009,8,1,1,491,1.0478
2009,8,1,2,668,1.5034
2009,8,1,3,855,1.6793
2009,8,1,4,988,3.7839
2009,8,1,5,967,12.1365
2009,8,2,1,409,-0.2182
2009,8,2,2,475,1.5580
2009,8,2,3,476,2.0679
2009,8,2,4,390,5.1436
2009,8,2,5,225,10.4890
2009,8,3,1,415,1.4343
2009,8,3,2,415,2.2457
2009,8,3,3,353,2.3833
2009,8,3,4,248,3.2974
2009,8,3,5,119,5.9761
2009,9,1,1,484,6.5527
2009,9,1,2,663,7.4362
2009,9,1,3,854,7.9554
2009,9,1,4,981,7.4624
2009,9,1,5,970,11.7681
2009,9,2,1,402,8.2584
2009,9,2,2,469,6.0784
2009,9,2,3,460,6.0037
2009,9,2,4,391,7.8065
2009,9,2,5,225,9.5171
2009,9,3,1,406,3.8721
2009,9,3,2,401,4.0987
2009,9,3,3,344,4.9043
2009,9,3,4,247,5.1703
2009,9,3,5,121,8.7076
2009,10,1,1,473,-11.7245
2009,10,1,2,629,-7.3183
2009,10,1,3,833,-8.1897
2009,10,1,4,967,-8.1595
2009,10,1,5,953,-9.0286
2009,10,2,1,386,-6.5993
2009,10,2,2,450,-5.7261
2009,10,2,3,459,-6.4946
2009,10,2,4,388,-7.1942
2009,10,2,5,221,-8.6339
2009,10,3,1,396,-0.3873
2009,10,3,2,400,-1.2819
2009,10,3,3,337,-3.1236
2009,10,3,4,247,-3.0672
2009,10,3,5,122,-4.2660
2009,11,1,1,477,0.2814
2009,11,1,2,630,1.1188
2009,11,1,3,814,2.1955
2009,11,1,4,954,2.1435
2009,11,1,5,940,2.8606
2009,11,2,1,378,2.4187
2009,11,2,2,433,2.3227
2009,11,2,3,447,2.6388
2009,11,2,4,382,3.5728
2009,11,2,5,216,6.3387
2009,11,3,1,394,6.9378
2009,11,3,2,398,5.2091
2009,11,3,3,334,5.1299
2009,11,3,4,246,5.0101
2009,11,3,5,120,5.3435
2009,12,1,1,472,5.9725
2009,12,1,2,623,8.6872
2009,12,1,3,794,7.7939
2009,12,1,4,931,9.0835
2009,12,1,5,930,11.5385
2009,12,2,1,372,9.0526
2009,12,2,2,429,8.5767
2009,12,2,3,441,8.3692
2009,12,2,4,376,8.4381
2009,12,2,5,218,8.6324
2009,12,3,1,395,2.4257
2009,12,3,2,394,2.0241
2009,12,3,3,334,3.0940
2009,12,3,4,246,5.0680
2009,12,3,5,117,6.0747
2010,1,1,1,472,-4.8714
2010,1,1,2,602,-4.0097
2010,1,1,3,769,-4.8204
2010,1,1,4,895,-3.8102
2010,1,1,5,911,-1.8228
2010,1,2,1,355,-4.0663
2010,1,2,2,423,-4.2175
2010,1,2,3,422,-3.5043
2010,1,2,4,368,-3.7752
2010,1,2,5,208,-3.8959
2010,1,3,1,383,-4.6919
2010,1,3,2,384,-3.7504
2010,1,3,3,324,-2.3547
2010,1,3,4,242,-3.9663
2010,1,3,5,113,-4.3821
2010,2,1,1,498,4.2106
2010,2,1,2,610,5.0834
2010,2,1,3,766,4.3496
2010,2,1,4,888,5.1085
2010,2,1,5,903,6.3244
2010,2,2,1,348,4.0783
2010,2,2,2,412,4.3914
2010,2,2,3,416,4.6889
2010,2,2,4,360,6.1251
2010,2,2,5,208,6.0175
2010,2,3,1,381,3.0867
2010,2,3,2,374,4.0082
2010,2,3,3,319,2.9880
2010,2,3,4,239,3.5124
2010,2,3,5,109,3.2691
2010,3,1,1,493,7.8567
2010,3,1,2,586,6.6227
2010,3,1,3,740,7.7477
2010,3,1,4,844,8.5576
2010,3,1,5,889,9.1045
2010,3,2,1,333,8.8792
2010,3,2,2,395,7.5832
2010,3,2,3,412,7.9168
2010,3,2,4,351,8.2573
2010,3,2,5,206,7.7448
2010,3,3,1,369,5.6431
2010,3,3,2,366,4.8195
2010,3,3,3,304,5.8184
2010,3,3,4,236,5.6353
2010,3,3,5,110,7.6636
2010,4,1,1,494,7.2360
2010,4,1,2,564,6.0391
2010,4,1,3,696,6.6337
2010,4,1,4,777,8.7750
2010,4,1,5,848,10.4212
2010,4,2,1,316,3.4174
2010,4,2,2,362,6.0399
2010,4,2,3,380,5.3929
2010,4,2,4,315,6.3137
2010,4,2,5,184,9.3379
2010,4,3,1,346,0.8764
2010,4,3,2,332,1.1900
2010,4,3,3,266,2.9543
2010,4,3,4,206,3.0164
2010,4,3,5,106,5.1883
2010,5,1,1,521,-8.6102
2010,5,1,2,578,-6.6626
2010,5,1,3,705,-7.7450
2010,5,1,4,768,-8.9770
2010,5,1,5,833,-10.1882
2010,5,2,1,320,-5.4767
2010,5,2,2,348,-6.1341
2010,5,2,3,368,-7.2871
2010,5,2,4,304,-9.2026
2010,5,2,5,190,-10.3516
2010,5,3,1,349,-7.3690
2010,5,3,2,339,-7.1862
2010,5,3,3,262,-8.4254
2010,5,3,4,216,-8.2946
2010,5,3,5,112,-7.4747
2010,6,1,1,524,-8.3697
2010,6,1,2,570,-5.7677
2010,6,1,3,703,-6.9851
2010,6,1,4,764,-8.5418
2010,6,1,5,820,-9.9791
2010,6,2,1,320,-6.1912
2010,6,2,2,343,-6.6850
2010,6,2,3,360,-7.9351
2010,6,2,4,291,-8.6679
2010,6,2,5,186,-9.4855
2010,6,3,1,350,-4.2775
2010,6,3,2,336,-5.9419
2010,6,3,3,260,-5.9991
2010,6,3,4,218,-4.2315
2010,6,3,5,115,-5.8319
2010,7,1,1,507,6.5341
2010,7,1,2,544,6.1132
2010,7,1,3,681,6.8119
2010,7,1,4,741,7.2965
2010,7,1,5,802,8.4291
2010,7,2,1,327,5.8600
2010,7,2,2,321,7.1589
2010,7,2,3,344,7.4388
2010,7,2,4,280,7.7162
2010,7,2,5,175,8.4092
2010,7,3,1,350,6.9757
2010,7,3,2,328,5.6942
2010,7,3,3,253,7.9662
2010,7,3,4,202,6.9862
2010,7,3,5,116,9.1964
2010,8,1,1,512,-7.9415
2010,8,1,2,546,-9.4247
2010,8,1,3,686,-8.1932
2010,8,1,4,728,-9.7217
2010,8,1,5,788,-8.8111
2010,8,2,1,326,-5.8405
2010,8,2,2,317,-6.5887
2010,8,2,3,341,-7.1550
2010,8,2,4,272,-7.3248
2010,8,2,5,179,-6.8118
2010,8,3,1,348,-3.7389
2010,8,3,2,327,-3.9704
2010,8,3,3,252,-4.4182
2010,8,3,4,194,-1.9255
2010,8,3,5,122,-4.2838
2010,9,1,1,513,11.4199
2010,9,1,2,557,11.4359
2010,9,1,3,687,13.3416
2010,9,1,4,724,12.4342
2010,9,1,5,793,13.0507
2010,9,2,1,318,14.9186
2010,9,2,2,313,14.1324
2010,9,2,3,339,13.1725
2010,9,2,4,263,13.0875
2010,9,2,5,176,12.2480
2010,9,3,1,347,10.6513
2010,9,3,2,323,9.0409
2010,9,3,3,254,9.3596
2010,9,3,4,193,8.4584
2010,9,3,5,123,7.8316
2010,10,1,1,504,6.6043
2010,10,1,2,540,5.5328
2010,10,1,3,682,5.5612
2010,10,1,4,722,4.7157
2010,10,1,5,778,5.2504
2010,10,2,1,313,3.2820
2010,10,2,2,313,4.4144
2010,10,2,3,340,3.5713
2010,10,2,4,257,4.0713
2010,10,2,5,172,3.9471
2010,10,3,1,345,4.7889
2010,10,3,2,314,4.6295
2010,10,3,3,253,2.9337
2010,10,3,4,190,2.3537
2010,10,3,5,124,4.8708
2010,11,1,1,511,3.0964
2010,11,1,2,555,3.4104
2010,11,1,3,687,3.8365
2010,11,1,4,720,4.5017
2010,11,1,5,771,4.9508
2010,11,2,1,325,3.5925
2010,11,2,2,325,4.2444
2010,11,2,3,340,4.0596
2010,11,2,4,261,5.2301
2010,11,2,5,171,4.7139
2010,11,3,1,348,-0.0993
2010,11,3,2,315,2.0128
2010,11,3,3,253,0.4545
2010,11,3,4,187,-0.6599
2010,11,3,5,121,-0.7169
2010,12,1,1,507,10.3190
2010,12,1,2,549,8.4026
2010,12,1,3,692,7.6075
2010,12,1,4,730,9.2315
2010,12,1,5,767,9.7625
2010,12,2,1,329,6.1511
2010,12,2,2,319,6.7290
2010,12,2,3,338,8.1809
2010,12,2,4,265,7.8653
2010,12,2,5,169,7.8422
2010,12,3,1,351,5.0961
2010,12,3,2,317,5.3160
2010,12,3,3,254,8.0625
2010,12,3,4,191,6.7434
2010,12,3,5,124,8.4667
2011,1,1,1,493,-1.9871
2011,1,1,2,544,-2.0854
2011,1,1,3,670,-1.1442
2011,1,1,4,717,-1.5777
2011,1,1,5,750,-0.1661
2011,1,2,1,318,0.7767
2011,1,2,2,320,0.4485
2011,1,2,3,333,0.6071
2011,1,2,4,256,2.2035
2011,1,2,5,168,1.2277
2011,1,3,1,346,0.9786
2011,1,3,2,314,3.1808
2011,1,3,3,254,3.7989
2011,1,3,4,187,1.8245
2011,1,3,5,126,3.4741
2011,2,1,1,505,3.1754
2011,2,1,2,553,4.3635
2011,2,1,3,687,4.7161
2011,2,1,4,732,5.4436
2011,2,1,5,741,6.9970
2011,2,2,1,331,6.1757
2011,2,2,2,320,5.2007
2011,2,2,3,328,5.5376
2011,2,2,4,257,5.0004
2011,2,2,5,167,5.9604
2011,2,3,1,347,2.9883
2011,2,3,2,315,2.6143
2011,2,3,3,253,4.4884
2011,2,3,4,189,5.1037
2011,2,3,5,128,6.1254
2011,3,1,1,496,3.8863
2011,3,1,2,546,3.6413
2011,3,1,3,681,1.4635
2011,3,1,4,729,1.0024
2011,3,1,5,740,1.6293
2011,3,2,1,335,3.9478
2011,3,2,2,330,3.6035
2011,3,2,3,324,2.1063
2011,3,2,4,260,2.5525
2011,3,2,5,168,2.9662
2011,3,3,1,352,0.8911
2011,3,3,2,321,-0.6171
2011,3,3,3,252,0.7723
2011,3,3,4,192,2.0840
2011,3,3,5,131,0.7975
2011,4,1,1,483,2.3269
2011,4,1,2,523,1.5540
2011,4,1,3,670,0.8547
2011,4,1,4,715,1.2956
2011,4,1,5,733,0.7448
2011,4,2,1,328,4.3511
2011,4,2,2,322,2.9652
2011,4,2,3,320,1.5290
2011,4,2,4,258,1.3738
2011,4,2,5,168,2.3211
2011,4,3,1,352,3.6382
2011,4,3,2,320,4.2262
2011,4,3,3,245,2.8298
2011,4,3,4,190,2.4241
2011,4,3,5,129,3.0199
2011,5,1,1,491,-0.3287
2011,5,1,2,528,-1.2802
2011,5,1,3,674,-2.8494
2011,5,1,4,708,-3.0184
2011,5,1,5,737,-2.7587
2011,5,2,1,336,-1.2533
2011,5,2,2,324,-0.7024
2011,5,2,3,321,-2.0839
2011,5,2,4,266,-2.2580
2011,5,2,5,166,-2.6984
2011,5,3,1,356,-0.4268
2011,5,3,2,320,-1.2378
2011,5,3,3,253,-2.5610
2011,5,3,4,192,-0.4888
2011,5,3,5,133,-0.0717
2011,6,1,1,480,-3.8624
2011,6,1,2,529,-3.3503
2011,6,1,3,671,-2.2504
2011,6,1,4,698,-2.0105
2011,6,1,5,748,-2.9508
2011,6,2,1,331,-0.8018
2011,6,2,2,322,-2.0881
2011,6,2,3,316,-1.9992
2011,6,2,4,264,-1.2158
2011,6,2,5,164,-2.7831
2011,6,3,1,353,-0.8042
2011,6,3,2,315,-2.0358
2011,6,3,3,253,-2.4260
2011,6,3,4,190,-1.6441
2011,6,3,5,130,-1.4274
2011,7,1,1,457,-4.4420
2011,7,1,2,518,-3.1862
2011,7,1,3,652,-3.5650
2011,7,1,4,688,-1.9845
2011,7,1,5,730,-1.8434
2011,7,2,1,325,-4.8135
2011,7,2,2,306,-4.5812
2011,7,2,3,303,-4.5052
2011,7,2,4,252,-3.5580
2011,7,2,5,165,-3.3821
2011,7,3,1,345,-0.1366
2011,7,3,2,301,-2.6851
2011,7,3,3,241,-2.5246
2011,7,3,4,192,-3.6256
2011,7,3,5,125,-3.0279
2011,8,1,1,474,-11.1258
2011,8,1,2,532,-9.9424
2011,8,1,3,646,-11.0066
2011,8,1,4,699,-10.1872
2011,8,1,5,728,-12.6726
2011,8,2,1,323,-8.0786
2011,8,2,2,307,-8.3013
2011,8,2,3,303,-9.2428
2011,8,2,4,259,-8.5288
2011,8,2,5,163,-10.0386
2011,8,3,1,352,-4.2648
2011,8,3,2,300,-4.7805
2011,8,3,3,251,-7.0409
2011,8,3,4,198,-4.4992
2011,8,3,5,123,-4.2971
2011,9,1,1,475,-11.1293
2011,9,1,2,531,-12.0820
2011,9,1,3,646,-12.0928
2011,9,1,4,698,-11.0892
2011,9,1,5,735,-12.3889
2011,9,2,1,323,-10.0155
2011,9,2,2,305,-10.9940
2011,9,2,3,305,-12.2405
2011,9,2,4,262,-12.3063
2011,9,2,5,169,-10.4311
2011,9,3,1,359,-6.2525
2011,9,3,2,307,-6.2132
2011,9,3,3,249,-7.8652
2011,9,3,4,195,-6.4901
2011,9,3,5,117,-5.9486
2011,10,1,1,476,13.3662
2011,10,1,2,537,15.2425
2011,10,1,3,650,14.6972
2011,10,1,4,717,14.2758
2011,10,1,5,738,12.6185
2011,10,2,1,323,15.6286
2011,10,2,2,312,16.6742
2011,10,2,3,311,16.7058
2011,10,2,4,266,15.3821
2011,10,2,5,170,12.7189
2011,10,3,1,364,9.5942
2011,10,3,2,323,11.2882
2011,10,3,3,254,12.6719
2011,10,3,4,199,10.3347
2011,10,3,5,123,9.7929
2011,11,1,1,474,-0.4795
2011,11,1,2,533,-1.0608
2011,11,1,3,641,-2.9217
2011,11,1,4,721,-1.6755
2011,11,1,5,739,-1.5385
2011,11,2,1,317,-0.0284
2011,11,2,2,321,-0.9264
2011,11,2,3,309,-1.1424
2011,11,2,4,263,-0.4143
2011,11,2,5,173,0.4507
2011,11,3,1,365,-0.3332
2011,11,3,2,318,0.7052
2011,11,3,3,258,1.2131
2011,11,3,4,204,0.8647
2011,11,3,5,125,0.0437
2011,12,1,1,472,-0.9217
2011,12,1,2,546,2.0693
2011,12,1,3,637,1.5433
2011,12,1,4,722,1.3319
2011,12,1,5,743,1.0437
2011,12,2,1,323,-1.2435
2011,12,2,2,324,0.1212
2011,12,2,3,313,0.5766
2011,12,2,4,266,0.6125
2011,12,2,5,173,-0.2383
2011,12,3,1,366,-0.5512
2011,12,3,2,322,0.6493
2011,12,3,3,254,2.3033
2011,12,3,4,204,1.5466
2011,12,3,5,121,1.3698
2012,1,1,1,464,11.1490
2012,1,1,2,533,9.3592
2012,1,1,3,615,7.5188
2012,1,1,4,710,7.3335
2012,1,1,5,749,9.6087
2012,1,2,1,315,8.1933
2012,1,2,2,329,6.8758
2012,1,2,3,314,6.8314
2012,1,2,4,264,7.4278
2012,1,2,5,178,5.8244
2012,1,3,1,358,6.5849
2012,1,3,2,323,3.4271
2012,1,3,3,250,3.1499
2012,1,3,4,198,2.2261
2012,1,3,5,126,2.1792
2012,2,1,1,471,1.8188
2012,2,1,2,528,1.8154
2012,2,1,3,600,2.8542
2012,2,1,4,693,1.9063
2012,2,1,5,750,2.4658
2012,2,2,1,321,4.5847
2012,2,2,2,324,2.6916
2012,2,2,3,317,2.7520
2012,2,2,4,267,2.6676
2012,2,2,5,181,4.1417
2012,2,3,1,360,5.1399
2012,2,3,2,323,3.1232
2012,2,3,3,253,3.2859
2012,2,3,4,201,3.7862
2012,2,3,5,128,4.5237
2012,3,1,1,474,3.3106
2012,3,1,2,516,3.9477
2012,3,1,3,590,3.6541
2012,3,1,4,672,3.0967
2012,3,1,5,744,2.3613
2012,3,2,1,323,2.7597
2012,3,2,2,314,2.0776
2012,3,2,3,314,2.2460
2012,3,2,4,269,1.9664
2012,3,2,5,178,0.8044
2012,3,3,1,353,4.3489
2012,3,3,2,322,1.7873
2012,3,3,3,257,0.8052
2012,3,3,4,204,0.9493
2012,3,3,5,129,0.1663
2012,4,1,1,458,-3.1445
2012,4,1,2,498,-0.7988
2012,4,1,3,581,-1.7133
2012,4,1,4,663,-2.5095
2012,4,1,5,731,-2.8893
2012,4,2,1,307,-0.0203
2012,4,2,2,310,-1.5553
2012,4,2,3,306,-2.1518
2012,4,2,4,265,-1.9102
2012,4,2,5,178,-0.9429
2012,4,3,1,353,-0.1338
2012,4,3,2,316,-1.1881
2012,4,3,3,253,-0.3331
2012,4,3,4,203,-0.1618
2012,4,3,5,123,-1.2007
2012,5,1,1,461,-7.5209
2012,5,1,2,500,-5.9356
2012,5,1,3,579,-7.7938
2012,5,1,4,663,-7.5638
2012,5,1,5,736,-8.1630
2012,5,2,1,309,-5.9306
2012,5,2,2,316,-7.6691
2012,5,2,3,317,-6.9033
2012,5,2,4,268,-8.0931
2012,5,2,5,184,-7.6200
2012,5,3,1,362,-5.7892
2012,5,3,2,322,-5.3647
2012,5,3,3,251,-5.9415
2012,5,3,4,201,-4.3389
2012,5,3,5,125,-4.7301
2012,6,1,1,455,8.2275
2012,6,1,2,498,7.1248
2012,6,1,3,582,5.1445
2012,6,1,4,671,6.1101
2012,6,1,5,741,5.9872
2012,6,2,1,318,5.8626
2012,6,2,2,313,3.8209
2012,6,2,3,325,3.5111
2012,6,2,4,273,4.5397
2012,6,2,5,190,4.0222
2012,6,3,1,370,2.6483
2012,6,3,2,334,3.8816
2012,6,3,3,252,4.8793
2012,6,3,4,203,4.2463
2012,6,3,5,121,5.0581
2012,7,1,1,429,-2.2891
2012,7,1,2,481,-0.7632
2012,7,1,3,562,-1.3824
2012,7,1,4,654,-2.1738
2012,7,1,5,710,-3.3780
2012,7,2,1,316,-3.8806
2012,7,2,2,309,-0.7958
2012,7,2,3,316,-0.5428
2012,7,2,4,277,-0.9973
2012,7,2,5,190,-0.5444
2012,7,3,1,373,0.7169
2012,7,3,2,335,2.1521
2012,7,3,3,263,1.8089
2012,7,3,4,201,1.9126
2012,7,3,5,121,1.4129
2012,8,1,1,435,2.0264
2012,8,1,2,484,2.8047
2012,8,1,3,555,2.7713
2012,8,1,4,651,2.9412
2012,8,1,5,712,3.7117
2012,8,2,1,316,3.7807
2012,8,2,2,309,3.4531
2012,8,2,3,318,4.5888
2012,8,2,4,276,3.1742
2012,8,2,5,189,4.6438
2012,8,3,1,370,2.9660
2012,8,3,2,330,2.4081
2012,8,3,3,259,1.6122
2012,8,3,4,203,0.3477
2012,8,3,5,123,1.8569
2012,9,1,1,432,5.2351
2012,9,1,2,479,4.2461
2012,9,1,3,558,4.0900
2012,9,1,4,643,4.4610
2012,9,1,5,707,4.9122
2012,9,2,1,311,3.2041
2012,9,2,2,308,2.9843
2012,9,2,3,319,2.7009
2012,9,2,4,274,3.0844
2012,9,2,5,186,3.7892
2012,9,3,1,361,1.6423
2012,9,3,2,330,2.5506
2012,9,3,3,259,3.6719
2012,9,3,4,203,3.0327
2012,9,3,5,120,3.2877
2012,10,1,1,418,-5.5911
2012,10,1,2,461,-3.3781
2012,10,1,3,539,-3.3025
2012,10,1,4,619,-3.5245
2012,10,1,5,695,-3.5192
2012,10,2,1,307,-4.3225
2012,10,2,2,303,-1.7453
2012,10,2,3,311,-0.7287
2012,10,2,4,269,-0.3486
2012,10,2,5,176,-1.0401
2012,10,3,1,359,-3.5427
2012,10,3,2,325,-1.3029
2012,10,3,3,254,-2.1064
2012,10,3,4,202,-1.1190
2012,10,3,5,120,-0.4286
2012,11,1,1,437,-0.3116
2012,11,1,2,457,0.4264
2012,11,1,3,530,0.3533
2012,11,1,4,617,0.8490
2012,11,1,5,697,2.2032
2012,11,2,1,311,-0.0032
2012,11,2,2,299,1.5421
2012,11,2,3,309,1.6528
2012,11,2,4,272,1.6820
2012,11,2,5,170,1.5333
2012,11,3,1,361,1.7713
2012,11,3,2,330,0.8640
2012,11,3,3,261,0.2915
2012,11,3,4,209,0.5412
2012,11,3,5,120,-1.5158
2012,12,1,1,438,0.2138
2012,12,1,2,465,2.9411
2012,12,1,3,526,4.2009
2012,12,1,4,624,4.1160
2012,12,1,5,705,4.7781
2012,12,2,1,311,2.3454
2012,12,2,2,299,3.7240
2012,12,2,3,312,3.4943
2012,12,2,4,272,4.3200
2012,12,2,5,170,4.4509
2012,12,3,1,361,-0.5993
2012,12,3,2,331,0.4258
2012,12,3,3,263,1.4514
2012,12,3,4,207,2.1083
2012,12,3,5,120,2.3434
2013,1,1,1,431,6.8978
2013,1,1,2,450,5.5017
2013,1,1,3,509,6.1676
2013,1,1,4,611,4.9619
2013,1,1,5,692,6.0486
2013,1,2,1,296,6.4904
2013,1,2,2,285,6.5818
2013,1,2,3,307,6.4513
2013,1,2,4,268,6.7872
2013,1,2,5,160,5.8950
2013,1,3,1,354,3.9207
2013,1,3,2,327,5.9583
2013,1,3,3,258,6.2727
2013,1,3,4,200,6.5049
2013,1,3,5,115,7.2323
2013,2,1,1,437,-0.5649
2013,2,1,2,456,0.5190
2013,2,1,3,506,1.1945
2013,2,1,4,619,1.2388
2013,2,1,5,701,0.5053
2013,2,2,1,296,1.1670
2013,2,2,2,289,0.9217
2013,2,2,3,313,0.5227
2013,2,2,4,267,1.3466
2013,2,2,5,158,2.1856
2013,2,3,1,359,0.8276
2013,2,3,2,322,1.4531
2013,2,3,3,260,1.7605
2013,2,3,4,193,2.4941
2013,2,3,5,117,1.4535
2013,3,1,1,431,8.5297
2013,3,1,2,454,7.1161
2013,3,1,3,499,4.4025
2013,3,1,4,611,3.7573
2013,3,1,5,692,3.9978
2013,3,2,1,291,4.8793
2013,3,2,2,294,4.9925
2013,3,2,3,312,5.1299
2013,3,2,4,271,4.3872
2013,3,2,5,155,4.2829
2013,3,3,1,355,3.8424
2013,3,3,2,317,3.2319
2013,3,3,3,258,3.3101
2013,3,3,4,195,4.5557
2013,3,3,5,115,5.6285
2013,4,1,1,419,2.6450
2013,4,1,2,440,-1.0210
2013,4,1,3,487,-1.2172
2013,4,1,4,611,-0.2242
2013,4,1,5,685,0.2596
2013,4,2,1,284,-1.1021
2013,4,2,2,280,-1.3403
2013,4,2,3,298,-1.1628
2013,4,2,4,266,-1.2201
2013,4,2,5,153,0.4236
2013,4,3,1,349,1.6746
2013,4,3,2,309,1.9364
2013,4,3,3,255,1.2976
2013,4,3,4,194,1.6789
2013,4,3,5,113,1.5305
2013,5,1,1,428,5.6578
2013,5,1,2,432,6.3753
2013,5,1,3,494,4.3008
2013,5,1,4,609,4.7909
2013,5,1,5,693,6.7740
2013,5,2,1,291,5.0921
2013,5,2,2,286,4.7474
2013,5,2,3,291,5.8161
2013,5,2,4,272,5.3054
2013,5,2,5,149,5.9791
2013,5,3,1,340,1.6687
2013,5,3,2,312,2.6104
2013,5,3,3,257,1.6345
2013,5,3,4,194,1.3383
2013,5,3,5,111,0.3110
2013,6,1,1,419,-0.0408
2013,6,1,2,429,1.7584
2013,6,1,3,494,1.4812
2013,6,1,4,627,1.6266
2013,6,1,5,693,0.8783
2013,6,2,1,291,1.2651
2013,6,2,2,288,-0.5747
2013,6,2,3,290,-0.3480
2013,6,2,4,267,-0.9359
2013,6,2,5,155,-3.4859
2013,6,3,1,339,-2.1951
2013,6,3,2,310,-1.2256
2013,6,3,3,256,-0.3415
