year,month,rank_ME,rank_SP,nstocks,ret_vw
1971,9,2,1,66,-1.4738
1971,9,2,2,77,0.3314
1971,9,2,3,91,-1.2308
1971,9,2,4,90,-0.8817
1971,9,2,5,77,-0.4034
1971,9,3,1,189,0.3808
1971,9,3,2,150,-1.0935
1971,9,3,3,119,-1.0432
1971,9,3,4,77,-1.6360
1971,9,3,5,47,-1.3154
1971,10,1,1,59,-8.0781
1971,10,1,2,93,-7.0947
1971,10,1,3,135,-6.0679
1971,10,1,4,241,-6.4403
1971,10,1,5,333,-6.7429
1971,10,2,1,66,-5.1074
1971,10,2,2,77,-3.7614
1971,10,2,3,91,-5.5938
1971,10,2,4,90,-4.4171
1971,10,2,5,76,-6.9361
1971,10,3,1,189,-2.3259
1971,10,3,2,150,-4.6783
1971,10,3,3,119,-6.0597
1971,10,3,4,77,-6.3072
1971,10,3,5,47,-4.6437
1971,11,1,1,59,-3.3380
1971,11,1,2,93,-3.5345
1971,11,1,3,135,-4.1365
1971,11,1,4,241,-4.6485
1971,11,1,5,333,-4.8524
1971,11,2,1,66,-1.2393
1971,11,2,2,77,-2.2667
1971,11,2,3,91,-1.6646
1971,11,2,4,90,-2.0156
1971,11,2,5,76,-4.0519
1971,11,3,1,189,0.5499
1971,11,3,2,150,0.6191
1971,11,3,3,119,-1.0081
1971,11,3,4,77,-1.2330
1971,11,3,5,47,-1.6742
1971,12,1,1,59,14.3673
1971,12,1,2,93,10.7374
1971,12,1,3,134,13.2948
1971,12,1,4,239,13.1149
1971,12,1,5,333,13.4656
1971,12,2,1,66,13.7829
1971,12,2,2,77,11.5270
1971,12,2,3,91,11.1118
1971,12,2,4,90,12.2144
1971,12,2,5,76,11.3439
1971,12,3,1,189,9.0635
1971,12,3,2,150,8.1745
1971,12,3,3,119,9.7465
1971,12,3,4,77,9.9840
1971,12,3,5,47,9.0695
1972,1,1,1,59,15.7403
1972,1,1,2,93,13.3104
1972,1,1,3,134,12.6661
1972,1,1,4,238,11.8937
1972,1,1,5,332,13.7986
1972,1,2,1,66,9.4066
1972,1,2,2,76,4.9866
1972,1,2,3,91,5.4782
1972,1,2,4,89,8.6519
1972,1,2,5,76,6.3862
1972,1,3,1,189,2.6450
1972,1,3,2,150,0.6612
1972,1,3,3,119,1.6928
1972,1,3,4,77,3.7384
1972,1,3,5,47,7.8071
1972,2,1,1,59,5.4851
1972,2,1,2,93,4.0732
1972,2,1,3,134,3.5300
1972,2,1,4,238,4.6017
1972,2,1,5,330,4.0655
1972,2,2,1,66,1.8303
1972,2,2,2,76,2.7547
1972,2,2,3,91,4.7780
1972,2,2,4,88,4.6830
1972,2,2,5,76,2.1002
1972,2,3,1,189,3.8523
1972,2,3,2,150,2.9540
1972,2,3,3,119,3.5076
1972,2,3,4,77,1.9906
1972,2,3,5,47,-0.2802
1972,3,1,1,59,-0.0118
1972,3,1,2,92,1.4232
1972,3,1,3,134,0.3151
1972,3,1,4,238,-0.9438
1972,3,1,5,327,-1.6076
1972,3,2,1,66,1.7101
1972,3,2,2,76,1.6736
1972,3,2,3,91,0.2290
1972,3,2,4,88,-0.5562
1972,3,2,5,76,-0.6916
1972,3,3,1,189,1.3684
1972,3,3,2,150,0.3424
1972,3,3,3,119,-0.5999
1972,3,3,4,77,-0.3755
1972,3,3,5,47,0.5354
1972,4,1,1,59,-3.8078
1972,4,1,2,91,-0.9240
1972,4,1,3,134,1.0169
1972,4,1,4,238,1.6534
1972,4,1,5,326,0.7089
1972,4,2,1,66,-0.3224
1972,4,2,2,76,0.0475
1972,4,2,3,91,1.9783
1972,4,2,4,88,1.9538
1972,4,2,5,76,1.1068
1972,4,3,1,189,0.4453
1972,4,3,2,150,0.2289
1972,4,3,3,119,1.2081
1972,4,3,4,77,0.6519
1972,4,3,5,47,0.2508
1972,5,1,1,59,1.8092
1972,5,1,2,92,-2.7109
1972,5,1,3,134,-1.7078
1972,5,1,4,237,-2.7230
1972,5,1,5,324,-2.6233
1972,5,2,1,66,1.1381
1972,5,2,2,76,-1.0859
1972,5,2,3,91,-1.9509
1972,5,2,4,88,-1.6368
1972,5,2,5,76,-4.4093
1972,5,3,1,187,3.3586
1972,5,3,2,150,1.9445
1972,5,3,3,119,1.1652
1972,5,3,4,77,-1.4321
1972,5,3,5,47,-1.8601
1972,6,1,1,58,-0.2020
1972,6,1,2,92,-2.2468
1972,6,1,3,133,-4.4395
1972,6,1,4,236,-4.0880
1972,6,1,5,324,-4.0181
1972,6,2,1,66,-0.6477
1972,6,2,2,76,-2.0030
1972,6,2,3,91,-3.6174
1972,6,2,4,88,-1.6661
1972,6,2,5,76,-6.1494
1972,6,3,1,187,-0.4250
1972,6,3,2,150,-2.1522
1972,6,3,3,119,-3.8053
1972,6,3,4,77,-5.2761
1972,6,3,5,47,-7.4026
1972,7,1,1,61,-3.6167
1972,7,1,2,87,-3.6044
1972,7,1,3,151,-4.2172
1972,7,1,4,251,-4.4225
1972,7,1,5,340,-3.2485
1972,7,2,1,67,-4.2980
1972,7,2,2,87,-2.1396
1972,7,2,3,100,-4.0935
1972,7,2,4,84,-3.4426
1972,7,2,5,93,-2.5619
1972,7,3,1,208,1.5765
1972,7,3,2,151,-1.6049
1972,7,3,3,115,-1.2989
1972,7,3,4,102,-2.5230
1972,7,3,5,37,0.1848
1972,8,1,1,60,0.7470
1972,8,1,2,87,-1.4156
1972,8,1,3,151,0.4708
1972,8,1,4,251,-0.6710
1972,8,1,5,338,0.7683
1972,8,2,1,67,1.5081
1972,8,2,2,87,0.0359
1972,8,2,3,99,2.4193
1972,8,2,4,84,3.3689
1972,8,2,5,93,2.5175
1972,8,3,1,208,1.0668
1972,8,3,2,151,5.7005
1972,8,3,3,115,6.0914
1972,8,3,4,102,5.7758
1972,8,3,5,37,5.3812
1972,9,1,1,59,-4.3297
1972,9,1,2,87,-5.0565
1972,9,1,3,151,-4.4115
1972,9,1,4,252,-4.0953
1972,9,1,5,334,-4.7594
1972,9,2,1,67,-2.3920
1972,9,2,2,87,-3.0557
1972,9,2,3,98,-1.9687
1972,9,2,4,83,-3.0432
1972,9,2,5,93,-2.9543
1972,9,3,1,208,0.0744
1972,9,3,2,150,-0.1346
1972,9,3,3,115,-1.5385
1972,9,3,4,102,-2.7845
1972,9,3,5,37,-2.5900
1972,10,1,1,59,-3.3015
1972,10,1,2,87,-0.5878
1972,10,1,3,151,-3.3842
1972,10,1,4,252,-2.6430
1972,10,1,5,333,-2.4376
1972,10,2,1,67,1.6230
1972,10,2,2,87,-1.1155
1972,10,2,3,98,-1.9677
1972,10,2,4,83,0.0815
1972,10,2,5,93,-1.9525
1972,10,3,1,208,1.4133
1972,10,3,2,150,1.6274
1972,10,3,3,115,0.5434
1972,10,3,4,101,-0.9071
1972,10,3,5,37,0.8163
1972,11,1,1,59,-0.0320
1972,11,1,2,87,3.4371
1972,11,1,3,151,2.6255
1972,11,1,4,252,4.3084
1972,11,1,5,333,7.2955
1972,11,2,1,67,5.1519
1972,11,2,2,87,4.5227
1972,11,2,3,97,5.4305
1972,11,2,4,83,5.7547
1972,11,2,5,93,9.7943
1972,11,3,1,208,1.5419
1972,11,3,2,150,6.6993
1972,11,3,3,115,8.2594
1972,11,3,4,101,9.4174
1972,11,3,5,37,10.8220
1972,12,1,1,59,0.0143
1972,12,1,2,87,-0.6205
1972,12,1,3,151,-2.0830
1972,12,1,4,251,-2.8149
1972,12,1,5,333,-2.2539
1972,12,2,1,67,2.5481
1972,12,2,2,87,-0.6014
1972,12,2,3,97,-1.2340
1972,12,2,4,82,-3.1477
1972,12,2,5,93,-1.7183
1972,12,3,1,208,2.7754
1972,12,3,2,150,1.4089
1972,12,3,3,115,-0.4169
1972,12,3,4,102,-2.5717
1972,12,3,5,37,0.1764
1973,1,1,1,60,-4.4974
1973,1,1,2,87,-1.4475
1973,1,1,3,151,-5.7544
1973,1,1,4,250,-4.4800
1973,1,1,5,333,-3.0899
1973,1,2,1,66,-5.7572
1973,1,2,2,87,-7.4953
1973,1,2,3,97,-5.2438
1973,1,2,4,82,-5.8639
1973,1,2,5,93,-5.9427
1973,1,3,1,208,-1.3381
1973,1,3,2,150,-1.2311
1973,1,3,3,115,-2.0714
1973,1,3,4,102,-7.1662
1973,1,3,5,37,-6.3948
1973,2,1,1,60,-13.0161
1973,2,1,2,87,-8.2360
1973,2,1,3,150,-8.2444
1973,2,1,4,250,-8.4697
1973,2,1,5,331,-7.2128
1973,2,2,1,66,-8.8755
1973,2,2,2,87,-5.9230
1973,2,2,3,97,-9.2222
1973,2,2,4,82,-9.3749
1973,2,2,5,92,-6.8019
1973,2,3,1,208,-1.7727
1973,2,3,2,150,-5.1557
1973,2,3,3,115,-5.4647
1973,2,3,4,102,-5.0247
1973,2,3,5,37,-6.9537
1973,3,1,1,59,-0.7209
1973,3,1,2,87,-5.0703
1973,3,1,3,150,-4.4522
1973,3,1,4,249,-2.1387
1973,3,1,5,330,-1.4612
1973,3,2,1,66,-1.7398
1973,3,2,2,87,-4.3961
1973,3,2,3,97,-2.7608
1973,3,2,4,82,-2.5508
1973,3,2,5,92,-1.0184
1973,3,3,1,207,-0.6883
1973,3,3,2,150,0.0128
1973,3,3,3,113,0.4437
1973,3,3,4,102,-1.7975
1973,3,3,5,37,-2.3327
1973,4,1,1,59,-7.6102
1973,4,1,2,87,-7.4610
1973,4,1,3,149,-6.7384
1973,4,1,4,247,-7.5267
1973,4,1,5,328,-6.4360
1973,4,2,1,67,-9.4253
1973,4,2,2,87,-6.4872
1973,4,2,3,97,-6.8251
1973,4,2,4,82,-5.3971
1973,4,2,5,92,-4.6795
1973,4,3,1,207,-5.0999
1973,4,3,2,150,-3.1414
1973,4,3,3,113,-2.6464
1973,4,3,4,102,-6.1720
1973,4,3,5,37,-5.9663
1973,5,1,1,59,-9.3998
1973,5,1,2,87,-8.7032
1973,5,1,3,149,-8.6010
1973,5,1,4,247,-10.3510
1973,5,1,5,327,-7.7824
1973,5,2,1,67,-6.3889
1973,5,2,2,87,-7.4656
1973,5,2,3,97,-7.4061
1973,5,2,4,82,-10.4786
1973,5,2,5,92,-6.9883
1973,5,3,1,207,0.0543
1973,5,3,2,150,-2.3386
1973,5,3,3,114,-3.0358
1973,5,3,4,102,-3.1724
1973,5,3,5,36,-5.5269
1973,6,1,1,59,-6.7025
1973,6,1,2,87,-3.7563
1973,6,1,3,147,-3.3339
1973,6,1,4,245,-3.4868
1973,6,1,5,322,-2.4513
1973,6,2,1,67,-2.9963
1973,6,2,2,87,-2.0728
1973,6,2,3,97,-4.1930
1973,6,2,4,81,-4.6967
1973,6,2,5,91,-2.6343
1973,6,3,1,205,-0.0665
1973,6,3,2,150,-1.7296
1973,6,3,3,114,-0.6002
1973,6,3,4,102,-4.9844
1973,6,3,5,36,-4.5566
1973,7,1,1,122,20.8392
1973,7,1,2,145,16.6063
1973,7,1,3,228,15.6449
1973,7,1,4,347,12.9630
1973,7,1,5,468,12.3852
1973,7,2,1,116,17.6483
1973,7,2,2,115,10.7445
1973,7,2,3,109,11.3335
1973,7,2,4,101,10.5026
1973,7,2,5,100,9.2801
1973,7,3,1,266,4.7517
1973,7,3,2,181,3.3145
1973,7,3,3,136,4.4555
1973,7,3,4,89,8.0576
1973,7,3,5,42,7.3961
1973,8,1,1,121,-5.6322
1973,8,1,2,145,-4.6824
1973,8,1,3,228,-7.5969
1973,8,1,4,344,-6.9582
1973,8,1,5,465,-5.6337
1973,8,2,1,115,-2.4096
1973,8,2,2,115,-2.7276
1973,8,2,3,109,-4.7073
1973,8,2,4,101,-5.4146
1973,8,2,5,100,-3.0977
1973,8,3,1,266,-3.3705
1973,8,3,2,181,-3.4313
1973,8,3,3,136,-2.3673
1973,8,3,4,89,-2.2609
1973,8,3,5,42,-0.5522
1973,9,1,1,121,14.4634
1973,9,1,2,144,12.9913
1973,9,1,3,227,9.7042
1973,9,1,4,342,8.1060
1973,9,1,5,464,6.7349
1973,9,2,1,115,11.8706
1973,9,2,2,113,9.3146
1973,9,2,3,108,10.9093
1973,9,2,4,101,8.8678
1973,9,2,5,100,11.5297
1973,9,3,1,264,0.7970
1973,9,3,2,181,7.6370
1973,9,3,3,136,9.7759
1973,9,3,4,89,11.0363
1973,9,3,5,42,11.9101
1973,10,1,1,121,0.5713
1973,10,1,2,144,-1.1390
1973,10,1,3,227,-0.8022
1973,10,1,4,343,1.2008
1973,10,1,5,463,0.0653
1973,10,2,1,116,-0.2871
1973,10,2,2,113,-0.0337
1973,10,2,3,108,-1.4782
1973,10,2,4,101,1.2259
1973,10,2,5,100,0.2822
1973,10,3,1,264,0.5388
1973,10,3,2,180,-0.1086
1973,10,3,3,136,-0.8402
1973,10,3,4,89,-0.4156
1973,10,3,5,42,-1.2845
1973,11,1,1,121,-20.9931
1973,11,1,2,144,-21.6782
1973,11,1,3,227,-20.5921
1973,11,1,4,342,-19.6738
1973,11,1,5,464,-19.2141
1973,11,2,1,115,-19.6478
1973,11,2,2,113,-18.8093
1973,11,2,3,107,-19.6264
1973,11,2,4,101,-18.4535
1973,11,2,5,100,-17.1211
1973,11,3,1,264,-10.9973
1973,11,3,2,180,-9.5996
1973,11,3,3,136,-14.7459
1973,11,3,4,89,-16.1243
1973,11,3,5,42,-15.1891
1973,12,1,1,119,-0.2112
1973,12,1,2,144,-3.0545
1973,12,1,3,225,-4.5222
1973,12,1,4,342,-4.8533
1973,12,1,5,461,-4.2631
1973,12,2,1,115,1.7835
1973,12,2,2,113,-1.4550
1973,12,2,3,107,-2.1987
1973,12,2,4,100,-2.6417
1973,12,2,5,98,0.1732
1973,12,3,1,265,-0.9719
1973,12,3,2,180,5.0177
1973,12,3,3,136,3.1174
1973,12,3,4,89,2.2621
1973,12,3,5,42,1.2298
1974,1,1,1,119,9.8286
1974,1,1,2,145,11.0476
1974,1,1,3,225,14.6467
1974,1,1,4,341,15.9266
1974,1,1,5,461,18.6497
1974,1,2,1,115,2.2074
1974,1,2,2,113,7.3251
1974,1,2,3,107,8.1784
1974,1,2,4,100,12.7697
1974,1,2,5,98,14.1627
1974,1,3,1,265,-1.4671
1974,1,3,2,180,-2.1063
1974,1,3,3,136,1.7514
1974,1,3,4,89,7.1342
1974,1,3,5,42,9.9581
1974,2,1,1,119,-2.7467
1974,2,1,2,144,0.1223
1974,2,1,3,222,-0.9350
1974,2,1,4,334,0.2953
1974,2,1,5,458,0.4213
1974,2,2,1,115,1.2197
1974,2,2,2,113,1.2026
1974,2,2,3,107,0.8208
1974,2,2,4,100,1.6202
1974,2,2,5,98,3.7453
1974,2,3,1,264,-1.3271
1974,2,3,2,180,0.9699
1974,2,3,3,136,0.2829
1974,2,3,4,89,5.1621
1974,2,3,5,42,2.8937
1974,3,1,1,117,-2.2091
1974,3,1,2,144,-0.5612
1974,3,1,3,223,0.3757
1974,3,1,4,335,1.4682
1974,3,1,5,455,2.0868
1974,3,2,1,114,-2.3663
1974,3,2,2,113,-0.6844
1974,3,2,3,107,0.0200
1974,3,2,4,99,1.9749
1974,3,2,5,98,-0.6492
1974,3,3,1,264,-1.5931
1974,3,3,2,180,-2.7998
1974,3,3,3,135,-3.0359
1974,3,3,4,89,-2.7107
1974,3,3,5,42,-2.1868
1974,4,1,1,117,-6.4748
1974,4,1,2,143,-6.9053
1974,4,1,3,224,-5.5518
1974,4,1,4,335,-4.0644
1974,4,1,5,451,-3.7147
1974,4,2,1,114,-9.2412
1974,4,2,2,113,-5.5659
1974,4,2,3,107,-5.4821
1974,4,2,4,99,-2.0337
1974,4,2,5,98,-2.6657
1974,4,3,1,264,-3.2408
1974,4,3,2,180,-5.6237
1974,4,3,3,135,-4.4286
1974,4,3,4,89,-0.9735
1974,4,3,5,42,-2.2435
1974,5,1,1,117,-8.3471
1974,5,1,2,143,-7.8160
1974,5,1,3,223,-6.8850
1974,5,1,4,333,-6.8760
1974,5,1,5,448,-7.0049
1974,5,2,1,114,-6.8785
1974,5,2,2,113,-7.4360
1974,5,2,3,106,-8.2386
1974,5,2,4,99,-6.5459
1974,5,2,5,96,-6.7246
1974,5,3,1,264,-1.1538
1974,5,3,2,180,-4.0764
1974,5,3,3,135,-4.0213
1974,5,3,4,89,-5.0490
1974,5,3,5,42,-5.7436
1974,6,1,1,118,-3.5637
1974,6,1,2,143,-3.2346
1974,6,1,3,222,-3.5344
1974,6,1,4,332,-1.5838
1974,6,1,5,447,-1.6369
1974,6,2,1,114,-3.1727
1974,6,2,2,113,-2.3560
1974,6,2,3,106,-2.9249
1974,6,2,4,99,-0.7162
1974,6,2,5,95,-0.1205
1974,6,3,1,263,-1.8601
1974,6,3,2,180,-0.9196
1974,6,3,3,135,-1.6256
1974,6,3,4,89,-1.7940
1974,6,3,5,42,-2.4635
1974,7,1,1,157,-7.6079
1974,7,1,2,211,-6.2875
1974,7,1,3,357,-4.9617
1974,7,1,4,405,-4.0751
1974,7,1,5,660,-5.3100
1974,7,2,1,130,-6.6434
1974,7,2,2,148,-4.3941
1974,7,2,3,139,-4.9838
1974,7,2,4,132,-3.5048
1974,7,2,5,89,-2.2338
1974,7,3,1,289,-9.6709
1974,7,3,2,187,-4.0888
1974,7,3,3,127,-7.5160
1974,7,3,4,83,-4.3320
1974,7,3,5,47,-5.2428
1974,8,1,1,155,-7.7064
1974,8,1,2,210,-8.4864
1974,8,1,3,352,-7.8690
1974,8,1,4,404,-6.7795
1974,8,1,5,654,-7.3134
1974,8,2,1,130,-7.2825
1974,8,2,2,146,-9.3648
1974,8,2,3,139,-8.3556
1974,8,2,4,130,-7.6410
1974,8,2,5,89,-6.9168
1974,8,3,1,289,-8.6790
1974,8,3,2,187,-9.1332
1974,8,3,3,127,-6.8296
1974,8,3,4,83,-6.0052
1974,8,3,5,47,-7.5072
1974,9,1,1,154,-12.8019
1974,9,1,2,208,-10.0156
1974,9,1,3,350,-8.0518
1974,9,1,4,399,-7.9445
1974,9,1,5,643,-7.8709
1974,9,2,1,129,-12.7362
1974,9,2,2,144,-9.0292
1974,9,2,3,139,-8.3904
1974,9,2,4,129,-8.0337
1974,9,2,5,89,-6.7596
1974,9,3,1,289,-13.0406
1974,9,3,2,186,-10.4819
1974,9,3,3,127,-9.6217
1974,9,3,4,83,-7.6808
1974,9,3,5,47,-7.6175
1974,10,1,1,154,17.1967
1974,10,1,2,208,10.6908
1974,10,1,3,351,8.1263
1974,10,1,4,396,6.7115
1974,10,1,5,638,7.5342
1974,10,2,1,128,16.8539
1974,10,2,2,144,9.1569
1974,10,2,3,139,8.5763
1974,10,2,4,130,7.4246
1974,10,2,5,89,9.0748
1974,10,3,1,288,19.9409
1974,10,3,2,186,17.2675
1974,10,3,3,126,6.9391
1974,10,3,4,83,9.6054
1974,10,3,5,47,4.4073
1974,11,1,1,154,-5.3172
1974,11,1,2,206,-4.0720
1974,11,1,3,349,-5.4689
1974,11,1,4,397,-5.8494
1974,11,1,5,633,-7.1048
1974,11,2,1,128,-3.6704
1974,11,2,2,144,-3.6991
1974,11,2,3,139,-5.2849
1974,11,2,4,130,-6.6631
1974,11,2,5,89,-3.6600
1974,11,3,1,288,-4.1687
1974,11,3,2,186,-4.0410
1974,11,3,3,125,-3.9341
1974,11,3,4,83,-3.4331
1974,11,3,5,47,-2.3674
1974,12,1,1,154,-4.1684
1974,12,1,2,205,-9.0373
1974,12,1,3,345,-6.9596
1974,12,1,4,393,-8.5296
1974,12,1,5,629,-9.0990
1974,12,2,1,128,-5.0038
1974,12,2,2,144,-5.9491
1974,12,2,3,139,-6.3346
1974,12,2,4,130,-5.8480
1974,12,2,5,89,-6.3895
1974,12,3,1,288,-2.9030
1974,12,3,2,186,-1.7086
1974,12,3,3,125,-0.7158
1974,12,3,4,83,-2.0711
1974,12,3,5,47,-2.3137
1975,1,1,1,153,23.3346
1975,1,1,2,206,28.6794
1975,1,1,3,340,27.4700
1975,1,1,4,394,29.2545
1975,1,1,5,629,32.5864
1975,1,2,1,127,19.6717
1975,1,2,2,143,27.1784
1975,1,2,3,138,27.0548
1975,1,2,4,130,28.0172
1975,1,2,5,89,29.2076
1975,1,3,1,288,8.8230
1975,1,3,2,185,15.5723
1975,1,3,3,126,23.2663
1975,1,3,4,83,20.7550
1975,1,3,5,47,20.3601
1975,2,1,1,151,6.4501
1975,2,1,2,204,7.2135
1975,2,1,3,342,5.3024
1975,2,1,4,394,5.1129
1975,2,1,5,629,3.7074
1975,2,2,1,127,6.3080
1975,2,2,2,143,3.9595
1975,2,2,3,138,5.5858
1975,2,2,4,130,5.4996
1975,2,2,5,88,1.7736
1975,2,3,1,288,9.1225
1975,2,3,2,185,4.2083
1975,2,3,3,126,3.8132
1975,2,3,4,83,3.6744
1975,2,3,5,47,0.1487
1975,3,1,1,150,5.7086
1975,3,1,2,203,7.2147
1975,3,1,3,347,9.1759
1975,3,1,4,394,8.7286
1975,3,1,5,629,11.4827
1975,3,2,1,127,2.5816
1975,3,2,2,143,6.6347
1975,3,2,3,138,8.5226
1975,3,2,4,130,8.7239
1975,3,2,5,88,9.2033
1975,3,3,1,287,1.9084
1975,3,3,2,185,1.5500
1975,3,3,3,126,9.1032
1975,3,3,4,83,5.6732
1975,3,3,5,47,8.0801
1975,4,1,1,152,6.8994
1975,4,1,2,201,6.2265
1975,4,1,3,347,5.9775
1975,4,1,4,394,5.1437
1975,4,1,5,628,2.1614
1975,4,2,1,127,4.6133
1975,4,2,2,143,4.8222
1975,4,2,3,138,4.9107
1975,4,2,4,130,5.1975
1975,4,2,5,88,3.8627
1975,4,3,1,287,4.9204
1975,4,3,2,185,5.2925
1975,4,3,3,126,5.3508
1975,4,3,4,83,4.5959
1975,4,3,5,47,4.2419
1975,5,1,1,152,13.3786
1975,5,1,2,202,10.1278
1975,5,1,3,344,9.4324
1975,5,1,4,390,7.8593
1975,5,1,5,625,7.0950
1975,5,2,1,127,10.6782
1975,5,2,2,142,8.5687
1975,5,2,3,138,8.1065
1975,5,2,4,130,5.4447
1975,5,2,5,88,6.5415
1975,5,3,1,287,5.1109
1975,5,3,2,185,6.3459
1975,5,3,3,126,4.0330
1975,5,3,4,83,4.7157
1975,5,3,5,47,5.7945
1975,6,1,1,151,5.2069
1975,6,1,2,200,8.0751
1975,6,1,3,345,7.3501
1975,6,1,4,388,8.1459
1975,6,1,5,625,7.9854
1975,6,2,1,127,7.6366
1975,6,2,2,141,6.7447
1975,6,2,3,137,7.9406
1975,6,2,4,130,7.1462
1975,6,2,5,88,3.2085
1975,6,3,1,287,3.3780
1975,6,3,2,185,7.0308
1975,6,3,3,125,8.0247
1975,6,3,4,83,4.9281
1975,6,3,5,47,7.8140
1975,7,1,1,154,-1.6595
1975,7,1,2,267,-1.3543
1975,7,1,3,360,-1.0759
1975,7,1,4,491,-1.3879
1975,7,1,5,719,1.0292
1975,7,2,1,122,-4.9706
1975,7,2,2,152,-3.2312
1975,7,2,3,144,-4.2384
1975,7,2,4,129,-1.7274
1975,7,2,5,111,-3.9987
1975,7,3,1,281,-7.6933
1975,7,3,2,189,-5.1040
1975,7,3,3,137,-4.4084
1975,7,3,4,83,-4.3128
1975,7,3,5,39,-2.9452
1975,8,1,1,154,-5.1574
1975,8,1,2,267,-5.9347
1975,8,1,3,358,-5.8402
1975,8,1,4,490,-6.3405
1975,8,1,5,717,-6.5303
1975,8,2,1,122,-3.6111
1975,8,2,2,152,-4.0417
1975,8,2,3,144,-4.6258
1975,8,2,4,128,-3.7313
1975,8,2,5,111,-6.3009
1975,8,3,1,281,-2.5342
1975,8,3,2,189,-0.4418
1975,8,3,3,137,-0.4146
1975,8,3,4,82,-2.1441
1975,8,3,5,39,-2.0000
1975,9,1,1,153,-5.0239
1975,9,1,2,268,-3.3208
1975,9,1,3,358,-2.7317
1975,9,1,4,491,-2.7712
1975,9,1,5,715,-3.7982
1975,9,2,1,120,-3.6813
1975,9,2,2,152,-4.0073
1975,9,2,3,144,-4.0713
1975,9,2,4,128,-2.5554
1975,9,2,5,111,-3.5604
1975,9,3,1,281,-3.8997
1975,9,3,2,188,-2.6121
1975,9,3,3,137,-2.1782
1975,9,3,4,82,-4.4493
1975,9,3,5,39,-4.0337
1975,10,1,1,152,0.0317
1975,10,1,2,267,2.1986
1975,10,1,3,356,2.2492
1975,10,1,4,490,2.2630
1975,10,1,5,713,2.0173
1975,10,2,1,119,0.0060
1975,10,2,2,152,1.7896
1975,10,2,3,144,4.8208
1975,10,2,4,129,4.2146
1975,10,2,5,110,3.1293
1975,10,3,1,281,7.0394
1975,10,3,2,188,6.0917
1975,10,3,3,135,5.2363
1975,10,3,4,82,5.3315
1975,10,3,5,39,3.6142
1975,11,1,1,152,-2.1756
1975,11,1,2,266,2.7588
1975,11,1,3,355,1.5382
1975,11,1,4,490,3.4492
1975,11,1,5,708,3.9338
1975,11,2,1,119,-0.4395
1975,11,2,2,152,3.4107
1975,11,2,3,144,4.2142
1975,11,2,4,129,4.3045
1975,11,2,5,109,2.7519
1975,11,3,1,281,3.4573
1975,11,3,2,188,1.8836
1975,11,3,3,135,1.9884
1975,11,3,4,82,4.9585
1975,11,3,5,39,2.6690
1975,12,1,1,151,-0.5943
1975,12,1,2,267,-1.0916
1975,12,1,3,353,-1.2271
1975,12,1,4,489,-1.5459
1975,12,1,5,703,-1.4611
1975,12,2,1,118,-1.9424
1975,12,2,2,151,-1.7955
1975,12,2,3,144,-0.5461
1975,12,2,4,129,-1.2443
1975,12,2,5,109,-0.4335
1975,12,3,1,280,-2.3694
1975,12,3,2,188,0.4739
1975,12,3,3,137,-0.0157
1975,12,3,4,82,0.2191
1975,12,3,5,39,0.4057
1976,1,1,1,146,14.9744
1976,1,1,2,258,17.2372
1976,1,1,3,341,21.4269
1976,1,1,4,477,24.2646
1976,1,1,5,674,25.1511
1976,1,2,1,118,13.4995
1976,1,2,2,149,14.8684
1976,1,2,3,142,20.9676
1976,1,2,4,129,21.5393
1976,1,2,5,109,20.9370
1976,1,3,1,280,10.7670
1976,1,3,2,187,11.3986
1976,1,3,3,137,16.3990
1976,1,3,4,82,17.6203
1976,1,3,5,39,17.0096
1976,2,1,1,145,4.8690
1976,2,1,2,255,9.6427
1976,2,1,3,343,9.6711
1976,2,1,4,473,11.1698
1976,2,1,5,676,16.0581
1976,2,2,1,117,4.0425
1976,2,2,2,149,6.7250
1976,2,2,3,142,7.0732
1976,2,2,4,128,7.6804
1976,2,2,5,109,8.9302
1976,2,3,1,281,-2.0295
1976,2,3,2,187,0.6507
1976,2,3,3,137,0.6890
1976,2,3,4,82,5.8491
1976,2,3,5,39,9.4028
1976,3,1,1,147,2.1222
1976,3,1,2,258,0.8919
1976,3,1,3,344,1.9693
1976,3,1,4,478,0.8181
1976,3,1,5,693,2.4084
1976,3,2,1,117,1.6563
1976,3,2,2,150,0.3012
1976,3,2,3,142,1.2858
1976,3,2,4,127,1.8750
1976,3,2,5,109,3.6376
1976,3,3,1,280,3.1212
1976,3,3,2,188,2.3073
1976,3,3,3,137,3.0357
1976,3,3,4,81,1.7798
1976,3,3,5,39,5.1434
1976,4,1,1,147,1.0971
1976,4,1,2,259,-1.8205
1976,4,1,3,340,-1.7660
1976,4,1,4,476,-0.9729
1976,4,1,5,689,-2.4219
1976,4,2,1,117,0.0184
1976,4,2,2,150,-0.7884
1976,4,2,3,141,-0.5261
1976,4,2,4,125,-0.3278
1976,4,2,5,109,-2.9646
1976,4,3,1,280,-1.8353
1976,4,3,2,188,-0.0458
1976,4,3,3,137,0.6774
1976,4,3,4,81,-0.0109
1976,4,3,5,39,-2.2040
1976,5,1,1,148,-0.7765
1976,5,1,2,261,-0.4242
1976,5,1,3,349,-2.1019
1976,5,1,4,477,-3.1983
1976,5,1,5,696,-5.3371
1976,5,2,1,117,1.6822
1976,5,2,2,149,-1.5961
1976,5,2,3,141,-2.6707
