year,month,rank_ME,rank_VHP,nstocks,ret_vw
2011,4,2,2,88,2.3150
2011,4,2,3,59,1.3618
2011,4,2,4,51,3.1491
2011,4,2,5,74,3.0242
2011,4,3,1,137,4.2476
2011,4,3,2,113,2.9133
2011,4,3,3,109,3.1675
2011,4,3,4,105,4.6635
2011,4,3,5,79,3.3520
2011,5,1,1,152,-3.3405
2011,5,1,2,72,-3.8958
2011,5,1,3,65,0.3862
2011,5,1,4,68,-1.9384
2011,5,1,5,147,-1.4840
2011,5,2,1,123,-1.6664
2011,5,2,2,88,0.0216
2011,5,2,3,59,1.3380
2011,5,2,4,51,-2.6975
2011,5,2,5,74,-2.5004
2011,5,3,1,136,-0.7459
2011,5,3,2,113,-2.8701
2011,5,3,3,109,-1.3872
2011,5,3,4,105,1.0108
2011,5,3,5,79,0.5704
2011,6,1,1,151,-1.1945
2011,6,1,2,72,-2.5662
2011,6,1,3,65,1.0489
2011,6,1,4,66,-1.5284
2011,6,1,5,144,-2.1084
2011,6,2,1,123,-2.0889
2011,6,2,2,87,-0.6603
2011,6,2,3,59,-1.2430
2011,6,2,4,51,-1.4271
2011,6,2,5,72,0.5763
2011,6,3,1,135,-1.4825
2011,6,3,2,112,-2.4333
2011,6,3,3,109,-1.1955
2011,6,3,4,105,-0.9021
2011,6,3,5,79,-0.5023
2011,7,1,1,213,-2.2365
2011,7,1,2,120,-2.4112
2011,7,1,3,70,-2.3124
2011,7,1,4,82,-2.9990
2011,7,1,5,219,-1.8476
2011,7,2,1,150,-5.3550
2011,7,2,2,98,-5.0927
2011,7,2,3,74,-2.8294
2011,7,2,4,73,-2.4532
2011,7,2,5,88,-5.5364
2011,7,3,1,123,-0.9760
2011,7,3,2,136,-3.3874
2011,7,3,3,135,-4.0873
2011,7,3,4,115,0.5265
2011,7,3,5,106,-0.9577
2011,8,1,1,213,-8.7492
2011,8,1,2,119,-8.3616
2011,8,1,3,70,-6.1243
2011,8,1,4,82,-9.6111
2011,8,1,5,219,-10.2586
2011,8,2,1,148,-10.0962
2011,8,2,2,98,-7.2902
2011,8,2,3,74,-5.8782
2011,8,2,4,73,-5.4986
2011,8,2,5,88,-9.1408
2011,8,3,1,122,-6.7518
2011,8,3,2,135,-6.8921
2011,8,3,3,135,-5.4035
2011,8,3,4,115,-2.0954
2011,8,3,5,106,-5.0364
2011,9,1,1,211,-10.7107
2011,9,1,2,116,-10.0494
2011,9,1,3,70,-11.3615
2011,9,1,4,82,-9.7554
2011,9,1,5,218,-11.2379
2011,9,2,1,146,-11.2363
2011,9,2,2,98,-11.1074
2011,9,2,3,74,-7.4755
2011,9,2,4,72,-8.9388
2011,9,2,5,88,-13.7526
2011,9,3,1,121,-10.5880
2011,9,3,2,135,-8.7323
2011,9,3,3,135,-6.7611
2011,9,3,4,115,-4.7564
2011,9,3,5,106,-4.8374
2011,10,1,1,209,14.4448
2011,10,1,2,116,14.8268
2011,10,1,3,69,12.8512
2011,10,1,4,82,13.8148
2011,10,1,5,216,11.1971
2011,10,2,1,146,16.0034
2011,10,2,2,98,14.8701
2011,10,2,3,74,15.7549
2011,10,2,4,72,13.6130
2011,10,2,5,86,16.4189
2011,10,3,1,121,13.8947
2011,10,3,2,135,13.3895
2011,10,3,3,134,11.8205
2011,10,3,4,115,8.5592
2011,10,3,5,103,8.8561
2011,11,1,1,208,-1.5960
2011,11,1,2,116,-0.1936
2011,11,1,3,68,-0.5913
2011,11,1,4,79,-0.6216
2011,11,1,5,215,-2.5119
2011,11,2,1,145,-1.5264
2011,11,2,2,98,0.8647
2011,11,2,3,73,1.4364
2011,11,2,4,71,-0.8546
2011,11,2,5,86,-1.1824
2011,11,3,1,121,-2.1365
2011,11,3,2,134,0.6352
2011,11,3,3,134,0.3557
2011,11,3,4,115,0.5923
2011,11,3,5,102,0.5241
2011,12,1,1,207,2.2877
2011,12,1,2,114,1.5041
2011,12,1,3,68,-0.2414
2011,12,1,4,79,2.8115
2011,12,1,5,212,0.8106
2011,12,2,1,144,-1.0880
2011,12,2,2,98,-0.4778
2011,12,2,3,73,0.3241
2011,12,2,4,71,0.4738
2011,12,2,5,85,0.4790
2011,12,3,1,121,-3.8828
2011,12,3,2,134,-2.5044
2011,12,3,3,134,1.8832
2011,12,3,4,114,1.7533
2011,12,3,5,100,1.6357
2012,1,1,1,205,7.7651
2012,1,1,2,113,6.7416
2012,1,1,3,68,5.8608
2012,1,1,4,79,6.1886
2012,1,1,5,210,10.3325
2012,1,2,1,144,7.9980
2012,1,2,2,98,6.4298
2012,1,2,3,73,3.6492
2012,1,2,4,71,5.6967
2012,1,2,5,85,7.6471
2012,1,3,1,120,9.5626
2012,1,3,2,133,7.4198
2012,1,3,3,132,3.9464
2012,1,3,4,114,3.5940
2012,1,3,5,100,2.4064
2012,2,1,1,204,2.5463
2012,2,1,2,112,0.3549
2012,2,1,3,68,-1.6014
2012,2,1,4,79,1.8538
2012,2,1,5,209,2.4929
2012,2,2,1,143,3.9597
2012,2,2,2,97,2.5351
2012,2,2,3,71,2.2744
2012,2,2,4,71,1.0551
2012,2,2,5,85,3.8802
2012,2,3,1,119,4.7652
2012,2,3,2,133,3.9863
2012,2,3,3,132,3.9621
2012,2,3,4,114,4.2212
2012,2,3,5,100,3.9986
2012,3,1,1,203,2.8278
2012,3,1,2,111,5.2896
2012,3,1,3,68,1.1752
2012,3,1,4,78,2.6879
2012,3,1,5,208,3.1874
2012,3,2,1,142,2.9243
2012,3,2,2,97,1.9073
2012,3,2,3,71,1.8116
2012,3,2,4,71,1.5399
2012,3,2,5,85,1.2113
2012,3,3,1,119,2.9010
2012,3,3,2,132,2.3750
2012,3,3,3,132,2.2173
2012,3,3,4,113,3.8758
2012,3,3,5,100,1.3131
2012,4,1,1,202,-2.5093
2012,4,1,2,111,-0.2540
2012,4,1,3,68,-0.6406
2012,4,1,4,76,-1.8693
2012,4,1,5,203,-1.5767
2012,4,2,1,142,-0.2633
2012,4,2,2,97,-0.2133
2012,4,2,3,71,-0.3672
2012,4,2,4,71,-0.7875
2012,4,2,5,85,-4.4826
2012,4,3,1,119,-0.6993
2012,4,3,2,132,-0.0865
2012,4,3,3,132,-0.0519
2012,4,3,4,112,-1.5582
2012,4,3,5,100,-0.1079
2012,5,1,1,200,-6.9229
2012,5,1,2,110,-7.0797
2012,5,1,3,68,-5.1392
2012,5,1,4,76,-5.8884
2012,5,1,5,201,-8.8553
2012,5,2,1,140,-8.0511
2012,5,2,2,97,-5.2770
2012,5,2,3,71,-4.7896
2012,5,2,4,71,-6.5222
2012,5,2,5,85,-7.1375
2012,5,3,1,119,-10.1256
2012,5,3,2,130,-7.9763
2012,5,3,3,132,-4.4538
2012,5,3,4,112,-2.7598
2012,5,3,5,100,-5.8297
2012,6,1,1,198,6.7044
2012,6,1,2,110,6.1579
2012,6,1,3,68,5.8292
2012,6,1,4,76,5.0031
2012,6,1,5,199,5.3089
2012,6,2,1,140,3.6839
2012,6,2,2,97,3.9531
2012,6,2,3,71,5.3120
2012,6,2,4,71,3.3543
2012,6,2,5,85,2.2001
2012,6,3,1,119,2.5393
2012,6,3,2,130,2.5750
2012,6,3,3,130,3.5018
2012,6,3,4,112,3.6991
2012,6,3,5,100,4.5824
2012,7,1,1,201,-1.9664
2012,7,1,2,83,-1.9281
2012,7,1,3,82,0.4817
2012,7,1,4,109,-2.6276
2012,7,1,5,198,-2.7884
2012,7,2,1,131,-2.9986
2012,7,2,2,92,-2.1541
2012,7,2,3,91,-1.8395
2012,7,2,4,98,-0.2188
2012,7,2,5,78,0.0283
2012,7,3,1,159,-1.7221
2012,7,3,2,143,1.9310
2012,7,3,3,127,1.7932
2012,7,3,4,125,2.8834
2012,7,3,5,104,-0.4040
2012,8,1,1,199,2.6571
2012,8,1,2,82,2.4607
2012,8,1,3,82,2.1565
2012,8,1,4,109,2.3931
2012,8,1,5,196,2.8357
2012,8,2,1,130,4.9544
2012,8,2,2,92,2.9378
2012,8,2,3,91,3.8499
2012,8,2,4,98,3.2085
2012,8,2,5,78,4.3522
2012,8,3,1,158,4.5687
2012,8,3,2,142,0.1524
2012,8,3,3,127,2.8182
2012,8,3,4,125,3.3174
2012,8,3,5,103,2.7168
2012,9,1,1,195,5.0966
2012,9,1,2,82,4.0351
2012,9,1,3,81,4.0101
2012,9,1,4,109,3.5612
2012,9,1,5,195,4.4299
2012,9,2,1,129,2.7908
2012,9,2,2,91,3.4574
2012,9,2,3,91,2.4126
2012,9,2,4,98,2.8600
2012,9,2,5,78,2.5808
2012,9,3,1,157,3.2843
2012,9,3,2,142,2.9325
2012,9,3,3,126,3.2218
2012,9,3,4,125,1.4624
2012,9,3,5,103,1.5747
2012,10,1,1,195,-4.5489
2012,10,1,2,81,-2.4415
2012,10,1,3,81,-3.4622
2012,10,1,4,109,-2.6859
2012,10,1,5,191,-0.9649
2012,10,2,1,129,-2.6340
2012,10,2,2,91,-0.9471
2012,10,2,3,90,0.5911
2012,10,2,4,98,-2.7891
2012,10,2,5,78,-0.6543
2012,10,3,1,156,-3.4499
2012,10,3,2,142,-1.1092
2012,10,3,3,126,-2.3802
2012,10,3,4,125,-3.5382
2012,10,3,5,103,-1.7847
2012,11,1,1,193,1.1054
2012,11,1,2,80,1.8821
2012,11,1,3,79,2.5718
2012,11,1,4,109,1.2173
2012,11,1,5,190,0.1435
2012,11,2,1,126,-0.8830
2012,11,2,2,91,0.3339
2012,11,2,3,90,1.0850
2012,11,2,4,98,3.2903
2012,11,2,5,77,3.4559
2012,11,3,1,156,2.4916
2012,11,3,2,142,1.6354
2012,11,3,3,126,2.0866
2012,11,3,4,125,0.0774
2012,11,3,5,103,-1.3534
2012,12,1,1,193,4.5998
2012,12,1,2,80,3.8123
2012,12,1,3,78,3.2694
2012,12,1,4,109,4.6895
2012,12,1,5,188,3.6330
2012,12,2,1,126,2.5449
2012,12,2,2,91,3.5432
2012,12,2,3,90,3.6864
2012,12,2,4,98,4.0620
2012,12,2,5,76,3.6817
2012,12,3,1,156,2.5879
2012,12,3,2,142,-0.4644
2012,12,3,3,126,0.7986
2012,12,3,4,124,-1.1623
2012,12,3,5,103,1.9581
2013,1,1,1,191,6.9146
2013,1,1,2,80,3.7847
2013,1,1,3,78,4.4675
2013,1,1,4,107,4.7607
2013,1,1,5,186,6.3179
2013,1,2,1,125,4.7652
2013,1,2,2,91,6.3179
2013,1,2,3,88,5.7271
2013,1,2,4,98,5.3278
2013,1,2,5,76,6.8868
2013,1,3,1,156,6.0702
2013,1,3,2,141,6.9647
2013,1,3,3,126,5.9441
2013,1,3,4,123,2.4916
2013,1,3,5,103,5.7910
2013,2,1,1,191,1.3076
2013,2,1,2,80,1.8421
2013,2,1,3,77,2.4343
2013,2,1,4,107,1.6912
2013,2,1,5,184,0.7140
2013,2,2,1,125,2.8842
2013,2,2,2,91,-0.5347
2013,2,2,3,87,0.1554
2013,2,2,4,98,0.1317
2013,2,2,5,76,1.3419
2013,2,3,1,154,-0.4827
2013,2,3,2,141,1.9314
2013,2,3,3,126,2.7184
2013,2,3,4,122,0.4241
2013,2,3,5,103,1.1175
2013,3,1,1,190,7.6325
2013,3,1,2,80,3.6339
2013,3,1,3,77,3.9177
2013,3,1,4,107,3.5944
2013,3,1,5,182,5.4706
2013,3,2,1,125,4.8290
2013,3,2,2,90,4.1786
2013,3,2,3,85,3.9048
2013,3,2,4,98,4.0312
2013,3,2,5,76,4.6177
2013,3,3,1,154,4.0261
2013,3,3,2,141,4.4804
2013,3,3,3,126,3.5963
2013,3,3,4,122,3.3569
2013,3,3,5,103,2.7810
2013,4,1,1,189,-0.3333
2013,4,1,2,80,-2.3759
2013,4,1,3,77,0.0152
2013,4,1,4,107,-0.6388
2013,4,1,5,182,-0.6247
2013,4,2,1,125,-1.8143
2013,4,2,2,90,-2.1007
2013,4,2,3,85,-1.0865
2013,4,2,4,98,-0.7217
2013,4,2,5,76,-1.0342
2013,4,3,1,154,-0.2454
2013,4,3,2,141,2.0598
2013,4,3,3,126,1.7834
2013,4,3,4,122,0.5227
2013,4,3,5,103,2.6122
2013,5,1,1,187,4.4491
2013,5,1,2,80,8.5741
2013,5,1,3,76,6.8978
2013,5,1,4,107,6.2405
2013,5,1,5,181,6.0186
2013,5,2,1,123,6.7321
2013,5,2,2,90,3.1129
2013,5,2,3,85,4.4046
2013,5,2,4,98,4.7840
2013,5,2,5,74,4.8401
2013,5,3,1,154,1.8515
2013,5,3,2,141,0.8824
2013,5,3,3,126,2.2117
2013,5,3,4,122,1.4649
2013,5,3,5,103,4.1183
2013,6,1,1,185,2.0419
2013,6,1,2,80,1.3627
2013,6,1,3,75,-0.1911
2013,6,1,4,107,-2.0484
2013,6,1,5,181,2.0021
2013,6,2,1,123,-0.7245
2013,6,2,2,89,-1.3176
2013,6,2,3,85,-0.7856
2013,6,2,4,98,-0.6636
2013,6,2,5,74,-1.8389
2013,6,3,1,153,-1.2221
2013,6,3,2,141,-0.3735
2013,6,3,3,126,0.2434
2013,6,3,4,122,-4.2629
2013,6,3,5,102,-2.0307
2013,7,1,1,169,7.9812
2013,7,1,2,90,6.9950
2013,7,1,3,60,7.5777
2013,7,1,4,84,8.3937
2013,7,1,5,184,8.4216
2013,7,2,1,136,6.3896
2013,7,2,2,94,5.8932
2013,7,2,3,72,6.3997
2013,7,2,4,85,5.7954
2013,7,2,5,79,7.0724
2013,7,3,1,137,5.6011
2013,7,3,2,123,5.9331
2013,7,3,3,133,5.1873
2013,7,3,4,106,3.9933
2013,7,3,5,100,6.0261
2013,8,1,1,169,-1.0961
2013,8,1,2,90,-2.8174
2013,8,1,3,60,-3.9325
2013,8,1,4,84,-4.0293
2013,8,1,5,183,-2.8066
2013,8,2,1,136,-2.2263
2013,8,2,2,94,-1.7482
2013,8,2,3,72,-4.0276
2013,8,2,4,84,-3.4880
2013,8,2,5,78,-2.4154
2013,8,3,1,137,-1.6244
2013,8,3,2,122,-2.3551
2013,8,3,3,133,-3.7760
2013,8,3,4,105,-1.9736
2013,8,3,5,100,-1.6235
2013,9,1,1,168,7.6634
2013,9,1,2,88,7.5814
2013,9,1,3,60,6.1507
2013,9,1,4,84,7.3994
2013,9,1,5,182,6.8778
2013,9,2,1,136,6.6596
2013,9,2,2,94,5.4995
2013,9,2,3,72,7.1443
2013,9,2,4,84,6.5405
2013,9,2,5,77,6.2253
2013,9,3,1,137,5.6000
2013,9,3,2,122,3.4589
2013,9,3,3,133,3.4279
2013,9,3,4,105,2.7419
2013,9,3,5,100,2.3112
2013,10,1,1,168,4.1898
2013,10,1,2,87,3.5288
2013,10,1,3,59,3.1458
2013,10,1,4,84,4.2528
2013,10,1,5,182,3.1139
2013,10,2,1,136,2.8458
2013,10,2,2,94,2.8176
2013,10,2,3,71,3.1221
2013,10,2,4,84,4.0216
2013,10,2,5,77,3.7419
2013,10,3,1,137,2.0132
2013,10,3,2,122,3.7516
2013,10,3,3,133,6.4112
2013,10,3,4,104,3.4586
2013,10,3,5,99,4.1775
2013,11,1,1,164,5.4294
2013,11,1,2,86,5.9495
2013,11,1,3,59,5.5604
2013,11,1,4,82,5.6949
2013,11,1,5,181,5.3646
2013,11,2,1,135,3.4663
2013,11,2,2,94,3.5399
2013,11,2,3,70,3.1792
2013,11,2,4,82,4.4281
2013,11,2,5,77,4.7737
2013,11,3,1,136,0.6078
2013,11,3,2,122,3.2839
2013,11,3,3,133,2.3441
2013,11,3,4,104,3.1499
2013,11,3,5,98,3.7879
2013,12,1,1,162,2.7911
2013,12,1,2,85,3.1156
2013,12,1,3,59,1.7828
2013,12,1,4,80,1.5204
2013,12,1,5,178,-0.2933
2013,12,2,1,135,2.5683
2013,12,2,2,92,2.8183
2013,12,2,3,70,1.3531
2013,12,2,4,82,1.3093
2013,12,2,5,76,2.8681
2013,12,3,1,136,3.1098
2013,12,3,2,122,1.3958
2013,12,3,3,133,2.4868
2013,12,3,4,104,1.2976
2013,12,3,5,98,4.2457
2014,1,1,1,162,-4.0910
2014,1,1,2,85,-3.7938
2014,1,1,3,59,-5.4010
2014,1,1,4,80,-4.6536
2014,1,1,5,177,-4.3868
2014,1,2,1,135,-2.8150
2014,1,2,2,92,-2.3201
2014,1,2,3,68,-3.6960
2014,1,2,4,82,-5.2618
2014,1,2,5,74,-5.4613
2014,1,3,1,136,-2.0069
2014,1,3,2,121,-2.1219
2014,1,3,3,132,-2.9138
2014,1,3,4,103,-2.8552
2014,1,3,5,98,-7.1674
2014,2,1,1,161,4.8571
2014,2,1,2,85,3.3902
2014,2,1,3,59,6.8230
2014,2,1,4,80,4.8946
2014,2,1,5,176,5.3448
2014,2,2,1,132,3.9434
2014,2,2,2,91,4.3767
2014,2,2,3,68,4.7015
2014,2,2,4,82,3.7553
2014,2,2,5,74,6.9585
2014,2,3,1,134,5.9697
2014,2,3,2,121,5.1560
2014,2,3,3,132,4.6340
2014,2,3,4,102,4.8155
2014,2,3,5,98,5.0978
2014,3,1,1,158,-0.0537
2014,3,1,2,85,1.8484
2014,3,1,3,58,0.2738
2014,3,1,4,78,0.5167
2014,3,1,5,174,1.2378
2014,3,2,1,131,-1.5148
2014,3,2,2,91,0.9712
2014,3,2,3,68,1.7922
2014,3,2,4,81,1.2270
2014,3,2,5,73,2.0659
2014,3,3,1,134,-2.6405
2014,3,3,2,120,0.0228
2014,3,3,3,132,-0.2674
2014,3,3,4,102,2.6322
2014,3,3,5,98,1.6638
2014,4,1,1,158,-5.1405
2014,4,1,2,85,-5.2442
2014,4,1,3,57,-1.5810
2014,4,1,4,79,-0.9591
2014,4,1,5,173,-3.5793
2014,4,2,1,131,-3.7560
2014,4,2,2,91,-2.6234
2014,4,2,3,68,-0.9337
2014,4,2,4,81,-1.8960
2014,4,2,5,73,-0.1532
2014,4,3,1,134,-0.9058
2014,4,3,2,120,-0.1024
2014,4,3,3,132,1.4602
2014,4,3,4,102,0.5173
2014,4,3,5,98,3.7619
2014,5,1,1,156,-0.4325
2014,5,1,2,85,0.3001
2014,5,1,3,57,-0.4151
2014,5,1,4,79,-1.3369
2014,5,1,5,171,1.7555
2014,5,2,1,131,1.1308
2014,5,2,2,91,-0.6404
2014,5,2,3,67,1.5242
2014,5,2,4,81,1.9950
2014,5,2,5,73,-1.5461
2014,5,3,1,134,3.2651
2014,5,3,2,120,1.0966
2014,5,3,3,132,2.4461
2014,5,3,4,102,1.9422
2014,5,3,5,98,1.5942
2014,6,1,1,156,4.8677
2014,6,1,2,85,6.0865
2014,6,1,3,57,2.0293
2014,6,1,4,79,4.8672
2014,6,1,5,169,2.5609
2014,6,2,1,131,6.2592
2014,6,2,2,90,3.5712
2014,6,2,3,67,6.2682
2014,6,2,4,80,4.0069
2014,6,2,5,73,4.0927
2014,6,3,1,133,3.1749
2014,6,3,2,119,1.7889
2014,6,3,3,132,1.5282
2014,6,3,4,102,1.8116
2014,6,3,5,98,2.1891
2014,7,1,1,168,-5.9895
2014,7,1,2,82,-4.1241
2014,7,1,3,55,-2.2599
2014,7,1,4,61,-6.2126
2014,7,1,5,132,-7.2982
2014,7,2,1,153,-6.3299
2014,7,2,2,103,-6.2161
2014,7,2,3,78,-6.2906
2014,7,2,4,59,-7.6954
2014,7,2,5,59,-5.6925
2014,7,3,1,126,-0.0437
2014,7,3,2,131,-3.2566
2014,7,3,3,125,-1.9772
2014,7,3,4,131,-2.9484
2014,7,3,5,109,0.1183
2014,8,1,1,167,3.9285
2014,8,1,2,82,3.6772
2014,8,1,3,55,5.7115
2014,8,1,4,61,3.3728
2014,8,1,5,131,4.4153
2014,8,2,1,152,4.2026
2014,8,2,2,102,5.2403
2014,8,2,3,78,3.7754
2014,8,2,4,59,5.5140
2014,8,2,5,59,4.0805
2014,8,3,1,126,6.3872
2014,8,3,2,131,3.2244
2014,8,3,3,125,3.6420
2014,8,3,4,131,4.7813
2014,8,3,5,109,3.6849
2014,9,1,1,166,-7.2450
2014,9,1,2,81,-3.8478
2014,9,1,3,55,-6.3480
2014,9,1,4,61,-6.2272
2014,9,1,5,131,-6.7223
2014,9,2,1,151,-4.2982
2014,9,2,2,102,-4.4476
2014,9,2,3,77,-5.7842
2014,9,2,4,59,-5.5408
2014,9,2,5,59,-7.2930
2014,9,3,1,126,-2.6001
2014,9,3,2,131,-1.8671
2014,9,3,3,125,-1.2487
2014,9,3,4,131,-1.6681
2014,9,3,5,108,-2.5697
2014,10,1,1,166,5.7171
2014,10,1,2,81,9.1007
2014,10,1,3,55,5.6709
2014,10,1,4,60,7.7115
2014,10,1,5,131,6.6103
2014,10,2,1,151,6.3745
2014,10,2,2,102,7.1281
2014,10,2,3,77,4.5641
2014,10,2,4,59,6.5552
2014,10,2,5,59,4.7307
2014,10,3,1,126,1.9590
2014,10,3,2,130,1.9525
2014,10,3,3,125,2.9658
2014,10,3,4,131,2.9473
2014,10,3,5,108,0.9334
2014,11,1,1,166,-0.8459
2014,11,1,2,82,-2.3343
2014,11,1,3,54,0.3799
2014,11,1,4,60,-1.8984
2014,11,1,5,130,-1.1165
2014,11,2,1,151,1.3034
2014,11,2,2,101,0.3682
2014,11,2,3,77,0.3543
2014,11,2,4,59,-0.8749
2014,11,2,5,59,2.5355
2014,11,3,1,126,1.8411
2014,11,3,2,130,2.8267
2014,11,3,3,125,3.2595
2014,11,3,4,130,3.7232
2014,11,3,5,108,2.7165
2014,12,1,1,165,5.9813
2014,12,1,2,82,5.6160
2014,12,1,3,54,7.4359
2014,12,1,4,59,4.1102
2014,12,1,5,129,4.2679
2014,12,2,1,151,1.0241
2014,12,2,2,101,2.6324
2014,12,2,3,77,-0.0522
2014,12,2,4,58,2.4083
2014,12,2,5,59,0.6179
2014,12,3,1,123,-1.1377
2014,12,3,2,130,-0.1930
2014,12,3,3,125,0.2212
2014,12,3,4,130,-0.0110
2014,12,3,5,108,-1.3914
2015,1,1,1,164,-5.3816
2015,1,1,2,82,-5.4996
2015,1,1,3,54,-5.1267
2015,1,1,4,59,-3.9358
2015,1,1,5,128,-4.9126
2015,1,2,1,151,-4.0164
2015,1,2,2,100,-1.5437
2015,1,2,3,76,-4.3426
2015,1,2,4,58,-4.0083
2015,1,2,5,59,-3.5645
2015,1,3,1,121,2.0118
2015,1,3,2,130,-2.0387
2015,1,3,3,125,-3.6893
2015,1,3,4,130,-3.5612
2015,1,3,5,108,-2.9702
2015,2,1,1,163,4.9111
2015,2,1,2,81,3.6977
2015,2,1,3,54,6.2537
2015,2,1,4,59,7.2205
2015,2,1,5,128,6.9357
2015,2,2,1,151,8.8139
2015,2,2,2,100,5.9735
2015,2,2,3,76,6.1487
2015,2,2,4,58,3.5027
2015,2,2,5,59,7.6411
2015,2,3,1,120,5.4677
2015,2,3,2,129,6.7647
2015,2,3,3,125,6.5660
2015,2,3,4,129,4.1933
2015,2,3,5,108,6.2338
2015,3,1,1,163,1.3617
2015,3,1,2,80,0.8753
2015,3,1,3,54,2.5273
2015,3,1,4,59,6.5933
2015,3,1,5,126,1.7094
2015,3,2,1,149,1.6094
2015,3,2,2,100,2.2048
2015,3,2,3,75,-0.2293
2015,3,2,4,58,2.9605
2015,3,2,5,59,1.7132
2015,3,3,1,120,-0.2138
2015,3,3,2,128,-0.5394
2015,3,3,3,125,-1.9685
2015,3,3,4,129,-1.9418
2015,3,3,5,108,-2.5873
2015,4,1,1,160,-0.7619
2015,4,1,2,80,-3.0657
2015,4,1,3,54,-3.6872
2015,4,1,4,59,-4.3918
2015,4,1,5,126,-1.9693
2015,4,2,1,149,-2.5484
2015,4,2,2,100,-1.7666
2015,4,2,3,74,-1.7396
2015,4,2,4,58,-3.2558
2015,4,2,5,59,-2.6387
2015,4,3,1,120,0.5634
2015,4,3,2,125,-0.0179
2015,4,3,3,125,0.4692
2015,4,3,4,128,-0.9427
2015,4,3,5,108,3.0593
2015,5,1,1,159,1.0321
2015,5,1,2,80,2.5813
2015,5,1,3,54,1.2474
2015,5,1,4,58,0.8483
2015,5,1,5,126,0.1631
2015,5,2,1,149,0.7441
2015,5,2,2,100,2.7928
2015,5,2,3,74,1.3838
2015,5,2,4,58,0.5898
2015,5,2,5,59,2.4330
2015,5,3,1,119,2.1132
2015,5,3,2,125,2.1499
2015,5,3,3,125,0.8842
2015,5,3,4,127,-0.3344
2015,5,3,5,108,0.3874
2015,6,1,1,159,2.9385
2015,6,1,2,80,1.6652
2015,6,1,3,54,2.4369
2015,6,1,4,57,2.7619
2015,6,1,5,126,0.4264
2015,6,2,1,149,1.6477
2015,6,2,2,100,1.3392
2015,6,2,3,74,0.9242
2015,6,2,4,58,-1.0228
2015,6,2,5,59,-0.9421
2015,6,3,1,119,0.6667
2015,6,3,2,125,-1.9008
2015,6,3,3,125,-1.6560
2015,6,3,4,127,-3.6135
2015,6,3,5,106,-3.1943
2015,7,1,1,144,-4.9056
2015,7,1,2,80,-4.2952
2015,7,1,3,54,-4.9979
2015,7,1,4,69,-1.2935
2015,7,1,5,119,-8.6846
2015,7,2,1,131,-1.3962
2015,7,2,2,94,-0.5740
2015,7,2,3,80,-2.3079
2015,7,2,4,66,-2.4779
2015,7,2,5,87,-5.4908
2015,7,3,1,155,4.5434
2015,7,3,2,141,2.8313
2015,7,3,3,130,2.1937
2015,7,3,4,123,-0.5293
2015,7,3,5,94,-1.1774
2015,8,1,1,142,-4.0048
2015,8,1,2,80,-3.6328
2015,8,1,3,53,-6.4685
2015,8,1,4,69,-3.9165
2015,8,1,5,119,-1.5593
2015,8,2,1,131,-6.5192
2015,8,2,2,93,-5.2281
2015,8,2,3,80,-4.3139
2015,8,2,4,66,-4.8068
2015,8,2,5,86,-4.0302
2015,8,3,1,153,-5.8269
2015,8,3,2,141,-5.1456
2015,8,3,3,129,-7.2433
2015,8,3,4,123,-5.5717
2015,8,3,5,94,-6.1930
2015,9,1,1,142,-5.0449
2015,9,1,2,80,-4.0039
2015,9,1,3,53,-6.2612
2015,9,1,4,68,-5.1090
2015,9,1,5,119,-9.5116
2015,9,2,1,130,-5.3102
2015,9,2,2,93,-3.4594
2015,9,2,3,80,-2.1100
2015,9,2,4,65,-5.6851
2015,9,2,5,85,-10.0692
2015,9,3,1,150,-3.7761
2015,9,3,2,140,-0.8670
2015,9,3,3,129,-1.5014
2015,9,3,4,123,-1.8213
2015,9,3,5,94,-4.1356
2015,10,1,1,142,7.5540
2015,10,1,2,80,4.1709
2015,10,1,3,53,6.5261
2015,10,1,4,67,4.8616
2015,10,1,5,119,8.3402
2015,10,2,1,129,5.8211
2015,10,2,2,93,5.2311
2015,10,2,3,80,6.5622
2015,10,2,4,65,6.4663
2015,10,2,5,85,9.1398
2015,10,3,1,149,5.9571
2015,10,3,2,140,7.7897
2015,10,3,3,129,8.5563
2015,10,3,4,123,8.3067
2015,10,3,5,94,9.4299
2015,11,1,1,140,-0.1419
2015,11,1,2,80,1.5856
2015,11,1,3,53,1.9323
2015,11,1,4,67,0.5051
2015,11,1,5,119,0.7544
2015,11,2,1,127,3.5374
2015,11,2,2,92,3.7956
2015,11,2,3,79,2.9745
2015,11,2,4,65,3.0555
2015,11,2,5,84,2.7790
2015,11,3,1,149,0.2613
2015,11,3,2,140,0.6382
2015,11,3,3,129,-0.9227
2015,11,3,4,123,0.0242
2015,11,3,5,94,0.5045
2015,12,1,1,138,-4.1440
2015,12,1,2,80,-4.6519
2015,12,1,3,53,-0.8216
2015,12,1,4,67,-6.6423
2015,12,1,5,119,-7.2573
2015,12,2,1,127,-5.8866
2015,12,2,2,92,-3.5880
2015,12,2,3,78,-4.9642
2015,12,2,4,65,-3.6713
2015,12,2,5,84,-9.0260
2015,12,3,1,148,0.1316
2015,12,3,2,139,-1.7081
2015,12,3,3,129,-0.9394
2015,12,3,4,123,-3.0881
2015,12,3,5,94,-4.0608
2016,1,1,1,137,-8.7866
2016,1,1,2,80,-3.3270
