year,month,rank_ME,rank_BMJ,nstocks,ret_vw
2012,5,1,2,191,-6.8253
2012,5,1,3,195,-5.5742
2012,5,1,4,256,-9.0118
2012,5,1,5,465,-6.6949
2012,5,2,1,174,-5.5046
2012,5,2,2,139,-6.2843
2012,5,2,3,133,-7.2388
2012,5,2,4,107,-6.9245
2012,5,2,5,96,-6.3105
2012,5,3,1,237,-6.1131
2012,5,3,2,182,-4.4447
2012,5,3,3,115,-7.7380
2012,5,3,4,99,-3.6874
2012,5,3,5,66,-2.8930
2012,6,1,1,246,6.9089
2012,6,1,2,190,6.6626
2012,6,1,3,193,7.0557
2012,6,1,4,255,5.2320
2012,6,1,5,461,6.1196
2012,6,2,1,173,5.3661
2012,6,2,2,139,5.3399
2012,6,2,3,133,3.4892
2012,6,2,4,107,3.8168
2012,6,2,5,96,4.1410
2012,6,3,1,236,2.4413
2012,6,3,2,182,3.4103
2012,6,3,3,114,4.8261
2012,6,3,4,99,4.9950
2012,6,3,5,65,6.1522
2012,7,1,1,249,-1.6578
2012,7,1,2,174,-1.6693
2012,7,1,3,200,-0.5279
2012,7,1,4,282,-2.7003
2012,7,1,5,490,-4.0668
2012,7,2,1,168,-3.7040
2012,7,2,2,144,-2.5188
2012,7,2,3,129,-0.2242
2012,7,2,4,128,-1.1442
2012,7,2,5,79,-1.2491
2012,7,3,1,257,1.0208
2012,7,3,2,187,1.6104
2012,7,3,3,129,2.0636
2012,7,3,4,102,1.7774
2012,7,3,5,72,0.6811
2012,8,1,1,248,2.2728
2012,8,1,2,171,4.0372
2012,8,1,3,199,3.3381
2012,8,1,4,282,1.6334
2012,8,1,5,482,4.0946
2012,8,2,1,166,2.6465
2012,8,2,2,144,3.3178
2012,8,2,3,129,5.0954
2012,8,2,4,128,4.3372
2012,8,2,5,79,3.3863
2012,8,3,1,255,2.6190
2012,8,3,2,186,2.4279
2012,8,3,3,129,1.7674
2012,8,3,4,101,0.8681
2012,8,3,5,72,2.2692
2012,9,1,1,245,5.7967
2012,9,1,2,170,4.0203
2012,9,1,3,198,4.0075
2012,9,1,4,280,4.1502
2012,9,1,5,476,5.2344
2012,9,2,1,165,3.4146
2012,9,2,2,142,2.4434
2012,9,2,3,129,2.3000
2012,9,2,4,128,2.9282
2012,9,2,5,79,4.4712
2012,9,3,1,252,1.7539
2012,9,3,2,186,2.7047
2012,9,3,3,129,3.5935
2012,9,3,4,101,2.8857
2012,9,3,5,72,2.6649
2012,10,1,1,244,-5.6259
2012,10,1,2,167,-3.5445
2012,10,1,3,196,-3.1505
2012,10,1,4,279,-3.8858
2012,10,1,5,471,-3.9359
2012,10,2,1,165,-4.9150
2012,10,2,2,142,-1.2208
2012,10,2,3,129,-0.3817
2012,10,2,4,127,0.3718
2012,10,2,5,79,-0.1866
2012,10,3,1,252,-3.4280
2012,10,3,2,185,-1.2544
2012,10,3,3,129,-2.6507
2012,10,3,4,101,0.2329
2012,10,3,5,72,-1.8009
2012,11,1,1,243,0.0850
2012,11,1,2,165,1.1602
2012,11,1,3,195,0.3197
2012,11,1,4,275,1.1075
2012,11,1,5,469,1.9653
2012,11,2,1,162,0.0452
2012,11,2,2,142,2.1541
2012,11,2,3,126,1.9614
2012,11,2,4,126,1.6448
2012,11,2,5,79,0.6889
2012,11,3,1,250,1.5924
2012,11,3,2,185,0.7338
2012,11,3,3,128,0.7418
2012,11,3,4,101,0.5686
2012,11,3,5,72,-1.8825
2012,12,1,1,243,0.8503
2012,12,1,2,163,2.7651
2012,12,1,3,193,3.7003
2012,12,1,4,273,4.8606
2012,12,1,5,461,5.0319
2012,12,2,1,162,2.3473
2012,12,2,2,142,3.8391
2012,12,2,3,126,3.6898
2012,12,2,4,126,2.8973
2012,12,2,5,78,5.5887
2012,12,3,1,250,-0.7715
2012,12,3,2,184,0.7179
2012,12,3,3,128,1.3946
2012,12,3,4,101,2.2262
2012,12,3,5,72,3.1193
2013,1,1,1,240,6.5649
2013,1,1,2,162,6.9396
2013,1,1,3,193,5.9577
2013,1,1,4,273,4.6766
2013,1,1,5,451,6.6351
2013,1,2,1,158,6.4911
2013,1,2,2,142,6.8059
2013,1,2,3,125,5.5011
2013,1,2,4,125,7.1568
2013,1,2,5,77,5.6760
2013,1,3,1,250,3.8970
2013,1,3,2,183,6.0572
2013,1,3,3,127,6.5667
2013,1,3,4,101,5.9065
2013,1,3,5,72,7.6671
2013,2,1,1,239,-0.7071
2013,2,1,2,161,1.3743
2013,2,1,3,192,0.9851
2013,2,1,4,273,1.3833
2013,2,1,5,447,0.9818
2013,2,2,1,158,1.3510
2013,2,2,2,142,1.0261
2013,2,2,3,125,0.3684
2013,2,2,4,124,1.0122
2013,2,2,5,77,1.1468
2013,2,3,1,250,0.8678
2013,2,3,2,183,1.3980
2013,2,3,3,125,2.1532
2013,2,3,4,100,2.2815
2013,2,3,5,72,1.1896
2013,3,1,1,238,9.5058
2013,3,1,2,161,7.1102
2013,3,1,3,191,4.9102
2013,3,1,4,272,4.1475
2013,3,1,5,442,4.2996
2013,3,2,1,158,4.3096
2013,3,2,2,141,4.3315
2013,3,2,3,122,5.2899
2013,3,2,4,124,4.8742
2013,3,2,5,77,4.5153
2013,3,3,1,250,3.7737
2013,3,3,2,183,3.2653
2013,3,3,3,125,3.2071
2013,3,3,4,100,5.2132
2013,3,3,5,72,5.4089
2013,4,1,1,237,2.3859
2013,4,1,2,158,-2.0814
2013,4,1,3,191,-1.2952
2013,4,1,4,269,-0.0662
2013,4,1,5,435,0.1161
2013,4,2,1,158,-0.7762
2013,4,2,2,141,-1.1352
2013,4,2,3,122,-0.5982
2013,4,2,4,124,-2.1978
2013,4,2,5,77,0.9251
2013,4,3,1,250,1.9317
2013,4,3,2,183,1.5290
2013,4,3,3,125,1.7931
2013,4,3,4,100,1.7404
2013,4,3,5,72,0.2247
2013,5,1,1,235,4.8101
2013,5,1,2,158,6.1774
2013,5,1,3,190,5.0624
2013,5,1,4,269,4.7152
2013,5,1,5,428,6.3380
2013,5,2,1,158,4.5646
2013,5,2,2,139,5.1269
2013,5,2,3,120,5.6752
2013,5,2,4,124,4.6338
2013,5,2,5,77,6.8696
2013,5,3,1,250,1.8956
2013,5,3,2,183,2.6487
2013,5,3,3,125,0.8620
2013,5,3,4,100,0.5162
2013,5,3,5,72,2.6187
2013,6,1,1,233,-1.7956
2013,6,1,2,158,1.6218
2013,6,1,3,189,2.1461
2013,6,1,4,266,0.7862
2013,6,1,5,424,-0.4039
2013,6,2,1,158,1.0983
2013,6,2,2,138,-0.1739
2013,6,2,3,120,-0.7932
2013,6,2,4,124,-1.5826
2013,6,2,5,77,-3.1426
2013,6,3,1,250,-2.6076
2013,6,3,2,183,-0.5625
2013,6,3,3,125,-0.6674
2013,6,3,4,100,-0.2927
2013,6,3,5,70,-1.2505
2013,7,1,1,211,7.4436
2013,7,1,2,166,8.5172
2013,7,1,3,191,8.1765
2013,7,1,4,261,6.7018
2013,7,1,5,471,8.7601
2013,7,2,1,163,7.4876
2013,7,2,2,141,6.3227
2013,7,2,3,133,7.8970
2013,7,2,4,117,5.2654
2013,7,2,5,97,7.6185
2013,7,3,1,249,4.6228
2013,7,3,2,188,7.0291
2013,7,3,3,129,4.6035
2013,7,3,4,90,5.4883
2013,7,3,5,79,4.6268
2013,8,1,1,211,-2.7211
2013,8,1,2,165,-2.1067
2013,8,1,3,191,-1.4473
2013,8,1,4,261,-2.6818
2013,8,1,5,468,-3.7679
2013,8,2,1,162,0.4442
2013,8,2,2,141,-2.9508
2013,8,2,3,132,-2.9740
2013,8,2,4,116,-4.3516
2013,8,2,5,97,-3.1387
2013,8,3,1,249,-2.0128
2013,8,3,2,186,-1.4412
2013,8,3,3,128,-3.5532
2013,8,3,4,89,-3.2597
2013,8,3,5,79,-2.6408
2013,9,1,1,208,6.8655
2013,9,1,2,164,8.2272
2013,9,1,3,190,7.7770
2013,9,1,4,259,8.2618
2013,9,1,5,462,5.7868
2013,9,2,1,162,6.6173
2013,9,2,2,141,5.4674
2013,9,2,3,131,7.1360
2013,9,2,4,116,6.4961
2013,9,2,5,97,5.1633
2013,9,3,1,249,4.8789
2013,9,3,2,186,2.9763
2013,9,3,3,128,2.9118
2013,9,3,4,89,3.0594
2013,9,3,5,79,2.6257
2013,10,1,1,206,-0.4856
2013,10,1,2,163,1.3949
2013,10,1,3,190,0.7554
2013,10,1,4,256,4.2617
2013,10,1,5,460,3.5973
2013,10,2,1,161,0.3262
2013,10,2,2,141,2.7106
2013,10,2,3,131,3.1168
2013,10,2,4,116,3.6859
2013,10,2,5,97,4.2847
2013,10,3,1,248,4.5513
2013,10,3,2,186,4.1331
2013,10,3,3,128,4.6589
2013,10,3,4,88,4.4811
2013,10,3,5,79,5.6251
2013,11,1,1,206,6.2767
2013,11,1,2,163,7.2402
2013,11,1,3,188,6.4941
2013,11,1,4,252,5.4942
2013,11,1,5,456,4.5286
2013,11,2,1,157,4.4361
2013,11,2,2,141,4.1667
2013,11,2,3,130,3.3580
2013,11,2,4,115,3.3545
2013,11,2,5,96,0.7789
2013,11,3,1,247,3.0305
2013,11,3,2,184,3.0794
2013,11,3,3,128,2.6499
2013,11,3,4,88,1.1986
2013,11,3,5,79,-0.6153
2013,12,1,1,206,1.0242
2013,12,1,2,160,4.0381
2013,12,1,3,186,3.5714
2013,12,1,4,250,1.5317
2013,12,1,5,446,2.9084
2013,12,2,1,157,2.8532
2013,12,2,2,140,1.4814
2013,12,2,3,129,2.3125
2013,12,2,4,114,3.7342
2013,12,2,5,95,2.0195
2013,12,3,1,247,2.4934
2013,12,3,2,184,2.0612
2013,12,3,3,128,3.6810
2013,12,3,4,88,3.2744
2013,12,3,5,79,1.6804
2014,1,1,1,205,3.5347
2014,1,1,2,160,-1.2553
2014,1,1,3,186,-1.1679
2014,1,1,4,248,-3.9241
2014,1,1,5,445,-2.5955
2014,1,2,1,157,1.4362
2014,1,2,2,138,-3.0406
2014,1,2,3,128,-4.5042
2014,1,2,4,113,-3.9141
2014,1,2,5,94,-1.9404
2014,1,3,1,246,-2.3792
2014,1,3,2,183,-3.9980
2014,1,3,3,127,-3.7007
2014,1,3,4,88,-3.6720
2014,1,3,5,78,-3.0125
2014,2,1,1,205,4.8220
2014,2,1,2,160,4.5455
2014,2,1,3,185,5.0321
2014,2,1,4,245,5.6092
2014,2,1,5,444,5.3364
2014,2,2,1,156,5.0011
2014,2,2,2,138,6.2218
2014,2,2,3,126,4.6841
2014,2,2,4,113,6.0455
2014,2,2,5,93,3.9855
2014,2,3,1,245,4.9896
2014,2,3,2,181,5.3538
2014,2,3,3,127,5.1941
2014,2,3,4,88,3.0940
2014,2,3,5,78,4.4510
2014,3,1,1,202,-4.4355
2014,3,1,2,158,-0.7905
2014,3,1,3,184,-1.2048
2014,3,1,4,241,1.3398
2014,3,1,5,438,2.0727
2014,3,2,1,155,-5.4600
2014,3,2,2,137,0.1107
2014,3,2,3,126,0.8251
2014,3,2,4,112,1.1430
2014,3,2,5,93,0.6836
2014,3,3,1,245,-1.9299
2014,3,3,2,180,0.9208
2014,3,3,3,127,0.7744
2014,3,3,4,88,2.1244
2014,3,3,5,78,4.8116
2014,4,1,1,201,-10.8652
2014,4,1,2,158,-5.5047
2014,4,1,3,184,-5.1036
2014,4,1,4,238,-3.8279
2014,4,1,5,435,-4.3899
2014,4,2,1,155,-7.7261
2014,4,2,2,136,-2.7945
2014,4,2,3,126,-2.8508
2014,4,2,4,112,-1.0940
2014,4,2,5,93,-0.2078
2014,4,3,1,245,-0.7116
2014,4,3,2,179,1.3131
2014,4,3,3,127,1.7873
2014,4,3,4,88,2.4248
2014,4,3,5,78,3.6503
2014,5,1,1,201,-2.5383
2014,5,1,2,158,-0.2563
2014,5,1,3,181,0.5090
2014,5,1,4,237,-1.5679
2014,5,1,5,432,-0.8959
2014,5,2,1,155,0.2863
2014,5,2,2,136,0.6201
2014,5,2,3,126,1.5199
2014,5,2,4,111,2.0047
2014,5,2,5,92,-0.5667
2014,5,3,1,245,2.6453
2014,5,3,2,179,2.1823
2014,5,3,3,127,1.9295
2014,5,3,4,88,1.5181
2014,5,3,5,78,1.9274
2014,6,1,1,200,5.7706
2014,6,1,2,157,7.0150
2014,6,1,3,181,8.8284
2014,6,1,4,237,5.0465
2014,6,1,5,427,4.1617
2014,6,2,1,155,7.6686
2014,6,2,2,135,6.3038
2014,6,2,3,125,4.4608
2014,6,2,4,111,3.2560
2014,6,2,5,92,5.8249
2014,6,3,1,245,1.7101
2014,6,3,2,178,1.7029
2014,6,3,3,126,2.5404
2014,6,3,4,88,2.8003
2014,6,3,5,78,3.8830
2014,7,1,1,253,-10.1238
2014,7,1,2,150,-6.4469
2014,7,1,3,194,-5.0761
2014,7,1,4,236,-6.3777
2014,7,1,5,433,-5.9717
2014,7,2,1,189,-5.4546
2014,7,2,2,130,-5.4815
2014,7,2,3,141,-6.1626
2014,7,2,4,124,-7.1788
2014,7,2,5,94,-6.2445
2014,7,3,1,256,-1.7147
2014,7,3,2,190,-2.1669
2014,7,3,3,137,0.5393
2014,7,3,4,99,-2.0269
2014,7,3,5,81,-3.5888
2014,8,1,1,253,2.5712
2014,8,1,2,150,4.1771
2014,8,1,3,193,4.2780
2014,8,1,4,235,4.3850
2014,8,1,5,430,3.3485
2014,8,2,1,186,5.5085
2014,8,2,2,128,4.7384
2014,8,2,3,140,4.2794
2014,8,2,4,124,5.5897
2014,8,2,5,94,4.7373
2014,8,3,1,256,5.2616
2014,8,3,2,189,4.8817
2014,8,3,3,137,3.6225
2014,8,3,4,99,2.5512
2014,8,3,5,81,3.8421
2014,9,1,1,252,-6.5548
2014,9,1,2,149,-5.8666
2014,9,1,3,192,-6.3793
2014,9,1,4,234,-7.4806
2014,9,1,5,426,-7.6667
2014,9,2,1,186,-3.5939
2014,9,2,2,127,-3.2221
2014,9,2,3,140,-6.0925
2014,9,2,4,123,-6.7725
2014,9,2,5,94,-9.0313
2014,9,3,1,253,-0.8810
2014,9,3,2,189,-1.7483
2014,9,3,3,137,-1.6377
2014,9,3,4,99,-3.7080
2014,9,3,5,81,-3.8507
2014,10,1,1,251,5.0416
2014,10,1,2,149,7.7575
2014,10,1,3,189,6.1009
2014,10,1,4,234,5.6850
2014,10,1,5,425,3.5894
2014,10,2,1,186,6.1227
2014,10,2,2,126,6.0635
2014,10,2,3,140,5.7198
2014,10,2,4,123,4.2037
2014,10,2,5,94,3.5721
2014,10,3,1,251,2.3666
2014,10,3,2,189,2.7177
2014,10,3,3,137,1.5928
2014,10,3,4,99,1.2044
2014,10,3,5,81,1.2500
2014,11,1,1,249,0.3100
2014,11,1,2,148,-0.2062
2014,11,1,3,188,-0.6484
2014,11,1,4,234,-1.4322
2014,11,1,5,419,-1.3604
2014,11,2,1,184,2.3531
2014,11,2,2,126,0.7889
2014,11,2,3,140,0.7683
2014,11,2,4,123,-0.2732
2014,11,2,5,94,-0.6807
2014,11,3,1,251,3.1407
2014,11,3,2,189,4.7077
2014,11,3,3,137,4.0390
2014,11,3,4,99,-0.3710
2014,11,3,5,80,-0.4540
2014,12,1,1,246,6.4157
2014,12,1,2,148,6.9824
2014,12,1,3,186,4.5273
2014,12,1,4,234,4.9052
2014,12,1,5,415,4.2002
2014,12,2,1,183,1.8315
2014,12,2,2,126,1.2836
2014,12,2,3,140,2.9153
2014,12,2,4,123,0.7219
2014,12,2,5,94,2.1712
2014,12,3,1,248,-1.1612
2014,12,3,2,189,-1.0126
2014,12,3,3,136,-0.5045
2014,12,3,4,99,-0.1033
2014,12,3,5,80,1.2438
2015,1,1,1,243,-2.7618
2015,1,1,2,148,-5.3848
2015,1,1,3,186,-6.8522
2015,1,1,4,233,-4.2785
2015,1,1,5,409,-4.3885
2015,1,2,1,182,-1.6463
2015,1,2,2,124,-2.7865
2015,1,2,3,140,-3.8365
2015,1,2,4,121,-5.2854
2015,1,2,5,94,-3.1610
2015,1,3,1,247,-0.0385
2015,1,3,2,187,-3.1573
2015,1,3,3,136,-3.3254
2015,1,3,4,99,-3.8708
2015,1,3,5,80,-1.0528
2015,2,1,1,243,4.2475
2015,2,1,2,147,6.5247
2015,2,1,3,186,6.8878
2015,2,1,4,230,7.2903
2015,2,1,5,407,5.7585
2015,2,2,1,181,8.9272
2015,2,2,2,123,5.5191
2015,2,2,3,139,7.8762
2015,2,2,4,120,6.7909
2015,2,2,5,94,3.3160
2015,2,3,1,246,6.1483
2015,2,3,2,184,6.5693
2015,2,3,3,136,5.6602
2015,2,3,4,98,5.7245
2015,2,3,5,79,0.9333
2015,3,1,1,242,-0.2917
2015,3,1,2,146,2.5143
2015,3,1,3,185,0.0018
2015,3,1,4,229,0.6558
2015,3,1,5,402,0.2398
2015,3,2,1,180,2.3205
2015,3,2,2,120,3.6225
2015,3,2,3,138,1.7493
2015,3,2,4,120,1.4111
2015,3,2,5,94,-0.4855
2015,3,3,1,245,-0.6708
2015,3,3,2,183,-1.6845
2015,3,3,3,136,-2.1151
2015,3,3,4,98,-2.3934
2015,3,3,5,79,-2.4798
2015,4,1,1,239,-2.6061
2015,4,1,2,145,-4.0171
2015,4,1,3,183,-2.4025
2015,4,1,4,229,-3.0236
2015,4,1,5,399,-1.1214
2015,4,2,1,180,-4.0536
2015,4,2,2,120,-3.2584
2015,4,2,3,136,-2.2459
2015,4,2,4,120,-0.9312
2015,4,2,5,94,-0.3313
2015,4,3,1,242,-0.2216
2015,4,3,2,183,1.1312
2015,4,3,3,136,0.2879
2015,4,3,4,97,3.0064
2015,4,3,5,79,1.3985
2015,5,1,1,236,3.8470
2015,5,1,2,144,4.1233
2015,5,1,3,182,3.1645
2015,5,1,4,228,0.9184
2015,5,1,5,398,0.3007
2015,5,2,1,180,4.2766
2015,5,2,2,120,3.6263
2015,5,2,3,136,2.8392
2015,5,2,4,120,1.0295
2015,5,2,5,94,0.2336
2015,5,3,1,241,1.8052
2015,5,3,2,181,1.0220
2015,5,3,3,136,1.1548
2015,5,3,4,97,-0.8440
2015,5,3,5,79,-0.4974
2015,6,1,1,236,5.7435
2015,6,1,2,141,0.4816
2015,6,1,3,182,1.7468
2015,6,1,4,227,1.8863
2015,6,1,5,395,-0.2097
2015,6,2,1,180,0.8068
2015,6,2,2,119,2.3621
2015,6,2,3,136,-0.4099
2015,6,2,4,120,-1.5619
2015,6,2,5,94,-2.0405
2015,6,3,1,240,-0.4327
2015,6,3,2,181,-3.3672
2015,6,3,3,135,-3.2183
2015,6,3,4,96,-2.0812
2015,6,3,5,79,-5.3377
2015,7,1,1,209,-2.7861
2015,7,1,2,178,-3.5844
2015,7,1,3,225,-4.3400
2015,7,1,4,298,-5.8950
2015,7,1,5,387,-12.9413
2015,7,2,1,191,1.0011
2015,7,2,2,127,-0.6816
2015,7,2,3,148,-1.9724
2015,7,2,4,137,-4.3267
2015,7,2,5,84,-9.8676
2015,7,3,1,268,3.2998
2015,7,3,2,214,3.6504
2015,7,3,3,140,0.6376
2015,7,3,4,101,-2.0027
2015,7,3,5,74,-3.5154
2015,8,1,1,207,-7.8582
2015,8,1,2,178,-7.2756
2015,8,1,3,223,-4.7005
2015,8,1,4,295,-3.5040
2015,8,1,5,380,-0.9138
2015,8,2,1,191,-10.4744
2015,8,2,2,127,-5.0729
2015,8,2,3,148,-4.5195
2015,8,2,4,137,-4.1095
2015,8,2,5,82,-4.5599
2015,8,3,1,264,-6.2847
2015,8,3,2,214,-5.9132
2015,8,3,3,140,-6.4842
2015,8,3,4,100,-4.4707
2015,8,3,5,74,-4.7213
2015,9,1,1,206,-8.3638
2015,9,1,2,178,-9.2648
2015,9,1,3,223,-6.9699
2015,9,1,4,294,-5.0408
2015,9,1,5,379,-12.4316
2015,9,2,1,190,-9.1889
2015,9,2,2,125,-4.5253
2015,9,2,3,148,-5.5429
2015,9,2,4,137,-5.3185
2015,9,2,5,81,-7.9634
2015,9,3,1,262,-2.1053
2015,9,3,2,212,-3.2625
2015,9,3,3,139,-2.2406
2015,9,3,4,100,-3.2719
2015,9,3,5,74,-2.4188
2015,10,1,1,203,5.5775
2015,10,1,2,177,4.6153
2015,10,1,3,223,8.7831
2015,10,1,4,291,5.6303
2015,10,1,5,375,3.7178
2015,10,2,1,189,3.3671
2015,10,2,2,125,6.8132
2015,10,2,3,148,8.8772
2015,10,2,4,137,6.2936
2015,10,2,5,81,6.7214
2015,10,3,1,262,7.9743
2015,10,3,2,211,9.9646
2015,10,3,3,139,7.1911
2015,10,3,4,100,8.1083
2015,10,3,5,74,6.8850
2015,11,1,1,200,4.5333
2015,11,1,2,176,4.9735
2015,11,1,3,222,2.3761
2015,11,1,4,288,2.5079
2015,11,1,5,368,-1.4895
2015,11,2,1,186,8.3784
2015,11,2,2,123,2.7191
2015,11,2,3,147,3.6956
2015,11,2,4,136,4.1931
2015,11,2,5,80,1.2713
2015,11,3,1,262,0.4379
2015,11,3,2,211,0.8186
2015,11,3,3,138,-0.9297
2015,11,3,4,100,-0.5654
2015,11,3,5,74,-0.8363
2015,12,1,1,198,-3.7388
2015,12,1,2,175,-5.3532
2015,12,1,3,221,-6.5237
2015,12,1,4,287,-3.5475
2015,12,1,5,366,-8.3322
2015,12,2,1,186,-3.2525
2015,12,2,2,123,-5.4369
2015,12,2,3,146,-4.8184
2015,12,2,4,136,-5.4747
2015,12,2,5,79,-8.2382
2015,12,3,1,261,-1.6426
2015,12,3,2,210,-1.0595
2015,12,3,3,138,-1.5295
2015,12,3,4,100,-4.5577
2015,12,3,5,74,-2.9235
2016,1,1,1,196,-15.2271
2016,1,1,2,175,-12.4359
2016,1,1,3,221,-10.9139
2016,1,1,4,285,-6.8950
2016,1,1,5,361,-10.5745
2016,1,2,1,185,-17.8593
2016,1,2,2,122,-6.9043
2016,1,2,3,144,-6.1933
2016,1,2,4,135,-6.5625
2016,1,2,5,79,-6.0806
2016,1,3,1,261,-6.5404
2016,1,3,2,207,-3.7054
2016,1,3,3,138,-4.8655
2016,1,3,4,99,-1.3346
2016,1,3,5,74,-2.3569
2016,2,1,1,196,-3.4352
2016,2,1,2,174,0.4790
2016,2,1,3,218,-1.1120
2016,2,1,4,281,0.3890
2016,2,1,5,353,1.6491
2016,2,2,1,185,-2.2092
2016,2,2,2,122,0.0716
2016,2,2,3,142,0.9809
2016,2,2,4,133,1.6335
2016,2,2,5,79,3.7745
2016,2,3,1,260,-0.0760
2016,2,3,2,207,0.1353
2016,2,3,3,136,1.1059
2016,2,3,4,99,1.6508
2016,2,3,5,74,1.0069
2016,3,1,1,194,4.4028
2016,3,1,2,174,7.3736
2016,3,1,3,217,6.9613
2016,3,1,4,276,8.5231
2016,3,1,5,349,9.8634
2016,3,2,1,184,7.7501
2016,3,2,2,121,8.5700
2016,3,2,3,141,6.9021
2016,3,2,4,133,9.8156
2016,3,2,5,79,11.9021
2016,3,3,1,259,6.5987
2016,3,3,2,205,6.4737
2016,3,3,3,135,6.6774
2016,3,3,4,99,6.8693
2016,3,3,5,74,11.3256
2016,4,1,1,194,1.9563
2016,4,1,2,172,2.5293
2016,4,1,3,216,1.3838
2016,4,1,4,275,1.7417
2016,4,1,5,345,9.0884
2016,4,2,1,184,2.9034
2016,4,2,2,121,0.6299
2016,4,2,3,141,2.3067
2016,4,2,4,133,0.9612
2016,4,2,5,79,3.9424
2016,4,3,1,259,-0.4415
2016,4,3,2,203,-1.0565
2016,4,3,3,135,0.7715
2016,4,3,4,99,2.7102
2016,4,3,5,73,3.8638
2016,5,1,1,193,0.9759
2016,5,1,2,169,3.1002
2016,5,1,3,215,0.0098
2016,5,1,4,274,-1.5487
2016,5,1,5,342,-2.9444
2016,5,2,1,182,4.7476
2016,5,2,2,120,1.7228
2016,5,2,3,141,0.7399
2016,5,2,4,133,0.6378
2016,5,2,5,79,-0.3424
2016,5,3,1,258,2.1215
2016,5,3,2,202,1.5371
2016,5,3,3,133,2.6080
2016,5,3,4,98,1.2970
2016,5,3,5,73,-1.1927
2016,6,1,1,192,-4.0046
2016,6,1,2,164,-1.7334
2016,6,1,3,214,-0.5708
2016,6,1,4,272,1.6751
2016,6,1,5,337,3.4716
2016,6,2,1,182,1.0630
2016,6,2,2,118,0.8773
2016,6,2,3,140,-1.3547
2016,6,2,4,133,0.6020
2016,6,2,5,78,3.8970
2016,6,3,1,258,-0.2884
2016,6,3,2,200,0.2622
2016,6,3,3,132,1.1374
2016,6,3,4,96,4.0126
2016,6,3,5,73,4.2230
2016,7,1,1,151,4.6630
2016,7,1,2,185,5.6786
2016,7,1,3,213,6.5384
2016,7,1,4,271,5.9235
2016,7,1,5,467,5.8311
2016,7,2,1,142,7.2079
2016,7,2,2,132,7.0404
2016,7,2,3,170,5.7508
2016,7,2,4,116,5.8486
2016,7,2,5,93,4.3801
2016,7,3,1,259,4.4235
2016,7,3,2,196,4.5115
2016,7,3,3,139,2.8910
2016,7,3,4,105,1.9140
2016,7,3,5,56,1.5367
2016,8,1,1,149,2.3478
2016,8,1,2,184,3.7615
2016,8,1,3,212,2.0327
2016,8,1,4,268,3.6665
2016,8,1,5,464,3.8360
2016,8,2,1,139,-0.1440
2016,8,2,2,130,0.5132
2016,8,2,3,170,1.5786
2016,8,2,4,116,0.7897
2016,8,2,5,93,1.8010
2016,8,3,1,258,-0.5246
2016,8,3,2,195,-0.0836
2016,8,3,3,137,-0.1582
2016,8,3,4,104,-1.4357
2016,8,3,5,56,0.3041
2016,9,1,1,147,10.2302
2016,9,1,2,183,3.8491
2016,9,1,3,211,4.5309
2016,9,1,4,267,4.2894
2016,9,1,5,461,4.7475
2016,9,2,1,137,2.7271
2016,9,2,2,129,1.3653
2016,9,2,3,170,0.9138
2016,9,2,4,115,1.5158
2016,9,2,5,92,2.1607
2016,9,3,1,257,-0.1025
2016,9,3,2,194,0.3956
2016,9,3,3,137,1.3346
2016,9,3,4,104,1.7645
2016,9,3,5,56,0.4586
2016,10,1,1,146,-8.6821
2016,10,1,2,183,-7.2691
2016,10,1,3,209,-7.5703
2016,10,1,4,267,-6.6212
2016,10,1,5,458,-6.5438
2016,10,2,1,134,-7.7086
2016,10,2,2,127,-6.9375
2016,10,2,3,168,-5.7750
2016,10,2,4,114,-4.7377
2016,10,2,5,91,-6.2251
2016,10,3,1,255,-2.5342
2016,10,3,2,192,-1.7100
2016,10,3,3,134,-2.9444
2016,10,3,4,104,-2.5516
2016,10,3,5,56,-1.4638
2016,11,1,1,144,6.3710
2016,11,1,2,179,8.5492
2016,11,1,3,209,11.4467
2016,11,1,4,262,12.7353
2016,11,1,5,457,13.3070
2016,11,2,1,134,3.9486
2016,11,2,2,126,9.9879
2016,11,2,3,168,10.8223
2016,11,2,4,114,13.3874
2016,11,2,5,91,16.3990
2016,11,3,1,255,2.2623
2016,11,3,2,190,1.9833
2016,11,3,3,133,4.0731
2016,11,3,4,104,3.9625
2016,11,3,5,56,6.9405
2016,12,1,1,143,1.7229
2016,12,1,2,178,1.1950
2016,12,1,3,208,0.8484
2016,12,1,4,261,5.6866
2016,12,1,5,450,3.2114
2016,12,2,1,131,-1.0206
2016,12,2,2,125,0.6055
2016,12,2,3,168,0.8862
2016,12,2,4,113,1.8518
2016,12,2,5,91,2.9195
2016,12,3,1,254,0.8108
2016,12,3,2,190,1.5319
2016,12,3,3,130,1.0960
2016,12,3,4,104,3.7527
2016,12,3,5,56,3.1610
2017,1,1,1,141,-0.4151
2017,1,1,2,176,-0.6547
2017,1,1,3,207,-1.2955
2017,1,1,4,261,-1.2321
2017,1,1,5,447,2.1330
2017,1,2,1,130,3.0163
2017,1,2,2,125,1.9772
2017,1,2,3,167,0.7246
2017,1,2,4,113,0.6359
2017,1,2,5,90,0.0354
2017,1,3,1,252,3.5207
2017,1,3,2,189,2.3704
2017,1,3,3,129,0.7978
2017,1,3,4,103,2.3757
