year,month,rank_ME,rank_NOP,nstocks,ret_vw
2012,2,3,1,116,5.4036
2012,2,3,2,95,9.8212
2012,2,3,3,141,4.0312
2012,2,3,4,128,2.7178
2012,2,3,5,148,2.8993
2012,3,1,1,460,2.9393
2012,3,1,2,242,5.7589
2012,3,1,3,122,2.2681
2012,3,1,4,88,3.6000
2012,3,1,5,102,2.9780
2012,3,2,1,182,2.0270
2012,3,2,2,114,1.7969
2012,3,2,3,77,3.5512
2012,3,2,4,91,1.4402
2012,3,2,5,75,1.6773
2012,3,3,1,114,0.5582
2012,3,3,2,95,4.5701
2012,3,3,3,140,0.0128
2012,3,3,4,128,3.0859
2012,3,3,5,148,2.8846
2012,4,1,1,457,-2.9117
2012,4,1,2,240,-1.5160
2012,4,1,3,122,-2.6648
2012,4,1,4,88,-2.2505
2012,4,1,5,101,-1.0970
2012,4,2,1,182,-0.9079
2012,4,2,2,114,-1.1004
2012,4,2,3,77,-0.4204
2012,4,2,4,91,-0.1704
2012,4,2,5,75,-1.6536
2012,4,3,1,114,-2.5425
2012,4,3,2,95,-2.3541
2012,4,3,3,140,-0.4529
2012,4,3,4,126,0.1176
2012,4,3,5,148,0.3632
2012,5,1,1,452,-7.0352
2012,5,1,2,239,-6.1769
2012,5,1,3,122,-6.0087
2012,5,1,4,88,-8.6277
2012,5,1,5,101,-9.5941
2012,5,2,1,180,-7.6260
2012,5,2,2,114,-8.0224
2012,5,2,3,77,-5.9212
2012,5,2,4,91,-4.5203
2012,5,2,5,75,-4.9186
2012,5,3,1,114,-10.0184
2012,5,3,2,95,-6.5961
2012,5,3,3,140,-8.7959
2012,5,3,4,126,-5.3710
2012,5,3,5,146,-3.7471
2012,6,1,1,449,8.1316
2012,6,1,2,236,5.4176
2012,6,1,3,122,5.7296
2012,6,1,4,88,7.3138
2012,6,1,5,101,5.2369
2012,6,2,1,180,6.6259
2012,6,2,2,113,3.4173
2012,6,2,3,77,4.8144
2012,6,2,4,91,3.3502
2012,6,2,5,75,3.0202
2012,6,3,1,114,1.9098
2012,6,3,2,95,0.6108
2012,6,3,3,139,3.9971
2012,6,3,4,126,3.3823
2012,6,3,5,146,4.8060
2012,7,1,1,527,-1.8749
2012,7,1,2,208,-2.9299
2012,7,1,3,127,-1.2967
2012,7,1,4,77,-1.3410
2012,7,1,5,102,-1.9958
2012,7,2,1,188,-1.2699
2012,7,2,2,114,-3.3697
2012,7,2,3,104,-1.0049
2012,7,2,4,65,-0.4178
2012,7,2,5,85,-2.4483
2012,7,3,1,103,2.4686
2012,7,3,2,120,0.4912
2012,7,3,3,127,0.3228
2012,7,3,4,152,1.5770
2012,7,3,5,161,1.3832
2012,8,1,1,521,3.6657
2012,8,1,2,205,3.2280
2012,8,1,3,126,2.1543
2012,8,1,4,77,2.0565
2012,8,1,5,102,1.4420
2012,8,2,1,187,4.5962
2012,8,2,2,114,4.7279
2012,8,2,3,104,3.0362
2012,8,2,4,65,3.1331
2012,8,2,5,84,3.8929
2012,8,3,1,103,7.4166
2012,8,3,2,117,3.0461
2012,8,3,3,126,1.4132
2012,8,3,4,152,0.4701
2012,8,3,5,161,1.6017
2012,9,1,1,517,5.3379
2012,9,1,2,201,4.8648
2012,9,1,3,125,4.2599
2012,9,1,4,76,4.8567
2012,9,1,5,101,4.3441
2012,9,2,1,185,2.2896
2012,9,2,2,114,3.6354
2012,9,2,3,104,3.9032
2012,9,2,4,65,2.0242
2012,9,2,5,84,2.6195
2012,9,3,1,102,1.6675
2012,9,3,2,117,2.3504
2012,9,3,3,126,2.0955
2012,9,3,4,152,1.7088
2012,9,3,5,159,2.4160
2012,10,1,1,514,-4.9433
2012,10,1,2,200,-2.2370
2012,10,1,3,124,-2.5904
2012,10,1,4,76,-3.7275
2012,10,1,5,101,-2.4832
2012,10,2,1,185,-3.0204
2012,10,2,2,114,-0.2421
2012,10,2,3,104,-0.2537
2012,10,2,4,64,-0.9310
2012,10,2,5,84,-2.1751
2012,10,3,1,102,-6.5693
2012,10,3,2,117,-1.6429
2012,10,3,3,126,-2.9750
2012,10,3,4,152,-0.8435
2012,10,3,5,158,-1.1864
2012,11,1,1,511,1.2064
2012,11,1,2,197,0.0118
2012,11,1,3,124,3.0405
2012,11,1,4,75,-0.4854
2012,11,1,5,101,1.5918
2012,11,2,1,182,0.7645
2012,11,2,2,114,1.3033
2012,11,2,3,102,1.3196
2012,11,2,4,64,1.3599
2012,11,2,5,82,2.3255
2012,11,3,1,102,1.5616
2012,11,3,2,116,1.6700
2012,11,3,3,125,1.7176
2012,11,3,4,152,1.2310
2012,11,3,5,157,-0.0910
2012,12,1,1,506,2.4766
2012,12,1,2,195,4.0957
2012,12,1,3,122,4.3570
2012,12,1,4,75,8.0630
2012,12,1,5,98,3.7077
2012,12,2,1,182,4.0427
2012,12,2,2,114,3.4800
2012,12,2,3,102,2.4663
2012,12,2,4,63,4.7994
2012,12,2,5,82,2.5532
2012,12,3,1,101,-2.5649
2012,12,3,2,116,3.0081
2012,12,3,3,125,2.4078
2012,12,3,4,152,0.2221
2012,12,3,5,157,-0.1288
2013,1,1,1,499,6.6333
2013,1,1,2,194,8.5706
2013,1,1,3,121,3.5171
2013,1,1,4,75,2.3164
2013,1,1,5,96,4.3054
2013,1,2,1,179,5.6539
2013,1,2,2,114,6.3482
2013,1,2,3,101,6.4941
2013,1,2,4,63,7.5011
2013,1,2,5,81,6.5963
2013,1,3,1,101,-1.7395
2013,1,3,2,116,7.4707
2013,1,3,3,125,6.2766
2013,1,3,4,150,5.6592
2013,1,3,5,157,5.4411
2013,2,1,1,498,0.1917
2013,2,1,2,194,1.0515
2013,2,1,3,121,2.3872
2013,2,1,4,75,-0.7392
2013,2,1,5,95,0.7305
2013,2,2,1,179,0.6785
2013,2,2,2,114,0.4095
2013,2,2,3,101,0.7731
2013,2,2,4,63,0.3492
2013,2,2,5,80,1.8262
2013,2,3,1,100,-0.6636
2013,2,3,2,116,-0.5189
2013,2,3,3,125,-0.1757
2013,2,3,4,149,2.7803
2013,2,3,5,156,1.4867
2013,3,1,1,498,5.7923
2013,3,1,2,194,5.7582
2013,3,1,3,121,4.6322
2013,3,1,4,74,4.3984
2013,3,1,5,95,6.3004
2013,3,2,1,178,3.4639
2013,3,2,2,114,5.0679
2013,3,2,3,101,4.7212
2013,3,2,4,62,4.6838
2013,3,2,5,78,5.6633
2013,3,3,1,100,2.2921
2013,3,3,2,116,2.5297
2013,3,3,3,125,2.8599
2013,3,3,4,149,4.3569
2013,3,3,5,156,5.0013
2013,4,1,1,494,-0.9375
2013,4,1,2,192,0.5663
2013,4,1,3,121,0.6910
2013,4,1,4,74,-0.7685
2013,4,1,5,95,3.5570
2013,4,2,1,178,0.1987
2013,4,2,2,114,-2.5798
2013,4,2,3,101,-2.1223
2013,4,2,4,62,-1.0681
2013,4,2,5,78,0.8802
2013,4,3,1,100,-0.4135
2013,4,3,2,116,0.1609
2013,4,3,3,125,1.3598
2013,4,3,4,149,2.6415
2013,4,3,5,156,2.4478
2013,5,1,1,491,5.0201
2013,5,1,2,189,8.2042
2013,5,1,3,121,7.1416
2013,5,1,4,74,6.7038
2013,5,1,5,94,4.9381
2013,5,2,1,177,6.6012
2013,5,2,2,113,4.7002
2013,5,2,3,101,4.1171
2013,5,2,4,62,3.5460
2013,5,2,5,78,4.3251
2013,5,3,1,100,3.9148
2013,5,3,2,116,3.7787
2013,5,3,3,125,1.1552
2013,5,3,4,149,-0.2783
2013,5,3,5,156,1.5775
2013,6,1,1,486,-1.1441
2013,6,1,2,187,-0.1219
2013,6,1,3,121,1.3892
2013,6,1,4,73,2.0442
2013,6,1,5,94,2.6228
2013,6,2,1,176,-0.1382
2013,6,2,2,113,-0.7196
2013,6,2,3,101,-1.1734
2013,6,2,4,62,-1.1582
2013,6,2,5,78,-1.8139
2013,6,3,1,100,-4.1489
2013,6,3,2,116,-2.6339
2013,6,3,3,125,-1.9164
2013,6,3,4,149,0.0043
2013,6,3,5,154,-1.2481
2013,7,1,1,488,8.4096
2013,7,1,2,147,6.9403
2013,7,1,3,113,8.7506
2013,7,1,4,92,7.3782
2013,7,1,5,135,7.1075
2013,7,2,1,183,7.3465
2013,7,2,2,125,5.9268
2013,7,2,3,97,6.5409
2013,7,2,4,70,6.1855
2013,7,2,5,84,8.4290
2013,7,3,1,112,5.9886
2013,7,3,2,124,7.3856
2013,7,3,3,133,6.4915
2013,7,3,4,150,3.7009
2013,7,3,5,145,4.7863
2013,8,1,1,487,-1.6286
2013,8,1,2,147,-1.3889
2013,8,1,3,112,-3.7976
2013,8,1,4,92,-3.9015
2013,8,1,5,134,-3.5807
2013,8,2,1,183,-2.7708
2013,8,2,2,124,-1.5491
2013,8,2,3,96,-1.5421
2013,8,2,4,70,-4.6158
2013,8,2,5,84,-4.1020
2013,8,3,1,110,-1.2520
2013,8,3,2,124,0.5487
2013,8,3,3,133,-2.9964
2013,8,3,4,149,-3.0993
2013,8,3,5,145,-3.3969
2013,9,1,1,482,7.9406
2013,9,1,2,145,6.7746
2013,9,1,3,111,9.0409
2013,9,1,4,92,6.4729
2013,9,1,5,132,6.2389
2013,9,2,1,183,5.0307
2013,9,2,2,124,6.6621
2013,9,2,3,96,7.8672
2013,9,2,4,69,4.8815
2013,9,2,5,84,6.5302
2013,9,3,1,110,6.9428
2013,9,3,2,124,3.7097
2013,9,3,3,133,4.3755
2013,9,3,4,149,2.9466
2013,9,3,5,145,2.9090
2013,10,1,1,478,0.9523
2013,10,1,2,144,4.5267
2013,10,1,3,111,3.3919
2013,10,1,4,92,3.9314
2013,10,1,5,132,3.1456
2013,10,2,1,183,0.6090
2013,10,2,2,124,2.6099
2013,10,2,3,95,2.8155
2013,10,2,4,69,4.8799
2013,10,2,5,84,4.7705
2013,10,3,1,110,1.2947
2013,10,3,2,124,5.4164
2013,10,3,3,133,4.1578
2013,10,3,4,149,3.6153
2013,10,3,5,144,5.1452
2013,11,1,1,475,6.1899
2013,11,1,2,140,5.4792
2013,11,1,3,111,5.6619
2013,11,1,4,92,5.5042
2013,11,1,5,131,5.5638
2013,11,2,1,179,3.3478
2013,11,2,2,124,3.2389
2013,11,2,3,95,3.3068
2013,11,2,4,68,2.8734
2013,11,2,5,82,4.3657
2013,11,3,1,108,0.4720
2013,11,3,2,124,2.6354
2013,11,3,3,133,2.6074
2013,11,3,4,149,3.3060
2013,11,3,5,143,2.2097
2013,12,1,1,470,3.6760
2013,12,1,2,137,2.3503
2013,12,1,3,110,1.3015
2013,12,1,4,91,1.0950
2013,12,1,5,131,0.9145
2013,12,2,1,177,2.1456
2013,12,2,2,124,1.4957
2013,12,2,3,94,2.8909
2013,12,2,4,68,1.8618
2013,12,2,5,82,2.7276
2013,12,3,1,108,3.3848
2013,12,3,2,124,1.4495
2013,12,3,3,133,3.2929
2013,12,3,4,149,2.1719
2013,12,3,5,143,3.1058
2014,1,1,1,466,1.6583
2014,1,1,2,137,-3.0306
2014,1,1,3,110,-3.2928
2014,1,1,4,91,-3.8997
2014,1,1,5,131,-6.1963
2014,1,2,1,177,-1.0048
2014,1,2,2,123,-4.6604
2014,1,2,3,93,-3.7704
2014,1,2,4,68,-4.3477
2014,1,2,5,79,-3.5764
2014,1,3,1,108,1.6281
2014,1,3,2,123,-4.4461
2014,1,3,3,132,-2.9049
2014,1,3,4,148,-2.8029
2014,1,3,5,143,-4.8787
2014,2,1,1,464,5.4181
2014,2,1,2,137,3.8920
2014,2,1,3,109,4.8916
2014,2,1,4,91,5.6640
2014,2,1,5,131,5.7194
2014,2,2,1,176,4.1695
2014,2,2,2,122,5.4901
2014,2,2,3,93,4.7455
2014,2,2,4,68,5.4105
2014,2,2,5,78,3.7589
2014,2,3,1,107,6.5043
2014,2,3,2,123,5.2356
2014,2,3,3,131,4.9589
2014,2,3,4,148,3.9644
2014,2,3,5,143,5.2085
2014,3,1,1,458,-1.3020
2014,3,1,2,135,0.9552
2014,3,1,3,108,1.7977
2014,3,1,4,91,0.6612
2014,3,1,5,128,1.1993
2014,3,2,1,175,-2.1816
2014,3,2,2,122,0.2696
2014,3,2,3,93,1.0093
2014,3,2,4,67,-0.3414
2014,3,2,5,77,1.8003
2014,3,3,1,107,-3.4811
2014,3,3,2,123,-0.3781
2014,3,3,3,131,0.6006
2014,3,3,4,148,1.3341
2014,3,3,5,142,1.6109
2014,4,1,1,454,-6.9445
2014,4,1,2,136,-3.6580
2014,4,1,3,108,-4.7627
2014,4,1,4,91,-3.4810
2014,4,1,5,127,-3.4196
2014,4,2,1,175,-3.8753
2014,4,2,2,122,-2.7634
2014,4,2,3,93,-2.3035
2014,4,2,4,66,-1.1688
2014,4,2,5,77,-3.2967
2014,4,3,1,107,-2.6871
2014,4,3,2,123,2.2543
2014,4,3,3,131,1.2292
2014,4,3,4,148,1.1553
2014,4,3,5,141,0.8362
2014,5,1,1,453,-1.3771
2014,5,1,2,134,0.3351
2014,5,1,3,108,-1.2603
2014,5,1,4,91,-0.3050
2014,5,1,5,126,-1.2334
2014,5,2,1,175,0.3315
2014,5,2,2,121,0.4298
2014,5,2,3,93,1.2561
2014,5,2,4,66,1.0976
2014,5,2,5,76,0.5429
2014,5,3,1,107,3.4831
2014,5,3,2,123,3.8956
2014,5,3,3,131,1.8698
2014,5,3,4,148,1.9303
2014,5,3,5,141,1.3068
2014,6,1,1,453,9.0020
2014,6,1,2,133,4.4588
2014,6,1,3,108,3.6987
2014,6,1,4,91,2.5930
2014,6,1,5,126,2.6208
2014,6,2,1,174,6.1280
2014,6,2,2,120,4.6337
2014,6,2,3,93,5.1055
2014,6,2,4,66,5.0132
2014,6,2,5,76,4.4593
2014,6,3,1,107,4.8504
2014,6,3,2,123,3.4935
2014,6,3,3,131,1.6142
2014,6,3,4,147,1.2692
2014,6,3,5,141,1.5512
2014,7,1,1,417,-7.8838
2014,7,1,2,204,-5.7477
2014,7,1,3,122,-3.2562
2014,7,1,4,67,-4.9438
2014,7,1,5,119,-5.5472
2014,7,2,1,189,-7.8723
2014,7,2,2,124,-6.3260
2014,7,2,3,108,-5.5006
2014,7,2,4,75,-6.3098
2014,7,2,5,59,-4.8999
2014,7,3,1,114,-3.7782
2014,7,3,2,106,-1.5110
2014,7,3,3,148,-2.8822
2014,7,3,4,148,-1.2929
2014,7,3,5,164,-0.8869
2014,8,1,1,416,3.6811
2014,8,1,2,204,3.3101
2014,8,1,3,119,4.3925
2014,8,1,4,67,3.2495
2014,8,1,5,118,5.2813
2014,8,2,1,186,5.9298
2014,8,2,2,122,4.5876
2014,8,2,3,108,4.4763
2014,8,2,4,75,5.1377
2014,8,2,5,59,5.0627
2014,8,3,1,113,6.7606
2014,8,3,2,106,5.8656
2014,8,3,3,148,2.8924
2014,8,3,4,148,4.5750
2014,8,3,5,164,3.7552
2014,9,1,1,412,-8.0758
2014,9,1,2,204,-7.0485
2014,9,1,3,119,-6.6618
2014,9,1,4,67,-5.5654
2014,9,1,5,118,-4.5514
2014,9,2,1,186,-5.3847
2014,9,2,2,121,-6.6409
2014,9,2,3,107,-3.7677
2014,9,2,4,75,-6.6226
2014,9,2,5,59,-3.7855
2014,9,3,1,113,-3.6887
2014,9,3,2,104,-4.0272
2014,9,3,3,148,-2.3562
2014,9,3,4,147,-1.1702
2014,9,3,5,164,-1.6568
2014,10,1,1,410,4.4883
2014,10,1,2,203,6.0629
2014,10,1,3,118,6.6199
2014,10,1,4,67,10.9990
2014,10,1,5,118,7.2175
2014,10,2,1,186,3.9623
2014,10,2,2,121,5.0777
2014,10,2,3,107,7.6448
2014,10,2,4,75,6.5973
2014,10,2,5,59,3.7029
2014,10,3,1,112,2.0753
2014,10,3,2,104,0.3774
2014,10,3,3,148,3.1078
2014,10,3,4,146,2.4830
2014,10,3,5,164,2.3254
2014,11,1,1,409,-1.1914
2014,11,1,2,202,-1.4681
2014,11,1,3,118,-1.3085
2014,11,1,4,66,-0.6266
2014,11,1,5,116,1.5809
2014,11,2,1,184,1.0733
2014,11,2,2,121,-0.3175
2014,11,2,3,107,1.0349
2014,11,2,4,75,0.8043
2014,11,2,5,59,3.4617
2014,11,3,1,112,0.5411
2014,11,3,2,104,-1.5067
2014,11,3,3,148,3.4020
2014,11,3,4,145,2.8855
2014,11,3,5,164,4.3944
2014,12,1,1,406,4.5155
2014,12,1,2,201,5.7667
2014,12,1,3,116,6.4942
2014,12,1,4,65,7.8156
2014,12,1,5,116,2.6440
2014,12,2,1,184,2.3333
2014,12,2,2,121,1.3833
2014,12,2,3,107,2.5973
2014,12,2,4,75,2.1803
2014,12,2,5,58,-0.0456
2014,12,3,1,110,-0.3676
2014,12,3,2,104,-0.7857
2014,12,3,3,148,0.1413
2014,12,3,4,145,-0.3722
2014,12,3,5,163,-1.0773
2015,1,1,1,403,-2.7808
2015,1,1,2,201,-5.3586
2015,1,1,3,115,-7.1960
2015,1,1,4,65,-3.2644
2015,1,1,5,115,-3.3932
2015,1,2,1,183,-3.6508
2015,1,2,2,121,-4.6519
2015,1,2,3,106,-3.3135
2015,1,2,4,75,-2.1018
2015,1,2,5,57,-0.6212
2015,1,3,1,109,-0.9022
2015,1,3,2,104,0.0485
2015,1,3,3,146,-2.4474
2015,1,3,4,145,-3.4444
2015,1,3,5,163,-1.6853
2015,2,1,1,402,6.9212
2015,2,1,2,199,5.2764
2015,2,1,3,115,4.5595
2015,2,1,4,64,2.5992
2015,2,1,5,115,5.8368
2015,2,2,1,180,9.3787
2015,2,2,2,120,5.7138
2015,2,2,3,106,7.6589
2015,2,2,4,75,6.2254
2015,2,2,5,57,3.2897
2015,2,3,1,108,7.4630
2015,2,3,2,103,4.6272
2015,2,3,3,146,6.7931
2015,2,3,4,143,5.7683
2015,2,3,5,161,5.5925
2015,3,1,1,397,0.1267
2015,3,1,2,199,2.5367
2015,3,1,3,115,0.2271
2015,3,1,4,64,2.7182
2015,3,1,5,113,0.3311
2015,3,2,1,178,1.2555
2015,3,2,2,119,1.4946
2015,3,2,3,106,2.0912
2015,3,2,4,75,2.1158
2015,3,2,5,56,0.7514
2015,3,3,1,107,-0.2961
2015,3,3,2,103,-0.7062
2015,3,3,3,146,-0.8950
2015,3,3,4,143,-1.8990
2015,3,3,5,161,-2.1686
2015,4,1,1,393,-3.1995
2015,4,1,2,198,-2.9606
2015,4,1,3,115,-1.2468
2015,4,1,4,64,-4.0155
2015,4,1,5,113,-1.4101
2015,4,2,1,176,-2.3619
2015,4,2,2,119,-2.6658
2015,4,2,3,106,-1.7616
2015,4,2,4,75,-3.5883
2015,4,2,5,56,-1.1365
2015,4,3,1,107,1.0821
2015,4,3,2,103,0.3054
2015,4,3,3,145,0.5161
2015,4,3,4,143,1.3685
2015,4,3,5,158,0.5405
2015,5,1,1,391,3.0888
2015,5,1,2,196,0.4931
2015,5,1,3,115,0.9982
2015,5,1,4,64,2.8939
2015,5,1,5,113,0.0481
2015,5,2,1,176,2.8880
2015,5,2,2,119,2.3101
2015,5,2,3,106,1.4572
2015,5,2,4,75,1.0459
2015,5,2,5,56,2.6194
2015,5,3,1,106,2.2254
2015,5,3,2,103,0.8327
2015,5,3,3,145,1.3776
2015,5,3,4,142,0.6699
2015,5,3,5,157,1.1309
2015,6,1,1,389,2.2779
2015,6,1,2,194,0.5911
2015,6,1,3,115,3.6197
2015,6,1,4,64,3.3689
2015,6,1,5,113,0.8069
2015,6,2,1,176,0.9414
2015,6,2,2,119,-0.1394
2015,6,2,3,105,0.3920
2015,6,2,4,75,-0.2357
2015,6,2,5,56,0.8239
2015,6,3,1,106,-2.0437
2015,6,3,2,103,-0.5705
2015,6,3,3,144,-2.4916
2015,6,3,4,142,-2.5594
2015,6,3,5,156,-2.6914
2015,7,1,1,474,-6.6256
2015,7,1,2,183,-5.3424
2015,7,1,3,97,-5.6049
2015,7,1,4,80,-5.8528
2015,7,1,5,87,-7.3370
2015,7,2,1,210,-1.3667
2015,7,2,2,119,-4.7780
2015,7,2,3,110,-1.7514
2015,7,2,4,72,-2.4417
2015,7,2,5,56,-2.6524
2015,7,3,1,120,2.5653
2015,7,3,2,122,-1.5269
2015,7,3,3,139,2.1492
2015,7,3,4,169,2.9138
2015,7,3,5,153,-0.6800
2015,8,1,1,469,-5.1410
2015,8,1,2,180,-4.7348
2015,8,1,3,96,-4.5403
2015,8,1,4,80,-1.9388
2015,8,1,5,86,-0.9175
2015,8,2,1,209,-7.4651
2015,8,2,2,118,-4.8637
2015,8,2,3,110,-4.8515
2015,8,2,4,72,-4.5487
2015,8,2,5,56,-4.3049
2015,8,3,1,119,-6.6118
2015,8,3,2,121,-4.4962
2015,8,3,3,138,-6.2693
2015,8,3,4,167,-6.3895
2015,8,3,5,153,-5.8828
2015,9,1,1,467,-10.8733
2015,9,1,2,180,-4.5291
2015,9,1,3,95,-3.6200
2015,9,1,4,80,-5.7069
2015,9,1,5,86,-6.4338
2015,9,2,1,207,-9.9862
2015,9,2,2,118,-4.9931
2015,9,2,3,108,-3.3210
2015,9,2,4,72,-4.0332
2015,9,2,5,56,-5.3252
2015,9,3,1,119,-6.2849
2015,9,3,2,120,-4.3904
2015,9,3,3,137,-2.7643
2015,9,3,4,166,-1.1297
2015,9,3,5,153,-2.7056
2015,10,1,1,462,6.5482
2015,10,1,2,179,7.9427
2015,10,1,3,95,4.3950
2015,10,1,4,80,7.5801
2015,10,1,5,85,3.4832
2015,10,2,1,206,5.2693
2015,10,2,2,118,8.5944
2015,10,2,3,108,7.6081
2015,10,2,4,72,5.0261
2015,10,2,5,56,5.7366
2015,10,3,1,118,5.9936
2015,10,3,2,120,5.8670
2015,10,3,3,137,8.0334
2015,10,3,4,166,7.3233
2015,10,3,5,153,9.4309
2015,11,1,1,453,3.6619
2015,11,1,2,176,1.4504
2015,11,1,3,95,0.3183
2015,11,1,4,79,2.0964
2015,11,1,5,85,0.0332
2015,11,2,1,203,5.7027
2015,11,2,2,116,4.8285
2015,11,2,3,108,2.6498
2015,11,2,4,70,1.9478
2015,11,2,5,55,3.5135
2015,11,3,1,117,2.5827
2015,11,3,2,120,-0.2719
2015,11,3,3,137,-0.0981
2015,11,3,4,166,-0.8948
2015,11,3,5,153,0.3081
2015,12,1,1,450,-5.4532
2015,12,1,2,175,-4.9863
2015,12,1,3,94,-4.8411
2015,12,1,4,79,-6.7505
2015,12,1,5,85,-7.5746
2015,12,2,1,203,-4.5367
2015,12,2,2,116,-6.1131
2015,12,2,3,107,-4.8875
2015,12,2,4,70,-4.1790
2015,12,2,5,55,-4.7109
2015,12,3,1,117,-3.4207
2015,12,3,2,119,-2.6554
2015,12,3,3,137,-0.5025
2015,12,3,4,166,-1.0139
2015,12,3,5,153,-4.0747
2016,1,1,1,448,-12.8664
2016,1,1,2,174,-8.7694
2016,1,1,3,94,-4.3585
2016,1,1,4,77,-4.4063
2016,1,1,5,83,-6.1296
2016,1,2,1,202,-13.2963
2016,1,2,2,116,-8.6227
2016,1,2,3,107,-4.2547
2016,1,2,4,67,-4.5211
2016,1,2,5,55,-4.5040
2016,1,3,1,116,-12.9077
2016,1,3,2,119,-7.9085
2016,1,3,3,136,-4.9537
2016,1,3,4,165,-2.3450
2016,1,3,5,152,-4.9884
2016,2,1,1,439,-2.4265
2016,2,1,2,172,1.6096
2016,2,1,3,94,0.1111
2016,2,1,4,77,1.8566
2016,2,1,5,82,-1.7370
2016,2,2,1,200,-0.4001
2016,2,2,2,115,1.2064
2016,2,2,3,107,2.7069
2016,2,2,4,66,2.1793
2016,2,2,5,55,1.0299
2016,2,3,1,115,-2.4674
2016,2,3,2,118,0.4946
2016,2,3,3,135,1.0015
2016,2,3,4,165,0.8423
2016,2,3,5,152,1.5217
2016,3,1,1,435,7.1449
2016,3,1,2,170,8.3665
2016,3,1,3,93,7.9364
2016,3,1,4,77,3.5395
2016,3,1,5,81,6.9137
2016,3,2,1,198,9.6116
2016,3,2,2,114,9.5123
2016,3,2,3,107,7.3330
2016,3,2,4,66,5.8205
2016,3,2,5,55,8.5752
2016,3,3,1,115,7.7170
2016,3,3,2,114,8.0468
2016,3,3,3,135,6.7428
2016,3,3,4,165,5.7319
2016,3,3,5,152,8.0542
2016,4,1,1,429,5.1871
2016,4,1,2,169,3.0024
2016,4,1,3,93,2.3442
2016,4,1,4,77,1.7333
2016,4,1,5,81,2.0206
2016,4,2,1,198,2.8572
2016,4,2,2,114,0.9094
2016,4,2,3,107,0.3875
2016,4,2,4,66,0.3442
2016,4,2,5,55,1.7034
2016,4,3,1,114,3.2164
2016,4,3,2,114,2.8699
2016,4,3,3,134,0.6038
2016,4,3,4,164,-0.3708
2016,4,3,5,152,-1.2074
2016,5,1,1,424,-0.7002
2016,5,1,2,167,0.8934
2016,5,1,3,93,-0.8457
2016,5,1,4,76,-2.8827
2016,5,1,5,81,0.5057
2016,5,2,1,196,2.5765
2016,5,2,2,114,2.3586
2016,5,2,3,107,2.1435
2016,5,2,4,66,0.4928
2016,5,2,5,55,-0.2008
2016,5,3,1,114,3.2233
2016,5,3,2,114,2.5098
2016,5,3,3,133,0.3193
2016,5,3,4,162,1.3087
2016,5,3,5,151,2.0528
2016,6,1,1,421,-1.1566
2016,6,1,2,167,2.5733
2016,6,1,3,93,2.2577
2016,6,1,4,75,2.1008
2016,6,1,5,78,2.6930
2016,6,2,1,195,0.5315
2016,6,2,2,113,0.1606
2016,6,2,3,107,3.1726
2016,6,2,4,66,0.8396
2016,6,2,5,54,-0.8181
2016,6,3,1,114,-1.8660
2016,6,3,2,113,-1.2689
2016,6,3,3,132,1.9201
2016,6,3,4,162,2.1670
2016,6,3,5,148,0.6545
2016,7,1,1,498,5.4251
2016,7,1,2,178,4.5092
2016,7,1,3,80,6.1835
2016,7,1,4,80,7.8619
2016,7,1,5,90,6.8115
2016,7,2,1,174,6.4604
2016,7,2,2,133,6.4807
2016,7,2,3,96,4.9846
2016,7,2,4,71,5.6021
2016,7,2,5,89,6.1762
2016,7,3,1,129,6.8006
2016,7,3,2,128,3.7826
2016,7,3,3,140,2.8178
2016,7,3,4,153,3.1687
2016,7,3,5,132,5.0472
2016,8,1,1,494,3.6354
2016,8,1,2,178,1.3525
2016,8,1,3,80,3.2969
2016,8,1,4,80,2.5372
2016,8,1,5,90,0.4780
2016,8,2,1,172,1.1686
2016,8,2,2,131,-0.5227
2016,8,2,3,95,2.3012
2016,8,2,4,71,0.3108
2016,8,2,5,89,-0.1782
2016,8,3,1,128,-0.4047
2016,8,3,2,128,-1.4642
2016,8,3,3,137,-1.5039
2016,8,3,4,153,-0.5184
2016,8,3,5,132,0.1471
2016,9,1,1,489,7.3053
2016,9,1,2,178,2.2641
2016,9,1,3,78,3.5719
2016,9,1,4,80,2.9897
2016,9,1,5,89,0.6584
2016,9,2,1,170,3.4838
2016,9,2,2,129,0.6245
2016,9,2,3,95,1.3434
2016,9,2,4,71,0.8998
2016,9,2,5,89,-0.1714
2016,9,3,1,127,1.2012
2016,9,3,2,127,0.1708
2016,9,3,3,137,-0.1163
2016,9,3,4,153,-0.3395
2016,9,3,5,132,1.8098
2016,10,1,1,487,-9.7987
2016,10,1,2,176,-5.0975
2016,10,1,3,78,-2.3209
2016,10,1,4,79,-4.3725
2016,10,1,5,88,-3.2588
2016,10,2,1,169,-9.0037
2016,10,2,2,129,-4.1515
2016,10,2,3,95,-2.9688
2016,10,2,4,69,-5.6455
2016,10,2,5,86,-5.4290
2016,10,3,1,125,-2.1253
2016,10,3,2,127,-3.5927
2016,10,3,3,137,-3.2242
2016,10,3,4,148,-2.3830
2016,10,3,5,132,-1.5947
2016,11,1,1,483,7.4709
2016,11,1,2,176,11.9425
2016,11,1,3,77,16.4575
2016,11,1,4,78,13.0876
2016,11,1,5,88,16.1393
2016,11,2,1,169,8.4673
2016,11,2,2,129,10.4797
2016,11,2,3,95,11.6788
